vain solicited assistance 46
very important settlement 190
very important shortcomings 67
very important similarity 281
very important specialized 45
very important speculation 68
very important standpoint 53
very important statements 798
very important statistics 99
very important stipulation 189
very important strategies 121
very important structural 1153
very important structures 899
very important subdivision 93
very important subjective 139
very important subsequent 58
very important substances 409
very important substitute 167
very important suggestions 577
very important supplement 453
very important supportive 148
very important surgically 54
very important systematic 81
very important techniques 236
very important technology 352
very important tendencies 80
very important territorial 154
very important therapeutic 512
very important traditional 171
very important transaction 368
very important translation 61
very important unanswered 43
very important unconscious 89
very important undertakings 118
very important unfinished 44
very important university 72
very important vegetables 47
very imprecise information 117
very incorrect characters 112
very incorrect conclusions 66
very incorrect inferences 42
very incorrect information 101
very incorrect proportions 64
very incorrect statements 55
very incorrect translation 58
very indignant exclamation 46
very insoluble hydroxides 67
very insoluble substances 162
very intensely interested 66
very intensive application 45
very intensive cooperation 55
very intensive cultivation 426
very intensive discussions 73
very intensive examination 66
very intensive experience 85
very intensive interaction 83
very intensive management 139
very intensive negotiations 56
very intensive propaganda 65
very intensive stimulation 46
very intensive utilization 73
very interesting activities 122
very interesting adaptations 83
very interesting advantages 72
very interesting adventures 196
very interesting alterations 41
very interesting analytical 106
very interesting anatomical 82
very interesting annotations 51
very interesting appearances 45
very interesting application 1731
very interesting approaches 124
very interesting arrangement 289
very interesting assemblage 136
very interesting assessment 57
very interesting assignment 150
very interesting associations 126
very interesting assortment 70
very interesting background 388
very interesting biographies 72
very interesting calculation 167
very interesting candidates 82
very interesting ceremonies 76
very interesting characters 698
very interesting collections 279
very interesting combination 625
very interesting commentary 432
very interesting comparison 1641
very interesting competition 79
very interesting compilation 161
very interesting composition 248
very interesting compromise 56
very interesting conceptual 82
very interesting conclusions 1927
very interesting conference 430
very interesting congregation 67
very interesting conjecture 118
very interesting connections 180
very interesting correlation 241
very interesting curiosities 55
very interesting declaration 51
very interesting decorative 47
very interesting department 253
very interesting dependence 43
very interesting description 3782
very interesting difference 759
very interesting diplomatic 41
very interesting disclosure 57
very interesting discussions 1546
very interesting dispatches 82
very interesting distinction 387
very interesting ecological 68
very interesting educational 115
very interesting elaboration 59
very interesting electrical 91
very interesting electronic 65
very interesting employment 185
very interesting enterprise 149
very interesting examination 276
very interesting excavations 72
very interesting exhibitions 81
very interesting expeditions 44
very interesting experience 4069
very interesting experiment 4491
very interesting explanation 737
very interesting exploration 95
very interesting expressions 65
very interesting formulation 87
very interesting friendship 47
very interesting geometrical 95
very interesting historical 1760
very interesting implication 147
very interesting importance 81
very interesting impressions 72
very interesting indications 160
very interesting individual 470
very interesting inferences 45
very interesting information 6777
very interesting innovations 85
very interesting inscription 340
very interesting institution 296
very interesting instrument 345
very interesting interaction 141
very interesting interviews 179
very interesting investment 76
very interesting laboratory 97
very interesting literature 312
very interesting localities 84
very interesting manuscript 547
very interesting mechanical 101
very interesting memorandum 272
very interesting minuteness 42
very interesting monographs 44
very interesting narratives 71
very interesting observation 8890
very interesting occurrence 303
very interesting paragraphs 62
very interesting particular 216
very interesting peculiarity 254
very interesting personages 88
very interesting phenomenon 5357
very interesting philosophy 102
very interesting photograph 228
very interesting predictions 93
very interesting preparation 44
very interesting principles 73
very interesting productions 50
very interesting properties 2274
very interesting proposition 718
very interesting psychology 44
very interesting publication 574
very interesting references 210
very interesting reflections 298
very interesting restoration 40
very interesting revelations 149
very interesting scientific 429
very interesting sculptures 100
very interesting settlement 75
very interesting sidelights 201
very interesting similarity 111
very interesting speculation 630
very interesting statements 606
very interesting statistics 703
very interesting strategies 41
very interesting structural 182
very interesting structures 229
very interesting substances 73
very interesting suggestions 654
very interesting supplement 64
very interesting systematic 59
very interesting techniques 114
very interesting technology 112
very interesting tendencies 40
very interesting terracotta 41
very interesting transaction 138
very interesting translation 78
very intricate arrangement 110
very intricate calculation 41
very intricate combination 58
very intricate structures 56
very intuitive explanation 61
very inventive imagination 61
very irregular arrangement 246
very irregular attendance 209
very irregular boundaries 290
very irregular coastlines 97
very irregular composition 75
very irregular employment 101
very irregular morphology 41
very irregular occurrence 139
very irregular orthography 80
very irregular structures 77
very irregular topography 467
very irregular transverse 158
very irritable disposition 181
very liberally encouraged 44
very liberally instructed 117
very liberally patronized 97
very liberally subscribed 58
very licentious translator 128
very literally translated 107
very localized information 46
very localized occurrence 72
very localized phenomenon 158
very localized tenderness 65
very logically maintained 44
very lucrative arrangement 114
very lucrative businesses 167
very lucrative contraband 45
very lucrative employment 955
very lucrative enterprise 235
very lucrative government 55
very lucrative investment 224
very lucrative proposition 97
very lucrative speculation 107
very ludicrous description 48
very materially contribute 151
very materially deteriorate 93
very materially diminished 2212
very materially diminishes 71
very materially facilitate 80
very materially influenced 735
very materially influences 349
very materially interested 175
very materially interfered 176
very materially interferes 66
very materially restricted 203
very materially simplified 77
very materially simplifies 52
very materially strengthened 351
very memorable characters 58
very memorable difference 44
very memorable experience 325
very memorable transaction 82
very miserable experience 49
very miserable recompense 155
very momentous inferences 73
very monstrous proposition 53
very murderous disposition 41
very mutilated inscription 53
very mysterious arrangement 48
very mysterious phenomenon 152
very narrative structures 48
very naturally astonished 54
very naturally attributed 378
very naturally complained 102
very naturally confounded 108
very naturally considered 535
very naturally determined 145
very naturally encouraged 81
very naturally frightened 110
very naturally identified 79
very naturally influenced 63
very naturally interested 150
very naturally introduced 439
very naturally originated 40
very naturally overlooked 52
very naturally represents 42
very naturally stimulated 86
very naturally strengthened 133
very naturally sympathized 46
very naturally understood 102
very necessary activities 52
very necessary amendments 50
very necessary appendages 55
very necessary arrangement 147
very necessary assistance 104
very necessary attributes 47
very necessary background 92
very necessary complement 88
very necessary components 40
very necessary corrective 165
very necessary discipline 122
very necessary distinction 327
very necessary experience 83
very necessary explanation 88
very necessary information 557
very necessary institution 134
very necessary instruction 40
very necessary instrument 305
very necessary precautions 179
very necessary preparation 154
very necessary protective 48
very necessary regulations 55
very necessary restriction 45
very necessary supervision 49
very necessary supplement 112
very noteworthy difference 85
very noteworthy observation 52
very noteworthy peculiarity 50
very noteworthy phenomenon 92
very noticeable difference 1445
very noticeable distinction 79
very noticeable peculiarity 100
very noticeable phenomenon 125
very noticeable relaxations 42
very noticeable similarity 42
very noticeably diminished 56
very noticeably influenced 45
very objective assessment 53
very objective description 44
very obstinate disposition 44
very obstinate prejudices 41
very obstinate resistance 963
very occasional appearances 100
very occasional individual 49
very occasional occurrence 163
very occasional references 233
very offensive discharges 72
very offensive evacuations 43
very offensive expressions 171
very offensive indulgence 110
very outspoken criticisms 59
very overweening confidence 53
very painstaking earnestness 47
very painstaking examination 45
very palatable substitute 40
very paramount importance 57
very passionate attachment 53
very passionate disposition 62
very penetrating observation 290
very perfectly comprehend 72
very perfectly understand 378
very perfectly understood 98
very permanent arrangement 46
very pernicious institution 45
very perplexed abridgment 104
very pertinent application 69
very pertinent conclusions 82
very pertinent criticisms 163
very pertinent description 47
very pertinent information 697
very pertinent observation 1404
very pertinent reflections 64
very pertinent statements 52
very pertinent suggestions 186
very pervasive phenomenon 79
very plausible assumptions 282
very plausible conclusions 47
very plausible conjecture 414
very plausible description 88
very plausible explanation 2991
very plausible presumption 40
very plausible pretensions 89
very plausible principles 48
very plausible proposition 124
very plausible speculation 94
very plausible supposition 171
very plausibly attributed 55
very plausibly identified 62
very plausibly maintained 93
very pleasantly introduced 89
very pleasantly remembered 64
very plentiful everywhere 64
very pointedly implicated 107
very poisonous properties 200
very poisonous substances 156
very political atmosphere 93
very political foundations 44
very political importance 45
very political institution 44
very political legitimacy 97
very political negotiations 52
very political philosophy 112
very political principles 257
very political structures 188
very political vocabulary 43
very pompously celebrated 235
very practical activities 107
very practical advantages 502
very practical application 1956
very practical approaches 80
very practical arrangement 560
very practical assistance 314
very practical combination 67
very practical compromise 42
very practical conclusions 157
very practical description 98
very practical difference 154
very practical difficulty 452
very practical discipline 60
very practical discussions 53
very practical distinction 97
very practical educational 56
very practical enterprise 43
very practical experience 436
very practical experiment 50
very practical explanation 156
very practical guidelines 135
very practical implication 154
very practical importance 654
very practical individual 48
very practical information 569
very practical institution 56
very practical instruction 131
very practical instrument 416
very practical laboratory 51
very practical limitations 145
very practical management 50
very practical objectives 132
very practical observation 115
very practical orientation 474
very practical philosophy 178
very practical politicians 75
very practical preparation 40
very practical principles 82
very practical proposition 378
very practical recognition 100
very practical standpoint 402
very practical strategies 78
very practical substitute 48
very practical suggestions 1352
very practical techniques 84
very pragmatic orientation 63
very precarious dependence 53
very precarious foundations 90
very precarious livelihood 271
very precisely calculated 313
very precisely calibrated 121
very precisely controlled 1758
very precisely determined 862
very precisely formulated 328
very precisely identified 99
very precisely identifies 46
very precisely structured 40
very precisely understood 41
very prevalent disposition 64
very prevalent phenomenon 57
very primitive arrangement 156
very primitive characters 220
very primitive conceptions 74
very primitive description 388
very primitive experience 44
very primitive facilities 77
very primitive implements 125
very primitive institution 66
very primitive instrument 335
very primitive mechanisms 74
very primitive phantasies 69
very primitive simplicity 53
very primitive structures 123
very primitive surroundings 49
very primitive techniques 102
very primitive technology 176
very primitive vertebrate 58
very privately acquainted 53
very prominent buttresses 51
very prominent characters 122
very prominent cheekbones 189
very prominent distinction 48
very prominent foreground 85
very prominent importance 53
very prominent individual 176
very prominent institution 61
very prominent journalist 48
very prominent phenomenon 51
very prominent politicians 65
very prominent republican 223
very prominent scientists 133
very prominent structures 61
very prominent supporters 40
very prominent transverse 80
very prudently considered 167
very prudently determined 181
very prudently suppressed 138
very pugnacious disposition 129
very qualified acceptance 57
very qualified approbation 104
very qualified candidates 58
very reasonable application 40
very reasonable arrangement 199
very reasonable assumptions 388
very reasonable complaints 63
very reasonable compromise 197
very reasonable conclusions 43
very reasonable conjecture 322
very reasonable dependence 103
very reasonable description 111
very reasonable distinction 72
very reasonable expectation 374
very reasonable explanation 1058
very reasonable investment 65
very reasonable observation 54
very reasonable presumption 205
very reasonable proposition 625
very reasonable restaurant 42
very reasonable restriction 65
very reasonable settlement 56
very reasonable speculation 45
very reasonable suggestions 115
very reasonable supposition 413
very reasonably attributed 43
very reasonably attributes 41
very reasonably complained 55
very reasonably considered 108
very regularly stratified 460
very reluctant acceptance 58
very reputable characters 71
very reputable scientists 70
very resistant chemically 85
very resistant structures 45
very satirical invectives 44
very scattered information 78
very scattered literature 126
very scattered occurrence 46
very scattered references 47
very schematic description 71
very scholarly composition 72
very seasonable assistance 101
very seasonable publication 83
very seasonably interposed 48
very secondary importance 7486
very selective application 44
very selective information 65
very sensitive adjustment 94
very sensitive amplifiers 62
very sensitive analytical 974
very sensitive appreciation 104
very sensitive arrangement 76
very sensitive assignment 55
very sensitive barometers 43
very sensitive combination 48
very sensitive conscience 378
very sensitive dependence 263
very sensitive disposition 168
very sensitive ecosystems 46
very sensitive electrical 255
very sensitive electronic 252
very sensitive emotionally 62
very sensitive experiment 47
very sensitive explosives 70
very sensitive government 65
very sensitive imagination 69
very sensitive indicators 898
very sensitive individual 626
very sensitive information 1216
very sensitive instrument 3569
very sensitive laboratory 84
very sensitive measurement 366
very sensitive mechanical 50
very sensitive microphone 233
very sensitive negotiations 73
very sensitive observation 42
very sensitive parameters 90
very sensitive photometer 55
very sensitive procedures 58
very sensitive resistance 42
very sensitive structures 92
very sensitive techniques 698
very sensitive thermometer 628
very sensitive transducer 51
very sheltered localities 67
very similarly structured 200
very simplifying assumptions 368
very sincerely appreciated 57
very sincerely interested 152
very sincerely solicitous 91
very skilfully interwoven 132
very skilfully introduced 92
very skilfully maintained 42
very slenderly acquainted 43
very slightest assistance 41
very slightest description 99
very slightest difference 190
very slightest difficulty 44
very slightest importance 195
very slightest inclination 117
very slightest provocation 253
very sorrowful experience 48
very sovereign calculated 96
very spiritual experience 304
very spiritual foundations 119
very stimulating atmosphere 152
very stimulating conference 90
very stimulating discussions 441
very stimulating experience 324
very stimulating suggestions 65
very strategic importance 104
very strenuous activities 98
very strenuous resistance 183
very stressful experience 688
very strictest confidence 201
very strictest discipline 128
very stringently controlled 92
very subsidiary importance 98
very suspicious appearances 99
very suspicious characters 282
very suspicious sleepiness 49
very technical description 135
very technical discussions 110
very technical distinction 52
very technical explanation 90
very technical information 535
very temporary arrangement 171
very temporary phenomenon 200
very temporary structures 64
very tentative assessment 67
very tentative conclusions 999
very tentative explanation 119
very tentative exploration 61
very tentative formulation 43
very tentative indications 57
very tentative statements 62
very tentative suggestions 374
very theoretical foundations 164
very thoroughly acquainted 282
very thoroughly appreciated 55
very thoroughly beforehand 45
very thoroughly considered 824
very thoroughly conversant 41
very thoroughly cultivated 101
very thoroughly documented 225
very thoroughly elaborated 103
very thoroughly frightened 110
very thoroughly instructed 59
very thoroughly masticated 136
very thoroughly overhauled 63
very thoroughly penetrated 94
very thoroughly prospected 49
very thoroughly understand 121
very thoroughly understood 676
very thoroughly ventilated 45
very thoughtful examination 50
very thoughtful suggestions 76
very tolerable information 77
very tolerable proficient 158
very tolerable substitute 303
very tolerably acquainted 63
very tractable disposition 42
very transient phenomenon 95
very traumatic experience 4830
very trenchant criticisms 62
very turbulent atmosphere 51
very turbulent disposition 53
very uncertain affinities 94
very uncertain application 77
very uncertain assumptions 107
very uncertain chronology 40
very uncertain composition 130
very uncertain conclusions 43
very uncertain conjecture 114
very uncertain description 47
very uncertain disposition 43
very uncertain enterprise 79
very uncertain estimations 41
very uncertain experiment 84
very uncertain foundations 210
very uncertain indications 59
very uncertain information 170
very uncertain preparation 71
very uncertain proposition 122
very uncertain quantities 86
very uncertain speculation 64
very unequally apportioned 95
very unequally manifested 44
very unfamiliar surroundings 52
very universal application 63
very unmusical altercation 84
very unnatural supposition 40
very unpleasant altercation 43
very unpleasant associations 83
very unpleasant atmosphere 159
very unpleasant characters 216
very unpleasant conclusions 109
very unpleasant encounters 41
very unpleasant experience 3300
very unpleasant impressions 83
very unpleasant individual 125
very unpleasant information 77
very unpleasant occurrence 157
very unpleasant peculiarity 53
very unpleasant phenomenon 100
very unpleasant reflections 116
very unpleasant revelations 43
very unpleasant surroundings 52
very unpleasant termination 46
very unpopular characters 228
very unpopular government 165
very unpopular institution 44
very unreliable indicators 84
very unreliable information 89
very unreliable instrument 74
very untenable proposition 60
very unwelcome declaration 46
very unwelcome information 90
very venerable institution 49
very versatile individual 102
very versatile instrument 783
very versatile technology 47
very wholesome atmosphere 56
very wholesome discipline 98
very widespread acceptance 299
very widespread application 207
very widespread destruction 51
very widespread discontent 85
very widespread experience 46
very widespread indignation 47
very widespread institution 130
very widespread occurrence 632
very widespread phenomenon 1373
very widespread popularity 118
very widespread prevalence 87
very widespread recognition 79
very wonderful adventures 109
very wonderful arrangement 126
very wonderful description 50
very wonderful experience 526
very wonderful institution 52
very wonderful instrument 109
very wonderful narratives 49
very wonderful occurrence 63
very wonderful phenomenon 156
very wonderful productions 48
very wonderful properties 47
very wonderful spectacles 56
very worthwhile activities 61
very worthwhile educational 43
very worthwhile enterprise 87
very worthwhile experience 386
very worthwhile experiment 71
very worthwhile information 89
very worthwhile investment 1429
very worthwhile objectives 46
very worthwhile publication 45
very worthwhile suggestions 64
veto provincial legislation 189
vice perfectly successful 63
vice president approached 41
vice president complained 82
vice president considered 55
vice president designated 62
vice president discovered 43
vice president emphasized 48
vice president immediately 168
vice president introduced 59
vice president maintained 44
vice president personally 96
vice president recognized 49
vice president representing 69
vice president separately 82
vice president telephoned 42
vice president understood 74
video production activities 49
video production department 151
video production experience 142
video production facilities 702
video production industries 45
video production techniques 846
video production technology 175
video projection technology 55
view additional information 1098
view certainly represents 46
view classroom management 62
view corporate governance 138
view different information 92
view effective permissions 108
view expressed forcefully 46
view generally maintained 50
view important information 119
view knowledge acquisition 132
view knowledge management 174
view microsoft powerpoint 141
view perfectly consistent 60
view sensitive information 186
view sometimes attributed 61
view television broadcasts 43
view television commercials 98
view themselves negatively 589
view themselves positively 665
view voluntary associations 105
void reactivity coefficient 260
vote themselves privileges 40
voting delegates representing 142
