wad ware the best blood 177
was made in good order 810
was made in good weather 53
was made in great books 76
was made in great force 144
was made in great haste 147
was made in great state 66
was made in late april 51
was made in late march 49
was made in many cases 130
was made in many forms 54
was made in many parts 169
was made in many sizes 58
was made in mere sport 98
was made in most cases 172
was made in open court 378
was made in other parts 123
was made in some cases 257
was made in some parts 48
was made in such cases 132
was made in such haste 71
was made in such terms 145
was made in their favor 162
was made in their names 47
was made in their ranks 46
was made in these cases 244
was made in these parts 69
was made in these terms 120
was made in these words 248
was made in those cases 75
was made in those times 68
was made in three hours 83
was made in three months 43
was made in three parts 209
was made in three sizes 180
was made in three steps 50
was made in three weeks 74
was made in town meeting 157
was made in very large 61
was made in very small 56
was made in your image 46
was made king over israel 113
was made king over judah 85
was made of cast steel 63
was made of clay mixed 96
was made of clear glass 115
was made of dark brown 72
was made of dark green 132
was made of fine black 57
was made of fine flour 78
was made of fine grass 46
was made of fine linen 208
was made of fine steel 44
was made of fine white 135
was made of four basic 43
was made of four kinds 90
was made of good stuff 206
was made of gray stone 77
was made of hard stone 54
was made of heavy black 41
was made of heavy glass 43
was made of heavy leather 53
was made of heavy metal 140
was made of heavy steel 75
was made of heavy white 43
was made of less stern 50
was made of logs split 50
was made of many small 64
was made of mild steel 123
was made of much finer 85
was made of other metal 84
was made of other stuff 232
was made of palm leaves 189
was made of pure white 128
was made of soft leather 189
was made of soft metal 41
was made of soft round 71
was made of soft white 42
was made of some light 143
was made of some metal 41
was made of some noble 41
was made of spun glass 78
was made of such cases 85
was made of such parts 92
was made of such stuff 101
was made of these cases 65
was made of these facts 80
was made of these words 49
was made of thick glass 62
was made of thick leather 43
was made of thick steel 43
was made of thick white 46
was made of those which 67
was made of those whose 75
was made of three large 51
was made of three parts 76
was made of tool steel 70
was made of very large 49
was made of very light 102
was made of very small 50
was made of very strong 69
was made of what might 41
was made of what would 68
was made of wheat flour 81
was made of wood rather 62
was made of wood taken 42
was made of wood which 74
was made on hand looms 40
was made on their coast 63
was made on their front 51
was made on their lives 44
was made on their minds 82
was made on these lines 83
was made on these terms 143
was made on those terms 52
was made or from which 78
was made or such longer 54
was made or three months 93
was made so much easier 154
was made so much worse 88
was made so soon after 122
was made the leading issue 51
was made the main issue 79
was made the more acute 149
was made the more vivid 53
was made the next morning 489
was made the next night 61
was made the only legal 178
was made the other night 104
was made the same evening 84
was made the same night 89
was made the sole basis 52
was made the sole judge 146
was made the sole legal 112
was made the sole money 46
was made the very wheel 236
was made to feel quite 215
was made to feel rather 41
was made to feel right 113
was made to feel shame 43
was made to feel small 161
was made to feel uneasy 78
was made to find which 43
was made to give every 51
was made to give light 221
was made to give place 261
was made to have every 46
was made to help people 66
was made to keep alive 109
was made to keep people 50
was made to keep track 148
was made to keep within 41
was made to last until 45
was made to learn about 65
was made to levy taxes 41
was made to live again 130
was made to live alone 99
was made to look after 178
was made to look neater 52
was made to look rather 73
was made to look silly 104
was made to make people 40
was made to mary yates 71
was made to meet again 73
was made to meet every 49
was made to open trade 43
was made to pass under 197
was made to reach every 67
was made to save money 55
was made to seem quite 41
was made to show cause 152
was made to spin round 42
was made to stay after 68
was made to take action 50
was made to take place 446
was made to talk about 129
was made to their landing 73
was made to think about 112
was made to throw light 222
was made to turn round 328
was made to wait until 293
was made to wait while 56
was made to walk about 43
was made to work under 96
was made to work within 52
was made up from parts 58
was made up into balls 52
was made up into small 180
was made up nothing could 45
was making an early start 109
was making as much money 260
was making as much noise 224
was making at full speed 52
was making it even worse 44
was making it very plain 40
was making me feel quite 54
was making me feel uneasy 50
was making me feel worse 94
was making me think about 57
was making my eyes smart 56
was making my eyes water 80
was making my mouth water 70
was making my skin crawl 48
was making on other people 47
was making on those rocks 44
was making or losing money 191
was making so much money 2446
was making so much noise 1782
was making so much sense 55
was making so much water 99
was making the most money 71
was making the most noise 137
was making the most rapid 101
was making the same claim 45
was making the same error 42
was making the same fight 56
was making the same point 1137
was making the trip alone 40
was meant by some parts 57
was meant by such terms 95
was meant by these terms 187
was meant by these words 259
was meant by those terms 48
was meant by those words 134
was meant to give moral 44
was meant to have taken 85
was meant to help people 94
was meant to keep people 101
was meant to know about 47
was meant to last until 73
was meant to live alone 171
was meant to look after 100
was meant to look happy 75
was meant to make people 101
was meant to shed light 50
was meant to take place 897
was meet to make merry 481
was more at home speaking 83
was more in their visit 59
was more or less about 127
was more or less above 373
was more or less acute 45
was more or less alike 122
was more or less alive 46
was more or less alone 681
was more or less awake 95
was more or less aware 482
was more or less based 432
was more or less beset 96
was more or less blind 130
was more or less bored 43
was more or less bound 1072
was more or less built 257
was more or less close 235
was more or less crazy 55
was more or less crude 46
was more or less cured 43
was more or less dancing 173
was more or less danger 119
was more or less dense 48
was more or less drawn 169
was more or less drunk 703
was more or less easily 64
was more or less empty 324
was more or less ended 125
was more or less equal 1348
was more or less every 57
was more or less feeling 59
was more or less final 48
was more or less fixed 2123
was more or less fully 514
was more or less given 707
was more or less grown 97
was more or less guess 55
was more or less happy 192
was more or less healed 50
was more or less healthy 55
was more or less holding 180
was more or less human 338
was more or less known 1096
was more or less lacking 55
was more or less legal 99
was more or less level 561
was more or less liable 66
was more or less light 157
was more or less linear 207
was more or less local 119
was more or less looking 58
was more or less marking 55
was more or less mixed 271
was more or less naked 50
was more or less plain 124
was more or less quiet 386
was more or less rapid 123
was more or less reason 51
was more or less right 1181
was more or less rigid 48
was more or less round 122
was more or less ruled 266
was more or less running 312
was more or less sealed 188
was more or less sitting 114
was more or less smooth 79
was more or less sober 91
was more or less solid 112
was more or less sound 180
was more or less spent 54
was more or less split 82
was more or less spread 40
was more or less steady 252
was more or less still 224
was more or less strong 82
was more or less stuck 168
was more or less swept 45
was more or less taboo 187
was more or less taken 1509
was more or less talking 138
was more or less telling 56
was more or less thinking 180
was more or less thrown 145
was more or less thrust 98
was more or less tired 54
was more or less total 130
was more or less under 4116
was more or less upset 109
was more or less vague 129
was more or less valid 52
was more or less waiting 44
was more or less water 121
was more or less where 254
was more or less white 75
was more or less whole 41
was more or less willing 164
was more or less wiped 58
was more or less within 147
was more or less working 142
was more to know about 91
was more to learn about 152
was more to talk about 117
was more to their taste 459
was more to think about 128
was most on their minds 84
was moving at full speed 517
was moving at good speed 47
was moving at great speed 121
was moving at high speed 288
was moving at warp speed 139
was moving in slow motion 1624
was much in their favor 87
was much in their hearts 67
was much in their minds 78
was much on their minds 138
was much the best place 99
was much the most quick 56
was much the same after 179
was much the same color 68
was much the same every 100
was much the same feeling 241
was much the same shape 42
was much the same sixty 47
was much the same story 2628
was much the same though 41
was much the same under 140
was much the same until 88
was much the same where 52
was much to find fault 46
was much to know about 44
was much to learn about 559
was much to like about 81
was much to talk about 2668
was much to tell about 55
was much to their taste 72
was much to think about 741
was musing the other evening 44
was mute in mine until 49
was nearing the spot where 92
was need of more money 42
was next in line after 308
was next to fall under 44
was nice of your father 43
was nice of your mother 46
was nice to have known 75
was nice to have money 43
was nice to have people 140
was nice to know where 49
was nice to talk about 90
was nice to think about 244
was none of their fault 130
was none of their peers 69
was none of their seeking 182
was none of your cross 122
was none of your fault 54
was none of your steady 68
was none the less acute 123
was none the less alive 59
was none the less amusing 78
was none the less aware 249
was none the less binding 209
was none the less bound 251
was none the less cruel 127
was none the less deadly 107
was none the less fatal 110
was none the less fully 106
was none the less galling 76
was none the less given 111
was none the less grand 43
was none the less growing 41
was none the less happy 143
was none the less hearty 266
was none the less human 116
was none the less known 91
was none the less liable 46
was none the less loyal 65
was none the less moved 47
was none the less never 52
was none the less noble 60
was none the less often 52
was none the less pleasing 61
was none the less proud 142
was none the less quick 97
was none the less quite 373
was none the less really 44
was none the less right 82
was none the less shame 95
was none the less sharp 47
was none the less soothing 72
was none the less sorry 40
was none the less sound 168
was none the less steady 55
was none the less still 395
was none the less strong 367
was none the less sweet 131
was none the less taken 70
was none the less truly 70
was none the less under 119
was none the less valid 137
was none the less vital 111
was none the less vivid 73
was none the less willing 126
was none the less working 84
was none the less worthy 65
was none the more genial 45
was none to look after 125
was nothing in life which 72
was nothing in their action 50
was nothing in their dress 71
was nothing in their faces 147
was nothing in their hearts 82
was nothing in their lives 232
was nothing in their minds 45
was nothing in their power 47
was nothing in their teaching 48
was nothing in there about 163
was nothing in these words 111
was nothing in these works 46
was nothing in your first 50
was nothing of great value 97
was nothing of much value 103
was nothing of their world 44
was nothing the army could 40
was nothing the crew could 55
was nothing the union could 41
was nothing the west could 57
was nothing to brag about 2440
was nothing to care about 73
was nothing to cast doubt 44
was nothing to cast gloom 49
was nothing to crow about 193
was nothing to find fault 358
was nothing to fret about 107
was nothing to fuss about 96
was nothing to joke about 303
was nothing to keep alive 55
was nothing to know about 70
was nothing to learn about 42
was nothing to like about 61
was nothing to make ovens 54
was nothing to mark which 65
was nothing to rave about 308
was nothing to show where 219
was nothing to show which 121
was nothing to speak about 61
was nothing to stop people 81
was nothing to talk about 4847
was nothing to tell about 101
was nothing to think about 1073
was nothing to throw light 88
was nothing to weep about 121
was nothing to what might 59
was nothing to what would 94
was okay to talk about 573
was once an ocean floor 46
was once an open field 41
was once an open loggia 40
was once as well known 60
was once in fair order 70
was once in great danger 160
was once in great vogue 113
was once in some danger 51
was once in their hands 86
was once in their power 51
was once of great power 43
was once so well known 80
was once the best known 45
was once the great prize 45
was once the high altar 107
was once the leading cause 93
was once the main route 125
was once the most feared 66
was once the only method 59
was once the only place 59
was once the town house 97
was once the very focus 88
was only an early stage 44
was only an hour after 222
was only an hour later 210
was only an hour since 170
was only an hour until 102
was only an inch above 63
was only an open field 44
was only an open space 70
was only at such times 214
was only at these times 59
was only by great skill 84
was only by main force 214
was only by slow steps 76
was only by trying begging 80
was only in areas where 53
was only in fifth grade 78
was only in fine weather 238
was only in good books 64
was only in late april 59
was only in much later 81
was only in ninth grade 44
was only in part about 56
was only in part based 48
was only in rare cases 491
was only in sixth grade 87
was only in some cases 43
was only in some parts 68
was only in such cases 134
was only in such easily 173
was only in their hands 58
was only in their hearts 43
was only in their later 42
was only in their minds 74
was only in these brief 56
was only in third grade 183
was only in those cases 194
was only in those parts 40
was only in very small 120
was only of three months 43
was only of very short 73
was only on such terms 41
was only on these terms 78
was only on those terms 55
was only so many words 40
was only so much added 40
was only so much money 227
was only so much space 131
was only so much waste 59
was only so much water 46
was only the best known 373
was only the body which 59
was only the calm which 46
was only the case where 72
was only the dark horse 42
was only the dark voice 168
was only the deep feeling 52
was only the good sense 42
was only the high price 40
was only the land which 44
was only the last phase 135
was only the last scene 43
was only the last stage 547
was only the last straw 397
was only the mind which 56
was only the more amusing 51
was only the more cowed 57
was only the more reason 105
was only the most basic 42
was only the most glaring 114
was only the most minor 40
was only the most overt 57
was only the most vocal 55
was only the name given 48
was only the next evening 45
was only the next morning 655
was only the other evening 72
was only the other night 677
was only the poor indian 70
was only the same price 59
was only the slow wasting 41
was only the soft sound 90
was only the third black 54
was only the third evening 56
was only the third night 59
was only the third woman 190
was only the very first 60
was only the very large 46
was only the very small 44
was only the wind blowing 144
was only the wind playing 45
was only the wind rushing 45
was only the wind which 59
was only the young people 44
was only to come about 40
was only to come after 69
was only to come later 103
was only to fall again 74
was only to find fault 53
was only to give place 98
was only to know where 53
was only to last until 236
was only to learn later 46
was only to look after 103
was only to make money 44
was only to make people 81
was only to rise again 91
was only to steal uneasy 51
was only to take place 1131
was only to talk about 78
was open on four sides 47
was open on more sides 55
was open on three sides 540
was open to great abuse 98
was open to just about 64
was open to much abuse 106
was open to some doubt 188
was open to some grave 72
was open to those whose 186
was open to very grave 109
was open to young people 47
was over an hour after 54
was over an hour later 480
was over an hour since 181
was over an open plain 127
was over at their house 389
was over at your house 158
was over at your place 110
was over he kept still 40
was over in four months 49
was over in three hours 93
was over in three months 75
was over in three weeks 103
was over the moon about 280
was over the next morning 240
was over the next ridge 67
was over the other night 73
was over the same period 92
was over the same route 130
was over the spot where 53
was over the young people 47
was over to your house 41
was over we were given 41
was over we were taken 89
was pacing the room again 62
was paid by some wealthy 53
was paid in bank notes 40
was paid in cash rather 46
was paid in full within 53
was paid in ready money 207
was paid in some cases 44
was paid on these bonds 49
was paid the same wages 88
was paid to keep quiet 42
was paid to look after 179
was paid to lord clive 41
was paid to their needs 42
was paid to these threats 43
was paid to those whose 55
was pale as pale could 75
was part of army group 73
was part of india until 42
was part of some grand 90
was part of task force 93
was part of their appeal 209
was part of their basic 49
was part of their charm 196
was part of their creed 182
was part of their daily 569
was part of their flesh 93
was part of their group 300
was part of their lives 630
was part of their moral 55
was part of their order 65
was part of their plans 49
was part of their power 62
was part of their reason 52
was part of their social 218
was part of their stock 131
was part of their trade 66
was part of their world 343
was part of what could 44
was part of what drove 112
was part of what luther 46
was part of what might 113
was part of what people 49
was part of what would 96
was part of your father 40
was past the time limit 51
was paying the same price 73
was pearl the only child 209
was poor in most cases 45
was pure as pure could 121
was racing at full speed 106
was raging in full force 61
was raging in many parts 128
was raging in other parts 72
was rain in those spots 48
was rare in those times 125
was rare to find anything 48
was rare to find people 49
was rare to find women 66
was reading it last night 60
was reading my mind again 79
was reading the fine print 52
was reading the other night 250
was reading the part where 49
was ready if webb liked 50
was ready the next morning 192
was ready to break apart 40
was ready to break loose 295
was ready to cast aside 141
was ready to chew nails 54
was ready to come again 42
was ready to come apart 57
was ready to dare anything 178
was ready to date again 48
was ready to drop under 93
was ready to face anything 407
was ready to fail under 56
was ready to fall apart 666
was ready to fall piece 126
was ready to fall under 47
was ready to find fault 106
was ready to fire again 267
was ready to give ample 53
was ready to give anything 92
was ready to give every 424
was ready to give money 53
was ready to give place 59
was ready to give proof 60
was ready to have given 90
was ready to help others 63
was ready to hold talks 67
was ready to join hands 133
was ready to join issue 44
was ready to jump right 161
was ready to kill again 78
was ready to learn about 134
was ready to leave after 197
was ready to leave again 230
was ready to leave mosul 57
was ready to leave paris 149
was ready to leave right 162
was ready to leave within 71
was ready to lend money 99
was ready to live again 121
was ready to look after 87
was ready to look round 49
was ready to love again 134
was ready to make every 526
was ready to make front 96
was ready to make large 119
was ready to make major 61
was ready to make plans 43
was ready to make terms 255
was ready to move again 452
was ready to move heaven 182
was ready to once again 70
was ready to open talks 40
was ready to play again 245
was ready to play cards 41
was ready to pour money 45
was ready to quit after 79
was ready to ride again 70
was ready to rise above 67
was ready to rise again 87
was ready to risk anything 146
was ready to roll again 88
was ready to sail about 240
was ready to sail again 459
was ready to sail under 94
was ready to sell anything 47
was ready to shed blood 50
was ready to show mercy 43
was ready to sign anything 122
was ready to sink beneath 63
was ready to sink under 701
was ready to sink within 62
was ready to speak about 49
was ready to speak again 177
was ready to spit nails 60
was ready to step aside 152
was ready to stop playing 40
was ready to stop talking 43
was ready to swear after 46
was ready to swear anything 107
was ready to sweat blood 41
was ready to take action 733
was ready to take anything 154
was ready to take either 304
was ready to take every 113
was ready to take horse 60
was ready to take notes 96
was ready to take place 219
was ready to take power 110
was ready to take risks 207
was ready to take sides 86
was ready to take steps 137
was ready to talk about 3901
was ready to talk again 174
was ready to talk terms 41
was ready to tell about 59
was ready to tell every 95
was ready to their hands 206
was ready to think about 387
was ready to throw aside 42
was ready to turn about 46
was ready to turn round 54
was ready to wait until 67
was ready to weep again 43
was ready to work again 231
was ready to work within 42
was rich as rich could 49
was rich in gold mines 61
was rich in good works 69
was rich in great minds 100
was riding at full speed 280
was riding the best horse 40
was riding the high horse 47
was riding the same horse 43
was rife in many parts 74
was ringed on three sides 59
was rising the next morning 44
was room to move about 226
was room to walk about 40
was rude to talk latin 45
was safe at home again 200
was safe at least until 58
was safe in their hands 451
was safe in their keeping 41
was safe in those parts 66
was safe in your hands 97
was safe to move about 115
was safe to move again 52
was safe to talk about 204
was safe to talk aloud 144
was said at their meeting 48
was said by lord bacon 62
was said by lord chief 954
was said by lord eldon 204
was said by many people 115
was said by some people 148
was said by those about 45
was said in good humor 40
was said in open court 41
was said in some house 53
was said in these cases 51
was said in those cases 63
was said in those times 42
was said or done about 527
was said or done after 70
was said or done until 236
was said or done which 96
was said or done while 57
was said or done within 93
was said the next morning 79
was said the other night 78
was said the same night 60
was said to anne about 63
was said to cost about 63
was said to cure women 53
was said to fall within 46
was said to have about 302
was said to have acted 602
was said to have added 415
was said to have aided 180
was said to have aimed 111
was said to have armed 121
was said to have asked 1302
was said to have based 82
was said to have bathed 93
was said to have beaten 302
was said to have begun 1401
was said to have blown 67
was said to have borne 639
was said to have bound 47
was said to have built 1223
was said to have burnt 213
was said to have burst 190
was said to have ceased 122
was said to have close 153
was said to have crept 112
was said to have cried 292
was said to have cured 384
was said to have dated 49
was said to have dined 60
was said to have drawn 707
was said to have drunk 561
was said to have dwelt 143
was said to have earned 458
was said to have eight 74
was said to have either 81
was said to have ended 343
was said to have faced 65
was said to have feared 59
was said to have fifty 170
was said to have filed 42
was said to have fired 366
was said to have first 1136
was said to have fixed 50
was said to have flown 257
was said to have forty 71
was said to have found 1520
was said to have freed 143
was said to have given 4906
was said to have grown 844
was said to have hanged 204
was said to have hated 134
was said to have headed 75
was said to have healed 124
was said to have hired 99
was said to have knelt 43
was said to have known 561
was said to have large 43
was said to have later 254
was said to have leaped 131
was said to have learning 109
was said to have liked 118
was said to have links 73
was said to have lived 5460
was said to have loved 341
was said to have lured 66
was said to have magic 86
was said to have mixed 42
was said to have money 52
was said to have moved 498
was said to have named 151
was said to have nearly 161
was said to have never 359
was said to have noted 69
was said to have often 155
was said to have owned 538
was said to have posed 65
was said to have power 119
was said to have raped 89
was said to have really 42
was said to have risen 1063
was said to have royal 48
was said to have ruled 416
was said to have saved 797
was said to have seven 140
was said to have shone 40
was said to have shown 1014
was said to have sired 52
was said to have sixty 40
was said to have slain 714
was said to have slept 358
was said to have spent 1810
was said to have split 65
was said to have spread 248
was said to have sprung 919
was said to have still 73
was said to have stood 665
was said to have strong 76
was said to have swept 56
was said to have sworn 254
was said to have taken 7735
was said to have thirty 105
was said to have thrown 666
was said to have tried 711
was said to have twice 51
was said to have urged 347
was said to have voted 121
was said to have vowed 155
was said to have whole 62
was said to have wiped 93
was said to know every 123
was said to know where 52
was said to make people 48
was said to take after 64
was said to take place 1098
was saying at once every 40
was saying in other words 104
was saying so last night 42
was saying the last words 71
was saying the other evening 62
was saying the other night 313
was saying the same words 120
was saying to your father 101
was saying to your mother 227
was seeing the same actor 53
was seen as bringing about 61
was seen as having taken 56
was seen as nothing short 54
was seen as taking place 138
was seen at home after 41
was seen at least twice 96
was seen by many black 42
was seen by many local 45
was seen by many others 64
was seen by many people 962
was seen by many within 64
was seen by many women 110
was seen by more people 196
was seen by most people 296
was seen by other people 71
was seen by some people 268
was seen by some women 67
was seen by these people 45
was seen in five cases 71
was seen in four cases 99
was seen in full march 51
was seen in many cases 83
was seen in many parts 134
was seen in most cases 89
was seen in only about 41
was seen in other parts 78
was seen in some cases 263
was seen in some parts 51
was seen in their dealings 44
was seen in their offer 97
was seen in these cases 49
was seen in these parts 90
was seen in these terms 103
was seen in those parts 67
was seen in three cases 106
was seen no more about 42
was seen no more after 83
was seen no more alive 64
was seen no more until 312
was seen of these people 49
was seen on their dress 113
was seen the full force 41
was seen the great stone 227
was seen the lord alone 58
was seen the next morning 161
was seen the same evening 44
was seen to feel about 78
was seen to have acted 55
was seen to have begun 62
was seen to have given 87
was seen to have grown 87
was seen to have moved 106
was seen to have risen 76
was seen to have taken 310
was seen to pass under 52
was seen to play about 155
was seen to rise above 119
was seen to take place 1134
was sent at full speed 55
was sent by your father 111
was sent by your order 44
was sent in great haste 140
was sent in their place 50
was sent me from paris 44
was sent the next morning 193
was sent the same evening 72
was sent to camp chase 173
was sent to camp dodge 46
was sent to camp grant 75
was sent to camp mills 53
was sent to camp upton 72
was sent to cape coast 44
was sent to city point 141
was sent to cuba where 42
was sent to draw water 50
was sent to eton where 65
was sent to fort bliss 62
was sent to fort bragg 121
was sent to fort george 122
was sent to fort lewis 89
was sent to fort marion 51
was sent to fort monroe 120
was sent to fort riley 181
was sent to fort wayne 69
was sent to great lakes 128
was sent to grim pluto 113
was sent to hard labor 116
was sent to holy cross 45
was sent to india under 51
was sent to india where 93
was sent to jail after 128
was sent to jail again 42
was sent to jail where 42
was sent to keep order 57
was sent to keep watch 152
was sent to korea where 73
was sent to live under 56
was sent to look after 726
was sent to make terms 49
was sent to north china 57
was sent to other parts 120
was sent to peking under 58
was sent to port arthur 136
was sent to port royal 208
was sent to rome under 70
was sent to rome where 205
was sent to sail round 81
was sent to south arabia 61
was sent to south china 45
was sent to south wales 55
was sent to their homes 59
was sent to their house 47
was sent to these fresh 43
was sent to these parts 43
was sent to these people 44
was sent to turn people 122
was sent to walk short 57
was sent to west point 597
was sent to work under 80
was sent to your father 51
was sent to your house 47
was sewing on some white 89
was shot at four times 48
was shot at last night 40
was shot at many times 58
was shot at three times 160
was shot at very close 52
was shot by firing squad 303
was shot in cold blood 690
was shot in five weeks 43
was shot in four weeks 46
was shot in open court 41
was shot in open fight 117
was shot in slow motion 47
was shot in three weeks 87
was shot so many times 47
was shot the next morning 81
was shot the other night 48
was shut in their faces 227
was shut up from within 48
was sick at heart about 91
was sick of hearing about 668
was sick of living alone 74
was sick the next morning 60
was slow in coming about 77
was slow in coming until 41
was slow in taking action 63
was slow in taking shape 132
was slow to come about 175
was slow to take action 545
was slow to take alarm 93
was slow to take place 83
was slow to take shape 200
was sold at book value 53
was sold at cost price 79
was sold at five cents 64
was sold by mail order 53
was sold in these rooms 140
was some of these people 43
was soon as well known 75
was soon at home again 65
was soon at their heels 52
was soon at work again 335
was soon in deep sleep 73
was soon in deep water 62
was soon in full blast 85
was soon in full blaze 59
was soon in full march 138
was soon in full spate 45
was soon in good order 43
was soon in great danger 55
was soon in many mouths 146
was soon in their hands 166
was soon in their midst 79
was soon in their power 103
was soon on deck again 62
was soon on good terms 474
was soon on their trail 56
was soon the only place 40
was soon to break loose 45
was soon to come about 132
was soon to come again 73
was soon to come under 349
was soon to fall apart 40
was soon to fall under 111
was soon to give place 256
was soon to give proof 89
was soon to have cause 44
was soon to have proof 66
was soon to learn about 230
was soon to meet again 47
was soon to pass under 119
was soon to rise again 74
was soon to show signs 42
was soon to take place 6817
was soon to take shape 91
was sort of like getting 106
was sort of like looking 51
was sort of like playing 77
was sown in their hearts 774
was sown the seed which 78
was spun in single threads 53
was such an avid reader 77
was such an ideal place 42
was such as came under 99
was such as made delay 64
was such as none could 108
was such as will appear 57
was sunk in deep water 104
was sure at some point 44
was sure he knew about 64
was sure he knew where 251
was sure he knew which 48
was sure my heart would 53
was sure my wife would 46
was sure no harm would 47
was sure no other girls 93
was sure the acts would 50
was sure the army would 52
was sure the baby would 147
was sure the boat would 62
was sure the book would 127
was sure the boys would 126
was sure the case would 42
was sure the foul spell 47
was sure the girl would 161
was sure the great chief 83
was sure the jury would 99
was sure the kids would 48
was sure the lady would 60
was sure the lord would 183
was sure the news would 67
was sure the next would 107
was sure the only reason 94
was sure the other woman 48
was sure the other would 101
was sure the plan would 69
was sure the rest would 40
was sure the ship would 50
was sure the time would 68
was sure the trip would 51
was sure the wind would 48
was sure to break loose 100
was sure to come about 126
was sure to come after 198
was sure to come again 64
was sure to come later 54
was sure to come looking 45
was sure to come right 133
was sure to come round 48
was sure to come under 73
was sure to fall under 50
was sure to fall within 55
was sure to find favor 95
was sure to find threads 62
was sure to have every 50
was sure to have found 61
was sure to have given 63
was sure to have known 58
was sure to have money 41
was sure to have taken 74
was sure to kill every 334
was sure to know about 62
was sure to know where 50
was sure to make money 126
was sure to rise again 51
was sure to take every 138
was sure to take place 1767
was sure to tell people 46
was sure we were about 83
was sure we were alone 106
was sure we were close 44
was sure we were headed 47
was sure we were right 57
was taking an early lunch 64
was taking an early morning 139
was taking an early train 45
was taking in more money 92
was taking it very badly 62
was taking no more risks 59
was taking on more water 95
was taking so much longer 108
was taking so much pains 88
was taking the full brunt 48
was taking the next plane 51
was taking the next train 77
was taking the same route 151
was taking the same train 57
was taking the wrong turning 44
was tell the truth about 52
was there at least twice 42
was there at least until 46
was there in coming hither 42
was there in full bloom 47
was there in full dress 49
was there in full force 577
was there in good working 46
was there in great force 85
was there in their midst 141
was there in those lines 40
was there in those times 71
was there in those words 76
was there no other place 52
was there so great danger 92
was there so much blood 107
was there so much delay 48
was there so much money 60
was there the least doubt 120
was there the least reason 69
was there the least trace 175
was there the month after 46
was there the next morning 459
was there the next night 184
was there the other night 468
was there to care about 52
was there to find fault 45
was there to help people 93
was there to keep order 156
was there to keep people 70
was there to keep watch 59
was there to know about 112
was there to learn about 452
was there to like about 50
was there to look after 1459
was there to make money 231
was there to speak about 98
was there to stay until 71
was there to take notes 172
was there to talk about 3968
was there to tell about 91
was there to think about 739
was three or four hours 361
was three or four miles 1626
was three or four months 1108
was three or four pages 57
was three or four people 53
was three or four short 62
was three or four steps 87
was three or four times 3242
was three or four weeks 477
was three or four yards 191
was three or more times 133
was three to five miles 51
was three to five months 68
was three to five times 682
was three to four hours 121
was three to four miles 178
was three to four months 238
was three to four times 2275
was three to four weeks 140
was tied at three games 79
was tied up into knots 86
was till the next morning 58
was time to clean house 291
was time to come about 94
was time to face facts 252
was time to file taxes 41
was time to have lunch 122
was time to learn about 122
was time to leave after 44
was time to leave again 244
was time to leave paris 75
was time to live again 90
was time to look about 786
was time to look after 202
was time to look again 76
was time to look round 114
was time to make haste 51
was time to make plans 222
was time to move again 762
was time to once again 96
was time to open gifts 45
was time to quit fooling 43
was time to quit playing 205
was time to quit talking 53
was time to rest again 154
was time to rise again 49
was time to seek cover 81
was time to speak again 44
was time to step aside 173
was time to stop blaming 62
was time to stop dreaming 80
was time to stop feeling 175
was time to stop fooling 88
was time to stop kidding 60
was time to stop looking 97
was time to stop playing 470
was time to stop putting 45
was time to stop running 264
was time to stop talking 387
was time to stop thinking 290
was time to stop treating 55
was time to stop waiting 60
was time to stop working 94
was time to stop writing 63
was time to take action 2626
was time to take cover 194
was time to take steps 125
was time to take stock 1203
was time to talk about 1485
was time to think about 3156
was time to think again 118
was time to turn round 55
was time to work again 59
was time we were getting 58
was told as having taken 54
was told at face value 56
was told by many people 267
was told by other people 70
was told by some people 204
was told by these people 44
was told by those whose 46
was told by your father 47
was told he must either 124
was told he must first 41
was told in clear terms 70
was told in their looks 42
was told in very plain 73
was told it from heaven 99
was told me from heaven 113
was told me last night 205
was told of many cases 41
was told so many times 145
was told so much about 50
was told the full story 78
was told the news about 49
was told the next morning 231
was told the same story 896
was told the tale later 44
was told the true story 42
was told the truth about 217
was told to call again 227
was told to come after 40
was told to come again 238
was told to come alone 54
was told to come right 221
was told to keep quiet 620
was told to keep watch 149
was told to look after 376
was told to look again 63
was told to make haste 87
was told to stay close 95
was told to stay where 290
was told to stay within 90
was told to step aside 51
was told to stop smoking 52
was told to their mother 46
was told to think about 130
was told to turn round 47
was told to wait until 1090
was told to wait while 343
was torn by wild beasts 105
was torn up there stood 48
was towing at great speed 51
was true at least until 186
was true in many cases 248
was true in many parts 80
was true in most cases 143
was true in other cases 91
was true in other parts 244
was true in some cases 353
was true in some sense 65
was true in those cases 120
was true of just about 72
was true of many others 258
was true of many parts 42
was true of many people 81
was true of many women 46
was true of most people 84
was true of only about 110
was true of other forms 73
was true of other major 46
was true of other parts 153
was true of other people 90
was true of other towns 47
was true of other types 84
was true of some parts 49
was true of those whose 47
was true of your father 51
was trying the same cause 61
was trying to break loose 314
was trying to find fault 60
was trying to find fresh 69
was trying to find money 52
was trying to find people 56
was trying to find where 180
was trying to find words 431
was trying to form words 89
was trying to gain entry 71
was trying to gain favor 121
was trying to gain power 63
was trying to give people 42
was trying to give shape 45
was trying to give voice 85
was trying to help others 109
was trying to help people 223
was trying to hide anything 227
was trying to hide under 166
was trying to keep alive 249
was trying to keep awake 77
was trying to keep close 43
was trying to keep house 42
was trying to keep order 107
