wad they accuse the best 82
was now forced to look 142
was now forced to make 377
was now forced to move 48
was now forced to play 80
was now forced to rely 137
was now forced to seek 161
was now forced to sell 73
was now forced to send 54
was now forced to take 663
was now forced to tell 52
was now forced to think 54
was now forced to turn 158
was now forced to work 84
was now heavily in debt 145
was now indeed at hand 70
was now intent on making 132
was now issued to turn 55
was now joined by lord 42
was now joined by many 78
was now joined by other 78
was now joined by some 68
was now joined by three 42
was now judged to have 85
was now knocking at their 45
was now laughing so hard 89
was now likely to break 108
was now likely to come 103
was now likely to have 130
was now likely to take 53
was now likely to tend 40
was now likely to turn 46
was now little or nothing 68
was now lodged in their 81
was now master of jess 76
was now master of rome 154
was now master of their 44
was now needed to make 123
was now passed to clear 87
was now placed in such 64
was now planning to leave 48
was now planning to make 55
was now planning to move 45
was now planning to take 72
was now pleased to call 73
was now pleased to find 78
was now plenty of food 50
was now plenty of room 120
was now plenty of time 55
was now poised to make 51
was now poised to move 49
was now poised to take 102
was now poured in upon 66
was now preaching the faith 75
was now proved to have 127
was now pursuing the same 47
was now retiring to rest 78
was now routed by loud 61
was now ruined by play 100
was now second in line 82
was now second to none 78
was now seldom at home 44
was now sorely in need 41
was now sought to turn 72
was now spending so much 57
was now spending the last 99
was now starting to come 45
was now starting to feel 110
was now starting to have 53
was now starting to look 86
was now starting to make 76
was now starting to move 43
was now starting to show 78
was now starting to take 65
was now starting to think 49
was now stated to have 42
was now striving to make 50
was now striving to pass 126
was now swathed in leafy 77
was now taught to boys 191
was now thought by many 136
was now thought to have 239
was now through the vale 50
was now turned to good 47
was now unable to cope 45
was now unable to find 104
was now unable to give 58
was now unable to help 63
was now unable to hold 148
was now unable to keep 103
was now unable to leave 196
was now unable to make 77
was now unable to meet 50
was now unable to move 111
was now unable to speak 64
was now unable to stir 81
was now unable to take 51
was now unable to turn 42
was now unable to walk 166
was now unable to work 80
was now viewed by many 51
was now warned to make 45
was now without the means 44
was off across the lawn 50
was off across the room 57
was off limits to most 122
was old before my time 91
was old enough he took 80
was old enough he went 177
was old enough to baby 95
was old enough to break 48
was old enough to call 111
was old enough to care 384
was old enough to cast 67
was old enough to come 481
was old enough to cope 83
was old enough to date 398
was old enough to draw 85
was old enough to dream 59
was old enough to even 49
was old enough to face 127
was old enough to fall 73
was old enough to feed 80
was old enough to feel 824
was old enough to fend 242
was old enough to fill 67
was old enough to find 299
was old enough to form 252
was old enough to gain 44
was old enough to give 271
was old enough to grow 57
was old enough to hail 42
was old enough to have 10066
was old enough to help 1213
was old enough to herd 53
was old enough to hold 1187
was old enough to hunt 174
was old enough to join 1215
was old enough to keep 245
was old enough to kill 71
was old enough to know 11322
was old enough to learn 1088
was old enough to leave 1583
was old enough to lift 146
was old enough to like 43
was old enough to live 302
was old enough to look 943
was old enough to lose 104
was old enough to love 76
was old enough to make 2241
was old enough to meet 64
was old enough to mind 43
was old enough to miss 44
was old enough to move 264
was old enough to need 207
was old enough to open 40
was old enough to pass 76
was old enough to pick 219
was old enough to play 954
was old enough to pull 81
was old enough to push 50
was old enough to quit 103
was old enough to reach 173
was old enough to ride 650
was old enough to rule 605
was old enough to seek 101
was old enough to sell 62
was old enough to show 100
was old enough to sign 94
was old enough to speak 452
was old enough to stay 469
was old enough to steal 41
was old enough to stop 59
was old enough to swim 51
was old enough to take 5397
was old enough to talk 974
was old enough to teach 89
was old enough to tell 355
was old enough to think 1495
was old enough to throw 73
was old enough to turn 55
was old enough to vote 1670
was old enough to wait 52
was old enough to walk 2581
was old enough to want 242
was old enough to work 2050
was one amongst the many 114
was one amongst the rest 69
was one aspect of life 161
was one aspect of such 100
was one aspect of their 295
was one aspect of these 62
was one aspect of what 171
was one called the flying 90
was one chance in five 71
was one chance in four 82
was one chance in three 91
was one common to many 229
was one common to most 121
was one dollar an acre 58
was one factor in bringing 77
was one factor in making 43
was one factor in their 147
was one feature of their 79
was one feature of these 41
was one friend of mine 118
was one friend to whom 55
was one lesson the dogs 90
was one merely of form 44
was one object of their 66
was one person at least 199
was one person in town 41
was one person in whom 44
was one person of whom 85
was one person on whom 50
was one person to take 45
was one person to whom 449
was one remark he made 41
was one result of such 43
was one result of their 119
was one result of these 150
was one secret of their 67
was one shared by many 307
was one shared by most 102
was one source of their 150
was one source of wealth 41
was one system of wrong 112
was one without the other 46
was our chance to make 113
was our chance to meet 73
was our chance to show 67
was our custom in those 48
was our custom to bathe 49
was our custom to call 101
was our custom to give 110
was our custom to have 178
was our custom to hold 51
was our custom to make 63
was our custom to meet 63
was our custom to send 54
was our custom to take 100
was our custom to walk 79
was our design to give 80
was our desire to have 144
was our desire to keep 46
was our desire to make 72
was our dismay to find 82
was our friend as well 54
was our friend the hail 193
was our friend the lady 66
was our horror to find 51
was our manner of life 66
was our moment of truth 62
was our object in coming 84
was our object to have 47
was our policy in those 74
was our policy to keep 143
was our policy to make 43
was our policy to meet 54
was our terror to find 53
was out almost as soon 51
was out before he knew 143
was out behind the barn 68
was out through the door 167
was out through the open 41
was out visiting the sick 50
was owing neither to their 99
was owing solely to there 40
was owl enough to like 57
was put aboard the ship 82
was put around my neck 205
was put around the neck 135
was put before the diet 50
was put before the fire 48
was put before the firing 42
was put before the jury 335
was put before the wind 420
was put behind the bars 390
was put beyond the pale 318
was put beyond the reach 131
was put through at once 135
was put through the door 315
was put through the form 42
was put through the hole 84
was put through the mill 192
was put through the most 103
was put through the other 51
was put through the same 434
was put through the third 55
was put whether the town 52
was read before the army 41
was read before the diet 91
was read before the lord 40
was read before the same 71
was real enough to have 126
was real enough to make 226
was red instead of blue 117
was run through the back 42
was run through the body 2394
was run through the heart 125
was run through the mill 78
was run through the same 70
was run through the thigh 329
was sad enough to find 76
was sad enough to have 43
was sad enough to make 52
was set afloat by hume 125
was set before the door 112
was set before the eyes 156
was set before the fire 355
was set serious to learn 551
was she devoid of fears 62
was she firmly to rely 59
was she forced to make 75
was she likely to find 55
was she likely to have 227
was she planning to stay 42
was she wanted to know 123
was she wanted to show 57
was she wanted to talk 105
was she wanted to tell 126
was sir kenneth by birth 40
was six inches in length 209
was six inches of snow 149
was six ounces of bread 97
was sung through the land 58
was ten inches in length 57
was that almost as soon 83
was that almost the only 46
was that around the time 41
was that before he died 54
was that before he left 81
was that before the last 60
was that before the time 42
was that called at such 85
was that enough to make 91
was that instead of asking 42
was that instead of bringing 45
was that instead of coming 42
was that instead of giving 57
was that instead of having 379
was that instead of just 53
was that instead of living 48
was that instead of making 173
was that instead of paying 63
was that instead of saying 69
was that instead of taking 176
was that instead of trying 126
was that little or nothing 62
was that nearest the door 78
was that neither of these 307
was that neither of those 55
was that opened my eyes 42
was that opened the door 63
was that raised the poor 62
was that rarest of rare 43
was that seemed to have 47
was that something be done 66
was that struck the blow 42
was that through the years 49
was that unlike the other 48
was that without it there 41
was then active in limb 51
was then agreed to hold 45
was then agreed to send 51
was then almost as much 163
was then almost the only 646
was then almost the sole 64
was then anxious to have 47
was then anxious to know 44
was then anxious to reach 56
was then before the mast 66
was then beyond the pole 89
was then beyond the reach 73
was then bishop of rome 207
was then broken by their 47
was then broken in health 42
was then broken up into 340
was then called by some 58
was then called the army 54
was then called the blue 47
was then called the cape 48
was then called the city 67
was then called the gold 81
was then called the great 630
was then called the high 42
was then called the holy 100
was then called the north 328
was then called the root 161
was then called the south 266
was then called the third 241
was then called the west 372
was then called to give 119
was then called to meet 45
was then called to rome 48
was then called to take 86
was then caused to pass 47
was then chosen to fill 97
was then closed by means 89
was then cooled to room 725
was then copied by other 45
was then curious to know 41
was then deemed the most 61
was then deemed to have 67
was then edited by john 41
was then engaged in bringing 196
was then engaged in making 348
was then engaged in other 101
was then engaged in reading 50
was then engaged in some 101
was then engaged in taking 45
was then engaged in trying 85
was then engaged in what 59
was then filled by lord 51
was then fitted to these 49
was then folded in half 112
was then forced to call 66
was then forced to come 51
was then forced to flee 163
was then forced to give 180
was then forced to keep 42
was then forced to leave 264
was then forced to make 213
was then forced to move 97
was then forced to rely 55
was then forced to seek 115
was then forced to sell 70
was then forced to send 57
was then forced to sign 104
was then forced to take 243
was then forced to talk 43
was then forced to turn 119
was then forced to walk 71
was then forced to work 84
was then formed in line 82
was then formed to take 49
was then heavily in debt 58
was then joined by other 50
was then joined by some 41
was then likely to have 50
was then mainly an open 47
was then master of many 51
was then master of three 78
was then passed on from 87
was then picked up from 43
was then placed at such 42
was then placed in cold 86
was then pleased to call 58
was then pleased to make 89
was then pleased to take 46
was then pressing the city 54
was then quoted as saying 131
was then residing at barr 64
was then residing at rome 52
was then residing in rome 46
was then rolled up into 43
was then roofed in such 123
was then second in rank 41
was then shared by many 40
was then stated to have 70
was then studying in south 71
was then tested by means 57
was then thought by many 105
was then thought by some 79
was then thought by your 58
was then thought on such 47
was then thought the most 47
was then thought to have 486
was then treated as having 45
was then unable to find 100
was then unable to give 74
was then unable to leave 44
was then unable to make 98
was then unable to meet 41
was then unable to move 47
was then unable to speak 67
was then unable to walk 95
was then warmed to room 137
was then worked up into 51
was they wanted to know 129
was they wished to make 41
was thin enough to show 44
was thin without the taut 107
was this always the case 139
was this amount of truth 66
was this aspect of their 218
was this desire to make 72
was this excess of love 48
was this feature of their 48
was this friend of mine 254
was this likely to have 52
was this manner of dealing 60
was this manner of life 62
was this moment of love 87
was this opinion of their 62
was this spirit of self 112
was this system in such 72
was thus almost the same 50
was thus always at hand 40
was thus before the eyes 64
was thus before the lord 54
was thus beyond the reach 128
was thus broken up into 143
was thus caused to move 54
was thus deemed to have 61
was thus engaged at home 45
was thus engaged he heard 44
was thus engaged he threw 46
was thus engaged in making 47
was thus engaged in reading 67
was thus engaged the door 116
was thus forced to come 90
was thus forced to fall 97
was thus forced to find 98
was thus forced to form 60
was thus forced to give 220
was thus forced to have 49
was thus forced to keep 56
was thus forced to leave 263
was thus forced to live 63
was thus forced to look 76
was thus forced to make 308
was thus forced to meet 45
was thus forced to move 70
was thus forced to rely 244
was thus forced to seek 177
was thus forced to sell 54
was thus forced to send 51
was thus forced to stay 45
was thus forced to take 318
was thus forced to throw 42
was thus forced to turn 140
was thus forced to work 75
was thus likely to have 96
was thus opened to their 106
was thus placed at once 48
was thus placed in great 51
was thus plenty of room 43
was thus plenty of time 67
was thus proved to have 115
was thus spared the fate 64
was thus spared the pain 102
was thus stated by lord 295
was thus thought to have 120
was thus unable to come 49
was thus unable to find 55
was thus unable to give 87
was thus unable to make 169
was thus unable to meet 41
was thus unable to reach 58
was thus unable to take 153
was too absurd to even 45
was too absurd to gain 76
was too absurd to make 47
was too absurd to think 87
was too afraid of losing 276
was too afraid of making 52
was too afraid of what 1259
was too afraid to call 64
was too afraid to come 191
was too afraid to even 334
was too afraid to ever 102
was too afraid to face 147
was too afraid to find 81
was too afraid to give 84
was too afraid to hope 43
was too afraid to know 43
was too afraid to leave 248
was too afraid to look 408
was too afraid to make 142
was too afraid to move 532
was too afraid to open 161
was too afraid to reach 46
was too afraid to risk 52
was too afraid to show 60
was too afraid to speak 318
was too afraid to stay 66
was too afraid to stop 91
was too afraid to take 263
was too afraid to talk 168
was too afraid to tell 580
was too afraid to think 85
was too afraid to turn 143
was too afraid to walk 76
was too aghast to speak 69
was too amazed to move 97
was too amazed to speak 350
was too amazed to think 41
was too anxious to find 96
was too anxious to give 44
was too anxious to have 173
was too anxious to keep 84
was too anxious to know 122
was too anxious to learn 110
was too anxious to leave 52
was too anxious to make 156
was too anxious to reach 213
was too anxious to save 47
was too anxious to show 46
was too anxious to take 90
was too anxious to talk 45
was too anxious to think 62
was too anxious to wait 126
was too appealing to pass 45
was too astute to fall 43
was too astute to make 78
was too bright to hope 59
was too bright to last 330
was too bright to look 440
was too broken in health 67
was too chilly to stay 47
was too choked to speak 174
was too clever by half 2349
was too clever to bide 55
was too clever to fall 128
was too clever to give 142
was too clever to have 125
was too clever to leave 81
was too clever to live 52
was too clever to lose 41
was too clever to make 85
was too clever to risk 73
was too clever to show 140
was too clever to stay 44
was too clever to take 114
was too coarse to feel 50
was too common in those 88
was too common to have 63
was too costly to have 60
was too costly to keep 56
was too costly to make 73
was too curious to know 78
was too curious to leave 67
was too curious to stay 47
was too curious to wait 59
was too dazzling to have 40
was too dazzling to look 41
was too deeply in debt 133
was too deeply in love 587
was too drowsy to care 53
was too drowsy to think 47
was too elated to care 59
was too enticing to pass 53
was too exciting to miss 53
was too fearful of what 42
was too feeble in body 184
was too feeble in health 62
was too feeble in mind 44
was too feeble to come 155
was too feeble to cope 41
was too feeble to give 134
was too feeble to have 141
was too feeble to help 73
was too feeble to hold 254
was too feeble to keep 71
was too feeble to leave 95
was too feeble to lift 46
was too feeble to make 297
was too feeble to move 104
was too feeble to reach 111
was too feeble to ride 46
was too feeble to rise 140
was too feeble to show 44
was too feeble to speak 212
was too feeble to take 304
was too feeble to talk 41
was too feeble to walk 377
was too feeble to work 137
was too fierce to last 167
was too frozen to move 44
was too furious to care 100
was too furious to last 96
was too furious to speak 238
was too furious to think 76
was too gentle to cope 85
was too gloomy to seek 64
was too groggy to think 44
was too heavily in debt 45
was too hoarse to make 41
was too hoarse to speak 125
was too honest of heart 75
was too honest to deny 616
was too honest to give 99
was too honest to have 86
was too honest to hide 94
was too honest to keep 43
was too honest to make 159
was too honest to play 47
was too honest to steal 66
was too honest to take 247
was too honest to tell 76
was too humble to draw 40
was too humble to have 47
was too humble to think 54
was too infirm to come 60
was too infirm to leave 58
was too infirm to make 96
was too infirm to rise 45
was too infirm to take 105
was too infirm to walk 150
was too ingenious to have 90
was too intent on making 108
was too intent on other 58
was too intent on what 381
was too inviting to pass 54
was too likely to have 55
was too likely to ruin 88
was too little to care 59
was too little to fill 54
was too little to give 54
was too little to have 176
was too little to help 129
was too little to hold 170
was too little to keep 80
was too little to know 596
was too little to leave 69
was too little to live 86
was too little to make 177
was too little to meet 54
was too little to play 167
was too little to reach 148
was too little to ride 50
was too little to take 118
was too little to talk 58
was too little to tell 42
was too little to walk 84
was too little to work 75
was too matter of fact 64
was too modest by half 81
was too modest to call 65
was too modest to give 106
was too modest to have 153
was too modest to look 51
was too modest to make 128
was too modest to name 96
was too modest to pose 45
was too modest to seek 51
was too modest to show 66
was too modest to speak 77
was too modest to take 123
was too modest to talk 74
was too modest to tell 201
was too modest to think 164
was too narrow to give 121
was too narrow to have 123
was too narrow to hold 182
was too narrow to make 109
was too narrow to meet 53
was too narrow to pass 117
was too narrow to take 125
was too narrow to turn 274
was too narrow to walk 99
was too narrow to wrap 43
was too numbed to feel 41
was too obtuse to feel 62
was too obtuse to take 43
was too obvious to deny 80
was too obvious to have 177
was too obvious to make 76
was too obvious to miss 218
was too obvious to need 637
was too obvious to pass 44
was too pleased at having 64
was too pleased to have 75
was too pleased to speak 42
was too polite to call 87
was too polite to deny 40
was too polite to give 116
was too polite to leave 106
was too polite to look 79
was too polite to make 473
was too polite to open 41
was too polite to show 428
was too polite to speak 59
was too polite to take 54
was too polite to tell 538
was too polite to turn 41
was too poorly to come 85
was too pressing to wait 54
was too pretty to live 45
was too recent to have 344
was too remote in time 328
was too remote to give 136
was too remote to have 276
was too remote to make 94
was too remote to take 47
was too scanty to make 59
was too scanty to meet 40
was too scared of losing 48
was too scared of what 171
was too scared to call 128
was too scared to care 69
was too scared to come 397
was too scared to even 658
was too scared to face 114
was too scared to feel 71
was too scared to find 83
was too scared to give 96
was too scared to have 147
was too scared to help 41
was too scared to jump 51
was too scared to keep 51
was too scared to know 105
was too scared to leave 217
was too scared to look 494
was too scared to make 253
was too scared to move 1211
was too scared to open 416
was too scared to show 60
was too scared to speak 425
was too scared to stay 207
was too scared to stop 122
was too scared to take 260
was too scared to talk 442
was too scared to tell 802
was too scared to think 476
was too scared to turn 134
was too scared to walk 109
was too scared to yell 47
was too serious to make 41
was too serious to pass 120
was too serious to play 71
was too serious to risk 43
was too severe to last 127
was too severe to make 46
was too shaken to even 41
was too shaken to move 87
was too shaken to speak 150
was too shaken to talk 56
was too shaken to think 68
was too shrewd by half 81
was too shrewd to fall 97
was too shrewd to give 123
was too shrewd to have 115
was too shrewd to make 160
was too shrewd to play 40
was too shrewd to rely 49
was too shrewd to risk 134
was too shrewd to show 60
was too shrewd to take 96
was too shrewd to think 68
was too simple to have 64
was too simple to know 40
was too simple to make 41
was too sleepy to care 261
was too sleepy to give 83
was too sleepy to keep 56
was too sleepy to know 91
was too sleepy to look 48
was too sleepy to make 98
was too sleepy to move 71
was too sleepy to stay 48
was too sleepy to take 107
was too sleepy to talk 199
was too sleepy to think 232
was too slight to give 73
was too slight to have 149
was too slight to hold 40
was too slight to make 260
was too slight to reach 42
was too stoned to care 67
was too stoned to know 48
was too strict to make 80
was too striking to pass 53
was too stupid to even 134
was too stupid to feel 73
was too stupid to find 115
was too stupid to have 215
was too stupid to keep 58
was too stupid to know 713
was too stupid to learn 511
was too stupid to leave 45
was too stupid to live 90
was too stupid to make 98
was too stupid to take 136
was too stupid to talk 60
was too stupid to think 167
was too subtle to have 43
was too sudden to have 47
was too tempting to leave 49
was too tempting to miss 81
was too tempting to pass 435
was too tempting to turn 119
was too thirsty to care 75
was too unwell to come 277
was too unwell to dine 53
was too unwell to join 61
was too unwell to leave 246
was too unwell to make 105
was too unwell to meet 42
was too unwell to rise 49
was too unwell to take 117
was too urgent to throw 53
was too urgent to wait 173
was too useful an ally 77
was too violent to last 774
was too wicked to live 57
was too winded to speak 107
was two inches in length 173
was two inches of snow 42
was two pieces of wood 42
was two pounds of gold 81
was two slices of bread 59
was using almost the same 51
was was called the isle 61
was way across the room 56
was way before my time 195
was way beyond my means 47
was way beyond the call 54
was way beyond the means 43
was weak enough to call 62
was weak enough to deny 52
was weak enough to fall 123
was weak enough to feel 336
was weak enough to give 411
was weak enough to have 110
was weak enough to hope 79
was weak enough to list 45
was weak enough to love 43
was weak enough to make 242
was weak enough to send 61
was weak enough to shed 46
was weak enough to sign 65
was weak enough to take 242
was weak enough to tell 69
was weak enough to think 245
was weak enough to turn 67
was weak enough to wish 90
was wet enough to make 45
was wet merely to hide 75
was wet through as well 42
was who opened the door 61
was who seemed to have 52
was winging toward the other 148
was with almost the same 65
was with feelings of deep 298
was with feelings of great 258
was with feelings of keen 94
was with feelings of most 135
was with regard to other 43
was with regard to pope 50
was with regard to some 74
was with regard to such 56
was with regard to their 167
was with regard to these 163
was with regard to those 41
was with regard to what 91
was with regret he left 87
was with relief as well 50
was won without the loss 67
was yet another of these 98
was yet another of those 681
was yet enjoying the calm 69
was yet enough to fill 88
was yet framed to break 131
was yet nigher at hand 62
was yet plenty of time 82
was yet sounding in their 50
was yet thought to show 67
was yet unable to make 54
was yet unable to move 54
was you wanted to know 73
was you wanted to talk 45
was you wanted to tell 54
way and another the other 94
way and another to great 57
way and another we have 67
way and closed the door 197
way and course to draw 45
way and failed to find 55
way and follow the same 73
way and habits of life 61
way and manner as other 50
way and manner of bringing 48
way and manner of life 146
way and manner of living 136
way and manner of making 43
way and manner of their 221
way and manner of your 44
way and narrow the gate 116
way and opened the door 354
way and partly by their 50
way and partly the other 57
way and return the other 118
way and return to their 49
way and seemed to have 100
way and should be here 115
way and should be there 49
way and strait the gate 57
way and system of living 58
way and thought no more 107
way and through the same 186
way and turned to look 60
way and twenty the other 47
way and walked the rest 76
way and wanted to know 49
way are likely to have 103
way for adults to learn 51
way for almost an hour 129
way for anyone to find 67
way for anyone to have 127
way for anyone to know 322
way for anyone to learn 89
way for anyone to live 107
way for anyone to make 56
way for anyone to reach 48
way for anyone to tell 62
way for blacks to gain 66
way for christ to come 72
way for england to have 46
way for humans to live 160
way for humans to make 102
way for ladies to have 54
way for negroes to rise 48
way for pupils to learn 64
way for someone to learn 66
way for upward of three 42
way lay through the city 56
way lay through the main 88
way lay through the park 50
way lay through the same 77
way led through the great 48
way long enough to give 230
way long enough to know 40
way not merely the meaning 110
way one should be able 60
way out before the mast 45
way out except to take 42
way out through the back 430
way out through the bark 95
way out through the dark 64
way out through the door 339
way out through the gate 113
way out through the hall 70
way out through the hole 132
way out through the lungs 52
way out through the main 68
way out through the maze 79
way out through the mouth 64
way out through the nose 46
way out through the open 116
way out through the other 79
way out through the roof 268
way out through the same 41
way out through the shed 40
way out through the side 258
way out through the skin 249
way out through the snow 152
way out through the surf 116
way out through the thick 51
way out through the wall 134
way out toward the edge 58
way she closed the door 40
way she looked at life 96
way she looked in those 52
way she looked the last 42
way she opened the door 79
way she played the game 47
way she played the piano 55
way she reached the spring 44
way she seemed to feel 43
way she seemed to have 285
way she seemed to know 86
way she seemed to look 69
way she seemed to take 46
way she seemed to think 47
way she seemed to want 50
way she treated me when 44
way she wanted it done 89
way she wanted to feel 124
way she wanted to have 45
way she wanted to keep 87
way she wanted to know 40
way she wanted to live 365
way she wanted to look 162
way she wanted to make 51
way she wanted to play 125
way she wanted to tell 50
way than through the door 44
way than through the word 114
way that allows the other 65
way that allows the user 164
way that almost no other 94
way that appeals to their 89
way that appeals to your 56
way that appears to have 130
way that appears to make 51
way that argued the most 41
way that augurs the very 58
way that avoids the need 60
way that called to mind 49
way that caused me such 59
way that causes the least 185
way that filled the room 41
way that honors the lord 52
way that neither of these 48
way that nobody is ever 189
way that pleases the lord 75
way that policy is made 53
way that removing the work 174
way that seemed to come 69
way that seemed to give 70
way that seemed to have 141
way that seemed to make 253
way that seemed to mark 61
way that seemed to show 57
way that serves the best 74
way that should be most 137
way that showed he felt 64
way that showed he knew 105
way that showed he meant 52
way that something is done 61
way that something is wrong 56
way that suited the other 278
way that turned it into 50
way they always do when 188
way they behave at home 60
way they behave in their 92
way they behave is their 65
way they choose to live 235
way they failed to show 42
way they jumped on their 40
way they learned to speak 48
way they looked at life 195
way they looked at their 147
way they looked in their 50
way they manage to keep 48
way they passed in deep 42
way they passed the time 45
way they played the game 338
way they prefer to learn 58
way they reacted to their 50
way they relate to other 703
way they relate to their 715
way they report the news 94
way they seemed to have 151
way they seemed to know 52
way they should be able 121
way they should be dealt 40
way they should be done 1043
way they should be made 94
way they should be seen 48
way they should be used 493
way they showed the same 43
way they sought to make 46
way they talked to their 44
way they thought of their 50
way they treated me when 50
way they wanted it done 89
way they wanted to live 468
way they wanted to make 66
way they wanted to play 97
way they wanted to work 43
way things happen in life 91
way things should be done 3297
way this occurs is when 64
way this should be done 547
way was always the best 84
way was cleared at last 85
way was enough to make 48
way was marked by alms 97
way was marked by huge 95
way with graves of their 79
way with regard to other 61
way with regard to some 49
way with regard to their 192
way with regard to those 45
way you always do when 110
way you answer the high 124
way you attend to your 141
way you behave in your 57
way you choose to live 338
way you choose to look 374
way you choose to make 79
way you choose to take 106
way you choose to think 93
way you choose to view 60
way you choose to work 61
way you desire to treat 60
way you gamble or what 44
way you intend to take 44
way you listen to your 58
way you looked at your 68
way you manage to keep 47
way you played the game 74
way you prefer to learn 80
way you prefer to look 56
way you prefer to work 103
way you pulled it down 123
way you relate to food 43
way you relate to other 188
way you relate to your 619
way you seemed to look 60
way you should be able 297
way you talked to your 49
way you treated me last 52
way you treated me when 101
way you walked in here 44
way you wanted it done 70
way you wanted to look 115
weak and broken in health 152
weak and feeble in body 143
weak and infirm in body 77
weak and sickly in body 104
weak and sickly or less 55
weak and stands in need 50
weak and unable to care 53
weak and unable to cope 223
weak and unable to face 49
weak and unable to help 84
weak and unable to hold 133
weak and unable to keep 67
weak and unable to make 124
weak and unable to meet 58
weak and unable to move 256
weak and unable to rise 83
weak and unable to speak 69
weak and unable to take 186
weak and unable to walk 272
weak and unable to work 225
wear and another to wash 115
wear any clothes to speak 69
wear any covering on their 98
wear any manner of cloth 46
wear but clothes to keep 51
wear her before the month 50
wear her mourning at least 78
wear off before the next 89
wear out before my eyes 52
wear out before the rest 44
wear them around my neck 92
wee are already in good 45
wet bar across the room 55
who add insult to their 43
who all agreed in their 76
who all follow the same 51
who all looked the same 101
who all seemed to have 552
who all seemed to know 357
who all seemed to look 41
who all seemed to take 52
who all seemed to think 61
who all seemed to want 46
who all shared the same 183
who all talked at once 61
who all taught the same 50
who all through my life 92
who all wanted to have 51
who all wanted to know 96
who are abreast of their 79
who are absent as well 66
who are absent is such 99
who are absent on leave 97
who are abused at home 100
who are abused by their 727
who are abused in their 71
who are active in many 99
who are active in more 48
who are active in other 137
who are active in some 71
who are active in such 99
who are active in their 963
who are active in these 250
who are active in those 45
who are active in union 50
who are active in your 88
who are adored by their 51
who are afraid of dogs 170
who are afraid of facing 47
who are afraid of flying 185
who are afraid of giving 42
who are afraid of having 168
who are afraid of hell 44
who are afraid of ideas 49
who are afraid of life 196
who are afraid of losing 747
who are afraid of making 184
who are afraid of many 69
who are afraid of nothing 261
who are afraid of other 43
who are afraid of salt 46
who are afraid of saying 50
who are afraid of seeing 76
who are afraid of such 142
who are afraid of taking 111
who are afraid of their 1135
who are afraid of these 43
who are afraid of what 547
who are afraid of work 49
who are afraid of your 100
who are afraid to avow 84
who are afraid to come 243
who are afraid to face 274
who are afraid to fail 60
who are afraid to feel 55
who are afraid to give 148
who are afraid to have 150
who are afraid to join 43
who are afraid to leave 201
who are afraid to live 138
who are afraid to look 184
who are afraid to lose 131
who are afraid to love 54
who are afraid to make 330
who are afraid to meet 91
who are afraid to move 91
who are afraid to open 63
who are afraid to risk 86
who are afraid to show 143
who are afraid to speak 555
who are afraid to step 47
who are afraid to take 532
who are afraid to talk 164
who are afraid to tell 185
who are afraid to think 147
who are afraid to walk 133
who are agreed in their 77
who are almost as good 88
who are almost as much 272
who are almost as poor 62
who are almost as well 195
who are almost the only 778
who are almost the same 86
who are almost the sole 50
who are already at high 133
who are already at home 76
who are already at least 69
who are already at risk 484
who are already at their 44
who are already at work 810
who are already in debt 54
who are already in good 70
who are already in high 68
who are already in india 80
who are already in jobs 46
who are already in love 41
who are already in need 64
who are already in poor 73
who are already in some 194
who are already in such 73
who are already in their 319
who are already in these 49
who are already in those 53
who are already in work 114
who are already in your 161
who are already on their 228
who are already on your 72
who are already so much 100
who are already the best 48
who are already the most 585
who are always as ready 87
who are always at hand 317
who are always at home 91
who are always at peace 45
who are always at their 109
who are always at work 130
who are always in debt 65
who are always in need 171
who are always in some 42
who are always in such 74
who are always in their 103
who are always in want 52
who are always on call 54
who are always on duty 119
who are always on hand 267
who are always on their 184
who are always on time 95
who are always so busy 71
who are always so eager 62
who are always so good 54
who are always so kind 137
who are always so ready 141
who are always the best 345
who are always the last 163
who are always the most 1455
who are always the ones 60
who are always the same 359
who are always to hold 75
who are amazed to find 55
who are amongst the best 58
who are amongst the most 715
who are amused at such 45
who are anxious to break 62
who are anxious to come 175
who are anxious to fill 44
who are anxious to find 536
who are anxious to form 128
who are anxious to gain 212
who are anxious to give 299
who are anxious to grow 73
who are anxious to have 1259
who are anxious to help 436
who are anxious to hold 52
who are anxious to join 166
who are anxious to keep 431
who are anxious to know 1233
who are anxious to learn 803
who are anxious to leave 113
who are anxious to live 136
who are anxious to make 1053
who are anxious to meet 133
who are anxious to move 88
who are anxious to pass 48
who are anxious to play 47
who are anxious to push 101
who are anxious to reach 79
who are anxious to save 176
who are anxious to sell 298
who are anxious to send 47
who are anxious to show 213
who are anxious to speak 151
who are anxious to stay 44
who are anxious to take 377
who are anxious to talk 50
who are anxious to teach 45
who are anxious to tell 67
who are anxious to work 368
who are around me have 65
who are asleep in their 137
who are asleep to speak 113
who are averse to pray 50
who are averse to risk 324
who are averse to such 49
who are averse to taking 49
who are before the city 43
who are before the good 52
who are before the town 68
who are behaving in ways 74
who are behind in reading 166
who are behind in their 570
who are behind on their 147
who are behind the bars 48
who are behind the rest 113
who are behind the veil 54
who are bereft of hope 55
who are bereft of their 95
who are better or more 54
who are beyond the pale 890
who are beyond the range 72
who are beyond the reach 1196
who are beyond the years 48
who are bitten by dogs 62
who are bitter of heart 53
who are boasting of their 72
who are bribed to give 55
who are broken in body 71
