wan light and the silence 45
was lower than the country 45
was lower than the current 252
was lower than the european 106
was lower than the figures 58
was lower than the general 401
was lower than the highest 111
was lower than the increase 188
was lower than the maximum 410
was lower than the measured 97
was lower than the minimum 426
was lower than the national 1115
was lower than the natural 78
was lower than the nominal 65
was lower than the official 168
was lower than the overall 506
was lower than the planned 99
was lower than the preceding 252
was lower than the present 386
was lower than the previous 567
was lower than the surface 112
was lucky for me because 251
was lucky for the country 42
was lucky for us because 42
was lucky that my husband 40
was lucky that my parents 85
was maybe ten or fifteen 44
was meeting with no success 91
was meted out to persons 61
was midas with the glitter 140
was mingled with an inquiry 58
was mingled with the cruelty 72
was mingled with the shrieks 41
was mingled with the soldier 76
was mingled with the sublime 96
was mingled with the terrors 130
was missing was the ability 61
was mixed with an infusion 52
was mixed with an organic 58
was mixed with the general 195
was mixed with the remaining 43
was mixed with the remains 40
was mixed with the solution 136
was moved for the borough 82
was moved that an address 42
was moved with the deepest 64
was moved with the greatest 115
was moved with the highest 78
was named for an ancient 76
was named for king charles 60
was named for the ancient 251
was named for the assault 45
was named for the british 378
was named for the capital 99
was named for the command 52
was named for the company 77
was named for the country 81
was named for the founder 228
was named for the general 110
was named for the goddess 121
was named for the heroine 56
was named for the location 60
was named for the marquis 96
was named for the mexican 105
was named for the mineral 131
was named for the mythical 77
was named for the popular 70
was named for the position 65
was named for the purpose 140
was named for the spanish 221
was named for the swedish 227
was named for the village 127
was named one of america 304
was named one of fortune 68
was nearly all the remaining 47
was nearly out of control 322
was never easy to achieve 58
was never easy to explain 62
was never easy to predict 40
was never for an instant 2416
was never for the purpose 43
was never going to achieve 140
was never going to attract 40
was never going to believe 285
was never going to deliver 43
was never going to develop 43
was never going to forgive 475
was never going to improve 70
was never going to produce 85
was never going to provide 82
was never going to receive 53
was never going to recover 159
was never going to satisfy 77
was never going to succeed 172
was never going to support 40
was never going to survive 123
was never led to believe 116
was never long in company 81
was never off the subject 60
was never one to abandon 41
was never one to believe 145
was never one to indulge 52
was never one to neglect 62
was never one to question 135
was never out of america 56
was never out of contact 41
was never out of control 530
was never out of spirits 75
was never out of trouble 143
was never out of uniform 105
was never put in jeopardy 54
was never put in question 66
was never set on worldly 83
was noisy with the clatter 55
was noisy with the hammers 41
was noted and the patient 161
was noted for an address 159
was noted for an amorous 61
was noted for the absence 40
was noted for the clarity 48
was noted for the extreme 228
was noted for the following 48
was noted for the quality 211
was noted for the variety 85
was noted for the violence 48
was noted for the worship 45
was noted that an increase 104
was noted that he appeared 43
was noted that in addition 122
was noted that in certain 117
was noted that in general 105
was noted that in several 68
was noted that the ability 95
was noted that the absence 53
was noted that the addition 176
was noted that the animals 57
was noted that the average 677
was noted that the british 197
was noted that the central 66
was noted that the chinese 46
was noted that the company 118
was noted that the concept 111
was noted that the content 86
was noted that the control 63
was noted that the country 41
was noted that the current 234
was noted that the decision 43
was noted that the earliest 43
was noted that the effects 78
was noted that the european 41
was noted that the failure 74
was noted that the following 155
was noted that the general 236
was noted that the greatest 97
was noted that the highest 103
was noted that the increase 110
was noted that the largest 95
was noted that the material 117
was noted that the maximum 303
was noted that the measures 43
was noted that the members 66
was noted that the minimum 101
was noted that the national 87
was noted that the natural 44
was noted that the numbers 45
was noted that the overall 87
was noted that the patient 1408
was noted that the pattern 69
was noted that the position 103
was noted that the present 224
was noted that the previous 46
was noted that the primary 98
was noted that the problem 63
was noted that the process 90
was noted that the purpose 55
was noted that the quality 80
was noted that the question 89
was noted that the results 133
was noted that the solution 49
was noted that the subject 151
was noted that the surface 94
was noted that the typical 45
was noted with an increase 59
was noted with the addition 65
was often due to factors 66
was often far in advance 98
was often for the purpose 70
was often led to reflect 40
was often one of extreme 51
was often out of control 280
was often out of sympathy 75
was often with my sisters 50
was older than he appeared 244
was older than my parents 40
was older than the average 990
was older than the husband 204
was packing for the journey 40
was panting with the exertion 132
was passing one of chicago 42
was passing out the crayons 54
was peeling off in patches 41
was peeling off the rickety 54
was peril near the sleeper 106
was place for no holiday 194
was plain that he avoided 93
was plain that he desired 48
was plain that he enjoyed 99
was plain that the attempt 63
was plain that the breaches 51
was plain that the british 384
was plain that the captain 54
was plain that the contest 171
was plain that the country 93
was plain that the decision 45
was plain that the enemies 79
was plain that the general 109
was plain that the germans 117
was plain that the members 41
was plain that the position 45
was plain that the present 49
was plain that the provost 49
was plain that the purpose 66
was plain that the question 89
was plain that the russians 61
was playing for the chicago 65
was playing for the dodgers 44
was playing for the highest 140
was playing for the support 45
was playing for the yankees 49
was playing one of strauss 50
was playing out of position 72
was playing with my brothers 43
was playing with my friends 197
was playing with the buttons 61
was playing with the greatest 48
was playing with the kittens 48
was playing with the pebbles 53
was playing with the tassels 49
was playing with the yankees 40
was pouring off my forehead 50
was pouring out the thunders 44
was power and the quivering 58
was praying for the success 116
was praying thus to himself 94
was praying with the brethren 60
was proof that the british 120
was proof that the country 54
was pulling off the highway 51
was pulling out of vietnam 122
was pushing him up against 58
was putting out the candles 113
was putting out the garbage 72
was queen she is crowned 76
was quiet for an instant 119
was quiet for the present 333
was quite easy to believe 86
was quite easy to explain 71
was quite easy to imagine 156
was quite easy to produce 56
was quite off the problem 44
was quite out of conceit 55
was quite out of control 317
was quite out of harmony 304
was quite out of himself 53
was quite out of question 137
was quite out of spirits 127
was quite out of sympathy 563
was raining and the streets 93
was rapid and the success 73
was rather apt to condemn 40
was rather for the benefit 42
was rather for the purpose 229
was rather low in stature 88
was rather low of stature 68
was rather owing to position 70
was razed and the present 89
was reaching for the ignition 61
was reaching out to control 41
was reaching out to embrace 61
was really but the question 105
was really due to lorenzo 112
was really for the benefit 189
was really for the purpose 181
was really going on because 123
was really going on between 350
was really going on outside 77
was really going to america 64
was really going to perform 45
was really going to protect 41
was really not in sympathy 53
was really not so mulatto 375
was really out of control 639
was really who he claimed 43
was reeling out of control 80
was right for me because 55
was right for the british 137
was right for the company 143
was right for the country 440
was right for the eclipse 76
was right for the occasion 84
was right for the patient 40
was right for the position 41
was right for the stronger 47
was right not to attempt 54
was right not to believe 107
was right off the highway 42
was right off the kitchen 126
was right out of central 83
was right out of college 163
was right that the country 43
was right with the frigate 44
was roaring out of control 41
was rolling off the presses 108
was rolling with the punches 43
was ruled for the benefit 75
was ruled out in advance 118
was ruled out on account 104
was ruled out on grounds 77
was running for the position 74
was running off to leeward 68
was running out of answers 67
was running out of capital 58
was running out of chances 67
was running out of choices 47
was running out of control 628
was running out of everything 136
was running out of excuses 494
was running out of foreign 54
was running out of friends 64
was running out of material 124
was running out of natural 57
was running out of storage 41
was running out of targets 46
was running with the crowbar 42
was sadly out of spirits 117
was saved all the trouble 60
was saved for the british 118
was saved for the present 380
was saved with the greatest 54
was scary for me because 40
was sealed with the marriage 74
was seated near the chimney 40
was seething with the ferment 65
was seething with the madness 81
was seizing her he glanced 73
was selling for an average 95
was selling out the country 60
was sending them to certain 43
was serving with the british 658
was serving with the canadian 41
was serving with the spanish 41
was setting and the shadows 87
was setting her to leeward 52
was setting out the glasses 58
was setting out to achieve 80
was setting out to conquer 194
was setting out to destroy 47
was setting out to explore 73
was setting them an example 44
was shaking off the effects 57
was shaking out of control 43
was shewing him the grounds 47
was shining with the greatest 44
was short and the victory 47
was short but the balance 89
was showing all the classic 40
was shown all the wonders 45
was shown for the general 56
was shown him on account 42
was shown how the elastic 60
was shown how to operate 110
was shown how to prepare 62
was shown not to contain 57
was shown not to increase 45
was shown that an average 49
was shown that an increase 462
was shown that by increasing 70
was shown that in addition 184
was shown that in animals 67
was shown that in certain 171
was shown that in general 156
was shown that the ability 220
was shown that the absence 87
was shown that the accused 114
was shown that the addition 659
was shown that the alleged 42
was shown that the amounts 46
was shown that the animals 64
was shown that the antigen 102
was shown that the average 1612
was shown that the bacteria 98
was shown that the behavior 99
was shown that the british 105
was shown that the carrier 81
was shown that the central 71
was shown that the company 161
was shown that the complex 133
was shown that the concept 130
was shown that the contact 57
was shown that the content 79
was shown that the control 77
was shown that the correct 48
was shown that the country 45
was shown that the current 415
was shown that the deceased 288
was shown that the decision 48
was shown that the decrease 152
was shown that the density 134
was shown that the duration 89
was shown that the dynamic 95
was shown that the earliest 64
was shown that the effects 303
was shown that the elastic 93
was shown that the emission 51
was shown that the entropy 56
was shown that the equation 93
was shown that the exchange 117
was shown that the factors 47
was shown that the failure 97
was shown that the fatigue 48
was shown that the following 354
was shown that the formula 54
was shown that the fraction 73
was shown that the function 93
was shown that the general 529
was shown that the genetic 63
was shown that the greatest 140
was shown that the highest 215
was shown that the husband 63
was shown that the impulse 41
was shown that the increase 419
was shown that the increasing 80
was shown that the insured 81
was shown that the kinetic 161
was shown that the language 108
was shown that the largest 83
was shown that the lateral 123
was shown that the location 71
was shown that the mantras 47
was shown that the material 80
was shown that the maximal 52
was shown that the maximum 1310
was shown that the measured 148
was shown that the minimum 307
was shown that the mutation 43
was shown that the natural 246
was shown that the network 42
was shown that the numbers 57
was shown that the optical 94
was shown that the optimal 242
was shown that the optimum 330
was shown that the overall 173
was shown that the parties 57
was shown that the patient 167
was shown that the pattern 108
was shown that the peptide 84
was shown that the polymer 120
was shown that the position 154
was shown that the present 264
was shown that the primary 186
was shown that the problem 248
was shown that the process 244
was shown that the product 335
was shown that the profits 45
was shown that the protein 173
was shown that the quality 88
was shown that the quantum 57
was shown that the question 45
was shown that the radiation 90
was shown that the reactions 49
was shown that the reduced 105
was shown that the relation 254
was shown that the removal 125
was shown that the resulting 320
was shown that the results 402
was shown that the several 55
was shown that the smaller 52
was shown that the solution 176
was shown that the species 65
was shown that the subject 41
was shown that the success 46
was shown that the surface 241
was shown that the tensile 110
was shown that the typical 50
was shown that the variance 129
was shown that the variation 165
was shown that the voltage 192
was shown that the witness 44
was singled out by critics 97
was singled out by several 95
was singled out on account 48
was singled out to receive 128
was sitting all by herself 150
was sitting all by himself 208
was sitting for the purpose 48
was sitting near the chimney 48
was sitting near the kitchen 71
was sitting near the sandbox 45
was sitting off by himself 80
was sitting with an elderly 48
was sitting with my friends 110
was sitting with my glasses 50
was sitting with my husband 48
was sitting with my parents 92
was sitting with the ancient 80
was sitting with the duchess 41
was sitting with the letters 42
was sitting with the members 46
was sitting with the prophet 177
was sliding out of control 114
was sloping and the streets 66
was small and the average 93
was small and the duration 48
was small and the general 47
was small and the members 49
was small and the quality 79
was small and the results 158
was soaring out of control 49
was sorry for me because 108
was sorry for the mistake 247
was sorry for the occasion 104
was sorry for the omission 51
was sorry for the soldier 218
was sorry for the trouble 293
was sorry for the unhappy 47
was sorry that he brought 72
was sorry that he himself 45
was sorry that the command 40
was sorry that the sociable 60
was speaking for the benefit 122
was speaking for the british 63
was speaking with the algerian 47
was spent for the benefit 213
was spent for the purpose 265
was spent for the support 62
was spent for the welfare 60
was spent with my parents 55
was spent with the greatest 73
was spread for the purpose 60
was spread near the surface 69
was spread out in dreadful 96
was spread that the emperor 61
was staring out the kitchen 112
was staring out the windows 83
was staying for the benefit 53
was staying for the duration 47
was staying for the present 41
was staying for the weekend 164
was staying out of trouble 183
was staying with an elderly 40
was staying with my friends 99
was staying with my husband 48
was staying with my parents 290
was staying with the british 41
was staying with the duchess 41
was staying with the emperor 43
was still but the distant 44
was still far in advance 193
was still for an instant 348
was still going on against 112
was still going on between 685
was still going on briskly 45
was still going on outside 259
was still going to college 270
was still near the surface 52
was still not an official 41
was still not in control 84
was still not in general 52
was still not in position 48
was still one of america 44
was still one of extreme 71
was still one to conjure 272
was still out of balance 66
was still out of contact 51
was still out of control 479
was still out of service 62
was still singing the praises 85
was still weak in numbers 40
was still with my parents 54
was still with the british 100
was still with the company 367
was still with the emperor 77
was still with the silence 61
was strong and in control 95
was strong and my journey 54
was strong and to trample 45
was strung out on cocaine 42
was stuck for the duration 40
was stuck with the problem 79
was sweating with the exertion 55
was sweet with the perfume 301
was sworn not to divulge 69
was taken and he himself 78
was taken and the abbasid 47
was taken and the average 52
was taken and the british 98
was taken and the decision 172
was taken and the following 245
was taken and the patient 80
was taken and the question 66
was taken and the remaining 44
was taken and the results 188
was taken for or against 72
was taken for the benefit 370
was taken for the erection 64
was taken for the following 157
was taken for the highest 45
was taken for the occasion 44
was taken for the payment 114
was taken for the present 132
was taken for the purpose 1621
was taken for the removal 95
was taken for the subject 43
was taken for the support 67
was taken for the welfare 41
was taken ill at augusta 50
was taken ill at windsor 43
was taken ill in january 42
was taken ill in october 79
was taken ill of cholera 45
was taken ill on january 44
was taken ill on thursday 101
was taken ill on tuesday 60
was taken ill the following 91
was taken near the village 46
was taken not to destroy 87
was taken not to disturb 488
was taken not to include 314
was taken not to increase 52
was taken not to involve 49
was taken not to present 42
was taken not to proceed 58
was taken not to suggest 44
was taken off by concert 53
was taken off the machine 56
was taken off the payroll 71
was taken off the picture 135
was taken off the program 75
was taken off the project 105
was taken off the shelves 157
was taken off the streets 162
was taken out in america 54
was taken out in october 48
was taken out of college 89
was taken out of context 1721
was taken out of harness 55
was taken out of herself 68
was taken out of himself 183
was taken out of private 465
was taken out of regular 58
was taken out of service 2602
was taken out of solomon 81
was taken out of storage 228
was taken out on thursday 53
was taken that the question 50
was taken with an extreme 171
was taken with an illness 235
was taken with an impulse 108
was taken with an intense 57
was taken with the adoption 129
was taken with the bayonet 45
was taken with the british 60
was taken with the cholera 126
was taken with the consent 235
was taken with the decision 49
was taken with the following 406
was taken with the greatest 181
was taken with the illness 67
was taken with the passage 253
was taken with the patient 616
was taken with the subject 331
was taken with the support 55
was taken with the typhoid 53
was talking for my benefit 43
was talking for the benefit 94
was talking with an elderly 97
was talking with an eminent 55
was talking with an officer 48
was talking with my friends 51
was talking with my husband 43
was talking with the captain 133
was talking with the emperor 60
was talking with the manager 111
was talking with the officer 96
was taxed for the benefit 185
was taxed for the current 41
was taxed for the support 202
was telling all my friends 44
was thinking not of herself 40
was thinking not of himself 119
was thinking out the prelude 56
was thinking that the problem 41
was thrown off my balance 85
was thrown off the balance 62
was thrown off to oblivion 617
was thrown out at windows 57
was thrown out in advance 72
was thrown out of balance 500
was thrown out of college 406
was thrown out of control 53
was thrown out of germany 54
was thrown out of harvard 54
was thrown out of olympus 43
was thrown out of service 54
was thrown out of several 63
was thrown out of solution 123
was thrown out of tillage 44
was thrown out of windows 58
was thrown out on account 41
was ticking off the minutes 48
was ticking off the seconds 77
was timed for the beginning 41
was tired with the journey 93
was tired with the violence 126
was tolling for the funeral 226
was touch and go because 90
was touch and go between 86
was tough for me because 151
was towed off in triumph 52
was trading with the natives 102
was tried and the results 73
was tried and the verdict 50
was tried for an alleged 223
was tried for an assault 84
was tried for an attempt 63
was tried for an offense 76
was tried for the alleged 191
was tried for the attempt 55
was tried for the murders 112
was tried for the offense 182
was tried for the purpose 105
was tried for the robbery 131
was tried out in germany 47
was tried out in several 86
was tried out on several 43
was tried with the following 81
was truly out of control 75
was turning off the highway 58
was turning out an average 70
was twice that of britain 69
was twice that of control 87
was twice that of females 47
was twice that of germany 58
was under way in america 130
was under way in britain 93
was under way in chicago 44
was under way in congress 57
was under way in germany 128
was under way in northern 53
was under way in several 64
was under way in western 49
was under way to develop 117
was under way to increase 54
was under way to prevent 56
was under way to provide 58
was unfit for the command 68
was unfit for the position 249
was unfit for the purpose 243
was unfit for the service 53
was uniting with the enemies 46
was until now the greatest 48
was upset with me because 214
was urged that he himself 40
was urged that the british 113
was urged that the decision 85
was urged that the natural 60
was urged that the parties 41
was urged that the position 44
was urged that the present 154
was urged that the question 71
was urged that the reverse 99
was urged that the statute 91
was usual for the british 43
was usual for the captain 65
was usual for the congress 42
was usual for the emperor 99
was usual for the husband 58
was usual for the masters 98
was usual for the members 70
was usual for the parties 55
was usual for the persons 81
was usual for the priests 79
was usual for the princes 97
was usual for the treasury 41
was usual with the emperor 87
was valid for the purpose 69
was veering out of control 140
was vexed with me because 66
was vital for the british 175
was vital for the company 41
was vital for the country 94
was vital for the defense 65
was vital for the economy 47
was vital for the success 404
was vital that the british 52
was voted for the benefit 53
was voted for the erection 128
was voted for the payment 83
was voted for the purpose 404
was voted for the service 77
was voted for the support 162
was voted him by congress 41
was voted one of america 76
was voted that the council 48
was voted that the following 131
was voted that the present 47
was waged for the control 40
was waged for the purpose 129
was waged with the greatest 102
was waiting for an apology 121
was waiting for an occasion 103
was waiting for an official 101
was waiting for me because 51
was waiting for me outside 4733
was waiting for my arrival 136
was waiting for my carriage 131
was waiting for my decision 58
was waiting for my friends 77
was waiting for my husband 226
was waiting for my luggage 85
was waiting for my parents 60
was waiting for the arrival 1746
was waiting for the brahman 40
was waiting for the british 211
was waiting for the captain 126
was waiting for the carriage 183
was waiting for the command 49
was waiting for the curtain 98
was waiting for the decision 200
was waiting for the dentist 53
was waiting for the divorce 57
was waiting for the doctors 43
was waiting for the duchess 74
was waiting for the election 60
was waiting for the emperor 188
was waiting for the erection 273
was waiting for the general 298
was waiting for the germans 70
was waiting for the invasion 40
was waiting for the machine 135
was waiting for the manager 52
was waiting for the message 71
was waiting for the miracle 51
was waiting for the normans 96
was waiting for the occasion 53
was waiting for the officer 44
was waiting for the official 123
was waiting for the outcome 206
was waiting for the perfect 213
was waiting for the postman 163
was waiting for the printer 104
was waiting for the question 170
was waiting for the results 719
was waiting for the russians 60
was waiting for the service 44
was waiting for the sheriff 59
was waiting for the shuttle 43
was waiting for the summons 107
was waiting for the supreme 102
was waiting for the traffic 155
was waiting for the trolley 41
was waiting for the verdict 204
was waiting for us outside 1707
was waiting with the carriage 135
was waiting with the greatest 67
was walking all by himself 57
was walking for my pleasure 42
was walking with an officer 85
was walking with my husband 50
was walking with my parents 54
was walking with the emperor 44
was walking with the marquis 94
was wanting but the arrival 45
was wanting for the balance 40
was wanting for the crosses 288
was wanting for the success 62
was warming with the triumph 139
was weaker than it appeared 103
was weaker than the british 86
was weaker than the previous 52
was where all the trouble 86
was white for the harvest 106
was wider than at present 47
was wider than the present 89
was willing for the present 125
was willing that the country 51
was willing that the question 71
was wiped off the surface 47
was wiser not to inquire 41
was wiser than the prophet 80
was within ten or fifteen 60
was working for an airline 76
was working for an alliance 50
was working for the benefit 215
was working for the british 1640
was working for the canadian 185
was working for the central 87
was working for the chicago 113
was working for the chinese 226
was working for the company 556
was working for the country 71
was working for the defense 64
was working for the election 73
was working for the federal 346
was working for the foreign 91
was working for the general 88
was working for the germans 466
was working for the gestapo 102
was working for the israelis 63
was working for the national 694
was working for the railway 64
was working for the russians 331
was working for the southern 105
was working for the soviets 217
was working for the spanish 114
was working for the welfare 107
was working for the western 131
was working out as planned 74
was working out the details 615
was working out the problem 165
was working with the british 332
was working with the chinese 69
was working with the company 90
was working with the germans 113
was working with the national 291
was working with the parents 41
was working with the patient 54
was working with the russians 55
was worse for the private 51
was worse than an infidel 405
was worse than it appeared 60
was worse than the ailment 49
was worse than the average 340
was worse than the beginning 206
was worse than the british 50
was worse than the general 43
was worse than the illness 257
was worse than the national 47
was worse than the outside 121
was worse than the preceding 412
was worse than the present 141
was worse than the previous 536
was worse than the problem 95
was worse than the silence 46
was worse than the spanish 88
was writing for the benefit 117
was writing for the chicago 70
was writing for the general 81
was writing for the national 40
was writing with the benefit 75
way about things in general 93
way agree with the results 49
way alone can it operate 59
way alone can we account 43
way alone can we explain 71
way alone for the purpose 45
way could not be devised 65
way could not be stopped 41
way either for the ravages 55
way given aid or comfort 86
way known how to dispute 60
way liable for the payment 50
way olivia met the servant 54
way thither for the purpose 66
way which can be adopted 53
way which can be applied 43
way which can be measured 42
way which may be pointed 68
way which was in harmony 41
way which was so general 48
weak force and the exchange 63
weak hearts are the tyrants 46
wet lodging had so tainted 41
wet season and the beginning 45
who acted for the company 65
who acted with the consent 51
who acted with the greatest 164
who agree with the decision 87
who agree with the following 136
who agree with the general 89
who agree with the position 61
who agree with the present 82
who aided him in obtaining 44
who aided him in repairing 44
who alone and in silence 56
who alone are the gainers 45
who alone can be trusted 69
who alone had the ability 48
who alone had the courage 140
who alone has the ability 45
who alone saw the patient 47
who alone was the voucher 43
who appear for the purpose 61
who appear out of nowhere 179
who apply for the position 106
who argue for or against 135
who argue for the freedom 40
who argue for the primacy 146
who argue for the priority 63
who argue that the ability 48
who argue that the absence 44
who argue that the british 48
who argue that the concept 178
who argue that the current 131
who argue that the decision 51
who argue that the decline 41
who argue that the economy 44
who argue that the effects 56
who argue that the failure 57
who argue that the federal 63
who argue that the general 49
who argue that the present 301
who argue that the primary 88
who argue that the problem 124
who argue that the process 87
who argue that the purpose 65
who argue that the question 51
who argue that the solution 67
who argue that the subject 54
who argue that the welfare 40
who asked for an increase 92
who asked for the divorce 142
who asked her in marriage 60
who asked him the question 177
who asked him to comment 56
who asked him to compose 71
who asked him to deliver 68
who asked him to explain 326
who asked him to perform 87
who asked him to prepare 51
who asked him to produce 40
who asked him to provide 62
who asked him to withdraw 50
who asked you the question 100
who began with the robbers 40
who bless you be blessed 304
who breaks not the bruised 120
who broke not the bruised 139
who broke with the catholic 95
who calls him or herself 63
who calls him the greatest 55
who calls him to account 108
who calls you is faithful 1256
who calls you to account 467
who cared for the animals 167
who cared for the deceased 181
who cared for the elderly 53
who cared for the flowers 46
who cared for the imperial 44
who cared for the patient 634
who cared for the village 41
who cared for the welfare 263
who cared for the wounded 493
who cares for an elderly 47
who cares for the advance 54
who cares for the culture 43
who cares for the elderly 89
who cares for the history 74
who cares for the patient 823
who cares for the present 74
who cares for the sparrow 58
who cares for the subject 57
who cares for the success 45
who cares for the welfare 292
who carry out the attacks 60
who carry out the decision 50
who carry out the designs 43
who carry out the details 83
who carry out the function 53
who carry out the process 85
who carry out the program 91
who carry out the project 52
who carry out the research 136
who carry out the routine 87
who cause all the trouble 273
who cause them to stumble 44
who chose not to believe 159
who chose not to conform 65
who chose not to convert 109
who chose not to migrate 55
who chose not to receive 69
who chose not to remarry 110
who chose not to respond 195
who chose not to support 47
who cited them to support 48
who claim not to believe 111
who claim that the concept 74
who claim that the present 180
who claim that the problem 53
who claim that the process 49
who claim that the program 45
who claim that the purpose 45
who comes for the purpose 55
who comes out of college 80
who comes out of nowhere 194
who could bear the expense 117
who could bear the journey 79
who could bear up against 44
who could bring the largest 49
who could fix the problem 46
who could fly the highest 170
who could for an instant 148
who could get no measures 76
who could get the biggest 88
who could get the country 60
who could get the greatest 42
who could get the highest 98
who could hit the hardest 72
who could lead the country 255
who could not at present 40
who could not be accused 1205
who could not be allowed 590
who could not be appeased 89
who could not be aroused 99
who could not be artists 73
who could not be assumed 66
who could not be avoided 44
who could not be bluffed 52
who could not be bothered 2055
who could not be brought 2252
who could not be brushed 41
who could not be bullied 136
who could not be cajoled 122
who could not be carried 311
who could not be certain 158
who could not be charged 386
who could not be charmed 91
who could not be checked 42
who could not be claimed 41
who could not be classed 367
who could not be content 543
who could not be counted 1117
who could not be covered 92
who could not be crushed 61
who could not be daunted 54
who could not be defeated 346
who could not be defiled 56
who could not be defined 48
who could not be doubted 41
who could not be drafted 86
who could not be dragged 104
who could not be ejected 62
who could not be elected 236
who could not be enticed 76
who could not be evicted 102
who could not be exposed 55
who could not be faithful 54
who could not be familiar 53
who could not be faulted 56
who could not be granted 57
who could not be handled 175
who could not be happier 65
who could not be hurried 65
who could not be ignored 845
who could not be imposed 86
who could not be induced 2731
who could not be injured 80
who could not be invited 133
who could not be labeled 79
who could not be legally 144
who could not be lightly 58
who could not be limited 54
who could not be located 1241
who could not be managed 218
who could not be marched 77
who could not be married 209
who could not be matched 145
who could not be members 80
who could not be offered 59
who could not be omitted 49
who could not be ordered 56
who could not be present 5728
who could not be quieted 55
who could not be reasoned 116
who could not be reduced 122
who could not be refused 231
who could not be released 189
who could not be removed 1293
who could not be rescued 100
who could not be secured 46
who could not be seduced 174
who could not be settled 73
who could not be shocked 97
who could not be sincere 42
who could not be stirred 65
who could not be stopped 311
who could not be subdued 230
who could not be swerved 82
who could not be tempted 322
who could not be together 41
who could not be totally 42
who could not be touched 450
who could not be trained 202
who could not be trifled 78
who could not be trusted 7616
who could not be unaware 107
who could not be visited 74
who could not be welcome 50
who could not do justice 51
who could not go because 80
who could not go forward 143
who could not go himself 51
who could not go outside 225
who could not in decency 62
who could not or refused 40
who could not so lightly 46
who could pay the highest 157
who could pee the farthest 197
who could put it together 67
who could read my thoughts 71
who could read the ancient 68
who could read the language 184
who could read the secrets 68
who could read the thoughts 82
who could run the company 47
who could run the country 53
who could run the fastest 318
who could say of himself 509
who could see the problem 56
who could set an example 93
who could swing the highest 57
who could tear by violence 42
who could then be counted 54
who could thus be content 42
who could tip the balance 65
who could use it against 61
who could use the language 63
who could use the results 48
who could use the service 42
who could win an election 48
who could win the election 105
who could win the respect 59
who could win the support 86
who could with the greatest 78
who cried out in despair 65
who daily saw it dictating 45
who dance for my pleasure 42
who dined with the captain 41
who drops out of college 147
who dwarf all the remaining 66
who dwell near the vulture 62
who dwelt near the borders 105
who dwelt near the potomac 58
who enjoy all the blessings 43
who exist for the purpose 46
who fancy that the remains 47
who feared that the british 173
who feared that the country 86
who feared that the federal 72
who feared that the germans 74
who feared that the russians 55
who feared that the success 42
who feels out of control 121
who feels that he himself 81
who feels that it somehow 69
who feels that the greatest 40
who feels that the violence 43
who fight all the battles 59
who fight for the country 44
who fight for the freedom 112
who fight for us against 72
who filed for the divorce 52
who finds him or herself 292
who finds out the precious 47
who finds that the genuine 44
who finds that the hazards 50
who first had the courage 241
who first put it forward 90
who first saw an inhuman 76
who first saw the exterior 43
who first saw the pacific 91
who first saw the patient 240
who first set an example 92
who first set the example 612
who found that an average 40
who found that an increase 108
who found that in addition 50
who found that in animals 42
who found that in certain 66
who found that in general 56
who found that the ability 88
who found that the addition 389
who found that the average 694
who found that the company 43
who found that the decrease 42
who found that the density 52
who found that the effects 57
who found that the greatest 53
who found that the highest 99
who found that the increase 108
who found that the maximum 263
who found that the minimum 40
who found that the optimum 139
who found that the patient 44
who found that the primary 45
who found that the process 47
who found that the product 54
who found that the results 61
who found that the rotation 41
who found that the species 42
who found that the surface 66
who found that the trouble 64
who found them to consist 72
who found them to contain 64
who gives aid or comfort 69
who gives all the details 43
who gives her in marriage 98
who gives him an account 128
who gives him the following 48
who gives them no trouble 42
who gives you the ability 598
who hated him on account 75
who hated him to respect 107
who helps him to achieve 49
who holds all the answers 53
who holds him in bondage 43
who holds him in custody 47
who holds out the promise 187
who holds that the supreme 55
who holds them in bondage 73
who hoped for the success 56
who keeps all the females 172
who knowing that an offense 44
who knows all the affairs 40
who knows all the answers 1413
who knows all the details 196
who knows all the players 46
who knows all the secrets 500
who knows both the language 40
who knows but it belonged 71
who knows how to achieve 97
who knows how to acquire 79
who knows how to address 69
who knows how to advance 125
who knows how to analyze 99
who knows how to animate 42
who knows how to attract 92
who knows how to balance 103
who knows how to capture 64
who knows how to collect 55
who knows how to combine 446
who knows how to comfort 127
who knows how to command 311
who knows how to compose 128
who knows how to compute 42
who knows how to conduct 424
who knows how to connect 82
who knows how to conquer 140
who knows how to console 45
who knows how to consult 107
who knows how to control 467
who knows how to convert 147
who knows how to correct 176
who knows how to deceive 168
who knows how to deliver 128
who knows how to develop 154
who knows how to diagnose 45
who knows how to discern 75
who knows how to dispose 82
who knows how to educate 77
who knows how to envelop 40
who knows how to examine 89
who knows how to execute 89
who knows how to explain 136
who knows how to exploit 220
who knows how to express 322
who knows how to extract 138
who knows how to flatter 137
who knows how to forgive 161
who knows how to function 96
who knows how to impress 50
who knows how to improve 69
who knows how to inspire 155
who knows how to install 55
who knows how to observe 323
who knows how to operate 587
who knows how to perform 376
who knows how to placate 45
who knows how to possess 42
who knows how to prepare 338
who knows how to present 281
who knows how to prevent 106
who knows how to proceed 67
who knows how to produce 320
who knows how to program 268
who knows how to promote 113
who knows how to protect 233
who knows how to provide 179
who knows how to receive 165
who knows how to reflect 44
who knows how to resolve 56
who knows how to respect 301
