wading knee deep through the 67
when your wife pitied me 42
whom five hold office in 46
whom have been active in 176
whom have been called to 64
whom have been driven to 83
whom have been engaged in 144
whom have been forced to 164
whom have been guests in 53
whom have been guilty of 62
whom have been killed by 60
whom have been killed in 82
whom have been killed or 57
whom have been misled by 62
whom have been placed in 84
whom have been taught to 54
whom have been through the 85
whom have been unable to 114
whom have gone through the 56
whom have some degree of 80
whom many have called the 60
whom must have sailed in 81
whom none knew better the 101
whom none will accuse of 116
whom nothing ever seemed to 53
whom only high titles or 83
whom owed their origin to 54
whom some call edward of 53
whom some have called the 257
whom some have thought to 72
whom there must always be 65
whom there were plenty in 136
whom there were twelve in 42
whom there will always be 165
whom these most adhere he 51
whom three years before he 87
whom very many regard as 55
whom were also active in 137
whom were also engaged in 86
whom were also leaders of 54
whom were born before or 45
whom were born before the 110
whom were good enough to 81
whom were kind enough to 334
whom were left behind in 58
whom were more likely to 68
whom were most anxious to 67
whom were rich enough to 43
whom were very active in 49
whom were very anxious to 56
whom were well versed in 180
whom were young enough to 110
whom your heart seemed to 40
wide hall runs through the 51
wife brew beer instead of 45
wife have been active in 58
wife have been unable to 65
wife having been killed by 46
wife some years before in 46
wife took their places in 40
wife were having dinner at 42
wife were kind enough to 94
wife were more likely to 47
wife were very active in 66
wife will have something to 58
wife will most likely be 57
wife will take charge of 53
wild goat runs across the 74
wild oats have almost as 47
will also come across the 157
will also come before the 52
will also deny before my 212
will also draw heavily on 45
will also fall victim to 51
will also find advice on 67
will also find copies of 90
will also find itself in 68
will also find plenty of 301
will also find plenty to 43
will also find something of 87
will also find something to 66
will also find useful the 120
will also flow through the 224
will also gain access to 715
will also give access to 78
will also give advice on 98
will also give relief to 41
will also give strength to 96
will also have access to 1862
will also have before it 53
will also have charge of 228
will also have copies of 56
will also have helped to 62
will also have impact on 85
will also have learned the 80
will also have learned to 168
will also have plenty of 181
will also have powers to 66
will also have reached the 54
will also have regard to 248
will also have something to 486
will also have taught me 46
will also help answer the 52
will also help define the 105
will also help ensure the 64
will also help greatly in 53
will also help lessen the 42
will also help readers to 70
will also help reduce the 758
will also help remove the 53
will also keep abreast of 42
will also keep europe in 44
will also know something of 49
will also know whether the 60
will also learn something of 106
will also lend itself to 101
will also make mention of 46
will also more likely be 85
will also most likely be 250
will also move through the 112
will also move toward the 62
will also need access to 487
will also need copies of 60
will also need plenty of 123
will also need someone to 76
will also need something to 79
will also need training in 109
will also pass through the 1252
will also rely heavily on 130
will also send copies of 61
will also send copies to 88
will also show changes in 42
will also show itself in 207
will also show something of 57
will also show whether or 101
will also show whether the 373
will also take charge of 247
will also take notice of 155
will also tell whether the 61
will also tend greatly to 49
will also there should be 59
will also vary across the 49
will also vary greatly in 77
will also vary widely in 45
will also very likely be 229
will also want access to 47
will base their actions on 67
will best give effect to 51
will best lend itself to 157
will bind more firmly the 43
will blow back through the 42
will break down before the 164
will break down sooner or 132
will break down through the 60
will break down unless it 65
will break down unless the 87
will break into groups of 44
will break into pieces at 40
will break into pieces if 41
will break their chains on 42
will call down curses on 40
will call your office in 81
will call your office on 166
will call your office to 137
will come along sooner or 87
will come back across the 52
will come back around to 68
will come back before the 151
will come back profit to 54
will come back sooner or 101
will come back through the 248
will come down before the 53
will come down heavily on 46
will come down through the 111
will come even closer to 77
will come ever closer to 79
will come fast enough to 62
will come flying through the 78
will come from across the 147
will come from applying the 51
will come from around the 45
will come from behind the 72
will come from beyond the 127
will come from changes in 148
will come from inside the 88
will come from studying the 67
will come full circle to 52
will come into effect as 480
will come into effect at 215
will come into effect by 74
will come into effect if 65
will come into effect in 844
will come into effect on 1085
will come into flower in 153
will come just before the 103
will come more clearly to 44
will come more readily if 61
will come more readily to 105
will come most readily to 58
will come much closer to 384
will come only through an 66
will come only through the 532
will come soon enough in 44
will come soon enough to 260
will come time enough to 226
will come true before the 43
will come when instead of 84
will come when through the 49
will cook more evenly if 54
will cost from twenty to 72
will cost very little to 105
will draw more heavily on 98
will draw most heavily on 60
will drop down through the 54
will echo down through the 53
will even step boldly in 159
will ever break through the 55
will ever come before the 57
will ever have access to 193
will ever have something of 74
will ever know enough to 42
will ever know whether he 149
will ever know whether it 101
will ever know whether or 102
will ever know whether the 306
will ever make edward the 54
will ever pass through the 53
will ever pass without my 50
will ever rank amongst the 72
will ever take effect in 62
will fade away before the 125
will fall back before the 99
will fall back behind the 72
will fall back toward the 66
will fall down before the 106
will fall down through the 59
will fall into disuse as 93
will fall more heavily on 466
will fall most heavily on 665
will fare much better if 122
will fare much better in 162
will feed hens instead of 76
will feel free enough to 81
will feel more keenly the 111
will feel more secure as 40
will feel more secure if 409
will feel more secure in 464
will feel much better if 303
will feel much better in 119
will feel much closer to 48
will feel next sunday at 50
will feel safe enough to 350
will feel some degree of 189
will feel some measure of 40
will feel well enough to 162
will find good reasons to 85
will find great luxury in 122
will find great profit in 83
will find great relief in 91
will find here plenty of 51
will find here plenty to 158
will find here something of 47
will find here something to 64
will find many changes in 72
will find many pieces of 40
will find many places in 91
will find many places to 85
will find many points in 60
will find many points of 321
will find many reasons to 88
will find many traces of 68
will find more detail in 46
will find more detail on 65
will find more notice of 49
will find more profit in 101
will find more reasons to 47
will find most useful in 216
will find most useful the 65
will find most useful to 45
will find much profit in 80
will find nothing strange in 113
will find only pieces of 59
will find only traces of 52
will find other places to 94
will find ready access to 64
will find some advice on 42
will find some degree of 156
will find some excuse to 240
will find some measure of 198
will find some mention of 89
will find some notice of 358
will find some pieces of 56
will find some points of 53
will find some portion of 60
will find some relief in 62
will find some reward in 45
will find some sights to 67
will find some solace in 96
will find some sphere of 50
will find some traces of 65
will find some verses to 95
will find some virtue in 73
will find their answer in 72
will find their desire in 45
will find their origin in 43
will find their outlet in 65
will find their places in 204
will find their profit in 43
will find their reward in 346
will find there enough to 122
will find there plenty of 133
will find there stated the 73
will find these listed in 65
will find these plates of 173
will find these useful in 47
will find very little in 213
will find very little of 168
will find very little to 154
will find very useful in 190
will find very useful the 45
will find ways around the 59
will find what appears to 81
will find work enough by 55
will find work enough to 129
will find your answer in 89
will find your profit in 46
will find your reward in 251
will flow back through the 180
will flow down through the 186
will flow from cathode to 95
will flow from copper to 71
will flow from regions of 82
will flow from source to 115
will flow more readily to 45
will flow only through the 63
will form their opinion of 103
will full evil become me 48
will gain five leagues of 73
will gain more credit by 58
will gain nothing except by 59
will gain some degree of 44
will gain some measure of 47
will gain very little by 87
will give five pounds to 68
will give free access to 63
will give free course to 123
will give full assent to 50
will give full credit to 239
will give full effect to 331
will give full relief in 48
will give full weight to 232
will give good advice to 66
will give great relief to 139
will give great strength to 98
will give great weight to 609
will give high yields of 55
will give less weight to 117
will give like orders to 51
will give more credit to 59
will give more detail on 79
will give more strength to 79
will give more thought to 231
will give more weight to 693
will give most weight to 47
will give much credit to 48
will give much thought to 105
will give much weight to 90
will give pain enough to 47
will give ready access to 57
will give some credit to 63
will give some degree of 251
will give some effect to 57
will give some flavor of 55
will give some handle to 54
will give some measure of 663
will give some relief in 46
will give some relief to 132
will give some thought to 558
will give some weight to 140
will give such advice as 52
will give such orders as 195
will give such orders to 104
will give such weight to 49
will give their assent to 75
will give their bodies to 157
will give time enough to 44
will give what appears to 42
will give will become in 370
will give young readers an 69
will give your biceps an 63
will give your family the 70
will give your readers an 45
will give your readers the 54
will give your reasons to 44
will grow cold almost as 193
will grow even faster in 64
will grow even larger in 41
will grow fast enough to 180
will grow from strength to 427
will grow more slowly as 89
will grow more slowly in 213
will grow much better if 50
will grow much better in 41
will grow much faster in 66
will grow much larger in 45
will grow tall enough to 53
will grow very slowly at 42
will grow well enough in 71
will grow well enough on 53
will hand over brother to 154
will have been active in 63
will have been agreed by 44
will have been agreed in 57
will have been agreed on 88
will have been agreed to 93
will have been amazed at 41
will have been before the 89
will have been bought at 147
will have been bought by 73
will have been broken by 76
will have been broken up 180
will have been building up 44
will have been buried in 59
will have been called in 115
will have been called to 105
will have been caught in 61
will have been caught up 156
will have been caused by 788
will have been caused to 76
will have been changed as 100
will have been changed by 298
will have been changed in 88
will have been changed to 332
will have been changes in 65
will have been chosen as 126
will have been chosen by 257
will have been chosen in 68
will have been chosen on 42
will have been chosen to 188
will have been cleaned up 60
will have been cleared by 68
will have been cleared of 98
will have been cleared up 138
will have been closed by 43
will have been copied to 72
will have been created as 177
will have been created at 55
will have been created by 541
will have been created in 481
will have been created on 56
will have been created to 186
will have been deemed to 186
will have been denied the 106
will have been direct in 42
will have been driven by 93
will have been driven to 82
will have been engaged in 593
will have been enough of 42
will have been enough to 218
will have been erased by 40
will have been eroded by 86
will have been filled by 106
will have been filled in 291
will have been filled up 43
will have been forced by 52
will have been forced to 678
will have been forged in 47
will have been formed at 96
will have been formed by 321
will have been formed in 477
will have been formed of 53
will have been formed on 56
will have been fought in 636
will have been gained as 45
will have been gained at 79
will have been gained by 442
will have been gained if 297
will have been gained in 313
will have been gained of 90
will have been gained to 92
will have been guided by 133
will have been guilty of 318
will have been handed to 48
will have been helped by 85
will have been helped to 94
will have been issued by 115
will have been issued in 55
will have been joined by 122
will have been judged by 45
will have been killed by 209
will have been killed in 117
will have been killed or 108
will have been learned by 76
will have been learned in 83
will have been listed in 41
will have been little or 48
will have been looked at 43
will have been loosed in 76
will have been marked by 121
will have been merged in 97
will have been missed by 49
will have been missed if 73
will have been missed in 44
will have been needed to 68
will have been obvious to 216
will have been offset by 58
will have been opened by 50
will have been opened in 83
will have been opened to 150
will have been opened up 146
will have been passed by 105
will have been passed in 82
will have been passed on 356
will have been passed to 83
will have been picked up 202
will have been placed at 83
will have been placed by 66
will have been placed in 588
will have been placed on 352
will have been pleased at 47
will have been pleased to 128
will have been plenty of 52
will have been proved by 84
will have been proved to 211
will have been proven to 77
will have been purged of 58
will have been pushed to 61
will have been raised by 221
will have been raised in 271
will have been raised on 91
will have been raised to 420
will have been reached as 48
will have been reached at 121
will have been reached by 417
will have been reached if 63
will have been reached in 464
will have been reached on 71
will have been repaid in 118
will have been robbed of 143
will have been ruined by 71
will have been served by 147
will have been served if 457
will have been shaped by 433
will have been signed by 81
will have been solved by 154
will have been solved in 82
will have been spared in 46
will have been spared the 121
will have been stated in 64
will have been stored in 204
will have been struck at 181
will have been struck by 1040
will have been taught at 40
will have been taught by 157
will have been taught in 127
will have been taught the 208
will have been taught to 587
will have been tested by 107
will have been tested in 318
will have been tested to 54
will have been through it 53
will have been through the 289
will have been treated as 206
will have been treated by 59
will have been treated in 118
will have been treated to 46
will have been turned on 47
will have been turned to 123
will have been unable to 416
will have been useful if 43
will have been useful in 69
will have been useful to 84
will have been warned by 50
will have been wasted if 214
will have been wasted in 316
will have been wasted on 159
will have been watching the 44
will have been worked on 47
will have come across in 47
will have come across the 320
will have come closer to 87
will have come through the 90
will have died before the 197
will have done before the 43
will have done enough if 67
will have done enough to 177
will have done little to 231
will have done something in 53
will have done something of 56
will have done something to 771
will have faith enough to 53
will have four points of 43
will have free access to 1438
will have free choice of 54
will have from twelve to 45
will have from twenty to 68
will have full access to 1093
will have full charge of 216
will have full powers of 79
will have full powers to 179
will have full rights to 76
will have gone before the 42
will have gone beyond the 263
will have gone through an 74
will have gone through it 43
will have gone through the 748
will have good access to 65
will have good effect on 40
will have good reasons to 169
will have great effect in 181
will have great effect on 230
will have great impact in 78
will have great impact on 980
will have great weight in 499
will have heard something of 111
will have heard through the 44
will have heavy streaks in 46
will have high levels of 403
will have high scores on 91
will have high values of 76
will have just enough to 81
will have least effect on 72
will have left before the 49
will have left behind the 59
will have less access to 351
will have less chance of 1072
will have less chance to 362
will have less desire to 187
will have less effect if 46
will have less effect in 204
will have less effect on 1547
will have less energy to 94
will have less impact in 74
will have less impact on 1981
will have less income to 74
will have less safety in 62
will have less strength to 53
will have less weight in 113
will have line enough to 48
will have lost something of 88
will have lost unless an 66
will have many layers of 45
will have many options to 41
will have many points of 116
will have many reasons to 91
will have more access to 330
will have more chance of 1018
will have more chance to 346
will have more choice in 55
will have more credit in 127
will have more effect if 91
will have more effect in 401
will have more effect on 1188
will have more effect to 40
will have more energy in 41
will have more energy to 489
will have more flavor if 50
will have more impact if 316
will have more impact in 93
will have more impact on 1016
will have more income to 76
will have more leeway in 65
will have more leeway to 76
will have more options in 113
will have more options to 93
will have more reasons to 51
will have more regard to 50
will have more strength to 120
will have more swarms of 49
will have more weight if 43
will have more weight in 375
will have most chance of 60
will have most effect in 75
will have most effect on 136
will have most impact on 135
will have much chance of 206
will have much chance to 65
will have much effect in 336
will have much effect on 1268
will have much impact in 52
will have much impact on 692
will have much weight in 140
will have nothing better to 201
will have nothing except in 53
will have nothing farther to 49
will have nothing further to 1177
will have only itself to 214
will have only myself to 65
will have open access to 71
will have other duties to 48
will have other notions of 79
will have ready access to 1389
will have room enough to 158
will have said something to 84
will have seen enough of 154
will have seen enough to 60
will have seen plenty of 70
will have seen something of 110
will have seen through the 59
will have sole charge of 67
will have some access to 97
will have some affect on 205
will have some amount of 203
will have some catching up 57
will have some causes of 57
will have some chance of 801
will have some chance to 131
will have some choice in 47
will have some defect or 44
will have some degree of 3138
will have some desire to 44
will have some duties to 137
will have some effect in 1033
will have some effect on 9931
will have some impact in 85
will have some impact on 2213
will have some leeway in 42
will have some measure of 430
will have some memory of 42
will have some number of 62
will have some portion of 79
will have some record of 60
will have some regard to 264
will have some system of 41
will have some thought of 76
will have some training in 47
will have some weight in 330
will have such powers as 42
will have their chance to 347
will have their choice of 338
will have their effect in 195
will have their effect on 564
will have their future in 116
will have their impact on 331
will have their origin in 198
will have their places at 94
will have their places in 51
will have their portion in 182
will have their revenge on 81
will have their reward in 266
will have their source in 63
will have their weight in 91
will have three copies of 91
will have three levels of 94
will have time before the 143
will have time enough in 46
will have time enough to 1752
will have very little if 64
will have very little in 420
will have very little of 219
will have very little or 162
will have very little to 1593
will have what appears to 95
will have what effect on 208
will have what volume at 91
will have wide powers to 64
will have will depend on 105
will have work enough to 109
will have your answer in 140
will have your chance at 44
will have your chance to 411
will have your choice of 327
will have your jockey in 97
will have your revenge on 45
will have your reward in 207
will have zero effect on 59
will having very little to 93
will heed their outcry as 114
will help make clearer the 42
will help many readers to 47
will help some readers to 52
will help very greatly in 40
will help young readers to 42
will help your doctor to 98
will help your family to 118
will help your friend to 48
will help your pupils to 56
will help your readers to 89
will here make mention of 50
will here only allude to 209
will here only mention the 196
will here only remind the 41
will here take notice of 74
will hold from twenty to 66
will hold good beyond the 51
will hold good whether the 140
will hold true whether the 42
will join your wishes to 94
will just help myself to 116
will just pass through it 50
will just pass through the 331
will keep faith unless the 42
will keep much better if 68
will keep well through the 47
will keep your letter on 69
will keep your resume on 265
will keep your secret as 60
will keep your secret to 47
will know also whether the 63
will know soon enough if 98
will know very little of 82
will know well enough the 106
will know what answer to 62
will know what became of 143
will know what course to 68
will know what manner of 104
will know what should be 137
will know what sorrow is 138
will know what weight to 41
will know when someone is 50
will know when something is 99
will last even through the 61
will last from twelve to 70
will last from twenty to 109
will last well beyond the 124
will last will depend on 66
will learn early enough in 59
will learn much faster if 41
will learn soon enough to 45
will learn their lesson in 70
will learn very little of 51
will leave good houses to 71
will leave nothing undone in 92
will leave nothing undone to 965
will leave your readers to 67
will lend more weight to 45
will live when pulled up 237
will look back across the 43
will look back fondly on 59
will look back through the 70
will look even better if 62
will look good enough to 54
will look like before it 226
will look like before the 76
will look like without the 41
will look more deeply at 123
will look more kindly on 136
will look much better if 231
will look much better in 161
will look much better on 97
will look upon itself as 51
will look very pretty in 92
will look well enough on 85
will look well enough to 43
will look when viewed in 98
will loom even larger in 57
will loom ever larger as 72
will loom ever larger in 60
will loom much larger in 63
will lose some degree of 56
will lose some portion of 46
will lose their access to 67
will lose their chance to 50
will lose their desire to 62
will lose their energy by 45
will lose their energy in 44
will lose their mothers to 46
will lose their rights to 110
will lose their source of 58
will lose their status as 266
will lose very little of 72
will lose what little he 66
will lose your chance to 69
will lose your rights to 43
will make clear whether the 89
will make fine plants by 43
will make four dishes of 683
will make great changes in 144
will make great effort to 49
will make less effort to 42
will make less likely the 49
will make many changes in 80
will make many errors in 56
will make more effort to 136
will make more errors in 68
will make more likely the 73
will make more profit by 49
will make more profit of 50
will make much effort to 49
will make much headway in 125
will make some changes in 181
will make some changes to 156
will make some degree of 43
will make some effort to 618
will make some excuse to 122
will make some figure in 56
will make some impact on 49
will make some mention of 84
will make such changes as 311
will make such changes in 149
will make such orders as 49
will make their choice of 47
will make their impact on 42
will make their places of 88
will make their report to 47
will make these mainly do 43
will make true answer to 47
will make very little of 59
will make what appears to 44
will make what portion of 56
will make will depend on 78
will make your burden on 76
will make your choice of 69
will make your mortar of 44
will make your prayer to 81
will melt away before it 53
will melt away before the 216
will melt like butter in 105
will move back toward the 154
will move down through the 68
will move down toward the 40
will move even closer to 52
will move ever closer to 77
will move fast enough to 92
will move from regions of 65
will move more freely in 42
will move more slowly in 83
will move much closer to 53
will move your cursor to 44
will move your troops as 47
will much more likely be 317
will much more readily be 71
will need four pieces of 84
will need high levels of 65
will need more energy to 62
will need more training in 53
will need nothing further to 41
will need ready access to 93
will need some amount of 49
will need some degree of 187
will need some measure of 74
will need some training in 115
will need some training to 45
will need these skills in 43
will need these skills to 86
will need three pieces of 116
will need very little of 70
will need will depend on 205
will need your strength to 99
will obey such orders as 45
will once more become an 68
will once more become the 337
will once more return to 371
will once more revert to 56
will once more supply it 57
will only come through the 311
will only flow through the 54
will only gain access to 41
will only give effect to 77
will only have access to 533
will only have effect as 41
will only have effect in 42
will only have itself to 89
will only have served to 67
will only learn slowly by 43
will only make mention of 124
will only pass through the 169
will only show itself in 97
will only take effect as 83
will only take effect if 138
will only take effect in 113
will only take effect on 59
will only take notice of 313
will only take refuge in 50
will only vent itself in 47
will only very rarely be 169
will open wide enough to 40
will over time result in 112
will pass also through the 132
will pass away before it 116
will pass away before the 291
will pass away through the 50
will pass away without the 43
will pass back through the 90
will pass down through the 212
will pass from person to 50
will pass nothing before we 391
will pass nothing without the 45
will pass only through the 82
will push these topics no 78
will rack their brains to 64
will range from simple to 41
will raze their cities to 130
will reach their climax in 40
will react more readily to 43
will react more slowly to 49
will rely more heavily on 921
will rely most heavily on 146
will rely very heavily on 89
will rest more heavily on 50
will rest nothing further to 46
will rise during periods of 44
will rise even higher in 71
will rise fast enough to 42
will rise high enough to 169
will rise more slowly in 54
will rise much higher in 81
will roll away before the 51
will rule over matter in 45
will sail away toward the 55
will sail from boston on 46
will seem even strange to 86
will seem less strange if 66
will seem less strange on 46
will seem less strange to 85
will seem more strange to 68
will seem most likely to 47
will seem very strange in 94
will seem very strange to 423
will seep down through the 44
will sell their places to 62
will sell their shares to 72
will sell well enough to 71
will send more strength to 50
will send more troops to 55
will send these papers to 41
will send three copies of 43
will send your letter to 264
will send your parcel of 86
will shew more clearly the 44
will shew some regard to 41
will show fast enough if 55
will show high levels of 146
will show many points of 54
will show more clearly if 44
will show more clearly in 93
will show more clearly the 774
will show most clearly the 100
will show some degree of 690
will show their effect by 84
will show their opinion of 44
will show very clearly the 228
will show what appears to 58
will show what degree of 63
will show what manner of 170
will show what should be 83
will show your letter to 84
will sink down through the 59
will sink when placed in 207
will slow down enough to 45
will some time become so 48
will soon break before the 55
will soon break through the 95
will soon come across the 54
will soon come around to 50
will soon come before the 101
will soon come before us 160
will soon fall before the 41
will soon fall victim to 65
will soon find itself at 71
will soon find itself in 399
will soon find itself on 50
will soon find something to 99
will soon grow common to 73
will soon have access to 319
will soon have enough of 146
will soon have enough to 146
will soon have plenty of 223
will soon have plenty to 50
will soon have reached the 179
will soon have something to 165
will soon know whether it 56
will soon know whether or 66
will soon know whether the 66
will soon learn whether he 57
will soon make plenty of 76
will soon pass beyond the 72
will soon pass through the 117
will soon show itself by 53
will soon show itself in 83
will soon show itself to 64
will soon show through the 51
will soon show whether it 58
will soon show whether or 47
will soon show whether the 110
will soon slip through it 48
will soon take charge of 49
will soon think better of 42
will speak more clearly to 193
will speak more freely to 50
will speak what appears to 82
will speak when spoken to 83
will stay here through the 58
will swim when placed in 46
will take away something of 78
will take care always to 94
will take from twelve to 119
will take from twenty to 118
will take full charge of 203
will take great effort to 89
will take less effort to 74
will take less energy to 55
will take less notice of 46
will take more effort on 50
will take more effort to 223
will take more energy to 104
will take more kindly to 136
will take more notice of 248
will take more readily to 72
will take much effort to 95
will take much notice of 123
will take nothing except the 48
will take sole charge of 48
will take some amount of 108
will take some degree of 46
will take some effort on 263
will take some effort to 511
will take some notice of 237
will take such actions as 82
will take such course as 85
will take such notice of 130
will take their chance of 40
will take their course in 74
will take their places as 787
will take their places at 476
will take their places in 1022
will take their places on 148
will take their revenge by 123
will take their revenge on 124
will take these points in 137
will take time before it 187
will take time before the 806
will take time before we 177
will take time enough to 41
will take upon itself the 719
will take upon itself to 183
will take upon myself the 494
will take upon myself to 1075
will take very kindly to 45
will take very little of 254
will take very little to 168
will take what belongs to 73
will take will depend on 320
will take years before it 117
will take years before the 524
will take years before we 159
will take your advice in 49
will take your advice to 42
will take your chance of 78
will take your family to 48
will take your letter to 81
will take your places in 53
will talk more boldly of 231
will talk more freely if 42
will talk more freely to 79
will talk very calmly of 77
will tame your spirit by 74
will tend more toward the 66
will test your powers of 90
will test your skills in 49
will think more highly of 470
will think more kindly of 111
will think more wisely on 55
will think very highly of 44
will think very little of 100
will think well enough of 68
will throw into relief the 235
will treat such greeks as 129
will turn back toward the 94
will turn down offers of 50
will turn from yellow to 84
will turn more readily to 57
will turn their mourning to 70
will turn three pounds to 76
will turn upon whether the 87
will vary from agency to 306
will vary from animal to 72
will vary from artist to 45
will vary from building to 105
will vary from camera to 54
will vary from campus to 136
will vary from center to 145
will vary from church to 120
will vary from client to 342
will vary from clinic to 74
will vary from county to 150
will vary from couple to 172
will vary from course to 150
will vary from design to 43
will vary from device to 106
will vary from doctor to 54
will vary from family to 736
will vary from learner to 50
will vary from lender to 82
will vary from lesson to 47
will vary from locale to 81
will vary from market to 272
will vary from member to 53
will vary from moment to 266
will vary from object to 47
will vary from office to 187
will vary from parent to 55
will vary from person to 5840
will vary from player to 112
will vary from sample to 1366
will vary from scheme to 56
will vary from school to 1624
will vary from section to 181
will vary from sector to 199
will vary from server to 64
will vary from session to 71
will vary from source to 94
will vary from speaker to 126
will vary from station to 83
will vary from strain to 44
will vary from surgeon to 70
will vary from survey to 72
will vary from system to 1254
will vary from teacher to 312
will vary from tissue to 90
will vary from twenty to 98
will vary from vendor to 128
will vary from worker to 53
will vary from writer to 100
will vary very greatly in 69
will vary very little in 53
will vary very widely in 50
will very much affect the 242
will very much assist in 45
will very much assist the 126
will very much depend on 6809
will very much depend the 55
will very much lessen the 125
will very much modify the 57
will very much oblige me 898
will very much oblige the 79
will very much oblige us 51
will very much reduce the 125
will very soon answer the 41
will very soon arrive at 54
will very soon become the 125
will very soon enable us 74
will very soon follow the 45
will very soon result in 69
will very soon return to 69
will very well answer the 87
will vote their shares by 117
will want much advice to 108
will work even better if 131
will work even better in 42
will work even harder to 134
will work great changes in 69
will work great injury to 144
will work hard enough to 122
will work much better at 46
will work much better if 249
will work much better in 60
will work much harder to 109
will work well enough in 63
will work well enough so 133
will work well enough to 109
will work well unless it 55
will work will depend on 78
wilt give away thyself in 54
wilt sell many horses to 47
wind blew clean through it 86
wind blew cold across the 79
wind blew cold through the 72
wind blew dust across the 45
wind blew from across the 59
wind blew hard across the 63
wind blew hard enough to 100
wind blew hard through the 68
wind came down through the 58
wind came from across the 105
wind died away before we 45
wind were heard around the 50
wind will blow through the 187
wind will ever strive to 43
wind will have passed by 57
wine made from grapes of 50
wine made from grapes or 43
wine were much raised in 53
wins four gold medals at 157
wins four gold medals in 81
wire will pass through the 77
wise walk more slowly in 90
wish there were authors of 136
wish there were someone to 81
wish there were something to 273
wish there were something we 555
wish there were tokens to 72
wish very much indeed to 43
wits want some training to 46
wits were keen enough to 46
wolf took less notice of 45
wood bent like willow in 54
word came back through the 41
word came down through the 54
word came from across the 65
word came into english as 40
word came into english in 143
word from your fathers the 47
word have been stored up 97
word having been spoken by 104
word having been spoken in 69
word having been spoken on 45
word must have reached the 55
word some leading feature of 55
word used here refers to 56
word went from window to 87
wore their best clothes to 61
wore their hair parted in 194
work among other strata of 62
work done will depend on 54
work from home instead of 158
work from many points of 83
work from three points of 41
work full time should be 41
work great care should be 135
work have been created in 42
work have been forced to 45
work have been funded by 56
work have been placed in 228
work have been shaped by 118
work have been treated in 58
work have been unable to 152
work have only served to 86
work have their origin in 40
work just hard enough to 492
work just well enough to 50
work must have seemed to 235
work must pass through the 113
work only hard enough to 139
work only when forced by 134
work only when forced to 41
work part time instead of 107
work some time before the 164
work some years before the 42
work their ways through the 48
work their will through the 46
work their will without it 44
work there must always be 171
work there will always be 242
work very hard indeed in 49
work very hard indeed to 652
work very hard simply to 87
work very much harder to 109
work very well unless the 111
work very well without the 94
work well done should be 92
work went well beyond the 49
work were less likely to 286
work were more likely to 1262
work were most likely to 176
work will also affect the 106
work will find plenty of 102
work will most likely be 262
work will only permit us 45
work will show whether the 43
worth coming from england to 86
worth giving much thought to 42
worth giving some thought to 383
worth living life seemed to 136
worth making some effort to 127
worth only what someone is 79
worth taking much notice of 90
worth their salt should be 63
worth very much unless it 52
wrap duct tape around the 43
wrap their arms around it 41
wrap their arms around me 59
wrap their arms around the 300
wrap their heads around the 105
wrap their legs around the 113
wrap your arms around it 110
wrap your arms around me 485
wrap your arms around my 115
wrap your arms around the 466
wrap your hand around the 150
wrap your legs around me 94
wrap your legs around my 119
wrap your legs around the 65
wrap your mind around it 76
wrap your mind around the 207
wrap your thumb around the 49
wrath must vent itself in 68
wringing their very plaids to 81
writ having been served on 52
wrong deed ever failed to 53
