war a kingly crown to 58
was a loud clanging of 59
was a loud click as 169
was a loud click in 44
was a loud clunk as 44
was a loud crack as 1035
was a loud crack in 44
was a loud crack of 214
was a loud crash as 911
was a loud crash at 53
was a loud crash in 212
was a loud crash of 230
was a loud crash on 64
was a loud knock at 2292
was a loud knock on 2485
was a loud laugh at 123
was a loud noise as 158
was a loud noise at 155
was a loud noise in 295
was a loud noise of 324
was a loud noise on 47
was a loud order to 146
was a loud rapping at 210
was a loud rapping on 185
was a loud roaring in 62
was a loud round of 117
was a loud shout of 388
was a loud snort of 178
was a loud sound as 49
was a loud sound in 50
was a loud sound of 297
was a loud squeal of 56
was a loud tapping at 53
was a loud thumping on 58
was a loud voice in 59
was a love based on 62
was a love match of 44
was a love match on 175
was a love scene in 52
was a love story in 85
was a love story of 85
was a loving father to 245
was a loving mother to 146
was a loving smile on 68
was a lull after the 138
was a lull until the 130
was a lull while the 140
was a lump about the 41
was a lump under the 81
was a lush growth of 50
was a mail clerk on 50
was a main agent in 109
was a main cause in 78
was a main cause of 2307
was a main focus of 261
was a main force in 90
was a main issue in 116
was a main plank in 107
was a main plank of 70
was a main point in 167
was a main point of 314
was a main reason of 66
was a main reason the 40
was a main route of 40
was a main tenet of 70
was a main thrust of 40
was a main topic of 276
was a male child of 78
was a male nurse in 102
was a mark either of 60
was a mass about the 59
was a mass meeting at 315
was a mass meeting in 476
was a mass meeting of 664
was a mass meeting on 90
was a mass meeting to 106
was a mass rally at 44
was a mass rally in 76
was a means which the 51
was a media event in 50
was a media event of 68
was a mere abuse of 136
was a mere agent in 57
was a mere agent of 285
was a mere agent or 80
was a mere appeal to 47
was a mere apple of 56
was a mere begging of 64
was a mere blind to 221
was a mere block on 90
was a mere blowing of 72
was a mere boast as 51
was a mere breach of 146
was a mere breaking in 41
was a mere bully he 125
was a mere burst of 57
was a mere change in 258
was a mere change of 395
was a mere chaos of 201
was a mere child as 215
was a mere child at 397
was a mere child he 84
was a mere child in 825
was a mere child of 780
was a mere child to 86
was a mere chose in 138
was a mere clerk in 73
was a mere cloak to 228
was a mere cover to 87
was a mere crumb in 59
was a mere dealer in 41
was a mere denial of 57
was a mere engine of 101
was a mere error in 51
was a mere error of 127
was a mere fable of 119
was a mere fancy of 156
was a mere farce to 141
was a mere feint in 82
was a mere feint on 75
was a mere feint to 232
was a mere flash in 361
was a mere flash of 77
was a mere ghost of 162
was a mere grant of 54
was a mere group of 138
was a mere guess of 53
was a mere guess on 73
was a mere holding or 74
was a mere humming in 46
was a mere index of 72
was a mere league of 138
was a mere masking or 43
was a mere method of 70
was a mere notion of 68
was a mere offer to 52
was a mere opening in 50
was a mere organ of 104
was a mere party of 72
was a mere patch of 129
was a mere patch on 74
was a mere pause in 78
was a mere phase in 43
was a mere piece of 1937
was a mere place of 74
was a mere point in 57
was a mere point of 268
was a mere power of 70
was a mere relic of 99
was a mere right of 106
was a mere scout to 86
was a mere scrap of 202
was a mere shade of 184
was a mere sheet of 63
was a mere shelf of 43
was a mere shell of 536
was a mere slave of 130
was a mere slave to 55
was a mere speck in 573
was a mere speck of 151
was a mere speck on 646
was a mere state of 52
was a mere storm in 59
was a mere strip of 198
was a mere tangle of 48
was a mere taste of 44
was a mere title of 119
was a mere token of 97
was a mere trace of 43
was a mere trick of 357
was a mere trick on 50
was a mere trick to 448
was a mere vision of 41
was a mere visit of 92
was a mere voice in 46
was a mere wager on 54
was a mere waste of 826
was a mere wreck of 202
was a mess after the 48
was a mild evening in 108
was a mild night in 42
was a mild night on 46
was a mild sense of 63
was a mild shock to 74
was a mile above the 87
was a mile below the 114
was a mile stone in 49
was a mole within the 42
was a monk known as 41
was a month after he 57
was a month after my 80
was a month after the 718
was a month later in 155
was a month short of 474
was a month since he 143
was a month since the 123
was a month since we 69
was a moot point as 448
was a moot point at 71
was a moot point if 40
was a moot point in 254
was a moot point to 94
was a more awful thing 42
was a more loyal or 54
was a more stale or 47
was a most amazing thing 96
was a most cruel thing 80
was a most engaging thing 43
was a most lucky thing 42
was a mouth under the 154
was a move afoot in 63
was a move afoot to 444
was a move aimed at 71
was a move which the 64
was a move within the 90
was a move worthy of 56
was a moving appeal to 68
was a moving cause of 64
was a moving force in 871
was a moving piece of 53
was a moving scene of 41
was a moving scene to 46
was a moving sight to 627
was a moving story of 109
was a much easier thing 111
was a much finer thing 64
was a much rarer thing 68
was a mute appeal in 94
was a mute appeal to 58
was a name borne by 147
was a name change to 43
was a name given at 95
was a name given by 973
was a name given in 242
was a name given the 73
was a name given to 3976
was a name known in 48
was a name known to 223
was a name taken by 44
was a name which he 200
was a name which is 119
was a name which the 122
was a navy pilot in 58
was a need within the 49
was a news flash on 63
was a news story in 117
was a news story of 54
was a news story on 74
was a nice blend of 198
was a nice bunch of 62
was a nice change of 369
was a nice change to 252
was a nice chunk of 68
was a nice feeling of 55
was a nice feeling to 454
was a nice group of 92
was a nice house in 99
was a nice house on 44
was a nice irony in 62
was a nice night to 45
was a nice patch of 65
was a nice piece of 1501
was a nice place in 87
was a nice place to 2560
was a nice point of 116
was a nice point to 159
was a nice sense of 75
was a nice shade of 94
was a nice shoal in 66
was a nice sight to 50
was a nice smell of 82
was a nice state of 202
was a nice touch of 136
was a nice touch on 47
was a nice touch to 158
was a nice trait of 57
was a nice woman in 55
was a note about the 101
was a note drawn up 73
was a note stuck in 187
was a note stuck to 82
was a note taped to 424
was a note telling me 66
was a note under my 85
was a note under the 173
was a note which he 88
was a note which the 42
was a paid agent of 713
was a pale ghost of 102
was a pale image of 75
was a pale light in 98
was a pale plaid of 52
was a pale shade of 306
was a pall bearer at 102
was a park where the 60
was a park which he 52
was a part cause of 86
was a part either of 57
was a part owner in 160
was a part owner of 1202
was a part until the 51
was a part where the 45
was a part which he 72
was a part would be 49
was a paying guest at 101
was a paying guest in 66
was a paying guest of 41
was a peace about the 43
was a peace based on 111
was a peace party in 70
was a peace which the 49
was a piano pupil of 126
was a pill which the 41
was a pink flush in 44
was a pink flush on 51
was a pious fraud of 40
was a pious woman of 144
was a pity about the 563
was a plan afoot in 53
was a plan afoot to 440
was a plan based on 122
was a plan drawn up 84
was a plan which he 85
was a plan which the 68
was a plan worthy of 156
was a play about an 64
was a play about the 357
was a play based on 165
was a plot afoot to 475
was a plot aimed at 47
was a pond close by 50
was a pond where the 61
was a pool table in 212
was a pool where the 74
was a poor basis on 52
was a poor child of 77
was a poor clerk in 91
was a poor devil of 254
was a poor devil so 43
was a poor grade of 43
was a poor groom of 141
was a poor guide to 264
was a poor index of 44
was a poor judge of 1993
was a poor method of 133
was a poor piece of 251
was a poor place at 43
was a poor place in 92
was a poor place to 832
was a poor reason to 41
was a poor start to 74
was a poor state of 67
was a poor stick of 66
was a poor widow in 115
was a poor woman in 239
was a poor woman of 154
was a port within the 41
was a pose which he 57
was a post which he 72
was a post which the 51
was a pure child of 73
was a pure judge of 68
was a pure piece of 322
was a pure stand of 46
was a pure waste of 358
was a race meeting at 89
was a radio playing in 47
was a rank growth of 123
was a rank smell of 83
was a rare beauty in 48
was a rare blend of 217
was a rare breed in 46
was a rare breed of 168
was a rare burst of 57
was a rare cause of 128
was a rare event at 125
was a rare event in 799
was a rare event to 182
was a rare flash of 69
was a rare honor to 70
was a rare issue of 43
was a rare judge of 115
was a rare meeting of 49
was a rare model of 44
was a rare period in 45
was a rare period of 85
was a rare piece of 778
was a rare point of 44
was a rare sense of 69
was a rare sight at 61
was a rare sight in 581
was a rare sight on 138
was a rare sight to 789
was a rare state of 65
was a rare trait in 41
was a rare voice of 59
was a realm where the 48
was a rest after the 43
was a rest period of 90
was a rich array of 107
was a rich blend of 143
was a rich field of 96
was a rich field to 48
was a rich growth of 94
was a rich period in 73
was a rich period of 45
was a rich piece of 78
was a rich shade of 107
was a rich sight to 90
was a rich smell of 183
was a rich store of 195
was a rich study to 55
was a rich thrill in 65
was a rich tract of 49
was a rich widow in 40
was a rich widow of 66
was a rich woman in 73
was a rift within the 153
was a rising feeling of 51
was a rising flood of 46
was a rising force in 105
was a rising level of 172
was a rising power in 179
was a rising sense of 224
was a rising swell of 63
was a rising trend in 219
was a rising trend of 90
was a risk which he 166
was a risk which it 40
was a risk which the 235
was a risk which we 49
was a roar under the 50
was a rock about the 43
was a role model as 50
was a role model in 206
was a role model of 285
was a role model to 291
was a role which he 192
was a role which the 94
was a room about the 60
was a room above the 78
was a room known as 101
was a room under the 51
was a room where he 100
was a room where the 466
was a room which he 46
was a room which the 53
was a room within the 46
was a root cause of 714
was a root which the 54
was a rope about the 274
was a rosy flush of 45
was a rude cabin of 61
was a rude drawing of 82
was a rude piece of 75
was a rude shock to 1518
was a rude stone or 53
was a rule never to 181
was a rule which he 128
was a ruling class in 41
was a ruling class of 69
was a ruling elder in 833
was a ruling elder of 216
was a ruling power in 40
was a safe guide to 60
was a safe haven in 110
was a safe house in 74
was a safe level of 89
was a safe method of 73
was a safe place in 260
was a safe place of 69
was a safe place to 2197
was a sale within the 119
was a salt taste in 62
was a saving grace in 177
was a saying about the 53
was a sect known as 53
was a shed where the 104
was a ship about to 72
was a ship built in 44
was a ship named the 73
was a ship owned by 51
was a ship which is 59
was a ship within the 47
was a shop owned by 41
was a shop where the 64
was a shot fired at 124
was a shot fired by 66
was a shot fired in 122
was a show about the 59
was a show place in 75
was a show place of 193
was a sick child in 138
was a sick child or 42
was a sick feeling in 354
was a sick woman in 70
was a side issue in 126
was a side issue of 83
was a side issue to 82
was a sign above the 218
was a sign either of 131
was a sign given by 52
was a sign given to 77
was a sign rather of 51
was a sign taped to 61
was a sign which the 56
was a silk weaver in 46
was a single block of 180
was a single bunch of 108
was a single burst of 56
was a single cause of 80
was a single chair in 47
was a single class of 45
was a single crack of 43
was a single event in 56
was a single event or 55
was a single field of 48
was a single flash of 49
was a single glass of 51
was a single grain of 65
was a single group of 76
was a single house in 71
was a single knock on 64
was a single layer of 182
was a single light in 82
was a single light on 105
was a single mother at 46
was a single mother in 101
was a single mother of 574
was a single mother on 70
was a single period of 41
was a single phase of 47
was a single piece of 1161
was a single place in 42
was a single point in 97
was a single point of 255
was a single shaft of 54
was a single sheet of 2051
was a single sherd of 57
was a single slice of 57
was a single stick of 79
was a single strip of 84
was a single woman at 52
was a single woman in 384
was a single woman of 217
was a site where the 156
was a slim woman in 70
was a slim woman of 67
was a slow change in 74
was a slow growth in 165
was a slow growth of 204
was a slow method of 120
was a slow night at 95
was a slow night in 82
was a slow shake of 42
was a slow shift in 59
was a slow stream of 49
was a smug smile on 64
was a snow storm in 48
was a soft click as 154
was a soft flush on 51
was a soft knock at 1619
was a soft knock on 2000
was a soft light in 199
was a soft place in 69
was a soft rapping at 59
was a soft rapping on 69
was a soft shade of 157
was a soft smile on 177
was a soft sound of 192
was a soft tapping at 183
was a soft tapping on 89
was a soft touch on 41
was a sore cause of 90
was a sore grief to 363
was a sore point in 307
was a sore point to 143
was a sore sight to 71
was a sore wound to 70
was a sour smell in 90
was a sour smell of 165
was a sour smile on 40
was a sour taste in 450
was a spot close to 42
was a spot known as 143
was a spot where he 94
was a spot where the 921
was a spot where we 54
was a spring close by 44
was a spring close to 41
was a spring morning in 65
was a spring night in 55
was a spring under the 43
was a spring where the 49
was a stab wound in 49
was a star pupil at 103
was a star pupil in 75
was a star pupil of 102
was a steam engine in 42
was a steam engine of 43
was a steam engine on 57
was a step above my 61
was a step above the 278
was a step below the 172
was a step change in 74
was a step nearer the 196
was a step nearer to 311
was a step short of 72
was a step taken by 252
was a step taken in 237
was a step taken to 95
was a step which he 259
was a step which no 75
was a step which the 334
was a stir about the 172
was a stir round the 51
was a stir within the 60
was a suit filed by 103
was a suit filed in 51
was a suit under the 85
was a sure guide to 228
was a sure index of 164
was a sure method of 265
was a sure place to 49
was a sure proof of 391
was a sure route to 191
was a sure sense of 55
was a sure title to 126
was a sure token of 108
was a sure weapon in 44
was a taking under the 41
was a tale about an 82
was a tale about the 85
was a tale which the 68
was a talk about it 48
was a talk about the 213
was a talk given at 95
was a talk given by 144
was a talk given to 48
was a tall chest of 94
was a tall drink of 107
was a tall glass of 235
was a tall grove of 48
was a tall hedge of 46
was a tall order in 135
was a tall order to 275
was a tall piece of 80
was a tall stack of 106
was a tall woman in 485
was a tall woman of 466
was a task force of 102
was a task force on 42
was a task given to 87
was a task which he 411
was a task which it 90
was a task which my 46
was a task which no 237
was a task which the 513
was a task which we 46
was a task worthy of 658
was a tearing sound as 133
was a teasing glint in 81
was a teasing light in 69
was a tent under the 338
was a term given by 64
was a term given to 244
was a term known to 41
was a term which he 52
was a term which in 49
was a term which the 57
was a test pilot at 132
was a test pilot in 55
was a test which the 102
was a text which he 44
was a theme close to 92
was a theme echoed by 62
was a theme taken up 315
was a theme which he 124
was a theme which the 128
was a theme worthy of 156
was a theory about the 237
was a theory based on 152
was a theory which he 41
was a theory which in 80
was a theory which the 49
was a thick cloud of 235
was a thick clump of 349
was a thick coating of 436
was a thick copse of 56
was a thick cover of 63
was a thick crowd of 58
was a thick crust of 119
was a thick grove of 340
was a thick growth of 878
was a thick hedge of 139
was a thick jungle of 67
was a thick layer of 2185
was a thick patch of 134
was a thick piece of 282
was a thick sheet of 120
was a thick slice of 114
was a thick smell of 116
was a thick stack of 183
was a thick stand of 173
was a thick tangle of 179
was a third again as 168
was a third cause of 155
was a third class of 480
was a third force in 54
was a third group in 72
was a third group of 790
was a third level of 54
was a third method of 73
was a third party at 49
was a third party in 517
was a third party of 117
was a third party to 423
was a third period of 56
was a third phase of 69
was a third piece of 65
was a third point of 71
was a third stage in 44
was a third stage of 56
was a threat which he 78
was a threat which the 108
was a time after the 335
was a time delay of 71
was a time lapse of 181
was a time limit of 214
was a time limit on 389
was a time limit to 179
was a time never to 242
was a time period in 55
was a time period of 89
was a time since the 305
was a time under the 84
was a time where the 126
was a time where we 66
was a time which the 41
was a time within or 53
was a time within the 297
was a tingling noise in 58
was a tiny brook on 57
was a tiny catch in 47
was a tiny child in 58
was a tiny child of 46
was a tiny child to 74
was a tiny cloud of 42
was a tiny crack in 73
was a tiny flash of 88
was a tiny fleck of 62
was a tiny grain of 51
was a tiny group of 299
was a tiny house on 103
was a tiny image of 51
was a tiny ledge or 40
was a tiny light in 49
was a tiny model of 57
was a tiny patch of 266
was a tiny piece of 675
was a tiny place in 56
was a tiny point of 72
was a tiny scrap of 179
was a tiny smile on 73
was a tiny space of 42
was a tiny spark in 50
was a tiny spark of 157
was a tiny speck in 178
was a tiny speck of 249
was a tiny speck on 74
was a tiny sprig of 45
was a tiny stream of 75
was a tiny strip of 172
was a tiny voice in 42
was a tiny woman in 112
was a tiny woman of 53
was a tone about it 44
was a tool which he 47
was a torn piece of 224
was a torn scrap of 77
was a torn sheet of 166
was a tour guide at 56
was a tour guide in 47
was a town built by 103
was a town built on 105
was a town house in 76
was a town meeting in 71
was a town under the 41
was a town where the 310
was a town within the 55
was a trap which he 68
was a treat after the 71
was a treat which the 42
was a tree growing in 136
was a tree growing on 43
was a tree grows in 78
was a true change of 50
was a true child of 3391
was a true father of 83
was a true father to 206
was a true feeling of 98
was a true image of 204
was a true index of 392
was a true index to 277
was a true labor of 180
was a true leader in 83
was a true leader of 267
was a true lover of 1857
was a true meeting of 120
was a true model of 272
was a true mother to 157
was a true organ of 46
was a true piece of 185
was a true pupil of 57
was a true saint of 87
was a true sense of 247
was a true state of 61
was a true story in 41
was a true story of 241
was a true story or 107
was a true swarm of 50
was a true vision of 59
was a true woman in 65
was a true woman of 167
was a truth which he 137
was a truth which the 255
was a trying ordeal to 135
was a trying period in 68
was a trying period of 77
was a trying scene to 51
was a trying season to 50
was a type known as 81
was a union based on 69
was a union leader in 55
was a union meeting of 55
was a unit known as 66
was a unit under the 42
was a unit within the 89
was a vast array of 846
was a vast basin of 77
was a vast change in 136
was a vast cloud of 95
was a vast crowd at 76
was a vast crowd in 133
was a vast crowd of 439
was a vast cycle of 48
was a vast field of 432
was a vast group of 69
was a vast grove of 50
was a vast growth in 59
was a vast horde of 51
was a vast mound of 43
was a vast opening or 50
was a vast piece of 113
was a vast plain of 192
was a vast region of 161
was a vast scene of 200
was a vast sense of 67
was a vast sheet of 232
was a vast space of 49
was a vast spread of 72
was a vast store of 174
was a vast swarm of 61
was a vast sweep of 80
was a vast tangle of 52
was a vast tract of 407
was a vast train of 44
was a vast waste of 137
was a vast world of 62
was a very awful thing 54
was a very babel of 59
was a very brave thing 940
was a very child in 63
was a very close thing 567
was a very court of 78
was a very cruel king 46
was a very cruel thing 229
was a very devil of 131
was a very fitting if 134
was a very flame of 43
was a very funny thing 217
was a very grand thing 122
was a very happy thing 163
was a very healthy thing 80
was a very human thing 78
was a very lucky thing 430
was a very manly thing 69
was a very minor thing 52
was a very mixed up 44
was a very model of 394
was a very nasty thing 49
was a very noble thing 158
was a very novel thing 62
was a very odious thing 52
was a very pleasing thing 45
was a very queer thing 201
was a very risky thing 317
was a very rough sea 139
was a very scary thing 145
was a very silly thing 291
was a very small thing 846
was a very smart thing 138
was a very strong king 58
was a very strong thing 73
was a very sweet thing 143
was a very tough thing 94
was a very tower of 79
was a very usual thing 155
was a view based on 92
was a view echoed by 141
was a view taken by 52
was a view which he 159
was a view which the 277
was a view within the 45
was a vile sense of 91
was a vile taste in 56
was a vote given to 69
was a vote taken in 48
was a vote taken on 42
was a wait while the 59
was a walk round the 60
was a wall about it 50
was a wall about the 47
was a wall built of 129
was a wall round the 253
was a want which it 345
was a warm evening in 437
was a warm evening so 113
was a warm feeling in 144
was a warm feeling of 187
was a warm feeling to 65
was a warm light in 94
was a warm lover of 113
was a warm morning in 142
was a warm night in 461
was a warm night of 59
was a warm night so 87
was a warm place in 71
was a warm place to 166
was a warm scent of 67
was a warm sense of 90
was a warm shade of 48
was a warm smell of 155
was a warm smile on 90
was a wave motion in 52
was a waving field of 57
was a weary tramp in 104
was a week after he 104
was a week after my 148
was a week after the 1104
was a week later in 55
was a week short of 99
was a week since he 159
was a week since the 194
was a week since we 67
was a well close at 40
was a well close by 64
was a well where the 55
was a well within the 75
was a west indian by 98
was a west indian of 66
was a whig until the 175
was a wide array of 447
was a wide crack in 51
was a wide field in 146
was a wide field of 293
was a wide opening in 108
was a wide patch of 109
was a wide piece of 98
was a wide place in 97
was a wide plain of 44
was a wide reader of 88
was a wide sheet of 41
was a wide shelf of 40
was a wide smile on 110
was a wide space in 54
was a wide space of 305
was a wide spread in 104
was a wide spread of 314
was a wide streak of 140
was a wide strip of 317
was a wide sweep of 201
was a wide tract of 115
was a wide waste of 105
was a wide world of 50
was a wife worthy of 51
was a wild beauty in 42
was a wild burst of 485
was a wild chaos of 132
was a wild glint in 44
was a wild light in 224
was a wild melee of 65
was a wild night at 54
was a wild night in 156
was a wild night of 100
was a wild night on 44
was a wild place in 221
was a wild place to 76
was a wild scene as 47
was a wild scene in 85
was a wild scene of 256
was a wild scream of 60
was a wild shout of 111
was a wild stock of 176
was a wild streak in 131
was a wild tangle of 238
was a wild tonic in 55
was a wild tract of 66
was a wild waste of 85
was a wind blowing in 111
was a wind blowing the 40
was a wise action of 49
was a wise judge of 64
was a wise maxim of 128
was a wise piece of 90
was a wise woman in 145
was a wolf known to 137
was a wood stove in 109
was a word often on 97
was a word which he 124
was a word which in 44
was a word which the 95
was a word which to 51
was a work about the 41
was a work based on 85
was a work force of 44
was a work known as 44
was a work pleasing to 42
was a work which he 391
was a work which no 54
was a work which the 234
was a work worthy of 361
was a worm gnawing at 49
was a yard where the 50
was a yoke which the 45
was a young actor in 157
was a young actor of 46
was a young adult at 72
was a young adult he 42
was a young adult in 131
was a young belle of 64
was a young blood of 57
was a young bride in 89
was a young bride of 74
was a young chief in 52
was a young chief of 129
was a young child at 173
was a young child he 143
was a young child in 335
was a young child my 84
was a young child of 102
was a young child the 53
was a young clerk at 44
was a young clerk in 203
was a young clerk of 80
was a young father of 58
was a young growth of 70
was a young horse of 50
was a young indian in 71
was a young leader of 56
was a young major in 53
was a young mother at 56
was a young mother in 134
was a young mother of 292
was a young negro of 46
was a young noble of 97
was a young nurse in 41
was a young nymph in 46
was a young roman of 58
was a young sprig of 84
was a young widow in 104
was a young widow of 261
was a young woman as 132
was a young woman at 556
was a young woman by 248
was a young woman he 165
was a young woman in 4322
was a young woman of 8044
was a young woman on 355
was a young woman or 63
was a young woman so 354
was a young woman the 56
was a young woman to 207
was a young yeoman of 40
was a youth about the 49
was a youth growing up 105
was a youth leader in 78
was a zone where the 41
was i ever asked to 101
was i ever aware of 47
was i ever known to 121
was i ever tired of 41
was i felt proud of 46
was i left alone in 79
was i made aware of 161
was i more aware of 57
was i saying about the 43
was i when moses the 99
way a baby learns to 72
way a duck takes to 60
way a girl ought to 63
way a high level of 51
way a news story is 52
way a true sense of 64
way a wife ought to 66
way i feel about it 4563
way i feel about my 901
way i feel about the 1223
way i felt about it 1167
way i felt about my 438
way i felt about the 652
way i felt after the 58
way i have begun to 43
way i have drawn the 66
way i have found is 124
way i have found it 145
way i have found of 221
way i have found the 75
way i have found to 1402
way i have given it 83
way i have hoped to 52
way i have known the 40
way i have lived my 192
way i have spent my 56
way i have taken is 64
way i have tried to 1739
way i heard about it 54
way i make sense of 74
way i must begin to 52
way i talk about it 49
way i think about it 497
way i think about my 222
way i think about the 369
way i think would be 42
way i want others to 55
way i want people to 49
way i went about it 294
way i went about my 60
wear a blue cross on 73
wear a blue shirt or 45
wear a clean shirt to 48
wear a cloth round the 75
wear a mask which is 46
wear a sash round the 109
wear a single piece of 183
who i felt could be 44
who i felt might be 47
who i felt would be 84
who i have reason to 614
who i have tried to 62
who i knew could be 113
who i knew loved me 112
who i knew would be 1004
who i knew would do 48
who i know loves me 95
who i know loves to 57
who i know would be 205
who i think could be 53
who i think might be 228
who i think might do 45
who i think ought to 95
who i think would be 338
who i will refer to 174
why a baby needs to 67
why a book about the 55
why a firm might be 42
why a high level of 171
why a line which is 109
why a rule which is 83
why a single touch of 121
why a young woman of 51
why i came round to 54
why i even bother to 308
why i even tried to 42
why i feel bound to 75
why i felt drawn to 53
why i felt moved to 48
why i have acted as 109
why i have acted in 40
why i have added the 43
why i have asked the 114
why i have asked to 108
why i have begun as 53
why i have begun to 100
why i have ceased to 60
why i have dared to 114
why i have dwelt at 100
why i have dwelt on 148
why i have dwelt so 198
why i have found it 300
why i have found the 69
why i have given it 121
why i have given my 90
why i have given so 169
why i have given the 217
why i have given up 147
why i have grown so 44
why i have lived so 89
why i have reason to 75
why i have spent my 58
why i have spent so 473
why i have spent the 81
why i have stuck to 40
why i have taken it 96
why i have taken my 54
why i have taken so 315
why i have taken the 1007
why i have taken to 95
why i have taken up 208
why i have tried in 52
why i have tried to 996
why i have urged the 41
why i keep harping on 174
why i keep thinking of 129
why i kept looking at 47
why i like talking to 73
why i made haste to 148
why i take pride in 48
why i talk about it 70
why i talk about the 90
why i tell people to 58
why i think about it 43
why i took bonds to 43
why i want george to 55
why i want people to 49
why i will never be 99
win a case based on 60
win a clear title to 74
win a fair share of 230
win a gold medal as 89
win a gold medal at 856
win a gold medal in 3777
win a good share of 66
win a high place in 255
win a single state in 50
with a baby about the 75
with a baby halting by 84
with a baby would be 48
with a back broad as 74
with a back issue of 42
with a back quite as 43
with a bald patch on 307
with a ball about the 67
with a ball given by 52
with a ball under the 47
with a ball which is 86
with a band about the 46
with a band known as 47
with a band playing at 64
with a band playing in 95
with a band playing on 153
with a band playing the 148
with a band round it 53
with a band round the 316
with a band under the 51
with a band which is 44
with a band worthy of 61
with a bank draft in 49
with a bank where the 46
with a bank which is 73
with a bare blade at 64
with a bare floor of 58
with a bare sword in 114
with a bare trace of 51
with a base color of 60
with a base curve of 149
with a base equal to 496
with a base layer of 98
with a base level of 226
with a base period of 117
with a base price of 393
with a base score of 64
with a base value of 346
with a base which is 210
with a beaming smile as 230
with a beaming smile at 40
with a beaming smile he 45
with a beaming smile of 249
with a beaming smile on 409
with a beaming smile to 92
with a beard reaching to 108
with a beard sitting on 69
with a beard white as 121
with a beast caged in 76
with a beast shall be 127
with a beer glass in 54
with a bell tower at 47
with a bell tower in 68
with a bell tower on 99
with a bell which is 46
with a belt about the 50
with a belt above the 42
with a belt below the 42
with a belt drive to 67
with a belt round it 72
with a belt round the 387
with a belt speed of 86
with a bent piece of 266
with a best guess of 160
with a best value of 62
with a beta equal to 165
with a beta value of 119
with a bill drawn on 81
with a bill which he 77
with a bill which is 137
with a bird sitting on 201
with a bird which he 41
with a bird which is 47
with a biting sense of 154
with a bleak sense of 76
with a bleak vision of 65
with a blow aimed at 59
with a blow below the 42
with a blow dryer or 58
with a blow torch or 151
with a blow torch to 84
with a blow under the 113
with a blue apron on 40
with a blue color in 60
with a blue cross on 110
with a blue dress on 518
with a blue feather in 327
with a blue field in 46
with a blue flame as 50
with a blue flame at 197
with a blue flame in 129
with a blue flame of 75
with a blue flame on 61
with a blue flame to 298
with a blue light in 56
with a blue light on 164
with a blue patch in 56
with a blue patch on 76
with a blue plate in 47
with a blue print of 88
with a blue shift of 49
with a blue stone in 203
with a blue stone on 61
with a blue streak in 75
with a boat drawn up 62
with a body about the 126
with a body count of 90
with a body guard of 212
with a body known as 197
with a body prone to 53
with a body which he 95
with a body which is 911
with a body which it 45
with a bold beauty of 47
with a bold front to 82
with a bold sense of 86
with a bold sweep of 208
with a bold sweep to 45
with a bold vision of 55
with a bond issue of 171
with a bond order of 200
with a bone graft in 54
with a bone graft is 51
with a bone graft or 140
with a bone graft to 96
with a bone knife to 45
with a bone stuck in 145
with a book about the 507
with a book after the 46
with a book based on 76
with a book bound in 75
with a book resting on 87
with a book stock of 120
with a book under my 346
with a book under the 152
with a book until it 45
with a book until the 71
with a book value in 60
with a book value of 5819
with a book which he 575
with a book which is 386
with a book which so 73
with a book which the 83
with a book which we 54
with a book while the 80
with a boot which he 56
with a bore equal to 43
with a bore gauge or 92
with a boxing glove on 41
with a bread knife at 44
with a bread knife in 110
with a bread knife or 55
with a break after the 142
with a break point at 123
with a bulb blown at 134
with a bulb blown in 107
with a bulb blown on 236
with a bulb syringe is 44
with a bulb syringe or 285
with a bulb syringe to 101
with a bump under the 84
with a burr under the 40
with a busy crowd of 46
with a busy round of 57
with a busy trade in 43
with a butt joint at 50
with a buying power of 59
with a call option on 70
with a call price of 108
with a calm feeling of 109
with a calm sense of 310
with a calm smile as 132
with a calm smile of 133
with a calm smile on 204
with a calm state of 61
with a calm trust in 292
with a cane about the 112
with a cane until he 85
with a cane which he 125
with a card index of 72
with a card listing the 44
with a card showing the 78
with a card stating the 48
with a card which he 109
with a card which is 109
with a care equal to 140
with a care which is 108
with a care worthy of 151
with a cart drawn by 300
with a case after the 212
with a case based on 199
with a case study by 151
with a case study in 505
with a case study of 4778
with a case study on 807
with a case study or 59
with a case study to 157
with a case testing the 46
with a case under the 128
with a case until he 53
with a case until it 50
with a case until the 46
with a case where an 241
with a case where he 62
with a case where it 185
with a case where no 54
with a case where the 2196
with a case where we 57
with a case which he 124
with a case which is 352
with a case which it 58
with a case which the 64
with a cash award of 138
with a cash bonus of 82
with a cash grant of 51
with a cash offer of 101
with a cash price of 307
with a cash prize of 227
with a cash value is 42
with a cash value of 493
with a cast headed by 1231
with a cave where he 46
with a cell count of 217
with a cell phone at 45
with a cell phone in 384
with a cell phone is 58
with a cell phone or 156
with a cell phone to 256
with a cheap grade of 109
with a cheap piece of 50
with a chin strap to 65
with a city which is 43
with a clay model of 49
with a clean apron on 62
with a clean breast of 93
with a clean brush or 137
with a clean brush to 73
with a clean change of 55
with a clean gauze or 78
with a clean knife or 87
with a clean piece of 2088
with a clean sheet in 98
with a clean sheet of 2236
with a clean sheet on 94
with a clean sheet or 173
with a clean sheet to 56
with a clean shirt in 58
with a clean shirt on 195
with a clean slate as 432
with a clean slate at 75
with a clean slate by 129
