wan washed sand and the 60
was looked upon with as 79
was looked upon with no 269
was looked upon with so 106
was looked upon with the 731
was loosed from all the 51
was louder even than the 59
was mainly dealt with by 62
was mainly done for the 49
was mainly done with the 50
was mainly meant for the 106
was mainly used for the 691
was marching along with the 56
was marked down for the 121
was marked only with the 40
was marred more than the 62
was marrying into one of 47
was melted down and the 94
was melted down for the 131
was merely acting out of 44
was merely acting out the 71
was merely along for the 103
was merely asking for the 81
was merely asking them to 48
was merely dealing with the 58
was merely done with the 55
was merely giving way to 52
was merely like that of 40
was merely made use of 50
was merely making fun of 50
was merely making use of 324
was merely said that the 40
was merely saying that he 54
was merely saying that if 50
was merely saying that the 113
was merely their way of 124
was merely told that he 114
was merely told that it 56
was merely told that the 208
was merely toying with the 91
was merged into one of 46
was merged into that of 807
was mighty eager with me 68
was mighty glad that the 43
was moored there hung on 58
was mostly done with the 70
was mostly paid for by 82
was mostly used for the 271
was nailed down and the 44
was nailed like bat to 79
was naught else but the 62
was naught else than the 60
was needed also for the 68
was needed even for the 63
was needed from day to 40
was needed more than the 57
was needed only for the 283
was needed other than the 48
was needed there for the 41
was needed there was the 64
was neither food for the 50
was neither good for the 114
was neither heard for the 64
was neither kate nor he 52
was neither land nor sea 67
was neither like that of 62
was neither luck nor the 45
was neither sand nor sea 79
was neither there nor in 57
was neither time nor the 82
was neither well nor in 46
was neither wrong nor in 59
was ninety feet long by 51
was ninety years old at 253
was ninety years old he 49
was ninety years old in 53
was nobody else but my 52
was nobody else but the 130
was nobody knew any thing 79
was nobody left but my 47
was nobody left but the 81
was nobody like him in 106
was nobody there and the 55
was nobody there but an 52
was nobody there but me 139
was nobody there but the 251
was nobody there but us 61
was nobody there for me 51
was nobody there that we 72
was obvious also that he 65
was obvious also that the 130
was obvious from all the 122
was obvious there was an 44
was obvious there was no 1146
was obvious what had to 72
was obvious what was on 54
was opened from all the 104
was opened from both the 49
was opened only for the 100
was opened there was no 203
was opened there was the 59
was opened upon him at 48
was opened upon him by 54
was opened upon them by 496
was opened upon them in 156
was opened wide and the 119
was opened wide for the 63
was openly made that the 53
was openly made with the 82
was openly said that he 138
was openly said that if 41
was openly said that the 430
was openly siding with the 75
was packed away and the 47
was packed away with the 69
was packed from end to 239
was packed from pit to 252
was packed from top to 201
was parked just off the 173
was parrying those that the 44
was parted from him by 43
was parted from him in 41
was partly also due to 145
was partly born out of 101
was partly dealt with by 83
was partly dealt with in 54
was partly laid out in 112
was partly open and he 132
was partly open and the 122
was partly paid for by 573
was partly paid out of 54
was partly used for the 111
was passed along for me 40
was passed along that the 167
was passed along with the 161
was passed asking for the 47
was passed back for the 46
was passed dealing with the 232
was passed down that the 64
was passed from arm to 86
was passed from head to 47
was passed from him to 47
was passed from lip to 311
was passed from man to 1023
was passed from one to 2125
was passed giving him the 42
was passed into law as 588
was passed into law at 54
was passed into law by 612
was passed into law in 1711
was passed into law on 598
was passed into law the 61
was passed into law to 47
was passed last year by 87
was passed only for the 43
was passed only with the 95
was passed over and he 69
was passed over and the 263
was passed over for an 155
was passed over for the 2513
was passed over with the 99
was passed saying that the 41
was passed there was an 57
was passed there was no 278
was passed upon all the 91
was passed upon him as 205
was passed upon him by 446
was passed upon him in 122
was passed upon him of 58
was passed upon him on 52
was passed upon them by 102
was passed upon them in 51
was passed upon you as 51
was peeled away and the 48
was peopled from asia by 66
was pinned down with the 80
was placed along with the 109
was placed here for the 71
was placed into each of 147
was placed into one of 637
was placed just out of 52
was placed over all the 98
was placed over each of 124
was placed over him to 80
was placed over one of 240
was placed over them as 190
was placed over them by 124
was placed over them to 102
was placed ready for the 58
was placed ready for us 90
was placed such that the 81
was placed there for the 724
was placed there with the 160
was placed upon all the 96
was placed upon both the 43
was placed upon each of 107
was placed upon her in 58
was placed upon him by 140
was placed upon him to 65
was placed upon one of 299
was placed upon them as 57
was placed upon them by 153
was placed upon them in 59
was placed upon them to 67
was placed very near the 114
was planning ahead for the 49
was played along with the 51
was played back and the 41
was played back for the 47
was played down and the 121
was played here for the 87
was played there for the 52
was played upon him by 64
was pleased also with the 109
was pleased only with the 42
was pleased there was no 93
was pleased when one of 245
was plenty left for the 61
was plunged into all the 152
was plunged into one of 372
was plunged into war by 56
was plunged into war in 99
was poorly paid for by 45
was pounding like that of 47
was poured away and the 48
was poured forth all the 116
was poured forth for the 68
was poured into all the 43
was poured into each of 127
was poured into her ear 40
was poured into him by 56
was poured into his ear 144
was poured into one of 144
was poured into them at 70
was poured into them by 129
was poured over her by 42
was poured over them to 136
was poured upon him by 146
was poured upon him in 61
was poured upon them as 108
was poured upon them by 220
was poured upon them in 45
was pressing ahead with the 134
was pressing hard for an 46
was pressing hard for the 159
was pressing need for the 52
was pressing upon her the 66
was pressing upon him as 73
was pretty busy with my 56
was pretty busy with the 52
was pretty clear that he 626
was pretty clear that if 117
was pretty clear that it 144
was pretty clear that the 1196
was pretty clear that we 163
was pretty fair for us 42
was pretty free with me 97
was pretty good and he 78
was pretty good and it 63
was pretty good and the 84
was pretty good and we 64
was pretty good but he 54
was pretty good but the 48
was pretty good for an 142
was pretty good for me 74
was pretty good for my 41
was pretty good for the 211
was pretty good for us 46
was pretty good with my 46
was pretty good with the 205
was pretty hard for me 253
was pretty hard for the 101
was pretty hard for us 51
was pretty hard not to 204
was pretty much all he 235
was pretty much all in 50
was pretty much all it 45
was pretty much all of 122
was pretty much all the 506
was pretty much all we 61
was pretty much fed up 66
was pretty much for the 45
was pretty much going to 86
was pretty much how he 97
was pretty much how it 155
was pretty much how the 80
was pretty much off the 56
was pretty much one of 83
was pretty much out of 1426
was pretty much run by 47
was pretty much set in 60
was pretty much that of 281
was pretty sure all the 48
was pretty sure not to 120
was pretty sure one of 98
was pretty sure that at 96
was pretty sure that by 59
was pretty sure that he 1983
was pretty sure that if 781
was pretty sure that in 107
was pretty sure that it 948
was pretty sure that my 194
was pretty sure that no 531
was pretty sure that the 2368
was pretty sure that we 201
was pretty sure was the 86
was pretty sure who it 54
was pretty well all in 63
was pretty well all the 61
was pretty well beat up 109
was pretty well cut up 73
was pretty well fed up 173
was pretty well for the 55
was pretty well lit up 58
was pretty well off in 98
was pretty well out of 475
was pretty well read in 61
was pretty well set by 77
was pretty well set in 71
was pretty well set up 89
was proper only for the 41
was proved also that the 62
was proved only for the 45
was proved when one of 47
was pulled along with the 64
was pulled away and the 143
was pulled back and he 49
was pulled back and the 345
was pulled back and up 144
was pulled back out of 102
was pulled back with the 51
was pulled down and an 57
was pulled down and he 66
was pulled down and in 104
was pulled down and it 47
was pulled down and on 40
was pulled down and re 246
was pulled down and the 2190
was pulled down for the 398
was pulled down low on 165
was pulled down with the 161
was pulled into one of 50
was pulled open and he 41
was pulled open and the 160
was pushed along with the 71
was pushed back and he 44
was pushed back and the 348
was pushed back out of 86
was pushed back with the 57
was pushed down and the 55
was pushed into one of 109
was pushed into war by 69
was pushed open and an 64
was pushed open and he 41
was pushed open and in 138
was pushed open and the 370
was puzzling over how to 99
was quoted saying that he 55
was quoted saying that the 108
was raised along with the 83
was raised from death by 168
was raised from death to 150
was raised from earth to 72
was raised from off the 46
was raised from one of 71
was raised from one to 387
was raised from six to 512
was raised from ten to 406
was raised from that of 159
was raised from two to 663
was raised high off the 70
was raised more than the 58
was raised only for the 59
was raised over one of 115
was raised over them by 60
was raised there and in 131
was raised there was no 42
was ranked sixth out of 42
was ranked third out of 45
was rarely made use of 41
was rarely more than an 105
was rarely more than the 54
was rarely seen out of 103
was rarely used and the 75
was rarely used for the 111
was reached among all the 79
was reached only with the 119
was reached there was an 51
was reached there was no 189
was reached when all the 107
was reached when one of 182
was readily seen that the 227
was relied upon for the 304
was remote from all the 65
was remote from that of 185
was revealing more than he 40
was ripped away with the 47
was ripped from top to 191
was ripped open and the 264
was rolled away and the 161
was rolled back and the 187
was rolled down and the 52
was roofed over and the 52
was roofed over with the 101
was rotten from top to 125
was roused from bed by 156
was roused from them by 70
was roused from this by 56
was safely back with the 43
was safely over and the 45
was salted down for the 49
was scaled back and the 43
was scaled down and the 53
was scarce ever out of 144
was scarce gone out of 89
was scarce less dear to 100
was scarce more than an 54
was scarce room for me 49
was scarce room for the 154
was scared half out of 356
was scored from one to 70
was seized along with the 69
was seized from him by 65
was seized from them by 50
was seized just then by 49
was seized upon and the 68
was seized upon for the 190
was seized upon with the 68
was seldom done with the 42
was seldom made use of 59
was seldom more than an 207
was seldom more than the 105
was seldom seen out of 213
was seldom sent for to 70
was seldom used for the 119
was serious work that he 58
was served along with the 97
was served from six to 42
was served upon and the 106
was served upon him at 79
was served upon him by 193
was served upon him in 156
was served upon him on 52
was served upon him or 50
was served upon him to 55
was served upon them to 43
was settling down for the 540
was settling down with the 57
was severe over all the 51
was severing ties with the 51
was shaken from end to 142
was shaken from head to 286
was shaken from top to 121
was shaped like one of 102
was shaped like that of 453
was shared among all the 213
was shared only with the 59
was shedding tears for the 41
was shifting from one of 50
was shifting from that of 68
was shouting back that he 46
was shouting into his ear 170
was shoved from one to 45
was shoved into one of 90
was shutting down for the 165
was siesta time and the 58
was signed along with the 50
was signed into law as 905
was signed into law at 73
was signed into law by 22091
was signed into law in 4372
was signed into law on 6064
was signed into law the 155
was signed into law to 118
was signed only with the 198
was signed there was no 91
was silent save for an 47
was silent save for the 1159
was simply acting out of 114
was simply acting out the 76
was simply along for the 109
was simply asking for it 63
was simply asking for the 73
was simply dealing with the 60
was simply giving way to 53
was simply glad that he 50
was simply left out of 141
was simply left with the 59
was simply making fun of 43
was simply making use of 230
was simply more than he 112
was simply more than the 93
was simply saying that he 98
was simply saying that it 40
was simply saying that the 143
was simply their way of 178
was simply there for the 87
was simply told not to 68
was simply told that he 252
was simply told that it 95
was simply told that the 268
was simply trying not to 53
was simply used for the 49
was simply worn out by 87
was slipping away and he 126
was slipping away and the 123
was slipping into one of 60
was slowed down and the 182
was slowed down due to 87
was slower there than in 48
was slowly coming out of 305
was slowly fading out of 89
was slowly giving way to 913
was slowly moving out of 167
was slowly rising out of 145
was smeared from head to 107
was soaked from head to 497
was soiled like that of 173
was solely from fear of 52
was solved only with the 60
was solved when one of 116
was someone else and he 44
was someone else with me 44
was someone else with the 47
was someone from one of 58
was someone from out of 48
was someone here with me 80
was someone other than me 40
was someone other than the 763
was something coming out of 137
was something done out of 59
was something else and he 96
was something else and it 95
was something else and the 44
was something else eating at 112
was something else for me 136
was something else for the 99
was something else going on 5137
was something else lying in 72
was something else than the 208
was something else that he 823
was something else that is 50
was something else that the 172
was something else that we 134
was something here for me 50
was something here that he 196
was something left out of 54
was something less than an 537
was something less than he 62
was something less than it 44
was something less than the 1084
was something like awe in 60
was something like being in 196
was something like fear in 129
was something like going to 128
was something like one in 49
was something like one of 160
was something like singing to 128
was something like six or 43
was something like that at 58
was something like that he 50
was something like that in 609
was something like that of 3017
was something like that to 86
was something like this in 188
was something more for me 77
was something more going on 1197
was something more real in 43
was something more than an 4954
was something more than he 294
was something more than it 160
was something more than my 105
was something more than the 8113
was something more than to 120
was something more than we 55
was something more that he 190
was something only for the 42
was something other than an 389
was something other than he 102
was something other than it 98
was something other than my 54
was something other than the 1657
was something other than to 63
was something there for me 93
was something there that he 151
was something there that the 77
was something there was no 74
was something very dear to 70
was something very near an 63
was something very near to 120
was something very new in 83
was something very new to 184
was something very odd in 128
was something very real in 56
was something very real to 85
was something very sad in 304
was something wrong and he 135
was something wrong and it 62
was something wrong and we 42
was something wrong but he 57
was something wrong going on 342
was something wrong with an 133
was something wrong with it 2695
was something wrong with me 7102
was something wrong with my 2800
was something wrong with the 17358
was something wrong with us 376
was sorted into one of 52
was sought from all the 57
was sought only for the 79
was spared among them as 62
was spending more than he 198
was spending more than it 276
was spending more than the 96
was spending time with me 69
was spending time with my 145
was spending time with the 283
was spinning from all the 146
was spinning were that of 97
was spoken among them as 51
was spoken unto you by 1333
was spreading from day to 47
was spreading over all the 117
was standing down near the 42
was standing gazing out of 76
was standing just off the 107
was standing just off to 47
was standing just out of 150
was standing open and the 117
was standing over her as 147
was standing over her in 65
was standing over him as 96
was standing over him in 125
was standing over near the 93
was standing over one of 119
was standing ready for the 68
was standing there all by 43
was standing there all the 74
was standing there and he 443
was standing there and the 161
was standing there and we 41
was standing there for the 74
was standing there near the 65
was standing there with an 265
was standing there with it 48
was standing there with me 153
was standing there with my 709
was standing there with no 71
was standing there with the 1540
was standing there with us 62
was standing trial for the 49
was standing upon one of 209
was standing very near me 44
was standing very near the 136
was standing very near to 156
was standing when one of 74
was stated also that the 185
was stated only that the 46
was stated there that the 239
was stated there was no 49
was stepping into one of 63
was stolen along with the 86
was stolen away out of 533
was stolen from her at 42
was stolen from her by 276
was stolen from her in 83
was stolen from him as 83
was stolen from him at 73
was stolen from him by 1010
was stolen from him in 284
was stolen from him on 66
was stolen from him the 41
was stolen from one of 348
was stolen from them by 441
was stolen from them in 68
was stolen from you by 49
was stolen from you in 54
was stooping over one of 48
was stored along with the 42
was stored away for the 106
was stowed away and the 60
was streaming upon them as 142
was strewn thick with the 63
was strict fast for the 43
was striding along with the 73
was striking from being so 57
was striking nine with an 48
was struck also with the 148
was struck anew with the 214
was struck down and the 176
was struck down doing the 53
was struck down with an 280
was struck down with the 505
was struck dumb for the 76
was struck dumb with the 373
was struck even then by 52
was struck from him by 79
was struck from one of 80
was struck years ago on 45
was studying hard for the 42
was sucked away off the 48
was suited only for the 80
was summer time and the 194
was supper time and the 57
was surely more than an 52
was surely more than the 99
was surely time that the 40
was surely true that the 43
was surely wearing out in 42
was swathed from head to 204
was sweeping away all the 49
was tailor made for the 104
was talked into going to 58
was talked over and the 50
was talked over with the 131
was taller even than the 55
was taught along with the 113
was taught from out the 73
was taught here but the 105
was taught nothing but to 51
was taught such things by 54
was tenant from year to 130
was tested along with the 88
was tested only for the 60
was thereby kept out in 44
was thereby laid for the 79
was therein made for the 147
was thought also that the 196
was thought best for me 217
was thought best for my 40
was thought best for the 623
was thought best for us 79
was thought best not to 2708
was thought best that he 610
was thought best that it 101
was thought best that the 804
was thought best that we 94
was thought good for the 56
was thought good not to 151
was thought good that he 60
was thought good that the 130
was thought good that we 53
was thought meet that the 178
was thought most fit to 96
was thought nothing but the 66
was thought nothing out of 47
was thought safe for me 47
was thought safe for the 83
was thought there was an 45
was thought there was no 437
was thought time that the 54
was thought well not to 85
was thought well that he 61
was thought well that the 142
was thought wise for the 40
was thought wise not to 242
was thought wise that the 60
was throbbing like that of 41
was thronged from end to 88
was through faith that the 68
was through here that the 111
was through john earl of 48
was through life one of 66
was through there was no 48
was through these that he 135
was through these that the 385
was through work for the 61
was tilted back and he 76
was tilted back and the 49
was timely made and so 59
was tipped over and the 54
was tossed from one to 165
was treated like all the 110
was treated like one of 610
was treated like that of 79
was treated only with the 42
was tucked away for the 77
was tucked away out of 125
was tucked into bed by 43
was tucked into bed in 40
was tucked into one of 88
was tumbling along with the 44
was turned away and he 112
was turned away and the 110
was turned away with the 249
was turned back and the 185
was turned back with the 120
was turned down and he 233
was turned down and it 56
was turned down and the 692
was turned down both by 55
was turned down due to 214
was turned down for an 150
was turned down for the 1087
was turned down out of 86
was turned down owing to 63
was turned down with no 40
was turned down with the 417
was turned from east to 52
was turned from her as 111
was turned from him to 47
was turned from one to 140
was turned into day by 113
was turned into joy by 111
was turned into one of 869
was turned into that of 92
was turned over and the 642
was turned over for the 202
was turned over with the 110
was turned upon him as 65
was turned upon him he 89
was turned upon one or 40
was turned upon them in 116
was twelve days with the 61
was twelve feet long by 145
was twelve years ago to 50
was twelve years old as 46
was twelve years old at 1982
was twelve years old by 172
was twelve years old he 2835
was twelve years old in 674
was twelve years old is 55
was twelve years old it 84
was twelve years old my 627
was twelve years old on 223
was twelve years old or 265
was twelve years old the 660
was twelve years old to 244
was twelve years old we 92
was twenty feet long by 106
was twenty feet off the 91
was twenty years ago in 184
was twenty years ago is 48
was twenty years ago or 98
was twenty years ago the 50
was twenty years ago to 109
was twenty years old at 1303
was twenty years old by 58
was twenty years old he 1280
was twenty years old in 673
was twenty years old it 85
was twenty years old on 103
was twenty years old or 184
was twenty years old the 187
was twenty years old to 78
was twenty years out of 242
was unable even then to 48
was unable just then to 51
was unique among all the 344
was unique among them in 114
was unlike other men in 44
was unsure just how to 47
was uphill work all the 44
was uphill work for the 47
was upside down and he 72
was upside down and in 41
was upside down and the 207
was upside down with me 53
was upside down with the 42
was urgent need for an 104
was urgent need for the 325
was urgent need that the 49
was useful only for the 194
was valued less than the 54
was valued more for the 47
was valued more than the 202
was valued only for the 65
was varied along with the 45
was varied from day to 129
was varied from one to 286
was varied from that of 47
was varied from two to 98
was varied such that the 82
was vastly more than an 48
was vastly more than the 106
was veiled from head to 132
was vested only with the 54
was virgin soil for the 125
was visiting from out of 303
was waited upon with the 66
was wanted more than the 168
was wanted only for the 51
was warmer here than in 51
was warmer there than in 57
was warned from god by 185
was washed away and the 602
was washed away with the 245
was washed clean and the 51
was washed clean out of 58
was washed down with an 44
was washed down with tea 48
was washed down with the 145
was washed from head to 123
was washed once with the 47
was watching from one of 105
was watching over him in 43
was wedged into one of 53
was whether there can be 42
was whether there was an 519
was whether there was in 90
was whether there was to 151
was whilst there that he 51
was wholly left out of 88
was wholly paid for by 41
was widely felt for the 40
was widely felt that he 161
was widely felt that if 95
was widely felt that in 49
was widely felt that it 114
was widely felt that the 1866
was widely held and the 42
was widely held both in 40
was widely held that an 64
was widely held that he 136
was widely held that if 103
was widely held that in 91
was widely held that it 160
was widely held that no 43
was widely held that the 2249
was widely said that he 78
was widely said that the 164
was widely seen not as 87
was widely used and is 71
was widely used and the 69
was widely used both in 149
was widely used for the 865
was widely used with the 42
was winter time and the 169
was without making use of 50
was without pity for the 41
was worked only for the 49
was worked over with the 66
was wreathed from top to 51
was yanked open and the 62
was yellow like that of 133
way across land and sea 40
way across town and to 77
way agrees well with the 43
way became clear for the 59
way beyond what can be 90
way differ from that of 348
way farther south than the 47
way impeach what then he 57
way number five was in 52
way places were all in 110
way readers seeing both at 123
way seemed clear for an 55
way seemed clear for the 312
way seemed open for an 80
way seemed open for the 213
way seldom leave things as 100
way should make them so 51
way should open for it 50
way through life and to 46
way through life with no 56
way through life with the 139
way toward dealing with the 87
way toward giving you the 45
way toward paying for the 151
way toward wiping out the 60
way travel time for the 128
way without making use of 48
way without some one to 44
weak mortal ever had to 52
weak nerves will let me 64
wean myself from you by 48
wear clothes made out of 202
wear crowns love not to 55
wear gloves when you do 40
wear something other than the 112
web server will not be 64
wee thought good for the 49
wet clothes were hung up 54
wet through from head to 140
who affirm these things to 97
who allows such things to 60
who already felt that the 61
who already have all the 160
who already have had an 54
who already have had the 55
who already have had to 42
who already have one or 264
who already have two or 106
who already knew all the 91
who already knew him by 44
who already knew how the 55
who already knew how to 1026
who already knew that he 114
who already knew that the 152
who already know all the 41
who already know how to 1469
who already know that the 109
who already work for the 156
who always acts for the 65
who always came out of 42
who always came out on 66
who always came out to 40
who always felt that he 138
who always felt that the 66
who always gave her the 49
who always gave him the 53
who always held him in 75
who always held that the 46
who always kept out of 118
who always knew how to 672
who always knew that he 92
who always knew that the 60
who always know how to 177
who always look for the 53
who always made fun of 102
who always made use of 52
who always puts him in 55
who always said that he 126
who always said that the 92
who always side with the 171
who always take things as 74
who always think that the 41
who always turn out to 55
who always vote for the 47
who always want you to 45
who always went for the 53
who always went out of 173
who always went out to 44
who always went with me 90
who always went with the 83
who appears here for the 122
who argued there was no 47
who ascend from earth to 51
who barely knew how to 299
who barely know how to 102
who barred their way to 49
who became acting head of 40
who became angry with the 61
who became poor for us 49
who became poor that we 68
who became third earl of 94
who became very dear to 74
who before came with an 41
who begins life with the 42
who begins will lay it 45
who better knew how to 108
who boiled over with the 52
who boldly says all he 49
who bought land for the 128
who bought their way to 52
who breathed into man the 71
who breathed nothing but the 91
who buried their dead at 105
who buried their dead in 2225
who buried their dead on 74
who called into being the 71
who called upon all the 57
who called upon god to 55
who called upon her at 60
who called upon her in 114
who called upon her to 68
who called upon him at 511
who called upon him in 486
who called upon him on 121
who called upon him to 1037
who called upon men to 143
who called upon them in 50
who called upon them to 526
who called upon you to 60
who changed from year to 51
who changed much with the 62
who changed nothing for the 48
who changed their way of 59
who charge more than the 94
who claims more than he 98
who clawed their way to 69
who clearly felt that he 40
who clearly felt that the 69
who clearly knew how to 90
who closed their ears to 47
who commit acts for the 182
who dances must pay the 158
who decide what goes on 45
who depend upon you to 49
who desire more than the 74
who desire nothing but the 82
who desire nothing but to 103
who desire peace and the 49
who differ from all the 56
who differ from her in 91
who differ from him as 298
who differ from him in 1782
who differ from him is 51
who differ from him on 340
who differ from him or 44
who differ from him to 143
who differ from them as 528
who differ from them by 68
who differ from them in 3526
who differ from them is 45
who differ from them on 315
who differ from them to 137
who differ from you as 85
who differ from you in 918
who differ from you on 52
who divide among them the 143
who dreamed what was to 69
who drifts from job to 55
who drinks more than he 49
who drinks more than is 90
who drives from her the 46
who eloped from him to 41
who employ only one or 53
who enjoys life and is 43
who enjoys making use of 63
who enters into all the 62
who enters life with the 116
who exists only for the 107
who expect from men in 55
who expect great things of 55
who expose their dead on 72
who forced their way in 184
who forced their way to 155
who forced their way up 90
who formed what may be 173
who fought along with the 61
who fought hard for the 191
who fought only for the 72
who fought only with the 44
who fought their way to 576
who fought their way up 408
who framed laws for the 47
who gained more than the 53
who glance over one or 47
who govern find that the 47
who hailed from one of 114
who hardly ever saw or 191
who hardly ever see the 59
who hardly knew how to 908
who hardly know how to 326
who helped care for the 220
who helped work out the 116
who intend some day to 155
who kindly lent them to 68
who lately came near to 48
who learned early how to 44
who learned from him the 147
who learned from him to 117
who learned from them the 67
who learned their art in 57
who looked back with the 44
who looked down with an 60
who looked from one of 105
who looked from one to 168
who looked like all the 151
who looked like her in 83
who looked like him in 62
who looked like one of 1095
who looked like that in 55
who looked like you in 44
who looked only for the 47
who looked upon all the 113
who looked upon art as 121
who looked upon death as 58
who looked upon god as 43
who looked upon her an 78
who looked upon her as 1609
who looked upon her to 72
who looked upon him as 12536
who looked upon him in 170
who looked upon man as 83
who looked upon them as 3556
who looked upon them in 63
who looked upon things as 92
who looked upon this as 498
who looked upon war as 388
who looked upon you as 226
who manage what they do 83
who meddle less with the 52
who merely come and go 66
who merely keep out on 42
who merely know how to 83
who merely made use of 46
who merely make use of 53
who merely said that he 70
who merely says that he 91
who merely says that the 49
who merely used him as 40
who needed help and the 46
who needed help and to 47
who needed help with the 132
who needed more than the 73
who needed some one to 55
who neither knew how to 464
who neither know how to 264
who neither think ill of 86
who neither work for the 44
who opened their ears to 95
who openly make use of 78
who openly said that the 66
who orders peace for the 83
who parted from him at 57
who passed from one to 42
who passed were not to 53
who passes from one of 59
who passes from one to 43
who places over you no 269
who played along with the 116
who played ball with the 75
who played piano for the 62
who ponder these things in 118
who poured forth out of 40
who poured upon him in 56
who pretty much ran the 58
who pushed hard for the 51
who pushed their way in 52
who pushed their way to 116
who pushed their way up 109
who rarely came out of 41
who rarely went out of 79
who reapply were not in 131
who regard nothing but the 40
who regard such things as 100
who regard these things as 110
who reigns over all the 110
who relied upon her to 41
who relied upon him to 42
who relied upon them to 67
who remain poor are the 267
who repeats from day to 90
who report such use by 46
who reside there for the 58
who resort here for the 43
who resort there for the 97
who retain love for the 57
who risked their all in 107
who risked their all to 60
who rolled past saw at 43
who rushed among them as 44
who rushed upon him at 126
who sailed away with the 50
who scarce knew how to 56
who scarce know how to 111
who scored very low on 100
who seemed born for the 69
who seemed eager for the 84
who seemed like one of 41
who seemed made for the 87
who seemed very fit to 40
who seizes what may be 60
who seldom gave way to 52
who seldom went out of 44
who served during one of 96
who shared among them the 210
who shared your cab in 52
who should also act as 313
who should break any of 81
who should break off the 49
who should call any to 81
who should call for it 77
who should call for the 91
who should care for me 179
who should care for the 316
who should come but the 74
who should come for the 49
who should come out of 609
who should come out to 137
who should come with the 71
who should deny that the 134
who should fill all the 72
who should fill out the 54
who should find out the 41
who should find that the 48
who should give him the 265
who should give them the 75
who should give way to 64
who should hail him by 46
who should have all the 301
who should have got it 43
who should have got the 58
who should have had an 77
who should have had it 222
who should have had no 172
who should have had the 1446
who should have had to 68
who should have him to 43
who should have led the 424
who should have met the 40
who should have read it 44
who should have read the 93
who should have set an 273
who should have set the 93
who should have won the 162
who should help him at 147
who should help him in 65
who should help him to 302
who should help them to 77
who should hold that the 54
who should join them in 46
who should join with the 41
who should keep out of 54
who should kill one of 99
who should know all the 69
who should know how to 689
who should know that he 92
who should know that it 66
who should know that the 206
who should learn how to 45
who should leave all the 51
who should make all the 94
who should make him the 85
who should make use of 544
who should make war on 45
who should meet her at 84
who should meet him at 47
who should meet him in 78
who should meet them in 48
who should meet them on 41
who should meet with the 49
who should move out of 55
who should obey him in 47
who should pray for the 259
who should show him the 75
who should show them the 65
who should speak for me 53
who should speak for the 299
who should speak ill of 59
who should speak with the 75
who should stay out of 46
who should stay with the 59
who should step out of 169
who should take her to 65
who should take out the 114
who should take them up 42
who should teach men to 61
who should teach that the 49
who should teach them the 57
who should teach them to 49
who should tell him so 95
who should think fit to 67
who should think that he 64
who should think that it 44
who should turn out to 95
who should vote for it 116
who should vote for the 227
who should walk out of 43
who should work for the 68
who should work out the 47
who should work with the 89
who showed also that the 46
who showed great joy at 48
who showed great zeal in 49
who signed into law the 58
who simply felt that the 46
who simply have not the 80
who simply knew how to 76
who simply know how to 54
who simply made use of 53
who simply said that he 87
who simply said that the 48
who simply says that he 45
who simply says that the 41
who simply told him to 40
who simply will not be 120
who simply will not do 42
who simply will not go 68
who simply will not or 40
who smiled upon him as 42
who sought none but the 189
who sought nothing but the 89
who sought peace with the 93
who sought their aid in 73
who spends less than he 90
who spends more than he 471
who spends time with the 175
who staked their all on 68
who stands forth for the 107
who stands here with us 112
who stands well with the 132
who stayed home with the 152
who stayed there all the 46
who stayed there for the 43
who strive hard for us 57
who struck singly for an 87
who suffer from all the 44
who suffer from any of 202
who suffer from fear of 112
who suffer from one of 183
who suffer from one or 241
who suffer from them to 52
who suffer more than the 55
who suffer more than we 64
who suffer most are the 413
who surely knew how to 52
who surely will not be 87
who tagged along with the 64
who talked more than he 40
who teaches many not to 81
who thought like him in 64
who thought like him to 63
who thought more than he 60
who thought there was an 127
who thought there was no 843
who travel from any of 54
who turned back with the 85
who turned back with us 63
who turned from him in 54
who turned into one of 44
who united more than the 86
who uphold there was no 81
who waited only for an 79
who waited only for the 149
who waited there for the 48
who waited upon her at 51
who waited upon her in 69
who waited upon him as 125
who waited upon him at 329
who waited upon him in 405
who waited upon him on 88
who waited upon him to 255
who waited upon them at 72
who walked along with the 49
who walked along with us 86
who walked away with the 208
who walked back with me 40
who walked from bed to 51
who walked home with me 137
who walked home with us 41
who walked into one of 53
who wanted more out of 200
who wanted more than an 42
who wanted more than he 54
who wanted more than the 237
who wanted nothing but the 269
who wanted nothing but to 279
who wanted only one thing 156
who wanted peace with the 93
who wanted some one to 158
who wanted their son to 75
who wanted union with the 43
who wended their way to 186
who wished well for the 47
who wishes only for the 41
who wishes well for the 52
who wonder what all the 42
who worked along with me 51
who worked along with the 96
who worked along with us 41
who worked also for the 63
who worked among them as 43
who worked among them in 41
who worked hard all the 91
who worked hard for it 42
who worked hard for the 644
who worked less than the 76
who worked more than the 52
who worked only for the 162
who worked only with the 44
who worked their way to 214
who worked their way up 1655
who worked there and he 59
who worked there and the 127
who worked there for the 63
who worked there had to 113
who worked there with me 49
who worked well with the 150
who writes down all the 46
who writes down how the 74
who writes like this is 40
who writes only for the 44
why should such things be 90
why should there not be 5750
why should there now be 48
why should these men be 72
why should these not be 84
why should these things be 200
why should those who do 69
wig little more was to 70
win enough from them to 49
wings flashing open and the 67
win prayer from out the 74
wit always gave him the 55
with access from one to 48
with acetic acid and is 50
with acetic acid and the 638
