waft of cloud has fallen 41
what at times has seemed 47
what he asked for without 56
what he based his opinion 75
what he calls his copper 56
what he calls his escape 54
what he calls his little 47
what he calls his reward 52
what he calls his rights 326
what he calls his winter 62
what he calls our hatred 53
what he could and should 383
what he could and wished 43
what he could get through 119
what he could get without 57
what he could ill afford 45
what he could not accept 325
what he could not afford 395
what he could not always 106
what he could not answer 193
what he could not attain 121
what he could not become 46
what he could not before 119
what he could not clearly 44
what he could not decide 57
what he could not defend 136
what he could not define 73
what he could not effect 690
what he could not endure 219
what he could not escape 70
what he could not expect 47
what he could not figure 190
what he could not finish 111
what he could not forget 134
what he could not govern 50
what he could not handle 97
what he could not hinder 55
what he could not ignore 59
what he could not manage 85
what he could not master 118
what he could not nowise 53
what he could not obtain 1036
what he could not openly 54
what he could not praise 42
what he could not readily 40
what he could not realize 45
what he could not recall 73
what he could not refuse 138
what he could not remedy 94
what he could not remove 101
what he could not resist 122
what he could not retain 79
what he could not return 64
what he could not secure 72
what he could not without 48
what he could say without 73
what he could see around 67
what he could see before 52
what he could see through 434
what he could see without 51
what he daily saw around 54
what he dared not refuse 63
what he durst not openly 58
what he hated was likely 48
what he learns and teaches 52
what he liked was someone 63
what he likes for dinner 81
what he might and should 78
what he might not effect 126
what he might say should 126
what he might thus readily 44
what he might with safety 51
what he might yet become 55
what he mixed his colors 75
what he mixed his paints 88
what he never did before 394
what he never had before 271
what he never saw before 326
what he never was before 131
what he really had before 58
what he really had wanted 51
what he spake and thought 70
what he speaks and writes 50
what he tells his lawyer 67
what he tells his readers 41
what he thinks and wishes 55
what he thinks her methods 46
what he thinks his readers 56
what he thinks his sphere 60
what he thinks law should 45
what he thinks may happen 48
what he thinks she should 80
what he thinks they should 366
what he thinks you should 195
what he wants and should 77
what he wants and stands 42
what he wants for dinner 303
what he wants his readers 62
what he would not accept 100
what he would not advise 45
what he would not choose 42
what he would not permit 77
what he would now desire 75
what he would say before 283
what he would say should 44
what he would see before 80
what he wrote and taught 50
what he wrote and thought 107
what he wrote was always 93
what he wrote was merely 56
what ian hacking has called 62
what if rough and coarse 90
what if trade sow cities 116
what in greek are called 41
what in music are called 100
what is above all needed 46
what is above and around 110
what is above and beyond 938
what is above his strength 54
what is above its strength 225
what is above our strength 46
what is after all merely 119
what is beneath and behind 51
what is beneath and beyond 42
what is blind and baffling 45
what is cause and effect 186
what is causing you stress 77
what is close and proper 73
what is false and untrue 44
what is false can rarely 57
what is false they offend 130
what is fitting and becoming 93
what is fitting and proper 401
what is given with something 42
what is grave and serious 56
what is harsh and fearful 105
what is healthy and normal 87
what is human and divine 64
what is human and mortal 235
what is known and agreed 43
what is known and thought 175
what is known with regard 180
what is legal and ethical 63
what is lofty and serious 40
what is lower and treated 93
what is lower than itself 43
what is moral and decent 215
what is moral and ethical 112
what is moral and proper 67
what is noble and divine 106
what is noble and heroic 57
what is noble and strain 83
what is novel and exotic 48
what is often now called 136
what is passing and should 56
what is passing and trivial 97
what is plain and obvious 172
what is plain and simple 128
what is really being sought 175
what is really being talked 131
what is really being taught 61
what is really being tested 72
what is really his answer 51
what is right and always 89
what is right and avoiding 123
what is right and becoming 180
what is right and decent 316
what is right and eschew 47
what is right and ethical 84
what is right and follow 62
what is right and forbid 1741
what is right and honest 212
what is right and humane 56
what is right and lawful 533
what is right and lovely 93
what is right and needed 48
what is right and normal 88
what is right and oppose 50
what is right and proper 6788
what is right and reject 65
what is right and seemly 150
what is right and should 89
what is right and suffer 280
what is right and teaches 327
what is right and useful 263
what is right for another 169
what is right for anyone 43
what is right for myself 58
what is right for someone 90
what is right not merely 49
what is right with regard 85
what is rough and broken 129
what is shown with greater 146
what is showy and florid 58
what is small and simple 59
what is solid and serene 52
what is spread out before 80
what is taken for reality 49
what is today being called 50
what is today new mexico 323
what is under and before 46
what is usual and normal 78
what is usual and proper 49
what is valid and useful 50
what is wiser and better 243
what is within and around 128
what is within and behind 48
what is within and beyond 124
what is within and without 207
what is worse than merely 63
what is worthy and becoming 114
what it could and should 779
what it could for itself 72
what it could not accept 50
what it could not afford 62
what it could not effect 44
what it could not obtain 209
what it looks and sounds 272
what it might and should 270
what it might not verily 62
what it might yet become 83
what it needs for itself 87
what it never had before 356
what it never saw before 139
what it never was before 368
what it takes for someone 110
what it takes for something 186
what it thinks they should 46
what it wants for itself 256
what it would mean should 60
what it would not become 123
what it would not endure 77
what it would not permit 61
what my fancy had already 444
what my father did before 100
what my father had always 144
what my father had called 68
what my father had taught 189
what my father had wanted 94
what my moods and seasons 49
what my mother and sister 117
what my mother had always 164
what my mother had called 46
what my mother had taught 164
what my mother had wanted 62
what my mother has taught 90
what my noble and learned 189
what no human being should 72
what no woman with plenty 45
what of grief and choler 79
what the actor has already 77
what the author can manage 49
what the author had already 44
what the author has already 280
what the author has called 313
what the author has chosen 88
what the author has created 69
what the author has learned 143
what the author has stated 116
what the author has termed 128
what the author has thought 80
what the bible has always 48
what the bible has taught 100
what the buyer and seller 103
what the buyer can afford 75
what the cause and effect 87
what the child and family 113
what the child can already 108
what the child can expect 92
what the child had already 65
what the child had learned 69
what the child has already 537
what the child has gained 40
what the child has learned 983
what the child may become 97
what the class had learned 41
what the class has learned 147
what the costs are likely 115
what the court had already 121
what the court has already 67
what the court has called 207
what the deuce had become 47
what the deuce has become 50
what the deuce she wanted 76
what the devil has become 165
what the devil has stolen 115
what the devil she thought 42
what the devil that fellow 139
what the devil they thought 56
what the devil they wanted 43
what the devil was pleased 81
what the enemy has stolen 161
what the enemy was likely 51
what the enemy was planning 131
what the event has proved 49
what the facts are before 92
what the father has taught 430
what the first and second 551
what the first had failed 151
what the gains and losses 75
what the group has agreed 63
what the group has already 69
what the group has learned 195
what the hawking and spitting 133
what the honor and safety 51
what the house and senate 137
what the house has agreed 65
what the human being should 72
what the hurry and bustle 53
what the input and output 179
what the judge can charge 68
what the meeting was called 41
what the money was wanted 64
what the mother has already 70
what the nation can afford 190
what the nation had already 58
what the nation has become 51
what the nation was fighting 46
what the noble and learned 254
what the norms and values 48
what the others all thought 70
what the others are likely 70
what the others are planning 59
what the others had already 112
what the others had failed 82
what the others had learned 48
what the others had missed 65
what the paris and london 61
what the people are pleased 66
what the people can afford 50
what the people had already 118
what the people had learned 40
what the people who bought 41
what the petty and simple 44
what the place had looked 60
what the place may afford 41
what the place was before 99
what the place was called 322
what the press and public 250
what the press had called 44
what the press had dubbed 51
what the pupil has already 107
what the pupil has learned 266
what the queen and prince 62
what the reader can expect 291
what the reader has already 569
what the reader has before 81
what the reader has learned 152
what the reader may already 71
what the reader may expect 277
what the reason was behind 61
what the rules are before 267
what the scope and limits 44
what the scope and nature 40
what the sibyl had hinted 42
what the state can afford 55
what the state had already 44
what the story was behind 98
what the sword had failed 45
what the sword had spared 85
what the tests are measuring 68
what the thinking was behind 69
what the weather was likely 101
what the white man called 214
what the white man thought 97
what the white man wanted 201
what the white men called 81
what the white men wanted 131
what the woman had looked 49
what the world can afford 78
what the world can become 64
what the world can expect 66
what the world can neither 60
what the world had already 62
what the world had become 137
what the world had hardly 145
what the world has agreed 190
what the world has already 200
what the world has always 218
what the world has become 260
what the world has called 48
what the world has gained 159
what the world has hushed 49
what the world has learned 89
what the world has taught 80
what the world has thought 81
what the world may become 68
what the world may expect 56
what the world now values 47
what the world was before 192
what the world was without 46
what to found his claims 50
what to order for dinner 215
what to serve for dinner 247
what to watch and listen 70
what we could and should 360
what we could not afford 179
what we could not attain 44
what we could not descry 50
what we could not expect 51
what we could not obtain 123
what we could not openly 42
what we could see through 111
what we daily see around 46
what we found our fathers 118
what we hoped and thought 69
what we might and should 86
what we might now expect 47
what we might now regard 97
what we might yet become 59
what we never can regain 62
what we never had before 349
what we never saw before 272
what we would not expect 82
what we would now define 74
what we would now regard 797
what we would they should 130
when an alarm was raised 264
when an appeal was lodged 47
when an author has engaged 95
when an award can fairly 67
when an edict was issued 152
when an enemy was killed 62
when an indian was wronged 43
when an issue was raised 64
when an older boy taught 52
when an order was issued 763
when an order was passed 169
when an order was placed 179
when by tract they hunted 56
when he arose and looked 94
when he asked for advice 95
when he asked for another 152
when he asked for something 193
when he asked for wisdom 45
when he asked her advice 66
when he asked her opinion 81
when he asked her whether 374
when he asked him whether 155
when he asked his brother 79
when he asked his fellow 107
when he asked his friend 184
when he asked his opinion 161
when he asked his readers 75
when he asked his sister 121
when he asked them whether 184
when he awoke and beheld 76
when he awoke and looked 175
when he baked his loaves 40
when he began his active 43
when he began his affair 67
when he began his ascent 41
when he began his attack 148
when he began his career 4967
when he began his course 90
when he began his duties 133
when he began his famous 157
when he began his formal 70
when he began his labors 138
when he began his letter 47
when he began his mission 259
when he began his preaching 68
when he began his public 577
when he began his retreat 118
when he began his return 59
when he began his school 100
when he began his second 289
when he began his series 114
when he began his sermon 139
when he began his speech 395
when he began his tenure 83
when he began his training 105
when he began his voyage 91
when he began this custom 48
when he broke his pledge 63
when he built his church 45
when he built his famous 55
when he built his palace 97
when he built his summer 42
when he built his temple 44
when he burst out before 67
when he burst out laughing 256
when he calls his brother 67
when he camps near enough 60
when he casts his ballot 274
when he chose his paints 96
when he comes and knocks 1137
when he comes for dinner 50
when he comes near enough 104
when he could and should 211
when he could get around 147
when he could get better 53
when he could get enough 171
when he could get neither 40
when he could get someone 60
when he could get something 73
when he could ill afford 688
when he could not accept 156
when he could not afford 1539
when he could not always 89
when he could not answer 952
when he could not appease 94
when he could not attain 58
when he could not attend 414
when he could not become 44
when he could not borrow 61
when he could not choose 77
when he could not conceal 138
when he could not decide 244
when he could not defend 297
when he could not effect 122
when he could not endure 189
when he could not escape 369
when he could not expect 132
when he could not figure 255
when he could not finish 108
when he could not follow 258
when he could not handle 136
when he could not hardly 45
when he could not ignore 47
when he could not induce 97
when he could not locate 298
when he could not manage 371
when he could not master 55
when he could not muster 81
when he could not obtain 893
when he could not openly 43
when he could not oppose 45
when he could not readily 52
when he could not recall 431
when he could not refuse 70
when he could not remove 41
when he could not resist 455
when he could not retreat 59
when he could not return 105
when he could not revenge 216
when he could not secure 210
when he could not settle 51
when he could not supply 41
when he could not travel 74
when he could see clearly 107
when he could see neither 48
when he could see through 63
when he could with safety 188
when he dated his letter 50
when he deems that special 90
when he drank his coffee 58
when he drove his camels 141
when he drove his horses 42
when he drove out through 49
when he ended his career 96
when he ended his speech 156
when he feels his proper 92
when he feels his strength 93
when he feels that someone 49
when he feels that something 67
when he filed his patent 42
when he filed his report 44
when he files his income 185
when he files his return 84
when he finds him spared 72
when he finds his brother 44
when he finds his friend 95
when he finds his master 46
when he finds out something 62
when he finds that instead 45
when he finds that neither 49
when he finds that something 75
when he fired and killed 44
when he fired his pistol 211
when he fired they dodged 61
when he first got inside 69
when he found her asleep 42
when he found her melted 46
when he found her prefer 149
when he found her silent 51
when he found her standing 81
when he found him always 157
when he found him asleep 55
when he found him become 72
when he found him rounding 48
when he found him sleeping 91
when he found him without 54
when he found his advice 130
when he found his brother 216
when he found his forces 73
when he found his former 93
when he found his friend 379
when he found his guests 63
when he found his hearers 65
when he found his little 134
when he found his martial 127
when he found his master 394
when he found his nephew 74
when he found his orders 81
when he found his palace 41
when he found his return 51
when he found his sister 179
when he found his strength 79
when he found his tricks 46
when he found his troops 75
when he found how little 63
when he found one gentle 62
when he found that almost 45
when he found that another 89
when he found that antonio 45
when he found that christ 116
when he found that cicero 58
when he found that england 82
when he found that france 40
when he found that honest 73
when he found that instead 130
when he found that madame 56
when he found that neither 824
when he found that nobody 101
when he found that public 42
when he found that someone 75
when he found that something 62
when he found that william 60
when he found them afloat 107
when he found them guilty 62
when he found them loaded 41
when he freed his slaves 52
when he gives his assent 47
when he gives his blessing 87
when he gives his opinion 122
when he gives his orders 76
when he gives his reasons 82
when he gives you notice 89
when he grows old enough 120
when he holds his ground 67
when he knows his course 131
when he knows his master 42
when he knows not whether 48
when he knows not whither 882
when he knows that another 139
when he knows that something 47
when he knows you better 140
when he learns that another 64
when he learns that someone 50
when he leaves for school 137
when he leaves his family 126
when he leaves his native 181
when he leaves his office 241
when he leaves his palace 48
when he leaves our houses 343
when he lived and taught 52
when he lived and worked 484
when he locks his chests 585
when he loses his master 47
when he loses his memory 59
when he loses his temper 1711
when he makes his annual 104
when he makes his choice 287
when he makes his demand 48
when he makes his escape 53
when he makes his famous 74
when he makes his friend 51
when he makes his initial 97
when he makes his report 144
when he makes his return 49
when he makes his rounds 295
when he makes his second 314
when he makes his speech 158
when he makes his toilet 64
when he makes his visits 62
when he makes his weekly 52
when he meets his brother 56
when he meets his friend 102
when he meets with something 54
when he moved his family 793
when he moved his office 140
when he moved his troops 56
when he never had before 44
when he plays and stands 40
when he pleads not guilty 59
when he really had something 85
when he really has something 95
when he sells his shares 53
when he sends his orders 61
when he slept and dreamed 46
when he speaks and smiles 49
when he speaks and writes 83
when he speaks one minute 64
when he spent long periods 44
when he spoke and looked 56
when he spoke and smiled 45
when he spoke they looked 41
when he spoke was broken 56
when he spoke was humble 132
when he spread his mantle 72
when he stood and looked 96
when he stood his ground 127
when he stops and begins 59
when he takes his annual 47
when he takes his degree 130
when he takes his family 67
when he tells his brother 82
when he tells his friend 205
when he tells his hearers 47
when he tells his master 60
when he tells his readers 321
when he tells his sister 57
when he tells you something 173
when he throws his weight 43
when he tried and failed 161
when he tried but failed 55
when he urged his fellow 256
when he urged his friend 48
when he urged his hearers 52
when he urged his readers 97
when he urges his readers 102
when he wants his dinner 96
when he warns his readers 79
when he whips his horses 139
when he would get another 78
when he would get around 201
when he would not accept 215
when he would not answer 454
when he would not become 46
when he would not commit 49
when he would not comply 59
when he would not desist 46
when he would not listen 320
when he would not permit 106
when he would not release 52
when he would not return 77
when he would not suffer 65
when he would say something 125
when he wrote his answer 44
when he wrote his attack 40
when he wrote his brother 161
when he wrote his charming 51
when he wrote his column 101
when he wrote his comedy 62
when he wrote his earlier 350
when he wrote his essays 90
when he wrote his famous 1967
when he wrote his former 54
when he wrote his friend 167
when he wrote his gospel 1360
when he wrote his initial 45
when he wrote his letter 3579
when he wrote his little 106
when he wrote his london 54
when he wrote his magnum 42
when he wrote his master 87
when he wrote his memoir 260
when he wrote his novels 128
when he wrote his opinion 78
when he wrote his papers 50
when he wrote his recent 49
when he wrote his report 523
when he wrote his review 230
when he wrote his second 531
when he wrote his series 41
when he wrote his sister 226
when he wrote his solemn 73
when he wrote his sonnet 74
when he wrote his verses 76
when he wrote his version 86
when he wrote that christ 88
when he wrote that famous 79
when he wrote that letter 2845
when he wrote that modern 47
when he wrote that without 45
when he wrote this famous 60
when he wrote this legacy 94
when he wrote this letter 6545
when he wrote this little 59
when he wrote this report 73
when he wrote this review 75
when he wrote this section 78
when he wrote this sonnet 44
when he wrote this stanza 58
when he wrote with regard 42
when in doubt one should 83
when in doubt they should 42
when in doubt you should 53
when it began its career 126
when it breaks new ground 158
when it broke out afresh 58
when it could and should 116
when it could ill afford 163
when it could not afford 139
when it could not clearly 153
when it could not defend 91
when it could not derive 53
when it could not obtain 110
when it finds that another 86
when it folds its wearied 48
when it gazes out beyond 50
when it gives any direct 57
when it grows and smells 148
when it lasts long enough 55
when it leaves his estate 136
when it leaves its burrow 70
when it looks for something 45
when it loses its inward 45
when it makes its annual 76
when it makes its attack 41
when it makes its claims 71
when it meets with another 48
when it mingles with faction 89
when it neared and someone 155
when it opens and closes 135
when it reacts with oxygen 165
when it ruled that states 48
when it seems that something 143
when it sells its assets 51
when it sells them cheaper 52
when it speaks for itself 58
when it spins its cocoon 52
when it spread its feathers 86
when it suits his object 42
when it takes its course 214
when it takes its flight 115
when it tried its strength 83
when it would not matter 209
when joe louis had proved 103
when my aunts and uncles 44
when my dancing and dressing 43
when my father and brother 156
when my father and uncles 42
when my father had raised 66
when my father was absent 156
when my father was already 77
when my father was around 406
when my father was asleep 233
when my father was behind 152
when my father was buried 94
when my father was called 115
when my father was crossing 68
when my father was engaged 41
when my father was fighting 42
when my father was killed 621
when my father was posted 67
when my father was seized 53
when my father was twelve 85
when my father was twenty 115
when my father was visiting 72
when my house was burned 83
when my house was robbed 81
when my loins are girded 53
when my mother and brother 94
when my mother and myself 57
when my mother and sister 517
when my mother had passed 46
when my mother had prayed 92
when my mother was absent 44
when my mother was already 40
when my mother was around 311
when my mother was asleep 66
when my mother was eleven 42
when my mother was killed 85
when my mother was little 51
when my mother was twelve 82
when my mother was twenty 75
when my mother was visiting 150
when my niece has smiled 53
when my noble and learned 50
when my smart and passion 59
when my views are direct 90
when no fewer than twenty 81
when no human eye beheld 54
when no users are logged 57
when no words are spoken 187
when on board our little 131
when on lakes and rivers 90
when or where this letter 51
when sea level was higher 218
when the action and reaction 43
when the action had lasted 51
when the action has already 49
when the action has become 45
when the action has reached 54
when the action was fought 47
when the action was raised 113
when the actor who played 125
when the adult was absent 50
when the alarm had broken 71
when the alarm was raised 718
when the angles and saxons 224
when the anode and cathode 223
when the anthem was played 43
when the appeal was called 211
when the armed men rushed 41
when the array was created 55
when the ashes had cooled 69
when the asset was bought 42
when the asset was placed 56
when the atlas was bought 124
when the atoms are placed 97
when the aunts and uncles 48
when the author had already 77
when the author had become 56
when the author had reached 137
when the author has already 45
when the author was absent 41
when the author was already 295
when the author was barely 60
when the author was called 97
when the author was eighty 92
when the author was engaged 174
when the author was ninety 46
when the author was studying 83
when the author was twenty 721
when the author was visiting 247
when the bales are opened 45
when the banks are closed 790
when the bases are loaded 451
when the basin was filled 63
when the birds are breeding 155
when the birds are caught 47
when the birds are driven 65
when the birds are killed 48
when the birds are moulting 54
when the birds are roosting 68
when the birds are silent 90
when the black death caused 47
when the black death killed 68
when the black death reached 64
when the black death struck 190
when the black man begins 65
when the black man starts 49
when the block was created 78
when the blood had flowed 41
when the blood has become 166
when the blood has flowed 78
when the blood has passed 58
when the blood ran through 51
when the blood was washed 58
when the board was called 42
when the board was cleared 48
when the board was created 48
when the board was struck 55
when the boats are filled 47
when the bombs and shells 51
when the bombs had fallen 41
when the bonds are broken 195
when the bonds are called 75
when the bonds are cashed 115
when the bonds are formed 57
when the bonds are issued 728
when the bones are broken 80
when the bones are placed 55
when the bones are united 116
when the books and papers 65
when the books are closed 2994
when the books are opened 858
when the books are placed 92
when the boxes are opened 88
when the brain and nerves 51
when the brain and spinal 139
when the brain has become 129
when the brain has reached 94
when the brave and honest 54
when the brave and humane 53
when the breast was filled 40
when the brown and yellow 65
when the bulbs are lifted 64
when the buyer and seller 733
when the buyer has become 70
when the buyer has little 41
when the canal was closed 264
when the canal was filled 65
when the canal was frozen 110
when the canal was opened 555
when the canon was closed 70
when the cards are placed 45
when the cards are turned 112
when the cargo was loaded 93
when the cases are further 72
when the cause and effect 162
when the cause had become 42
when the cause was before 52
when the cause was called 147
when the cause was gained 65
when the cause was reached 45
when the ceiling was raised 42
when the cells are broken 121
when the cells are dividing 112
when the cells are filled 157
when the cells are joined 95
when the cells are killed 76
when the cells are placed 351
when the cells are plated 102
when the cells are treated 345
when the cells are turgid 107
when the cells are washed 148
when the chain was pulled 57
when the change has become 148
when the charm was broken 48
when the check was cashed 81
when the check was issued 77
when the chest was opened 415
when the chief was absent 45
when the child and family 142
when the child and parent 208
when the child does something 315
when the child goes through 114
when the child had already 100
when the child had become 148
when the child had fallen 77
when the child had reached 137
when the child has already 358
when the child has become 857
when the child has failed 87
when the child has formed 49
when the child has gained 133
when the child has learned 806
when the child has little 164
when the child has passed 173
when the child has reached 1059
when the child has severe 57
when the child has something 50
when the child has special 65
when the child may become 50
when the child was almost 56
when the child was already 121
when the child was around 93
when the child was asleep 1211
when the child was barely 87
when the child was called 49
when the child was eleven 117
when the child was engaged 86
when the child was killed 48
when the child was little 72
when the child was placed 316
when the child was seized 79
when the child was sleeping 104
when the child was taught 45
when the child was tested 54
when the child was twelve 140
when the child was twenty 89
when the child was unable 86
when the child was younger 405
when the civil war became 60
when the civil war called 74
when the civil war caused 54
when the civil war closed 97
when the civil war forced 77
when the civil war opened 208
when the civil war seemed 60
when the claim for relief 60
when the class was called 73
when the class was studying 108
when the clerk was entering 44
when the clock had struck 472
when the clock has struck 103
when the clock hath struck 178
when the clock was striking 542
when the cloud had passed 107
when the cloud has passed 187
when the cloud was lifted 41
when the coach had driven 69
when the coach was closed 42
when the cocks are opened 45
when the coils are placed 97
when the combs are pulled 60
when the cornea has become 58
when the count had sucked 55
when the count has reached 63
when the court had become 77
when the court has already 66
when the court has upheld 56
when the court was absent 54
when the court was called 213
when the court was created 40
when the court was filled 46
when the court was opened 52
when the cover was closed 40
when the cover was lifted 164
when the cover was opened 56
when the cover was raised 44
when the crank has passed 40
when the crank has turned 339
when the crank was turned 103
when the crate was opened 51
when the craze for golden 43
when the creek was reached 77
when the crops are maturing 44
when the crops are ripening 261
when the crops are standing 44
when the crops are withering 50
when the crops had failed 108
when the cross had driven 47
when the cross was raised 76
when the crowd are entering 65
when the crowd had passed 69
when the crowd had thinned 281
when the crowd was wedged 67
when the crown was placed 372
when the crust had already 84
when the crust was broken 77
when the crust was harder 288
when the curve has reached 47
when the czech and slovak 182
when the danger had become 62
when the danger had passed 1078
when the danger has passed 772
when the danger was passed 486
when the dates are sought 42
when the deacon had become 53
when the debit and credit 93
when the decks are cleared 62
when the decks are washed 42
when the delay was caused 81
when the demon was driven 73
when the devil had already 148
when the devil had looked 91
when the devil has fairly 75
when the dialog box appears 509
when the dialog box closes 63
when the ditch was filled 43
when the doors are closed 3098
when the doors are locked 285
when the doors are opened 1567
when the doors had closed 72
when the doors had opened 46
when the doves had reached 79
when the drawing was created 60
when the driving and driven 158
when the drums and bugles 118
when the dukes and counts 70
when the dutch and english 878
when the dutch and french 105
when the dutch east indies 147
when the edges are turned 46
when the edict was issued 193
when the elbow was flexed 100
when the enemy are indians 155
when the enemy had almost 45
when the enemy had already 166
when the enemy had become 91
when the enemy had broken 86
when the enemy had driven 40
when the enemy had gained 93
when the enemy had passed 89
when the enemy had reached 65
when the enemy had seized 54
when the enemy has already 65
when the enemy has broken 69
when the enemy has gained 45
when the enemy was almost 109
when the enemy was already 320
when the enemy was before 60
when the enemy was driven 502
when the enemy was engaged 48
when the enemy was forced 117
when the enemy was knocking 76
when the enemy was likely 48
when the enemy was pressing 135
when the enemy was routed 217
when the engine has reached 96
when the engine has warmed 68
when the engine was standing 72
when the engine was turned 101
when the engine was worked 47
when the evening had closed 73
when the evening has closed 43
when the evening sun poured 44
when the evening was almost 41
when the evening was fairly 85
when the event has passed 52
when the event was recent 45
when the facts are agreed 137
when the facts are before 126
when the facts are clearly 151
when the facts are fairly 76
when the facts are looked 95
when the facts are stated 105
when the facts are viewed 66
when the facts had become 40
when the father was absent 262
when the father was already 54
when the father was called 54
when the father was killed 161
when the father was unable 54
when the feeling has passed 42
when the feeling was roused 45
when the fetus has become 110
when the fetus has reached 89
when the fever had abated 55
when the fever has abated 73
when the fever has fallen 41
when the fever has passed 81
when the field has become 64
when the field was already 48
when the field was cleared 103
when the field was filled 61
when the field was opened 49
when the field was rolled 49
when the field was turned 82
when the fight had lasted 79
when the fight has become 67
when the fight was already 118
when the fight was fought 70
when the files are copied 50
when the files are opened 56
when the fingers are closed 207
when the fingers are curled 55
when the fingers are flexed 899
when the fingers are passed 82
when the fingers are placed 159
when the fingers are pushed 45
when the fires are banked 134
when the fires are forced 42
when the fires had burned 59
when the first and second 4786
when the first had failed 43
when the first has already 44
when the first has become 49
when the first has failed 90
when the first has reached 54
when the first head appears 60
when the first man sinned 296
when the first man walked 58
when the first new england 64
when the first oil crisis 290
when the first one failed 66
when the first two digits 57
when the first two groups 46
when the first two methods 47
when the first two stages 50
when the flame was placed 51
when the flask was opened 90
when the fleet had reached 131
when the fleet had sailed 54
when the fleet was already 50
when the flesh had rotted 54
when the flies are active 87
when the flood had passed 49
when the flood has passed 53
when the floor was cleared 58
when the floor was opened 72
when the floor was raised 75
when the floor was washed 56
when the forms are filled 47
when the fourth day dawned 42
when the frame has become 86
when the frost set fairly 43
when the fruit has reached 90
when the fruit was formed 49
when the fruit was picked 59
when the fruit was ripening 107
when the fuels are burned 65
when the funds are needed 473
when the funds are raised 54
when the gains and losses 140
when the games are played 74
when the gases are cooled 89
when the gases are passed 52
when the gates are closed 1184
when the gates are locked 100
when the gates are opened 501
when the genes are linked 45
when the glass was broken 117
when the glass was placed 45
when the glass was turned 60
when the goals and values 103
when the goals are clearly 57
when the goals are reached 107
when the goods are bought 183
when the goods are cleared 84
when the goods are handed 546
when the goods are landed 91
when the goods are loaded 1316
when the goods are packed 44
when the goods are placed 634
when the goods are resold 69
when the goods are safely 56
when the goods are stolen 100
when the goods are stored 74
when the goods are turned 56
when the goods are unique 137
when the grain has reached 52
when the grain was ground 40
when the grain was ripening 94
when the grain was stored 78
when the grass has become 51
when the grave and modest 40
when the grave had closed 168
when the grave has closed 294
when the grave was closed 115
when the grave was covering 151
when the grave was filled 290
when the grave was opened 494
when the greek and hebrew 78
when the green log hisses 80
when the group had reached 61
when the group has become 67
when the group has learned 40
when the group has reached 128
when the group was called 45
when the group was created 48
when the group was formed 247
when the group was joined 54
when the growth has become 57
when the growth has reached 71
when the guard was broken 48
when the guard was called 48
when the guard was changed 266
when the habit has become 88
when the halls are filled 40
when the hands are joined 40
when the hands are placed 221
when the hands are raised 63
when the hands are turned 104
when the hands are washed 108
when the hatch was closed 66
when the hatch was opened 174
when the hedge was broken 45
when the heirs are already 44
when the hells are opened 76
when the herds and flocks 67
when the herds are driven 45
when the hides and tallow 53
when the holes are filled 42
when the horse has already 94
when the horse has bolted 62
when the horse was killed 66
when the horse was standing 66
when the horse was stolen 93
when the hotel was closed 96
when the hotel was reached 51
when the house and senate 1778
when the house had become 86
when the house had fallen 48
when the house was almost 166
when the house was already 102
when the house was asleep 323
when the house was bombed 68
when the house was bought 186
when the house was broken 116
when the house was building 64
when the house was burned 269
when the house was bursting 43
when the house was called 294
when the house was cleared 197
when the house was closed 627
when the house was debating 160
when the house was entering 58
when the house was filled 769
when the house was locked 51
when the house was opened 221
when the house was packed 98
when the house was pulled 203
when the house was raided 77
when the house was raised 43
when the house was reached 132
when the house was refusing 46
when the house was rented 56
when the house was robbed 48
when the house was shaken 138
when the house was silent 225
when the house was standing 48
when the house was struck 79
when the house was turned 60
when the house was vacant 47
when the human and divine 54
when the human being begins 73
when the hungry and thirsty 49
when the hurry and bustle 42
when the hurry and tumult 49
when the image and object 121
when the image was created 109
when the image was formed 48
when the index was created 117
when the indian has caught 45
when the inlet and outlet 337
when the input and output 979
when the issue had already 56
when the issue had become 63
when the issue has arisen 43
when the issue was already 110
when the issue was before 78
when the issue was clearly 99
when the issue was fairly 47
when the issue was forced 122
when the issue was framed 54
when the issue was joined 307
when the issue was placed 45
when the issue was raised 1163
when the issue was whether 279
when the items are placed 46
when the items are scored 47
when the joint has become 100
when the joint was opened 43
when the jungle was cleared 55
when the kingdom was united 45
when the knees are flexed 275
when the lakes and rivers 241
when the lakes and streams 56
when the lakes are frozen 317
when the lamps are bright 49
when the lamps are turned 92
when the lance was broken 54
when the landing was hourly 45
when the larva has reached 64
when the laser beam passes 46
when the latch was lifted 90
when the layer was formed 49
when the leader has little 43
when the leader was absent 240
when the leader was killed 48
when the league was formed 407
when the learning and genius 67
when the leaves and stalks 122
when the leaves are absent 57
when the leaves are almost 87
when the leaves are bursting 55
when the leaves are fallen 196
when the leaves are mature 137
when the leaves are picked 45
when the leaves are placed 42
when the leaves are rubbed 73
when the leaves are starting 46
when the leaves are tender 140
when the leaves are turned 49
when the leaves are yellow 48
when the leaves had fallen 317
when the leaves had turned 78
when the lesion has become 45
when the level has fallen 50
when the level was raised 68
when the lever was pulled 65
when the light and trifling 49
when the light beam passes 49
when the light had changed 58
when the light had passed 45
when the light has passed 58
when the light has reached 69
when the light was almost 97
when the light was already 74
when the light was behind 52
