wad cut short his thread 69
was this power that made 54
was this pride that made 138
was this taste for what 48
was this trait that made 54
was this vision that gave 60
was this which had been 256
was this which had kept 79
was this which had made 265
was this which not only 61
was this which they were 53
was this which was most 85
was this woman and what 139
was this woman doing here 57
was this woman who came 45
was thou didst not learn 42
was thus drawn out into 125
was thus passing his time 81
was thus speaking things upon 58
was thus wasting his time 187
was too broad and deep 78
was too bulky and heavy 135
was too easily led into 78
was too frail for such 79
was too frank and open 86
was too grave for such 46
was too harsh and deep 92
was too large and heavy 1009
was too large and there 50
was too large and well 44
was too large for even 52
was too large for just 61
was too large for many 54
was too large for most 228
was too large for some 80
was too large for such 246
was too large for their 315
was too large for these 41
was too light for such 153
was too noble for such 41
was too odious for love 50
was too often for emma 102
was too often his wont 46
was too proud and angry 46
was too proud and self 250
was too rough and ready 40
was too rough and sour 45
was too rough for even 107
was too rough for riding 49
was too rough for their 59
was too short and much 100
was too short and there 85
was too short for even 58
was too short for many 80
was too short for more 111
was too short for most 110
was too short for much 124
was too short for such 307
was too short for their 99
was too short for these 81
was too short for what 62
was too slick and down 81
was too small and dark 135
was too small and nothing 56
was too small and poor 395
was too small and slow 151
was too small and their 155
was too small and there 333
was too small and very 49
was too small for even 195
was too small for five 56
was too small for four 217
was too small for high 95
was too small for many 78
was too small for more 415
was too small for most 186
was too small for much 257
was too small for some 40
was too small for such 951
was too small for their 810
was too small for these 164
was too small for those 100
was too small for three 430
was too small for what 104
was too steep for riding 46
was too stiff and cold 50
was too stiff and sore 203
was too strong and deep 112
was too strong and heavy 131
was too strong and their 91
was too strong and there 60
was too strong and well 271
was too strong for even 941
was too strong for many 160
was too strong for most 240
was too strong for much 93
was too strong for poor 58
was too strong for some 218
was too strong for such 433
was too strong for their 568
was too strong for these 252
was too strong for those 104
was too strong for young 178
was too strong for your 72
was too swift and deep 213
was too tight and made 45
was too tired and angry 70
was too tired and busy 64
was too tired and cold 183
was too tired and sick 166
was too tired and sore 177
was too tired and weary 44
was too tired and worn 197
was too tired for more 136
was too tired for much 114
was too tired for such 67
was too uneasy for good 49
was too upset and angry 42
was too vague and left 45
was two hours and five 50
was two hours and more 156
was two hours and three 117
was two hours too fast 65
was two hours too late 142
was two miles off from 56
was two miles per hour 54
was two months and more 43
was two months old when 397
was two times too many 68
was two weeks ago when 81
was two weeks old when 176
was using words that were 63
was with mother and wife 73
was with others who were 57
was with people who knew 55
was with people who were 312
was with shame for having 60
was with which they were 125
was yet alive and there 49
was yet alive and well 107
was yet looking them full 44
was you could not have 72
was you could not tell 56
was you would not have 81
was you would not know 56
way and asked him what 75
way and could not find 280
way and could not have 70
way and could not help 62
way and could not make 49
way and found ten once 43
way and fowls are like 49
way and water and other 107
way and which has been 45
way and would not even 53
way and would not have 126
way being smooth and even 54
way but could not find 48
way for about ten years 125
way for about two years 133
way for later and more 95
way for nearly ten years 51
way for nearly two years 170
way for newer and more 64
way for others who have 114
way for others who were 96
way for others who will 57
way for people who have 176
way for people who want 43
way for people who were 57
way for which had been 164
way for which has been 54
way for which they have 42
way for which they were 226
way her father did when 51
way her father had been 131
way her father had done 132
way her fingers dug into 53
way her mother did when 128
way her mother had been 477
way her mother had died 43
way her mother had done 290
way her mother had made 52
way his father did when 43
way his father had been 332
way his father had died 62
way his father had done 253
way his father had once 45
way his hands had felt 101
way his mother did when 73
way his mother had been 131
way his mother had died 41
way his mother had done 73
way his people had been 44
way its value for life 57
way may twist and turn 45
way off though her lips 44
way one could get into 45
way one dares not move 59
way one thinks and acts 202
way one would not have 81
way our world has been 53
way out again and back 50
way she combs her hair 86
way she could get along 40
way she could get away 209
way she could get back 241
way she could get down 43
way she could get into 116
way she could get past 151
way she could get some 63
way she could get there 152
way she could not even 56
way she could not have 524
way she could not help 149
way she could not know 52
way she could not learn 94
way she could not name 108
way she could not seem 61
way she could not stop 102
way she could not take 40
way she could not tell 56
way she could see what 62
way she earned her living 152
way she fixed her eyes 42
way she fixed her hair 45
way she holds her arms 73
way she holds her body 85
way she holds her mouth 40
way she lived her life 1468
way she lives her life 669
way she looks and acts 124
way she makes her living 106
way she makes him feel 63
way she makes you feel 134
way she might not have 54
way she moved and held 59
way she moved her arms 94
way she moved her body 223
way she moved her hips 95
way she moved her lips 58
way she moves her body 55
way she never had been 149
way she often did when 145
way she rolls her eyes 59
way she spent her days 59
way she spent her time 362
way she spoke her mind 54
way she spoke his name 195
way she spoke that made 156
way she talks and acts 41
way she turns her eyes 49
way she would not feel 62
way she would not have 1414
way she would not know 48
way she would not look 94
way she would not meet 40
way than others who have 41
way that could mean only 59
way that could not fail 338
way that could not have 1387
way that could not help 86
way that every one will 45
way that frees them from 87
way that gives them meaning 41
way that helps them make 56
way that italy has been 42
way that keeps him free 66
way that keeps them from 145
way that keeps you from 42
way that leaves him free 40
way that leaves them open 44
way that likes you best 56
way that logic has been 63
way that makes her feel 152
way that makes her look 75
way that makes her seem 84
way that makes him feel 323
way that makes him look 148
way that makes him more 42
way that makes him seem 113
way that makes him want 46
way that makes one feel 244
way that makes one think 272
way that makes them feel 768
way that makes them hard 62
way that makes them less 327
way that makes them look 275
way that makes them more 1268
way that makes them most 76
way that makes them part 52
way that makes them seem 511
way that makes them think 54
way that makes them very 85
way that makes them want 131
way that makes this clear 42
way that makes you ache 74
way that makes you feel 1146
way that makes you look 119
way that makes you more 91
way that makes you most 45
way that makes you think 260
way that makes you want 239
way that might not have 371
way that might put some 76
way that others can learn 120
way that people are able 96
way that people can feel 66
way that people can learn 52
way that people can live 51
way that people can make 58
way that people use their 78
way that people who have 248
way that people who live 52
way that people who were 40
way that power has been 44
way that shows how much 138
way that shows not only 167
way that shows you have 61
way that space and time 103
way that suits him best 574
way that suits them best 607
way that suits you best 647
way that turns them into 168
way that which had been 57
way that which has been 110
way that white fang knew 86
way that words are used 108
way that works for your 69
way that would not also 59
way that would not come 54
way that would not draw 44
way that would not give 148
way that would not harm 144
way that would not have 2763
way that would not hurt 322
way that would not leave 106
way that would not make 436
way that would not only 569
way that would not pain 68
way that would not seem 141
way that would not take 47
way that would not work 60
way they cared for their 237
way they carry out their 711
way they carry out these 44
way they could for their 90
way they could get away 102
way they could get back 279
way they could get even 44
way they could get into 138
way they could get past 41
way they could get some 47
way they could get their 278
way they could get there 200
way they could get what 40
way they could not have 485
way they could not help 107
way they could not only 139
way they dress and talk 175
way they dress and their 66
way they faced each other 46
way they greet each other 97
way they lived and died 52
way they lived and their 45
way they loved each other 275
way they might not have 123
way they never did when 40
way they never had been 146
way they please with their 55
way they stand and walk 65
way they teased each other 43
way they touch each other 64
way they would any other 189
way they would get their 49
way they would not cast 56
way they would not even 45
way they would not have 1152
way they would not know 61
way they would not like 86
way they would not only 103
way things really are there 56
way things really get done 72
way this issue has been 107
way thou canst not miss 131
way was longer than ever 40
way was paved for more 107
way was paved for some 62
way was paved for their 67
way with abuse and foul 115
way with force and arms 63
way with hands and feet 90
way with leaves and late 54
way with might and main 51
way with people who have 103
way with people who were 53
way with which they were 218
way with words and ideas 54
way with words that made 71
way you carry out your 236
way you could get away 88
way you could get back 83
way you could get into 131
way you could get there 59
way you could get your 120
way you could not have 145
way you could not tell 42
way you could put your 42
way you could use your 46
way you create any other 77
way you might not have 74
way you stand and move 55
way you stand and walk 135
way you stand with alan 56
way you utter that word 74
way you would any other 616
way you would not even 99
way you would not have 872
way you would not know 46
way you would not like 268
way you would not need 51
way you would not want 69
way you write and speak 47
weak and could not even 44
weak and could not have 47
weak and could not hold 52
weak and could not keep 79
weak and could not make 68
weak and could not move 86
weak and could not take 54
weak and could not walk 117
weak and could not work 43
weak and gasping for breath 83
weak and tired with tears 59
weak and unfit for work 92
weak and would not have 42
weak she could not even 104
weak she could not lift 57
weak she could not move 50
weak she could not walk 95
weak they could not even 59
weak they could not keep 43
weak they could not walk 52
weak with hunger and cold 42
wear and forms that fade 72
wear his dress nor speak 67
wear long curls and spying 213
wear nor touch any food 109
wear out deeds that were 55
wear out rather than rust 257
wear seat belts and obey 102
wear them until they fall 44
wear them until they were 103
wee had built our fort 45
wet and muddy all over 62
wet and shaking with cold 42
wet and stiff and cold 46
wet and would not burn 184
wet and would not fire 45
wet his throat with cold 59
wet with blood and sweat 232
wet with blood and tears 320
wet with spray and rain 53
who act first and think 73
who act rather than talk 61
who act under any other 87
who age after age have 49
who all lived and died 129
who all night had been 42
who and where and what 302
who and where and when 241
who and where they were 543
who and where you were 93
who and which are used 46
who are about ten years 48
who are about two years 50
who are above and those 89
who are above ten years 82
who are after all only 190
who are after all their 55
who are alert and able 52
who are alert and have 64
who are alive and have 86
who are alive and those 291
who are alive and well 983
who are alone and have 44
who are alone with their 116
who are anything but good 47
who are armed and paid 79
who are armed with bows 89
who are armed with guns 68
who are armed with these 49
who are asked for help 51
who are asked for their 183
who are aware how many 63
who are aware how much 302
who are aware how very 123
who are aware not only 41
who are aware that many 44
who are aware that such 270
who are aware that their 660
who are aware that there 334
who are aware that these 44
who are aware they have 64
who are badly off have 353
who are badly off must 313
who are below that line 49
who are bending all their 66
who are beneath our feet 53
who are beset with many 41
who are black and poor 263
who are black and those 43
who are blind and have 101
who are blind and those 144
who are blind may have 55
who are blond and blue 76
who are bored with life 87
who are bored with their 243
who are bound for their 65
who are brave and good 64
who are brave and true 54
who are brown and very 40
who are burnt with their 74
who are calling for more 137
who are cared for obey 60
who are daily using their 89
who are damning all their 91
who are dearer than life 56
who are drawing near their 67
who are drunk with wine 64
who are easily led into 61
who are either not able 68
who are either too busy 112
who are either too lazy 105
who are either too poor 92
who are either too young 275
who are every day making 61
who are every one sole 625
who are faced with having 68
who are faced with life 41
who are faced with making 131
who are faced with many 68
who are faced with more 63
who are faced with some 47
who are faced with such 176
who are faced with their 59
who are faced with these 154
who are faced with very 41
who are famed for fair 41
who are famed for their 303
who are feared for their 55
who are finding new ways 64
who are finding that their 41
who are fired with love 47
who are first now will 118
who are fleeing for their 54
who are fools and those 57
who are found all over 216
who are found not only 65
who are frail and have 45
who are getting things done 46
who are given too much 309
who are grave and wise 41
who are growing too fast 59
who are happy and have 45
who are happy and those 110
who are happy and well 244
who are happy are those 48
who are happy with their 880
who are happy with what 54
who are happy with your 46
who are healthy and able 78
who are healthy and have 180
who are healthy and those 153
who are healthy and well 346
who are healthy are more 41
who are healthy who need 175
who are helping each other 70
who are hired and paid 112
who are hired for their 80
who are hungry and cold 179
who are hungry and have 87
who are hungry and poor 101
who are hungry and sick 48
who are hungry and those 55
who are hungry for food 63
who are hungry for more 162
who are hurting and need 43
who are killing each other 132
who are known all over 100
who are known for having 68
who are known for their 3954
who are known for your 70
who are known not only 68
who are large for their 90
who are liable for such 87
who are looking and longing 81
who are looking for cheap 53
who are looking for full 101
who are looking for good 214
who are looking for help 351
who are looking for high 198
who are looking for ideas 80
who are looking for jobs 1036
who are looking for just 111
who are looking for love 150
who are looking for meaning 131
who are looking for more 1136
who are looking for nothing 64
who are looking for other 140
who are looking for part 159
who are looking for peace 41
who are looking for some 640
who are looking for such 179
who are looking for their 684
who are looking for these 48
who are looking for truth 52
who are looking for ways 1026
who are looking for what 311
who are looking for work 4041
who are looking for your 119
who are loved and those 44
who are loved are well 82
who are loved for their 60
who are loyal and those 76
who are loyal and true 73
who are lucid and those 45
who are meeting each other 64
who are never far from 141
who are never too busy 72
who are noble and good 54
who are noted for giving 124
who are noted for their 2275
who are obese and have 211
who are obese and those 88
who are obese are also 42
who are obese are more 326
who are often far from 71
who are often far more 107
who are often not able 65
who are often not even 92
who are often not only 111
who are often not very 153
who are often not well 125
who are often too busy 111
who are often too full 137
who are often too much 43
who are older and have 716
who are older and less 267
who are older and more 1904
who are older and those 116
who are older are more 187
who are older may have 40
who are older than most 55
who are older than their 336
who are older than these 43
who are older than those 96
who are people who have 70
who are playing this game 44
who are playing with fire 72
who are playing with their 51
who are pouring out their 115
who are praying for their 42
who are proud and self 103
who are proud that their 48
who are pushing for more 44
who are quick with their 45
who are really doing well 40
who are really not very 46
who are right and those 70
who are right and true 57
who are running for their 46
who are running this show 55
who are saved and those 368
who are saved are those 76
who are seeking for their 45
who are seeking for truth 99
who are seeking new jobs 45
who are seeking new ways 83
who are seeking not only 113
who are selling and buying 43
who are selling out their 57
who are short and dark 98
who are short for their 66
who are shown with their 53
who are singled out from 43
who are sitting for their 52
who are sitting with their 158
who are small for their 452
who are sorry for their 212
who are sorry that their 50
who are spread all over 395
who are spread out over 111
who are staying with their 88
who are still being held 220
who are still doing their 61
who are still far from 376
who are still not able 62
who are still not free 73
who are still not sure 56
who are still not very 74
who are still out there 393
who are still too young 472
who are still with their 100
who are strong and able 161
who are strong and good 107
who are strong and have 98
who are strong and ready 87
who are strong and self 136
who are strong and those 77
who are strong and well 485
who are strong and wise 53
who are swept off their 46
who are taken with arms 84
who are taxed for their 47
who are telling you what 43
who are thinking and acting 283
who are thrown off their 50
who are tired and have 126
who are tired and weary 85
who are tired and worn 253
who are tough and hard 96
who are tried and true 83
who are turning out their 41
who are under any great 126
who are under her care 81
who are under his care 421
who are under his rule 151
who are under his sway 71
who are under its care 40
who are under its sway 76
who are under our care 213
who are under six years 61
who are under ten years 84
who are under two years 68
who are unfit for duty 45
who are unfit for such 82
who are unfit for their 81
who are unfit for work 258
who are vexed with pope 51
who are waiting and hoping 47
who are waiting and ready 51
who are waiting for jobs 51
who are waiting for some 121
who are waiting for their 1353
who are waiting for your 89
who are waiting with their 50
who are weaker and less 173
who are weaker and more 234
who are wealthy and have 63
who are wealthy and steal 54
who are wealthy and those 79
who are wealthy and well 210
who are weeping for their 50
who are where they were 55
who are where you want 94
who are white and have 54
who are white and male 295
who are white and those 87
who are willing and able 13433
who are willing and eager 574
who are willing and even 87
who are willing and glad 43
who are willing and have 131
who are willing and ready 576
who are willing and those 44
who are willing are also 69
who are willing for their 48
who are willing not only 154
who are willing that their 92
who are wiser and more 703
who are wiser than their 166
who are within and those 121
who are within easy reach 54
who are within his reach 77
who are within his zone 58
who are within its hearing 42
who are within its pale 80
who are within its reach 169
who are within our reach 55
who are within ten years 79
who are within two years 95
who are women has been 64
who are women this will 257
who are working and earning 117
who are working and have 96
who are working and living 76
who are working and paying 52
who are working and those 210
who are working for more 58
who are working for peace 723
who are working for some 44
who are working for such 48
who are working for their 494
who are working for your 75
who are working not only 99
who are working out their 332
who are working too hard 47
who are working with such 95
who are working with their 237
who are working with these 180
who are working with those 46
who are working with young 116
who are working with your 63
who are working with youth 64
who are worse than pigs 48
who are worse than those 71
who are worthy and those 57
who are writing this book 66
who art wiser than most 41
who being about this time 117
who being asked how many 48
who both lived and died 82
who both smoke and take 43
who bring thither for sale 42
who buy goods for their 41
who can alone see into 52
who can avert his eyes 193
who can awake our lips 47
who can blame him when 46
who can blame them when 159
who can carry his most 55
who can carry out such 90
who can carry out their 163
who can carry out these 67
who can carry out those 42
who can catch and hold 55
who can change his form 64
who can change his mind 529
who can claim that their 89
who can close his eyes 79
who can count and those 139
who can count how many 58
who can crush you like 42
who can dance and speak 54
who can doubt but there 53
who can doubt that good 43
who can doubt that here 67
who can doubt that many 164
who can doubt that much 97
who can doubt that some 136
who can doubt that such 626
who can doubt that their 178
who can doubt that there 523
who can doubt that these 253
who can doubt that those 103
who can doubt that what 62
who can doubt that when 120
who can enter and exit 43
who can enter and leave 64
who can equal this great 74
who can fight for their 69
who can grasp that only 47
who can guess how many 66
who can guide and help 41
who can judge both from 44
who can judge how much 43
who can mount and keep 47
who can never get more 50
who can never get over 53
who can never see more 60
who can offer you help 77
who can place his finger 44
who can place his hand 45
who can point out what 56
who can prove that such 70
who can prove that their 273
who can prove that there 125
who can prove they have 336
who can prove they were 133
who can raise his hand 55
who can raise his mind 143
who can really say what 82
who can shake off their 80
who can shoot and ride 50
who can spend her days 44
who can spend his life 87
who can spend his time 129
who can stand and walk 128
who can stand that test 40
who can stand this test 57
who can start and stop 71
who can state his case 41
who can touch her heart 43
who can trust each other 67
who can vouch for their 147
who can vouch for your 544
who can write and speak 253
who can write and talk 214
who can write his name 192
who can write with such 110
who can yield him truth 175
who cry aloud for more 86
who did waken and stir 77
who did would not have 69
who die every day from 88
who die every year from 292
who die under his care 51
who dig pools with their 54
who does easily and well 42
who fly every day over 64
who for about ten years 99
who for about two years 51
who for eight long years 63
who for hours had been 145
who for months and years 96
who for months had been 1414
who for months has been 145
who for nearly six years 60
who for nearly ten years 237
who for nearly two years 326
who for seven long years 180
who for weeks had been 750
who for weeks has been 61
who get hired are those 51
who goes about doing good 187
who goes about her work 43
who goes about his task 46
who goes about his work 272
who goes where and when 191
who got drunk and fell 63
who got drunk and lost 203
who got under his skin 64
who had about his neck 91
who had about that time 96
who had about this time 215
who had about two years 54
who had acted for many 55
who had acted for some 199
who had acted for years 43
who had acted her part 62
who had acted his part 48
who had acted with great 178
who had acted with such 228
who had after all been 357
who had after all only 63
who had again run away 64
who had aided him were 50
who had aided them were 44
who had asked all these 50
who had asked for bread 53
who had asked for food 83
who had asked for help 462
who had asked for leave 66
who had asked for more 299
who had asked for nothing 74
who had asked for peace 63
who had asked for some 227
who had asked for such 93
who had asked for their 149
who had asked for these 40
who had asked had been 61
who had asked her hand 57
who had asked her what 107
who had asked him what 1120
who had asked him when 49
who had asked his help 113
who had asked this bold 52
who had baled out over 67
who had beaten him into 41
who had beaten him were 44
who had beaten his knee 41
who had beaten his wife 344
who had begun her life 53
who had begun her work 95
who had begun his life 356
who had begun his rise 45
who had begun his term 50
who had begun his work 230
who had begun with nothing 113
who had begun with such 59
who had blood all over 47
who had borne and lost 43
who had borne any part 71
who had borne him five 197
who had borne him four 189
who had borne him from 64
who had borne him many 57
who had borne him nine 145
who had borne him three 527
who had borne his name 91
who had borne his part 170
who had borne that name 153
who had borne this name 42
who had bound her meek 48
who had bowed his neck 44
who had built all their 41
who had built and were 51
who had built her nest 268
who had built his home 78
who had built his life 91
who had built them were 48
who had built this city 77
who had burst out into 89
who had cared for many 41
who had cared for nothing 61
who had cared for their 216
who had crept out from 63
who had cried for help 45
who had curly red hair 51
who had dared and done 43
who had dared not only 96
who had dined too well 112
who had dined with lord 47
who had drank too much 122
who had drawn her into 141
who had drawn him away 41
who had drawn him back 95
who had drawn him from 126
who had drawn him into 334
who had drawn them into 191
who had dried her eyes 46
who had dried her tears 123
who had drove them into 58
who had drunk his fill 51
who had drunk too deep 69
who had drunk too much 2910
who had dwelt for many 50
who had dwelt two years 42
who had earned her living 186
who had earned his bread 42
who had earned his fame 51
who had earned his living 452
who had earned his name 62
who had either not been 193
who had either not heard 90
who had either run away 85
who had ended his days 271
who had ended his life 161
who had every day seen 78
who had faced death many 49
who had faced each other 193
who had feared for their 64
who had feared that their 71
who had fewer than five 79
who had fewer than four 59
who had fewer than three 131
who had filed his teeth 91
who had final say over 59
who had fired him from 52
who had fired that shot 228
who had first set foot 126
who had first won fame 74
who had fixed her eyes 64
who had fixed his camp 52
who had fixed his eyes 117
who had fixed his gaze 63
who had fixed that mark 81
who had flaming red hair 58
who had flown out from 280
who had flown too high 75
who had found each other 422
who had found her body 45
who had found her from 43
who had found her there 43
who had found his body 50
who had found his name 144
who had found his self 41
who had found his true 99
who had found his wife 77
who had found his work 75
who had found new jobs 89
who had found new life 51
who had found out from 53
who had found out living 95
who had found out their 73
who had found out what 155
who had found that their 74
who had found that there 92
who had freed her from 175
who had freed him from 306
who had freed them from 445
who had gazed with such 50
who had given all away 100
who had given all their 133
who had given but very 72
who had given each other 41
who had given her away 226
who had given her back 283
who had given her birth 461
who had given her five 45
who had given her hand 83
who had given her heart 238
who had given her life 2681
who had given her love 309
who had given her many 119
who had given her more 101
who had given her most 40
who had given her much 133
who had given her name 368
who had given her nothing 93
who had given her only 45
who had given her some 217
who had given her such 1504
who had given her their 135
who had given her these 72
who had given her those 48
who had given her time 73
who had given her what 72
who had given him alms 40
who had given him away 350
who had given him back 478
who had given him birth 1552
who had given him bread 87
who had given him five 105
who had given him food 230
who had given him four 69
who had given him full 57
who had given him good 142
who had given him great 118
who had given him help 72
who had given him hope 107
who had given him just 44
who had given him land 48
who had given him leave 176
who had given him life 2051
who had given him many 276
who had given him more 559
who had given him most 178
who had given him much 474
who had given him nothing 103
who had given him only 197
who had given him over 120
who had given him some 701
who had given him such 3456
who had given him their 890
who had given him these 140
who had given him those 101
who had given him three 148
who had given him what 114
who had given him work 109
who had given his army 46
who had given his best 197
who had given his body 40
who had given his bond 45
who had given his hand 71
who had given his heart 189
who had given his last 71
who had given his life 7005
who had given his mind 69
who had given his name 1545
who had given his note 63
who had given his only 124
who had given his soul 52
who had given his time 50
who had given his vote 70
who had given his wife 134
who had given his word 434
who had given his young 47
who had given long years 52
who had given new life 88
who had given not only 168
who had given ten years 51
who had given them away 93
who had given them back 62
who had given them birth 281
who had given them bread 72
who had given them fair 55
who had given them food 106
who had given them good 104
who had given them hope 50
who had given them land 99
who had given them life 604
who had given them many 61
who had given them much 123
who had given them pain 84
who had given them peace 51
who had given them some 176
who had given them such 1110
who had given them their 1271
who had given them these 70
who had given them what 42
who had given too much 149
who had given way upon 55
who had goods for sale 49
who had grown old upon 42
who had grown too fast 107
who had hated each other 187
who had hated his guts 56
who had heated his mind 114
who had hired him during 40
who had hired him were 43
who had hired out their 50
who had hived off from 40
who had hoped for great 84
who had hoped for more 760
who had hoped for much 149
who had hoped for peace 69
who had hoped for some 295
who had hoped for such 50
who had hoped that such 54
who had hoped that their 184
who had hoped that there 57
who had known all along 401
who had known all these 47
who had known and been 158
who had known and felt 44
who had known and heard 67
who had known and seen 117
who had known and used 44
who had known each other 3827
who had known for many 52
who had known for some 114
who had known for years 116
who had known her best 256
who had known her during 238
who had known her ever 55
who had known her from 1473
who had known her many 53
who had known her only 525
who had known her said 71
who had known her there 40
who had known her well 1294
who had known her were 82
who had known her when 516
who had known her years 49
who had known him among 56
who had known him back 54
who had known him best 1340
who had known him came 51
who had known him during 718
who had known him even 44
who had known him ever 78
who had known him from 2634
who had known him many 149
who had known him more 195
who had known him most 362
who had known him must 49
who had known him only 779
who had known him over 174
who had known him said 85
who had known him some 55
who had known him there 257
who had known him told 48
who had known him very 138
who had known him well 4958
who had known him were 362
who had known him when 927
who had known him years 124
who had known his life 42
who had known his wife 100
who had known his work 66
who had known our lord 56
who had known them best 102
who had known them from 205
who had known them only 141
who had known them well 215
who had known them were 43
who had known them when 75
who had known too much 390
who had leaped out from 71
who had lived all over 181
who had lived all their 1586
who had lived all these 73
who had lived and been 241
who had lived and died 4075
who had lived and were 76
who had lived far away 48
who had lived far from 52
who had lived for ages 49
who had lived for five 332
who had lived for four 373
who had lived for half 41
who had lived for many 3199
who had lived for more 827
who had lived for nine 64
who had lived for only 61
who had lived for over 190
who had lived for some 2642
who had lived for three 323
who had lived for years 3099
who had lived her life 433
who had lived his life 2344
who had lived long among 234
who had lived long away 43
who had lived long years 121
who had lived out their 291
who had lived six years 187
who had lived ten years 312
who had lived that life 46
who had lived too much 130
who had lived two years 208
who had lived with john 49
who had lived with some 124
who had lived with such 62
who had lived with their 492
who had lived with these 51
who had longed for more 41
who had longed for such 55
who had longed for years 141
who had loved and been 164
who had loved and lost 451
who had loved and those 59
who had loved each other 674
who had loved her best 346
who had loved her from 276
who had loved her like 64
who had loved her more 253
who had loved her most 148
who had loved her once 115
who had loved her well 87
who had loved her were 53
who had loved her when 77
who had loved him best 234
who had loved him early 69
who had loved him even 71
who had loved him from 254
who had loved him like 47
who had loved him more 58
who had loved him most 68
who had loved him once 60
who had loved him very 46
who had loved him well 102
who had loved him when 164
who had loved his life 49
who had loved his wife 135
who had loved too much 103
who had lured her away 53
who had lured her into 84
who had lured him away 98
who had lured him back 43
who had lured him from 123
who had lured him into 251
who had lured them into 70
who had mingled with their 65
who had money and those 102
who had money and time 61
who had money and were 114
who had moved far away 93
who had moved far from 52
who had moved out from 299
who had moved out into 90
who had moved with such 42
who had moved with their 123
who had mused long upon 64
who had nearly all been 136
who had needs that were 43
who had never any other 45
who had never but once 49
who had never got along 45
who had never got into 43
who had never got over 272
who had never had even 155
who had never had jobs 76
who had never had many 60
who had never had more 457
who had never had much 2036
who had never had such 996
who had never had their 193
who had never had time 188
who had never had very 57
who had never met face 51
who had never met such 120
who had never met their 89
who had never met were 43
who had never put their 111
who had never run away 60
who had never sat down 151
who had never set eyes 872
who had never set foot 6891
who had never set their 43
who had never yet been 1257
who had never yet gone 62
who had never yet heard 196
who had never yet left 179
who had never yet made 69
who had never yet seen 799
who had opted for india 64
who had power and those 94
who had power and wealth 58
who had power and were 167
who had power and will 75
who had quite got over 53
who had raped her when 56
who had raped his wife 129
who had rather see their 298
who had reared her from 55
who had reared him from 62
who had risen and come 87
who had risen and gone 76
who had risen and were 60
who had ruled for more 52
who had ruled for only 86
who had ruled her life 44
who had saved all their 58
who had saved for years 76
who had saved her from 1786
who had saved her life 5319
who had saved him from 2933
who had saved him when 59
who had saved his life 17886
who had saved his neck 45
who had saved his skin 58
who had saved his soul 60
who had saved his wife 75
who had saved its life 84
who had saved them from 1290
who had sealed his fate 70
who had shown her great 43
who had shown her into 41
who had shown her most 58
who had shown her much 270
who had shown her nothing 143
who had shown her some 72
who had shown her such 168
who had shown her what 57
who had shown him great 190
who had shown him into 51
who had shown him many 136
who had shown him much 516
who had shown him nothing 111
who had shown him only 40
who had shown him some 166
who had shown him such 901
who had shown him their 41
who had shown him what 43
who had shown his true 56
who had shown his worth 45
who had shown that there 60
who had shown that when 58
who had shown them much 43
who had shown them such 302
who had shown them their 47
who had shown they were 65
who had shown too great 54
who had shown too much 148
who had sided with rome 41
who had sided with their 96
who had since that time 111
who had since then been 163
who had slain her most 46
who had slain his tens 60
who had slain his wife 75
who had slept with their 47
who had slept with whom 72
who had spent all their 1114
who had spent all those 69
who had spent any length 55
who had spent any time 312
who had spent far more 40
who had spent her days 86
who had spent her early 314
who had spent her last 122
who had spent her life 1546
who had spent her time 77
who had spent her youth 209
who had spent his best 223
who had spent his days 393
who had spent his early 1004
who had spent his last 404
who had spent his life 16532
who had spent his living 91
who had spent his most 41
who had spent his time 719
who had spent his years 175
who had spent his young 61
who had spent his youth 1595
who had spent long years 795
who had spent one month 42
who had spent six years 997
who had spent ten days 109
who had spent ten years 1760
who had spent that much 42
who had spent too many 232
who had spent too much 917
who had spent two days 239
who had spent two years 2690
who had split off from 568
who had spread all over 78
who had spread out from 45
who had spread out over 48
who had still not been 369
who had still not come 62
who had still not lost 44
who had still not made 45
who had still not paid 50
who had still two years 69
who had stood for more 43
who had stood for peace 41
who had stood for some 104
who had stood for years 62
who had stood that kind 49
who had stood with their 49
who had stuck his neck 208
who had swept her away 45
who had sworn his ruin 69
who had taken all their 97
who had taken any part 1206
who had taken each other 67
who had taken for their 52
who had taken her away 684
who had taken her back 52
who had taken her down 360
who had taken her from 761
who had taken her hand 168
who had taken her heart 119
who had taken her home 161
who had taken her into 524
who had taken her life 206
who had taken her name 79
who had taken her over 146
who had taken her part 105
who had taken her side 64
who had taken her there 326
who had taken him along 70
who had taken him away 355
who had taken him back 52
who had taken him down 255
who had taken him from 639
who had taken him home 158
who had taken him into 1102
who had taken him last 133
who had taken him over 103
who had taken him there 424
who had taken him were 57
who had taken his case 64
who had taken his coat 161
who had taken his girl 44
who had taken his hand 120
who had taken his heart 58
who had taken his land 61
who had taken his last 62
who had taken his leave 432
who had taken his life 1035
who had taken his name 338
who had taken his part 793
who had taken his pipe 42
who had taken his post 621
who had taken his ship 45
who had taken his side 627
who had taken his time 60
who had taken his turn 64
who had taken his vows 70
who had taken his wife 462
who had taken new york 56
who had taken off from 261
who had taken off their 452
who had taken one look 136
who had taken one step 57
who had taken our boat 42
who had taken our part 52
who had taken out their 336
who had taken that name 41
who had taken that road 42
who had taken that step 45
who had taken them away 285
who had taken them down 225
who had taken them from 565
