wage cut after wage cut 41
when his father gave him 1021
when his father left and 70
when his father left for 367
when his father left him 244
when his father left his 83
when his father left them 68
when his father lost his 390
when his father made any 83
when his father made him 266
when his father made his 199
when his father said that 179
when his father sent for 114
when his father sent him 1079
when his father shot him 46
when his father sold his 45
when his father threw him 56
when his father told him 1441
when his father took him 2356
when his father took his 162
when his father went off 229
when his father went out 222
when his father woke him 76
when his first baby was 46
when his first book was 421
when his first play was 224
when his first term was 68
when his first wife had 154
when his first wife was 284
when his first work was 94
when his fishing boat was 43
when his funds gave out 124
when his funds were low 128
when his grace gave them 80
when his guiding hand was 49
when his hands left her 73
when his hands were cut 73
when his hands were not 163
when his hands were raw 69
when his helen laid her 45
when his horse fell and 156
when his horse fell with 205
when his horse gave out 47
when his horse threw him 347
when his hotel bill was 60
when his light went out 137
when his liver made him 54
when his locks were cut 52
when his loved ones are 46
when his money gave out 299
when his money runs out 364
when his mother asks him 210
when his mother bare him 75
when his mother bore him 270
when his mother came and 110
when his mother came out 461
when his mother died and 1222
when his mother died she 50
when his mother died that 42
when his mother dies and 62
when his mother fell ill 543
when his mother fled with 41
when his mother gave her 57
when his mother gave him 594
when his mother heard him 46
when his mother heard that 56
when his mother held him 131
when his mother left for 77
when his mother left him 651
when his mother left his 51
when his mother lost her 43
when his mother made her 82
when his mother made him 168
when his mother mary was 45
when his mother puts him 58
when his mother said she 73
when his mother said that 186
when his mother sent him 415
when his mother told him 1452
when his mother took her 51
when his mother took him 1006
when his mother took his 55
when his mother took off 85
when his mother went off 51
when his mother went out 369
when his mother woke him 65
when his needs were not 52
when his notes fall due 237
when his novel came out 45
when his nurse left him 71
when his nurse took him 58
when his pager went off 576
when his party flung him 93
when his people hold him 49
when his people need him 56
when his people were being 44
when his plane took off 103
when his playing days are 135
when his plays were being 53
when his purse gave out 86
when his reason left him 85
when his reason told him 44
when his rider told him 41
when his right hand had 61
when his right hand was 383
when his strong hand was 188
when his uncle died and 91
when his uncle gave him 75
when his uncle sent for 53
when his uncle told him 161
when his uncle took him 96
when his valet gave him 63
when his views were not 74
when his voice came out 196
when his voice gave out 177
when his watch told him 55
when his whole army was 84
when his whole body was 159
when his whole heart and 53
when his whole heart was 126
when his whole life had 88
when his whole life has 58
when his whole life was 163
when his whole mind and 41
when his whole mind was 161
when his whole soul and 60
when his whole soul was 247
when his words were not 70
when his working days are 76
when its cause lies not 449
when its dukes were kings 63
when its every step and 111
when its growth rate was 40
when its owner died that 69
when man first lost his 100
when man first made his 96
when man looks into his 57
when men enjoy what they 107
when men might have had 71
when men shall hate you 1596
when men shall learn war 178
when near forty years are 48
when net earnings fall off 41
when new lands were being 72
when new roads were being 40
when one calls upon him 44
when one comes upon them 140
when one comes your way 50
when one evening there was 52
when one feels like that 110
when one feels sure that 122
when one first reads them 65
when one first sees them 58
when one knows what one 421
when one knows what they 67
when one looks back and 128
when one looks into his 43
when one looks into one 125
when one looks into them 107
when one loves life and 96
when one might need him 47
when one might think that 205
when one morning there was 78
when one moves from one 336
when one nation sees that 43
when one night there was 74
when one party will not 45
when one period ends and 61
when one phase ends and 51
when one season ends and 55
when one stage ends and 59
when one steps back and 110
when one takes into its 41
when one thinks there has 47
when one would have had 43
when one would need him 49
when one would think that 307
when our father died and 40
when our field work was 40
when our first baby was 155
when our loved ones are 231
when our loved ones die 137
when our mother came out 41
when our mother died and 53
when our people were fed 55
when our plane took off 114
when our souls were near 41
when our wants were not 144
when pop comes home they 68
when she arose from her 193
when she asked what had 72
when she asked what she 80
when she asked what they 87
when she asked what was 255
when she awoke from her 506
when she awoke from this 75
when she awoke there was 120
when she began living with 61
when she bends over him 45
when she breaks down and 78
when she broke down and 277
when she broke from him 49
when she broke into his 47
when she burst into her 45
when she burst into his 84
when she comes back and 251
when she comes back for 92
when she comes back out 200
when she comes back she 476
when she comes back that 145
when she comes back with 118
when she comes back you 59
when she comes down and 60
when she comes down she 77
when she comes down with 48
when she comes from her 85
when she comes here she 57
when she comes home and 386
when she comes home for 179
when she comes home she 350
when she comes home that 151
when she comes home this 49
when she comes home with 149
when she comes into heat 124
when she comes into her 478
when she comes into his 103
when she comes over for 59
when she comes upon him 56
when she comes very near 162
when she comes your way 53
when she could come and 73
when she could come out 46
when she could feel her 76
when she could feel him 46
when she could feel his 134
when she could feel that 104
when she could find any 46
when she could find her 312
when she could find one 199
when she could find them 97
when she could give her 41
when she could give him 67
when she could give way 58
when she could have any 52
when she could have got 89
when she could have had 734
when she could have her 200
when she could have run 48
when she could hide him 253
when she could hold her 60
when she could hold out 45
when she could keep her 98
when she could leave her 159
when she could make her 210
when she could make him 75
when she could make out 48
when she could make them 57
when she could meet with 52
when she could play with 51
when she could show him 64
when she could slip out 53
when she could speak for 41
when she could speak out 102
when she could speak she 143
when she could speak was 56
when she could take her 174
when she could tell her 50
when she could tell him 153
when she could tell that 116
when she could turn her 42
when she could walk and 40
when she crept into bed 114
when she crept into his 46
when she drove into her 58
when she falls down and 40
when she falls into her 44
when she feels like she 97
when she finds what she 42
when she first came and 110
when she first came for 154
when she first came off 85
when she first came out 1924
when she first came she 81
when she first fell ill 83
when she first felt her 54
when she first felt his 43
when she first gave her 40
when she first gave him 55
when she first heard her 234
when she first heard him 163
when she first heard his 115
when she first heard that 660
when she first heard them 157
when she first heard this 72
when she first held her 54
when she first knew her 72
when she first knew him 826
when she first knew she 128
when she first knew that 302
when she first knew them 77
when she first laid her 40
when she first left her 199
when she first lost her 48
when she first made her 266
when she first made his 41
when she first said she 53
when she first said that 92
when she first sees her 205
when she first sees him 262
when she first sees them 47
when she first told her 102
when she first told him 330
when she first told them 47
when she first took her 203
when she first took him 43
when she first went out 510
when she found there was 335
when she found time for 49
when she found what had 48
when she found what she 271
when she found what was 137
when she gazed into her 42
when she gazed into his 180
when she gazed upon her 68
when she gives birth and 73
when she knelt down and 159
when she knows what she 168
when she leaned back and 78
when she leaned down and 66
when she leaned into him 124
when she leaned over and 344
when she leaned over him 206
when she learns from her 99
when she learns from him 49
when she learns what has 52
when she leaves here for 46
when she leaves home and 54
when she leaves home for 79
when she lived among them 55
when she lived here and 41
when she lived here with 53
when she lived there and 44
when she lived there with 74
when she looks back and 44
when she looks from her 41
when she looks into her 90
when she looks into his 67
when she looks like that 190
when she looks over her 40
when she looks upon her 85
when she looks upon our 40
when she makes love with 74
when she might have got 44
when she might have had 476
when she might look for 59
when she might need him 103
when she might need them 61
when she might speak she 108
when she might stay and 58
when she moved away and 62
when she moved from her 183
when she moved from new 62
when she moved from one 98
when she moved into her 486
when she moved into his 116
when she moved into that 43
when she moved into this 58
when she moved past him 41
when she moved there with 49
when she moves from her 42
when she moves from one 93
when she moves into her 103
when she nearly lost her 44
when she needs help and 56
when she needs help with 41
when she parts from her 60
when she parts from him 81
when she really means that 46
when she rises from her 112
when she shall have this 63
when she shall live for 57
when she speaks from her 41
when she spent time with 219
when she spoke like that 325
when she spoke like this 107
when she spoke there was 461
when she sprang from her 109
when she steps from her 43
when she stole into his 81
when she stood back and 51
when she stood over her 55
when she stood over him 57
when she stood there and 76
when she stood upon her 66
when she swept past him 72
when she takes time off 43
when she takes upon her 47
when she talks like that 365
when she talks like this 64
when she turns from her 43
when she wakes from her 130
when she walks home with 51
when she walks into her 83
when she would break her 91
when she would call for 60
when she would call him 73
when she would call out 61
when she would come and 167
when she would come for 42
when she would come out 402
when she would ever get 60
when she would ever see 74
when she would find her 69
when she would find him 86
when she would find out 245
when she would find that 43
when she would give her 147
when she would give him 332
when she would give them 44
when she would have got 54
when she would have had 330
when she would have her 361
when she would have him 111
when she would have led 40
when she would have put 100
when she would have run 102
when she would have them 42
when she would hold her 43
when she would join her 40
when she would join him 78
when she would know that 91
when she would leave for 59
when she would leave her 103
when she would leave him 114
when she would lift her 44
when she would lose her 70
when she would make her 176
when she would make him 63
when she would meet her 102
when she would meet him 156
when she would need all 112
when she would need him 40
when she would need them 61
when she would next see 45
when she would open her 100
when she would reach her 46
when she would show him 45
when she would step out 49
when she would stop and 46
when she would take her 263
when she would take him 91
when she would take off 46
when she would take them 63
when she would talk with 57
when she would tell her 117
when she would tell him 347
when she would tell them 67
when she would turn and 66
when she would turn her 80
when she would walk out 40
when she wrote down her 105
when sir george grey was 96
when sir henry irving was 108
when sir henry vane was 43
when sir thomas more was 157
when sir thomas smith was 71
when tax rates were cut 64
when tax rates were low 69
when that comes into being 53
when that movie came out 121
when that truly great and 42
when that truly great man 138
when that which gave them 53
when they again meet and 71
when they allow none but 46
when they apply what they 43
when they arise from this 41
when they asked what had 61
when they asked what they 147
when they asked what was 87
when they began their long 102
when they began their new 54
when they began their own 111
when they begin their own 88
when they broke away and 43
when they broke camp and 100
when they broke down and 60
when they broke into his 125
when they broke into our 46
when they build their own 98
when they built their new 177
when they built their own 229
when they burst into his 70
when they burst into song 45
when they catch life and 57
when they change from one 231
when they change jobs and 64
when they chose their own 59
when they could come and 75
when they could come out 134
when they could feel that 40
when they could find any 89
when they could find him 75
when they could find one 239
when they could find them 866
when they could have all 65
when they could have got 190
when they could have had 668
when they could have put 44
when they could have them 135
when they could hold out 223
when they could lift them 42
when they could make out 74
when they could make use 82
when they could meet and 58
when they could meet with 114
when they could only get 40
when they could sell them 59
when they could show him 88
when they could show that 193
when they could swear one 56
when they could take them 143
when they could talk and 58
when they could throw off 96
when they could work for 40
when they cover more than 50
when they create their own 241
when they cried unto him 184
when they cried unto thee 113
when they cross from one 55
when they drink more than 58
when they drive their team 116
when they eject much earth 107
when they enjoy what they 134
when they enter into and 40
when they enter into any 93
when they enter into new 81
when they enter into our 67
when they enter into that 74
when they enter into this 114
when they enter their own 72
when they enter upon this 65
when they first came and 134
when they first came for 78
when they first came out 5149
when they first came they 111
when they first come for 97
when they first come out 2934
when they first come they 55
when they first find out 189
when they first have sex 68
when they first have this 63
when they first heard him 102
when they first heard his 73
when they first heard that 723
when they first heard them 176
when they first heard this 73
when they first knew each 176
when they first knew him 79
when they first knew that 309
when they first knew them 51
when they first knew they 63
when they first learn how 67
when they first learn that 480
when they first learn they 43
when they first meet and 114
when they first meet each 58
when they first meet her 58
when they first meet him 205
when they first meet them 73
when they first meet with 70
when they first meet you 248
when they first open and 65
when they first open but 54
when they first rose out 117
when they first send them 75
when they first take them 91
when they first told her 51
when they first took him 102
when they first went out 569
when they force their way 75
when they found none they 42
when they found nothing but 173
when they found only two 76
when they found their new 50
when they found their own 356
when they found their rear 44
when they found their two 85
when they found their way 578
when they found there was 1058
when they found what had 116
when they found what they 229
when they found what was 155
when they gather from far 377
when they leaned upon thee 123
when they leaped forth and 44
when they might come and 59
when they might come out 173
when they might find her 62
when they might have and 46
when they might have got 71
when they might have had 881
when they might have led 46
when they might have met 58
when they might have put 97
when they might have set 71
when they might have won 50
when they might hope for 45
when they might look for 44
when they might meet with 73
when they might need him 58
when they might need them 62
when they moved away and 66
when they moved from new 78
when they moved from one 552
when they moved into new 88
when they moved into that 61
when they moved into this 184
when they occur more than 48
when they owned their own 73
when they please turn all 47
when they raise their own 56
when they really feel that 82
when they really have not 252
when they really need them 113
when they really need you 62
when they really think sex 93
when they really want you 45
when they really were not 441
when they shake their wings 41
when they shall blow with 82
when they shall call for 41
when they shall call them 163
when they shall cease and 112
when they shall come and 54
when they shall come out 44
when they shall feel his 57
when they shall find any 54
when they shall find that 436
when they shall have got 48
when they shall have had 115
when they shall have put 103
when they shall have thus 45
when they shall know how 69
when they shall know that 441
when they shall learn that 45
when they shall learn war 61
when they shall meet and 43
when they shall meet him 72
when they shall meet with 46
when they shall melt with 72
when they shall take you 127
when they shall think fit 606
when they shall wake and 59
when they share their own 46
when they share what they 86
when they shift from one 107
when they spake unto him 310
when they spend more than 125
when they spend their own 48
when they spend time with 221
when they spent less than 41
when they spent more than 42
when they spent time with 80
when they split into two 82
when they spoke their own 77
when they spread into new 141
when they spread their wings 256
when they stare upon him 80
when they start adding and 85
when they start asking you 56
when they start their own 189
when they start work and 62
when they still have not 59
when they still knew how 48
when they still want you 41
when they still were not 53
when they stood facing each 75
when they stood their long 73
when they study their own 47
when they visit your web 115
when they waded along with 43
when they weigh less than 77
when they would break out 139
when they would call for 54
when they would call him 47
when they would come and 224
when they would come for 114
when they would come out 558
when they would ever get 53
when they would ever see 42
when they would fall due 86
when they would find him 40
when they would find out 289
when they would find that 173
when they would give him 65
when they would have all 48
when they would have any 45
when they would have had 738
when they would have him 90
when they would have put 64
when they would have them 171
when they would join him 42
when they would learn that 110
when they would leave and 44
when they would leave for 144
when they would lose all 51
when they would meet and 93
when they would meet for 58
when they would meet with 63
when they would mingle with 56
when they would need all 40
when they would pick him 44
when they would rise and 72
when they would stop and 112
when they would stop for 78
when they would take each 44
when they would take him 70
when they would tell him 46
when they would think out 44
when they would throw off 51
when they write their own 250
when they write what they 42
when they wrote their own 160
when they wrote what they 50
when things quiet down and 56
when things really took off 42
when this amino acid was 57
when this fatal fire had 73
when this joint life had 66
when thou didst grow with 53
when thou shall make his 62
when thou shalt call for 76
when thou shalt call his 48
when thou shalt feel far 41
when thou shalt grow fat 98
when thou shalt know that 62
when thou shalt make his 1182
when thou shalt sigh for 118
when two human beings are 163
when two people care for 64
when two people face each 42
when two people feel that 93
when two people find each 43
when two people find that 95
when two people have sex 76
when two people know each 70
when two people like each 121
when two people love and 76
when two people love each 1682
when two people love one 84
when two people meet and 199
when two people meet for 279
when war might break out 84
when war would break out 112
when with child upon any 67
when you apply what you 41
when you asked those ten 49
when you began reading this 150
when you begin dealing with 46
when you begin your day 60
when you begin your job 134
when you begin your new 66
when you begin your own 85
when you blush like that 205
when you broke your arm 110
when you broke your leg 126
when you broke your oar 41
when you build your own 269
when you change from one 331
when you change what you 59
when you climb into bed 105
when you could feel that 41
when you could find one 48
when you could find them 73
when you could have all 44
when you could have any 77
when you could have got 93
when you could have had 556
when you could help them 74
when you could make her 56
when you could only see 46
when you count upon her 46
when you crawl into bed 74
when you create your new 48
when you create your own 955
when you create your web 111
when you cross from one 58
when you cross paths with 48
when you drink milk too 50
when you drive your car 316
when you enjoy what you 85
when you enter into that 40
when you enter into this 73
when you enter upon this 44
when you enter your own 75
when you filed your tax 73
when you first came and 62
when you first came out 824
when you first came that 335
when you first came you 68
when you first come out 272
when you first felt that 51
when you first felt this 42
when you first find out 188
when you first heard him 53
when you first heard that 578
when you first heard them 140
when you first heard this 46
when you first held them 47
when you first knew her 203
when you first knew him 284
when you first knew that 141
when you first knew them 53
when you first knew you 110
when you first learn that 55
when you first made her 68
when you first meet her 210
when you first meet him 610
when you first meet them 825
when you first meet with 139
when you first open them 92
when you first open this 42
when you first said that 118
when you first said you 66
when you first step out 51
when you first take him 46
when you first take them 65
when you first told him 61
when you first took her 56
when you first took him 49
when you first took out 41
when you first turn them 68
when you first went out 364
when you first work with 56
when you found there was 86
when you found your way 61
when you hover over them 63
when you judge those who 119
when you kneel down and 53
when you laugh like that 215
when you leaned over her 51
when you lived here with 58
when you might have got 65
when you might have had 530
when you might have won 53
when you might need him 51
when you might need one 438
when you might need that 169
when you might need them 489
when you might need this 58
when you might think that 89
when you might think you 52
when you mouse over them 79
when you moved from one 62
when you offer those that 43
when you order from our 136
when you place your head 53
when you poked your head 46
when you raise your arm 165
when you raise your head 146
when you really care for 56
when you really feel that 55
when you really feel you 75
when you really find out 60
when you really have not 166
when you really know her 90
when you really know that 55
when you really know them 47
when you really need her 76
when you really need him 288
when you really need one 753
when you really need that 43
when you really need them 1364
when you really stop and 52
when you really want one 98
when you really want them 123
when you really were not 116
when you shake your head 187
when you shall fail they 53
when you shall find that 382
when you shall have all 44
when you shall have got 50
when you shall have had 92
when you shall have put 66
when you shall have read 357
when you shall have thus 72
when you shall know that 226
when you shall think fit 390
when you shall wish that 445
when you share what you 81
when you share your own 50
when you shift from one 120
when you smile like that 519
when you smile upon one 96
when you sound like that 82
when you spend more than 71
when you spend time with 637
when you spoke just now 208
when you stand back and 215
when you stand back far 70
when you stand like that 121
when you stand there and 75
when you start asking for 48
when you start dealing with 313
when you start into one 98
when you start seeing things 47
when you start your car 102
when you start your day 281
when you start your job 87
when you start your mac 99
when you start your new 116
when you start your own 277
when you start your web 214
when you stick your head 109
when you still have not 102
when you stood back and 51
when you stood there and 45
when you strip away all 185
when you stuck your head 57
when you would come and 58
when you would come out 163
when you would ever see 44
when you would give all 54
when you would have any 68
when you would have had 176
when you would have her 58
when you would have him 52
when you would have let 42
when you would have them 88
when you would like him 41
when you would like them 56
when you would seek them 49
when you would think that 148
when you write code for 45
when you write code that 122
when you write like that 47
when you write well and 63
when you write what you 109
when you write your own 708
whip him every time that 75
whom all human beings are 98
whom all women envy and 92
whom and after whom all 82
whom and jenny there had 70
whom and under whom you 58
whom are found many who 44
whom are still living and 312
whom are still living with 68
whom for thirty years her 42
whom god shall give you 55
whom god would have you 54
whom had borne arms with 114
whom had close ties with 142
whom had found their way 151
whom had lived there for 196
whom had never been near 45
whom had never been out 253
whom had never even met 51
whom had never seen any 97
whom had never seen each 47
whom had never seen her 52
whom had never seen him 123
whom had never seen one 66
whom had taken down his 82
whom her whole heart was 51
whom her whole life had 51
whom her whole life was 40
whom his daily life was 46
whom his father gave him 47
whom his father will not 60
whom his first wife had 84
whom his rough life had 52
whom his small arms can 45
whom his voice went for 54
whom his whole life had 61
whom his whole life was 75
whom his whole soul was 59
whom one could look for 45
whom one could open one 45
whom one could rely for 80
whom one could turn for 180
whom one knows well and 91
whom one might hope for 47
whom one might look for 54
whom one might take for 50
whom one might turn for 51
whom one mother bore with 123
whom one would look for 64
whom one would take for 112
whom she could call for 125
whom she could call her 126
whom she could care for 49
whom she could give her 223
whom she could have had 137
whom she could have met 74
whom she could hope for 111
whom she could leave her 100
whom she could like for 84
whom she could look for 537
whom she could love and 311
whom she could love with 48
whom she could make her 43
whom she could only see 52
whom she could open her 447
whom she could pour out 410
whom she could rely and 58
whom she could rely for 265
whom she could show off 45
whom she could speak her 104
whom she could speak with 58
whom she could take her 41
whom she could talk and 185
whom she could talk with 77
whom she could tell all 91
whom she could tell her 342
whom she could turn and 71
whom she could turn for 1432
whom she could turn with 111
whom she could vent her 130
whom she could work and 91
whom she hated more than 69
whom she holds upon her 49
whom she knows well and 52
whom she lifts from earth 64
whom she lived during her 51
whom she lived till her 66
whom she lived till she 89
whom she lived when she 42
whom she longed more than 56
whom she loved less for 65
whom she loved like her 50
whom she loved more than 1154
whom she loves more than 230
whom she meets when she 43
whom she might have had 198
whom she might have met 54
whom she might look for 86
whom she might turn for 114
whom she never left for 63
whom she never told how 41
whom she shall name and 62
whom she takes into her 41
whom she would care for 49
whom she would give her 95
whom she would have for 54
whom she would have had 116
whom she would have them 57
whom she would have two 55
whom she would leave her 48
whom she would live and 48
whom she would love and 62
whom she would make her 193
whom she would some day 50
whom she would take with 62
whom that noble city was 67
whom they bound hand and 42
whom they chose gave them 48
whom they could call for 228
whom they could have had 157
whom they could hope for 121
whom they could look for 612
whom they could look with 45
whom they could love and 133
whom they could meet with 40
whom they could only see 62
whom they could pour out 211
whom they could rely and 64
whom they could rely for 476
whom they could rely with 40
whom they could talk and 96
whom they could turn and 52
whom they could turn for 1288
whom they could turn with 99
whom they could work and 61
whom they feared more than 133
whom they found there and 72
whom they hated more than 100
whom they hewed wood and 85
whom they liked best and 42
whom they loved more than 343
whom they might have had 139
whom they might hope for 60
whom they might look for 174
whom they might meet with 68
whom they might some day 40
whom they might think fit 106
whom they might turn for 139
whom they shall give that 50
whom they shall look for 107
whom they shall think fit 538
whom they spend time with 51
whom they would have for 231
whom they would have had 334
whom they would like for 55
whom they would look for 85
whom they would rule and 48
whom they would turn for 200
whom they would vote for 345
whom they would work and 47
whom they would work for 45
whom this stern life had 71
whom this woman will not 43
whom thou didst give that 54
whom thou shalt here lead 45
whom was eight years old 76
whom was found blue and 43
whom you could help does 49
whom you could turn for 55
whom you hurry when you 148
whom you loved more than 65
whom you might have had 76
whom you might have met 61
whom you might meet and 84
whom you might meet with 67
whom you might take for 83
whom you never even saw 41
whom you saved from death 146
whom you shall think fit 332
whom you spend time with 59
whom you spoke just now 242
whom you trust will not 45
whom you would have had 89
whom you would know for 112
whom you would like for 52
whom you would love and 49
whom you would take for 69
whom you would take with 73
wide and eight feet long 1790
wide and eight rods long 99
wide and fifty feet long 1042
wide and forty feet long 1138
wide and rather more than 57
wide and seven feet long 866
wide and sixty feet long 1036
wide and thirty feet long 1464
wife and child along with 54
wife and child among her 93
wife and child from his 53
wife and child left him 48
wife and child more than 63
wife and child were all 197
wife and child were being 66
wife and child were both 143
wife and child were dead 202
wife and child were lying 57
wife and child were not 189
wife and child were now 67
wife and child were out 40
wife and child were with 146
wife and child when they 60
wife and girls were all 245
wife and marian were both 41
wife and mother from her 88
wife and mother more than 47
wife and mother were both 82
wife and mother were not 106
wife and mother when she 181
wife and newly born son 53
wife are still living and 43
wife can claim from her 44
wife for isaac from his 87
wife for minding nothing now 45
wife for seven years and 51
wife for thirty years and 52
wife got really sick and 64
wife had lived there for 57
wife had never heard him 50
wife had never seen him 125
wife had often told him 43
wife had risen from her 58
wife had seven sons and 40
wife had taken their two 91
wife has fixed upon this 53
wife has never seen him 202
wife has often said that 40
wife has since fled and 44
wife lay about like that 49
wife may enter into any 305
wife she would make for 207
wife she would make him 46
wife was bending over him 48
wife was fired from her 48
wife was getting ready for 43
wife was right when she 72
wife was still kept for 51
wife was still living and 120
wife was still living with 53
wife was swept away and 46
wife was taken from her 47
wife was taken from him 707
wife was taken sick and 86
wife was taken sick with 64
wife was taken very ill 48
wife was thrown from her 48
wife who could give him 205
wife who could help him 80
wife who makes sure that 268
wife who might give him 58
wife who stays home and 55
wife who stays home with 40
wife who would care for 64
wife who would give him 173
wife who would help him 85
wife who would keep him 53
wife who would love him 46
wife who would make him 65
wife you would give him 92
wigs and beards were lying 66
wild and glaring eyes that 96
wild for seven days and 115
wild hog rocking from its 53
wild joy which gave him 42
wild team which love thee 95
will and cursing wealth for 84
will and others will not 318
will and which will not 1047
will any longer have any 52
will bear fruit next year 136
will bear fruit some day 51
will bear looking into for 48
will bring about more and 46
will bring about nothing but 42
will bring about peace and 188
will bring about their own 275
will bring about what they 50
will bring about your own 57
will bring every good man 43
will bring flesh upon you 101
will bring lasting peace and 82
will bring people from all 73
will bring white peace that 202
will die within these few 45
will fit neatly into one 157
will fit under your seat 162
will fly apace from being 153
will get after reading all 56
will get level some day 42
will get rather more than 43
will get worse when you 52
will has power over them 42
will has power when all 75
will heap evils upon them 161
will hear every word you 68
will hum about mine ears 51
will lay aside when she 56
will lay bands upon thee 81
will lay hands upon you 73
will lay trust upon thee 165
will let heine speak for 52
will let others know that 163
will let people know that 266
will lie about other things 82
will lie nearly over new 49
will lie still ringed with 142
will may guide thine own 153
will mean extra work for 92
will mean fewer jobs for 49
will not admit even one 120
will not admit even that 106
will not admit into its 83
will not admit more than 122
will not admit there are 40
will not admit what they 43
will not admit what you 46
will not admit when they 58
will not again call him 61
will not agree upon any 41
will not alice want her 46
will not allow even her 45
will not allow even his 49
will not allow even one 79
will not allow even that 100
will not allow even this 113
will not allow more than 1029
will not allow room for 158
will not allow such things 156
will not allow their dead 42
will not allow their own 126
will not allow their use 52
will not allow these men 72
will not allow these things 101
will not allow these two 50
will not allow those for 151
will not allow those who 295
will not allow time for 227
will not alone make him 43
will not appeal will read 81
will not appear unto him 238
will not appear when you 455
will not argue here for 79
will not argue here that 193
will not arise from any 112
will not augur well for 227
will not avail those who 40
will not begin till you 48
will not blame those who 99
will not blend well with 53
will not bless those who 45
will not bother asking you 52
will not breed even with 95
will not budge from her 73
will not budge from his 263
will not budge from its 73
will not budge from that 137
will not budge from this 203
will not carry away any 68
will not carry away with 57
will not carry more than 448
will not carry their own 40
will not carry upon its 50
will not carry very far 80
will not catch cold with 45
will not cause more than 157
will not change during this 86
will not change from day 48
will not change from its 100
will not change from one 434
will not change from that 62
will not change from this 48
will not change from year 129
will not change more than 163
will not change much and 54
will not change much for 131
will not change much with 134
will not change their way 60
will not change what has 117
will not change what they 61
will not change what you 141
will not change when they 49
will not change when you 315
will not change your tax 752
will not cover more than 280
will not cover what you 40
will not cross your path 51
will not dally like this 65
will not delay very long 82
will not delve into all 63
will not delve into that 172
will not delve into them 79
will not delve into this 191
will not deter those who 131
will not drink from this 46
will not drink just now 47
will not drink more than 122
will not drink wine with 62
will not drive more than 43
will not dwell upon all 98
will not dwell upon any 49
will not dwell upon her 45
will not dwell upon his 171
will not dwell upon its 170
will not dwell upon our 58
will not dwell upon that 761
will not dwell upon them 640
will not dwell upon this 1316
will not easily come off 52
will not easily come out 57
will not easily find any 154
will not easily find his 53
will not easily find its 45
will not easily find one 187
will not easily find out 47
will not easily give her 131
will not easily give them 58
will not easily give way 208
will not easily lose its 57
will not easily meet with 96
will not easily open his 104
will not easily part with 327
will not easily slip out 50
will not enjoy what they 45
will not enter into all 251
will not enter into any 5098
will not enter into god 41
will not enter into his 264
will not enter into its 102
will not enter into one 87
will not enter into our 239
will not enter into that 803
will not enter into them 188
will not enter into this 873
will not enter upon any 302
will not enter upon that 382
will not enter upon them 46
will not enter upon this 163
will not enter your ears 50
will not exist very long 108
will not fetch more than 183
will not fight back and 54
will not fight over that 40
will not fight when one 85
will not fight when they 125
will not force their way 46
will not grant more than 52
will not grant what they 54
will not infer from this 155
will not infer upon that 48
will not issue from his 48
will not judge those who 65
will not labor from his 56
will not laugh when they 125
will not laugh when you 138
will not madly deem that 95
will not marry during his 75
will not marry some old 65
will not marry your son 60
will not match well with 41
will not match what you 86
will not mourn over our 45
will not never come out 44
will not occur during this 45
will not occur even with 62
will not occur more than 162
will not occur when you 46
will not offer more than 136
will not often find that 129
will not often find them 47
will not often meet with 115
will not often want you 44
will not panic when you 47
will not plant beans and 185
will not please those who 330
will not print more than 51
will not quite make things 80
will not quite take him 76
will not raise more than 47
will not raise your head 54
will not rather join with 92
will not really give you 58
will not really have any 121
will not really help them 74
will not really help you 226
will not really hurt him 53
will not really hurt you 127
will not really know for 75
will not really know how 305
will not really know that 103
will not really make any 130
will not really make you 53
will not really need all 46
will not really need any 40
will not really need them 44
will not really tell you 72
will not really work for 41
will not reign over you 41
will not renew their leaf 56
will not repeat here all 107
will not repeat what has 439
will not repeat what she 100
will not repeat what they 114
will not repeat what was 136
will not repeat what you 306
will not reveal what they 145
will not reveal what you 88
will not scare away our 50
will not serve more than 107
will not serve those who 77
will not serve your god 68
will not share your bed 65
will not shift from one 53
will not shirk from any 89
will not sleep more than 73
will not sleep till you 45
will not smile when you 146
will not sound like you 76
will not spare even his 42
will not spare those who 145
will not spend more than 798
will not spend time and 84
will not spend time with 213
will not spoil your day 40
will not spoil your fun 121
will not spread from one 79
will not spread news that 100
will not spread over that 45
will not stand back and 112
will not stand hard wear 46
will not stand here and 923
will not stand idle and 51
will not stand more than 593
will not stand much heat 64
will not stand much wear 43
will not stand there and 69
will not stand upon that 74
will not stand upon this 41
will not stand very long 151
will not stand when things 97
will not start till you 43
will not start when you 96
will not start work for 40
will not stick there long 77
will not stray from his 131
will not stray very far 67
will not strip these men 80
will not sully your ears 54
will not sweep over you 996
will not total more than 94
will not touch thine eye 83
will not touch upon any 43
will not touch upon that 73
will not touch upon them 61
will not touch upon this 85
will not touch your key 78
will not trust mine own 43
will not trust their own 54
will not trust those who 43
will not twist your arm 57
will not waste time and 551
will not waste time going 101
will not waste time now 53
will not waste time with 504
will not weigh down his 60
will not weigh more than 361
will not weigh much with 201
will not wither away and 49
will not worry over that 89
will not worry when you 48
will not write down all 44
will not write more now 414
will not write more than 137
will not yield food for 65
will not yield more than 562
will not yield unto her 162
will now appear clear that 99
will now stand fast for 108
will pay large sums for 70
will pay women what they 46
will put aside their own 45
will put order when she 43
will run right over you 96
will run where eden ran 57
