wad of bubble gum and 66
was the demand that they 127
was the deputy that had 46
was the deputy who had 41
was the design and use 49
was the design that was 68
was the desire and aim 134
was the desire for eating 41
was the desire for new 52
was the desire for this 78
was the disease that had 70
was the disease that was 84
was the dismay that now 113
was the doctor and his 89
was the doctor and not 48
was the doctor and she 66
was the doctor who did 52
was the doctor who had 972
was the doctor who was 320
was the dragon lying dead 56
was the driver and that 57
was the driver who had 207
was the driver who was 76
was the easiest for him 54
was the easiest for them 75
was the easiest for you 78
was the easiest one for 47
was the easiest way and 45
was the easiest way for 742
was the easiest way out 1740
was the editor and not 47
was the editor who had 121
was the editor who was 57
was the effect and not 232
was the effect she had 185
was the effect she was 41
was the effect that his 152
was the effect that they 44
was the effect that this 193
was the effect that was 50
was the effect they had 214
was the effect this had 63
was the eldest and had 190
was the eldest and she 60
was the eldest and was 150
was the eldest boy and 45
was the eldest but one 59
was the eldest son and 2436
was the eldest son but 45
was the eldest son who 259
was the eldest who was 55
was the elijah who was 64
was the emotion that had 42
was the emotion that was 50
was the english and not 141
was the english poet and 74
was the english poet who 40
was the english who did 62
was the english who had 409
was the entire sum and 48
was the entity that was 42
was the errand boy for 45
was the excuse for all 67
was the excuse for her 61
was the excuse for his 151
was the excuse for not 55
was the excuse for this 93
was the excuse she had 55
was the excuse that they 41
was the expert who had 62
was the factor that had 119
was the factor that led 190
was the factor that was 141
was the family and its 75
was the family and not 130
was the family head and 40
was the family she had 45
was the family that had 178
was the family that was 240
was the family who had 76
was the family with its 47
was the famous one for 50
was the famous one that 44
was the famous poet and 79
was the farmer and his 94
was the farmer who had 172
was the farmer who was 84
was the fashion for all 185
was the fashion for both 66
was the fashion for each 44
was the fashion for men 320
was the fashion that year 155
was the fashion then and 54
was the fashion then for 256
was the fashion with all 47
was the fellow that had 68
was the fellow that was 57
was the fellow who got 50
was the fellow who had 1127
was the fellow who was 320
was the fellow who won 88
was the female who had 70
was the female who was 89
was the figure that had 121
was the figure that was 138
was the finest boy she 66
was the finest day but 44
was the finest fly that 62
was the finest man she 131
was the finest man that 135
was the finest man who 64
was the finest she had 119
was the finest that had 270
was the finest they had 174
was the forest with its 44
was the former and not 150
was the former that had 118
was the former that was 211
was the former who had 191
was the former who was 147
was the french and not 191
was the french for god 155
was the french poet and 57
was the french who did 69
was the french who had 629
was the french who led 43
was the french who put 40
was the french who set 46
was the friend and not 43
was the friend she had 88
was the friend who had 520
was the friend who was 159
was the further fear that 50
was the further idea that 91
was the further one that 87
was the future and that 50
was the future that was 158
was the galley with its 80
was the garden that did 90
was the garden with its 122
was the genius who had 120
was the german poet and 71
was the german who had 104
was the german who was 48
was the golden age and 41
was the golden age for 1035
was the golden era for 127
was the golden key that 189
was the golden pot that 950
was the greater ass for 54
was the greater ease with 107
was the greater east asia 52
was the greater for being 118
was the greater for his 98
was the greater for that 42
was the greater man and 53
was the greater that they 72
was the greeks who had 123
was the greeting that met 110
was the ground for his 110
was the ground that had 47
was the ground that was 58
was the guilty man and 42
was the guilty one and 153
was the guilty one who 41
was the gunman who had 55
was the gunner who had 95
was the hammer and not 42
was the harder for him 81
was the hatred and fear 117
was the haunting fear that 331
was the hindus who had 49
was the humble zeal and 66
was the hunter and who 69
was the hunter who had 91
was the impact that not 46
was the impact that this 60
was the impact they had 44
was the indians who had 194
was the infant who was 60
was the insect she had 81
was the island that was 68
was the jewish new year 292
was the kaiser who was 46
was the killer and that 194
was the killer who had 57
was the knight who had 129
was the knight who was 53
was the latest year for 352
was the latter and not 161
was the latter and that 134
was the latter idea that 47
was the latter that had 327
was the latter that led 83
was the latter that she 40
was the latter that they 41
was the latter that was 854
was the latter that won 81
was the latter two who 46
was the latter who did 69
was the latter who had 846
was the latter who now 58
was the latter who was 640
was the latter who won 70
was the latter with her 129
was the launch pad for 103
was the lawyer who had 417
was the lawyer who was 128
was the lesson she had 85
was the lesson that was 168
was the lesson they had 97
was the letter she had 313
was the letter that had 262
was the letter that she 62
was the letter that was 141
was the letter with that 53
was the liquor she had 66
was the little being who 48
was the little boy and 101
was the little boy she 74
was the little boy that 198
was the little boy who 905
was the little boy with 112
was the little dog that 51
was the little fat man 101
was the little guy who 92
was the little ice age 235
was the little kid who 60
was the little man who 341
was the little man with 214
was the little old man 294
was the little one that 41
was the little one who 66
was the little things that 1660
was the longest and one 110
was the longest and was 48
was the longest day she 60
was the longest day that 201
was the longest she had 298
was the longest that had 123
was the longest they had 150
was the lovely boy who 53
was the lowest and that 105
was the lowest and was 46
was the lowest bid for 101
was the lowest but one 40
was the lowest for all 120
was the lowest for any 496
was the lowest for this 44
was the lowest sum that 92
was the lowest that had 58
was the lowest that was 41
was the magnet for all 44
was the magnet that had 107
was the maiden who had 59
was the maiden who was 50
was the manner and not 40
was the market for all 225
was the market that was 45
was the masked man who 91
was the master and his 95
was the master and not 280
was the master and she 116
was the master and that 171
was the master and they 112
was the master and who 102
was the master who had 238
was the master who was 137
was the matter and how 53
was the matter and saw 58
was the matter and she 362
was the matter and that 218
was the matter and then 58
was the matter and they 114
was the matter and was 174
was the matter and why 231
was the matter but she 56
was the matter that had 51
was the matter that she 73
was the matter that was 40
was the matter that you 45
was the matter was not 48
was the matter was that 141
was the matter with all 245
was the matter with any 49
was the matter with her 18423
was the matter with him 23507
was the matter with his 2732
was the matter with its 68
was the matter with men 44
was the matter with new 44
was the matter with old 152
was the matter with one 177
was the matter with our 329
was the matter with that 2661
was the matter with them 3608
was the matter with things 41
was the matter with this 1006
was the matter with you 3532
was the meanest man that 124
was the medium for all 78
was the medium for his 50
was the medium for this 86
was the medium that was 53
was the member who had 122
was the member who was 49
was the memory that had 50
was the memory that she 42
was the memory that was 55
was the messiah and had 80
was the messiah and son 143
was the messiah and that 1200
was the messiah and they 41
was the messiah and was 77
was the messiah that was 98
was the messiah they had 55
was the messiah who had 265
was the messiah who was 273
was the middle east and 161
was the middle east that 125
was the mission that had 68
was the mission that was 43
was the mobile and ohio 49
was the moment for all 105
was the moment for her 471
was the moment for him 500
was the moment for his 151
was the moment for its 50
was the moment for our 43
was the moment for them 118
was the moment she had 1537
was the moment she saw 89
was the moment she was 140
was the moment that all 51
was the moment that had 84
was the moment that she 156
was the moment that they 84
was the moment that was 101
was the moment they had 643
was the monkey who had 62
was the mothers who did 57
was the mothers who had 58
was the motive for all 125
was the motive for going 47
was the motive for her 130
was the motive for his 504
was the motive for its 111
was the motive for our 54
was the motive for this 522
was the motive that had 117
was the motive that lay 84
was the motive that led 272
was the mourning for him 81
was the native who had 47
was the nearest she got 55
was the nearest she had 251
was the nearest that any 72
was the nearest they got 62
was the nearest they had 241
was the nephew and son 333
was the nicest boy that 41
was the nicest guy you 112
was the nicest man she 213
was the nicest man you 85
was the normal age for 96
was the normal day for 52
was the normal one and 48
was the normal one for 150
was the normal way for 121
was the notary who had 68
was the number one box 151
was the number one guy 56
was the number one hit 182
was the number one man 227
was the number one song 164
was the number one team 45
was the number she had 44
was the number that had 145
was the number that was 126
was the number they had 87
was the number two man 709
was the number who had 110
was the object and aim 183
was the object and end 209
was the object and not 65
was the object did not 46
was the object she had 48
was the object that had 164
was the object that was 115
was the object they had 148
was the obvious man for 383
was the obvious one for 126
was the obvious one that 669
was the obvious way for 88
was the obvious way out 178
was the office and not 52
was the office that was 68
was the oldest and for 58
was the oldest and had 451
was the oldest and her 48
was the oldest and one 190
was the oldest and she 147
was the oldest and that 218
was the oldest and tom 56
was the oldest and was 228
was the oldest boy and 159
was the oldest but one 40
was the oldest man and 73
was the oldest man that 91
was the oldest man who 90
was the oldest one and 56
was the oldest son and 655
was the oldest son who 96
was the opinion that she 40
was the opinion that they 65
was the opinion that this 43
was the origin and end 71
was the outlet for all 70
was the outlet for his 72
was the panacea for all 729
was the parent and she 66
was the parent and who 45
was the parent who had 87
was the parent who was 100
was the passion for this 44
was the passion she had 44
was the passion that had 60
was the passion they had 46
was the pastor who had 60
was the pastor who was 50
was the patent for new 145
was the patron who had 47
was the payoff for all 47
was the peasant who had 88
was the peasant who was 89
was the person and not 63
was the person long ago 125
was the person she had 468
was the person she was 333
was the person that did 70
was the person that had 477
was the person that put 54
was the person that she 67
was the person that they 41
was the person that was 308
was the person that you 67
was the person they had 247
was the person who cut 53
was the person who did 711
was the person who got 271
was the person who had 10465
was the person who has 120
was the person who led 128
was the person who met 53
was the person who not 72
was the person who now 207
was the person who put 272
was the person who ran 74
was the person who read 53
was the person who sat 198
was the person who saw 147
was the person who set 201
was the person who thus 54
was the person who was 3953
was the person you had 42
was the person you saw 64
was the phrase she had 100
was the phrase that had 83
was the phrase that was 152
was the pioneer who had 50
was the player who had 84
was the player who was 58
was the police and not 82
was the police who did 63
was the police who had 356
was the policy that had 121
was the policy that was 198
was the pommel and yet 41
was the poorer for his 142
was the porter who had 55
was the portion that was 64
was the poster boy for 349
was the prayer that she 47
was the prayer that was 52
was the pretty one and 64
was the pretty one with 51
was the priest and his 51
was the priest who had 508
was the priest who was 305
was the prince and his 119
was the prince who had 399
was the prince who was 251
was the prince who with 44
was the profit they had 58
was the proper age for 103
was the proper day for 114
was the proper end and 42
was the proper man for 208
was the proper one and 86
was the proper one for 555
was the proper path for 53
was the proper way for 361
was the public that was 87
was the puppet was now 41
was the rallying cry and 40
was the rallying cry for 347
was the rallying cry that 186
was the reality that had 55
was the reality that lay 47
was the reality that she 61
was the reality that they 49
was the reality that was 88
was the reasoning that led 166
was the rebels who had 43
was the record year for 116
was the refuge for all 96
was the regent for her 40
was the regime that was 66
was the relief and joy 47
was the remark that was 53
was the remedy for all 222
was the remedy for this 153
was the report that had 65
was the report that set 49
was the report that she 48
was the report that they 49
was the report that two 43
was the report that was 99
was the result and not 373
was the result that not 64
was the result that was 82
was the return you got 73
was the revenge she had 75
was the reward for all 490
was the reward for being 41
was the reward for her 113
was the reward for his 544
was the reward for our 43
was the reward for this 117
was the richer for his 109
was the richer for this 107
was the romans who had 139
was the ruffian who had 54
was the russian new year 83
was the sabbath and that 110
was the sabbath and they 48
was the sabbath day and 112
was the safest one for 55
was the safest way for 150
was the sailor who had 168
was the scheme that had 45
was the scheme that was 56
was the school for him 48
was the school that had 87
was the school that was 111
was the school with its 42
was the script that was 56
was the second and not 112
was the second car that 41
was the second day and 70
was the second day out 196
was the second day that 368
was the second death that 43
was the second for both 48
was the second man and 43
was the second man she 48
was the second man that 222
was the second man who 410
was the second one and 55
was the second one for 87
was the second one she 51
was the second one that 538
was the second one who 49
was the second she had 60
was the second son and 1124
was the second son who 77
was the second that had 205
was the second that was 247
was the second war with 98
was the second who was 57
was the second year for 75
was the second year that 535
was the secret she had 80
was the secret she was 43
was the secret that had 99
was the secret that was 54
was the section that had 54
was the section that was 68
was the seller who had 44
was the senate that had 62
was the senate that was 46
was the seventh day and 61
was the seventh son and 231
was the shadow that had 97
was the shadow that was 52
was the signal for all 5139
was the signal for being 44
was the signal for both 173
was the signal for each 96
was the signal for far 113
was the signal for going 49
was the signal for her 516
was the signal for him 660
was the signal for his 1372
was the signal for its 395
was the signal for long 80
was the signal for men 46
was the signal for new 646
was the signal for one 649
was the signal for our 461
was the signal for that 339
was the signal for them 668
was the signal for this 152
was the signal for two 203
was the signal for war 1633
was the signal for yet 108
was the signal gun for 67
was the signal that all 170
was the signal that had 114
was the signal that his 76
was the signal that set 44
was the signal that she 148
was the signal that they 340
was the signal that was 53
was the signal they had 166
was the simple idea that 229
was the simple one that 861
was the simple things that 148
was the sister who had 278
was the sister who was 130
was the sketch she had 42
was the something that had 65
was the source and end 74
was the source and seat 44
was the source and that 45
was the source area for 54
was the source for all 234
was the source for both 88
was the source for his 191
was the source for one 81
was the source for that 63
was the source for this 328
was the source for two 87
was the speaker for this 42
was the speech that was 49
was the spirit and not 163
was the spirit that had 390
was the spirit that led 222
was the spirit that was 479
was the spirit that won 42
was the spirit who had 48
was the spirit who led 43
was the spirit who was 68
was the squire who was 43
was the starting gun for 105
was the states that had 40
was the strange man who 96
was the street that led 65
was the street that was 48
was the strength and key 41
was the strength that had 50
was the strength that was 41
was the sudden fear that 65
was the sultan who had 85
was the summer she was 77
was the surest way for 272
was the surest way our 49
was the surgeon who had 146
was the surgeon who was 53
was the symbol for all 251
was the symbol for death 101
was the symbol for that 44
was the system and not 88
was the system that had 304
was the system that has 58
was the system that they 45
was the system that was 692
was the tableau that was 41
was the tangled web that 77
was the target and that 150
was the target for all 230
was the target for his 77
was the target for one 125
was the target for this 45
was the target for two 43
was the target set for 60
was the teacher and his 42
was the teacher and she 118
was the teacher and that 97
was the teacher and they 53
was the teacher and who 116
was the teacher who did 52
was the teacher who had 361
was the teacher who was 298
was the temple and its 109
was the temple with its 56
was the tenant who had 68
was the tension that had 65
was the terror that had 85
was the terror that was 52
was the thought and this 46
was the thought she had 65
was the thought that all 168
was the thought that any 54
was the thought that for 111
was the thought that god 88
was the thought that had 484
was the thought that her 332
was the thought that his 660
was the thought that lay 44
was the thought that not 45
was the thought that now 138
was the thought that one 414
was the thought that our 88
was the thought that ran 413
was the thought that she 1461
was the thought that they 606
was the thought that this 873
was the thought that was 343
was the thought that with 51
was the thought that you 191
was the tories who had 50
was the trader who had 75
was the truest man who 103
was the utmost that any 50
was the utmost that had 57
was the utmost that they 52
was the utmost that was 143
was the version that was 141
was the vessel that had 95
was the vessel that was 65
was the victim and not 226
was the victim and that 98
was the victim and who 141
was the victim who had 72
was the victim who was 119
was the victor and she 49
was the victor and that 44
was the victor and who 112
was the virgin who had 56
was the visage that she 89
was the waiter who had 72
was the waiter with his 52
was the warrior who had 94
was the weight that was 52
was the whipping boy for 95
was the whites who had 80
was the wicked man that 169
was the winner and was 54
was the winner and who 67
was the winter that for 57
was the wisdom they had 44
was the wisest man that 542
was the wisest man who 242
was the wizard who had 55
was the worker who had 58
was the worker who was 88
was the wretch who had 104
was the writer and poet 42
was the writer who had 186
was the writer who was 99
was the younger man and 94
was the younger man who 430
was the younger men that 114
was the younger men who 181
was the younger one who 142
was the younger son and 189
was the younger son who 69
was to absorb all his 49
was to absorb him for 116
was to accept his own 45
was to accept them and 64
was to advise him not 49
was to advise him that 46
was to affect all his 57
was to affect him for 46
was to affect his own 41
was to affirm that god 50
was to answer for her 89
was to answer for him 77
was to answer for his 222
was to answer for them 73
was to answer for this 56
was to answer his own 56
was to answer with his 65
was to arouse all his 41
was to arouse all that 40
was to arrange for all 45
was to arrange for and 44
was to arrange for her 124
was to arrange for him 105
was to arrange for his 241
was to arrange for its 109
was to arrange for one 160
was to arrange for them 98
was to arrange for two 114
was to arrest and bring 139
was to arrest him and 112
was to arrest them and 57
was to arrive that day 189
was to arrive with his 124
was to assert his own 85
was to assert its own 73
was to assert that all 82
was to assert that his 159
was to assert that she 57
was to assert that they 89
was to assert that this 68
was to assess how far 123
was to assist him and 42
was to assist him that 209
was to assist him with 235
was to assist them with 86
was to assume and pay 189
was to assume his new 63
was to assume that all 360
was to assume that any 82
was to assume that each 90
was to assume that his 104
was to assume that men 45
was to assume that one 146
was to assume that our 41
was to assume that she 99
was to assume that they 311
was to assume that this 202
was to assure her that 291
was to assure him that 1138
was to assure that all 205
was to assure that any 57
was to assure that each 62
was to assure that his 46
was to assure that they 72
was to assure that this 40
was to assure them that 985
was to assure you that 339
was to attack him and 55
was to attack him with 49
was to attack one who 54
was to attack them and 45
was to attack them with 85
was to attack with all 41
was to attack with his 116
was to attack with its 52
was to attack with two 148
was to attain his own 40
was to attain this end 89
was to banish war and 107
was to become all too 1916
was to become both his 46
was to become due and 72
was to become for all 95
was to become for her 143
was to become for him 353
was to become her new 50
was to become her own 297
was to become his new 156
was to become his own 675
was to become his real 44
was to become his son 328
was to become its own 52
was to become one day 240
was to become one with 341
was to become our new 85
was to become our own 44
was to befall him and 50
was to behold his men 106
was to betray him and 45
was to borrow for his 56
was to bridge this gap 102
was to bruise his head 53
was to charge her with 42
was to charge him with 283
was to charge them with 132
was to charge you with 55
was to choose for her 40
was to choose for his 112
was to choose her own 83
was to choose him for 44
was to choose his own 302
was to choose its own 429
was to choose one and 44
was to choose one for 66
was to combat this that 97
was to comply with all 105
was to comply with her 105
was to comply with his 226
was to comply with this 98
was to conceal his own 78
was to conceal his real 65
was to confer with him 126
was to confer with his 63
was to confer with them 47
was to convey all that 97
was to convey her and 41
was to convey him and 122
was to convey his own 41
was to convoy him had 78
was to credit him with 82
was to decide for each 52
was to decide how and 58
was to decide how far 315
was to decide how they 51
was to decide how this 56
was to decide its own 55
was to decide this that 93
was to decide who had 53
was to decide who was 442
was to decree that all 65
was to defend and not 42
was to defend his own 207
was to defend its own 159
was to define his own 53
was to define its own 63
was to demand that all 123
was to demand that they 110
was to depart for his 67
was to depart that day 72
was to depend for all 99
was to depend for his 40
was to depend for its 199
was to depose him and 71
was to detain him for 47
was to devote all her 52
was to devote all his 288
was to devote all its 60
was to direct all her 206
was to direct all his 80
was to direct his own 42
was to direct that all 41
was to divide this sum 43
was to divide with him 108
was to edward that his 63
was to effect this that 141
was to embark for his 96
was to embark for new 88
was to embark with his 81
was to employ all his 93
was to employ for his 54
was to employ his own 51
was to employ its own 40
was to enable men and 55
was to endure for all 88
was to endure for his 43
was to endure for six 74
was to endure for ten 79
was to endure for two 209
was to england that they 99
was to enlist his aid 51
was to ensure his own 120
was to ensure its own 67
was to ensure law and 42
was to ensure that all 2885
was to ensure that any 550
was to ensure that both 228
was to ensure that each 839
was to ensure that for 60
was to ensure that her 410
was to ensure that his 905
was to ensure that its 319
was to ensure that key 60
was to ensure that men 82
was to ensure that new 113
was to ensure that non 85
was to ensure that not 62
was to ensure that one 271
was to ensure that our 220
was to ensure that she 336
was to ensure that that 122
was to ensure that they 1569
was to ensure that this 669
was to ensure that you 116
was to ensure this that 89
was to entreat her not 48
was to escape with his 107
was to escape with our 88
was to evolve its own 41
was to exhume with his 41
was to expand this idea 49
was to expire one year 54
was to expose his own 50
was to extend his own 91
was to extend its own 47
was to ferret out all 59
was to ferret out and 205
was to ferret out any 43
was to figure out how 2792
was to figure out that 46
was to figure out who 201
was to figure out why 149
was to finish him off 114
was to follow all his 130
was to follow and lead 94
was to follow and that 62
was to follow and was 71
was to follow can not 74
was to follow did not 53
was to follow her and 107
was to follow her lead 225
was to follow her own 96
was to follow him all 86
was to follow him and 338
was to follow him for 124
was to follow him out 113
was to follow him with 148
was to follow his lead 176
was to follow his own 449
was to follow its own 114
was to follow sat near 42
was to follow them and 107
was to follow them with 111
was to follow this man 41
was to follow this path 60
was to follow this with 81
was to follow was not 161
was to follow with all 87
was to follow with her 66
was to follow with his 386
was to follow you and 65
was to forget all that 73
was to forget his own 41
was to france that she 54
was to france that they 52
was to further his own 162
was to further this aim 46
was to govern all his 202
was to govern his own 40
was to happen and that 40
was to happen now that 54
was to happen that day 292
was to happen was not 45
was to happen was that 47
was to hinder that that 119
was to ignore him and 104
was to ignore them and 167
was to impose his own 93
was to impose its own 71
was to impose law and 42
was to impose that tax 42
was to inform all his 49
was to inform her that 668
was to inform him that 1605
was to inform them that 1093
was to inform you that 192
was to insist that all 364
was to insist that any 41
was to insist that each 58
was to insist that her 53
was to insist that his 197
was to insist that its 40
was to insist that one 42
was to insist that she 157
was to insist that they 244
was to insist that this 148
was to insure that all 327
was to insure that any 49
was to insure that each 111
was to insure that his 54
was to insure that they 106
was to insure that this 52
was to invest him with 298
was to invest them with 182
was to invite death and 135
was to invoke for him 42
was to launch his own 74
was to launch its own 43
was to listen and not 53
was to listen and then 41
was to manage her own 45
was to manage his own 50
was to manage its own 126
was to mention his own 40
was to murder and rob 160
was to myself and all 63
was to obsess him for 73
was to obtain aid for 44
was to obtain for each 47
was to obtain for her 61
was to obtain for him 180
was to obtain for his 136
was to obtain for them 111
was to obtain her for 44
was to obtain his own 59
was to obviate this that 143
was to occupy all his 48
was to occupy her for 129
was to occupy him all 57
was to occupy him for 1406
was to occupy them for 120
was to occupy with her 59
was to occupy with his 53
was to perish with her 63
was to perish with his 45
was to plague her for 97
was to plague him all 145
was to plague him for 532
was to plague them for 45
was to praise god and 69
was to praise god for 56
was to praise him for 62
was to punish her for 93
was to punish him for 454
was to punish them for 292
was to punish with death 75
was to punish you for 59
was to purify his own 41
was to pursue him all 41
was to pursue him for 60
was to pursue him with 42
was to pursue his own 161
was to pursue its own 62
was to pursue them and 42
was to pursue with his 56
was to realize his own 50
was to realize that all 64
was to realize that her 55
was to realize that his 124
was to realize that not 48
was to realize that one 121
was to realize that she 161
was to realize that they 109
was to realize that this 269
was to realize that you 40
was to realize this idea 106
was to rebuke him for 44
was to recall all his 68
was to recall his son 73
was to recall that his 45
was to reckon for had 110
was to record all that 51
was to record his own 88
was to redeem her and 50
was to reduce all things 92
was to reduce his own 60
was to reduce its own 45
was to reform and not 73
was to regret that she 51
was to remain all his 187
was to remain for all 90
was to remain for her 53
was to remain for him 128
was to remain for long 76
was to remain for six 124
was to remain for ten 175
was to remain for two 316
was to remain his own 58
was to remain near him 48
was to remain one for 81
was to remain that way 216
was to remain with each 50
was to remain with her 1119
was to remain with him 3216
was to remain with his 545
was to remain with its 67
was to remain with them 687
was to remain with this 60
was to remark that his 43
was to remark that they 75
was to remedy this and 47
was to remedy this that 466
was to remind her that 366
was to remind him that 1400
was to remind them that 941
was to remind you that 279
was to remove all but 44
was to remove them all 66
was to render all law 40
was to render all our 61
was to render his new 41
was to render his own 41
was to report for his 63
was to reside with her 46
was to reside with him 46
was to reside with his 71
was to resign his seat 91
was to resume his old 43
was to retain all her 91
was to retain all his 249
was to retain all its 75
was to retain all that 48
was to retain for his 64
was to retain for its 48
was to retain her own 260
was to retain her two 40
was to retain his own 83
was to retain his seat 87
was to retain its old 57
was to retain its own 463
was to retire each year 179
was to retire with his 60
was to retreat with all 52
was to return and aid 100
was to return for his 80
was to return for them 41
was to return one day 54
was to return that day 82
was to return with all 173
was to return with her 153
was to return with him 290
was to return with his 351
was to return with them 247
was to revenge his death 41
was to reward him for 106
was to reward him with 104
was to reward them for 59
was to reward them with 67
was to secure for all 108
was to secure for each 80
was to secure for her 103
was to secure for him 292
was to secure for his 222
was to secure for its 100
was to secure for them 146
was to secure her own 43
was to secure his own 413
was to secure his rear 61
was to secure its own 97
was to secure that aid 42
was to secure that all 55
was to secure this that 133
was to select for his 64
was to select his own 131
was to select its own 87
was to settle for all 48
was to settle its own 54
was to settle with his 43
was to sinful men not 166
was to someone who had 40
was to sorrow for and 135
was to starve them out 205
was to strike him with 41
was to strike one dead 52
was to strike out all 114
was to strike out and 65
was to strike out for 144
was to strike with his 47
was to submit his own 67
was to suffer all his 92
was to suffer all this 44
was to suffer and cry 44
was to suffer and die 1005
was to suffer death for 165
was to suffer for her 70
was to suffer for his 367
was to suffer for not 47
was to suffer for our 48
was to suffer for this 70
was to suffer with him 92
was to supply her with 169
was to supply him with 1093
was to supply his own 110
was to supply its own 69
was to supply them with 939
was to survey and map 212
was to threaten him with 223
was to threaten that they 57
was to threaten them with 179
was to travel and see 63
was to travel far and 52
was to travel for him 45
was to travel with her 165
was to travel with him 233
was to travel with his 102
was to travel with them 180
was to vacate his seat 52
was to wonder how long 61
was to wonder how she 75
was to wonder why she 117
was up before any one 137
was up before she was 72
was up behind him and 126
wax is melted out and 137
wax is rubbed with fur 54
wax is washed out with 58
way as someone who has 99
way as virtue and any 67
way by limiting its own 47
way by nature and that 101
way by pointing out that 602
way he always did and 180
way he always did with 86
way he always had with 55
way he cocked his head 332
way he ducked his head 54
way he filled out his 114
way he jerked his head 93
way he kissed her and 62
way he learned that his 57
way he lifted his head 95
way he looked and his 50
way he looked out for 55
way he looked with his 61
way he nodded his head 74
way he played with her 43
way he played with his 133
way he points out that 134
way he raised his head 49
way he reached for her 56
way he reached out and 54
way he shakes his head 74
way he should bring them 49
way he smiled with his 81
way he stands with his 55
way he talked with his 47
way he tilted his head 785
way he tipped his head 68
way he tossed his head 85
way he treated her and 123
way he treated her that 113
way he treated her was 50
way he treated his own 127
way he treated his son 130
way he treated them and 43
way he treated you and 72
way he turned his eye 105
way he turned his head 473
way he viewed his own 46
way he walked and his 49
way he walked with his 79
way he worked his way 48
way he worked out his 75
way he worked with his 53
way in carrying out his 63
way in carrying out that 59
way is better for you 44
way is better than any 134
way is better than god 56
way is better than his 51
way is better than not 42
way is better than that 218
way is easiest for you 80
way is greater than that 75
way is marked out for 59
way is opened for all 89
way is opened for him 97
way is opened for that 48
way is opened for them 180
way it always was and 116
way it always was for 42
way it always was with 572
way it rolled off her 44
way it rolled off his 55
way it struck him that 44
way it turned out and 64
way it turned out for 110
way it turned out that 156
way it turned out was 135
way it turned out with 91
way it worked out for 125
way it worked out was 188
way it worked out with 47
way it worked was that 987
way it worked was this 163
way no matter how long 58
way no matter how they 48
way no matter how you 77
way of agreeing with him 47
way of albany and new 58
way of allowing for this 224
way of amends for his 45
way of assuring her that 100
way of assuring him that 88
way of assuring that all 81
way of assuring that each 67
way of assuring that one 45
way of assuring that our 84
way of assuring that they 88
way of assuring that this 54
way of assuring that you 89
way of assuring them that 110
way of assuring you that 52
way of avoiding all this 49
way of avoiding her own 49
way of avoiding his own 59
way of avoiding this was 115
way of becoming one with 118
way of behaving that has 48
way of behaving that was 58
way of boston and new 66
way of bridging this gap 253
way of building that was 62
way of carrying her head 225
way of carrying his head 317
way of carrying out all 66
way of carrying out any 155
way of carrying out her 136
way of carrying out his 840
way of carrying out its 248
way of carrying out our 184
way of carrying out that 714
way of carrying out this 1965
way of carrying them out 773
way of carrying this out 586
way of catching them was 70
way of checking for this 53
way of checking that all 55
way of checking that they 68
way of checking that this 48
way of checking that you 69
way of checking them than 82
way of checking this out 110
way of checking this was 40
way of christ and his 124
way of deciding that one 124
way of deciding who was 66
way of defining his own 63
way of defining who they 54
way of drawling out his 143
way of dressing and eating 106
way of dressing and her 72
way of dressing and his 87
way of dressing that was 47
way of dropping his head 46
way of dropping his own 41
way of enraging her was 43
way of ensuring that all 1751
way of ensuring that any 165
way of ensuring that both 103
way of ensuring that each 207
way of ensuring that her 78
way of ensuring that his 229
way of ensuring that its 158
way of ensuring that new 57
way of ensuring that one 568
way of ensuring that our 191
way of ensuring that she 208
way of ensuring that they 990
way of ensuring that this 550
way of ensuring that you 800
way of ensuring this was 162
way of entering them but 46
way of escape and not 44
way of escape and that 115
way of escape cut off 74
way of escape for all 72
way of escape for any 59
way of escape for her 256
way of escape for him 414
way of escape for his 229
way of escape for its 42
way of escape for them 365
way of escape for you 364
way of escape that god 52
way of escape that they 42
way of escape that was 41
way of escape that you 71
way of escape was cut 100
way of escape was not 54
way of escaping all this 72
way of escaping than that 83
way of excuse for her 106
way of excuse for him 124
way of excuse for his 272
way of excuse for not 209
way of excuse for this 119
way of excusing his own 48
way of fighting was not 43
way of figuring out how 309
way of figuring out who 102
way of figuring things out 193
way of fleshing out this 58
way of georgian bay and 40
way of guessing how long 42
way of handling all that 91
way of handling his own 76
way of handling them was 57
way of handling things and 88
way of handling things was 50
way of handling this was 75
way of havana and new 61
way of hudson bay and 77
way of ignoring her was 86
way of imposing its own 48
way of income tax and 74
way of insuring that all 97
way of insuring that each 54
way of insuring that they 99
way of insuring that this 53
way of insuring that you 57
way of lowering her head 56
way of lowering his head 42
way of marching with his 41
way of marrying may not 65
way of marrying them may 138
way of measuring how far 386
way of measuring how long 49
way of nature with her 64
way of offset and may 104
way of offset was that 41
way of painting that was 68
way of panama and new 116
way of panama and san 83
way of phrasing things that 96
way of pointing out how 164
way of pointing out its 79
way of pointing out that 2826
way of pointing out this 56
way of pointing them out 47
way of praising god and 45
way of praising god for 47
way of printing them for 535
way of pursuing him and 59
way of quebec and new 40
way of ransom for his 130
way of realizing his own 45
way of realizing this being 81
way of reasoning and his 41
way of reasoning can not 46
way of reasoning does not 91
way of reasoning was not 52
way of rebuke for this 63
way of repaying her for 68
