wad live quieter in hell 129
was only natural to feel 148
was only natural to find 157
was only natural to have 137
was only natural to look 120
was only natural to make 96
was only natural to seek 131
was only natural to take 61
was only natural to think 204
was only natural to turn 104
was only natural to want 136
was only obliged to give 75
was only obliged to take 43
was only offered to those 51
was only present in those 47
was only printed at last 45
was only prudent to keep 47
was only prudent to take 42
was only stopped at last 54
was only subdued at last 40
was only suffering the fate 53
was only towards the last 49
was only towards the late 40
was only towards the turn 48
was only towards the very 438
was only typical of many 49
was only typical of what 74
was only visible to those 131
was only written to bind 55
was open towards the fire 45
was open towards the south 45
was over against the wall 217
was paid largely in kind 52
was pale against the dark 42
was pope gregory the great 546
was ready herself to treat 51
was rent asunder by these 58
was rowing against the tide 51
was said despite the fact 68
was salt against my kiss 94
was saying exactly the same 202
was saying goodbye to some 45
was seen advancing at full 59
was seen ascending the hill 46
was seen because of pain 47
was seen between the three 43
was seen embracing the other 43
was seen galloping at full 86
was seen inclining as much 53
was seen occupying the great 113
was seen plainly as well 69
was seen shortly by their 60
was seen shortly in their 49
was sent against the city 109
was sent against the fort 99
was sent against the town 46
was sent forward at once 139
was sent forward to clear 139
was sent forward to find 105
was sent forward to fort 50
was sent forward to hold 101
was sent forward to join 135
was sent forward to make 107
was sent forward to meet 191
was sent forward to open 106
was sent forward to take 442
was sent forward to tell 49
was sent outside to play 47
was shot between the eyes 315
was slow because of lack 55
was some attempt to give 43
was some attempt to keep 85
was some attempt to make 137
was some attempt to show 62
was some comfort at least 52
was some comfort in having 49
was some comfort to feel 50
was some comfort to find 105
was some comfort to have 128
was some comfort to know 482
was some comfort to learn 52
was some comfort to think 164
was some element of great 41
was some element of risk 44
was some element of truth 238
was some engineer or other 55
was some exchange of ideas 55
was some glimmer of hope 67
was some justice in their 131
was some justice in these 65
was some justice in what 80
was some kinsman of hers 44
was some millions of years 51
was some mistake or other 78
was some mixture of truth 42
was some pleasure in hearing 98
was some question of their 82
was some shuffling of feet 70
was some variation in size 42
was some variation in their 60
was some variation in these 53
was soon accused of having 61
was soon adopted by many 251
was soon adopted by most 316
was soon adopted by other 649
was soon adopted by some 63
was soon adopted in many 81
was soon adopted in other 179
was soon allowed to drop 60
was soon allowed to fall 68
was soon allowed to take 68
was soon applied to many 51
was soon applied to other 247
was soon brought to book 44
was soon brought to heel 60
was soon brought to rome 78
was soon brought to their 45
was soon brought to trial 161
was soon carried to rome 49
was soon carried to such 50
was soon certain we were 40
was soon decided to make 49
was soon drained of what 51
was soon effaced by other 68
was soon elected to fill 41
was soon enabled in some 95
was soon enabled to find 145
was soon enabled to give 53
was soon enabled to make 90
was soon enabled to send 90
was soon enabled to take 128
was soon evident to those 53
was soon exposed to view 102
was soon following at their 50
was soon induced to join 44
was soon induced to make 42
was soon induced to take 48
was soon invited to join 280
was soon invited to speak 44
was soon invited to take 87
was soon listening to their 67
was soon obliged to call 57
was soon obliged to come 67
was soon obliged to fall 117
was soon obliged to flee 132
was soon obliged to give 603
was soon obliged to have 48
was soon obliged to hold 49
was soon obliged to join 42
was soon obliged to keep 68
was soon obliged to leave 825
was soon obliged to look 49
was soon obliged to make 212
was soon obliged to move 55
was soon obliged to quit 338
was soon obliged to rise 53
was soon obliged to sail 57
was soon obliged to seek 189
was soon obliged to sell 75
was soon obliged to send 83
was soon obliged to slip 65
was soon obliged to stop 144
was soon obliged to take 314
was soon obliged to turn 126
was soon offered the post 49
was soon ordered to join 90
was soon ordered to leave 46
was soon ordered to take 54
was soon reduced to five 141
was soon reduced to four 81
was soon reduced to great 206
was soon reduced to half 85
was soon reduced to less 260
was soon reduced to nothing 179
was soon reduced to only 42
was soon reduced to such 186
was soon reduced to three 256
was soon released on bail 145
was soon removed to make 45
was soon repeated by other 55
was soon revealed to have 42
was soon shocked to find 47
was soon stained by their 73
was soon stopped by some 49
was soon visible in such 81
was soon welcome in many 93
was south america at last 43
was such ecstasy to dream 63
was such legends as those 53
was such thoughts as these 130
was such writers as these 80
was taking exactly the same 72
was taking forever to come 45
was taking forever to reach 42
was taking himself to task 81
was taking measures to make 93
was their ability to draw 62
was their ability to find 52
was their ability to form 49
was their ability to give 84
was their ability to hold 56
was their ability to keep 148
was their ability to learn 50
was their ability to live 81
was their ability to make 265
was their ability to move 98
was their ability to reach 48
was their ability to sell 55
was their ability to speak 64
was their ability to take 113
was their ability to think 54
was their ability to work 162
was their attempt to make 71
was their baptism of fire 181
was their chagrin to find 61
was their comrade in life 65
was their decision to make 157
was their delight as well 40
was their delight to find 61
was their destiny to live 47
was their destiny to rule 86
was their devotion to their 200
was their failure to find 75
was their failure to give 78
was their failure to keep 47
was their failure to make 124
was their failure to take 137
was their fortune to come 50
was their fortune to meet 60
was their loyalty to their 133
was their outlook on life 48
was their project to make 63
was their purpose in coming 75
was their purpose in life 54
was their purpose to give 56
was their purpose to have 93
was their purpose to keep 42
was their purpose to make 256
was their purpose to take 40
was their refusal to give 54
was their refusal to take 116
was their refusal to work 46
was there against my will 44
was there because he knew 94
was there because he went 55
was there because of some 45
was there because of what 89
was there because we were 69
was there exposed to view 170
was there married to miss 161
was three dollars an hour 49
was three hundred to four 41
was three minutes to five 54
was three minutes to nine 84
was told exactly the same 88
was torn asunder by four 50
was torn between an urge 60
was torn between my duty 59
was torn between my love 54
was torn between the duty 44
was torn between the hope 49
was torn between the ideal 91
was torn between the longing 67
was torn between the love 105
was torn between the need 472
was torn between the urge 227
was torn between the wish 99
was true because he made 68
was true despite the fact 2047
was upon matters so very 42
was used against the jews 52
was used because it gave 97
was used because it made 65
was used because the data 97
was used chiefly to make 48
was used despite the fact 72
was very annoyed at having 77
was very annoyed at your 96
was very annoyed to find 118
was very ashamed of what 47
was very blessed to have 94
was very capable of giving 45
was very capable of having 62
was very capable of making 77
was very capable of taking 76
was very careful in dealing 48
was very careful in making 67
was very careful in what 277
was very careful of their 41
was very careful of what 201
was very careful to cast 67
was very careful to deny 41
was very careful to draw 43
was very careful to give 318
was very careful to have 290
was very careful to hide 152
was very careful to hold 53
was very careful to keep 1599
was very careful to leave 118
was very careful to look 70
was very careful to make 819
was very careful to note 108
was very careful to save 92
was very careful to send 52
was very careful to show 140
was very careful to speak 57
was very careful to stay 118
was very careful to stop 62
was very careful to take 240
was very careful to teach 50
was very careful to tell 141
was very careful to treat 47
was very careful to warn 41
was very cautious in asking 72
was very cautious in dealing 53
was very cautious in making 73
was very cautious in what 133
was very cautious of giving 52
was very certain of what 42
was very certain to come 53
was very closely the same 40
was very content to have 76
was very evident in these 45
was very evident to those 95
was very excited at seeing 55
was very excited by what 122
was very excited to find 141
was very excited to have 294
was very excited to know 59
was very excited to learn 148
was very excited to meet 157
was very excited to tell 59
was very focused on what 48
was very foolish to come 40
was very foolish to give 51
was very foolish to have 103
was very foolish to hold 79
was very foolish to leave 64
was very foolish to take 43
was very foolish to think 69
was very forward to have 60
was very guarded in what 136
was very helpful as well 117
was very helpful in bringing 76
was very helpful in giving 156
was very helpful in making 252
was very helpful in many 98
was very helpful in reading 45
was very helpful in these 40
was very helpful to have 290
was very helpful to know 47
was very helpful to many 50
was very helpful to their 115
was very helpful to those 59
was very honored to have 65
was very inferior in size 42
was very inferior to what 197
was very largely the case 83
was very largely the same 46
was very largely the work 496
was very liberal in giving 133
was very limited in size 75
was very limited in those 74
was very limited in time 46
was very limited in what 259
was very natural in such 60
was very natural in view 84
was very natural to give 42
was very natural to speak 54
was very natural to take 50
was very natural to think 100
was very painful to have 87
was very painful to lord 81
was very painful to move 62
was very painful to think 50
was very pleasant in those 47
was very pleasant to come 109
was very pleasant to feel 138
was very pleasant to find 293
was very pleasant to have 869
was very pleasant to know 150
was very pleasant to learn 194
was very pleasant to live 90
was very pleasant to look 441
was very pleasant to meet 338
was very pleasant to miss 93
was very pleasant to ride 60
was very pleasant to speak 57
was very pleasant to stay 98
was very pleasant to take 69
was very pleasant to talk 189
was very pleasant to think 198
was very pleasant to walk 143
was very pleasant to work 167
was very pleasant up there 56
was very popular as well 51
was very popular at home 56
was very popular in cuba 49
was very popular in early 128
was very popular in high 106
was very popular in india 159
was very popular in late 63
was very popular in many 73
was very popular in north 126
was very popular in rome 181
was very popular in some 65
was very popular in south 155
was very popular in these 45
was very popular in those 467
was very precious in those 56
was very provoking to find 195
was very provoking to have 49
was very reassuring to have 48
was very reassuring to know 94
was very sanguine of taking 63
was very shocked by what 54
was very shocked to find 62
was very shocked to learn 46
was very shortly to come 42
was very shortly to have 40
was very similar in form 234
was very similar in many 188
was very similar in most 104
was very similar in plan 47
was very similar in size 156
was very similar in these 59
was very similar in tone 42
was very similar to hers 102
was very similar to life 55
was very similar to many 306
was very similar to mine 547
was very similar to most 46
was very similar to other 248
was very similar to ours 424
was very similar to some 137
was very similar to their 340
was very similar to these 61
was very similar to those 1428
was very similar to what 2443
was very similar to your 42
was very sincere in what 68
was very skilful in making 73
was very skilled at making 54
was very subject to fits 48
was very subject to have 40
was very subject to walk 95
was very superior to what 52
was very tempted to give 55
was very tempted to take 101
was very tempted to tell 105
was very thankful to find 111
was very thankful to have 369
was very thankful to those 41
was very touched by their 136
was very touched by these 42
was very touched by what 70
was very touched by your 306
was very typical of many 43
was very uncivil to leave 41
was very unequal to what 43
was very unhappy at having 125
was very unhappy at home 153
was very unhappy to find 50
was very unhappy to have 175
was very unlucky to fall 65
was very unusual in those 245
was very unusual to find 214
was very unusual to have 135
was very unwilling to come 112
was very unwilling to give 731
was very unwilling to have 628
was very unwilling to leave 698
was very unwilling to lose 80
was very unwilling to make 168
was very unwilling to obey 50
was very unwilling to part 777
was very unwilling to quit 56
was very unwilling to send 84
was very unwilling to speak 48
was very unwilling to take 434
was very unwilling to tell 45
was very welcome to lily 65
was very welcome to rest 88
was very welcome to stay 63
was very welcome to those 49
was very wishful to know 105
was very worried in case 64
was void because of lack 53
was warm against my face 55
was warm against my neck 46
was warm against my skin 44
was wearing exactly the same 238
was well adapted to call 157
was well adapted to fill 41
was well adapted to form 160
was well adapted to gain 59
was well adapted to give 74
was well adapted to keep 40
was well adapted to life 52
was well adapted to make 86
was well adapted to meet 98
was well adapted to show 58
was well adapted to such 153
was well adapted to their 254
was well adapted to these 49
was well advised to give 43
was well advised to have 85
was well advised to keep 139
was well advised to leave 56
was well advised to make 97
was well advised to seek 52
was well advised to stay 69
was well advised to take 115
was well assured of their 41
was well assured of what 58
was well capable of making 41
was well content in such 76
was well content to find 113
was well content to have 428
was well content to keep 60
was well content to leave 427
was well content to live 81
was well content to make 66
was well content to play 46
was well content to stay 71
was well content to take 76
was well content to think 56
was well content to wait 102
was well doubted by many 47
was well founded in fact 180
was well guarded by five 42
was well outside the city 158
was well outside the gate 48
was well outside the range 96
was well outside the town 51
was well printed on good 53
was well settled in life 41
was well skilled in dealing 50
was well skilled in many 52
was well skilled in such 48
was what appeared to have 77
was what bothered me most 120
was what brought me back 62
was what brought me here 205
was what existed the last 65
was what worried me most 104
was wide variation in their 52
was wise because he knew 71
was worth exactly as much 54
was worth fifteen of mine 133
was your decision to come 47
was your decision to make 141
was your pleasure to make 47
was your pleasure to name 40
was your purpose in coming 206
way back against the wall 278
way back against the wind 313
way back because it will 51
way back towards the city 49
way back towards the door 109
way back towards the main 57
way back towards the road 101
way back towards the town 143
way best adapted to their 46
way from achieving the goal 60
way from america to tell 61
way from buffalo to erie 97
way from florida or from 60
way from holland to look 55
way from poverty to wealth 129
way from ukraine to have 70
way great delight at seeing 64
way hash function is used 99
way making himself in part 42
way most congenial to their 44
way only hardens the heart 74
way their freedom to make 80
way very similar to those 81
way very similar to what 141
weak side against my will 97
weak young fellows to ruin 43
wear dark glasses to hide 73
wear some flowers in your 287
wear their emotions on their 557
wear their fetters in their 145
wear their religion on their 265
wear your emotions on your 84
wet back against the wall 112
wet feet decided to make 135
who acts according to these 40
who acts according to what 57
who also appeared to have 170
who also assumed the name 129
who also claimed the land 52
who also claimed to have 638
who also claimed to speak 42
who also donated the land 41
who also enjoyed the same 44
who also happens to have 590
who also happens to know 42
who also happens to work 50
who also hurried to join 50
who also opposed the bill 48
who also partake of these 55
who also refused to give 53
who also refused to sign 60
who also refused to take 64
who band together to form 78
who band together to help 50
who bears witness of these 81
who best managed to free 76
who bore exactly the same 79
who bore witness of their 62
who bore witness to their 105
who brag chiefly of their 53
who came because of their 64
who came closest to making 57
who came expecting to find 59
who came forward at once 115
who came forward in their 94
who came forward of their 59
who came forward to fill 81
who came forward to give 296
who came forward to help 364
who came forward to join 112
who came forward to kiss 40
who came forward to make 148
who came forward to meet 753
who came forward to save 116
who came forward to speak 215
who came forward to take 362
who came forward to tell 88
who came forward to thank 52
who came forward to vote 58
who came forward to work 60
who came together to form 600
who came together to help 53
who came together to make 109
who came together to talk 48
who came together to work 55
who came towards the boat 51
who cheat express as much 42
who come forward to give 61
who come forward to help 77
who come forward to speak 44
who come forward to take 51
who come quickly to mind 48
who come together in their 43
who come together to form 462
who come together to help 80
who come together to learn 66
who come together to make 160
who come together to play 40
who come together to work 135
who died because of their 162
who died between the ages 487
who died between the time 72
who died between the years 162
who died defending the city 84
who died defending the pass 43
who died peaceably in their 51
who during millions of years 75
who eases himself on trot 75
who even becomes at last 51
who even claimed to have 90
who even profess to love 42
who even refused to talk 46
who even stooped to kiss 55
who ever claimed to have 71
who ever deserve to look 131
who fall between the ages 43
who fall outside of these 45
who fall outside the norm 91
who fall outside the range 50
who fall victims to their 121
who fall victims to these 53
who fears because he sees 42
who feel ashamed of their 83
who feel equally at home 46
who feel exactly the same 137
who feel obliged to take 48
who feel trapped by their 109
who feel trapped in their 112
who fell defending the city 59
who fell victims to their 338
who felt acutely the need 41
who felt equally at home 97
who felt exactly the same 127
who felt herself at once 40
who felt himself at home 209
who felt himself in some 66
who felt himself to have 109
who felt obliged to hope 122
who felt obliged to leave 67
who felt obliged to make 81
who felt obliged to take 81
who felt strongly the need 68
who felt trapped in their 48
who file charges or give 56
who find pleasure in reading 98
who find pleasure in such 80
who find pleasure in their 62
who find pleasure in these 42
who flung himself in vain 58
who from motives of self 90
who gave details of their 49
who gave exactly the same 56
who gave herself the airs 73
who gave himself no airs 74
who gave himself the airs 93
who gave himself the name 249
who gave lessons in hand 103
who gave priority to their 55
who gave promise of great 109
who gave promise of making 47
who gave promise of much 92
who gave willingly of their 241
who give priority to their 89
who give promise of making 51
who hast brought me these 68
who hast brought the gold 67
who hast written thy holy 69
who hate slavery as much 71
who have ability to think 41
who have abjured the realm 98
who have adapted to life 75
who have adapted to their 111
who have adhered to their 115
who have adopted as their 124
who have adopted it have 275
who have adopted no other 45
who have adopted so many 49
who have adopted the book 103
who have adopted the faith 52
who have adopted the more 43
who have adopted the most 121
who have adopted the name 152
who have adopted the other 60
who have adopted the plan 72
who have adopted the role 48
who have adopted the rule 50
who have adopted the same 431
who have adopted the term 127
who have adopted the text 92
who have adopted the theory 120
who have adopted the view 99
who have adopted the ways 53
who have agendas of their 40
who have alcohol or drug 288
who have alcohol or other 86
who have allowed me into 76
who have ambition to tread 65
who have appealed to their 71
who have appeared as poets 47
who have appeared in arms 56
who have appeared in many 47
who have appeared in such 60
who have appeared in these 153
who have appeared of late 65
who have appeared to have 76
who have applied the same 53
who have applied the term 113
who have applied the theory 61
who have applied to leave 47
who have applied to their 42
who have arrived at full 86
who have arrived at great 73
who have arrived at some 147
who have arrived at such 139
who have arrived at their 309
who have arrived at these 75
who have arrived at years 359
who have arrived in their 41
who have arrived on time 149
who have arrived to years 76
who have aspired to rule 172
who have assumed the care 46
who have assumed the duty 46
who have assumed the form 64
who have assumed the garb 58
who have assumed the high 84
who have assumed the mask 113
who have assumed the name 278
who have assumed the role 312
who have assumed the same 40
who have assumed the task 114
who have behaved in such 168
who have behaved in ways 41
who have belonged to their 41
who have blessed my life 119
who have blotted so much 53
who have boasted of their 100
who have bothered to learn 43
who have bothered to look 63
who have brought an army 42
who have brought in their 81
who have brought it into 220
who have brought it upon 60
who have brought me back 156
who have brought me here 226
who have brought me into 130
who have brought so many 69
who have brought so much 592
who have brought the most 122
who have brought the theory 99
who have brought the very 87
who have brought to their 259
who have brought up their 237
who have brought us here 42
who have brought us into 268
who have capital to lend 92
who have carried on their 410
who have carried the arms 131
who have carried the flag 61
who have carried the name 71
who have carried the work 44
who have chanced to find 95
who have chanced to pass 54
who have charged me ever 53
who have cheered my life 73
who have claimed to find 86
who have claimed to have 693
who have claimed to know 159
who have claimed to speak 87
who have climbed so high 55
who have climbed the cold 190
who have climbed the hill 95
who have climbed up from 49
who have control of their 161
who have counted the cost 138
who have courage to face 48
who have courage to tell 113
who have courage to tread 105
who have courage to work 40
who have covered the same 100
who have crossed the dark 45
who have crossed the great 171
who have crossed the line 691
who have crossed the ocean 662
who have custody of their 319
who have decided on their 90
who have decided to break 109
who have decided to come 93
who have decided to form 53
who have decided to give 193
who have decided to have 276
who have decided to join 205
who have decided to keep 62
who have decided to kill 64
who have decided to leave 400
who have decided to live 506
who have decided to make 569
who have decided to move 150
who have decided to play 44
who have decided to quit 79
who have decided to seek 108
who have decided to sell 64
who have decided to stay 467
who have decided to stop 84
who have decided to take 522
who have decided to turn 40
who have decided to work 174
who have defects in their 47
who have derived it from 79
who have derived so much 114
who have derived the most 114
who have desired the giving 91
who have desired to find 42
who have desired to have 50
who have desired to know 52
who have desired to make 70
who have desired to think 46
who have devised the plan 58
who have devoted at least 47
who have devoted my life 62
who have devoted so many 72
who have devoted so much 1334
who have devoted the best 242
who have devoted the most 460
who have divided it into 50
who have drifted in from 149
who have elected to come 56
who have elected to have 64
who have elected to live 141
who have elected to make 111
who have elected to stay 132
who have elected to take 113
who have elected to work 115
who have endured so many 75
who have endured so much 756
who have endured the most 203
who have endured the pain 63
who have endured the same 133
who have enjoyed no such 45
who have enjoyed so much 41
who have enjoyed the best 425
who have enjoyed the most 233
who have enjoyed the same 177
who have entered my life 231
who have entered on their 134
who have entered or left 113
who have entered the army 92
who have entered the city 86
who have entered the fray 62
who have entered the life 62
who have entered the realm 100
who have entered the room 72
who have entered the same 63
who have entered the third 45
who have entered the work 225
who have escaped or been 58
who have escaped or died 164
who have escaped so many 62
who have escaped the dark 85
who have essayed the great 44
who have essayed the role 44
who have essayed the same 44
who have essayed the task 109
who have everything in life 41
who have everything in their 59
who have everything to gain 761
who have everything to learn 235
who have everything to live 42
who have everything to lose 394
who have everything to make 46
who have evinced so much 41
who have exactly the same 892
who have exerted the most 67
who have fancied an ideal 42
who have fifteen or more 161
who have figured in these 179
who have flocked in from 48
who have focused on their 54
who have focused on these 41
who have friends in high 59
who have friends in india 83
who have gathered the acts 60
who have gathered up their 74
who have gloried in their 82
who have grasped the fact 74
who have grasped the full 65
who have grasped the meaning 171
who have grasped the true 65
who have grasped the truth 83
who have grounds of their 66
who have guessed so much 51
who have handled so many 63
who have handled the helm 68
who have handled the same 123
who have hurried on their 47
who have incomes of less 111
who have incomes of more 43
who have incomes of over 51
who have invited me into 92
who have invited us into 46
who have justice on their 114
who have labored in love 47
who have labored in these 40
who have labored so hard 325
who have labored so much 92
who have labored to make 175
who have leisure as well 54
who have leisure on their 55
who have leisure to feel 45
who have leisure to look 78
who have leisure to think 83
who have managed to break 122
who have managed to come 79
who have managed to cope 47
who have managed to find 320
who have managed to flee 92
who have managed to free 88
who have managed to gain 221
who have managed to give 67
who have managed to grow 51
who have managed to have 57
who have managed to hold 168
who have managed to keep 596
who have managed to learn 51
who have managed to leave 87
who have managed to live 191
who have managed to lose 53
who have managed to make 519
who have managed to move 91
who have managed to pass 70
who have managed to pull 49
who have managed to push 50
who have managed to reach 197
who have managed to rise 111
who have managed to save 177
who have managed to slip 81
who have managed to stay 362
who have managed to take 90
who have managed to turn 91
who have managed to work 118
who have matured in their 41
who have members of their 58
who have noticed it have 50
who have nowhere to live 124
who have nowhere to turn 188
who have occasion to call 43
who have occasion to come 56
who have occasion to know 65
who have occasion to look 47
who have occasion to make 565
who have occasion to pass 274
who have occasion to send 69
who have occasion to speak 280
who have occasion to take 46
who have occasion to work 147
who have offered me their 192
who have offered the most 110
who have offered the ruin 155
who have offered to give 44
who have offered to help 157
who have offered to take 49
who have offered up their 117
who have offered us their 81
who have opinions of their 105
who have opposed it have 148
who have opposed the bill 114
who have perhaps the most 105
who have perused the work 48
who have preached so much 48
who have preached the word 49
who have pursued the same 212
who have rallied me upon 62
who have realized the great 42
who have realized the need 62
who have realized the self 109
who have realized the true 72
who have realized the truth 674
who have reasoned on these 45
who have refined the tone 45
who have refused to bend 40
who have refused to come 100
who have refused to face 43
who have refused to give 325
who have refused to grow 45
who have refused to have 64
who have refused to help 51
who have refused to join 295
who have refused to learn 79
who have refused to leave 120
who have refused to make 167
who have refused to move 40
who have refused to obey 207
who have refused to sell 75
who have refused to sign 138
who have refused to take 608
who have refused to talk 44
who have refused to work 114
who have removed to other 94
who have reopened the case 47
who have repeated the same 67
who have resided as many 44
who have resided at least 113
who have resided in india 168
who have resided in said 61
who have resided in their 85
who have resided in those 48
who have resided or been 96
who have retired or been 67
who have retired or died 72
who have retired or have 74
who have retired or left 246
who have retired to live 61
who have retired to their 85
who have rivaled it have 45
who have roughly the same 138
who have searched in vain 104
who have secured at least 50
who have settled in india 82
who have settled in north 159
who have settled in other 255
who have settled in south 183
who have settled in their 186
who have settled in these 173
who have settled in those 60
who have settled on land 56
who have settled on their 52
who have settled on these 51
who have sisters of their 44
who have somehow or other 125
who have started in life 81
who have started on their 69
who have started so many 50
who have started to make 43
who have started to work 84
who have stepped up their 53
who have stirred the soul 40
who have stopped at nothing 44
who have stopped the time 42
who have stopped to think 41
who have stories to tell 242
who have striven in vain 51
who have striven so hard 46
who have striven to find 47
who have striven to keep 63
who have striven to live 46
who have striven to make 199
who have studied at least 140
who have studied in depth 44
who have studied in their 45
who have studied in these 44
who have studied it from 82
who have studied it have 178
who have studied it know 50
who have studied it more 70
who have studied it most 684
who have studied the arts 73
who have studied the best 72
who have studied the bony 73
who have studied the book 331
who have studied the case 289
who have studied the data 106
who have studied the dream 40
who have studied the early 246
who have studied the food 95
who have studied the great 148
who have studied the heart 43
who have studied the laws 291
who have studied the life 864
who have studied the moon 41
who have studied the most 159
who have studied the past 219
who have studied the plan 54
who have studied the play 59
who have studied the rise 165
who have studied the role 263
who have studied the same 494
who have studied the site 49
who have studied the south 56
who have studied the text 99
who have studied the theory 156
who have studied the true 83
who have studied the veda 97
who have studied the ways 135
who have studied the word 181
who have studied the work 273
who have tackled the same 42
who have touched my heart 85
who have touched my life 1059
who have touched the south 177
who have trodden it like 47
who have trodden the paths 59
who have trodden the same 271
who have trouble in reading 92
who have trusted me there 53
who have trusted the lord 41
who have trusted to their 68
who have usurped the name 83
who have violated the best 86
who have violated the laws 738
who have violated the most 98
who have violated the rule 126
who have visited it have 98
who have visited me here 51
who have visited the alps 78
who have visited the cape 64
who have visited the city 214
who have visited the great 167
who have visited the holy 230
who have visited the land 71
who have visited the most 194
who have visited the north 94
who have visited the other 45
who have visited the park 41
who have visited the same 166
who have visited the sick 45
who have visited the site 284
who have visited the south 120
who have visited the spot 384
who have visited the tomb 65
who have visited the town 68
who have visited the west 272
who have visited us from 89
who have visited us have 41
who have watched it from 59
who have watched the rise 58
who have watched the slow 44
who have watched the work 61
who have written at least 117
who have written at length 365
who have written in other 43
who have written in their 68
who have written in these 89
who have written of laws 41
who have written of their 384
who have written of these 168
who have written of those 44
who have written on dogs 123
who have written on such 91
who have written on their 182
who have written on these 657
who have written so ably 44
who have written so many 173
who have written so much 1099
who have written so well 78
who have written the best 141
who have written the life 192
who have written the most 754
who have written to tell 83
who have written to thank 43
who have wrought so much 123
who have yielded so much 66
who have yielded to their 62
who have yielded up their 118
who having arrived at great 72
who held exactly the same 74
who hold exactly the same 67
who hold parcels of five 72
who hold religion to have 171
who join together to form 138
who join together to make 55
who just arrived in town 61
who just entered the room 139
who just happens to come 62
who just happens to have 1291
who just happens to know 161
who just happens to like 61
who just happens to live 148
who just happens to look 117
who just happens to love 55
who just happens to work 98
who just managed to keep 46
who keep records of their 53
who kept himself in good 50
who kept himself so much 41
who kept records of their 169
who knew himself to have 65
who knew perhaps as much 50
who know mankind in theory 47
who lack control of their 150
who lack courage the gods 61
who last touched the ball 244
who leans against the wall 80
who leans forward to stay 65
who left ireland to join 47
who left records of their 184
who lets himself be seen 54
who lift infants to their 191
who like variety in their 45
who live according to such 51
who live according to their 701
who live according to these 84
who live chiefly on fish 98
who live outside of their 124
who live outside of town 61
who live outside the city 1261
who live outside the home 91
who live outside the main 50
who live outside the pale 188
who live outside the range 41
who live outside the south 185
who live outside the town 119
who live quietly at home 40
who live together in great 40
who live together in love 80
who live together in peace 68
who live together in such 55
who live together in their 50
who live towards the north 93
who live towards the open 44
who look askance at these 45
who look exactly the same 44
who look forward to having 74
who look forward to seeing 59
who look forward to some 99
who look forward to such 45
who look forward to their 202
who look forward to these 40
who lose control of their 304
who lose custody of their 75
who lost control of their 227
who lost custody of their 74
who lost herself in union 41
who lost members of their 53
who love members of their 50
who lure sailors to their 61
who made exactly the same 135
who made herself at home 65
who made himself at home 173
who made himself so great 48
who made himself the most 75
who made perhaps the most 259
who make comfort the great 49
who make demands on their 50
who make exactly the same 50
who make history the great 84
who meet together to dine 117
who meet together to toil 60
who most believe in their 55
who must approve the plan 47
who must commute to work 41
who must dispose of their 48
who must execute the plan 50
who must perform the same 51
who must perform the task 55
who must perform the work 55
who must possess the same 52
who must somehow or other 47
who need support in their 44
who once boasted of their 40
who once claimed to have 124
who once reigned in these 65
who only deigned to take 105
who only desires to fill 46
who only dispose of their 46
who only gloried in their 60
who only require an inch 83
who only studied to keep 47
who owed everything to their 95
who owes payment or other 455
who paid tribute to their 85
who pass whistling to their 93
who plan schemes of life 131
who play against the bank 44
who plot against my life 56
who puts exactly the same 41
who rank according to their 73
who rank highest in their 40
who rode hastily up from 58
who rose against the said 95
who rose superior to their 42
who rush forward to kill 41
who said exactly the same 69
who says exactly the same 47
who seek custody of their 47
who seem hitherto to have 92
who seem somehow to have 49
who seem unaware of their 52
who sees herself as having 46
who sees himself as having 118
who sees himself as part 110
who send parcels by post 66
who sets himself on fire 61
who sets himself the task 435
who sets himself to find 131
who sets himself to such 72
who sets himself to work 66
who show promise of making 47
who shut himself up also 65
who sins against the holy 236
who sits between the young 57
who sits quietly at home 49
who slew richard the third 41
who sold himself to work 67
who soon becomes so much 81
who speak against the holy 46
who speak against the truth 54
who speak spanish as their 212
who speak spanish as well 48
who speak spanish at home 253
who stay married to their 40
who stay quietly at home 74
who swam against the tide 120
who swim against the tide 80
who take control of their 243
who take counsel at their 66
who take counsel of their 44
who take delight in making 86
who take delight in reading 105
who take delight in seeing 45
who take delight in such 136
who take delight in their 61
who take exactly the same 42
who take insulin or oral 59
who take pleasure in having 44
who take pleasure in hearing 44
who take pleasure in making 164
who take pleasure in reading 142
who take pleasure in seeing 154
who take pleasure in spying 63
who take pleasure in such 310
who take pleasure in their 201
who take pleasure in these 53
who think slavery is wrong 80
who threw himself at once 111
who threw matilda in your 53
who tied weights so heavy 163
who took captive the heart 64
who took control of their 126
who took delight in seeing 44
who took delight in their 56
who took exactly the same 58
who took matters in hand 77
who took occasion to speak 93
who took pleasure in bringing 102
who took pleasure in coming 55
who took pleasure in giving 53
who took pleasure in hearing 137
who took pleasure in making 110
who took pleasure in seeing 147
who took pleasure in such 64
who took pleasure in their 94
who took pleasure in these 91
who took service at once 44
who took shelter in india 43
who took shelter in their 61
who used exactly the same 127
who uses alcohol or other 63
who uses exactly the same 55
who vote according to their 109
who vote against it will 44
who walk according to their 77
who well declining the gaping 63
who went against the tide 62
who went forward to meet 78
who went towards the fire 46
who were accused by their 151
who were accused of acting 40
who were accused of acts 47
who were accused of aiding 100
who were accused of anti 84
who were accused of beating 65
who were accused of bringing 45
