wail of two old boughs 62
were the one who worked 48
were the real and actual 137
were the red and yellow 89
were the son and brother 68
were the things she needed 62
were the things she thought 42
were the things she wanted 154
were the things that caused 121
were the things that filled 71
were the things that helped 136
were the things that needed 43
were the things that nobody 62
were the things that seemed 115
were the things that struck 54
were the things that turned 41
were the things they talked 58
were the things they wanted 49
were the top and bottom 166
were the two men amused 46
were the two men toward 41
were the two old ladies 60
were the way they always 43
were the way they should 76
were the weak and wicked 117
were to aid and assist 62
were to ask any athenian 66
were to ask any favors 55
were to ask any number 53
were to ask any person 48
were to ask for advice 45
were to ask for something 42
were to ask her whether 79
were to ask him whether 190
were to ask his advice 44
were to ask them whether 152
were to ask this further 91
were to ask this little 47
were to ask you whether 294
were to beg and starve 43
were to bring her through 67
were to bring him before 63
were to bring this double 52
were to die this minute 46
were to die this moment 110
were to hear and decide 56
were to her not merely 48
were to him but slight 100
were to him not merely 254
were to lay his dwelling 51
were to let and nobody 50
were to let this volume 49
were to pay one dollar 69
were to pay one shilling 112
were to pay ten pounds 50
were to read this letter 83
were to reap its fruits 46
were to run for office 79
were to run for twenty 105
were to run its course 72
were to say that christ 94
were to say that matter 52
were to say that someone 55
were to say that something 76
were to see her through 54
were to see him through 46
were to see his master 93
were to see one another 382
were to see you drowning 54
were to see you fighting 41
were to use old wheels 91
were to use this excuse 42
were up and off before 67
were up and out before 63
west of this was another 40
west the sky was aflame 197
west the sun had broken 73
west to east and become 104
west to iowa and kansas 57
what an air she smacks 41
what an air she tosses 50
what an art may aspire 110
what by now had become 595
what by now has become 295
what by then had become 1069
what by then was called 91
what do they all amount 223
what do you get instead 48
what do you now intend 40
what do you see before 66
what do you see beside 147
what do you see inside 47
what he and his allies 85
what he and his brother 372
what he and his cousin 49
what he and his family 1326
what he and his fellow 2160
what he and his friend 242
what he and his hearers 65
what he and his little 46
what he and his master 54
what he and his readers 55
what he and his school 42
what he and his sister 121
what he ate for dinner 186
what he can and should 350
what he can get through 51
what he can get without 61
what he can not accept 218
what he can not afford 267
what he can not answer 40
what he can not attain 221
what he can not choose 100
what he can not convey 52
what he can not defend 48
what he can not define 51
what he can not effect 203
what he can not endure 85
what he can not escape 73
what he can not expect 52
what he can not finish 45
what he can not forget 45
what he can not handle 53
what he can not hinder 52
what he can not justly 42
what he can not manage 46
what he can not obtain 253
what he can not remedy 89
what he can not resist 49
what he can see through 104
what he did and burned 43
what he did and failed 56
what he did and taught 255
what he did and thought 308
what he did and wanted 49
what he did and whether 52
what he did for england 93
what he did for france 95
what he did for hamlet 64
what he did not accept 40
what he did not already 119
what he did not before 168
what he did not choose 327
what he did not commit 49
what he did not design 139
what he did not desire 120
what he did not expect 624
what he did not forget 47
what he did not intend 807
what he did not mention 229
what he did not notice 270
what he did not realize 666
what he did say seemed 60
what he did that caused 138
what he did that sunday 43
what he did was almost 55
what he did was always 172
what he did was better 41
what he did was enough 49
what he did was merely 127
what he did was pretty 40
what he did was simply 211
what he did was something 142
what he did was stupid 56
what he did with regard 72
what he does and enjoys 96
what he does and justly 56
what he does for another 43
what he does has reached 47
what he does not accept 77
what he does not admire 88
what he does not already 218
what he does not always 54
what he does not choose 295
what he does not clearly 92
what he does not desire 399
what he does not expect 278
what he does not happen 46
what he does not intend 488
what he does not mention 212
what he does not prefer 55
what he does not realize 337
what he does not revere 44
what he does not wholly 51
what he does that counts 324
what he does with regard 90
what he eats and drinks 1134
what he eats for dinner 40
what he had for dinner 1095
what he had for supper 235
what he had got without 65
what he had had before 273
what he had let happen 44
what he had long before 326
what he had long dreaded 40
what he had long dreamed 55
what he had long looked 46
what he had long sought 510
what he had long thought 160
what he had long wanted 481
what he had long wished 268
what he had new brewed 45
what he had not already 135
what he had not before 1100
what he had not dreamed 46
what he had not gotten 40
what he had not learned 909
what he had not strength 54
what he had not thought 222
what he had not wanted 382
what he had not wished 65
what he had now become 179
what he had now stated 78
what he had put inside 44
what he had read before 204
what he had read earlier 40
what he had set before 164
what he had then thought 167
what he had thus gained 104
what he had thus learned 126
what he had thus stolen 68
what he had was enough 50
what he has for dinner 134
what he has got already 66
what he has got through 42
what he has had already 42
what he has not already 131
what he has not created 63
what he has not gained 50
what he has not learned 603
what he has not proved 43
what he has not worked 68
what he has now become 123
what he has now before 49
what he has read before 134
what he has set before 92
what he has thus learned 60
what he may and should 41
what he may get justly 97
what he may not safely 40
what he may yet become 51
what he now saw before 105
what he now saw filled 49
what he put her through 241
what he put you through 154
what he read and thought 105
what he saw all around 167
what he saw and learned 1456
what he saw and thought 1096
what he saw and wanted 87
what he saw was already 133
what he saw was beyond 62
what he saw was enough 306
what he saw was indeed 55
what he saw was merely 64
what he saw was simply 61
what he saw was something 143
what he was and treated 46
what he was and wanted 77
what he was and whence 148
what he was being called 265
what he was being forced 153
what he was being taught 340
what he was doing aboard 48
what he was doing abroad 75
what he was doing almost 55
what he was doing already 177
what he was doing anyway 128
what he was doing around 253
what he was doing became 84
what he was doing before 2918
what he was doing behind 446
what he was doing better 156
what he was doing enough 40
what he was doing except 157
what he was doing inside 347
what he was doing instead 150
what he was doing seemed 187
what he was doing should 71
what he was doing simply 41
what he was doing standing 100
what he was doing struck 47
what he was doing through 309
what he was doing unless 56
what he was doing without 389
what he was going through 12209
what he was long before 44
what he was not before 844
what he was now engaged 52
what he was that moment 161
what he was then engaged 43
what if all her stores 86
what if any one should 52
what if she got caught 40
what if they too should 44
what if you are already 46
what if you are caught 41
what if you are killed 103
what if you get caught 148
what if you get killed 55
what in his own opinion 54
what in its own nature 308
what in law are called 42
what in you can answer 68
what is all this bustle 60
what is all this except 77
what is all this matter 46
what is all this mighty 91
what is all this unrest 49
what is all this uproar 64
what is all this without 52
what is all too obvious 66
what is and has always 84
what is bad for another 42
what is being put across 45
what is being put before 50
what is bid for houses 40
what is dear and sacred 40
what is does not become 47
what is due and proper 78
what is easy and obvious 45
what is easy and simple 56
what is fit and becoming 189
what is fit and decent 121
what is fit and honest 43
what is fit and proper 1363
what is has set itself 53
what is his net profit 55
what is his own already 40
what is his own opinion 67
what is his real nature 53
what is his real opinion 48
what is its net income 79
what is its own should 65
what is its real nature 147
what is low and vulgar 296
what is mean and vulgar 212
what is near and simple 43
what is new and better 79
what is new and exciting 324
what is new and modern 164
what is new and strange 697
what is new and striking 90
what is new and unheard 64
what is new and unique 137
what is new and useful 108
what is new this moment 49
what is not being argued 49
what is not being talked 44
what is not being taught 59
what is not our policy 48
what is not our proper 53
what is not too common 43
what is not yet actual 144
what is not yet formed 48
what is now bath county 56
what is now being called 3039
what is now being learned 45
what is now being taught 192
what is now being termed 108
what is now death valley 66
what is now east berlin 215
what is now east boston 95
what is now east prussia 66
what is now elm street 54
what is now its common 67
what is now kings county 66
what is now lee county 122
what is now long island 172
what is now new castle 104
what is now new england 825
what is now new jersey 976
what is now new london 145
what is now new mexico 7996
what is now new orleans 109
what is now our common 54
what is now red square 110
what is now san antonio 112
what is old and cyclic 96
what is old and rotten 53
what is our own special 91
what is real and actual 189
what is real and enduring 68
what is that but another 60
what is this but agreeing 47
what is this but another 289
what is this but deceit 84
what is this new creation 92
what is this that haunts 111
what is this that shoots 89
what is this that smells 83
what is weak and afraid 52
what it can and should 793
what it can for itself 145
what it can not absorb 99
what it can not accept 120
what it can not afford 128
what it can not attain 153
what it can not become 53
what it can not detect 90
what it can not digest 118
what it can not effect 66
what it can not handle 47
what it can not itself 345
what it can not manage 54
what it can not master 341
what it can not measure 81
what it can not obtain 133
what it can not openly 90
what it can not pocket 109
what it can not subdue 46
what it can not supply 131
what it can not verify 42
what it did for europe 59
what it did not assist 50
what it did not become 56
what it did not before 111
what it did not decide 85
what it did not expect 51
what it did not intend 118
what it did not itself 159
what it does for itself 70
what it does not already 114
what it does not assert 50
what it does not become 71
what it does not choose 66
what it does not convey 50
what it does not denote 45
what it does not desire 46
what it does not entail 97
what it does not expect 88
what it does not extend 74
what it does not forbid 159
what it does not intend 153
what it does not itself 534
what it does not measure 115
what it does not mention 367
what it does not oblige 104
what it does not permit 78
what it does with itself 43
what it doth not attack 72
what it eats and drinks 96
what it had had before 111
what it had long needed 132
what it had long sought 142
what it had long wanted 45
what it had not before 108
what it had now become 155
what it has and craves 313
what it has not itself 62
what it has now become 585
what it has set itself 69
what it may and should 61
what it may mean beyond 93
what it may yet become 120
what it was and almost 40
what it was and always 64
what it was and became 43
what it was and called 92
what it was and looked 64
what it was and neither 98
what it was and thought 92
what it was and turned 62
what it was and wanted 63
what it was and whence 65
what it was and whether 170
what it was and without 52
what it was but something 89
what it was but thought 65
what it was doing before 795
what it was for something 72
what it was for whites 61
what it was god wanted 52
what it was going through 40
what it was his object 48
what it was long before 235
what it was not before 803
what it was not lawful 66
what it was our fathers 52
what it was she looked 54
what it was she missed 70
what it was she needed 381
what it was she should 120
what it was she sought 116
what it was she thought 292
what it was she wanted 3578
what it was she wished 239
what it was that amused 267
what it was that bugged 40
what it was that called 167
what it was that caught 280
what it was that caused 5290
what it was that changed 486
what it was that christ 146
what it was that created 279
what it was that failed 83
what it was that filled 368
what it was that forced 295
what it was that formed 167
what it was that guided 40
what it was that helped 323
what it was that killed 465
what it was that linked 139
what it was that looked 43
what it was that madame 85
what it was that michael 46
what it was that milton 40
what it was that misled 55
what it was that nature 460
what it was that needed 554
what it was that newton 98
what it was that opened 119
what it was that passed 452
what it was that pleased 418
what it was that pulled 47
what it was that pushed 143
what it was that raised 117
what it was that roused 64
what it was that scared 249
what it was that seemed 576
what it was that served 56
what it was that should 191
what it was that struck 260
what it was that tipped 41
what it was that turned 387
what it was that united 166
what it was that willed 41
what it was that worked 122
what it was they fought 61
what it was they lacked 56
what it was they needed 212
what it was they should 158
what it was they sought 263
what it was they talked 106
what it was they thought 204
what it was they wanted 2455
what it was they wished 176
what it was you needed 53
what it was you thought 255
what it was you wanted 1016
what it was you wished 95
what my dear old friend 65
what no one but myself 43
what no one can pardon 75
what no one had thought 112
what no one has thought 78
what of him they learned 77
what of its own accord 149
what of its own nature 40
what of old was called 41
what on earth can become 52
what on earth had become 286
what on earth had caused 78
what on earth had gotten 103
what on earth has become 174
what on earth has gotten 69
what on earth she should 151
what on earth she thought 124
what on earth she wanted 69
what on earth they should 68
what on earth they thought 84
what on earth they wanted 41
what on earth this common 65
what on earth this something 60
what or how they should 75
what or who had caused 85
what or who has caused 49
what or who was behind 61
what the aim and object 45
what the boy had wanted 49
what the dear old donkey 85
what the dog has dearest 52
what the dog has learned 60
what the law and custom 52
what the law had already 75
what the law had always 57
what the law had gained 52
what the law has already 63
what the law has always 140
what the law has failed 49
what the law was before 709
what the man had already 54
what the man had become 70
what the man had called 71
what the man had looked 101
what the man had wanted 84
what the man has spoken 40
what the man was called 42
what the man was carrying 45
what the man was planning 44
what the man was shouting 90
what the men who fought 62
what the old man called 159
what the old man hardly 262
what the old man looked 117
what the old man thought 457
what the old man wanted 536
what the old new england 41
what the one has gained 42
what the one may suffer 117
what the poet and critic 53
what the poet has already 126
what the poet has called 116
what the poet has caught 52
what the poet has created 44
what the seat can endure 160
what the team has learned 80
what the top and bottom 123
what the two men looked 50
what the two men talked 104
what the two men thought 57
what the two men wanted 50
what the war had already 87
what the war had taught 67
what the war has taught 81
what the war was fought 82
what to all may happen 47
what to buy for dinner 129
what to fix for dinner 385
what to fix for supper 124
what to get for dinner 71
what to her had seemed 57
what to him had become 67
what to him had seemed 55
what to him was almost 44
what to him was always 54
what to him was obvious 53
what to say and demand 53
what to say and looked 66
what to say and merely 80
what to say and neither 144
what to say and whether 64
what to say for itself 51
what to say for myself 214
what to say with regard 48
what to them had become 47
what to them has become 120
what to wear and whether 79
what to wear for dinner 105
what we all too deeply 52
what we and our allies 71
what we and our fathers 76
what we and our fellow 241
what we are all agreed 211
what we are all called 110
what we are all engaged 92
what we are all fighting 54
what we are all pursuing 76
what we are all searching 185
what we are all striving 301
what we are all taught 100
what we are and always 48
what we are and assume 188
what we are and become 79
what we are and should 216
what we are and whence 107
what we are and whither 61
what we are being called 119
what we are being taught 254
what we are doing already 139
what we are doing anyway 123
what we are doing before 498
what we are doing instead 44
what we are doing should 73
what we are doing through 120
what we are doing unless 56
what we are doing without 161
what we are going through 5379
what we are not fighting 62
what we are not likely 185
what we are now becoming 45
what we are now called 106
what we are now engaged 143
what we are now enjoying 49
what we are now fighting 92
what we are now likely 55
what we are now pleased 102
what we are now relating 48
what we are now spending 141
what we are now studying 77
what we are now taught 60
what we are that counts 129
what we are then mainly 48
what we are weak enough 68
what we ate for dinner 147
what we can and should 1132
what we can get through 44
what we can not accept 407
what we can not afford 769
what we can not always 107
what we can not answer 44
what we can not assert 87
what we can not assume 65
what we can not attain 231
what we can not choose 50
what we can not clearly 43
what we can not credit 500
what we can not decide 70
what we can not define 153
what we can not effect 43
what we can not endure 65
what we can not escape 168
what we can not expect 188
what we can not figure 95
what we can not forget 178
what we can not handle 124
what we can not hinder 65
what we can not ignore 95
what we can not impute 50
what we can not manage 68
what we can not measure 231
what we can not mention 43
what we can not obtain 342
what we can not readily 82
what we can not realize 94
what we can not recall 60
what we can not refuse 72
what we can not remedy 151
what we can not resist 42
what we can not retain 51
what we can not submit 242
what we can not verify 51
what we can not without 162
what we can see around 82
what we can see before 56
what we can see clearly 68
what we can see through 185
what we did and thought 76
what we did not choose 115
what we did not expect 419
what we did not intend 93
what we did not notice 104
what we did not realize 243
what we did was simply 51
what we fear may happen 47
what we had all agreed 73
what we had for dinner 1038
what we had for supper 207
what we had had before 256
what we had long talked 66
what we had not before 237
what we had not learned 85
what we had was enough 49
what we had was something 46
what we had was special 92
what we may and should 65
what we may not expect 66
what we may not realize 52
what we may now expect 45
what we may now justly 83
what we may now regard 77
what we may yet become 131
what we now see around 176
what we now see before 104
what we owe one another 232
what we owe our fellow 52
what we put her through 48
what we put you through 46
what we saw and learned 351
what we saw and thought 55
what we say that counts 88
what we see all around 209
what we see and admire 93
what we see and handle 259
what we see and measure 95
when an act was passed 4199
when an idea has become 43
when an old and purely 98
when an old man called 71
when an old man enters 40
when an old man passed 55
when an old man walked 55
when at war with england 108
when at war with france 143
when he and his allies 106
when he and his brother 5124
when he and his chiefs 73
when he and his client 46
when he and his cousin 363
when he and his eldest 139
when he and his entire 199
when he and his escort 104
when he and his family 5928
when he and his fellow 3068
when he and his fiancee 79
when he and his forces 105
when he and his former 91
when he and his friend 3329
when he and his future 63
when he and his guests 143
when he and his hearers 47
when he and his little 320
when he and his lovely 60
when he and his master 255
when he and his nephew 80
when he and his ragged 53
when he and his school 42
when he and his second 199
when he and his siblings 182
when he and his sister 2867
when he and his spouse 45
when he and his troops 354
when he and his younger 313
when he and she should 108
when he and sir william 42
when he and they shared 46
when he and they should 72
when he and thou parted 51
when he and two fellow 43
when he ate his dinner 71
when he ate his supper 57
when he can get another 42
when he can ill afford 69
when he can not accept 90
when he can not adjust 42
when he can not afford 941
when he can not answer 238
when he can not assure 163
when he can not attain 60
when he can not attend 151
when he can not choose 75
when he can not decide 91
when he can not defend 266
when he can not disown 135
when he can not endure 44
when he can not escape 161
when he can not figure 89
when he can not finish 54
when he can not follow 102
when he can not forget 55
when he can not handle 87
when he can not locate 75
when he can not manage 192
when he can not obtain 1297
when he can not readily 88
when he can not recall 77
when he can not refuse 50
when he can not remain 49
when he can not remove 41
when he can not resign 56
when he can not resist 150
when he can not retain 68
when he can not return 52
when he can not secure 85
when he can not sketch 42
when he can not subdue 152
when he can not supply 56
when he can not travel 55
when he can read without 42
when he did get around 291
when he did get through 47
when he did his chores 96
when he did his famous 58
when he did his rounds 86
when he did his utmost 89
when he did not accept 252
when he did not always 138
when he did not answer 8095
when he did not arrive 512
when he did not attend 329
when he did not awaken 49
when he did not become 96
when he did not behave 122
when he did not betray 97
when he did not charge 88
when he did not choose 456
when he did not comply 227
when he did not defend 44
when he did not desire 132
when he did not emerge 59
when he did not expect 865
when he did not finish 195
when he did not flinch 57
when he did not follow 576
when he did not forget 107
when he did not happen 182
when he did not ignore 84
when he did not indeed 72
when he did not insist 66
when he did not intend 764
when he did not invite 101
when he did not listen 208
when he did not manage 111
when he did not mention 190
when he did not notice 388
when he did not object 87
when he did not obtain 134
when he did not occupy 91
when he did not oppose 53
when he did not permit 109
when he did not prefer 43
when he did not punish 46
when he did not pursue 95
when he did not readily 48
when he did not realize 257
when he did not reappear 172
when he did not refuse 48
when he did not regard 120
when he did not release 131
when he did not remove 50
when he did not report 191
when he did not resist 68
when he did not return 6165
when he did not shrink 48
when he did not strike 69
when he did not suffer 68
when he did not travel 54
when he did say something 332
when he does bad actions 42
when he does get around 61
when he does not accept 185
when he does not always 69
when he does not answer 436
when he does not assume 83
when he does not attend 150
when he does not become 88
when he does not behave 255
when he does not choose 337
when he does not clearly 44
when he does not comply 185
when he does not desire 186
when he does not employ 60
when he does not endure 48
when he does not expect 1215
when he does not finish 43
when he does not follow 324
when he does not forget 79
when he does not happen 166
when he does not intend 390
when he does not listen 147
when he does not measure 76
when he does not mention 166
when he does not merely 49
when he does not notice 257
when he does not obtain 74
when he does not occupy 48
when he does not permit 63
when he does not realize 265
when he does not regard 68
when he does not report 51
when he does not reside 50
when he does not return 811
when he does not simply 54
when he does not suffer 93
when he does not travel 45
when he does say something 194
when he eats and drinks 407
when he eats and sleeps 120
when he goes his rounds 80
when he goes out without 43
when he got big enough 205
when he got far enough 187
when he got her letter 58
when he got his answer 65
when he got his brother 40
when he got his chance 264
when he got his dander 48
when he got his degree 181
when he got his driver 100
when he got his friend 44
when he got his letter 64
when he got his little 55
when he got his master 46
when he got his orders 206
when he got his pension 56
when he got his second 93
when he got near enough 605
when he got old enough 835
when he got that letter 283
when he got this letter 170
when he had any little 52
when he had any object 54
when he had any secret 40
when he had any special 43
when he had but lately 54
when he had but little 260
when he had but partly 87
when he had death before 78
when he had got almost 49
when he had got beyond 150
when he had got enough 47
when he had got fairly 96
when he had got inside 68
when he had got safely 62
when he had got through 564
when he had had another 46
when he had had enough 3954
when he had had little 89
when he had had plenty 159
when he had had something 153
when he had his affair 56
when he had his attack 72
when he had his brother 42
when he had his chance 172
when he had his choice 58
when he had his clothes 63
when he had his coffee 40
when he had his degree 61
when he had his doubts 75
when he had his family 77
when he had his famous 131
when he had his little 120
when he had his office 97
when he had his second 166
when he had his sorrow 68
when he had his strength 50
when he had his stroke 262
when he had long passed 57
when he had long sought 46
when he had not always 62
when he had not another 76
when he had not become 61
when he had not called 226
when he had not danced 73
when he had not enough 658
when he had not gotten 95
when he had not killed 51
when he had not learned 119
when he had not looked 80
when he had not needed 55
when he had not opened 48
when he had not passed 89
when he had not reached 96
when he had not shaved 99
when he had not something 99
when he had not spoken 114
when he had not strength 255
when he had not talked 40
when he had not thought 433
when he had not turned 85
when he had not wanted 313
when he had not worked 88
when he had now reached 41
when he had put saliva 62
when he had read further 84
when he had read through 165
when he had run across 73
when he had run eleven 76
when he had run through 300
when he had sat beside 134
when he had thus driven 61
when he had thus prayed 57
when he had thus spoken 4366
when he had two guests 175
when he had two ounces 96
when he has any object 50
when he has but little 210
when he has got beyond 109
when he has got enough 139
when he has got milton 40
when he has got something 49
when he has got through 197
when he has had actual 71
when he has had enough 3736
when he has had little 73
when he has had something 49
when he has not broken 44
when he has not buried 42
when he has not enough 358
when he has not failed 70
when he has not learned 173
when he has not shaved 43
when he has not spared 41
when he has not spoken 63
when he has not thought 51
when he has not worked 52
when he has read through 49
when he has run through 139
when he has this spirit 67
when he has thus become 126
when he has too little 48
when he hath both played 50
when he hath had livery 44
when he hit his stride 71
when he led all voices 81
when he led her through 45
when he led his armies 97
when he led his forces 116
when he led his little 86
when he led his troops 354
when he led them through 383
when he met and became 83
when he met and talked 87
when he met her glance 48
when he met his brother 254
when he met his cousin 50
when he met his family 195
when he met his fellow 108
when he met his former 73
when he met his friend 350
when he met his future 968
when he met his little 41
when he met his master 113
when he met his second 51
when he met his sister 204
when he met his tragic 100
when he met with another 47
when he met with hitler 46
when he met with serious 45
when he met with soviet 48
when he met with stalin 62
when he put his elbows 135
when he put his letter 160
when he put his little 79
when he put his weight 357
when he ran for county 73
when he ran for office 596
when he ran for public 91
when he read her letter 305
when he read his answer 153
when he read his friend 42
when he read his letter 49
when he read his report 42
when he read his speech 43
when he read that letter 255
when he read that number 52
when he read this letter 582
when he read this report 41
when he sang and danced 44
when he sang and played 88
when he sat and talked 70
when he saw any person 45
when he saw her across 50
when he saw her arrive 85
when he saw her ascend 43
when he saw her asleep 131
when he saw her before 109
when he saw her beside 46
when he saw her breasts 75
when he saw her crossing 47
when he saw her drinking 159
when he saw her emerge 95
when he saw her fainting 95
when he saw her fairly 46
when he saw her figure 46
when he saw her flinch 72
when he saw her glance 161
when he saw her hurrying 86
when he saw her kneeling 82
when he saw her laughing 91
when he saw her little 105
when he saw her reaction 81
when he saw her return 166
when he saw her shiver 103
when he saw her silent 61
when he saw her sleeping 63
when he saw her standing 3004
when he saw her through 128
when he saw her watching 436
when he saw her without 59
when he saw him almost 41
when he saw him arrive 106
when he saw him before 126
when he saw him return 70
when he saw him sallying 68
when he saw him standing 288
when he saw his brother 1818
when he saw his chance 317
when he saw his cousin 315
when he saw his eldest 64
when he saw his family 174
when he saw his fellow 380
when he saw his former 165
when he saw his friend 1831
when he saw his future 47
when he saw his guests 51
when he saw his little 352
when he saw his master 1409
when he saw his native 85
when he saw his nephew 357
when he saw his quarry 41
when he saw his shadow 48
when he saw his sister 1408
when he saw his teacher 75
when he saw his troops 154
when he saw his victim 46
when he saw his younger 137
when he saw how anxious 71
when he saw how deeply 88
when he saw how eagerly 57
when he saw how earnest 41
when he saw how little 387
when he saw how lovely 52
when he saw how pleased 257
when he saw how pretty 127
when he saw how readily 124
when he saw how serious 123
when he saw how slowly 54
when he saw men hasten 348
when he saw our friend 40
when he saw our letter 45
when he saw sir walter 78
when he saw ten legions 63
when he saw that another 82
when he saw that brenda 50
when he saw that brutus 50
when he saw that butler 61
when he saw that christ 75
when he saw that darius 53
when he saw that escape 40
when he saw that europa 79
when he saw that france 91
when he saw that further 59
when he saw that instead 75
when he saw that little 83
when he saw that neither 404
when he saw that nobody 111
when he saw that someone 110
when he saw that something 112
when he saw that william 44
when he saw them before 52
when he saw them depart 40
when he saw them emerge 43
when he saw them fighting 40
when he saw them honest 50
when he saw them kneeling 76
when he saw them pleased 65
when he saw them puffed 89
when he saw them return 241
when he saw them standing 219
when he saw this figure 55
when he saw this letter 54
when he saw this little 61
when he saw this strange 56
when he saw two indians 134
when he saw two ladies 50
when he saw two little 41
when he saw two riders 49
when he saw yet another 49
when he saw you employ 64
when he set his course 43
when he set his sights 172
when he set out across 86
when he set out through 41
when he that hath bidden 117
when he thus had spoken 696
when he too was called 53
when he too was forced 47
when he too was killed 62
when he too was struck 60
when he was all through 271
when he was being abused 60
when he was being baited 44
when he was being called 110
when he was being charming 46
when he was being chased 192
when he was being cheated 47
when he was being driven 238
when he was being forced 83
when he was being hailed 79
when he was being honest 65
when he was being hunted 447
when he was being killed 74
when he was being looked 52
when he was being nursed 97
when he was being polite 54
when he was being pulled 55
when he was being pushed 102
when he was being serious 227
when he was being shaved 65
when he was being sought 96
when he was being spoken 233
when he was being stoned 148
when he was being talked 43
when he was being taught 115
when he was being tested 74
when he was being treated 182
when he was big enough 906
when he was but eleven 410
when he was but little 964
when he was but twelve 1665
when he was but twenty 3018
when he was doing battle 85
when he was doing chores 46
when he was doing something 719
when he was dying slowly 58
when he was eating dinner 47
when he was far enough 719
when he was fit enough 197
when he was going abroad 185
when he was going across 44
when he was going around 311
when he was going through 3723
when he was head master 49
when he was her brother 94
when he was its editor 118
when he was law member 46
when he was led astray 85
when he was led before 130
when he was led through 142
when he was lying asleep 74
when he was lying beside 63
when he was near eighty 94
when he was near enough 1638
when he was near twenty 82
when he was not abroad 146
when he was not absent 253
when he was not active 50
when he was not afraid 206
when he was not already 48
when he was not always 110
when he was not amused 58
when he was not appearing 56
when he was not around 8116
when he was not asleep 759
when he was not before 247
when he was not behind 116
when he was not beside 49
when he was not better 115
when he was not brooding 41
when he was not building 73
when he was not buried 55
when he was not busily 49
when he was not called 447
when he was not carrying 270
when he was not catching 106
when he was not caught 61
when he was not chosen 215
when he was not climbing 53
when he was not coaching 48
when he was not coughing 89
when he was not devoting 47
when he was not drinking 1403
when he was not engaged 2100
when he was not enjoying 100
when he was not fighting 1520
when he was not forced 111
when he was not frowning 46
when he was not gambling 58
when he was not guilty 155
when he was not handling 45
when he was not inside 98
when he was not laughing 297
when he was not likely 174
when he was not locked 64
when he was not marching 48
when he was not master 108
when he was not merely 118
when he was not misled 224
when he was not needed 609
when he was not noticing 159
when he was not obeyed 50
when he was not offering 56
when he was not painting 375
when he was not pitching 383
when he was not planning 59
when he was not pleased 267
when he was not preaching 238
when he was not pursuing 105
when he was not scowling 95
when he was not scraping 78
when he was not screaming 43
when he was not searching 70
when he was not shooting 192
when he was not shouting 97
when he was not simply 56
when he was not sleeping 568
when he was not sleepy 72
when he was not spending 89
when he was not spoken 72
when he was not standing 170
when he was not stoned 59
when he was not studying 353
when he was not thirsty 199
when he was not touching 138
when he was not training 189
when he was not treated 47
when he was not twelve 51
when he was not twenty 80
when he was not visiting 175
when he was not wanted 829
when he was not watching 744
when he was not wholly 49
when he was not worrying 118
when he was old enough 13842
when he was out drinking 133
when he was out shooting 560
when he was out shopping 40
when he was out visiting 58
when he was put ashore 93
when he was put through 106
when he was real little 115
when he was run through 148
when he was set adrift 43
when he was set before 44
when he was that little 63
when he was thus called 90
when he was thus driven 47
when he was thus engaged 228
when he was thus squiring 59
when he was thus standing 93
when he was too feeble 263
when he was too infirm 52
when he was too little 127
when he was too unwell 70
when he was weak enough 51
when he was with another 147
when he was with christ 69
when he was with little 44
when he was with someone 147
when he was with william 44
when he who had fought 55
when he who has fallen 56
when he who was without 70
when he with his family 59
when he won his second 391
when in bed and asleep 63
when in his own opinion 47
when in his own person 99
when in sin and sorrow 83
when in use are placed 47
when it can and should 74
when it can not affect 42
when it can not afford 111
when it can not ascend 40
when it can not attain 56
when it can not become 68
when it can not decide 51
when it can not endure 44
when it can not escape 76
when it can not follow 40
when it can not handle 74
when it can not locate 56
when it can not obtain 119
when it can not readily 58
when it can not resist 68
when it can not secure 40
when it did not accept 51
when it did not accord 40
when it did not affect 176
when it did not always 56
when it did not amount 41
when it did not answer 291
when it did not arrive 320
when it did not become 119
when it did not exceed 257
when it did not excite 74
when it did not extend 47
when it did not follow 161
when it did not freeze 50
when it did not happen 1558
when it did not ignore 87
when it did not intend 48
when it did not matter 2092
when it did not merely 44
when it did not openly 49
when it did not permit 51
when it did not result 121
when it did not return 113
when it did not simply 65
when it did not threaten 66
when it does its proper 66
when it does not absorb 67
when it does not accept 99
when it does not accord 142
when it does not adhere 67
when it does not affect 662
when it does not afford 44
when it does not already 243
when it does not always 147
when it does not amount 325
when it does not answer 99
when it does not arouse 40
when it does not arrive 154
when it does not assume 181
when it does not attain 111
when it does not become 612
when it does not behave 66
when it does not choose 174
when it does not clearly 159
when it does not comply 136
when it does not convey 66
when it does not demand 57
when it does not denote 83
when it does not depend 337
when it does not differ 71
when it does not effect 165
when it does not enable 68
when it does not entail 88
when it does not escape 42
when it does not exceed 1010
when it does not excite 72
when it does not expect 48
when it does not extend 217
when it does not follow 427
when it does not forbid 63
when it does not freeze 127
when it does not govern 78
when it does not happen 1766
when it does not harden 53
when it does not hinder 53
when it does not ignore 57
when it does not impair 83
when it does not impede 90
when it does not impose 61
when it does not induce 41
when it does not infringe 92
when it does not injure 60
when it does not intend 84
when it does not itself 248
when it does not matter 3012
when it does not measure 127
when it does not meddle 82
when it does not merely 121
when it does not obtain 77
when it does not occupy 68
when it does not offend 51
when it does not openly 64
when it does not permit 122
when it does not readily 55
when it does not realize 42
when it does not reduce 102
