waged on every square mile 49
willing to pluck feathers from 77
willing to serve another term 55
willing to spend enough time 181
willing to spend twenty years 50
willing to stand behind their 108
willing to study should have 61
winds be blown inward from 47
winds of change sweeping over 123
winds of heaven striving upon 46
winds of heaven strove upon 135
wishing to delve deeper into 450
wishing to delve deeply into 45
wishing to delve further into 496
wishing we could export some 66
wisps of smoke curled from 49
wisps of smoke drifting from 63
within or under something else 105
within the adult normal range 42
within the armed forces during 96
within the armed forces from 55
within the armed forces have 73
within the armed forces over 135
within the armed forces there 56
within the armed forces were 292
within the armed forces will 84
within the blood vessel wall 235
within the broad normal range 50
within the first billion years 183
within the first eleven years 51
within the first million years 44
within the first ninety days 342
within the first twelve days 124
within the first twelve years 186
within the first twenty days 421
within the first twenty four 76
within the first twenty years 689
within the grade itself there 47
within the group itself there 54
within the healthy weight range 173
within the human spinal cord 62
within the large portal vein 47
within the lower dental arch 45
within the lower normal range 67
within the major variant ways 53
within the newly formed bone 76
within the outer wicker wall 96
within the party became more 90
within the party itself there 58
within the period agreed upon 1050
within the rather narrow range 184
within the roman empire during 53
within the roman empire from 53
within the roman empire were 215
within the royal family over 50
within the royal family were 52
within the smooth muscle cell 173
within the social system were 53
within the solar system have 58
within the state become more 92
within the state mental health 69
within the state sector were 64
within the state should have 65
within the state without having 53
within the terms agreed upon 52
within the upper mantle prior 58
within the upper normal range 76
within the water column during 46
within us shall always find 66
woman he would always love 147
woman is never purely what 61
woman of about eighty years 68
woman of about twenty years 308
woman to which suarez pins 46
women in black attire like 47
women in white collar jobs 132
women of color suffer from 42
women of loose morals were 49
women on timor conceal their 42
women so nobly through their 42
women to enter public life 221
women to limit family size 137
words as passing through their 40
words be added reviving such 78
words he could hardly have 54
words he would reject were 59
words of either strike deep 54
words of jesus christ have 60
words of jesus christ were 132
words of jesus christ when 93
words of judge learned hand 934
words of latin origin from 63
words of latin origin have 68
words of latin origin into 41
words of latin origin were 82
words the child looked very 108
working in print layout view 110
working in white collar jobs 68
working on helping sharks help 44
works do really impart their 40
works of human genius have 49
works of later english poets 88
works of prose fiction were 89
works of thomas nelson page 104
world at large should have 114
world at large should know 149
world he could hardly have 54
world in myriad myriads roll 209
world in which actions have 91
world in which actors other 56
world in which almost nothing 40
world in which humans have 101
world in which humans live 395
world in which humans were 87
world in which nations have 50
world in which nobody ever 58
world in which states have 56
world in which stones fell 41
world in which values have 69
world in which values were 47
world is daily becoming more 50
world is turning upside down 566
world is under attack from 40
world of sense arises from 49
world of sense floats like 291
world of social reality will 57
world sea level record have 57
world the human spirit will 55
world to which christ came 46
worst he could return north 123
worthy of brief mention here 134
worthy to stand beside these 41
worthy to stand beside those 156
would at first glance seem 2024
would at first thought seem 552
would at first unfold only 44
would at times almost fill 46
would be about double what 57
would be about something else 119
would be about twelve feet 217
would be about twelve years 85
would be about twenty feet 156
would be about twenty years 171
would be after standing back 53
would be after twenty years 44
would be based solely upon 174
would be biased toward zero 87
would be drawn mainly from 99
would be either passed over 44
would be feeling better soon 65
would be found amongst those 60
would be found greatly less 40
would be found little else 63
would be found turned upon 42
would be getting farther away 42
would be getting myself into 50
would be given another name 45
would be given enough time 81
would be grave enough news 46
would be happy should have 145
would be light summer work 60
would be months before their 41
would be months before there 44
would be named something like 62
would be nearly eighty years 59
would be nearly twelve feet 88
would be nearly twenty years 187
would be often called upon 73
would be passing through their 51
would be passing through town 89
would be quite beyond their 67
would be quite charming when 86
would be quite hidden from 49
would be quite secure from 58
would be quite without meaning 41
would be rapid enough when 66
would be running around like 142
would be sadly marred were 73
would be saved should have 50
would be sitting across from 137
would be split evenly among 45
would be spread evenly over 139
would be still better able 84
would be still better were 82
would be still farther from 62
would be still further from 66
would be still greater were 228
would be still thought very 43
would be strong enough when 44
would be taken without full 51
would be taken without prior 47
would be taxed beyond their 42
would be under attack from 129
would be under direct fire 48
would be under orders from 45
would be waged hardly even 44
would be within striking range 62
would be words without meaning 142
would be would depend upon 108
would go after something else 41
would go fooling around there 72
would he allow anyone else 116
would in large measure have 71
would it exist without some 42
would no doubt already have 67
would no doubt always have 53
would no doubt become less 41
would no doubt become more 63
would no doubt convey more 131
would no doubt depend upon 78
would no doubt differ from 56
would no doubt gladly have 121
would no doubt insist upon 54
would no doubt occupy more 51
would no doubt regard such 42
would no doubt result from 73
would no doubt suffer from 41
would no doubt suffer very 194
would no longer accept acts 45
would no longer accept such 93
would no longer accept their 155
would no longer afford dark 184
would no longer conceal from 188
would no longer depend upon 355
would no longer devour those 43
would no longer endure such 159
would no longer endure their 44
would no longer insist upon 173
would no longer matter what 127
would no longer oppose their 58
would no longer permit such 50
would no longer permit their 102
would no longer profit from 44
would no longer reckon among 209
would no longer remain among 80
would no longer remain there 46
would no longer result from 47
would no longer retain their 48
would no longer suffer from 379
would no longer suffer such 106
would or might result from 53
wound as would result from 84
wound up again without moving 47
wreaths of flowing golden hair 138
wreaths of olive around their 47
wreaths of smoke rolled over 51
wrest my words beyond their 101
write my child better news 41
write the phone number down 43
write to mother myself when 44
wrote my first letter home 54
wrote the first english book 89
wrote the first english work 62
wrote the first modern book 51
wrote the phone number down 115
