waft its owner back to 47
what his words seem to 145
what its action will be 54
what its author meant by 74
what its author meant to 50
what its author sees as 87
what its costs will be 80
what its needs will be 65
what its people make it 111
what its people need to 50
what its price will be 59
what its right hand is 128
what its rival will do 69
what its sales will be 43
what its shape will be 53
what its state will be 52
what its title says it 206
what its value will be 251
what joy shall fill my 166
what joy would there be 60
what jung would call an 56
what jung would call the 233
what man needs most is 88
what man would dare to 55
what man would like to 176
what man would want to 428
what man would wish to 148
what max weber meant by 108
what may appear from the 89
what may arise from the 702
what may never come to 54
what may occur during the 89
what may occur when the 88
what may often seem to 97
what may sound like an 70
what may still seem to 101
what men might think of 102
what men prize most is 76
what men really think of 50
what men really want is 86
what men would fall in 84
what men would like to 137
what men would think of 44
what new taxes will be 48
what now forms part of 54
what now looks like an 107
what now looks like the 98
what now seems like an 170
what now seems like the 172
what one clerk said to 165
what one could call an 534
what one could call in 121
what one could call it 82
what one could call the 2368
what one could find in 148
what one could hope to 64
what one could make of 87
what one could term the 149
what one could think of 118
what one could wish in 72
what one feels even to 161
what one feels when he 89
what one feels when the 51
what one finds among the 92
what one finds here is 80
what one finds there is 82
what one finds when he 53
what one gains from the 42
what one hopes will be 343
what one knows from the 47
what one knows must be 113
what one knows will be 47
what one learns from it 68
what one learns from the 232
what one looks like in 69
what one might call an 3628
what one might call in 351
what one might call my 95
what one might call the 26090
what one might feel in 42
what one might find at 101
what one might find in 1506
what one might find on 89
what one might have to 87
what one might hope to 150
what one might just as 46
what one might like in 64
what one might like to 127
what one might make of 63
what one might speak of 59
what one might take to 146
what one might term an 323
what one might term the 2158
what one might think at 141
what one might think is 67
what one might think of 1481
what one might think to 57
what one might view as 167
what one might want to 351
what one might wish to 245
what one needs from the 54
what one often sees in 61
what one really means by 85
what one really means is 142
what one takes from the 41
what one wants from it 46
what one wants from the 194
what one wants when he 50
what one would call an 724
what one would call in 147
what one would call it 62
what one would call the 672
what one would feel if 112
what one would feel in 58
what one would find at 99
what one would find if 118
what one would find in 2405
what one would find on 106
what one would give to 118
what one would have if 47
what one would have to 977
what one would hope to 173
what one would like is 53
what one would like it 170
what one would like the 82
what one would like to 4723
what one would need to 219
what one would take to 75
what one would think is 69
what one would think it 41
what one would think of 336
what one would think the 74
what one would think to 66
what one would want if 91
what one would want to 502
what one would wish it 113
what one would wish to 573
what our author means by 149
what our author means in 41
what our author says in 82
what our author says of 118
what our author says on 60
what our costs will be 43
what our father told us 92
what our hands find to 575
what our hearts tell us 192
what our lives will be 316
what our minds make of 52
what our minds tell us 131
what our mother told us 41
what our needs will be 131
what our people have to 68
what our people need to 41
what our plans will be 73
what our right hand is 139
what our souls tell us 43
what our views were on 41
what our world will be 114
what poet could hope to 45
what real right have we 64
what she cared most to 84
what she could best do 154
what she could come at 65
what she could come up 97
what she could find in 346
what she could find of 91
what she could find on 100
what she could find to 328
what she could from it 43
what she could from the 743
what she could gain by 63
what she could give me 106
what she could give the 51
what she could give to 191
what she could have in 83
what she could have to 266
what she could hope to 94
what she could into the 54
what she could learn of 51
what she could make in 51
what she could make of 457
what she could pick up 589
what she could reach of 58
what she could tell me 291
what she could tell of 54
what she could tell the 72
what she could tell us 45
what she could think of 156
what she could want of 51
what she feared most of 47
what she feels must be 44
what she feels will be 64
what she hoped were the 127
what she hopes will be 467
what she knows from the 67
what she knows will be 163
what she later came to 92
what she later told me 48
what she learns from the 85
what she liked best in 282
what she liked best of 97
what she liked best to 124
what she liked most of 78
what she liked most to 46
what she likes best in 44
what she likes best is 59
what she looks like as 160
what she looks like at 44
what she looks like in 561
what she looks like is 280
what she looks like on 60
what she looks like or 265
what she looks like so 40
what she looks like to 83
what she looks upon as 44
what she loved best in 85
what she loved most in 120
what she loved most of 48
what she might come to 42
what she might come up 63
what she might feel if 50
what she might feel to 78
what she might find at 124
what she might find if 73
what she might find in 312
what she might find on 98
what she might have in 196
what she might have on 130
what she might have to 1405
what she might hope to 52
what she might know of 41
what she might like to 292
what she might make of 88
what she might need in 41
what she might need to 97
what she might take it 42
what she might tell me 127
what she might think as 81
what she might think of 488
what she might think or 71
what she might want of 41
what she might want to 487
what she might wish to 100
what she needs from me 86
what she needs from the 225
what she needs most is 164
what she needs most of 77
what she ought only to 43
what she really felt or 128
what she really means by 51
what she really means is 464
what she really means to 64
what she really meant by 168
what she really meant to 225
what she still held to 84
what she takes from the 43
what she thinks must be 43
what she thinks will be 276
what she wants even if 46
what she wants from it 47
what she wants from me 415
what she wants from the 493
what she wants from us 73
what she wants most in 123
what she wants most is 92
what she wants most of 120
what she wants most to 58
what she would call an 63
what she would call it 132
what she would call my 42
what she would call the 210
what she would come to 181
what she would come up 119
what she would ever do 81
what she would feel at 76
what she would feel if 394
what she would feel in 51
what she would find at 252
what she would find if 175
what she would find in 388
what she would find on 156
what she would find to 152
what she would gain by 113
what she would give me 113
what she would give to 271
what she would have if 62
what she would have in 110
what she would have it 80
what she would have me 205
what she would have of 45
what she would have on 128
what she would have or 47
what she would have the 81
what she would have to 4280
what she would have us 104
what she would like as 434
what she would like in 111
what she would like is 66
what she would like it 118
what she would like me 165
what she would like or 56
what she would like the 158
what she would like to 8130
what she would like us 49
what she would lose by 59
what she would lose if 69
what she would lose in 44
what she would make if 46
what she would make of 899
what she would miss in 42
what she would need in 105
what she would need to 724
what she would soon be 56
what she would take to 86
what she would tell me 265
what she would tell the 215
what she would tell us 41
what she would think if 2067
what she would think of 2200
what she would think or 70
what she would want if 78
what she would want in 98
what she would want me 90
what she would want to 407
what she would want us 40
what she would wish to 289
what six times nine is 40
what that action will be 138
what that change will be 215
what that child will be 57
what that child will do 52
what that could have to 125
what that curve must be 43
what that feels like to 115
what that level will be 40
what that limit will be 48
what that looks like in 234
what that looks like to 69
what that might have to 87
what that might tell us 65
what that place will be 98
what that price will be 263
what that really means in 99
what that really means is 420
what that really means to 62
what that really meant in 44
what that state will be 59
what that value will be 62
what that woman said is 57
what that woman said to 109
what that woman told me 53
what that woman will do 122
what that world must be 60
what that world will be 110
what that would come to 85
what that would have to 107
what then could make me 58
what then would life be 95
what they chose from the 63
what they claim will be 57
what they could along the 52
what they could best do 354
what they could come by 41
what they could come up 230
what they could during the 115
what they could find at 156
what they could find by 66
what they could find in 2817
what they could find of 339
what they could find on 277
what they could find or 131
what they could find to 630
what they could from an 59
what they could from it 140
what they could from the 5366
what they could from us 89
what they could gain by 246
what they could give in 57
what they could give me 115
what they could give no 103
what they could give to 163
what they could give us 76
what they could grow in 107
what they could grow on 347
what they could grow or 110
what they could have if 69
what they could have in 166
what they could have to 240
what they could hold in 48
what they could hope to 372
what they could hunt or 50
what they could into the 95
what they could just as 162
what they could kill or 44
what they could learn at 48
what they could learn by 102
what they could learn in 82
what they could learn of 219
what they could learn to 52
what they could make by 107
what they could make in 239
what they could make it 47
what they could make of 1050
what they could make on 54
what they could only do 41
what they could pick up 3729
what they could save of 78
what they could sell to 94
what they could steal or 76
what they could take by 56
what they could take in 241
what they could take to 55
what they could teach me 95
what they could teach us 117
what they could tell me 282
what they could tell of 62
what they could tell the 57
what they could tell us 283
what they could think of 104
what they could turn up 58
what they daily sell is 47
what they earned from the 50
what they either said or 46
what they enjoy only in 41
what they exact from the 115
what they feared most in 115
what they feared most of 79
what they first seem to 62
what they first took to 59
what they found along the 59
what they found among the 64
what they found there in 52
what they found upon the 60
what they found were the 50
what they gather from the 130
what they hoped were the 98
what they infer from the 41
what they judge will be 53
what they later came to 69
what they liked best in 193
what they liked best of 58
what they liked best or 70
what they liked best to 95
what they liked from the 153
what they liked most in 60
what they might best do 56
what they might call the 166
what they might come to 137
what they might come up 114
what they might deem the 44
what they might deem to 41
what they might face in 92
what they might feel to 118
what they might find at 209
what they might find if 109
what they might find in 582
what they might find on 158
what they might find to 60
what they might from the 50
what they might gain by 241
what they might gain in 87
what they might gain or 52
what they might give to 41
what they might give us 45
what they might have by 77
what they might have in 502
what they might have on 67
what they might have to 2238
what they might hope to 299
what they might just as 82
what they might know of 77
what they might know or 45
what they might lack in 136
what they might learn in 75
what they might like to 958
what they might lose by 108
what they might lose if 92
what they might lose in 102
what they might make of 195
what they might need in 219
what they might need or 57
what they might need to 404
what they might pick up 253
what they might seem to 106
what they might soon be 44
what they might teach me 53
what they might teach us 115
what they might tell me 118
what they might tell us 492
what they might think if 80
what they might think is 60
what they might think of 807
what they might think or 194
what they might think the 48
what they might think to 48
what they might turn up 49
what they might view as 114
what they might want in 120
what they might want of 40
what they might want or 49
what they might want to 1446
what they might wish to 321
what they needs must do 442
what they never heard of 91
what they never meant to 66
what they never were in 54
what they offer there is 59
what they offer will be 41
what they often call the 93
what they often fail to 64
what they often have in 59
what they ought most to 51
what they please from the 112
what they preach when it 60
what they raise from the 42
what they really came to 49
what they really feel in 40
what they really feel is 68
what they really feel or 105
what they really have in 456
what they really have is 160
what they really have to 290
what they really hope to 44
what they really know is 69
what they really know or 49
what they really like is 89
what they really like to 148
what they really love is 80
what they really love to 50
what they really meant by 326
what they really meant in 115
what they really meant or 63
what they really meant to 356
what they really need in 146
what they really need is 1372
what they really need or 124
what they really need to 1019
what they really seek is 138
what they really seem to 76
what they really show is 59
what they really tell us 54
what they really think in 81
what they really think is 117
what they really think of 961
what they really think or 307
what they really want as 101
what they really want at 41
what they really want in 1075
what they really want is 3271
what they really want me 42
what they really want of 51
what they really want or 344
what they really want the 56
what they really want to 5322
what they really were in 148
what they really were or 65
what they really were to 70
what they really wish to 169
what they shall find in 143
what they shall find to 107
what they shall have so 62
what they shall have to 215
what they shall think or 54
what they sound like in 53
what they sound like to 65
what they spend most of 90
what they stand most in 46
what they still call it 48
what they still call the 118
what they still have in 42
what they still have to 216
what they still need to 815
what they still want to 143
what they stole from me 53
what they stole from the 108
what they stole from us 82
what they stood most in 93
what they truly need to 56
what they truly want to 173
what they value most in 327
what they value most is 95
what they would call an 186
what they would call in 150
what they would call it 200
what they would call me 45
what they would call my 44
what they would call the 976
what they would care to 42
what they would come to 267
what they would come up 148
what they would cost at 72
what they would cost if 194
what they would cost in 339
what they would cost to 112
what they would deem an 46
what they would deem to 76
what they would face if 49
what they would face in 160
what they would face on 59
what they would feel if 164
what they would feel in 55
what they would feel to 64
what they would find as 97
what they would find at 381
what they would find if 164
what they would find in 1780
what they would find on 321
what they would find or 53
what they would find to 122
what they would from the 62
what they would gain by 289
what they would gain if 75
what they would gain in 147
what they would give in 228
what they would give me 100
what they would give the 60
what they would give to 211
what they would give up 206
what they would give us 75
what they would have as 95
what they would have at 87
what they would have be 42
what they would have if 345
what they would have in 486
what they would have it 211
what they would have me 395
what they would have of 82
what they would have on 42
what they would have or 41
what they would have the 202
what they would have to 7105
what they would have us 477
what they would hope to 131
what they would learn in 86
what they would like as 301
what they would like if 70
what they would like in 489
what they would like is 74
what they would like it 581
what they would like me 207
what they would like on 41
what they would like or 161
what they would like the 988
what they would like to 31433
what they would like us 243
what they would live on 232
what they would lose by 161
what they would lose if 172
what they would lose in 200
what they would love to 134
what they would make if 49
what they would make in 85
what they would make of 1195
what they would meet in 41
what they would miss if 64
what they would name the 41
what they would need in 339
what they would need on 44
what they would need to 1849
what they would pick up 104
what they would seem to 259
what they would show me 42
what they would soon be 159
what they would take in 162
what they would take to 456
what they would tell me 229
what they would tell the 197
what they would tell us 128
what they would tend to 44
what they would term the 96
what they would think at 70
what they would think if 1455
what they would think in 42
what they would think of 2829
what they would think or 92
what they would think to 92
what they would view as 170
what they would want if 319
what they would want in 447
what they would want me 70
what they would want or 73
what they would want the 52
what they would want to 1106
what they would want us 70
what they would wish the 50
what they would wish to 752
what they would work on 131
what they write must be 76
what they write will be 215
what they wrote during the 40
what things shall come to 82
what things thrive best in 67
what things would come to 48
what things would have to 69
what this author says of 47
what this boils down to 269
what this change means in 41
what this change means to 45
what this change meant to 41
what this change will be 71
what this child will be 50
what this comes down to 267
what this could have to 52
what this court said in 228
what this court says is 40
what this event means to 43
what this event meant to 47
what this feels like to 85
what this grave girl in 54
what this knave told me 43
what this looks like at 42
what this looks like in 685
what this looks like is 40
what this looks like on 163
what this looks like to 117
what this might grow to 46
what this might have to 118
what this might tell us 193
what this money means to 44
what this people will do 143
what this place means to 160
what this place meant to 90
what this place used to 116
what this place will be 98
what this really means in 149
what this really means is 860
what this really means to 96
what this story means to 76
what this study aims to 71
what this value will be 47
what this whole book is 280
what this woman meant to 61
what this woman says is 43
what this world will be 163
what this would come to 175
what this would cost in 42
what this would have to 42
what thou canst make of 95
what thou canst work at 659
what thou didst tell me 50
what thou hadst said of 100
what use could such an 64
what use could there be 188
what use people make of 54
what use would life be 56
what use would lima be 99
what use would such an 44
what use would there be 1079
what war would cost us 78
what was begun during the 50
what was brewing among the 46
what was built during the 139
what was built upon it 44
what was dated four or 61
what was drawn from the 169
what was either said or 303
what was either wrong or 285
what was every whit as 120
what was falling from the 52
what was first done by 54
what was first seen as 101
what was found among the 84
what was found during the 170
what was found from the 92
what was found when the 157
what was getting ready to 100
what was given from the 70
what was holding back the 71
what was hoped from it 97
what was known among the 222
what was known during the 144
what was known from the 237
what was known only to 115
what was known prior to 87
what was known there as 62
what was known when it 48
what was known when the 63
what was lacking from the 69
what was later seen as 139
what was later seen to 59
what was missing from it 87
what was missing from my 299
what was missing from the 1456
what was missing were the 46
what was never heard of 99
what was never meant to 250
what was never said of 294
what was never there in 45
what was often done by 68
what was often seen as 425
what was often told me 41
what was passing among the 302
what was passing among us 47
what was passing from the 57
what was passing upon the 83
what was really done by 103
what was really done in 98
what was really good in 260
what was really good or 48
what was really meant by 1342
what was really meant in 92
what was really only an 59
what was really only the 97
what was really part of 40
what was really said by 44
what was really said in 127
what was really there in 58
what was really true in 86
what was really wrong in 74
what was right even if 102
what was right from the 75
what was right there in 116
what was right when he 62
what was right when in 50
what was right when it 48
what was saved from the 232
what was shall live as 61
what was spent during the 51
what was spent upon the 146
what was still left in 110
what was still left of 794
what was still left to 255
what was still more in 40
what was still more so 119
what was still more to 923
what was still only an 48
what was still seen as 253
what was taken away by 89
what was taken away in 61
what was taken from it 192
what was taken from me 233
what was taken from the 1088
what was taken from us 262
what was taken into the 44
what was thrown away in 58
what was thrown into it 41
what was thrown into the 90
what was truly meant by 80
what was turning into an 92
what was turning into the 55
what was worse from the 114
what was worse were the 45
what way could these be 42
what with whole days of 51
what you could call an 402
what you could call it 483
what you could call my 54
what you could call the 686
what you could come up 48
what you could find in 152
what you could find on 80
what you could find to 98
what you could gain by 62
what you could give me 93
what you could give to 44
what you could have if 53
what you could have in 45
what you could have or 49
what you could have to 71
what you could hope to 55
what you could lose if 43
what you could make in 47
what you could make of 164
what you could pick up 228
what you could sell it 147
what you could sell the 55
what you could tell me 310
what you could tell us 62
what you could think of 77
what you enter into the 57
what you first told me 68
what you infer from it 57
what you judge best in 77
what you might call an 3533
what you might call in 360
what you might call it 146
what you might call my 550
what you might call the 8582
what you might call up 106
what you might come up 155
what you might feel if 77
what you might find at 197
what you might find if 109
what you might find in 2318
what you might find is 47
what you might find on 312
what you might gain by 76
what you might have in 264
what you might have on 83
what you might have to 1235
what you might hope to 73
what you might learn in 48
what you might like to 1024
what you might lose if 42
what you might make of 68
what you might name the 43
what you might need in 122
what you might need to 849
what you might pick up 190
what you might take to 54
what you might tell me 101
what you might term an 77
what you might term the 111
what you might think at 60
what you might think if 40
what you might think is 288
what you might think it 234
what you might think of 1166
what you might think or 67
what you might think the 49
what you might think to 88
what you might turn up 67
what you might view as 97
what you might want in 319
what you might want or 49
what you might want to 2575
what you might wish me 48
what you might wish to 181
what you never gave me 128
what you never seem to 57
what you never will be 69
what you people call the 69
what you people have to 59
what you people want to 43
what you please from the 113
what you rather must do 61
what you really came to 74
what you really done no 69
what you really feel in 76
what you really feel is 101
what you really feel or 77
what you really have in 168
what you really have is 266
what you really have on 92
what you really have to 641
what you really hope to 41
what you really know is 81
what you really know or 55
what you really like is 55
what you really like to 284
what you really love is 97
what you really love to 252
what you really meant by 161
what you really meant to 282
what you really need at 41
what you really need in 245
what you really need is 1955
what you really need or 75
what you really need to 3182
what you really said to 61
what you really think in 45
what you really think is 202
what you really think me 64
what you really think of 2020
what you really think on 52
what you really think or 158
what you really want as 101
what you really want at 62
what you really want by 70
what you really want in 1316
what you really want is 3873
what you really want it 140
what you really want me 197
what you really want of 97
what you really want or 284
what you really want the 113
what you really want to 14821
what you really wish to 193
what you shall find at 125
what you shall find in 47
what you shall find of 166
what you shall find to 41
what you shall have so 157
what you shall have to 52
what you shall tell the 112
what you sound like to 71
what you spend most of 80
what you still have to 341
what you still need to 1277
what you still want to 202
what you stole from me 187
what you stole from the 74
what you stole from us 61
what you truly love to 59
what you truly need to 83
what you truly think of 47
what you truly want in 136
what you truly want is 57
what you truly want to 504
what you truly wish to 53
what you typed into the 65
what you value most in 317
what you wanna call it 52
what you would call an 2156
what you would call in 362
what you would call it 1140
what you would call me 90
what you would call my 159
what you would call the 2627
what you would care to 42
what you would come to 54
what you would come up 141
what you would feel if 435
what you would feel in 339
what you would feel to 82
what you would find at 177
what you would find if 205
what you would find in 2481
what you would find is 43
what you would find on 227
what you would gain by 121
what you would give me 107
what you would give to 204
what you would give up 58
what you would have as 46
what you would have at 56
what you would have if 243
what you would have in 194
what you would have is 71
what you would have it 304
what you would have me 3267
what you would have of 123
what you would have on 103
what you would have the 216
what you would have to 3613
what you would have us 706
what you would hold to 73
what you would hope to 228
what you would learn in 97
what you would like as 193
what you would like if 81
what you would like in 405
what you would like is 82
what you would like it 825
what you would like me 1130
what you would like on 47
what you would like or 86
what you would like the 1055
what you would like to 25918
what you would like us 214
what you would lose by 54
what you would lose if 62
what you would love to 207
what you would make me 129
what you would make of 293
what you would make the 56
what you would need if 78
what you would need in 105
what you would need to 1582
what you would seem to 307
what you would show in 65
what you would take to 72
what you would teach me 49
what you would tell me 412
what you would tell the 146
what you would term an 79
what you would term the 217
what you would think if 381
what you would think is 58
what you would think it 154
what you would think of 2132
what you would think or 47
what you would think the 65
what you would think to 73
what you would type to 54
what you would want if 207
what you would want in 197
what you would want it 40
what you would want me 204
what you would want or 44
what you would want the 84
what you would want to 1547
what you would want us 54
what you would wish it 52
what you would wish me 295
what you would wish to 991
what you write must be 79
what you write will be 520
what you wrote down in 85
what you wrote down on 47
wheat and every kind of 42
wheat and flour during the 72
wheat and flour from the 1359
wheat and flour into the 77
wheat and indian corn in 65
wheat and indian corn to 64
wheat and loose smut of 49
wheat and maize from the 214
wheat and tares grow up 44
wheat has spread over the 42
wheat that falls into the 255
wheat was taken from the 42
wheat was taken over by 54
wheat was thrown into the 48
when air flows over the 47
when all danger from the 72
when all debts must be 40
when all hands were on 183
when all hands were to 49
when all human help is 97
when all human means of 70
when all israel will be 140
when all legal means of 45
when all minds were so 101
when all others fail to 62
when all others were at 47
when all others were in 75
when all others were so 44
when all people have the 62
when all people will be 198
when all shall know the 328
when all souls will be 72
when all women will be 64
when all would join in 85
when all wrongs will be 119
when and where food is 61
when and where have the 46
when and where help is 43
when and where most of 56
when and where must be 46
when and where some of 94
when and where such an 80
when and where there is 997
when and where were the 91
when and where will he 41
when and where will it 350
when and where will the 183
when and where work is 115
when any civil suit or 134
when any extra work is 69
when any large body of 54
when bad weather came on 100
when bad weather kept the 55
when bad weather made it 49
when bad weather made the 48
when bad weather sets in 183
when being freed from the 43
when being taken from the 74
when both girls were in 49
when both sexes find an 55
when both ships were in 42
when both ships were on 46
when both sides have the 145
when both sides want to 104
when both sides were in 68
when but eight years of 191
when but seven years of 183
when but thirty years of 79
when cut loose from the 66
when day comes leaping up 92
when dear david came to 43
when death comes there is 75
when death shall come to 100
when deng xiaoping came to 80
when did woman look the 69
when dry weather sets in 44
when each wants salt or 226
when fed diets high in 57
when few people were in 157
when few women went to 64
when few women were in 49
when for eight years he 40
when for thirty years the 67
when god calls upon us 40
when god comes down to 88
when god comes into the 89
when god first made the 80
when god looks down on 72
when god looks upon the 44
when god shall call me 155
when god shall call the 62
when god shall call us 145
when god shall come to 209
when god shall lift up 46
when god shall make up 60
when god shall open the 49
when god shall send it 80
when god shall send us 68
when god shall take me 83
when god spoke well of 125
when god takes away the 174
when god takes hold of 46
when god would come to 66
when god would feed the 41
when god would have us 57
when heat flows from the 82
when heat flows into it 73
when heat flows into or 52
when heat flows into the 58
when her father came in 1286
when her father came to 890
when her father came up 207
when her father died at 145
when her father died he 76
when her father died in 2094
when her father died of 249
when her father died on 67
when her father died the 42
when her father gave up 63
when her father heard of 47
when her father left the 238
when her father left to 45
when her father lost the 58
when her father made the 51
when her father rose to 46
when her father said he 107
when her father said to 263
when her father told me 54
when her father took the 119
when her father took up 78
when her father used to 205
when her father went on 194
when her father went to 438
when her first book of 95
when her hands went to 41
when her heels came in 45
when her lands were in 79
when her lover came in 52
when her lover came to 115
when her moods were so 93
when her mother came in 892
when her mother came to 1086
when her mother came up 187
when her mother died at 185
when her mother died in 881
when her mother died of 608
when her mother died on 63
when her mother died so 99
when her mother died the 46
when her mother died to 68
when her mother dies in 41
when her mother left the 348
when her mother made the 55
when her mother said it 58
when her mother said to 141
when her mother told me 79
when her mother took the 67
when her mother used to 231
when her mother went on 61
when her mother went to 591
when her order came to 53
when her people were in 62
when her stern went to 43
when her uncle came to 58
when her uncle went to 46
when her voice came to 42
when his calls upon me 42
when his chief care is 46
when his creed will be 41
when his daily task is 65
when his daily work is 229
when his entry into the 40
when his father came in 714
when his father came to 1415
when his father came up 300
when his father died at 479
when his father died he 1073
when his father died in 10792
when his father died of 695
when his father died on 352
when his father died so 51
when his father died the 211
when his father died to 119
when his father dies he 106
when his father dies or 50
when his father fell at 48
when his father fell in 44
when his father fled to 45
when his father gave it 41
when his father gave up 184
when his father heard of 98
when his father heard the 44
when his father left the 406
when his father left us 47
when his father lost the 58
when his father made the 151
when his father said he 91
when his father said it 52
when his father said to 142
when his father sold the 80
when his father told the 57
when his father took it 56
when his father took the 223
when his father took up 114
when his father used to 323
when his father went in 55
when his father went on 293
when his father went to 841
when his father will be 43
when his fingers came in 204
when his fingers came up 224
when his fingers were on 74
when his first book of 239
when his first term as 52
when his first term of 62
when his first wife is 68
when his hands came to 61
when his hands came up 62
when his hands slid up 41
when his hands went to 125
when his hands were in 42
when his hands were on 123
when his hands were so 64
when his hopes were at 63
when his horse came to 46
when his horse fell in 183
when his horse fell on 412
when his kingdom will be 42
when his mother came in 698
when his mother came to 1073
when his mother came up 139
when his mother died at 174
when his mother died he 300
when his mother died in 1113
when his mother died of 442
when his mother died on 130
when his mother died the 60
when his mother dies he 50
when his mother heard of 111
when his mother left the 363
when his mother made the 44
when his mother said he 91
when his mother said so 43
when his mother said to 143
when his mother told me 124
when his mother took it 48
when his mother took the 118
when his mother used to 302
when his mother went on 40
when his mother went to 587
when his party came to 110
when his party lost the 78
when his party were in 53
when his people came to 95
when his people went to 44
when his people were in 164
when his plane blew up 45
when his power will be 60
when his reign came to 55
when his right hand is 71
when his steed came to 91
when his uncle came in 41
when his uncle came to 71
when his uncle died he 55
when his uncle died in 477
when his valet came to 46
when his voice came on 53
when his voice came to 67
when his voice took on 46
when his voice will be 44
when his whole body is 59
when his whole heart is 51
when his whole life is 160
when his whole soul is 98
when his words were to 54
when his works were at 45
when ike would weary of 48
when its author fears to 45
when its broad side is 46
when its focal length is 114
when its growth rate is 41
when its lapse rate is 134
when its lower edge is 61
when its orbit brings it 59
when its owner went to 41
when its phase angle is 58
when its power over the 44
when its shining dome is 74
when its study will be 40
when its upper edge is 57
when its upper part is 40
when its value will be 109
when its waves were at 96
when its whole length is 45
when lee again rode up 70
when let loose from the 261
when let loose upon the 89
when man comes into the 81
when man first came to 161
when man first felt the 48
when man first took to 46
when man shall cease to 89
when men arose early in 251
when men enter into the 51
when men first came to 86
when men first took to 40
when men lived like the 45
when men shall cease to 175
when men shall have the 62
when men shall learn to 68
when men shall meet as 222
when men shall roll up 96
when men shall wish the 158
when men would have to 50
when new depths seem to 127
when new entry into the 54
when new facts come to 102
when new people came to 42
when new people come in 45
when new people come to 89
when new people join the 73
when not acted upon by 267
when not forming part of 107
when not knowing what to 95
when not quite sure of 40
when not quite well he 58
when not taken care of 51
when one amino acid is 54
when one blows into it 53
when one breaks down the 71
when one comes back to 281
when one comes down to 462
when one comes face to 256
when one comes from the 427
when one comes into the 627
when one comes upon an 57
when one comes upon it 116
when one comes upon the 125
when one could feel the 44
when one could have the 51
when one could just as 93
when one could live in 50
when one could rely on 42
when one could speak of 163
when one could think of 65
when one could walk in 43
when one cubic foot of 68
when one draws back the 53
when one falls into the 127
when one feels free to 42
when one feels like it 251
when one feels like the 106
when one feels there is 49
when one first hears it 53
when one first hears of 89
when one first hears the 40
when one first sees it 56
when one first sees the 145
when one grows sick of 95
when one grows used to 98
when one knows nothing of 114
when one knows only the 54
when one knows there is 230
when one knows what he 70
when one knows what is 273
when one knows what it 318
when one knows what the 189
when one knows what to 203
when one learns from the 54
when one looks ahead to 41
when one looks along the 86
when one looks back at 648
when one looks back on 1673
when one looks back to 393
when one looks down at 65
when one looks down on 169
when one looks down the 105
when one looks from the 202
when one looks into it 271
when one looks into the 1224
when one looks only at 261
when one looks over the 287
when one looks upon it 50
when one looks upon the 233
when one loses faith in 54
when one makes such an 43
when one might have to 120
when one might need to 55
when one might want to 114
when one might wish to 152
when one moves along the 68
when one moves from an 84
when one moves from the 1112
when one moves into the 236
when one rises from the 63
when one steps back to 54
when one steps from the 52
when one steps into the 181
when one takes away the 65
when one takes care of 116
when one takes hold of 95
when one takes note of 338
when one takes part in 91
when one takes time to 77
when one thinks back on 123
when one thinks back to 135
when one thinks only of 155
when one thinks over the 101
when one thinks there is 78
when one thinks upon the 78
when one thinks what is 97
when one thinks what it 63
when one thinks what the 46
when one turns back to 118
when one turns from the 614
when one turns over the 165
when one walks along the 92
when one walks among the 100
when one walks down the 46
when one walks into the 92
when one walks over the 51
when one would have to 178
when one would like it 46
when one would like to 2045
when one would speak of 162
when one would think he 127
when one would think it 74
when one would think the 92
when one would want to 97
when one would wish to 156
when our backs were to 42
when our force will be 108
when our guide told us 54
when our hearts clung to 68
when our hearts will be 49
when our inner life is 42
when our lives cease to 205
when our lives must be 93
when our lives seem to 113
when our lives were in 89
when our lives will be 55
when our minds turn to 42
when our mother came to 43
when our mother made us 59
when our nation felt the 203
when our people came to 67
when our people come to 76
when our people went to 40
when our people were at 186
when our people were in 126
when our people will be 95
when our plans must be 49
when our ships came up 58
when our souls must be 41
when our whole life is 53
when our wives cheat us 81
when read apart from the 113
when set apart from the 42
when set loose from the 100
when she again came to 64
when she again heard the 120
when she again took up 108
when she again went to 89
when she arose from the 174
when she asked leave to 57
when she asked what he 272
when she asked what it 131
when she asked what the 187
when she awoke during the 62
when she awoke from the 291
when she began coming to 53
when she began reading the 53
when she began taking the 42
when she began trying to 43
when she began work as 104
when she began work at 60
when she began work in 90
when she began work on 214
when she bends down to 85
when she bends over the 57
when she bends over to 80
when she broke down in 133
when she broke down the 145
when she broke free of 54
when she broke from the 44
when she broke into the 100
when she burst from the 47
when she burst into my 50
when she burst into the 511
when she burst onto the 55
when she burst upon the 61
when she calls upon the 73
when she comes back in 359
when she comes back it 41
when she comes back on 101
when she comes back the 46
when she comes back to 1232
when she comes back we 44
when she comes down in 70
when she comes down the 121
when she comes down to 442
when she comes face to 199
when she comes forth to 60
when she comes from the 196
when she comes here to 131
when she comes home at 278
when she comes home in 212
when she comes home on 41
when she comes home to 309
when she comes into my 97
when she comes into the 1241
when she comes over to 191
when she comes upon the 155
when she could come in 60
when she could come to 225
when she could feel the 289
when she could find an 54
when she could find it 67
when she could find no 435
when she could find the 312
when she could gaze on 45
when she could give it 55
when she could give the 45
when she could give up 43
when she could have an 51
when she could have as 186
when she could have it 78
when she could have no 471
when she could have so 41
when she could have the 268
when she could help it 328
