wag its tail and another 79
who are only too pleased 144
who are open and avowed 93
who are open and honest 337
who are paid two pounds 49
who are part and parcel 1047
who are paying for school 102
who are poor and humble 51
who are poor and reside 155
who are poor and unable 97
who are poor and without 173
who are poor are likely 66
who are poor but honest 97
who are ready and anxious 190
who are ready for school 73
who are rich and famous 126
who are rich and secure 123
who are sent for training 43
who are sick and infirm 114
who are sick and unable 84
who are single and without 44
who are taking this course 111
who are their own bosses 135
who are there are called 163
who are these two strange 48
who are those who suffer 50
who are true and honest 54
who are used and abused 42
who are very far indeed 56
who are very ill should 50
who are wage and salary 72
who are weary and heavily 57
who are well and active 48
who are well and desire 41
who are what are called 149
who are wild and savage 45
who are wise and learned 265
who are wise and modest 42
who are young and active 151
who are young and feeble 41
who are young and middle 99
who are young and pretty 232
who are young and tender 121
who are your own master 63
who bring their own horses 62
who bring their own unique 49
who can break his sacred 93
who can cope with stress 45
who can deny that brutes 47
who can feel for another 127
who can find out whether 46
who can give him advice 45
who can give him credit 186
who can give him orders 48
who can give his report 110
who can give thee praise 131
who can give them advice 64
who can give them orders 50
who can give you access 40
who can give you advice 408
who can give you better 144
who can give you honest 121
who can give you praise 135
who can give you something 54
who can give you strength 44
who can have any opinion 44
who can have but little 84
who can have had little 304
who can have one unkind 80
who can help and advise 86
who can help her pursue 57
who can help him through 42
who can help one another 79
who can help them become 42
who can help them manage 61
who can help them through 136
who can help you answer 47
who can help you assess 74
who can help you attain 80
who can help you become 141
who can help you better 103
who can help you choose 114
who can help you decide 188
who can help you design 111
who can help you figure 168
who can help you locate 106
who can help you manage 97
who can help you obtain 81
who can help you realize 52
who can help you select 98
who can help you through 386
who can hold his liquor 146
who can hold out longest 216
who can keep his temper 106
who can know but little 62
who can know him better 257
who can learn new skills 59
who can make and unmake 431
who can make his readers 45
who can make that happen 130
who can make them better 141
who can make things better 40
who can make things happen 888
who can make this happen 89
who can make two blades 153
who can make you forget 47
who can meet this moment 44
who can only act through 47
who can pick and choose 287
who can rule and manage 60
who can sell him wisdom 137
who can show you around 171
who can speak both english 78
who can speak far better 40
who can speak with effect 161
who can speak with greater 231
who can suit his temper 184
who can take his cordial 50
who can take you through 64
who can talk and listen 51
who can talk you through 51
who can teach his hearers 45
who can teach them something 51
who can teach you something 103
who can teach you wisdom 98
who can tell him whether 70
who can tell how little 118
who can tell its limits 168
who can tell you better 261
who can tell you something 136
who can tell you whether 189
who can turn things around 50
who can vary his manner 85
who can walk you through 105
who can work but choose 72
who can work with little 45
who cut down its ensign 104
who cut their own throats 70
who cut their way through 359
who did more than almost 106
who did more than anyone 2608
who did more than merely 109
who did more than simply 58
who did more than threaten 50
who did nothing and relied 89
who did nothing but listen 45
who did nothing but travel 47
who did were not always 45
who did what she wanted 139
who did what they pleased 131
who did what they thought 99
who did what they wanted 123
who did what was needed 40
who die from lung cancer 122
who die from this disease 110
who does great things beyond 52
who does more than anyone 41
who does more than merely 77
who does more than simply 135
who does these things without 46
who does what she pleases 46
who does work for another 53
who dug their own graves 43
who eats bread with another 68
who fear lest they should 44
who fear life are already 115
who fly their own planes 42
who for days and nights 140
who for five and twenty 92
who for more than twelve 80
who for more than twenty 2098
who for size and weight 77
who for their own profit 174
who for their own reasons 609
who for their own safety 56
who for those his writings 51
who for years had argued 55
who for years had called 46
who for years had defied 40
who for years had dreamed 68
who for years had fought 244
who for years had helped 55
who for years had looked 132
who for years had played 76
who for years had served 210
who for years had shared 50
who for years had sought 132
who for years had taught 53
who for years had thought 68
who for years had treated 57
who for years had wanted 63
who for years had worked 354
who for years has worked 95
who get away with murder 103
who goes into real estate 65
who goes there long enough 60
who got away with murder 225
who got what she wanted 176
who got what they wanted 167
who had been all silent 54
who had been all smiles 166
who had been all through 295
who had been both friend 44
who had been but lately 333
who had been but little 288
who had been cut adrift 42
who had been dead almost 77
who had been dead eleven 52
who had been dead twelve 47
who had been dead twenty 432
who had been doing poorly 73
who had been doing something 194
who had been dying around 48
who had been for almost 56
who had been for eleven 93
who had been for twelve 164
who had been for twenty 800
who had been going around 227
who had been going through 1067
who had been head master 112
who had been her allies 55
who had been her brother 184
who had been her charge 45
who had been her cousin 61
who had been her dearest 243
who had been her escort 318
who had been her family 79
who had been her fellow 338
who had been her former 105
who had been her foster 44
who had been her friend 3124
who had been her guests 72
who had been her little 90
who had been her lovers 167
who had been her master 180
who had been her mentor 387
who had been her pupils 113
who had been her school 42
who had been her second 118
who had been her sister 268
who had been her special 112
who had been her suitor 97
who had been her teacher 359
who had been his active 106
who had been his allies 542
who had been his ardent 99
who had been his batman 46
who had been his bitter 236
who had been his brother 540
who had been his chosen 53
who had been his client 65
who had been his curate 168
who had been his dearest 312
who had been his deputy 777
who had been his doctor 41
who had been his driver 51
who had been his earlier 180
who had been his editor 48
who had been his english 47
who had been his equals 88
who had been his escort 74
who had been his family 134
who had been his fellow 4812
who had been his fiancee 64
who had been his former 486
who had been his foster 127
who had been his friend 11656
who had been his guests 358
who had been his guides 78
who had been his hearers 112
who had been his helper 78
who had been his jailer 56
who had been his judges 81
who had been his juniors 58
who had been his keeper 53
who had been his little 48
who had been his lovers 46
who had been his master 1688
who had been his mentor 511
who had been his models 50
who had been his mortal 48
who had been his nearest 58
who had been his pastor 64
who had been his patron 574
who had been his pupils 1055
who had been his rivals 169
who had been his school 684
who had been his second 1029
who had been his secret 148
who had been his seniors 73
who had been his silent 45
who had been his sister 266
who had been his slaves 92
who had been his solace 64
who had been his special 222
who had been his spirit 53
who had been his target 83
who had been his teacher 1396
who had been his valued 43
who had been his victim 66
who had been ill almost 41
who had been ill before 79
who had been ill treated 222
who had been its editor 52
who had been its former 58
who had been its friend 44
who had been its leaders 76
who had been its master 50
who had been its object 75
who had been its victim 141
who had been led astray 4402
who had been led through 50
who had been long abetting 69
who had been long abroad 175
who had been long absent 566
who had been long anxious 41
who had been long awaiting 55
who had been long before 254
who had been long engaged 286
who had been long enough 1362
who had been long famous 59
who had been long inured 80
who had been long jealous 190
who had been long parted 73
who had been long silent 92
who had been long slaves 84
who had been long sought 42
who had been long thought 52
who had been long unused 47
who had been long watching 261
who had been long wavering 95
who had been long without 162
who had been lying around 141
who had been lying asleep 160
who had been lying behind 52
who had been lying beside 136
who had been mad enough 97
who had been near enough 490
who had been not merely 139
who had been old enough 227
who had been our allies 144
who had been our consul 89
who had been our escort 41
who had been our family 75
who had been our fellow 674
who had been our friend 156
who had been our guests 105
who had been our guides 58
who had been our second 83
who had been our shield 55
who had been our teacher 44
who had been out around 54
who had been out before 316
who had been out drinking 210
who had been out foraging 256
who had been out gathering 55
who had been out scouting 483
who had been out searching 113
who had been out shooting 471
who had been out shopping 282
who had been out visiting 73
who had been put aboard 191
who had been put ashore 485
who had been put behind 54
who had been put through 284
who had been run through 335
who had been set adrift 152
who had been set ashore 172
who had been sir william 81
who had been thus called 43
who had been thus chosen 64
who had been thus engaged 53
who had been thus killed 65
who had been thus robbed 43
who had been thus rudely 74
who had been thus seized 56
who had been thus stowed 55
who had been thus treated 304
who had been thus turned 106
who had been too afraid 77
who had been too busily 187
who had been too clever 53
who had been too deeply 47
who had been too feeble 47
who had been too hardly 88
who had been too highly 82
who had been too humble 53
who had been too intent 40
who had been too lately 120
who had been too scared 42
who had been too violent 53
who had been using heroin 46
who had been weak enough 218
who had been with another 59
who had been with balboa 43
who had been with christ 174
who had been with cortes 83
who had been with custer 109
who had been with gandhi 41
who had been with gordon 63
who had been with hitler 86
who had been with hudson 40
who had been with madame 44
who had been with morgan 56
who had been with nelson 90
who had been with prince 40
who had been with robert 61
who had been with william 56
who had bows and arrows 215
who had come and looked 50
who had come and stayed 95
who had come for advice 76
who had come for dinner 96
who had come long before 136
who had come off second 104
who had come out before 339
who had come out behind 58
who had come out earlier 136
who had come out openly 65
who had come out through 153
who had come out without 112
who had come with another 43
who had come with cortes 46
who had come with honest 41
who had come with troops 48
who had come with william 47
who had died and become 56
who had died for christ 82
who had died for france 157
who had died long before 1732
who had died that summer 55
who had died that winter 68
who had done but little 103
who had done her utmost 70
who had done him injury 71
who had done his office 55
who had done his training 41
who had done his utmost 1344
who had done them injury 51
who had done this before 318
who had done this wicked 41
who had eaten but little 45
who had ever had sexual 145
who had felt his strength 64
who had fled and hidden 87
who had fled for refuge 1040
who had fled for safety 566
who had fled for treason 43
who had fled his native 320
who had gold and silver 189
who had gone all through 58
who had gone and gotten 97
who had gone far astray 84
who had gone far beyond 149
who had gone far enough 156
who had gone for refuge 40
who had gone off without 97
who had gone out before 370
who had gone out earlier 178
who had gone out shooting 215
who had gone out should 50
who had gone out through 60
who had gone out without 94
who had heard her before 99
who had heard her screams 48
who had heard her speech 40
who had heard him before 318
who had heard his preaching 43
who had heard his speech 85
who had heard that leonard 52
who had heard that someone 62
who had heard that something 46
who had heard them before 171
who had heard this before 89
who had heard this remark 61
who had heard this speech 57
who had held any office 161
who had held any public 81
who had held for twelve 48
who had held his ground 100
who had held his office 209
who had held out longest 77
who had held that office 1205
who had held them before 168
who had held this office 277
who had just got engaged 54
who had just got through 68
who had just had another 69
who had just had babies 88
who had just put another 51
who had just that moment 145
who had just then become 119
who had just then joined 106
who had just then reached 86
who had kept and tended 52
who had kept her figure 49
who had kept his bright 128
who had kept his family 40
who had kept his ground 61
who had kept his secret 95
who had kept his temper 60
who had kept his troops 55
who had kept two vigils 72
who had laid sir daniel 42
who had laid them before 45
who had left far behind 59
who had left for another 44
who had left for canada 56
who had left for england 228
who had left for europe 134
who had left for france 133
who had left for london 106
who had left for mexico 41
who had left for moscow 40
who had left her behind 127
who had left her family 164
who had left her native 167
who had left her without 72
who had left him almost 40
who had left him behind 470
who had left him without 114
who had left his brother 79
who had left his church 52
who had left his estate 55
who had left his family 620
who had left his former 61
who had left his island 51
who had left his little 48
who had left his master 102
who had left his native 1287
who had left his office 93
who had left his palace 76
who had left his parish 45
who had left his school 65
who had left his station 63
who had left new england 101
who had left new orleans 166
who had left san antonio 47
who had left them behind 338
who had left them little 83
who had left them without 52
who had lent his friend 72
who had less than twelve 47
who had less than twenty 61
who had lost all belief 138
who had lost all desire 54
who had lost all memory 55
who had lost her brother 154
who had lost her entire 94
who had lost her family 155
who had lost her infant 153
who had lost her little 247
who had lost her memory 119
who had lost her senses 198
who had lost her sister 71
who had lost her speech 47
who had lost her virtue 86
who had lost his battle 156
who had lost his brother 253
who had lost his chance 100
who had lost his church 48
who had lost his clothes 63
who had lost his entire 320
who had lost his estate 71
who had lost his family 366
who had lost his former 86
who had lost his friend 59
who had lost his helmet 94
who had lost his horses 63
who had lost his little 103
who had lost his master 142
who had lost his memory 544
who had lost his office 76
who had lost his papers 53
who had lost his pulpit 83
who had lost his rights 44
who had lost his sanity 66
who had lost his second 44
who had lost his senate 42
who had lost his senses 351
who had lost his shadow 113
who had lost his shield 143
who had lost his sister 50
who had lost his speech 120
who had lost his temper 419
who had lost his ticket 91
who had lost his vessel 78
who had lost his wallet 60
who had lost one before 61
who had lost one parent 199
who had made all europe 46
who had made all powers 199
who had made and unmade 444
who had made but little 100
who had made her brother 48
who had made her career 55
who had made her choice 41
who had made her escape 267
who had made her suffer 152
who had made him famous 74
who had made him forget 65
who had made him hazard 84
who had made him master 49
who had made him suffer 325
who had made his brother 78
who had made his career 865
who had made his choice 75
who had made his escape 1809
who had made his initial 58
who had made his little 40
who had made his london 43
who had made his return 51
who had made that choice 66
who had made that remark 68
who had made them famous 66
who had made them slaves 63
who had made them suffer 75
who had made this answer 40
who had made this ascent 97
who had made this attack 45
who had made this charge 58
who had made this choice 45
who had made this little 89
who had made this remark 87
who had made this voyage 52
who had many old scores 41
who had more than anyone 44
who had more than common 65
who had more than enough 1190
who had more than likely 66
who had more than twelve 74
who had more than twenty 274
who had nothing but praise 252
who had nothing but safety 75
who had nothing but verbal 115
who had only one jewish 53
who had only one object 53
who had only one parent 293
who had only one talent 144
who had only one thought 236
who had only that moment 55
who had only two topics 90
who had only two wishes 60
who had paid but little 49
who had said but little 339
who had said she wanted 70
who had said they wanted 103
who had seen and learned 61
who had seen and shared 49
who had seen and spoken 215
who had seen and talked 239
who had seen and tasted 46
who had seen but little 794
who had seen her almost 74
who had seen her before 587
who had seen her brother 62
who had seen her sister 87
who had seen her through 255
who had seen him arrive 73
who had seen him before 1289
who had seen him caught 83
who had seen him commit 66
who had seen him depart 244
who had seen him earlier 134
who had seen him lately 61
who had seen him through 371
who had seen his broken 57
who had seen his brother 84
who had seen his family 110
who had seen his master 102
who had seen them before 330
who had seen them through 91
who had seen them without 68
who had seen this before 42
who had seen this happen 80
who had seen this letter 70
who had seen this little 72
who had seen this mishap 43
who had seen too little 43
who had sent her brother 50
who had sent him called 63
who had sent his brother 110
who had sent his family 84
who had sent his troops 44
who had sent that letter 43
who had sent this letter 44
who had shot and killed 1260
who had shot him should 58
who had shot his brother 96
who had shot his friend 69
who had sold his shares 98
who had their own agenda 256
who had their own armies 49
who had their own courts 63
who had their own doubts 40
who had their own family 48
who had their own horses 59
who had their own houses 95
who had their own little 92
who had their own methods 60
who had their own notions 91
who had their own reasons 1206
who had their own secret 486
who had their own special 219
who had their own system 63
who had their own unique 49
who had their own visions 43
who had three and twenty 46
who had till that moment 105
who had till then looked 153
who had till this moment 40
who had time and energy 281
who had told him before 87
who had told him something 48
who had told his friend 40
who had told this singular 68
who had torn his clothes 111
who had used and abused 163
who had used her utmost 101
who had used his gentle 89
who had used his office 80
who had used his utmost 58
who had used them before 63
who had used you basely 51
who had very low levels 56
who had wept and smiled 53
who had what she called 45
who had what they called 81
who had what they thought 53
who had what they wanted 85
who had what was called 191
who had worn them before 42
who had your job before 47
who has been all through 70
who has been all winter 53
who has been and always 49
who has been but little 49
who has been dead twenty 60
who has been doing poorly 40
who has been doing something 70
who has been for twelve 86
who has been for twenty 476
who has been going around 137
who has been going through 321
who has been her friend 85
who has been his friend 254
who has been his teacher 57
who has been ill treated 49
who has been led astray 946
who has been long absent 915
who has been long before 57
who has been long engaged 190
who has been long enough 365
who has been lying curled 54
who has been our friend 104
who has been our refuge 44
who has been put through 359
who has been thus treated 127
who has been too little 44
who has been too modest 51
who has been weak enough 203
who has died and passed 53
who has died with christ 201
who has done any serious 62
who has done but little 40
who has done his utmost 568
who has done this before 316
who has eaten his dinner 57
who has ever sat through 121
who has fled for refuge 102
who has gone far beyond 172
who has gone far enough 115
who has gone for refuge 99
who has gone one better 43
who has health and strength 121
who has heard and learned 428
who has held his office 99
who has held that office 325
who has held this office 128
who has hurt you deeply 75
who has just got engaged 59
who has just now spoken 125
who has just this moment 54
who has left any record 125
who has left her family 111
who has left his family 252
who has left his friend 67
who has left his lodgings 112
who has left his native 205
who has left his proper 43
who has left this record 120
who has lost all desire 64
who has lost all manner 61
who has lost all memory 50
who has lost her brother 45
who has lost her family 80
who has lost her former 51
who has lost her memory 132
who has lost her senses 79
who has lost her sister 77
who has lost her virtue 187
who has lost his belief 99
who has lost his brother 48
who has lost his budget 164
who has lost his chance 52
who has lost his clothes 67
who has lost his credit 72
who has lost his entire 103
who has lost his estate 51
who has lost his family 274
who has lost his former 61
who has lost his friend 81
who has lost his helmet 46
who has lost his little 79
who has lost his master 266
who has lost his memory 837
who has lost his mental 59
who has lost his powers 71
who has lost his rights 100
who has lost his sanity 117
who has lost his senses 396
who has lost his sexual 54
who has lost his shadow 144
who has lost his sister 60
who has lost his speech 72
who has lost his standing 87
who has lost his strength 158
who has lost his temper 244
who has lost his ticket 75
who has lost his wallet 44
who has lost his weapons 56
who has lost one parent 108
who has made all nations 45
who has made any serious 104
who has made her career 43
who has made him neither 64
who has made his career 170
who has made his choice 197
who has made his escape 207
who has made his system 54
who has made that tender 167
who has made that voyage 52
who has made this choice 60
who has made this effort 43
who has made two blades 49
who has made two visits 49
who has made you already 45
who has more than another 72
who has more than enough 696
who has more than twenty 139
who has nothing but plenty 83
who has nothing but praise 84
who has only one kidney 43
who has only one parent 86
who has only one talent 63
who has seen and clearly 154
who has seen and talked 53
who has seen and thought 44
who has seen but little 252
who has seen his family 59
who has seen them before 55
who has seen this happen 51
who has shot and killed 59
who has sold for future 44
who has sold his pretty 95
who has sold his shares 60
who has time and energy 80
who has used and abused 94
who has very few dishes 44
who hath heard and learned 129
who hath held that course 67
who hath more than another 136
who hung upon his flanks 47
who may find them useful 103
who may have any doubts 75
who may have any number 43
who may have but little 115
who may have had access 325
who may have had better 99
who may have had direct 44
who may have had doubts 95
who may have had greater 81
who may have had little 1836
who may have had reasons 59
who may have had sexual 66
who may have had something 224
who may have had special 55
who may have his little 44
who may know its secret 89
who may meet that famous 50
who may some day become 100
who may take her choice 84
who may vote for united 83
who may wish for further 401
who met their death through 61
who not only are unable 80
who not only can afford 49
who not only had access 77
who not only had failed 53
who not only had little 133
who not only read through 133
who not very long before 138
who now lies dead before 60
who now pass for gentry 124
who own their own houses 229
who own their own trucks 101
who put down her knitting 52
who ran away and joined 72
who ran away with another 119
who ran away with johnny 45
who ran over and killed 62
who run into one another 52
who sang songs and played 49
who sat back and waited 42
who sat down and looked 42
who sat down and stared 46
who sat down and talked 66
who sat next him looked 61
who sat there and smiled 97
who saw nothing but rueful 51
who saw only too clearly 112
who saw there was something 69
who saw what was needed 58
who saw when this creation 222
who say just one cookie 77
who see their way clearly 40
who set milk and fruits 144
who set their own prices 59
who sit here for scotch 57
who then held that office 140
who then shot and killed 75
who they knew who needed 45
who they said had passed 92
who they said was xavier 50
who they think they should 117
who they think you should 73
who they were and wanted 71
who they were and whence 1357
who they were and whether 178
who they were and whither 88
who they were nor whence 47
who they were that occupy 58
who use bows and arrows 197
who use their own bodies 59
who wag their own tongues 62
who was aged and infirm 206
who was ahead was kneeling 55
who was aiding and abetting 80
who was ailing and croupy 123
who was also being treated 48
who was also going through 89
who was also her brother 133
who was also her cousin 179
who was also her friend 400
who was also her nephew 55
who was also her second 43
who was also her sister 44
who was also her teacher 71
who was also his brother 553
who was also his captor 106
who was also his cousin 653
who was also his foster 89
who was also his friend 584
who was also his lawyer 54
who was also his master 128
who was also his nephew 220
who was also his patron 44
who was also his second 54
who was also his sister 1051
who was also his teacher 177
who was also its editor 83
who was also then bishop 68
who was beaming and shouting 94
who was born and buried 141
who was born and raised 13667
who was born and worked 77
who was born with severe 123
who was bred and passed 79
who was busy with another 69
who was coming for dinner 48
who was crying and screaming 40
who was dealing out barley 41
who was eager for battle 51
who was even then famous 74
who was from new england 48
who was from new jersey 83
who was from new orleans 89
who was giving his opinion 59
who was giving his orders 112
who was good with horses 44
who was half way through 42
who was hanging out clothes 50
who was having his dinner 42
who was having his supper 56
who was held for ransom 49
who was here for dinner 64
who was just big enough 82
who was just going abroad 41
who was just going through 178
who was just now proved 47
who was just old enough 248
who was just then becoming 104
who was just then called 49
who was just then crossing 88
who was just then emerging 56
who was just then engaged 187
who was just then entering 127
who was just then standing 117
who was just then starting 70
who was just then visiting 62
who was kind and gentle 453
who was late for dinner 73
who was late for school 52
who was leading his troops 61
who was leaving for another 61
who was leaving for england 176
who was leaving for europe 89
who was leaving for france 58
who was leaving for london 101
who was less than pleased 234
who was less than twenty 160
who was living was almost 51
who was living with another 202
who was lord and master 228
who was losing his temper 104
who was loving was almost 90
who was made sir william 124
who was making her escape 98
who was making his annual 92
who was making his career 46
who was making his escape 100
who was making his maiden 41
who was making his rounds 282
who was making his second 246
who was meek and humble 146
who was mild and gentle 40
who was more than anxious 64
who was more than anyone 61
who was more than double 145
who was more than eighty 269
who was more than likely 490
who was more than merely 60
who was more than mortal 53
who was more than ninety 86
who was more than pleased 216
who was more than twenty 482
who was moving his family 48
who was much his friend 185
who was none too bright 50
who was none too pleased 354
who was once her friend 55
who was once his fellow 95
who was once his friend 257
who was once his master 55
who was only too anxious 283
who was only too pleased 997
who was open and honest 49
who was part and parcel 287
who was paying his salary 45
who was reading his letter 42
who was reading with fervor 41
who was ready and anxious 127
who was rich and clever 72
who was rich and famous 51
who was shot and killed 1778
who was shot with arrows 52
who was sick and likely 49
who was sick and needed 144
who was sick and unable 142
who was sick with cancer 65
who was some way behind 72
who was sore and sombre 43
who was taking his annual 40
who was taking his family 107
who was taking his siesta 61
who was tall and looked 72
who was tall and robust 67
who was tall and skinny 101
who was there can forget 108
who was there was another 50
who was trying his utmost 44
who was very far indeed 76
who was very ill indeed 103
who was very near expiring 42
who was what was called 94
who was wise and learned 79
who was worth her weight 45
who was worth his opposing 48
who was worth his weight 79
who was young and active 116
who was young and ardent 50
who was young and pretty 1268
who was young and simple 65
who with bows and arrows 42
who with pick and shovel 60
who with their own bodies 45
who you know that counts 1748
who you think you should 236
why all these things happen 77
why all these things should 50
why and when they should 74
why and when you should 95
why any other being should 58
why any sane man should 56
why any young man should 88
why did these things happen 42
why her heart was pounding 96
why his face had seemed 45
why his hair had turned 58
why his heart was pounding 51
why his life was spared 79
why his mood had changed 59
why his soul was unable 61
why new york has become 98
why not give them something 107
why not keep its castle 75
why not send for bantam 556
why our sage and serious 489
why she felt she needed 153
why she felt she should 70
why she said that strange 59
why she will not accept 46
why she will not listen 68
why that date was chosen 49
why that name was chosen 61
why then were its stolid 80
why they feel and behave 63
why they feel they should 86
why they felt they needed 83
why they felt they should 52
why they have not already 164
why they have not always 80
why they have not become 185
why they have not called 95
why they have not caught 67
why they have not changed 51
why they have not gotten 93
why they have not joined 55
why they have not killed 68
why they have not reached 46
why they have not thought 53
why they have not turned 42
why they have not worked 65
why they have this effect 47
why they made that choice 92
why they made this choice 92
why they think and behave 62
why they think they should 192
why they were all laughing 59
why they were all standing 41
why they were being called 94
why they were being forced 75
why they were being killed 73
why they were being treated 134
why they were doing something 62
why they were going through 133
why they were not afraid 113
why they were not already 156
why they were not always 53
why they were not better 168
why they were not called 149
why they were not chosen 258
why they were not fighting 67
why they were not killed 56
why they were not shaken 43
why they were not treated 50
why they were not wanted 56
why they were thus treated 48
why they will not accept 88
why they will not permit 44
why things have not worked 54
why things like that happen 64
why things like this happen 140
why things were not better 91
why this book has become 79
why this name was chosen 131
why this site was chosen 90
why this spot was chosen 81
why this will not happen 92
why this young man should 83
why thou hast not always 49
why you call him madame 57
why you feel you should 148
why you felt you needed 81
why you have not already 121
why you have not always 51
why you have not become 76
why you have not bought 52
why you have not buried 42
why you have not called 422
why you have not changed 43
why you have not gotten 202
why you have not joined 46
why you have not jumped 56
why you have not killed 45
why you have not spoken 110
why you have not talked 44
why you have not thought 57
why you have not turned 50
why you have not wanted 72
why you hold that opinion 43
why you made that choice 177
why you made this choice 114
why you must not follow 87
why you think she should 44
why you think that person 78
why you think they should 163
why you think this person 99
why you think you should 384
why you were going through 84
why you were not afraid 56
why you were not chosen 64
why you were not killed 55
why you will not accept 133
why you will not answer 115
why you will not listen 76
why you will not return 50
win both coin and credit 102
wings and body are united 40
wings and legs are folded 63
wings and made them tinkle 185
wings and tail and tilted 63
wings and tail are barred 95
wings and tail are bright 66
wings and tail are darker 169
wings and took his flight 98
wings are tinged with yellow 44
wings are used for flight 70
wit and mirth and spleen 70
wit and wine and wisdom 56
wit had been led astray 767
with all care and caution 193
with all else that belongs 65
with all else that exists 51
with all gold and silver 44
with all health and safety 158
with all leading and trailing 69
with all life and nature 41
with all love and belief 51
with all maps and prints 102
with all meals and snacks 98
with all other age groups 121
with all other real actions 75
with all other real estate 76
with all past and future 149
with all their new created 47
with all their old powers 57
with all their own forces 40
with all these men around 137
with all these things before 89
with all those men around 51
with all those that follow 85
with all those that should 42
with all those things without 68
with all those who accept 48
with all those who derive 244
with all those who desire 102
with all those who follow 83
with all those who helped 57
with all those who oppose 73
with all those who refuse 60
with all those who remain 41
with all those who served 40
with all those who shared 103
with all those who should 67
with all those who sought 69
with all those who strive 46
with all those who suffer 324
with all those who thought 79
with all those who through 40
with all those who wanted 133
with all those who wished 170
with all those who worked 102
with all whom they thought 105
with and among one another 70
with and from one another 283
with and help one another 200
with and know one another 48
with and love and should 42
with and love one another 71
with and part and parcel 77
with and slay this golden 85
with and upon one another 67
with any beast and defile 105
with any health and safety 70
with any name you choose 58
with any other but itself 122
with any other man before 112
with any other man except 153
with any other real estate 98
with any other than feelings 48
with any whom you thought 42
with any young man except 61
with any young men except 151
with are many and various 50
with bad beer and brandy 63
with being male and female 244
with big eyes and little 42
with big hips and worked 46
with big hugs and kisses 88
with bob hope and dorothy 169
with both arab and israeli 145
with both arab and jewish 102
with both arms and hugged 73
with both arms and kissed 43
with both arms and pulled 114
with both audio and visual 100
with both body and spirit 74
with both city and county 58
with both debt and equity 302
with both door and window 54
with both feet and kicked 56
with both feet and yelled 129
with both fine and coarse 178
with both fins and scales 76
with both flat and curved 47
with both food and oxygen 46
with both gold and silver 638
with both hare and hounds 59
with both iron and copper 124
with both jews and greeks 52
with both john and robert 70
with both kids and adults 75
with both leading and trailing 82
with both like and unlike 46
with both male and female 14634
with both mild and severe 169
with both open and closed 986
with both past and future 1044
with both peking and moscow 168
with both peking and taipei 63
with both pity and esteem 73
with both race and gender 184
with both reading and spelling 61
with both single and double 574
with both tact and talent 58
with both text and images 51
with both wheat and barley 52
with both wide and narrow 129
with both work and family 131
with both wrath and fierce 87
with both youth and adults 65
with but very few troops 74
with death those who should 191
with death those who violate 68
with doing more than anyone 59
with dry eyes and grinning 40
with dry eyes and without 59
with dry palm and banana 42
with due care and caution 1737
with due care and proper 98
with due care and regard 201
with due care and thought 45
with due care and without 80
with each book and edition 40
with each breath you exhale 113
with each hour that passed 804
with each hour that passes 127
with each mile that passed 154
with each month that passed 195
with each month that passes 124
with each other all around 82
with each other all through 174
with each other and accept 72
with each other and access 124
with each other and across 167
with each other and adjust 44
with each other and adults 150
with each other and affect 232
with each other and agreed 212
with each other and agreeing 45
with each other and allowing 47
with each other and allows 78
with each other and almost 156
with each other and always 188
with each other and another 81
with each other and anyone 57
with each other and arrange 79
with each other and arrive 110
with each other and assist 45
with each other and assume 53
with each other and became 334
with each other and become 875
with each other and becoming 69
with each other and before 100
with each other and behave 95
with each other and better 52
with each other and building 138
with each other and cancel 103
with each other and caused 56
with each other and changed 41
with each other and choose 55
with each other and clearly 43
with each other and common 40
with each other and created 144
with each other and decide 274
with each other and deeply 70
with each other and define 90
with each other and depend 84
with each other and derive 48
with each other and devise 177
with each other and differ 287
with each other and divide 61
with each other and enable 53
with each other and engaged 88
with each other and enjoying 102
with each other and ensure 71
with each other and evolve 85
with each other and extend 94
with each other and failed 41
with each other and family 53
with each other and fighting 271
with each other and filled 85
with each other and follow 106
with each other and forget 48
with each other and formed 368
with each other and fought 190
with each other and further 146
with each other and hardly 53
with each other and helped 121
with each other and highly 42
with each other and ignore 53
with each other and ignoring 69
with each other and indeed 109
with each other and instead 92
with each other and joined 101
with each other and laughing 106
with each other and learned 181
with each other and linked 79
with each other and listen 100
with each other and little 277
with each other and looked 72
with each other and manage 61
with each other and modify 53
with each other and mutual 43
with each other and nature 333
with each other and needed 40
with each other and neither 709
with each other and nobody 56
with each other and obtain 57
with each other and occupy 57
with each other and offering 104
with each other and opened 42
with each other and partly 162
with each other and placed 76
with each other and played 110
with each other and pursue 62
with each other and rarely 108
with each other and reached 63
with each other and realize 48
with each other and reduce 152
with each other and refuse 63
with each other and relate 98
with each other and release 40
with each other and remain 186
with each other and render 60
with each other and report 45
with each other and resist 45
with each other and result 267
with each other and return 93
with each other and seemed 147
with each other and seldom 60
with each other and select 47
with each other and settle 63
with each other and shared 576
with each other and should 507
with each other and showed 97
with each other and simply 44
with each other and slowly 44
with each other and sought 84
with each other and strike 136
with each other and strive 90
with each other and striving 70
with each other and supply 123
with each other and talked 158
with each other and tended 46
with each other and thereby 803
with each other and thought 62
with each other and through 443
with each other and toward 98
with each other and turned 65
with each other and unable 96
with each other and united 254
with each other and various 122
with each other and wanted 96
with each other and watching 58
with each other and whether 322
with each other and wished 42
with each other and without 312
