wad serve them right to 94
was spread out below me 106
was spread out below the 40
was spread out below us 197
was spread out beneath me 45
was spread out beneath the 66
was spread out beneath us 153
was spread out under the 180
was spread too thinly to 40
was staking his claim to 135
was staking its claim to 60
was stand and stare at 83
was stand and watch as 61
was staring her right in 130
was staring him right in 176
was staring them right in 63
was staying and asked me 45
was staying and where he 49
was staying and where the 56
was stern and harsh to 65
was still all alone in 43
was still all right he 42
was still all right to 86
was still and empty to 43
was still and quiet as 538
was still and quiet in 242
was still and quiet on 79
was still and smooth as 60
was still and white as 40
was still any doubt in 47
was still being added to 152
was still being asked to 186
was still being borne by 45
was still being built at 63
was still being built in 303
was still being built up 111
was still being cited as 237
was still being cited by 58
was still being cited in 95
was still being drawn up 55
was still being given in 89
was still being given to 242
was still being grown in 68
was still being lived in 98
was still being mined in 51
was still being ruled by 100
was still being shown in 181
was still being shown to 50
was still being spent on 263
was still being taken by 56
was still being taken in 114
was still being taken up 45
was still being urged to 56
was still being waged at 57
was still being waged by 62
was still being waged in 307
was still being waged on 119
was still far above the 362
was still far below the 1310
was still far beneath the 47
was still far short of 1498
was still for mending it 40
was still going about in 55
was still going about the 76
was still going round in 42
was still going round the 52
was still going strong as 514
was still going strong at 732
was still going strong by 48
was still going strong in 1589
was still going strong on 167
was still going strong the 40
was still his place of 58
was still hot under the 106
was still hot within me 53
was still lying about the 53
was still lying awake in 42
was still lying beneath the 75
was still lying naked on 52
was still lying prone on 47
was still lying under the 282
was still lying where he 332
was still lying where it 146
was still mad about it 66
was still mad about the 228
was still not about to 85
was still not aware of 375
was still not bound to 48
was still not close to 75
was still not cured of 49
was still not equal to 126
was still not fully at 40
was still not fully in 72
was still not getting the 64
was still not given the 58
was still not known at 47
was still not known by 174
was still not known if 53
was still not known in 84
was still not known to 91
was still not liable to 74
was still not looking at 276
was still not nearly as 98
was still not quite as 153
was still not quite at 123
was still not quite in 59
was still not quite so 49
was still not quite the 151
was still not quite up 106
was still not speaking to 168
was still not talking to 84
was still not thinking of 66
was still not willing to 949
was still one piece of 138
was still one point on 123
was still sad about the 50
was still that feeling of 109
was still that sense of 81
was still that which he 48
was still too aware of 55
was still too close to 2010
was still too crude to 64
was still too dazed by 41
was still too dazed to 399
was still too dizzy to 54
was still too drunk to 153
was still too dusky to 57
was still too faint to 56
was still too foggy to 47
was still too frail to 93
was still too fresh in 1112
was still too fresh to 260
was still too green to 163
was still too junior to 52
was still too keyed up 131
was still too large to 238
was still too light to 109
was still too loyal to 42
was still too naive to 94
was still too proud to 276
was still too risky to 76
was still too rough to 193
was still too shaky to 87
was still too short to 351
was still too small in 83
was still too small to 2135
was still too stiff to 72
was still too strong in 365
was still too strong to 1186
was still too tense to 51
was still too timid to 141
was still too tired to 296
was still too tough to 43
was still too upset by 51
was still too upset to 310
was still too vague to 70
was still too vivid in 176
was still too vivid to 76
was still too wired to 44
was still too wound up 193
was still two hours to 132
was still two miles of 62
was still two miles to 43
was still way below the 47
was still weak after the 92
was strong and could be 105
was strong and could do 50
was strong and healthy as 53
was strong and healthy at 40
was strong and healthy in 74
was strong and liked to 40
was strong and steady as 42
was strong and steady in 46
was strong and swift to 61
was strong and where he 58
was strong and where it 75
was strong and where the 99
was strong and willing to 110
was strong and would be 65
was supping and playing at 305
was sweet and light to 51
was sweet and soothing to 60
was taboo for women to 79
was taken all aback at 40
was taken all aback by 195
was taken and added to 147
was taken and blown up 60
was taken and burnt by 495
was taken and burnt in 62
was taken and burnt to 82
was taken and found to 247
was taken and given to 311
was taken and given up 196
was taken and hanged as 83
was taken and hanged at 96
was taken and hanged in 60
was taken and hanged on 52
was taken and razed to 395
was taken and slain by 75
was taken and sworn to 73
was taken and where the 40
was taken for burial in 62
was taken for burial to 326
was taken for walks in 46
was taken ill about the 108
was taken ill after the 141
was taken ill while at 53
was taken ill while he 48
was taken ill while in 54
was taken ill while on 155
was taken long after the 53
was taken off above the 49
was taken off after the 124
was taken off below the 46
was taken off guard by 586
was taken one evening by 43
was taken one evening to 62
was taken one morning to 52
was taken one night to 95
was taken out after the 158
was taken out again by 48
was taken out black in 43
was taken out under the 196
was taken that could be 104
was taken that night to 91
was taken that since the 40
was taken this morning in 43
was taken with others to 70
was taken with pains in 84
was talking all sorts of 57
was talking and letting on 86
was talking and looking at 47
was talking and thinking of 104
was talking not about leo 89
was talking not about the 103
was talking now about the 171
was talking this morning to 58
was tapping her fingers on 125
was tapping his fingers on 191
was teaching and writing in 54
was teaching her about the 46
was teaching him about the 70
was teaching its owner to 59
was teaching them about the 76
was telling all about the 77
was telling her about an 64
was telling her about it 169
was telling her about my 373
was telling her about the 1486
was telling her mother of 53
was telling her mother the 44
was telling her story in 81
was telling her story to 147
was telling him about an 55
was telling him about it 286
was telling him about my 413
was telling him about the 2122
was telling him where to 135
was telling his story in 130
was telling his story of 51
was telling his story the 71
was telling his story to 369
was telling its story to 78
was telling that story to 40
was telling them about it 105
was telling them about me 43
was telling them about my 100
was telling them about the 1191
was telling them where to 85
was telling this story at 63
was telling this story in 71
was telling this story to 410
was telling you about at 100
was telling you about in 192
was telling you about is 197
was telling you about it 180
was telling you about my 808
was telling you about on 84
was telling you about the 2175
was tending his flock in 66
was tending his flock of 66
was tending his flock on 61
was tending his sheep in 49
was tending his sheep on 101
was thebes can never be 235
was thinking all kinds of 100
was thinking all sorts of 131
was thinking and dreaming of 66
was thinking and feeling as 343
was thinking and feeling at 278
was thinking and feeling in 133
was thinking and feeling so 43
was thinking and speaking in 42
was thinking and speaking of 94
was thinking and talking of 75
was thinking and writing in 59
was thinking and writing of 58
was thinking how amazing it 58
was thinking how awful it 61
was thinking how funny it 108
was thinking how lucky he 89
was thinking how lucky we 50
was thinking how sweet it 40
was thinking not about the 59
was thinking now about the 73
was thinking she might be 67
was thinking she ought to 55
was thinking she would be 66
was thinking that after the 80
was thinking that maybe he 326
was thinking that maybe if 109
was thinking that maybe it 240
was thinking that maybe the 206
was thinking that maybe we 571
was thinking that might be 56
was thinking that never in 54
was thinking that would be 104
was thinking this might be 120
was thinking this morning of 109
was thinking this would be 118
was thinking who ought to 40
was thinking you might be 354
was thinking you might go 70
was thinking you would be 57
was throwing all sorts of 59
was thrown off guard by 149
was thrown off track by 47
was thrown out after the 183
was thrown out again by 55
was tight and drawn in 67
was tired and about to 52
was tired and asked if 44
was tired and asked to 64
was tired and began to 76
was tired and hungry as 99
was tired and hungry by 49
was tired and longed to 58
was tired and ought to 41
was tired and short of 73
was tired and tried to 81
was tired and willing to 48
was tired and would be 141
was tired and would go 324
was tired out after the 68
was tossing and staring at 47
was tossing and turning in 490
was tossing and turning on 117
was trash was hence the 52
was tried and found to 709
was tried and given up 81
was tried and hanged as 112
was tried and hanged at 247
was tried and hanged by 89
was tried and hanged in 299
was tried and hanged on 185
was tried but found to 68
was tried for breaking the 44
was tried for killing an 40
was tried for killing the 50
was tried for libel in 75
was tried for robbing the 235
was tried for selling the 40
was tried for stealing the 58
was tried out first in 121
was tried out first on 53
was tried out under the 43
was tried that could be 56
was tucking his shirt in 44
was tugging and pulling at 43
was turning and pushing at 85
was turning his horse to 57
was turning its pages in 42
was twice that found in 191
was under all kinds of 54
was under all sorts of 50
was under him shall be 116
was under that sense of 58
was under that state of 55
was under this cloud of 42
was under this state of 135
was under way about the 42
was under way after the 56
was under way again at 59
was under way under the 60
was under way within the 203
was until long after the 43
was until she began to 61
was until she tried to 41
was until then based on 80
was upset and asked me 73
was upset and began to 63
was upset and tried to 152
was urged that since the 102
was urged that under the 106
was usual for girls to 44
was usual for people of 76
was usual for people to 191
was usual for ships to 47
was usual for women to 178
was vague and could be 61
was vague and lacking in 44
was valid and binding as 109
was valid and binding in 85
was valid and binding on 275
was valid and could be 160
was valid and might be 45
was valid and within the 63
was valid and would be 102
was venting his grief in 76
was vetoed both times by 51
was viewing with alarm the 40
was waiting for david to 40
was waiting for father to 50
was waiting for frank to 44
was waiting for george to 101
was waiting for henry to 49
was waiting for jesus to 63
was waiting for mother to 58
was waiting for others to 71
was waiting for people to 87
was waiting for peter to 78
was waiting for ships to 65
was waiting for signs of 43
was waiting for sonny to 127
was waiting out front in 50
was waiting with music in 57
was waiving his right to 137
was waked this morning by 59
was walking all alone in 67
was walking all alone on 41
was walking and running in 53
was walking and talking in 68
was walking his horse up 41
was walking one evening in 282
was walking one evening on 73
was walking one morning in 175
was walking one night in 111
was walking this morning in 95
was walking too close to 53
was wanting that could be 46
was wanting who might be 61
was wanting with which to 57
was warming her hands at 53
was warming his hands at 212
was warming his hands by 93
was warning him about the 60
was washing her hands at 163
was washing her hands in 204
was washing her hands of 159
was washing his hands at 541
was washing his hands in 880
was washing his hands of 604
was washing its hands of 274
was wasting his money on 87
was water all round the 50
was wealthy and lived in 87
was weeping and calling on 50
was weeping and praying in 45
was weeping and wailing in 157
was where she began to 43
was where she chose to 65
was where she could be 92
was where she found the 54
was where she liked to 166
was where she longed to 73
was where she loved to 40
was where she ought to 178
was where she would be 318
was where she would go 182
was where they could be 75
was where they ended up 45
was where they found it 53
was where they found the 112
was where they hoped to 41
was where they ought to 100
was where they spent the 73
was where they would be 359
was where they would go 162
was where things stood in 46
was where you ended up 45
was where you found it 261
was where you found the 71
was which was about to 61
was while they lived in 53
was white and drawn as 74
was white and smooth as 116
was willing and happy to 171
was willing and waiting to 44
was willing any longer to 56
was wined and dined as 49
was wined and dined at 139
was wined and dined by 880
was wined and dined in 333
was winning his spurs in 41
was wiped out after the 67
was wiser and safer to 84
was within her power to 811
was within her right in 70
was within her right to 53
was within him worthy of 179
was within his field of 55
was within his grasp he 94
was within his grasp if 66
was within his grasp to 64
was within his power as 69
was within his power he 49
was within his power to 2967
was within his right in 247
was within his right to 319
was within its power in 68
was within its power to 424
was within its right in 69
was within its right to 179
was within one block of 57
was within one point of 98
was within our power to 341
was within six miles of 958
was within six months of 405
was within six paces of 147
was within six weeks of 208
was within six yards of 129
was within ten miles of 1323
was within ten paces of 322
was within ten steps of 120
was within ten yards of 1268
was within this frame of 82
was within this period of 72
was within two hours of 302
was within two miles of 2169
was within two months of 544
was within two paces of 191
was within two steps of 232
was within two votes of 42
was within two weeks of 343
was within two yards of 572
was woken one morning by 53
was woken one night by 79
was working and asked if 58
was working and asked me 61
was working and began to 45
was working and tried to 53
was working and which he 72
was working and writing in 43
was working both sides of 249
was working her fingers to 73
was working his fingers to 44
was working his magic on 64
was working its magic on 215
was working long hours as 143
was working long hours at 242
was working long hours in 189
was working long hours on 88
was working long hours to 205
was working out plans to 43
was working that night at 41
was working too close to 59
was working with others in 53
was working with others to 61
was working with people in 50
was worse off after the 49
was worse than anything he 904
was worse than anything in 164
was worse than anything the 208
was worse than anything we 168
was worse than either of 141
was worse than folly to 275
was worse than greek to 71
was worse than talking to 42
was worse than under the 113
was worthy and noble in 59
was woven with threads of 44
was writing and speaking by 57
was writing and speaking in 42
was writing her thesis on 68
was writing his books on 49
was writing his essay on 381
was writing his lives of 52
was writing his notes on 40
was writing his novel the 40
was writing his paper on 69
was writing his reply to 64
was writing his study of 57
was writing his tales of 41
was writing his thesis on 131
was writing long after the 235
was writing not about the 42
was writing this about the 65
was writing with tongue in 52
was wronging and abusing the 42
was yards and yards of 55
was yelling and cursing at 51
was yelling and howling in 64
wax faces and faces of 45
wax fluid with juice of 82
wax paper and allow to 90
wax paper and chill in 95
wax paper and place in 152
wax paper and place it 60
wax paper and place the 56
wax paper and store in 135
way about all kinds of 44
way about all sorts of 69
way about any phase of 76
way above and below the 170
way again and again in 91
way again and again to 385
way finds that liven up 93
way nearer and nearer the 68
way nearer and nearer to 411
way people are asked to 41
way people are bound to 58
way people are looking at 48
way rather than relying on 96
way round and round the 264
way round this would be 119
way sandy bar began to 43
way soever men refer it 102
way teaching and learning is 48
way thither she tried to 70
way throws his reins on 191
way until long after the 47
way which can easily be 85
way which can never be 188
way which god takes to 40
way which may appear to 240
way which now seems to 42
way which now would be 43
way which they named so 65
way which they ought to 41
way which thou shall go 60
way which thou shalt go 2916
way which was bound to 164
way which was later to 49
way which was taken by 49
weak acids and bases as 151
weak acids and bases at 43
weak acids and bases by 45
weak acids and bases in 329
weak acids and bases is 251
weak acids and bases of 40
weak acids and bases the 75
weak acids and bases to 76
weak acids are given in 50
weak brain may serve to 67
weak smile and tried to 51
weak touch that moves the 86
wear anything but black or 93
wear black arm bands to 192
wear round our necks the 62
web sites that focus on 88
web sites with links to 54
wee named that point of 47
wee would let loose the 53
wet season was setting in 83
wet weather and dusty in 74
who above all others in 90
who above all others is 218
who above all wants to 56
who added his voice to 86
who admit any limit to 295
who adopt his views of 40
who adopt this method of 159
who adopt this point of 176
who adopt this style of 54
who after all would be 72
who after his defeat at 55
who after his defeat by 67
who after his visit to 65
who after long hours of 49
who again and again in 85
who alone are worthy of 81
who alone can carry it 48
who alone can change the 103
who alone can grant it 61
who alone can guide us 92
who alone can judge of 114
who alone can order the 141
who alone can reveal the 44
who alone can search the 40
who alone can still the 55
who alone had boots on 69
who alone had dared to 40
who alone had power to 558
who alone had saved the 44
who alone had slept in 52
who alone has given to 130
who alone has nearly the 52
who alone has power to 632
who alone hath power to 87
who alone was aware of 42
who alone was equal to 63
who alone was privy to 69
who alone was worthy of 115
who alone was worthy to 77
who argue that china is 44
who argue that islam is 50
who argue that japan is 43
who argue that since the 148
who argue that while the 88
who asked for money to 41
who asked her about the 87
who asked her mother to 47
who asked him about it 204
who asked him about the 826
who asked him where he 1646
who asked him where the 107
who asked his father to 117
who asked his mother if 110
who asked his mother to 40
who asked not after me 45
who asked them about the 53
who asked you about the 57
who awoke and found it 52
who awoke one morning to 173
who bared his breast to 55
who bares his breast to 83
who based his claim on 109
who based his claim to 118
who based his hopes of 43
who based his power on 141
who based his story on 57
who based his study on 96
who based his teaching on 71
who based his views on 81
who bases his claim on 83
who bases his claim or 49
who bases his claim to 48
who bases his hopes on 65
who bases his right to 41
who bases his views on 71
who began and ended the 51
who began his reign as 110
who began his reign at 68
who began his reign by 289
who began his reign in 1728
who began his study of 219
who beneath this night of 62
who boast and claim to 52
who broke his exile to 75
who broke with freud in 65
who built and lived in 504
who built and owned the 156
who built his cabin on 50
who built his house at 40
who built his house in 118
who built his house of 113
who built his house on 5201
who built this house in 98
who calls all people to 51
who calls him shall be 78
who calls his people to 75
who cares and wants to 90
who cares for poetry at 55
who chose his words so 196
who chose this method of 132
who claim and enjoy the 87
who claim that since the 47
who claim that theirs is 63
who claps his hands to 57
who comes and cures the 77
who comes and takes up 62
who comes and talks to 64
who comes near shall be 131
who comes too close to 236
who could add anything to 77
who could and ought to 268
who could and would be 319
who could and would do 564
who could bear daily to 110
who could bring about the 278
who could bring order to 115
who could get close to 221
who could get people to 66
who could get sight of 40
who could ill brook the 488
who could ill brook to 46
who could ill spare it 40
who could ill spare the 51
who could lay claim to 1996
who could lay hands on 414
who could not abide by 129
who could not abide the 928
who could not abide to 93
who could not adapt to 807
who could not admit the 105
who could not admit to 111
who could not adopt the 100
who could not agree as 183
who could not agree in 123
who could not agree on 2129
who could not agree to 429
who could not allow the 126
who could not appeal to 91
who could not appear at 63
who could not appear in 486
who could not appear on 62
who could not apply the 43
who could not atone by 78
who could not avail of 58
who could not avoid it 79
who could not avoid the 253
who could not begin to 580
who could not belong to 151
who could not boast of 1076
who could not boast the 132
who could not bother to 60
who could not brave the 52
who could not bribe the 44
who could not brook the 1113
who could not brook to 85
who could not build up 52
who could not carry it 106
who could not carry on 766
who could not carry the 196
who could not catch the 185
who could not catch up 127
who could not change the 93
who could not claim an 49
who could not claim it 128
who could not claim the 379
who could not claim to 445
who could not climb the 165
who could not climb up 108
who could not count on 1095
who could not count the 60
who could not count to 103
who could not cover the 59
who could not crack the 46
who could not cross the 411
who could not dance at 42
who could not dance or 46
who could not defeat the 59
who could not doubt the 87
who could not drink the 56
who could not drive the 45
who could not easily be 1729
who could not easily go 72
who could not engage in 521
who could not engage the 108
who could not enjoy it 89
who could not enjoy the 355
who could not enter the 906
who could not evade the 67
who could not exist in 93
who could not fathom the 289
who could not fight in 73
who could not fight or 56
who could not fight the 55
who could not fight to 47
who could not focus on 51
who could not grasp it 59
who could not grasp the 844
who could not guess the 161
who could not judge by 67
who could not judge of 155
who could not laugh at 135
who could not marry in 43
who could not marry the 120
who could not match the 227
who could not mount on 47
who could not offer the 85
who could not parse it 54
who could not please by 51
who could not point to 237
who could not preach in 52
who could not prove by 43
who could not prove he 103
who could not prove the 157
who could not prove to 48
who could not quite be 91
who could not raise the 565
who could not really be 255
who could not refer to 41
who could not repay the 57
who could not repeat the 352
who could not reply to 113
who could not sally to 84
who could not seize the 67
who could not sense the 61
who could not serve as 78
who could not serve in 541
who could not serve the 54
who could not shake it 40
who could not shake the 114
who could not share in 314
who could not share it 57
who could not share the 312
who could not sleep at 339
who could not sleep if 57
who could not sleep in 535
who could not sleep on 103
who could not sleep the 48
who could not solve it 85
who could not solve the 369
who could not spare the 326
who could not spell at 50
who could not spell or 105
who could not spell the 140
who could not spend an 40
who could not spend the 47
who could not stand an 42
who could not stand by 158
who could not stand in 206
who could not stand it 687
who could not stand me 80
who could not stand on 303
who could not stand or 65
who could not stand the 4497
who could not stand to 1035
who could not stand up 2683
who could not stick it 84
who could not stick to 92
who could not stoop to 106
who could not study in 40
who could not study the 54
who could not touch the 126
who could not trace the 58
who could not trust in 47
who could not trust me 61
who could not trust the 105
who could not under the 46
who could not utter the 141
who could not visit the 258
who could not watch the 72
who could not weather the 40
who could not would be 115
who could not write an 142
who could not write as 109
who could not write at 185
who could not write in 203
who could not write it 59
who could not write on 66
who could not write or 356
who could not write the 107
who could not write to 142
who could not yield to 99
who could now claim to 68
who could now count on 99
who could put aside the 61
who could read music at 47
who could read would be 121
who could say anything to 62
who could say where he 63
who could say where it 102
who could say where the 140
who could say which of 70
who could see beauty in 57
who could see below the 90
who could see beneath the 138
who could see night in 54
who could see where the 72
who could then serve as 127
who could thus cleave the 72
who dared lay hands on 78
who dared not enter the 50
who dared not trust the 72
who dares not print the 48
who dares not stand up 45
who dined and spent the 62
who drank and bathed in 52
who draws his sword in 69
who draws his sword to 61
who draws near shall be 73
who dreams all night of 159
who drove him about in 73
who durst not abide the 41
who dwell near lakes or 97
who earned his place in 92
who earned his title by 42
who either can write in 64
who either has ceased to 704
who either was aware of 53
who enjoy any share of 101
who every day flock to 55
who every day takes up 46
who every year crowd to 55
who every year visit the 71
who excel all others in 56
who faint for hunger at 52
who falls far short of 127
who feared and hated the 283
who feared and loved the 51
who feared she might be 61
who feared she would be 55
who feared that under the 48
who feared they might be 535
who feared they would be 594
who feels all needs by 84
who feels and loves it 52
who feels and thinks as 114
who feels any sense of 43
who feels for others as 176
who feels his flesh as 40
who feels she needs to 46
who finds his place in 71
who finds out about it 49
who finds out about the 153
who fired his piece at 50
who fired two shots at 161
who first let loose the 40
who fixed his abode at 63
who flies too close to 53
who folds his hands in 58
who found all sorts of 43
who found him sitting on 52
who found his niche in 41
who found his place in 62
who found new homes in 83
who found out about it 315
who found out about my 56
who found out about the 574
who found out where the 53
who found that after the 97
who found that paper in 42
who found that people in 44
who found that stone in 251
who found that under the 71
who found that while the 158
who found they could no 79
who found two types of 42
who gives his money to 114
who gives his reader the 115
who gives his views on 44
who gives its title to 55
who gives out bills at 61
who gives them money to 56
who gives them power to 76
who gives this proof of 40
who gives this woman to 70
who gives you power to 661
who guard them lounge on 76
who hadst not where to 51
who hated all forms of 103
who hated and feared it 49
who hated and feared the 428
who hates not father or 40
who helps her father to 73
who hired and fired the 82
who hires and fires the 47
who holds all hearts in 70
who holds all power in 57
who holds any place of 45
who holds his court at 83
who holds his court in 156
who holds his lands by 65
who holds his place by 73
who holds his place in 91
who holds his power by 96
who holds his tongue is 378
who holds our lives in 80
who holds this point of 57
who holds this world in 138
who hoped she would be 40
who hoped they might be 64
who hoped they would be 115
who hunger and thirst to 347
who joins with others in 90
who joins with others to 53
who keeps him quiet in 87
who keeps his books on 148
who keeps his goods in 44
who keeps his hands in 68
who keeps his house in 147
who keeps his jewel in 52
who keeps his money in 88
who keeps his place in 68
who keeps his sense of 41
who keeps this house is 85
who kills her child in 41
who kills his father is 60
who kills that which he 116
who knows all about it 1345
who knows all about me 158
who knows all about my 73
who knows all about the 2228
who knows all about us 181
who knows all kinds of 46
who knows all sorts of 50
who knows and dares to 44
who knows and feels the 174
who knows and knows he 173
who knows and likes the 58
who knows and loves it 100
who knows and loves me 94
who knows and loves the 940
who knows and loves us 137
who knows both sides of 113
who knows but might as 123
who knows her place in 54
who knows him knows he 51
who knows his cause is 121
who knows his place in 165
who knows his sheep by 56
who knows his trade is 47
who knows how close the 40
who knows how often the 54
who knows not where he 292
who knows not where to 199
who knows our frame is 136
who knows that homer is 41
who knows that power is 407
who knows that which is 136
who knows that which the 63
who knows that while he 56
who knows this knows the 64
who knows this lives in 47
who knows who might be 97
who lacks all sense of 52
who lacks any sense of 87
who lacks this sense of 45
who later are found to 43
who later was found to 104
who later was given the 79
who later was known as 180
who later was named to 42
who leaves her child at 45
who leaves her child in 42
who leaves her child to 47
who leaves his flock to 45
who leaves his house in 51
who leaves his place of 134
who leaves that which is 40
who lends his money at 65
who lends his money on 72
who lends his money to 232
who lends his title to 65
who lends his voice to 43
who lifts his voice in 47
who liked all kinds of 48
who liked his glass of 43
who likes may enter the 57
who lined both banks of 76
who lined both sides of 330
who lived all alone at 43
who lived all alone by 78
who lived all alone in 554
who lived all alone on 105
who lived and acted in 278
who lived and earned the 46
who lived and loved in 112
who lived and moved in 327
who lived and ruled in 165
who lived and slept in 122
who lived and wrote as 43
who lived and wrote at 799
who lived and wrote in 4133
who lived and wrote the 56
who lived for months in 56
who lived for months on 89
who lived long after the 675
who lived near about the 81
who lived near where the 152
who lived too close to 97
who lived two miles up 91
who lived with worms in 106
who lived year round in 45
who lives all alone in 115
who lives all alone on 92
who lives and loves in 84
who lives and moves in 285
who lives and rules as 40
who lives and speaks in 65
who lives and thinks in 45
who lives and works as 57
who lives and works at 96
who lives and works in 4936
who lives and works on 292
who lives and works to 49
who lives for power is 48
who looks and talks in 70
who looks you right in 50
who loses all sense of 193
who loses her child in 43
who loses his mother is 48
who loses his party at 81
who loses his power of 67
who loses his sense of 166
who loved all kinds of 122
who loved and feared the 40
who loved her nearly as 126
who loved her would be 61
who loved him dearly as 61
who loved him dearly in 45
who loved him tried to 43
who loved him would be 65
who loved his mother so 105
who loved his people so 59
who loved one woman so 44
who loves and hates he 45
who loves and hates the 42
who loves and knows the 42
who loves and seeks the 76
who loves and seeks to 60
who loves and wants to 75
who loves his father or 601
who loves that which is 119
who loves you ought to 42
who makes all kinds of 113
who makes all sorts of 111
who makes and keeps the 42
who makes any claim to 72
who makes any false or 324
who makes her debut in 54
who makes him aware of 75
who makes his appeal to 81
who makes his court to 91
who makes his debut in 71
who makes his money by 114
who makes his money in 110
who makes this claim is 112
who makes this point in 94
who makes two spears of 44
who march and labor in 83
who march with whips in 51
who marry for money or 101
who meets and falls in 210
who meets his match in 85
who might and ought to 168
who might ask about the 41
who might bring about the 55
who might hear about it 45
who might lay claim to 489
who might not agree to 58
who might not appear to 96
who might not belong to 56
who might not blush to 40
who might not bother to 49
who might not drink of 99
who might not enjoy the 56
who might not enter the 54
who might not share the 175
who might not touch the 52
who might run afoul of 42
who might yet prove to 68
who mourn for people in 60
who moved and lived in 44
who named him after the 72
who named them after the 69
who nearly all belong to 46
who needs and wants to 106
who needs not value it 86
who never did anything at 45
who never did anything by 329
who never did anything in 197
who never did anything of 76
who never did anything to 421
who never does anything by 42
who never does anything in 56
who never does anything to 40
who never get tired of 65
who never got anything to 48
who never got close to 43
who never got tired of 168
who never had anything in 85
who never had anything to 775
who never had cause to 82
who never had either the 74
who never had known the 58
who never had lived in 40
who never had reason to 53
who never had taken the 45
who never has anything of 52
who never has anything to 95
who never saw angels or 125
who never saw anything in 50
who never saw anything of 68
who never saw either of 69
who never was known to 307
who night and morning go 63
who noted that after the 51
who noted that while the 78
who notes that while the 76
who opens and shuts the 229
who opens his house to 43
who ought long since to 77
who ought not rather to 90
who owned and drove the 45
who owned and lived in 229
who owned and lived on 166
who owned and ruled the 100
who owned two thirds of 43
who paint and model the 83
who parts with money to 104
who place him under the 138
who plays all sorts of 71
who plays with dolls is 46
who plied her trade at 56
who plied her trade in 132
who plied his trade as 40
who plied his trade at 59
who plied his trade in 408
who plied his trade on 79
who plies her trade in 61
who plies his trade in 101
who plies his trade on 46
who point with pride to 238
who prays for mercy to 51
who really and truly do 48
who really and truly is 48
who rests his claim to 41
who rides and keeps the 44
who risks his money in 56
who round them dwelt in 52
who ruled all under the 94
who ruled one after the 60
who ruled them while he 59
who saved her people by 88
who saves his money to 58
who scorn our vision of 62
who sealed with blood the 109
who seeks and finds the 129
who seeks and saves the 54
who sells all kinds of 40
who sells all sorts of 52
who sells his goods at 70
who sells his goods in 70
who sells his goods on 54
who sells his goods to 52
who sells his pearls as 42
who sells his slave to 78
who sells his stock in 52
who sells his wares at 48
who sells his wares to 52
who sends her child to 109
who sends his child to 208
who sends two angels to 64
who serve for terms of 121
who serve our cause as 788
who serve our nation in 64
who shall act under the 594
who shall act until the 79
who shall die after the 188
who shall die within the 137
who shall lay anything to 174
who shall not appear at 145
who shall not appear to 75
who shall not belong to 56
who shall not enter the 45
who shall not spare the 79
who shall not taste of 702
who shall not within the 52
who shall say where is 56
who shall say where it 63
who shall say where the 274
who shall say which is 458
who shall say which of 270
who share his point of 117
who share his sense of 158
who share his views on 62
who share his vision of 54
who share our point of 63
who share our sense of 45
who share our views to 48
who share our vision of 101
who share this point of 166
who share this sense of 49
who share this vision of 62
who shews all beauty to 97
who shows any signs of 172
who shows how easily he 46
who since his defeat at 40
who slept each night in 60
who slept one night in 46
who slept six months in 65
who slept that night in 56
who slips and falls on 91
who slits his throat in 120
who smoke are twice as 344
who smoke two packs of 115
who snaps his fingers at 141
who sowed and reaped the 77
who spake and wrote as 41
who spake and wrote to 43
who spake was walking by 155
who speaks and thinks in 67
who speaks that which he 57
who speaks with scorn of 110
who spend long hours at 208
who spend long hours in 342
who spend long hours on 86
who spend our lives in 193
who spent his money in 77
who spent his money on 142
who spent long hours at 157
who spent long hours in 479
who spent long hours of 45
who spent long hours on 79
who spent one night in 50
who spent six months at 103
who spent six months in 670
who spent six months of 85
who spent six months on 71
who spent six weeks in 214
who spent ten months in 68
who spent that season at 61
who spent two hours in 59
who spent two months at 59
who spent two months in 372
who spent two months on 56
who spent two weeks at 96
who spent two weeks in 277
who spent two weeks on 47
who spoke and acted as 318
who spoke and acted in 236
who spoke and acted on 58
who spoke and voted in 65
who spoke and wrote as 237
who spoke and wrote by 47
who spoke and wrote in 424
who spoke and wrote it 66
who spoke and wrote of 147
who spoke and wrote on 65
who spoke and wrote so 51
who spoke and wrote the 232
who spoke and wrote to 43
who spoke out about the 141
who spoke with pride of 88
who spread his hands in 44
who stand and stare at 67
who stand out above the 237
who stand too close to 86
who still had anything to 40
who still had hopes of 269
who still had money in 53
who still had money to 64
who still had power to 60
who still has hopes of 52
who still has power to 40
who still hung about the 136
who still lay under the 75
who still lay where he 68
who still lay within the 130
who stood and burnt in 44
who stood and gazed at 45
who stood far above the 92
who stood for hours in 118
who stood for hours to 42
who stood out above the 184
who stood too close to 148
who stood with hands on 51
who stops and speaks to 68
who sways our minds by 41
who takes any goods to 42
who takes any pride in 63
who takes her child to 68
who takes her place as 50
who takes her place at 54
who takes her place in 148
who takes her share of 78
who takes his place as 266
who takes his place at 113
who takes his place by 105
who takes his place in 583
who takes his place is 85
who takes his place on 105
who takes his point of 57
who takes his share in 53
who takes his share of 120
who takes his slave to 87
who takes his stand at 96
who takes his stand in 238
who takes his stand on 766
who takes that which is 146
who takes this method of 101
who takes this point of 132
