wage behavior is that the 155
were familiar to him in 405
were familiar to his ear 72
were familiar to them as 198
were familiar to them in 294
were favored by all the 45
were favored in doing so 42
were favored to beat the 47
were favored to win by 45
were favored to win the 253
were featured in all the 82
were featured in one of 60
were fifteen of them in 131
were fifteen of them on 42
were finally to bring the 67
were finally to lead to 114
were finishing the job of 44
were finishing up for the 78
were finishing up with the 87
were flogged to death by 66
were flogged to death in 81
were flogged to death or 45
were flooded so that the 44
were flowers in all the 66
were focused on her as 106
were focused on him as 87
were focused on how the 43
were focused on how to 148
were focused on one thing 94
were foisted on him by 44
were foisted on them by 49
were following me all the 41
were following the lead of 1288
were following the path of 426
were following the path to 48
were following the way of 85
were foolish to try the 96
were foolish to try to 92
were forward to die in 62
were founded by him in 101
were founded by men of 175
were founded by one of 60
were founded by them in 46
were founded in all the 255
were founded in each of 73
were founded to bring the 50
were founded to bring up 138
were friends as long as 122
were friends of both the 66
were friends of his to 58
were friends of one of 63
were gathered at one of 58
were gathered by one of 46
were gathered in all the 53
were gathered in and the 93
were gathered in one of 279
were gathered on one of 40
were gathered to hear the 293
were gathered to pay it 49
were gathered to see the 162
were gathered up and the 137
were gathered up for the 43
were gathered up with the 46
were general in all the 58
were granted as far as 49
were granted by act of 67
were granted by all the 44
were granted by him to 141
were granted by them to 52
were granted by way of 116
were granted in aid of 57
were granted in all the 55
were granted in fee to 72
were granted the use of 745
were granted to all of 43
were granted to all the 305
were granted to both the 47
were granted to each of 216
were granted to her by 80
were granted to her in 58
were granted to her on 43
were granted to him as 556
were granted to him at 88
were granted to him by 741
were granted to him he 41
were granted to him in 567
were granted to him on 185
were granted to him to 175
were granted to men of 60
were granted to one of 84
were granted to pay the 47
were granted to them as 275
were granted to them at 44
were granted to them by 1144
were granted to them in 499
were granted to them on 84
were granted to them to 124
were granted to two of 40
were granted to two or 70
were granted to you by 51
were greeted by all the 110
were greeted by one of 416
were greeted by two of 53
were grieved to hear of 203
were grieved to hear the 85
were grieved to see so 79
were grieved to see the 207
were gripped by fear of 59
were grouped in all the 48
were grouped in one of 45
were grouped so that the 98
were guarded by all the 40
were guarded by men in 44
were guarded by men of 48
were guarded by two or 47
were handled by him in 40
were handled by one of 115
were handled by one or 46
were handled in one of 42
were happening to her in 96
were hardest of all to 48
were hastening the day of 64
were hastening the end of 60
were hastening to aid the 78
were haunted by fear of 216
were heartily at one in 65
were helpful to her in 52
were helpful to him in 198
were helpful to them in 173
were helpful to you in 61
were heralding the end of 51
were highest of all in 54
were hitched up and the 42
were hitched up and we 48
were hoisted on all the 97
were hoisted up and the 43
were hostile to all the 43
were hostile to both the 107
were hostile to him in 110
were hostile to him on 44
were hostile to them in 44
were hounded to death by 53
were hounded to death in 43
were ignored as far as 76
were ignored as long as 110
were ignored by all the 57
were ignored by both the 175
were impeded by one of 86
were imposed by law on 77
were imposed by way of 40
were imposed in all the 52
were imposed on all of 71
were imposed on all the 222
were imposed on any of 46
were imposed on both the 63
were imposed on each of 71
were imposed on her by 93
were imposed on him as 100
were imposed on him by 568
were imposed on him in 74
were imposed on them as 271
were imposed on them by 994
were imposed on them in 205
were imposed on them to 68
were imposed on top of 77
were imposed so that the 83
were imposed to pay the 54
were improving the lot of 58
were imputed to him as 161
were imputed to him by 194
were imputed to him in 45
were imputed to them as 102
were imputed to them by 72
were incited by that to 48
were incited to this by 207
were induced by fear to 74
were induced by him to 275
were induced by them to 186
were induced to act as 190
were induced to act in 196
were induced to aid the 40
were induced to ask the 44
were induced to bring in 152
were induced to buy the 85
were induced to get up 41
were induced to let my 128
were induced to pay the 50
were induced to put up 52
were induced to read at 66
were induced to read the 81
were induced to set the 51
were induced to set up 198
were induced to this by 85
were induced to try it 93
were induced to try the 166
were induced to use the 106
were indulging in all the 79
were indulging in one of 115
were inferior to both the 61
were inferior to her in 68
were inferior to him in 602
were inferior to men in 335
were inferior to that of 365
were inferior to them in 488
were injured by him at 51
were injured in one of 41
were inquiring the way of 67
were inquiring the way to 154
were insured to them by 43
were intending to set up 103
were intending to use it 51
were intending to use the 110
were invited by her to 62
were invited by him to 744
were invited by one of 300
were invited by them to 171
were invited in for tea 60
were invited in for the 60
were invited so that the 50
were invited to act as 920
were invited to add to 66
were invited to aid in 164
were invited to aid the 82
were invited to all of 82
were invited to all the 399
were invited to ask the 40
were invited to bid on 362
were invited to bid to 49
were invited to bring in 465
were invited to bring the 51
were invited to bring to 57
were invited to each of 41
were invited to fly to 45
were invited to get in 49
were invited to head the 44
were invited to hear the 332
were invited to lead the 134
were invited to one of 732
were invited to put in 90
were invited to put on 84
were invited to put up 54
were invited to read the 146
were invited to run the 52
were invited to see an 42
were invited to see it 287
were invited to see the 1250
were invited to set up 505
were invited to sit as 227
were invited to sit at 833
were invited to sit in 1782
were invited to sit on 1660
were invited to sup at 62
were invited to try the 107
were invited to try to 97
were invited to use it 84
were invited to use the 565
were invoked in aid of 40
were kindled in all the 49
were kindled on all the 44
were kindled to him by 55
were lamenting the death of 241
were largely by way of 49
were layered on top of 545
were legible in one of 142
were lighted in all the 197
were lighted on all the 156
were lighted so that the 42
were lighted up and the 63
were lighted up for an 40
were lighted up for the 65
were lighted up with an 109
were lighted up with the 587
were likened to that of 42
were limited as far as 90
were limited as long as 144
were limited by law in 114
were limited by law to 696
were limited in that the 68
were limited in use to 55
were limited so long as 53
were limited so that the 64
were limited to men of 81
were limited to one in 85
were limited to one of 112
were limited to one or 686
were limited to six or 51
were limited to ten or 42
were limited to that of 147
were limited to two in 84
were limited to two or 318
were limited to use in 122
were limited to use of 48
were limited to using the 75
were listening to all of 42
were listening to all the 72
were listening to him as 208
were listening to him at 43
were listening to him in 159
were listening to one of 645
were listening to that as 82
were listening to them in 51
were listening to was the 50
were located as far as 312
were located as near as 121
were located at both the 47
were located at each of 108
were located at one of 74
were located by use of 46
were located by using the 56
were located in all of 63
were located in all the 218
were located in any of 64
were located in both the 178
were located in each of 343
were located in one of 605
were located in one or 68
were located in two of 56
were located on both the 58
were located on each of 82
were located on one of 219
were located on top of 365
were located so near the 49
were located so that the 163
were lowered as far as 74
were lowered by him to 90
were lowered so that the 137
were managed by men of 95
were managed by one of 81
were marched to one of 52
were married by one of 277
were married in may of 372
were married in one of 153
were married is not of 47
were married to all the 78
were married to him at 80
were married to him to 148
were married to men in 303
were married to men of 363
were married to one of 245
were married to two of 226
were mastering the art of 44
were masters of all of 42
were masters of all the 1705
were masters of any of 40
were masters of both the 52
were matched as far as 127
were matched by that of 45
were matched so that the 49
were matched up with the 106
were measured at both the 79
were measured at each of 191
were measured by both the 50
were measured by one of 80
were measured by use of 481
were measured by using an 265
were measured by using the 718
were measured in air at 46
were measured in all of 58
were measured in all the 132
were measured in both the 286
were measured in each of 289
were measured in one of 47
were measured on all the 66
were measured on both the 63
were measured on each of 167
were measured so that the 57
were measured to see if 91
were members of all the 279
were members of any of 149
were members of both the 812
were members of each of 67
were members of one of 2145
were members of one or 1430
were members of this or 126
were members of two of 94
were members of two or 158
were millions of men in 85
were millions of them in 162
were mindful of them in 47
were modeled on that of 135
were mounted in all the 49
were mounted in each of 42
were mounted on all the 45
were mounted on each of 99
were mounted on one of 78
were mounted on top of 588
were mounted on two of 45
were mounted so that the 197
were movable so that the 40
were neutral or had no 52
were notable in that the 50
were noticed at all by 44
were noticed by all the 41
were noticed by him as 143
were noticed by him in 102
were noticed by one of 40
were noticed in all the 94
were noticed in any of 62
were noticed in one of 45
were numbers of men in 66
were numbers of them in 124
were objecting to was the 77
were obliged by law to 2152
were obliged by lee to 72
were obliged by oath to 55
were obliged on oath to 70
were obliged to act as 763
were obliged to act by 46
were obliged to act in 442
were obliged to act on 351
were obliged to add an 42
were obliged to add the 78
were obliged to add to 126
were obliged to aid in 57
were obliged to aid the 58
were obliged to arm in 91
were obliged to ask me 61
were obliged to ask the 457
were obliged to bear in 63
were obliged to bear it 142
were obliged to bear the 439
were obliged to bear up 508
were obliged to beat the 147
were obliged to beat up 94
were obliged to beg the 72
were obliged to bow to 398
were obliged to bring an 41
were obliged to bring in 442
were obliged to bring it 149
were obliged to bring the 396
were obliged to bring to 229
were obliged to bring up 214
were obliged to buy at 173
were obliged to buy in 201
were obliged to buy it 228
were obliged to buy of 58
were obliged to buy the 337
were obliged to buy up 59
were obliged to cling to 209
were obliged to cut it 323
were obliged to cut the 511
were obliged to cut up 72
were obliged to deal at 47
were obliged to deal in 72
were obliged to dig in 56
were obliged to dig the 68
were obliged to dig up 51
were obliged to fly at 63
were obliged to fly in 240
were obliged to fly the 128
were obliged to fly to 630
were obliged to get an 71
were obliged to get in 117
were obliged to get it 42
were obliged to get on 226
were obliged to get the 162
were obliged to get up 583
were obliged to hang up 63
were obliged to hear the 93
were obliged to hug the 115
were obliged to lay at 41
were obliged to lay by 366
were obliged to lay in 237
were obliged to lay it 54
were obliged to lay on 109
were obliged to lay the 217
were obliged to lay to 268
were obliged to lay up 73
were obliged to lead the 208
were obliged to let go 397
were obliged to let it 228
were obliged to let me 73
were obliged to let the 544
were obliged to lie at 171
were obliged to lie by 531
were obliged to lie in 635
were obliged to lie on 433
were obliged to lie to 303
were obliged to man the 61
were obliged to mix it 41
were obliged to own the 47
were obliged to pay an 473
were obliged to pay as 336
were obliged to pay at 158
were obliged to pay by 62
were obliged to pay in 1080
were obliged to pay it 231
were obliged to pay no 49
were obliged to pay on 118
were obliged to pay so 45
were obliged to pay the 2848
were obliged to pay to 1027
were obliged to pay up 139
were obliged to ply to 54
were obliged to put an 240
were obliged to put in 2103
were obliged to put it 159
were obliged to put on 1414
were obliged to put the 281
were obliged to put to 385
were obliged to put up 2127
were obliged to read in 47
were obliged to read it 110
were obliged to read the 216
were obliged to row the 110
were obliged to run as 51
were obliged to run at 45
were obliged to run in 230
were obliged to run on 49
were obliged to run the 264
were obliged to run to 330
were obliged to run up 97
were obliged to say the 70
were obliged to see in 44
were obliged to see the 120
were obliged to see to 62
were obliged to set it 111
were obliged to set the 124
were obliged to set to 54
were obliged to set up 502
were obliged to sit as 45
were obliged to sit at 183
were obliged to sit by 56
were obliged to sit in 1252
were obliged to sit on 905
were obliged to sit or 49
were obliged to sit up 541
were obliged to sum up 43
were obliged to tie the 53
were obliged to tie up 87
were obliged to tow the 132
were obliged to try the 138
were obliged to try to 295
were obliged to use an 138
were obliged to use as 122
were obliged to use in 365
were obliged to use it 300
were obliged to use the 2476
were obliged to use to 81
were obliged to wear an 80
were obliged to wear in 84
were obliged to wear it 72
were obliged to wear on 89
were obliged to wear the 686
were occurring in all the 48
were occurring in both the 51
were offered at all the 40
were offered at each of 42
were offered at par or 58
were offered by all the 88
were offered by both the 68
were offered by him to 106
were offered by one of 61
were offered by way of 154
were offered in all the 450
were offered in both the 96
were offered in each of 85
were offered me for the 41
were offered on how to 111
were offered so that the 75
were offered the job of 75
were offered the use of 533
were offered to all the 315
were offered to any of 87
were offered to both the 44
were offered to each of 116
were offered to god as 245
were offered to god by 91
were offered to god in 225
were offered to god on 65
were offered to god to 43
were offered to her as 176
were offered to her at 73
were offered to her by 293
were offered to her in 205
were offered to her on 73
were offered to him as 875
were offered to him at 306
were offered to him by 1115
were offered to him he 175
were offered to him if 57
were offered to him in 805
were offered to him of 49
were offered to him on 394
were offered to him or 55
were offered to him to 196
were offered to men of 55
were offered to one of 49
were offered to them as 402
were offered to them at 344
were offered to them by 550
were offered to them if 45
were offered to them in 530
were offered to them on 186
were offered to them to 212
were offered to you in 153
were offered up for the 1197
were offered up that the 58
were omitted in all the 58
were omitted so that the 81
were operating as far as 57
were operating in all the 66
were operating in both the 47
were operating in each of 40
were operating in one of 50
were operating on all the 40
were opposed by all the 346
were opposed by both the 215
were opposed by men of 47
were opposed by one of 57
were opposed by one or 57
were opposed in this by 111
were opposed to all of 58
were opposed to all the 314
were opposed to any of 57
were opposed to both of 52
were opposed to both the 321
were opposed to doing so 69
were opposed to going to 121
were opposed to him as 167
were opposed to him at 59
were opposed to him in 1268
were opposed to him on 270
were opposed to him or 49
were opposed to him to 72
were opposed to his re 44
were opposed to one of 42
were opposed to one or 45
were opposed to that of 98
were opposed to them by 49
were opposed to them in 205
were opposed to them on 160
were opposed to this as 40
were opposed to this on 43
were opposed to using the 69
were opposed to war as 172
were opposed to war in 89
were opposed to war on 107
were opposed to was the 93
were ordered by god to 154
were ordered by him to 449
were ordered by law to 191
were ordered by lee to 82
were ordered by one of 70
were ordered by them to 40
were ordered in all the 169
were ordered so that the 95
were ordered to act as 587
were ordered to act in 135
were ordered to add the 46
were ordered to aid in 303
were ordered to aid the 50
were ordered to bear the 45
were ordered to beat the 64
were ordered to bring in 1307
were ordered to bring it 86
were ordered to bring me 41
were ordered to bring the 305
were ordered to bring to 107
were ordered to bring up 186
were ordered to buy the 41
were ordered to buy up 49
were ordered to cut the 172
were ordered to dig in 657
were ordered to dig up 72
were ordered to fly at 63
were ordered to fly the 76
were ordered to fly to 167
were ordered to get as 92
were ordered to get in 247
were ordered to get on 212
were ordered to get the 139
were ordered to get to 67
were ordered to get up 271
were ordered to hit the 63
were ordered to lay in 62
were ordered to lay on 51
were ordered to lay the 103
were ordered to lead the 374
were ordered to let the 89
were ordered to lie in 297
were ordered to lie on 994
were ordered to man the 255
were ordered to pay an 140
were ordered to pay in 143
were ordered to pay it 61
were ordered to pay no 79
were ordered to pay the 1360
were ordered to pay to 255
were ordered to put an 99
were ordered to put in 426
were ordered to put it 44
were ordered to put on 980
were ordered to put the 358
were ordered to put to 229
were ordered to put up 186
were ordered to read it 71
were ordered to read the 112
were ordered to read to 45
were ordered to run in 161
were ordered to run the 102
were ordered to run to 44
were ordered to say to 44
were ordered to see the 102
were ordered to see to 201
were ordered to set the 57
were ordered to set to 45
were ordered to set up 547
were ordered to sit in 439
were ordered to sit on 382
were ordered to spy on 65
were ordered to tow the 53
were ordered to try the 50
were ordered to try to 245
were ordered to use it 59
were ordered to use the 315
were ordered to wear on 50
were ordered to wear the 751
were ordered up and the 53
were ordered up for the 47
were outside the area of 308
were outside the ken of 106
were outside the law of 56
were outside the set of 44
were painted by him at 47
were painted by him in 119
were painted by one of 134
were painted in all the 87
were painted in oil by 43
were painted in oil on 108
were painted in one of 63
were painted in red on 100
were painted in red or 69
were painted on all the 65
were painted on top of 143
were parties to one or 44
were passions at war in 93
were patched up and the 81
were patched up for the 111
were patches of ice on 68
were patches of red on 44
were payable by him to 60
were payable to him at 70
were peculiar in that the 103
were peculiar to each of 77
were peculiar to men of 76
were peculiar to one or 48
were peculiar to them as 94
were perched on one of 60
were perched on top of 813
were perfect as far as 86
were perfect in all the 96
were perhaps as few as 62
were perhaps in use in 44
were perhaps to win it 43
were persons as real as 107
were persons of zeal in 50
were pierced by one of 49
were pioneering the use of 52
were planned so that the 267
were planned to fit the 41
were planned to lead to 59
were planted at each of 49
were planted by him in 62
were planted in all the 246
were planted in each of 302
were planted in him by 68
were planted in one of 46
were planted on all the 57
were planted on each of 48
were planted on top of 93
were planted so that the 77
were pleasant to his ear 45
were pledged by oath to 51
were pledged to him as 97
were pledged to him by 79
were pledged to pay the 97
were plotted by using the 48
were plotted so that the 50
were plucked up out of 61
were pointed at him as 49
were popular in all the 48
were popular in both the 86
were praised by all the 65
were preached in all the 144
were preached to two or 57
were preparing it for the 152
were preparing me for my 43
were preparing me for the 87
were preparing the way in 57
were preparing the way of 42
were preparing the way to 83
were preparing to act as 41
were preparing to act in 105
were preparing to beat the 118
were preparing to bring in 144
were preparing to bring the 121
were preparing to bring up 45
were preparing to cut the 115
were preparing to end the 60
were preparing to fly the 68
were preparing to fly to 203
were preparing to get on 90
were preparing to get the 50
were preparing to get up 69
were preparing to hit the 49
were preparing to lay the 281
were preparing to lead the 58
were preparing to put in 42
were preparing to put on 149
were preparing to put the 110
were preparing to put to 280
were preparing to put up 61
were preparing to reap the 59
were preparing to run by 41
were preparing to run the 57
were preparing to set the 78
were preparing to set up 254
were preparing to try to 41
were preparing to use it 59
were preparing to use the 164
were preparing us for the 92
were present as long as 59
were present as one of 42
were present at all in 67
were present at all my 181
were present at all of 164
were present at all the 844
were present at any of 151
were present at both the 213
were present at each of 217
were present at one of 680
were present at one or 161
were present in all of 1055
were present in all the 1918
were present in any of 444
were present in both of 103
were present in both the 1082
were present in each of 662
were present in one of 322
were present in one or 219
were present in six of 87
were present in this my 48
were present in two of 232
were present in two or 44
were present on all of 63
were present on all the 170
were present on any of 87
were present on both the 108
were present on each of 61
were present on one of 66
were present on one or 53
were present or not at 58
were present so that the 133
were present the earl of 174
were present to act as 121
were present to aid in 61
were present to hear it 157
were present to hear the 745
were present to him as 42
were present to him in 66
were present to see it 110
were present to see the 486
were present to see us 50
were pressed on him by 72
were pressed on with the 49
were pressed to death by 79
were pressed to death in 112
were presuming to act as 64
were printed by him in 123
were printed by way of 67
were printed in all the 237
were printed in both the 58
were printed in one of 191
were printed in one or 58
were printed in red in 52
were printed in red on 61
were printed in two or 48
were printed on top of 66
were promoting the idea of 262
were promoting the use of 116
were proposing to set up 200
were proposing to use the 46
were providing us with the 46
were punishing me for my 54
were pursued as far as 1480
were pursued as long as 76
were pursued by all the 170
were pursued by one of 58
were puzzled to see the 86
were quicker to see the 108
were recited by one of 68
were recited by way of 64
were recited or sung at 53
were recited or sung by 98
were recited or sung in 79
were recited or sung to 57
were recited to him by 54
were recoded so that the 88
were redrawing the map of 64
were redrawn so that the 42
were reduced as far as 158
were reduced as low as 105
were reduced by act of 71
were reduced by him to 130
were reduced by law to 61
were reduced by lot to 230
were reduced by them to 86
were reduced by use of 54
were reduced by using the 111
were reduced in both the 63
were reduced so low as 220
were reduced so low by 84
were reduced so that it 40
were reduced so that the 258
were reduced to all the 47
were reduced to being the 93
were reduced to eating the 635
were reduced to for the 45
were reduced to one by 50
were reduced to one in 243
were reduced to one of 97
were reduced to one or 265
were reduced to six by 63
were reduced to six in 75
were reduced to six or 74
were reduced to ten or 64
were reduced to that of 408
were reduced to two by 137
were reduced to two in 235
were reduced to two or 285
were reduced to two to 43
were reduced to using the 85
were referring to her as 163
were referring to him as 308
were referring to him in 42
were referring to one of 101
were referring to them as 180
were referring to was the 215
were refused by all the 71
were refused the aid of 199
were refused the use of 381
were rejecting the idea of 87
were related by him to 70
were related by one of 55
were related in that the 46
were related to all of 62
were related to all the 164
were related to any of 176
were related to both the 377
were related to each of 180
were related to fear of 43
were related to her by 131
were related to her in 59
were related to him as 148
were related to him by 1067
were related to him in 629
were related to him or 118
were related to how the 105
were related to one of 536
were related to one or 240
were related to that of 144
were related to them by 323
were related to them in 120
were related to them or 48
were related to use of 145
were relaxed so that the 76
were relayed to him by 77
were relayed to them by 49
were released by one of 44
were released so that the 54
were removed as far as 321
were removed by act of 52
were removed by death or 108
were removed by him at 88
were removed by him to 63
were removed by one of 124
were removed by use of 94
were removed by using the 65
were removed so that he 43
were removed so that it 48
were removed so that the 652
were removed to one of 154
were removed to that of 43
were repealed by act of 156
were repealed so far as 80
were repeated as long as 88
were repeated by all the 107
were repeated by him in 99
were repeated in all the 256
were repeated in each of 83
were repeated on all the 46
were repeated so that the 40
were repeated to her by 58
were repeated to him by 183
were repeated to him in 42
were reputed by them to 61
were rescued by one of 109
were resisting the idea of 49
were returning by way of 84
were returning to one of 41
were revealed by god in 43
were revealed by god to 296
were revealed by one of 56
were revealed in all the 42
were revealed to her by 124
were revealed to her in 150
were revealed to him as 241
were revealed to him at 92
were revealed to him by 946
were revealed to him in 721
were revealed to him on 46
were revealed to him the 68
were revealed to man by 73
were revealed to men in 43
were revealed to them by 306
were revealed to them in 154
were revealed to you in 45
were revered by all the 50
were revised so that the 190
were revised to fit the 70
were riveted on her as 94
were riveted on him as 108
were roasted to death by 49
were roasted to death in 136
were roasted to death or 90
were rotated so that the 171
were rounded up and in 68
were rounded up and the 447
were rounded up for the 277
were rounded up one by 40
were rounded up with the 123
were ruthless in all the 43
were saluted by all the 127
were saluted by men in 51
were sampled at each of 91
were sampled in each of 174
were scalded to death by 125
were scalded to death in 67
were schools in all the 64
were scoured by her to 54
were searched to see if 130
were secured by all the 40
were secured by one of 65
were secured to her by 85
were secured to him by 379
were secured to them by 710
were secured to them in 100
were secured to you it 56
were settled as far as 181
were settled by act of 55
were settled by him in 81
were settled by men of 61
were settled by one of 47
were settled by them in 76
were settled by way of 70
were settled in all the 114
were settled in for the 281
were settled in one of 135
were settled in them as 175
were seventy of them in 45
were several of them at 72
were several of them in 1179
were several of them on 152
were several of them to 43
were shadows of things to 132
were shifted so that the 90
were shipped as far as 120
were shipped by air to 107
were shipped by way of 166
were shipped to him by 45
were shipped to him in 87
were shipped to one of 80
were shocked to hear it 59
were shocked to hear of 648
were shocked to hear the 456
were shocked to read in 124
were shocked to read of 72
were shocked to read the 110
were shocked to see an 93
were shocked to see it 75
were shocked to see me 279
were shocked to see on 41
were shocked to see so 68
were shocked to see the 1828
were shocked to see us 64
were shortly to lead to 63
were shunned by all the 49
were sighted by one of 45
were signaling the end of 48
were similar as far as 71
were similar in age to 197
were similar in all of 135
were similar in all the 559
were similar in both the 491
were similar in each of 135
were similar in that the 463
were similar on both the 54
were similar to all the 70
were similar to both the 44
were similar to him in 48
were similar to men in 51
were similar to one of 53
were similar to that at 76
were similar to that in 1411
were similar to that of 5832
were similar to that on 64
were similar to them in 577
were sincere or not in 56
were sixteen of them in 139
were skilful in all the 134
were skilled at using the 40
were skilled in all the 475
were skilled in using the 62
were slavery to fix on 44
were smashed in and the 96
were sounded in air at 44
were spotted by one of 111
were spruced up for the 43
were stabbed to death by 339
were stabbed to death in 547
were stabbed to death on 69
were stacked on one of 46
were stacked on top of 1851
were stacked so that the 62
were staffed by men of 61
were stamped on him as 116
were started by men of 41
were started by one or 46
were started in all the 116
were started in each of 76
were started up and the 75
were starved to death at 81
were starved to death by 347
were starved to death in 900
were starved to death on 91
were starved to death or 179
were statues of all the 62
were steeped in all the 53
were steeped in sin at 93
were stepped up and the 116
were stepped up for the 40
were stepped up with the 59
were stirred in him by 62
were stirred up and the 60
were stopped at one of 89
were stopped by one of 229
were stopped in one of 102
were stopped so that the 60
were stories of how he 55
were stories of how the 51
were stormed or set on 40
were straining my head up 101
were straining to get at 42
were straining to hear the 134
were straining to see the 107
were strikes in all the 69
were studied at each of 57
were studied by him in 55
were studied by one of 74
were studied by use of 187
were studied by using an 52
were studied by using the 323
were studied in all the 77
were studied in both the 134
were studied in each of 209
were studied in one of 53
were studied so that the 64
were studied to see if 330
were stunned to hear of 74
were stunned to hear the 188
were stunned to see me 41
were stunned to see the 395
were subject by law to 56
were subject to all of 112
were subject to all the 1778
were subject to both an 44
were subject to both the 154
were subject to death by 66
were subject to death or 40
were subject to him in 130
were subject to one of 186
were subject to one or 174
were subject to tax as 120
were subject to tax at 131
were subject to tax in 267
were subject to tax on 119
were subject to them as 69
were subject to them in 247
were superior in war to 65
were superior to all of 54
were superior to all the 430
were superior to any in 137
were superior to any of 332
were superior to any the 160
were superior to any thing 83
were superior to any we 57
were superior to both the 73
were superior to her in 68
were superior to him in 788
were superior to his in 46
were superior to men in 242
were superior to that of 889
were superior to them in 1989
were swelled by all the 46
were swelled up with the 58
were taxable to her as 113
were taxable to him as 77
were tempted by all the 41
were tempted to see in 99
were tempted to see the 104
were tempted to set up 87
were tempted to try it 68
were tempted to try the 95
were tempted to try to 216
were tempted to use it 115
were tempted to use the 231
were thankful to see the 120
were thirteen of them in 261
were threatening the rear of 60
were threatening to bring the 61
were threatening to cut the 113
were threatening to set up 64
were threatening to sue the 92
were threatening to tear the 136
were threatening to use the 42
were thrilled to get the 57
were thrilled to hear of 70
were thrilled to hear the 154
were thrilled to see me 123
were thrilled to see the 611
were thrilled to see us 66
were tickled to death at 46
were tickled to death to 301
were together at one of 61
were together in each of 57
were together in one of 134
were together it was as 116
were totally in awe of 42
were touched to see the 56
were towards the end of 482
were trained at one of 60
were trained by him in 102
were trained by him to 81
were trained by one of 70
were trained in all the 282
were trained in both the 75
were trained in each of 45
were trained in how to 547
were trained in one of 161
were trained in one or 56
were trained in use of 85
were trained in using the 101
were trained on each of 42
were trained on him as 153
were trained on how to 291
were trained so that the 64
were trained to act as 724
were trained to act in 151
were trained to act on 42
were trained to fly at 69
were trained to fly in 121
were trained to fly the 94
were trained to fly to 48
were trained to lead the 71
were trained to man the 69
were trained to read the 118
were trained to run in 94
were trained to run on 84
were trained to run the 159
were trained to run to 108
were trained to see the 93
were trained to use an 99
were trained to use in 60
were trained to use it 143
were trained to use the 1295
were trained up for the 77
were trapped in one of 159
were traveling as far as 65
were traveling by car to 45
were traveling in one of 46
were traveling on one of 44
were trembling so that he 214
were trimmed so that the 50
were trimmed to fit the 67
were trodden to death by 259
were trodden to death in 114
were twisted by them in 63
were typical of all of 64
were typical of all the 409
were typical of both the 48
were unaware of all the 160
were unaware of any of 115
were unaware of both the 58
were unaware of doing so 45
were unaware of how the 140
were unaware of how to 125
were unaware of one of 46
were unaware of them or 66
were unaware of this at 68
were unhappy to see the 123
were uniform in all the 44
were unknown to all the 123
were unknown to any of 267
were unknown to both the 61
were unknown to him as 99
were unknown to him at 154
were unknown to him in 122
were unknown to him or 100
were unknown to them at 41
were unknown to them in 125
were unknown to them or 57
were unusual in that the 463
were unusual to say the 92
were unwilling as yet to 81
were unwilling to act as 287
were unwilling to act in 105
were unwilling to act on 144
were unwilling to add to 145
were unwilling to aid in 52
were unwilling to aid the 92
were unwilling to bear the 467
were unwilling to bow to 78
were unwilling to bring in 47
were unwilling to bring the 72
were unwilling to buy the 86
were unwilling to get up 41
were unwilling to hear the 81
were unwilling to let go 190
were unwilling to let it 140
were unwilling to let me 123
were unwilling to let the 817
were unwilling to let us 119
were unwilling to mix in 75
were unwilling to pay as 40
were unwilling to pay it 92
were unwilling to pay the 1381
were unwilling to put an 44
were unwilling to put in 167
were unwilling to put the 196
were unwilling to put up 257
were unwilling to run the 373
were unwilling to say so 145
were unwilling to see in 47
were unwilling to see it 170
were unwilling to see the 1043
were unwilling to set up 86
were unwilling to try it 42
were unwilling to try to 119
were unwilling to use it 131
were unwilling to use the 421
were useless as far as 99
were useless as long as 112
were useless so long as 98
were useless to him as 45
were useless to him in 90
were useless to men of 60
were useless to them in 42
were useless to try to 64
were ushered in with the 242
were ushered to one of 59
were usually as far as 41
were usually by way of 40
were usually in bed by 129
were usually in one of 43
were usually of one or 43
were usually of two or 83
were uttered by all the 54
were uttered by him in 84
were uttered by him on 40
were uttered by one of 127
were venturing as far as 46
were victims of both the 45
were victims of one of 160
were victims of one or 52
were violated in that the 41
were visible as far as 216
were visible in all the 184
were visible in any of 86
were visible in one of 40
were visible on all the 84
were visible on any of 50
were visible to all in 53
were visible to all the 89
were visited by all the 369
were visited by him at 44
were visited by him in 73
were visited by men of 62
were visited by one of 645
were visited by one or 107
were visited by ten of 45
were visited by two of 159
were visited in each of 54
were watched by all the 40
were watched to see if 47
were welcome as long as 261
were welcome so long as 129
were welcome to all the 194
were welcome to all we 80
were welcome to see the 59
were welcome to sit in 110
were welcome to use it 182
were welcome to use the 286
were whipped to death in 66
were whipped up and the 65
were witness to one of 95
were worried to death by 63
were wrapped up with it 40
were wrapped up with the 127
were wrecked on one of 51
were written as long as 48
were written by all the 68
were written by any of 80
were written by each of 72
were written by god on 59
were written by her in 54
were written by her to 63
were written by him as 341
were written by him at 177
were written by him in 780
were written by him on 141
were written by him or 303
were written by him to 288
were written by men in 156
were written by men of 822
were written by men or 50
were written by men to 50
were written by one of 1327
were written by one or 185
were written by them in 49
were written by them to 52
were written by two of 184
were written by two or 49
were written by way of 180
were written in all the 125
were written in both the 77
were written in each of 60
were written in ink on 177
were written in one of 254
were written in two or 46
were written of him by 75
were written of this as 85
were written on all the 40
were written on each of 69
were written on how to 98
were written on one of 93
were written so that the 312
were written so that we 54
