war and both sides could 88
with his own thinking about 62
with his own views about 161
with his own walking stick 77
with his red tongue lolling 225
with his singing robes about 152
with his son george about 66
with his son henry percy 58
with his thin brown fingers 43
with his thin knees drawn 153
with his thin white fingers 48
with his thin white hands 107
with his two hands every 41
with his two hands holding 44
with his two hands resting 137
with his two happy hands 316
with his two index fingers 300
with his two large hands 58
with his two rooms which 49
with his two strong hands 53
with hot and humid weather 70
with hot and hungry stare 89
with how one feels about 108
with how she feels about 169
with ice was thrust beneath 41
with its big empty parking 112
with its head above water 230
with its head under water 211
with its long growing season 117
with its low labor costs 56
with its low melting point 129
with its old stone walls 40
with its old world charm 43
with its own armed force 44
with its own enemy which 44
with its own focal point 44
with its own force since 54
with its own inner light 372
with its own inner logic 358
with its own labor force 78
with its own landing stage 41
with its own meeting place 64
with its own power plant 186
with its own rules about 49
with its own rules which 45
with its own sales force 561
with its own search engine 58
with its own social order 65
with its own sound track 40
with its own working class 42
with its red brick walls 109
with its red tiled roofs 84
with its six gleaming white 52
with its top reaching heaven 94
with law and legal terms 40
with law and order rather 49
with lean and hungry looks 51
with leap and bound raced 76
with long and sharp claws 100
with long and sharp spears 52
with long and short hairs 99
with long and short lines 85
with long and short vowel 79
with men and women about 227
with men and women alike 1370
with men and women dancing 172
with men and women holding 98
with men and women learning 60
with men and women looking 61
with men and women often 70
with men and women playing 57
with men and women praying 40
with men and women rather 47
with men and women running 67
with men and women seated 108
with men and women seeking 171
with men and women sharing 381
with men and women sitting 400
with men and women still 64
with men and women talking 53
with men and women under 71
with men and women waiting 73
with men and women walking 55
with men and women which 95
with men and women whose 2675
with men and women working 361
with men and women worthy 55
with men they could trust 48
with men who abuse women 48
with men who could never 44
with men who either would 253
with men who would fight 263
with mud and dirty water 84
with mud and dried blood 181
with mud and green slime 72
with oak and beech trees 87
with oak and maple trees 73
with oil and grill until 58
with oil and lemon juice 442
with old and empty rules 44
with one arm about sarah 87
with one arm still about 73
with one arm thrown round 135
with one arm while holding 137
with one arm while keeping 44
with one end under water 46
with one eye while keeping 56
with one that lives apart 127
with one who comes fresh 79
with one who could share 48
with one who could write 53
with one who seems nearer 54
with our old tools until 47
with our own inner world 91
with pear and apple trees 70
with real gdp growth falling 42
with red and black balls 81
with red and black bands 162
with red and black caviar 61
with red and black chalk 127
with red and black flags 121
with red and black lines 236
with red and black paint 810
with red and black spots 334
with red and black tiles 55
with red and brown spots 77
with red and green crepe 98
with red and green flags 84
with red and green glass 316
with red and green leaves 60
with red and green light 156
with red and green lines 68
with red and green paint 174
with red and green paper 99
with red and green spots 84
with red and green sugar 80
with red and green tiles 65
with red and orange light 100
with red and white bands 166
with red and white blood 702
with red and white bunting 131
with red and white cells 77
with red and white chalk 271
with red and white check 57
with red and white cloths 67
with red and white crepe 56
with red and white flags 194
with red and white gives 69
with red and white hangings 78
with red and white hoods 44
with red and white lines 183
with red and white paint 527
with red and white paper 383
with red and white roses 961
with red and white spots 243
with red and white tiles 57
with red and white veins 65
with red and white wines 120
with saw and grist mills 47
with singing and dancing dolls 44
with song and dance while 56
with sun and rainy weather 269
with that big house alone 72
with that easy grace which 164
with that fear which springs 73
with that for which human 61
with that long scaly train 52
with that oath which smote 108
with that she began nursing 126
with that sin which draws 44
with that they shook hands 240
with that way which makes 161
with thee all beauty glows 69
with thee all night until 610
with them and asked about 41
with them and learning about 78
with them and looking after 42
with them and looks after 63
with them and moved about 123
with them and talking about 100
with them and walking about 42
with them and would never 86
with them and write about 41
with them for about eight 51
with them for about seven 43
with them for eight months 111
with them for eight weeks 55
with them for hours about 40
with them for nearly forty 45
with them for nearly thirty 82
with them for seven months 60
with them for thirty hours 79
with them had taken place 69
with them that dwell above 51
with them that first night 107
with them that sound basis 46
with them they feared would 42
with them you easily gather 45
with things they would never 41
with this act shall apply 95
with this her voice broke 40
with this new world order 46
with two jet black spots 453
with two long white sharp 44
with two men keeping guard 49
with two men whose names 47
with tying and untying knots 48
with ups and downs until 79
with weak and rapid pulse 49
with you all night until 269
with you and talking about 74
with you and would never 107
with you one night longer 304
with you that first night 142
with you this evening about 42
with you this magic fruit 45
with you this morning about 84
won him his first oscar 63
