wag at solemnly while they 46
with the business units and 122
with the business until his 93
with the business users and 64
with the business which had 264
with the business which has 65
with the business which they 76
with the business which was 97
with the business world and 534
with the business world are 41
with the business world for 49
with the business world that 95
with the business world was 44
with the cadillac motor car 89
with the calamity which had 78
with the cambodian people and 48
with the campaign which was 40
with the carbonyl group and 75
with the cartesian notion that 89
with the cerebral ganglia and 46
with the cerebrum above and 49
with the cervical spine and 77
with the cheerful group that 42
with the cherokee nation and 83
with the childish notion that 88
with the children about all 73
with the children about her 130
with the children about his 44
with the children about how 749
with the children about them 94
with the children about things 91
with the children about this 45
with the children about why 92
with the children after her 64
with the children after they 207
with the children every day 533
with the children grown and 140
with the children playing and 45
with the children rather than 482
with the children round her 64
with the children since they 57
with the children under her 49
with the children under his 81
with the children until she 81
with the children until they 442
with the children until you 49
with the children where they 112
with the children which she 40
with the children while her 105
with the children while his 97
with the children while she 366
with the children while they 515
with the children while you 167
with the children would not 47
with the chivalry which had 46
with the choicest gifts both 71
with the choicest gifts that 123
with the choicest viands and 111
with the choicest wines and 189
with the christian claim that 212
with the christian moral law 51
with the christian notion that 100
with the christian people who 50
with the christian right and 71
with the christian story and 54
with the christian teaching and 42
with the christian teaching that 148
with the christian world and 95
with the christian world was 50
with the churches which they 156
with the cilantro leaves and 54
with the cinnamon stick and 74
with the clerical party and 59
with the clerical staff and 43
with the clinical finding that 335
with the clinical setting and 120
with the clinical signs and 343
with the clinical staff and 58
with the clinical stage and 55
with the clinical state and 58
with the colonies rather than 42
with the colonies which had 45
with the colorado river and 186
with the comforting feeling that 424
with the comforting notion that 230
with the comforting sense that 98
with the composed faces and 103
with the computer rather than 154
with the conceits which his 86
with the concepts which are 102
with the concrete facts and 54
with the concrete floor and 42
with the concrete rather than 221
with the concrete rules and 45
with the concrete social and 49
with the concrete world and 98
with the condition rather than 68
with the condition which has 71
with the condition which they 42
with the conflict rather than 40
with the conflict which had 66
with the conflict which has 96
with the confused feeling that 145
with the confused notion that 58
with the confusion which has 41
with the congested whirl and 50
with the conscious feeling that 115
with the constant change and 59
with the constant change that 40
with the constant comings and 81
with the constant danger that 187
with the constant feeling that 282
with the constant growth and 69
with the constant jarring and 53
with the constant noise and 41
with the constant search for 123
with the constant sense and 48
with the constant sense that 90
with the constant worry that 146
with the consumer rather than 87
with the contempt mingled with 47
with the contempt which his 64
with the contempt which they 419
with the contempt which was 43
with the contents thereof and 51
with the contingent sites and 46
with the continuing search for 86
with the contract calling for 40
with the contract plans and 93
with the contract terms and 150
with the contract which was 44
with the contrast under its 41
with the contrast which they 42
with the cordless phone and 62
with the coriander leaves and 97
with the courtesy which was 89
with the covenant which god 63
with the criminal class and 49
with the criminal rather than 116
with the criminal world and 65
with the critical period for 112
with the critical thinking and 45
with the critical value for 247
with the crumbled bacon and 46
with the cultural level and 42
with the cultural needs and 49
with the cultural norms and 252
with the cultural norms that 106
with the cultural rather than 50
with the cultural setting and 53
with the currents until they 43
with the curtains drawn and 974
with the customer rather than 138
with the cylinder block and 68
with the cylinder casting and 41
with the cylinder walls and 76
with the dangerous notion that 42
with the daughter about her 43
with the daughter rather than 48
with the decisions holding that 48
with the decisions taken and 45
with the decisions which are 78
with the decisions which had 53
with the definite feeling that 334
with the delaware river and 66
with the delicacy which was 62
with the delicate hands and 42
with the delicate white and 78
with the delicious feeling that 106
with the depressing feeling that 193
with the descending aorta and 74
with the descending colon and 49
with the detailed plans and 75
with the detailed plans for 55
with the detailed working out 141
with the detector array and 63
with the developing world and 239
with the developing world are 53
with the developing world has 46
with the diaphragm above and 41
with the direction which they 44
with the director about how 45
with the director under this 65
with the director within one 124
with the disabled child and 42
with the disaster which had 92
with the disorder rather than 51
with the disorder which had 94
with the disorder which has 64
with the distinct feeling that 1890
with the distinct sense that 175
with the district chief and 42
with the district clerk and 132
with the district court and 1246
with the district court for 254
with the district court that 22818
with the district judge and 109
with the district judge that 827
with the district nurse and 46
with the disturbing feeling that 139
with the divisions which had 69
with the doctrine which has 152
with the doctrine which they 146
with the doctrine which was 58
with the document which they 45
with the domestic feeling nor 81
with the dominant class and 101
with the dominant group and 369
with the dominant group are 43
with the dominant group but 51
with the dominant group can 41
with the dominant group for 95
with the dominant group that 49
with the dominant norms and 42
with the dominant party and 56
with the dominant social and 204
with the dominions which they 161
with the dramatic action and 108
with the dramatic force and 41
with the economic basis and 53
with the economic basis for 87
with the economic costs and 87
with the economic cycle and 70
with the economic elite and 56
with the economic facts and 43
with the economic growth and 327
with the economic growth that 137
with the economic needs and 107
with the economic order and 50
with the economic plans and 133
with the economic power and 100
with the economic power that 102
with the economic rather than 106
with the editorial board and 97
with the editorial staff and 65
with the educated elite and 43
with the educated world and 47
with the education level and 48
with the education which you 68
with the electric chair and 56
with the electric field and 538
with the electric field being 41
with the electric field due 94
with the electric field for 58
with the electric field off 40
with the electric light and 328
with the electric light that 46
with the electric motor and 90
with the electric thrill that 99
with the elements rather than 64
with the elements which are 296
with the elements which had 46
with the elements which she 56
with the elements which they 74
with the emotional highs and 56
with the emotional needs and 95
with the emotional rather than 65
with the emotional state and 42
with the emphasis which they 63
with the emphasis which this 67
with the employee about his 95
with the employee rather than 72
with the employer rather than 161
with the employer shall not 50
with the enchanting grace that 116
with the engineering staff and 41
with the enormous power and 60
with the enormous power that 43
with the enormous social and 91
with the enthusiasm which had 113
with the enthusiasm which has 41
with the enthusiasm which his 90
with the enthusiasm which they 66
with the enthusiasm which was 127
with the enveloping world that 211
with the epithelial cells and 90
with the epithelial cells that 97
with the equality which all 166
with the erroneous notion that 524
with the essential facts and 85
with the essential needs and 42
with the essential tools for 107
with the etiologic agent for 72
with the europeans rather than 50
with the everyday lives and 116
with the everyday needs and 58
with the everyday world and 186
with the everyday world that 44
with the evidence showing that 292
with the evidence which had 164
with the evidence which has 223
with the evidence which may 65
with the evidence which they 133
with the evidence which was 137
with the evolution which has 48
with the exception rather than 43
with the exception which has 48
with the execution thereof are 65
with the exercise until you 45
with the expected signs and 93
with the expected signs for 48
with the expected value and 137
with the expected value for 278
with the expenses which they 60
with the explicit claim that 96
with the explicit warning that 157
with the external enemy and 52
with the external field and 219
with the external forms and 127
with the external glare and 49
with the external loads and 57
with the external rather than 63
with the external social and 73
with the external world and 3364
with the external world are 754
with the external world being 52
with the external world but 227
with the external world can 156
with the external world for 137
with the external world has 158
with the external world may 99
with the external world than 196
with the external world that 942
with the external world was 307
with the external world with 73
with the fallopian tubes and 188
with the families which had 90
with the families which they 44
with the families would end 52
with the fanciful notion that 105
with the fiercely gleaming gas 181
with the filipino people and 86
with the financial backing and 90
with the financial rules and 66
with the financial times and 77
with the financial world and 55
with the firmness which has 64
with the flattering hopes that 48
with the flattering hopes they 54
with the flattering notion that 89
with the flickering light and 45
with the flickering tongue had 222
with the flotilla under his 46
with the fluttering alder and 276
with the fortunes which they 87
with the franklin people but 41
with the frequent finding that 51
with the friendly sheep and 67
with the friendly smile and 56
with the fruitful grape than 566
with the fugitive slave act 395
with the fugitive slave law 1622
with the functions which are 124
with the functions which they 217
with the garments which they 42
with the gaudiest silks and 48
with the gendarme until his 138
with the generous drops that 48
with the gigantic power that 85
with the governor about his 91
with the governor rather than 48
with the governor which was 41
with the grateful smell old 404
with the gratifying feeling that 44
with the greenest grass and 80
with the helpless feeling that 46
with the helsinki final act 471
with the hopeless feeling that 128
with the horrible feeling that 265
with the horrible sight they 55
with the hospital rather than 44
with the hospital since its 42
with the hospital staff and 431
with the hospital staff who 43
with the hospital under his 70
with the humility which was 45
with the hydrogen atoms and 96
with the illinois river and 139
with the immediate needs and 150
with the immediate rather than 143
with the immediate social and 100
with the imminent danger that 57
with the implicit claim that 232
with the implicit notion that 289
with the implicit warning that 98
with the incident field and 47
with the incident laser beam 97
with the incident light and 53
with the incident light beam 71
with the inclined plane and 53
with the increased costs and 43
with the increased needs for 43
with the increased power and 165
with the increased scale and 48
with the increased scope and 46
with the increased social and 52
with the increased speed and 152
with the indecent haste that 86
with the industry rather than 83
with the infantry under his 89
with the infinite pains and 51
with the infinite power and 118
with the infinite power that 46
with the inflated style that 111
with the informal essay and 59
with the inherent danger that 171
with the interest rates and 77
with the interest rates for 41
with the interest rates that 52
with the interest thereon and 222
with the interest thereon for 78
with the interest which had 103
with the interest which has 195
with the interest which his 127
with the interest which may 89
with the interest which they 185
with the interest which was 110
with the interest which you 51
with the internal logic and 70
with the internal order and 57
with the internal organ and 75
with the internal rather than 61
with the internal social and 48
with the internal state and 47
with the internal trade and 100
with the interwar period and 46
with the invaders rather than 46
with the inverted woman than 56
with the jacobite cause and 51
with the japanese people and 310
with the japanese people who 43
with the japanese rather than 159
with the judgment which has 73
with the judgment which was 44
with the juvenile court act 46
with the juvenile court and 405
with the juvenile court for 85
with the kentucky derby and 54
with the keyboard rather than 45
with the kindness which has 156
with the kindness which they 52
with the kindness which was 86
with the knightly growth that 179
with the landlord class and 64
with the landowning class and 45
with the landward gulls and 109
with the languages which are 40
with the lebanese civil war 104
with the liberals rather than 66
with the lightest color and 120
with the lightest touch and 72
with the literary rather than 66
with the literary style and 42
with the literary world and 139
with the literary world was 69
with the locality rather than 47
with the locality where they 89
with the magazine since its 55
with the magnetic field and 1012
with the magnetic field are 105
with the magnetic field being 133
with the magnetic field but 46
with the magnetic field can 57
with the magnetic field due 217
with the magnetic field for 95
with the magnetic field off 83
with the magnetic field set 90
with the magnetic field that 174
with the magnifying glass and 238
with the majestic beauty and 92
with the majority group and 126
with the majority holding that 276
with the majority leader and 61
with the majority nearly all 51
with the majority party and 66
with the majority rather than 134
with the materials given him 41
with the materials rather than 49
with the materials which are 318
with the materials which god 47
with the materials which had 100
with the materials which they 499
with the maternal blood and 71
with the maternal blood that 107
with the maternal pulse and 43
with the maternal uncle and 42
with the maturity level and 53
with the medicine chest and 52
with the medieval notion that 145
with the medieval period and 68
with the medieval world and 46
with the merchant class and 87
with the military chest and 44
with the military cross and 169
with the military cross for 94
with the military defeat and 61
with the military draft and 40
with the military force that 50
with the military junta and 74
with the military junta that 202
with the military medal for 52
with the military might and 52
with the military power and 110
with the military power for 107
with the military rather than 130
with the military skill and 46
with the minority group and 61
with the minority leader and 177
with the minority rather than 47
with the miseries which are 47
with the missouri river and 85
with the missouri synod and 125
with the mistaken notion that 2076
with the moisture which they 136
with the monastic habit and 60
with the monopoly which she 194
with the monument which his 49
with the mountain people and 78
with the mountain ranges and 60
with the mountain where they 92
with the movement rather than 58
with the movement since its 74
with the movement which had 231
with the movement which has 93
with the movement which led 62
with the movement which they 56
with the movement which was 156
with the mushroom cloud and 40
with the necklace george had 66
with the negative rather than 67
with the negative social and 43
with the nitrogen cycle and 61
with the nobility rather than 71
with the nonhuman world and 71
with the northwest coast and 69
with the numerous cases that 299
with the objection which has 52
with the observed facts and 252
with the observed facts than 50
with the observed facts that 145
with the observed value and 41
with the observed value for 178
with the obstacle which had 43
with the officers about him 47
with the officers under him 98
with the officers under his 107
with the opposite party and 72
with the ordinary boating and 40
with the ordinary civil and 40
with the ordinary human being 116
with the ordinary people and 238
with the ordinary people who 201
with the ordinary rules and 52
with the ordinary rules for 136
with the ordinary skill and 59
with the ordinary tests for 70
with the ordinary title and 159
with the ordinary world and 104
with the original author and 64
with the original claim that 88
with the original draft and 52
with the original entry and 151
with the original error and 71
with the original forms and 95
with the original goals and 73
with the original greek and 142
with the original group and 63
with the original group who 42
with the original image and 113
with the original latin and 63
with the original lines does 46
with the original model and 79
with the original model for 56
with the original music and 50
with the original order and 138
with the original owner and 88
with the original plans and 288
with the original plans for 110
with the original rather than 44
with the original reason for 83
with the original shows that 324
with the original sound and 44
with the original stock and 50
with the original story and 76
with the original terms and 49
with the original texts and 177
with the original thereof any 158
with the original title and 78
with the original walls and 53
with the original words and 71
with the ornament round his 43
with the outboard motor and 41
with the paradigm shift that 54
with the passenger pigeon and 57
with the pastoral staff and 149
with the patients rather than 48
with the patients while they 42
with the patriotic front and 58
with the patterns which are 51
with the peasantry rather than 54
with the personal goals and 40
with the personal growth and 44
with the personal lives and 51
with the personal meanings that 42
with the personal needs and 113
with the personal rather than 112
with the personal style and 55
with the physical basis for 84
with the physical brain and 43
with the physical facts and 72
with the physical growth and 129
with the physical layer and 115
with the physical needs and 43
with the physical plane and 66
with the physical plant and 143
with the physical power and 57
with the physical rather than 192
with the physical setting and 93
with the physical signs and 197
with the physical space and 68
with the physical world and 1602
with the physical world are 189
with the physical world but 88
with the physical world can 68
with the physical world for 43
with the physical world has 52
with the physical world than 96
with the physical world that 588
with the physical world was 70
with the physician about his 48
with the physician rather than 88
with the pictures which are 54
with the pineapple juice and 54
with the platonic notion that 89
with the pleasures which are 103
with the pleasures which his 59
with the policies which are 54
with the policies which had 50
with the policies which they 62
with the polished vices that 47
with the populist party and 87
with the portable phone and 44
with the portfolio under his 87
with the positions which they 61
with the positive feeling that 44
with the positive rather than 88
with the positive waste and 90
with the possible danger that 111
with the possible evils and 49
with the possible rather than 192
with the possible social and 41
with the posterior tibial and 47
with the potential danger that 52
with the potential risks and 137
with the potential winning run 100
with the powdered sugar and 157
with the powerful sense you 58
with the practice rather than 70
with the practice which had 182
with the practice which has 229
with the practice which was 82
with the precision which was 52
with the pregnant mother and 55
with the pregnant woman and 195
with the pregnant woman who 42
with the prenatal period and 73
with the presenting signs and 42
with the presents which had 54
with the presents which they 102
with the pressure until they 128
with the prevailing moral and 47
with the prevailing norms and 160
with the prevailing notion that 572
with the prevailing order and 61
with the prevailing rates for 54
with the prevailing rules and 83
with the prevailing social and 460
with the prevailing taste for 200
with the prevailing views and 117
with the prevailing winds and 346
with the priestly class and 44
with the princess about her 66
with the princess above two 42
with the princess alicia and 42
with the princess royal and 217
with the probable reason for 118
with the problems arising out 2275
with the problems growing out 203
with the problems posed for 161
with the problems rather than 103
with the problems which are 838
with the problems which can 79
with the problems which had 336
with the problems which his 71
with the problems which may 215
with the problems which now 50
with the problems which that 40
with the problems which they 436
with the problems which this 133
with the producer rather than 48
with the products which are 134
with the products which they 87
with the profound feeling that 47
with the profound moral and 43
with the profound sense that 216
with the profound social and 96
with the profusion which had 42
with the progress which had 220
with the progress which has 373
with the progress which his 41
with the progress which our 43
with the progress which they 111
with the progress which was 108
with the projecting steel rod 40
with the promises which god 42
with the promises which had 86
with the property owner and 123
with the property which had 59
with the property which may 42
with the property which they 157
with the property which was 54
with the prophets isaiah and 139
with the proposal which had 88
with the proposal which was 102
with the proposed action and 59
with the proposed change and 59
with the proposed method and 91
with the proposed method are 71
with the proposed method for 53
with the proposed model and 74
with the proposed model for 108
with the prostate gland and 81
with the proteins which are 44
with the protests which had 57
with the protruding lower lip 61
with the provision train and 89
with the prurient heroes and 47
with the publican rather than 68
with the publishing house and 66
with the publishing world and 55
with the pulitzer prize for 98
with the purchase money and 43
with the purchase order and 540
with the purchase price and 556
with the purchase price being 84
with the purchase price can 50
with the purchase price for 55
with the purchasing agent and 133
with the purchasing power and 67
with the purchasing power that 55
with the purposes which they 70
with the quantity rather than 63
with the quantity which they 320
with the questions arising out 174
with the questions asked and 122
with the questions which are 281
with the questions which had 123
with the questions which may 82
with the questions which they 72
with the questions which you 71
with the quotation marks and 40
with the rapidity which has 92
with the rapidity which was 79
with the readiness which all 50
with the readiness which they 81
with the realities about him 62
with the realities which are 80
with the realities which they 123
with the reception given him 202
with the reception given them 121
with the reception which had 61
with the reception which has 47
with the reception which his 53
with the reception which they 96
with the reformed dutch and 40
with the regiment since its 63
with the regiment under his 56
with the regiment until his 66
with the regiment until its 49
with the relations uniting them 47
with the relations which are 126
with the relations which they 172
with the relations which things 56
with the relative costs and 93
with the relative power and 99
with the relative speed and 42
with the relative speed with 42
with the relative value and 46
with the relevant facts and 204
with the relevant needs and 41
with the relevant people and 53
with the relevant rules and 242
with the religious feeling and 81
with the religious feeling that 101
with the religious forms and 45
with the religious needs and 64
with the religious rather than 64
with the religious right and 155
with the religious rites and 258
with the religious teaching and 43
with the religious views and 60
with the religious views that 57
with the remedies which are 50
with the reported value for 57
with the required entry fee 49
with the required forms and 50
with the required skill and 79
with the required speed and 114
with the required tools and 46
with the reserved bacon and 51
with the reserved beaten egg 48
with the retarded child and 69
with the revenues which they 48
with the ridicule which has 73
with the ridicule which they 73
with the romantic notion that 367
with the satisfying feeling that 210
with the sciences which are 102
with the sciences which deal 59
with the security guard and 147
with the security guard who 71
with the security which they 204
with the selection rules for 188
with the selection tools and 47
with the selfsame voice that 151
with the sensible world and 72
with the servants under her 50
with the services which are 82
with the services which they 138
with the severest pains and 98
with the severest storm that 43
with the severity which they 79
with the sharpest pains both 88
with the sharpest point out 169
with the shielded metal arc 89
with the shortest working day 64
with the shoulder joint and 54
with the simplest cases and 97
with the simplest forms and 146
with the simplest model and 91
with the simplest model that 110
with the simplest tools and 155
with the situation arising out 646
with the situation knows that 131
with the situation rather than 239
with the situation today and 42
with the situation where all 94
with the situation where both 70
with the situation where for 43
with the situation where one 545
with the situation where they 86
with the situation where two 89
with the situation where you 116
with the situation which had 463
with the situation which has 360
with the situation which may 81
with the situation which now 58
with the situation which they 83
with the situation which was 170
with the slanders which had 40
with the smallest cloud that 93
with the smallest count was 50
with the smallest hands and 62
with the smallest units and 82
with the smallest value and 68
with the smallest value being 52
with the smallest value for 215
with the socialist league and 42
with the socialist party and 1177
with the socialist party for 138
with the socialist party was 139
with the socialist trade and 82
with the socialist world and 137
with the software rather than 50
with the soldiers rather than 58
with the soldiers under him 97
with the soldiers under his 173
with the soldiers which led 42
with the solutions which they 112
with the somewhat vague and 65
with the spaniards rather than 64
with the spaniards while they 92
with the specific forms and 111
with the specific goals and 71
with the specific needs and 351
with the specific rather than 54
with the specific reason for 45
with the specific rules and 47
with the specific rules for 42
with the specific social and 138
with the specific tasks that 44
with the specific terms and 66
with the splashed blood and 144
with the squadron under his 948
with the squadron under sir 93
with the squadron which had 135
with the squadron which was 79
with the standard curve for 75
with the standard error and 92
with the standard error for 65
with the standard input and 130
with the standard meter bar 72
with the standard method and 53
with the standard method for 94
with the standard model and 72
with the standard model for 70
with the standard rules for 56
with the standard steel car 59
with the standard value for 45
with the standard which has 72
with the standard which they 47
with the straight lines and 191
with the strangest feeling that 95
with the strongest hopes that 97
with the strongest minds and 48
with the struggle which all 52
with the struggle which was 55
with the stubborn people who 96
with the students about how 149
with the students after they 87
with the students every day 61
with the students rather than 242
with the students until they 61
with the students while they 122
with the subjects which are 133
with the subjects which they 197
with the sufferings which they 73
with the supplies which had 65
with the supplies which they 67
with the supplies which this 52
with the surpassing skill and 52
with the surprising finding that 124
with the sweetest music and 54
with the sweetest smile and 106
with the sweetest smile she 47
with the sweetest smile that 133
with the symbolic order and 48
with the symptoms rather than 529
with the symptoms which are 89
with the temporal growth and 127
with the temporal power and 116
with the tendency which has 53
with the terminal joint long 88
with the terrible feeling that 337
with the terrifying feeling that 41
with the teutonic order and 102
with the therapist about his 41
with the therapist rather than 191
with the threshold value for 46
with the tradition which had 156
with the tradition which has 88
with the tradition which they 49
with the tradition which was 56
with the transfer agent and 42
with the transfer cycle and 138
with the treasures which they 64
with the treatment given him 41
with the treatment given them 46
with the treatment meted out 1971
with the treatment which has 41
with the treatment which she 46
with the treatment which they 381
with the treatment which was 70
with the troubles arising out 43
with the troubles which had 45
with the ukrainian people and 40
with the umbrella under his 42
with the underlying cause and 97
with the underlying facts and 82
with the underlying legal and 58
with the underlying notion that 178
with the underlying reason for 86
with the underlying social and 139
with the universe about him 70
with the universe rather than 101
with the unsettling feeling that 265
with the variables which are 70
with the variations which are 85
with the variations which may 47
with the velocity field and 63
with the velocity which they 89
with the vertebra above and 114
with the vertebrae above and 112
with the vertical plane and 70
with the victorian taste for 47
with the virtuous feeling that 41
with the visionary bloom and 118
with the vivacity which you 48
with the volcanic rocks and 51
with the volcanic rocks are 64
with the workaday world and 57
with thy children after thee 1021
wit in contriving plots and 54
wit to consider which way 232
won by destroying women and 158
won by exploits which had 95
won the american civil war 456
won the american league east 291
won the american league mvp 254
won the audience award for 60
won the bancroft prize and 87
won the bancroft prize for 63
won the carnegie medal and 72
won the carnegie medal for 164
won the football world cup 68
won the kentucky derby and 324
won the kentucky derby with 81
won the military cross and 289
won the military cross for 476
won the military medal and 75
won the military medal for 235
won the pulitzer prize and 1652
won the pulitzer prize for 12345
won the pulitzer prize that 172
won the pulitzer prize with 173
