wade through snow to get 42
what mental health is and 47
what moneys were of use 63
what nature asks of him 65
what nature must be his 42
what nature will do for 46
what nestor says to his 55
what occurs here is not 47
what occurs over the way 68
what occurs when the two 61
what occurs when we are 51
what papers coming to him 59
what passed when he was 121
what passed when it was 74
what passes among us for 40
what passes here is too 60
what pledge have we that 113
what police work is all 200
what popped into my head 120
what proofs have we that 142
what public news he had 98
what pupils have to say 105
what readers want to read 79
what reasons have we for 137
what refuge there is for 66
what remedy there is for 91
what reward have do not 77
what sample size to use 54
what samuel said to you 54
what seemed best in his 174
what seemed best to her 48
what seemed best to him 350
what seemed best to them 303
what seemed fair in all 206
what seemed good in his 699
what seemed good to her 78
what seemed good to him 428
what seemed good to them 256
what seemed good to you 74
what seemed like an act 60
what seemed like an aeon 49
what seemed like an age 3297
what seemed like an easy 61
what seemed like an old 72
what seemed like so long 153
what seemed like the end 139
what seemed like the one 126
what seemed like the top 94
what should come in its 71
what should come to him 53
what should come to them 47
what should come up but 53
what should make us all 42
what should there be but 88
what should those do who 56
what should turn up but 46
what someone else is doing 2358
what someone else is going 501
what someone said or did 330
what someone said to you 161
what someone says is not 131
what someone says or does 528
what someone says to you 249
what something means or how 92
what something means to them 59
what sounds best to you 62
what sounds good to you 122
what strange clay we men 45
what strange eyes he had 69
what strange kind of men 51
what surely must be one 262
what surety have we that 135
what tastes good to them 49
what tastes good to you 105
what temple says of this 59
what turner means by them 48
what volume will the air 60
what volume will the gas 254
what voters want to hear 50
what weighs upon my own 50
what weight must be hung 53
what weight must we add 43
what wicked deem is this 47
what worked well in one 61
what yahweh asks of you 151
when absent from my gang 41
when access asks if you 228
when agreed upon by both 47
when almost half of all 84
when animal food is not 61
when anyone came by they 49
when anyone came to see 83
when boiled down to its 81
when broken down by age 237
when broken down by sex 51
when broken down to its 78
when called away by tom 109
when called upon at any 116
when called upon by any 342
when called upon by god 51
when called upon by her 72
when called upon by him 203
when called upon by his 1268
when called upon by one 75
when called upon by our 102
when called upon by them 123
when called upon in due 51
when called upon in his 48
when called upon to act 3639
when called upon to aid 236
when called upon to bear 110
when called upon to bring 56
when called upon to deal 639
when called upon to die 44
when called upon to lay 58
when called upon to lead 140
when called upon to pay 729
when called upon to put 298
when called upon to read 348
when called upon to run 46
when called upon to say 309
when called upon to set 73
when called upon to sit 49
when called upon to try 53
when called upon to use 188
when canada went to war 62
when chance came to her 47
when chance gave me one 46
when chance threw in his 42
when choosing what to wear 63
when christ came in his 76
when christ came on earth 74
when christ came to die 40
when christ came to earth 255
when christ came to him 55
when christ came to them 42
when christ left the earth 44
when christ said to him 120
when christ said to his 171
when christ said to them 76
when christ says to his 62
when christ sets up his 43
when christ will be all 126
when cicero writ to his 40
when courts used the due 143
when deciding what to buy 204
when deciding what to say 153
when deciding what to wear 125
when eighty years of age 743
when eleven years of age 1659
when elijah heard it that 53
when emerging from the egg 54
when energy from the sun 105
when england went to war 332
when europe went to war 147
when france went to war 277
when friday came to hear 383
when friday came up and 290
when future time is not 55
when hauled down on one 115
when hurled into the air 55
when icarus fell it was 69
when joseph came to his 178
when joseph said to his 71
when loaded down to her 51
when looked upon as ill 50
when looked upon in this 75
when martin came in and 87
when martin went up and 80
when morgan rode up and 72
when natalia came to ask 53
when nations went to war 49
when nature bids be gay 54
when nature leads the way 76
when nature puts on her 143
when ninety years of age 142
when oxygen from the air 66
when philip came in with 87
when philip said to him 53
when placed next to each 382
when placed next to one 80
when placed upon the head 80
when placed upon the top 43
when plunged into the gas 234
when pretty sure of his 144
when prices went up and 45
when prices were so low 91
when proper care is not 119
when prussia went to war 54
when pulled from the earth 90
when pushed even by his 61
when rachel told us that 62
when raised from the dead 608
when raised into the air 118
when reality sets in and 67
when resort must be had 50
when sample size is not 105
when samson felt in his 158
when samuel came in with 61
when sancho said to him 54
when scared half to death 77
when school will be out 118
when shaded from the sun 43
when shooting into the sun 81
when skimming over the earth 173
when someone asks if you 80
when someone asks me for 99
when someone asks me how 142
when someone asks me why 61
when someone asks to see 54
when someone asks us for 65
when someone came by and 50
when someone came in and 326
when someone came in with 198
when someone came to ask 44
when someone came to her 41
when someone came to him 125
when someone came to his 43
when someone came to see 83
when someone came up and 183
when someone came up with 214
when someone cuts me off 116
when someone cuts us off 119
when someone died in his 93
when someone else is being 265
when someone else is doing 526
when someone else is going 99
when someone else is not 128
when someone else is using 90
when someone else is with 43
when someone gets an idea 40
when someone said he had 103
when someone said he was 59
when someone said it was 100
when someone said to her 94
when someone said to him 231
when someone says he has 75
when someone says or does 293
when someone says to him 72
when someone says to them 185
when someone says to you 798
when someone told me that 944
when someone told us that 114
when something came up that 281
when something else is being 45
when something else is going 45
when something good is going 40
when something good or bad 58
when something just is not 48
when speech came to him 46
when stepping into the bath 42
when struck from the rear 126
when system load is low 51
when tossed into the air 131
when traced back to its 386
when turned over on its 40
when twelve years of age 3599
when twenty years of age 1982
when viewed from the air 2179
when viewed from the bay 118
when viewed from the car 153
when viewed from the earth 2476
when viewed from the east 842
when viewed from the end 1210
when viewed from the far 92
when viewed from the head 68
when viewed from the long 84
when viewed from the low 225
when viewed from the old 41
when viewed from the rear 2472
when viewed from the sky 60
when viewed from the sun 119
when viewed from the top 3518
when viewed from the two 213
when viewed over the long 221
when weight loss is not 71
when william came on him 65
when winter came it was 53
when winter came on and 43
when winter sets in and 119
whom chance leads to this 155
whom chance threw in his 208
whom joshua sent to spy 98
whom nature owes to her 115
whom nobody came to see 42
whom philip used to say 44
whom through life he had 79
whom wheaten bread is not 69
whom worked during the day 42
wide basket full of old 50
wide sleeve leaving the arm 84
wide street facing the head 52
wife always tied to his 45
wife always used to say 49
wife caught hold of his 46
wife fatima said to him 89
wife looked down at her 56
wife opened upon it this 49
wife passed away in may 86
wife seemed half as old 58
wife should come to him 40
wife should ever on any 68
wife should give up her 100
wife should have the use 100
wife spends most of her 133
wife spends much of her 47
wife standing next to him 93
wife wailed from the top 76
wife without having to pay 66
wild animal pacing to and 46
wild arabian airs on his 104
wild chance came to him 57
wild garlic from the box 54
wild hordes whom he led 45
wild shriek rent the air 77
wild thought came to her 73
wild thought came to him 48
wild without rule or art 52
will absorb from the air 50
will absorb much of his 44
will absorb some of this 100
will absorb some or all 44
will accept nothing at his 51
will accept what he has 48
will accept what we say 46
will accrue from the new 60
will accrue from the use 172
will advert only to one 48
will affect only the tax 42
will affect some or all 53
will afford more to our 43
will allude only to one 65
will almost make it new 45
will already have an idea 177
will always come if you 47
will always come to him 72
will always come to his 124
will always come to our 66
will always come to see 89
will always come to this 56
will always come to you 275
will always come up and 54
will always come up with 543
will always fall on his 54
will always fall on its 81
will always fill me with 80
will always find in him 66
will always find in his 198
will always find in them 160
will always find in this 43
will always find it easy 143
will always find me with 124
will always find the way 82
will always give to his 41
will always give us all 56
will always have an easy 58
will always have an eye 126
will always have as its 120
will always have at his 54
will always have in his 96
will always have in its 51
will always have it that 145
will always have it with 65
will always have the air 43
will always have the fear 59
will always have to act 52
will always have to ask 103
will always have to bear 157
will always have to deal 578
will always have to pay 351
will always have to put 111
will always have to say 77
will always have to use 187
will always have to wear 95
will always keep an eye 124
will always keep up with 75
will always know if you 72
will always land on his 71
will always land on its 74
will always leave us with 67
will always line up with 85
will always live in fear 98
will always live in his 63
will always live in one 49
will always live in our 439
will always live in this 45
will always look at you 53
will always look to him 60
will always look to you 111
will always love me and 108
will always love us and 62
will always make it dear 45
will always make up for 46
will always move in one 44
will always need to ask 49
will always need to use 127
will always pray to god 92
will always rank as one 375
will always rest on his 64
will always rise in each 44
will always seem to cling 66
will always seem to him 200
will always seem to you 65
will always show the way 49
will always speak to you 99
will always take the easy 45
will always take the lead 269
will always take the path 179
will always talk to you 64
will always tell us that 189
will always tend to act 41
will always tend to bring 67
will always tend to get 48
will always tend to set 69
will always think it was 50
will always think of her 205
will always think of him 429
will always think of his 64
will always think of that 88
will always think of them 150
will always think of this 95
will always think of you 955
will always think the man 53
will always want to get 108
will always want to hear 112
will always want to read 53
will always want to see 236
will always want to use 150
will always wish to see 76
will answer many of our 43
will answer most of them 46
will answer some of our 53
will answer some of them 68
will answer those he has 54
will answer well the death 270
will anyone tell me that 83
will arrive during the day 42
will arrive when the sun 101
will ascend into the air 52
will assume some or all 40
will attend here at ten 42
will attend more to you 88
will attest upon my oath 56
will banish from us all 124
will barely keep up with 75
will become able in this 67
will become able to see 66
will become able to use 44
will become angry if you 92
will become clear as each 42
will become clear as one 65
will become clear as our 190
will become clear as they 79
will become clear as this 385
will become clear as you 1018
will become clear if one 296
will become clear if you 219
will become clear in due 577
will become clear in his 40
will become clear in its 75
will become clear in our 531
will become clear in sec 127
will become clear in this 1383
will become clear is that 462
will become clear to all 204
will become clear to any 107
will become clear to her 44
will become clear to him 456
will become clear to them 176
will become clear to you 2511
will become fond of them 44
will become good in this 140
will become good or bad 47
will become more at ease 90
will become more so with 131
will become open to him 76
will become part of all 72
will become part of any 64
will become part of each 152
will become part of god 72
will become part of her 245
will become part of him 82
will become part of his 711
will become part of its 126
will become part of one 224
will become part of our 1009
will become part of that 420
will become part of them 72
will become part of this 283
will become part of who 56
will become part of you 345
will become sick or die 49
will become sons of god 63
will become used to them 87
will become used to this 57
will become void if not 93
will become what it can 58
will become what it has 49
will become what it was 174
will become what we are 73
will behave well if they 40
will borrow from the fed 49
will bounce back to its 62
will bounce back to you 88
will bridge what he was 101
will charge high or low 67
will clearly show us that 121
will confer when he has 94
will convey nothing to him 40
will convey nothing to you 64
will decide what is and 85
will decide what we are 70
will define unto us that 44
will define what we mean 268
will demand more of them 46
will demand more of you 47
will demand much of you 47
will depart from the earth 43
will depend also on how 134
will depend also on its 54
will depend less on its 62
will depend more on his 140
will depend more on how 129
will depend more on its 116
will depend more on our 88
will depend more on you 41
will depend most of all 143
will depend much on his 98
will depend much on how 75
will depend much on its 68
will depend much on our 40
will depend much on that 43
will depend only on his 61
will depend only on how 72
will depend only on its 157
will depend only on one 101
will depend only on you 56
will depend upon it for 46
will depend upon my own 42
will depend upon no one 137
will depend upon the age 3295
will depend upon the aim 51
will depend upon the air 125
will depend upon the area 771
will depend upon the bias 45
will depend upon the day 50
will depend upon the ease 264
will depend upon the end 120
will depend upon the gas 87
will depend upon the head 114
will depend upon the heat 379
will depend upon the job 139
will depend upon the law 406
will depend upon the lead 116
will depend upon the long 64
will depend upon the man 297
will depend upon the mean 264
will depend upon the men 235
will depend upon the mix 99
will depend upon the net 129
will depend upon the new 122
will depend upon the oil 87
will depend upon the one 41
will depend upon the path 161
will depend upon the real 62
will depend upon the seat 127
will depend upon the set 123
will depend upon the sum 100
will depend upon the tax 194
will depend upon the two 198
will depend upon the use 2687
will depend upon the way 1932
will depend upon the zeal 56
will derive from it both 43
will derive from the new 68
will derive from the use 66
will derive most of its 85
will derive much of its 46
will derive some of its 58
will desist till he has 48
will deviate from the law 40
will deviate from the mean 746
will deviate from the path 55
will deviate from the real 47
will devote more of his 59
will devote more of its 52
will devote most of his 251
will devote most of its 138
will devote most of our 332
will devote most of this 168
will devote much of his 147
will devote much of its 62
will devote much of this 60
will devote part of his 65
will devote some of his 50
will devote some of its 45
will differ from the bad 46
will differ from the long 54
will differ from the mean 1258
will differ from the old 352
will differ from the one 1223
will differ from the real 285
will differ from the sum 65
will differ from the two 121
will differ from the way 108
will differ only in that 72
will direct most of our 46
will emerge along the way 47
will emerge from it with 141
will emerge from the earth 121
will emerge from the egg 58
will emerge from the end 52
will emerge from the eye 109
will emerge from the new 115
will emerge from the old 56
will emerge from the top 52
will emerge from the use 40
will emerge from the war 1729
will emerge into the air 47
will emerge when we see 62
will enable many of them 67
will enable some of them 45
will endure just as long 102
will endure just so long 45
will endure only as long 130
will endure only so long 484
will endure till the end 207
will endure unto the end 96
will escape from the earth 250
will escape from the top 41
will escape into the air 703
will europe think of this 52
will exceed those of any 47
will expect more of you 68
will extend from the top 147
will extend only as far 75
will extend only so far 64
will extend over an area 47
will extend peace to her 817
will finish what he has 260
will follow from an act 62
will follow from it and 41
will follow from the act 82
will follow from the law 83
will follow from the new 53
will follow from the use 66
will follow such an one 51
will forget some of them 49
will forget what he has 166
will forget what he was 44
will forget what it was 70
will freely give us all 203
will further give the sum 62
will gladly come to see 40
will gladly come to you 53
will gladly give up all 46
will gladly give up his 91
will gladly keep an eye 41
will gladly talk to you 40
will glance only at one 48
will govern well is not 48
will greatly help in this 72
will greatly help to bring 43
will happen along the way 166
will happen during the day 311
will happen during the year 45
will happen even if you 102
will happen here is that 119
will happen just as you 51
will happen next in this 157
will happen next is that 134
will happen next or how 82
will happen only if all 42
will happen only if they 123
will happen only if you 294
will happen over the long 104
will happen when he does 160
will happen when he goes 95
will happen when he has 77
will happen when it does 252
will happen when it has 58
will happen when the day 42
will happen when the earth 339
will happen when the new 162
will happen when the oil 96
will happen when the old 77
will happen when the sun 282
will happen when the two 461
will happen when the war 188
will happen when we add 57
will happen when we all 49
will happen when we are 431
will happen when we can 58
will happen when we die 133
will happen when we get 385
will happen when we put 71
will happen when we run 68
will happen when we try 65
will happen will be that 1040
will happen will be this 126
will hardly care to hear 40
will hardly care to see 65
will hardly dare to say 45
will hardly ever be for 58
will hardly fail of being 107
will hardly fail to bring 123
will hardly fail to see 195
will hardly find in any 103
will hardly find it one 40
will hardly give to wear 44
will hardly grow at all 137
will hardly live so long 55
will hardly live to see 117
will hardly make up for 127
will hardly move at all 94
will hardly part it with 58
will hardly play an old 49
will hardly seek or put 56
will hardly show at all 53
will hardly speak to him 75
will hardly tell me that 325
will hardly tell us that 106
will hardly thank me for 96
will hardly work at all 44
will impart some of its 84
will indeed cease in its 64
will indeed send to her 56
will induce many of his 41
will induce many of our 46
will induce many of them 47
will induce many to read 99
will induce some of them 47
will infect some of them 87
will infringe upon no one 93
will insist upon is that 176
will insist upon it that 840
will insist upon the use 68
will invest only if they 56
will invite into it all 70
will invoke wrath on our 66
will kindly give me them 52
will kindly tell me how 107
will likely come up with 450
will likely fall on deaf 86
will likely have to deal 151
will likely have to pay 417
will likely have to use 114
will likely need to add 52
will likely need to get 52
will likely need to use 153
will likely pave the way 40
will likely want to add 60
will likely want to get 45
will likely want to see 90
will likely want to use 204
will listen when an old 77
will little note or long 82
will matter much to you 110
will measure back to you 125
will mention four of them 82
will mention here is that 169
will mention only the two 163
will mention some of its 50
will mention some of our 41
will mention some of them 827
will mention three of them 109
will mirror back to him 82
will neither bite me nor 56
will neither burn on our 59
will neither call on you 61
will neither come up nor 49
will neither give up nor 69
will neither plead my age 42
will neither sell it nor 74
will neither speak to them 72
will neither speak to you 52
will notice from the map 40
will notice some of them 92
will obtain most of its 45
will occupy more of our 47
will occupy most of his 50
will occupy most of our 464
will occupy most of this 145
will occupy much of his 57
will occupy much of our 509
will occupy much of this 153
will offset some of this 50
will offset some or all 52
will partly make up for 68
will perish from the earth 1195
will plague must be you 66
will profit from it and 52
will profit from the new 86
will profit from the use 76
will rarely fail of its 47
will rarely fail to get 53
will rarely fail to lead 127
will rarely have to deal 52
will rarely have to use 81
will rarely need to use 259
will readily fall in with 118
will readily find by our 44
will readily give up its 54
will readily speak to you 55
will realize what he has 92
will realize what we are 52
will recede from the sun 49
will recoil from the idea 54
will regain much of its 72
will regain some of its 145
will regret what he has 45
will relate back to and 48
will relate some of them 70
will relate what he has 78
will relate what we saw 42
will release some of its 45
will remain clinging to her 57
will remain firm at its 57
will remain firm in its 56
will remain five or six 58
will remain free of any 51
will remain here as long 249
will remain here as you 54
will remain here if you 50
will remain here in this 87
will remain high as long 234
will remain just as long 62
will remain just as they 156
will remain just so long 58
will remain live or that 2031
will remain much as they 191
will remain only as long 90
will remain only so long 112
will remain open as long 353
will remain open at all 46
will remain open so long 87
will remain open so that 41
will remain open to all 165
will remain open to new 66
will remain open to them 79
will remain open to you 73
will remain part of our 156
will remain such as long 105
will remain such so long 52
will remain there as long 599
will remain there so long 123
will remain till my dying 321
will remain till the day 43
will remain till the end 828
will remain true as long 240
will remain true so long 99
will remain true to god 72
will remain true to her 241
will remain true to him 112
will remain true to his 246
will remain true to its 350
will remain true to our 114
will remain true to this 50
will remain true to you 108
will remain unto the end 46
will remain upon the earth 67
will remain what it has 437
will remain what it now 66
will remain what it was 307
will remain what we are 59
will remain when we are 87
will remind some of you 336
will remove from it all 61
will remove from us all 40
will remove most of this 47
will remove much of this 83
will remove some of this 94
will remove some or all 55
will report back to him 50
will report back to them 46
will report back to this 55
will report back to you 264
will report some of our 45
will report what he has 78
will rescue mine at any 40
will result from an act 58
will result from it and 46
will result from it for 71
will result from so doing 79
will result from the act 111
will result from the new 412
will result from the sum 46
will result from the two 164
will result from the use 1953
will result from the war 282
will result from the way 60
will result when the two 140
will retain many of its 57
will retain more of its 93
will retain most of its 227
will retain much of its 222
will retain only so long 48
will retain some of his 40
will retain some of its 235
will return from the bath 110
will return from the dead 481
will return from the east 44
will return from the war 390
will return upon us with 58
will return when he has 88
will return when the war 43
will revert back to being 63
will revert back to his 73
will revert back to its 361
will revert back to old 42
will revert back to you 51
will review some of its 44
will review some of our 141
will review some of that 48
will review some of them 150
will review some of this 213
will scarce take up too 88
will scarce think of going 53
will seldom fail to bring 90
will seldom fail to get 43
will seldom fall on one 79
will seldom have to use 76
will seldom need to use 99
will select some of them 56
will settle back to its 49
will settle down in his 40
will settle down so that 93
will settle down to his 49
will settle down to its 116
will shrink back to its 131
will shrink from it with 42
will shrink from the idea 43
will simply give up and 327
will simply have to ask 43
will simply have to bear 63
will simply have to cut 42
will simply have to deal 56
will simply have to get 338
will simply have to let 51
will simply have to pay 128
will simply have to put 138
will simply have to say 84
will simply have to see 68
will simply have to try 94
will simply have to use 173
will simply pack up and 103
will simply take it for 50
will sooner give up her 52
will sooner reach the end 111
will sorter take to you 54
will strike down the law 75
will strike from the rod 216
will strike many as being 57
will strike many of you 53
will suffer from it for 54
will suffer from the heat 87
will suffer from the new 54
will suffer more if you 41
will suffer more in this 97
will suffer most by that 65
will suffer most of all 160
will suffer none of them 51
will suffer nothing at his 40
will suffer only so far 104
will suffer such of our 60
will surely come if you 61
will surely come to all 52
will surely come to her 100
will surely come to him 119
will surely come to his 48
will surely come to its 158
will surely come to our 84
will surely come to see 159
will surely come to them 120
will surely come to this 130
will surely come to you 548
will surely come up with 158
will surely find it out 55
will surely find the way 52
will surely find us out 118
will surely give us all 61
will surely goad the man 88
will surely have to pay 122
will surely kill us all 44
will surely last as long 76
will surely live to see 42
will surely make an end 47
will surely make up for 41
will surely open the way 44
will surely pave the way 72
will surely rank as one 113
will surely want to get 42
will surely want to read 103
will surely want to say 56
will surely want to see 122
will surely want to use 46
will surely wish to see 59
will switch back to its 43
will thereby come to you 67
will thereby gain in this 109
will topple down if they 54
will travel along the bar 49
will travel along the path 69
will travel along the rod 49
will travel only as far 53
will tumble down by and 63
will tumble down of its 52
will vanish from the earth 1091
will vanish into the air 105
will vanish into the dim 61
will wander over the earth 59
will without feet or wings 53
will wonder what is going 75
will wonder what it was 77
will wonder what on earth 359
will wonder what we are 106
wind erosion during the dry 112
wind passes over it and 118
wind should blow it out 53
wind should blow on thee 73
wind sweeping over the earth 48
wind sweeps over the low 52
wine bottle from the ice 44
wine poured into my ears 117
wine poured into the cup 80
wine poured into the old 52
wire coiled along the top 40
wire screen over the top 116
wise powers deny us for 324
wish anyone else to see 54
wish myself back in old 255
wood driven into the earth 173
word around here is that 146
word around town is that 361
word garret from the sad 114
word occurs only in this 107
word popped into my head 77
word struck home to him 47
word without meaning to her 73
wore gloves when he was 59
work already done by him 110
work already done by his 49
work already done by them 130
work already done in that 103
work already done in this 1088
work already done on this 95
work another hour or two 49
work before five or six 113
work better when we are 165
work doubly hard to get 158
work fairly well as long 216
work farther into the earth 334
work helped pave the way 106
work itself clear by its 60
work itself must be read 85
work pretty hard to get 446
work pretty much as they 169
work pretty much as you 137
work pretty much the way 138
work second only to that 68
work should move at cut 121
work through many of her 93
work through some of her 578
work through some of his 768
work through some of its 48
work through some of our 110
work through some of them 44
work through some of this 166
work toward such an end 178
work without having to get 40
work without having to pay 278
work without loss of pay 305
worm crawling upon the earth 40
worn draped over the head 47
worn spirit went to its 83
worn turned down on one 43
worth checking into if you 50
worth double what it was 77
worth except what the law 88
worth little more to his 75
worth little when we get 48
worth mention were it not 47
worth notice were it not 50
worth noticing here is that 203
worth repeating here is that 93
worth something only so long 45
worth spending time on this 54
worth visiting even if you 377
worth visiting just to see 158
wringing profit from the earth 45
writ served upon me for 74
wrong advice when in that 48
