wan face lighted up with 87
was most hateful to him 131
was most heartening to see 44
was most helpful in all 44
was most helpful in his 175
was most helpful in our 43
was most helpful in that 45
was most helpful in this 170
was most helpful to her 79
was most helpful to him 158
was most helpful to his 45
was most helpful to them 172
was most helpful to you 356
was most hostile to him 65
was most irksome to him 69
was most liberal in his 291
was most liberal in its 67
was most liberal of his 42
was most meaningful to him 78
was most meaningful to them 111
was most meaningful to you 216
was most natural to her 57
was most natural to him 280
was most natural to pay 111
was most natural to them 60
was most notable in its 40
was most notable in that 42
was most notable in this 69
was most noticed in his 79
was most obliged of all 60
was most ominous of all 43
was most orthodox in his 74
was most painful of all 231
was most painful to hear 55
was most painful to her 235
was most painful to him 356
was most painful to see 95
was most pathetic to see 122
was most perfect in each 69
was most perfect in his 44
was most pitiable to see 124
was most pitiful to hear 43
was most pitiful to see 100
was most plainly of god 41
was most pleasant to hear 75
was most pleasant to her 44
was most pleasant to him 40
was most pleasant to see 126
was most popular at that 40
was most popular in his 75
was most popular in new 46
was most popular in that 48
was most popular of all 59
was most precious in her 47
was most precious in his 100
was most precious in this 59
was most precious of all 189
was most precious of our 40
was most precious to her 381
was most precious to him 686
was most precious to his 66
was most precious to them 430
was most precious to you 49
was most precise in his 57
was most profuse in her 65
was most profuse in his 330
was most radical in its 138
was most radical of all 47
was most regular in his 192
was most sanguine in his 46
was most similar to that 434
was most sincere in his 118
was most startling of all 85
was most thorough in his 58
was most touched by this 43
was most unhappy at this 42
was most unhappy in his 167
was most unusual at that 81
was most unusual at this 45
was most unusual in his 43
was most unusual in that 406
was most unusual to him 53
was most unusual to see 178
was most unwilling to let 131
was most unwilling to see 85
was most visible in his 48
was most welcome to all 109
was most welcome to her 86
was most welcome to him 191
was most welcome to our 111
was most welcome to them 50
was moving because it was 43
was moving between the two 55
was moving forward in his 44
was moving rapidly in that 64
was moving rapidly to its 48
was moving towards the end 71
was moving towards the idea 126
was moving uneasily in his 57
was much admired as one 103
was much admired at that 75
was much admired by all 543
was much admired by both 94
was much admired by her 161
was much admired by him 59
was much admired by his 891
was much admired by one 42
was much admired by our 64
was much admired by sir 65
was much admired by them 61
was much admired in both 49
was much admired in her 46
was much admired in his 373
was much admired in its 269
was much admired in that 162
was much alarmed at his 109
was much alarmed at this 328
was much alarmed by his 162
was much alarmed by this 164
was much alarmed to hear 41
was much alarmed to see 52
was much annoyed at being 173
was much annoyed at her 83
was much annoyed at his 154
was much annoyed at not 71
was much annoyed at this 590
was much annoyed by being 54
was much annoyed by his 114
was much annoyed by this 322
was much annoyed to hear 67
was much annoyed to see 68
was much ashamed of his 105
was much beloved by all 869
was much beloved by both 81
was much beloved by her 441
was much beloved by him 189
was much beloved by his 2103
was much beloved by them 454
was much beloved in his 197
was much beloved of his 57
was much beloved of them 54
was much blessed in his 44
was much broader in its 204
was much checked in his 60
was much cheered by her 40
was much cheered by his 68
was much cheered by this 114
was much courted by all 193
was much cramped by his 65
was much damaged in her 129
was much deadened by her 45
was much decayed in his 100
was much delayed in its 48
was much desired by all 60
was much devoted to her 100
was much devoted to him 82
was much devoted to his 234
was much dignity in his 45
was much divided in its 44
was much divided on this 42
was much edified by his 83
was much edified by that 53
was much enjoyed by all 269
was much enjoyed by both 45
was much enjoyed by his 43
was much enjoyed by them 109
was much enraged at this 175
was much excited at this 42
was much excited by his 73
was much excited by this 137
was much excited to see 61
was much exposed to this 75
was much fondled by his 64
was much gravity on his 41
was much grieved at being 54
was much grieved at her 57
was much grieved at his 262
was much grieved at not 61
was much grieved at this 463
was much grieved by his 86
was much grieved by this 74
was much grieved to hear 551
was much grieved to see 305
was much happier in her 73
was much happier in his 199
was much harsher in its 53
was much honesty in them 54
was much honored by his 44
was much honored in his 50
was much inferior in this 45
was much inferior to her 129
was much inferior to him 129
was much inferior to his 432
was much inferior to its 64
was much inferior to our 44
was much inferior to that 4082
was much injured in her 77
was much justice in this 111
was much laughed at and 86
was much laughed at for 247
was much mourned by his 44
was much obliged by her 50
was much obliged by that 157
was much obliged to her 333
was much obliged to him 1954
was much obliged to his 229
was much obliged to sir 71
was much obliged to them 270
was much obliged to you 880
was much opposed in both 64
was much opposed to any 76
was much opposed to his 144
was much opposed to them 40
was much opposed to this 272
was much praised by all 66
was much praised by his 124
was much praised in his 48
was much praised in its 41
was much pressed by his 49
was much prouder of his 72
was much puzzled at this 219
was much puzzled by his 58
was much puzzled by this 189
was much reduced by his 47
was much reduced by this 44
was much reduced in his 53
was much reduced in its 49
was much rejoicing in that 62
was much revered by his 66
was much revered by that 69
was much shocked at his 65
was much shocked at this 277
was much shocked by his 50
was much shocked by this 72
was much shocked to hear 166
was much shocked to see 101
was much similar to that 94
was much simpler in its 53
was much simpler to use 54
was much smaller at that 42
was much smaller in area 76
was much smaller in this 54
was much stronger in him 41
was much stronger in his 55
was much stronger in its 57
was much stronger in our 61
was much stronger in this 50
was much superior to all 131
was much superior to any 269
was much superior to her 80
was much superior to him 178
was much superior to his 507
was much superior to its 47
was much superior to our 47
was much superior to that 4388
was much superior to them 72
was much swifter it was 47
was much tickled at this 61
was much touched at this 73
was much touched by her 156
was much touched by his 205
was much touched by this 588
was much touched to see 69
was much trusted by him 62
was much trusted by sir 60
was much trusted by them 89
was much variation in this 42
was much weakened by her 59
was much weakened by his 101
was much weakened by its 54
was much weakened by this 48
was much worried by his 91
was much worried by this 46
was much wounded at this 47
was much wounded by this 47
was news brought to them 55
was next brought to bear 62
was next brought to his 176
was next decided to try 66
was next imposed on all 58
was nice because it was 126
was none settled in his 62
was nothing against an act 41
was nothing ascetic in his 106
was nothing because it was 47
was nothing between it and 398
was nothing between me and 799
was nothing between the top 179
was nothing between the two 286
was nothing between us and 634
was nothing between us but 231
was nothing between us that 44
was nothing cynical in his 58
was nothing elastic in his 75
was nothing faustian in his 53
was nothing foreign in his 86
was nothing furtive in his 47
was nothing hostile in his 52
was nothing illegal in his 68
was nothing illegal in that 88
was nothing illegal in this 205
was nothing inferior to her 78
was nothing inferior to that 131
was nothing inspiring in them 47
was nothing national in its 53
was nothing official in its 53
was nothing organic in its 51
was nothing peculiar in her 61
was nothing peculiar in his 184
was nothing peculiar in that 61
was nothing peculiar in this 157
was nothing related in her 43
was nothing risible in his 58
was nothing selfish in his 93
was nothing servile in his 112
was nothing similar to this 46
was nothing startling in this 172
was nothing threatening in his 142
was nothing unusual at all 112
was nothing unusual at that 76
was nothing unusual in all 99
was nothing unusual in any 74
was nothing unusual in her 314
was nothing unusual in his 832
was nothing unusual in its 102
was nothing unusual in our 46
was nothing unusual in that 2528
was nothing unusual in them 58
was nothing unusual in this 2421
was nothing unusual or out 44
was nothing unusual to hear 105
was nothing unusual to see 478
was nothing visible at all 111
was nothing written on them 45
was okay because he had 55
was okay because he was 156
was okay because it was 245
was once accused of being 309
was once advised by his 45
was once against the law 80
was once applied to all 45
was once brought to him 57
was once brought up and 50
was once carried so far 51
was once covered by ice 129
was once desired by sir 169
was once emperor of all 42
was once entered on that 89
was once invited to hear 146
was once invited to that 48
was once married to her 70
was once married to him 64
was once married to his 66
was once married to one 60
was once offered to bear 3634
was once offered to him 84
was once present at one 73
was once revealed to you 100
was once similar to that 121
was once tempted to try 190
was only against the law 42
was only allowed the use 50
was only allowed to bring 116
was only allowed to buy 61
was only allowed to get 52
was only allowed to pay 55
was only allowed to put 47
was only allowed to read 157
was only allowed to say 78
was only allowed to see 752
was only allowed to sit 121
was only allowed to them 44
was only allowed to use 307
was only allowed to wear 188
was only appeased by his 53
was only applied to one 133
was only aroused by his 44
was only audible to them 129
was only averted by his 65
was only because at that 86
was only because he and 72
was only because he did 890
was only because he got 46
was only because he had 3539
was only because he saw 159
was only because he was 5123
was only because in her 45
was only because in his 49
was only because in this 41
was only because it did 106
was only because it had 462
was only because it was 2278
was only because no one 320
was only because of all 159
was only because of god 80
was only because of her 793
was only because of him 178
was only because of his 1711
was only because of its 213
was only because of our 225
was only because of that 721
was only because of them 49
was only because of this 807
was only because of you 99
was only because the lion 102
was only because the man 60
was only because the men 43
was only because the new 60
was only because the old 67
was only because the two 97
was only because we did 138
was only because we had 339
was only beginning at that 57
was only beginning in his 41
was only beginning to get 450
was only beginning to pay 43
was only beginning to read 48
was only beginning to see 202
was only beginning to use 49
was only between me and 195
was only between the two 102
was only bounded by his 57
was only brought in for 59
was only brought to his 154
was only brought to its 64
was only capable of being 287
was only capable of doing 87
was only capable of one 44
was only carried by one 119
was only carried by two 68
was only carried on for 94
was only carried on with 45
was only carried to its 66
was only certain of one 243
was only checked in his 65
was only crossed by one 50
was only defeated by one 48
was only defeated by two 45
was only delayed so long 45
was only demanding to see 45
was only enabled to get 40
was only enforcing the law 45
was only equaled by her 215
was only equaled by his 826
was only equaled by its 186
was only equaled by that 373
was only following an old 56
was only following in his 47
was only following the law 45
was only following the lead 196
was only following the path 42
was only following up this 54
was only granted to him 117
was only granted to them 44
was only halfway to his 60
was only inferior to his 64
was only inferior to that 555
was only jealousy of each 55
was only laughed at and 66
was only laughed at for 218
was only lighted by two 52
was only limited by his 378
was only limited by its 44
was only limited in its 69
was only listening to him 51
was only married to her 45
was only married to him 100
was only matched by her 182
was only matched by his 798
was only matched by its 115
was only matched by that 290
was only natural at that 50
was only natural in one 106
was only natural in this 64
was only natural to ask 140
was only natural to get 46
was only natural to him 48
was only natural to see 59
was only natural to try 151
was only natural to use 95
was only noticed so far 56
was only obliged to pay 158
was only obliged to see 47
was only ordered to pay 85
was only preparing the way 202
was only present at one 81
was only present in one 412
was only present in two 46
was only present on one 44
was only present to his 44
was only referring to his 46
was only related to him 77
was only released by death 86
was only removed by one 44
was only rescued by his 66
was only returning to his 73
was only revealed by his 45
was only revealed to her 41
was only revealed to him 113
was only severed by death 148
was only shocked to see 48
was only sixteen at his 56
was only sixteen at that 74
was only sixteen at this 42
was only stopped by his 45
was only stopped in his 49
was only subdued by our 40
was only subject to god 65
was only subject to his 98
was only thankful as she 130
was only thirteen at this 45
was only thirteen he was 45
was only towards the end 8060
was only towards the mid 105
was only typical of his 68
was only unusual in that 47
was only visible to his 41
was only withheld by his 45
was only wondering if you 198
was open because it was 87
was open between the two 117
was open equally to all 42
was open halfway to his 49
was open towards the east 151
was over because he had 85
was over because he was 54
was over because it had 55
was over because it was 86
was over between me and 112
was over between the two 126
was over between us and 96
was pacing quickly up and 40
was pacing rapidly up and 82
was pacing swiftly up and 123
was paid according to his 225
was paid according to how 63
was paid according to its 105
was paid because it was 50
was paying alimony to two 44
was paying tribute to his 92
was peace between the two 815
was pious because no man 83
was poor because he had 51
was poor because he was 225
was poor because it was 137
was poor because of his 47
was poor comfort to her 81
was pure delight to him 43
was pure ecstasy at this 52
was raging between the two 214
was rare because it was 67
was reading prayers to them 48
was ready shortly to seal 55
was ready towards the end 81
was rich because he had 94
was rich because he was 65
was riding between the two 55
was rising against the sky 144
was rising rapidly in his 88
was safe because he did 53
was safe because he had 121
was safe because he was 191
was safe because it had 44
was safe because it was 308
was said because he was 66
was said because it was 67
was said between the two 595
was said towards the end 59
was saying because he had 93
was saying because he was 238
was saying because it was 96
was saying because of his 70
was saying goodbye to all 79
was saying goodbye to her 446
was saying goodbye to him 234
was saying goodbye to his 451
was saying goodbye to them 148
was saying goodbye to you 45
was seating himself in his 89
was seeing herself as she 41
was seen against the sky 122
was seen ascending it with 69
was seen between the two 1192
was seen peevish or out 58
was seen revealed by her 106
was seen towards the end 66
was sent because he was 72
was sent because it was 69
was sent because of his 43
was sent forthwith to all 42
was sent forward to get 47
was sent forward to let 48
was sent forward to see 61
was sent forward to try 41
was sent towards the end 109
was shot because he did 41
was shot because he had 140
was shot because he was 297
was shot because it was 45
was shot because of his 68
was sick because he had 106
was sick because he was 96
was slow because he had 44
was slow because he was 224
was slow because it was 177
was slow because of his 53
was slow because of its 45
was sold because it was 78
was sold towards the end 46
was some attempt to get 40
was some attempt to put 43
was some cogency in that 85
was some comfort in being 67
was some comfort in that 1362
was some comfort in this 173
was some comfort on one 240
was some comfort to hear 81
was some comfort to her 173
was some comfort to him 608
was some comfort to see 119
was some comfort to them 84
was some grumbling at this 58
was some increase in this 40
was some justice in her 75
was some justice in his 350
was some justice in that 122
was some justice in this 377
was some mistake in this 63
was some mistake on his 58
was some murmuring at this 46
was some mystery in her 52
was some mystery in his 55
was some mystery in this 126
was some purpose in her 47
was some purpose in his 53
was some quality in her 96
was some quality in him 41
was some quality in his 47
was some question in his 76
was some question in our 58
was some question of her 61
was some question of his 199
was some question of how 74
was some question of its 55
was some question of that 42
was some success in this 59
was some trouble in his 53
was some trouble to him 68
was some variation in how 70
was some variation in this 147
was soon accused of being 138
was soon adopted by all 329
was soon adopted by his 51
was soon adopted in all 75
was soon allowed to bring 42
was soon applied to all 269
was soon applied to any 67
was soon aspired to and 65
was soon brought in and 69
was soon brought to bay 114
was soon brought to bear 379
was soon brought to her 70
was soon brought to him 109
was soon brought to his 172
was soon brought to its 79
was soon brought to our 47
was soon brought to see 42
was soon carried by his 94
was soon carried to all 48
was soon carried to his 44
was soon carried to its 45
was soon clouded by his 87
was soon crowded to its 69
was soon deposed by his 78
was soon drained of its 47
was soon dropped as being 43
was soon emptied of all 43
was soon emptied of its 143
was soon enabled to bring 80
was soon enabled to get 54
was soon enabled to read 75
was soon evident he was 40
was soon evident to all 307
was soon evident to both 72
was soon evident to her 59
was soon evident to him 100
was soon evident to his 77
was soon evident to them 43
was soon evident to tom 55
was soon lowered to its 52
was soon mounted on his 55
was soon noticed by his 50
was soon obliged to ask 44
was soon obliged to fly 185
was soon obliged to lay 91
was soon obliged to put 51
was soon obliged to set 43
was soon offered to him 40
was soon realized by all 45
was soon reduced so low 282
was soon reduced to beg 40
was soon reduced to his 43
was soon reduced to its 75
was soon reduced to one 236
was soon reduced to that 59
was soon reduced to two 190
was soon referring to him 52
was soon removed by death 138
was soon removed by his 116
was soon rescued by his 44
was soon settled in her 41
was soon settled in his 96
was soon stirred to its 98
was soon tainted by fear 145
was soon visible in its 49
was soon visible to all 51
was soon visible to her 61
was sore because he had 94
was sore because he was 49
was sore wounded in his 44
was such because it was 51
was such conduct as that 56
was such conduct as this 74
was such despair in his 47
was such penalty as may 41
was such sadness in her 74
was such sadness in his 106
was such urgency in her 43
was sued because he had 42
was sunk forward on his 46
was taking command of all 40
was taking control of all 50
was taking control of her 220
was taking control of his 118
was taking everything he had 99
was taking everything in and 43
was taking forever to get 214
was taking measures to cut 93
was taking pleasure in her 40
was taking pleasure in his 56
was their ability to bring 122
was their ability to deal 61
was their ability to get 110
was their ability to pay 79
was their ability to read 90
was their ability to see 94
was their ability to use 145
was their anxiety to hear 45
was their aversion to him 104
was their command of this 42
was their conduct in this 43
was their country in its 67
was their devotion to each 47
was their devotion to him 93
was their devotion to one 48
was their failure to deal 50
was their failure to see 125
was their failure to use 64
was their failure to win 62
was their jealousy of sir 49
was their loyalty to him 41
was their prowess in war 56
was their purpose at all 54
was their refusal to pay 88
was their relation to each 82
was their relation to god 52
was their relation to one 78
was their success in this 52
was there because he did 58
was there because he had 1070
was there because he was 995
was there because it had 149
was there because it was 848
was there because of her 211
was there because of him 67
was there because of his 279
was there between me and 49
was there between the two 592
was there between us and 40
was there brought to bed 230
was there brought up and 115
was there erected to his 131
was there listening to him 41
was there married to him 42
was there present at that 75
was there servant to his 84
was there stabbed to death 42
was there towards the end 55
was three minutes to six 43
was three minutes to ten 67
was three persons in one 157
was tied between the two 55
was tied closely to his 69
was tied closely to that 68
was told because he was 41
was told because it was 71
was torn asunder by this 59
was torn between the fear 170
was torn between the idea 64
was torn between the joy 50
was torn between the old 113
was torn between the two 2443
was true because he did 45
was true because he had 166
was true because he was 120
was true because it had 67
was true because it was 396
was trying everything to get 49
was ugly because it was 49
was upon account of his 115
was upon account of this 45
was urging everything in his 55
was used according to its 57
was used against the new 41
was used because in this 48
was used because it can 110
was used because it did 59
was used because it does 72
was used because it had 240
was used because it has 390
was used because it was 2564
was used because of its 1983
was used between the two 134
was used chiefly if not 52
was used loosely to mean 43
was used similar to that 341
was used towards the end 112
was very abusive to her 67
was very abusive to his 62
was very adamant in his 58
was very affable in his 63
was very affecting to hear 57
was very affecting to see 283
was very alarmed at his 40
was very annoyed at being 88
was very annoyed at his 47
was very annoyed at this 230
was very annoyed by this 96
was very annoyed to hear 52
was very annoyed to see 53
was very ashamed of her 100
was very ashamed of his 87
was very ashamed of this 81
was very awkward in his 131
was very awkward to him 356
was very capable of being 91
was very capable of doing 331
was very careful in all 129
was very careful in her 118
was very careful in his 988
was very careful in how 52
was very careful in its 122
was very careful in not 52
was very careful in this 127
was very careful of her 317
was very careful of him 58
was very careful of his 803
was very careful of its 41
was very careful of that 40
was very careful of them 101
was very careful of this 229
was very careful to add 89
was very careful to ask 46
was very careful to bring 78
was very careful to get 138
was very careful to let 231
was very careful to not 84
was very careful to put 161
was very careful to say 548
was very careful to see 436
was very careful to try 42
was very careful to use 165
was very catholic in his 115
was very caustic in his 42
was very cautious in all 64
was very cautious in her 50
was very cautious in his 685
was very cautious in its 175
was very certain he was 44
was very certain it was 60
was very certain of her 42
was very certain of his 81
was very certain of this 50
was very comical to see 152
was very complex in its 48
was very concise in her 109
was very confusing to her 41
was very confusing to him 83
was very congenial to her 49
was very congenial to him 169
was very congenial to his 85
was very content to sit 86
was very correct in his 149
was very decided in her 80
was very decided in his 499
was very demanding of her 84
was very demanding of his 128
was very devoted to her 864
was very devoted to him 399
was very devoted to his 815
was very devoted to them 81
was very devoted to this 71
was very devoted to you 57
was very diverse in its 46
was very diverting to see 117
was very dreadful to her 41
was very dreadful to him 44
was very dutiful to his 91
was very elegant in his 51
was very eminent in his 103
was very evident at this 61
was very evident by his 41
was very evident he did 40
was very evident he had 76
was very evident he was 113
was very evident in all 57
was very evident in her 98
was very evident in his 258
was very evident in our 56
was very evident in this 126
was very evident to all 154
was very evident to her 122
was very evident to him 162
was very evident to his 79
was very evident to them 42
was very excited as she 97
was very excited at this 92
was very excited by all 55
was very excited by his 91
was very excited by this 300
was very excited to get 98
was very excited to hear 298
was very excited to read 43
was very excited to see 690
was very faithful in his 139
was very faithful to her 102
was very faithful to him 101
was very faithful to his 203
was very familiar to all 100
was very familiar to her 318
was very familiar to him 710
was very familiar to his 45
was very familiar to them 140
was very fearless in his 105
was very fertile in this 52
was very fervent in his 49
was very focused on her 64
was very focused on his 59
was very foolish of her 148
was very foolish of him 212
was very foolish of them 107
was very foolish of you 510
was very foolish to put 43
was very foolish to say 50
was very foreign to her 127
was very foreign to his 86
was very gallant of him 45
was very gallant of you 71
was very general at that 40
was very general in his 40
was very general in its 163
was very general in that 120
was very gracious in her 79
was very gracious in his 129
was very gracious of her 56
was very gracious of him 163
was very gracious of you 108
was very gracious to all 77
was very gracious to her 321
was very gracious to him 676
was very gracious to them 123
was very grieved to hear 124
was very guarded in her 68
was very guarded in his 354
was very guarded in its 76
was very hateful to him 48
was very haughty in her 63
was very heartening to see 52
was very helpful in all 41
was very helpful in her 59
was very helpful in his 118
was very helpful in our 100
was very helpful in that 346
was very helpful in this 398
was very helpful of you 49
was very helpful to all 59
was very helpful to her 294
was very helpful to him 500
was very helpful to his 178
was very helpful to our 99
was very helpful to see 41
was very helpful to them 209
was very helpful to this 60
was very helpful to you 48
was very hostile to all 51
was very hostile to any 72
was very hostile to her 45
was very hostile to him 152
was very hostile to his 48
was very hostile to them 53
was very hostile to this 86
was very inferior to her 60
was very inferior to him 83
was very inferior to his 121
was very inferior to that 1487
was very inspiring to see 45
was very irksome to him 377
was very largely my own 108
was very legible on all 87
was very liberal in her 132
was very liberal in him 51
was very liberal in his 795
was very liberal in its 178
was very liberal of his 170
was very liberal to her 141
was very liberal to him 133
was very liberal to his 122
was very liberal to them 42
was very limited at that 141
was very limited at this 94
was very limited in both 49
was very limited in her 43
was very limited in his 186
was very limited in its 842
was very limited in that 40
was very limited in this 106
was very meaningful to her 54
was very meaningful to him 83
was very meaningful to them 53
was very mindful of his 68
was very natural to him 55
was very naughty of her 128
was very naughty of him 122
was very naughty of them 40
was very naughty of you 447
was very nervous as she 98
was very nervous at this 43
was very notable in this 43
was very opposed to this 59
was very orthodox in his 135
was very painful to all 54
was very painful to hear 106
was very painful to her 578
was very painful to him 1253
was very painful to his 51
was very painful to our 40
was very painful to see 292
was very painful to them 168
was very pathetic to see 95
was very patient in his 72
was very peculiar in his 216
was very peculiar in its 74
was very pitiful to see 109
was very pleasant in her 50
was very pleasant in his 92
was very pleasant in that 47
was very pleasant in this 50
was very pleasant to both 46
was very pleasant to deal 49
was very pleasant to get 350
was very pleasant to hear 1052
was very pleasant to her 625
was very pleasant to him 571
was very pleasant to his 119
was very pleasant to lie 100
was very pleasant to one 46
was very pleasant to read 69
was very pleasant to see 2134
was very pleasant to sit 549
was very pleasant to them 120
was very pointed in his 84
was very popular at one 345
was very popular at that 774
was very popular at this 307
was very popular in all 126
was very popular in both 162
was very popular in her 159
was very popular in his 1013
was very popular in its 801
was very popular in new 530
was very popular in our 94
was very popular in that 468
was very popular in this 316
was very popular to lay 148
was very precious to her 538
was very precious to him 739
was very precious to our 58
was very precious to them 155
was very precise in her 76
was very precise in his 299
was very precise in its 57
was very precise on this 45
was very present in his 57
was very present to her 93
was very present to him 98
was very present to his 51
was very profuse in her 45
was very profuse in his 274
was very provoking to see 66
was very prudent in his 49
was very prudent of you 51
was very puzzled by this 169
was very radical in his 73
was very radical in its 51
was very reassuring to hear 47
was very reassuring to her 61
was very reassuring to see 76
was very refined in his 48
was very regular in her 208
was very regular in his 907
was very regular in its 51
was very rewarding to see 85
was very sanguine in his 103
was very selfish of her 46
was very selfish of him 65
was very shallow at this 40
was very shocked by this 90
was very shocked to hear 158
was very shocked to see 102
was very similar at both 48
was very similar in all 1039
was very similar in both 669
was very similar in each 115
was very similar in its 715
was very similar in that 67
was very similar in this 61
was very similar on both 46
was very similar to all 66
was very similar to and 49
was very similar to both 42
was very similar to her 314
was very similar to his 984
was very similar to how 114
was very similar to its 374
was very similar to one 1155
was very similar to our 441
was very similar to that 67791
was very similar to them 44
was very similar to this 525
was very sincere in all 76
was very sincere in her 82
was very sincere in his 594
was very skilful at this 44
was very skilful in all 105
was very skilful in her 59
was very skilful in his 180
was very skilful in them 61
was very skilled at this 49
was very skilled in his 66
was very subject to this 67
was very superior to any 112
was very superior to his 113
was very superior to that 304
was very tempted to ask 50
was very tempted to let 63
was very tempted to say 90
was very thankful he had 53
was very thankful to get 213
was very thankful to god 112
was very thankful to hear 91
was very thankful to her 66
was very thankful to him 181
was very thankful to see 152
was very thankful to them 51
was very thankful to you 71
was very thorough in all 44
was very thorough in her 73
was very thorough in his 302
was very thorough in its 52
was very threatening to her 59
was very threatening to him 51
was very thrilled to see 49
was very touched by all 43
was very touched by her 210
was very touched by his 249
was very touched by that 179
was very touched by this 456
was very touched to see 89
was very typical of her 60
was very typical of him 182
was very typical of his 120
was very typical of that 61
was very unequal in his 52
was very unequal in its 59
was very unequal to his 42
was very unhappy at being 125
was very unhappy at her 57
was very unhappy at his 95
was very unhappy at that 72
was very unhappy at this 159
was very unhappy in her 333
was very unhappy in his 290
was very unhappy in not 62
was very unhappy in this 84
was very unhappy to hear 97
was very unhappy to see 136
was very unlucky in not 51
was very unsteady on her 58
was very unsteady on his 228
was very unusual at that 463
was very unusual in her 40
was very unusual in one 55
was very unusual in that 454
was very unusual in this 77
was very unusual to hear 47
was very unusual to him 40
was very unusual to see 320
was very unwilling to die 183
was very unwilling to let 327
was very unwilling to mix 46
was very unwilling to put 63
was very unwilling to say 44
was very unwilling to see 108
was very upsetting to her 197
was very upsetting to him 79
was very visible in his 92
was very visible in this 45
was very welcome to all 81
was very welcome to her 130
was very welcome to him 375
was very welcome to his 67
was very welcome to them 166
was very worried by this 89
was very youthful in his 41
was void because he had 112
was void because he was 48
was void because it did 121
was void because it had 233
was void because it was 1102
was void because of its 72
was warm because it was 43
was well adapted by its 62
was well adapted to both 49
was well adapted to bring 66
was well adapted to her 135
was well adapted to his 617
was well adapted to its 411
was well adapted to our 107
was well adapted to that 251
was well adapted to this 312
was well advised by his 78
was well advised in his 52
was well advised in not 64
was well advised to use 53
was well applied in that 91
was well assured by long 51
was well assured in his 59
was well assured it was 150
was well assured of his 271
was well assured of that 104
was well beloved by all 106
was well beloved by his 62
was well between the two 82
was well brought up and 265
was well capable of doing 89
was well content at this 56
was well content to die 51
was well content to get 56
was well content to hear 50
was well content to let 282
was well content to lie 44
was well content to pay 54
was well content to see 190
was well content to sit 110
was well covered up with 54
was well founded in his 58
was well founded in law 57
was well founded or not 735
was well laughed at for 83
was well matched by his 64
was well muffled in his 63
was well settled in her 68
was well settled in his 266
was well settled in this 67
was well skilled in all 348
was well skilled in both 118
was well skilled in his 108
was well started in his 90
was well started in its 42
was well started on her 66
was well started on his 302
was well started on its 208
was well stirred up now 96
was well towards the end 59
was well trained by her 41
was well trained by his 48
was well trained in all 116
was well trained in both 70
was well trained in his 58
was well wrapped up and 135
was what appealed to her 105
was what appealed to him 253
was what appealed to them 44
was what appeared to him 75
was what brought me out 218
was what exactly as yet 40
was what started it all 92
was what started me off 47
was wide variation in how 44
was wont himself to say 50
was worn because it was 46
was worth everything to him 45
was worth listening to and 94
was worth listening to for 40
was worth listening to him 53
was worth upwards of two 49
was wrong because he did 159
was wrong because he had 222
was wrong because he was 248
was wrong because it did 123
was wrong because it had 88
was wrong because it was 951
was wrong between me and 55
was wrong between the two 85
was wrong married to this 62
was young because he was 46
was your devotion to that 40
was your insisting so that 40
was your pleasure to fling 88
was your purpose in doing 89
was your purpose in going 137
way back towards the car 42
way been refused by him 41
way been revealed to our 46
way best adapted to its 49
way from america to see 311
way from beginning to end 1033
way from buffalo to new 60
way from chicago to new 247
way from chicago to san 59
way from chicago to see 106
way from florida to new 53
way from montreal to new 57
way from virginia to new 230
way gave occasion in his 83
way good because he has 70
way home because he was 56
way just because he was 58
way just because it was 46
way less threatening to man 46
way made payable to any 74
way most congenial to each 74
way most congenial to his 77
way most natural to him 116
way most natural to them 48
way only because he was 313
way only because it was 85
way radio clipped to his 90
way runs counter to his 63
way very similar to how 48
way very similar to that 2834
way very similar to this 63
way when offered to him 103
weak link between the two 235
weak only because he has 107
weak when opposed to that 56
wear iron collars by day 89
wear life jackets at all 101
wear those bonnets if you 81
wee have granted an act 44
wet curl stamped on each 61
who acts according to her 55
who acts according to his 683
who acts according to law 58
who acts according to that 119
who acts according to them 86
who acts according to this 161
who acts against the law 59
who acts between me and 43
who acts towards us but 57
who also assured me that 200
who also believe in god 50
who also belonged to one 124
who also belonged to that 118
who also belonged to this 215
who also endowed it with 70
who also happens to own 167
who also honored us with 65
who also informs me that 118
who also informs us that 409
who also managed to get 45
who also opposed the war 81
who also partake of that 92
who also refused to pay 83
who also reminds us that 54
who bears witness to him 46
who bears witness to his 95
who bears witness to this 42
who bids defiance to her 86
who blew himself up with 127
who bore witness to her 52
who bore witness to his 230
who bore witness to its 57
who bore witness to this 68
who brings everything to bear 112
who brings trouble on his 61
who came because it was 60
who came between me and 169
who came between the two 123
who came between us and 167
who came closest to being 329
who came closest to doing 57
who came closest to him 170
who came closest to his 56
who came closest to this 92
who came expecting to hear 42
who came expecting to see 72
who came forward as his 58
who came forward at his 54
who came forward at that 45
who came forward at this 121
who came forward in his 49
who came forward in this 63
who came forward on this 40
who came forward to aid 69
who came forward to ask 54
who came forward to lead 77
who came forward to man 59
who came forward to pay 56
who came forward to say 84
who came pattering in one 50
who came together in this 102
who came together on that 48
who came together to hear 85
who came together to see 42
who came together to that 92
who came towards the end 85
who came towards us with 51
who came wandering by her 50
who cast himself on his 58
who come closest to being 60
who come closest to this 43
who come together in one 47
who come together in this 82
who come together to hear 62
who died because he had 54
who died because he was 105
who died because of her 73
who died because of him 55
