packed in boxes or bags 41
planning is based on three 40
planning is based on what 97
planning is bound to fail 44
planning of units of work 69
planning on staying in town 189
planning on turning it into 43
planning to catch an early 47
planning to close it down 42
planning to enter the work 47
planning to fight the last 137
planning to marry as soon 243
planning to marry the girl 72
planning to raise an army 41
planning to seize the ship 43
planning to spend as much 124
planning to spend at least 211
planning to spend the coming 46
planning to spend the next 509
planning to spend the rest 1229
planning to spend the week 111
planning to visit the city 50
planting of trees on land 173
planting the seeds of faith 63
planting the seeds of hope 47
planting the seeds of life 93
planting the seeds of their 88
planting the seeds of those 43
planting the seeds of what 56
planting to allow the soil 91
plants at about the same 103
plants at about the time 43
plants by reason of their 40
plants do vaunt of their 48
plants he loved so well 46
plants in boxes or pots 59
plants in order to feed 41
plants in order to find 141
plants in order to gain 72
plants in order to give 57
plants in order to grow 77
plants in order to have 122
plants in order to keep 207
plants in order to learn 45
plants in order to live 64
plants in order to make 330
plants in order to meet 217
plants in order to reach 44
plants in order to save 66
plants in order to take 64
plants in order to test 43
plants in search of food 112
plants in search of prey 50
plants in spite of their 115
plants in terms of size 47
plants in terms of their 338
plants in which the main 74
plants in which the male 177
plants in which the root 92
plants in which the same 42
plants in which the seed 109
plants in which the stem 77
plants in which the union 92
plants is about the same 136
plants is based on their 45
plants is nearly the same 41
plants is ruled by other 58
plants of about the same 150
plants of which the coal 44
plants of which the most 48
plants of which we have 264
plants on which the deer 82
plants on which to feed 122
plants on which we feed 74
plants on which we live 41
plants or grain of sand 49
plants to bloom in spring 77
plants to build up their 90
plants to serve as food 68
plants to which the name 169
plants to which the term 42
plants to which we have 72
plants us where we grow 70
plasma in about the same 66
plasma is about the same 42
plasma or serum is used 113
plateau at about the same 142
plateau at nearly the same 121
plateau of which we have 42
plateau on which the camp 63
plateau on which the city 466
plateau on which the fort 65
plateau on which the town 366
plateau on which we were 187
plateau or shelf of rock 45
plates as shown in figs 89
plates in drawing the dark 46
plates in front of their 42
plates in order to give 76
plates in order to keep 46
plates in order to make 98
plates is about the same 56
plates of about the same 49
plates of brass or iron 51
plates of glass at once 52
plates of glass or other 60
plates of metal or horn 91
plates of metal or other 92
plates of metal or wood 56
plates of steel or iron 61
plates of which we have 444
plates on which the book 43
plates on which the food 49
plates on which the same 113
played as though he were 121
played as though it were 310
played at about the same 84
played at cards or dice 75
played by girls as well 50
played by women as well 120
played by women in early 55
played by women in many 61
played by women in other 54
played by women in their 114
played by women in these 157
played by words in dream 60
played in front of more 101
played in front of their 102
played in helping to make 42
played in order to gain 56
played in order to keep 48
played in order to lull 43
played in order to make 130
played me nearly the same 49
played the drama of life 73
played the drums in high 99
played the first of many 67
played the flute so well 60
played the music of bach 43
played the music of their 46
played the nurse in romeo 43
played the organ as well 50
played the organ so well 42
played the parts of their 56
played the story on page 243
played the violin as well 89
played the violin so well 61
played the whole thing down 72
player in order to make 69
player is asked to play 47
player is found to have 243
player is given the name 85
player is given the same 41
player is hitting the ball 58
player is holding the ball 57
player is known to have 48
player is playing the game 52
player to catch the ball 131
player to cross the line 53
player to enter the game 73
player to start the game 58
player to touch the ball 208
player to touch the puck 127
plaything he began to think 42
pleaded in favor of such 54
pleaded the cause of duke 40
pleaded the cause of peace 90
pleaded the cause of some 117
pleaded the cause of their 273
pleaded the cause of these 125
pleaded the cause of those 116
pleaded the cause of truth 49
pleaded the right of self 95
pleased as punch to have 659
pleased at first to have 145
pleased he would be when 153
pleased in paris by nothing 52
pleased me quite as much 191
pleased my fancy so much 50
pleased the author so much 145
pleased the father to give 92
pleased the father to make 62
pleased the people so much 166
pleased the taste of such 42
pleased to abide by your 53
pleased to admit me into 90
pleased to allow the said 59
pleased to allow the same 83
pleased to blend the three 96
pleased to bless the arms 46
pleased to bless the means 53
pleased to bless the work 48
pleased to cause the most 126
pleased to cause the said 72
pleased to cause the same 75
pleased to change the wind 40
pleased to drink my health 56
pleased to enter the town 53
pleased to grant me here 83
pleased to grant me leave 104
pleased to grant me life 48
pleased to grant me such 46
pleased to grant the said 168
pleased to grant the same 120
pleased to grant to some 44
pleased to grant to your 110
pleased to grant us some 663
pleased to grant us such 133
pleased to offer to their 49
pleased to order me some 40
pleased to order the last 77
pleased to order the said 210
pleased to order the same 129
pleased to order us upon 73
pleased to place at your 45
pleased to place the means 93
pleased to raise up some 47
pleased to rally me upon 57
pleased to refer the said 1789
pleased to refer the same 91
pleased to refer to page 220
pleased to refer to para 82
pleased to refer to your 41
pleased to reply to your 45
pleased to serve as your 43
pleased to spare my life 219
pleased to spare the life 112
pleased to spare the work 52
pleased to spend an hour 115
pleased to spend the rest 83
pleased to state at what 209
pleased to state by when 177
pleased to state the cost 75
pleased to state the main 115
pleased to state the rate 50
pleased to state the time 158
pleased to state to what 45
pleased to visit my soul 129
pleased to write or talk 55
pleases my father to keep 41
pleases the people to leave 88
pledge of quite as much 73
pledge the goods of their 49
pledge the state to make 79
pledge the wages of their 75
pledge to drink no more 189
pledge to enter at once 48
pledge to fight no more 44
pledge to repay the loan 47
pledge to serve no more 247
pledging or breaking the faith 48
pledging the author to some 109
pledging the house to make 51
pledging the house to take 134
plenty as water at your 43
plenty of abuse of other 43
plenty of action to keep 43
plenty of bacon is good 54
plenty of books at home 41
plenty of change on hand 43
plenty of charm in these 51
plenty of cover to hide 93
plenty of fault to find 263
plenty of feeds of corn 43
plenty of fiber in your 217
plenty of forms to fill 104
plenty of games to play 56
plenty of goods to sell 44
plenty of grain to sell 45
plenty of grass to feed 45
plenty of green to work 73
plenty of hands to help 171
plenty of hands to work 66
plenty of light as well 55
plenty of light to keep 47
plenty of light to reach 131
plenty of light to show 92
plenty of light to work 228
plenty of links to other 165
plenty of money as well 171
plenty of money at home 102
plenty of money at their 247
plenty of money at your 54
plenty of money in bank 49
plenty of money in gold 54
plenty of money in hand 276
plenty of money in their 655
plenty of money in those 82
plenty of money in your 631
plenty of money is very 53
plenty of money of your 88
plenty of money on hand 314
plenty of money on their 43
plenty of money to back 237
plenty of money to burn 83
plenty of money to feed 44
plenty of money to fund 41
plenty of money to give 503
plenty of money to have 71
plenty of money to help 71
plenty of money to hire 405
plenty of money to keep 592
plenty of money to last 45
plenty of money to leave 50
plenty of money to lend 325
plenty of money to live 670
plenty of money to lose 57
plenty of money to make 596
plenty of money to meet 220
plenty of money to play 87
plenty of money to send 132
plenty of money to take 446
plenty of money to throw 526
plenty of money to work 177
plenty of money up there 98
plenty of mouths to feed 165
plenty of others as well 83
plenty of others to help 41
plenty of others to take 829
plenty of people at hand 139
plenty of people at home 46
plenty of people in other 45
plenty of people in park 44
plenty of people in their 183
plenty of people in town 216
plenty of people in your 169
plenty of people of their 52
plenty of people on hand 93
plenty of people to call 84
plenty of people to come 51
plenty of people to fill 100
plenty of people to give 140
plenty of people to help 902
plenty of people to keep 92
plenty of people to look 392
plenty of people to love 119
plenty of people to make 198
plenty of people to meet 41
plenty of people to play 170
plenty of people to speak 95
plenty of people to take 428
plenty of people to talk 751
plenty of people to teach 55
plenty of people to tell 756
plenty of people to whom 283
plenty of people to work 409
plenty of proof to show 54
plenty of reason to feel 402
plenty of reason to hate 391
plenty of reason to hope 46
plenty of reason to keep 143
plenty of reason to kill 46
plenty of reason to know 77
plenty of reason to make 41
plenty of reason to take 138
plenty of reason to think 588
plenty of reason to want 84
plenty of scope to make 110
plenty of scope to work 115
plenty of signs of life 51
plenty of sleep to keep 85
plenty of space in their 58
plenty of space in your 152
plenty of space is left 99
plenty of space on your 171
plenty of space to fill 152
plenty of space to grow 222
plenty of space to make 183
plenty of space to move 1180
plenty of space to park 177
plenty of space to pass 75
plenty of space to play 570
plenty of space to roam 365
plenty of space to show 56
plenty of space to take 88
plenty of space to walk 186
plenty of space to work 483
plenty of stock on hand 193
plenty of stuff to keep 41
plenty of stuff to make 134
plenty of tales to tell 212
plenty of tools to help 84
plenty of warning of their 70
plenty of warning of what 89
plenty of water as well 238
plenty of water at hand 369
plenty of water at their 62
plenty of water in spring 74
plenty of water in their 82
plenty of water in your 199
plenty of water is used 93
plenty of water on hand 222
plenty of water or else 131
plenty of water or milk 45
plenty of water or other 240
plenty of water to bathe 44
plenty of water to fill 99
plenty of water to grow 155
plenty of water to help 331
plenty of water to keep 942
plenty of water to make 278
plenty of water to stay 59
plenty of water to take 95
plenty of water to wash 568
plenty of water to work 42
pliers to twist the ends 65
pliers to twist the wire 55
plight by reason of their 88
plight in which so many 50
plight in which the most 93
plight in which we find 200
plight in which we have 42
plight in which we were 108
plight of women in india 67
plight of women in other 44
plight of women in their 51
plight to which we have 41
plotting to seize the ship 40
plucking the strings of their 51
plugging the holes in their 41
plumbing the depths of their 119
plumbing the depths of what 45
plumbing the depths of your 40
plunges the reader at once 42
plural by changing the ending 56
plural of locus is loci 146
plural of mouse is mice 122
plural of nouns by adding 53
pocket as though he were 86
pocket as though it were 126
pocket in front of your 59
pocket in order to give 45
pocket in order to have 51
pocket in order to keep 57
pocket in order to make 129
pocket in order to take 47
pocket in search of food 57
pocket in which he kept 199
pocket in which to keep 59
pocket the whole of these 76
pocket to check the time 112
pointing in nearly the same 60
pointing the moral of what 44
pointing to where the wood 54
points as shown in figs 97
points at about the same 177
points at issue in their 61
points at issue in these 58
points at nearly the same 145
points at which at least 44
points at which he must 41
points at which he will 49
points at which it cuts 114
points at which it must 50
points at which it will 171
points at which the arcs 66
points at which the axis 189
points at which the body 110
points at which the cell 91
points at which the cost 42
points at which the data 102
points at which the duct 41
points at which the ends 96
points at which the film 57
points at which the fire 40
points at which the flow 130
points at which the free 154
points at which the gain 75
points at which the great 62
points at which the line 995
points at which the load 140
points at which the loci 143
points at which the main 107
points at which the moon 213
points at which the most 209
points at which the moving 47
points at which the other 76
points at which the paths 46
points at which the rate 114
points at which the ratio 60
points at which the rays 116
points at which the road 40
points at which the same 120
points at which the shear 45
points at which the skin 45
points at which the steam 49
points at which the string 91
points at which the text 132
points at which the theory 98
points at which the three 253
points at which the unit 50
points at which the user 43
points at which the wave 241
points at which the wire 107
points at which the work 177
points at which to break 68
points at which to draw 40
points at which to make 119
points at which to stop 74
points at which to take 82
points at which we feel 48
points at which we find 57
points at which we have 339
points at which we make 60
points at which we meet 45
points at which we must 150
points at which we need 62
points at which we were 50
points at which we will 46
points at which we wish 46
points be borne in mind 109
points by getting the ball 43
points by hitting the ball 73
points by kicking the ball 69
points by throwing the ball 56
points he began to feel 56
points he seems to have 376
points he tries to make 40
points he wants to make 848
points in favor of such 208
points in favor of their 71
points in favor of your 44
points in order of their 94
points in order to draw 138
points in order to find 166
points in order to form 98
points in order to gain 217
points in order to give 246
points in order to have 202
points in order to help 69
points in order to keep 225
points in order to make 719
points in order to meet 78
points in order to pass 52
points in order to reach 122
points in order to save 58
points in order to show 261
points in order to take 73
points in space of three 67
points in space or time 647
points in terms of their 556
points in terms of what 105
points in which he felt 96
points in which he knew 55
points in which he must 66
points in which it cuts 162
points in which it most 131
points in which it will 57
points in which the axis 392
points in which the leading 136
points in which the line 550
points in which the moon 41
points in which the most 115
points in which the other 127
points in which the play 48
points in which the rays 50
points in which the same 45
points in which the theory 69
points in which the three 110
points in which the work 135
points in which we find 61
points in which we have 251
points in which we must 55
points in which we think 71
points in which we were 81
points is about the same 90
points is equal to zero 128
points is quite as good 68
points of entry of such 63
points of entry of these 41
points of entry or exit 268
points of light as there 46
points of light in even 48
points of light in their 50
points of nearly as much 74
points of space or time 110
points of which he knew 45
points of which the most 45
points of which we have 289
points of which we speak 106
points of which we were 48
points on which he felt 107
points on which he laid 97
points on which he lays 74
points on which he most 61
points on which he must 74
points on which he took 69
points on which he will 75
points on which it will 88
points on which my eyes 46
points on which the best 46
points on which the body 66
points on which the bulk 56
points on which the case 122
points on which the four 49
points on which the great 54
points on which the lady 120
points on which the mind 41
points on which the most 108
points on which the rest 53
points on which the theory 53
points on which the three 49
points on which the work 44
points on which the young 61
points on which to base 841
points on which to make 46
points on which to rely 40
points on which to rest 79
points on which to take 46
points on which we feel 73
points on which we have 767
points on which we most 126
points on which we must 268
points on which we need 141
points on which we want 47
points on which we were 286
points on which we will 72
points on which we wish 82
points or lines of code 113
points the author is making 217
points the author is trying 98
points to carry at home 82
points to cover in your 138
points to realms of gold 126
points to which he must 112
points to which he took 46
points to which it will 65
points to which the ends 61
points to which we have 528
points to which we must 173
points to which we will 123
points to which we wish 75
points up again the need 51
poised in front of their 40
poised to enter the city 49
poised to enter the fray 41
poised to enter the land 61
poised to enter the next 41
poison in order to kill 87
poison in order to make 50
poison in order to save 68
poison in order to think 40
poison the lives of many 43
poison the lives of those 52
poison the minds of many 55
poison the minds of other 54
poison the minds of some 42
poison the minds of their 299
poison the minds of those 178
poison the minds of young 136
poison the minds of your 97
poison the minds of youth 82
poison the souls of their 45
poison the springs of life 123
poison the wells of truth 43
poison the whole of your 61
police at about the same 40
police by which we have 66
police in keeping the peace 42
police in order to clear 268
police in order to gain 101
police in order to give 56
police in order to have 184
police in order to keep 160
police in order to make 155
police in order to save 90
police in order to stop 52
police in terms of their 68
police in which he said 157
police the power to stop 71
police the right to stop 53
police to close it down 92
police to guard the door 40
police to reopen the case 72
police to shoot to kill 463
police to solve the case 73
police to trace the call 45
police we would be able 65
policy as rather the dream 45
policy as though it were 250
policy at about the same 90
policy be right or wrong 48
policy by force of arms 167
policy by reason of such 48
policy by which the daring 95
policy by which the great 43
policy by which we have 80
policy he ought to have 93
policy he seems to have 77
policy in favor of early 45
policy in favor of free 251
policy in favor of full 68
policy in favor of giving 57
policy in favor of having 45
policy in favor of jury 75
policy in favor of more 67
policy in favor of self 43
policy in favor of such 185
policy in favor of their 119
policy in force by paying 71
policy in light of their 55
policy in light of these 81
policy in light of what 43
policy in order to break 83
policy in order to come 48
policy in order to cope 94
policy in order to curb 60
policy in order to find 85
policy in order to free 44
policy in order to gain 360
policy in order to give 186
policy in order to have 190
policy in order to help 179
policy in order to hold 59
policy in order to keep 451
policy in order to live 44
policy in order to make 752
policy in order to meet 404
policy in order to move 59
policy in order to reach 139
policy in order to save 197
policy in order to show 80
policy in order to stop 60
policy in order to take 178
policy in spite of some 77
policy in spite of their 50
policy in terms of four 49
policy in terms of some 62
policy in terms of such 89
policy in terms of their 286
policy in terms of these 73
policy in terms of three 43
policy in terms of what 427
policy in times of peace 149
policy in which he said 50
policy in which he took 45
policy in which the cash 48
policy in which the most 59
policy in which the role 43
policy in which the same 44
policy in which we have 143
policy is aimed at making 45
policy is based in part 95
policy is based on five 160
policy is based on four 90
policy is based on some 74
policy is based on such 59
policy is based on these 391
policy is based on three 706
policy is based on what 113
policy is bound to come 48
policy is bound to fail 260
policy is bound to have 200
policy is found to have 61
policy is known to have 54
policy is right or wrong 232
policy is shown to have 73
policy is still an open 41
policy is still the same 77
policy it seems to have 48
policy it would be well 52
policy it would be wise 58
policy of bombing the north 58
policy of closing the door 42
policy of either of these 59
policy of george the third 254
policy of getting as much 127
policy of getting the best 110
policy of helping the poor 63
policy of henry the great 96
policy of henry the third 56
policy of herod the great 94
policy of holding the line 170
policy of japan in korea 57
policy of keeping as many 53
policy of keeping on good 126
policy of keeping the door 58
policy of keeping the peace 101
policy of keeping the rate 50
policy of keeping the used 92
policy of locking the lady 47
policy of looking the other 56
policy of opening the door 78
policy of peter the great 1894
policy of playing it safe 45
policy of raising the rate 65
policy of relying on their 47
policy of seeking the best 101
policy of seeking to make 71
policy of selling as many 48
policy of selling the land 49
policy of soaking the rich 53
policy of spain in cuba 48
policy of spain to keep 71
policy of telling the truth 108
policy of testing the land 51
policy of turning the good 57
policy of turning the other 103
policy of which the most 91
policy of which we have 218
policy on goods or other 494
policy on which he pays 46
policy on which no part 105
policy on which to base 339
policy on which we have 186
policy or point of view 131
policy to agree to these 50
policy to cover the cost 97
policy to cover the loss 52
policy to cover the risk 82
policy to lower the rate 55
policy to raise the rate 50
policy to which he gave 70
policy to which it gave 67
policy to which we have 420
policy to which we were 60
pooled in order to make 46
poorly in terms of their 102
popped in round the door 56
popped the whole thing into 99
portal of entry as well 44
portal of entry in most 69
portal of entry in these 46
portal of entry is most 56
porter to close the door 40
portion in order to make 69
portion is about an inch 62
portion is about the same 51
portion is about the size 46
portion is found to have 40
portion of either of these 234
portion of light is lost 78
portion of light to pass 48
portion of oxide of iron 363
portion of space in such 83
portion of space or time 139
portion of sugar of milk 45
portion of which at least 108
portion of which he gave 101
portion of which he knew 42
portion of which is also 166
portion of which is bent 98
portion of which is from 51
portion of which is full 41
portion of which is held 86
portion of which is here 328
portion of which is laid 71
portion of which is left 67
portion of which is less 47
portion of which is lost 65
portion of which is made 250
portion of which is more 127
portion of which is open 54
portion of which is paid 158
portion of which is ready 49
portion of which is said 59
portion of which is seen 360
portion of which is sent 65
portion of which is sold 61
portion of which is used 610
portion of which is very 315
portion of which is well 210
portion of which the left 56
portion of which the town 46
portion of which we give 41
portion of which we have 364
portion of which we were 75
portion of which we will 46
portion or epoch of time 50
portion or grain of wind 101
portion or period of time 70
portion or share of such 96
posted in front of their 201
posted the names of those 74
posted up about the city 61
potent in terms of their 54
pothole in front of your 81
pounding the place to bits 64
pounding the table so hard 48
pounds at about the same 50
pounds in order to have 54
pounds in order to hold 43
pounds in order to keep 62
pounds in order to make 136
pounds in order to meet 60
pounds in order to ruin 110
pounds in order to save 54
pounds is twice as heavy 131
pounds of bacon or pork 125
pounds of bacon or salt 51
pounds of beets to make 48
pounds of either of these 43
pounds of flour to make 74
pounds of fresh or salt 114
pounds of grain to make 107
pounds of honey to make 82
pounds of sugar to make 104
pounds of water an hour 43
pounds of water to make 78
pounds to cover the cost 114
pounds to plunge my face 40
poured in until it just 121
poured in until the tube 55
poured the blood of their 42
poured the light of truth 50
poured the steaming tea into 72
poured the story of their 45
poured the water of life 134
poured the whole thing down 44
powder as white as snow 151
powder in doses of from 76
powder in order to make 88
powder in which to roll 44
powder is added to make 40
powder is known to have 42
powder of oxide of zinc 77
powder or oxide of zinc 125
powers as broad as those 65
powers by force of arms 50
powers by which the mind 112
powers by which the soul 47
powers by which the work 102
powers by which we feel 44
powers by which we have 41
powers by which we know 45
powers he seems to have 51
powers he would be able 47
powers in curbing the wild 71
powers in order to cope 74
powers in order to find 58
powers in order to gain 199
powers in order to give 135
powers in order to have 99
powers in order to help 97
powers in order to hold 42
powers in order to keep 160
powers in order to make 450
powers in order to meet 107
powers in order to play 40
powers in order to reach 114
powers in order to save 135
powers in order to take 76
powers in order to work 50
powers in proof of their 41
powers in terms of their 218
powers in times of peace 79
powers is often the same 41
powers of board of health 86
powers of heaven or hell 186
powers of keeping the peace 40
powers of others by what 111
powers of people of other 53
powers of which we have 415
powers of which we know 83
powers of which we were 52
powers on which we have 60
powers to build up their 42
powers to carry it into 119
powers to carry on their 50
powers to engage in open 42
powers to engage in other 42
powers to grant or deny 54
powers to guard the life 42
powers to raise an army 73
powers to serve the poor 84
powers to which he owed 42
powers to which it owes 54
powers to which we have 160
praise as though it were 57
praise be given to their 100
praise be given to whom 93
praise in order to keep 46
praise in which the high 45
praise is given to those 87
praise is given to what 183
praise it would be hard 95
praise of fools do sell 63
praise of heroes of yore 40
praise of peter the great 55
praise or blame in view 139
praise or blame is least 85
praise or blame of many 80
praise or blame of other 48
praise or blame of some 46
praise or blame of such 184
praise or blame of their 156
praise or blame of those 78
praise or blame to look 62
praise or twice as much 124
praise the beauty of their 224
praise the grace of your 45
praise the steed as much 58
praise the works of such 94
praising the beauty of such 153
praising the beauty of their 71
praising the weather to mary 57
prayed he would be able 128
prayed it would be over 135
prayed it would be soon 193
prayed it would go away 107
prayed the father to send 56
prayed the house to take 160
prayed the people to pray 41
prayed the queen to have 66
prayed to allah to give 97
prayed to allah to save 59
prayed to heaven to take 46
prayed to jesus to help 54
prayer as though it were 84
prayer in order to find 43
prayer in order to give 44
prayer in order to know 103
prayer in order to lend 42
prayer in order to make 83
prayer in which he asks 151
prayer in which he gave 42
prayer in which he said 78
prayer in which he says 59
prayer in which the heart 49
prayer in which the holy 43
prayer in which the lord 68
prayer in which the mind 50
prayer in which the name 46
prayer in which the soul 164
prayer is given in full 44
prayer is worthy of much 40
prayer of jesus in john 297
prayer of thanks to your 58
prayer of which we have 77
prayer to which we have 91
prefer an appeal to such 153
prefer the devil we know 74
prefer the first of these 324
prefer the forms of trial 66
prefer the point of view 91
prefer the quiet of home 63
prefer the smell of soap 49
prefer the smell of their 60
prefer the sound of their 100
prefer the worst of their 56
prefer to adopt the more 134
prefer to adopt the view 74
prefer to apply the same 42
prefer to apply the term 244
prefer to apply the word 40
prefer to avoid the cost 40
prefer to avoid the more 85
prefer to avoid the risk 261
prefer to avoid the term 525
prefer to avoid the word 190
prefer to build up their 78
prefer to carry on their 151
prefer to close my eyes 43
prefer to drive to work 54
prefer to either of these 42
prefer to either of those 75
prefer to emend the text 46
prefer to engage in more 113
prefer to engage in some 44
prefer to enter at once 51
prefer to every thing else 105
prefer to focus on more 105
prefer to focus on other 52
prefer to focus on their 189
prefer to focus on those 48
prefer to focus on what 152
prefer to limit the size 65
prefer to limit the term 285
prefer to order by mail 81
prefer to refer to such 50
prefer to refer to their 121
prefer to refer to these 189
prefer to sleep in their 63
prefer to sleep on their 67
prefer to spell the word 102
prefer to spend an hour 65
prefer to spend as much 99
prefer to spend at least 54
prefer to spend my days 42
prefer to spend my life 47
prefer to spend my time 421
prefer to spend the last 97
prefer to spend the next 60
prefer to spend the rest 258
prefer to spend the time 225
prefer to stand on their 106
prefer to state the case 95
prefer to state the rule 103
prefer to stick to their 329
prefer to stick to what 117
prefer to stick to your 44
prefer to study at home 62
prefer to study on their 43
prefer to trust to luck 40
prefer to trust to their 100
prefer to watch the game 48
prefer to write in their 46
preheat the grill to high 409
pressing in point of time 111
pressing the right or left 395
pressing the siege of rome 42
pressing the small of your 121
pressing the soles of their 41
pressing to burst the grip 79
pretty in spite of their 45
priced at about the same 106
priced in terms of gold 51
priced in terms of their 109
priced to cover the cost 42
priced to offer the same 90
prices as either to stop 100
prices at about the same 157
prices at which he buys 200
prices at which he must 46
prices at which he sold 107
prices at which he will 213
prices at which it buys 164
prices at which it sold 171
prices at which it will 291
prices at which the bank 277
prices at which the bulk 69
prices at which the cast 153
prices at which the firm 269
prices at which the land 91
prices at which the mine 86
prices at which the poor 41
prices at which the said 59
prices at which the same 439
prices at which the work 90
prices at which to sell 95
prices at which we sell 65
prices at which we sold 45
prices by about the same 42
prices by reason of their 49
prices in order to break 56
prices in order to clear 204
prices in order to curb 55
prices in order to draw 53
prices in order to fill 53
prices in order to find 92
prices in order to gain 420
prices in order to give 133
prices in order to have 129
prices in order to help 113
prices in order to hold 121
prices in order to keep 549
prices in order to make 859
prices in order to meet 483
prices in order to move 148
prices in order to pass 77
prices in order to reach 57
prices in order to save 57
prices in order to sell 666
prices in order to show 42
prices in order to stay 110
prices in order to take 129
prices in terms of gold 1720
prices in terms of home 55
prices in terms of other 148
prices in terms of some 92
prices in terms of their 295
prices in times of dearth 47
prices in times of glut 44
prices in times of high 46
prices is about the same 54
prices of every thing fall 69
prices of every thing must 77
prices of goods as well 64
prices of goods at home 74
prices of goods in other 55
prices of goods to fall 49
prices of goods to rise 73
prices of homes in your 42
prices of wares as other 40
prices of which we have 60
prices on which to base 111
prices or rates of fare 58
prices or terms of sale 225
prices to cover the cost 332
prices to cover the risk 87
priest as though he were 53
priest in order to give 45
priest in order to have 52
priest in order to make 87
priest in order to save 42
priest in stole of snow 90
priest is bound to talk 41
priest is known to have 81
priest the first of your 95
priest to enter the holy 41
priest to hound on these 50
priest to serve the cure 61
priest to visit the sick 63
prince he loves so much 48
prince in links of iron 43
prince in order to have 123
prince is above the laws 105
prince is known to have 89
prince of orange as their 54
prince of orange to come 122
prince of orange to make 81
prince of orange to save 50
prince of orange to take 173
prince of wales is next 51
prince or noble of three 56
printing at about the same 44
printing in order to make 46
printing is known to have 234
printing of books or other 41
printing the names of those 66
prints in color of many 66
prison at about the same 81
prison he could do nothing 95
prison in order to free 44
prison in order to give 59
prison in order to help 41
prison in order to keep 46
prison in order to make 114
prison in order to save 47
prison in order to take 106
prison in which he died 56
prison in which so many 58
prison in which the soul 352
prison in which to keep 47
prison in which we have 48
prison in which we were 132
prison to await the next 54
prison to serve the rest 83
prison to which we were 50
prizes in sight of those 78
prizes to excel in their 88
probed the costs of these 49
profit by keeping it free 59
profit by raising the rate 90
profit by raising the rent 75
profit by selling the land 99
profit by selling the same 113
profit he hoped to make 77
profit he hopes to make 56
profit he ought to have 41
profit he stood to gain 68
profit in looking at such 96
profit in melting it down 131
profit in order to gain 110
profit in order to give 47
profit in order to keep 154
profit in order to make 323
profit in order to meet 64
profit in order to stay 334
profit in terms of their 42
profit is about the same 46
profit is equal to zero 392
profit it shall be mine 41
profit or trust in said 116
profit the earnings of those 61
profit the value of their 503
profit to cover the cost 110
profit to cover the risk 62
profit to henry of perth 44
profit to repay the loan 46
profit we ought to make 53
prolong the agony of their 60
prolong the lives of aids 153
prolong the lives of many 198
prolong the lives of some 146
prolong the lives of such 40
prolong the lives of their 238
prolong the lives of these 151
prolong the lives of those 315
prolong the lives of your 97
prolong the period of high 57
prolong the period of life 45
prolong the period of their 260
prolong the period of time 193
prolong the period of youth 63
prompt the reader to look 104
prompt the reader to take 96
prompt the reader to think 207
proofs as strong as holy 227
proofs as valid as those 50
proofs by which the truth 49
proofs in order to show 45
proofs of deeds of land 52
proofs of which we have 68
proofs to which we have 44
propel the bolus of food 44
proper in order to make 73
proper or shall we bomb 63
proper to admit the said 49
proper to adopt the same 83
proper to adorn the great 43
proper to allow the jury 48
proper to allow the same 63
proper to amuse the mind 100
proper to apply the same 62
proper to apply the term 586
proper to apply the word 61
proper to apply to such 47
proper to begin to cast 90
proper to build on their 42
proper to carry it into 321
proper to carry the ship 61
proper to change the name 87
proper to engage in such 56
proper to enter the gate 42
proper to every of their 42
proper to march in line 48
proper to monks to speak 105
proper to quote at length 170
proper to raise or help 46
proper to refer to some 94
proper to refer to such 49
proper to refer to their 43
proper to refer to these 115
proper to refer to those 54
proper to relax the mind 85
proper to state in what 42
proper to state it more 50
proper to state the case 56
proper to state the fact 47
proper to study the acts 48
proper to times of peace 50
proper to weigh the five 113
proton is taken up from 76
proton to water to form 47
proved as fatal to life 99
proved as fatal to their 148
proved as fatal to those 88
proved by force of arms 45
proved in court by oral 41
proved in court to have 98
proved in order to give 45
proved in order to make 180
proved in order to show 170
proved in point of fact 125
proved it could be done 823
proved of value in many 100
proved of value in other 91
proved of value in some 129
proved of value to many 40
proved so fatal to great 99
proved so fatal to many 792
proved so fatal to other 54
proved so fatal to poor 45
proved so fatal to their 308
proved so fatal to those 46
proved the cause of great 47
proved the cause of many 115
proved the cause of much 201
proved the cause of ruin 47
proved the cause of their 365
proved the cause of very 63
proved the error of such 202
proved the first of many 114
proved the folly of such 63
proved the folly of those 84
proved the grave of many 108
proved the right of john 64
proved the right to your 61
proved the scene of their 134
proved the undoing of many 253
proved the undoing of more 147
proved the undoing of their 54
proved the value of having 58
proved the value of such 498
proved the value of their 252
proved the value of these 174
proved the warmth of your 55
proved the wreck of many 41
proved to belong to some 119
proved to exist by means 62
proved to exist in fact 45
proved to exist in many 70
proved to exist in other 61
proved to exist in some 50
proved to exist in their 54
proved to exist in these 48
proved to exist is such 72
proved to yield the best 105
proven in court to have 48
proven it could be done 46
proven on which to rely 44
proven to lower the risk 44
proves by thumping on your 134
proves the author to have 132
proves the value of life 75
proves the value of such 43
prowling in search of food 84
prowling in search of prey 247
public as though he were 44
public as though it were 241
public at about the same 336
public at about the time 44
public at large as much 43
public at large as well 2053
public at large by means 80
public at large in many 42
public at large in their 76
public at large in these 48
public at large is also 222
public at large is free 46
public at large is more 237
public at large is much 169
public at large is very 65
public at large of their 42
public at large of what 119
public at large or even 115
public at large or from 76
