vain talker profanes the 53
very rarely employed in 395
very rarely extended to 60
very rarely followed by 331
very rarely happened in 52
very rarely happened to 74
very rarely included in 135
very rarely indulged in 382
very rarely initiates or 63
very rarely involved in 284
very rarely involves the 99
very rarely mentioned as 165
very rarely mentioned by 127
very rarely mentioned in 632
very rarely mentioned the 74
very rarely observed as 105
very rarely observed at 77
very rarely observed in 1070
very rarely observed on 49
very rarely observed to 58
very rarely obtained in 71
very rarely occurred in 146
very rarely possible in 74
very rarely possible to 543
very rarely presumed to 70
very rarely produced by 120
very rarely produced in 76
very rarely produces the 48
very rarely received it 43
very rarely recorded in 105
very rarely referred to 435
very rarely reported in 160
very rarely required in 106
very rarely required to 84
very rarely resorted to 766
very rarely responding to 42
very rarely resulted in 88
very rarely returned to 63
very rarely succeeds in 139
very rarely ventured to 77
very rarest products of 65
very readily absorbed by 280
very readily absorbed in 50
very readily accepted an 53
very readily accepted by 162
very readily accepted the 406
very readily admitted by 84
very readily admitted the 125
very readily admitted us 53
very readily affected by 263
very readily assented to 191
very readily assisted me 93
very readily attacked by 233
very readily conceive of 50
very readily conceive the 54
very readily detected by 180
very readily detected in 102
very readily disposed of 62
very readily effected by 92
very readily embraced the 83
very readily increased by 50
very readily listened to 58
very readily observed in 71
very readily obtained by 178
very readily obtained in 46
very readily oxidized by 87
very readily oxidized in 63
very readily oxidized to 81
very readily perceive the 56
very readily produced by 64
very readily produced in 82
very readily promised to 360
very readily receives the 45
very reasons advanced by 52
very recent accounts of 42
very recent additions to 227
very recent advances in 200
very recent analysis of 147
very recent approach to 96
very recent arrivals in 69
very recent arrivals on 51
very recent articles on 40
very recent attempts to 129
very recent compared to 42
very recent converts to 57
very recent decisions of 101
very recent evidence of 51
very recent examples of 168
very recent exception of 46
very recent expansion of 53
very recent exposure to 46
very recent extension of 87
very recent formation of 88
very recent graduate of 70
very recent instance of 318
very recent interest in 94
very recent invention in 50
very recent invention of 79
very recent judgment of 50
very recent memories of 105
very recent presence of 64
very recent progress in 65
very recent treatment of 61
very remote affinity to 50
very remote ancestor of 100
very remote interest in 176
very remote prospect of 175
very remote relative of 40
very remote tendency to 56
very result intended to 45
very revealing analysis of 93
very revealing concerning the 45
very richly deserved the 66
very safely conveyed to 49
very safely employed at 61
very safety depended on 56
very savage wildness of 124
very scanty accounts of 98
very scanty compared to 61
very scanty evidence of 132
very scanty evidence to 57
very scanty provision of 92
very scanty secretion of 106
very scanty supplies of 100
very scarce relative to 100
very scarce resource in 165
very searching analysis of 291
very searching questions to 58
very second sentence of 65
very seldom accorded to 64
very seldom admitted to 75
very seldom affected by 87
very seldom attacked by 142
very seldom attained in 40
very seldom attempts to 150
very seldom attended the 58
very seldom attended to 86
very seldom confined to 205
very seldom conscious of 58
very seldom disposed to 44
very seldom employed by 55
very seldom employed in 293
very seldom followed by 162
very seldom followed it 184
very seldom happened in 65
very seldom happened to 65
very seldom inclined to 51
very seldom included in 96
very seldom indulged in 205
very seldom indulges in 42
very seldom involved in 182
very seldom listened to 68
very seldom mentioned as 41
very seldom mentioned by 118
very seldom mentioned in 381
very seldom mentioned the 48
very seldom mistaken in 194
very seldom observed in 310
very seldom observed to 92
very seldom obtained in 52
very seldom occurred in 71
very seldom occurred to 62
very seldom possible in 51
very seldom possible to 434
very seldom provoked to 207
very seldom received an 107
very seldom referred to 345
very seldom required in 109
very seldom required to 87
very seldom resorted to 757
very seldom resulted in 45
very seldom returned to 54
very seldom succeeds in 77
very seldom troubled by 203
very seldom ventured to 115
very select audience of 67
very serious accession to 49
very serious accident at 69
very serious accident by 122
very serious accident in 137
very serious accident on 62
very serious accident to 88
very serious affection of 72
very serious analysis of 65
very serious approach to 155
very serious attempts at 48
very serious attempts to 273
very serious attention by 60
very serious attention in 102
very serious attention is 90
very serious attention of 383
very serious attention on 57
very serious attention to 1070
very serious attitude to 78
very serious barriers to 64
very serious breakdown in 91
very serious business if 63
very serious business in 202
very serious business it 46
very serious business of 569
very serious business on 56
very serious business to 361
very serious calamity to 76
very serious challenge in 45
very serious challenge to 720
very serious compared to 50
very serious condition at 48
very serious condition in 324
very serious condition is 55
very serious condition of 623
very serious conflict in 78
very serious conflict of 140
very serious conflict on 44
very serious confusion of 80
very serious congestion of 92
very serious critique of 53
very serious depletion of 54
very serious disaster on 41
very serious disaster to 48
very serious disorder in 51
very serious disorder of 48
very serious drawback in 232
very serious drawback is 54
very serious drawback of 173
very serious drawback to 542
very serious epidemic in 40
very serious epidemic of 129
very serious exception to 90
very serious exercise of 55
very serious extension of 44
very serious handicap in 265
very serious handicap of 47
very serious handicap to 557
very serious happened to 76
very serious hardship on 41
very serious incident in 74
very serious infection in 56
very serious infection of 57
very serious injuries in 63
very serious injuries to 150
very serious intention of 153
very serious interest in 502
very serious interest to 51
very serious mischief on 59
very serious mischief to 48
very serious misgivings as 181
very serious misgivings on 48
very serious mistakes in 274
very serious objection in 171
very serious objection is 100
very serious objection of 108
very serious objection on 74
very serious objection to 2830
very serious obstacle in 508
very serious obstacle is 49
very serious obstacle of 47
very serious obstacle to 2515
very serious operation in 83
very serious operation on 73
very serious operation to 49
very serious outbreaks of 86
very serious pressure on 61
very serious problems as 171
very serious problems at 92
very serious problems if 61
very serious problems in 1410
very serious problems of 1386
very serious problems on 95
very serious problems to 360
very serious problems we 44
very serious prospect of 47
very serious questions as 391
very serious questions in 120
very serious questions of 240
very serious questions to 118
very serious rebellion in 41
very serious reduction in 210
very serious reduction of 113
very serious reverses in 59
very serious shortage in 67
very serious shortage of 781
very serious situation at 41
very serious situation if 52
very serious situation in 668
very serious situation is 294
very serious situation of 161
very serious situation on 121
very serious situation to 65
very serious struggle to 49
very serious students of 41
very serious suspicion of 47
very serious symptoms in 50
very serious symptoms of 121
very serious troubles in 66
very serious violations of 192
very severe affection of 59
very severe comments on 65
very severe compared to 52
very severe condition of 40
very severe earthquake in 79
very severe epidemic in 41
very severe epidemic of 357
very severe episodes of 48
very severe examples of 42
very severe exposure to 45
very severe handicap in 48
very severe handicap to 70
very severe infection of 63
very severe infection or 40
very severe injuries in 69
very severe injuries of 70
very severe injuries to 56
very severe judgment on 208
very severe neuralgia of 61
very severe outbreaks of 44
very severe paroxysm of 43
very severe pressure of 50
very severe pressure on 149
very severe problems in 134
very severe problems of 170
very severe recession in 56
very severe recession of 55
very severe reduction in 129
very severe reduction of 49
very severe reproach to 116
very severe sentence on 82
very severe shortage of 195
very severe standard of 47
very severe struggle in 40
very severe symptoms in 65
very severe symptoms of 229
very severe treatment in 103
very severe treatment of 68
very shocking doctrine to 48
very shrewd analysis of 129
very shrewd comments on 48
very shrewd estimate of 67
very shrewd observer of 213
very shrewd suspicion of 112
very signal instance of 100
very signal services to 72
very simple algorithm is 83
very simple algorithm to 127
very simple analysis is 45
very simple analysis of 468
very simple approach in 41
very simple approach is 347
very simple approach of 55
very simple approach to 943
very simple argument in 48
very simple beginnings in 43
very simple beginnings to 42
very simple business of 50
very simple business to 74
very simple compared to 706
very simple condition of 89
very simple consisting of 115
very simple criterion of 66
very simple doctrine of 51
very simple elements of 87
very simple estimate of 113
very simple examples in 63
very simple examples of 870
very simple examples to 99
very simple exercise in 107
very simple exercise of 74
very simple exercise to 125
very simple extension of 222
very simple fragment of 43
very simple functions of 88
very simple instance is 52
very simple instance of 525
very simple objection to 40
very simple operation if 56
very simple operation in 160
very simple operation is 78
very simple operation of 256
very simple operation to 232
very simple outlines of 43
very simple overview of 50
very simple patterns of 102
very simple practice of 60
very simple problems in 113
very simple problems of 99
very simple property of 87
very simple questions of 57
very simple questions to 120
very simple relations in 54
very simple relations of 60
very simple relations to 51
very simple response to 65
very simple sequence of 155
very simple situation in 203
very simple situation is 63
very simple situation of 93
very simple solutions to 76
very simple specimen of 53
very simple standard of 67
very simple strategy is 47
very simple strategy of 58
very simple strategy to 54
very simple treatment is 63
very simple treatment of 288
very simply achieved by 90
very simply disposed of 78
very simply effected by 148
very simply obtained by 165
very simply obtained in 51
very simply overcome by 48
very simply prepared by 67
very simply produced by 64
very singular affinity to 54
very singular compound of 42
very singular condition of 111
very singular contents of 52
very singular contract of 63
very singular contrast to 67
very singular evidence of 79
very singular exception to 64
very singular formation of 40
very singular fragment of 211
very singular instance of 705
very singular passages in 115
very singular proceeding on 49
very singular property of 157
very singular situation of 93
very singular specimen of 130
very slight activity in 52
very slight activity of 44
very slight additions of 61
very slight additions to 78
very slight affection of 97
very slight analysis of 47
very slight approach to 85
very slight attempts at 40
very slight attempts to 50
very slight attention is 56
very slight attention to 666
very slight beginnings of 40
very slight breakfast of 50
very slight broadening of 52
very slight compared to 549
very slight contacts at 85
very slight decreases in 85
very slight deviations in 50
very slight deviations of 93
very slight distance of 85
very slight elevation in 148
very slight elevation of 609
very slight elongation of 54
very slight emphasis on 96
very slight evidence in 48
very slight evidence is 111
very slight evidence of 943
very slight evidence on 40
very slight evidence to 117
very slight evolution of 81
very slight exception of 46
very slight exercise of 182
very slight expansion of 137
very slight expansion on 47
very slight exposure to 113
very slight extension of 352
very slight flattening of 57
very slight formation of 58
very slight increases in 413
very slight increases of 57
very slight injuries of 54
very slight injuries to 53
very slight interest in 341
very slight interest or 40
very slight interest to 52
very slight ionization of 77
very slight majority in 57
very slight majority of 113
very slight movement at 67
very slight movement in 201
very slight movement is 92
very slight movement of 1669
very slight movement on 74
very slight movement to 60
very slight objection in 40
very slight obstacle on 41
very slight obstacle to 44
very slight pressure at 43
very slight pressure in 74
very slight pressure is 287
very slight pressure of 233
very slight pressure on 423
very slight pressure or 53
very slight pressure to 74
very slight progress in 181
very slight prospect of 136
very slight quantity of 380
very slight recovery in 40
very slight reduction in 942
very slight reduction of 344
very slight relative to 61
very slight response to 58
very slight secretion of 49
very slight sensation of 88
very slight shortening of 91
very slight smattering of 73
very slight sprinkling of 275
very slight suspicion of 62
very slight symptoms of 143
very slight tendency in 68
very slight tendency of 84
very slight tendency to 1321
very slight thickness of 60
very slight tincture of 121
very slight variations in 1309
very slight variations of 478
very slight variations on 45
very slight vestiges of 50
very slight vibration in 42
very slowly absorbed by 59
very slowly accepted by 90
very slowly affected by 113
very slowly attacked by 556
very slowly compared to 1004
very slowly digested by 63
very slowly excreted by 76
very slowly excreted in 61
very slowly followed by 41
very slowly improved by 47
very slowly increased by 62
very slowly increased in 78
very slowly increased to 65
very slowly increases in 57
very slowly oxidized by 80
very slowly oxidized to 47
very slowly permeable to 128
very slowly relative to 408
very slowly replaced by 66
very slowly returned to 76
very sorely strained if 57
very sorely troubled in 49
very sparse compared to 71
very sparse scattering of 45
very special approach to 116
very special attention by 47
very special attention in 182
very special attention is 142
very special attention of 127
very special attention on 61
very special attention to 1746
very special attitude to 60
very special capacity to 50
very special category of 466
very special challenge to 66
very special condition of 127
very special dimension to 65
very special emphasis is 58
very special emphasis on 167
very special examples of 92
very special happened to 98
very special instance of 234
very special interest as 268
very special interest in 2064
very special interest is 139
very special interest of 84
very special interest to 800
very special memories of 118
very special occasions by 40
very special occasions in 72
very special occasions or 62
very special occasions the 92
very special presence of 47
very special problems in 246
very special problems of 345
very special problems to 97
very special products of 43
very special property of 283
very special purposes of 48
very special selection of 67
very special situation in 236
very special situation of 290
very special subclass of 69
very special treatment in 59
very special treatment of 104
very stable compared to 124
very stable patterns of 41
very stable relative to 96
very strange compound of 51
very strange condition of 73
very strange confusion of 87
very strange contrast to 61
very strange doctrine to 265
very strange happened in 95
very strange happened to 408
very strange happenings in 45
very strange incident in 43
very strange instance of 57
very strange proceeding on 67
very strange sensation in 50
very strange sensation to 199
very strange situation in 82
very strength disposes it 66
very strict approach to 131
very strict attention to 594
very strict concerning the 102
very strict controls on 265
very strict criterion of 64
very strict observer of 156
very strict selection of 88
very strict standard in 47
very strict standard of 288
very striking allusions to 73
very striking contrast in 196
very striking contrast is 67
very striking contrast of 47
very striking contrast to 1651
very striking evidence in 54
very striking evidence of 722
very striking examples of 932
very striking exception to 169
very striking imitation of 72
very striking incident in 45
very striking increases in 56
very striking instance in 153
very striking instance is 143
very striking instance of 3041
very striking instance to 52
very striking likeness of 215
very striking likeness to 113
very striking parallel in 76
very striking parallel to 95
very striking passages in 66
very striking passages on 48
very striking pictures of 129
very striking portrait of 177
very striking property of 112
very striking reduction in 90
very striking specimen of 110
very striking symptoms of 54
very striking tendency to 49
very striking variations in 64
very subtle analysis of 274
very subtle analysis to 58
very subtle movement of 52
very subtle variations in 118
very sudden expansion of 68
very summit enclosed by 40
very system designed to 120
very tedious business to 74
very tedious operation to 57
very tender interest in 69
very tender memories of 63
very thought frighted me 136
very titles indicate the 66
very touching incident in 75
very touching instance of 80
very tricky business of 51
very tricky business to 67
very trifling compared to 182
very trifling incident in 148
very trifling passages in 47
very trifling quantity of 252
very trivial compared to 51
very uneven coverage of 46
very uneven patterns of 48
very unfair estimate of 81
very unfair treatment of 48
very unique approach to 95
very unique situation in 41
very unique situation of 60
very unjust treatment at 58
very unlike elements to 48
very unwise proceeding on 43
very urgent business in 54
very urgent business of 91
very urgent business to 144
very urgent problems of 73
very useful accession to 135
very useful accounts of 127
very useful additions to 350
very useful adjuncts in 64
very useful adjuncts to 245
very useful analysis of 1034
very useful anthology of 155
very useful antidote to 60
very useful appendix of 48
very useful appendix on 61
very useful approach in 189
very useful approach is 186
very useful approach to 952
very useful articles in 54
very useful articles of 123
very useful articles on 128
very useful associate to 65
very useful auxiliary in 169
very useful auxiliary to 202
very useful biography of 40
very useful branches of 48
very useful chapters on 127
very useful comments by 40
very useful comments of 66
very useful comments on 1422
very useful comments to 50
very useful companion to 206
very useful concepts in 53
very useful concepts of 54
very useful criterion in 51
very useful criterion of 64
very useful criterion to 44
very useful critique of 131
very useful doctrine of 76
very useful document to 58
very useful estimate of 96
very useful evidence of 63
very useful evidence on 43
very useful examples of 114
very useful exercise in 247
very useful exercise is 114
very useful exercise to 477
very useful extension of 258
very useful extension to 56
very useful facility in 60
very useful feedback on 159
very useful feedback to 66
very useful functions in 165
very useful functions of 47
very useful glossary of 153
very useful guidance in 77
very useful guidance on 89
very useful guidance to 57
very useful handbook is 40
very useful handbook of 77
very useful handbook on 73
very useful inasmuch as 127
very useful ingredient in 119
very useful injection in 44
very useful insights in 46
very useful insights on 77
very useful insights to 45
very useful invention of 54
very useful materials in 52
very useful medicine in 172
very useful minister of 79
very useful operation in 54
very useful overview of 1038
very useful pamphlet on 57
very useful practice in 111
very useful practice is 44
very useful practice of 46
very useful practice to 98
very useful property in 166
very useful property is 77
very useful property of 998
very useful provided the 48
very useful provision in 48
very useful purposes in 199
very useful purposes of 45
very useful quantity in 94
very useful quantity is 43
very useful quantity to 49
very useful reminder of 59
very useful resource in 122
very useful resource is 59
very useful resource to 63
very useful selection of 238
very useful servants of 43
very useful services in 64
very useful services to 135
very useful stimulus to 51
very useful strategy in 61
very useful strategy to 112
very useful synopsis of 73
very useful synthesis of 105
very useful taxonomy of 72
very useful tendency to 48
very useful treatment is 43
very useful treatment of 299
very useful typology of 77
very useful whenever the 58
very varied contents of 64
very varied elements of 40
very varied examples of 44
very varied patterns of 76
very varied selection of 118
very varied treatment in 62
very various relations to 84
very vilest specimen of 63
very violent exercise of 48
very violent exertions of 159
very violent symptoms of 55
very warmly attached to 395
very warmly espoused the 77
very warmly received at 93
very warmly received by 755
very warmly received in 163
very warmly resented it 66
very warmly welcomed by 349
very warmly welcomed in 93
very widely accepted as 553
very widely accepted at 56
very widely accepted by 371
very widely accepted in 429
very widely advanced in 66
very widely believed in 196
very widely believed to 93
very widely diffused in 1828
very widely diffused is 48
very widely employed as 66
very widely employed by 79
very widely employed in 449
very widely extended in 84
very widely extended the 51
very widely followed in 54
very widely observed in 57
very widely regarded as 642
very widely reported in 120
very widely utilized in 44
very wisely accepted the 50
very wisely declined the 85
very wisely declined to 302
very wisely disposed of 47
very wisely insisted on 170
very wisely prohibit the 41
very wisely provided in 45
very wisely replaced in 48
very wisely resolved to 315
very zealous advocate of 59
very zealous defender of 56
very zealous interest in 122
very zealous partisan of 76
very zealous promoter of 85
vest greater authority in 42
vice appeals directly to 113
video camera attached to 1774
video camera captured the 148
video camera captures the 175
video camera recorded the 429
video rental business in 106
video rental business is 104
video screen attached to 45
video series produced by 149
video signal consisting of 64
video signal consists of 370
video signal containing the 124
video signal contains the 46
video signal directly to 98
video signal produced by 215
video signal recorded on 46
video system consists of 210
view already advanced by 50
view already implicit in 53
view already referred to 430
view became apparent in 48
view became dominant in 129
view before attempting to 62
view before proceeding to 75
view called attention to 51
view deeply embedded in 49
view extend immunity to 99
view formal education as 216
view gained currency in 57
view higher education as 688
view higher education in 88
view lately advanced in 40
view mental disorder as 48
view mirror attached to 60
view places emphasis on 234
view police officers as 112
view public education as 205
view public questions in 67
view public relations as 259
view sexual activity as 346
view sexual relations as 134
view should continue to 64
view should probably be 80
view should therefore be 123
view special education as 171
view teacher education as 44
view toward clarifying the 70
view toward continuing the 41
view toward developing an 68
view toward developing the 77
view toward evaluating the 42
view toward explaining the 60
view toward maximizing the 71
view toward minimizing the 129
view toward preserving the 69
view toward preventing the 59
view toward protecting the 96
view toward separating the 64
view widely accepted by 83
view widely accepted in 110
view without attempting to 107
view without disturbing the 40
view without recourse to 60
vile corked burgundy in 48
void exists involves the 60
void unless accepted by 86
void unless approved by 454
void unless ratified by 96
void unless verified by 109
void volume fractions of 65
void volume occupied by 101
vote passes contrary to 160
vote should continue to 40
voting equity interest in 221
voting groups required to 345
voting papers received by 57
voting powers incident to 75
voting rights accorded to 52
voting rights assigned to 61
voting rights attached to 5353
voting rights campaign in 490
voting rights campaign of 45
voting rights extended to 157
voting rights movement in 90
voting rights pertaining to 223
voting rights provision is 41
voting rights pursuant to 316
voting rights referred to 66
voting rights struggle in 134
voting rights violations in 121
voting rights whatever so 98
voting shares issuable as 63
voting shares proposed to 48
voting strength entitles it 95
voting system designed to 41
