if accused upon vehement 48
in improving their internal 57
in improving their military 72
in improving their personal 150
in improving their physical 163
in improving their positions 125
in improving their practice 175
in improving their products 169
in improving their programs 116
in improving their property 139
in improving their relations 229
in improving their relative 86
in improving their security 61
in improving their services 172
in improving their situation 285
in improving their standard 628
in improving their students 57
in improving these relations 42
in improving your business 47
in increasing food supplies 283
in increasing their authority 58
in increasing their bargaining 41
in increasing their business 97
in increasing their capacity 181
in increasing their deposits 41
in increasing their economic 69
in increasing their fortunes 68
in increasing their military 105
in increasing their personal 101
in increasing their presence 40
in increasing their property 40
in increasing their revenues 106
in infants during dentition 78
in informing your lordship 296
in inglewood park cemetery 94
in initiating such programs 48
in insight into religious 266
in insisting upon absolute 63
in insulin coma treatment 74
in ireland during elizabeth 55
in ireland have suffered 50
in ireland were confined 56
in ireland were directed 149
in ireland were entitled 43
in ireland were imported 47
in ireland were prepared 70
in ireland were probably 77
in ireland were regarded 54
in ireland were rendered 57
in ireland were required 116
in ireland were situated 128
in ireland were summoned 89
in ireland were therefore 49
in ireland when compared 43
in ireland will continue 81
in ireland will probably 61
in isolating pure cultures 125
in italics were inserted 129
in january next succeeding 350
in january next thereafter 64
in jeopardy their essential 52
in jointly held property 311
in justice john marshall 57
in kidneys from patients 125
in knocked down condition 85
in laminar flow cabinets 78
in language arts education 170
in language arts programs 185
in language data processing 56
in language from michigan 48
in language less ferocious 95
in language more beautiful 60
in language more eloquent 171
in language more emphatic 178
in language more explicit 67
in language more forceful 100
in language more forcible 1089
in language more powerful 83
in language more suitable 189
in language more vehement 48
in language more vigorous 113
in language only slightly 55
in language when analyzed 69
in lateral root formation 117
in lateral root initiation 298
in lateral view slightly 92
in launching their campaign 45
in leisure time activity 117
in leisure time physical 240
in leisure time pursuits 225
in leningrad were arrested 52
in letters from patients 45
in letters from soldiers 42
in letters from victorian 64
in letters from washington 47
in liberal arts colleges 5625
in liberal arts education 1232
in liberal arts programs 341
in liberal arts subjects 351
in library book selection 191
in library card catalogs 158
in library media education 51
in library media programs 121
in library user education 147
in lincoln fens produced 66
in lowland south american 914
in lowland south carolina 58
in machine shop practice 1092
in machine tool industry 274
in machine tool operation 73
in machine tool spindles 130
in malaysia will continue 66
in manacling their deputies 191
in managed care contract 79
in managed care delivery 48
in managed care increased 45
in managed care networks 330
in managed care pharmacy 167
in managed care programs 1758
in marketing cost analysis 165
in marketing farm products 2076
in marketing food products 102
in marketing other products 57
in marketing such products 75
in marketing their finished 81
in marketing their products 3118
in marketing their services 392
in marketing these products 217
in marketing your business 106
in marketing your products 99
in marketing your services 114
in marriage were blighted 50
in mastering other branches 96
in mastering these subjects 55
in material from patients 79
in matters bearing directly 61
in matters less directly 55
in matters like education 148
in matters more directly 65
in matters more essential 53
in matters more strictly 53
in maximal work capacity 90
in maximum work capacity 63
in medical care decisions 141
in medical care delivery 491
in medical care expenses 85
in medical care programs 501
in medical care provider 56
in medical care services 131
in medical data processing 212
in medical health services 58
in memorial park cemetery 364
in metered dose inhalers 231
in mexican folk medicine 250
in mineral acid solutions 105
in mineral soil horizons 235
in minimal media containing 116
in minimum film thickness 64
in minimum lease payments 425
in minimum wage coverage 47
in miranda also included 119
in monkeys from temporal 176
in muscles during activity 109
in muscles during exercise 168
in muscles from patients 84
in national cash register 143
in national food security 79
in national food supplies 92
in national health delivery 44
in national health policies 67
in national health programs 127
in national health services 156
in national laws concerning 116
in national media coverage 72
in national news coverage 67
in national wage bargaining 49
in natural food materials 57
in natural food products 107
in natural rock shelters 58
in natural salt deposits 83
in natural soil deposits 194
in natural soil solutions 54
in natural tree cavities 337
in natural wood finishes 52
in network flow problems 51
in network news coverage 182
in network news programs 45
in neutral salt solutions 862
in neutron star interiors 269
in nominal wage increases 79
in northeast asian economic 54
in northeast asian security 312
in northeast north carolina 85
in northern blot analysis 231
in northern cape province 247
in northern india caterers 63
in northern lake michigan 1795
in northern north american 42
in northern north atlantic 146
in northern north carolina 347
in northern south australia 1453
in northern south carolina 355
in nucleic acid analysis 164
in nucleic acid contents 85
in nucleic acid detection 55
in nucleic acid extracts 137
in nucleic acid formation 67
in nucleic acid fractions 40
in nucleic acid isolation 87
in nucleic acid sequence 182
in nucleic acid sequencing 266
in nucleic acid synthesis 3480
in numbers have occurred 42
in numbers only slightly 53
in numbers when compared 198
in nurturing their children 304
in nurturing young children 53
in obesity among children 189
in observing their children 51
in observing their religious 82
in observing their solidity 75
in observing those sensible 183
in observing young children 53
in obtaining data concerning 46
in obtaining fair treatment 55
in obtaining food supplies 154
in obtaining full recovery 55
in obtaining good pictures 44
in obtaining good positions 55
in obtaining hard currency 66
in obtaining health services 102
in obtaining living quarters 60
in obtaining many thousands 145
in obtaining many valuable 71
in obtaining media coverage 75
in obtaining more accurate 266
in obtaining more adequate 54
in obtaining more complete 135
in obtaining more definite 45
in obtaining more detailed 271
in obtaining more education 45
in obtaining more specific 64
in obtaining much valuable 46
in obtaining other articles 47
in obtaining pure cultures 805
in obtaining single crystals 65
in obtaining some glimpses 42
in obtaining some valuable 71
in obtaining such benefits 63
in obtaining such evidence 156
in obtaining such materials 72
in obtaining such positions 52
in obtaining such powerful 124
in obtaining such services 116
in obtaining such solutions 122
in obtaining their approval 42
in obtaining their authentic 56
in obtaining their education 96
in obtaining their licenses 44
in obtaining their religious 42
in obtaining their services 195
in obtaining their supplies 110
in obtaining these articles 746
in obtaining these benefits 112
in obtaining these brilliant 85
in obtaining these equations 101
in obtaining these materials 128
in obtaining these products 52
in obtaining these services 142
in obtaining these solutions 57
in obtaining those benefits 42
in obtaining those services 46
in obtaining very accurate 55
in obtaining wage increases 222
in official gold reserves 53
in official health agencies 81
in olivine single crystals 133
in operating said railroad 63
in operating their business 253
in operating these machines 113
in operating these programs 47
in operating upon patients 102
in operating your business 218
in optical data processing 688
in organic acid solutions 61
in organic free radicals 126
in organic single crystals 94
in organic soil horizons 96
in outback south australia 147
in outcome among patients 66
in outcome were observed 62
in outcome when compared 56
in outdoor life magazine 102
in outdoor mass cultures 58
in outline from circular 49
in overall cost reduction 40
in overall good condition 65
in overseas bank accounts 457
in pacific north american 55
in parenting their children 389
in parenting your children 64
in parents from multiple 131
in parsley cell cultures 75
in patched blue overalls 54
in patient care decisions 248
in patient care delivery 397
in patient care episodes 47
in patient care outcomes 150
in patient care services 152
in payment those articles 110
in peptide bond formation 714
in peptide bond synthesis 261
in perfect faith redeemed 73
in perfect flying condition 88
in perfect good condition 42
in perfect health otherwise 53
in perfect health suddenly 54
in perfect health yourself 49
in perfect single crystals 85
in periodic limb movement 134
in persons less resigned 53
in persons less virtuous 139
in persons more advanced 101
in physics from carnegie 42
in physics from stanford 262
in physics from washington 70
in plastic bags containing 323
in plastic pots containing 187
in plastic vials containing 46
in pleasant hill cemetery 294
in pleasant view cemetery 116
in polymer single crystals 117
in pondering these questions 43
in popular health education 51
in popular media accounts 65
in popular north american 49
in popular oral tradition 91
in popular word processing 120
in position during assembly 108
in position during concreting 212
in position during exposure 79
in position during operation 78
in position more securely 42
in position some distance 118
in position when required 71
in postwar north carolina 72
in postwar south carolina 107
in poverty among children 313
in poverty among families 64
in poverty have increased 81
in poverty were children 48
in poverty will complain 44
in poverty will continue 50
in precious hard currency 58
in preparing food products 43
in preparing other materials 81
in preparing reading materials 56
in preparing ruling requests 60
in preparing single crystals 64
in preparing such materials 45
in preparing such solutions 46
in preparing their accounts 70
in preparing their articles 45
in preparing their breakfast 54
in preparing their chapters 173
in preparing their children 657
in preparing their defenses 79
in preparing their financial 351
in preparing their lectures 61
in preparing their products 50
in preparing their programs 63
in preparing their projects 43
in preparing their requests 44
in preparing their speeches 112
in preparing their students 477
in preparing these articles 128
in preparing these chapters 127
in preparing these children 48
in preparing these comments 43
in preparing these lectures 294
in preparing these materials 253
in preparing these patients 73
in preparing these products 47
in preparing these sketches 51
in preparing these solutions 92
in preparing these students 53
in preparing young children 123
in preparing your business 76
in preparing your proposal 108
in preparing your response 84
in preparing your speeches 66
in present north carolina 76
in present south carolina 79
in pressed wood products 59
in previous years included 40
in previous years produced 61
in previous years remained 58
in primary care delivery 123
in primary care education 63
in primary care internal 276
in primary care medicine 774
in primary care patients 1585
in primary care pediatric 59
in primary care physician 124
in primary care practice 5457
in primary care programs 64
in primary care requires 56
in primary care services 244
in primary cell cultures 865
in primary health services 68
in primary oral cultures 283
in primary reading materials 66
in primate cell cultures 70
in prisons more frequent 1332
in privacy more changeable 46
in private among consenting 72
in private bank accounts 517
in private cost recovery 302
in private life followed 85
in private life infinite 50
in private life rendered 43
in private line services 64
in private living quarters 67
in private solo practice 184
in private their raillery 76
in process cost accounting 1412
in process into finished 220
in procuring food supplies 42
in procuring fuel wherewith 93
in procuring their supplies 64
in procuring those articles 44
in producing eddy currents 64
in producing farm products 145
in producing food products 50
in producing good citizens 104
in producing good outcomes 42
in producing great computer 58
in producing health services 52
in producing more accurate 96
in producing more advanced 57
in producing more positive 45
in producing other products 487
in producing radio programs 55
in producing single crystals 45
in producing some definite 68
in producing some products 44
in producing such articles 58
in producing such evidence 50
in producing such materials 44
in producing such outcomes 51
in producing such products 89
in producing such symptoms 51
in producing their accounts 42
in producing their intended 94
in producing their products 101
in producing these articles 72
in producing these beautiful 107
in producing these materials 86
in producing these outcomes 93
in producing these partially 48
in producing these patterns 79
in producing these pictures 46
in producing these products 265
in producing these services 45
in producing these symptoms 152
in producing these variations 74
in producing those articles 74
in producing those products 195
in producing those resolves 43
in producing those revenues 106
in producing very beautiful 56
in product line engineering 140
in prolonging life decisions 92
in promoting best practice 64
in promoting bone formation 78
in promoting cell migration 59
in promoting cell survival 138
in promoting early marriages 58
in promoting food security 99
in promoting good digestion 63
in promoting good nutrition 82
in promoting good practice 98
in promoting good relations 500
in promoting health behaviors 43
in promoting health education 151
in promoting mass education 57
in promoting more positive 100
in promoting root formation 65
in promoting such education 41
in promoting such policies 44
in promoting such programs 69
in promoting their business 116
in promoting their children 275
in promoting their cultural 59
in promoting their economic 239
in promoting their education 50
in promoting their execution 43
in promoting their interest 91
in promoting their personal 111
in promoting their policies 57
in promoting their products 557
in promoting their programs 78
in promoting their progress 61
in promoting their religious 55
in promoting their services 125
in promoting their temporal 190
in promoting these policies 59
in promoting these products 40
in promoting these programs 64
in promoting young children 109
in promoting your business 157
in promoting your products 50
in protest over american 45
in providing care services 50
in providing cash benefits 43
in providing clear evidence 47
in providing data concerning 47
in providing data processing 234
in providing data services 89
in providing food security 181
in providing food supplies 75
in providing free education 129
in providing free services 49
in providing fringe benefits 159
in providing good customer 104
in providing good education 66
in providing health benefits 78
in providing health coverage 45
in providing health education 183
in providing health promotion 91
in providing health services 1476
in providing living quarters 68
in providing many services 76
in providing mass education 43
in providing more accurate 223
in providing more adequate 271
in providing more complete 78
in providing more detailed 139
in providing more services 55
in providing more specific 83
in providing other services 181
in providing reading materials 69
in providing some barriers 92
in providing some direction 59
in providing some evidence 56
in providing some financial 43
in providing some guidance 81
in providing some insights 54
in providing some services 101
in providing such benefits 114
in providing such education 83
in providing such evidence 44
in providing such guidance 56
in providing such programs 64
in providing such security 222
in providing such services 1705
in providing such treatment 46
in providing their children 447
in providing their citizens 75
in providing their district 60
in providing their families 62
in providing their patients 41
in providing their services 292
in providing their students 113
in providing these benefits 137
in providing these elements 47
in providing these essential 76
in providing these examples 55
in providing these functions 42
in providing these materials 48
in providing these services 2438
in providing those articles 84
in providing those benefits 40
in providing those services 583
in providing young children 53
in punched card machines 90
in punishing more severely 50
in punishing such speeches 46
in punishing their children 158
in punishing their subjects 46
in quality among pleasures 51
in quality from ordinary 77
in quality have occurred 54
in quality over quantity 85
in quality when compared 274
in question also contains 137
in question also included 45
in question also includes 49
in question came lawfully 61
in question from forcible 57
in question have acquired 100
in question have actually 141
in question have attained 46
in question have followed 40
in question have increased 51
in question have occurred 107
in question have probably 62
in question have produced 63
in question have received 180
in question have recently 43
in question have remained 120
in question have resulted 43
in question have suffered 45
in question have survived 43
in question have therefore 72
in question having remained 323
in question here concerns 45
in question here includes 42
in question here involves 52
in question just happened 42
in question made conscious 44
in question more probable 91
in question more properly 40
in question most probably 85
in question must actually 133
in question must exercise 77
in question must obviously 58
in question must therefore 462
in question only contains 42
in question their authority 108
in question these probable 62
in question were accepted 64
in question were acquired 283
in question were actually 949
in question were adjudged 63
in question were admitted 232
in question were advanced 53
in question were affected 94
in question were american 57
in question were approved 59
in question were arrested 75
in question were assessed 68
in question were assigned 98
in question were attached 83
in question were believed 83
in question were borrowed 47
in question were captured 68
in question were compiled 55
in question were composed 255
in question were confined 68
in question were contrary 72
in question were conveyed 121
in question were dangerous 53
in question were declared 139
in question were deprived 45
in question were designed 378
in question were destined 96
in question were directed 207
in question were directly 115
in question were effected 59
in question were employed 157
in question were entirely 220
in question were entitled 178
in question were essential 46
in question were examined 180
in question were excluded 52
in question were executed 253
in question were expected 61
in question were exported 54
in question were finished 63
in question were formally 49
in question were formerly 106
in question were governed 43
in question were grounded 57
in question were heretics 47
in question were imported 144
in question were included 271
in question were incurred 182
in question were initially 57
in question were initiated 50
in question were inserted 91
in question were intended 551
in question were involved 54
in question were isolated 42
in question were mentioned 51
in question were observed 141
in question were obtained 311
in question were obviously 94
in question were occupied 117
in question were ordinary 47
in question were personal 47
in question were prepared 417
in question were probably 702
in question were produced 530
in question were promised 63
in question were properly 217
in question were proposed 42
in question were provided 128
in question were publicly 62
in question were punished 44
in question were received 181
in question were recorded 104
in question were referred 73
in question were regarded 186
in question were reissued 43
in question were rendered 190
in question were reported 68
in question were required 196
in question were reserved 43
in question were restored 58
in question were retained 62
in question were returned 91
in question were scarcely 46
in question were selected 132
in question were situated 223
in question were somewhat 120
in question were suffered 171
in question were supplied 127
in question were supposed 199
in question were therefore 165
in question were undergoing 52
in question were unlawful 85
in question were withdrawn 122
in question when compared 78
in question will actually 183
in question will continue 287
in question will convince 44
in question will disappear 43
in question will generate 46
in question will indicate 57
in question will normally 96
in question will probably 491
in question will therefore 192
in question your judgment 127
in rabbits when injected 106
in raleigh north carolina 215
in recalling what happened 69
in receiving fair treatment 47
in receiving holy communion 506
in receiving other visitors 41
in receiving such evidence 51
in receiving such treatment 41
in receiving their salaries 48
in receiving these petitions 53
in receiving your commands 63
in recording cash receipts 94
in recording what happened 46
in reduced form equations 127
in regional voting patterns 66
in regular army uniforms 52
in regular grid patterns 57
in regular type indicate 48
in rejecting life actually 43
in rejecting mere comforts 65
in rejecting such evidence 52
in rejoining their comrades 86
in related areas suggests 118
in reliance upon promises 64
in relieving cold symptoms 55
in relieving some sensation 79
in relieving some symptoms 60
in relieving their distress 110
in relieving their sufferings 51
in relieving their symptoms 57
in relieving these symptoms 223
in religion were required 44
in remedial reading programs 347
in remedying these problems 49
in rendering health services 48
in rendering other services 62
in rendering such decisions 47
in rendering such services 579
in rendering their accounts 142
in rendering their decisions 365
in rendering their husbands 54
in rendering their services 157
in rendering their situation 54
in rendering their verdicts 40
in rendering these decisions 42
in rendering these services 265
in rendering those sciences 151
in rendering those services 126
in renewed life prevailing 69
in repairing their battered 91
in repelling their assaults 73
in repelling these assaults 147
in repelling those domestic 155
in reporting their financial 73
in reporting what happened 90
in requiting their caresses 51
in research into children 56
in research into economic 49
in research into problems 79
in research will continue 45
in research work concerning 52
in reserve some distance 101
in resisting peer pressure 343
in resisting such attempts 76
in resisting such execution 45
in resisting such pressure 51
in resisting your authority 65
in resolving health problems 50
in resolving land disputes 80
in resolving many disputes 44
in resolving many problems 103
in resolving other problems 64
in resolving some problems 76
in resolving such conflict 40
in resolving such dilemmas 58
in resolving such disputes 333
in resolving such problems 389
in resolving such questions 229
in resolving their conflict 275
in resolving their disputes 424
in resolving their internal 70
in resolving their personal 68
in resolving their problems 890
in resolving these dilemmas 331
in resolving these disputes 253
in resolving these exemption 51
in resolving these problems 1371
in resolving these questions 501
in resolving those disputes 55
in resolving those problems 193
in resolving those questions 68
in resolving your problems 60
in restoring good relations 150
in restoring their authority 81
in restoring their economic 85
in results were observed 82
in results were obtained 120
in results when compared 69
in retaining soil moisture 73
in retaining their autonomy 83
in retaining their cultural 77
in retaining their identity 129
in retaining their original 93
in retaining their positions 244
in retaining their property 77
in retaining their separate 47
in retaining their services 96
in retaining their students 44
in retarding their progress 51
in retinal vein occlusion 762
in retiree health benefits 143
in returning from scotland 44
in revenue from increased 63
in revenue from indirect 135
in revenue from property 46
in reverse time sequence 66
in reviewing such decisions 51
in reviewing such requests 47
in reviewing these decisions 46
in reviewing these materials 46
in revised form december 381
in revised form february 251
in revised form november 280
in romance ever cemented 254
in roughly three quarters 42
in routine data processing 125
in salient pole machines 64
in samples from infected 101
in samples from patients 459
in scalded skin syndrome 90
in scarlet have embraced 41
in scavenging free radicals 137
in schooling their children 83
in schools facing challenging 162
in schools have increased 99
in schools have resulted 43
in schools upon external 45
in schools were reported 47
in schools when students 53
in schools will continue 136
in science among students 42
in science fair projects 81
in science have combined 44
in science have increased 70
in science have occurred 98
in science have probably 41
in science have rendered 59
in science have resulted 86
in science means personal 102
in science will continue 66
in science will probably 70
in screening such evidence 66
in screening young children 66
in sectors like education 130
in sectors like textiles 144
in seemingly good condition 89
in seismic data analysis 45
in seismic data processing 836
in seismic risk analysis 115
in seismic wave velocity 343
in selecting among possible 96
in selecting reading materials 256
in selecting such articles 41
in selecting such materials 66
in selecting their children 86
in selecting their husbands 101
in selecting their materials 133
in selecting their nominees 44
in selecting their officers 53
in selecting their officials 56
in selecting their partners 103
in selecting their students 102
in selecting their subjects 103
in selecting these articles 43
in selecting these materials 95
in selecting these officers 48
in selecting those patients 256
in selecting those projects 53
in service were increased 55
in service will continue 60
in servicing their external 112
in servicing these accounts 97
in several arab capitals 107
in several arab villages 53
in several areas relevant 53
in several asian cultures 69
in several asian developing 51
in several asian languages 164
in several bank accounts 217
in several book chapters 62
in several coup attempts 51
in several early accounts 47
in several early american 54
in several early chapters 42
in several early christian 100
in several early decisions 47
in several early medieval 45
in several food products 105
in several great divisions 48
in several health problems 41
in several late medieval 65
in several leading american 45
in several leading articles 44
in several leading journals 154
in several mining ventures 48
in several more specific 168
in several news articles 77
in several north american 1350
in several north carolina 181
in several other academic 72
in several other accounts 129
in several other advanced 114
in several other agencies 47
in several other american 362
in several other articles 490
in several other attempts 95
in several other bacterial 123
in several other biblical 53
in several other branches 561
in several other business 407
in several other caribbean 147
in several other chapters 2451
in several other chemical 121
in several other children 42
in several other christian 43
in several other churches 393
in several other circuits 69
in several other clinical 133
in several other colleges 164
in several other colonies 342
in several other concerns 41
in several other contexts 1101
in several other counties 1042
in several other critical 54
in several other cultural 52
in several other cultures 264
in several other decisions 134
in several other developing 334
in several other dialogues 100
in several other district 53
in several other divisions 48
in several other economic 54
in several other elections 40
in several other elements 52
in several other episodes 87
in several other examples 318
in several other families 369
in several other financial 43
in several other functions 114
in several other journals 244
in several other languages 2049
in several other literary 64
in several other locations 1645
in several other mammalian 180
in several other materials 75
in several other minerals 240
in several other parishes 255
in several other passages 2433
in several other patients 233
in several other pictures 207
in several other positions 173
in several other possible 41
in several other problems 132
in several other products 56
in several other programs 150
in several other projects 419
in several other proteins 160
in several other quarters 243
in several other questions 83
in several other relations 43
in several other religions 75
in several other religious 67
in several other respects 5364
in several other sciences 61
in several other socialist 68
in several other specific 43
in several other speeches 92
in several other statutes 53
in several other subjects 233
in several other treatises 58
in several other tropical 81
in several other variables 85
in several other ventures 105
in several other villages 403
in several prior chapters 46
in several rare minerals 68
in several rock shelters 46
in several rows parallel 42
in several south american 3345
in several south carolina 84
in several such patients 180
in several such projects 46
in several very distinct 56
in several very essential 50
in several very specific 49
in several ways compared 47
in several ways designed 102
in several ways furthered 50
in several ways relevant 58
in several young children 42
in shallow pans containing 40
in shallow rock shelters 60
in shallow slit trenches 40
in shanghai from february 49
in shanghai from november 75
in shielding their children 51
in silence many branches 58
in silence more eloquent 119
in silence those directed 52
in silence what happened 52
in silence when questions 88
in silence when suddenly 45
in silicon single crystals 358
in singapore will continue 78
in sixteen self sketches 443
in skillet over moderate 97
in smaller type underneath 55
in smokers when compared 71
in society have affected 104
in society have increased 115
in society have occurred 60
in society have produced 71
in society have received 43
in society have resulted 141
in society having property 286
in society were regarded 67
in society when compared 47
in society will continue 231
in society will probably 95
in solution also increases 40
in solution were obtained 63
in solution will dissolve 49
in somatic cell cultures 141
in somatic cell genetics 1288
in southeast asian capitals 110
in southeast asian commerce 50
in southeast asian cuisines 58
in southeast asian cultural 138
in southeast asian cultures 225
in southeast asian economic 91
in southeast asian education 68
in southeast asian languages 494
in southeast asian politics 549
in southeast asian refugees 643
in southeast asian security 439
in southeast asian villages 55
in southeast north carolina 93
in southeast south australia 72
in southern blot analysis 279
in southern cape province 90
in southern lake michigan 1790
in southern living magazine 185
in southern mill villages 117
in southern north carolina 366
in southern race relations 833
in southern south australia 447
in southern south carolina 189
in stature when compared 61
in sterile salt solutions 49
in sterile vials containing 70
in stomach acid secretion 76
in stories like gigantic 48
in strongly acid solutions 2399
in student health services 194
in student loan interest 49
in student loan programs 121
in student union elections 101
in suffering such treatment 89
in suffering these creatures 45
in suffering those vagrants 49
in supplying such parishes 47
in supplying such services 137
in supplying these materials 45
in supplying these services 151
in surface free energies 53
in surface soil horizons 126
in surface soil moisture 78
in surface wave velocity 50
in surgery made possible 41
in surplus farm products 56
in tabular form opposite 42
in tabular form somewhat 77
in tammany hall politics 85
in tartary when buddhism 41
in taverns till midnight 46
in tendering their services 70
in tethered cord syndrome 147
in textile mill products 166
in texture from coarsely 99
in thailand were reported 55
in thailand will continue 62
in thirteen other counties 65
in tightly knit families 43
in tissues from infected 113
in tissues from patients 364
in tobacco cell cultures 220
in tobacco stem segments 291
in toddler peer conflict 86
in topical drug delivery 107
in toronto gore township 93
in toronto life magazine 57
in torturing their captives 68
in traffic flow patterns 48
in transit from australia 78
in transit from washington 48
in treasury cash balances 63
in triumph from conquering 52
in triumph those treasures 194
in troubling your lordship 150
in tungsten single crystals 144
in typical north american 73
in tyrants mild humility 369
in uniform were admitted 96
in uniform were stationed 46
in upholding their authority 60
in upstate south carolina 403
in urinary free cortisol 105
in urinary zinc excretion 91
in utilizing their services 58
in utilizing these materials 50
in utilizing these services 46
in vengeance when occasions 60
in vietnam from december 61
in vietnam from february 54
in vietnam from november 51
in vietnam were addicted 47
in vietnam were assigned 58
in vietnam were draftees 46
in vietnam will continue 74
in vietnam will probably 56
in violence among children 40
in virginia were directed 55
in virginia were required 54
in virginia will probably 41
in wedlock their chastity 59
in western bank accounts 119
in western blot analysis 436
in western cape province 354
in western fish products 84
in western media coverage 69
in western north american 1824
in western north atlantic 676
in western north carolina 17425
in western south australia 298
in western south carolina 915
in written text analysis 777
ion spectra were obtained 124
is adapted from anderson 41
is adapted from appendix 46
is adapted from articles 45
is adapted from chapters 56
is adapted from materials 106
is advised when attempting 40
is affecting their children 73
is affecting your business 47
is affecting your judgment 44
is against their interest 922
is against their personal 55
is against their religious 240
is against their validity 878
is against your interest 82
is against your religious 61
is allowed during business 59
is allowed free movement 95
is allowed free operation 53
is allowed great latitude 143
is allowed into evidence 73
is allowed more latitude 220
is allowed some latitude 194
is allowed three attempts 126
is allowed upon argument 52
is allowed wide latitude 128
is altered even slightly 63
is altered nothing whatever 83
is altered only slightly 315
is answering their questions 49
is answering these questions 196
is answering your questions 135
is applied from underneath 52
is applied less strictly 68
is applied more commonly 79
is applied more directly 99
is applied more narrowly 49
is applied more properly 71
is applied more speedily 56
is applied more strictly 149
is applied most commonly 223
is applied most strictly 40
is applied only partially 46
is applied some distance 68
is applied very strictly 66
is applied were actually 79
is aroused into activity 111
is arranged from smallest 61
is arranged into chapters 86
is arranged into separate 51
is arranged upon definite 74
is avoided when possible 429
is because many children 133
is because many japanese 91
is because many managers 43
is because many patients 154
is because many problems 41
is because many students 108
is because more attention 43
is because most american 42
is because most business 42
is because most children 83
is because most computer 83
is because most economic 40
is because most patients 118
is because most programs 51
is because most students 76
is because some children 69
is because some criminal 101
is because some patients 95
is because some students 48
is because such activity 49
is because such children 74
is because such concepts 45
is because such decisions 43
is because such evidence 53
is because such extension 68
is because such materials 40
is because such patients 42
is because such policies 56
is because such problems 71
is because such proceeding 43
is because such programs 53
is because such questions 126
is because their approach 42
is because their attention 69
is because their authority 62
is because their business 59
is because their children 98
is because their contents 48
is because their cultural 53
is because their economic 70
is because their education 58
is because their emotional 46
is because their families 91
is because their greatness 46
is because their husbands 78
is because their identity 55
is because their interest 82
is because their internal 117
is because their original 46
is because their personal 50
is because their physical 84
is because their presence 108
is because their products 42
is because their situation 41
is because these agencies 90
is because these children 184
is because these concepts 111
is because these elements 230
is because these functions 94
is because these machines 43
is because these materials 134
is because these patients 147
is because these patterns 69
is because these policies 98
is because these problems 218
is because these products 118
is because these programs 95
is because these projects 56
is because these questions 222
is because these relations 105
is because these services 97
is because these students 104
is because these subjects 62
is because these variables 85
is because those involved 202
is because what happened 58
is because young children 207
is because your attention 100
is because your computer 70
is because your personal 61
is besides very probable 40
is between living creatures 49
is between rich flanders 49
is between these extremes 1347
is between those relations 46
is bleached during processing 119
is blended into gasoline 150
is blocked from conscious 46
is blocked from performing 41
is broadly what happened 44
is brought from australia 98
is brought from cornwall 41
is brought from darkness 61
is brought from infinity 475
is brought from portugal 41
is brought from scotland 59
is brought home forcibly 129
is brought into abduction 123
is brought into absolute 58
is brought into activity 729
is brought into collision 291
is brought into commerce 442
is brought into communion 279
is brought into complete 179
is brought into concrete 42
is brought into condition 54
is brought into conflict 881
is brought into conscious 295
is brought into constant 291
is brought into contempt 564
is brought into contrast 519
is brought into definite 85
is brought into disgrace 66
is brought into distinct 58
is brought into dramatic 50
is brought into equality 325
is brought into everyday 40
is brought into evidence 301
is brought into exercise 626
is brought into explicit 73
is brought into extension 198
is brought into forcible 42
is brought into frequent 165
is brought into fruitful 53
is brought into hospital 173
is brought into identity 118
is brought into immediate 1591
is brought into internal 76
is brought into intimacy 45
is brought into intimate 2111
is brought into judgment 151
is brought into movement 73
is brought into occlusion 55
is brought into operation 4885
is brought into parallel 132
is brought into personal 209
is brought into physical 137
is brought into politics 71
is brought into powerful 57
is brought into practice 238
is brought into presence 69
is brought into register 48
is brought into relations 240
is brought into sensible 136
is brought into sharpest 90
is brought into suspicion 45
is brought into terrible 83
is brought into treatment 49
is brought into vibration 78
is brought into vigorous 88
is brought more directly 202
is brought more forcibly 49
is capital gain property 350
is carried away annually 44
is carried away entirely 45
is carried down directly 48
is carried feet foremost 68
is carried from eternity 66
is carried from infected 55
is carried into adulthood 427
is carried into execution 2418
is carried into operation 189
is carried into politics 64
is carried into practice 535
is carried into recesses 121
is carried over directly 170
is carried over unchanged 134
is carried some distance 315
is central high pressure 137
is certain from internal 45
is certain what happened 83
is chicken feed compared 112
is chiefly your business 56
is claimed were actually 41
is cleansed from original 45
is combining these equations 87
is complex when compared 50
is concern over possible 78
is consuming more calories 62
is correct only provided 52
is correct will probably 47
is counted from midnight 124
is covered only partially 50
is crooked made straight 245
is crossed from northwest 49
is crowded upon incident 64
is cruelty more abhorred 88
is curable when detected 46
is debated among scholars 216
is decision tree analysis 51
is deduced from equations 67
is deduced from premises 97
is deepening into darkness 44
is defined more formally 134
is defined more narrowly 633
is defined more strictly 79
is defined only relative 104
is defined very narrowly 282
is delayed when compared 139
is deleted when followed 50
is deleted when preceded 55
is demanding more attention 47
is demanding your attention 69
is derived from absolute 62
is derived from abstract 55
is derived from academic 48
is derived from accounting 120
is derived from accounts 131
is derived from accurate 74
is derived from activity 130
is derived from adjacent 101
is derived from american 606
is derived from ammonium 161
is derived from anaerobic 184
is derived from analysis 525
is derived from appendix 252
is derived from arteries 42
is derived from articles 278
is derived from australia 87
is derived from authentic 119
is derived from authority 156
is derived from bacillus 43
is derived from bacterial 196
