if campfire girls brought 52
in specially large numbers 86
in specific asset classes 58
in specific brain systems 52
in specific cases because 111
in specific cases brought 49
in specific cases defined 157
in specific cases depends 77
in specific cases include 52
in specific cases involving 180
in specific human capital 862
in specific labor markets 189
in specific local features 57
in specific local markets 105
in specific niche markets 62
in specific organ systems 280
in specific plant tissues 78
in specific social classes 47
in specific social domains 58
in specific social systems 102
in specific terms because 61
in specific terms exactly 49
in specific terms related 41
in spectral lines emitted 53
in spectral shape between 49
in splendid order steadily 75
in sponsoring basic research 42
in sporadic breast cancers 148
in spotless white jackets 61
in spotless white raiment 53
in spotless white uniform 218
in standard blood culture 45
in standard costing systems 52
in standard music notation 443
in standard social science 97
in starched white blouses 57
in starched white dresses 150
in starched white jackets 205
in starched white uniform 63
in statutes which provide 42
in stockade forts hastily 56
in straight lines according 108
in straight lines because 190
in straight lines between 1188
in straight lines diverging 79
in straight lines outward 44
in straight lines radially 50
in straight lines towards 350
in strictly legal matters 43
in strictly local affairs 142
in strictly local matters 149
in strikingly large numbers 78
in strongest terms against 56
in subjects under fifteen 40
in subjects which involve 44
in subjects which require 129
in subjects whose parents 76
in suburban housing estates 193
in suburban housing markets 72
in suburban lanes forlorn 97
in suitable glass vessels 49
in suitable nesting habitat 89
in supporting basic research 350
in supporting civil society 89
in supporting plant tissues 62
in supporting social welfare 51
in survival rates between 814
in survival rates following 44
in survival times between 108
in sustaining social cohesion 49
in sustaining suits against 40
in syllable final position 813
in syllable onset position 98
in synthetic diets against 56
in syracuse watch glasses 91
in systemic blood vessels 79
in tectonic style between 60
in terminal liver failure 207
in terminal renal failure 859
in terrible array against 89
in terrible shape because 66
in thickness would require 43
in transfer pricing matters 69
in transfer rates between 51
in treatment under medical 67
in triggering asthma attacks 48
in tropical cloud forests 59
in tropical farming systems 225
in tropical grain legumes 62
in tropical humid forests 70
in tropical latin america 1076
in tropical mixed forests 47
in tropical moist forests 786
in turnover rates between 134
in ultimate action against 103
in unionized labor markets 256
in untreated cases usually 40
in untreated first relapse 63
in urbanizing latin america 104
in vascular plant species 143
in vascular smooth muscles 333
in vehement terms against 140
in vertical cross sections 180
in vertical scale between 48
in victorian prose masters 220
in victorian times because 53
in victorian women writers 62
in vigorous action against 42
in vigorous terms against 85
in vocations which require 47
in washington after lincoln 62
in washington daily national 84
in washington power circles 84
in washington since january 74
in washington social circles 217
in washington state because 54
in washington state between 133
in washington state college 67
in washington state erupted 62
in washington state history 52
in washington state workers 69
in washington today recalls 61
in washington until congress 64
in washington until january 88
in washington until october 108
in washington while congress 78
in washington while lincoln 46
in washington would approve 40
in washington would provide 46
in whatever makes material 48
in whatever might concern 45
in whatever might promote 63
in whatever order desired 63
in whatever social context 77
in whatever spare moments 47
in zanzibar abdul sheriff 54
is absolute proof against 47
is absorbed quite rapidly 83
is absorbed within minutes 46
is accepted supra protest 46
is accepted under certain 43
is accepted under protest 73
is achieved after several 109
is achieved rather quickly 43
is achieved within minutes 56
is achieved within several 51
is acquired after marriage 95
is actively seeking foreign 121
is actively working against 155
is actively working towards 106
is actually arguing against 59
is actually biased against 66
is actually drawn between 88
is actually found between 40
is actually getting smaller 44
is actually known regarding 113
is actually looking forward 128
is actually lower because 112
is actually quite ancient 50
is actually quite closely 66
is actually quite complex 1187
is actually quite diverse 96
is actually quite elegant 55
is actually quite familiar 87
is actually quite fragile 101
is actually quite general 203
is actually quite helpful 101
is actually quite limited 1378
is actually quite logical 178
is actually quite minimal 76
is actually quite misleading 311
is actually quite natural 275
is actually quite orderly 75
is actually quite pleasant 100
is actually quite popular 81
is actually quite precise 41
is actually quite radical 42
is actually quite similar 1152
is actually quite typical 141
is actually quite unusual 108
is actually quite variable 106
is actually rather complex 219
is actually rather limited 317
is actually rather misleading 185
is actually rather similar 107
is actually rather unusual 57
is actually split between 53
is actually still present 51
is actually under control 67
is actually working against 281
is adaptive under certain 42
is additive white gaussian 299
is adequate renal function 71
is adequate space between 221
is adjusted until balance 102
is adjusted until maximum 149
is admitted under certain 43
is advanced micro devices 50
is advanced until contact 62
is american about america 81
is anxiously looking forward 212
is apparent within minutes 63
is attained after several 50
is attracting growing numbers 89
is attracting large numbers 174
is battered every fifteen 52
is careless about details 56
is careless about numbers 56
is chemical action between 66
is christian which praises 187
is clinical smoke poisoning 41
is commerce which congress 44
is commonly about fifteen 51
is commonly drawn between 813
is commonly either founded 127
is commonly found between 275
is commonly found together 90
is commonly taken between 55
is commonly urged against 118
is complete after several 63
is complete fusion between 49
is complete solid solution 143
is complete trust between 75
is complete unity between 55
is complete which ignores 156
is complete within himself 111
is complete within minutes 66
is complete within seconds 75
is complete within several 67
is composed about equally 76
is computed after deducting 164
is computed would require 85
is conducting basic research 84
is conducting field research 61
is confined rather closely 48
is confined within certain 1156
is confined within similar 158
is conscious within himself 303
is constant within certain 131
is critical method applied 53
is critical today because 43
is deceived about himself 42
is decreased renal function 63
is deferred until chapter 2329
is delivering rated current 157
is developing quite rapidly 142
is developing rather rapidly 45
is directed alike against 45
is directed either against 121
is directed either towards 100
is directed first against 164
is directed first towards 95
is directed rather against 325
is directed rather towards 184
is directed shall examine 64
is directed shall forthwith 54
is directed shall forward 62
is directly aimed against 94
is directly under british 137
is directly under control 83
is district sales manager 107
is doubtful about himself 41
is downward sloping because 2176
is education which enables 55
is effected after improving 78
is effected still remains 56
is eighteen miles distant 166
is elevated above everything 42
is elevated above sensual 112
is eligible within herself 57
is embedded within broader 45
is employed rather loosely 72
is employed which enables 49
is employed which permits 76
is enclosed within certain 76
is enclosed within himself 81
is enforced under penalty 60
is enthusiasm which prompts 55
is entirely geared towards 63
is entirely proof against 137
is entirely roman catholic 119
is entirely under british 45
is entirely under control 323
is entirely within himself 47
is entitled shall prevail 55
is entitled under article 687
is entitled under certain 51
is entitled under federal 265
is entitled under sections 65
is essential under present 67
is evidence rather against 62
is evidence which amounts 47
is evidence which enables 45
is evidence which renders 43
is evidence which strongly 79
is examined after removal 41
is examined first because 157
is examined under crossed 59
is excreted quite rapidly 41
is excreted rather rapidly 94
is executed under control 61
is exempted under article 46
is expected after surgery 63
is expected under certain 52
is extended under article 637
is extended until january 57
is followed after several 137
is followed quite closely 204
is followed rather closely 161
is followed within minutes 118
is followed within seconds 63
is followed within several 74
is formally quite similar 126
is formally rather similar 45
is fourteen miles distant 162
is fourteen miles northeast 40
is fourteen times lighter 85
is frequent train service 115
is governed under similar 66
is hampered today because 72
is hesitant about accepting 101
is honorary senior research 79
is hydrogen bonding between 217
is impaired renal function 250
is inclined seven degrees 42
is included under general 132
is included which enables 40
is included within certain 45
is increased about tenfold 132
is increased about twofold 117
is increased space between 50
is increased under certain 77
is increased until failure 147
is increased until finally 87
is increased which results 155
is increased within certain 51
is informal social control 52
is informed about everything 92
is ingeniously drawn between 82
is initiated which results 101
is initiated within minutes 48
is injected after careful 54
is insecure about himself 40
is inserted either between 45
is inserted under general 50
is inserted under sterile 85
is instinct which carries 63
is instinct which recalls 56
is invariant under certain 124
is invariant under complex 48
is invariant under exchange 45
is invariant under galilean 190
is invariant under general 132
is invariant under lorentz 947
is invariant under rotation 848
is invariant under unitary 247
is involved would suffice 53
is kentucky fried chicken 108
is likeness which retains 77
is markedly above average 41
is markedly below average 53
is marketed under several 173
is mentioned again because 87
is mentioned again briefly 48
is mentioned first because 1131
is mentioned under article 44
is mistaken about himself 63
is modified under certain 51
is multiple organ failure 54
is negative about everything 62
is negative which implies 58
is nineteen miles distant 41
is nineteen times lighter 121
is normally drawn between 128
is normally found between 189
is normally quite limited 236
is normally quite variable 68
is normally taken between 42
is normally under control 69
is observed after addition 54
is observed after removal 74
is observed after repeated 98
is observed after several 107
is observed under certain 133
is observed under natural 70
is observed under similar 56
is observed which becomes 64
is observed which depends 41
is observed which extends 42
is observed which results 77
is observed within minutes 69
is obtained after addition 42
is obtained after averaging 70
is obtained after deducting 93
is obtained after removal 115
is obtained after repeated 95
is obtained after several 185
is obtained first because 69
is obtained under certain 121
is obtained under similar 87
is obtained under sterile 70
is obtained which becomes 289
is obtained which closely 82
is obtained which depends 106
is obtained which differs 136
is obtained which enables 152
is obtained which evolves 40
is obtained which matches 41
is obtained which permits 162
is obtained which quickly 48
is obtained which reduces 64
is obtained which relates 100
is obtained which remains 164
is obtained which results 75
is obtained which retains 84
is obtained which settles 43
is obviously biased against 49
is obviously biased towards 65
is obviously false because 119
is obviously quite complex 163
is obviously quite correct 47
is obviously quite limited 274
is obviously quite similar 156
is obviously quite useless 62
is obviously quite variable 61
is obviously rather complex 45
is obviously rather limited 90
is obviously still present 64
is operated under reduced 104
is operated under reverse 113
is otherwise quite similar 340
is otherwise quite unknown 127
is otherwise rather similar 64
is partially under control 53
is partially under genetic 54
is patently false because 84
is performing above average 192
is performing below average 46
is personal holding company 1211
is positive which implies 62
is possible after removal 44
is possible after several 52
is possible after surgery 48
is possible either because 139
is possible given certain 54
is possible given current 47
is possible today because 255
is possible under article 267
is possible under british 158
is possible under certain 2895
is possible under current 206
is possible under general 45
is possible under natural 76
is possible under present 978
is possible under private 114
is possible under several 59
is possible which permits 41
is possible while remaining 56
is possible while retaining 90
is possible within certain 507
is possible within present 46
is prepared after adjusting 41
is prepared first because 79
is prepared under certain 46
is prepared under sterile 50
is probably about average 332
is probably about correct 79
is probably about equally 72
is probably about fifteen 108
is probably about seventy 123
is probably above average 296
is probably based largely 67
is probably below average 62
is probably biased against 73
is probably biased towards 87
is probably eight hundred 49
is probably either because 67
is probably funny because 76
is probably looking forward 56
is probably lower because 70
is probably nearer correct 65
is probably nearly correct 338
is probably nearly related 79
is probably never exactly 91
is probably never perfect 46
is probably never present 188
is probably never primary 60
is probably never realized 109
is probably never totally 47
is probably often present 65
is probably quite ancient 58
is probably quite capable 105
is probably quite closely 82
is probably quite complex 209
is probably quite correct 692
is probably quite evident 54
is probably quite familiar 184
is probably quite general 141
is probably quite genuine 48
is probably quite limited 684
is probably quite minimal 41
is probably quite misleading 113
is probably quite natural 219
is probably quite reliable 91
is probably quite similar 594
is probably quite sincere 60
is probably quite typical 163
is probably quite unaware 232
is probably quite unknown 64
is probably quite unusual 57
is probably quite useless 57
is probably quite variable 92
is probably rather complex 60
is probably rather limited 337
is probably rather similar 77
is probably rather unusual 51
is probably right because 67
is probably small because 164
is probably still correct 105
is probably still increasing 91
is probably still largely 64
is probably still occurring 40
is probably still present 355
is probably still smaller 47
is probably still unknown 61
is probably still wondering 88
is probably under control 57
is probably under genetic 73
is probably valid because 65
is proceeding quite rapidly 53
is produced after repeated 48
is produced after several 53
is produced quite rapidly 45
is produced under certain 200
is produced under increasing 377
is produced under license 161
is produced under natural 55
is produced under perfect 67
is produced under similar 108
is produced which affects 40
is produced which becomes 221
is produced which carries 99
is produced which differs 97
is produced which enables 50
is produced which extends 123
is produced which induces 71
is produced which opposes 90
is produced which rapidly 59
is produced which reduces 73
is produced which remains 109
is produced which renders 84
is produced which results 353
is produced which travels 86
is produced within language 95
is properly drawn between 52
is properly seated against 59
is properly under control 59
is proposed which assumes 40
is proposed which enables 147
is proposed which permits 104
is proposed which relates 48
is proposed which threatens 41
is provided under article 685
is provided under certain 56
is provided under current 42
is provided under federal 49
is provided under present 62
is provided which carries 48
is provided which enables 320
is provided which ensures 62
is provided which permits 324
is provided whose function 45
is publishing thirty volumes 84
is received within fifteen 57
is relative motion between 2588
is relevant today because 116
is relieved within minutes 73
is rendered easier because 67
is rendered nearly certain 173
is rendered nearly useless 99
is rendered proof against 53
is rendered quite certain 192
is rendered quite evident 92
is rendered quite useless 115
is rendered still stronger 210
is rendered water soluble 108
is rendered within fifteen 52
is required after removal 72
is required after surgery 98
is required either because 75
is required under article 2047
is required under certain 251
is required under chapter 48
is required under current 119
is required under federal 293
is required under general 60
is required under penalty 113
is required under present 109
is required under sections 165
is required which depends 46
is required which enables 133
is required which permits 102
is required which reduces 49
is required which relates 56
is required which results 106
is reserved about herself 40
is reserved until chapter 181
is restated under current 284
is restored after several 47
is restored within minutes 40
is retained until congress 251
is reticent about himself 47
is scarcely known outside 723
is scarcely proof against 45
is secretly blaming himself 41
is secretly working against 56
is selected after careful 74
is selected either because 89
is severely brain damaged 158
is situated about fifteen 385
is situated about halfway 1007
is situated about seventy 436
is situated about sixteen 272
is situated about thirteen 141
is situated right between 42
is situated within several 59
is slightly above average 1958
is slightly below average 1606
is slightly biased towards 129
is slightly longer because 66
is slightly lower because 217
is slightly water soluble 209
is slightly worse because 43
is somewhat above average 724
is somewhat below average 766
is somewhat biased against 81
is somewhat biased because 107
is somewhat biased towards 139
is somewhat crude because 44
is somewhat dimly lighted 59
is somewhat easier because 317
is somewhat finer grained 192
is somewhat longer because 57
is somewhat lower because 251
is somewhat risky because 117
is somewhat rough against 59
is somewhat still remaining 44
is somewhat under control 70
is somewhat vague because 109
is somewhat water soluble 48
is specially named science 42
is squarely within congress 56
is strictly liable although 65
is strictly liable because 43
is strictly roman catholic 85
is strictly speaking correct 60
is strictly speaking illegal 46
is strictly speaking outside 173
is strictly under control 108
is struggling within himself 44
is subsumed under capital 92
is subsumed under general 62
is suddenly thrust forward 98
is suitable under certain 40
is terribly upset because 55
is therefore about fifteen 40
is therefore based largely 145
is therefore biased against 88
is therefore biased towards 135
is therefore drawn between 243
is therefore easily carried 44
is therefore easily removed 79
is therefore found between 40
is therefore geared towards 94
is therefore given priority 63
is therefore growing rapidly 51
is therefore nearly certain 61
is therefore nearly useless 41
is therefore never history 56
is therefore never hostile 114
is therefore often applied 229
is therefore often assumed 158
is therefore often avoided 77
is therefore often carried 48
is therefore often defined 77
is therefore often helpful 95
is therefore often ignored 73
is therefore often limited 169
is therefore often misleading 148
is therefore often omitted 69
is therefore often planted 47
is therefore often present 49
is therefore often subject 40
is therefore often written 57
is therefore proof against 41
is therefore quite bearable 43
is therefore quite capable 63
is therefore quite certain 468
is therefore quite complex 211
is therefore quite correct 503
is therefore quite evident 796
is therefore quite feasible 267
is therefore quite general 263
is therefore quite limited 594
is therefore quite logical 470
is therefore quite misleading 521
is therefore quite natural 5669
is therefore quite rational 79
is therefore quite rightly 52
is therefore quite similar 279
is therefore quite unknown 57
is therefore quite unusual 58
is therefore quite useless 222
is therefore quite variable 90
is therefore rather complex 109
is therefore rather limited 525
is therefore rather misleading 203
is therefore rather similar 76
is therefore rather startling 51
is therefore safer against 46
is therefore split between 48
is therefore still capable 51
is therefore still largely 126
is therefore still limited 129
is therefore still obscure 58
is therefore still present 149
is therefore still subject 101
is therefore still unknown 113
is therefore under control 59
is therefore which reduces 51
is unchaste loses stamina 101
is uncommon today because 60
is undergoing brain surgery 52
is undergoing final revision 43
is undergoing major surgery 88
is unfairly biased against 45
is unlawful under federal 79
is unlikely under current 66
is unlikely under present 77
is unstable under certain 52
is variously dated between 165
is variously given between 46
is variously named according 64
is violently thrown upwards 100
it abridges human freedom 71
it actually makes perfect 62
it actually works against 134
it affected large numbers 74
it affected later writers 56
it answered every purpose 325
it attracts large numbers 226
it behooves every citizen 91
it behooves every student 46
it behooves every tourist 54
it behooves social workers 58
it believed would provide 43
it casually lists several 53
it concerns human affairs 41
it conducts basic research 42
it conforms quite closely 47
it conforms rather closely 61
it consumes large amounts 119
it containing large numbers 42
it contains about fifteen 88
it contains about seventy 42
it contains blood vessels 216
it contains eight hundred 75
it contains equal amounts 173
it contains equal numbers 211
it contains every element 146
it contains every variety 79
it contains large amounts 998
it contains large numbers 477
it contains nearly everything 108
it contains seven hundred 95
it contains seven species 44
it contains sixty thousand 62
it contains small amounts 629
it contains thirty thousand 47
it contains trace amounts 106
it contains trade secrets 46
it contains varying amounts 150
it decreases quite rapidly 45
it decreases rather rapidly 187
it deserves would require 87
it destroys every vestige 48
it destroys large numbers 76
it directly tends towards 48
it embraces every species 40
it embraces every subject 52
it employed large numbers 68
it entirely under control 69
it excludes large numbers 88
it exhibits every variety 41
it exhibits fewer species 102
it exhibits varying degrees 42
it followed rather closely 58
it included large numbers 102
it includes civil liberty 83
it includes every element 68
it includes every variety 74
it includes large numbers 133
it includes shall subsist 65
it increases blood glucose 63
it increases quite rapidly 72
it increases rather rapidly 47
it increases social welfare 47
it involved large numbers 81
it involves close contact 44
it involves large amounts 74
it involves large numbers 195
it involves major surgery 41
it involves putting together 46
it involves varying degrees 43
it normally takes between 43
it normally takes several 197
it normally would because 114
it numbered about seventy 45
it numbered eight hundred 54
it numbered fifty thousand 52
it numbered seven hundred 46
it numbered thirty thousand 49
it occupied still remains 74
it operated under british 139
it operated under judicial 59
it operates under certain 57
it otherwise could possess 112
it otherwise would because 290
it otherwise would receive 49
it possible under certain 189
it possible under present 60
it presents every subject 64
it presents every variety 104
it presents under certain 72
it probably comes closest 85
it probably first appeared 110
it probably never crossed 78
it probably never entered 269
it probably never exceeds 45
it probably never existed 207
it probably never happens 119
it probably still remains 147
it probably takes several 43
it probably would increase 66
it probably would involve 48
it probably would produce 69
it probably would provide 42
it probably would require 212
it produced amazing results 102
it produced large amounts 76
it produced large numbers 51
it produced mixed results 62
it produces every species 46
it produces large amounts 350
it produces large numbers 151
it produces quick results 44
it produces toxic effects 60
it produces white flowers 84
it promotes human welfare 165
it promotes social cohesion 67
it promotes social justice 48
it promotes social welfare 67
it promptly after receipt 145
it properly would require 272
it protects people against 58
it provided ample material 47
it provided strong support 88
it provides ample material 47
it provides large amounts 61
it provides social support 51
it provides strong support 236
it received added impetus 60
it received fresh impetus 103
it received glowing reviews 63
it received large amounts 53
it received legal sanction 46
it received mixed reviews 478
it received scant support 42
it received strong support 399
it receives large amounts 68
it receives solar radiation 43
it receives strong support 140
it recovers fresh verdure 165
it remained quite unknown 60
it remained under british 180
it remained under control 79
it remained under egyptian 42
it remained under ottoman 52
it remained under spanish 97
it remained under turkish 44
it remained until finally 40
it remained until january 497
it remained until napoleon 43
it remained until october 265
it remained until ordered 90
it remained until removed 83
it remained until shortly 66
it remained within certain 70
it required every exertion 67
it required large amounts 100
it required large capital 67
it required large numbers 70
it required moral courage 138
it required seven hundred 43
it required sixty priests 59
it required sixty shillings 50
it requires about fifteen 67
it requires close contact 51
it requires every exertion 41
it requires large amounts 686
it requires large capital 147
it requires large numbers 141
it requires large volumes 61
it requires moral courage 156
it resisted every attempt 51
it respects civil affairs 198
it scarcely needs comment 101
it scarcely needs mentioning 151
it secretes large amounts 55
it somewhat under control 46
it strictly under control 43
it suddenly sprang forward 42
it suddenly turns towards 50
it suffered total eclipse 71
it suggests rather strongly 43
it supposes moral liberty 57
it therefore falls outside 48
it therefore often happens 110
it therefore seems certain 100
it therefore seems evident 48
it therefore seems logical 158
it therefore seems natural 114
it therefore seems prudent 68
it therefore still remains 76
it therefore which brought 67
it vanished every rational 56
