karma can never be 66
knife and stabs the 148
knife and start to 57
knife and steel in 82
knife and stick it 292
knife and stood up 298
knife and stuck it 777
knife and stuck the 80
knife and takes the 46
knife and throwing it 96
knife and throws it 134
knife and thrust it 639
knife and thrust the 48
knife and tried to 1747
knife and tries to 147
knife and turning it 40
knife and twist it 45
knife and waved it 262
knife and wiped it 160
knife and wiped the 78
knife are shown in 46
knife can easily be 60
knife can sever the 48
knife for cutting it 44
knife for cutting the 999
knife for cutting up 381
knife for opening the 60
knife for slicing the 54
knife for which he 82
knife has really no 52
knife hid under the 75
knife lay close by 135
knife not sparing the 47
knife she began to 49
knife that could be 240
knife that might be 47
knife that shone in 54
knife that would be 81
knife too close to 40
knife was about to 328
knife was aimed at 60
knife was fixed in 64
knife was found at 114
knife was found by 58
knife was found in 1697
knife was found on 355
knife was found to 100
knife was given to 164
knife was loose in 68
knife was still at 66
knife was still in 989
knife was still on 67
knife was stuck in 1003
knife was thrown at 97
knife was thrust in 117
knife with blood on 128
knife with which he 5591
knife with which it 392
knife with which the 2020
knife with which to 2627
knife with which we 177
knits his brows in 50
knobs are found in 54
knobs are shown in 52
knobs with which the 66
knock and enter in 1213
knock and enter the 148
knock big holes in 42
knock him about as 109
knock him about the 505
knock his father in 45
knock his father on 61
knock out either of 159
knock out power to 47
knock out russia in 41
knock them about in 50
knock was given at 278
knock was given on 63
knock you right on 130
knoll and began to 76
knoll that faced the 58
knoll that spake the 154
knots and bands in 68
knots and bands of 49
knots and began to 84
knots and curls of 79
knots and grain of 52
knots and gusting to 45
knots and kinks in 49
knots and lines of 44
knots and links in 126
knots and loops in 49
knots and loops of 136
knots and lumps of 107
knots and roots of 47
knots and strings as 79
knots and strings of 52
knots and tried to 47
knots and tufts of 49
knots and untie the 44
knots and waves of 45
knots and waves on 67
knots are easier to 41
knots are found in 141
knots are given in 43
knots are shown in 157
knots can easily be 41
knots that bound the 85
knots that could be 72
knots that would be 40
knots was known to 48
knots with gusts to 285
knots with gusts up 76
knots with which he 69
knots with which it 110
knots with which the 589
knowing all about it 2452
knowing all about me 155
knowing all about my 88
knowing all about the 2475
knowing all about us 94
knowing all kinds of 225
knowing all sides of 57
knowing all sorts of 282
knowing all would be 126
knowing and abiding by 89
knowing and about the 41
knowing and adoring the 307
knowing and changing the 176
knowing and dreading the 87
knowing and feeling as 168
knowing and feeling in 335
knowing and feeling is 109
knowing and feeling it 73
knowing and feeling of 466
knowing and feeling the 439
knowing and feeling to 59
knowing and forms of 110
knowing and judging of 66
knowing and judging the 92
knowing and keeping in 41
knowing and keeping the 95
knowing and knowing is 75
knowing and known by 52
knowing and known is 69
knowing and known to 55
knowing and learning as 163
knowing and learning in 659
knowing and learning is 81
knowing and learning the 60
knowing and learning to 73
knowing and looking at 43
knowing and meeting the 119
knowing and method in 214
knowing and modes of 103
knowing and obeying the 306
knowing and relying on 42
knowing and serving the 177
knowing and sharing the 59
knowing and sound in 69
knowing and speaking of 103
knowing and speaking the 91
knowing and strong as 82
knowing and talking to 83
knowing and teaching the 98
knowing and telling the 137
knowing and thinking as 44
knowing and thinking in 101
knowing and thinking is 84
knowing and thinking of 124
knowing and valuing the 76
knowing and wanting to 112
knowing and willing as 198
knowing and willing in 221
knowing and willing is 163
knowing and willing it 60
knowing and willing of 318
knowing and willing the 147
knowing and willing to 87
knowing and wishing to 52
knowing are based on 52
knowing are willing to 120
knowing both sides of 297
knowing can easily be 223
knowing can never be 221
knowing each feeling as 55
knowing god loves us 59
knowing god which is 45
knowing god would be 47
knowing her cause to 106
knowing her father as 95
knowing her place in 95
knowing his father as 46
knowing his father to 107
knowing his habit of 109
knowing his level of 158
knowing his place in 257
knowing his place is 112
knowing his place of 50
knowing his sense of 61
knowing his skill in 76
knowing his state of 154
knowing his value as 53
knowing his views on 114
knowing how badly he 335
knowing how badly the 115
knowing how badly we 40
knowing how close he 421
knowing how close it 67
knowing how close the 331
knowing how close to 303
knowing how close we 157
knowing how dearly we 57
knowing how easily he 135
knowing how easily it 71
knowing how easily the 169
knowing how easily we 47
knowing how either to 80
knowing how happy he 68
knowing how happy it 51
knowing how large an 52
knowing how large it 70
knowing how large the 279
knowing how lucky he 47
knowing how nearly he 66
knowing how odious the 62
knowing how often he 123
knowing how often in 62
knowing how often it 141
knowing how often the 289
knowing how often we 60
knowing how people in 52
knowing how prone the 137
knowing how prone we 62
knowing how right he 72
knowing how short my 42
knowing how short the 66
knowing how small the 44
knowing how strong the 265
knowing how tired he 64
knowing how tough it 48
knowing how unfit he 62
knowing how unfit it 50
knowing its cause or 49
knowing its place in 180
knowing its power to 63
knowing its value at 52
knowing its value in 117
knowing its value is 54
knowing its value or 43
knowing its value to 53
knowing not where he 209
knowing not where it 75
knowing not where the 81
knowing not where to 687
knowing not where we 56
knowing not which to 43
knowing one piece of 63
knowing one spark on 72
knowing our footing in 46
knowing our place in 107
knowing she could be 253
knowing she could do 285
knowing she could go 62
knowing she could no 185
knowing she liked to 49
knowing she loved me 74
knowing she might as 62
knowing she might be 220
knowing she ought to 209
knowing she spoke the 75
knowing she would be 3087
knowing she would do 207
knowing she would go 132
knowing that about the 46
knowing that abyss to 48
knowing that action is 59
knowing that after he 85
knowing that after so 42
knowing that after the 532
knowing that anything he 156
knowing that anything is 138
knowing that beauty is 85
knowing that beneath the 103
knowing that change is 148
knowing that could be 74
knowing that either of 120
knowing that either the 63
knowing that error is 63
knowing that every thing 172
knowing that given the 46
knowing that gives us 41
knowing that heaven is 79
knowing that hours of 66
knowing that jesus is 461
knowing that later in 54
knowing that later on 108
knowing that learning is 53
knowing that makes it 103
knowing that makes me 105
knowing that makes the 77
knowing that might be 103
knowing that money is 97
knowing that never in 53
knowing that often the 50
knowing that others do 90
knowing that others in 119
knowing that paris is 64
knowing that parts of 66
knowing that people do 92
knowing that people in 157
knowing that people of 56
knowing that poetry is 43
knowing that power is 47
knowing that seems to 58
knowing that since he 92
knowing that since it 47
knowing that since the 169
knowing that smoking is 46
knowing that sound is 49
knowing that thanks to 54
knowing that theirs is 64
knowing that though he 147
knowing that though it 58
knowing that though the 266
knowing that though we 65
knowing that today is 73
knowing that under the 544
knowing that until he 80
knowing that until the 95
knowing that water is 123
knowing that where he 80
knowing that where the 139
knowing that where we 47
knowing that which he 134
knowing that which is 877
knowing that which it 86
knowing that which we 101
knowing that while he 427
knowing that while it 130
knowing that while the 375
knowing that while we 501
knowing that within an 56
knowing that within the 261
knowing that women in 45
knowing that would be 723
knowing that writing is 54
knowing that yours is 60
knowing them until we 85
knowing them would be 77
knowing they belong to 73
knowing they could be 466
knowing they could do 227
knowing they could no 61
knowing they might be 418
knowing they ought to 42
knowing they would be 4211
knowing they would do 134
knowing they would go 132
knowing things about me 60
knowing things about the 214
knowing this about me 54
knowing this about the 41
knowing this could be 191
knowing this makes me 48
knowing this might be 301
knowing this piece of 60
knowing this point of 56
knowing this state of 97
knowing this story of 47
knowing this trait in 40
knowing this voice to 61
knowing this would be 1200
knowing who could be 108
knowing who holds the 49
knowing who jesus is 122
knowing who lived in 100
knowing who makes the 49
knowing who might be 714
knowing who owned the 76
knowing who would be 745
knowing who wrote it 336
knowing who wrote the 142
knowing with which the 43
knowing with which to 53
knowing with which we 71
knowing you belong to 81
knowing you could be 151
knowing you could do 100
knowing you loved me 57
knowing you makes me 64
knowing you might be 156
knowing you would be 550
known all about in 46
known all about it 3623
known all about me 176
known all about my 137
known all about the 4897
known all about us 87
known all kinds of 597
known all parts of 45
known all round the 638
known all sorts of 390
known all souls to 41
known and about the 51
known and above the 257
known and acted on 1068
known and added to 213
known and after the 73
known and appear in 176
known and appear to 389
known and apply it 42
known and based on 220
known and began to 335
known and begin to 42
known and belong to 86
known and borne in 152
known and cited as 4493
known and cited by 410
known and cited in 182
known and close at 42
known and close to 140
known and could be 3904
known and easier to 319
known and either the 79
known and equal to 1351
known and famed as 84
known and feared as 1472
known and feared at 43
known and feared by 1920
known and feared in 1081
known and feared on 308
known and feared the 104
known and fixed as 87
known and fixed at 110
known and fixed by 150
known and fixed in 158
known and forms the 214
known and found in 318
known and found to 216
known and given as 108
known and given by 678
known and given in 457
known and given to 97
known and gives the 55
known and grown as 93
known and grown by 51
known and grown in 228
known and grown to 82
known and grown up 150
known and hated as 151
known and hated by 290
known and hated in 121
known and hence is 44
known and hence it 97
known and hence the 955
known and hence we 89
known and knowing in 91
known and known by 89
known and known to 4317
known and liked as 452
known and liked at 254
known and liked by 4252
known and liked in 2618
known and liked my 45
known and liked of 103
known and liked on 136
known and liked so 183
known and liked the 282
known and liked to 62
known and lived by 154
known and lived in 583
known and lived it 88
known and lives to 74
known and loved as 3536
known and loved at 480
known and loved by 15272
known and loved in 8137
known and loved is 583
known and loved it 576
known and loved me 255
known and loved my 323
known and loved no 42
known and loved of 1602
known and loved on 984
known and loved or 49
known and loved so 2090
known and loved the 2139
known and loved to 514
known and loved us 119
known and makes it 43
known and might be 403
known and mined in 95
known and named as 368
known and named by 332
known and named in 190
known and named the 40
known and needs no 2065
known and needs to 629
known and never to 132
known and noted by 70
known and noted in 156
known and occur in 46
known and often the 130
known and ought to 340
known and owned by 259
known and quite as 48
known and seems to 562
known and serve as 227
known and shall be 142
known and shown by 89
known and shown in 209
known and shown to 105
known and since it 234
known and since the 562
known and spread in 81
known and still in 148
known and still is 43
known and still the 120
known and still to 100
known and taken as 273
known and taken in 41
known and taken to 235
known and tends to 87
known and tried in 162
known and tried to 219
known and tries to 41
known and under the 157
known and until the 161
known and where he 493
known and where it 456
known and where the 1635
known and where we 65
known and which do 42
known and which he 447
known and which in 420
known and which is 1670
known and which it 171
known and which the 350
known and which we 352
known and while the 95
known and within the 310
known and worthy of 303
known and would be 1438
known any longer as 47
known any where in 63
known any woman to 80
known are based on 100
known are found in 825
known are found to 67
known are given in 445
known are shown in 403
known art dealer in 46
known being found in 87
known both about the 79
known both sides of 125
known both within the 207
known but appear to 356
known but could be 673
known but might be 134
known but needs to 61
known but seems to 318
known but since the 49
known but where the 99
known but which he 58
known but which is 484
known but which the 100
known but worthy of 47
known but would be 83
known can easily be 95
known can never be 499
known few equal to 305
known few people in 52
known for anything in 319
known for books on 92
known for breaking the 232
known for breaking up 99
known for causing the 103
known for changing the 146
known for close on 82
known for close to 250
known for coining the 375
known for creating the 1349
known for deeds of 191
known for drawing the 101
known for editing the 110
known for eight or 59
known for either of 148
known for either the 130
known for engaging in 216
known for failing to 42
known for finding the 134
known for getting the 245
known for helping the 313
known for helping to 540
known for holding the 148
known for hosting the 260
known for housing the 136
known for keeping the 311
known for keeping to 58
known for killing the 53
known for miles in 52
known for months it 55
known for months of 72
known for months or 178
known for months to 46
known for penning the 43
known for people to 442
known for picking up 172
known for playing in 90
known for playing the 966
known for pushing the 260
known for putting on 218
known for putting the 158
known for raising the 144
known for relying on 98
known for roles in 62
known for running the 139
known for selling the 42
known for serving as 164
known for serving the 360
known for setting the 53
known for setting up 189
known for seven or 55
known for sharing the 95
known for short as 3218
known for showing up 132
known for skill in 164
known for solving the 257
known for speaking in 95
known for speaking the 40
known for teaching the 104
known for telling the 295
known for testing the 105
known for thirty or 47
known for throwing the 70
known for treating the 128
known for turning the 63
known for wanting to 256
known for weeks of 91
known for weeks or 67
known for which it 43
known for which no 51
known for which of 56
known for which the 414
known for winning the 187
known for working in 214
known for working on 136
known for works in 191
known for works of 204
known for writing in 78
known for writing on 88
known for writing the 1308
known had begun to 92
known had ceased to 47
known her equal in 46
known her father as 155
known her father in 116
known her father or 42
known her father so 89
known her father to 333
known her first as 108
known her first in 49
known her mother as 126
known her mother at 46
known her mother in 48
known her mother or 50
known her mother to 286
known her place in 49
known her share of 256
known her since he 273
known her since my 132
known her since the 726
known her since we 519
known her views on 46
known him after the 147
known him first as 406
known him first at 51
known him first in 97
known him later in 51
known him nearly as 62
known him often to 46
known him quite so 45
known him since at 43
known him since he 12266
known him since my 405
known him since the 1824
known him since we 1147
known him spoke of 41
known him under the 63
known him while at 56
known him while he 218
known his change of 112
known his claim to 109
known his crime to 42
known his debts of 45
known his equal in 83
known his father as 246
known his father at 81
known his father in 223
known his father or 99
known his father so 109
known his father to 337
known his habit of 47
known his method of 67
known his mother as 132
known his mother in 72
known his mother to 222
known his notes so 173
known his place in 48
known his place of 78
known his plans to 445
known his power to 49
known his sense of 57
known his share of 519
known his skill in 53
known his stand on 127
known his state of 44
known his views as 45
known his views in 198
known his views of 45
known his views on 773
known his views to 369
known his wants by 89
known his wants in 79
known his wants to 191
known his words to 62
known hot springs in 128
known hot springs of 43
known how badly he 116
known how badly it 118
known how badly the 63
known how badly we 87
known how close he 487
known how close the 523
known how close to 167
known how close we 74
known how dearly he 47
known how easily he 69
known how easily it 60
known how easily the 120
known how large an 76
known how large the 334
known how loyal he 70
known how nearly he 57
known how nearly the 140
known how often he 71
known how often it 147
known how often the 374
known how right he 131
known how short the 42
known how small the 74
known how strong the 287
known how sweet it 41
known how timid he 51
known how tired he 44
known how tough it 41
known how vital it 187
known its plans to 60
known its power to 90
known its share of 292
known its views as 42
known its views at 52
known its views in 107
known its views on 456
known its views to 110
known its wants to 47
known law firms in 280
known law firms of 42
known law which is 105
known long after as 353
known long after the 211
known long since in 258
known long since to 54
known low level of 48
known may still be 47
known men drown to 49
known men within my 57
known men worthy of 80
known myth about the 65
known nor cared to 42
known now about the 429
known now under the 225
known old story in 76
known one after the 42
known one equal to 117
known one wench in 45
known one where he 103
known one where the 176
known our mates to 80
known our share of 103
known our views to 46
known our wants to 199
known poem about the 248
known poet might be 212
known sex could be 55
known she could be 426
known she could do 176
known she loved me 45
known she might be 160
known she ought to 41
known she would at 42
known she would be 3602
known she would do 647
known she would go 151
known song about the 167
known than about the 132
known than could be 81
known than either of 854
known than either the 229
known than liked in 49
known than might be 196
known than others in 191
known than would be 112
known that about me 64
known that about the 615
known that above the 135
known that action on 77
known that after an 324
known that after he 109
known that after the 5370
known that anything of 64
known that appear to 68
known that atoms of 69
known that bands of 112
known that below the 58
known that beneath the 129
known that binding of 175
known that birds of 188
known that blood is 49
known that burial in 68
known that cases of 436
known that cells in 231
known that cells of 110
known that change in 127
known that change of 49
known that changing the 177
known that china is 247
known that close to 133
known that color is 57
known that could be 835
known that crime is 41
known that either of 397
known that either the 542
known that every thing 126
known that feeling of 73
known that finding the 97
known that forms of 92
known that george ii 76
known that george iv 52
known that george the 73
known that given the 147
known that glass is 173
known that growth in 116
known that growth is 147
known that growth of 205
known that heaven is 45
known that henry the 153
known that iodine is 132
known that italy is 49
known that james ii 45
known that japan is 194
known that jesus is 171
known that later in 193
known that later on 116
known that learning is 204
known that light is 690
known that light of 108
known that louis the 72
known that maize is 42
known that males of 82
known that might be 89
known that mines of 134
known that money is 75
known that music is 96
known that names of 85
known that nearly the 82
known that needs to 95
known that never in 40
known that night in 63
known that often the 208
known that ozone is 163
known that parts of 512
known that people do 393
known that people in 794
known that people of 505
known that people on 40
known that peter the 74
known that poetry is 87
known that power is 56
known that price is 42
known that raising the 64
known that rates of 352
known that russia is 185
known that salts of 156
known that seeds of 146
known that sense of 114
known that seven of 75
known that since he 307
known that since my 43
known that since the 3520
known that since we 85
known that sleep is 76
known that smoking is 312
known that sound is 401
known that state of 45
known that steel is 53
known that sugar is 177
known that terms of 45
known that tests of 88
known that thanks to 46
known that though he 96
known that though the 482
known that today the 99
known that under no 415
known that under the 3368
known that until he 61
known that until the 753
known that users of 118
known that vision is 40
known that wages in 101
known that water at 55
known that water in 245
known that water is 988
known that waves of 57
known that where the 621
known that which he 75
known that which is 881
known that which it 88
known that while at 42
known that while he 667
known that while in 353
known that while it 92
known that while the 1987
known that while we 92
known that within the 2015
known that women do 148
known that women in 507
known that women of 118
known that works of 112
known that would be 1484
known thee still to 49
known them either in 68
known them since he 76
known them since my 48
known them since the 293
known them since we 77
known them write so 41
known then about the 461
known then under the 67
known they appear to 53
known they could at 81
known they could be 239
known they could do 71
known they might be 208
known they would be 2771
known they would do 208
known they would go 72
known things about the 46
known things would be 131
known this about me 62
known this change of 44
known this could be 44
known this feeling of 275
known this method of 91
known this method to 103
known this might be 49
known this piece of 43
known this place as 83
known this power in 84
known this sense of 94
known this since he 98
known this since my 41
known this since the 314
known this state of 205
known this woman as 126
known this would be 1138
known tom since he 50
known two cases in 102
known two cases of 421
known two cases so 263
known two kinds of 202
known two types of 148
known was about to 226
known was based on 99
known was bound to 76
known was found at 106
known was found by 118
known was found in 494
known was given to 183
known was liable to 42
known was never so 86
known who built it 89
known who built the 168
known who could be 136
known who could do 49
known who fired the 169
known who lived in 143
known who might be 92
known who ought to 46
known who owned the 73
known who would be 436
known who wrote it 198
known who wrote the 423
known with either the 79
known with which it 74
known with which of 131
known with which the 84
known with which to 84
known yet about the 1075
known you could be 132
known you could do 156
known you liked it 43
known you loved me 99
known you since my 46
known you since the 386
known you since we 249
known you would be 1367
known you would do 251
known you would go 55
knows all about an 42
knows all about in 119
knows all about it 20910
knows all about me 2178
knows all about my 1054
knows all about the 15400
knows all about us 2233
knows all kinds of 808
knows all parts of 49
knows all sides of 57
knows all sorts of 1037
knows and avows the 216
knows and calls by 45
knows and comes to 83
knows and dares to 61
knows and dreads it 82
knows and dreads the 128
knows and fails to 54
knows and feels as 106
knows and feels he 121
knows and feels in 132
knows and feels is 204
knows and feels it 362
knows and feels the 1033
knows and feels to 307
knows and heeds the 56
knows and keeps the 70
knows and knows he 207
knows and likes the 422
knows and likes to 84
knows and lives by 72
knows and lives in 149
knows and lives the 78
knows and loves as 170
knows and loves in 138
knows and loves is 105
knows and loves it 313
knows and loves me 210
knows and loves my 47
knows and loves so 321
knows and loves the 2348
knows and loves to 124
knows and loves us 427
knows and makes it 47
knows and names the 57
knows and needs to 326
knows and obeys the 190
knows and ought to 109
knows and seeks to 50
knows and seems to 71
knows and speaks of 75
knows and speaks the 99
knows and tells of 51
knows and tells the 113
knows and tells us 144
knows and thinks he 70
knows and thinks is 40
knows and thinks of 262
knows and thinks the 43
knows and tries to 115
knows and turns to 46
knows and wants to 492
knows and where he 81
knows and which he 265
knows and which is 152
knows and which it 61
knows and which the 79
knows and wills is 64
knows and wills it 95
knows and wills the 205
knows are bound to 75
knows both sides of 389
knows but fails to 63
knows but might as 123
knows but which is 70
knows can never be 408
knows each sheep by 58
knows few people in 47
knows god looks on 51
knows her child is 134
knows her father is 208
knows her lover is 103
knows her mother is 408
knows her paris by 41
knows her place as 140
knows her place in 252
knows her place is 45
knows her power to 49
knows him knows he 59
knows him knows the 141
knows him until he 44
knows his bible as 58
knows his cause is 195
knows his cause to 42
knows his child is 97
knows his danger as 48
knows his enemy is 45
knows his father is 460
knows his grave to 67
knows his horse is 44
knows his mother is 344
knows his place as 78
knows his place in 1797
knows his place is 98
knows his place of 173
knows his point of 42
knows his power is 42
knows his power to 41
knows his sheep by 238
knows his story is 42
knows his trade as 64
knows his trade is 62
knows his trade so 40
knows his value to 43
knows how awful it 96
knows how badly he 126
knows how badly it 42
knows how badly the 107
knows how badly we 83
knows how black my 51
knows how close he 167
knows how close it 48
knows how close the 178
knows how close to 149
knows how close we 225
knows how easily he 128
knows how easily it 140
knows how easily the 329
knows how easily we 98
knows how faint the 50
knows how fatal it 41
knows how frail we 59
knows how fully the 47
knows how happy he 82
knows how happy we 47
knows how large an 47
knows how large it 150
knows how large the 321
knows how lucky he 354
knows how often he 489
knows how often in 146
knows how often it 251
knows how often or 285
knows how often the 568
knows how often we 223
knows how panic is 242
knows how people in 42
knows how prone we 44
knows how risky it 51
knows how sharp it 252
knows how small is 45
knows how small the 93
knows how strong he 98
knows how strong is 96
knows how strong the 332
knows how sweet it 42
knows how tough it 211
knows how vital it 51
knows its place in 327
knows its power to 75
knows its value as 97
knows nor cares if 45
knows nor cares to 279
knows nor needs to 63
knows nor wants to 127
knows not anything of 47
knows not circe the 45
knows not either the 56
knows not where at 57
knows not where he 1689
knows not where in 52
knows not where is 108
knows not where it 550
knows not where or 292
knows not where the 301
knows not where to 5158
knows not which is 807
knows not which of 348
knows not which to 1128
knows now about the 91
knows now where he 93
knows now where it 46
knows now where the 170
knows now where to 43
knows one ought to 149
knows our frame is 137
knows our hearts to 55
knows she could be 135
knows she could do 63
knows she knows he 68
knows she knows it 74
knows she likes to 48
knows she lives in 50
knows she loves the 51
knows she might be 68
knows she needs it 131
knows she needs the 63
knows she needs to 796
knows she ought to 556
knows she tried to 67
knows she wants it 70
knows she wants to 584
knows she would be 339
knows she would do 45
knows ten times as 375
knows that about me 150
knows that action is 87
knows that after an 49
knows that after he 256
knows that after the 806
knows that alice is 72
knows that anything he 113
knows that anything in 88
knows that anything is 155
knows that arthur is 42
knows that beauty is 183
knows that beneath the 189
knows that billy is 75
knows that black is 61
knows that blood is 74
knows that breathing is 64
knows that change is 294
knows that cheating is 81
knows that china is 105
knows that could be 45
knows that crime is 63
knows that danger is 79
knows that david is 114
knows that defeat is 43
knows that demon is 117
knows that drink is 51
knows that egypt is 96
knows that either he 105
knows that either of 80
knows that either the 146
knows that every thing 126
knows that father is 72
knows that feeling of 115
knows that force is 56
knows that frank is 43
knows that george is 105
knows that getting the 86
knows that given the 95
knows that gives it 51
knows that grass is 117
knows that growth is 75
knows that harry is 75
knows that heaven is 127
knows that helen is 58
knows that henry is 46
knows that homer is 93
knows that islam is 50
knows that israel is 107
knows that italy is 60
knows that james is 63
knows that japan is 136
knows that jesus is 808
knows that jonah is 87
knows that jones is 142
knows that keeping the 46
knows that killing is 71
knows that labor is 79
knows that later on 115
knows that learning is 164
knows that learning to 59
knows that light is 77
knows that maxim or 103
knows that might be 45
knows that modes of 41
knows that money is 525
knows that mother is 59
knows that music is 104
knows that never in 45
knows that night is 87
knows that often it 46
knows that often the 164
knows that others do 141
knows that others in 60
knows that paris is 120
knows that people do 402
knows that people in 320
knows that people of 134
knows that peter is 127
knows that poetry is 227
knows that power is 581
knows that price is 51
knows that raising the 48
knows that reason is 87
knows that right is 77
knows that russia is 155
knows that sarah is 50
knows that satan is 100
knows that sense of 66
knows that since he 95
knows that since the 418
knows that sleep is 188
knows that smoking is 373
knows that sound is 60
knows that space is 119
knows that spain is 41
knows that speed is 43
knows that stealing is 200
knows that stone is 48
knows that sugar is 80
knows that sweet is 61
knows that teaching is 98
knows that thinking is 52
knows that thomas is 49
knows that though he 266
knows that though in 48
knows that though it 66
knows that though the 243
knows that today is 115
knows that today it 48
knows that today the 94
knows that trade is 51
knows that trust is 42
knows that under no 80
knows that under the 845
knows that until he 117
knows that until the 169
knows that venus is 88
knows that water is 438
knows that where he 95
knows that where the 193
knows that which he 560
knows that which is 1094
knows that which it 92
knows that which the 109
knows that which we 63
knows that while he 506
knows that while it 177
knows that while the 588
knows that while we 78
knows that white is 46
knows that winning is 52
knows that within the 360
knows that woman is 91
knows that women do 93
knows that women in 46
knows that working in 41
knows that would be 534
knows that writing is 169
knows that yours is 66
knows they belong to 121
knows they could be 71
knows they might be 44
knows they ought to 179
knows they would be 189
knows things about me 192
knows things about the 282
knows things which he 55
knows this about me 190
knows this about the 119
knows this could be 71
knows this feeling of 66
knows this house is 42
knows this knows the 76
knows this lives in 47
knows this piece of 57
knows this place is 109
knows this quite as 48
knows this state of 67
knows this story of 46
knows this until he 60
knows this world is 48
knows this world of 67
knows this would be 166
knows two forms of 58
knows two kinds of 226
knows two people in 109
knows two types of 105
knows was usual in 44
knows who began it 43
knows who broke the 62
knows who built it 293
knows who built the 245
knows who could be 97
knows who dance the 70
knows who fired it 62
knows who fired the 380
knows who holds the 119
knows who jesus is 273
knows who knows the 157
knows who lives in 170
knows who makes the 69
knows who might be 498
knows who needs to 50
knows who ought to 51
knows who shall be 113
knows who stole the 115
knows who tried to 60
knows who tries to 127
knows who wants to 68
knows who works in 47
knows who would be 150
knows who wrote it 598
knows who wrote the 694
knows why italy is 104
knows why people do 170
knows you belong to 79
knows you could be 46
knows you could do 65
knows you might be 95
knows you ought to 98
knows you spent the 41
knows you tried to 99
knows you would be 104
kraal being seated on 60
