keel had touched the 45
kind and forgiving of 103
kind and forgiving to 872
kind and function of 65
kind and gathered on 90
kind and gracious as 476
kind and gracious he 83
kind and gracious in 500
kind and gracious of 136
kind and gracious the 142
kind and gracious to 3880
kind and gravity of 68
kind and helpful as 646
kind and helpful at 197
kind and helpful he 131
kind and helpful in 1846
kind and helpful on 137
kind and helpful the 86
kind and helpful thing 41
kind and helpful to 11996
kind and invited me 137
kind and invited us 49
kind and lenient as 83
kind and lenient in 59
kind and lenient to 161
kind and liberal as 124
kind and liberal in 608
kind and liberal on 42
kind and liberal to 1962
kind and limited in 96
kind and location of 2903
kind and managed to 46
kind and members of 97
kind and moreover he 44
kind and motherly as 46
kind and motherly in 260
kind and motherly to 382
kind and numbers of 262
kind and offered me 88
kind and offered to 210
kind and offered us 43
kind and patient as 424
kind and patient he 123
kind and patient in 638
kind and patient to 526
kind and pattern of 156
kind and peaceful to 46
kind and perhaps the 74
kind and pitiful to 173
kind and pleasant as 259
kind and pleasant in 226
kind and pleasant to 1522
kind and position of 389
kind and priority of 140
kind and purpose of 184
kind and purpose to 57
kind and quality as 2138
kind and quality at 165
kind and quality by 68
kind and quality in 251
kind and quality is 170
kind and quality of 42649
kind and quality or 96
kind and quality to 825
kind and quantum of 211
kind and rational is 155
kind and refused to 183
kind and sincere in 43
kind and sources of 69
kind and species of 278
kind and subject to 251
kind and tactful in 42
kind and texture of 42
kind and variety of 1740
kind and variety to 60
kind and welcoming as 50
kind and welcoming to 304
kind are adapted to 42
kind are allowed in 118
kind are allowed on 159
kind are allowed to 473
kind are alluded to 61
kind are anathema to 43
kind are applied to 135
kind are arranged at 48
kind are arranged in 108
kind are assumed to 97
kind are avoided by 47
kind are beginning to 150
kind are brought in 88
kind are brought to 283
kind are capable of 632
kind are carried on 902
kind are carried to 74
kind are central to 59
kind are certain to 99
kind are charged to 64
kind are classed as 78
kind are covered by 82
kind are decided by 40
kind are defined as 114
kind are defined by 91
kind are denoted by 63
kind are devoted to 55
kind are evident in 54
kind are exposed to 70
kind are familiar in 67
kind are familiar to 287
kind are foreign to 101
kind are founded on 103
kind are granted to 67
kind are handled by 51
kind are handled in 45
kind are helpful in 57
kind are illegal in 57
kind are implied in 40
kind are imposed on 69
kind are limited by 44
kind are limited in 143
kind are limited to 139
kind are located in 52
kind are matters of 96
kind are measured by 41
kind are noticed in 47
kind are offered by 81
kind are offered in 48
kind are offered to 98
kind are opposed to 62
kind are outside of 138
kind are outside the 87
kind are peculiar to 99
kind are perhaps the 70
kind are present in 499
kind are present on 57
kind are present we 40
kind are printed in 65
kind are reduced to 85
kind are related by 350
kind are related in 176
kind are related of 96
kind are related to 229
kind are removed by 47
kind are revealed in 40
kind are similar in 57
kind are similar to 212
kind are subject to 737
kind are superior to 66
kind are typical in 43
kind are typical of 302
kind are unknown in 223
kind are unknown to 67
kind are unusual in 44
kind are usually in 71
kind are usually of 107
kind are usually the 103
kind are visible in 65
kind are written in 92
kind bear witness to 100
kind being allowed to 69
kind being brought to 42
kind being carried on 412
kind but because it 48
kind but differing in 103
kind but inferior in 40
kind but perhaps of 52
kind but similar in 191
kind but smaller in 65
kind can explain the 46
kind can increase the 43
kind can perhaps be 68
kind can pretend to 74
kind can provide the 84
kind can usually be 433
kind far inferior to 93
kind far superior to 58
kind for defraying the 125
kind for himself or 393
kind for upwards of 42
kind had appeared in 114
kind had existed in 224
kind has accrued to 113
kind has appeared in 133
kind has appeared to 74
kind has existed in 183
kind has induced me 62
kind has objects of 82
kind long familiar in 57
kind long familiar to 45
kind low whisper as 54
kind may consist of 101
kind may explain the 71
kind may increase the 45
kind may occasion the 41
kind may perhaps be 374
kind may usually be 58
kind not adapted to 44
kind not conducing to 67
kind not covered by 65
kind not present in 46
kind not related to 46
kind not subject to 196
kind not unknown in 91
kind not unusual in 72
kind now alluded to 100
kind now imposed by 50
kind now remaining in 81
kind old friends the 121
kind one expects to 102
kind put forward by 316
kind put forward in 85
kind run counter to 117
kind she alluded to 117
kind than extends to 43
kind that abounds in 85
kind that affects the 121
kind that allowed the 53
kind that amounts to 56
kind that appealed to 464
kind that appeared in 681
kind that appeared on 55
kind that appeared to 68
kind that applies to 93
kind that belonged to 168
kind that brought me 52
kind that brought on 44
kind that brought the 116
kind that carries the 61
kind that concern us 41
kind that defines the 46
kind that demands the 48
kind that depends on 227
kind that emerged in 162
kind that enabled the 57
kind that enables the 101
kind that enables us 110
kind that existed at 43
kind that existed in 607
kind that figures in 52
kind that focuses on 107
kind that follows the 97
kind that happens in 93
kind that happens to 151
kind that justify the 42
kind that members of 48
kind that permits the 72
kind that prefers the 57
kind that prefers to 60
kind that produce the 70
kind that reduces the 41
kind that refuses to 107
kind that relates to 53
kind that remains in 49
kind that renders the 104
kind that require the 51
kind that resides in 46
kind that results in 535
kind that searched it 85
kind that threatens to 46
kind that violates the 44
kind that whisper to 45
kind was adopted by 53
kind was adopted in 75
kind was alleged in 40
kind was allowed at 66
kind was allowed in 145
kind was allowed on 61
kind was allowed to 417
kind was anathema to 120
kind was applied to 276
kind was arrived at 58
kind was beginning to 206
kind was brought by 56
kind was brought in 123
kind was brought to 451
kind was brought up 67
kind was capable of 108
kind was carried by 40
kind was carried on 740
kind was carried to 117
kind was certain to 173
kind was current in 43
kind was devised by 118
kind was enacted in 99
kind was erected at 49
kind was erected by 97
kind was erected in 124
kind was evident in 47
kind was exacted by 74
kind was excited in 46
kind was exposed to 49
kind was foreign to 228
kind was founded at 90
kind was founded by 60
kind was founded in 190
kind was granted by 109
kind was granted to 62
kind was happening in 56
kind was hateful to 42
kind was imposed on 84
kind was limited to 112
kind was obliged to 40
kind was offered by 174
kind was offered in 69
kind was offered to 228
kind was patched up 60
kind was perhaps the 55
kind was planted in 47
kind was present in 180
kind was present to 46
kind was reduced to 49
kind was related by 53
kind was related to 186
kind was similar to 82
kind was started by 48
kind was started in 133
kind was subject to 74
kind was unknown in 53
kind was unknown to 157
kind was visible in 155
kind was visible on 70
kind was welcome to 58
kind was written by 187
kind was written in 68
kind who believe in 69
kind with members of 70
kind with respect to 2111
kind yet offered to 44
kind yet written in 72
kiss and comfort the 86
kiss and embrace as 113
kiss and embrace in 216
kiss and embrace it 90
kiss and embrace me 259
kiss and embrace my 42
kiss and embrace of 89
kiss and embrace the 427
kiss and forgive the 172
kiss and promise to 44
kiss and returning it 47
kiss and started to 87
kiss her because he 114
kiss her because of 75
kiss her between the 112
kiss her briefly on 77
kiss her forehead as 61
kiss her forehead or 97
kiss her goodbye as 41
kiss her goodbye on 88
kiss her husband in 52
kiss her husband on 108
kiss her lightly on 1251
kiss her quickly on 104
kiss her soundly on 57
kiss him because he 112
kiss him between the 45
kiss him briefly on 49
kiss him goodbye as 53
kiss him lightly on 709
kiss him quickly on 93
kiss him soundly on 58
kiss his forehead as 75
kiss one bestows on 51
kiss she planted on 247
kiss that smelled of 90
kiss was planted on 116
kiss was pressed on 55
kiss with delight the 108
kite and charmed the 88
kits that consist of 59
kits that contain the 85
kits that include the 82
knead and squeeze the 80
knee and brought it 79
knee and brought the 96
knee and chatter to 65
knee and dropped the 48
knee and elevate it 67
knee and extending the 122
knee and extends the 73
knee and grabbed the 78
knee and grasped the 57
knee and leveled the 42
knee and listening to 174
knee and pointed at 52
knee and pointed the 46
knee and pointed to 124
knee and pressed it 110
knee and pressed the 54
knee and pretend to 49
knee and removed the 57
knee and repeated the 45
knee and rotates it 84
knee and rotates the 110
knee and scooped up 48
knee and shelter it 55
knee and spanked me 116
knee and started to 291
knee and stretch the 89
knee and stroked it 91
knee and stroked the 59
knee and studied the 92
knee and support the 50
knee and touched the 128
knee and twisted it 44
knee and watched the 141
knee can usually be 60
knee had started to 64
knee had swollen to 101
knee had swollen up 43
knee was beginning to 221
knee was injured in 71
knee was planted in 54
knee was planted on 48
knee was swollen to 86
knee was wrapped in 44
knee with garters of 53
knee with respect to 64
knee with rupture of 63
knew all aspects of 169
knew all details of 44
knew all members of 59
knew all persons of 54
knew and adhered to 60
knew and admired as 242
knew and admired at 43
knew and admired in 135
knew and admired it 48
knew and admired my 67
knew and admired so 59
knew and admired the 1694
knew and adopted the 45
knew and applied the 105
knew and because of 40
knew and belonged to 75
knew and counted on 146
knew and decided to 69
knew and desired to 67
knew and enjoyed the 294
knew and everything he 68
knew and guessed of 72
knew and honored the 127
knew and laughed at 107
knew and offered to 42
knew and praised the 47
knew and preached in 53
knew and realized the 113
knew and recited the 54
knew and refused to 106
knew and related to 44
knew and repeated the 41
knew and revealed the 57
knew and revered the 143
knew and saluted the 114
knew and stopped to 73
knew and studied the 166
knew and trusted as 111
knew and trusted in 414
knew and trusted me 200
knew and trusted the 540
knew and trusted to 237
knew and trusted us 43
knew and visited the 67
knew any attempt at 47
knew any attempt to 189
knew any details of 155
knew any members of 56
knew any villein in 77
knew but refused to 186
knew death between the 89
knew few details of 128
knew for certain as 231
knew for certain at 190
knew for certain by 96
knew for certain he 1377
knew for certain if 491
knew for certain in 236
knew for certain is 70
knew for certain it 742
knew for certain my 64
knew for certain of 269
knew for certain the 1267
knew for certain to 310
knew for certain we 163
knew for himself the 77
knew had belonged to 191
knew had dropped in 147
knew had existed in 49
knew had managed to 50
knew her ability to 53
knew her address in 44
knew her aversion to 61
knew her because he 80
knew her because of 182
knew her capable of 101
knew her chances of 230
knew her decision to 111
knew her desires so 48
knew her devotion to 72
knew her dislike of 50
knew her history of 42
knew her hurried by 41
knew her husband as 188
knew her husband at 51
knew her husband by 67
knew her husband in 66
knew her husband so 129
knew her husband to 547
knew her marriage to 92
knew her opinions of 48
knew her position in 72
knew her purpose in 49
knew her thoughts as 59
knew her towards the 41
knew him admired the 53
knew him because he 1177
knew him because of 401
knew him because we 80
knew him capable of 204
knew him chiefly as 239
knew him chiefly by 70
knew him outside of 90
knew him outside the 81
knew him perhaps as 128
knew him testify to 136
knew him towards the 86
knew him vaguely as 54
knew his ability as 118
knew his ability in 40
knew his ability to 162
knew his address in 87
knew his aversion to 79
knew his chances of 745
knew his conduct to 139
knew his country in 65
knew his decision to 169
knew his devotion to 196
knew his dislike of 86
knew his efforts to 59
knew his failure to 57
knew his friends at 69
knew his friends in 44
knew his grammar by 65
knew his history as 58
knew his history in 45
knew his history of 76
knew his history or 47
knew his letters at 44
knew his majesty to 77
knew his marriage to 56
knew his opinions on 78
knew his parents in 47
knew his position as 118
knew his position in 288
knew his position on 100
knew his position to 105
knew his purpose as 128
knew his purpose in 129
knew his relation to 87
knew his subject as 111
knew his subject in 42
knew his subject so 123
knew his success in 51
knew his thoughts as 128
knew his thoughts on 45
knew his weakness as 99
knew his weakness in 95
knew how against the 46
knew how awkward it 45
knew how blessed he 41
knew how capable he 45
knew how careful he 72
knew how careful the 84
knew how closely he 273
knew how closely the 180
knew how comical it 41
knew how complex the 54
knew how corrupt the 49
knew how cruelly he 109
knew how cruelly it 80
knew how cruelly the 44
knew how devoted he 124
knew how dreadful it 93
knew how excited he 70
knew how foolish he 123
knew how foolish it 310
knew how fragile it 56
knew how fragile the 94
knew how heartily he 112
knew how lightly he 68
knew how limited the 53
knew how natural it 133
knew how needful it 41
knew how nervous he 93
knew how painful it 711
knew how painful the 193
knew how pleasant it 185
knew how popular he 57
knew how popular the 70
knew how precious it 100
knew how precious the 137
knew how quickly he 154
knew how quickly it 120
knew how quickly the 393
knew how rapidly the 114
knew how strongly he 200
knew how strongly the 216
knew how swiftly the 50
knew how unhappy he 170
knew how unhappy it 54
knew how unhappy the 46
knew how unusual it 56
knew how unworthy he 111
knew how useless it 532
knew how worried he 111
knew its history as 51
knew long portions of 59
knew nor desired to 63
knew nor foresaw the 75
knew not exactly the 74
knew not wherein he 67
knew now because he 46
knew our chances of 116
knew our position as 53
knew ran counter to 40
knew she belonged in 51
knew she belonged to 579
knew she carried the 72
knew she enjoyed it 71
knew she enjoyed the 80
knew she planned to 238
knew she sounded as 167
knew she trusted me 51
knew that accepting the 126
knew that according to 1458
knew that against an 41
knew that against the 137
knew that although he 1122
knew that although it 358
knew that although my 88
knew that although the 1398
knew that although we 122
knew that america is 43
knew that attacking the 44
knew that because he 1372
knew that because it 275
knew that because my 113
knew that because of 3181
knew that because the 705
knew that because we 183
knew that besides the 204
knew that between the 451
knew that between us 96
knew that carried me 44
knew that certain of 245
knew that chances of 53
knew that charles ii 57
knew that conduct on 41
knew that control of 243
knew that country as 116
knew that courage is 40
knew that decision is 56
knew that depending on 45
knew that despite my 170
knew that despite the 1288
knew that efforts to 105
knew that everything he 761
knew that everything in 488
knew that everything is 156
knew that everything on 76
knew that everything the 99
knew that everything we 106
knew that exactly the 45
knew that failure to 525
knew that finally he 90
knew that finally the 58
knew that flowers of 83
knew that following the 171
knew that fortune is 69
knew that freedom is 109
knew that freedom of 116
knew that friends of 70
knew that history is 123
knew that holland in 42
knew that however he 72
knew that however the 123
knew that increasing the 84
knew that investing in 46
knew that jealousy is 57
knew that jealousy of 42
knew that language as 40
knew that language is 65
knew that legally he 60
knew that liberty in 90
knew that liberty is 53
knew that listening to 134
knew that loyalty to 72
knew that marriage is 89
knew that marriage to 136
knew that matters of 63
knew that maurice of 53
knew that members of 822
knew that millions of 777
knew that minutes of 58
knew that nowhere in 102
knew that numbers of 158
knew that outside it 62
knew that outside of 254
knew that outside the 313
knew that parties of 56
knew that passage of 55
knew that perhaps he 72
knew that perhaps it 53
knew that perhaps the 107
knew that persons of 45
knew that refusal to 81
knew that reliance on 67
knew that religion is 81
knew that reports of 77
knew that returning of 49
knew that returning to 212
knew that science is 52
knew that several of 1280
knew that shortly he 60
knew that shortly the 54
knew that silence is 44
knew that society is 55
knew that someday he 819
knew that someday it 167
knew that someday my 47
knew that someday the 284
knew that someday we 205
knew that somehow he 1128
knew that somehow it 325
knew that somehow my 64
knew that somehow or 243
knew that somehow the 481
knew that somehow we 194
knew that stories of 63
knew that stretch of 61
knew that success in 332
knew that success or 79
knew that thoughts of 67
knew that together we 119
knew that tonight he 192
knew that tonight it 41
knew that tonight the 42
knew that towards the 49
knew that usually the 41
knew that victory in 145
knew that victory on 45
knew that victory or 40
knew that workers in 63
knew that worship of 65
knew them because he 161
knew them because of 61
knew them capable of 81
knew they belonged to 917
knew they carried the 52
knew they existed in 67
knew they planned to 176
knew things unknown to 47
knew this because as 108
knew this because at 54
knew this because he 2274
knew this because in 91
knew this because it 295
knew this because my 147
knew this because of 539
knew this because on 73
knew this because the 949
knew this because we 178
knew this country as 266
knew this country so 83
knew this despite the 40
knew this licensing of 137
knew this stretch of 199
knew this weakness of 164
knew thou wouldst be 97
knew two members of 64
knew two persons of 53
knew two versions of 97
knew was against the 119
knew was anathema to 47
knew was because he 58
knew was because of 46
knew was beginning to 84
knew was brought to 69
knew was capable of 277
knew was certain to 280
knew was devoted to 64
knew was faithful to 42
knew was familiar to 71
knew was happening in 112
knew was happening to 105
knew was hostile to 51
knew was limited to 54
knew was located in 50
knew was married to 66
knew was obliged to 147
knew was offered to 68
knew was opposed to 86
knew was present in 49
knew was related to 71
knew was shortly to 50
knew was subject to 41
knew was typical of 53
knew was written by 52
knew was written on 40
knew who appeared to 40
knew who belonged to 372
knew who brought it 53
knew who brought the 45
knew who carried the 55
knew who claimed to 92
knew who managed to 41
knew who refused to 79
knew who started it 146
knew who started the 213
knew with everything in 52
knew with respect to 129
knew you belonged to 139
knew you planned to 58
knew you trusted me 72
knit and capable of 49
knit both natures in 50
knit his service to 75
knit men together in 177
knit them together as 341
knit them together by 272
knit them together in 1755
knit them together to 89
knit you together in 309
knob and entered the 604
knob and started to 106
knob and twisted it 403
knob and watched the 52
knob for adjusting the 117
knob that adjusts the 58
knob that released the 49
knot and released the 53
knot and secured it 86
knot and slipped it 84
knot for attaching the 73
knot that secured the 121
knot that secures the 50
knot them together at 93
knot them together in 44
knot them together to 43
knot was beginning to 56
know all aspects of 866
know all classes of 133
know all details of 321
know all members of 181
know all objects of 46
know all secrets by 45
know all species of 44
know and analyze the 76
know and approve it 91
know and approve of 2127
know and approve the 431
know and attempt to 107
know and because he 69
know and because it 61
know and because of 81
know and believe as 338
know and believe at 49
know and believe in 5146
know and believe is 263
know and believe it 371
know and believe me 1337
know and believe of 209
know and believe on 54
know and believe the 3756
know and believe to 1279
know and believe we 40
know and benefit by 281
know and cherish it 87
know and cherish the 220
know and comment on 62
know and compare it 80
know and compare the 267
know and confess at 83
know and confess it 66
know and confess the 160
know and confess to 77
know and confide in 108
know and conform to 241
know and conquer the 45
know and consent to 82
know and control it 52
know and control the 793
know and decided to 55
know and declare in 47
know and declare the 94
know and declare to 51
know and delight in 300
know and deplore the 79
know and despise the 68
know and develop the 52
know and discern the 138
know and discuss the 189
know and dislike the 54
know and embrace my 60
know and embrace the 714
know and enforce the 70
know and everything we 108
know and examine the 95
know and explain the 220
know and explain to 57
know and exploit the 107
know and explore the 109
know and expound the 58
know and express it 51
know and express the 308
know and foresee the 74
know and freedom of 47
know and fulfill the 74
know and glorify the 49
know and imitate the 49
know and improve the 60
know and observe in 141
know and observe it 169
know and observe the 2117
know and partake of 99
know and perform the 153
know and perhaps do 70
know and perhaps to 74
know and perhaps we 70
know and possess as 124
know and possess in 141
know and possess it 115
know and possess the 432
know and predict the 128
know and present the 63
know and proceed to 46
know and profess the 63
know and promote the 46
know and protect the 60
know and provide the 56
know and publish the 54
know and receive the 264
know and reflect on 232
know and reflect the 95
know and refused to 95
know and rejoice in 889
know and respect as 366
know and respect in 129
know and respect is 43
know and respect it 181
know and respect me 118
know and respect my 73
know and respect the 6525
know and respect to 56
know and respect us 71
know and respond to 2249
know and specify the 58
know and support the 176
know and testify of 80
know and testify to 281
know and treasure the 46
know and trudges up 60
know and utilize the 511
know and welcome the 50
know and witness the 46
know and worship as 74
know and worship the 769
know any country in 203
know any details of 888
know any doctors in 55
know any example in 40
know any example of 158
know any friends of 73
know any heretic or 101
know any history of 62
know any language or 276
know any lawyers in 48
know any members of 365
know any passage in 114
know any persons in 41
know any secrets of 75
know any spanish at 61
know any species of 46
know any stories of 61
know any subject on 71
know any volumes so 115
know are against the 94
know are beginning to 66
know are capable of 372
know are certain to 63
know are harmful to 97
know are members of 58
know are present in 95
know are related to 217
know are subject to 111
know both aspects of 50
know but because he 49
know but because of 72
know but faintly the 46
know but justice on 81
know but perhaps he 86
know each student as 383
know each student by 61
know each student in 67
know each student on 50
know few details of 338
know for certain as 552
know for certain at 447
know for certain by 318
know for certain he 894
know for certain if 8927
know for certain in 1058
know for certain is 11774
know for certain it 2007
know for certain my 111
know for certain of 1189
know for certain on 398
know for certain or 55
know for certain the 4706
know for certain to 1247
know for certain we 261
know for decades to 50
know for example if 49
know for example of 56
know for example the 75
know for himself if 54
know for himself the 369
know god according to 188
know god because he 204
know god because of 135
know god because the 45
know god because we 135
know god outside of 44
know her address at 69
know her address in 81
know her address or 119
know her because he 48
know her because of 131
know her capable of 43
know her chances of 43
know her history in 59
know her husband as 186
know her husband at 60
know her husband is 322
know her husband to 51
know her letters at 40
know her outside of 56
know her pleasure on 44
know her position in 69
know her position on 48
know her surname or 50
know her thoughts as 41
know her thoughts on 57
know him according to 324
know him because he 1878
know him because it 48
know him because of 369
know him because the 59
know him because we 193
know him capable of 144
know him chiefly as 323
know him chiefly by 70
know him chiefly in 66
know him outside of 113
know him outside the 130
know him towards the 45
know his ability to 65
know his address at 49
know his address in 225
know his address or 129
know his address so 42
know his aversion to 57
know his behavior is 99
know his chances of 124
know his conduct is 82
know his country as 44
know his country of 40
know his decision as 96
know his decision in 148
know his decision on 63
know his decision the 42
know his devotion to 90
know his fancies to 102
know his fortune in 697
know his friends by 44
know his history as 135
know his history or 54
know his language is 155
know his letters in 70
know his majesty is 100
know his opinions of 44
know his opinions on 188
know his parents or 59
know his pleasure as 59
know his pleasure in 117
know his position as 198
know his position at 63
know his position in 417
know his position on 243
know his purpose in 238
know his purpose is 50
know his quality as 104
know his reactions to 77
know his relation to 257
know his subject as 141
know his subject in 86
know his subject or 44
know his subject so 156
know his thoughts as 130
know his thoughts on 182
know his thoughts or 47
know how affairs go 55
know how against the 40
know how agonizing it 42
know how ancient the 72
know how anybody is 48
know how awkward it 253
know how because he 59
know how because it 55
know how because we 99
know how blessed it 71
know how blessed we 126
know how bravely he 51
know how capable he 67
know how capable the 45
know how careful he 210
know how careful the 90
know how careful we 207
know how cautious he 41
know how certain the 48
know how charles is 60
know how closely he 214
know how closely it 130
know how closely the 1009
know how closely we 136
know how complex it 63
know how complex the 204
know how confusing it 123
know how correct he 41
know how corrupt the 55
know how crowded it 128
know how crowded the 118
know how cruelly he 89
know how cruelly the 54
know how current the 113
know how demanding the 41
know how deserving he 45
know how devoted he 322
know how devoted to 53
know how dreadful is 43
know how dreadful it 582
know how dreadful the 91
know how elastic my 48
know how everything in 92
know how everything is 739
know how exactly he 90
know how exactly it 119
know how exactly the 332
know how exactly to 420
know how excited he 128
know how excited we 55
know how faintly we 103
know how faithful he 91
know how familiar he 65
know how familiar the 82
know how feasible it 51
know how foolish he 79
know how foolish it 389
know how foolish we 44
know how fragile is 49
know how fragile it 69
know how fragile the 113
know how freedom is 41
know how general is 47
know how general the 120
know how grieved he 52
know how harmful it 91
know how hateful it 44
know how hateful the 238
know how heartily he 218
know how helpful it 192
know how helpful the 66
know how history is 125
know how hurtful it 92
know how immense is 45
know how immense the 60
know how intense is 63
know how intense it 40
know how intense the 108
know how irksome it 71
know how justice is 95
know how language is 104
know how largely it 50
know how largely the 115
know how limited is 96
know how limited my 76
know how limited the 75
know how lovable he 53
know how loyally to 59
know how maddening it 94
know how married we 40
know how matters go 209
know how meaningful it 42
know how members of 251
know how millions of 58
know how natural it 433
know how needful it 99
know how nervous he 141
know how nervous it 45
know how opposed to 49
know how painful an 49
know how painful is 54
know how painful it 1997
know how painful the 180
know how perfect it 58
know how perfect the 92
know how persons of 46
know how pleasant it 683
know how pleasant the 51
know how popular he 86
know how popular it 86
know how popular the 190
know how precious he 49
know how precious is 183
know how precious it 283
know how precious my 170
know how precious the 146
know how precious to 55
know how precise the 70
know how quickly an 66
know how quickly he 260
know how quickly it 339
know how quickly my 63
know how quickly or 90
know how quickly the 1260
know how quickly to 54
know how quickly we 266
know how rapidly he 59
know how rapidly it 121
know how rapidly the 646
know how rapidly we 61
know how reliable he 66
know how reliable is 48
know how reliable it 197
know how reliable the 490
know how remarks of 110
know how rewarding it 62
know how rightly to 411
know how ruthless he 53
know how science is 111
know how screwed up 177
know how shallow it 394
know how sharply the 44
know how similar or 57
know how similar the 160
know how sincere he 73
know how sincere is 46
know how sincere my 50
know how sincere the 56
know how society is 61
know how soonest to 54
know how steadily the 138
know how strongly he 332
know how strongly it 76
know how strongly the 556
know how strongly we 181
know how subject we 86
know how superior he 43
know how swiftly the 68
know how thankful he 59
know how thankful we 86
know how thorough he 44
know how thorough the 153
know how tightly the 54
know how traffic is 56
know how typical it 44
know how typical or 55
know how typical the 136
know how unequal the 89
know how unhappy he 296
know how unhappy it 171
know how unhappy the 51
know how unhappy we 84
know how unhealthy it 40
know how unusual it 202
know how unwilling we 160
know how upsetting it 189
know how useless it 309
know how utterly the 78
know how variable the 93
know how welcome he 65
know how welcome the 45
know how worried he 180
know how worried we 225
know how wrapped up 49
know its ability to 74
know its effects on 163
know its essence or 47
know its function in 63
know its history as 59
know its history in 83
know its history is 42
know its history or 79
know its history to 43
know its location in 169
know its location on 40
know its location or 56
know its members by 94
know its position at 83
know its position in 279
know its position on 134
know its purpose or 62
know its relation to 460
know its secrets as 162
know its secrets of 107
know its success in 40
know its weakness as 47
know nor believe in 251
know nor believe it 54
know nor pretend to 42
know not according to 56
know not answering the 49
know not charles of 88
know not exactly at 67
know not exactly in 127
know not exactly on 72
know not exactly the 448
know not exactly to 107
know not wherein it 50
know not wherein the 75
know not wherein to 46
know now because of 56
know one article in 49
know one blessed thing 45
know one citizen of 49
know one example of 45
know one goddamn thing 54
know one millionth of 95
know one solution of 41
know our brethren by 56
know our chances of 61
know our country is 150
know our culture is 43
know our decision in 63
know our destiny is 46
know our friends as 51
know our friends by 124
know our friends in 717
know our friends we 41
know our history as 58
know our history in 58
know our history is 66
know our history or 42
know our language as 47
know our language or 51
know our language so 84
know our letters in 65
know our marriage is 149
know our opinions on 49
know our parents as 42
know our parents in 69
know our position in 203
know our position is 61
know our position on 134
know our purpose in 94
know our relation to 83
know our society is 50
know our thoughts by 68
know our thoughts to 43
know she belonged to 222
know she carried it 66
know she enjoyed it 44
know she enjoyed the 72
know she expects me 58
know she intends to 130
know she planned to 149
know she refused to 52
know ten persons of 56
know that ability is 49
know that ability to 66
know that abortion is 302
know that abraham is 77
know that absence of 104
know that accepting the 55
know that according as 74
know that according to 4662
know that achieving the 40
know that addition is 68
know that addition of 59
know that adoption is 70
know that against the 92
know that alcohol is 653
know that although he 888
know that although in 111
know that although it 439
know that although my 159
know that although the 2170
know that although we 644
know that america is 1212
know that analogy is 45
know that animals do 179
know that animals in 55
know that animals of 153
know that answers to 51
know that anxiety is 162
know that anybody in 199
know that anybody is 338
know that arsenic is 103
know that artists of 57
know that aspects of 61
know that aspirin is 70
know that balance is 57
know that baptism is 133
know that barbara is 54
know that beatrice is 90
know that because at 50
know that because he 1043
know that because if 78
know that because in 116
know that because it 660
know that because my 294
know that because no 97
know that because of 4847
know that because the 1261
know that because we 1078
know that beginning in 153
know that behavior is 228
know that believing in 227
know that besides my 47
know that besides the 537
know that between the 1161
know that between us 219
know that billions of 105
know that bivouac is 46
know that boredom in 64
know that boredom is 44
know that brahman is 177
know that bribery is 67
know that britain is 181
know that calcium is 162
know that capital is 172
know that certain of 1220
know that charges of 106
know that charity is 406
know that charles ii 91
know that charles is 233
know that charles the 47
know that charley is 94
know that charlie is 148
know that chaucer is 41
know that chicago is 113
know that cholera is 88
know that climate is 100
know that closure of 108
know that cocaine is 58
know that college is 120
know that comfort is 46
know that conduct is 40
know that congress is 221
know that contain the 45
know that context is 41
know that control is 98
know that control of 156
know that country as 43
know that courage is 245
know that cruelty is 117
know that culture is 290
know that current is 131
know that degrees of 40
know that depending on 129
know that depends on 69
know that despair is 40
know that despite my 158
know that despite the 1417
know that destiny is 60
know that devotion to 68
know that diabetes is 257
know that diseases of 88
know that division by 53
know that division is 59
know that division of 70
know that divorce is 270
know that doctors do 85
know that dreyfus is 60
know that economy is 40
know that editors of 53
know that efforts to 167
know that enables us 59
know that everything at 40
know that everything he 329
know that everything in 1407
know that everything is 6319
know that everything of 87
know that everything on 127
know that everything the 136
know that everything we 639
know that exactly the 452
know that experts in 105
know that failure in 73
know that failure is 336
know that failure of 70
know that failure to 764
know that fatigue is 119
know that finally the 157
know that following the 362
know that fortune is 181
know that freedom is 909
know that freedom of 268
know that friction is 50
know that friends of 77
know that gabriel is 41
know that gardening is 50
know that genesis is 43
know that germany is 408
know that gipsies in 46
know that glucose is 65
know that grandma is 64
know that gravity is 220
know that happens to 123
know that history as 48
know that history at 91
know that history in 43
know that history is 979
know that history of 42
know that hitherto no 40
know that hitherto we 42
know that honesty is 297
know that however we 44
know that husband of 46
know that illness is 120
know that imports of 46
know that improving the 40
know that increase in 77
know that increase of 50
know that increasing the 297
know that infants at 50
know that insofar as 219
know that insomnia is 45
know that insulin is 63
know that investing in 101
know that ireland is 161
know that jealousy is 125
know that jehovah is 621
know that jehovah of 190
know that johnson is 46
know that jonathan is 66
know that judaism is 87
know that jupiter is 440
know that justice in 40
know that justice is 668
know that kashmir is 45
know that krishna is 60
know that language in 56
know that language is 881
know that leisure is 63
know that leprosy is 62
know that letters of 71
know that liberty by 72
know that liberty is 713
know that liberty of 55
know that liberty to 117
know that lightning is 176
know that lincoln is 52
know that listening is 318
know that listening to 282
know that loyalty is 118
know that loyalty to 80
know that madness is 65
know that mankind is 200
know that marketing is 124
know that markets do 44
