debilitated can actually be 78
development not foreseen by 67
development not foreseen in 47
development not included in 93
development path followed by 157
development ran parallel to 180
development team composed of 152
development team consisting of 282
development team consists of 185
development than children in 96
development than children of 52
development than occurred in 45
development that affected the 265
development that attempts to 305
development that benefits the 184
development that children go 40
development that combines the 123
development that concerns us 65
development that conforms to 75
development that consists of 244
development that continue to 75
development that depended on 129
development that deserves to 69
development that embraces the 42
development that enhanced the 54
development that enhances the 152
development that explains the 91
development that explores the 58
development that followed in 249
development that followed it 61
development that followed the 832
development that governed the 54
development that improved the 41
development that improves the 448
development that included the 219
development that includes an 53
development that includes the 399
development that increased the 148
development that increases the 243
development that inspired the 43
development that involved the 123
development that involves the 524
development that manifest the 40
development that occurred as 138
development that occurred at 168
development that occurred in 1528
development that occurred on 61
development that parallel the 51
development that pertains to 44
development that preceded it 149
development that preceded the 239
development that precedes it 43
development that precedes the 152
development that prepared the 79
development that prevails in 64
development that prevents the 50
development that proceeds in 44
development that produced the 226
development that produces the 98
development that promised to 185
development that promises to 369
development that promotes the 67
development that prompted the 93
development that protects the 67
development that provided the 173
development that provides an 70
development that provides the 234
development that reflects the 373
development that rendered the 42
development that required the 73
development that requires the 131
development that respects the 134
development that responds to 135
development that resulted in 1445
development that stressed the 82
development that stresses the 148
development that suggests the 43
development that supports the 146
development that threatened the 159
development that threatened to 262
development that underlay the 68
development that underlie the 64
development then consists of 51
development then proceeds in 51
development thus involves the 45
development was accepted as 118
development was accepted by 119
development was achieved at 84
development was achieved by 366
development was achieved in 679
development was advanced by 135
development was advanced in 49
development was affected by 693
development was analyzed by 53
development was analyzed in 50
development was apparent in 177
development was approved by 121
development was approved in 81
development was arrested at 397
development was arrested by 457
development was arrested in 261
development was arrested or 55
development was ascribed to 62
development was assessed at 87
development was assessed by 229
development was assessed in 85
development was assessed on 97
development was assigned to 152
development was assisted by 463
development was attained by 82
development was attained in 276
development was attended by 136
development was believed to 204
development was centered in 86
development was centered on 87
development was compared to 82
development was complete by 96
development was complete in 54
development was composed of 68
development was confined to 666
development was contingent on 103
development was contrary to 195
development was critical in 45
development was critical to 107
development was designed by 74
development was designed to 461
development was destined to 263
development was destroying the 40
development was dictated by 284
development was directed at 74
development was directed by 178
development was directed to 110
development was effected by 123
development was effected in 45
development was embedded in 67
development was embodied in 90
development was endorsed by 76
development was enhanced by 325
development was entirely in 60
development was essential if 76
development was essential in 66
development was essential to 427
development was examined by 98
development was examined in 175
development was expanded to 50
development was expected in 40
development was expected to 643
development was explored in 43
development was extended by 48
development was extended to 177
development was financed by 374
development was followed by 1363
development was followed in 270
development was followed up 75
development was foreseen by 89
development was foreseen in 51
development was fostered by 551
development was fostered in 41
development was furthered by 424
development was governed by 341
development was grounded in 86
development was hampered by 962
development was hampered in 53
development was hastened by 378
development was heralded by 81
development was hindered by 795
development was impaired by 57
development was implicit in 182
development was included in 237
development was increased by 56
development was informed by 102
development was inherent in 95
development was initiated at 85
development was initiated by 1033
development was initiated in 1432
development was initiated on 122
development was initiated to 45
development was inspired by 321
development was integral to 59
development was intended to 527
development was involved in 50
development was launched by 57
development was launched in 262
development was manifest in 77
development was mentioned by 43
development was mentioned in 85
development was mirrored in 89
development was modified by 57
development was nurtured by 55
development was obscured by 68
development was observed at 115
development was observed by 122
development was observed in 942
development was observed on 93
development was observed to 61
development was obtained by 149
development was obtained in 139
development was outlined in 89
development was overseen by 40
development was parallel to 157
development was pioneered by 208
development was pioneered in 60
development was possible as 40
development was possible in 295
development was preceded by 386
development was premised on 115
development was prepared by 127
development was prepared in 53
development was presumed to 56
development was probably the 362
development was proceeding at 150
development was proceeding in 107
development was proceeding on 121
development was produced by 112
development was promoted as 41
development was promoted by 429
development was promoted in 68
development was prompted by 337
development was proposed as 43
development was proposed by 357
development was proposed in 101
development was proposed to 53
development was provided by 1071
development was provided in 128
development was provided to 43
development was recorded by 93
development was recorded in 158
development was referred to 121
development was regarded as 1292
development was regarded by 139
development was rejected by 113
development was relevant to 43
development was replaced by 286
development was reported as 184
development was reported by 302
development was reported in 284
development was reported to 225
development was required by 47
development was required in 80
development was required to 329
development was resisted by 47
development was retarded by 688
development was retarded in 379
development was retarded or 42
development was reversed in 99
development was reviewed by 54
development was reviewed in 48
development was selected as 48
development was stressed by 114
development was stressed in 59
development was supplied by 127
development was supposed to 479
development was tempered by 42
development was therefore the 59
development was therefore to 85
development was threatened by 91
development was underway in 51
development was unlikely to 127
development was welcomed by 193
development was welcomed in 50
development with approval in 101
development with attention to 81
development with emphasis on 2801
development with formation of 62
development with hundreds of 44
development with reduction in 56
development yet attained by 45
devotedness and affection of 50
dexterously all attempts to 60
dexterously that suddenly we 59
dictionaries and grammars as 58
dictionaries and grammars in 277
dictionaries and grammars is 48
dictionaries and grammars of 2173
dictionaries and grammars to 202
dictionaries and lexicons of 64
dictionaries and treatises on 161
dictionaries are compiled by 45
dictionaries are designed to 100
dictionaries are included in 60
dictionaries are referred to 91
dictionaries are supposed to 150
differences and accuracy of 102
differences and additions in 43
differences and attempting to 107
differences and attempts to 250
differences and benefits of 77
differences and combined to 56
differences and compelling the 46
differences and complete the 54
differences and conflict in 95
differences and conflict of 59
differences and consider the 95
differences and continue to 105
differences and continuing the 48
differences and describe the 45
differences and deviations in 68
differences and disputes as 188
differences and disputes by 150
differences and disputes in 406
differences and disputes of 224
differences and disputes on 61
differences and disputes the 54
differences and disputes to 122
differences and divisions in 319
differences and divisions of 179
differences and equality of 50
differences and evolution of 51
differences and functions of 61
differences and identify the 84
differences and increases the 57
differences and indicate the 47
differences and maintain the 90
differences and minimize the 105
differences and overlook the 50
differences and patterns in 70
differences and patterns of 264
differences and prepared to 46
differences and preserve the 69
differences and problems in 167
differences and problems of 216
differences and promised to 50
differences and provides the 43
differences and quarrels in 75
differences and quarrels of 50
differences and questions of 75
differences and relations in 70
differences and relations of 341
differences and relations to 74
differences and responding to 81
differences and response of 71
differences and response to 54
differences and resulted in 76
differences and strengthen the 100
differences and stresses the 43
differences and therefore of 63
differences and therefore the 170
differences and therefore to 116
differences and variations in 1828
differences and variations of 287
differences and variations to 76
differences are absorbed by 50
differences are accepted as 395
differences are accepted by 40
differences are accepted in 43
differences are achieved by 47
differences are actually the 46
differences are adjusted by 108
differences are affected by 271
differences are amenable to 66
differences are analyzed by 45
differences are analyzed in 133
differences are apparent as 292
differences are apparent at 281
differences are apparent by 58
differences are apparent in 3805
differences are apparent on 119
differences are apparent to 142
differences are ascribed to 297
differences are assessed by 56
differences are assigned the 64
differences are assigned to 51
differences are attached to 43
differences are balanced by 55
differences are believed to 966
differences are captured by 160
differences are captured in 158
differences are centered on 54
differences are combined to 44
differences are compared in 68
differences are compared to 143
differences are composed of 50
differences are computed as 143
differences are computed by 115
differences are computed in 59
differences are concealed by 57
differences are confined to 421
differences are constant in 49
differences are contrary to 48
differences are critical in 197
differences are critical to 244
differences are cultural in 69
differences are depicted in 192
differences are designed to 94
differences are destined to 47
differences are detailed in 167
differences are detected by 100
differences are detected in 185
differences are dictated by 154
differences are embedded in 220
differences are embodied in 129
differences are employed in 54
differences are employed to 57
differences are enhanced by 143
differences are entirely in 48
differences are entirely the 51
differences are essential in 69
differences are essential to 400
differences are evidence of 129
differences are examined by 40
differences are examined in 341
differences are examples of 93
differences are expected in 331
differences are expected to 1405
differences are explored as 83
differences are explored in 421
differences are functions of 168
differences are governed by 136
differences are grounded in 260
differences are implicit in 141
differences are included in 384
differences are increased by 126
differences are inherent in 569
differences are inherent to 83
differences are integral to 143
differences are intended to 120
differences are internal as 112
differences are internal to 46
differences are involved in 450
differences are manifest in 607
differences are mentioned in 206
differences are mirrored by 55
differences are mirrored in 182
differences are modified by 64
differences are obscured by 235
differences are obscured in 74
differences are observed as 332
differences are observed at 275
differences are observed by 90
differences are observed if 47
differences are observed in 9591
differences are observed on 344
differences are observed to 64
differences are obtained as 87
differences are obtained at 52
differences are obtained by 397
differences are obtained in 200
differences are obtained on 54
differences are obviously of 51
differences are outlined in 443
differences are overcome by 93
differences are positive or 91
differences are possible in 150
differences are presumed to 251
differences are probably as 44
differences are probably at 47
differences are probably in 65
differences are probably no 40
differences are probably of 163
differences are probably the 457
differences are probably to 155
differences are produced as 47
differences are produced by 822
differences are produced in 198
differences are products of 146
differences are provided by 103
differences are provided in 108
differences are recorded as 161
differences are recorded by 42
differences are recorded in 303
differences are referred to 708
differences are regarded as 1434
differences are regarded by 40
differences are relative to 176
differences are relevant in 142
differences are relevant to 843
differences are replaced by 79
differences are reported as 165
differences are reported at 48
differences are reported by 151
differences are reported in 643
differences are reported on 121
differences are reported to 141
differences are required in 67
differences are required to 343
differences are resolved at 44
differences are resolved by 367
differences are resolved in 251
differences are resolved or 73
differences are retained in 52
differences are reversed in 105
differences are reviewed in 80
differences are sharpest at 81
differences are smallest in 72
differences are specific to 187
differences are stressed in 68
differences are subsumed by 46
differences are subsumed in 47
differences are supposed to 443
differences are therefore the 50
differences are traceable in 63
differences are traceable to 386
differences are unlikely to 1258
differences are utilized in 46
differences are variations in 138
differences are variations of 41
differences are variations on 59
differences are weighted by 76
differences being ascribed to 59
differences being confined to 107
differences being observed in 104
differences being produced by 40
differences being referred to 60
differences can actually be 95
differences can possibly be 68
differences can probably be 600
differences can scarcely be 165
differences can therefore be 167
differences due entirely to 47
differences far outweigh the 259
differences for children in 61
differences for purposes of 295
differences had resulted in 69
differences has resulted in 159
differences his intention is 41
differences lead directly to 44
differences may actually be 229
differences may continue to 122
differences may indicate the 111
differences may possibly be 199
differences may probably be 69
differences may properly be 48
differences may therefore be 138
differences may underlie the 105
differences not apparent in 52
differences not captured by 67
differences not detected by 47
differences now prevailing in 164
differences now subsisting or 1005
differences run parallel to 40
differences that actually do 55
differences that affected the 116
differences that challenge the 50
differences that comprise the 68
differences that continue to 423
differences that identify the 45
differences that indicate the 66
differences that interest us 52
differences that moderate the 46
differences that occurred in 539
differences that preclude an 43
differences that preclude the 43
differences that produced the 46
differences that provided the 87
differences that resulted in 205
differences that separate it 135
differences that separate the 2205
differences that separate us 776
differences that surfaced in 57
differences that threatened the 58
differences that threatened to 165
differences that underlay the 75
differences that underlie the 300
differences then prevailing in 45
differences they observed in 254
differences they perceive in 63
differences too numerous to 54
differences using analysis of 50
differences was assessed by 81
differences was observed in 87
differences was obtained by 47
differences was provided by 106
differences was reported by 53
differences with emphasis on 74
differences with variations in 57
differences with washington on 41
differences you observed in 81
differential and therefore the 94
differential had increased to 123
differential had narrowed to 74
differential has increased in 43
differential has resulted in 44
differential ray equations in 136
differential tax treatment is 55
differential tax treatment of 1074
differential was designed to 61
differential was increased to 72
differently and therefore the 58
differently for children of 47
differently for purposes of 633
differently than children do 86
differently than children of 48
differently than intended by 82
differently than students in 42
digitization and analysis of 56
digitization and processing of 47
dignitaries and hundreds of 46
dignitaries and notables of 42
dignitaries and officers of 301
dignitaries and officials in 84
dignitaries and officials of 318
dignitaries and thousands of 74
dignitaries are expected to 44
dignitaries who attended the 228
dignitaries who occupied the 77
dilapidation and mouldering to 94
diplomatist and disciple of 49
directorate was composed of 85
directories and printers on 91
directories are compiled by 57
directories are designed to 106
directories are examples of 50
directories are included in 139
directories are referred to 51
disaffected and disloyal to 46
disaffected and lukewarm in 95
disaffection and desertion in 54
disaffection and desertion of 59
disaffection and disorder in 50
disaffection and rebellion in 80
disaffection was confined to 85
disaffection was fostered by 44
disaffection was increased by 77
disagreeable and contrary to 57
disagreeable and dangerous as 52
disagreeable and dangerous in 58
disagreeable and dangerous to 208
disagreeable and depressing to 42
disagreeable and disgusting in 86
disagreeable and injurious in 57
disagreeable and injurious to 172
disagreeable and irritating to 79
disagreeable and mortifying to 156
disagreeable and wearisome to 59
disagreeable but injurious to 40
disagreeable had happened to 95
disagreeable has happened to 76
disagreeable things happened at 47
disagreeable was confined to 133
disappointing and surprising to 41
disapproval and contempt of 80
disapproval and distrust of 79
disapproval and rejection by 134
disapproval and rejection of 202
disapproval and ridicule of 43
disapproval and suspicion of 74
disapproval are contingent on 41
disapproval that produced the 117
disapproval was directed at 85
disapproved and punished by 46
disapproved and rejected by 198
disapproved and reversed by 51
disapproved than approved of 50
disarmament and abolition of 178
disarmament and cessation of 57
disarmament and disbanding of 80
disarmament and outlawry of 44
disarmament and reduction of 427
disarmament and security in 107
disarmament and security is 48
disarmament and therefore to 49
disassemble and assemble the 267
disassembling and assembling the 72
discernment and accuracy of 42
discernment and analysis of 132
discernment and boldness of 47
discernment and industry as 45
discernment and industry of 49
discernment and judgment as 65
discernment and judgment in 195
discernment and judgment of 261
discernment and judgment to 42
discernment and sagacity in 110
discernment and selection of 68
discernment has ventured to 61
disciplined and conscious of 40
disciplined and directed by 560
disciplined and directed to 119
disciplined and educated by 61
disciplined and educated in 104
disciplined and educated to 97
disciplined and enlarged by 95
disciplined and enriched by 123
disciplined and governed by 43
disciplined and hardened by 53
disciplined and informed by 100
disciplined and inspired by 122
disciplined and involved in 128
disciplined and obedient to 504
disciplined and prepared by 92
disciplined and prepared to 287
disciplined and punished by 42
disciplined and purified by 151
disciplined and schooled in 132
disciplined and tempered by 100
disciplined for attempting to 48
disciplined for violations of 77
disciplined his subjects in 44
disciplines and agencies to 43
disciplines and attempts to 66
disciplines and branches of 206
disciplines and cultures of 73
disciplines and currents of 76
disciplines and routines of 48
disciplines and subjects of 47
disciplines are acquired in 77
disciplines are attempting to 87
disciplines are combined in 42
disciplines are critical to 40
disciplines are designed to 112
disciplines are essential to 111
disciplines are expected to 145
disciplines are included in 387
disciplines are intended to 62
disciplines are involved in 2203
disciplines are referred to 55
disciplines are regarded as 204
disciplines are relevant to 160
disciplines are required in 53
disciplines are required to 307
disciplines are supposed to 66
disciplines are unlikely to 47
disciplines for purposes of 99
disciplines has resulted in 190
disciplines that comprise the 303
disciplines that continue to 62
disciplines that underlie the 62
disciplines was grounded on 45
disciplines with emphasis on 44
disclaimers for purposes of 62
disclosures are designed to 160
disclosures are included in 146
disclosures are intended to 261
disclosures are provided in 67
disclosures are required by 653
disclosures are required if 141
disclosures are required in 524
disclosures are required of 88
disclosures are required to 414
disclosures for purposes of 54
disclosures not required by 57
disclosures that followed the 42
discomforts and fatigues of 48
discomforts and miseries of 145
discomforts and sufferings of 145
discomforts and vexations of 59
discomforts that amounted to 63
discomposed and incensed at 55
discomposed than probably he 44
disconcerting and disturbing to 46
disconnecting and connecting the 66
discontents and divisions in 56
discontents and divisions of 55
discontents and rebellion of 80
discontents and troubles of 47
discontinue and renounce it 145
discontinue his attempts to 46
discontinue his interest in 53
discontinue his practice of 97
discontinue his services in 41
discontinue his services to 71
discontinue its practice of 256
discontinue this practice in 56
discontinue this practice of 91
discouraged all advances to 85
discouraged all allusions to 66
discouraged all approach to 71
discouraged all attempts at 191
discouraged all attempts to 881
discouraged and confused by 158
discouraged and declined the 61
discouraged and dismayed at 89
discouraged and dismayed by 138
discouraged and hindered by 62
discouraged and inclined to 236
discouraged and punished by 123
discouraged and punished in 68
discouraged and replaced by 167
discouraged and repulsed by 42
discouraged and resolved to 124
discouraged and returned to 1252
discouraged and wondered if 141
discouraged any attempts at 114
discouraged any attempts by 41
discouraged any attempts to 151
discouraged any interest in 60
discouraged any tendency to 80
discouraged her attempts to 42
discouraged her interest in 103
discouraged his attempts to 43
discouraged his interest in 101
discouraged this practice as 85
discouraged this practice by 56
discourages all attempts at 79
discourages all attempts to 122
discourages any tendency to 63
discourages that industry in 146
discoverers and founders of 64
discoverers and settlers of 208
discoveries and additions to 107
discoveries and advances in 923
discoveries and advances of 148
discoveries and concepts of 61
discoveries and expansion of 45
discoveries and exploits of 47
discoveries and insights in 76
discoveries and insights of 346
discoveries and insights to 50
discoveries and problems of 51
discoveries and products of 77
discoveries and progress in 145
discoveries and progress of 116
discoveries and questions of 48
discoveries and solutions of 63
discoveries are ascribed to 62
discoveries are confined to 59
discoveries are credited to 50
discoveries are destined to 92
discoveries are embodied in 72
discoveries are entitled to 59
discoveries are expected in 66
discoveries are expected to 154
discoveries are included in 48
discoveries are possible in 62
discoveries are recorded in 160
discoveries are referred to 85
discoveries are regarded as 41
discoveries are relevant to 46
discoveries are reported by 54
discoveries are reported in 126
discoveries are required to 57
discoveries are supposed to 47
discoveries are unlikely to 88
discoveries can scarcely be 50
discoveries led directly to 51
discoveries may surprise us 75
discoveries that continue to 94
discoveries that followed the 62
discoveries that resulted in 75
discoveries was followed by 59
discredited all attempts to 116
discredited and deprived of 230
discredited and disabled as 87
discredited and disowned by 87
discredited and impugned in 65
discredited and regarded as 55
discredited and rejected by 203
discredited and replaced by 579
discrepancy and attention in 120
discrepancy can possibly be 71
discrepancy can probably be 298
discrepancy has resulted in 69
discrepancy may indicate the 50
discrepancy may possibly be 177
discrepancy may probably be 56
discrepancy may therefore be 41
discrepancy was ascribed to 79
discrepancy was observed by 55
discrepancy was observed in 203
discrepancy was resolved by 233
discrepancy was resolved in 58
disembarked and ascended to 50
disembarked and encamped at 58
disembarked and encamped on 64
disembarked and followed the 51
disembarked and occupied the 48
disembarked and prepared to 84
disembarked and returned to 109
disentangled and confusion to 91
disgraceful and afflicting to 79
disgraceful and contrary to 50
disgraceful and cowardly to 73
disgraceful and dangerous thing 98
disgraceful and dangerous to 82
disgraceful and humiliating to 181
disgraceful and injurious to 227
disgraceful and shameful to 47
disgraceful and unbecoming in 99
disheartened and confused by 40
disheartened and fatigued by 154
disheartened and inclined to 88
disheartened and returned to 177
disheartened but resigned to 42
disinfected and bandaged the 40
disinfected and disposed of 80
disinfected and returned to 218
disinfected with chloride of 258
disinfected with chlorine or 69
disinfected with tincture of 250
disinfection and disposal of 200
disinfection and isolation of 75
disinfection and treatment of 152
disinfection with chlorine is 50
disinfection with chlorine or 80
disinterred and conveyed to 422
disinterred and examined by 49
disinterred and reburied at 56
disinterred and reburied in 332
disinterred and restored to 49
disinterred and returned to 173
disjunctions and negations of 56
dislocations and formation of 64
dislocations and upheavals of 49
dislocations are believed to 77
dislocations are confined to 160
dislocations are expected to 133
dislocations are involved in 73
dislocations are nucleated at 65
dislocations are observed at 55
dislocations are observed in 377
dislocations are observed to 123
dislocations are parallel to 129
dislocations are produced by 156
dislocations are produced in 109
dislocations are required to 74
dislocations lying parallel to 100
dislocations that followed the 201
dislocations that occurred in 65
dislocations was observed in 141
dismembered and devoured by 133
dismembered and disposed of 128
dismembered and replaced by 111
disobedient and disloyal to 68
disorganize and dissolve the 56
disoriented and confused as 100
disoriented and confused at 91
disoriented and confused by 227
disoriented and confused in 125
disparities are apparent in 50
disparities are expected to 43
disparities are observed in 49
disparities that continue to 110
dispensation for conforming in 64
dispensation now mentioned is 49
dispensation was designed to 127
dispensation was intended to 96
dispensation was obtained to 79
dispensation was produced by 65
dispensation was required to 50
dispositions and behaviors of 49
dispositions and condition the 47
dispositions and energies of 71
dispositions and fortunes of 80
dispositions and fortunes the 99
dispositions and patterns of 90
dispositions and purposes of 95
dispositions and pursuits of 55
dispositions and relations of 50
dispositions are affected by 61
dispositions are grounded in 62
dispositions are inspired by 47
dispositions are referred to 42
dispositions are regarded as 47
dispositions are required in 52
dispositions are required to 42
dispositions are supposed to 52
dispositions for dislodging the 75
dispositions for preserving the 67
dispositions for purposes of 102
dispositions not entirely at 63
dispositions that comprise the 57
dispositions that regulate the 56
dispositions they manifest to 42
disputations may consider the 62
disregarded all questions of 45
disregarded and attention is 44
disregarded and despised by 96
disregarded and despised the 47
disregarded and rejected by 43
disregarded and replaced by 129
disregarded and slighted it 55
disregarded and stricken by 120
disregarded and trampled on 111
disregarded for purposes of 3181
disregarded with impunity by 133
disseminating and commenting on 52
dissertation and provided me 44
dissertation has examined the 132
dissertation has explored the 61
dissertation that examined the 53
dissertation that examines the 70
dissertation that preceded it 45
dissertation was accepted by 97
dissertation was accepted in 47
dissertation was approved by 393
dissertation was designed to 205
dissertation was directed by 157
dissertation was entitled the 102
dissertation was followed by 40
dissertation was inspired by 47
dissertation was intended to 79
dissertation was provided by 93
dissertation was rejected by 44
dissertation was supposed to 58
disservices are rendered to 57
dissonances and discords of 163
distasteful and contrary to 62
distasteful and dangerous to 112
distasteful and depressing to 81
distasteful and disgusting to 117
distasteful and humiliating to 62
distasteful and irritating to 42
distasteful and obnoxious to 46
distillation and analysis of 83
distillation and purified by 122
distillation and recovery of 95
distillation and recycled to 47
distillation and synthesis of 122
distillation and titration of 112
distillation and treatment of 55
distillation was effected in 46
distinctions and divisions in 104
distinctions and divisions of 341
distinctions and divisions to 44
distinctions and niceties of 80
distinctions and patterns of 56
distinctions and quibbles of 46
distinctions and relations as 1115
distinctions and relations in 130
distinctions and relations of 290
distinctions and relations to 68
distinctions and variations in 92
distinctions are accepted as 84
distinctions are apparent in 122
distinctions are captured in 41
distinctions are confined to 44
distinctions are critical in 57
distinctions are critical to 80
distinctions are designed to 55
distinctions are embedded in 79
distinctions are embodied in 53
distinctions are employed in 48
distinctions are essential if 42
distinctions are essential in 66
distinctions are essential to 181
distinctions are governed by 48
distinctions are grounded in 110
distinctions are implicit in 132
distinctions are included in 56
distinctions are inherent in 78
distinctions are intended to 136
distinctions are involved in 108
distinctions are manifest in 47
distinctions are obscured by 41
distinctions are observed in 147
distinctions are outlined in 53
distinctions are possible in 89
distinctions are produced by 50
distinctions are products of 44
distinctions are referred to 42
distinctions are regarded as 114
distinctions are relative to 65
distinctions are relevant in 88
distinctions are relevant to 292
distinctions are replaced by 67
distinctions are required in 52
distinctions are required to 100
distinctions are supposed to 183
distinctions are unlikely to 52
distinctions are valuable in 53
distinctions can scarcely be 46
distinctions can usefully be 47
distinctions for facility of 145
distinctions for purposes of 167
distinctions may properly be 54
distinctions not consisting in 66
distinctions that continue to 72
distinctions that separate the 308
distinctions that separate us 49
distinctions that underlie the 97
distinctions too numerous to 49
distinctive and colorful as 104
distinctive and consists of 93
distinctive and essential in 99
distinctive and essential to 71
distinctive and luminous in 75
distinctive and original as 58
distinctive and original in 118
distinctive and personal as 159
distinctive and specific to 65
distinctive and therefore the 54
distinctive and unlikely to 56
distinctive and valuable in 257
distinctive and valuable to 64
distinctive for purposes of 104
distinctive new approach to 54
distinguished and analyzed in 95
distinguished and assigned to 139
distinguished and elevated me 58
distinguished and elevated the 87
distinguished and followed the 195
distinguished and handsome in 53
distinguished and original of 61
distinguished and powerful in 124
distinguished and powerful of 141
distinguished and probably the 46
distinguished and prolific of 42
distinguished and referred to 107
distinguished and rewarded by 51
distinguished for accuracy of 197
distinguished for activity of 41
distinguished for attention to 141
distinguished for clearness of 309
distinguished for delicacy of 71
distinguished for elegance of 695
distinguished for elegance or 43
distinguished for elevation of 40
distinguished for eminence in 113
distinguished for fidelity to 190
distinguished for grandeur of 44
distinguished for holiness of 128
distinguished for literary or 92
distinguished for nobility of 186
distinguished for precision of 71
distinguished for purposes of 878
distinguished for richness of 165
distinguished for softness of 40
distinguished for solidity of 104
distinguished for urbanity of 110
distinguished her whispering to 53
distinguished his approach to 84
distinguished his treatment of 76
distinguished men betrayed the 64
distinguished men produced by 68
distinguished old families of 48
distinguished one horseman in 67
distinguished two branches of 91
distinguished two concepts of 105
distinguished two elements in 334
distinguished two functions of 52
distinguished two patterns of 94
distinguished two subtypes of 91
distinguishes and caresses at 71
distinguishes his analysis of 44
distinguishes his approach to 96
distinguishes his treatment of 127
distinguishes one category of 44
distinguishes one syllable in 68
distinguishes our attitude to 43
distinguishes this approach is 185
distinguishes this approach to 46
distinguishes this category of 73
distinguishes two concepts of 98
distinguishes two elements in 193
distinguishes two elements of 114
distinguishes two functions of 127
distinguishes two subtypes of 133
distractions and divisions of 113
distractions and harassed by 86
distractions and miseries of 77
distractions and pleasures of 115
distractions that followed the 80
distributed and abundant in 563
distributed and abundant of 125
distributed and assigned to 247
distributed and attached to 107
distributed and composed it 136
distributed and consists of 102
distributed and consumed by 124
distributed and consumed in 323
distributed and consumed on 46
distributed and disposed of 286
distributed and embedded in 243
distributed and included in 108
distributed and marketed by 102
distributed and marketed in 174
distributed and oriented in 63
distributed and probably the 61
distributed and promoted by 59
distributed and promoted in 45
distributed and received by 137
distributed and received in 185
distributed and referred to 61
distributed and returned by 92
distributed and returned to 45
distributed and reviewed by 43
distributed and serviced in 68
distributed and therefore the 201
distributed and utilized by 54
distributed and utilized in 134
distributed are included in 50
distributed for purposes of 856
distributed his property in 41
distributed his property to 128
distributed its contents to 51
distributed its products in 128
distributed its products to 76
distributed lag functions of 61
distributed raw materials to 281
distributed them directly to 52
distributed with branches of 97
distributes and collects the 52
distributes and controls the 45
distributes his bounties to 103
distributes its branches to 162
distributes its products by 56
distributes its products in 323
distributes its products to 253
distributes its property to 43
distributes that property to 54
distributes them directly to 41
distributes this property to 40
distribution and abolition of 42
distribution and accounting of 88
distribution and accuracy of 56
distribution and activity in 190
distribution and activity of 1529
distribution and adequacy of 99
distribution and affinity of 45
distribution and altitude of 65
distribution and analysis of 414
distribution and assembly of 48
distribution and attempts to 62
distribution and attitude of 66
distribution and branches of 62
distribution and capacity of 64
distribution and capacity to 66
distribution and clearance of 548
distribution and clustering of 151
distribution and condition of 438
distribution and confined to 45
distribution and consider the 66
distribution and consists of 90
distribution and contents of 158
distribution and coverage of 91
distribution and cytology of 120
distribution and delivery of 832
distribution and delivery to 97
distribution and describe the 60
distribution and diffusion of 743
distribution and direction of 765
distribution and dispatch of 132
distribution and dispensing of 125
distribution and disposal of 612
distribution and diversion of 49
distribution and drainage of 79
distribution and dynamics in 123
distribution and dynamics of 1391
distribution and efficacy of 87
distribution and elevation of 86
distribution and emphasis of 54
distribution and energies of 49
distribution and equality of 161
distribution and estimate the 134
distribution and estimating the 49
distribution and evaluate the 43
distribution and evidence of 49
distribution and evolution in 89
distribution and evolution of 1652
distribution and excretion in 158
distribution and excretion of 3010
distribution and execution of 234
distribution and exercise of 1706
distribution and expansion of 167
distribution and exposure of 45
distribution and extension of 237
distribution and fineness of 41
distribution and formation of 507
distribution and functioning of 192
distribution and functions in 78
distribution and functions of 1054
distribution and gradation of 68
distribution and habitats of 250
distribution and identify the 67
distribution and identity of 72
distribution and includes the 60
distribution and increased the 58
distribution and increases in 61
distribution and increases the 137
distribution and indicate the 130
distribution and induction of 77
distribution and isolation of 71
distribution and kinetics of 528
distribution and lithology of 82
distribution and locations of 111
distribution and longevity of 79
distribution and migration in 139
distribution and migration of 2051
distribution and mobility in 74
distribution and mobility of 626
distribution and monitoring of 156
distribution and movement in 199
distribution and movement of 2605
distribution and ontogeny of 244
distribution and operation of 284
distribution and partition of 167
distribution and pathology of 42
distribution and patterning of 155
distribution and patterns of 758
distribution and polarity of 50
distribution and porosity of 52
distribution and positioning of 65
distribution and positions of 63
distribution and possibly the 79
distribution and presence of 213
distribution and pressure of 45
distribution and problems of 90
distribution and processing of 614
distribution and progress of 87
distribution and promotion in 56
distribution and promotion of 964
distribution and promotion to 68
distribution and provision of 294
distribution and purchase of 115
distribution and pursuits of 59
distribution and quantity of 1064
distribution and reception in 48
distribution and reception of 801
distribution and recovery of 214
distribution and reduction in 100
distribution and reduction of 150
distribution and reflects the 44
distribution and relations of 443
distribution and relations to 44
distribution and reprints to 211
distribution and response of 44
distribution and response to 326
distribution and resulted in 105
distribution and retention in 86
distribution and retention of 706
distribution and richness of 75
distribution and scheduling of 61
distribution and secretion of 71
distribution and security of 163
distribution and selection of 148
distribution and sequence of 224
distribution and sequencing of 70
distribution and severity of 1736
distribution and situation of 67
distribution and spectrum of 78
distribution and standard of 63
distribution and survival in 110
distribution and survival of 609
distribution and symmetry of 49
distribution and synthesis of 71
distribution and taxonomy of 424
distribution and tendency to 45
distribution and therefore an 72
distribution and therefore in 43
distribution and therefore is 104
distribution and therefore it 41
distribution and therefore of 63
distribution and therefore on 44
distribution and therefore the 649
distribution and therefore to 232
distribution and thickness of 1302
distribution and topology of 44
