daft and happy hills 52
diet that really works 76
diet that would allow 46
diet was human hearts 77
diet with amino acids 64
diet with fresh fruit 87
diet with large doses 62
dill and lemon juice 174
dine and dance under 63
dine and dance until 44
dine out every evening 114
dine out every night 289
dine out every where 72
dine with lloyd george 47
dine with queen esther 62
dining and dancing begin 42
dining and dancing under 168
dining and dancing until 45
dining and drawing rooms 3406
dining and guest rooms 42
dining and lounge rooms 42
dining and lunch rooms 142
dining and meeting rooms 307
dining and music rooms 129
dining and playing cards 163
dining and sitting rooms 1280
dining and smoking rooms 264
dining and social rooms 44
dining and supping every 52
dining out every evening 42
dining out every night 207
dining out night after 45
dining with lloyd george 44
diode has lower noise 134
diode that emits light 662
dips and rises again 154
dirt and dried blood 579
dirt and dried grass 60
dirt and dried leaves 131
dirt and dross about 157
dirt and germs which 52
dirt and grease which 137
dirt and grime which 75
dirt and loose rocks 67
dirt and metal chips 42
dirt and paved roads 124
dirt and rotting leaves 42
dirt and scuff marks 110
dirt and small rocks 269
dirt and water which 44
disc and facet joint 271
disc and nerve fiber 103
disc and optic nerve 244
disc can store about 62
disc with radial slits 47
dish and chill until 287
dish and every glass 40
dish and place under 52
dish and watch glass 161
dish for serving soups 89
dish was named after 84
dish with boiling water 103
dish with cooking spray 3201
dish with flaring sides 83
dish with fresh water 79
dish with sloping sides 86
dish with waxed paper 108
disk and facet joint 45
disk and laser light 137
disk and press enter 421
disk can store about 129
disk for later editing 49
disk for later viewing 91
disk for quick viewing 158
disk for storing files 66
disk that keeps track 72
disk with radial slits 42
dive for coins thrown 165
dive for cover again 107
dive for cover under 171
dive for loose balls 139
dive was never taken 49
diving and bungee jumping 46
diving and ducking beneath 87
diving and fishing trips 161
diving and playing about 120
diving and sport fishing 76
diving and working under 102
diving for coins thrown 86
diving for cover under 168
diving for loose balls 397
dock and shook hands 45
dock for small boats 48
docs not appear until 172
docs not apply where 177
docs not begin until 111
docs not occur until 207
docs not really exist 44
docs not stand alone 132
dogs all night awake 74
dogs and billy clubs 48
dogs and birds shall 75
dogs and birds would 173
dogs and crowing cocks 186
dogs and drank cokes 40
dogs and field trials 81
dogs and human flesh 56
dogs and might cause 259
dogs and people alike 169
dogs and people could 41
dogs and water hoses 479
dogs and would never 67
dogs are color blind 255
dogs are named after 67
dogs are never willing 74
dogs are round about 119
dogs are running loose 108
dogs are still alive 47
dogs are still barking 45
dogs for bench shows 103
dogs for blind people 154
dogs nor birds would 45
dogs that could mount 41
dogs that could never 47
dogs that prowl about 93
dogs that still lived 97
dogs was still snoring 45
dogs who would rather 214
dogs with black spots 52
dogs with curling tails 79
dogs with curly tails 44
dogs with short coats 67
dogs with wagging tails 46
doings and asked after 44
doings and sayings which 41
doll that could close 80
dome and spire close 88
dome for saint peter 43
dome that rises above 210
dome was never built 81
done all right since 68
done all which could 104
done all which human 57
done and about which 66
done and action taken 86
done and begin again 91
done and could never 189
done and could still 87
done and judge henry 41
done and might still 80
done and money earned 78
done and money spent 143
done and never could 62
done and never would 100
done and others which 115
done and start again 109
done and thinking about 47
done and which could 91
done and which would 115
done and worry about 56
done and would never 165
done any thinking about 187
done any writing since 45
done are given below 53
done but start again 75
done but still crisp 53
done but still moist 91
done each night since 53
done for black people 95
done for comic opera 53
done for eight months 64
done for every child 100
done for every class 43
done for every human 340
done for every point 96
done for nearly fifty 78
done for nearly forty 114
done for nearly thirty 207
done for older people 104
done for working people 90
done had taken place 43
done one action which 47
done one blast might 44
done one right after 54
done our eight hours 43
done six months after 186
done six months later 91
done six weeks after 81
done six weeks later 42
done ten times worse 60
done that could cause 46
done that could never 110
done that cunning could 48
done that every night 53
done that first evening 73
done that first morning 53
done that first night 627
done that human skill 50
done that might cause 66
done that night after 54
done that power might 51
done that quite often 97
done that which could 295
done that which every 125
done that which makes 161
done that which might 271
done that which never 56
done that which ought 1197
done that which would 548
done that would allow 107
done that would cause 221
done that would change 49
done that would rouse 72
done that would weaken 58
done them while alive 49
done they would never 42
done things which could 50
done things which would 132
done this every morning 81
done this every night 106
done this fifty times 41
done this might still 43
done this quite often 81
done this seven times 43
done too badly either 143
done two books since 81
done two hours after 67
done two months after 109
done two months later 82
done two weeks after 182
done two weeks later 101
done using monte carlo 106
done who never wrote 58
done with amazing speed 87
done with anything found 56
done with black paint 49
done with blank verse 52
done with boiling water 67
done with either local 41
done with equal right 41
done with every penny 44
done with fairy tales 42
done with fewer hands 56
done with fewer people 309
done with fresh water 64
done with fruit flies 95
done with fruit trees 43
done with human cells 45
done with human hands 68
done with indian skill 137
done with indian trading 67
done with metal tools 62
done with money earned 63
done with older people 60
done with paper money 57
done with people whose 42
done with power tools 94
done with right views 49
done with running water 65
done with sheet metal 80
done with steel tools 40
done with stone tools 208
done with talking about 42
done with tepid water 87
done with thinking about 57
done with tools under 52
done with undue haste 106
done with white chalk 48
done with white light 137
done with white paint 44
done with words alone 83
done with writing about 59
dons her wedding dress 42
doom and gloom about 244
doom and gloom which 45
doom they stood sworn 56
doom was closing round 72
door and asked about 135
door and asked again 40
door and asked where 192
door and began calling 74
door and began kicking 58
door and began looking 72
door and began pulling 134
door and began putting 43
door and began running 160
door and began talking 98
door and began turning 41
door and began walking 433
door and began working 54
door and began yelling 64
door and bowed again 64
door and calling after 42
door and calling belle 45
door and calls after 44
door and cried aloud 117
door and every bosom 156
door and fired twice 45
door and gazed after 52
door and greet people 49
door and headed right 43
door and leaned close 50
door and leaned weakly 43
door and looking about 65
door and looking after 56
door and looking round 64
door and looks after 49
door and moved aside 117
door and never again 40
door and people would 117
door and raced after 45
door and shake hands 248
door and shaking hands 92
door and shook hands 1531
door and spent hours 58
door and stand aside 87
door and stand guard 85
door and start running 69
door and start talking 47
door and start walking 104
door and steps aside 64
door and stood about 71
door and stood alone 55
door and stood aside 5916
door and stood beneath 40
door and stood close 288
door and stood glaring 104
door and stood guard 305
door and stood holding 362
door and stood looking 4358
door and stood panting 58
door and stood peering 58
door and stood smiling 102
door and stood staring 482
door and stood still 851
door and stood stock 63
door and stood talking 100
door and stood under 236
door and stood waiting 1787
door and stood within 127
door and thinking about 56
door and tried again 122
door and trunk locks 125
door and under every 65
door and waiting until 55
door and waits until 52
door and walking right 47
door and walks right 55
door and waved until 41
door and would never 58
door one evening after 58
door one night after 82
door she could close 66
door she could smell 61
door she could still 42
door she spoke again 61
door she stood still 117
door she would never 58
door than roger cried 45
door that could never 63
door that evening after 46
door that first morning 48
door that first night 105
door that never opens 79
door that night after 41
door that still stood 69
door that would admit 61
door that would allow 195
door that would close 99
door that would never 141
door they shook hands 129
door too often sword 69
door two hours after 55
door two hours later 143
door was about thirty 107
door was again thrown 292
door was closing again 50
door was drawn aside 166
door was never still 46
door was opening again 320
door was solid metal 42
door was solid steel 76
door was still closing 57
door was still empty 64
door was still running 56
door was still tight 102
door was thrust aside 57
door with drawn sword 118
door with every ounce 54
door with glass panes 181
door with leaded glass 45
door with peeling paint 95
door with rifle butts 81
door with shaking fingers 65
door with shaking hands 133
door you could watch 86
doping with donor atoms 89
dose and blood level 333
dose and repeat every 41
dose and serum level 211
dose and steady state 86
dose for keeping beasts 201
dose may prove fatal 68
dose six months later 61
dose that would cause 102
dose that would prove 41
dose two hours after 43
dose two hours later 41
dose was given after 271
dose was given daily 113
dose was given every 93
dose was given twice 49
dose was given within 65
dost thou utter words 76
dots and lines under 76
dots and lines which 114
dots and short lines 235
dots and small spots 47
dots and solid lines 84
dots for empty sites 61
dove for cover under 276
dove for cover while 43
dove who could perch 63
down all right after 93
down and about until 43
down and admit defeat 106
down and after about 71
down and again asked 222
down and again began 142
down and argue about 72
down and arose again 71
down and asked about 324
down and asked after 81
down and asked jesus 42
down and asked mercy 44
down and asked where 210
down and badly beaten 86
down and began again 375
down and began chewing 93
down and began cleaning 144
down and began cutting 123
down and began digging 412
down and began drawing 209
down and began feeling 356
down and began filling 156
down and began helping 160
down and began kicking 112
down and began kissing 300
down and began licking 320
down and began looking 530
down and began opening 120
down and began pecking 47
down and began peeling 43
down and began picking 1139
down and began playing 620
down and began pouring 109
down and began praying 102
down and began pulling 696
down and began pushing 151
down and began putting 255
down and began rocking 153
down and began rolling 266
down and began rubbing 346
down and began running 207
down and began shaking 124
down and began sipping 106
down and began smoking 40
down and began sobbing 445
down and began sorting 160
down and began speaking 257
down and began talking 1423
down and began tapping 103
down and began teaching 89
down and began telling 204
down and began thinking 287
down and began throwing 98
down and began thumbing 89
down and began tugging 123
down and began turning 214
down and began untying 150
down and began walking 484
down and began washing 40
down and began weeping 185
down and began working 495
down and began writing 1314
down and begin again 463
down and begin talking 158
down and begin working 174
down and begin writing 441
down and blowing about 41
down and blown about 93
down and build again 221
down and built again 349
down and burning trees 216
down and change place 293
down and could never 92
down and could smell 47
down and crawl under 220
down and creep under 133
down and crept under 139
down and cried about 123
down and cried after 85
down and cried again 387
down and cried aloud 297
down and cried right 254
down and cried until 162
down and cried while 100
down and dirty about 115
down and drank water 105
down and drink water 162
down and dwell within 56
down and eight yards 104
down and every which 242
down and falling apart 299
down and feeling sorry 40
down and fetch water 86
down and fifty cents 243
down and finding fault 46
down and fingers spread 176
down and fired again 57
down and gazed about 100
down and getting stuck 40
down and given place 86
down and glory shone 51
down and greet about 53
down and keeping quiet 211
down and keeping still 40
down and killing every 115
down and leaned close 138
down and lifting people 120
down and looking about 101
down and looking under 164
down and looks about 107
down and looks under 40
down and moved about 205
down and moved aside 106
down and moved close 43
down and never again 189
down and never getting 127
down and never moved 162
down and never spoke 43
down and night comes 41
down and parting sweet 65
down and peering under 46
down and people began 272
down and people begin 45
down and people would 231
down and place within 159
down and poked about 108
down and praying aloud 77
down and reaching under 42
down and really enjoy 189
down and really start 42
down and really study 132
down and really tried 91
down and relax after 205
down and relax until 140
down and relax while 604
down and right until 176
down and risen again 50
down and rises again 361
down and rolling about 100
down and rolls about 135
down and round about 1839
down and round again 89
down and seven yards 117
down and shake hands 463
down and shaking hands 94
down and shook hands 1464
down and sleep after 132
down and sleep again 259
down and sleep beneath 48
down and sleep right 61
down and sleep under 305
down and sleep until 688
down and sleep where 259
down and sleep while 286
down and slept after 111
down and slept again 371
down and slept beneath 104
down and slept under 765
down and slept until 1292
down and slept where 169
down and slept while 291
down and slide about 73
down and spare parts 108
down and speaks quite 232
down and spend hours 115
down and spent hours 42
down and spoke about 85
down and spoke again 120
down and spread under 121
down and stand still 114
down and start again 1912
down and start digging 50
down and start farming 117
down and start fresh 55
down and start getting 146
down and start looking 213
down and start playing 365
down and start putting 102
down and start running 56
down and start talking 859
down and start telling 89
down and start thinking 380
down and start walking 141
down and start working 500
down and start writing 1741
down and stays close 40
down and still others 83
down and still sinking 40
down and stood aside 42
down and stood close 44
down and stood holding 96
down and stood looking 575
down and stood right 154
down and stood staring 210
down and stood still 323
down and stood under 104
down and stood waiting 106
down and taken apart 57
down and talking about 1095
down and talks about 169
down and thinking about 1013
down and thinks about 292
down and thrown aside 169
down and tried again 522
down and turning round 50
down and twist round 51
down and under cover 68
down and under water 52
down and waits until 55
down and walking about 92
down and watch people 105
down and watch where 56
down and watch while 128
down and which might 49
down and which would 138
down and worry about 330
down and would never 395
down and write about 1618
down and write again 121
down and write anything 120
down and write books 388
down and write every 142
down and write notes 135
down and write poetry 263
down and write until 48
down and writing about 131
down and wrote about 613
down and wrote again 154
down and wrote notes 43
down any binding rules 48
down any exact rules 132
down any fixed rules 618
down any rigid rules 124
down any rough edges 409
down any rules about 126
down any rules which 147
down any sharp edges 172
down but keeps walking 60
down but never quite 60
down for about eight 226
down for about forty 187
down for about seven 47
down for about sixty 41
down for about thirty 293
down for cases where 142
down for eight hours 525
down for eight months 261
down for every ducat 43
down for every stage 52
down for fifty miles 46
down for fifty yards 122
down for forty winks 97
down for hours talking 42
down for hours while 47
down for nearly thirty 46
down for scrap metal 179
down for seven hours 112
down for seven months 173
down for seven weeks 132
down for weeks after 89
down for white folks 42
down god knows where 45
down had taken place 58
down has taken place 318
down her ample bosom 41
down her belly until 167
down her black dress 116
down her black skirt 42
down her burning cheek 50
down her cheek again 54
down her cheek until 206
down her cheek where 42
down her cheek while 47
down her chest until 56
down her dress front 159
down her empty glass 1481
down her empty plate 48
down her empty teacup 79
down her exact words 49
down her front steps 669
down her guard again 47
down her inner thighs 725
down her nerve endings 49
down her orange juice 240
down her plump cheek 46
down her porch steps 247
down her right cheek 1176
down her rusty brown 169
down her sable cheek 98
down her shining curls 97
down her short skirt 232
down her sides under 102
down her sides until 119
down her smooth belly 100
down her smooth brown 67
down her smooth cheek 400
down her smooth white 48
down her snowy bosom 47
down her spine again 181
down her spine every 103
down her spine until 338
down her spine while 187
down her thighs until 56
down her throat after 140
down her throat again 256
down her throat every 52
down her throat until 891
down her throat which 115
down her throat while 448
down her tight throat 98
down her water glass 210
down her white apron 42
down her white cheek 162
down her white dress 71
down her white throat 63
down his baton after 45
down his bawling throat 70
down his black brows 60
down his black leather 108
down his broad chest 480
down his brown cheek 237
down his burning throat 240
down his carving knife 81
down his cheek until 51
down his cheek where 165
down his cheek while 48
down his chest under 105
down his chest until 388
down his chest where 47
down his chest while 47
down his cigar while 62
down his earthly crown 58
down his empty glass 4145
down his empty plate 158
down his empty teacup 75
down his evening paper 81
down his exact words 337
down his false throat 46
down his fiery cross 88
down his first enemy 587
down his first plane 138
down his front steps 560
down his fruit trees 107
down his fucking throat 56
down his glass after 368
down his glass again 140
down his glass empty 87
down his grand plans 48
down his guard again 41
down his hairy chest 346
down his house about 109
down his inner thighs 51
down his livid cheek 50
down his manly cheek 722
down his morning paper 63
down his naked breast 109
down his naked chest 506
down his naked spine 88
down his naked torso 57
down his orange juice 254
down his outer clothing 69
down his paint brush 83
down his parting glory 122
down his prize while 47
down his regal power 80
down his right cheek 2081
down his right flank 45
down his rough cheek 111
down his royal yards 58
down his rusty shears 81
down his shirt bosom 50
down his shirt cuffs 227
down his shirt front 1960
down his sides under 106
down his smooth cheek 61
down his smooth chest 121
down his spine again 214
down his spine every 49
down his spine until 170
down his spoon again 42
down his sword until 45
down his sword which 51
down his throat about 111
down his throat after 338
down his throat again 298
down his throat could 41
down his throat every 254
down his throat until 1496
down his throat which 112
down his throat while 764
down his throat would 45
down his torso until 109
down his views about 77
down his walking stick 319
down his water glass 172
down his white shirt 352
down his white staff 147
down his working hours 84
down his writing brush 155
down its banks until 40
down its black throat 106
down its china walls 46
down its first roots 60
down its front steps 45
down its fruit trees 44
down its learning curve 344
down its rapid stream 45
down its rocky coast 45
down its rocky falls 104
down its rocky sides 258
down its sides until 125
down its sloping sides 349
down its snowy sides 87
down its steep banks 206
down its steep sides 672
down its steep slope 230
down its steps until 115
down its stock price 87
down its stream until 53
down its throat until 111
down its whole dreary 279
down new roads armed 72
down one aisle after 42
down one alley after 52
down one blind alley 232
down one drink after 126
down one enemy plane 416
down one evening after 60
down one glass after 138
down one night after 201
down one steep slope 68
down one stone after 42
down our crops below 54
down our faces under 62
down our front steps 262
down our necks every 85
down red blood cells 1091
down she would never 208
down six months after 137
down six months later 432
down that blind alley 55
down that every child 74
down that every human 47
down that every state 45
down that first night 279
down that foaming river 154
down that grand river 42
down that meteor chain 175
down that night after 48
down that night under 90
down that noble river 52
down that river until 208
down that steep canon 44
down that steep grade 41
down that steep place 117
down that steep slope 364
down that steep trail 41
down that stony track 93
down that stream until 135
down that stream which 116
down that takes place 66
down that trade unions 88
down that which could 89
down that which would 337
down they would never 62
down this blind alley 240
down this false notion 82
down this lower track 141
down this morning after 88
down this noble river 52
down this river until 136
down this steep place 45
down this steep slope 167
down this stream about 97
down this stream until 90
down this white jesus 49
down this whole kingdom 139
down this winding stair 40
down two books which 41
down two dress sizes 57
down two hours after 350
down two hours later 254
down two large trees 129
down two months after 142
down two months later 285
down two rules which 64
down two small trees 97
down two smooth steps 50
down two stone steps 121
down two weeks after 245
down two weeks later 277
down with about fifty 54
down with about thirty 66
down with alien stuff 71
down with amazing speed 205
down with apple juice 44
down with armed force 185
down with awful force 138
down with black smoke 40
down with boiling water 150
down with brain fever 531
down with brute force 237
down with bungee cords 137
down with creek water 145
down with cruel force 108
down with deadly force 114
down with dengue fever 402
down with drawn sword 51
down with emery paper 218
down with equal force 228
down with every change 257
down with every ounce 257
down with every passing 61
down with fatal force 40
down with fever after 95
down with fever again 159
down with fever since 91
down with fever which 47
down with fever while 42
down with fresh fruit 83
down with fresh shame 110
down with fresh water 1029
down with fruit juice 85
down with glass after 149
down with glass paper 253
down with grass seeds 546
down with jungle fever 50
down with large rocks 151
down with lofty scorn 44
down with malta fever 101
down with melting sleet 135
down with orange juice 665
down with plain water 127
down with rifle butts 210
down with river water 224
down with roofing nails 45
down with rusty water 57
down with shaking hands 206
down with small steps 195
down with smoke pouring 93
down with soapy water 234
down with soothing words 107
down with still older 86
down with straw ropes 47
down with strep throat 390
down with strong black 211
down with strong ropes 117
down with swamp fever 103
down with tepid water 435
down with timid grace 136
down with water after 81
down with water drawn 81
down with water until 203
down with water which 45
down with white people 49
down with worry about 109
drab and dreary lives 47
drab and dreary place 92
drab and dreary world 121
drab with large plate 101
drag him under water 131
drag his jaded limbs 90
drag its lower right 56
drag our limbs after 53
drag them under water 129
draw all hearts after 63
draw all human forms 49
draw and carry water 126
draw and erase lines 115
draw and paint again 65
draw and paint every 42
draw and paint tools 84
draw and paint under 50
draw and paint while 119
draw and write about 1759
draw any false hopes 160
draw any sharp lines 125
draw her chair close 101
draw her chair nearer 50
draw her cloak about 67
draw her close again 145
draw her large shawl 52
draw her shawl about 42
draw his bowie knife 59
draw his chair close 281
draw his chair nearer 266
draw his cloak about 42
draw his equal share 172
draw his hunting knife 69
draw his parting groan 245
draw his sharp sword 90
draw his short sword 63
draw his sword again 315
draw his venal quill 254
draw his whole force 59
draw our money right 62
draw out every ounce 63
draw that sword which 53
draw two lines under 468
draw two lines which 126
draw two right lines 241
draw two short lines 65
draw with black lines 55
dread and abhor every 41
dream all night about 74
dream and never waked 50
dream and sound sleep 231
dream and write about 55
dream big dreams about 70
dream but truer dreams 799
dream for whole weeks 47
dream had taken place 173
dream had taken shape 84
dream one night about 229
dream one night which 79
dream she could never 44
dream that anything could 41
dream that could never 1023
dream that labor knows 870
dream that might never 71
dream that never comes 87
dream that never could 45
dream that never really 60
dream that never tires 55
dream that night about 260
dream that night which 41
dream that people would 61
dream that sunny smile 63
dream that takes place 182
dream that while every 41
dream that woman shall 52
dream that would change 93
dream that would never 584
dream that would reveal 46
dream was never fully 57
dream was really about 124
dream was right after 46
dream was short lived 103
dream was still alive 225
dream was still fresh 158
dream was still vivid 226
drew and fired twice 46
drew and wrote about 149
drew for either guest 42
drew her black brows 47
drew her black shawl 76
drew her chair close 1717
drew her chair nearer 1550
drew her chair quite 41
drew her chair still 68
drew her cloak about 482
drew her cloak close 141
drew her cloak round 380
drew her close again 776
drew her close until 66
drew her close within 51
drew her father aside 62
drew her hands apart 49
drew her hands tight 68
drew her knees close 132
drew her knees under 72
drew her light shawl 48
drew her mother aside 53
drew her nearer still 46
drew her opera cloak 80
drew her scarf about 42
drew her shawl about 353
drew her shawl close 275
drew her shawl round 392
drew her shawl tight 59
drew her short sword 53
drew her skirt aside 64
drew her skirt close 40
drew her skirt round 53
drew her still nearer 78
drew her stool close 42
drew her thighs apart 49
drew her wraps about 42
drew him aside after 58
drew him close again 73
drew him still nearer 63
drew him twice every 101
drew him under water 51
drew his black brows 140
drew his bowie knife 362
drew his bushy brows 108
drew his chair aside 88
drew his chair close 3689
drew his chair nearer 3873
drew his chair quite 100
drew his chair still 218
drew his cloak about 599
drew his cloak close 136
drew his cloak round 311
drew his cloak tight 159
drew his father aside 88
drew his first wages 49
drew his gleaming sword 46
drew his hands apart 81
drew his horse aside 94
drew his horse close 162
drew his horse nearer 110
drew his hunting knife 715
drew his knees under 58
drew his knife again 64
drew his large folds 41
drew his lines about 79
drew his lines round 139
drew his mother aside 45
drew his prize under 50
drew his right index 40
drew his robes about 67
drew his sharp knife 56
drew his sharp sword 342
drew his shining sword 68
drew his ships close 207
drew his short sword 1284
drew his stone knife 44
drew his stool close 143
drew his stool nearer 92
drew his sword again 210
drew his sword beneath 137
drew his sword under 88
drew his sword which 56
drew his sword while 57
drew his whole force 42
drew its bolts again 46
drew its first blood 49
drew its labor force 65
drew off under cover 88
drew our skiff round 77
drop all royal state 46
drop and every crumb 63
drop and landing zones 533
drop and pumping power 80
drop and start again 138
drop any hints about 102
drop had taken place 106
drop has taken place 142
drop off after about 137
drop out while others 177
drop she falls would 514
drop that takes place 120
drop that would occur 102
drop them again quite 109
drop with brine apace 117
drop with shaking until 86
drug and child abuse 211
drug and white slave 57
drug can cause fatal 55
drug can cause fetal 91
drug can cause fever 43
drug can cause liver 121
drug can cause nausea 53
drug for binding sites 65
drug has taken place 57
drug may cause fetal 136
drug may cause liver 64
drug may cause nausea 305
drug that could cause 113
drug that could still 134
drug that makes people 120
drug that might cause 80
drug that would allow 73
drug that would block 67
drug that would cause 141
drug use takes place 233
drug use while driving 365
drug was first given 74
drug was first taken 48
drug was given after 96
drug was given alone 160
drug was given daily 114
drug was given either 50
drug was given every 61
drug was given twice 51
drug was later found 49
drug with rapid onset 86
drum and bugle calls 134
drum and bugle corps 9222
drum and flute music 267
drum and shift forks 226
drum was never noisy 46
drum was rolling dixie 90
drying and ironing rooms 128
drying and storing grain 170
drying and wetting cycle 71
drying had taken place 105
drying has taken place 451
drying oil fatty acids 532
drying out takes place 62
drying that takes place 106
dual and alien space 68
duck and apple sauce 87
duck and geese hunting 115
duck and goose calls 257
duck and goose hunting 1098
duck and quail hunting 42
duck red blood cells 226
duck with apple sauce 64
duck with orange sauce 1104
duct and facial nerve 60
duct and lingual nerve 114
duct and lymph nodes 117
duct and small bowel 51
duel had taken place 632
duel has taken place 189
duel that takes place 49
duel with judge terry 109
dues and taxes crush 43
dues and taxes which 106
dues are fifty cents 69
duke was still alive 48
duke was taken alive 43
dull and awful clank 72
dull and dreary blank 42
dull and dreary lives 58
dull and dreary place 136
dull and dreary water 128
dull and dreary world 44
dull and droning sound 40
dull and rainy morning 57
dull and rainy weather 93
dull and rather dirty 46
dull and tardy strong 40
dull and tepid ashes 45
dull man whose chief 101
dull red flush crept 106
dull red flush spread 89
dull yet lurid orange 241
duly and daily serving 582
dumb and blind child 98
dumb and blind people 51
dumb and blind would 73
dumb cry defying change 119
dune and river sands 58
during all which period 504
during all which space 40
during all working hours 581
during and after action 94
during and after acute 703
during and after armed 147
during and after blood 41
during and after bowel 101
during and after breast 116
during and after brief 52
during and after burial 119
during and after burning 109
during and after calving 46
during and after casting 91
during and after change 115
during and after child 153
during and after civil 433
during and after class 591
during and after cleaning 112
during and after cooking 345
during and after cooling 262
during and after cutting 52
during and after entry 52
during and after every 444
during and after feeding 1245
during and after feeds 63
during and after field 158
during and after filling 117
during and after filming 103
during and after fires 49
during and after first 260
during and after flood 167
during and after fusion 66
during and after games 152
during and after group 67
during and after growth 166
during and after hours 155
during and after human 65
during and after hunger 41
during and after jesus 117
during and after labor 1499
during and after large 74
during and after laser 231
during and after learning 471
during and after light 125
during and after liver 55
during and after loading 211
during and after local 57
during and after logging 243
during and after lunch 165
during and after major 439
during and after milking 175
during and after model 86
during and after nursing 66
during and after passing 68
during and after placing 77
during and after playing 79
during and after rains 582
during and after rainy 51
during and after rapid 110
during and after rolling 46
during and after roman 59
during and after running 99
during and after sales 41
during and after setting 167
during and after shock 52
during and after short 234
during and after sleep 192
during and after smoking 217
during and after social 44
during and after solar 56
during and after space 93
during and after spike 53
during and after stool 414
during and after storm 60
during and after teaching 188
during and after testing 372
during and after times 68
during and after total 431
during and after upper 48
during and after viewing 107
during and after voiding 75
during and after walking 64
during and after water 223
during and after welding 467
during and after which 781
during and after working 432
during and after world 90199
during and after writing 150
during and often after 50
during and right after 1475
during and since world 6044
during any brief period 41
during any class period 67
during any close season 89
during any equal period 293
during any given cycle 218
during any given epoch 135
during any given night 90
during any given period 10712
during any given phase 65
during any given season 339
during any given shift 134
during any given short 54
during any given stage 110
during any given storm 55
during any given visit 43
during any growing season 48
during any known period 41
during any later period 156
during any period after 242
during any period seems 55
during any period shall 177
during any period since 211
during any period under 70
during any period where 81
during any period which 144
during any period while 152
during any period within 163
during any short period 398
during any sleep stage 65
during any waiting period 124
during bad weather which 44
during day light hours 185
during each billing period 65
during each breathing cycle 92
during each class meeting 253
during each class period 1307
during each clock cycle 590
during each clock period 187
during each clock pulse 101
during each cycle until 44
during each engine cycle 54
during each feeding period 44
during each field season 64
during each fishing season 48
during each grading period 171
during each group meeting 49
during each growing season 585
during each growth period 67
during each hunting season 48
during each laser pulse 71
during each loading cycle 150
during each major phase 50
during each marking period 97
during each nursing period 42
during each nursing shift 139
during each option period 51
during each period under 43
during each pumping cycle 73
during each rainy season 242
during each solar cycle 41
during each study period 141
during each testing period 50
during each tidal cycle 446
during each varying season 247
during each working cycle 68
during each working shift 50
during hay fever season 269
during her brief period 239
during her brief reign 295
during her brief stint 120
during her brief visit 476
during her daily walks 170
during her eight months 118
during her final hours 196
during her final months 283
during her final visit 51
during her final weeks 126
during her first cycle 41
during her first eight 191
during her first evening 75
during her first hours 52
during her first labor 106
during her first meeting 252
during her first months 668
during her first night 300
during her first period 233
during her first round 40
during her first season 1943
during her first seven 70
during her first state 185
during her first stint 44
during her first teaching 51
during her first thirty 105
during her first visit 4624
during her first weeks 560
during her labor pains 47
during her lunch breaks 206
during her lunch hours 118
during her lunch period 194
during her reign where 43
during her seven months 61
during her short period 175
during her short reign 513
during her short stint 52
during her short visit 379
during her state visit 191
during her study period 45
during her waiting period 370
during her wedding night 82
during her white house 377
during her whole reign 659
during her whole visit 75
during her working hours 652
during his april visit 166
during his brief earthly 49
during his brief exile 132
during his brief first 44
during his brief foray 62
during his brief months 40
during his brief period 2987
during his brief reign 2807
during his brief season 74
during his brief spell 358
during his brief stays 108
during his brief stint 561
during his brief visit 2637
during his cairo visit 43
during his china visit 165
during his crime spree 74
during his daily round 110
during his daily visit 48
during his daily walks 268
during his eight hours 56
during his eight months 721
during his eight weeks 91
during his evening hours 55
during his evening walks 58
during his exile after 139
during his exile under 68
during his field study 77
during his field trips 116
during his final agony 40
during his final exile 68
during his final hours 515
during his final meeting 64
during his final months 903
during his final period 443
during his final season 455
during his final visit 319
during his final weeks 366
during his first brief 495
during his first class 119
during his first dozen 54
during his first eight 1202
during his first evening 137
during his first exile 545
during his first field 154
during his first fifty 95
during his first foray 57
during his first forty 132
during his first grade 41
during his first hours 168
during his first major 152
during his first meeting 994
during his first months 3807
during his first morning 58
during his first night 1636
during his first paris 86
during his first period 1834
during his first phase 96
during his first posting 68
during his first press 192
during his first reign 170
during his first roman 182
during his first round 219
during his first scene 43
during his first season 2015
during his first seven 1121
during his first short 216
during his first sleep 53
during his first spell 218
during his first stage 61
during his first state 364
during his first steps 61
during his first stint 328
during his first teaching 88
during his first terms 104
during his first thirty 446
during his first trips 50
during his first visit 13243
during his first weeks 1920
during his fourth period 46
during his fourth visit 96
during his growing period 42
during his hasty visit 40
during his holding period 87
during his hunting trips 96
during his indian visit 57
during his irish visit 59
during his junior season 169
during his killing spree 51
during his later period 354
during his later visit 61
during his learning period 198
during his lengthy period 60
during his lengthy reign 66
during his lengthy stays 41
during his lengthy visit 54
during his lunch breaks 325
during his lunch hours 175
during his lunch period 230
during his major league 471
during his march visit 162
during his minor league 178
during his morning shave 59
during his morning visit 94
during his morning walks 372
during his nearly eight 120
during his nearly fifty 121
during his nearly forty 127
during his nearly thirty 195
during his night shift 151
during his night watch 82
during his nobel prize 52
during his paris exile 54
during his paris period 184
during his paris visit 269
during his rather brief 66
during his rather short 79
during his reign could 46
during his reign egypt 50
during his reign henry 42
during his reign under 101
during his reign which 291
during his reign would 115
during his roman period 199
during his roman visit 73
