dame insisted upon my 46
during delivery must be 42
during delivery when the 98
during digestion from the 81
during digestion have the 70
during digestion into the 45
during drainage work in 51
during droughts when the 57
during eighteen years at 52
during eighteen years in 115
during eighteen years of 641
during eighteen years the 110
during elections held in 60
during episodes when the 76
during everyday life in 47
during evolution from the 133
during execution must be 45
during execution will be 69
during exercise from the 42
during exercise leads to 97
during exercise must be 210
during exercise such as 73
during exercise there is 211
during exercise when the 445
during exercise will be 153
during expansion from the 53
during expansion will be 73
during exposure must be 44
during february when the 71
during february will be 42
during fourteen days in 61
during fourteen days of 90
during fourteen days or 41
during fourteen years as 73
during fourteen years he 79
during fourteen years in 242
during fourteen years of 684
during fourteen years the 65
during fracture healing in 157
during fracture healing is 42
during functions such as 46
during gestation there is 54
during gestation when the 167
during gestation will be 50
during graduate work at 60
during historic time in 67
during holidays such as 173
during holidays when the 55
during infinite ages in 351
during initiation into the 108
during injection into the 182
during insertion into the 371
during isolation from the 58
during journeys made in 64
during lactation only if 114
during lactation there is 60
during lactation when the 83
during migration along the 81
during migration from the 198
during migration into the 55
during military rule in 116
during movement along the 132
during movement from the 97
during muscular work in 325
during muscular work is 129
during muscular work the 56
during nineteen years in 47
during nineteen years of 266
during nineteen years the 45
during nonworking time in 75
during november when the 88
during november will be 45
during occasions such as 97
during ontogeny from the 44
during operation from the 61
during operation must be 215
during operation there is 49
during operation upon the 53
during operation when the 112
during operation will be 141
during practice when the 43
during precision grip in 84
during prenatal life in 76
during prenatal life is 79
during prenatal life or 85
during prenatal life to 44
during processing from the 49
during processing must be 181
during processing prior to 47
during processing such as 133
during processing when the 64
during processing will be 61
during prolonged heating at 80
during prolonged heating of 63
during prolonged stay in 44
during prolonged work at 65
during protests over the 68
during recovery from an 625
during recovery from the 1160
during recovery when the 83
during secretion from the 45
during shipment from the 119
during specific days of 80
during stresses such as 64
during succeeding years in 69
during succeeding years of 84
during succeeding years the 80
during succeeding years to 90
during transfer from the 593
during transfer into the 80
during treatment must be 233
during treatment such as 44
during treatment when the 83
during treatment will be 159
during twilight when the 44
during vacations from the 48
during weekends when the 45
during whatever part of 51
during whatever time he 60
dust airborne from the 55
dust billowed from the 108
dust billowed into the 150
dust billowed over the 67
dust clearance from the 156
dust descending from the 81
dust directly from the 54
dust directly into the 89
dust emissions from the 399
dust expelled from the 107
dust exploded from the 106
dust filtered from the 49
dust filtered into the 50
dust injected into the 534
dust obtained from the 472
dust particle from the 59
dust particle will be 78
dust produced during the 132
dust produced from the 104
duty actually paid on 149
duty aluminum foil in 55
duty aluminum foil on 179
duty aluminum foil or 232
duty aluminum foil to 269
duty consists only in 73
duty contingent upon the 106
duty depended upon the 44
duty devolved upon it 175
duty devolved upon me 520
duty devolved upon the 1315
duty devolved upon us 135
duty devolves upon an 42
duty devolves upon it 51
duty devolves upon me 928
duty devolves upon the 3500
duty devolves upon us 362
duty differed from the 96
duty distinct from the 239
duty enforced upon me 48
duty enjoined upon it 136
duty enjoined upon me 59
duty enjoined upon the 356
duty enjoined upon us 180
duty extended only to 105
duty extension cord to 43
duty obtained from the 60
duty officers from the 120
duty prevails over the 53
duty required from the 122
duty soldiers from the 121
duty solvents used to 143
duty vehicles sold in 147
duty vehicles such as 169
duty whenever there is 60
dyed garments from the 205
dyes commonly used in 146
dyes commonly used to 42
dyes injected into the 854
dyes obtained from the 179
dyes produced from the 114
