da se produce . 153
define an element . 92
define an ellipse . 90
define as follows . 392
define as success . 81
define at present . 72
define by example . 73
define in advance . 155
define it briefly . 62
define it exactly . 486
define my position . 287
define or achieve . 46
define or analyze . 83
define or control . 94
define or explain . 381
define or express . 63
define or predict . 77
define the anatomy . 196
define the behavior . 117
define the borders . 62
define the channel . 43
define the choices . 41
define the circuit . 48
define the classes . 149
define the cluster . 83
define the columns . 199
define the company . 70
define the concept . 1842
define the content . 137
define the context . 181
define the control . 48
define the country . 58
define the criteria . 99
define the culture . 238
define the details . 90
define the economy . 41
define the element . 80
define the ellipse . 71
define the etiology . 85
define the factors . 70
define the features . 80
define the foliation . 72
define the following . 281
define the function . 584
define the geometry . 168
define the horizon . 114
define the illness . 46
define the jesuits ? 44
define the language . 122
define the location . 65
define the manager . 57
define the margins . 47
define the material . 71
define the message . 55
define the network . 146
define the notation . 41
define the objects . 105
define the offence . 61
define the offense . 81
define the optimum . 61
define the outcome . 104
define the outline . 41
define the pattern . 296
define the picture . 79
define the polygon . 91
define the position . 216
define the present . 241
define the problem . 7991
define the process . 659
define the product . 319
define the profile . 91
define the program . 139
define the project . 381
define the purpose . 94
define the quality . 60
define the question . 159
define the relation . 132
define the research . 52
define the results . 51
define the segment . 55
define the service . 59
define the society . 103
define the solution . 195
define the species . 297
define the subject . 615
define the surface . 311
define the symbols . 67
define the unknown . 64
define the variable . 198
define the weights . 45
define to herself . 99
defining my position . 49
defining the anatomy . 44
defining the behavior . 59
defining the classes . 100
defining the columns . 91
defining the concept . 768
defining the criteria . 69
defining the culture . 66
defining the element . 47
defining the factors . 64
defining the function . 304
defining the geometry . 61
defining the horizon . 46
defining the language . 63
defining the network . 76
defining the offence . 91
defining the offense . 1101
defining the pattern . 89
defining the phoneme . 129
defining the position . 96
defining the present . 63
defining the problem . 3712
defining the process . 255
defining the product . 161
defining the program . 66
defining the project . 212
defining the purpose . 47
defining the question . 135
defining the relation . 57
defining the solution . 87
defining the species . 105
defining the subject . 235
defining the surface . 104
defining the variable . 143
deform by fantasy . 65
deform the crystal . 65
deform the material . 142
deform the surface . 120
defray my charges . 52
defray my passage . 46
defray the charges . 163
defray the expence . 475
defray the expense . 2377
defuse the problem . 150
defuse the tensions . 91
degree an illusion . 40
degree as himself . 66
degree at bologna . 88
degree at chicago . 50
degree at college . 103
degree at columbia . 549
degree at cornell . 171
degree at giessen . 70
degree at glasgow . 54
degree at gottingen . 58
degree at harvard . 971
degree at leipzig . 72
degree at louvain . 65
degree at present . 135
degree be applied . 148
degree be avoided . 74
degree be obviated . 57
degree be realized . 44
degree be removed . 40
degree by climate . 40
degree by himself . 52
degree by research . 138
degree in absentia . 217
degree in america . 365
degree in animals . 40
degree in between . 182
degree in britain . 142
degree in chicago . 40
degree in chinese . 52
degree in college . 251
degree in computing . 46
degree in diameter . 310
degree in everything . 58
degree in finance . 663
degree in general . 54
degree in germany . 328
degree in himself . 57
degree in history . 3548
degree in holland . 64
degree in ireland . 80
degree in january . 41
degree in letters . 99
degree in marketing . 876
degree in masonry . 316
degree in physics . 2076
degree in question . 174
degree in religion . 178
degree in science . 1426
degree in society . 72
degree in spanish . 207
degree in surgery . 83
degree in surveying . 104
degree in taxation . 151
degree in zoology . 583
degree is awarded . 624
degree is desired . 65
degree is granted . 282
degree is helpful . 59
degree is offered . 175
degree is present . 254
degree is unknown . 194
degree is variable . 53
degree of abandon . 55
degree of ability . 1196
degree of abrasion . 152
degree of acclaim . 41
degree of acidemia . 53
degree of acidity . 2705
degree of address . 158
degree of adhesion . 379
degree of adoption . 132
degree of advance . 100
degree of agility . 177
degree of alcohol . 223
degree of allergy . 130
degree of alopecia . 70
degree of ambition . 235
degree of america . 41
degree of analogy . 102
degree of anarchy . 165
degree of animals . 121
degree of anomaly . 58
degree of anorexia . 65
degree of anoxemia . 121
degree of anxiety . 3553
degree of aridity . 295
degree of arousal . 747
degree of ascites . 141
degree of asepsis . 41
degree of asphyxia . 274
degree of atrophy . 921
degree of autarky . 75
degree of averaging . 51
degree of aversion . 189
degree of avidity . 67
degree of awakening . 44
degree of azotemia . 220
degree of badness . 127
degree of balance . 845
degree of benefit . 480
degree of bigotry . 226
degree of blanching . 43
degree of bondage . 47
degree of boredom . 137
degree of branching . 1566
degree of bravery . 114
degree of breakage . 57
degree of brevity . 137
degree of buffering . 43
degree of burnout . 148
degree of cachexia . 131
degree of candour . 173
degree of capital . 188
degree of catarrh . 45
degree of cathexis . 49
degree of censoring . 56
degree of censure . 257
degree of chagrin . 45
degree of charity . 264
degree of clarity . 2580
degree of cleavage . 50
degree of closure . 699
degree of cogency . 181
degree of cohesion . 1760
degree of comfort ! 9264
degree of command . 65
degree of concern . 1148
degree of concert . 59
degree of concord . 53
degree of consent . 255
degree of contact . 717
degree of content . 210
degree of control . 14641
degree of courage . 1373
degree of crippling . 50
degree of crudity . 55
degree of cruelty . 428
degree of culture . 4216
degree of darkening . 108
degree of deafness . 929
degree of decency . 216
degree of decline . 156
degree of decorum . 325
degree of decrease . 40
degree of defiance . 59
degree of deficit . 177
degree of delight . 169
degree of delusion . 45
degree of dementia . 1146
degree of density . 905
degree of descent . 332
degree of despair . 245
degree of detailing . 69
degree of details . 44
degree of deviance . 232
degree of deviancy . 60
degree of deviation . 785
degree of devotion . 393
degree of diabetes . 64
degree of dignity . 1446
degree of dilation . 114
degree of dilution . 1837
degree of diplopia . 43
degree of discord . 50
degree of disdain . 228
degree of disgust . 351
degree of dislike . 66
degree of dissent . 107
degree of division . 187
degree of drought . 117
degree of dryness . 865
degree of dualism . 64
degree of dulness . 135
degree of duration . 117
degree of dyslexia . 98
degree of dyspnoea . 233
degree of economy . 743
degree of ecstasy . 75
degree of effusion . 89
degree of egotism . 128
degree of election . 43
degree of elitism . 52
degree of embedding . 76
degree of entropy . 123
degree of erection . 136
degree of erythema . 131
degree of euphoria . 141
degree of eversion . 61
degree of exchange . 134
degree of exertion . 653
degree of expence . 41
degree of expense . 323
degree of failure . 1074
degree of falsity . 66
degree of fantasy . 166
degree of fatigue . 1169
degree of fatness . 664
degree of ferment . 41
degree of fervour . 153
degree of filtering . 134
degree of finesse . 331
degree of finishing . 108
degree of fitness . 576
degree of fixation . 339
degree of flexure . 84
degree of fluency . 1091
degree of foliation . 45
degree of fortune . 137
degree of frailty . 46
degree of freedom . 51055
degree of friction . 612
degree of fruition . 56
degree of fulness . 389
degree of function . 505
degree of gelation . 57
degree of glamour . 43
degree of gravity . 484
degree of hardening . 309
degree of harmony . 1631
degree of hauteur . 159
degree of headache . 46
degree of heroism . 175
degree of honesty . 748
degree of horrour . 74
degree of hotness . 203
degree of hygiene . 42
degree of hysteria . 89
degree of icterus . 86
degree of idealism . 177
degree of ideality . 56
degree of illness . 997
degree of illusion . 300
degree of impulse . 51
degree of incline . 88
degree of increase . 207
degree of ingenuity . 642
degree of insight . 941
degree of insomnia . 88
degree of invasion . 239
degree of ionicity . 93
degree of ischaemia . 164
degree of ischemia . 422
degree of jealousy . 559
degree of jeopardy . 179
degree of justice . 1062
degree of ketosis . 156
degree of kindred . 435
degree of kinship . 1666
degree of labelling . 47
degree of latency . 167
degree of leanness . 45
degree of leisure . 278
degree of lengthening . 50
degree of lethargy . 45
degree of liberty . 2594
degree of licence . 134
degree of license . 157
degree of linkage . 218
degree of loyalty . 851
degree of madness . 684
degree of majesty . 57
degree of malaise . 61
degree of manhood . 76
degree of mankind . 181
degree of marriage . 50
degree of masonry . 613
degree of masters . 59
degree of mastery . 1202
degree of meanness . 56
degree of mediation . 112
degree of meridian . 54
degree of misgiving . 89
degree of mixture . 201
degree of mockery . 66
degree of modesty . 603
degree of mutation . 46
degree of mystery . 528
degree of naivete . 145
degree of naivety . 65
degree of narrowing . 394
degree of nearness . 82
degree of neatness . 182
degree of negation . 41
degree of neglect . 246
degree of newness . 114
degree of novelty . 836
degree of obesity . 1401
degree of obloquy . 81
degree of offence . 212
degree of offense . 117
degree of oliguria . 69
degree of opacity . 629
degree of outrage . 75
degree of overhead . 48
degree of overlap . 3208
degree of panache . 43
degree of paradox . 59
degree of paranoia . 297
degree of paresis . 130
degree of patency . 74
degree of peerage . 112
degree of penalty . 107
degree of perfidy . 45
degree of phrensy . 49
degree of pleasure . 4035
degree of poisoning . 196
degree of polishing . 91
degree of polyuria . 71
degree of potency . 346
degree of poverty . 1244
degree of primacy . 145
degree of priority . 556
degree of privacy . 4257
degree of probity . 151
degree of promise . 180
degree of protest . 54
degree of prudery . 96
degree of pungency . 158
degree of purpose . 84
degree of quality . 1187
degree of quenching . 137
degree of question . 45
degree of radiance . 70
degree of radiation . 121
degree of rapport . 232
degree of rapture . 222
degree of recycling . 78
degree of redness . 269
degree of relapse . 83
degree of relation . 203
degree of reliance . 207
degree of religion . 72
degree of remorse . 127
degree of removal . 157
degree of research . 110
degree of reserve . 623
degree of respect . 4523
degree of results . 45
degree of revision . 85
degree of rickets . 151
degree of rivalry . 307
degree of romance . 60
degree of rotation . 1659
degree of routine . 80
degree of sadness . 260
degree of sanction . 55
degree of sarcasm . 116
degree of satiation . 64
degree of satiety . 74
degree of scandal . 65
degree of scatter . 473
degree of schooling . 136
degree of science . 127
degree of screening . 67
degree of secrecy . 1019
degree of sedation . 537
degree of serjeant . 70
degree of service . 454
degree of shelter . 252
degree of shielding . 112
degree of shyness . 106
degree of silence . 160
degree of sintering . 130
degree of slavery . 143
degree of society . 63
degree of softening . 251
degree of solution . 86
degree of sorption . 75
degree of splitting . 106
degree of squires . 45
degree of stamina . 63
degree of stretch . 602
degree of subsidy . 72
degree of success ! 49520
degree of suffering . 1429
degree of support . 2271
degree of sympathy . 1402
degree of synergy . 91
degree of talents . 41
degree of targeting . 111
degree of taxation . 122
degree of teamwork . 166
degree of tempering . 75
degree of tenuity . 235
degree of terrour . 73
degree of texture . 158
degree of thickening . 169
degree of thinness . 414
degree of torment . 67
degree of torture . 205
degree of traction . 156
degree of trismus . 59
degree of triumph . 99
degree of trouble . 300
degree of turmoil . 64
degree of tyranny . 276
degree of undress . 49
degree of urgency . 2170
degree of utility . 2167
degree of variance . 335
degree of variation . 3519
degree of variety . 673
degree of vertigo . 100
degree of vexation . 85
degree of victory . 76
degree of violation . 177
degree of violence . 2838
degree of volition . 154
degree of warrant . 112
degree of wastage . 66
degree of weakness . 1328
degree of welfare . 120
degree of wellbeing . 78
degree of wetness . 370
degree of worship . 134
degree of wrinkling . 43
degree of wrongdoing . 64
degree or degrees . 116
degree or diploma . 2847
degree or duration . 145
degree or license . 224
degree or quality . 406
degree so unusual ? 82
degree the reverse . 57
degree to control . 99
degree to herself . 42
degree to himself . 102
degree to respect . 141
degree to slumber ? 42
deigning to explain . 42
deigns to explain . 60
deists or atheists . 79
delaying on purpose . 67
delaying the advance . 186
delaying the decision . 285
delaying the election . 46
delaying the harvest . 47
delaying the journey . 53
delaying the marriage . 120
delaying the mustard . 56
delaying the outcome . 47
delaying the payment . 83
delaying the process . 407
delaying the program . 64
delaying the project . 1175
delaying the pursuit . 44
delays in language . 43
delays in marriage . 67
delays in payment . 1514
delays in reporting . 107
delays in service . 216
delays in traffic . 93
delays in transit . 228
delays in unloading . 86
delays of justice . 190
delays of payment . 49
delays of probate . 108
delays or excuses . 55
delays or mishaps . 48
delays the process . 422
delays the project . 161
delays to traffic . 120
delete an account . 126
delete an element . 152
delete the account . 401
delete the comment . 158
delete the contact . 57
delete the element . 68
delete the message . 732
delete the objects . 96
delete the passage . 61
delete the picture . 43
delete the printer . 80
delete the product . 45
delete the profile . 49
delete the program . 101
delete the records . 235
delete the toolbar . 67
deleting an account . 41
deleting an element . 58
deleting the account . 66
deleting the message . 125
deleting the records . 53
delire de toucher . 54
delire du toucher . 46
deluge of flowers . 50
deluge of letters . 120
deluge the country . 237
deluging the country . 57
demand an abortion . 133
demand an account . 746
demand an apology ! 3131
demand an autopsy . 156
demand an election . 100
demand an enquiry . 114
demand an exchange . 57
demand an increase . 176
demand an inquest . 89
demand an inquiry . 511
demand as follows . 173
demand as illegal . 42
demand as speakers . 110
demand as teachers . 86
demand at parties . 99
demand at present . 784
demand be refused . 131
demand by farmers . 82
demand by society . 58
demand in advance . 183
demand in america . 660
demand in balance . 312
demand in britain . 470
demand in exchange . 50
demand in general . 748
demand in germany . 227
demand in history . 42
demand in ireland . 48
demand in markets . 136
demand in marriage . 49
demand in question . 155
demand in society . 197
demand in thailand . 44
demand in virginia . 42
demand in wartime . 89
demand is altered . 44
demand is assumed . 104
demand is assured . 63
demand is avoided . 41
demand is buoyant . 149
demand is certain . 59
demand is declining . 407
demand is decreasing . 271
demand is derived . 118
demand is desired . 43
demand is elastic . 7829
demand is evident . 238
demand is excused . 208
demand is expanding . 223
demand is granted . 454
demand is greatest . 999
demand is heaviest . 50
demand is highest . 414
demand is ignored . 86
demand is illegal . 43
demand is increasing . 2421
demand is limited . 1241
demand is located . 54
demand is measured . 74
demand is minimal . 76
demand is present . 392
demand is realized . 146
demand is reduced . 1067
demand is refused . 193
demand is removed . 58
demand is revealed . 58
demand is seasonal . 411
demand is smaller . 51
demand is stronger . 63
demand is uniform . 66
demand is unitary . 157
demand is unknown . 237
demand is variable . 89
demand my freedom . 64
demand my liberty . 195
demand of america . 238
demand of capital . 176
demand of congress . 148
demand of farmers . 71
demand of freedom . 46
demand of germany . 102
demand of herself . 53
demand of himself . 354
demand of history . 49
demand of justice . 1410
demand of mankind . 54
demand of members . 46
demand of napoleon . 49
demand of payment . 1122
demand of redress . 155
demand of religion . 212
demand of science . 186
demand of society . 456
demand of teachers . 236
demand of traffic . 40
demand of tribute . 73
demand of workers . 255
demand on himself . 46
demand or command . 72
demand or justify . 127
demand or receive . 42
demand or request . 412
demand the baggage . 63
demand the function . 113
demand the payment . 102
demand the penalty . 55
demand the product . 151
demand the question . 40
demand the service . 81
demand the tribute . 172
demand to decline . 203
demand to decrease . 213
demand to develop . 58
demand to increase . 797
demand to operate . 77
demand to perform . 81
demand to satisfy . 157
demeaning or insulting . 40
demeaning or threatening . 76
demise is certain . 60
demise is unknown . 77
demise of detente . 89
demise of judaism . 45
demise of marriage . 50
demise of marxism . 61
demise of religion . 315
demise of slavery . 461
demise of society . 42
demons in general . 89
demons of despair . 71
demons of drought . 58
demons of illness . 75
demons of jealousy . 53
demons or deities . 49
demons or dragons . 47
demons or spirits . 210
demons or witches . 102
denials of freedom . 109
denials of justice . 200
denials of liberty . 75
denials of service . 79
denials of wrongdoing . 99
denied an abortion . 53
denied as granted . 65
denied as ignored . 69
denied at present . 44
denied by anybody . 329
denied by congress . 233
denied by default . 150
denied by himself . 116
denied by history . 76
denied by science . 100
denied by society . 109
denied by statute . 61
denied in advance . 68
denied in america . 115
denied in himself . 63
denied is settled . 56
denied it existed . 62
denied it himself . 52
denied it stoutly . 64
denied it strongly . 55
denied it utterly . 67
denied my request . 344
denied or altered . 51
denied or avoided . 707
denied or delayed . 508
denied or doubted . 526
denied or excused . 50
denied or granted . 130
denied or ignored . 1930
denied or infringed . 43
denied or limited . 116
denied or negated . 79
denied or reduced . 79
denied or refused . 79
denied or refuted . 94
denied or revoked . 250
denied or stopped . 50
denied or violated . 114
denied or withheld . 139
denied the benefit . 60
denied the charges . 3739
denied the failure . 68
denied the license . 65
denied the marriage ! 122
denied the offence . 79
denied the offense . 61
denied the patient . 130
denied the petition . 1599
denied the pleasure . 192
denied the position . 154
denied the problem . 89
denied the reports . 345
denied the request . 3745
denied the rumours . 54
denied the service . 57
denied the stories . 87
denied the trinity . 347
denied to america . 49
denied to animals . 161
denied to anybody . 56
denied to britain . 52
denied to congress . 314
denied to entreaty . 49
denied to females . 68
denied to germans . 52
denied to germany . 124
denied to herself . 214
denied to himself . 807
denied to ireland . 92
denied to justice . 299
denied to mankind . 84
denied to massinger . 46
denied to millions . 106
denied to mortals . 54
denied to possess . 75
denied to teachers . 44
denied to workers . 55
denies in himself . 86
denies the charges . 471
denies the petition . 121
denies the problem . 77
denies the receipt . 59
denies the request . 366
denies the trinity . 93
denies to himself . 50
denned as follows . 1203
denned by statute . 174
denned in advance . 90
denote an average . 42
denote the classes . 41
denote the numbers . 47
denote the planets . 80
denote the process . 42
denote the product . 49
denote the speakers . 62
denote the species . 61
denote the subject . 59
denoting the relation . 53
denoting the species . 103
denoting the subject . 45
denser it becomes . 176
dental or alveolar . 119
dented the problem . 44
dented the surface . 49
dentes et ventrem ? 56
dentin is exposed . 238
dentin is present . 83
dentin is removed . 78
denude the forests . 52
depart as friends . 206
depart as planned . 49
depart at daybreak . 59
depart at pleasure . 120
depart in company . 147
depart in despair . 40
depart in disgust . 107
depart in freedom . 81
depart in madness . 43
depart in october . 114
depart in silence . 1024
depart in triumph . 46
depart the country . 1493
depend on ability . 77
depend on alcohol . 90
depend on america . 76
depend on animals . 57
depend on anybody . 492
depend on behavior . 45
depend on beliefs . 82
depend on britain . 58
depend on calcium . 56
depend on capital . 82
depend on charity . 649
depend on climate . 301
depend on congress . 52
depend on consent . 49
depend on context . 1159
depend on culture . 158
depend on density . 160
depend on enzymes . 44
depend on experts . 72
depend on exports . 193
depend on financing . 61
depend on forests . 75
depend on fortune . 91
depend on friction . 60
depend on friends . 98
depend on geometry . 86
depend on germany . 41
depend on gravity . 190
depend on herself . 449
depend on himself . 1140
depend on history . 164
depend on imports . 622
depend on inquiry . 61
depend on insulin . 56
depend on language . 652
depend on location . 512
depend on marriage . 65
depend on numbers . 287
depend on oneself . 272
depend on parents . 44
depend on position . 451
depend on profits . 192
depend on purpose . 44
depend on quality . 88
depend on religion . 257
depend on reports . 42
depend on research . 73
depend on results . 153
depend on rewards . 48
depend on schooling . 48
depend on science . 124
depend on secrecy . 208
depend on service . 45
depend on slavery . 71
depend on society . 128
depend on species . 68
depend on success . 178
depend on teachers . 42
depend on teamwork . 55
depend on tourism . 129
depend on utility . 52
depend on variety . 50
depend on violence . 61
depend on volition . 51
depend on voltage . 52
depend on welfare . 374
depict the problem . 47
depict the process . 60
depict the results . 165
depict the subject . 41
deploy the project . 107
deploy the service . 103
deploy the solution . 68
deploy to vietnam . 64
deport the acadians . 68
depose an emperor . 52
depose at pleasure . 61
depose the emperor . 598
depose the khedive . 77
depose the monarch . 62
depose the viceroy . 52
depose the witness . 45
deposing the emperor . 161
deposing the usurper . 42
depots in germany . 45
deputy in congress . 73
deputy in ireland . 298
deputy of ireland . 1098
deputy or senator . 317
deputy or several . 59
deputy to congress . 122
deputy to ireland . 150
derail the economy . 46
derail the process . 1245
derail the program . 65
derail the project . 619
derange the stomach . 185
deranging the stomach . 45
derive an average . 49
derive an equation . 42
derive as follows . 95
derive no benefit . 2232
derive no pleasure . 95
derive no succour . 44
derive the answers . 42
derive the benefit . 357
derive the equation . 303
derive the following . 141
derive the formula . 298
derive the results . 171
derive the solution . 120
deriving the benefit . 54
deriving the equation . 212
deriving the formula . 121
deriving the lexicon . 75
deriving the results . 72
deriving the solution . 69
desert at sunrise . 46
desert by caravan . 57
desert by himself . 66
desert he remains . 187
desert in america . 121
desert in arizona . 352
desert in between . 134
desert in general . 49
desert in numbers . 140
desert in silence . 43
desert my friends . 106
desert of america . 49
desert of arizona . 451
desert of atacama . 823
desert of babylon . 85
desert of boredom . 66
desert of chalcis . 150
desert of despair . 305
desert of gedrosia . 79
desert of history . 55
desert of karbala . 74
desert of palmyra . 60
desert of poverty . 91
desert of silence . 135
desert of slavery ! 45
desert of suffering . 41
desert or prairie . 47
desert the british . 51
desert the company . 97
desert the country . 584
desert the emperor . 183
desert the females . 42
desert the service . 112
desert the village . 42
desert to babylon . 78
desert to baghdad . 202
desert to blossom . 159
desert to freedom . 43
desert to morocco . 60
desert to palmyra . 104
desert to tripoli . 87
design as desired . 285
design as follows . 505
design at present . 238
design by bernini . 93
design by holbein . 55
design by palladio . 74
design by scenario . 99
design if desired . 195
design in advance . 273
design in america . 1269
design in britain . 541
design in buildings . 82
design in chicago . 139
design in college . 100
design in context . 187
design in everything . 83
design in general . 3271
design in germany . 565
design in history . 195
design in ireland . 125
design in question . 494
design in research . 46
design in reverse . 307
design in schools . 173
design in society . 73
design is adopted . 261
design is altered . 52
design is applied . 271
design is assumed . 84
design is complex . 200
design is correct . 548
design is covered . 68
design is defined . 49
design is derived . 66
design is desired . 215
design is engraved . 60
design is everything . 46
design is evident . 293
design is evolved . 50
design is feasible . 280
design is helpful . 69
design is history . 45
design is incised . 49
design is increasing . 57
design is limited . 230
design is minimal . 44
design is optimal . 99
design is optimum . 43
design is painted . 75
design is perfect . 177
design is planned . 83
design is present . 99
design is printed . 105
design is realized . 97
design is reduced . 83
design is refined . 140
design is released . 60
design is religion . 58
design is removed . 41
design is repeated . 97
design is revealed . 107
design is similar . 206
design is simpler . 79
design is started . 229
design is studied . 54
design is superior . 93
design is twofold . 78
design is unknown . 316
design is unusual . 80
design is useless . 40
design is visible . 149
design it himself . 191
design of animals . 55
design of baptism . 460
design of bernini . 52
design of bridges . 837
design of buildings . 5672
design of classes . 49
design of columns . 549
design of congress . 71
design of courses . 185
design of culture . 215
design of destiny . 46
design of details . 218
design of devices . 143
design of dwellings . 118
design of facades . 68
design of figures . 42
design of filters . 201
design of flowers . 177
design of gardens . 159
design of history . 219
design of invasion . 95
design of language . 198
design of letters . 73
design of machine . 68
design of marriage . 87
design of members . 230
design of modules . 43
design of objects . 418
design of offices . 67
design of packaging . 51
design of palladio . 93
design of plunder . 84
design of primers . 110
design of prisons . 64
design of product . 310
design of pursuit . 194
design of reactors . 154
design of reforming . 57
design of reforms . 54
design of religion . 80
design of reports . 50
design of research . 544
design of schemes . 47
design of schools . 310
design of science . 54
design of society . 258
design of squares . 46
design of streets . 56
design of studies . 507
design of surveys . 81
design of systems . 2714
design of temples . 67
design of trusses . 76
design of tyranny . 84
design of vehicle . 89
design of vengeance . 47
design of vessels . 160
design of windows . 93
design on bristol . 67
design on minorca . 44
design or colouring . 68
design or concept . 67
design or content . 98
design or control . 206
design or default . 314
design or designs . 77
design or function . 255
design or location . 170
design or marketing . 210
design or material . 278
design or mistake . 69
design or neglect . 445
design or packaging . 159
design or pattern . 1598
design or picture . 376
design or process . 454
design or product . 89
design or program . 90
design or project . 73
design or purpose . 2514
design or quality . 269
design or research . 340
design or texture . 66
design the buildings . 398
design the circuit . 297
design the complex . 49
design the gardens . 126
design the grounds . 95
design the interior . 248
design the machine . 184
design the memorial . 89
design the network . 390
design the process . 234
design the product . 858
design the program . 1135
design the project . 829
design the research . 142
design the reverse . 99
design the scenery . 241
design the solution . 216
design the systems . 181
design to deceive . 362
design to defraud . 113
design to discuss . 44
design to execute . 100
design to fruition . 94
design to function . 46
design to lettering . 46
design to marketing . 210
design to plunder . 43
design to proceed . 520
design to publish . 105
design to succeed . 70
desire at present . 66
desire be granted . 103
desire in america . 101
desire in females . 83
desire in general . 761
desire in himself . 100
desire in history . 41
desire in language . 368
desire in marriage . 328
desire in question . 230
desire in society . 47
desire is aroused . 161
desire is baulked . 76
desire is endless . 41
desire is everything . 47
desire is excited . 61
desire is founded . 72
desire is genuine . 62
desire is granted . 315
desire is immoral . 48
desire is natural . 190
desire is pleasant . 51
desire is pleasure . 243
desire is present . 557
desire is realized . 125
desire is removed . 60
desire is stilled . 58
desire is suffering . 424
desire is thwarted . 217
desire it arouses . 103
desire my company . 182
desire my society . 42
desire my treasure ! 81
desire of baptism . 98
desire of comfort . 72
desire of congress . 40
desire of display . 123
desire of dominion . 349
desire of excelling . 117
desire of exertion . 66
desire of freedom ! 382
desire of himself ? 70
desire of justice . 59
desire of liberty . 155
desire of mankind . 220
desire of marriage . 144
desire of napoleon . 47
desire of novelty . 296
desire of offspring . 90
desire of parents . 44
desire of pleasure . 726
desire of plunder . 454
desire of returning . 157
desire of service . 85
desire of society . 245
desire of success . 102
desire of suffering . 52
desire of sympathy . 124
desire of vainglory . 47
desire of vengeance . 2899
desire of victory . 281
desire or ability . 171
desire or ambition . 528
desire or anxiety . 155
desire or arousal . 231
desire or attaining ! 53
desire or aversion . 3002
desire or behavior . 63
desire or command . 176
desire or consent . 54
desire or decision . 51
desire or delight ? 62
desire or deserve . 1328
desire or desires . 45
desire or disgust . 48
desire or dislike . 238
desire or function . 51
desire or imagine . 351
desire or impulse . 513
desire or pleasure . 577
desire or potency . 90
desire or purpose . 595
desire or pursuit . 55
desire or request . 48
desire or require . 178
desire or volition . 626
desire so strongly . 45
desire the function . 42
desire the marriage . 56
desire the peerage . 54
desire the position . 104
desire the product . 218
desire the religion . 58
desire the service . 40
desire thy support . 69
desire to abandon . 100
desire to abolish . 40
desire to abstain . 179
desire to achieve . 5582
desire to acquire . 732
desire to advance . 1250
desire to analyze . 43
desire to applaud . 133
desire to attempt . 47
desire to attract . 298
desire to bargain . 202
desire to believe . 2216
desire to benefit . 610
desire to cherish . 111
desire to collect . 319
desire to combine . 56
desire to comfort . 219
desire to command . 488
desire to comment . 175
desire to compete . 1326
desire to compose . 514
desire to condemn . 105
desire to conduct . 40
desire to confess . 525
desire to confide . 57
desire to confirm . 49
desire to conform . 1726
desire to connect . 386
desire to conquer . 1124
desire to console . 68
desire to consult . 362
desire to consume . 2456
desire to contend . 44
desire to contest . 68
desire to control . 2626
desire to convert . 470
desire to correct . 520
desire to deceive . 1530
desire to defraud . 42
desire to descend . 190
desire to destroy . 2356
desire to develop . 662
desire to discuss . 506
desire to disobey . 238
desire to display . 114
desire to dispute . 165
desire to disturb . 168
desire to divorce . 122
desire to educate . 326
desire to embrace . 151
desire to emulate . 1672
desire to enforce . 217
desire to enlarge . 190
desire to examine . 456
desire to exchange . 150
desire to exclude . 276
desire to exhibit . 304
desire to explain . 706
desire to exploit . 234
desire to explore . 1940
desire to express . 1208
desire to flatter . 252
desire to forgive . 530
desire to fruition . 151
desire to fulfill . 240
desire to gratify . 213
desire to himself . 136
desire to idealize . 93
desire to imitate . 2625
desire to impress . 1418
desire to improve . 4783
desire to include . 171
desire to increase . 112
desire to indulge . 147
desire to inflict . 112
desire to inhabit . 116
desire to inquire . 56
desire to inspect . 207
desire to intrude . 231
desire to isolate . 108
desire to migrate . 678
desire to mystify . 89
desire to nurture . 299
desire to observe . 360
desire to operate . 208
desire to oppress . 127
desire to partake . 126
desire to perform . 1632
desire to persist . 99
desire to plunder . 60
desire to possess . 6132
desire to predict . 66
desire to present . 497
desire to prevail . 148
desire to prevent . 460
desire to proceed . 668
desire to procure . 104
desire to produce . 2042
desire to project . 118
desire to promote . 836
desire to prosper . 144
desire to protect . 1184
desire to protest . 514
desire to provide . 143
desire to provoke . 157
desire to publish . 546
desire to quarrel . 390
desire to question . 289
desire to rebuild . 150
desire to receive . 1521
desire to recover . 796
desire to regress . 120
desire to relieve . 157
desire to remarry . 844
desire to repress . 174
desire to respond . 782
desire to restore . 172
desire to retract . 44
desire to reunite . 54
desire to revisit . 240
desire to satisfy . 270
desire to scratch . 1370
desire to succeed ! 10589
desire to suggest . 109
desire to support . 362
desire to surpass . 252
desire to survive . 4257
desire to swallow . 666
desire to testify . 124
desire to torture . 42
desire to triumph . 108
desire to uncover . 120
desire to undress . 111
desire to unionize . 172
desire to urinate . 8042
desire to venture . 48
desire to whistle . 42
desire to withdraw . 1402
desire to withhold . 214
desire to witness . 402
desire to worship . 804
desiring the service . 66
desiring to withdraw . 43
dessus et dessous . 65
detail as desired . 309
detail as follows . 1404
detail at leisure . 48
detail at present . 418
detail by experts . 49
detail by statute . 216
detail if desired . 142
detail in advance . 845
detail in animals . 46
detail in between . 85
detail in chapter . 88
detail in general . 59
detail in question . 201
detail in shadows . 106
detail in subsect . 71
detail is avoided . 103
detail is blurred . 61
detail is correct . 153
detail is covered . 63
detail is desired . 477
detail is everything . 116
detail is evident . 162
detail is ignored . 48
detail is limited . 83
detail is minimal . 56
detail is obscure . 46
