dainty that fancy could 205
divine poet really wrote 88
divine things would knock 47
divine things would often 82
divining its exact state 102
docile and easily tamed 47
docile was again taken 40
doctor and asked about 45
doctor and every nurse 84
doctor and nurse about 73
doctor and nurse could 102
doctor and nurse stood 41
doctor and nurse working 48
doctor and nurse would 153
doctor and nursing staff 202
doctor and others tried 63
doctor and uncle silas 72
doctor for about every 67
doctor for blood tests 81
doctor for every minor 41
doctor for every organ 107
doctor had asked about 44
doctor had first thrown 169
doctor had never acted 61
doctor had spent above 49
doctor his gouty latin 68
doctor may order blood 169
doctor may order tests 84
doctor say anything about 126
doctor two weeks later 51
doctor was again smiling 61
doctor was bending above 40
doctor was looking after 75
doctor was quite right 120
doctor was quite willing 48
doctor was right about 237
doctor was right after 68
doctor was speaking again 113
doctor was still alive 55
doctor was still holding 49
doctor was still looking 63
doctor was still sitting 109
doctor was still speaking 45
doctor was still talking 100
doctor was still working 56
doctor was taken aback 261
doctor was talking about 591
doctor was thinking about 72
doctor who cares about 173
doctor who comes every 40
doctor who helps people 64
doctor who knows about 171
doctor who lived about 44
doctor who lived close 48
doctor who lived nearby 294
doctor who looks after 303
doctor who makes house 373
doctor who really knows 64
doctor who talks about 41
doctor who treats people 75
doctor who would agree 92
doctor who would later 47
doctor who would never 47
doctor who would write 43
doctor who wrote about 51
dogmas and rites which 93
dollar and cents basis 430
dollar and cents point 87
dollar and cents price 47
dollar and cents terms 180
dollar and cents value 708
dollar and eight cents 173
dollar and fifty cents 34205
dollar and forty cents 2675
dollar and pound signs 44
dollar and seven cents 136
dollar and sixty cents 1557
dollar and swiss franc 326
dollar and thirty cents 945
dollar for every child 71
dollar for every forty 43
dollar for every horse 49
dollar for every paper 87
dollar for every pound 152
dollar for every sheet 169
dollar for every woman 52
dollar for fifty cents 86
dollar they could raise 53
domain and indian lands 47
domain are named after 41
donate its amino group 61
donate its methyl group 61
donned his shining armor 60
donuts and orange juice 54
donuts and sweet rolls 77
doomed and fatal blood 46
dorsal and medial parts 189
dosage and blood level 65
dosage and serum level 50
dotted and solid lines 2180
dotted with acacia trees 260
dotted with apple trees 95
dotted with black rocks 92
dotted with black spots 783
dotted with black tents 52
dotted with brown spots 331
dotted with cedar trees 41
dotted with coral reefs 46
dotted with dairy farms 94
dotted with dwarf pines 149
dotted with fishing boats 571
dotted with fishing craft 68
dotted with fruit trees 483
dotted with ghost towns 97
dotted with grazing herds 112
dotted with grazing sheep 592
dotted with green trees 82
dotted with happy homes 99
dotted with large rocks 57
dotted with large towns 47
dotted with large trees 207
dotted with large white 149
dotted with light brown 55
dotted with liver spots 258
dotted with noble trees 114
dotted with olive trees 639
dotted with orange trees 120
dotted with people running 87
dotted with place names 64
dotted with puffy white 221
dotted with royal palms 91
dotted with sailing boats 48
dotted with sailing craft 47
dotted with scrub brush 60
dotted with shade trees 121
dotted with shell holes 41
dotted with shining bergs 43
dotted with small black 522
dotted with small boats 142
dotted with small brown 115
dotted with small craft 117
dotted with small farming 50
dotted with small farms 435
dotted with small fishing 267
dotted with small green 73
dotted with small hills 229
dotted with small holes 189
dotted with small lakes 1575
dotted with small ponds 135
dotted with small pools 58
dotted with small rocky 58
dotted with small round 177
dotted with small spots 105
dotted with small stars 45
dotted with small stone 44
dotted with small towns 604
dotted with small trees 486
dotted with small white 718
dotted with small woods 72
dotted with thriving towns 96
dotted with trading posts 81
dotted with trees which 61
dotted with white puffs 54
dotted with white sails 1520
dotted with white sheep 257
dotted with white spots 998
dotted with white stars 177
dotted with white tents 399
dotted with white towns 62
dotted with winking lamps 76
double bar graph shows 95
double his money within 42
double hot fudge sundae 53
double its rocky point 85
double its usual price 235
double log cabin built 45
double log graph paper 44
double log house which 50
double that given above 163
double that which could 173
double that which falls 151
double that which would 860
doubling has taken place 113
doubling that takes place 59
doubting old seaman stood 48
doubting that clive would 159
doubting that water which 62
doubting you would blast 74
doubts and guilt about 50
doubts and hopes about 49
doubts any longer about 66
doubts are daily arising 52
doubts can arise about 64
doubts may arise about 539
doubts may exist about 120
doubts may still arise 133
doubts may still exist 80
doubts that anything could 93
doubts that anything would 49
doubts that arise about 42
doubts that beset minds 45
doubts that exist about 56
doubts that might arise 593
doubts that might exist 165
doubts that might occur 49
doubts that might still 89
doubts that still exist 48
doubts that would arise 93
doused with boiling water 113
downed his first drink 75
downed his first glass 56
downed his orange juice 43
downed with light brown 1332
drafts and bills drawn 73
drafts and bills which 42
drafts and notes which 40
dragging him under water 45
dragging his booty after 99
dragging his chain after 52
dragging his heels about 57
dragging his wreck under 47
dragging its lower right 77
dragging them under water 49
dragon and white tiger 146
dragon that never slept 187
dragon that slept beneath 40
dragon who never slept 52
drains and chest tubes 43
drains and sewer lines 63
drains and sewer pipes 109
drains and water mains 68
drains and water pipes 162
drains and wells about 79
drains for waste water 42
dramas and prose works 127
draped her cloak about 70
draped his cloak about 48
draped with black bunting 52
draped with black crape 138
draped with black crepe 300
draped with black flags 52
draped with black hangings 97
draped with white cloths 116
draped with white flags 44
draped with white linen 262
draped with white satin 68
drawer and began looking 50
drawer and began writing 57
drawer and shelf space 66
drawer and stood looking 45
drawings and field notes 106
drawings and floor plans 444
drawings and notes about 69
drawings and parts lists 670
drawings and plans which 122
drawings and water color 107
drawings and working plans 51
drawings are either right 48
drawings for oscar wilde 81
drawings that still exist 41
dreaded and often fatal 155
dreaded had taken place 108
dreaded his growing power 86
dreaded that first robin 290
dreaded this first meeting 45
dreamed all night about 307
dreamed one night about 42
dreamed that anything could 171
dreamed that anything would 58
dreamed that night about 95
dreamed that people could 43
dreamed that people would 76
dreamed that words could 67
dreamed two human hearts 48
dreamer who would never 40
dredging has taken place 71
dressing and fitting rooms 54
dressing and lemon juice 150
dressing and waiting rooms 42
dressing and walking about 43
dressing for fruit salad 166
dressing for grass lands 181
dressing with lemon juice 127
drifting and eddying about 41
drifting god knows where 47
drifts and waves under 87
drilling and cutting tools 155
drilling and fishing tools 76
drilling and pumping costs 133
drilling and pumping wells 54
drilling and shaft sinking 45
drilling and spacing units 445
drilling and tapping holes 316
drilling dry holes within 60
drilling had taken place 97
drilling has taken place 299
drilling two small holes 245
drilling with cable tools 237
drills and cutting tools 117
drinking and arguing about 112
drinking and chasing after 104
drinking and chasing girls 156
drinking and chasing women 482
drinking and cigar smoking 110
drinking and cooking needs 203
drinking and cooking water 3173
drinking and dancing about 592
drinking and dancing party 49
drinking and dancing until 403
drinking and dancing which 108
drinking and dancing while 43
drinking and driving after 115
drinking and driving again 50
drinking and driving under 140
drinking and driving while 229
drinking and driving would 99
drinking and drunk driving 274
drinking and feeling sorry 159
drinking and getting drunk 1044
drinking and opium smoking 89
drinking and playing cards 4762
drinking and playing chess 42
drinking and playing darts 56
drinking and playing games 263
drinking and playing music 122
drinking and playing poker 570
drinking and poker playing 97
drinking and popping pills 188
drinking and running after 219
drinking and smoking again 45
drinking and smoking crack 50
drinking and smoking grass 44
drinking and smoking opium 46
drinking and smoking pipes 126
drinking and smoking rooms 50
drinking and smoking until 158
drinking and smoking which 91
drinking and smoking while 119
drinking and talking about 1696
drinking and talking until 424
drinking and talking while 100
drinking and telling jokes 155
drinking and telling tales 130
drinking and thinking about 150
drinking and walking about 42
drinking and washing water 1166
drinking and waste water 242
drinking and writing poetry 93
drinking had taken place 94
drinking has taken place 64
drinking her orange juice 86
drinking his first glass 103
drinking his orange juice 138
drinking hot apple cider 114
drinking one glass after 65
drinking our first glass 46
drinking that takes place 328
drinking was getting worse 121
drinks and baked goods 102
drinks and drugs shall 98
drinks and drugs which 181
drinks and fresh fruit 68
drinks and fruit juice 177
drinks and makes merry 111
drinks and plays cards 133
drinks and short change 40
drinks and smoking penny 129
drinks and snack foods 456
drinks and takes drugs 41
drinks and talking about 118
drinks his orange juice 124
drinks this water shall 40
drinks with added sugar 50
drinks with fruit juice 87
dripping and running water 45
dripping and weird stuff 79
dripping with blood which 43
dripping with dirty water 53
dripping with fresh blood 379
dripping with human blood 355
dripping with maple syrup 233
dripping with muddy water 129
dripping with river water 48
dripping with soapy water 41
driven and bored piles 84
driven her mother crazy 45
driven him nearly crazy 43
driven his mother crazy 48
driven leaf shall chase 81
driven our horse above 44
driven out again after 79
driven out every morning 41
driven out every where 55
driven them quite crazy 49
driver and armed guard 44
driver and right front 72
driver fan clubs would 91
driver was never found 68
driver was still alive 101
driver was still sitting 97
driver was still waiting 100
driver was taken aback 54
driver was talking about 121
driver who knows where 58
driver who would drive 42
drives and needs which 144
drives and short walks 46
drives and sound cards 148
drives and urges which 109
drives and walks about 203
drives and walks which 42
drives for scrap metal 106
drives her white waves 40
drives his bleating flock 77
drives his sharp claws 56
drives out brute labor 98
drives them within doors 85
drives with rapid force 82
drones who would drain 171
droops and flags under 89
droops and turns aside 44
dropping and landing zones 430
dropping and soaring above 59
dropping her voice again 59
dropping her voice still 70
dropping his voice again 86
dropping his voice lower 124
dropping his voice nearly 134
dropping his voice still 143
dropping with sleep after 52
drowning and burying alive 41
drowning has taken place 166
drowning man might grasp 45
drowning man would catch 74
drowning man would grasp 68
drowning man would seize 50
drowsy but still awake 152
drowsy earth still night 47
drumming and dancing which 114
drumming his fingers again 80
dryers and curling irons 253
dubious one about donne 43
dubious than usual about 72
ducked for cover under 50
duckling with orange sauce 469
dusted with brown sugar 47
dusted with equal parts 182
dusted with paris green 112
dusted with white flour 71
duties and cares weigh 80
duties and cares which 122
duties and local rates 41
duties and local taxes 113
duties and looking after 98
duties and sales taxes 1071
duties and social parts 45
duties and stamp taxes 97
duties and tasks which 192
duties and taxes could 47
duties and taxes shall 438
duties and taxes under 123
duties and taxes which 394
duties and taxes would 89
duties and tolls which 54
duties and trials which 72
duties and value added 247
duties and working hours 61
duties each judge shall 65
duties for which women 62
duties had taken place 56
duties has taken place 64
duties that arise under 93
duties that might arise 59
duties that reason alone 94
duties that would allow 48
duties was looking after 49
dwarfs and black holes 85
dwarfs and dancing girls 41
dwelling and abode within 68
dwelling and burial place 54
dwelling and working within 127
dwelling had given place 63
dwelling was built about 48
dwells and rules within 81
dwells and works within 128
dyadic and small group 196
