dangerously clear logic of 87
discovered many times in 266
discovered many types of 58
discovered more about it 43
discovered more about my 42
discovered more about the 788
discovered more fully the 46
discovered more marks of 81
discovered more often in 63
discovered most easily by 40
discovered most often in 53
discovered much about the 1364
discovered much later by 145
discovered much later in 206
discovered much later on 117
discovered next morning by 82
discovered next morning in 54
discovered nothing about the 165
discovered nothing worthy of 71
discovered once again in 42
discovered once again the 133
discovered only after an 198
discovered only after he 156
discovered only after it 215
discovered only after the 4115
discovered only after we 52
discovered only later in 58
discovered only later on 97
discovered only within the 665
discovered other forms of 54
discovered other kinds of 53
discovered other parts of 46
discovered other signs of 43
discovered other types of 57
discovered radio waves in 95
discovered rich mines in 110
discovered rich mines of 59
discovered rich veins of 92
discovered some beauty in 41
discovered some bones of 57
discovered some cases of 46
discovered some facts of 43
discovered some flaws in 52
discovered some hopes of 68
discovered some marks of 167
discovered some method of 160
discovered some mines of 59
discovered some parts of 113
discovered some people at 179
discovered some reason to 61
discovered some ruins of 40
discovered some signs of 431
discovered some spots on 43
discovered some thirty or 103
discovered some trace of 77
discovered soon after by 62
discovered soon after he 109
discovered soon after it 85
discovered soon after my 63
discovered soon after the 948
discovered soon after we 69
discovered such marks of 108
discovered taking pains to 48
discovered their error in 137
discovered their minds to 48
discovered their names in 47
discovered their place in 49
discovered their place of 83
discovered their power to 110
discovered their sense of 124
discovered their value in 62
discovered there after the 53
discovered there could be 81
discovered there might be 79
discovered there seems to 41
discovered there would be 420
discovered these facts by 53
discovered those marks of 42
discovered those parts of 40
discovered three cases of 51
discovered three kinds of 150
discovered three types of 176
discovered till about the 57
discovered till after the 608
discovered truth about the 40
discovered upon opening the 64
discovered upon which the 109
discovered upon which to 69
discovered very close to 79
discovered well after the 89
discovered were found at 58
discovered were found in 170
discovered were found to 286
discovered what appear to 146
discovered what could be 263
discovered what kinds of 99
discovered what makes the 46
discovered what might be 398
discovered what seems to 205
discovered what would be 111
discovered when digging the 43
discovered when looking at 50
discovered when talking to 52
discovered years after the 213
discovered years later by 117
discovered years later in 291
discovered your place of 58
discreetly lays aside the 84
discursive site where the 44
discussions also apply to 49
discussions during which he 53
discussions during which the 276
discussions ever since the 61
discussions from which he 40
discussions from which it 69
discussions from which the 275
discussions from which we 63
discussions give place to 42
discussions have begun on 64
discussions have begun to 94
discussions have given me 70
discussions have shown the 130
discussions have shown us 42
discussions have taken on 40
discussions have taken the 50
discussions have tried to 51
discussions held about the 48
discussions held after the 89
discussions held under the 250
discussions held within the 252
discussions into which he 136
discussions into which the 56
discussions into which we 104
discussions must focus on 48
discussions over lunch or 63
discussions shed light on 58
discussions take place as 158
discussions take place at 341
discussions take place in 1240
discussions take place is 45
discussions take place on 454
discussions take place to 59
discussions taking place at 363
discussions taking place in 1222
discussions taking place on 461
discussions there seems to 53
discussions there would be 42
discussions took place as 1172
discussions took place at 1470
discussions took place by 41
discussions took place in 5182
discussions took place on 2309
discussions took place so 101
discussions took place the 45
discussions took place to 171
discussions upon which the 67
discussions upon which we 71
discussions were about the 249
discussions were about to 144
discussions were aimed at 193
discussions were based on 1810
discussions were begun in 86
discussions were begun on 62
discussions were begun to 45
discussions were bound to 130
discussions were found to 123
discussions were given by 77
discussions were still in 231
discussions were taken up 101
discussions will appear in 70
discussions will cover the 60
discussions will focus on 1472
discussions will often be 46
discussions will refer to 90
discussions will serve as 165
discussions will serve to 76
disembarking from taxis in 59
disfigured ever since the 68
disgustingly from under the 45
dishonesty from posts of 64
disillusion from which he 48
disinherit their issue of 70
dislocation from which the 40
dislocation line moves in 43
dislocation line which is 80
dislocation took place in 69
dismantled soon after the 153
dismissals took place in 44
dismissals were based on 72
dismounted four times to 132
disordered their right wing 50
dispatched back again to 60
dispatched from athens to 52
dispatched from cadiz by 40
dispatched from cairo to 60
dispatched from heaven to 74
dispatched from hence to 47
dispatched from japan to 110
dispatched from paris by 41
dispatched from paris in 43
dispatched from paris on 52
dispatched from paris to 221
dispatched from santa fe 49
dispatched from spain to 133
dispatched from thence to 123
dispatched into egypt to 54
dispatched next morning to 48
dispatched once again to 62
dispatched post haste to 241
dispatched soon after the 72
dispatched their ships to 51
dispatched three ships to 80
dispatches from paris to 70
dispatches from tokyo to 43
dispatches were given to 46
dispensary from which the 70
dispersions were found to 46
displeasure from speaking to 40
disposable time which is 51
disposition been shown to 84
disposition even though the 126
disposition from which an 56
disposition from which he 47
disposition from which it 365
disposition from which the 236
disposition from which we 54
disposition made after the 105
disposition made thereof by 52
disposition made under the 99
disposition must first be 44
disposition soon turns in 55
disposition there could be 46
disposition there might be 123
disposition upon which the 159
disposition were still so 139
disposition will allow of 91
disposition will never be 53
dispossess their minds of 107
disputants must agree to 59
disputants were willing to 41
disputation took place at 124
disputation took place in 363
disputation took place on 103
disputation will prove the 68
disquieted wild geese at 106
disregarding those rules of 233
disrespect into which the 61
disruptions took place in 45
dissections from which the 43
dissections took place in 51
dissensions from which the 43
dissensions into which it 48
dissenters from teaching in 62
dissenters from within the 63
dissenters have borne the 64
dissenters were quick to 47
dissenters were willing to 67
dissidents from within the 87
dissidents were willing to 62
dissimilar from others in 46
dissimilar three fates is 40
dissipated into space by 82
dissipated into space or 45
dissipated life which he 102
dissipated like smoke in 83
dissipated soon after the 96
dissipated their lives in 43
dissipates their parts in 56
dissipation into which he 123
dissipation into which my 63
dissipation into which the 64
dissipation last night at 45
dissipation take place of 86
dissipation taking place in 44
dissipation will occur in 44
dissociated from either the 43
dissociated from place of 56
dissociated into atoms at 85
dissociated into atoms by 97
dissociated into atoms in 59
dissociated into atoms or 51
dissociates from every thing 184
dissociation taking place in 41
dissociation took place in 44
dissolution from which no 43
dissolution from which the 43
dissolution rate could be 62
dissolution rate would be 59
dissolution take place in 182
dissolution taking place in 75
dissolution there would be 49
dissolution took place at 105
dissolution took place in 445
dissolution took place on 438
dissolution were found to 43
dissonance theory seems to 139
distillate from which the 44
distinction adds force to 85
distinction also helps to 93
distinction also helps us 45
distinction also needs to 363
distinction also seems to 110
distinction also tends to 40
distinction among forms of 91
distinction among kinds of 330
distinction among modes of 49
distinction among people in 40
distinction among types of 898
distinction even though he 52
distinction even though it 70
distinction even though the 66
distinction even where the 63
distinction from every thing 43
distinction from others by 47
distinction from others in 102
distinction from others is 91
distinction from others of 156
distinction from prose is 66
distinction from which he 46
distinction from which it 76
distinction from which the 220
distinction from which we 54
distinction here drawn by 119
distinction here drawn is 312
distinction here seems to 179
distinction here taken is 58
distinction here which is 96
distinction here would be 68
distinction into which we 56
distinction just drawn is 71
distinction lies rather in 171
distinction lies within the 81
distinction made about the 47
distinction made above is 170
distinction made under the 83
distinction made within the 201
distinction make sense in 42
distinction make sense to 45
distinction more fully in 79
distinction must again be 166
distinction must belong to 40
distinction must exist in 59
distinction must first be 643
distinction must needs be 47
distinction must never be 123
distinction must often be 85
distinction must still be 271
distinction there could be 63
distinction there might be 45
distinction there seems to 59
distinction there would be 129
distinction took place in 40
distinction upon which he 128
distinction upon which it 214
distinction upon which the 874
distinction upon which to 74
distinction upon which we 168
distinction well known in 43
distinction well known to 128
distinction were found to 60
distinction were shown to 53
distinction when speaking of 99
distinction will allow us 88
distinction will appear as 45
distinction will appear in 137
distinction will appear on 52
distinction will appear to 47
distinction will apply to 83
distinction will never be 88
distinction will often be 55
distinction will prove to 135
distinction will serve as 193
distinction will serve to 89
distinction will still be 49
distinction worth drawing is 90
distinctly cool about the 50
distinctly fall under the 46
distinctly felt above the 91
distinctly felt below the 98
distinctly felt beneath the 100
distinctly felt under the 167
distinctly heard above the 873
distinctly heard within the 84
distinctly less liable to 40
distinctly made aware of 414
distinctly made known by 43
distinctly made known in 53
distinctly made known the 44
distinctly made known to 260
distinctly more aware of 47
distinctly more liable to 42
distinctly more prone to 53
distinctly more rapid in 41
distinctly seen above the 56
distinctly seen after the 81
distinctly seen under the 189
distinctly seen within the 212
distinctly three times in 49
distinctly till after we 59
distinctly took sides in 90
distinctly upon facts the 51
distinctly what would be 82
distinctly worth while to 223
distinguishing among forms of 100
distinguishing among kinds of 204
distinguishing among types of 1212
distinguishing fact about the 100
distinguishing five types of 67
distinguishing four kinds of 128
distinguishing four types of 203
distinguishing from names of 56
distinguishing mark shall be 70
distinguishing mark which he 112
distinguishing mark which is 125
distinguishing mark would be 105
distinguishing name given to 54
distinguishing some kinds of 46
distinguishing some types of 40
distinguishing such ships of 194
distinguishing their names by 54
distinguishing there where it 57
distinguishing these forms of 45
distinguishing these kinds of 55
distinguishing these types of 174
distinguishing those cases in 125
distinguishing those cases of 43
distinguishing those parts of 51
distinguishing three forms of 79
distinguishing three kinds of 515
distinguishing three modes of 54
distinguishing three sorts of 68
distinguishing three types of 698
distinguishing what might be 57
distinguishing what ought to 207
distinguishing your nation to 78
distortions also occur in 44
distortions from which the 50
distortions have crept in 98
distortions only found in 41
distortions take place in 62
distortions were found in 82
distortions were found to 55
distortions will occur in 168
distracted ever since the 46
distracted from learning by 49
distracted from looking at 43
distracted from thinking of 48
distracted from working on 92
distracted once again by 46
distracted time admit of 72
distraction been wanting the 43
distressed when asked to 101
distresses from which it 45
distresses from which ye 200
distresses into which he 84
distresses into which we 46
distribute from house to 56
distribute more money to 51
distribute some money to 44
distribute such funds as 165
distribute such funds to 50
distribute such items as 49
distribute their blows at 42
distribute their blows by 61
distribute their books in 56
distribute their earnings as 44
distribute their earnings to 135
distribute their films in 86
distribute their funds to 54
distribute their gifts to 44
distribute their goods in 79
distribute their goods to 186
distribute their lands to 45
distribute their money in 49
distribute their share of 59
distribute their votes in 70
distribute their wares to 49
distribute their works in 60
distribute these funds as 45
distribute these funds in 64
distribute these funds to 214
distribute these goods in 61
distribute these goods to 116
distribute these items to 65
distribute these lands to 65
distribute those funds to 63
distributing such stock to 43
distributing such votes on 172
distributing their blood to 46
distributing their goods to 111
distributing their lands to 41
distributing these cases of 55
distributing these funds to 80
distributing these goods to 44
distributing those wages of 99
distrusted even while he 57
distrusted their power of 60
distrusted their power to 79
disturbingly high level of 213
disturbingly high rates of 182
divergence from plato is 49
divergence show where the 137
divergence took place in 85
doctorates were earned by 53
documented aids cases in 41
documented book about the 44
documented case study in 43
documented case study of 327
documented case where the 50
documented ever since the 44
documented high rates of 312
documented many cases in 90
documented many cases of 225
documented many times in 110
documented more fully by 45
documented more fully in 300
documented only within the 42
documented three cases of 56
downstairs four steps at 283
downstairs last night to 49
downstairs room where the 75
downstairs three steps at 253
dramatists have tried to 112
dramatists were aware of 76
dramatists were quick to 42
dramatized once again the 54
dramatizes once again the 87
drowsiness from which it 54
drowsiness from which the 137
drowsiness into which he 61
duplicated many times by 101
duplicated many times in 442
duplicated many times on 92
duplicated many times to 53
duplicated those works of 66
duplicates were given to 54
duplication only within the 44
dysfunction among women in 93
dysfunction during sleep in 60
dysfunction even though the 91
dysfunction were found in 106
dysfunction were found to 185
