dame sprang toward the 55
done quite simply in 114
done raining around us 53
done rather better at 42
done rather better in 153
done rather little to 61
done rather poorly in 167
done rather simply by 102
done right before the 143
done right through the 87
done shall always be 91
done shall exceed the 132
done since arriving at 44
done since arriving in 138
done since before the 236
done since entering the 101
done speaking before the 183
done still better by 77
done still better if 161
done still better in 77
done still better to 61
done today through the 61
done twice before in 153
done twice before the 43
done under duress or 93
done under orders of 220
done under spinal or 61
done under stress of 200
done under vacuum to 44
done which appears to 46
done which caused the 55
done which causes it 151
done which passed the 82
done which seemed to 74
done which should be 264
done which tended to 80
done while awaiting the 54
done while engaged in 91
done while standing in 77
done while standing on 106
done while standing or 121
done while visiting the 106
done while watching the 87
done while watching tv 81
done whose manner of 41
done would affect the 64
done would amount to 66
done would depend on 132
done would result in 100
doom which awaits the 217
doom which befell the 43
doom which seemed to 138
doom while striving to 127
door after another in 114
door after another is 62
door after another to 73
door after entering the 57
door again before he 57
door again called the 65
door again opened to 102
door again unless to 68
door banged behind me 212
door banged behind the 98
door banged behind us 49
door began slowly to 80
door below creaked on 77
door blazing through the 40
door broke through the 51
door chain rattle as 51
door click behind me 50
door close before he 109
door close behind me 1579
door close behind the 1435
door close behind us 278
door closing behind me 623
door closing behind the 164
door closing behind us 171
door could hardly be 60
door echoed through the 507
door every couple of 121
door frame should be 179
door gives access to 949
door large enough to 724
door locks should be 70
door looking across the 80
door looking around the 83
door looking through the 88
door looking toward the 93
door opening across the 48
door opening behind me 335
door opening behind the 54
door opening should be 409
door opening through the 172
door opening toward the 207
door opens before the 42
door opens before we 47
door opens behind me 146
door opens toward the 100
door opens whilst he 48
door ought always to 40
door right across the 123
door right behind me 80
door right behind the 64
door right through the 43
door sedan pulled up 42
door shuts behind me 126
door shuts behind the 43
door shuts behind us 60
door sills should be 63
door slams behind me 200
door slams behind us 95
door strong enough to 87
door tight behind me 89
door twice before it 77
door which admits the 100
door which admits to 74
door which allows the 56
door which appears to 52
door which closed on 107
door which closed the 206
door which closes the 163
door which covers the 69
door which formed the 132
door which looked as 85
door which obeyed no 252
door which opened as 172
door which opened at 157
door which opened by 78
door which opened in 318
door which opened on 4880
door which opened to 830
door which proved to 72
door which seemed to 697
door which served as 161
door which serves as 75
door which should be 161
door would always be 531
door would betray the 62
dose could result in 134
dose every second or 94
dose exist across the 71
dose given before the 60
dose given should be 164
dose large enough to 714
dose level should be 202
dose rates should be 106
dose small enough to 64
dose strong enough to 102
dose which causes the 42
dose which reaches the 116
dose which should be 255
dose would amount to 48
dose would result in 153
dost equal credit to 42
dost exalt thyself as 123
dost often retire to 49
dots appear around the 51
dots which seemed to 215
dove right through the 131
down about twenty of 64
down about twenty or 46
down after crossing the 228
down after dinner at 148
down after dinner in 201
down after dinner is 42
down after dinner to 803
down after entering the 116
down after periods of 52
down after removing the 47
down after school to 116
down after supper to 386
down again across the 444
down again almost as 146
down again almost at 298
down again almost to 234
down again amidst the 40
down again amongst the 182
down again around the 198
down again before he 799
down again before it 454
down again before the 2848
down again before we 232
down again behind the 972
down again beside me 584
down again beside the 1550
down again beyond the 46
down again inside the 110
down again instead of 48
down again snuffing the 49
down again sooner or 101
down again through the 2664
down again toward the 1542
down again unless he 150
down again whither it 69
down again without at 70
down again without the 339
down alone before the 125
down apace amongst the 73
down arrow appears at 140
down arrow appears in 266
down arrow appears on 170
down arrow appears to 166
down arrow beside the 3340
down arrow button at 148
down arrow button in 606
down arrow button on 333
down arrow button to 1023
down beacon street in 286
down beacon street on 53
down beacon street to 224
down below amongst the 113
down below beside the 41
down below instead of 43
down below joined in 40
down below seemed to 182
down below should be 55
down below through the 392
down below toward the 42
down blind alleys in 102
down blind alleys of 61
down blind alleys or 262
down bolts should be 329
down broad street in 404
down broad street on 105
down broad street to 758
down burning sulfur on 159
down canal street in 78
down canal street to 290
down clark street to 50
down close around the 42
down close behind the 306
down close beside it 175
down close beside me 732
down close beside the 745
down close enough to 1443
down could injure the 41
down could result in 48
down count robert of 78
down court street in 52
down court street to 55
down eighth avenue in 119
down eighth avenue to 239
down eighth street to 46
down eight inches of 166
down either before or 225
down either orally or 53
down either through the 92
down either wholly or 90
down enemy forces in 161
down essex street to 89
down event occurs in 122
down every aspect of 378
down every avenue of 109
down every bandit in 101
down every blessing on 153
down every branch of 119
down every bridge by 169
down every building in 259
down every building on 45
down every chance he 153
down every corner of 40
down every couple of 413
down every detail he 41
down every detail in 272
down every detail of 1545
down every effort of 105
down every effort to 135
down every emotion or 40
down every flight of 46
down every letter in 64
down every little thing 256
down every member of 223
down every minute of 125
down every minute to 120
down every moment of 121
down every morsel of 186
down every second or 52
down every street in 1199
down every street my 107
down every street of 147
down every street to 46
down every summer to 91
down every sunday to 168
down every thought of 89
down every winter to 42
down every writer as 57
down first avenue in 64
down first avenue to 289
down first street in 53
down first street to 231
down first toward the 41
down fleet street at 197
down fleet street in 275
down fleet street on 206
down fleet street to 469
down float before me 98
down fourth avenue in 61
down fourth avenue to 242
down fourth street in 98
down fourth street to 337
down front street in 336
down front street to 544
down fully clothed in 45
down fully clothed on 513
down george street in 51
down george street to 254
down gorky street in 50
down grade toward the 55
down grand avenue to 47
down green alleys of 41
down grove street to 47
down hills through the 41
down hunting stores in 53
down james street to 41
down lanes beyond the 56
down large blocks of 240
down large bodies of 225
down large chunks of 399
down large forces in 42
down large masses of 714
down large pieces of 575
down large stones on 98
down large tracts of 285
down looking through the 55
down loses itself in 108
down lower behind the 40
down meeting street to 101
down menus across the 170
down menus instead of 94
down monroe street to 50
down motion instead of 40
down nearly before the 122
down nearly twenty to 132
down often enough in 74
down often enough to 178
down period should be 152
down queen street in 120
down queen street to 205
down quick enough to 104
down quite clearly in 156
down quite clearly the 67
down quite heavily in 100
down quite heavily on 50
down quite simply to 145
down rather heavily in 222
down rather heavily on 628
down rather wearily in 55
down right across the 549
down right before my 113
down right before the 400
down right behind me 327
down right behind the 259
down right beside me 483
down right beside the 360
down right through the 652
down river before the 53
down river through the 219
down river toward the 389
down royal street to 43
down rules covering the 87
down rules relating to 438
down seven floors to 41
down since before the 41
down slope toward the 125
down small bodies of 43
down small enough to 274
down small groups of 60
down small pieces of 183
down state street at 102
down state street in 778
down state street on 174
down state street to 1054
down steep cliffs to 113
down steep slopes by 47
down steep slopes in 228
down steep slopes of 169
down steep slopes on 141
down steep slopes or 323
down steep slopes to 439
down steep stairs to 60
down still adhering to 327
down still deeper in 42
down still farther to 126
down still further as 106
down still further by 844
down still further if 40
down still further in 455
down still further on 266
down still further the 1354
down still further to 952
down still harder on 76
down stone stairs to 54
down stream before the 49
down stream before we 41
down stream beyond the 40
down stream instead of 209
down stream through the 368
down stream toward the 504
down thence waters the 63
down tight around the 88
down tight enough to 253
down trees across the 278
down trees belonging to 146
down trees enough to 122
down trees without the 43
down twice before he 221
down twice before the 97
down under layers of 49
down under stress of 798
down under stress or 85
down under weight of 44
down water street in 48
down water street to 319
down where nature is 42
down which appears to 53
down which covers the 609
down which flowed the 487
down which groups of 50
down which passed the 53
down which passes the 175
down which plunged an 42
down which poured the 93
down which rushed an 44
down which rushed the 68
down which rushes the 60
down which seemed to 452
down which serves as 41
down which should be 156
down which smoked the 46
down which streams of 103
down while another is 43
down while carrying the 55
down while clicking on 219
down while clicking the 212
down while crossing the 362
down while dragging the 638
down while dragging to 47
down while engaged in 222
down while pointing to 47
down while pressing the 813
down while standing in 168
down while standing on 215
down while standing up 41
down while watching the 120
down whole blocks of 153
down whole fields in 58
down whole fields of 149
down whole fleets of 58
down whole kingdoms of 220
down whole sheets of 84
down whose cheeks the 437
down whose gorges the 58
down within earshot of 109
down within inches of 291
down within twenty or 43
down would amount to 43
down would depend on 44
down would induce me 90
down would reduce the 43
down would result in 235
dozing close before the 87
drag force caused by 423
drag force created by 145
drag force equals the 208
drag force opposing the 61
drag force should be 46
drag marks across the 89
drag stray scraps of 42
draw blood through the 109
draw boxes around the 138
draw broad smiles of 41
draw china closer to 51
draw close enough to 493
draw every branch of 77
draw every detail of 66
draw every member of 66
draw large bodies of 44
draw large crowds at 78
draw large crowds in 176
draw large crowds of 473
draw large crowds on 46
draw large crowds to 399
draw large groups of 72
draw large masses of 58
draw large number of 45
draw lines across it 46
draw lines across the 1383
draw lines around it 54
draw lines around the 449
draw lines dividing the 167
draw lines tangent to 566
draw lines through the 3122
draw lines toward the 84
draw others closer to 113
draw people closer to 359
draw people through the 57
draw people toward the 67
draw quite heavily on 125
draw radii through the 71
draw rather heavily on 145
draw russia closer to 42
draw sheet should be 140
draw sight drafts on 89
draw smoke through the 56
draw still closer the 1265
draw still closer to 215
draw still further on 70
draw water across the 51
draw water through the 457
draw whole nations to 58
draw within itself the 49
dread bosom seemed to 194
dread every moment of 108
dread which exists in 48
dread which filled the 78
dread which seemed to 40
dread would return to 62
dream about becoming an 114
dream comes through the 50
dream faded before the 64
dream leaves behind it 51
dream lends itself to 42
dream often appears to 55
dream shall fright my 100
dream still lingered in 52
dream which admits of 45
dream which appears to 307
dream which proved to 46
dream which seemed to 433
dream which should be 52
dream which treated the 47
dream while sleeping in 48
dream world beyond the 97
dream world created by 249
dream world peopled by 110
dream would become the 82
drew blood through the 41
drew close around me 75
drew close around the 95
drew close enough to 1519
drew every object in 67
drew large bodies of 67
drew large crowds as 170
drew large crowds at 179
drew large crowds by 57
drew large crowds in 345
drew large crowds of 952
drew large crowds on 75
drew large crowds to 987
drew large groups of 51
drew large masses of 41
drew large number of 51
drew lines across the 221
drew lines around the 124
drew lines through the 147
drew nearer toward the 63
drew quite across the 49
drew quite heavily on 113
drew rather heavily on 41
drew russia closer to 47
drew still closer the 244
drew still closer to 475
drew still nigher to 128
drew whole sheets of 86
drop below freezing at 512
drop below freezing in 432
drop below freezing on 104
drop doses should be 48
drop falling through the 96
drop falls through the 115
drop large enough to 178
drop method should be 54
drop moves toward the 82
drop right through the 239
drop small pieces of 286
drop still further as 41
drop still further in 151
drop still further to 109
drop which caused the 153
drop which causes the 224
drop which filled the 60
drop which occurs in 213
drop which visits the 47
drop would result in 79
drug abuse appears to 171
drug abuse before it 109
drug abuse occurs in 85
drug abuse refers to 117
drug abuse seemed to 40
drug abuse should be 1403
drug abuse through the 129
drug action should be 92
drug based solely on 49
drug blood levels in 76
drug blood levels is 50
drug class should be 43
drug could affect the 51
drug could reduce the 47
drug could result in 137
drug doses should be 533
drug first appears in 53
drug gains access to 106
drug large enough to 58
drug level should be 97
drug might affect the 63
drug might result in 54
drug money through the 111
drug moves through the 86
drug passing through the 105
drug rehab center in 87
drug serum levels in 64
drug store across the 779
drug store around the 81
drug store chains in 62
drug store instead of 53
drug store should be 90
drug store window by 42
drug strong enough to 95
drug takes effect in 50
drug testing policy as 73
drug testing policy in 169
drug testing policy is 89
drug testing policy of 58
drug testing should be 338
drug tests should be 71
drug trade through the 42
drug trials should be 168
drug usage should be 102
drug users appears to 59
drug users resort to 58
drug users should be 1230
drug users tended to 214
drug users through the 211
drug which appears to 231
drug which blocks the 297
drug which caused the 130
drug which causes an 40
drug which causes the 149
drug which deadens the 46
drug which enters the 62
drug which lowers the 72
drug which mimics the 66
drug which reaches the 142
drug which seemed to 59
drug which should be 307
drug whose effect is 85
drug whose effect on 51
drug would affect the 43
drug would reduce the 53
drug would remain in 42
drug would result in 140
drum corps struck up 90
drum large enough to 108
drum still sounding on 87
drum thumping across the 89
drum which drives the 42
drum which served as 52
drum which serves as 40
drying agent should be 370
drying period should be 161
drying rooms should be 116
drying under vacuum at 429
drying would result in 49
dual banking system in 209
dual banking system is 163
dual banking system of 59
dual blood supply of 346
dual blood supply to 379
dual blood supply via 44
dual court system in 97
dual court system is 73
dual court system of 83
dual housing market in 72
dual labor market as 87
dual labor market in 309
dual labor market is 256
dual labor market of 49
dual legal status as 43
dual legal system in 121
dual legal system of 45
dual price system in 79
dual price system is 69
dual price system of 40
dual pricing system in 96
dual pricing system is 53
dual roles played by 169
dual track policy of 40
dual track system of 81
duct cross section is 237
duct cysts should be 104
duct large enough to 46
duct opens through the 65
duct passing through the 414
duct running through the 178
duct which drains the 131
duct which enters the 324
duct which passes to 40
dues which should be 57
dues would amount to 50
duet which closes the 55
duke would listen to 40
dull biped standing in 48
dull brown instead of 52
dull flats around it 51
dull light through the 49
dull olive jacket of 52
dull tales excite the 94
dull vital actions of 176
dull wheel wearies of 47
dull world around us 181
dull world indeed if 68
duly filed before the 68
duly found guilty by 43
duly found guilty of 122
duly given effect to 56
duly given notice of 88
duly sworn before me 76
duly sworn before the 282
duly taken before the 62
duly taken notice of 69
duly tending upward in 90
duly tried before the 54
duly valuing virtue in 342
dump sites across the 175
dump sites around the 114
dump toxic wastes in 124
dump truck pulled up 48
dump truck through the 44
during acute changes in 157
during acute flares of 64
during acute hypoxia in 181
during acute periods of 143
during acute phases of 525
during acute stages of 343
during acute stress in 148
during acute stress is 45
during basic training at 237
during basic training in 200
during basic training is 65
during basic training or 51
during brief bursts of 46
during brief pauses in 121
during brief periods in 210
during brief periods of 2508
during brief spells of 83
during brief visits in 43
during brief visits to 296
during civil strife in 76
during civil unrest in 65
during class periods to 57
during cooling through the 216
during daily periods of 60
during daily visits to 61
during delay beyond the 291
during delay periods in 64
during diaper changes or 51
during eight periods of 58
during either meiosis or 67
during either normal or 66
during either summer or 65
during either winter or 64
during equal periods of 502
during every aspect of 133
during every decade of 149
during every minute of 1176
during every moment he 76
during every moment in 78
during every moment of 2989
during every portion of 122
during every recess of 93
during every second of 835
during every second or 57
during every session of 388
during field visits in 80
during field visits to 177
during final phases of 57
during final stages of 447
during first decade of 167
during first second of 48
during first stages of 75
during fixed periods of 118
during flash floods in 50
during flood events in 46
during flood stages of 102
during floor debate in 92
during floor debate on 395
during floor debate to 68
during fruit ripening in 148
during fruit ripening of 46
during given periods of 271
during growth appears to 52
during growth arrest of 53
during growth should be 72
during growth spurts or 42
during hearings before the 515
during house debate on 129
during human coitus by 132
during known periods of 72
during labor should be 341
during large blocks of 42
during large changes in 70
during large periods of 73
during later periods as 55
during later periods in 87
during later periods of 1093
during later phases of 1298
during later stages in 205
during later stages of 5916
during later visits to 91
during lengthy periods of 325
during level flight at 55
during light levels of 69
during light planes of 95
during longer periods of 974
during lower levels of 50
during lower stands of 154
during lunch instead of 45
during lunch periods or 85
during major changes in 73
during major periods of 163
during quiet periods in 82
during quiet periods of 119
during quiet stance in 68
during quiet standing in 71
during rainy periods in 126
during rainy periods or 59
during rainy periods the 55
during rainy periods to 40
during rainy seasons in 76
during rainy seasons of 45
during rainy seasons or 84
during rainy seasons the 43
during rapid changes in 417
during rapid changes of 250
during rapid periods of 69
during royal visits to 52
during seven periods of 57
during short bursts of 279
during short pauses in 62
during short periods at 76
during short periods in 391
during short periods is 96
during short periods of 5629
during short spaces of 48
during short spells of 150
during short visits in 63
during short visits to 202
during slack periods at 66
during slack periods by 60
during slack periods in 667
during slack periods is 62
during slack periods of 430
during slack periods on 92
during slack periods or 127
during slack periods the 71
during slack periods to 172
during slack seasons in 160
during slack seasons of 95
during slack seasons on 44
during slack seasons or 82
during slack seasons to 56
during sleep appears to 122
during sleep caused by 92
during sleep should be 233
during sleep through the 62
during sleep without the 177
during small changes in 49
during solar flares is 42
during space flight is 86
during staff meetings or 90
during stair climbing or 54
during state visits to 87
during storm events in 90
during storm events is 59
during study periods in 49
during study periods or 75
during testing should be 211
during trips through the 41
during turning points in 40
during varying levels of 52
during varying periods of 259
during varying stages in 101
during varying stages of 91
during viewing except at 47
during walks through the 89
during water stress in 185
during water stress is 78
during water uptake by 120
during which access is 58
during which access to 163
during which almost no 138
during which almost the 150
during which ammonia is 54
during which ascent he 50
during which authors of 74
during which belief in 63
during which changes in 650
during which changes of 144
during which changes to 51
during which christ is 119
during which copies of 96
during which credit is 52
during which crowds of 46
during which damage to 45
during which decade the 70
during which demand is 86
during which dozens of 236
during which effort is 47
during which energy is 608
during which events in 54
during which events of 102
during which feelings of 97
during which forces of 51
during which groups of 308
during which hordes of 48
during which images of 90
during which income is 132
during which issues of 157
during which leaders of 68
during which levels of 96
during which little if 60
during which little is 85
during which little of 112
during which little or 1029
during which london is 51
during which masses of 110
during which memory is 69
during which methods of 69
during which mourning is 44
during which neither he 53
during which neither of 920
during which neither the 645
during which notice of 157
during which occurs the 171
during which output is 50
during which oxygen is 273
during which periods he 93
during which periods it 68
during which periods of 244
during which periods the 342
during which phases of 58
during which pieces of 50
during which portion of 48
during which prices of 106
during which school is 141
during which scores of 332
during which series of 53
during which someone is 84
during which something is 171
during which something of 52
during which speech is 54
during which stages of 48
during which stocks of 44
during which strata of 44
during which stress is 53
during which tenure he 52
during which training is 47
during which visits he 46
during which voyage he 84
during whose course the 54
during whose regime the 142
during whose reigns he 45
during whose reigns the 154
during whose tenure as 51
during whose tenure of 261
during whose tenure the 258
during working memory in 116
during working visits to 155
during wound repair in 102
dusk crept across the 96
dusk crept through the 49
dusk which seemed to 55
dust blowing across the 128
dust blowing through the 97
dust blown across the 194
dust blown before the 41
dust blown through the 98
dust blows across the 47
dust cloud across the 73
dust cloud around the 320
dust cloud behind it 64
dust cloud behind the 85
dust cloud behind us 49
dust cloud caught up 40
dust cloud caused by 65
dust cloud created by 132
dust cloud kicked up 319
dust cloud raised by 474
dust cloud seemed to 41
dust cloud toward the 44
dust could settle on 89
dust cover should be 54
dust falling through the 262
dust falls through the 71
dust layer builds up 55
dust masks should be 224
dust motes caught in 73
dust motes danced in 639
dust motes drifting in 43
dust motes floating in 682
dust motes swirling in 215
dust motes whirling in 41
dust passing through the 313
dust shall darken the 54
dust shall return to 865
dust shell around the 47
dust sifting through the 116
dust sifts through the 59
dust spread through the 141
dust storm caused by 60
dust storm kicked up 146
dust sweep across the 63
dust swept across the 81
dust swept through the 79
dust thereof vanish as 86
dust which caused the 44
dust which causes the 56
dust which coated the 90
dust which covers it 46
dust which covers the 464
dust which enters the 71
dust which filled the 374
dust which floats in 285
dust which formed the 80
dust which gathers on 59
dust which marked the 264
dust which rested in 100
dust which seemed to 401
dust which should be 71
dust which sticks to 62
dust would settle in 43
dust would settle on 197
duty based solely on 56
duty could confer on 443
duty could hardly be 85
duty could induce me 191
duty could result in 59
duty cycle refers to 121
duty cycle should be 157
duty large enough to 281
duty might become the 89
duty ought always to 48
duty plain before me 102
duty plain before us 60
duty rather wholly to 47
duty shall always be 46
duty shall remain in 401
duty strong enough to 92
duty under orders of 47
duty urges agents of 92
duty which admits of 115
duty which appears to 72
duty which arises in 53
duty which belongs to 837
duty which caused the 49
duty which marked the 51
duty which raises the 78
duty which rested on 65
duty which seemed to 283
duty which should be 724
duty while engaged in 89
duty would affect the 44
duty would always be 83
duty would amount to 327
duty would compel me 69
duty would depend on 105
duty would direct the 53
duty would enable the 79
duty would expose me 50
duty would extend to 65
duty would induce me 96
duty would oblige me 55
duty would permit me 69
duty would permit the 73
duty would reduce the 68
duty would result in 567
dyed black instead of 96
dyed every street in 49
dyeing silks should be 134
dyes which remain in 59
dyes which should be 46
dyke holding itself as 44
