dainties and quaffing deep 58
discover that someone else 1502
discover that something else 161
discover that something like 98
discover that something more 107
discover that something very 41
discover that through their 44
discover this atomic bomb 118
discover this simple fact 48
discover this simple truth 46
discreet and amiable youth 43
discreet and humane among 110
discreet and severe lady 70
discussing and agreeing upon 190
discussing and debating ideas 49
discussing and debating their 51
discussing and debating these 42
discussing and debating what 98
discussing and deciding upon 403
discussing and deciding what 73
discussing and defining great 52
discussing and planning their 57
discussing this matter here 56
discussing this matter very 46
discussing this matter when 47
discussing who should take 47
discussing you behind your 53
disengage his forces from 45
disengage his troops from 41
disengage its forces from 69
disengage our forces from 47
disengage our selves from 48
disengage our thought from 59
disengage this billet from 43
disengage this virtue from 100
disgrace and infamy into 52
disgrace and infamy upon 99
disgrace and injury done 45
disgrace and misery upon 239
disgrace had already been 55
disgrace had fallen upon 161
disgrace has fallen upon 73
disgrace his family name 87
disgrace his former fame 112
disgrace our family name 44
disgrace our native land 124
disgrace was deeply felt 54
disgrace was keenly felt 70
disguise and conceal their 187
disguise and opened fire 48
disguise can conceal from 127
disguise for something else 310
disguise has already been 44
disguise her feelings from 59
disguise his feelings from 61
disguise this nature well 41
disguise was pretty good 83
disgusting and unmeaning rant 201
diskette see floppy disk 104
disliked and looked down 76
disliked being forced into 71
disliked being treated like 69
disliked one another from 45
disliked sir robert peel 60
dislikes its proper food 40
dislodge our troops from 100
dislodging our troops from 87
disloyal and wanton wife 43
dismayed and guilty look 213
dismayed and turned away 121
dismount and trudge along 40
disorder and dismay over 137
disorder and mental health 181
disorder and misery into 47
disorder and normal boys 115
disorder and rapine were 48
disorder and tumult were 44
disorder are common among 40
disorder can result from 287
disorder for twenty years 43
disorder had always been 53
disorder had reached such 51
disorder has already been 211
disorder has always been 183
disorder has arisen from 82
disorder has become more 217
disorder has rarely been 42
disorder may become more 135
disorder may differ from 47
disorder may result from 815
disorder may suffer from 81
disorder that arises from 200
disorder that arises when 71
disorder that begins early 181
disorder that causes loss 48
disorder that causes pain 102
disorder that occurs among 52
disorder that occurs during 148
disorder that occurs more 179
disorder that occurs most 165
disorder that occurs only 109
disorder that occurs when 498
disorder that shares many 43
disorder was almost more 41
disorder with anxious mood 862
dispense with animal food 74
dispense with dwelling upon 45
dispense with entering into 95
dispense with further reading 47
dispense with myself from 233
disperse and return home 487
disperse his forces over 44
disperse his little band 41
disperse his troops into 106
displace one another from 165
displaying and entering data 79
displaying and updating data 53
displaying his purple beard 43
displaying his singular mind 63
displaying long double rows 56
displays are becoming more 133
displays are widely used 87
displays her purple dies 43
displays her purple dyes 216
displays its charms more 47
disposal and public health 67
disposal are becoming more 41
disposal for carrying into 73
disposal had already been 69
disposal has already been 93
disposal has always been 101
disposal has become more 85
disposal they should make 48
disposed his forces along 51
disposed his little army 74
disposed his troops along 91
disputed and fought over 117
disputed who should have 96
disputes and fights among 112
disputes and fights over 96
disputes and violent heats 86
disputes are becoming more 140
disputes had already been 45
disputes had always been 73
disputes had arisen among 96
disputes had arisen from 44
disputes had arisen over 152
disputes has already been 119
disputes has always been 88
disputes may result from 45
disputes that happen among 53
disputes that result from 118
disputes that should have 46
disputes with england over 112
disputes with england were 66
disputes with france over 101
disputes with france were 130
disputes with greece over 78
disputes with mexico were 56
disputes with turkey over 61
dissolve and become part 123
dissolve and vanish away 124
dissolve and vanish into 44
dissolve and vanish like 108
dissolve and vanish soon 69
dissolving and carrying away 287
dissolving and floating away 41
dissuade any person from 249
dissuade her brother from 144
dissuade her friend from 51
dissuade her sister from 46
dissuade his allies from 132
dissuade his brother from 412
dissuade his client from 262
dissuade his friend from 639
dissuade his hearers from 58
dissuade his master from 341
dissuade his nephew from 137
dissuade his readers from 107
dissuade his sister from 99
dissuading his friend from 54
distance and across time 107
distance and angular size 57
distance and attend only 45
distance and azimuth from 343
distance and become more 48
distance and becoming like 62
distance and changed from 65
distance and course from 54
distance and entering into 44
distance and height from 257
distance and killed three 60
distance and looked back 116
distance and looked like 50
distance and object size 51
distance and opened fire 177
distance and reaction time 69
distance and target size 84
distance and through such 45
distance and through time 241
distance and torsion angle 177
distance and travel time 1757
distance and turned back 67
distance and turned into 46
distance and visual angle 72
distance and without their 60
distance and wonder what 44
distance being little more 67
distance but twenty mile 135
distance far enough away 159
distance far enough from 137
distance for double lacing 69
distance had already been 120
distance had always been 59
distance had looked like 73
distance has already been 330
distance has always been 190
distance has become less 123
distance has varied from 42
distance him further from 77
distance his regime from 51
distance one should keep 49
distance one stands from 86
distance she looked back 85
distance she looked like 272
distance than anyone else 41
distance than before from 79
distance than twenty feet 54
distance that fathers keep 49
distance that looked like 164
distance that should have 303
distance that varies from 76
distance them further from 122
distance they extend from 60
distance they looked like 1865
distance they looked very 47
distance they seemed like 70
distance they should have 54
distance they travel from 78
distance was hardly more 161
distance was little more 476
distance was passed over 246
distance was something like 45
distance was something over 64
distance was varied from 88
distance with little risk 64
distance you should have 99
distaste for animal food 83
distaste for family life 65
distaste for honest work 78
distaste for manual work 182
distaste for public life 313
distaste for school work 99
distaste that jarred along 81
distinct and clearly heard 65
distinct and differ from 57
distinct and entire body 73
distinct and fairly well 131
distinct and polite tone 48
distinct and remote from 493
distinct and simple form 49
distinct and special form 52
distinct and special kind 42
distinct and special part 42
distinct and special type 70
distinct and special view 42
distinct and unique form 62
distinct and unique from 141
distinct and unique role 111
distinct and unique type 41
distinct and unique ways 54
distinct and unlike those 47
distorting his tender love 45
distorting its victim into 45
distract and dismay their 58
distract his readers from 78
distract his thought from 53
distract one another from 40
distress and anguish come 492
distress and anguish over 47
distress and anguish were 47
distress and bodily harm 121
distress and headlong fate 58
distress and mental health 204
distress and misery among 111
distress and misery have 118
distress and misery upon 51
distress and misery were 100
distress and needed help 69
distress and showed good 95
distress and strain among 72
distress and unrest among 40
distress can result from 157
distress had already been 60
distress had arisen from 64
distress had called forth 87
distress had passed away 64
distress had passed over 95
distress has already been 71
distress has always been 113
distress has arisen from 95
distress has passed away 145
distress may result from 278
distress she called upon 49
distress that arises from 215
distress that arises when 77
distress that occurs when 99
distress that result from 52
distress they called upon 67
distress was caused among 54
district and amongst these 72
district and county were 48
district and little more 55
district and school site 94
district and turned into 49
district and various other 78
district for eleven years 70
district for twelve years 125
district for twenty years 507
district had already been 432
district had always been 323
district had become more 63
district had fallen into 121
district has already been 512
district has always been 726
district has become more 186
district has lately been 43
district may differ from 374
district may result from 103
district may review such 45
district per square mile 70
district than anyone else 87
district that looked like 72
district two blocks from 41
district was already well 188
district was becoming more 110
district was broken into 46
district was called upon 94
district was changed from 90
district was closed down 109
district was created into 40
district was formed from 76
district was formed into 254
district was handed over 295
district was immune from 126
district was little more 63
district was turned into 79
district with effect from 1055
distrust and enmity among 63
distrust and hatred among 150
distrust and hatred were 80
distrust and something very 51
distrust had already been 86
distrust one another more 104
distrust that exists among 60
distrust that marked their 72
diuresis and weight loss 135
diuresis may result from 55
diverged but little from 156
diverged far enough from 63
diverged too widely from 108
diverges and passes along 92
diverges but little from 212
diversion and escape from 56
diversion and relief from 106
diversion has always been 44
diversion was caused here 43
diversion was created when 42
diverted and called home 63
diverted his energy from 43
diverted his forces into 46
diverted its course into 162
diverted its waters into 75
dividend for twenty years 47
dividend has already been 118
dividend tax credit will 63
dividend was raised from 100
divinity has always been 86
divinity who creates peace 72
divisions and strife among 42
divisions are becoming less 78
divisions are becoming more 239
divisions are broken down 247
divisions are fighting hard 68
divisions had already been 694
divisions had already left 48
divisions had always been 96
divisions had arisen among 76
divisions had become more 95
divisions had broken down 45
divisions had fallen back 65
divisions had fought their 42
divisions had passed along 54
divisions had reached their 111
divisions has already been 100
divisions has always been 59
divisions may become even 41
divisions that result from 108
divisions that should have 44
divisions thus formed during 47
divisions was engaged during 47
divisions with little time 47
divorced for eleven years 58
divorced for reasons other 49
divorced for twelve years 112
divorced for twenty years 131
divorced his former wife 224
divorced his jewish wife 87
divorced his lawful wife 53
divorced his second wife 1024
divorces are becoming more 51
divorces for reasons less 73
doctrine and church life 187
doctrine and policy were 75
doctrine and polity were 84
doctrine and preaching from 177
doctrine and refute those 266
doctrine and ritual were 232
doctrine and training were 44
doctrine can always take 104
doctrine can derive from 161
doctrine for twenty years 81
doctrine had already been 672
doctrine had always been 316
doctrine had fallen into 46
doctrine had hardly been 108
doctrine had indeed been 61
doctrine has already been 767
doctrine has always been 1373
doctrine has become more 156
doctrine has changed from 56
doctrine has fallen from 40
doctrine has fallen into 136
doctrine has indeed been 73
doctrine has lately been 157
doctrine has passed away 83
doctrine has rarely been 135
doctrine has seldom been 81
doctrine that bodies fall 40
doctrine that christ came 46
doctrine that christ died 601
doctrine that christ will 93
doctrine that courts will 261
doctrine that equity will 273
doctrine that should have 47
doctrine that slaves were 86
doctrine that virtue lies 51
doctrine that virtue must 93
doctrine too common among 52
doctrine was already well 90
doctrine was called into 45
doctrine was clearly laid 58
doctrine was forced upon 47
doctrine was handed down 317
doctrine was little more 66
doctrine was relied upon 46
doctrine was seized upon 60
doctrine was widely held 53
document and choose edit 269
document and choose file 211
document and choose view 55
document and follow these 192
document and pasted into 55
document and report their 44
document and select edit 134
document any changes made 101
document did little more 42
document for someone else 156
document had already been 555
document had fallen into 90
document had indeed been 51
document has already been 868
document has always been 141
document has lately been 64
document may differ from 122
document that appears when 74
document that issued from 59
document that looked like 100
document that should have 137
document that someone else 120
document that states what 245
document that states your 72
document they stated their 73
document was agreed upon 103
document was copied from 139
document was copied into 51
document was created from 57
document was handed over 562
document was issued from 128
document was little more 134
document was passed from 47
document was served upon 66
document was signed only 76
document was stolen from 156
document was turned over 124
document you already have 62
dolomite and halite from 57
dolphins and whales have 305
dolphins and whales were 62
domestic and common life 45
domestic and export sale 87
domestic and export uses 44
domestic and family life 2300
domestic and family ties 45
domestic and family work 81
domestic and heroic side 48
domestic and humble life 55
domestic and indoor part 58
domestic and manual arts 63
domestic and manual work 57
domestic and market work 191
domestic and public life 3582
domestic and public uses 68
domestic and public work 56
domestic and ritual life 54
domestic and sexual life 87
domestic and useful arts 57
domestic oil prices have 76
domestic oil prices rose 42
domestic oil prices were 196
domestic oil prices will 53
domestic who waited upon 117
dominant and active role 61
dominant and crucial role 49
dominant and unifying theme 44
dominant and widely ranging 114
dominate and impose their 71
dominate and obsess their 41
dominate his entire life 98
dominate our public life 107
dominions and reside there 76
dominions had always been 41
dominions was secure from 45
donations and grants from 544
donations and grants made 43
donations and income from 117
donations are exempt from 256
donations for relief work 50
doorknob and looked back 130
doorknob and pulled open 101
doorknob and pushed open 207
doorknob and turned back 40
doorknob and walked into 58
doorstep and looked back 40
doorstep and stared upon 81
doorways that opened into 63
doorways that opened onto 41
doorways with folded arms 49
doublets and plumed hats 118
doublets and silken hose 67
doubtful and anxious days 64
doubtful and stormy life 54
doubtful and wavering gleam 75
doubtful that anyone else 477
doubtful that anyone ever 559
doubtful that anyone other 71
doubtful that anyone will 383
doubtful that courts will 66
doughnut and coffee shop 60
dowagers who lifted their 73
downcast and anxious brow 64
downcast and blushing face 57
downfall had already been 52
downfall has already been 43
downhill and nordic skiing 54
downhill and slalom racing 258
downhill and slalom skiing 48
download and upload data 204
downpour had turned into 43
downsizing and budget cuts 140
downtown and bought some 114
downtown and outlying areas 126
downtown and walked into 48
downward and inward along 272
downward and inward from 966
downward and inward into 285
downward and inward over 249
downward and inward upon 150
downward and inward when 132
downward and peered into 62
downward and upward flow 157
downward and upward from 329
downward and upward into 96
downward and upward paths 123
dragoons and twelve foot 154
dragoons and wooden shoes 41
dragoons had ridden over 40
drainage and public health 213
drainage and runoff from 133
drainage had already been 41
drainage has already been 141
drainage has always been 79
drainage may result from 81
dramatic and deeply felt 51
dramatic and deeply moving 64
dramatic and scenic form 48
dramatic and subtle ways 176
dramatic and visual arts 105
drawback has always been 89
drenched with silver film 40
driveway and looked back 50
driveway and looked down 52
driveway and parked next 335
driveway and pulled into 94
driveway and pulled onto 41
driveway and rolled down 59
driveway and turned down 90
driveway and turned into 83
driveway and turned left 106
driveway and turned onto 194
driveway and walked into 68
droplets are broken down 45
droplets are broken into 55
droplets are formed from 106
droplets are formed when 46
droughts and floods during 45
droughts and floods have 222
droughts and floods were 88
droughts and floods will 77
droughts are becoming less 56
droughts are becoming more 58
droughts may become more 45
drummers and fifers were 114
dullness and absent breath 138
duodenum and common bile 378
duodenum and common duct 86
duodenum has already been 44
duodenum may result from 88
dwindled and melted away 46
dwindled and prices rose 41
dynamics and energy flow 208
dynamics and mental health 182
dynamics can result from 62
dynamics has already been 81
dynamics has always been 70
dynamics may differ from 51
dynamics that affect their 64
dynamics that differ from 53
dynamics that emerge from 124
dynamics that emerge when 52
dynamics that follow from 51
dynamics that result from 411
dynamite and blasting caps 550
dynamite was stolen from 105
dyslexic and normal reading 79
dyspepsia has already been 40
