daggers were drawn and 54
develop into strong and 153
develop into strong men 44
develop into women and 40
develop into world war 111
develop more easily and 129
develop more easily than 124
develop more fully and 454
develop more fully his 249
develop more fully its 102
develop more fully one 138
develop more fully our 132
develop more fully than 201
develop more fully this 108
develop more often than 62
develop more power and 113
develop more power for 46
develop more power than 317
develop more power with 44
develop more rapid and 65
develop more skill and 103
develop more speed and 44
develop more trust and 81
develop more valid and 71
develop most fully and 49
develop much later and 42
develop much later than 442
develop only after long 136
develop only after they 46
develop over months and 47
develop race pride and 45
develop some basis for 131
develop some feeling for 316
develop some method for 158
develop some plans for 55
develop some rules for 119
develop some skill and 51
develop some skill with 44
develop some tools for 77
develop some tools that 137
develop test cases and 42
develop test cases for 73
develop test cases that 147
develop test items for 49
develop test items that 145
develop test plans and 46
develop their craft and 125
develop their ethnic and 54
develop their farms and 124
develop their gifts and 472
develop their gifts for 77
develop their goals and 81
develop their human and 180
develop their lands and 187
develop their learning and 102
develop their links with 109
develop their lives and 125
develop their minds and 1054
develop their moral and 263
develop their people and 129
develop their plans and 184
develop their plans for 205
develop their power and 134
develop their reason and 67
develop their roles and 108
develop their roots and 41
develop their skill and 277
develop their skill with 52
develop their social and 507
develop their speaking and 106
develop their staff and 62
develop their style and 58
develop their taste and 110
develop their taste for 176
develop their teaching and 87
develop their thinking and 460
develop their trade and 152
develop their trade with 256
develop their trust and 45
develop their views and 88
develop their vision and 63
develop their vision for 41
develop their voice and 60
develop their writing and 143
develop these gifts and 51
develop these lands and 52
develop these themes and 68
develop these tools and 45
develop thick skins and 45
develop thick walls and 97
develop those gifts and 68
develop those moral and 40
develop those which are 157
develop unit costs for 63
develop when faced with 51
develop when people are 228
develop when people with 94
develop when working with 90
develop will power and 97
develop work plans for 63
develop young people who 164
develop your craft and 45
develop your gifts and 71
develop your goals and 59
develop your moral and 51
develop your people and 45
develop your skill and 199
develop your skill with 59
develop your style and 47
develop your taste for 43
develop your thesis and 50
develop your thinking and 65
develop your vision for 43
develop your writing and 73
deviated into equal but 158
deviates from terry and 85
deviates from unity and 114
deviation from norms and 115
deviation from order and 48
deviation from plans and 49
deviation from right and 44
deviation from rules and 43
deviation from social and 100
deviation from trend and 41
deviation from trend for 59
deviation from trend was 52
deviation from unity for 41
deviation from which can 66
deviation from which has 58
deviation from which may 98
deviation from which was 269
devices also allow for 59
devices during world war 89
devices even though they 131
devices from which they 93
devices from which you 57
devices have given way 41
devices have shown that 385
devices like disks and 71
devices sold today are 44
devices upon which they 72
devices used today are 64
devices were built and 108
devices were found and 41
devices were found for 66
devices were tried and 50
devices were tried for 91
devices were tried out 106
devices were tried with 53
devices will allow for 58
devices will allow you 48
devised during world war 229
devised many plans for 147
devised many treats for 50
devised upon trust for 107
devolve more power and 43
devoted many hours and 277
devoted many hours each 233
devoted many pages and 40
devoted more space and 253
devoted more space than 370
devoted much labor and 199
devoted much money and 155
devoted much skill and 69
devoted much space and 375
devoted much study and 285
devoted only about one 61
devoted some hours each 46
devoted their hearts and 88
devoted their labor and 44
devoted their learning and 51
devoted their lives and 2036
devoted their lives for 284
devoted their lives not 46
devoted their lives was 68
devoted their lives with 87
devoted their minds and 79
devoted their money and 75
devoted their skill and 77
devoted young woman who 111
devotes many pages and 40
devotes more space and 78
devotes more space than 180
devotes much space and 163
devotes only about one 48
diabetes have found that 88
diabetes have shown that 348
diabetes more often than 175
diagnose their needs and 101
diagonal line rather than 43
diagonal line shows that 44
diagrams from which they 41
diagrams have shown that 99
diagrams here given are 46
diagrams were drawn and 84
diagrams were drawn for 160
diagrams were drawn using 56
diagrams were drawn with 96
diagrams were taken with 164
dialogue among people and 42
dialogue among people who 134
dialogue among people with 61
dialogue among women and 49
dialogue form rather than 45
dialogue from which both 85
dialogue from which they 93
dialogue from which this 44
dialogue gets under way 61
dialogue must begin with 61
dialogue took place that 42
dialogue took place with 103
dialysis have shown that 100
dialysis three times per 77
diameter five times that 116
diameter four times that 108
diameter from about one 166
diameter from about two 85
diameter have shown that 89
diameter mild steel bar 127
diameter mild steel rod 75
diameter only about one 113
diameter three times that 159
diameter were longer than 44
diamonds from angola and 47
diamonds were found and 63
diamonds were found near 86
diamonds were taken out 50
diapason note which her 179
dictate their lives and 82
dictate their terms and 89
dictate their terms for 49
dictate what shall and 98
dictate what terms they 130
differing from anything that 103
differing from every one 52
differing from nearly all 128
differing from others and 48
differing from theirs was 61
differing ideas about how 308
differing soil types and 55
differing wage rates for 41
differs among people and 44
differs from anything that 269
differs from birds and 77
differs from civil law 179
differs from every one 374
differs from human and 52
differs from human law 43
differs from hunger and 44
differs from hunger that 46
differs from locke and 85
differs from nearly all 1091
differs from others and 424
differs from others not 166
differs from others that 570
differs from others who 359
differs from others with 212
differs from plato and 155
differs from poetry and 105
differs from prose and 45
differs from roman law 44
differs from theirs and 129
differs from theirs not 83
differs from theirs who 91
differs from title vii 142
differs from unity and 159
differs from unity for 99
differs from working with 146
differs from writing for 159
differs from yours and 254
diffuse into cells and 321
diffuse more easily than 225
diffuse slow waves and 56
diffuse their light and 71
digital audio files and 79
digital audio files are 88
digital audio files for 57
digital audio files that 220
digital audio files with 42
digital data rather than 133
digital data stream and 88
digital data stream for 60
digital data stream that 131
digital data which are 66
digital data which can 80
digital form rather than 182
digital form which can 117
digital land cover map 55
digital video clips and 59
digital video clips that 40
digital video editing and 103
digital video files and 48
digital video files are 90
digital video files can 47
dignify arch looks and 289
dignity even though they 60
dignity from which his 66
dignity from which they 45
dignity were mingled with 68
dignity when faced with 58
dignity will guide our 47
dilated bile ducts and 590
dilated bile ducts are 259
dilated bile ducts may 46
dilated bile ducts with 113
dilemma facing women who 44
dilemma from which all 47
dilemma from which she 52
dilemma from which they 278
dilemma into which his 232
dilemma into which our 51
dilemma into which she 110
dilemma into which they 395
dilemma into which this 126
dilemma into which you 69
dilemma more acute than 43
dilemma when faced with 330
diluted five times with 228
diluted four times with 169
diluted three times with 128
diluted when mixed with 59
dinners were given and 53
dinners were given for 148
dinners were given him 67
dioceses from which they 63
dioceses over which they 72
directing like flame its 88
directing their lives and 163
directing what books she 199
directs their minds with 56
dirtied their hands with 155
disable call waiting and 96
disable call waiting for 133
disable view state for 272
disband their party and 49
discard their masks and 54
discard those which are 305
discern mild skies and 40
discern their meanings and 49
discern their needs and 54
discern those which are 108
discern what others are 63
discern what works and 41
discord soon broke out 169
discuss free trade and 44
discuss ideas about how 60
discuss just about any 74
discuss life after death 67
discuss more about how 242
discuss more about that 92
discuss more about this 760
discuss more fully and 49
discuss more fully how 174
discuss more fully than 57
discuss more fully this 117
discuss more fully with 93
discuss peace terms and 158
discuss peace terms with 812
discuss some plans for 65
discuss some point with 40
discuss some steps that 42
discuss some steps you 40
discuss such cases with 42
discuss their books and 50
discuss their books with 58
discuss their cases and 102
discuss their cases with 371
discuss their child with 52
discuss their craft and 56
discuss their dreams and 106
discuss their dreams for 48
discuss their dreams with 67
discuss their goals and 293
discuss their goals for 108
discuss their goals with 48
discuss their hopes and 275
discuss their hopes for 98
discuss their learning and 48
discuss their learning with 44
discuss their likes and 161
discuss their lists and 51
discuss their lists with 52
discuss their lives and 411
discuss their lives with 98
discuss their meanings and 58
discuss their meanings with 80
discuss their needs and 951
discuss their needs for 82
discuss their needs with 354
discuss their plans and 566
discuss their plans for 1641
discuss their plans with 960
discuss their ratings and 49
discuss their ratings with 106
discuss their roles and 222
discuss their roles with 57
discuss their social and 65
discuss their teaching and 50
discuss their teaching with 72
discuss their thinking and 58
discuss their thinking with 65
discuss their value and 48
discuss their views and 424
discuss their views with 340
discuss their vision for 43
discuss their wages and 42
discuss their works and 50
discuss their works with 64
discuss their writing and 57
discuss their writing with 158
discuss their wrongs and 73
discuss these books with 64
discuss these cases and 67
discuss these cases with 114
discuss these first and 62
discuss these goals with 51
discuss these items and 51
discuss these items with 133
discuss these needs and 44
discuss these needs with 87
discuss these plans and 63
discuss these plans with 263
discuss these risks with 108
discuss these rules and 63
discuss these rules with 61
discuss these terms and 138
discuss these terms with 90
discuss these themes and 43
discuss these tools and 60
discuss these under two 60
discuss these views with 65
discuss these words and 156
discuss those items that 45
discuss those which are 218
discuss wage rates and 43
discuss what action they 104
discuss what every one 87
discuss what makes each 50
discuss what makes for 45
discuss what makes them 160
discuss what steps are 40
discuss what steps can 46
discuss what steps they 51
discuss what steps you 55
discuss what works and 69
discuss your draft with 42
discuss your dreams with 55
discuss your goals and 408
discuss your goals for 65
discuss your goals with 147
discuss your hopes and 62
discuss your lists with 59
discuss your needs and 921
discuss your needs for 68
discuss your needs with 623
discuss your notes with 72
discuss your offer with 70
discuss your paper with 54
discuss your plans and 305
discuss your plans for 509
discuss your plans with 1269
discuss your ratings with 56
discuss your topic with 87
discuss your views and 51
discuss your views with 127
discuss your writing with 81
disdain arts which had 52
disdain their wives for 167
diseased ones catch this 64
diseases among women and 55
diseases come under this 48
diseases coming under this 66
diseases during world war 112
diseases even though they 69
diseases from which both 50
diseases from which death 97
diseases from which his 48
diseases from which man 160
diseases from which men 229
diseases from which one 117
diseases from which our 105
diseases from which she 180
diseases from which they 1886
diseases from which you 45
diseases have given way 43
diseases have shown that 351
diseases into acute and 143
diseases like asthma and 205
diseases like colds and 94
diseases like lupus and 84
diseases like mumps and 50
diseases like small pox 497
diseases more easily than 79
diseases more often than 125
diseases over which they 47
diseases soon broke out 170
diseases upon which they 90
diseases were cared for 60
diseases were cured and 71
diseases were ruled out 58
diseases were wiped out 99
diseases will never end 47
disgust rising within him 41
disgust those people who 207
disgust when faced with 57
dislike most about being 60
dislike most about this 626
dislike most about you 51
dislike those people who 45
dislike what people say 50
dismiss such vague and 129
dismiss their wives and 111
dismiss those under his 43
dismiss those which are 51
disobey their lords and 152
disobey your father and 49
display also shows that 52
display from which you 102
display good sense and 90
display good taste and 121
display great beauty and 42
display great learning and 164
display great power and 171
display great skill and 386
display great taste and 225
display just about any 83
display less warmth and 41
display more ample than 140
display more craft than 105
display more fully his 48
display more fully than 143
display more money than 41
display more often than 68
display more power than 47
display more taste than 84
display much grace and 101
display much learning and 48
display much skill and 88
display much taste and 256
display only black and 54
display only files that 171
display only files with 153
display other where did 97
display such force far 48
display such skill and 51
display their beauty and 623
display their force and 55
display their goods and 383
display their goods for 95
display their grace and 56
display their learning and 101
display their might and 67
display their names and 100
display their piety and 46
display their power and 671
display their pride and 86
display their skill and 462
display their skill for 41
display their skill with 97
display their taste and 413
display their taste for 51
display their wares and 521
display their wares for 237
display their wares with 50
display their works and 77
display their works for 55
display when faced with 148
display when working with 42
dispose their minds for 49
disposing their goods for 80
dispute from fools that 112
dispute last night with 44
dispute over funding for 47
dispute over money and 175
dispute over money with 78
dispute over power and 91
dispute over taste and 70
dispute over taxes and 52
dispute over terms and 95
dispute over trade and 53
dispute over wages and 402
dispute over wages that 49
dispute over wages with 42
dispute over which had 40
dispute over which one 138
dispute over which they 47
dispute over which was 78
dispute over words and 48
dispute soon broke out 163
dispute soon ended with 68
dispute their claim that 103
dispute took place and 43
dispute took place with 120
dispute your claim that 106
disputing upon moral and 99
disrupt their lives and 295
disrupt their lives for 43
disrupt their plans and 56
disrupt their plans for 77
disrupt your sleep and 47
dissent also noted that 254
dissent during world war 163
dissent from anything that 117
dissent from nearly all 46
dissent from plato and 43
dissent from which was 75
dissent from within and 75
dissent from within his 69
dissent took issue with 109
distant areas where they 105
distant blue hills and 122
distant cash flows are 106
distant city where she 82
distant city where they 90
distant farm where one 85
distant five miles and 106
distant four miles and 84
distant from anything that 164
distant from athens and 44
distant from china and 73
distant from either end 191
distant from every one 52
distant from others and 149
distant from paris and 67
distant from paris for 43
distant from people and 47
distant from people who 40
distant from roads and 62
distant from spain and 51
distant from towns and 116
distant from where his 60
distant from where our 56
distant from where rings 41
distant from where she 147
distant from where they 757
distant from where you 68
distant goal rather than 74
distant halo which hung 54
distant land where his 49
distant land where she 123
distant land where they 169
distant land which was 51
distant ones leaves him 53
distant only about six 82
distant only about two 70
distant part which was 168
distant past could not 46
distant past rather than 289
distant past which are 56
distant past which had 96
distant past which has 52
distant past which was 68
distant pine woods with 41
distant spot where they 84
distant term which may 47
distant test types and 42
distant three miles and 110
distant time which now 82
distant town where they 47
distant when every man 52
distend their mouths and 74
distils like evening dew 77
distort their faces and 51
disturb their facts with 50
disturb their minds and 86
disturb their minds with 68
disturb their sleep and 72
disturb their sleep for 83
disturb what heaven hath 60
disturb your mother with 179
disturb your season due 596
disturb your sleep and 87
ditches from which they 84
ditches into which they 341
ditches over which they 55
ditches were built and 52
ditches were lined with 136
diverging rays until they 44
diverging rays which are 41
diverging rays which can 52
diverse cell types and 171
diverse cell types are 58
diverse cell types that 119
diverse from anything that 65
diverse ideas about how 78
diverse life forms and 68
diverse life forms that 154
diverse soil types and 55
diverse ways which are 46
diverse work force and 257
diverse work force are 44
diverse work force can 95
diverse work force that 196
diverse work force with 46
divided along caste and 50
divided along class and 354
divided along ethnic and 684
divided along lines that 351
divided along party and 51
divided along racial and 501
divided along social and 112
divided among about ten 40
divided among eight men 44
divided among heirs and 63
divided among males and 149
divided among people who 243
divided among state and 68
divided during world war 41
divided from others and 50
divided from within and 110
divided into about one 392
divided into about six 531
divided into about ten 360
divided into about that 105
divided into about two 478
divided into above and 64
divided into action and 42
divided into acute and 2225
divided into adult and 158
divided into alpha and 80
divided into bands and 324
divided into bands for 48
divided into bands that 93
divided into basal and 83
divided into basic and 473
divided into biotic and 46
divided into black and 1383
divided into blocs and 59
divided into blunt and 44
divided into books and 525
divided into bound and 42
divided into boxes and 102
divided into boxes for 105
divided into broad and 68
divided into camps and 97
divided into cases with 52
divided into caste and 55
divided into cause and 50
divided into cells and 360
divided into cells each 57
divided into cells for 122
divided into cells that 306
divided into cells with 158
divided into choir and 40
divided into civil and 1150
divided into civil law 57
divided into clans and 670
divided into clans that 130
divided into clans with 67
divided into class and 41
divided into corps and 44
divided into costs for 45
divided into cubes with 63
divided into czech and 127
divided into dutch and 53
divided into eight age 112
divided into eight and 164
divided into eight one 87
divided into eight sub 912
divided into either two 846
divided into elect and 50
divided into elite and 61
divided into equal and 231
divided into ethnic and 116
divided into evening and 58
divided into false and 44
divided into farms and 321
divided into farms for 70
divided into fewer and 56
divided into fewer than 126
divided into fiefs and 93
divided into field and 143
divided into fifths and 85
divided into finer and 73
divided into first and 1221
divided into fixed and 1364
divided into flats and 267
divided into flats for 53
divided into fluid and 42
divided into focal and 55
divided into fools and 49
divided into fresh and 60
divided into front and 404
divided into gases and 52
divided into genus and 43
divided into girls and 40
divided into goods and 98
divided into grand and 133
divided into greek and 290
divided into green and 81
divided into grids and 60
divided into gross and 91
divided into group and 74
divided into haiti and 131
divided into haves and 410
divided into hawks and 80
divided into headings and 66
divided into healthy and 43
divided into heaven and 256
divided into heroes and 127
divided into hills and 58
divided into hindu and 181
divided into horse and 43
divided into hours and 261
divided into human and 189
divided into indian and 93
divided into inner and 848
divided into input and 132
divided into israel and 145
divided into judah and 80
divided into junior and 558
divided into labor and 97
divided into laity and 64
divided into large and 988
divided into latin and 60
divided into leaves and 48
divided into legal and 278
divided into light and 930
divided into linear and 269
divided into lines and 214
divided into lines that 45
divided into lobes and 341
divided into lobes that 77
divided into lobes with 54
divided into local and 1030
divided into local sub 86
divided into logic and 56
divided into lords and 126
divided into lower and 1358
divided into lucky and 54
divided into macro and 97
divided into major and 1244
divided into males and 687
divided into medial and 963
divided into micro and 61
divided into minor and 225
divided into monks and 58
divided into months and 264
divided into moral and 299
divided into morning and 506
divided into motor and 125
divided into mutes and 125
divided into names and 46
divided into nasal and 72
divided into nearly two 353
divided into night and 167
divided into noble and 102
divided into nodes and 338
divided into oceans and 61
divided into older and 164
divided into orange and 49
divided into others yet 59
divided into outer and 407
divided into pages and 136
divided into pages that 105
divided into pairs and 669
divided into pairs for 112
divided into pairs with 49
divided into parts and 2373
divided into parts but 113
divided into parts each 229
divided into parts for 481
divided into parts that 2334
divided into parts too 77
divided into parts with 262
divided into penal and 43
divided into people that 66
divided into people who 657
divided into people with 49
divided into plain and 87
divided into plane and 56
divided into plant and 98
divided into plots and 474
divided into plots for 280
divided into plots that 134
divided into plots with 53
divided into poetry and 40
divided into point and 54
divided into polar and 65
divided into price and 114
divided into prose and 107
divided into races and 157
divided into racial and 140
divided into radial and 88
divided into rainy and 94
divided into ranges and 54
divided into ranks and 146
divided into rapid and 63
divided into rapid eye 48
divided into right and 5019
divided into rigid and 93
divided into rival and 82
divided into roman and 50
divided into rooms and 450
divided into rooms for 488
divided into rooms that 112
divided into rooms with 153
divided into roots and 93
divided into rough and 45
divided into round and 48
divided into royal and 49
divided into ruler and 43
divided into rural and 608
divided into sales and 46
divided into sects and 553
divided into sects that 66
divided into senior and 326
divided into serfs and 44
divided into seven age 290
divided into seven and 147
divided into seven key 42
divided into seven rings 118
divided into seven sub 1438
divided into sexes and 45
divided into sheep and 905
divided into shops and 64
divided into short and 359
divided into sides and 111
divided into slave and 154
divided into slots and 71
divided into slots that 40
divided into small and 1053
divided into small but 71
divided into small sub 246
divided into smoking and 148
divided into smooth and 61
divided into social and 289
divided into solid and 124
divided into space and 46
divided into staff and 69
divided into stage and 44
divided into state and 249
divided into stems and 47
divided into steps and 88
divided into steps that 133
divided into stock and 44
divided into strong and 342
divided into sunni and 85
divided into sweet and 56
divided into tasks and 150
divided into tasks that 219
divided into teaching and 56
divided into tenths and 851
divided into thirds and 590
divided into thirds both 41
divided into thirds for 138
divided into thirds with 120
divided into thirty one 43
divided into thirty six 72
divided into thirty two 115
divided into thorax and 243
divided into threes and 51
divided into tonic and 66
divided into total and 76
divided into towns and 217
divided into trunk and 58
divided into turks and 80
divided into types and 215
divided into types that 123
divided into types with 40
divided into units and 599
divided into units each 97
divided into units for 247
divided into units that 911
divided into units with 156
divided into upper and 7782
divided into urban and 1059
divided into vocal and 154
divided into wages and 282
divided into walking and 49
divided into walks and 49
divided into wards and 787
divided into wards each 81
divided into wards for 837
divided into wards with 145
divided into water and 98
divided into weeks and 89
divided into whigs and 347
divided into white and 851
divided into whole and 46
divided into women and 50
divided into words and 126
divided into working and 84
divided into yards and 53
divided into zones and 782
divided into zones each 73
divided into zones for 445
divided into zones that 505
divided into zones with 317
divided iron oxide and 61
divided just above its 54
divided many times and 60
divided more easily than 41
divided oral doses for 64
divided over goals and 44
divided over social and 51
divided over which was 49
divided riding skirt and 56
divided self which has 73
divided their clothing with 61
divided their labor and 51
divided their lands and 76
divided their party and 65
divided their ranks and 102
divided there would not 66
divides into inner and 52
divides into large and 134
divides into medial and 2977
divides into pairs and 54
divides into radial and 387
divides into right and 6530
divides into tibial and 134
divides into upper and 697
divides many times and 133
divides soon after its 136
divides three times and 43
divines will allow them 62
division along ethnic and 40
division along racial and 54
division among heirs and 64
division among people and 46
division during world war 229
division even though they 62
division from uniting with 41
division from which they 144
division into action and 58
division into acute and 185
division into basic and 59
division into black and 158
division into books and 357
division into books was 82
division into civil and 157
division into clans and 128
division into class and 41
division into equal and 73
division into first and 131
division into fixed and 181
division into genus and 97
division into giants and 86
division into greek and 51
division into haves and 58
division into heaven and 51
division into hindu and 102
division into human and 41
division into indian and 45
division into inner and 124
division into junior and 40
division into large and 145
division into legal and 44
division into light and 110
division into lines and 126
division into lobes and 69
division into local and 60
division into lords and 60
division into lower and 181
division into major and 167
division into males and 64
division into medial and 89
division into motor and 46
division into noble and 48
division into nodes and 62
division into outer and 70
division into parts and 356
division into parts that 97
division into poetry and 54
division into prose and 238
division into radial and 42
division into right and 828
division into rural and 90
division into sexes they 44
division into sexes was 42
division into sheep and 120
division into short and 46
division into small and 137
division into social and 55
division into space and 44
division into state and 45
division into strong and 75
division into thorax and 58
division into trees and 60
division into types and 42
division into upper and 714
division into urban and 150
division into wages and 55
division into wards and 45
division into whigs and 80
division into white and 123
division into words and 58
division into zones and 67
division into zones was 47
division more often than 56
division till after its 69
division took place and 171
division took place was 108
division took place with 54
division upon which all 43
division upon which they 46
division were about ten 40
divorce case which had 42
divorce case which was 50
divorce even though she 145
divorce even though they 146
divorce from board and 59
divorce from louis vii 159
divorce have shown that 41
divorce laws could not 43
divorce less often than 115
divorce more easily than 257
divorce more often than 648
divorce rate lower than 47
divorce rate shows that 42
divorce rate which has 58
divorce rate would not 63
divorce suit which had 46
divorce their wives and 916
divorce their wives but 56
divorce their wives for 1121
divorce their wives with 152
divorce took place and 88
divorcing their wives and 105
divorcing their wives for 97
divulge their names and 64
doctors also found that 135
doctors also noted that 46
doctors during world war 204
doctors even though they 57
doctors have found out 109
doctors have found that 1750
doctors have given her 154
doctors have given him 335
doctors have given them 96
doctors have given you 114
doctors have known for 129
doctors have known that 274
doctors have never had 55
doctors have noted that 155
doctors have ruled out 41
doctors have shown that 173
doctors have taken him 41
doctors have taken this 48
doctors into letting him 43
doctors into thinking that 87
doctors just could not 68
doctors kept telling her 70
doctors know about them 41
doctors know about this 56
doctors less often and 45
doctors less often than 82
doctors look after them 47
doctors more often and 130
doctors more often than 450
doctors must agree that 129
doctors said could not 64
doctors soon found that 96
doctors there agree that 50
doctors there could not 89
doctors were aware that 197
doctors were faced with 170
doctors were found who 44
doctors were happy with 43
doctors were keeping her 42
doctors were keeping him 41
doctors were looking for 162
doctors were night and 71
doctors were often not 43
doctors were relying for 45
doctors were right and 87
doctors were sending her 44
doctors were still not 88
doctors were telling her 84
doctors were telling him 132
doctors were telling them 40
doctors were treating him 77
doctors were waiting for 243
doctors were women and 43
doctors were working for 61
doctors were working with 90
doctors were worse than 44
doctors when faced with 56
doctors will admit that 165
doctors will agree that 308
doctors will allow him 61
doctors will serve you 76
dollars cash money for 48
dollars during world war 113
dollars even though they 60
dollars from banks and 52
dollars from people who 120
dollars from state and 62
dollars from uncle sam 65
dollars grow where one 128
dollars into state and 44
dollars just waiting for 51
dollars more money than 46
dollars upon which they 49
dollars were asked for 67
dollars were doled out 47
dollars were falling due 70
dollars were flowing out 45
dollars were found and 51
dollars were given for 237
dollars were given him 50
dollars were saved for 58
dollars were spent and 161
dollars were spent each 95
dollars were spent for 900
dollars were spent with 41
dollars were taken out 852
dollars were voted for 390
dollars were wiped off 50
dollars what would you 118
dollars will cover all 51
domains from which they 263
domains from which you 54
domains have shown that 181
domains into which they 47
domains most taken for 67
domains over which they 266
dominion more loyal than 56
dominion over anything but 101
dominion over beasts and 163
dominion over earthly things 89
dominion over egypt and 109
dominion over heaven and 648
dominion over italy and 126
dominion over italy was 48
dominion over lands and 81
dominion over nearly all 67
dominion over others and 172
dominion over others but 40
dominion over others for 41
dominion over reason and 45
dominion over space and 59
dominion over which was 52
dominion over women and 102
dominion were first and 57
dominion will never end 127
donated some money for 92
donated their labor and 58
donated their wedding rings 43
donation land claim and 107
donation land claim near 463
donkeys were laden with 75
donkeys were waiting for 73
doorway from which she 128
doorway from which they 58
doorway into which she 63
doorway over which hung 41
doorway over which was 69
dormant during world war 111
doubled back again and 59
doubled during world war 200
doubled from about one 55
doubled into fists and 53
doubled over again and 52
doubled over gasping for 48
doubled over holding his 72
doubled their march with 55
doubled their speed and 53
drafted during world war 634
drafted from italy for 41
drafted into world war 264
dragged along after her 43
dragged along after him 140
dragged along kicking and 56
dragged along rather than 100
dragged along until they 49
dragged away kicking and 78
dragged back again and 46
dragged down after him 79
dragged down again and 42
dragged down lower and 94
dragged from beneath her 61
dragged from beneath him 64
dragged from beneath his 71
dragged from under her 79
dragged from under him 65
dragged from under his 109
dragged into court and 394
dragged into court for 278
dragged into court with 44
dragged into hours and 43
dragged into light all 62
dragged into light and 53
dragged into months and 78
dragged into place and 52
dragged into weeks and 150
dragged into world war 256
dragged over rocks and 144
dragged their heels and 84
dragged their wives and 46
dragged there kicking and 44
dragged your seamen out 73
dragoon duly armed and 43
drained areas which are 49
drained soil suits them 42
drained soil where they 46
drained soil which has 127
drawers were empty and 115
drawers were lined with 127
dreadful dream about you 52
dreadful fate which had 151
dreadful fate which they 59
dreadful fate which was 49
dreadful fate would for 62
dreadful fears beset her 65
dreadful fire broke out 1675
dreadful ideas which now 55
dreadful news which she 41
dreadful oaths swore that 54
dreadful wars which had 47
dreadful wrong which she 63
dressed deer skins and 40
dressed deer skins for 41
dressed just right for 123
dressed like girls and 57
dressed like uncle sam 150
dressed like white men 344
dressed like women and 293
dressed like women who 71
dressed more gaily than 153
dressed more neatly and 44
dressed more neatly than 104
dressed much finer than 61
dressed their lines and 64
dressed their ranks and 45
dressed their stews and 75
dressed there since you 43
dressed very neatly and 189
dressed young black man 228
dressed young people who 66
dressed young woman and 189
dressed young woman had 57
dressed young woman was 410
dressed young woman who 1152
dressed young woman with 976
dressed young women and 244
dressed young women who 450
dressed young women with 119
dresses from paris and 141
dresses more often than 63
dresses were short and 49
dresses were spread out 56
dresses were taken off 48
dressings were taken off 136
drifted away again and 76
drifted back again and 74
drifted down necks and 50
drifted down stream and 73
drifted down stream with 119
drifted into civil war 375
drifted into crime and 69
drifted into drugs and 41
drifted into rather than 61
drifted into sleep and 302
drifted into sleep she 83
drifted into sleep that 107
drifted into sleep was 71
drifted into sleep with 165
drifted into teaching and 53
drifted into towns and 69
drifted into world war 83
drifted many miles out 47
drilled deep wells for 45
drilled from either end 62
drilled into order and 45
drilled till about ten 77
drinker will empty that 92
dripped from every leaf 97
dripped from trees and 58
dripped from under his 45
drivers have found that 134
drivers know where they 48
drivers were armed with 51
drivers were jangling and 50
drivers were looking for 41
drivers were passing out 132
drivers were waiting for 114
drizzle some olive oil 62
drizzling rain which had 303
drizzling rain which was 185
drooped very still with 92
dropped away below him 47
dropped away below them 75
dropped away beneath her 108
dropped away beneath him 121
dropped away beneath them 177
dropped back again and 120
dropped back again with 82
dropped dark hints that 48
dropped down about two 83
dropped down after him 51
dropped down again and 563
dropped down again with 254
dropped down knowing this 52
dropped down lower than 125
dropped down stark dead 52
dropped down stone dead 306
dropped down where she 44
dropped down where they 138
dropped during world war 560
dropped even lower and 118
dropped even lower than 167
dropped even though they 54
dropped four bombs and 48
dropped from about her 49
dropped from about one 449
dropped from about six 44
dropped from about ten 40
dropped from about two 163
dropped from above and 254
dropped from beneath her 120
dropped from beneath him 69
dropped from beneath his 81
dropped from beneath them 49
dropped from heaven and 203
dropped from heaven for 61
dropped from human pen 40
dropped from hunger and 83
dropped from melting ice 150
dropped from nearly one 114
dropped from sight and 556
dropped from sight but 44
dropped from sight for 321
dropped from sight with 51
dropped from trees and 59
dropped from under her 190
dropped from under him 199
dropped from under his 181
dropped from under them 59
dropped heavy hints that 201
dropped into place and 491
dropped into place for 61
dropped into place with 203
dropped into poetry and 43
dropped into water and 285
dropped into water for 45
dropped into water may 80
dropped into water that 117
dropped into water with 43
dropped more bombs than 203
dropped more easily than 49
dropped more money than 41
dropped much lower than 70
dropped some hints that 404
dropped some money and 43
dropped some words that 96
dropped their bikes and 56
dropped their bombs and 868
dropped their bombs near 45
dropped their bombs they 55
dropped their bombs with 163
dropped their books and 138
dropped their booty and 67
dropped their cards and 163
dropped their claim for 52
dropped their clubs and 71
dropped their first two 41
dropped their forks and 100
dropped their games and 53
dropped their guard and 117
dropped their guard for 51
dropped their hands and 280
dropped their landing gear 64
dropped their leaves and 280
dropped their lines and 76
dropped their loads and 785
dropped their loads with 60
dropped their masks and 121
dropped their packs and 394
dropped their pants and 95
dropped their picks and 195
dropped their pipes and 48
dropped their plans for 179
dropped their plows and 72
dropped their poles and 97
dropped their rakes and 46
dropped their ramps and 61
dropped their reins and 60
dropped their rocks and 61
dropped their ropes and 71
dropped their sacks and 60
dropped their sails and 61
dropped their spears and 229
dropped their tails and 107
dropped their tasks and 64
dropped their tools and 1612
dropped their trays and 52
dropped upon hands and 53
dropped well below its 79
dropped well below that 112
drowned land might yet 80
drowned port louis and 59
drowned soon after his 40
drummer ginger baker and 50
drunken more often than 148
