racketeer frank costello 156
represent repeat business 102
represent royal authority 80
represent seven distinct 66
represent sites occupied 42
represent small business 211
represent small children 52
represent small clusters 42
represent small deviations 70
represent small fractions 80
represent small segments 47
represent small variations 60
represent small villages 40
represent social entities 60
represent social mobility 42
represent social positions 50
represent social problems 141
represent social progress 79
represent social realities 97
represent social relations 250
represent social security 150
represent solid solutions 82
represent sound business 67
represent state agencies 66
represent state authority 52
represent state machines 43
represent state variables 164
represent storm deposits 47
represent strong evidence 305
represent total revenues 58
represent truly distinct 46
represent value received 83
represent waste products 148
represent yearly averages 96
repressed every tendency 46
repression under apartheid 94
repression under military 107
repression which followed 2121
repression which included 74
repression which occurred 56
repression which produced 88
repression which produces 66
repression which resulted 73
repression would continue 84
repression would probably 63
reprieved after sentence 90
reprimand which elizabeth 45
reprimand which followed 42
reprinted infra appendix 498
reprisals seems dictated 67
reprisals which followed 659
reprisals which occurred 41
reproduce below excerpts 92
reproduce below extracts 100
reproduce brief passages 60
reproduce class divisions 86
reproduce class relations 447
reproduce color pictures 44
reproduce either sexually 328
reproduce every possible 71
reproduce exact replicas 51
reproduce labor capacity 45
reproduce power relations 565
reproduce social divisions 127
reproduce social relations 1062
reproduce sound recordings 189
reproduce under prevailing 46
reproducing class relations 326
reproducing power relations 275
reproducing social divisions 52
reproducing social relations 691
reproducing sound recorded 108
reproducing sound recordings 49
republics shall commence 144
republics under bourgeois 62
republics which composed 42
republics which comprise 41
republics which declared 48
republics which followed 50
republics whose citizens 60
republics would actually 58
republics would continue 82
republics would probably 76
repudiated debts incurred 42
repudiated papal authority 377
repudiation which produces 40
repulsive force constant 69
repulsive force decreases 103
repulsive force develops 93
repulsive force directed 88
repulsive force increases 844
repulsive force mutually 76
repulsive force prevails 55
repulsive force prevents 74
repulsive force produced 111
repulsive looking creatures 71
reputable water treatment 41
reputation above reproach 339
reputation above suspicion 53
reputation could possibly 138
reputation could scarcely 89
reputation could withstand 79
reputation daily increased 41
reputation might otherwise 92
reputation might possibly 43
reputation never suffered 144
reputation often precedes 46
reputation rests entirely 238
reputation rests securely 147
reputation rests squarely 52
reputation still increased 85
reputation still suffered 70
reputation still survives 73
reputation until recently 41
reputation which accuracy 111
reputation which american 116
reputation which attached 162
reputation which attaches 134
reputation which attended 109
reputation which attracts 71
reputation which extended 407
reputation which followed 171
reputation which formerly 61
reputation which increased 51
reputation which otherwise 82
reputation which pericles 86
reputation which preceded 276
reputation which precedes 138
reputation which probably 40
reputation which proceeds 102
reputation which procured 43
reputation which promised 52
reputation which properly 85
reputation which remained 49
reputation which rendered 102
reputation which resulted 79
reputation which suffered 59
reputation which survived 48
reputation would continue 148
reputation would diminish 40
reputation would indicate 123
reputation would probably 239
reputation would scarcely 54
requested price increases 111
requested prime minister 188
requested queen elizabeth 74
requested state concerning 62
requested under business 88
requested writing materials 62
requisite after morality 86
requisite human resource 55
requisite legal authority 194
requisite legal capacity 184
requisite legal education 44
requisite legal interest 59
requisite legal standard 408
requisite moral authority 123
requisite motor impulses 52
requisite social services 93
rescinded under pressure 91
researched books possible 147
researched every possible 56
researcher asked questions 80
researcher asked students 55
researcher carol gilligan 55
researcher could conclude 183
researcher could consider 49
researcher could discover 65
researcher could estimate 48
researcher could identify 115
researcher could possibly 92
researcher could randomly 89
researcher finds evidence 44
researcher first collects 53
researcher first develops 52
researcher found evidence 75
researcher makes decisions 116
researcher makes explicit 52
researcher might approach 67
researcher might conclude 292
researcher might consider 377
researcher might describe 81
researcher might discover 115
researcher might estimate 41
researcher might identify 98
researcher might randomly 93
researcher might therefore 44
researcher whose interest 58
researcher would actually 41
researcher would approach 51
researcher would conclude 419
researcher would consider 130
researcher would continue 50
researcher would describe 53
researcher would discover 51
researcher would estimate 52
researcher would identify 87
researcher would normally 77
researcher would probably 629
researcher would randomly 123
researches above mentioned 86
researches above referred 66
researches after felicity 99
researches could possibly 65
researches which extended 44
researches which followed 74
researches which indicate 223
researches which occupied 104
researches which produced 69
researches which resulted 537
researches would indicate 53
researches would probably 84
resembled black hillocks 43
resembled george washington 139
resembled queen elizabeth 127
resembles acute meningitis 52
resembles cedar somewhat 42
resembles george washington 108
resembles human laughter 46
resembles human pellagra 48
resembles latin american 44
resembles lobar pneumonia 112
resembles rocky mountain 91
resembles serum sickness 264
reserpine which depletes 87
reservoir fluid pressure 372
reservoir rocks containing 133
reservoir under pressure 365
reservoir water pressure 269
reservoir which collects 80
reservoir which contains 511
reservoir which impounds 40
reservoir which occupies 47
reservoir which provided 50
reservoir which provides 195
reservoir which received 62
reservoir which receives 293
reservoir which supplied 411
reservoir which supplies 3476
reservoir whose capacity 67
reservoir whose pressure 107
reservoir would inundate 203
reservoir would probably 114
reservoir would submerge 53
reshuffle which followed 367
residence above mentioned 43
residence after completing 71
residence after december 60
residence could scarcely 81
residence nearly opposite 45
residence period required 124
residence times compared 49
residence times functions 135
residence times involved 54
residence times obtained 53
residence times required 135
residence total enclosed 205
residence until december 46
residence until february 50
residence which provides 132
residence within eighteen 74
residence would probably 113
residence would therefore 46
residency period required 76
residency teaching programs 85
residents about possible 42
residents could actually 50
residents could continue 129
residents could identify 143
residents could maintain 57
residents could organize 58
residents could possibly 48
residents could purchase 220
residents could remember 165
residents could scarcely 58
residents either directly 49
residents later recalled 48
residents might consider 49
residents often complain 127
residents often referred 48
residents still believed 65
residents still consider 49
residents still remained 52
residents still remember 363
residents which included 50
residents whose business 60
residents whose children 169
residents whose families 263
residents whose personal 77
residents whose presence 94
residents whose property 213
residents would actually 73
residents would complain 44
residents would consider 122
residents would continue 210
residents would normally 47
residents would otherwise 80
residents would probably 405
residents would remember 50
residents would therefore 53
residuals would indicate 43
resilient floor materials 58
resilient metal channels 134
resilient under pressure 121
resistant acute rejection 179
resistant alloy containing 75
resistant cells compared 59
resistant cells containing 43
resistant cells obtained 107
resistant coating materials 52
resistant focal epilepsy 137
resistant human leukemic 372
resistant human melanoma 62
resistant human pathogens 54
resistant human prostate 119
resistant mouse lymphoma 116
resistant ovary syndrome 1113
resistant panic disorder 99
resistant plant materials 117
resistant plant residues 50
resistant social security 143
resistant staph infection 47
resistant steel containing 54
resistant ulcer patients 60
resistive force increases 165
resistive plate chambers 123
resistive plate counters 61
resolution about recruiting 105
resolution above mentioned 344
resolution above referred 373
resolution after delivery 50
resolution after treatment 88
resolution array processing 160
resolution auger electron 242
resolution calling attention 283
resolution chest computed 119
resolution color displays 526
resolution color graphics 975
resolution color monitors 682
resolution color pictures 45
resolution color printers 58
resolution could possibly 64
resolution could withstand 111
resolution cross sectional 53
resolution dated december 199
resolution dated february 207
resolution dated november 163
resolution drawing attention 121
resolution found enhanced 42
resolution fully supporting 51
resolution image analysis 202
resolution image contains 48
resolution image formation 77
resolution image obtained 73
resolution image processing 364
resolution image requires 40
resolution image sequence 54
resolution imaging detector 99
resolution imaging requires 60
resolution laser printers 420
resolution makes possible 68
resolution might evidence 48
resolution might otherwise 46
resolution might possibly 41
resolution never faltered 178
resolution often involves 77
resolution often requires 151
resolution phase contrast 138
resolution seeking approval 101
resolution seems possible 136
resolution seems unlikely 89
resolution shall continue 256
resolution shall describe 65
resolution shall hereafter 217
resolution shall prohibit 82
resolution shall thereupon 44
resolution solar spectrum 53
resolution still remained 63
resolution under standard 122
resolution until february 46
resolution warning american 67
resolution where possible 60
resolution which accepted 119
resolution which actually 82
resolution which admitted 78
resolution which affected 51
resolution which affirmed 326
resolution which amounted 146
resolution which animated 77
resolution which animates 97
resolution which approved 223
resolution which asserted 307
resolution which censured 97
resolution which combined 51
resolution which condemns 78
resolution which contains 187
resolution which declared 3418
resolution which declares 188
resolution which demanded 738
resolution which deplored 135
resolution which deprived 43
resolution which differed 49
resolution which directed 227
resolution which directly 50
resolution which embodied 239
resolution which embodies 76
resolution which endorsed 279
resolution which excluded 80
resolution which expelled 50
resolution which extended 89
resolution which followed 244
resolution which formally 82
resolution which included 540
resolution which includes 95
resolution which initiated 51
resolution which insisted 74
resolution which inspired 81
resolution which involved 117
resolution which involves 114
resolution which isabelle 88
resolution which outlined 59
resolution which produced 62
resolution which promised 104
resolution which prompted 89
resolution which proposed 624
resolution which proposes 150
resolution which provided 1494
resolution which provides 314
resolution which provoked 43
resolution which purports 74
resolution which recalled 49
resolution which received 163
resolution which referred 254
resolution which reflects 98
resolution which rejected 131
resolution which religious 59
resolution which remained 43
resolution which requests 63
resolution which required 355
resolution which requires 258
resolution which resulted 227
resolution which severely 40
resolution which stressed 160
resolution which suggests 42
resolution which threatened 67
resolution which welcomed 74
resolution while minimizing 102
resolution while preserving 48
resolution would authorize 86
resolution would continue 60
resolution would indicate 100
resolution would otherwise 53
resolution would probably 419
resolution would scarcely 50
resolution would strengthen 57
resolution would therefore 84
resonance curve obtained 361
resonance image analysis 67
resonance image obtained 152
resonance imaging activity 56
resonance imaging analysis 356
resonance imaging approach 52
resonance imaging combined 81
resonance imaging compared 383
resonance imaging computed 65
resonance imaging confirms 153
resonance imaging contrast 536
resonance imaging detection 201
resonance imaging diagnosis 134
resonance imaging evidence 606
resonance imaging facility 59
resonance imaging guidance 117
resonance imaging identify 74
resonance imaging improves 65
resonance imaging insights 91
resonance imaging machines 714
resonance imaging magnetic 1190
resonance imaging multiple 652
resonance imaging positron 100
resonance imaging predicts 72
resonance imaging produces 69
resonance imaging protocol 102
resonance imaging provided 42
resonance imaging provides 1193
resonance imaging scanners 662
resonance imaging services 53
resonance imaging suggests 44
resonance light scattering 911
resonance lines disappear 70
resonance lines observed 285
resonance lines obtained 54
resonance phase velocity 101
resonance pulse sequence 50
resonance which produces 68
resonator which consists 74
resonator which contains 48
resources about children 46
resources above mentioned 168
resources appear adequate 97
resources could actually 79
resources could continue 89
resources could generate 159
resources could maintain 74
resources could otherwise 214
resources could possibly 220
resources could probably 121
resources could purchase 56
resources could scarcely 73
resources could therefore 71
resources could usefully 45
resources either directly 256
resources fully adequate 174
resources fully employed 599
resources fully utilized 119
resources human resource 61
resources makes possible 216
resources might actually 57
resources might consider 50
resources might otherwise 164
resources might possibly 48
resources might therefore 42
resources often involves 129
resources often required 129
resources often requires 190
resources poses problems 44
resources still remained 207
resources still untapped 97
resources under constant 45
resources under monopoly 83
resources under pressure 222
resources under socialism 164
resources under specific 40
resources until actually 58
resources until recently 57
resources where possible 370
resources which accounts 41
resources which actually 73
resources which children 85
resources which comprise 349
resources which continue 77
resources which delicacy 57
resources which describe 44
resources which developing 41
resources which directly 71
resources which education 41
resources which exceeded 127
resources which families 78
resources which followed 82
resources which formerly 122
resources which generate 113
resources which humanity 186
resources which included 172
resources which includes 277
resources which increases 68
resources which indicate 49
resources which industry 60
resources which involves 96
resources which maintain 54
resources which medicine 44
resources which normally 73
resources which obviously 43
resources which occurred 163
resources which otherwise 926
resources which prevents 65
resources which produced 76
resources which produces 55
resources which provided 212
resources which provides 108
resources which reflects 70
resources which remained 326
resources which rendered 74
resources which required 77
resources which requires 74
resources which resulted 250
resources which students 88
resources which supplied 66
resources which surround 83
resources which underlay 68
resources which underlie 90
resources which underpin 101
resources while attempting 81
resources while computer 40
resources while conserving 77
resources while continuing 106
resources while developing 93
resources while generating 52
resources while maximizing 126
resources while minimizing 294
resources while neglecting 41
resources while performing 56
resources while permitting 64
resources while preserving 246
resources while preventing 65
resources while protecting 256
resources while respecting 63
resources while satisfying 70
resources while supporting 47
resources whose potential 156
resources whose presence 59
resources whose quantity 60
resources whose scarcity 54
resources whose services 78
resources whose supplies 55
resources within american 44
resources within developing 70
resources within economic 44
resources within education 112
resources within families 373
resources within industry 75
resources within specific 119
resources within yourself 362
resources would actually 138
resources would continue 437
resources would diminish 97
resources would disappear 67
resources would generate 97
resources would indicate 140
resources would maximize 56
resources would normally 156
resources would obviously 62
resources would otherwise 503
resources would probably 726
resources would seriously 58
resources would strengthen 88
resources would therefore 193
respected bible scholars 49
respected black educator 94
respected black minister 95
respected black physician 89
respected civil servants 210
respected george washington 107
respected latin american 726
respected legal authority 155
respected legal scholars 373
respected local attorney 106
respected local authority 41
respected local business 85
respected local citizens 197
respected local families 93
respected local historian 217
respected local physician 478
respected local resident 109
respected moral authority 49
respected noble families 44
respected prime minister 946
respected senior colleague 237
respected senior officers 179
respected social positions 57
respected teaching hospital 45
respected where possible 57
respected white citizens 177
responded quite promptly 53
responses about personal 58
responses about specific 63
responses after allergen 124
responses after challenge 82
responses after epidural 363
responses after exercise 77
responses after exposure 203
responses after infection 119
responses after injection 73
responses after pediatric 65
responses after processing 151
responses after prolonged 91
responses after surgical 116
responses after treatment 188
responses could indicate 117
responses could possibly 78
responses could therefore 60
responses either directly 48
responses might actually 54
responses might indicate 212
responses might therefore 47
responses often included 56
responses often indicate 57
responses often observed 59
responses often occurred 47
responses raise questions 43
responses under hypnosis 109
responses under pressure 168
responses under specific 83
responses under stimulus 77
responses where possible 74
responses which actually 102
responses which approach 96
responses which children 126
responses which commonly 42
responses which comprise 106
responses which conflict 46
responses which continue 56
responses which describe 147
responses which differed 95
responses which directly 87
responses which followed 147
responses which generate 53
responses which included 239
responses which includes 52
responses which increased 40
responses which indicate 731
responses which initially 55
responses which involved 90
responses which maintain 96
responses which mentioned 52
responses which normally 125
responses which occurred 564
responses which otherwise 50
responses which parallel 43
responses which produced 76
responses which referred 90
responses which resemble 142
responses which resulted 156
responses which students 50
responses which subjects 43
responses which suggests 45
responses which underlie 71
responses while minimizing 43
responses while performing 41
responses while subjects 49
responses within specific 48
responses would continue 50
responses would indicate 555
responses would normally 45
responses would probably 436
responses would therefore 78
restarted after delivery 48
restraining force provided 52
restraining order actually 113
restraining order directed 95
restraining order enforced 65
restraining order forbidding 648
restraining order obtained 212
restraining order preventing 1082
restraining order pursuant 153
restraining order remained 73
restraining order required 41
restraining order violations 170
restraining price increases 515
restraining price inflation 60
restraining state criminal 121
restraining state officials 62
restraint under pressure 67
restraint which controls 74
restraint which normally 49
restraint which pervaded 43
restraint which prevents 253
restraint which suggests 77
restraint within intimate 175
restraint would continue 72
restraint would probably 120
restricting basic freedoms 57
restricting black suffrage 61
restricting human activity 43
restricting joint movement 41
restricting labor mobility 105
restricting legal abortions 462
restricting local authority 51
restricting local autonomy 45
restricting press coverage 70
restricting price increases 94
restricting social contacts 60
restricting social mobility 60
restricting state authority 50
restricting water movement 82
restricts joint movement 45
restricts social mobility 58
restricts water movement 122
resultant action potential 207
resultant action tendency 316
resultant blood pressure 76
resultant class struggle 43
resultant curve obtained 90
resultant field obtained 58
resultant field produced 261
resultant fluid pressure 354
resultant force directed 133
resultant force direction 46
resultant force increases 40
resultant force obtained 87
resultant force parallel 482
resultant force produced 183
resultant force produces 80
resultant force required 113
resultant force vanishes 196
resultant image contains 49
resultant labor shortage 83
resultant linear equations 44
resultant linear momentum 110
resultant linear velocity 144
resultant linear vibration 58
resultant motion obtained 51
resultant motion produced 47
resultant motor impulses 40
resultant nerve impulses 78
resultant power relations 44
resultant power spectrum 75
resultant power struggle 58
resultant press coverage 40
resultant price increases 430
resultant rapid expansion 44
resultant shall coincide 92
resultant shearing stresses 210
resultant social isolation 83
resultant social problems 451
resultant social relations 60
resultant sound pressure 451
resultant tones produced 77
resultant total pressure 118
resultant waste products 98
resultant water pressure 277
resultant water retention 52
resultant whose direction 129
resurgent labor movement 273
retailers could purchase 49
retailers selling products 57
retailers whose business 87
retailers would continue 45
retailers would probably 73
retainers about noblemen 88
retainers asked questions 44
retaliation which followed 155
retaliation would probably 186
reticence about describing 46
reticence about disclosing 67
reticence about discussing 421
reticence about emotional 63
reticence about expressing 100
reticence about personal 197
reticence about publishing 96
reticence which prevents 40
reticular cells attached 40
reticular layer consists 119
reticular layer contains 97
reticulum cells containing 54
reticulum which consists 49
reticulum which contains 79
retinitis after initiation 126
retouched flake scrapers 117
retracted under pressure 158
retrieved under hypnosis 135
revelation about polygamy 50
revelation comes directly 52
revelation could possibly 130
revelation leaves unsolved 41
revelation makes possible 109
revelation might possibly 55
revelation which concerns 83
revelation which confirms 67
revelation which consists 82
revelation which contains 164
revelation which declares 149
revelation which destroys 54
revelation which directed 53
revelation which exhibits 62
revelation which explains 59
revelation which followed 133
revelation which included 45
revelation which includes 58
revelation which inspired 40
revelation which inspires 41
revelation which involves 41
revelation which occurred 124
revelation which preceded 59
revelation which precedes 77
revelation which proceeds 55
revelation which produced 44
revelation which provides 75
revelation which requires 58
revelation which startled 104
revelation would actually 67
revelation would probably 93
reverence quite distinct 43
reverence quite infinite 69
reverence which attached 78
reverence which attaches 280
reverence which children 104
reverence which consists 44
reverence which pervades 61
reviewers whose comments 880
reviewers whose critical 76
reviewers whose feedback 43
reviewers whose insights 41
reviewers whose valuable 85
reviewers would probably 73
revocable social contract 54
revocable trust accounts 52
revocable trust executed 85
revocable trust provided 48
revocable trust provides 72
revocable trust provision 71
revocable until accepted 214
revocable until delivery 503
revolution above mentioned 87
revolution again suffered 49
revolution could continue 91
revolution could dislodge 51
revolution could flourish 48
revolution could liberate 57
revolution could overthrow 108
revolution could overturn 53
revolution could possibly 220
revolution could probably 65
revolution could scarcely 93
revolution every nineteen 69
revolution first occurred 146
revolution gains momentum 134
revolution makes possible 142
revolution might actually 62
revolution might possibly 73
revolution never extended 40
revolution never happened 238
revolution never occurred 190
revolution really occurred 44
revolution since february 58
revolution still remained 133
revolution under cromwell 198
revolution under socialism 168
revolution under strictly 108
revolution which achieved 61
revolution which actually 144
revolution which affected 398
revolution which animated 50
revolution which annulled 42
revolution which attempts 50
revolution which attended 104
revolution which banished 54
revolution which consists 71
revolution which declared 43
revolution which demanded 118
revolution which depended 42
revolution which deprived 232
revolution which destroys 213
revolution which dethroned 453
revolution which effected 45
revolution which elevated 322
revolution which entailed 45
revolution which enthroned 44
revolution which everyone 56
revolution which expelled 305
revolution which exploded 41
revolution which extended 91
revolution which followed 3006
revolution which happened 734
revolution which heralded 51
revolution which included 149
revolution which includes 94
revolution which increased 79
revolution which initiated 56
revolution which inspired 74
revolution which involved 257
revolution which involves 144
revolution which modified 42
revolution which occurred 1873
revolution which overthrew 7115
revolution which overtook 139
revolution which pervades 52
revolution which preceded 537
revolution which prepared 69
revolution which proceeds 40
revolution which produced 540
revolution which produces 103
revolution which promised 208
revolution which promises 189
revolution which provided 134
revolution which provides 49
revolution which provoked 48
revolution which punished 90
revolution which received 63
revolution which remained 40
revolution which rendered 117
revolution which replaced 242
revolution which replaces 48
revolution which required 92
revolution which requires 69
revolution which restored 381
revolution which resulted 1237
revolution which seriously 43
revolution which socrates 117
revolution which stripped 62
revolution which subverts 71
revolution which succeeds 80
revolution which suddenly 124
revolution which threatened 597
revolution which voltaire 148
revolution whose altitude 96
revolution whose immediate 54
revolution whose ultimate 81
revolution within american 42
revolution would actually 61
revolution would collapse 152
revolution would commence 69
revolution would continue 492
revolution would disappear 78
revolution would generate 42
revolution would liberate 134
revolution would overcome 48
revolution would overtake 41
revolution would overthrow 152
revolution would probably 707
revolution would strengthen 58
revolution would therefore 190
rhapsodic first movement 53
rheumatic fever activity 79
rheumatic fever children 58
rheumatic fever consists 124
rheumatic fever develops 171
rheumatic fever diagnosis 91
rheumatic fever followed 109
rheumatic fever includes 104
rheumatic fever infection 169
rheumatic fever involves 90
rheumatic fever occurred 206
rheumatic fever outbreaks 81
rheumatic fever patients 2065
rheumatic fever presents 151
rheumatic fever probably 66
rheumatic fever produces 55
rheumatic fever reported 43
rheumatic fever requires 154
rheumatic fever subjects 215
rheumatic fever suggests 81
rheumatic fever symptoms 101
rheumatic right shoulder 42
rhythmical force combined 74
rhythmical motor activity 51
ribosomes where proteins 125
riderless horse followed 45
riderless horse galloped 281
riderless horse returned 44
ridiculed mouse promptly 75
rivalries which followed 42
rivalries which resulted 107
rivalries which threatened 69
rivalries would continue 85
robberies which occurred 108
rookeries about carnegie 41
rotational lines observed 46
rotational lines resolved 135
rotational motion imparted 58
rotational motion increases 41
rotational motion relative 225
rotational motion requires 54
rotational power spectrum 78
rotational speed constant 53
rotational speed decreases 157
rotational speed increased 150
rotational speed increases 1132
rotational speed required 153
rotational state selection 108
rotational water delivery 88
roughened metal surfaces 230
roundness which elegance 41
routinely admit patients 42
routinely asked patients 43
routinely asked questions 77
routinely fixed paraffin 73
routinely makes decisions 60
routinely refer patients 105
routinely solve problems 71
royalists still remained 85
royalists would probably 92
royalties would continue 51
ruddiness which betokens 114
