rad per examination 56
rod for discontent 281
rod for individual 44
rod for punishment 40
rod for resentment 67
rod for transmitting 41
rod had disappeared 48
rod has sufficient 41
rod one centimeter 61
rod that controlled 51
rod that represents 79
rod was calculated 48
rod was completely 60
rod was considered 174
rod was determined 145
rod was discovered 45
rod was frequently 137
rod was immediately 49
rod was introduced 283
rod was magnetized 42
rod was originally 132
rod was sufficient 48
rod was surrounded 71
rod with adjustable 111
rod with rectangular 56
rod with sufficient 71
rot and destruction 44
rot and deteriorate 136
rot and dissolution 167
rot and eventually 282
rot and infestation 380
rot had penetrated 47
rot has penetrated 64
rot his principles 75
rot was discovered 159
rot was everywhere 95
row and disappeared 81
row and eventually 179
row and immediately 93
row and subsequent 55
row are calculated 188
row are considered 178
row are determined 132
row are equivalent 93
row are identified 75
row are initialized 58
row are multiplied 389
row are relatively 60
row are remarkably 62
row are subtracted 64
row being considered 60
row for comparison 74
row that identifies 77
row that represents 231
row was calculated 77
row was completely 51
row was considered 64
row was determined 69
row was interwoven 61
row was originally 70
row with information 72
rpm and crankshaft 119
rpm and horsepower 176
rpm and maintained 71
rub and manipulate 65
rub for rheumatism 52
rub him vigorously 93
rub his spectacles 103
rub our protestant 52
rub them frequently 70
rub them vigorously 373
rub too vigorously 100
rub with turpentine 87
rue his negligence 67
rue his undeserved 42
rue this iniquitous 213
rug and disappeared 43
rug and immediately 46
rug and portmanteau 49
rug and upholstery 510
rum and cigarettes 407
rum and grapefruit 95
rum and peppermint 156
rum and spirituous 78
rum was considered 121
rum was immediately 40
rum was introduced 60
rum was prohibited 209
run all industries 89
run and adequately 188
run and administer 483
run and apparently 65
run and attractive 54
run and collective 817
run and completely 86
run and considered 45
run and constantly 50
run and continuous 40
run and controlled 6030
run and coordinate 190
run and cumulative 105
run and determined 45
run and devastated 93
run and disappeared 1007
run and discovered 107
run and employment 154
run and eventually 555
run and excitement 40
run and experiment 105
run and financially 163
run and frequented 119
run and frequently 52
run and government 441
run and immediately 482
run and indirectly 121
run and individual 134
run and information 45
run and maintained 1819
run and patronized 83
run and potentially 55
run and productive 161
run and profitable 593
run and prosperous 212
run and relatively 208
run and sacrifices 87
run and structural 51
run and structured 42
run and subsequent 452
run and subsidized 69
run and subtracted 93
run and successful 424
run and supervised 915
run and ultimately 287
run and understand 120
run any application 467
run any candidates 144
run any combination 83
run any department 63
run any enterprise 141
run any executable 131
run any government 134
run any institution 45
run any particular 279
run any privileged 86
run any substantial 85
run are calculated 97
run are considered 160
run are consistent 99
run are determined 515
run are relatively 49
run are summarized 413
run big businesses 335
run both businesses 53
run both vertically 143
run but eventually 185
run but ultimately 173
run can contribute 46
run each application 105
run each department 73
run each experiment 185
run each individual 660
run for assistance 732
run for calibration 202
run for charitable 100
run for comparison 926
run for congressman 513
run for continuous 43
run for councilman 315
run for democratic 378
run for dogcatcher 233
run for foreigners 144
run for generations 471
run for government 1184
run for indefinite 107
run for individual 581
run for lieutenant 3446
run for membership 330
run for particular 136
run for presidency 1460
run for prosecutor 50
run for relatively 368
run for republican 45
run for subsequent 136
run for successive 96
run for sufficient 150
run for supervisor 535
run for territorial 104
run for touchdowns 99
rung for admittance 56
rung for assistance 79
rung with acclamation 53
rung with complaints 95
rung with indignation 43
run her department 86
run her government 79
run her industries 48
run her restaurant 58
run his antagonist 44
run his apparently 46
run his automobile 270
run his businesses 266
run his characters 298
run his department 2566
run his disorderly 51
run his enterprise 353
run his experiment 99
run his fingerprints 52
run his government 2009
run his institution 68
run his laboratory 46
run his locomotive 169
run his newspapers 50
run his restaurant 113
run his successful 56
run his transports 57
run its activities 326
run its businesses 81
run its candidates 158
run its disastrous 100
run its educational 55
run its government 529
run its historical 249
run its industries 120
run its inevitable 248
run its prescribed 137
run its successful 231
run may contribute 51
run off completely 95
run off constantly 41
run off immediately 459
run off separately 163
run one application 417
run one particular 86
run our application 255
run our businesses 733
run our classrooms 45
run our department 104
run our educational 85
run our experiment 96
run our government 4287
run our households 72
run our industries 481
run our regressions 62
run our simulations 82
run out completely 1114
run out eventually 417
run out everywhere 41
run out immediately 553
run per locomotive 75
run real appreciation 259
run real depreciation 220
run riot everywhere 165
run ten kilometers 179
run than individual 108
run than traditional 157
run that application 277
run that department 244
run that eventually 170
run that government 188
run that institution 111
run that particular 1029
run them frequently 58
run them immediately 83
run them profitably 110
run them separately 165
run they contribute 86
run this application 3873
run this arrangement 100
run this calculation 57
run this combination 51
run this conference 111
run this corporation 62
run this department 491
run this difference 135
run this enterprise 213
run this executable 62
run this experiment 1126
run this government 2289
run this information 150
run this institution 626
run this particular 847
run this restaurant 177
run this transaction 56
run this university 170
run too frequently 62
run two businesses 167
run two candidates 246
run two concurrent 43
run two households 148
run two regressions 86
run two simulations 58
run two successful 45
run was apparently 108
run was calculated 357
run was completely 248
run was considered 660
run was determined 736
run was essentially 135
run was immediately 144
run was impossible 236
run was inevitable 40
run was introduced 100
run was maintained 59
run was originally 104
run was overwhelming 51
run was relatively 205
run was successful 698
run was sufficient 155
run was terminated 758
run was undertaken 127
run was uneventful 115
run with absolutely 110
run with acceptable 67
run with affectation 164
run with appropriate 226
run with assistance 90
run with compressed 93
run with confidence 298
run with continuous 189
run with crocodiles 123
run with difficulty 201
run with discipline 40
run with efficiency 572
run with exceptional 85
run with excitement 43
run with government 346
run with greyhounds 93
run with inadequate 46
run with incredible 451
run with individual 101
run with information 40
run with interrupts 119
run with melancholy 138
run with parameters 156
run with particular 146
run with privileges 54
run with regularity 300
run with relatively 333
run with remarkable 593
run with restricted 90
run with substantial 41
run with sufficient 703
run with technology 194
run with tremendous 92
run with unspeakable 63
rye and vegetables 71
rye are cultivated 135
rye are relatively 51
rye was cultivated 96
rye was introduced 72
rye was relatively 41
