raced back downstairs 254
rather their experience 57
rather their historical 64
rather their imagination 51
rather their individual 83
rather their insistence 40
rather their integration 57
rather their interaction 51
rather their misfortune 197
rather their particular 69
rather their recognition 42
rather their reflections 59
rather their respective 154
rather their restriction 77
rather their similarity 40
rather their successors 167
rather their usefulness 58
rather thick gelatinous 43
rather trying experience 300
rather upon conjecture 131
rather upon connivance 56
rather upon conscience 242
rather upon experience 59
rather upon individual 82
rather upon principles 135
rather vast literature 145
rather well acquainted 740
rather well controlled 256
rather well correlated 375
rather well demarcated 212
rather well determined 306
rather well documented 778
rather well entrenched 98
rather well financially 125
rather well identified 45
rather well integrated 502
rather well maintained 160
rather well pronounced 42
rather well publicized 69
rather well recognized 118
rather well reproduced 268
rather well stabilized 57
rather well structured 61
rather well summarized 58
rather well understood 3752
rather were accessible 71
rather were considered 113
rather were determined 58
rather were identified 46
rather were interested 57
rather what combination 67
rather what information 54
rather what particular 70
rather wide acceptance 610
rather wide application 389
rather wide assortment 76
rather wide boundaries 43
rather wide circulation 240
rather wide confidence 105
rather wide departures 44
rather wide difference 255
rather wide divergence 277
rather wide experience 334
rather wide fluctuation 90
rather wide individual 117
rather wide occurrence 89
rather wide popularity 52
rather wide recognition 40
rather wide tolerances 67
rather wide transverse 43
rather wide variability 127
rather wild observation 64
rather wild speculation 116
rather wild statements 72
rather young discipline 111
rather young individual 45
rather your concessions 165
rather your expectation 106
rather your misfortune 93
ratings also correlated 61
ratings from individual 50
ratings from interviews 65
ratings made immediately 55
ratings more consistent 45
ratings more frequently 47
ratings were aggregated 65
ratings were apparently 50
ratings were calculated 444
ratings were classified 74
ratings were comparable 102
ratings were considered 278
ratings were consistent 322
ratings were controlled 51
ratings were correlated 985
ratings were determined 602
ratings were eliminated 46
ratings were equivalent 43
ratings were essentially 70
ratings were identified 48
ratings were influenced 206
ratings were introduced 125
ratings were moderately 91
ratings were multiplied 43
ratings were negatively 129
ratings were originally 48
ratings were positively 315
ratings were predictive 79
ratings were relatively 219
ratings were remarkably 42
ratings were subjective 64
ratings were summarized 57
ratings were unaffected 68
ration their consumption 137
ratios also contribute 48
ratios among individual 63
ratios among industries 53
ratios from individual 171
ratios give management 57
ratios have fluctuated 94
ratios have frequently 172
ratios more accurately 81
ratios most frequently 55
ratios vary enormously 53
ratios were calculated 6943
ratios were classified 58
ratios were comparable 164
ratios were completely 41
ratios were considered 433
ratios were consistent 132
ratios were controlled 52
ratios were correlated 129
ratios were determined 3326
ratios were discovered 83
ratios were equivalent 50
ratios were essentially 114
ratios were frequently 80
ratios were identified 105
ratios were influenced 48
ratios were introduced 224
ratios were maintained 260
ratios were multiplied 140
ratios were negatively 71
ratios were normalized 776
ratios were originally 64
ratios were positively 101
ratios were relatively 479
ratios were remarkably 82
ratios were unaffected 66
ratios will deteriorate 41
raven hair contrasted 40
razed their fortresses 43
razor wire surrounded 93
reaching back ultimately 61
reaching boom proportions 43
reaching clear conclusions 58
reaching early retirement 132
reaching epic proportions 235
reaching firm conclusions 599
reaching fort cumberland 72
reaching fort enterprise 72
reaching fort providence 83
reaching from scandinavia 47
reaching full employment 1361
reaching full retirement 228
reaching giant proportions 44
reaching hope everywhere 83
reaching huge proportions 83
reaching just conclusions 129
reaching other objectives 55
reaching peace agreements 93
reaching pest proportions 52
reaching poor households 53
reaching some compromise 146
reaching some conclusions 372
reaching some destination 80
reaching some particular 114
reaching some settlement 124
reaching such agreements 495
reaching such conclusions 509
reaching such distinction 1361
reaching such excellence 341
reaching such objectives 97
reaching such proportions 466
reaching their apartments 46
reaching their appropriate 66
reaching their aspirations 51
reaching their conclusions 1714
reaching their countrymen 62
reaching their culmination 561
reaching their definitive 80
reaching their designated 97
reaching their destination 16609
reaching their educational 181
reaching their encampment 48
reaching their individual 135
reaching their objectives 1479
reaching their operational 50
reaching their particular 58
reaching their productive 40
reaching their rendezvous 96
reaching their respective 827
reaching their retirement 67
reaching their termination 101
reaching these agreements 207
reaching these conclusions 2098
reaching these milestones 80
reaching these objectives 1447
reaching these populations 65
reaching those conclusions 272
reaching those interested 40
reaching those objectives 907
reaching true conclusions 120
reaching vast proportions 42
reaching wage agreements 85
reaching wrong conclusions 271
reaching your conclusions 264
reaching your destination 1666
reaching your investment 45
reaching your objectives 297
reaching your retirement 51
reacting flow simulations 165
reacting more negatively 68
reacting more positively 117
reacting more vigorously 54
reacting very negatively 74
reacting very positively 41
reacts less vigorously 161
reacts more completely 121
reacts more negatively 87
reacts more positively 191
reacts more sluggishly 101
reacts more vigorously 521
reacts most powerfully 84
reacts most vigorously 163
reacts very negatively 428
reacts very positively 112
reacts very powerfully 47
reacts very sluggishly 157
reacts very vigorously 329
reacts when confronted 218
reader also encounters 116
reader also recognizes 64
reader asks doubtfully 47
reader draw conclusions 123
reader ever considered 177
reader find information 254
reader from constructing 43
reader from elementary 61
reader from establishing 44
reader from experiencing 123
reader from interpreting 91
reader full information 93
reader gets acquainted 94
reader gets information 41
reader have difficulty 55
reader into acceptance 113
reader into complicity 128
reader into confidence 174
reader into experiencing 49
reader into interpreting 51
reader into recognition 78
reader into sympathetic 67
reader know immediately 138
reader less interested 97
reader make connections 104
reader more accustomed 40
reader more completely 132
reader more confidence 50
reader more conversant 96
reader more distinctly 48
reader more forcefully 56
reader more frequently 67
reader more immediately 63
reader more information 576
reader more interested 261
reader more intimately 562
reader more perplexity 126
reader more powerfully 76
reader more profoundly 67
reader more sympathetic 64
reader most forcefully 71
reader much information 155
reader much instruction 100
reader must anticipate 71
reader must comprehend 185
reader must consciously 62
reader must constantly 950
reader must contribute 102
reader must eventually 85
reader must experience 248
reader must familiarize 72
reader must frequently 87
reader must habitually 54
reader must immediately 116
reader must inevitably 216
reader must substitute 48
reader must supplement 81
reader must ultimately 173
reader must understand 6593
reader next encounters 46
reader only interested 68
reader sees immediately 57
reader some appreciation 387
reader some assistance 64
reader some background 410
reader some description 46
reader some difficulty 72
reader some experience 74
reader some explanation 150
reader some familiarity 146
reader some guidelines 48
reader some historical 97
reader some information 526
reader some orientation 62
reader some reflections 45
reader some suggestions 58
reader soon recognizes 151
reader such assistance 57
reader such information 203
reader uses information 44
reader well acquainted 292
reader were interested 100
reader what information 137
reader when confronted 99
reader will anticipate 901
reader will assimilate 55
reader will charitably 109
reader will cheerfully 45
reader will comprehend 773
reader will conjecture 104
reader will constantly 261
reader will contribute 55
reader will definitely 66
reader will disbelieve 54
reader will distinctly 72
reader will eventually 462
reader will everywhere 55
reader will experience 1415
reader will experiment 196
reader will familiarize 65
reader will frequently 613
reader will immediately 3443
reader will inevitably 623
reader will nonetheless 62
reader will ordinarily 49
reader will presumably 176
reader will scrutinize 40
reader will substitute 272
reader will supplement 101
reader will ultimately 274
reader will understand 26006
readings from fahrenheit 64
readings from individual 104
readings from literature 195
readings from newspapers 117
readings from philosophy 57
readings from satellites 40
readings from scientific 742
readings from scriptures 77
readings from shakespeare 1221
readings have emphasized 45
readings have stabilized 65
readings into centigrade 53
readings more accurately 42
readings more frequently 62
readings were calculated 93
readings were calibrated 103
readings were completely 43
readings were considered 179
readings were consistent 86
readings were correlated 58
readings were delightful 49
readings were determined 157
readings were discovered 83
readings were eliminated 46
readings were frequently 77
readings were impossible 54
readings were inaccurate 53
readings were influenced 50
readings were introduced 145
readings were multiplied 58
readings were normalized 138
readings were originally 76
readings were registered 75
readings were relatively 56
readings were subtracted 65
readings were translated 72
readings were undertaken 85
readings will correspond 65
readings will illustrate 51
readings will inevitably 41
really able antagonist 60
really been accidental 50
really been accustomed 43
really been acquainted 106
really been adequately 257
really been anticipating 40
really been appreciated 231
really been approached 59
really been astonished 51
really been celebrated 153
really been completely 296
really been confronted 136
really been considered 879
really been consistent 56
really been contracted 48
really been controlled 82
really been definitely 41
really been determined 551
really been diminished 49
really been discharged 49
really been discovered 801
really been documented 65
really been elaborated 41
really been eliminated 333
really been encouraged 121
really been enthusiastic 52
really been eradicated 72
really been extinguished 93
really been formulated 47
really been frightened 285
really been hypnotized 76
really been identified 166
really been implicated 41
really been impossible 165
really been imprisoned 48
really been inevitable 45
really been influenced 243
really been influential 47
really been instituted 53
really been instructed 49
really been integrated 193
really been interested 4008
really been introduced 435
really been maintained 80
really been physically 55
really been productive 60
really been profitable 55
really been pronounced 111
really been recognized 210
really been reconciled 65
really been remarkable 75
really been remarkably 44
really been sacrificed 48
really been strengthened 51
really been successful 1036
really been sufficient 49
really been superseded 338
really been supplanted 69
really been supportive 51
really been suppressed 108
really been translated 121
really been unconscious 48
really been understood 1345
really been undertaken 113
really been vanquished 77
really best considered 41
really best understand 56
really best understood 447
really came dangerously 73
really cheap restaurant 70
really clear distinction 61
really clear explanation 42
really cool experience 43
really cool technology 41
really deep attachment 43
really deep commitment 45
really deep experience 54
really deep friendship 45
really deep penetration 78
really done remarkably 42
really even considered 99
really even understand 135
really even understood 88
really ever considered 62
really ever understand 115
really ever understood 328
really fair comparison 78
really feel astonished 167
really feel completely 103
really feel emotionally 62
really feel frightened 107
really feel frustrated 104
really feel inadequate 52
really feel interested 93
really feel privileged 113
really feel successful 52
really feel understood 42
really feel yourselves 344
really felt admonished 46
really felt appreciated 41
really felt completely 131
really felt encouraged 64
really felt frightened 213
really felt frustrated 42
really felt inadequate 45
really felt interested 87
really felt physically 40
really felt understood 52
really fine characters 47
really fine composition 41
really fine description 57
really fine historical 454
really fine impressions 49
really fine instrument 131
really fine literature 68
really fine photograph 78
really fine proportions 58
really fine restaurant 81
really firm conclusions 86
really free competition 186
really free enterprise 243
really free government 200
really free individual 41
really free plebiscite 53
really full employment 105
really gave information 58
really gets acquainted 45
really gets interested 92
really give information 96
really good arrangement 55
really good assessment 64
really good atmosphere 89
really good background 63
really good basketball 122
really good biographies 73
really good buttonhole 77
really good candidates 141
really good characters 45
really good collections 54
really good combination 126
really good composition 62
really good conductors 64
really good connections 52
really good description 205
really good discipline 52
really good discussions 73
really good disposition 60
really good dressmaker 40
really good educational 99
really good elementary 41
really good examination 48
really good experience 601
really good experiment 53
really good explanation 297
really good facilities 58
really good fellowship 43
really good friendship 149
really good government 526
really good hamburgers 42
really good historical 163
really good imagination 46
really good information 462
really good instruction 72
really good instructor 81
really good instrument 324
really good investment 226
really good journalist 79
really good laboratory 50
really good literature 476
really good management 312
really good microscope 44
really good observation 70
really good performers 144
really good photograph 292
really good preparation 42
really good principals 83
really good productions 52
really good professors 50
really good programmer 89
really good references 41
really good restaurant 596
really good sandwiches 52
really good scientific 143
really good scientists 102
really good substantial 41
really good substitute 268
really good suggestions 167
really good technology 55
really good translation 310
really good university 108
really great advantages 334
really great architects 61
really great authorities 127
really great biographies 71
really great characters 154
really great commanders 96
really great conductors 66
really great corporation 64
really great difference 110
really great difficulty 168
really great dramatists 64
really great educational 79
really great enterprise 88
really great experience 321
really great historical 231
really great importance 540
really great information 61
really great institution 80
really great intellects 56
really great literature 465
really great loneliness 124
really great newspapers 66
really great orchestral 56
really great performers 62
really great politicians 61
really great presidents 75
really great principles 88
really great restaurant 81
really great revolutions 135
really great sacrifices 50
really great scientific 159
really great scientists 245
really great university 98
really have absolutely 126
really have appreciated 186
really have completely 60
really have confidence 476
really have considered 308
really have controlled 41
really have determined 48
really have difficulty 262
really have disappeared 131
really have discovered 448
really have experience 192
really have identified 47
really have influenced 78
really have information 86
really have interested 96
really have introduced 47
really have maintained 49
really have originated 99
really have philosophy 52
really have progressed 60
really have properties 46
really have recognized 54
really have remembered 58
really have sacrificed 48
really have sufficient 307
really have tremendous 48
really have understood 637
really having difficulty 202
really having understood 137
really high appreciation 42
really high importance 50
really high percentage 66
really just collections 82
really just expressions 55
really just information 143
really just interested 252
really just specialized 136
really just speculation 45
really kind disposition 46
really knew absolutely 79
really knew beforehand 111
really know absolutely 73
really know beforehand 61
really know personally 42
really know relatively 50
really less difference 53
really less formidable 69
really less interested 216
really less productive 51
really less remarkable 85
really like basketball 73
really like mathematics 43
really like shakespeare 84
really living dangerously 53
really lost confidence 68
really love literature 92
really made concessions 46
really made impossible 55
really made sacrifices 68
really made substantial 40
really make psychopaths 51
really making statements 57
really means deification 72
really means government 40
really more acceptable 72
really more accessible 77
really more accurately 125
really more aggressive 126
really more applicable 186
really more appropriate 736
really more attractive 328
really more comparable 134
really more concordant 42
really more consistent 127
really more convenient 388
really more creditable 43
really more delightful 41
really more democratic 139
really more distressed 75
really more economical 461
really more efficacious 52
really more expressive 67
really more formidable 287
really more frequently 51
really more frightened 169
really more homogeneous 104
really more importance 62
really more impressive 110
really more improbable 45
really more influenced 66
really more influential 56
really more instructed 56
really more interested 4029
really more invincible 60
really more oppressive 55
really more productive 285
really more profitable 168
really more prosperous 80
really more remarkable 395
really more scientific 142
really more serviceable 59
really more simplicity 156
really more substantial 77
really more successful 202
really more suggestive 66
really more sympathetic 62
really more trustworthy 45
really most appropriate 127
really most attractive 162
really most convenient 70
really most delightful 168
really most efficacious 92
really most embarrassing 204
really most entertaining 41
really most expressive 70
really most impressive 195
really most influenced 51
really most interested 447
really most remarkable 521
really most successful 104
really most unsuitable 48
really moving experience 55
really much difference 922
really much distressed 124
really much importance 56
really much influenced 53
really much interested 1269
really much likelihood 43
really must compliment 150
really must experience 70
really must understand 318
really need assistance 370
really need explanation 64
really need government 72
really need information 178
really need instruction 50
really nice atmosphere 73
really nice compliment 45
really nice experience 73
really nice restaurant 420
really nothing comparable 87
really nothing exceptional 79
really nothing inherently 44
really nothing miraculous 99
really nothing particular 160
really nothing remarkable 304
really nothing substantial 53
really only acceptable 69
really only accessible 179
really only accidental 60
really only applicable 883
really only appreciated 58
really only appropriate 581
really only calculated 90
really only comprehend 47
really only considered 115
really only constitute 44
really only controlled 52
really only convenient 76
really only determined 56
really only discovered 63
really only emphasizes 41
really only equivalent 59
really only experience 45
really only explicable 59
really only expressions 76
really only historical 54
really only incidental 273
really only interested 5690
really only introduced 62
really only marginally 84
really only provisional 40
really only relatively 62
really only represents 189
really only statements 77
really only subjective 48
really only successful 108
really only suggestive 44
really only superficial 181
really only understand 156
really only understood 319
really play basketball 100
really safe investment 42
really sane explanation 59
really seek information 45
really seem appropriate 90
really seem impossible 86
really seem interested 588
really some difference 57
really some difficulty 87
really take cognizance 62
really take precedence 66
really three categories 87
really three dimensional 90
really took sufficient 49
really true literature 41
really true philosophy 69
really very acceptable 63
really very aggressive 43
really very appropriate 154
really very attractive 925
really very beautifully 88
really very benevolent 57
really very consistent 63
really very convenient 318
really very creditable 409
really very delicately 42
really very delightful 210
really very democratic 94
really very deplorable 45
really very discomposing 41
really very discouraging 109
really very disheartening 133
really very dissimilar 99
really very distressed 109
really very economical 44
really very elementary 70
really very embarrassing 487
really very enlightening 47
really very entertaining 245
really very enthusiastic 151
really very exasperating 48
really very exceptional 78
really very expressive 48
really very formidable 171
really very frightened 612
really very gratuitous 61
really very hospitable 63
really very illuminating 89
really very impressive 662
really very improbable 50
really very inadequate 71
really very incomplete 74
really very industrious 42
really very influential 51
really very interested 3191
really very optimistic 69
really very ornamental 62
really very particular 68
really very perceptive 43
really very prejudicial 98
really very productive 79
really very profitable 82
really very relentless 78
really very remarkable 1185
really very restricted 67
really very ridiculous 61
really very scientific 40
really very scrupulous 67
really very serviceable 136
really very substantial 88
really very successful 356
really very superficial 140
really very supportive 85
really very sympathetic 86
really very thoughtless 51
really very traditional 55
really very unexpected 42
really very vulnerable 82
really want competition 46
really want government 185
really want information 210
really want instruction 92
really want integration 87
really well acquainted 680
really well cultivated 95
really well documented 85
really well integrated 65
really well understood 645
really were absolutely 51
really were communists 71
really were completely 96
really were considered 74
really were democratic 41
really were determined 142
really were equivalent 49
really were frightened 218
really were impossible 64
really were interested 1358
really were obligatory 57
really were remarkable 44
really were ridiculous 41
really were successful 47
really were treasonable 55
really were unconscious 44
really what determines 136
really what difference 54
really what interested 58
really wide circulation 56
really wide difference 51
really will understand 95
really your department 42
really your girlfriend 53
really your grandfather 170
really your grandmother 64
really your principles 84
realms duly enumerated 42
realty from personalty 45
realty into personalty 1389
reaped from government 155
reaped great advantages 490
reaped many advantages 272
reaped more instruction 125
reaped most popularity 46
reaped other advantages 119
reaped some advantages 89
reaped such advantages 56
reaped their appropriate 44
reaped very substantial 52
reared amid surroundings 70
reared their melancholy 42
reared their relentless 53
reared their splintered 54
reared their stupendous 59
reared these structures 182
reared these stupendous 42
reared three successive 45
reared upon foundations 54
reason also influenced 95
reason among yourselves 70
reason been attributed 120
reason been considered 73
reason been discharged 139
reason even distinctly 107
reason from appearances 241
reason from assumptions 226
reason from calculation 56
reason from definitions 89
reason from experience 2285
reason from experiment 271
reason from historical 41
reason from imagination 150
reason from incomplete 42
reason from individual 202
reason from information 103
reason from observation 433
reason from particular 685
reason from principles 1132
reason from statements 64
reason great importance 104
reason have complained 88
reason have considered 44
reason have difficulty 96
reason have maintained 208
reason left unfinished 50
reason less vulnerable 92
reason many architects 76
reason many authorities 202
reason many businesses 92
reason many economists 168
reason many foreigners 42
reason many researchers 224
reason many scientists 185
reason more abstractly 139
reason more acceptable 82
reason more accessible 42
reason more accurately 448
reason more attractive 150
reason more completely 91
reason more convenient 70
reason more frequently 517
reason more impressive 47
reason more influential 43
reason more powerfully 120
reason more profoundly 52
reason more vulnerable 49
reason most authorities 71
reason most businesses 127
reason most economists 137
reason most frequently 2275
reason most researchers 54
reason most scientists 79
reason must eventually 70
reason must immediately 68
reason must inevitably 185
reason must ultimately 188
reason must understand 43
reason nothing historical 47
reason only habitually 60
reason only indirectly 43
reason over experience 150
reason over fanaticism 45
reason over imagination 293
reason over inclination 95
reason over sensuality 56
reason over traditional 48
reason some authorities 371
reason some businesses 45
reason some economists 123
reason some industries 42
reason some particular 48
reason some researchers 205
reason some scientists 258
reason such information 116
reason such statements 120
reason such techniques 42
reason take precedence 87
reason their activities 86
reason their application 165
reason their friendship 99
reason their importance 55
reason their prejudices 52
reason these activities 105
reason these characters 55
reason these components 67
reason these confounded 60
reason these discussions 105
reason these particular 473
reason these principles 82
reason these procedures 88
reason these properties 57
reason these statements 168
reason these strategies 48
reason these structures 76
reason these substances 125
reason these techniques 123
reason took precedence 56
reason upon experiment 69
reason upon principles 59
reason very frequently 102
reason were compatible 71
reason were completely 75
reason were considered 246
reason were determined 46
reason were frequently 49
reason were identified 51
reason were impossible 77
reason were prohibited 53
reason were sufficient 429
reason were understood 42
reason when confronted 402
reason will accomplish 89
reason will contradict 60
reason will eventually 240
reason will immediately 105
reason will inevitably 129
reason will ultimately 205
reason will understand 53
reason your application 74
reason your excellency 202
reason your grandfather 121
rebel army approached 106
rebel army immediately 62
rebel more detestable 93
rebel upon wantonness 88
rebut such accusations 46
rebut such allegations 56
rebut such criticisms 43
rebut such information 46
rebut such presumption 1080
rebut these accusations 115
rebut these allegations 97
rebut these criticisms 113
recur during subsequent 357
recur less frequently 688
recur like leitmotifs 108
recur more frequently 3388
recur most frequently 2452
recur very frequently 1649
recur when completely 53
reefs were considered 60
reefs were discovered 290
reeling from revelations 55
refer back constantly 113
refer back explicitly 44
refer back frequently 62
refer even indirectly 77
refer less frequently 101
refer more accurately 110
refer more definitely 105
refer more distinctly 90
refer more explicitly 282
refer more frequently 560
refer more immediately 246
refer most frequently 389
refer most immediately 60
refer only indirectly 252
refer only tangentially 54
refer other unresolved 59
refer such application 413
refer such complaints 187
refer such difference 104
refer their complaints 193
refer their difference 138
refer their grievances 172
refer their individual 87
refer their pretensions 42
refer their respective 83
refer these expressions 58
refer these grievances 43
refer these resolutions 50
refer these suggestions 47
refer those interested 1414
refer very explicitly 40
refer very frequently 176
refer when appropriate 90
refer when confronted 51
refer your application 61
refer your excellency 1343
region also contribute 103
region also determines 58
region also frequently 47
region also influenced 61
region also influences 99
region also represents 138
region during inspiration 160
region during subsequent 63
region from charleston 55
region from chromosome 59
region from mesopotamia 61
region from northeastern 48
region from nucleotides 51
region from pittsburgh 134
region from prehistory 59
region from southeastern 130
region from ultraviolet 138
region gene repertoire 98
region have apparently 75
region have cooperated 43
region have determined 53
region have difficulty 59
region have diminished 59
region have disappeared 149
region have discovered 73
region have emphasized 80
region have encouraged 76
region have fluctuated 48
region have frequently 141
region have identified 130
region have influenced 76
region have introduced 109
region have maintained 165
region have originated 40
region have populations 47
region have progressed 44
region have recognized 144
region have relatively 211
region have stimulated 62
region have strengthened 40
region have sufficient 74
region have undertaken 117
region here considered 437
region into attainment 98
region into individual 135
region into productive 42
region into prominence 49
region into rectangular 53
region into relatively 59
region just considered 50
region less accessible 49
region less attractive 151
region less vulnerable 59
region lies immediately 174
region more accessible 318
region more accurately 116
region more attractive 565
region more completely 93
region more frequently 175
region more hospitable 43
region more intimately 41
region more productive 79
region more profitable 40
region more vulnerable 208
region most accessible 62
region most convenient 79
region most frequented 84
region most frequently 741
region most influenced 59
region most intimately 42
region most vulnerable 276
region much frequented 126
region must correspond 55
region must eventually 53
region must inevitably 75
region must understand 45
region very attractive 76
region very frequently 55
region were accustomed 181
region were apparently 224
region were attributed 117
region were calculated 416
region were classified 229
region were comparable 45
region were completely 254
region were confronted 77
region were considered 716
region were consistent 60
region were constantly 110
region were controlled 167
region were correlated 62
region were cultivated 46
region were definitely 48
region were designated 101
region were determined 625
region were devastated 66
region were discovered 272
region were distinctly 43
region were eliminated 67
region were encouraged 115
region were essentially 170
region were eventually 98
region were experiencing 168
region were frequently 159
region were frustrated 50
region were guaranteed 47
region were identified 583
region were illiterate 53
region were immediately 57
region were inadequate 58
region were influenced 137
region were instructed 47
region were integrated 166
region were interested 283
region were intimately 49
region were introduced 213
region were maintained 119
region were negligible 48
region were originally 281
region were profoundly 44
region were recognized 138
region were registered 69
region were reinforced 44
region were relatively 431
region were remarkably 50
region were restricted 70
region were strengthened 43
region were substantial 46
region were successful 73
region were sufficient 70
region were suppressed 42
region were surrounded 56
region were undertaken 218
region were unemployed 51
region will accelerate 54
region will constitute 100
region will contribute 365
region will correspond 126
region will definitely 82
region will eventually 501
region will experience 583
region will facilitate 123
region will frequently 92
region will illustrate 50
region will immediately 66
region will inevitably 239
region will presumably 47
region will ultimately 247
reign among professors 81
reign less illustrious 106
reign more absolutely 78
reign more celebrated 259
reign more tranquilly 41
reign most righteously 47
reign there flourished 96
reign these tendencies 84
reign well garrisoned 64
reign were apparently 42
reign were attributed 75
reign were calculated 55
reign were celebrated 50
reign were diligently 46
reign were disastrous 42
reign were discovered 46
reign were embittered 113
reign were prosperous 83
reign were relatively 115
reign were uneventful 78
reins even immediately 85
reins hanging listlessly 66
relax during inspiration 58
relax into structures 132
relax more completely 358
relax other obligations 68
relax some assumptions 45
relax their commitment 43
relax their discipline 222
relax their immigration 239
relax their inhibitions 59
relax their insistence 111
relax their precautions 129
relax their pretensions 46
relax their principles 120
relax their prohibition 41
relax their protective 54
relax their regulations 158
relax their regulatory 41
relax their resistance 83
relax their respective 129
relax their restraints 41
relax their strictness 125
relax their supervision 68
relax their traditional 80
relax these assumptions 1077
relax these limitations 43
relax these regulations 54
relax those assumptions 104
relax those obligations 254
relax very remarkably 149
relax your discipline 43
relax your precautions 112
relax your supervision 47
relay back information 94
relay coil resistance 177
relay more information 125
relay some information 288
relay such information 589
relay their information 329
relay your information 48
relying more frequently 55
relying upon absolutely 56
relying upon assistance 110
relying upon assumptions 45
relying upon assurances 81
relying upon competition 76
relying upon diplomatic 69
relying upon experience 172
relying upon government 382
relying upon historical 72
relying upon incomplete 42
relying upon individual 308
relying upon information 486
relying upon interviews 63
relying upon observation 218
relying upon precedents 64
relying upon principles 57
relying upon providence 111
relying upon relatively 40
relying upon scientific 117
relying upon statements 125
relying upon statistics 65
relying upon subjective 94
relying upon technology 95
relying upon traditional 309
relying upon volunteers 62
remit such forfeiture 106
remit such punishment 42
remit their collections 67
remit their punishment 88
remit your punishment 89
renal angle tenderness 218
renal cell carcinomas 29650
renal cell metabolism 75
renal cell metastases 81
renal cell metastasis 157
renal drug elimination 222
renal drug metabolism 104
renal mass discovered 42
renal vein compression 139
renal vein obstruction 733
renew full diplomatic 72
renew peace negotiations 197
renew such declaration 56
renew such discussions 44
renew such sacrifices 123
renew their acceptance 53
renew their accusations 87
renew their accustomed 41
renew their activities 410
renew their admonitions 46
renew their aggressions 60
renew their aggressive 47
renew their agreements 172
renew their application 1105
renew their appreciation 75
renew their associations 53
renew their assurances 134
renew their attachment 63
renew their brightness 105
renew their collective 63
renew their commissions 127
renew their commitment 2893
renew their complaints 249
renew their composition 65
renew their confidence 490
renew their connections 124
renew their copyrights 58
renew their credentials 60
renew their declaration 55
renew their diplomatic 63
renew their discussions 92
renew their dissensions 41
renew their educational 53
renew their employment 85
renew their engagements 387
renew their enrollment 44
renew their enterprise 126
renew their experience 83
renew their expressions 67
renew their familiarity 56
renew their fellowship 104
renew their friendship 2431
renew their impressions 57
renew their indentures 68
renew their inspiration 92
renew their legitimacy 67
renew their matrimonial 47
renew their membership 1055
renew their negotiations 156
renew their obligations 158
renew their persecution 92
renew their pretensions 111
renew their privileges 76
renew their professions 46
renew their prohibition 98
renew their proposition 50
renew their prosperity 48
renew their repentance 150
renew their resistance 167
renew their resolutions 60
renew their respective 70
renew their settlement 44
renew their solidarity 85
renew their traditional 123
renew these agreements 49
renew these privileges 56
renew those impressions 49
renew those transporting 45
renew unto repentance 139
renew your application 219
renew your appreciation 81
renew your commitment 1094
renew your confidence 141
renew your fellowship 40
renew your friendship 236
renew your hospitable 43
renew your membership 559
renew your repentance 81
renew your resolutions 50
renting their apartments 113
renting their facilities 63
renting their properties 99
rents fell everywhere 44
rents from controlled 61
rents from foreigners 92
rents from government 528
rents from innovations 44
rents from properties 534
rents must inevitably 41
rents were affordable 53
rents were calculated 235
rents were considered 136
rents were constantly 42
rents were controlled 340
rents were determined 204
rents were discovered 174
rents were dissipated 59
rents were everywhere 62
rents were exorbitant 217
rents were frequently 109
rents were introduced 94
rents were maintained 81
rents were originally 84
rents were relatively 212
rents were subsidized 58
rents were sufficient 47
rents will eventually 46
rents will ultimately 53
reopen peace negotiations 179
reopen their businesses 146
reopen wage negotiations 86
repay debt obligations 96
repay past kindnesses 43
repay such friendship 117
repay such generosity 116
repay such obligations 45
repay their assistance 43
repay their benefactor 72
repay their confidence 52
repay their depositors 171
repay their educational 50
repay their friendship 49
repay their generosity 230
repay their government 92
repay their investment 274
repay their kindnesses 51
repay their liabilities 59
repay their obligations 734
repay their sacrifices 42
repay these kindnesses 68
repay these obligations 135
repay those interested 49
repay those obligations 83
repay your confidence 304
repay your friendship 51
repay your generosity 288
repay your hospitable 57
repay your investment 211
repay your kindnesses 57
repay your obligations 69
repeal laws guaranteeing 59
repeal such legislation 173
repeal such ordinances 92
repeal such regulations 104
repeal such resolutions 40
repeal their legislation 42
repeal their ordinances 95
repeal these ordinances 57
repeal these regulations 52
repeal were considered 143
repeal your unrighteous 73
repeat back immediately 48
repeat back information 96
repeat more distinctly 51
repeat more frequently 251
repeat most frequently 129
repeat neck exploration 49
repeat past experience 45
repeat some definitions 45
repeat some information 261
repeat some particular 80
repeat some statements 91
repeat such expressions 109
repeat such information 161
repeat such sentiments 81
repeat such statements 188
repeat their accusations 123
repeat their activities 112
repeat their allegations 46
repeat their application 91
repeat their assurances 52
repeat their catechisms 53
repeat their commitment 49
repeat their complaints 105
repeat their conclusions 42
repeat their confessions 142
repeat their criticisms 42
repeat their declaration 95
repeat their definitions 60
repeat their description 90
repeat their experience 378
repeat their experiment 343
repeat their expressions 80
repeat their information 53
repeat their respective 62
repeat their statements 308
repeat their successful 125
repeat their utterances 67
repeat these accusations 138
repeat these activities 196
repeat these admonitions 40
repeat these allegations 49
repeat these assurances 111
repeat these conclusions 46
repeat these criticisms 147
repeat these definitions 107
repeat these discussions 162
repeat these expeditions 55
repeat these expressions 145
repeat these frequently 62
repeat these principles 77
repeat these procedures 324
repeat these references 41
