abbot earnestly refused 70
about potential failure 144
about potential federal 40
about potential foreign 108
about potential friends 45
about potential futures 64
about potential genetic 86
about potential harmful 112
about potential hazards 2329
about potential impacts 342
about potential markets 788
about potential marriage 50
about potential medical 196
about potential members 93
about potential mergers 58
about potential misuses 42
about potential problem 152
about potential product 58
about potential profits 112
about potential project 43
about potential radiation 47
about potential reactions 54
about potential research 107
about potential returns 87
about potential rewards 69
about potential service 49
about potential sources 648
about potential spouses 47
about potential success 46
about potential suicide 47
about potential support 54
about potential targets 279
about potential trouble 217
about potential victims 108
about potential violence 248
about powerful figures 44
about powerful reactions 192
about practice effects 171
about predator control 70
about predicting behavior 50
about prenatal classes 69
about prenatal genetic 67
about prenatal screening 370
about presenting herself 99
about presenting himself 329
about presenting material 55
about preserving america 69
about preserving culture 40
about preserving freedom 67
about preserving history 49
about preserving national 75
about preserving natural 126
about preserving records 41
about preserving slavery 54
about pressure cookers 47
about prevailing beliefs 40
about preventing diseases 57
about preventing illness 209
about preventing suicide 57
about preventing teenage 93
about preventing violence 118
about prisoner exchange 46
about probable behavior 52
about probable effects 103
about probable futures 44
about probable reactions 90
about probable results 115
about probable success 56
about probably because 157
about problems affecting 238
about problems because 171
about problems between 313
about problems involving 367
about problems occurring 76
about problems outside 270
about problems regarding 120
about problems related 1105
about problems requiring 57
about problems resulting 115
about problems similar 53
about proceeding against 190
about producer behavior 57
about products offered 96
about profound matters 195
about programs offered 134
about programs written 100
about progress against 73
about progress because 66
about progress reports 121
about progress towards 479
about projects involving 61
about property between 178
about property division 103
about property matters 88
about property taxation 62
about proposed courses 101
about proposed federal 64
about proposed measures 72
about proposed medical 50
about proposed mergers 63
about proposed reforms 112
about proposed research 100
about prosodic features 46
about protecting against 184
about protecting america 98
about protecting animals 95
about protecting british 51
about protecting certain 53
about protecting freedom 102
about protecting herself 234
about protecting himself 456
about protecting national 114
about protecting natural 76
about protecting oneself 123
about protecting privacy 317
about protecting private 89
about protecting society 97
about protecting sources 46
about protecting workers 99
about protesting against 184
about protests against 206
about ptomaine poisoning 41
about publicly admitting 40
about publicly declaring 40
about publishing details 40
about publishing history 41
about publishing material 97
about publishing matters 48
about punitive damages 730
about punitive measures 56
about purchase behavior 55
about purchasing behavior 49
about purchasing foreign 43
about purchasing tickets 60
about qualifying himself 81
about quarrels between 213
about questions affecting 95
about questions involving 142
about questions regarding 245
about questions related 254
about rabbinic judaism 224
about railroad matters 105
about railroad stations 117
about railroad tickets 71
about railroad workers 57
about rebellion against 227
about received opinions 49
about recently arrived 44
about recently deceased 47
about recently released 113
about recruiting members 107
about recruiting workers 48
about rectifying matters 60
about referral sources 121
about reinhold niebuhr 226
about relations between 16337
about relative ability 48
about relative amounts 112
about relative clauses 223
about relative degrees 227
about relative effects 46
about relative incomes 78
about relative location 78
about relative numbers 102
about relative position 466
about relative poverty 118
about relative problem 54
about relative quality 153
about relative strengths 225
about relative success 80
about relative weights 91
about relevant aspects 487
about relevant content 134
about relevant criteria 64
about relevant details 51
about relevant factors 198
about relevant features 126
about relevant markets 81
about relevant material 74
about relevant matters 547
about relevant medical 70
about relevant research 397
about religious affairs 458
about religious aspects 63
about religious behavior 224
about religious beliefs 2806
about religious bigotry 98
about religious buildings 59
about religious culture 89
about religious customs 122
about religious decline 141
about religious devotion 92
about religious dissent 53
about religious ecstasy 54
about religious figures 289
about religious freedom 4726
about religious harmony 85
about religious history 196
about religious imagery 43
about religious language 1130
about religious liberty 1740
about religious matters 8884
about religious objects 92
about religious opinions 216
about religious origins 78
about religious reforms 61
about religious renewal 41
about religious revival 196
about religious rituals 258
about religious schools 118
about religious studies 130
about religious symbols 214
about religious systems 63
about religious violence 81
about religious vocation 45
about religious worship 276
about required courses 112
about resigned herself 100
about resigned himself 123
about resource control 77
about resource location 45
about respecting privacy 46
about responding quickly 45
about retaliating against 134
about retarded persons 115
about romances between 44
about romantic matters 40
about salvador allende 82
about salvation because 55
about salvation history 203
about sanctions against 317
about sanitary matters 229
about sanitary measures 64
about sanitary napkins 84
about satisfying himself 90
about satisfying justice 72
about scandals involving 84
about scottish affairs 268
about scottish culture 115
about scottish history 367
about scottish scenery 59
about scottish society 57
about sectarian violence 64
about security affairs 57
about security against 141
about security aspects 49
about security because 186
about security breaches 549
about security cameras 79
about security council 197
about security devices 44
about security features 188
about security matters 1280
about security measures 1268
about security returns 42
about security systems 226
about selected aspects 475
about selected features 70
about selected matters 43
about selected objects 130
about selection criteria 357
about selection effects 71
about selfless service 110
about semantic content 363
about semantic context 55
about semantic features 99
about sensible objects 1095
about sentence combining 73
about sentence variety 68
about separate schools 324
about separate spheres 288
about separate spirits 132
about separating herself 58
about separating himself 53
about services because 53
about services marketing 62
about services offered 487
about sexually abusive 121
about sexually related 352
about sharpening pencils 47
about sixteenth century 219
about skeletal muscles 66
about socialism because 82
about socialist ideology 49
about socialist society 245
about socrates himself 185
about software licensing 99
about software metrics 50
about software patents 74
about software process 99
about software project 99
about software quality 291
about software support 54
about software systems 194
about software updates 100
about soldiers returning 113
about soliciting friends 56
about somebody besides 124
about somebody following 48
about somerset maugham 188
about somewhat similar 188
about specific amounts 106
about specific animals 174
about specific artists 191
about specific aspects 9716
about specific attacks 50
about specific battles 78
about specific behavior 329
about specific beliefs 109
about specific buildings 72
about specific cancers 54
about specific careers 270
about specific charges 68
about specific choices 85
about specific classes 165
about specific clauses 43
about specific clients 137
about specific company 84
about specific conduct 69
about specific content 952
about specific control 51
about specific courses 580
about specific criteria 85
about specific current 65
about specific defects 71
about specific demands 51
about specific designs 44
about specific desired 41
about specific details 3159
about specific devices 85
about specific dietary 71
about specific diseases 804
about specific doctors 40
about specific domains 213
about specific effects 365
about specific efforts 48
about specific emotions 186
about specific factors 581
about specific factual 62
about specific features 1033
about specific federal 69
about specific figures 64
about specific foreign 151
about specific genetic 134
about specific geologic 50
about specific gravity 241
about specific hazards 121
about specific illness 41
about specific impacts 76
about specific language 375
about specific lessons 49
about specific library 60
about specific locales 43
about specific marketing 177
about specific markets 293
about specific material 78
about specific matters 705
about specific measures 363
about specific medical 322
about specific members 118
about specific moments 100
about specific musical 78
about specific national 118
about specific natural 141
about specific network 49
about specific numbers 153
about specific objects 909
about specific paintings 59
about specific parties 53
about specific patient 216
about specific persons 409
about specific players 51
about specific portions 74
about specific problem 448
about specific product 437
about specific program 197
about specific project 107
about specific reactions 113
about specific records 46
about specific reforms 163
about specific regional 56
about specific research 256
about specific results 248
about specific schools 147
about specific sections 101
about specific sectors 68
about specific sensory 52
about specific service 69
about specific sources 203
about specific species 112
about specific stimuli 143
about specific stories 91
about specific strengths 129
about specific student 108
about specific studies 64
about specific subject 504
about specific support 45
about specific systems 207
about specific tactics 105
about specific targets 128
about specific teachers 78
about specific thoughts 64
about specific writers 87
about standard deviation 262
about standard operating 122
about stimulus control 172
about stimulus location 73
about stimulus persons 59
about struggle against 63
about struggling against 140
about students attending 61
about subjecting himself 49
about subjects covered 89
about subjects outside 481
about subjects related 1152
about subjects studied 56
about submitting quietly 65
about suicidal behavior 1032
about suicidal thoughts 2774
about suitable behavior 100
about suitable courses 93
about supporting details 102
about supporting herself 240
about supporting himself 149
about supporting research 49
about supporting teachers 44
about surprise attacks 214
about surprise parties 85
about surprising results 126
about survival tactics 49
about syllable division 46
about symbolic behavior 67
about symbolic language 51
about symbolic systems 68
about symptoms related 177
about symptoms similar 43
about synthesis between 44
about systemic diseases 73
about systemic effects 75
about tactical matters 65
about temporal affairs 283
about temporal aspects 88
about temporal matters 590
about temporal priority 81
about temporal variation 62
about terminal illness 1287
about terrible objects 1501
about testifying against 266
about textbook content 113
about theatrical affairs 96
about theatrical history 77
about theatrical illusion 50
about theatrical matters 284
about thirteenth century 106
about threatened species 86
about threefold between 169
about threshold effects 44
about tomorrow because 334
about tradeoffs between 241
about transfer effects 114
about treatment because 103
about treatment centers 122
about treatment choices 567
about treatment effects 1818
about treatment failure 40
about treatment measures 90
about treatment outcome 332
about treatment regimen 148
about treatment regimes 90
about treatment results 135
about treatment success 105
about triangular numbers 62
about tropical diseases 533
about tropical ecology 54
about tropical forests 371
about tropical islands 92
about tropical scenery 70
about troubles between 42
about twentieth century 724
about twilight several 40
about ukrainian culture 60
about ukrainian history 112
about ultimate destiny 48
about ultimate justice 40
about ultimate matters 773
about ultimate origins 494
about ultimate outcome 41
about ultimate purpose 122
about ultimate results 49
about ultimate success 224
about ultimate victory 282
about undergoing surgery 87
about underlying beliefs 78
about underlying factors 133
about underlying medical 60
about underlying motives 164
about unethical behavior 472
about unethical conduct 125
about unreasoning ambition 48
about unsolved murders 206
about unstable national 56
about untimely puberty 45
about untoward effects 84
about unwanted effects 43
about valuable objects 83
about valuable results 42
about variables affecting 57
about variables related 84
about variations between 181
about vertical mergers 111
about vicarious suffering 86
about victorian britain 55
about victorian culture 88
about victorian society 180
about violations against 43
about virtuous behavior 102
about virtuous conduct 117
about vladimir nabokov 468
about volcanic hazards 54
about washington heights 63
about washington society 109
about werewolf bathtubs 61
about whatever aspects 54
about whatever crossed 45
about whatever decision 70
about whatever entered 45
about whatever happens 511
about whatever matters 62
about whatever objects 57
about whatever problem 151
about whatever product 68
about whatever project 54
about whatever strikes 60
about whatever subject 1148
about whatever thoughts 113
about whatever touched 105
about whenever fortune 57
about wildlife habitat 97
about windfall profits 95
about wireless devices 61
about wireless network 78
about withdrawing support 55
about yosemite national 53
about yourself affects 92
about yourself anymore 63
about yourself because 1489
about yourself becomes 84
about yourself depends 84
about yourself including 51
about yourself outside 88
about yourself tonight 58
about yugoslav affairs 40
above absolute poverty 254
above absolute slavery 100
above accounts suggest 64
above adjacent valleys 134
above algorithm assumes 82
above alkaline solution 59
above analysis affords 78
above analysis applies 1787
above analysis assumed 178
above analysis assumes 1177
above analysis assures 65
above analysis because 148
above analysis becomes 56
above analysis depends 86
above analysis enables 339
above analysis focused 58
above analysis focuses 97
above analysis follows 136
above analysis ignores 113
above analysis implies 457
above analysis permits 85
above analysis regarding 93
above analysis relates 143
above analysis remains 109
above analysis results 606
above analysis revealed 68
above analysis strongly 60
above analysis suggest 102
above approach assumes 117
above argument against 397
above argument amounts 109
above argument applies 652
above argument assumed 42
above argument assumes 378
above argument because 98
above argument becomes 67
above argument depends 188
above argument ignores 57
above argument implies 380
above argument regarding 99
above argument relates 57
above argument remains 47
above articles contain 49
above articles occurring 146
above assembly language 196
above baseline following 68
above beautiful passage 123
above chemical equation 139
above chemical formula 43
above chemical reactions 326
above citations suggest 44
above clinical example 92
above clinical features 541
above clinical picture 379
above clinical studies 56
above comments provide 50
above comments reflect 174
above comments regarding 420
above comments suggest 1005
above computer program 133
above concerning certain 74
above concerning numbers 90
above concerns regarding 58
above condition applies 57
above condition becomes 212
above condition implies 256
above condition reduces 164
above conflict between 111
above consists chiefly 96
above contains several 292
above contrast between 198
above contrast sharply 41
above critical remarks 121
above detailed account 295
above detailed against 50
above diffusion equation 63
above domestic animals 95
above domestic service 97
above downward between 57
above economic factors 165
above editorial appeared 61
above eighteen hundred 603
above eighteen millions 151
above eighteen thousand 582
above elements together 65
above eloquent passage 41
above entitled petition 601
above equality becomes 53
above equality implies 46
above equations because 100
above equations becomes 213
above equations contain 369
above equations denotes 117
above equations derived 91
above equations express 117
above equations follows 48
above equations include 153
above equations involve 86
above equations predict 137
above equations provide 253
above equations reflect 40
above equations require 101
above equations results 636
above equations suggest 235
above equations together 320
above essential features 151
above estimate assumes 40
above etiologic factors 50
above evidence implies 44
above evidence regarding 51
above evidence strongly 149
above examples because 115
above examples concern 278
above examples confirm 79
above examples consist 76
above examples contain 98
above examples include 285
above examples involve 369
above examples involving 63
above examples present 55
above examples provide 338
above examples reflect 161
above examples suffice 447
above examples suggest 2028
above examples support 70
above examples testify 69
above expiatory process 87
above external factors 139
above extracts contain 86
above formulas express 46
above formulas provide 42
above fourteen hundred 861
above fourteen millions 186
above fourteen percent 48
above fourteen several 43
above fourteen thousand 1137
above imagined applies 58
above includes several 145
above inclusion criteria 51
above indicate increase 42
above industry average 1727
above integral becomes 212
above integral equation 767
above integral reduces 162
above interest charges 736
above internal revenue 83
above invariant relation 59
above marginal product 218
above marginal revenue 1548
above meaningless tragedy 57
above mentioned absence 57
above mentioned according 137
above mentioned account 1314
above mentioned address 468
above mentioned adverse 122
above mentioned against 413
above mentioned amounts 664
above mentioned analogy 306
above mentioned ancient 140
above mentioned animals 646
above mentioned appeared 292
above mentioned applies 147
above mentioned arrived 72
above mentioned article 4856
above mentioned artists 272
above mentioned aspects 2786
above mentioned attacks 94
above mentioned attempt 133
above mentioned average 548
above mentioned bacteria 228
above mentioned balance 288
above mentioned because 144
above mentioned becomes 187
above mentioned behavior 254
above mentioned beliefs 92
above mentioned belonged 130
above mentioned between 948
above mentioned booklet 326
above mentioned brethren 43
above mentioned british 476
above mentioned brothers 108
above mentioned brought 109
above mentioned buildings 455
above mentioned capital 142
above mentioned captain 199
above mentioned centers 147
above mentioned central 404
above mentioned channel 81
above mentioned chapter 481
above mentioned charges 648
above mentioned charles 110
above mentioned charter 150
above mentioned chinese 281
above mentioned circles 85
above mentioned circuit 83
above mentioned classes 1510
above mentioned clauses 410
above mentioned college 316
above mentioned columns 92
above mentioned company 827
above mentioned complex 574
above mentioned concept 668
above mentioned concern 143
above mentioned conduct 88
above mentioned congress 147
above mentioned consist 114
above mentioned contact 89
above mentioned contain 323
above mentioned context 297
above mentioned control 386
above mentioned council 148
above mentioned country 252
above mentioned courses 423
above mentioned criteria 3662
above mentioned critics 170
above mentioned culture 158
above mentioned current 317
above mentioned customs 183
above mentioned decision 1729
above mentioned decrease 369
above mentioned decrees 101
above mentioned defects 653
above mentioned degrees 51
above mentioned deities 181
above mentioned demands 845
above mentioned density 107
above mentioned deposit 81
above mentioned designs 176
above mentioned details 575
above mentioned devices 499
above mentioned dialogue 96
above mentioned dilemma 151
above mentioned diseases 1404
above mentioned dispute 100
above mentioned division 471
above mentioned domains 332
above mentioned dynamic 135
above mentioned editions 115
above mentioned effects 4785
above mentioned efforts 320
above mentioned election 47
above mentioned emission 45
above mentioned enzymes 348
above mentioned episode 132
above mentioned epistle 49
above mentioned equation 700
above mentioned estates 42
above mentioned european 572
above mentioned example 2059
above mentioned exchange 374
above mentioned experts 96
above mentioned extract 173
above mentioned extreme 238
above mentioned factors 11204
above mentioned factory 46
above mentioned failure 151
above mentioned features 6693
above mentioned federal 63
above mentioned fifteen 202
above mentioned figures 3403
above mentioned foreign 266
above mentioned formula 962
above mentioned fossils 83
above mentioned friends 176
above mentioned function 366
above mentioned general 2044
above mentioned genetic 51
above mentioned granted 91
above mentioned grounds 382
above mentioned highway 97
above mentioned history 223
above mentioned include 138
above mentioned increase 1157
above mentioned indexes 124
above mentioned inquiry 109
above mentioned involve 41
above mentioned islands 703
above mentioned journal 287
above mentioned judicial 53
above mentioned language 336
above mentioned lecture 136
above mentioned letters 810
above mentioned liberty 56
above mentioned library 115
above mentioned limited 82
above mentioned liquids 123
above mentioned location 123
above mentioned logical 128
above mentioned machine 250
above mentioned markers 89
above mentioned markets 96
above mentioned marriage 67
above mentioned material 1600
above mentioned matters 1448
above mentioned maximum 509
above mentioned measures 4902
above mentioned medical 194
above mentioned members 362
above mentioned memorial 126
above mentioned message 102
above mentioned mineral 148
above mentioned minimum 410
above mentioned missions 43
above mentioned mixture 284
above mentioned modules 139
above mentioned moments 91
above mentioned motives 219
above mentioned muscles 268
above mentioned national 717
above mentioned natural 259
above mentioned natures 54
above mentioned network 145
above mentioned numbers 335
above mentioned objects 2273
above mentioned occasion 221
above mentioned officer 163
above mentioned offices 363
above mentioned official 632
above mentioned operating 97
above mentioned opinions 298
above mentioned optical 159
above mentioned organic 224
above mentioned paintings 98
above mentioned parties 902
above mentioned passage 950
above mentioned patents 53
above mentioned patient 626
above mentioned pattern 394
above mentioned payment 114
above mentioned peculiar 121
above mentioned persons 3166
above mentioned petition 250
above mentioned picture 269
above mentioned pointed 42
above mentioned popular 106
above mentioned portions 100
above mentioned position 542
above mentioned possess 101
above mentioned present 254
above mentioned previous 116
above mentioned priests 45
above mentioned primary 262
above mentioned priority 200
above mentioned private 169
above mentioned problem 5423
above mentioned process 2006
above mentioned produce 40
above mentioned product 217
above mentioned program 443
above mentioned project 1704
above mentioned promise 132
above mentioned proviso 248
above mentioned psychic 43
above mentioned purpose 1509
above mentioned quality 247
above mentioned question 1704
above mentioned railway 166
above mentioned reactions 740
above mentioned reagents 135
above mentioned records 748
above mentioned reforms 249
above mentioned regarding 233
above mentioned regional 210
above mentioned regular 162
above mentioned related 167
above mentioned relates 91
above mentioned relation 1190
above mentioned remaining 40
above mentioned remains 263
above mentioned remarks 652
above mentioned reports 1808
above mentioned request 201
above mentioned require 105
above mentioned research 3230
above mentioned results 10236
above mentioned reviews 249
above mentioned richard 133
above mentioned rituals 108
above mentioned samples 398
above mentioned scenario 157
above mentioned schemes 775
above mentioned schools 849
above mentioned sections 828
above mentioned sectors 484
above mentioned seminar 111
above mentioned sensory 81
above mentioned service 329
above mentioned several 244
above mentioned signals 126
above mentioned society 692
above mentioned solution 552
above mentioned sources 2872
above mentioned spanish 178
above mentioned species 3775
above mentioned spheres 180
above mentioned stations 359
above mentioned statute 596
above mentioned stimuli 192
above mentioned stories 172
above mentioned strains 424
above mentioned streets 90
above mentioned student 105
above mentioned studies 13777
above mentioned subject 1068
above mentioned summary 77
above mentioned support 151
above mentioned supreme 106
above mentioned surface 303
above mentioned surplus 51
above mentioned surveys 580
above mentioned symbols 101
above mentioned systems 1572
above mentioned targets 314
above mentioned temples 214
above mentioned theorists 143
above mentioned thinkers 99
above mentioned thirteen 85
above mentioned thoughts 46
above mentioned tissues 169
above mentioned together 199
above mentioned traffic 95
above mentioned treaties 359
above mentioned treatise 468
above mentioned typical 122
above mentioned usually 42
above mentioned variable 147
above mentioned variants 139
above mentioned variation 360
above mentioned variety 215
above mentioned versions 112
above mentioned vessels 480
above mentioned village 574
above mentioned virtues 296
above mentioned viruses 103
above mentioned volumes 255
above mentioned weakness 122
above mentioned weights 101
above mentioned western 42
above mentioned workers 397
above mentioned writers 882
above militate against 120
above minority balance 48
above momentum equation 45
above negative effects 44
above negative factors 110
above negative results 131
above nineteen hundred 182
above nineteen millions 67
above nineteen thousand 150
above nonlinear equation 131
above objected against 101
above objection against 43
above obtained results 414
above operation repeated 127
above ordinary language 62
above ordinary mankind 137
above ordinary mortals 3100
above ordinary persons 447
above ordinary profits 117
above ordinary society 188
above ordinary thoughts 123
above outlined general 42
above outlined process 149
above outlined program 65
above parallel between 44
above partisan bickering 121
above partition function 54
above passages contain 65
above passages suggest 133
above pecuniary anxiety 40
above personal ambition 749
above personal comfort 178
above personal desires 454
above personal emotions 47
above personal freedom 68
above personal loyalty 66
above personal motives 73
above personal tragedy 45
above personal welfare 49
above physical comfort 82
above physical factors 106
above physical features 41
above physical objects 104
above physical picture 249
above physical weakness 49
above politics because 258
above positive results 44
above potential function 146
above potential sources 40
above probably account 117
above probably applies 42
above probably reflect 126
above problems because 152
above proposed measures 132
above provides several 86
above provides support 240
above provision applies 198
above provision regarding 92
above quantity becomes 43
above quantity divided 46
above questions address 101
above questions because 155
above questions concern 104
above questions depends 49
above questions provide 85
above questions reflect 50
above questions regarding 223
above questions require 156
above questions suggest 270
above quotation alludes 63
above quotation appeared 101
above quotation applies 74
above quotation because 54
above quotation between 46
above quotation implies 721
above quotation reminds 58
above recursion formula 50
above reduction process 45
above relations between 887
above relations provide 172
above relations suggest 49
above reported results 483
above reported studies 160
above reproach because 256
above reproach himself 136
above reproach morally 137
above requires careful 53
above requires several 376
above reviewed studies 172
above reynolds numbers 120
above security measures 200
above selection criteria 314
above selection process 73
above sensible objects 217
above sentence because 62
above sentence implies 41
above situation applies 49
above situation because 40
above specific features 186
above specific gravity 188
above standard deviation 206
above standard solution 50
above suggests several 343
above suggests strongly 178
above supposed against 60
above suspicion because 478
above suspicion himself 135
above symptoms develop 64
above symptoms increase 170
above symptoms persist 62
above symptoms present 194
above symptoms usually 83
above systolic arterial 370
above terraced gardens 52
above therefore becomes 93
above threefold division 157
above threshold amounts 49
above threshold because 114
above threshold current 316
above threshold voltage 318
above transfer function 915
above treatment applies 169
above treatment assumes 147
above tropical forests 132
above unchanged survive 49
above weighted average 507
abuse children because 226
abuse counseling program 133
abuse directed against 3036
abuse directed towards 338
abuse domestic violence 207
abuse education program 1118
abuse exchanged between 151
abuse happened because 66
abuse includes neglect 42
abuse militate against 72
abuse occurred because 257
abuse occurred between 50
abuse occurred outside 56
abuse ordinary language 96
abuse physical neglect 113
abuse potential because 474
abuse potential similar 53
abuse problems because 189
abuse recovery program 576
abuse reduction program 119
abuse treatment because 98
abuse treatment centers 5135
abuse treatment clients 225
abuse treatment clinics 289
abuse treatment efforts 53
abuse treatment history 109
abuse treatment outcome 1099
abuse treatment process 306
abuse treatment program 16641
abuse treatment records 681
abuse treatment research 260
abuse treatment service 74
abuse treatment studies 63
abuse treatment systems 683
abuse violations occurring 55
abuts abruptly against 101
abuts directly against 442
acids actually present 42
acids combined together 63
acids commonly occurring 148
acids commonly present 141
acids containing arsenic 50
acids containing between 57
acids containing several 58
acids initially present 43
acids normally present 877
acres actually planted 53
acres declared surplus 56
acres enclosed between 48
acres formerly devoted 95
acres formerly granted 204
acres occupied between 44
acres situated between 91
acted brutally against 46
acted brutally towards 50
acted cordially together 181
acted directly against 545
acted directly counter 110
acted entirely according 210
acted entirely against 104
acted entirely outside 94
acted honestly according 83
acted honestly towards 105
acted impiously towards 55
acted otherwise because 117
acted otherwise towards 107
acted promptly against 62
acted properly according 43
acted properly because 114
acted properly towards 62
acted severely against 55
acted sometime between 56
acted somewhat hastily 155
acted strictly according 562
acted unfairly against 60
acted unfairly towards 202
acted unjustly against 85
acted unjustly towards 534
acted unkindly towards 83
acted violently against 227
acted violently towards 108
acted wickedly against 123
acted wickedly towards 51
action actually carried 48
action admission program 46
action asserted against 356
action campaign against 688
action challenging certain 66
action challenging johnson 82
action concerning certain 53
action concerning matters 47
action concerning slavery 85
action consists chiefly 97
action consists largely 126
action declared illegal 46
action decreases rapidly 42
action depended largely 62
action deserves eternal 54
action develops rapidly 75
action directed against 4929
action directed outward 122
action directed towards 2968
action directly affecting 166
action directly affects 224
action directly against 1848
action directly depends 91
action directly involving 83
action directly opposed 155
action directly related 208
action doctrine applies 142
action doctrine because 102
action entirely depends 71
action entirely foreign 114
action entirely outside 105
action followed against 43
action followed closely 68
action followed quickly 120
action followed shortly 42
action followed swiftly 120
action happened between 79
action hereafter brought 86
action increases rapidly 117
action initiated against 435
action involves certain 69
action involves efforts 52
action involves increasing 45
action involves several 98
action judgment against 52
action launched against 128
action lawsuits against 2084
action lawsuits brought 420
action lawsuits involving 331
action maintain contact 112
action movement against 128
action normally results 153
action observed between 50
action obviously depends 66
action occurred because 249
action occurred between 280
action occurred despite 43
action occurred outside 81
action occurred shortly 52
action oriented process 40
action oriented program 53
action oriented research 869
action oriented studies 87
action oriented towards 604
action patterns according 51
action patterns because 115
action patterns develop 117
action patterns related 126
action policies adopted 101
action policies because 128
action positions regarding 138
action possible against 128
action possible between 154
action potential according 56
action potential appeared 112
action potential arrives 1210
action potential because 481
action potential becomes 385
action potential between 192
action potential complex 381
action potential current 91
action potential depends 675
action potential differs 144
action potential duration 32818
action potential effects 147
action potential elicits 99
action potential exceeds 42
action potential failure 183
action potential following 1158
action potential follows 147
action potential impulse 50
action potential include 44
action potential increase 51
action potential induced 447
action potential induces 277
action potential invades 1842
action potential invasion 421
action potential latency 117
action potential measured 162
action potential occurring 159
action potential pattern 327
action potential profile 76
action potential prolonging 76
action potential rapidly 86
action potential recording 1039
action potential records 152
action potential reduces 43
action potential releases 884
action potential remains 250
action potential resulting 161
action potential results 2170
action potential returns 83
action potential signals 112
action potential similar 102
action potential studies 532
action potential traveling 671
action potential travels 6456
action potential trigger 77
action potential usually 124
action potential voltage 127
action probably depends 187
action probably results 97
action problems because 145
action problems involving 73
action proceeds according 162
action proceeds against 85
action proceeds rapidly 132
action proceeds smoothly 50
action proceeds swiftly 42
action produced results 124
action produces certain 44
action produces effects 59
action produces results 161
action programs adopted 216
action programs affecting 51
action programs against 328
action programs attempt 176
action programs because 575
action programs benefit 170
action programs carried 118
action programs include 282
action programs including 134
action programs involve 240
action programs involving 410
action programs operate 42
action programs promote 105
action programs provide 230
action programs related 173
action programs require 295
action programs requiring 166
action programs similar 114
action programs usually 99
action projects related 54
action properly brought 538
action proposed against 240
action protects against 44
action protests against 354
action punitive damages 111
action received support 44
action recently brought 42
action remained largely 63
action remained limited 80
action remained obscure 51
action remained unknown 65
action required depends 65
action required regarding 151
action requires careful 136
action requires certain 55
action requires courage 76
action requires freedom 76
action requires several 82
action respecting matters 80
action respecting society 89
action resulted because 87
action selection function 79
action selection network 109
action selection problem 219
action selection process 391
action sequence involving 121
action seriously injures 229
action severely limited 58
action silently attends 47
action somewhat similar 346
action somewhat suspect 86
action spectrum closely 53
action spectrum similar 86
action spectrum studies 458
action strictly limited 91
action subsisting against 296
action subsisting between 76
action suddenly becomes 76
action survived against 71
action survives against 201
action thereafter brought 91
action therefore becomes 260
action therefore depends 108
action therefore exactly 92
action thereupon against 135
action threatened against 71
action whatever against 377
action whatever depends 63
action whenever feasible 43
action whenever occasion 57
actor believes himself 44
actor esteemed happier 45
actor imagines himself 42
actor laurence olivier 319
actor lawrence barrett 182
actor presents himself 63
actor recently arrived 41
actor struggling against 72
actor suddenly appeared 43
acute agitated behavior 41
acute allergic contact 266
acute allergic reactions 2249
acute altitude illness 69
acute antimony poisoning 47
acute arthritic attacks 77
acute arthritis affecting 67
acute arthritis following 49
acute arthritis involving 95
acute asthmatic attacks 1539
acute asthmatic episode 480
acute asthmatic patient 76
acute asthmatic reactions 48
acute bacterial diseases 238
acute bacterial invasion 61
acute bronchial catarrh 722
acute cerebral abscess 269
acute cerebral diseases 110
acute cerebral effects 62
acute cerebral infarct 251
acute cerebral insults 62
acute cerebral softening 161
acute chemical poisoning 197
acute clinical attacks 92
acute clinical effects 100
acute clinical episode 109
acute clinical features 184
acute clinical illness 344
acute clinical picture 287
acute clinical problem 71
acute complete rupture 56
acute condition affecting 50
acute condition involving 42
acute condition occurring 47
acute condition requiring 89
acute condition usually 50
acute conflict between 1923
acute contrast between 256
acute coronary arterial 277
acute coronary attacks 67
acute coronary closure 62
acute coronary episode 140
acute coronary failure 199
acute coronary ligation 129
acute coronary patient 261
acute coronary thrombus 46
acute critical faculty 305
acute critical illness 188
acute critical insight 87
acute cutaneous diseases 47
acute distress because 140
acute distress following 52
acute divisions between 56
acute domestic problem 64
acute economic decline 89
acute economic problem 224
acute economic suffering 87
acute emotional arousal 56
acute emotional problem 44
acute emotional reactions 253
acute emotional turmoil 139
acute emotional upheaval 65
acute epidemic diseases 230
acute epidural abscess 398
acute episodes requiring 63
acute episodes usually 65
acute episodic illness 124
acute eruptive diseases 168
acute exercise effects 80
acute exhausting diseases 53
acute exposure effects 58
acute exposure include 88
acute exposure results 54
acute exposure studies 239
acute feverish illness 100
acute financial anxiety 58
acute financial position 81
acute financial problem 210
acute financial straits 75
acute financial trouble 72
acute financial worries 74
acute fluoride poisoning 620
acute glaucoma attacks 117
acute glaucoma because 51
acute glaucoma include 44
acute herniated nucleus 226
acute hospital service 53
acute hydrogen sulfide 175
acute infection because 102
acute infection following 80
acute infection include 126
acute infection involving 204
acute infection occurring 63
acute infection present 43
acute infection resulting 53
acute infection results 154
acute infection usually 208
acute injuries because 53
acute injuries include 45
acute internal anxiety 53
acute internal carotid 77
acute internal tensions 47
acute irritant contact 216
acute irritant effects 66
acute irritant poisoning 294
acute leukemic process 63
acute lymphoid leukemia 5878
acute manpower problem 67
