ace tone phosphate 103
and have covariance 43
and have creatively 90
and have critiqued 128
and have crucified 873
and have currently 128
and have curtailed 223
and have curtained 57
and have customers 313
and have cytoplasm 96
and have cytotoxic 47
and have daughters 186
and have decidedly 208
and have decimated 58
and have decorated 289
and have decoration 52
and have dedicated 1541
and have defaulted 100
and have defective 208
and have defensive 44
and have deficient 98
and have definable 48
and have deflected 56
and have defrauded 69
and have delegated 510
and have delighted 746
and have delimited 45
and have delineated 329
and have delivered 3894
and have democracy 71
and have dendrites 85
and have denounced 790
and have densities 389
and have dependent 203
and have deposited 1146
and have depressed 471
and have depression 40
and have descended 1652
and have described 9715
and have desirable 309
and have desolated 63
and have despaired 160
and have desperate 132
and have despoiled 71
and have destroyed 4594
and have detracted 83
and have devastating 526
and have developed 55250
and have diagnostic 147
and have different 46523
and have difficult 243
and have digestive 91
and have dignified 200
and have dimensions 658
and have diminishing 48
and have directions 160
and have disagreed 396
and have disavowed 79
and have disbursed 43
and have discarded 1109
and have discerned 233
and have disclosed 693
and have discourse 52
and have discretion 278
and have discussed 9165
and have discussion 214
and have disdained 113
and have disengaged 63
and have disgraced 290
and have disguised 139
and have disgusted 69
and have dismissed 1210
and have disobeyed 194
and have disparate 82
and have dispelled 126
and have dispensed 420
and have dispersed 540
and have displaced 731
and have displayed 2179
and have displeased 73
and have disproved 77
and have disrupted 280
and have dissected 144
and have dissented 40
and have dissolved 413
and have dissuaded 52
and have distanced 189
and have distended 57
and have distilled 110
and have distorted 645
and have disturbed 682
and have divergent 318
and have documents 172
and have dominance 42
and have dominated 1339
and have domination 44
and have doubtless 2336
and have doughnuts 50
and have downgraded 48
and have duplicate 117
and have dutifully 57
and have eccentric 73
and have economies 111
and have effective 1085
and have efficient 374
and have elaborate 721
and have elegantly 43
and have elephants 63
and have elevations 98
and have elsewhere 474
and have emergency 347
and have emigrated 314
and have eminently 69
and have empirical 177
and have employees 574
and have empowered 291
and have encircled 92
and have endangered 321
and have endeavored 7326
and have endurance 181
and have energized 57
and have engendered 579
and have engineered 105
and have enjoyable 99
and have enjoyment 190
and have enlivened 75
and have enshrined 181
and have entrances 94
and have entrusted 655
and have enunciated 81
and have enveloped 67
and have envisaged 115
and have envisioned 80
and have equipment 784
and have equitable 66
and have escalated 160
and have especially 1494
and have estimated 1817
and have estimates 81
and have eternally 60
and have evacuated 81
and have evaluated 1268
and have evergreen 60
and have everlasting 1248
and have everybody 2240
and have evidenced 235
and have evidently 3368
and have excavated 176
and have exceedingly 268
and have excellent 7997
and have exceptions 91
and have excessive 453
and have exclaimed 273
and have exclusive 1149
and have executive 126
and have exemplary 55
and have exercised 4772
and have exercises 124
and have exhausted 1527
and have exhibited 2772
and have existence 416
and have expatiated 258
and have expedited 41
and have expensive 257
and have expertise 660
and have explained 5203
and have exploited 1115
and have explosive 67
and have expounded 293
and have expressed 11462
and have expression 70
and have expressly 533
and have exquisite 94
and have extensions 93
and have extensive 4231
and have extracted 715
and have extremely 2255
and have factories 91
and have faculties 60
and have faithfully 1129
and have falsified 114
and have fantasies 317
and have fantastic 148
and have fascinating 183
and have favorable 592
and have fearlessly 75
and have fervently 55
and have festivals 94
and have fireworks 47
and have flattened 474
and have flattered 119
and have flourishing 216
and have fluctuating 128
and have followers 101
and have foolishly 126
and have forbidden 1096
and have foresight 202
and have foresworn 64
and have forfeited 1181
and have forgotten 13492
and have fortified 499
and have forwarded 697
and have foundered 89
and have fountains 54
and have frequency 109
and have frightening 42
and have frittered 41
and have fulfilled 2053
and have functional 478
and have functioned 2233
and have furnished 6120
and have furniture 86
and have gallantly 52
and have galleries 64
and have generally 19117
and have generated 5081
and have generation 50
and have genuinely 149
and have gladdened 43
and have glandular 87
and have glorified 400
and have gloriously 40
and have graciously 276
and have gradients 73
and have gradually 6696
and have graduated 1424
and have gratified 271
and have gratitude 127
and have groceries 47
and have handrails 55
and have happiness 241
and have harmonious 113
and have harnessed 199
and have harvested 167
and have henceforth 167
and have hesitated 384
and have heuristic 45
and have hexagonal 56
and have histories 448
and have honorable 162
and have honorably 83
and have hopefully 174
and have hospitals 61
and have household 262
and have humiliated 44
and have hydraulic 63
and have hysterics 233
and have identical 4109
and have illegally 49
and have illumined 73
and have imaginary 104
and have immensely 210
and have imperfect 114
and have implanted 215
and have important 7091
and have impressed 1199
and have imprinted 136
and have incendiary 94
and have incentive 60
and have incipient 49
and have inclusions 51
and have incorrect 53
and have increasingly 2976
and have indelibly 69
and have indicated 9238
and have industrial 175
and have inflicted 1223
and have influence 5466
and have inhabited 363
and have inherited 1902
and have inhibited 311
and have initiative 220
and have injections 48
and have innovated 71
and have insatiable 60
and have inscribed 420
and have inspected 335
and have inspection 52
and have installed 2017
and have instanced 119
and have instantly 214
and have instilled 396
and have instincts 43
and have insulated 115
and have insulation 104
and have insurance 244
and have integrity 680
and have intensely 78
and have intensive 158
and have intentions 207
and have interbred 89
and have interesting 1368
and have interests 1256
and have intervals 123
and have intimated 552
and have intricate 165
and have intrigued 94
and have intrinsic 968
and have intrusted 137
and have intuitions 78
and have intuitive 116
and have invariably 2934
and have inveighed 51
and have inventory 44
and have invisible 54
and have irrational 68
and have irregular 3829
and have irrigated 61
and have irrigation 122
and have irritated 70
and have journeyed 303
and have judgments 45
and have justified 2955
and have keystones 73
and have kidnapped 100
and have knowledge 4998
and have languished 84
and have laterally 140
and have leadership 349
and have leftovers 76
and have legalized 59
and have leisurely 40
and have leveraged 121
and have liberally 181
and have liberated 257
and have libraries 107
and have lifetimes 287
and have ligaments 100
and have lightened 190
and have limitless 100
and have literally 976
and have livestock 217
and have localized 219
and have logically 43
and have longstanding 64
and have loyalties 70
and have machinery 123
and have magnified 265
and have magnitude 157
and have malformed 42
and have malignant 49
and have maltreated 51
and have manageable 42
and have managerial 112
and have mandatory 56
and have marshaled 71
and have marvelous 97
and have masculine 105
and have massacred 104
and have materially 838
and have maximized 82
and have measurable 629
and have measurably 61
and have medication 40
and have medicinal 163
and have meditated 345
and have memorized 379
and have menstrual 112
and have metabolic 229
and have microsoft 93
and have militated 84
and have minimized 457
and have ministers 154
and have miserable 41
and have miserably 133
and have misjudged 54
and have misplaced 71
and have mitigated 95
and have mobilized 451
and have moderated 119
and have molecular 968
and have monitored 249
and have monuments 63
and have mortality 44
and have mortgaged 90
and have mortgages 49
and have motivated 581
and have motivation 65
and have mountains 51
and have movements 42
and have municipal 51
and have mutilated 54
and have mysterious 74
and have nationwide 57
and have naturally 1804
and have navigated 58
and have necessary 423
and have neglected 7707
and have negotiated 802
and have neighbors 107
and have nicknamed 51
and have nicknames 203
and have nocturnal 52
and have nominated 559
and have normative 105
and have notarized 344
and have noticeable 137
and have noticeably 148
and have nourished 771
and have nullified 66
and have numerical 99
and have nutritive 43
and have objections 45
and have objective 460
and have obligated 54
and have observers 96
and have occasional 871
and have occasioned 1838
and have octagonal 44
and have officially 290
and have officiated 74
and have operations 244
and have operators 50
and have oppressed 292
and have optimized 103
and have organized 4795
and have ourselves 1758
and have outbursts 71
and have outlasted 99
and have outstanding 862
and have outwardly 41
and have overlapping 774
and have overruled 61
and have oversight 160
and have overtaken 194
and have overthrown 351
and have overtones 58
and have ownership 406
and have painfully 149
and have panoramic 41
and have parallels 339
and have paralyzed 140
and have paroxysms 49
and have particles 70
and have partitions 43
and have partnered 72
and have passengers 42
and have passionate 151
and have passports 55
and have patiently 580
and have patterned 127
and have peacefully 41
and have peculated 43
and have peculiarly 102
and have pedigrees 42
and have penalized 61
and have penalties 78
and have penetrating 48
and have pensively 48
and have perceived 1321
and have perception 306
and have perfected 974
and have perfectly 566
and have performed 6246
and have periodical 63
and have permanent 973
and have permission 1052
and have permitted 4392
and have perpetual 1035
and have perplexed 361
and have persisted 3895
and have personnel 461
and have persuaded 1857
and have pertinent 48
and have pervasive 63
and have perverted 344
and have petitioned 503
and have physicians 43
and have piecewise 149
and have pigmented 49
and have plastered 54
and have platforms 56
and have plausible 83
and have plentiful 192
and have plundered 359
and have pointedly 45
and have poisonous 57
and have polarized 65
and have policemen 50
and have political 1528
and have populated 93
and have population 134
and have portrayed 401
and have positioned 294
and have possessed 1500
and have possession 787
and have postponed 661
and have potentials 56
and have practical 1483
and have practiced 3057
and have practices 51
and have pragmatic 40
and have precedent 41
and have precisely 551
and have precluded 229
and have predicted 756
and have preexisting 169
and have preferred 5071
and have premature 51
and have preschool 57
and have presented 9718
and have presently 116
and have preserved 6840
and have president 86
and have pressured 238
and have pretended 499
and have prevailed 3202
and have prevented 5298
and have previously 2529
and have primarily 656
and have primitive 110
and have principal 151
and have priorities 56
and have privately 162
and have privilege 60
and have probative 61
and have proceeded 4315
and have processed 133
and have processes 268
and have prodigious 78
and have production 197
and have professed 1104
and have proffered 326
and have projected 628
and have prominent 1683
and have propelled 115
and have prospects 229
and have prospered 1782
and have protected 1283
and have protection 486
and have protested 849
and have provisions 722
and have prudently 64
and have publicity 52
and have published 8590
and have pugnacious 42
and have pulmonary 159
and have purchased 2550
and have purported 40
and have purposely 842
and have qualified 2700
and have qualities 422
and have quarreled 80
and have quarterly 85
and have questioned 2022
and have quickened 162
and have radically 404
and have ransacked 164
and have rationally 42
and have readjusted 62
and have reaffirmed 301
and have reasonable 2201
and have reasonably 867
and have reasserted 90
and have reawakened 45
and have rebounded 42
and have receptive 112
and have receptors 242
and have reclaimed 186
and have recounted 176
and have recovered 3224
and have recruited 421
and have rectified 88
and have recurrent 352
and have redefined 290
and have redemption 45
and have redoubled 98
and have redounded 77
and have redundant 145
and have reemerged 77
and have reentered 60
and have reference 2607
and have reflected 2228
and have refocused 58
and have refrained 1740
and have refreshed 120
and have regressed 108
and have regretted 1196
and have regularly 1309
and have regulated 391
and have reinforcing 53
and have rekindled 78
and have relatives 476
and have relegated 718
and have relevance 1992
and have relocated 220
and have remarried 183
and have remodeled 122
and have removable 148
and have renounced 1500
and have renovated 113
and have reoriented 53
and have reparation 126
and have repeatedly 5453
and have replanted 113
and have reporters 46
and have repressed 213
and have reprinted 161
and have repudiated 306
and have requested 4632
and have requisite 66
and have researched 418
and have resembled 112
and have resettled 79
and have residence 71
and have residents 50
and have resolution 133
and have resonance 199
and have resources 801
and have respected 577
and have responded 4562
and have responses 118
and have restarted 54
and have resultant 126
and have retaliated 72
and have retentive 46
and have retracted 94
and have retrieved 87
and have reverence 500
and have revisited 62
and have rewritten 327
and have ribosomes 44
and have ridiculed 145
and have rotational 57
and have routinely 209
and have ruthlessly 140
and have sabotaged 45
and have sanctioned 358
and have satellite 287
and have satisfied 2805
and have saturated 67
and have scalloped 258
and have scattered 2323
and have scheduled 441
and have schedules 84
and have sclerotic 42
and have scrambled 180
and have scratched 80
and have scribbled 83
and have secondary 447
and have sedentary 41
and have segmented 107
and have selective 131
and have selfishly 109
and have sensations 141
and have sensitive 165
and have sentenced 172
and have sentences 46
and have sentinels 126
and have separated 2118
and have sequenced 47
and have sequences 56
and have sequential 45
and have seventeen 77
and have severally 118
and have shallower 205
and have sharpened 219
and have shattered 246
and have sheltered 194
and have shortened 534
and have shortness 47
and have shoulders 104
and have shuddered 352
and have sidewalks 68
and have signified 526
and have similarly 889
and have simulated 265
and have sincerely 381
and have sincerity 45
and have situations 44
and have skeletons 65
and have slandered 81
and have sleepless 56
and have socialized 49
and have sojourned 71
and have solicited 436
and have someplace 149
and have sometimes 16465
and have somewhere 437
and have sovereign 68
and have spearheaded 106
and have specialist 183
and have specified 1238
and have specimens 127
and have spherical 158
and have spiritual 547
and have sponsored 697
and have sprinkled 68
and have stability 150
and have staggered 70
and have stagnated 96
and have stainless 60
and have standards 248
and have stationary 46
and have statutory 167
and have stiffened 63
and have stimulating 64
and have strategic 197
and have stretched 547
and have structure 251
and have struggled 2521
and have studiously 512
and have subjected 1620
and have subjoined 120
and have submerged 67
and have submitted 4121
and have subsidiary 99
and have subsisted 241
and have substance 254
and have subverted 101
and have succeeded 16956
and have successes 57
and have succession 186
and have succumbed 675
and have suggested 23352
and have summarily 58
and have sumptuous 41
and have suppliers 40
and have supported 5888
and have surpassed 591
and have surpluses 58
and have surprised 284
and have surrounding 103
and have suspected 420
and have suspended 319
and have suspicions 44
and have sustained 2948
and have swaggered 63
and have swallowed 432
and have sweethearts 41
and have symmetric 83
and have sympathies 67
and have tabulated 359
and have tarnished 86
and have technical 360
and have telephone 162
and have television 356
and have temporary 255
and have tentacles 1143
and have tentative 44
and have terminals 89
and have terrified 53
and have testified 1185
and have testimony 81
and have thankfully 66
and have thanksgiving 167
and have themselves 7429
and have thenceforth 47
and have theological 48
and have theoretical 179
and have thoroughly 1713
and have thresholds 60
and have throughout 798
and have tightened 185
and have tolerable 138
and have tolerably 163
and have tolerance 132
and have tolerated 414
and have tormented 75
and have traditions 164
and have transient 75
and have transition 54
and have transport 124
and have traversed 591
and have treatments 61
and have triggered 321
and have triumphed 649
and have truncated 62
and have typically 1277
and have unbounded 209
and have uncertain 299
and have uncovered 1746
and have undefined 40
and have undeniably 55
and have undergone 19139
and have undivided 49
and have undoubted 100
and have unfailingly 54
and have unfamiliar 47
and have unfeigned 53
and have unhappily 127
and have uniformly 4279
and have unimpeded 44
and have universal 617
and have unknowingly 43
and have unlimited 1468
and have unluckily 107
and have unpleasant 342
and have unraveled 49
and have unrelated 46
and have unreliable 46
and have unsettled 220
and have unusually 442
and have unwittingly 265
and have upbraided 67
and have validated 323
and have varieties 41
and have vegetation 48
and have venerated 48
and have verandahs 50
and have vesicular 93
and have virtually 4220
and have visitation 114
and have voluntary 63
and have warranted 100
and have wavelengths 440
and have weaknesses 102
and have whatsoever 60
and have whispered 156
and have wholesome 63
and have widespread 735
and have willfully 102
and have withdrawal 66
and have witnessed 6720
and have witnesses 338
and have wonderful 1213
and have workshops 91
and have worldwide 326
and have worshiped 519
and have worthwhile 52
and have wrongfully 56
and have yellowish 199
and have youngsters 83
and having abandoned 1741
and having abdicated 74
and having abolished 193
and having absconded 111
and having abstained 131
and having abundance 370
and having accidents 188
and having accordingly 639
and having accounted 101
and having acquitted 281
and having additional 392
and having addressed 765
and having adjourned 115
and having advantage 67
and having advocated 257
and having affiliated 43
and having afternoon 188
and having afterward 292
and having alienated 162
and having allocated 45
and having alternate 94
and having altogether 381
and having announced 1076
and having anonymous 60
and having apertures 127
and having appetites 42
and having applauded 71
and having appointed 6325
and having appraised 48
and having arbitrary 61
and having arguments 110
and having artificial 92
and having artillery 40
and having assaulted 165
and having assembled 3574
and having associated 875
and having association 44
and having assurance 135
and having attempted 1277
and having attitudes 54
and having attracted 724
and having audiences 40
and having augmented 135
and having authorized 175
and having automatic 54
and having available 723
and having awareness 66
and having backwards 42
and having banqueted 62
and having barbecues 48
and having bargained 224
and having beneficial 41
and having benefited 255
and having biological 52
and having blackened 76
and having blockaded 70
and having bolstered 40
and having butchered 130
and having canvassed 58
and having carefully 4784
and having cautiously 90
and having certainly 206
and having certified 96
and having challenged 139
and having champagne 48
and having character 135
and having chartered 68
and having chastised 114
and having cherished 62
and having christmas 157
and having clambered 100
and having clarified 111
and having cocktails 118
and having colleagues 80
and having collected 6600
and having comforted 208
and having commanded 1030
and having commenced 936
and having commended 430
and having commented 184
and having commercial 107
and having committed 6811
and having community 112
and having compacted 59
and having compassed 46
and having compassion 894
and having compelled 748
and having competent 97
and having completed 7298
and having conceived 1604
and having concerted 1020
and having concluded 5133
and having concurred 41
and having condemned 390
and having conditions 55
and having conducted 1665
and having conferred 2245
and having confessed 1527
and having confirmed 799
and having conflicting 117
and having conflicts 80
and having conformed 96
and having connected 553
and having connection 179
and having conquered 4238
and having consented 554
and having consigned 331
and having conspired 125
and having consulted 2933
and having consumers 40
and having contacted 55
and having contained 54
and having contented 41
and having contingency 41
and having continual 166
and having continued 4565
and having contracts 95
and having contrived 592
and having conversed 760
and having converted 720
and having convicted 272
and having convinced 3086
and having corporate 60
and having corrected 377
and having correctly 89
and having corrupted 157
and having counseled 49
and having countless 94
and having crucified 57
and having customers 134
and having cylinders 85
and having daughters 62
and having debauched 151
and having decorated 123
and having dedicated 319
and having delegated 117
and having delighted 54
and having delineated 138
and having delivered 4470
and having denounced 194
and having densities 47
and having dependent 100
and having deposited 1964
and having descended 1306
and having described 1702
and having desirable 61
and having despaired 94
and having despoiled 85
and having destroyed 2682
and having developed 5179
and having different 7374
and having difficult 59
and having dimensions 424
and having directions 89
and having disbanded 57
and having discarded 391
and having discerned 143
and having disclosed 189
and having discussed 2241
and having discussion 69
and having disdained 46
and having disengaged 166
and having disgraced 55
and having disguised 302
and having dislodged 86
and having dismissed 1568
and having disobeyed 91
and having dispelled 68
and having dispensed 104
and having dispersed 485
and having displaced 115
and having displayed 556
and having dissected 70
and having dissolved 353
and having distorted 52
and having disturbed 124
and having divergent 52
and having dominated 53
and having doubtless 216
and having dutifully 78
and having effective 239
and having efficient 69
and having elaborate 100
and having elsewhere 55
and having embezzled 45
and having emergency 106
and having emigrated 315
and having employees 357
and having empowered 112
and having encircled 193
and having endeavored 316
and having engineered 44
and having ensconced 95
and having entrances 54
and having entrapped 64
and having entrusted 414
and having enunciated 43
and having enveloped 86
and having equipment 253
and having especially 171
and having estimated 431
and having evacuated 120
and having evaluated 136
and having everybody 430
and having evidently 477
and having excavated 206
and having exceedingly 129
and having excellent 767
and having excessive 113
and having exclaimed 175
and having exclusive 265
and having executive 161
and having exercised 778
and having exhausted 3598
and having exhibited 1357
and having existence 93
and having exorcised 48
and having expatiated 99
and having expensive 96
and having expertise 223
and having explained 3066
and having exploited 64
and having expounded 76
and having expressed 3257
and having expressly 115
and having extensive 698
and having extracted 558
and having extremely 231
and having faithfully 351
and having fantasies 164
and having fantastic 41
and having favorable 65
and having fervently 43
and having flattened 71
and having flattered 93
and having foolishly 47
and having forbidden 164
and having foresight 47
and having forfeited 281
and having forgotten 1737
and having fortified 1105
and having forwarded 119
and having freighted 93
and having fulfilled 1969
and having functional 69
and having functioned 55
and having furnished 2535
and having gallantly 62
and having garrisons 49
and having generally 898
and having generated 130
and having glorified 121
and having gloriously 51
and having graciously 156
and having gradually 556
and having graduated 808
and having gratified 436
and having harnessed 63
and having hesitated 93
and having hurriedly 109
and having hysterics 143
and having identical 631
and having imaginary 59
and having imperfect 53
and having implanted 86
and having important 618
and having impressed 244
and having increasingly 54
and having indicated 2027
and having inflicted 424
and having influence 573
and having inherited 1272
and having initiative 47
and having inscribed 303
and having inspected 874
and having installed 418
and having instantly 149
and having insulated 51
and having insurance 187
and having integrity 219
and having intentions 65
and having interesting 190
and having interests 566
and having intimated 554
and having intrinsic 79
and having intrusted 145
and having invariably 152
and having inveigled 48
and having irregular 175
and having irrigated 50
and having journeyed 560
and having justified 653
and having knowledge 2203
and having languished 53
and having leadership 114
and having leisurely 129
and having liberally 83
and having liberated 219
and having lightened 87
and having literally 240
and having machinery 50
and having magnitude 103
and having massacred 134
and having meditated 248
and having memorized 47
and having menstrual 40
and having mobilized 51
and having moistened 435
and having molecular 181
and having mortgaged 85
and having naturally 283
and having navigated 69
and having necessary 92
and having neglected 1070
and having negotiated 242
and having neighbors 74
and having nominated 450
and having nourished 50
and having objective 207
and having observers 44
and having occasional 453
and having occasioned 150
and having officially 58
and having officiated 89
and having operations 60
and having oppressed 42
and having organized 732
and having ourselves 205
and having outstanding 123
and having overlapping 64
and having overtaken 620
and having overthrown 786
and having ownership 79
and having parallels 41
and having patiently 132
and having perceived 1151
and having perfected 1051
and having perfectly 173
and having performed 5266
and having permanent 182
and having permission 266
and having permitted 423
and having perpetual 428
and having persisted 122
and having personnel 83
and having persuaded 1805
and having petitioned 151
and having plastered 46
and having platforms 55
and having pleasantly 48
and having plundered 2104
and having political 345
and having population 44
and having portrayed 42
and having positioned 42
and having possessed 1064
and having possession 710
and having postponed 126
and having practical 236
and having practiced 444
and having precarious 96
and having precisely 211
and having precluded 66
and having predicted 109
and having preferred 265
and having presented 2481
and having presently 310
and having preserved 634
and having pretended 311
and having prevailed 1107
and having prevented 345
and having previously 4532
and having primarily 74
and having principal 67
and having privately 390
and having proceeded 2647
and having processes 65
and having production 144
and having professed 300
and having proffered 141
and having projected 227
and having prominent 158
and having prospects 74
and having prospered 180
and having protected 187
and having protested 180
and having provisions 187
and having prudently 73
and having published 3081
and having purchased 3042
and having purloined 80
and having purposely 167
and having qualified 492
and having qualities 136
and having quarreled 91
and having quartered 293
and having questioned 482
and having ransacked 97
and having reaffirmed 67
and having reasonable 601
and having reasonably 95
and having reclaimed 42
and having recounted 109
and having recovered 2936
and having recrossed 93
and having recruited 402
and having reference 2627
and having reflected 704
and having refrained 89
and having refreshed 1682
and having regularly 119
and having regulated 171
and having relatives 293
and having relegated 41
and having relevance 125
and having remounted 49
and having renounced 801
and having repeatedly 778
and having repressed 46
and having repudiated 107
and having requested 1305
and having researched 130
and having resources 184
and having respected 45
and having responded 186
and having retrieved 108
and having reverence 79
and having rewritten 49
and having sanctioned 70
and having satisfied 14932
and having saturated 111
and having sauntered 45
and having scattered 551
and having scrambled 120
and having scratched 129
and having secondary 89
and having sensations 114
and having separated 990
and having seventeen 50
and having severally 86
and having sharpened 176
and having sheltered 113
and having shortened 140
and having signified 540
and having similarly 147
and having sincerely 43
and having skilfully 79
and having sojourned 98
and having solicited 162
and having sometimes 680
and having somewhere 138
and having specified 364
and having spiritual 217
and having sprinkled 492
and having standards 90
and having statutory 54
and having strategic 42
and having stretched 566
and having structure 46
and having struggled 452
and having subjected 550
and having submitted 1072
and having subsisted 42
and having substance 124
and having subverted 103
and having succeeded 6917
and having succumbed 113
and having suggested 1600
and having supported 350
and having surpassed 81
and having surprised 1003
and having suspected 55
and having suspended 534
and having suspicions 47
and having sustained 2103
and having swallowed 903
and having sympathies 41
and having technical 106
and having telephone 43
and having temporary 57
and having terrified 90
and having testified 241
and having themselves 1297
and having thoroughly 1607
and having throughout 299
and having tightened 59
and having tolerable 48
and having tolerance 41
and having tradesman 101
and having traditions 47
and having travailed 43
and having traversed 1497
and having triumphed 250
and having unbounded 112
and having unbuckled 40
and having uncovered 257
and having undergone 4673
and having undoubted 74
and having undressed 270
and having uniformly 122
and having universal 177
and having unlimited 332
and having unpleasant 41
and having unsaddled 42
and having unscrewed 42
and having unusually 67
and having unwittingly 51
and having upbraided 79
and having virtually 472
and having wavelengths 75
and having whispered 591
and having wholesome 45
and having widespread 60
and having witnessed 2886
and having witnesses 71
and having wonderful 322
and having worshiped 54
and having yesterday 86
and haying equipment 187
and haying machinery 66
and haying operations 49
and haze particles 149
and hazy afternoon 105
and hazy antiquity 48
and hazy appearance 238
and hazy conception 42
and hazy conditions 114
and hazy distances 102
and hazy impression 44
and hazy knowledge 115
and hazy mountains 143
and hdtv algorithms 80
and hdtv standards 47
and heading different 62
and heading downriver 100
and heading downstream 214
and heading downwards 43
and heading indicator 229
and heading northwards 120
and heading operations 55
and heading reference 1234
and heading somewhere 75
and heading southwards 98
and heading westwards 69
and heads decorated 56
and heads downstream 125
and heads generally 53
and heads perfectly 44
and heads projected 44
and heads protruded 65
and heads scattered 53
and heads separated 47
and heads stretched 103
and heads themselves 46
and heads uncovered 151
and heady fragrance 180
and healing abilities 550
and healing associated 60
and healing available 76
and healing campaigns 71
and healing character 40
and healing commences 42
and healing community 161
and healing compassion 45
and healing continued 65
and healing continues 75
and healing dimensions 72
and healing exercises 123
and healing fractures 457
and healing generally 110
and healing illnesses 103
and healing influence 1740
and healing ingredients 95
and healing instincts 50
and healing intentions 50
and healing knowledge 186
and healing ligaments 64
and healing medicines 330
and healing meditation 97
and healing movements 344
and healing nutrients 42
and healing ointments 172
and healing ourselves 198
and healing phenomena 55
and healing potentials 46
and healing practices 3890
and healing principle 79
and healing processes 3442
and healing qualities 949
and healing resources 113
and healing responses 241
and healing sometimes 41
and healing spiritual 47
and healing statesmen 48
and healing technique 42
and healing themselves 93
and healing throughout 216
and healing traditions 583
and healing treatments 74
and healing vibrations 47
and healing workshops 108
and health abstracts 49
and health accounted 81
and health activists 504
and health advocates 1246
and health altogether 44
and health amendment 53
and health amenities 162
and health appliances 57
and health appraisal 99
and health arguments 77
and health assistant 279
and health associated 180
and health associates 102
and health association 4900
and health assurance 226
and health attitudes 621
and health available 72
and health awareness 1185
and health bulletins 114
and health campaigns 821
and health certainly 42
and health challenges 974
and health charities 75
and health commission 1330
and health committee 3470
and health community 303
and health companies 366
and health complaint 52
and health complexes 41
and health compliance 210
and health component 89
and health concluded 187
and health concludes 40
and health conditions 18208
and health conducted 159
and health connection 66
and health consisted 118
and health consumers 291
and health contained 93
and health continued 206
and health continues 115
and health contracts 310
and health convention 309
and health counselor 175
and health coverages 143
and health curricula 106
and health databases 95
and health described 57
and health destroyed 50
and health determine 46
and health developed 116
and health dimensions 198
and health directors 78
and health disasters 119
and health discourse 163
and health discussed 56
and health disorders 433
and health disparity 52
and health districts 500
and health disturbed 50
and health documents 107
and health economics 2879
and health economist 62
and health educators 6946
and health emergency 74
and health employees 140
and health endpoints 86
and health enthusiasts 92
and health epidemics 51
and health equipment 495
and health especially 100
and health estimated 110
and health estimates 317
and health evaluation 347
and health excellent 63
and health exercises 154
and health exhibition 101
and health expertise 89
and health faculties 82
and health foundation 532
and health framework 63
and health generally 530
and health gradually 159
and health handicaps 224
and health hazardous 68
and health histories 1273
and health increasingly 75
and health indicated 40
and health indicates 152
and health indicator 107
and health industrial 54
and health influence 232
and health initiative 458
and health inspection 2366
and health inspector 333
and health institute 397
and health insurance 101908
and health interests 549
and health interview 51
and health invariably 116
and health knowledge 2482
and health leadership 46
and health libraries 98
and health lifestyle 470
and health magazines 557
and health maintaining 59
and health ministers 408
and health monograph 1062
and health motivation 178
and health movements 301
and health naturally 49
and health necessary 139
and health operations 127
and health ordinance 133
and health pamphlets 67
and health perception 276
and health permitted 363
and health personnel 6374
and health phenomena 165
and health physicist 67
and health potentials 77
and health practices 10756
and health presented 158
and health preserved 138
and health pressures 57
and health prevented 94
and health prevention 446
and health priorities 382
and health processes 397
and health production 140
and health profession 486
and health programming 320
and health promoters 549
and health promotions 79
and health proposals 64
and health prospects 150
and health protection 12930
and health providers 5462
and health provisions 1614
and health publicity 133
and health published 359
and health publishes 40
and health qualities 64
and health quarterly 74
and health recovered 67
and health reference 105
and health referrals 55
and health reformers 538
and health regulation 3496
and health reporters 80
and health represent 107
and health researcher 105
and health resources 3020
and health responses 129
and health secretary 103
and health situations 362
and health societies 110
and health specialist 310
and health standards 23991
and health statistic 121
and health structure 83
and health subsidies 129
and health sustained 88
and health sympathize 68
and health symposium 57
and health technical 406
and health technician 115
and health textbooks 77
and health themselves 80
and health throughout 687
and health traditions 70
and health transition 348
and health treatments 293
and health viewpoint 43
and health workforce 62
and health workshops 56
and health worldwide 105
and heard additional 55
and heard addresses 123
and heard afterward 103
and heard alcibiades 49
and heard approaching 50
and heard arguments 493
and heard aristotle 111
and heard churchill 80
and heard cockcrows 85
and heard confession 151
and heard confirmed 146
and heard convinced 335
and heard correctly 77
and heard countless 150
and heard criticism 55
and heard described 97
and heard different 166
and heard discussed 159
and heard elsewhere 148
and heard encouraging 137
and heard especially 55
and heard everybody 112
and heard excellent 93
and heard explosions 102
and heard expressed 78
and heard footsteps 980
and heard fragments 97
and heard generally 45
and heard gladstone 73
and heard imaginary 88
and heard important 40
and heard impressed 61
and heard indicated 48
and heard ineffable 101
and heard interesting 47
and heard mysteries 66
and heard mysterious 136
and heard occasional 89
and heard ourselves 71
and heard patiently 85
and heard perfectly 77
and heard precisely 129
and heard presently 73
and heard president 595
and heard previously 49
and heard privately 45
and heard professor 143
and heard quickened 71
and heard regularly 97
and heard repeatedly 168
and heard roosevelt 51
and heard sometimes 43
and heard somewhere 49
and heard sorrowful 81
and heard suggested 46
and heard testimony 1031
and heard themselves 348
and heard throughout 767
and heard traditions 45
and heard virtually 43
and heard whispered 182
