dam was placed across the 72
does not merely inform the 44
does not merely inform us 68
does not merely intend to 124
does not merely invert the 57
does not merely listen to 73
does not merely menace the 80
does not merely mirror the 87
does not merely modify the 43
does not merely occupy the 48
does not merely oppose the 47
does not merely permit it 58
does not merely permit the 91
does not merely recall the 124
does not merely record the 118
does not merely reduce the 121
does not merely refuse to 52
does not merely reject the 118
does not merely relate the 70
does not merely relate to 363
does not merely remain in 60
does not merely remind us 56
does not merely render the 51
does not merely report on 49
does not merely report the 91
does not merely reside in 318
does not merely result in 212
does not merely return to 103
does not merely strive to 58
does not merely submit to 93
does not merely suffer the 66
does not merely supply the 70
does not notice whether it 43
does not notice whether the 45
does not oblige anyone to 123
does not oblige states to 167
does not obtain access to 66
does not openly attack the 92
does not openly reject the 47
does not oppose itself to 396
does not orient itself to 54
does not permit access to 278
does not permit anyone to 671
does not permit belief in 42
does not permit changes in 49
does not permit changes to 54
does not permit courts to 190
does not permit creation of 41
does not permit itself to 2070
does not permit jurors to 116
does not permit mention of 340
does not permit review of 121
does not permit someone to 57
does not permit states to 209
does not permit waiver of 67
does not pierce through the 74
does not pledge itself to 128
does not pursue further the 50
does not radiate energy in 56
does not readily absorb the 59
does not readily accept the 307
does not readily adhere to 180
does not readily adjust to 53
does not readily arrive at 122
does not readily detect the 46
does not readily extend to 154
does not readily follow the 55
does not readily forget the 56
does not readily permit of 75
does not readily permit the 348
does not readily relate to 57
does not readily return to 89
does not readily submit to 316
does not realize income on 75
does not realize itself as 53
does not realize itself in 202
does not recall whether he 95
does not recall whether or 41
does not recall whether the 61
does not recoil before the 67
does not record changes in 53
does not record whether he 276
does not record whether it 66
does not record whether or 164
does not record whether the 435
does not reduce itself to 747
does not reduce merely to 47
does not reduce reality to 59
does not reduce simply to 86
does not regard itself as 3730
does not regard matter as 92
does not regard nature as 281
does not regard virtue as 40
does not reject belief in 48
does not relate clearly to 76
does not relate itself to 488
does not relate merely to 441
does not relate simply to 183
does not relate solely to 443
does not relate whether he 139
does not relate whether it 43
does not relate whether or 88
does not relate whether the 312
does not remain always in 56
does not remain always the 90
does not remain closed in 43
does not remain hidden in 51
does not remain inside the 47
does not remain intact in 43
does not remain locked up 40
does not remain merely an 67
does not remain merely on 45
does not remain merely the 60
does not remain silent on 42
does not remain stable in 59
does not remain standing in 66
does not remain static in 94
does not remain static or 48
does not render homage to 43
does not render itself to 89
does not render obvious the 49
does not report itself at 61
does not report whether he 46
does not report whether or 50
does not report whether the 114
does not reside mainly in 44
does not reside merely in 333
does not reside simply in 255
does not reside solely in 797
does not reside wholly in 55
does not resign itself to 228
does not result merely in 121
does not result simply in 78
does not result unless the 76
does not retreat before the 82
does not return before the 192
does not return enough to 40
does not return through the 160
does not rotate around the 150
does not settle whether the 95
does not shrink before the 154
does not simply accept the 478
does not simply affect the 127
does not simply affirm the 104
does not simply allude to 74
does not simply amount to 312
does not simply assert the 93
does not simply assume the 109
does not simply become an 138
does not simply become the 69
does not simply choose to 66
does not simply convey the 56
does not simply decide to 66
does not simply define the 41
does not simply denote the 99
does not simply depend on 856
does not simply depict the 65
does not simply divide the 40
does not simply double the 103
does not simply entail the 94
does not simply equate the 107
does not simply equate to 56
does not simply excite it 49
does not simply extend the 65
does not simply extend to 82
does not simply follow the 492
does not simply happen by 71
does not simply happen in 45
does not simply happen to 246
does not simply ignore the 209
does not simply intend to 41
does not simply invert the 69
does not simply listen to 70
does not simply measure the 69
does not simply mirror the 260
does not simply negate the 96
does not simply oppose the 83
does not simply record the 153
does not simply reduce the 141
does not simply reduce to 138
does not simply refuse to 66
does not simply regard the 42
does not simply reject the 282
does not simply relate to 276
does not simply remain in 43
does not simply remove the 49
does not simply render the 48
does not simply report the 86
does not simply reside in 189
does not simply result in 405
does not simply retell the 49
does not simply return the 54
does not simply return to 199
does not simply revert to 58
does not simply submit to 126
does not simply supply to 53
does not solely depend on 1086
does not solely relate to 62
does not solely reside in 148
does not stress enough the 72
does not strike anyone as 105
does not submit itself to 572
does not submit readily to 80
does not suffer anyone to 44
does not suffer damage as 43
does not suffer greatly by 46
does not suffer greatly in 41
does not suffer injury on 100
does not suffer itself to 534
does not suffer meekly the 49
does not suffer through the 69
does not supply energy to 62
does not supply enough of 181
does not supply enough to 42
does not supply matter to 42
does not supply oxygen to 51
does not tamely submit to 57
does not thereby assume the 67
does not thereby become an 425
does not thereby become in 98
does not thereby become the 508
does not thereby cancel the 45
does not thereby commit an 91
does not thereby escape the 95
does not thereby infringe the 97
does not thereby intend to 247
does not thereby obtain the 97
does not thereby reduce the 112
does not thereby render it 60
does not thereby render the 87
does not thereby violate the 124
does not therein assume to 70
does not travel across the 155
does not travel around the 114
does not travel beyond the 463
does not travel through the 560
does not unduly affect the 174
does not unduly burden the 238
does not unduly hamper the 41
does not unduly impair the 80
does not unduly prolong the 40
does not unduly strain the 50
does not unduly stress the 50
does not unfold itself in 92
does not vanish before the 47
does not verify whether the 54
does not violate rights of 41
does not wander beyond the 42
does not wander through the 52
does not wholly accept the 82
does not wholly answer the 49
does not wholly conceal the 67
does not wholly depend on 686
does not wholly escape the 216
does not wholly excuse the 42
does not wholly follow the 40
does not wholly ignore the 69
does not wholly reject the 217
does not wholly remove the 183
does not widely differ in 58
does one decide whether an 59
does one decide whether or 127
does one decide whether the 161
does one decide whether to 169
does this always happen to 912
does this belief impose an 65
does this factor affect the 56
does this mainly through the 42
does this partly through the 53
does this person relate to 53
does this person remind me 49
does this policy affect the 159
does this result relate to 75
does this spirit reside to 45
dog can resist smelling at 52
dog has already learned to 276
dog that whines beside me 78
doing any damage except to 53
doing any further damage to 98
doing any further injury to 123
doing any serious damage to 240
doing any serious injury to 117
doing but little damage to 42
doing her simple utmost to 42
doing odd chores around the 40
doth her tender plumes as 73
doth not return through the 42
doth yet remain amongst the 51
dry air passed through the 65
dry air passes through the 41
dry and barren nature of 42
dry and desert regions of 56
dry and dismal desert of 52
dry and harden before the 150
due and proper course of 105
due and proper notice of 168
due and proper notice to 84
due and proper regard to 108
due and proper weight to 58
due and timely notice of 162
due and timely notice to 279
due for another couple of 150
dying son passed through the 55
