damaged the morale of his 41
despite the groans of his 49
despite the horror of his 62
despite the influx of new 156
despite the injury to his 53
despite the limits of his 52
despite the merits of his 42
despite the misery of his 40
despite the murder of his 46
despite the nature of her 42
despite the nature of his 147
despite the nature of its 55
despite the nature of this 43
despite the number of his 61
despite the number of its 59
despite the number of men 73
despite the opinion of his 65
despite the orders of his 69
despite the pleadings of her 59
despite the pleadings of his 186
despite the pounding in his 42
despite the pounding of her 54
despite the rarity of this 42
despite the reality of his 50
despite the rigors of his 46
despite the strain on his 72
despite the strength of her 95
despite the strength of his 376
despite the strength of its 178
despite the strength of our 51
despite the strength of this 91
despite the taunts of his 61
despite the throbbing in his 56
despite the warnings he had 41
despite the warnings of her 209
despite the warnings of his 641
despite the warnings of our 45
despite the weight of her 90
despite the weight of his 288
despite the weight of its 55
despite the wishes of her 88
despite the wishes of his 185
despite the wishes of its 111
despoil the church of its 60
destiny is closed to our 47
destiny is linked to that 74
destiny is linked up with 42
destiny of france in his 58
destiny of nations in his 70
destiny of nations to lead 148
destiny of venice in art 44
destroy it before it can 169
destroy it before it has 79
destroy it before it was 62
destroy it unless it can 47
destroy the agency it has 87
destroy the agency of man 467
destroy the belief in any 49
destroy the belief of his 48
destroy the belief of sin 62
destroy the bodies of men 81
destroy the bridge at that 58
destroy the church of god 929
destroy the credit of all 109
destroy the credit of any 105
destroy the credit of his 108
destroy the credit of our 143
destroy the credit of that 46
destroy the credit of them 61
destroy the credit of this 66
destroy the effect of all 416
destroy the effect of any 153
destroy the effect of both 46
destroy the effect of each 96
destroy the effect of her 122
destroy the effect of his 514
destroy the effect of its 115
destroy the effect of our 78
destroy the effect of real 45
destroy the effect of that 272
destroy the effect of this 256
destroy the empire in idea 52
destroy the empire of this 42
destroy the fabric of his 77
destroy the fabric of our 236
destroy the forest of dean 48
destroy the fruits of his 188
destroy the fruits of our 74
destroy the future of our 57
destroy the houses of all 48
destroy the intent of her 59
destroy the kingdoms of this 44
destroy the limits of its 44
destroy the marrow by too 49
destroy the memory of all 65
destroy the memory of his 48
destroy the memory of our 49
destroy the memory of that 101
destroy the morale of any 47
destroy the morale of his 77
destroy the morale of our 94
destroy the nature of man 63
destroy the nature of things 61
destroy the object of his 300
destroy the object of its 67
destroy the object of our 111
destroy the papers in his 54
destroy the prince at his 46
destroy the purity of her 52
destroy the purity of his 69
destroy the purity of its 54
destroy the purity of our 102
destroy the reality of all 81
destroy the reality of death 69
destroy the reality of his 296
destroy the record of his 73
destroy the rights of all 77
destroy the rights of any 115
destroy the rights of his 69
destroy the rights of man 204
destroy the rights of men 148
destroy the saints of god 60
destroy the sinews of his 49
destroy the source of all 91
destroy the source of his 121
destroy the source of its 49
destroy the source of that 42
destroy the spirit of man 49
destroy the spirit of our 57
destroy the spirit of this 65
destroy the temple of god 2440
destroy the temple of his 90
destroy the traces of his 87
destroy the tribes of his 43
destroy the vitals of our 89
destroy the wisdom of god 62
detailing the events of bar 60
detailing the events of his 110
detailing the events of that 67
detailing the events of this 55
detailing the findings of its 49
detailing the nature of his 64
detailing the result of his 115
details as whether or not 86
details in regard to all 84
details in regard to any 43
details in regard to each 77
details in regard to her 41
details in regard to his 221
details in regard to its 80
details in regard to them 161
details in regard to this 602
details of carrying it out 202
details of events as they 54
details of methods as are 98
details of whether or not 71
details to attend to and 129
details to attend to that 42
detecting the actors in that 67
detecting the disease in its 87
detecting the traces of that 120
develop an amount of heat 105
develop an answer to this 135
develop in detail the idea 68
develop my skills in this 42
develop the artist in them 48
develop the desire to read 56
develop the disease at all 49
develop the disease if they 149
develop the nature of things 214
develop the nature of this 55
develop the powers of his 143
develop the powers of our 86
develop the result of that 59
develop the skills of all 121
develop the skills of being 60
develop the skills of his 57
develop the skills of its 81
develop the skills of our 46
develop the skills to deal 139
develop the skills to get 48
develop the skills to lead 83
develop the skills to use 175
develop the strength of our 72
develop the strength of this 40
develop the system so that 54
devices to bridge the gap 59
devised an estate to his 74
devised the estate to his 145
devised the origin of all 144
devised to assist in this 54
devised to bridge the gap 141
devised to permit the use 41
devised to secure the due 70
devolve on rulers an act 57
devoted an oration to his 54
devoted he became in his 49
devoted the energy of his 67
devoted the flower of his 54
devoted the powers of his 232
devoted the second of his 45
devoted the strength of his 92
devoted the swords of his 97
devoted to bridging the gap 110
devoted to building the new 48
devoted to building up and 65
devoted to building up his 84
devoted to building up two 43
devoted to catching up with 46
devoted to praise of her 61
devoted to praise of his 49
devoted to sports of all 56
devoted to whether or not 85
devotion by appeals to fear 50
devotion he showed to his 68
devotion in fashion at his 42
devotion the moment he was 50
diagnose the causes of any 40
diagnose the causes of this 83
diagnose the disease in its 97
diagnose the nature of his 66
dialects of english do not 70
diameter is chosen so that 156
diameter is closed at one 41
dictate the answer to this 61
dictate the choice of her 86
dictate the choice of his 158
dictate the choice of one 360
dictate the course of all 310
dictate the course of her 50
dictate the course of his 187
dictate the course of our 109
dictate the letter to you 124
dictate the manner of its 111
dictate the nature of his 129
dictate the nature of its 105
dictate the nature of our 85
dictate the policy of any 55
dictate the policy of his 82
dictate the policy of this 111
dictate the prices of all 68
dictating the course of his 40
differing in whether or not 45
differing so widely as they 83
differs by virtue of its 133
differs in regard to its 43
differs so greatly in his 97
differs so little in its 50
differs so widely in its 156
dignity by virtue of being 48
dignity by virtue of his 121
dignity by virtue of its 67
dignity in answer to his 44
dignity or cumber it with 42
dignity or office of any 70
dignity or safety of this 60
dignity the duties of his 120
dignity to bequeath to that 77
digress or differ in any 52
dilemma as rashly as they 57
dilemma is whether or not 284
dilemma of whether it was 53
dilemma of whether or not 2135
dilemma of whether to try 63
dilemma of whether to use 204
dilemma of whether we are 61
dilutes the shares as they 96
directing the actions of all 170
directing the actions of his 60
directing the actions of men 147
directing the arrest of all 46
directing the arrest of any 144
directing the attack of his 61
directing the battle of his 63
directing the course of all 57
directing the course of her 104
directing the course of his 471
directing the course of its 78
directing the course of one 88
directing the course of our 233
directing the course of things 63
directing the course of this 85
directing the debtor to pay 58
directing the energy of his 83
directing the latter to pay 194
directing the policy of his 108
directing the policy of our 40
directing the refund of any 83
directing the release of any 106
directing the shafts of his 42
directing the storms of war 91
directs the actions of all 189
directs the actions of men 116
directs the course of all 160
directs the course of each 76
directs the course of his 291
directs the course of its 71
directs the course of our 74
directs the course of things 97
directs the course of this 41
directs the events of things 165
directs the motions of our 58
directs the murder of our 59
directs the priest to say 43
directs the shafts of his 243
directs the tenant to pay 46
disarming the thunder of its 64
disavow the passion he had 71
disband the troops he had 46
discern the causes of things 108
discern the causes of this 63
discern the changes in her 78
discern the effect of her 105
discern the effect of that 88
discern the flight of our 46
discern the limits of his 81
discern the nature of god 126
discern the nature of him 44
discern the nature of his 148
discern the nature of its 43
discern the nature of man 41
discern the nature of that 287
discern the nature of things 182
discern the nature of this 210
discern the reasons of both 118
discern the shadow of her 90
discern the shapes of things 84
discern the source of his 62
discern the source of that 62
discern the source of this 69
discern the spirit of god 174
discern the thought of its 125
discern the wisdom of god 101
discern the workings of god 63
discuss in detail at this 86
discuss in detail in our 46
discuss in detail in this 704
discuss in detail the long 50
discuss in detail the new 65
discuss in detail the two 241
discuss in detail the use 188
discuss in detail the way 126
discuss is whether or not 84
discuss it except to say 72
discuss it further at this 136
discuss it further in this 362
discuss the answer to this 99
discuss the basics of how 51
discuss the causes of our 82
discuss the causes of that 53
discuss the causes of this 463
discuss the causes of war 64
discuss the creation of new 80
discuss the design of our 49
discuss the design of this 40
discuss the effect of any 76
discuss the effect of each 137
discuss the effect of our 46
discuss the effect of that 40
discuss the effect of this 525
discuss the effect of using 62
discuss the events of his 55
discuss the events of that 122
discuss the events of this 52
discuss the extent of this 72
discuss the findings of each 47
discuss the findings of our 87
discuss the findings of this 263
discuss the former in this 60
discuss the future of his 166
discuss the future of our 173
discuss the future of that 42
discuss the future of this 159
discuss the impact of each 109
discuss the impact of her 41
discuss the impact of his 71
discuss the impact of new 111
discuss the impact of our 54
discuss the impact of that 40
discuss the impact of this 479
discuss the issues as they 56
discuss the issues in this 77
discuss the issues of this 49
discuss the latter in this 53
discuss the limits of his 42
discuss the limits of this 52
discuss the matter at all 2035
discuss the matter at any 172
discuss the matter at his 48
discuss the matter at its 50
discuss the matter at our 50
discuss the matter at that 98
discuss the matter at this 158
discuss the matter in all 191
discuss the matter in any 339
discuss the matter in his 411
discuss the matter in its 66
discuss the matter in that 47
discuss the matter in this 140
discuss the matter of her 90
discuss the matter of his 282
discuss the matter of how 48
discuss the matter of our 60
discuss the matter of this 73
discuss the matter on his 44
discuss the matter on its 62
discuss the matter so that 46
discuss the merits of all 118
discuss the merits of any 323
discuss the merits of both 82
discuss the merits of each 792
discuss the merits of her 49
discuss the merits of his 347
discuss the merits of its 42
discuss the merits of one 134
discuss the merits of our 167
discuss the merits of that 501
discuss the merits of this 1333
discuss the merits of two 93
discuss the merits of using 93
discuss the nature of all 50
discuss the nature of and 57
discuss the nature of any 107
discuss the nature of art 62
discuss the nature of each 191
discuss the nature of god 599
discuss the nature of her 87
discuss the nature of his 348
discuss the nature of its 82
discuss the nature of law 43
discuss the nature of man 326
discuss the nature of one 113
discuss the nature of our 185
discuss the nature of that 301
discuss the nature of this 1424
discuss the object of his 55
discuss the origin of man 371
discuss the origin of our 62
discuss the origin of things 43
discuss the origin of this 420
discuss the points of law 134
discuss the rights of man 66
discuss the rights of men 72
discuss the rights of our 41
discuss the source of his 42
discuss the source of this 95
discuss the status of each 45
discuss the status of his 43
discuss the status of our 97
discuss the status of this 72
discuss the wisdom of this 87
discuss the workings of this 42
disdain to submit to any 166
disdain to suffer at this 214
diseases as causes of death 329
diseases of memory to law 117
diseases or causes of death 115
dislike the thought of being 301
dislike the thought of going 40
dislike to listen to them 88
disliking the thought of death 71
dismiss the thought of her 41
dismiss the thought of his 42
dismiss the thought of this 70
disobey the orders he had 67
disobey the orders of his 1118
disobey the orders of our 41
disobey the spirit of them 43
disobey the wishes of his 51
display is called an eye 42
display is turned on for 49
display of emotion in his 46
display of emotion is not 45
display of emotion on her 40
display of forces on both 49
display of luxury in his 106
display of passion in its 178
display the charms of her 49
display the charms of his 50
display the extent of her 47
display the extent of his 506
display the fruits of his 90
display the graces of his 78
display the powers of his 173
display the result of each 52
display the result of this 72
display the riches of his 481
display the status of all 429
display the status of each 84
display the strength of his 155
display the values of all 194
display the values of each 63
display the values of its 54
display the wisdom of god 185
dispose an estate to war 55
dispose of before the end 159
dispose of shares in any 157
dispute in regard to any 59
dispute in regard to its 50
dispute in regard to this 94
dispute is likely to lead 60
dispute is whether or not 641
dispute on behalf of any 240
dispute on behalf of his 55
dispute on whether or not 100
dispute the empire of wit 141
dispute the orders of his 107
dispute the powers of its 83
dispute the sanity of his 67
dispute the wisdom of his 141
dispute the wisdom of this 251
disputing or preaching in that 71
disrupt the supply of oil 45
dissect the nature of this 272
dissent on behalf of any 53
distort the nature of his 68
distort the nature of our 89
disturb or injure in any 61
disturb the church of god 44
disturb the course of his 133
disturb the course of our 93
disturb the course of things 80
disturb the english in any 74
disturb the repose of all 170
disturb the repose of her 151
disturb the repose of his 253
disturb the repose of our 219
disturb the repose of that 44
disturb the repose of this 234
disused the advice of one 46
diverge so widely in our 63
diverting the course of his 102
diverting the course of that 40
diverting the waters of that 43
divesting the church of its 51
divests the needle of all 84
divided as spoils of war 47
divided by itself is one 82
divided by twelve to get 56
divided by whether or not 60
divided in opinion on any 53
divided in opinion on this 366
divided in regard to its 77
divided in regard to this 69
divided on whether it was 278
divided on whether or not 2812
divided on whether to use 45
divided the church of god 48
divided the empire of his 50
divided the forest as far 91
divided the hollow as near 56
divided the island in two 97
divided the nature of man 46
divided the spoils of war 218
divided the waters so that 40
divides the cavity of this 45
divides the island in two 206
divides the states of new 52
divides the streams of new 80
divides the waters of this 47
divined the nature of his 74
divined the object of his 72
divined the secret of her 51
divined the secret of his 73
divined the strength of her 77
division by powers of two 95
division in france of any 50
division is common to all 71
division of duties is not 61
division of europe in two 77
division of opinion at all 55
division of opinion in his 66
division of opinion in our 48
division of opinion in that 135
division of opinion in this 208
division of opinion is not 95
division of opinion on any 42
division of opinion on how 97
division of opinion on that 92
division of opinion on this 775
division of powers in our 158
division of powers in this 85
division of powers is not 230
division of powers is that 150
division of powers so that 91
divorce or through the death 58
divulge the extent of his 51
divulge the nature of her 70
divulge the nature of his 190
divulge the secret of her 102
divulge the secret of his 417
divulge the secret of how 46
divulge the secret of its 83
divulge the secret of our 48
divulge the secret of this 58
divulge the secret to any 107
divulge the source of her 52
divulge the source of his 334
divulge the source of this 58
divulging the secret of his 130
doctors in charge of his 57
doctors it seemed to him 104
doctors to attend to them 53
dollars in excess of his 56
dollars in excess of its 80
dollars in excess of that 42
dollars in shares of one 75
dollars in specie to pay 41
dollars is exempt by law 65
dollars on behalf of his 47
dollars the moment he can 54
dollars to invest in this 46
dollars to remove the seat 41
domains as freely as his 80
dominion of custom in this 55
dominion of france to that 43
donated in memory of his 57
doubled on itself so that 122
doubled the amount he had 40
doubled the amount of her 48
doubled the amount of his 110
doubled the amount of its 112
doubled the amount of oil 43
doubled the effect of his 46
doubled the extent of his 161
doubled the number of air 106
doubled the number of her 226
doubled the number of his 668
doubled the number of its 1192
doubled the number of men 214
doubled the number of new 97
doubled the number of our 160
doubled the output of his 54
doubled the strength of his 151
doubled the strength of its 51
doubled the volume of its 48
doubles the amount of dna 149
doubles the dangers of war 66
doubles the number of dna 66
doubles the number of his 102
doubles the number of its 224
doubted or denied by any 54
doubted or denied by you 52
doubted the extent of his 60
doubted the policy of his 56
doubted the purity of her 62
doubted the purity of his 217
doubted the reality of god 55
doubted the reality of her 202
doubted the reality of his 654
doubted the reality of its 40
doubted the reality of that 91
doubted the reality of things 45
doubted the reality of this 206
doubted the safety of that 74
doubted the sanity of his 42
doubted the strength of her 84
doubted the strength of his 178
doubted the wisdom of any 161
doubted the wisdom of being 49
doubted the wisdom of doing 91
doubted the wisdom of going 106
doubted the wisdom of her 291
doubted the wisdom of his 1240
doubted the wisdom of its 119
doubted the wisdom of our 132
doubted the wisdom of that 279
doubted the wisdom of this 1159
doubted the wisdom of using 115
drafted on behalf of his 55
dragged by horses to death 73
dragged in chains by his 118
dragged it through the mud 173
dragged me through the mud 59
dragged on through the year 136
dragged the bodies of our 182
dragged the bodies of two 64
dragged the result of his 87
dragged the sleeve of his 51
dragged to prison to die 49
dragged to safety by his 53
drained the empire of its 56
drained the island of its 79
drapery is lifted up and 94
dressed as always in her 53
dressed as always in his 317
dressed as warmly as they 43
dressed in shades of red 141
dressed in yellow or red 83
dressed the wounds of both 71
dressed the wounds of his 165
drivers go slowly up and 51
dropped an octave or two 103
dropped it before he had 62
dropped the anchor of his 58
dropped the banana he had 70
dropped the barrel of his 118
dropped the bottle he was 40
dropped the breech of his 150
dropped the hammer on him 42
dropped the hammer on his 71
dropped the letter he had 50
dropped the letter in her 131
dropped the letter in his 45
dropped the letter on her 105
dropped the letter on his 138
dropped the letter to her 47
dropped the matter at that 49
dropped the matter at this 49
dropped the muzzle of his 199
dropped the object at his 46
dropped the papers he was 65
dropped the papers on his 130
dropped the report on his 70
dropped the scheme of this 53
dropped the thought of being 43
drowned as rebels in yon 222
drowned by indians of that 59
drowned in crossing the bar 46
drowned or burned to death 496
drowned or frozen to death 466
drowned the voices of both 64
duality is common to both 69
duration in excess of one 71
duration is called the law 79
duration is likely to bring 247
duration is stated in its 163
duration of effect is not 46
duration of follow up was 52
duration of therapy is not 294
duration of training is one 61
duration of visits by non 109
