dagger to plunge it into 74
desire to repeat the dose 98
desire to repeat the past 101
desire to repeat the same 154
desire to reveal the truth 310
desire to right the wrong 320
desire to serve in some 160
desire to serve in their 55
desire to serve or help 118
desire to serve the best 650
desire to serve the city 122
desire to serve the good 159
desire to serve the great 230
desire to serve the lord 3034
desire to serve the poor 467
desire to serve the race 95
desire to serve the sick 110
desire to serve the south 93
desire to serve the true 118
desire to serve the truth 41
desire to serve the union 40
desire to shake the dust 101
desire to shake the hand 84
desire to share in some 112
desire to share in such 148
desire to share in their 340
desire to share in these 43
desire to share in what 87
desire to share my life 128
desire to share the fate 442
desire to share the good 352
desire to share the life 220
desire to share the love 122
desire to share the race 142
desire to share the same 193
desire to share the wealth 120
desire to share the work 99
desire to solve the great 198
desire to spare the life 41
desire to spend an hour 50
desire to spend as much 393
desire to spend at least 133
desire to spend my days 40
desire to spend my life 442
desire to spend my time 136
desire to spend the last 123
desire to spend the next 220
desire to spend the rest 1830
desire to spend the time 134
desire to spread the faith 323
desire to spread the gift 43
desire to spread the good 169
desire to spread the news 94
desire to spread the risk 112
desire to spread the true 57
desire to spread the truth 164
desire to spread the word 470
desire to stand in well 157
desire to stand in your 208
desire to stand on their 182
desire to stand or fall 228
desire to start at once 121
desire to state the case 44
desire to state the truth 382
desire to study it more 52
desire to study the laws 176
desire to study the life 47
desire to study the past 109
desire to study the word 102
desire to sully the fair 62
desire to touch the other 87
desire to train the young 90
desire to usurp the role 43
desire to visit the camp 111
desire to visit the city 407
desire to visit the great 148
desire to visit the holy 832
desire to visit the home 50
desire to visit the land 483
desire to visit the more 93
desire to visit the most 44
desire to visit the other 113
desire to visit the ship 52
desire to visit the site 92
desire to visit the south 40
desire to visit the spot 259
desire to visit the tomb 240
desire to visit the town 88
desire to visit the west 51
desire to waste my time 135
desire to waste the time 40
desire to widen the range 90
desire to write an epic 334
desire to write as well 83
desire to write or speak 94
desire to write the book 223
desire to write the life 126
desire to write the truth 125
desire to write to your 40
desiring it might be sent 41
desiring me either to come 62
desiring no longer to live 80
desiring the people to pray 60
desiring the reader to take 51
desiring the woman to leave 86
desiring to build or open 101
desiring to build up their 46
desiring to engage in such 157
desiring to enter or leave 47
desiring to merit the high 63
desiring to renew the youth 225
desiring to serve the lord 164
detach in order to meet 63
detach the power of truth 59
detail as though it were 143
detail he seems to have 45
detail in order to draw 59
detail in order to find 281
detail in order to form 43
detail in order to gain 224
detail in order to give 510
detail in order to have 130
detail in order to help 138
detail in order to keep 88
detail in order to know 65
detail in order to learn 59
detail in order to make 967
detail in order to meet 46
detail in order to reach 53
detail in order to save 43
detail in order to show 1456
detail in order to take 44
detail in order to test 58
detail in order to throw 40
detail in terms of their 246
detail in terms of what 71
detail in which the main 120
detail in which the raid 50
detail in which we have 60
detail is worthy of note 72
detail it might be well 47
detail it would be well 42
detail of facts as well 45
detail of which is seen 42
detail of working the great 43
detail on which to base 93
detail the first of these 121
detail the lives of those 47
detail the method of making 103
detail the point of view 79
detail the steps to take 42
detail the story of their 112
detail the story of these 93
detail the story of those 56
detail the story of what 175
detail the views of these 47
detail the working of these 94
detail to races the most 90
detail to which we have 40
detain or delay the ship 62
detain the house by giving 69
detain the house by reading 78
detain the reader by giving 42
detain the reader by naming 77
detect no error in their 50
detect no longer the rude 47
detect no signs of life 60
detect the agony of mind 57
detect the cause of such 86
detect the cause of their 84
detect the forms of three 54
detect the fraud at once 45
detect the scent of rain 76
detest the folly of those 135
detour by epsom to reach 81
detour in order to come 46
detour in order to find 105
detour in order to gain 57
detour in order to pass 172
detour in order to reach 322
detour in order to take 41
detour to avoid the town 64
deviate to right or left 114
deviating to right or left 69
device as though it were 90
device at about the same 56
device by which the body 53
device by which the flow 73
device by which the great 40
device by which the hero 62
device by which the other 46
device by which the rich 56
device by which the same 85
device by which the user 53
device by which the very 94
device by which to make 43
device by which to teach 58
device in order to find 58
device in order to gain 93
device in order to give 74
device in order to have 69
device in order to keep 113
device in order to make 205
device in order to take 45
device in which the data 77
device in which the flow 86
device in which the same 48
device in which the time 57
device is about the same 52
device is about the size 133
device is known to have 72
device is shown in figs 114
device of henry the third 61
device of satan in these 54
device of satan to make 49
device of which we have 51
device on which it will 50
device on which the data 170
device on which the file 366
device to evade the laws 44
device to serve the same 47
device to which the file 45
device to which we have 51
devils at worms as there 103
devils in worms as there 631
devise of lands is such 93
devise the crown by will 184
devoid of beauty of form 54
devoid of beauty or meaning 141
devoid of either of these 67
devoid of every thing like 126
devoid of sense or meaning 118
devoid of trees or even 91
devoid of trees or other 71
devote the whole of their 2287
devote the whole of these 49
devote the whole of your 172
devote the whole or part 55
devoting the whole of their 339
devoting to books the time 58
devour the child as soon 428
devour the flesh of their 432
devour the fruit of their 43
devour the hearts of their 56
devour the hearts of those 40
devour the people by whom 91
diagram as shown in figs 88
diagram as shown on page 47
diagram in order to find 64
diagram in order to make 243
diagram in order to show 134
diagram in which the axes 77
diagram in which the line 49
diagram in which the three 155
diagram in which the time 106
diagram is based on data 223
diagram is built up from 51
diagram is drawn in such 128
diagram is drawn to show 127
diagram is found to have 41
diagram is shown in figs 168
diagram is shown in part 104
diagram is shown on page 90
dialect in order to make 58
dialect in order to show 51
dialect in which the most 131
dialect of which we speak 55
diamond ring which he wore 126
diaries the names of these 58
diction of which in these 105
differ at times in their 51
differ by about the same 64
differ by reason of their 79
differ in about the same 82
differ in color as well 69
differ in either of these 42
differ in nearly the same 150
differ in phase by half 207
differ in phase by less 47
differ in phase by some 44
differ in point of time 72
differ in point of view 249
differ in shape as well 121
differ in shape or size 185
differ in spite of their 50
differ in style as well 52
differ in terms of cost 149
differ in terms of length 75
differ in terms of many 50
differ in terms of more 103
differ in terms of other 100
differ in terms of race 125
differ in terms of risk 148
differ in terms of self 99
differ in terms of size 332
differ in terms of some 131
differ in terms of such 230
differ in terms of their 10205
differ in terms of these 190
differ in terms of three 64
differ in terms of time 312
differ in terms of timing 53
differ in terms of type 57
differ in terms of what 1830
differ in terms of when 154
differ in value as much 68
differ in which of these 115
differ on which of these 83
digest an essay of such 48
digest the changing of their 50
digest the event as best 45
digest the sugar in milk 181
digest the venom of your 946
digits on hands or feet 80
digits to route the call 104
dilute the power of their 46
dilute the value of their 118
dilute the value of your 41
diluting the value of their 73
dimmed by lapse of time 55
dimmed the glory of their 111
dimmed the light of those 52
dinner as though it were 61
dinner at about the same 41
dinner at eight or nine 123
dinner at seven or half 169
dinner at which he made 56
dinner at which the duke 58
dinner at which we were 89
dinner he would go down 90
dinner he would go into 46
dinner in about an hour 248
dinner in honor of john 59
dinner in honor of lord 48
dinner in honor of miss 44
dinner in honor of some 100
dinner in honor of their 160
dinner in honor of your 42
dinner in order to give 53
dinner in order to have 92
dinner in order to make 109
dinner in order to meet 56
dinner in order to save 56
dinner it began to rain 66
dinner on board the boat 74
dinner on board the ship 86
dinner to which the duke 45
dinner to which we were 134
dinner we drank the health 49
dinner we spent an hour 41
dioxide is taken in from 41
dioxide is taken up from 62
dipped in water or acid 43
dipped in water or wine 53
dipped in water to cool 96
dipped in water to keep 49
dipped in water to make 87
dipped the piece of bread 299
direct in search of whom 91
direct it appear to have 58
direct me where to find 205
direct my agent to make 87
direct my proxy to make 40
direct sea route to india 358
direct the action of these 89
direct the action of those 46
direct the agent of such 158
direct the board to make 59
direct the board to take 135
direct the clerk of said 143
direct the clerk or other 54
direct the clerk to call 203
direct the clerk to make 46
direct the clerk to take 126
direct the entry of such 665
direct the focus of their 163
direct the focus of your 123
direct the force of their 72
direct the growth of their 45
direct the growth of your 49
direct the hearts of those 94
direct the issue of such 122
direct the labor of other 44
direct the labor of those 54
direct the lives of other 45
direct the lives of their 340
direct the lives of those 186
direct the march of other 48
direct the minds of their 98
direct the minds of those 169
direct the people in their 87
direct the people in what 338
direct the people to look 43
direct the people to send 49
direct the place of trial 71
direct the power of your 47
direct the raising of such 81
direct the reader to look 102
direct the reader to more 559
direct the reader to other 863
direct the reader to some 314
direct the reader to these 196
direct the reader to those 247
direct the reader to what 126
direct the steps of those 107
direct the train of your 42
direct the trend of their 47
direct the whole of their 308
direct us where to find 44
direct us where to land 86
direct us where to look 68
dirtying the stream of true 43
disease as though it were 114
disease at about the same 157
disease by months or even 44
disease by months or years 70
disease in either of these 81
disease in light of oral 146
disease in order to cure 138
disease in order to find 68
disease in order to gain 50
disease in order to give 47
disease in order to have 54
disease in order to help 79
disease in order to keep 42
disease in order to make 148
disease in order to plan 77
disease in order to save 64
disease in order to treat 50
disease in spite of their 84
disease in terms of their 77
disease in which so many 54
disease in which so much 44
disease in which the body 4373
disease in which the bone 244
disease in which the eyes 59
disease in which the gums 64
disease in which the hair 57
disease in which the heart 546
disease in which the host 48
disease in which the lens 54
disease in which the lining 122
disease in which the lungs 260
disease in which the main 87
disease in which the mind 107
disease in which the most 220
disease in which the only 123
disease in which the pain 53
disease in which the skin 484
disease in which the teeth 64
disease in which we have 103
disease is about the same 156
disease is borne in mind 48
disease is fatal in from 67
disease is found in many 128
disease is found in most 170
disease is found in only 55
disease is found in other 45
disease is found in some 45
disease is found in those 52
disease is found to have 200
disease is known to have 419
disease is nearly the same 48
disease is often so mild 61
disease is often the most 47
disease is spread by means 100
disease is spread to other 45
disease is still an open 69
disease is still the leading 407
disease is still the most 153
disease is still the same 109
disease is taken in time 65
disease is twice as high 125
disease it seeks to cure 54
disease of either of these 81
disease of sheep in south 49
disease of which he died 2231
disease of which he dies 45
disease of which the duke 67
disease of which the most 49
disease of which we have 246
disease of which we know 49
disease of which we speak 50
disease of women in their 83
disease the onset is more 43
disease to spread to other 54
disease to which he fell 69
disease to which he gave 61
disease to which so many 70
disease to which the body 159
disease to which the name 609
disease to which the teeth 52
disease to which the term 460
disease to which we have 104
dishes in order to have 69
dishes in point of depth 188
dishes in which the food 129
dishes of which we were 46
dishes on which the food 41
dismay at finding the wreath 102
dismay the growth of their 121
divert the force of these 73
divert the funds to other 81
divert the minds of their 95
divert the money to other 110
divert the water to their 87
divest the people of their 122
divide as often as once 150
divide at about the same 167
divide in order to rule 526
divide the action of their 99
divide the class in half 886
divide the class up into 134
divide the dough in half 977
divide the field of view 63
divide the field up into 51
divide the first of these 215
divide the glory of having 82
divide the glory of your 206
divide the group in half 442
divide the group up into 54
divide the hearts of other 40
divide the hunting of tame 56
divide the lands so held 72
divide the nation in half 92
divide the orange in half 96
divide the paper in half 138
divide the people of india 116
divide the prize of your 75
divide the space in half 119
divide the space up into 62
divide the spoil of your 68
divide the total by five 58
divide the total by four 67
divide the total by three 101
divide the total of these 42
divide the value in cell 83
divide the whole or part 43
divide the world in half 102
divide the world up into 619
dividing in order to rule 381
dividing the array in half 137
dividing the change in length 45
dividing the class in half 201
dividing the field of view 162
dividing the field of work 40
dividing the first of these 214
dividing the fleet in june 78
dividing the group in half 141
dividing the people of india 58
dividing the roots in spring 359
dividing the space up into 43
dividing the total by four 41
dividing the total by three 75
dividing the total of such 64
dividing the total of these 88
dividing the value of such 84
dividing the words of truth 54
dividing the world up into 308
divine in others the throb 90
divine is known by name 58
divine is known to many 53
divine the cause of such 222
divine the cause of their 77
divine the image of their 504
divine the meanings of these 73
divine to hearts in sloth 143
divining the cause of their 67
doctor as though he were 120
doctor in order to cure 95
doctor in order to find 70
doctor in order to gain 45
doctor in order to have 96
doctor in order to help 101
doctor in order to make 110
doctor in order to save 67
doctor is aware of these 51
doctor is aware of your 59
doctor is known to have 47
doctor is telling the truth 50
doctor is willing to give 43
doctor on board the ship 68
doctor or nurse as soon 46
doctor or nurse if these 56
doctor or nurse if your 62
doctor or nurse to give 91
doctor or nurse to help 41
doctor or nurse to make 56
doctor or nurse to show 45
doctor or nurse to tell 62
doctor to judge my diet 45
dodged the issue by saying 79
dollar as though it were 54
dollar in money to give 50
dollar in order to make 109
dollar in terms of gold 3966
dollar in terms of other 608
dollar in terms of their 71
dollar is spent on food 83
dollar is still the most 48
dollar or guinea we have 67
dollar or pound is worth 78
dollar to cover the cost 76
dollar to spend on some 42
domain by force of arms 48
domain in order to find 64
domain in order to gain 45
domain in order to have 52
domain in order to keep 45
domain in order to make 153
domain in order to take 41
domain in quest of fish 59
domain in which it will 68
domain in which the data 53
domain in which the host 57
domain in which the self 48
domain in which the theory 47
domain in which the user 205
domain in which to test 46
domain in which to work 49
domain in which we have 121
domain in which we live 50
domain of which we find 42
domain to which the theory 53
domain to which the user 112
domain to which the word 47
domain to which we have 50
donkey on which he rode 114
donkey on which to ride 55
donors in terms of their 44
doomed to abide in such 65
doomed to guide the hero 132
doomed to repeat the past 479
doomed to repeat the same 572
doomed to share the fate 695
doomed to share the same 203
doomed to spend my life 105
doomed to spend the next 85
doomed to spend the rest 1271
doomed to waste my days 50
dosage is based on body 104
double in order to keep 41
double in order to pass 95
double in value in less 51
double in value in three 49
double the level of five 40
double the period of time 106
double the power of those 53
double the price he paid 135
double the price of bread 185
double the price of coal 109
double the price of corn 257
double the price of gold 258
double the price of other 273
double the price of their 252
double the price of those 352
double the price of what 230
double the price of wheat 119
double the price of your 164
double the space of time 51
double the speed of their 43
double the speed of your 158
double the value of gold 51
double the value of half 162
double the value of land 190
double the value of said 246
double the value of ship 47
double the value of such 1303
double the value of their 1213
double the value of these 278
double the value of those 476
double the value of what 1145
double the value of wine 64
double the value of your 487
double the value or more 102
double the vision my eyes 713
double the yield of corn 136
double the yield of wheat 98
doubling the point of faro 50
doubling the price of gold 282
doubling the price of their 103
doubling the value of their 49
doubting it might be true 44
doubting it would go into 42
doubting the sense of life 103
doubting the value of such 47
doubting the value of their 56
doubts in favor of those 137
doubts on either of these 40
doubts the value of such 175
dozens of hours of work 53
dozens of lines of code 92
dozens of links to other 101
dozens of others as well 157
dozens of pages of text 63
dozens of pairs of eyes 452
dozens of pairs of shoes 370
dozens of people at once 42
dozens of people in their 45
dozens of rolls of film 187
dozens of times in many 45
dozens of times to make 49
drafting the treaty of peace 97
drafting the treaty of rome 57
drafts on banks in other 52
dragging to light of what 58
dragon in order to save 45
dragon is about the size 49
dragon of paper or wood 56
draining or pouring of such 85
drains to which the word 108
dramas in which the hero 66
dramas of which we have 40
dramas to which we have 53
draped in order to show 116
drawer as though it were 100
drawer in which he kept 442
drawer in which the mock 59
drawer in which to keep 97
drawer or maker to stop 78
drawings in order to give 87
drawings in order to make 83
drawings in order to show 90
drawings of coats of arms 82
drawings to which we have 44
dreaded as though it were 45
dreaded my changing my mind 280
dreaded to enter the room 59
dreaded to incur the risk 45
dreamed it could be like 169
dreamed it would be like 939
dreamed it would be such 41
dreamed it would be when 78
dreamed of breaking in upon 48
dreamed of falling in love 257
dreamed of playing the part 100
dreamed of playing the role 47
dreamed of putting it there 48
dreamed of shame or harm 635
dreamed of since my days 58
dreamed of since the dawn 114
dreamed of since the days 65
dreamed of turning it into 41
dreamed of writing an epic 41
dreamed of writing the great 70
dreamed the dreams of youth 54
dredging up pearls of smut 43
drench the tombs of their 44
dressing of straw is laid 61
drinking in order to find 93
drinking in order to make 56
drinking of healths or other 47
drinking of water or other 60
drinking the blood of some 59
drinking the blood of their 1465
drinking the blood of those 95
drinking the blood of young 111
drinking the blood of your 43
drinking the glass of milk 61
drinking the glass of wine 63
drinking the water of life 268
drinks in order to make 107
drinks the blood of living 60
drinks the water of life 147
driven by force of arms 171
driven by greed or envy 57
driven by gusts of wind 259
driven by hunger to feed 47
driven by hunger to kill 50
driven by hunger to make 125
driven by hunger to roam 43
driven by hunger to seek 206
driven by hunger to sell 93
driven by hunger to steal 91
driven by hunger to take 52
driven by water or steam 558
driven by water or wind 155
driven in order to make 150
driven in search of food 42
driven on board the boat 103
driven the beasts to their 96
driven the people to such 53
driven the people to take 43
driven the price of land 40
driven to adopt the name 65
driven to adopt the only 44
driven to adopt the same 74
driven to crime by their 72
driven to crime by want 66
driven to drink by their 52
driven to either of these 41
driven to offer to young 50
driven to study to live 97
driven to yield at last 48
driver in order to make 53
driver is worthy to kiss 89
driver to close the door 77
driver to drive as fast 65
drives an enemy up into 84
drives by which in turn 43
drives in order to make 41
drives me crazy to have 83
drives me crazy to think 290
drives me round the bend 166
drives the price of land 130
drives to action of some 68
dropping to sleep at last 63
drowning in order to kill 108
drudge in raising the mirth 145
ducked the issue by saying 40
ducked to avoid the blow 65
ducked to avoid the shot 78
dumped at about the spot 78
dumped in place it will 46
dumped the whole thing into 81
duties as though he were 40
duties by reason of their 47
duties he seems to have 92
duties in favor of their 46
duties in order to find 41
duties in order to free 159
duties in order to give 246
duties in order to have 111
duties in order to help 110
duties in order to join 45
duties in order to keep 135
duties in order to make 264
duties in order to meet 97
duties in order to save 86
duties in order to take 118
duties in order to work 77
duties in terms of their 62
duties in times of peace 166
duties in which we coin 116
duties in which we have 103
duties in which we were 51
duties of either of these 63
duties of first sea lord 81
duties of keeping the peace 89
duties of nursing the sick 50
duties of which he felt 77
duties of which he must 138
duties of which he will 43
duties of which we have 159
duties of wives to their 59
duties of women to those 60
duties on board the ship 88
duties to others as well 104
duties to which it gave 57
duties to which the laws 102
duties to which the like 205
duties to which the same 58
duties to which we have 121
duties to which we must 46
duties to which we were 46
dwarfs the hills at once 49
dwelling by night as well 95
dwelling in israel to keep 108
dwelling in order to have 134
dwelling in which the lady 64
dwelling in which to live 63
dwelling or place of work 742
dwells so fully on these 62
