dame she bids ye all 61
down and told me all 279
down and told me his 198
down and told me how 306
down and told me not 176
down and told me she 258
down and told me that 2379
down and told me they 60
down and told me this 40
down and told the man 107
down and told the men 51
down and told the old 103
down and told us that 840
down and took it and 88
down and took it easy 81
down and took it off 49
down and took it out 191
down and took my gun 42
down and took the box 43
down and took the boy 197
down and took the cup 189
down and took the dead 64
down and took the dog 122
down and took the gun 219
down and took the head 41
down and took the key 42
down and took the man 204
down and took the old 119
down and took the top 100
down and took up her 534
down and took up his 712
down and took up one 91
down and trying to get 592
down and trying to see 99
down and turn it off 127
down and turn it out 261
down and turn to that 64
down and used it for 136
down and wait it out 324
down and wait to die 194
down and wait to see 262
down and walk up and 208
down and walk up them 56
down and went in and 42
down and went on eating 52
down and went on his 131
down and went on with 784
down and went to bed 687
down and went to get 452
down and went to her 492
down and went to him 122
down and went to his 697
down and went to see 262
down and went to sit 211
down and wept as she 139
down and wept as they 69
down and wept in his 47
down and what do you 123
down and when he did 164
down and when he got 137
down and when he had 143
down and when he saw 109
down and when he was 198
down and when it was 169
down and when we get 43
down and when we got 41
down and work it all 110
down and work it out 852
down and work on this 95
down any kind of job 135
down any more of his 43
down any part of his 48
down any rule of law 128
down any rule on this 52
down dead from the sky 82
down dead into the mud 65
down dew upon the earth 82
down each side of each 128
down each side of her 1694
down each side of his 2532
down each side of its 413
down each side of this 104
down each step as you 41
down for days on end 499
down for ever so long 162
down for five or six 591
down for five or ten 256
down for five to ten 221
down for lack of any 93
down for lack of raw 490
down for nothing at all 43
down for truth by long 312
down for want of raw 220
down for what it was 96
down had come on tom 48
down her arms as she 400
down her arms of war 49
down her arms so that 53
down her arms to her 980
down her back as far 79
down her back as her 116
down her back as his 113
down her back as she 2112
down her back as they 52
down her back by its 115
down her back in long 568
down her back in one 288
down her back in two 726
down her back so that 146
down her back the way 51
down her back to cup 776
down her back to her 4457
down her body as she 418
down her body to cup 51
down her body to her 1270
down her chin as she 367
down her chin to her 188
down her eyes as she 443
down her face as her 383
down her face as she 11391
down her face as they 173
down her face in its 49
down her face so that 48
down her face to her 530
down her face to his 89
down her hair as she 170
down her hair so that 147
down her hips to her 141
down her legs as she 210
down her legs to her 464
down her mouth as she 155
down her neck as she 544
down her neck to her 2298
down her nose as she 472
down her nose at all 44
down her nose at her 824
down her nose at him 3558
down her nose at his 131
down her nose at them 425
down her nose at you 230
down her nose to her 149
down her ribs to her 242
down her side to her 326
down her thigh to her 54
down her veil at this 42
down her work in her 65
down his arms to his 387
down his back as far 58
down his back as she 198
down his back so that 50
down his back to cup 40
down his back to his 1434
down his barn to get 106
down his barn to rid 52
down his body as she 52
down his body so that 95
down his body to his 576
down his chin to his 115
down his eyes in that 49
down his face as his 368
down his face as she 96
down his face as they 134
down his face so that 41
down his face to his 408
down his fist on his 67
down his fist so that 75
down his hand on his 69
down his hand to her 76
down his hand to his 46
down his ideas as they 171
down his legs to his 304
down his life at any 77
down his life at his 68
down his life in her 124
down his life in his 784
down his life in its 244
down his life in our 55
down his life in that 229
down his life in this 232
down his life of his 236
down his life on our 41
down his life so that 567
down his life to bring 41
down his life to see 40
down his name in his 181
down his name to all 97
down his neck in his 129
down his neck on both 61
down his neck to his 790
down his nose at all 94
down his nose at her 2956
down his nose at him 748
down his nose at his 750
down his nose at them 642
down his nose at this 140
down his nose at you 428
down his nose so that 120
down his nose to his 58
down his nose to see 48
down his room in his 56
down his side to his 112
down how many of each 91
down its length so that 61
down its nose at them 89
down its nose to its 99
down its side an old 181
down now like the cry 75
down one half of his 142
down one idol to set 108
down one side of each 656
down one side of her 2810
down one side of him 49
down one side of his 5720
down one side of its 143
down one side of our 76
down one side of this 447
down one side so that 90
down she fell on her 53
down she knew he was 132
down she knew it was 253
down she went on her 220
down than during the day 44
down than those of any 127
down that none of its 57
down that part of his 95
down that shut us out 49
down that side of his 53
down that there is but 253
down that there is not 46
down that there is one 179
down they sent the yet 300
down things just as they 53
down this part of his 141
down this risk as nil 49
down this time of year 173
down this truth to men 48
down too early or too 42
down too hard on her 283
down too hard on him 230
down too hard on his 55
down too hard on that 92
down too hard on them 158
down too hard on this 88
down too hard on you 67
down too much or too 118
down two jobs to pay 72
down was rising in his 87
down with cups of hot 90
down with five or six 319
down with many of his 67
down with most of her 143
down with most of his 125
down with most of its 41
down with part of his 96
down with pity on all 72
down with some of her 133
down with some of his 519
down with some of our 97
down with some of that 170
down with some of them 82
down with tears in her 182
down with tears in his 299
down with what he had 90
doze off during the day 110
dozing off during the day 55
dozing off when he was 46
drag and blew it out 137
drag and drop or cut 143
drag and drop the new 122
drag and drop to add 123
drag her away to his 42
drag her back to bed 66
drag her back to her 368
drag her back to him 62
drag her back to his 149
drag her back to that 56
drag her down to his 191
drag her from the bed 58
drag her from the car 60
drag her into the car 50
drag her over to this 60
drag him away to his 40
drag him back by his 62
drag him back to bed 70
drag him back to her 66
drag him back to his 403
drag him back to our 43
drag him back to that 55
drag him down to earth 142
drag him down to her 198
drag him down to his 102
drag him down to its 44
drag him from the bar 57
drag him from the bed 49
drag him from the car 68
drag him into the lee 82
drag them down to his 46
drag them down to our 46
drag them from the pit 48
drag them into the new 60
drag them into the war 109
drag them over the ice 49
drag you down if you 58
drag you down to his 215
drag you into the mud 45
draw all eyes to her 40
draw all eyes to him 44
draw and send to him 70
draw any line at all 110
draw any part of his 49
draw her back to her 93
draw her back to him 226
draw her down to him 96
draw her face to his 140
draw her into the war 86
draw her lips to his 43
draw him back by its 42
draw him back to her 332
draw him back to his 476
draw him back to them 42
draw him back to this 40
draw him down to her 300
draw him forth to his 304
draw him forth to that 46
draw him from the path 90
draw him into the net 103
draw him into the war 50
draw him over to her 95
draw him over to his 151
draw his breath in any 149
draw his breath in with 46
draw his eyes to her 41
draw near unto me with 94
draw not only on his 63
draw off part of his 54
draw off some of his 67
draw off some of its 43
draw one part of them 55
draw out from the earth 44
draw out here is that 44
draw out some of his 53
draw out some of its 687
draw them into the new 80
draw them into the sun 48
draw them into the war 235
draw them over to his 244
draw them were in our 42
draw too deep or far 91
draw you from the path 64
dread and envy of them 375
dread being whom he was 187
dream and deep as death 104
dream and find no way 49
dream and hope of all 71
dream and make it real 104
dream and said to her 46
dream and said to him 421
dream and told me that 141
dream and what he had 96
dream and what is not 55
dream and what is real 130
dream and what it had 43
dream for ever so long 80
dream for what it was 80
dream had been so real 892
dream had been to get 65
dream had been to own 128
dream had been to see 85
dream had come to her 138
dream had come to him 198
dream had felt so real 57
dream she came to him 91
dream that came to her 55
dream that came to him 228
dream that kept me going 44
dream that none of his 114
dream that there is any 235
dream they know is but 41
drew all eyes in her 42
drew all eyes in that 75
drew all eyes to her 197
drew all eyes to him 188
drew and drew it out 42
drew for much of his 56
drew for some of his 47
drew her back to her 218
drew her back to him 613
drew her back to his 148
drew her body to his 64
drew her breath in and 88
drew her breath in with 134
drew her down on his 249
drew her down on top 87
drew her down so that 137
drew her down to her 105
drew her down to him 699
drew her down to his 179
drew her down to lie 81
drew her down to sit 303
drew her eyes to him 136
drew her eyes to his 235
drew her face to him 55
drew her face to his 526
drew her feet up and 68
drew her foot as far 129
drew her form to its 40
drew her from the bed 51
drew her gaze to his 192
drew her hand in his 45
drew her hand to her 172
drew her hand to him 89
drew her hand to his 655
drew her legs to her 76
drew her legs up and 420
drew her lips to his 348
drew her mouth to his 317
drew her next to him 171
drew her onto the bed 71
drew her over to him 94
drew him back to her 387
drew him back to his 630
drew him back to new 69
drew him down on her 67
drew him down on his 44
drew him down on top 117
drew him down so that 44
drew him down to her 1194
drew him down to him 45
drew him down to sit 263
drew him over to his 79
drew his body to its 52
drew his breath in and 105
drew his breath in with 135
drew his eyes to her 187
drew his eyes to one 53
drew his face to her 118
drew his feet up and 176
drew his gaze to her 194
drew his hand to her 363
drew his hand to his 127
drew his hand up and 62
drew his legs in and 47
drew his legs to his 53
drew his legs up and 208
drew his mouth to her 46
drew his wife to him 235
drew his wife to his 65
drew near when he was 122
drew near when it was 52
drew new faith in his 97
drew not only on his 126
drew off many of his 59
drew off part of his 68
drew one knee up and 42
drew out part of his 72
drew out some of his 53
drew out what he had 42
drew them down to her 66
drew them over my head 60
drew them over to his 59
drop dead from the sky 41
drop her face in her 77
drop him from the team 77
drop his arms to his 89
drop his hand to his 133
drop off along the way 152
drop off when he was 68
drop one half at his 44
drop one half of each 175
drop out along the way 1152
drop out during the year 135
drop that made the cup 137
drop them into the bag 61
drop them into the box 348
drop them into the hot 198
drop them into the oil 73
drop them into the pan 55
drop them into the pot 82
drop this part of our 79
drop too much in her 41
drop too much of her 97
drop too much of that 43
drug and talk to her 317
drug had been in use 65
drug has been in use 266
drug has made us use 126
drug use prior to and 82
drug was acting on him 46
drug with meals or with 63
drum was heard as she 134
drum was heard to beat 119
drying and fixing by heat 41
drying her eyes as she 92
drying her eyes on her 194
drying her hair as she 48
drying her tears on her 47
drying his eyes on his 51
drying his face on his 45
drying out during the long 42
duct and some of its 42
duel for life or death 90
duel was kept up for 96
dues are used to pay 63
dues not only on all 88
dues you have to pay 107
duet was kept up for 40
duke and some of his 95
duke nor peer at his 77
dull and hard to read 46
dull and heavy in his 67
dull and poor to you 68
dull and slow of head 42
dull dead wind is out 91
dull red down to his 45
duly set forth in his 85
duly set forth in this 51
dumb and dour to his 70
dumb and full of cum 123
dumb and next to dead 57
dumb for want of ten 49
dumb men throng to see 137
dupe and play the wag 176
during and prior to this 46
during any part of any 87
during any part of her 147
during any part of his 397
during any part of its 613
during any part of our 136
during any part of that 672
during any part of this 721
during any time of day 47
during any time of year 47
during each month of any 94
during each month of that 55
during each step of this 50
during her life if she 136
during her life is not 64
during her life of one 51
during her life of real 40
during her life on earth 221
during her life to her 62
during her life to use 76
during her stay at her 60
during her stay in her 46
during her stay in his 71
during her stay in new 699
during her stay in san 56
during her stay in that 200
during her stay in this 215
during her time in new 76
during her time on earth 53
during her years in new 153
during his days in new 63
during his days on earth 416
during his five or six 70
during his life by his 179
during his life he did 119
during his life he had 918
during his life he has 223
during his life he may 63
during his life he was 672
during his life in his 83
during his life in new 138
during his life in this 242
during his life is not 62
during his life it was 91
during his life on earth 8833
during his life on this 86
during his life or for 188
during his life the sum 44
during his life to his 101
during his stay at bath 160
during his stay at her 49
during his stay at his 157
during his stay at new 150
during his stay at our 40
during his stay at san 90
during his stay at that 227
during his stay at this 301
during his stay he had 166
during his stay he was 176
during his stay in asia 77
during his stay in east 141
during his stay in goa 50
during his stay in her 69
during his stay in his 243
during his stay in new 3339
during his stay in our 240
during his stay in san 248
during his stay in that 1780
during his stay in this 1390
during his stay of one 52
during his stay of six 63
during his stay of ten 54
during his stay of two 438
during his stay on earth 901
during his stay on this 174
during his term as head 75
during his term he was 49
during his term to any 58
during his time as head 345
during his time at bat 148
during his time he was 42
during his time in new 343
during his time in that 192
during his time in this 84
during his time it was 81
during his time on earth 1981
during his tour he had 102
during his tour in that 59
during his tour in this 50
during his tour of east 138
during his tour of new 80
during his trial he had 51
during his trip he had 41
during his trip to asia 40
during his trip to new 244
during his work on his 56
during his work on this 107
during his years as dean 45
during his years as head 137
during his years in law 56
during his years in new 378
during his years in san 66
during his years in that 74
during his years on earth 233
during his youth by his 46
during his youth he had 344
during his youth he was 187
during his youth in new 41
during its life on earth 219
during its stay in that 46
during its stay in this 80
during its stay on earth 66
during its time at bat 52
during long years of war 64
during one half of each 168
during one half of its 90
during one half of our 84
during one half of that 62
during one half the year 321
during one hour of each 87
during one month in each 64
during one month of each 91
during one part of her 43
during one part of his 123
during one part of its 217
during one part of that 54
during one week in may 135
during one week it was 65
during one week of each 105
during our life in this 48
during our life on earth 775
during our life on this 43
during our stay at his 79
during our stay at new 115
during our stay at that 93
during our stay at this 469
during our stay in his 184
during our stay in new 423
during our stay in san 76
during our stay in that 897
during our stay in this 652
during our stay it was 54
during our stay of two 80
during our stay on earth 239
during our stay on this 79
during our stay we had 143
during our stay we saw 68
during our time on earth 397
during our work on this 205
during six years of his 61
during six years of war 814
during ten years he had 57
during ten years of his 157
during ten years of war 107
during that hour he was 53
during that hour or two 89
during that month he had 64
during that month he was 41
during that month of may 91
during that part of each 74
during that part of her 123
during that part of his 475
during that part of its 81
during that part of our 93
during that part of that 60
during that time by any 123
during that time by his 48
during that time do not 88
during that time he and 171
during that time he can 54
during that time he did 355
during that time he got 66
during that time he had 3217
during that time he has 1326
during that time he may 182
during that time he met 83
during that time he not 60
during that time he saw 101
during that time he was 2157
during that time in all 44
during that time in her 73
during that time in his 117
during that time in our 72
during that time in that 85
during that time is not 207
during that time is that 86
during that time it did 45
during that time it had 371
during that time it has 638
during that time it may 101
during that time it was 1070
during that time no one 668
during that time of day 205
during that time of his 158
during that time of war 40
during that time of year 783
during that time or not 60
during that time so that 282
during that time the boy 43
during that time the earth 62
during that time the eye 49
during that time the man 61
during that time the men 105
during that time the new 49
during that time the old 82
during that time the sun 110
during that time the two 158
during that time the use 45
during that time to any 82
during that time to get 49
during that time to pay 105
during that time to see 125
during that time we are 76
during that time we can 105
during that time we did 124
during that time we got 80
during that time we had 636
during that time we may 44
during that time we saw 45
during that week he had 65
during that week in may 47
during this life on earth 106
during this month of may 393
during this part of her 184
during this part of his 1509
during this part of its 319
during this part of our 478
during this stay in new 48
during this time as being 45
during this time as they 112
during this time do not 95
during this time he and 86
during this time he can 64
during this time he did 190
during this time he does 51
during this time he had 1196
during this time he has 474
during this time he may 107
during this time he met 139
during this time he read 57
during this time he saw 43
during this time he was 2181
during this time if they 64
during this time if you 65
during this time in all 55
during this time in any 40
during this time in her 151
during this time in his 242
during this time in new 107
during this time in our 145
during this time is not 587
during this time is one 90
during this time is that 630
during this time is then 42
during this time it can 105
during this time it had 107
during this time it has 261
during this time it may 139
during this time it was 701
during this time no one 394
during this time of day 332
during this time of her 206
during this time of his 405
during this time of our 110
during this time of war 1260
during this time of year 4682
during this time or not 61
during this time so that 904
during this time the air 159
during this time the boy 60
during this time the dog 244
during this time the earth 134
during this time the man 70
during this time the men 119
during this time the new 67
during this time the old 120
during this time the sun 66
during this time the two 303
during this time to get 43
during this time to see 102
during this time we are 98
during this time we can 52
during this time we did 52
during this time we had 306
during this time we may 42
during two years in all 111
during two years of his 172
during two years of that 72
during two years of this 67
during two years of war 356
dusk had shut in and 56
dusk was coming on and 107
dust and bits of dry 59
dust and bits of hay 42
dust and cool the air 74
dust and damp by way 54
dust and dirt do not 96
dust and dirt of all 64
dust and dirt of his 62
dust and dirt of our 53
dust and dirt of that 43
dust and dirt on his 65
dust and dirt so that 45
dust and lame of one 50
dust and many of them 42
dust and sweat of our 53
dust and sweat on his 44
dust lay thick on all 44
dust lay thick on leaf 43
dust that clung to her 53
dust that clung to his 92
dust that lies in its 83
dust was once the man 249
duty and care of all 48
duty and love of his 43
duty and love of one 165
duty and love to all 95
duty and love to god 53
duty and love to her 112
duty and love to you 115
duty and mine to bow 49
duty and mine to lay 74
duty and obey the law 61
duty and role of this 66
duty and what is not 231
duty being paid to his 132
duty for five or six 40
duty for their king and 45
duty not only to bring 45
duty not only to god 41
duty not only to her 51
duty not only to his 340
duty not only to our 59
duty not only to see 103
duty not only to set 134
duty one owes to one 191
duty she owed to her 271
duty she owed to him 44
duty she owes to her 114
duty that came to him 67
duty that fell to him 64
duty that fell to his 78
duty they owed to god 218
duty was also to bar 51
duty was clear to him 81
duty was laid on all 161
duty was laid on him 79
duty was laid on them 58
duty was laid on this 64
duty was owed to him 129
duty was owed to them 55
duty was paid on them 57
dyes are used to dye 106
