damn fool thing like that 441
down half an hour ago 274
down hand in hand and 41
down hand in hand with 144
down hard on hers and 160
down hard on those who 585
down hard the other way 111
down here an hour ago 49
down here at once and 259
down here in case you 46
down here in time for 65
down here in your own 137
down here is worth singing 89
down here on your own 233
down here the next day 42
down here the other day 867
down here to find out 821
down here to find you 80
down here to give you 376
down here to help him 102
down here to help out 82
down here to help you 399
down here to keep you 43
down here to live with 195
down here to look for 566
down here to meet him 45
down here to meet with 52
down here to meet you 332
down here to play with 55
down here to rest and 108
down here to show that 41
down here to show you 122
down here to stay with 280
down here to talk with 182
down here to tell you 1138
down here to wait for 221
down here to warn you 42
down here to work for 147
down here to work with 119
down into at least six 114
down into at least two 851
down into my arms and 49
down into my body and 51
down into my eyes and 626
down into my eyes with 112
down into my face and 409
down into my face for 151
down into my face with 468
down into my heart and 376
down into my lungs and 107
down into my soul and 143
down into no more than 44
down into the back seat 357
down into the ball and 121
down into the ball with 45
down into the base and 43
down into the boat and 1770
down into the boat for 42
down into the boat that 68
down into the boat with 306
down into the body and 405
down into the bomb bay 130
down into the bowl and 329
down into the bowl with 178
down into the bulb and 98
down into the bush and 109
down into the cage and 42
down into the camp and 194
down into the canoe and 80
down into the case and 44
down into the cave and 774
down into the cave with 126
down into the cell and 106
down into the city and 1482
down into the city for 65
down into the city with 229
down into the clay and 110
down into the clay with 103
down into the cold and 193
down into the cone and 40
down into the cove and 62
down into the crib and 120
down into the damp earth 45
down into the dank low 41
down into the dark and 1486
down into the dark earth 267
down into the dark pit 320
down into the dark with 64
down into the deep and 1118
down into the deep end 145
down into the deep maw 87
down into the deep pit 253
down into the deep with 115
down into the depth and 47
down into the dinghy and 184
down into the dingle and 99
down into the dirt and 794
down into the dirt with 128
down into the draw and 117
down into the dusk and 91
down into the dust and 1167
down into the dust with 162
down into the eyes and 49
down into the eyes that 138
down into the face that 266
down into the fire and 517
down into the fire pit 62
down into the fire with 191
down into the flat and 43
down into the fort and 48
down into the free and 47
down into the glen and 125
down into the great pit 55
down into the gulf and 158
down into the gulf with 90
down into the hall and 1058
down into the hall with 225
down into the hard earth 104
down into the heart and 318
down into the heart with 77
down into the hold and 2095
down into the hold for 63
down into the hold with 616
down into the hole and 3663
down into the hole for 164
down into the hole she 53
down into the hole that 284
down into the hole they 117
down into the hole with 746
down into the holy fig 96
down into the hull and 124
down into the iron age 121
down into the lake and 889
down into the lake with 154
down into the lane and 58
down into the left arm 53
down into the legs and 137
down into the living area 166
down into the lungs and 474
down into the mass and 44
down into the mind and 129
down into the mine and 607
down into the mine for 56
down into the mine with 223
down into the mire and 307
down into the mire with 91
down into the mist and 99
down into the mist that 120
down into the moat and 287
down into the moss and 103
down into the mouth and 166
down into the muck and 327
down into the muck with 112
down into the nave and 121
down into the neck and 300
down into the nest and 392
down into the nest with 46
down into the next and 98
down into the next one 121
down into the north with 65
down into the nose and 146
down into the ocean and 532
down into the ocean for 85
down into the ocean with 149
down into the open air 158
down into the open box 45
down into the open pit 88
down into the palm and 92
down into the park and 189
down into the park with 168
down into the pass and 41
down into the past and 112
down into the patio and 51
down into the pile and 41
down into the pipe and 151
down into the pits and 234
down into the pond and 257
down into the pool and 915
down into the pool with 139
down into the poor man 43
down into the rank and 111
down into the rich and 119
down into the road and 748
down into the rock and 535
down into the rock with 210
down into the room and 839
down into the room with 134
down into the root and 42
down into the sack and 43
down into the same old 41
down into the sand and 1478
down into the sand for 153
down into the sand with 265
down into the ship and 204
down into the ship with 52
down into the shop and 82
down into the sink and 304
down into the skin and 144
down into the slot and 97
down into the snow and 1111
down into the snow for 58
down into the snow with 164
down into the sofa and 169
down into the soft and 46
down into the soft bed 153
down into the soft earth 593
down into the soft mud 374
down into the soil and 3080
down into the soil for 411
down into the soil with 329
down into the soul and 216
down into the south and 53
down into the spring and 48
down into the stem and 157
down into the surf and 247
down into the tank and 444
down into the tomb and 186
down into the tomb with 222
down into the town and 1894
down into the town for 178
down into the town that 65
down into the town with 262
down into the trap and 44
down into the tree and 118
down into the tube and 301
down into the tube with 96
down into the vale and 137
down into the vast and 41
down into the very earth 266
down into the very pit 57
down into the void and 114
down into the wadi and 128
down into the warm bed 102
down into the wash and 200
down into the well and 2416
down into the well for 214
down into the well with 286
down into the west with 49
down into the wind and 175
down into the wood and 262
down into the work area 104
down into the yard and 1676
down into the yard for 106
down into the yard with 347
down into the young man 47
down just in time and 121
down just in time for 372
down just the same and 135
down like so many long 46
down like the dogs they 184
down many of their own 93
down more or less her 50
down more or less than 123
down most of those who 91
down most of what was 55
down much of what they 154
down much of what was 48
down next to hers and 65
down next to jack and 98
down next to john and 105
down next to mine and 142
down nose to nose with 40
down only to find that 248
down onto the back seat 47
down onto the beach and 518
down onto the deck and 473
down onto the deck with 104
down onto the desk and 157
down onto the dock and 170
down onto the lawn and 103
down onto the love seat 137
down onto the road and 396
down onto the rock and 50
down onto the roof and 50
down onto the sand and 757
down onto the snow and 127
down onto the sofa and 867
down onto the sofa with 175
down onto the step and 40
down over my body and 40
down over my eyes and 1194
down over my face and 622
down over my hips and 131
down over my mouth and 55
down over my nose all 54
down over my nose and 71
down over the back and 327
down over the bank and 230
down over the body and 330
down over the chin and 76
down over the city and 528
down over the desk and 49
down over the door and 139
down over the edge and 558
down over the eyes and 402
down over the face and 604
down over the fact that 66
down over the heart and 48
down over the hill and 406
down over the hill with 105
down over the hips and 173
down over the hole and 76
down over the keys and 40
down over the lake and 168
down over the land and 138
down over the last few 479
down over the last ten 54
down over the last two 210
down over the last year 42
down over the left eye 156
down over the mold and 44
down over the mouth and 61
down over the neck and 501
down over the next few 796
down over the next six 43
down over the next ten 46
down over the next two 356
down over the next year 73
down over the nose and 160
down over the ocean and 47
down over the past few 642
down over the past ten 65
down over the past two 243
down over the past year 63
down over the rail now 62
down over the road and 46
down over the roof and 46
down over the sand and 50
down over the shed and 46
down over the sick man 121
down over the side and 547
down over the side with 51
down over the sink and 109
down over the snow and 53
down over the spring and 49
down over the town and 313
down over the wall and 172
down over the wall with 43
down over the years and 583
down over the years but 44
down over the years that 48
down over the years with 60
down past the pool and 279
down says the last one 64
down side by side and 2298
down side by side for 165
down side by side with 2381
down some of their own 160
down some of these things 179
down some of those things 91
down some of those who 69
down some of your own 361
down south to live with 93
down step by step and 186
down step by step she 47
down there an hour ago 42
down there at once and 248
down there in time for 44
down there is nothing but 43
down there is only one 90
down there of boys that 50
down there on their own 52
down there on your own 221
down there the next day 307
down there the other day 556
down there to come out 127
down there to find him 43
down there to find out 690
down there to help her 48
down there to help him 222
down there to help out 122
down there to help them 119
down there to help you 219
down there to hold him 85
down there to keep him 100
down there to live with 126
down there to look for 370
down there to meet her 98
down there to meet him 264
down there to meet them 110
down there to meet with 55
down there to pick him 61
down there to play with 56
down there to show off 40
down there to stay with 124
down there to talk with 89
down there to tell him 104
down there to tell them 156
down there to wait for 212
down there to work for 64
down there to work with 57
down those in their way 47
down those of their own 81
down three or four men 324
down three or four things 129
down till he heard that 58
down till the next low 95
down till we make our 150
down town the next day 54
down town the other day 200
down upon an aged and 49
down upon an open and 40
down upon by their own 100
down upon by those who 423
down upon it along with 132
down upon it from all 87
down upon it from his 102
down upon it from one 40
down upon it from our 56
down upon it from this 83
down upon me from all 113
down upon me from his 339
down upon me from out 166
down upon my back and 89
down upon my face and 295
down upon my heart and 42
down upon the bald head 40
down upon the bank and 455
down upon the bare earth 211
down upon the beach and 464
down upon the beach its 51
down upon the blue man 46
down upon the boat and 107
down upon the body and 126
down upon the bone and 57
down upon the boys who 71
down upon the camp and 164
down upon the camp with 41
down upon the city and 1031
down upon the city with 448
down upon the damp earth 53
down upon the deck and 430
down upon the deck with 40
down upon the desk and 211
down upon the desk with 214
down upon the dust and 47
down upon the face and 164
down upon the farm and 106
down upon the gust that 53
down upon the heads and 195
down upon the hearth and 232
down upon the heart that 95
down upon the jews and 40
down upon the just and 172
down upon the lake and 293
down upon the land and 385
down upon the land that 129
down upon the land with 135
down upon the last act 89
down upon the moss and 163
down upon the neck and 40
down upon the ocean and 106
down upon the other end 216
down upon the other with 141
down upon the page and 102
down upon the poor and 218
down upon the poor man 123
down upon the port for 81
down upon the rest for 195
down upon the rich and 232
down upon the road and 225
down upon the road that 197
down upon the rock and 250
down upon the roof and 238
down upon the rope with 76
down upon the ruin and 45
down upon the sand and 912
down upon the ship and 255
down upon the ship with 85
down upon the snow and 214
down upon the sofa and 776
down upon the soft earth 85
down upon the town and 688
down upon the town with 142
down upon the turf that 40
down upon the vast and 42
down upon the vast area 41
down upon the wall and 136
down upon the warm earth 40
down upon the wave that 109
down upon the wild and 41
down upon the young man 489
down upon us from all 314
down upon us from both 104
down upon us from his 347
down upon us from its 238
down upon us from our 102
down upon us from out 185
down upon us from that 259
down upon us from them 84
down upon us here and 195
down went the pipe out 40
down what he heard and 99
down what he knew and 50
down what he knew was 41
down what he said and 214
down what he says and 214
down what he sees and 254
down what he told her 41
down what he told him 46
down what is fair and 53
down what is good for 78
down what is high and 43
down what is said and 73
down what is told you 106
down what is wrong with 56
down what the other had 40
down when he came out 56
down when he gets his 45
down when he heard her 50
down when he heard that 183
down when he heard them 47
down when he heard this 40
down when he said that 137
down when he says that 55
down when he told her 132
down when he told them 41
down when he took his 49
down when he went out 64
down when it gets too 56
down when the bell rang 150
down when the door was 45
down when the land was 107
down when the other goes 119
down when the road was 100
down when the ship was 49
down will be paid for 83
drag down to their own 53
drag over the many long 127
drag over the text you 321
draw back the bolt and 54
draw back the firing pin 50
draw back the veil and 78
draw back the veil that 174
draw from an early age 40
draw from it more than 50
draw from it some idea 44
draw from it your own 42
draw from the fact that 3724
draw from the jury box 47
draw from the life and 65
draw from the life than 64
draw from the nude with 44
draw from the past and 242
draw from the same all 56
draw from the same set 198
draw from the soil all 121
draw from the soil and 48
draw into it more and 54
draw into my view things 41
draw lots to find out 61
draw maps of their own 53
draw only on their own 56
draw some of their own 79
draw some of your own 90
draw upon in dealing with 65
draw upon in their own 55
draw upon the bank for 156
draw upon the best that 51
draw upon the fact that 162
draw upon the ideas and 120
draw upon the past for 50
draw upon the same set 91
draw upon to cope with 44
draw upon to help them 140
draw upon to help you 49
dread lest the hope may 43
dread lest we find that 51
dream came in your way 47
dream look up upon them 51
dream made it clear that 65
dream such as young men 203
dream there is just this 63
dream were the only one 95
dream will do here and 138
drew away the cloth that 81
drew back at once and 76
drew back my fist and 84
drew back my hand and 112
drew back the bolt and 450
drew back the bolt with 53
drew back the cloth and 63
drew back the door and 72
drew back the flap and 69
drew back the hand that 178
drew back the string and 66
drew back to give her 73
drew back to give him 126
drew back to give them 66
drew back to make way 204
drew back to their old 77
drew back to wait for 42
drew forth the buds and 139
drew from an early age 52
drew from my heart all 202
drew from the fact that 537
drew from the holy pyx 49
drew from the life and 42
drew from the mine they 41
drew from the well that 40
drew from the young man 54
drew into the offing and 45
drew into the side and 67
drew lots to find out 72
drew open the door and 86
drew over the lamp and 44
drew rein to scan each 47
drew upon the fact that 42
drew upon the ideas and 57
drew upon the past for 59
drip from the eaves and 109
drip from the roof and 120
drop away of their own 122
drop down at last and 44
drop down the list and 135
drop down to less than 85
drop during the next two 43
drop from my hand for 89
drop from the blue sky 40
drop from the host and 124
drop from the roof and 98
drop from the tree and 398
drop into the boat and 128
drop into the boat one 50
drop into the hole and 128
drop into the ocean and 105
drop into the past with 52
drop over the edge and 97
drop over the next few 219
drop over the side and 244
drop what we were doing 240
drop will be less than 219
drug during the past year 142
drug from the body and 165
drug from the body are 60
drug from the body may 54
drug must be kept out 119
drug must be used for 75
drug must be used with 578
drug used to treat hiv 162
drug user or those with 109
drug will be safe and 43
drug will be used for 92
drug will or will not 62
drum made of wood and 48
dual role as wife and 46
dual role of wife and 134
duck from the oven and 124
duct into the nose and 54
dues paid by those who 66
duke fell in love with 188
duke look so ugly out 81
dull even to know you 187
duly bearing in mind that 87
duly coming up from all 120
duly fell in love with 57
during days of peace and 87
during even the last few 119
during half an hour and 73
during half an hour that 57
during half an hour with 63
during half the time they 46
during july of last year 44
during just the past few 44
during life on bread and 114
during life or upon death 76
during more or less long 43
during most of july and 129
during most of june and 90
during most of last year 63
during most of their long 56
during most of these two 48
during only the last few 120
during only the last two 50
during part of july and 73
during part of june and 53
during peace as during war 57
during peace or during war 68
during some of those long 46
during time of peace and 50
during what we call our 57
during years of peace and 86
dust along the road and 47
dust along the road that 88
dust down the road and 43
dust flying up from his 52
dust from my face and 90
dust from my feet and 266
dust from the road and 265
dust from the road had 65
dust from the road has 71
dust from the road was 52
dust into the eyes and 66
dust lies on door and 98
dust were so thick that 98
dust when it fell was 66
duty drop the pious tear 47
duty during the gulf war 62
duty during the last two 49
duty during the last year 47
duty during the late war 52
duty during the past year 92
duty during the time that 42
duty even of those who 94
duty from an early age 41
duty from the fact that 44
duty from the said sum 53
duty half an hour ago 131
duty must be clear and 50
duty must be done and 52
duty must be done for 79
duty must be paid for 47
duty only to those who 103
duty owed to those who 42
duty side by side with 109
duty what the heart was 166
duty when the boat got 99
dyes such as congo red 278
