dame yet held her post 110
drew her into his mouth 131
drew her into his room 99
drew her into his side 44
drew her more and more 194
drew her onto his knee 48
drew her upon his knee 65
drew him forth with such 114
drew him from his home 42
drew him into her arms 496
drew him into her boat 56
drew him into her mouth 118
drew him into her room 78
drew him into his arms 74
drew him into his hall 58
drew him more and more 824
drew his arms and legs 42
drew his breath yet more 54
drew his colt and shot 41
drew his finger and thumb 49
drew his hand and made 50
drew his hand out from 55
drew his life and lyre 45
drew its rank and file 42
drew men from all over 99
drew near when she must 66
drew near when that word 179
drew near when they were 120
drew not back his hand 64
drew off from each other 101
drew one forth and held 51
drew out more and more 85
drew out what had been 92
drew out what was best 44
drew six from his belt 42
drew them away and sent 58
drew them down all over 44
drew them down her legs 42
drew them from all over 40
drew them into his mouth 52
drew them more and more 56
drew them over and over 97
drop his heart had shed 44
drop off body and mind 146
drop off here and there 142
drop off when they have 55
drop out from them will 58
drop out here and there 103
drop out more and more 98
drop out when they have 95
drop that from our cups 131
drop them from his mouth 40
drug for more than five 45
drug for more than three 130
drug had done its work 191
drug that cost them nothing 76
drug use among new york 134
drug use have not been 71
drum and fife was heard 152
drum had made him cock 74
drying her eyes and trying 52
drying his face and hair 41
dues for more than three 85
duet for alto and bass 104
duke had been ill when 47
duke had made his peace 60
dull and there was nothing 48
dull ass will not mend 474
dull for those who have 41
dull its edge with their 65
dumb and deep and need 98
dump for food for these 44
during all these long ages 52
during all these long years 333
during all these six days 40
during all these ten years 92
during all those long years 225
during all those ten years 60
during both early and late 444
during both fall and spring 68
during both spring and fall 465
during both warm and cold 53
during her last few days 142
during her last few years 211
during her last ten years 63
during her last two years 544
during her last year there 45
during her life and upon 146
during her life had been 47
during his days and half 147
during his early and less 163
during his early and most 130
during his early new york 49
during his four year term 109
during his halt and laid 54
during his last and most 110
during his last few days 436
during his last few years 1128
during his last six years 245
during his last ten years 611
during his last two days 78
during his last two years 3276
during his last year there 267
during his life and also 69
during his life and died 73
during his life and even 130
during his life and those 41
during his life and upon 101
during his life and were 47
during his life and what 54
during his life but also 43
during his life had been 280
during his life had more 45
during his life has been 54
during his life they were 45
during his life with great 79
during his more than four 40
during his more than half 41
during his more than three 193
during his stay had been 41
during his third and last 130
during his time off from 70
during his very long life 83
during his youth and early 1497
during his youth and young 89
during his youth had been 60
during ice ages and high 59
during its last few years 178
during its last ten years 82
during its last two years 467
during its more than half 45
during its more than three 95
during its rise and fall 203
during its spring and fall 117
during new moon and full 52
during not less than three 162
during our last few days 110
during our last two years 76
during six days each week 47
during that spring and early 74
during that time and also 75
during that time and even 57
during that time and have 66
during that time and many 40
during that time and there 41
during that time and were 72
during that time and what 158
during that time and will 56
during that time had been 932
during that time had done 66
during that time had made 97
during that time had much 161
during that time had only 91
during that time had seen 66
during that time has been 841
during that time has made 71
during that time his life 55
during that time his wife 120
during that time may have 104
during that time not only 294
during that time she made 75
during that time she must 47
during that time she will 44
during that time than during 45
during that time that many 49
during that time that there 56
during that time they have 498
during that time they must 116
during that time they past 137
during that time they were 624
during that time they will 108
during that time was able 83
during that time was also 80
during that time was more 52
during that time was only 55
during that time was very 189
during that time was when 49
during that time you have 269
during that time you must 112
during that time you were 113
during that time you will 254
during this last and most 48
during this month and next 60
during this month has been 47
during this past year have 40
during this past year when 46
during this spring and early 40
during this time and also 143
during this time and during 52
during this time and even 88
during this time and have 92
during this time and made 40
during this time and many 110
during this time and only 54
during this time and some 69
during this time and their 102
during this time and there 131
during this time and were 193
during this time and what 145
during this time and when 63
during this time and will 177
during this time are also 63
during this time are more 118
during this time are those 45
during this time are very 63
during this time but also 73
during this time but only 40
during this time but were 54
during this time can have 56
during this time can help 57
during this time had been 634
during this time had made 41
during this time has been 1019
during this time has come 41
during this time his mind 46
during this time his wife 92
during this time may also 49
during this time may have 317
during this time may well 44
during this time not only 483
during this time she also 69
during this time than during 128
during this time that john 105
during this time that lord 40
during this time that many 558
during this time that mary 42
during this time that more 97
during this time that most 601
during this time that much 130
during this time that paul 47
during this time that some 245
during this time that such 85
during this time that their 141
during this time that there 280
during this time that these 71
during this time that were 68
during this time that will 43
during this time that young 63
during this time that your 75
during this time they also 41
during this time they have 241
during this time they kept 44
during this time they live 45
during this time they must 121
during this time they were 586
during this time they will 120
during this time was able 41
during this time was also 218
during this time was from 65
during this time was made 44
during this time was more 180
during this time was much 131
during this time was only 209
during this time was such 49
during this time was very 187
during this time was when 49
during this time with more 50
during this time with their 43
during this time you have 92
during this time you must 47
during this time you were 74
during this time you will 195
during this tour has been 97
during two years and four 41
during two years and more 41
during vii five year plan 41
dust all over his body 45
dust all over his face 64
dust all over his mouth 309
dust and dirt all over 81
dust and dirt had been 42
dust and rust and must 41
dust and tears lay cold 64
dust and time and dream 47
dust for ages and ages 120
dust for years and years 48
dust was laid with tears 91
dust was once all fire 54
duty and heart and soul 40
duty and more and more 47
duty and more than their 44
duty and those who have 78
duty and your own love 43
duty for more than five 49
duty for more than four 45
duty for more than half 94
duty for more than three 77
duty for over two days 54
duty for over two years 45
duty for those who have 88
duty for those who ward 108
duty has more than once 56
duty than from any hope 69
dyed her face and neck 98
dyed his face and neck 40
dyed his hair and beard 166
dyes are used for dyeing 93
dyes for silk and wool 41
dyes for wool and silk 124
dyes his hair and beard 64
