sac and amniotic fluid 142
she had trouble meeting 137
she had trouble opening 168
she had trouble picking 95
she had trouble placing 43
she had trouble putting 77
she had trouble reaching 76
she had trouble sitting 47
she had trouble speaking 266
she had trouble staying 138
she had trouble talking 120
she had trouble telling 94
she had trouble thinking 177
she had trouble walking 243
she had trouble writing 116
she had twisted about 53
she had twisted round 149
she had typhoid fever 320
she had usually found 100
she had uttered about 66
she had uttered since 237
she had uttered words 46
she had utterly given 48
she had vaguely feared 93
she had vaguely known 68
she had violated every 68
she had visited after 96
she had visited every 326
she had visited italy 42
she had visited often 61
she had visited paris 212
she had visited since 58
she had visited twice 41
she had visited while 96
she had vomited blood 144
she had vomited since 63
she had watched every 106
she had watched george 42
she had watched others 53
she had watched people 62
she had watched until 46
she had watched while 89
she had wheeled round 64
she had whirled about 81
she had willingly given 199
she had willingly taken 71
she had worried about 2006
she had wrapped about 184
she had wrapped round 492
she had written about 4631
she had written after 365
she had written again 257
she had written anything 241
she had written books 88
she had written could 59
she had written eight 83
she had written every 160
she had written forty 41
she had written nearly 152
she had written notes 111
she had written often 58
she had written plays 131
she had written poetry 191
she had written quite 107
she had written seven 47
she had written short 54
she had written since 345
she had written telling 53
she had written thirty 151
she had written twice 88
she had written uncle 46
she had written under 293
she had written until 58
she had written verse 115
she had written which 141
she had written while 378
she had written words 64
she had written would 241
she has adopted since 67
she has assumed since 78
she has assumed under 48
she has behaved badly 134
she has behaved nobly 70
she has bravely acted 69
she has brought about 1140
she has brought norma 69
she has brought shame 125
she has brought under 55
she has carried since 49
she has certain kinds 40
she has decided never 40
she has endured since 94
she has enjoyed every 40
she has enjoyed since 152
she has enjoyed under 40
she has enjoyed working 73
she has enjoyed writing 69
she has entered italy 42
she has everything under 143
she has finally begun 79
she has finally found 693
she has finally given 101
she has finally taken 85
she has gathered about 152
she has gathered round 60
she has guessed right 83
she has happily found 46
she has herself given 226
she has herself taken 81
she has hitherto found 297
she has hitherto given 48
she has hitherto known 110
she has hitherto lived 69
she has hitherto shown 94
she has hitherto taken 72
she has hitherto tried 46
she has knocked about 76
she has labored under 84
she has married again 425
she has married beneath 139
she has married since 48
she has noticed about 74
she has noticed anything 51
she has opinions about 49
she has perfect pitch 70
she has perhaps added 40
she has perhaps never 114
she has planted about 42
she has pursued since 98
she has refused every 42
she has resided since 176
she has several small 66
she has several times 721
she has spanish blood 70
she has started talking 58
she has started working 56
she has started writing 60
she has steadily grown 40
she has stepped aside 46
she has stopped breathing 226
she has stopped growing 56
she has stopped looking 40
she has stopped playing 94
she has stopped short 59
she has stopped smoking 101
she has stopped talking 141
she has stopped thinking 59
she has stopped working 69
she has stopped writing 76
she has studied under 66
she has thoughts about 54
she has touched rocks 115
she has trouble breathing 258
she has trouble falling 62
she has trouble finding 139
she has trouble getting 373
she has trouble keeping 159
she has trouble talking 44
she has trouble walking 63
she has violated every 53
she has visited every 65
she has worried about 95
she has written about 1874
she has written again 61
she has written books 240
she has written eight 71
she has written gives 60
she has written nearly 55
she has written plays 155
she has written poetry 177
she has written quite 59
she has written seven 94
she has written short 123
she has written since 362
she has written under 96
she has written while 40
she has wrought folly 96
she hath wrought folly 166
she hid herself under 247
she lay utterly still 50
she let herself admit 81
she let herself begin 42
she let herself breathe 70
she let herself drift 1047
she let herself dwell 212
she let herself enjoy 279
she let herself float 133
she let herself glide 78
she let herself really 42
she let herself relax 631
she let herself slide 326
she let herself slump 53
she let herself smile 86
she let herself start 51
she let herself wince 41
she may acquire after 79
she may neglect every 104
she met gilbert blythe 62
she met marianne moore 42
she met several people 69
she met several times 69
she met several women 56
she met shortly after 68
she now appeared under 48
she now resumed under 58
she now worried about 41
she put herself above 40
she put herself first 45
she put herself right 91
she put herself under 1371
she ran aground again 51
she ran aground while 45
she read several books 53
she rid herself first 46
she sat forward again 64
she sat quietly looking 129
she sat quietly rocking 47
she sat quietly thinking 52
she sat quietly until 62
she sat quietly waiting 91
she sat quietly while 147
she sat rigidly erect 97
she sat rigidly stiff 62
she sat rigidly still 41
she sat stiffly erect 47
she sat upright again 158
she sat upright staring 45
she sat utterly still 51
she saw appeared unreal 49
she saw everything large 78
she saw familiar faces 98
she saw frigate after 50
she saw gilbert blythe 65
she saw herself again 326
she saw herself alone 197
she saw herself dancing 61
she saw herself driving 57
she saw herself falling 41
she saw herself gazed 89
she saw herself getting 60
she saw herself gliding 48
she saw herself holding 81
she saw herself looking 109
she saw herself naked 70
she saw herself playing 93
she saw herself running 173
she saw herself seated 234
she saw herself sitting 407
she saw herself still 87
she saw herself talking 70
she saw herself under 83
she saw herself walking 333
she saw several coats 52
she saw several dusty 42
she saw several people 223
she saw several small 55
she saw several times 104
she saw several women 75
she set herself about 63
she set herself after 58
she set herself apart 192
she that brought water 69
she that instant stood 63
she then bravely added 77
she thus reasoned night 42
she was absorbing every 55
she was accepting money 99
she was acutely aware 4366
she was adamant about 1345
she was admitting defeat 87
she was adopted until 116
she was alarmed about 103
she was altered since 56
she was amazingly strong 80
she was annoyed about 244
she was aroused again 79
she was ashamed about 54
she was assured would 157
she was attending night 41
she was awarded first 387
she was awfully jolly 47
she was awfully proud 50
she was awfully sorry 165
she was awfully sweet 70
she was awfully tired 127
she was awfully upset 106
she was beginning again 149
she was beginning dimly 63
she was beheaded within 116
she was besides aware 62
she was between eight 93
she was between fifty 115
she was between forty 101
she was between seven 87
she was between sixty 56
she was between thirty 163
she was borrowing money 60
she was bothered about 230
she was brought again 147
she was brought close 271
she was brought hither 328
she was brought nearer 89
she was brought round 636
she was brought thither 303
she was brought under 357
she was brought where 62
she was brought within 154
she was brushed aside 107
she was careful about 582
she was careful never 904
she was carried about 321
she was carried round 71
she was carried thither 110
she was cautious about 352
she was certain about 903
she was certain could 134
she was certain every 51
she was certain would 2491
she was charged under 80
she was closely bound 202
she was correct about 246
she was counted worthy 136
she was covered again 106
she was covered under 111
she was crowned queen 1243
she was cruelly beaten 58
she was crushed beneath 103
she was crushed under 181
she was cynical about 54
she was damaged goods 232
she was delayed until 47
she was divided within 40
she was dragged about 79
she was dragged round 44
she was dragged under 76
she was dressed after 51
she was dressed again 407
she was dressed neatly 123
she was dressed quite 109
she was dressed rather 84
she was dressed right 56
she was dressed today 113
she was drowned while 60
she was elected chair 172
she was elected class 207
she was elected first 235
she was elected grand 112
she was elected leader 276
she was elected mayor 332
she was elected mother 51
she was elected prime 175
she was elected queen 140
she was elected state 141
she was employing every 57
she was enthused about 46
she was equally adept 133
she was equally aware 291
she was equally bound 243
she was equally frank 87
she was equally happy 148
she was equally proud 108
she was equally quick 109
she was equally rapid 90
she was equally serving 56
she was equally taken 43
she was equally willing 134
she was evasive about 81
she was exactly right 503
she was exactly where 495
she was exalted above 115
she was excited about 7096
she was excited again 42
she was excluding others 56
she was expecting again 659
she was expecting anything 76
she was expecting every 104
she was expecting might 48
she was expecting twins 294
she was expecting would 85
she was exposed naked 53
she was faintly aware 135
she was faintly smiling 44
she was fifteen again 108
she was fifteen miles 96
she was fifteen months 399
she was fifteen until 58
she was finally about 135
she was finally alone 551
she was finally asked 99
she was finally awake 113
she was finally beaten 41
she was finally breaking 42
she was finally close 42
she was finally cured 198
she was finally feeling 105
she was finally finding 49
she was finally fired 53
she was finally found 280
she was finally freed 199
she was finally getting 1035
she was finally given 510
she was finally growing 75
she was finally happy 92
she was finally hired 75
she was finally learning 130
she was finally letting 85
she was finally looking 49
she was finally moved 61
she was finally naked 66
she was finally putting 60
she was finally quiet 94
she was finally saved 55
she was finally seated 250
she was finally shown 74
she was finally sitting 75
she was finally still 59
she was finally taken 476
she was finally talking 51
she was finally telling 46
she was finally thrown 61
she was finally tired 41
she was finally towed 75
she was finally where 62
she was finally willing 188
she was finally within 44
she was finally working 45
she was floated again 61
she was following after 46
she was following every 65
she was forever after 70
she was forever bound 101
she was forever falling 42
she was forever finding 42
she was forever getting 69
she was forever looking 74
she was forever running 44
she was forever talking 93
she was forever telling 104
she was frankly bored 56
she was frantic about 136
she was freshly bathed 46
she was gossiping about 58
she was gracious about 56
she was grumbling about 51
she was hankering after 140
she was happier about 47
she was happier still 84
she was happily playing 44
she was hastily putting 47
she was hatched after 42
she was heartily sorry 401
she was heartily tired 526
she was heartily vexed 454
she was herself about 135
she was herself again 3030
she was herself alone 45
she was herself aware 500
she was herself looking 74
she was herself plain 157
she was herself privy 147
she was herself quite 138
she was herself still 187
she was herself taken 150
she was herself under 104
she was hopeful about 116
she was huddled under 76
she was injured while 584
she was inquiring about 298
she was inquiring after 70
she was insured under 46
she was invited again 57
she was knocked about 70
she was knocked aside 43
she was legally blind 235
she was legally bound 469
she was listening again 68
she was marilyn monroe 161
she was married about 213
she was married after 254
she was married again 2184
she was married first 420
she was married twice 603
she was married under 249
she was married until 148
she was married while 70
she was married would 57
she was maudlin drunk 93
she was modeled after 43
she was morally bound 87
she was morally right 55
she was moreover noisy 121
she was muttering about 59
she was muttering cunning 70
she was muttering under 69
she was nervous about 7233
she was nervous again 86
she was nowhere about 392
she was nowhere close 151
she was obliged again 73
she was obliged either 59
she was obliged first 42
she was obsessing about 90
she was offered money 72
she was operating under 197
she was operating within 53
she was ordered round 81
she was outside again 170
she was outside looking 56
she was outside playing 157
she was outside waiting 117
she was outside working 40
she was outward bound 414
she was painted black 239
she was painted white 112
she was patient under 43
she was perched aloft 64
she was perhaps about 72
she was perhaps aware 51
she was perhaps eight 47
she was perhaps fifty 100
she was perhaps forty 41
she was perhaps never 73
she was perhaps rather 75
she was perhaps right 63
she was perhaps seven 52
she was perhaps still 66
she was perhaps thinking 82
she was perhaps thirty 49
she was pottering about 121
she was preparing lunch 135
she was present while 42
she was pressed about 41
she was pressed close 129
she was prouder still 52
she was puzzled about 321
she was quickly bound 53
she was quickly cured 80
she was quickly drawn 61
she was quickly getting 64
she was quickly given 47
she was quickly growing 48
she was quickly hired 53
she was quickly learning 201
she was quickly running 67
she was quickly swept 43
she was quickly taken 107
she was quickly thrown 90
she was quietly looking 71
she was quietly quiet 57
she was quietly sitting 50
she was quietly sobbing 51
she was quietly taken 66
she was quietly talking 40
she was quietly weeping 118
she was quizzed about 43
she was rapidly failing 57
she was rapidly falling 86
she was rapidly filling 87
she was rapidly gaining 103
she was rapidly getting 100
she was rapidly growing 233
she was rapidly learning 120
she was rapidly passing 130
she was rapidly reaching 54
she was rapidly running 63
she was rapidly sinking 490
she was rapidly turning 50
she was receiving about 85
she was receiving money 68
she was receiving would 51
she was refused entry 267
she was regular until 60
she was released after 707
she was released again 76
she was released under 130
she was released within 56
she was relishing every 42
she was retaining fluid 82
she was returning after 138
she was returning alone 173
she was rightly proud 62
she was saluted queen 70
she was settled again 106
she was settled under 45
she was several hours 52
she was several miles 181
she was several months 455
she was several paces 46
she was several steps 75
she was several times 952
she was several weeks 93
she was several women 42
she was several yards 94
she was sharply aware 235
she was shivering again 123
she was shivering under 55
she was shocked again 56
she was shortly after 368
she was shortly taken 57
she was shrinking again 122
she was shrinking within 123
she was shunted aside 45
she was sincere about 192
she was sixteen again 158
she was sixteen months 210
she was sixteen until 89
she was smuggling drugs 60
she was solidly built 63
she was somehow aware 88
she was somehow lacking 49
she was somehow letting 47
she was somehow still 72
she was soundly beaten 50
she was splashing water 49
she was squirming beneath 48
she was starkly aware 42
she was steadily gaining 67
she was stopped again 109
she was stopped short 468
she was stoutly built 55
she was straining every 224
she was strolling about 94
she was strongly aware 68
she was strongly built 190
she was strongly drawn 153
she was strongly moved 173
she was strongly under 51
she was strongly urged 179
she was student teaching 165
she was subject began 55
she was suffering acute 62
she was suffering again 40
she was suffering badly 74
she was suffering might 40
she was suffering under 753
she was suffering would 51
she was thirteen again 65
she was thirteen months 222
she was thirteen until 71
she was thrilled about 463
she was tightly bound 126
she was totally alone 426
she was totally awake 52
she was totally aware 190
she was totally blind 590
she was totally crazy 56
she was totally cured 46
she was totally happy 79
she was totally healed 117
she was totally lacking 139
she was totally loyal 48
she was totally naked 359
she was totally right 66
she was totally spent 97
she was totally taken 87
she was totally under 70
she was totally unfit 169
she was trapped again 58
she was trapped beneath 98
she was trapped under 101
she was trapped within 130
she was traveling about 63
she was traveling alone 589
she was traveling light 57
she was traveling under 62
she was trembling again 170
she was trembling badly 94
she was trembling still 41
she was trembling under 42
she was trembling until 43
she was trodden under 43
she was truthful about 44
she was unaware until 44
she was uneasily aware 269
she was unhappy about 1528
she was upright again 165
she was uptight about 73
she was usually alone 152
she was usually asked 45
she was usually drunk 90
she was usually either 162
she was usually found 65
she was usually given 147
she was usually happy 53
she was usually known 546
she was usually quiet 60
she was usually quite 142
she was usually rather 42
she was usually right 1077
she was usually sitting 52
she was usually sorry 75
she was usually sorting 55
she was usually still 58
she was usually taken 48
she was usually tired 156
she was usually willing 67
she was usually working 49
she was utterly alone 1396
she was utterly aloof 79
she was utterly bored 60
she was utterly happy 57
she was utterly lacking 108
she was utterly loyal 51
she was utterly naked 46
she was utterly spent 85
she was utterly still 115
she was utterly taken 55
she was utterly tired 107
she was utterly unfit 77
she was vaguely aware 1747
she was vaguely uneasy 47
she was visible again 40
she was visibly moved 116
she was visibly shaking 157
she was visibly uneasy 107
she was visibly upset 744
she was visited again 89
she was visited daily 59
she was vitally alive 41
she was vitally aware 102
she was vividly alive 45
she was vividly aware 277
she was wallowing first 43
she was wandering about 669
she was wandering alone 72
she was wandering round 110
she was watched night 49
she was watched until 47
she was wheeled about 67
she was whipped until 40
she was whirled about 212
she was whirled round 196
she was widowed after 73
she was widowed again 109
she was wondering about 907
she was wondering where 483
she was wondering which 91
she was worried about 24136
she was worried again 40
she was wounded again 52
she was wounded until 64
she was wounded while 47
she was wrapped about 52
she was written about 119
she who brought about 172
she who finally broke 51
she who scented danger 106
she who started putting 61
she with faltering voice 76
she with several others 41
shoe and harness maker 85
shy and awkward about 93
shy and awkward child 52
shy and nervous about 125
shy and sincere souls 59
shy and socially inept 93
shy and worried about 40
sin and despair again 45
sin and receive jesus 64
sin and scandal after 101
sin and suffering could 49
sin and suffering shall 84
sin and suffering tried 107
sin and suffering which 730
sin and suffering would 124
singing and rejoicing above 76
singing and trumpet playing 51
singing and whistling while 41
singing for several hours 211
singing his funeral dirge 108
singing our national anthem 435
singing with genuine feeling 40
sin had brought about 87
sin has brought about 107
sin that brought about 277
sit and daydream about 94
sit and inquire about 64
sit and quietly watch 87
sit and rightly spell 497
sit for endless hours 125
sit for several hours 2729
sit for several months 116
sit for several weeks 177
sit for sixteen hours 46
sit thus together while 65
sit with clasped hands 96
sit with gilbert blythe 69
six and fifteen miles 124
six and fifteen months 331
six and perhaps eight 56
six and perhaps seven 63
six and sixteen months 51
six and sixteen weeks 125
six and thirteen months 151
six and weighed about 161
six bow torpedo tubes 94
six new supreme court 297
sky and billowing white 40
sky and distant hills 368
sky and twinkling stars 197
sky and wondering about 42
sky for several hours 238
sky for several months 62
sky for several weeks 56
sky had clouded again 48
sky that dunghill mists 63
sky was darkening again 89
sky was rapidly clearing 66
sky was rapidly growing 61
sky was totally black 69
sky was visible above 183
sky was visible within 42
sky with twinkling stars 76
sling for several weeks 234
sly and playful humor 175
son and between father 65
son and between mother 148
son and eleventh child 152
son and fifteen aztec 105
son and husband would 53
son and several others 244
son and youngest child 1651
son for conduct which 49
son for several hours 61
son for several months 91
son for several weeks 60
song and certain stars 172
song and chamber music 62
song and popular music 68
song and popular poetry 62
song and rhythmic motion 40
song and several others 57
song for several hours 41
song our highest heaven 57
song was written about 573
song was written after 116
song was written while 74
son had finally found 90
son had married beneath 72
son had several ships 42
son had written about 50
son was drowned while 45
son was injured while 62
son was perhaps still 72
son was worried about 86
sow and harvest crops 336
sow and harvest grain 125
sue and recover money 51
sue and recover under 50
sue for damages after 129
sue for damages arising 175
sue for damages based 156
sue for damages equal 43
sue for damages rather 49
sue for damages under 1083
sue for damages where 96
sue for damages which 87
sue for divorce after 50
sue for divorce under 97
suing for damages under 69
suing for damages would 70
suing for himself alone 80
sum and general issue 46
sum and product rules 247
sum death benefit equal 42
sum not exceeding eight 1194
sum not exceeding fifty 7993
sum not exceeding forty 3677
sum not exceeding seven 1461
sum not exceeding sixty 568
sum not exceeding thirty 2100
sum not exceeding twice 158
sum that remains after 48
sum was finally fixed 55
sun and certain stars 112
sun and distant stars 129
sun and drenching rains 81
sun and glorious skies 67
sun and monsoon rains 117
sun and planets about 101
sun and planets could 64
sun and planets moved 118
sun and planets round 118
sun and planets taken 53
sun and planets which 92
sun and planets would 162
sun and planted world 88
sun and scorching winds 110
sun and similar stars 148
sun and sparkling water 42
sun and thirteen stars 68
sun does surpass white 49
sun for several hours 1714
sun for several months 290
sun for several weeks 484
sung and courted under 43
sung and shouted aloud 51
sung and written about 109
sung his ballads about 63
sung them several times 48
sung with intense feeling 41
sun had appeared above 170
sun had climbed above 364
sun had climbed twice 51
sun had dropped below 979
sun had dropped beneath 60
sun had dropped lower 114
sun had finally risen 89
sun had slipped below 263
sun had slipped beneath 68
sun had stopped shining 114
sun has appeared above 47
sun has climbed above 40
sun has dropped below 141
sun has finally risen 45
sun has stopped shining 82
sun hid himself beneath 52
sun was declining beneath 74
sun was finally setting 109
sun was finally shining 63
sun was quickly setting 79
sun was rapidly setting 169
sun was rapidly sinking 388
sun was several hours 203
sun was visible above 205
sun with blurred image 47
sun yet visible burnt 50
swing for several hours 68
