sagacity finds its reward 40
specific method for measuring 141
specific method for studying 42
specific moral and ethical 132
specific motor and mental 84
specific motor and verbal 54
specific names and events 53
specific names and places 423
specific names and titles 108
specific names are always 58
specific needs and budget 83
specific needs and issues 379
specific needs and rights 105
specific needs and should 46
specific needs and special 483
specific needs and tastes 141
specific needs and unique 62
specific needs and values 294
specific needs and wishes 404
specific needs for further 69
specific needs for training 214
specific needs that should 49
specific needs with regard 103
specific norms and values 888
specific order for future 63
specific people and events 417
specific people and groups 162
specific people and places 814
specific people and topics 81
specific place and moment 71
specific plans and actions 134
specific plans for carrying 106
specific plans for follow 112
specific plans for further 161
specific plans for future 155
specific plans for reform 52
specific plant and animal 784
specific power and energy 70
specific price was agreed 48
specific racial and gender 109
specific rates for various 53
specific rather than global 906
specific rather than merely 121
specific rather than random 126
specific reason for choosing 179
specific reason for doubting 49
specific reason for visiting 56
specific roles and duties 141
specific roles are played 44
specific rules and methods 58
specific rules are needed 102
specific rules for applying 50
specific rules for handling 91
specific rules for various 51
specific rules that define 185
specific rules that govern 436
specific rules that relate 45
specific rules that should 70
specific rules with regard 217
specific sites and regions 53
specific sites and spaces 44
specific sizes and colors 41
specific sizes and shapes 425
specific skill being taught 65
specific social and ethical 100
specific social and ritual 50
specific social and sexual 51
specific social and spatial 133
specific speed and suction 115
specific start and finish 178
specific steps and actions 72
specific steps and stages 42
specific steps has become 42
specific steps that should 297
specific steps they should 42
specific steps with regard 47
specific steps you should 101
specific tasks and actions 56
specific tasks and duties 260
specific tasks and issues 119
specific tasks and methods 59
specific tasks and skills 189
specific tasks are called 43
specific tasks that needed 57
specific tasks that should 102
specific taxes and duties 97
specific teaching and training 56
specific terms that relate 43
specific tests and methods 48
specific tests are needed 136
specific texts and authors 76
specific themes and issues 152
specific themes and motifs 142
specific themes and topics 91
specific times and events 99
specific times and places 12476
specific times and seasons 49
specific times and spaces 135
specific times for prayer 60
specific tools and methods 252
specific tools are needed 66
specific towns and cities 342
specific towns and regions 77
specific track and sector 58
specific trees and shrubs 55
specific types and grades 59
specific types and levels 189
specific types and styles 69
specific users and groups 502
specific words and actions 207
specific words and images 205
specific words that convey 41
specific works and authors 155
specifying cause and effect 45
specifying input and output 145
specifying times and places 42
specimen sheet was issued 271
specimen teacup and saucer 42
specimen trees and shrubs 877
specimen which has already 86
specimen which has reached 42
specimen which was caught 62
specimen which was killed 135
specimen which was tested 62
speckled black and yellow 167
speckled snake that strays 70
speckled trout and silver 42
spectral alarm that lurked 54
spectral lines are always 42
spectral lines are called 102
spectral lines are caused 46
spectral lines are curved 49
spectral lines are formed 434
spectral lines are narrow 119
spectral lines for atomic 127
spectral lines that result 45
spectral model for direct 48
spectrum hunting and gathering 306
spectrum would you expect 122
speeches after his return 167
speeches cross one another 42
speeches since his return 50
speeches which had passed 76
speedily close his career 77
speedily found that neither 114
speedily reaching that degree 106
spenders rather than savers 149
spinners could not supply 55
spirited feeling and manner 56
spirited views and wishes 83
spirited woman who melted 44
spiteful words and actions 54
splashed water all around 52
splendid armor and weapons 99
splendid bully and tyrant 143
splendid essay and review 41
splendid fleet was fitted 81
splendid gates had opened 54
splendid greek and italian 56
splendid halls and suites 55
splendid jewel for england 40
splendid robes and jewels 63
splendid soever that measure 88
splendid towns and cities 48
splendid trade now opened 79
splendid trees and shrubs 45
splendor shone all around 107
splendor which are tossed 47
splendor which had changed 75
splinter group was formed 62
sporadic breast and ovarian 185
sporadic cases are caused 44
sporadic cases are common 117
sportive claps its rustling 47
sportive games and serious 56
spotless white kid gloves 40
sprouted seeds and grains 188
squabble about who should 159
squabbling about who should 72
squadron under his orders 436
squadron under sir edward 278
squadron under sir robert 183
squadron under sir samuel 108
squadron under sir sidney 187
squadron which had sailed 361
squadron which was cruising 131
squadron which was watching 52
squarely about and walked 48
squarely faced and solved 56
squashes fills one corner 42
squeezed until she thought 46
squirmed about and reached 63
staggering about singing ribald 51
staggering beneath its weight 50
staggering under her burden 41
staggering under his burden 104
staggering under his double 59
staggering under his weight 133
staggering under its burden 66
staggering under its weight 929
staggers under its weight 92
staggers under our bounty 127
stagnant ponds and swamps 41
stagnant pools and marshy 47
stagnant pools and swamps 359
stagnant water and decaying 304
stagnant water and refuse 42
stagnant water and sewage 45
stagnant water and swamps 52
stagnant water lying amongst 53
stammering babes are taught 95
standard acres per family 162
standard bearer was killed 69
standard costs and actual 461
standard costs are useful 59
standard costs for direct 309
standard costs for various 58
standard costs with actual 75
standard curve was created 53
standard error and number 55
standard error and sample 61
standard first aid course 84
standard first and second 74
standard forms and methods 48
standard gauge and narrow 56
standard greek and english 41
standard header and footer 362
standard hours and actual 96
standard hours for actual 121
standard input and assign 62
standard input and copies 52
standard input and output 4231
standard input and passes 48
standard input and prints 153
standard input and stores 71
standard input and writes 650
standard items and design 127
standard liter per minute 166
standard method for applying 48
standard method for building 92
standard method for carrying 55
standard method for checking 77
standard method for counting 101
standard method for defining 126
standard method for encoding 46
standard method for handling 237
standard method for measuring 955
standard method for reducing 80
standard method for removing 41
standard method for sampling 141
standard method for studying 118
standard paper and pencil 166
standard price and actual 54
standard price for direct 90
standard rates for various 51
standard rather than actual 237
standard rather than another 158
standard risks for initial 63
standard rooms and suites 141
standard rules for spelling 114
standard scale for measuring 111
standard sizes and colors 54
standard sizes and grades 119
standard sizes and shapes 1354
standard sizes and styles 159
standard sizes are listed 44
standard state for aqueous 64
standard state for carbon 92
standard state for oxygen 61
standard tests and scales 816
standard tests for measuring 142
standard texts for further 68
standard times for various 78
standard tools and methods 53
standard under this section 380
standard units for measuring 216
standard urban area limits 124
standard which had fallen 55
standard which has already 48
standard which has always 155
standard which has become 89
standard which has lately 51
standard which was raised 55
standard works for fuller 78
standard would not permit 50
standard would not result 161
starched cuffs and collar 40
starched shirt and collar 294
starches rather than sugars 40
stationed quite long enough 121
stationed within and without 62
stationed within its limits 55
statuary found his statue 150
statutes creating and defining 59
statutes under our system 49
statutes which are called 41
statutes which are common 55
statutes which are epochs 104
statutes which are passed 66
statutes which are silent 69
statutes which are sleeping 84
statutes which had become 42
statutes which had created 49
statutes which had passed 70
statutes which may affect 55
statutes which they passed 64
stealthily fingering his pocket 40
stealthily thither and helped 135
steamboat fumes and fizzes 113
steamboat which had caused 46
steamship lines and agents 100
steamship lines and travel 99
steamship lines for carrying 42
steamship lines with europe 52
sternest clime and rudest 41
stewards rather than owners 125
stimulus loses its effect 41
stimulus onset and offset 324
stimulus rather than another 227
stimulus which can arouse 48
stimulus which has already 68
stimulus which has become 109
stimulus which has caused 55
stimulus which they afford 48
stippled cells per million 84
stirrups shall not exceed 54
stitched round our bodies 44
stitches which are worked 87
stomachs could not digest 151
stomachs could not handle 43
straggling fence that skirts 1402
straggling sheep and cattle 85
straggling trees and bushes 121
straight about and walked 64
straight again and looked 113
straight chain and cyclic 73
straight edges and square 252
straight edges are always 76
straight every one betook 64
straight lefts and rights 52
straight lines and angular 165
straight lines and arrows 230
straight lines and circle 56
straight lines and curved 1345
straight lines and curves 6709
straight lines and formal 118
straight lines and gentle 69
straight lines and measure 102
straight lines and measuring 43
straight lines and planes 1208
straight lines and points 287
straight lines and shapes 64
straight lines and simple 340
straight lines and square 624
straight lines and without 162
straight lines are almost 56
straight lines are always 110
straight lines are broken 40
straight lines are called 455
straight lines are curved 220
straight lines are finite 135
straight lines are fitted 224
straight lines are formed 59
straight lines are joined 82
straight lines are mapped 57
straight lines are needed 65
straight lines are tangent 98
straight lines being broken 66
straight lines but curved 109
straight lines but curves 85
straight lines for curves 45
straight lines for various 78
straight lines going through 316
straight lines that define 57
straight lines that divide 49
straight lines that extend 65
straight lines that radiate 184
straight lines with arrows 144
straight lines with curved 44
straight lines with curves 104
straight lines with little 44
straight lines with slopes 958
straight noses and curled 72
straight rather than arched 71
straight rather than coiled 98
straight rather than convex 71
straight rather than curved 1376
straight roads and canals 53
straight roads cut through 41
straight sides and curved 108
straight sides and square 209
straight sinus being placed 54
straight stems and feathery 78
straight stick that appears 70
straight trunk and spreading 45
straight wives and mothers 46
strained waiting for something 181
strainer lined with muslin 102
stranded about two leagues 50
stranded linear dna genome 165
stranded rather than double 234
stranded viral rna genome 114
strangely aloof and devout 57
strangely blind and stupid 57
strangely empty and silent 104
strangely happy with myself 42
strangely light and supple 195
strangely spain had fallen 87
strangely stiff and formal 49
strangely still and silent 153
strangers could not resist 75
strangers rather than family 61
strangers within its circle 44
strangers would not endure 40
strangers write all manner 65
strangest feeling that someone 126
strangest feeling that something 142
strapped about his middle 99
strapped under his instep 87
strategy calls for reducing 48
strategy rather than another 461
strategy rather than merely 84
strategy rather than simply 311
strategy rather than through 51
strategy setting and across 130
strategy which goes beyond 66
strategy which had already 80
strategy which had failed 76
strategy which had proved 90
strategy which had served 73
strategy which had worked 102
strategy which has already 95
strategy which has become 99
strategy which has proved 130
strategy which has proven 55
strategy which has worked 53
strategy which lay behind 71
strategy which they called 54
strategy would not result 50
strategy would you advise 88
strategy would you choose 96
strategy would you employ 61
strategy would you follow 128
strategy would you pursue 53
streamers about her skirts 231
streamers waved and danced 151
strengthen rather than dilute 130
strengthen rather than impair 207
strengthen rather than injure 41
strengthen rather than lessen 115
strengthen rather than reduce 84
strengthen rather than threaten 77
strengthen small and medium 176
stressed vowel and before 74
stresses shall not exceed 423
stresses which are caused 193
stresses which are created 106
stresses which are greater 77
stresses which are higher 56
stresses which are likely 229
stresses which can affect 54
stresses which can result 75
stresses which may affect 55
stresses which may result 185
stretching above and beyond 48
stretching aloft all silver 48
stretching docks and basins 42
stricken field and refusing 197
stricken wives and mothers 47
strictly catch and release 168
strictly hunting and gathering 41
strictly legal and formal 43
strictly liable for cleanup 116
strictly liable for damage 614
strictly liable for ground 57
strictly liable for injury 208
strictly liable for sexual 110
strictly order and enjoin 106
strictly sober and honest 74
strictly speaking one should 159
strictly speaking she should 43
strictly speaking they should 285
strictly speaking this should 89
strictly speaking you should 43
strictly under his orders 78
strictly within her rights 77
strictly within his income 48
strictly within his rights 477
strictly within its limits 176
strictly within its proper 72
strictly within its rights 124
strictly within its sphere 40
strictly within our limits 60
strictly within this narrow 40
strident calls for reform 44
strident voice cut through 61
stripped naked and burned 62
stripped naked and danced 60
stripped naked and driven 186
stripped naked and forced 661
stripped naked and jumped 60
stripped naked and killed 40
stripped naked and lashed 137
stripped naked and locked 48
stripped naked and nailed 99
stripped naked and placed 321
stripped naked and plunged 57
stripped naked and raised 47
stripped naked and robbed 45
stripped naked and rubbed 83
stripped naked and smeared 54
stripped naked and turned 303
stripped naked and walked 77
stripped naked and washed 99
strolled about and talked 71
strolled about with folded 56
strolled round his garden 51
strongest bonds are formed 89
strongest feeling was horror 52
strongest light and shadow 238
strongest minds and bodies 48
strongest nation has always 85
strongest reason for adhering 107
strongest reason for adopting 77
strongest reason for assuming 58
strongest reason for avoiding 42
strongest reason for desiring 54
strongest reason for doubting 68
strongest terms his belief 45
strongest terms his opinion 42
struggle began long before 117
struggle began that lasted 50
struggle broke out afresh 146
struggle ebbed and flowed 123
struggle lasting all through 51
struggle nobly for twenty 56
struggle rather than simply 123
struggle rather than through 142
struggle still lay before 41
struggle under its banner 59
struggle which all serious 58
struggle which goes beyond 96
struggle which had already 481
struggle which had arisen 97
struggle which had become 205
struggle which had broken 128
struggle which had caused 43
struggle which had lasted 1344
struggle which had opened 56
struggle which had shaken 40
struggle which has already 180
struggle which has always 173
struggle which has become 159
struggle which has lasted 203
struggle which lay before 274
struggle which now begins 68
struggle which now ensued 216
struggle which now seemed 76
struggle which then ensued 122
struggle which was already 288
struggle which was always 51
struggle which was before 147
struggle which was forced 111
struggle which was fought 317
struggle which was likely 88
struggle within and around 89
struggle within and without 335
struggle within each person 123
struggling under its weight 63
stubborn pride and dogged 74
stubborn pride was changed 67
students about that object 58
students above and beyond 81
students after they finish 75
students armed with rifles 52
students asked him whether 63
students burst out laughing 192
students check one another 67
students clash with police 59
students could and should 148
students could not accept 91
students could not access 46
students could not afford 866
students could not always 111
students could not answer 380
students could not attend 319
students could not become 42
students could not decide 40
students could not escape 56
students could not expect 50
students could not figure 58
students could not finish 42
students could not follow 101
students could not handle 146
students could not locate 50
students could not master 49
students could not obtain 90
students could not recall 52
students could not relate 84
students could not remain 61
students could not resist 91
students could not simply 59
students enter law school 179
students found that almost 66
students grade one another 55
students helping one another 124
students lived and worked 254
students lived off campus 122
students looking for summer 133
students might not realize 49
students never get beyond 71
students often are unable 48
students often ask whether 42
students rather than adults 53
students rather than allowing 61
students rather than focusing 55
students rather than merely 136
students rather than simply 370
students rather than through 68
students shall not exceed 212
students since its founding 112
students spread out across 41
students start and finish 42
students still lag behind 86
students talking and laughing 85
students today are taught 73
students under age twenty 47
students under his charge 624
students under its charge 58
students under one teacher 61
students under this scheme 46
students until they become 62
students until they reached 47
students watch and listen 191
students where they should 81
students which they prefer 43
students while they attend 55
students while they follow 72
students while they worked 89
students whose sat scores 67
students within and across 83
students within each school 276
students within one school 40
students within that school 78
students within that system 41
students working and studying 53
students working for higher 118
students working with younger 49
students would not accept 138
students would not attend 175
students would not become 118
students would not choose 72
students would not enroll 46
students would not follow 50
students would not forget 52
students would not likely 40
students would not listen 73
students would not return 88
students would not suffer 71
students would sit around 59
students would you expect 157
students write and revise 65
stumbled after him through 65
stumbled rather than walked 134
stumbled under its weight 43
stuttering people are always 45
stylized human and animal 489
stylized plant and animal 100
subjects above its proper 55
subjects after his return 125
subjects could and should 44
subjects could not always 91
subjects could not detect 69
subjects could not recall 165
subjects could not report 119
subjects human and divine 267
subjects knowing one another 67
subjects lived and worked 53
subjects rated one another 43
subjects rather than active 129
subjects rather than allies 111
subjects rather than another 61
subjects rather than authors 104
subjects rather than merely 97
subjects rather than simply 157
subjects serve one another 195
subjects under each letter 100
subjects under his charge 170
subjects which are allied 173
subjects which are almost 105
subjects which are already 184
subjects which are always 133
subjects which are before 40
subjects which are better 218
subjects which are beyond 816
subjects which are called 215
subjects which are clearly 83
subjects which are common 264
subjects which are crucial 48
subjects which are deemed 69
subjects which are hardly 46
subjects which are highly 153
subjects which are likely 434
subjects which are listed 61
subjects which are mainly 45
subjects which are merely 219
subjects which are needed 60
subjects which are neither 234
subjects which are placed 118
subjects which are proper 90
subjects which are purely 125
subjects which are rarely 55
subjects which are seldom 43
subjects which are sought 47
subjects which are taught 1014
subjects which are thought 181
subjects which are treated 1625
subjects which are useful 110
subjects which are wholly 58
subjects which are widely 41
subjects which can hardly 160
subjects which can occupy 215
subjects which cut across 103
subjects which had already 185
subjects which had always 107
subjects which had become 87
subjects which had better 47
subjects which had engaged 126
subjects which had formed 77
subjects which had greatly 41
subjects which had little 173
subjects which had marked 104
subjects which had rooted 70
subjects which lay nearest 92
subjects which lie beyond 723
subjects which now occupy 43
subjects which she taught 56
subjects which she wished 120
subjects which sir walter 42
subjects which then occupy 52
subjects which they choose 57
subjects which they desire 184
subjects which they expect 70
subjects which they intend 50
subjects which they select 65
subjects which they should 53
subjects which they taught 213
subjects which they thought 120
subjects which they treated 176
subjects which they wished 87
subjects which was mutual 80
subjects which you mention 75
subjects within and across 48
subjects within and without 58
subjects within its sphere 84
subjects within this colony 88
subjects would not accept 52
subjects would not become 42
subjects would not permit 183
subjects would not repine 69
subjects would not suffer 106
subjects would you expect 68
subsumed under its rubric 98
subsumed under one another 80
subsumed under one rubric 91
subsumed under that ground 46
subsumed under that rubric 104
subsumed under this larger 49
subsumed under this rubric 557
subtlest fingers and senses 48
suburban daily and weekly 128
suburban house and garden 359
suburban housing and shopping 63
suburban malls and shopping 45
suburban towns and cities 178
suburban wives and mothers 75
succeeding night was filled 42
succeeding night was passed 48
succeeding parts are extant 72
succeeding period was marked 45
succeeding saxon and danish 86
succeeding stage they wasted 73
succeeding table are placed 48
suddenly after his return 78
suddenly alone and without 138
suddenly alone with eleanor 116
suddenly appear and attack 41
suddenly appear and vanish 49
suddenly arose and walked 121
suddenly asked him whether 111
suddenly asked his friend 41
suddenly aware that neither 96
suddenly aware that someone 257
suddenly aware that something 322
suddenly broke out afresh 40
suddenly broke out laughing 141
suddenly burst and poured 65
suddenly burst its bounds 53
suddenly burst out angrily 43
suddenly burst out around 43
suddenly burst out laughing 3862
suddenly casts them behind 47
suddenly ceased her hounding 277
suddenly ceased she changed 61
suddenly change and become 165
suddenly change his course 50
suddenly change his nature 64
suddenly change its course 179
suddenly change its nature 47
suddenly changing her course 105
suddenly changing her manner 143
suddenly changing his bitter 122
suddenly changing his course 69
suddenly changing his manner 421
suddenly changing its course 110
suddenly could not recall 91
suddenly creating and adopting 200
suddenly cried her cousin 106
suddenly cried out loudly 61
suddenly drawing his dagger 43
suddenly empty and silent 41
suddenly ended his career 48
suddenly faced with another 62
suddenly faced with strange 40
suddenly fired off behind 61
suddenly found his spirit 42
suddenly front and center 42
suddenly grave and silent 108
suddenly grips his sleeve 44
suddenly heated and cooled 49
suddenly loses all memory 41
suddenly loses his temper 78
suddenly opening and shutting 52
suddenly slain with poison 40
suddenly spread out before 174
suddenly start off spinning 62
suddenly still and silent 44
suddenly still she jumped 77
suddenly stood and walked 90
suddenly stood out before 46
suddenly stops and stares 95
suddenly taken with severe 98
suddenly taken with spasms 88
suddenly taken with violent 92
suddenly taken with vomiting 59
suddenly turns and starts 91
suddenly under his weight 110
suddenly varying her manner 77
suffered after being struck 44
suffered after his return 63
suffered could not induce 60
suffered cruel and unholy 56
suffered first and second 96
suffered hunger and disease 61
suffered mocking and flogging 70
suffered nausea and vomiting 173
suffered rather than gained 349
suffered since that moment 46
suffered under any unjust 105
suffered under his regime 70
suffered under this regime 64
suffered under this system 225
suffered would not permit 44
sufferer feels his secret 103
sufferings which are caused 63
sufferings which had fallen 49
sufferings which they endure 138
sufferings which they entail 44
sufferings would not permit 153
sufficed alike for motive 40
suffrage power for another 43
suffrage within its limits 43
suffrage would add little 67
suggesting cause and effect 217
suggesting hints for carrying 46
suggesting lines for further 135
suggests cause and effect 160
suggests gleams and visions 187
suggests rather than proves 45
suggests rather than reveals 45
suggests rather than states 209
suitable action with regard 62
suitable basis for further 372
suitable basis for future 79
suitable books and tracts 41
suitable either for attack 77
suitable feeding and breeding 122
suitable field for future 55
suitable forms and methods 58
suitable hours for public 70
suitable house and garden 75
suitable inlet and outlet 533
suitable input and output 175
suitable method for handling 66
suitable method for measuring 368
suitable method for removing 50
suitable method for studying 222
suitable model for revealing 49
suitable model for studying 446
suitable nesting and roosting 47
suitable order and repair 187
suitable pipes and valves 43
suitable place for building 372
suitable place for carrying 128
suitable place for crossing 222
suitable place for erecting 67
suitable place for further 72
suitable place for locating 66
suitable place for meetings 69
suitable place for myself 44
suitable place for planting 54
suitable place for prayer 51
suitable place for public 135
suitable place for settling 63
suitable place for starting 51
suitable place for studying 42
suitable place for winter 161
suitable place was chosen 48
suitable point for crossing 66
suitable rooms for county 54
suitable rules for carrying 197
suitable scale for measuring 80
suitable sites are scarce 52
suitable sites for building 284
suitable sites for further 46
suitable sites for future 84
suitable sites for locating 42
suitable sites for nuclear 57
suitable sites for public 108
suitable sizes and shapes 256
suitable stone for building 72
suitable times and places 693
suitable tools and methods 61
suitable trees and shrubs 210
suitable units are chosen 48
suitable units for measuring 53
suitable water for drinking 40
suitable wives and mothers 50
suitable words that should 896
suitably mixed with taunts 66
suitably sized and shaped 106
sullenly aloof all around 45
summoned after this fashion 131
summoned again for eleven 42
summoned under this section 344
sunlight again and looked 59
sunlight could get through 55
sunlight which has passed 151
sunniest weather that england 71
sunshine hugging his secret 47
sunshine reaching out eastern 185
sunshine where they passed 54
sunshine which her caution 45
sunshine which was bursting 43
sunshine within and without 50
superiors would not permit 57
supplied money and weapons 105
supplied power for grinding 44
supplied shall not exceed 65
supplied under this scheme 88
supplied under this section 101
supplied water for drinking 321
supplier rather than another 146
supplier would you prefer 44
supplies could get through 321
supplies could not always 62
supplies power for lighting 41
supplies until they reached 54
supplies until they should 41
supplies water for drinking 185
supplies which are likely 44
supplies which are needed 236
supplies which had already 72
supplies which had reached 54
supplies which may threaten 229
supplies which she needed 40
supplies which they always 60
supplies which they needed 217
supplies would get through 114
supplies would not arrive 53
supplies would not permit 63
supplies would now become 67
supporting facts and reasons 62
supporting learning and memory 371
supporting people with mental 83
supporting plant and animal 127
supporting rather than opposing 125
supporting roles are played 67
supporting small and medium 969
supporting within our waters 49
supporting women and widows 49
supports input and output 79
supports local and remote 105
supports plant and animal 91
supports rather than denies 99
supports rather than weakens 111
supports shall not exceed 85
supports small and medium 107
supposed cause and effect 602
supposed could not happen 69
supposed league with france 44
supposed method and system 75
supposed reason why ariadne 56
supposed vision had called 56
suppress nausea and vomiting 272
suppress plays and punish 55
surfaces beneath and around 103
surfaces rather than curves 40
surfaces shall not exceed 66
surfaces touch one another 186
surfaces where they become 43
surfaces which are almost 76
surfaces which are already 95
surfaces which are always 50
surfaces which are called 77
surfaces which are coated 49
surfaces which are common 85
surfaces which are convex 49
surfaces which are cooled 40
surfaces which are curved 109
surfaces which are formed 95
surfaces which are highly 150
surfaces which are likely 106
surfaces which are neither 65
surfaces which are normal 54
surfaces which are placed 43
surfaces which are tangent 47
surfaces which are turned 66
surfaces which may result 41
surfaces within and without 61
surgical cases are treated 58
surgical field with saline 103
surgical gowns and drapes 491
surgical gowns and gloves 87
surgical masks and gloves 144
surgical masks and rubber 62
surgical method for repair 55
surgical wound was closed 47
surmised rather than proved 41
surnames which are common 43
surprise moves and sudden 136
surprise party for someone 88
surprise peeping out through 58
surprise rather than divert 311
surprise scott was already 76
surprising about this result 103
surprising given how little 94
surprising given that almost 57
surprising speed and strength 41
surprising speed for someone 44
survival after dna damage 42
survival after head injury 43
survival after lung cancer 53
survival after one course 73
survival guide for anyone 478
survival rates and better 98
survival rates and higher 46
survival rates are almost 44
survival rates are around 44
survival rates are better 340
survival rates are greater 54
survival rates are higher 589
survival rates are likely 47
survival rates for adults 66
survival rates for blacks 51
survival rates for cancer 1051
survival rates for stages 104
survival rates for treated 95
survival rates for various 142
survival rather than profit 133
survival value for humans 87
survived longer than anyone 62
survived whole and entire 252
survivor rather than victim 44
suspense about this matter 55
suspicion alone was enough 89
suspicion others who depart 63
suspicion rests her charge 136
suspicion which can seldom 58
suspicion which had already 161
suspicion which had arisen 350
suspicion which had darted 107
suspicion which had fallen 213
suspicion which has always 66
suspicion which has arisen 52
suspicion which has fallen 47
sustaining angels are hardly 53
sustaining cliff has fallen 54
sustaining plant and animal 141
sustains plant and animal 53
swaggering about his wicket 65
swallowing flesh and grains 42
sweetest leaves yet folded 197
sweetish taste and ethereal 40
switched about her calves 79
switched roles and became 47
switched sides and became 293
switched sides and fought 122
switched sides and joined 599
switches which are closed 43
switches which are turned 42
syllabic blood and drains 109
symbolic forms and actions 63
symbolic forms are created 59
symbolic links and aliases 71
symbolic logic and boolean 124
symbolic logic and without 67
symbolic meanings and values 151
symbolic names are called 62
symbolic names for memory 96
symbolic power and ritual 247
symbolic rather than actual 696
symbolic rather than direct 186
symbolic rather than iconic 81
symbolic rather than merely 59
symbolic rather than purely 125
symbolic signs are opaque 40
symbolic value and become 49
symbolic value far beyond 78
symbolic words and actions 108
symmetry about its center 103
symptoms above and beyond 105
symptoms after being bitten 48
symptoms after head injury 209
symptoms might you expect 51
symptoms nausea and vomiting 239
symptoms rather than actual 65
symptoms rather than causes 3619
symptoms rather than disease 77
symptoms rather than removing 49
symptoms rather than simply 94
symptoms until they become 213
symptoms which are absent 125
symptoms which are alarming 45
symptoms which are almost 171
symptoms which are already 63
symptoms which are always 128
symptoms which are called 126
symptoms which are caused 357
symptoms which are clearly 110
symptoms which are common 697
symptoms which are fairly 52
symptoms which are highly 83
symptoms which are likely 187
symptoms which are merely 46
symptoms which are proper 43
symptoms which are readily 57
symptoms which are severe 52
symptoms which are thought 94
symptoms which can hardly 127
symptoms which can result 49
symptoms which had already 71
symptoms which had caused 57
symptoms which may attend 87
symptoms which may become 57
symptoms which may follow 217
symptoms which may result 355
symptoms which they induce 60
symptoms which this disease 42
symptoms worse than before 242
symptoms would you expect 462
synaptic cleft and attach 167
syndrome which can result 52
syndrome which may follow 65
syndrome which may result 62
synthesis rather than release 54
synthesis rather than simply 41
synthesis teaching and parent 92
synthesis which goes beyond 106
synthetic fuels and nuclear 45
synthetic fuels and rubber 52
synthetic waxes and resins 63
synthetic yarns and fibers 64
systemic rather than merely 92
systolic array for matrix 219
systolic click and murmur 211
systolic thrill and murmur 516
