saddest part about this 77
severed body parts and 74
severed from dogma than 72
severed from reason that 72
severed from which she 42
severed their bonds with 91
severed their links with 788
shadows among which they 148
shadows come about her 125
shadows from steep sun 46
shadows from trees and 83
shadows from which she 86
shadows from which they 211
shadows grew longer and 472
shadows grow longer and 183
shadows have grown long 65
shadows into which she 59
shadows into which they 58
shadows over walls and 48
shadows save where they 43
shadows some evening and 46
shadows were alive with 75
shadows were black and 162
shadows were falling and 75
shadows were getting long 395
shadows were growing long 1598
shadows were longer and 54
shadows were longer now 94
shadows were longer than 52
shadows were reaching out 54
shadows were sharp and 125
shadows were short and 48
shadows were still long 377
shadows were under her 61
shadowy bush above his 47
shallow areas where they 62
shallow baking sheet and 78
shallow bays where they 46
shallow free water and 48
shallow lake which was 61
shallow moving water and 48
shallow open bowls with 49
shallow pits lined with 92
shallow pits which are 42
shallow pool where they 43
shallow reef flats and 42
shallow salt lakes and 43
shallow soup bowls and 191
shallow soup bowls with 62
shallow spot where she 42
shallow tube wells and 104
shambling trot after them 56
shapely arms above her 76
shapely young woman who 99
shapely young woman with 182
sharpen their claws and 86
sharpen their focus and 132
sharpen their minds and 85
sharpen their spears and 60
sharpen their thinking and 132
sharpen their tools and 99
sharpen their tools for 46
sharpen your focus and 165
sharpen your knife and 91
sharpen your thinking and 100
sharply during world war 746
sharply from beneath his 127
sharply from under his 267
sharply into focus and 356
sharply into focus for 236
sharply into focus than 88
sharply into focus that 121
sharply into focus with 178
sharply rising costs and 114
sharply rising costs for 105
sharply rising hills and 46
sharply took issue with 77
sheeted down below that 42
sheeted fire mowed them 147
shelled eggs which are 162
shelter among rocks and 51
shelter during world war 138
shelter from danger and 48
shelter from frost and 69
shelter from rough seas 43
shelter from storm and 279
shelter from weather and 148
shelter from which she 40
shelter from which they 261
shelter from winds and 286
shelter into which they 112
shelter some human being 50
shelter their wives and 198
shelved during world war 44
shelved their plans for 93
shelves from which they 104
shelves held books and 40
shelves here about this 86
shelves upon which are 52
shelves upon which they 69
shelves were built for 41
shelves were dusty and 50
shelves were empty and 115
shelves were laden with 315
shelves were lined with 2587
shelves were piled with 141
sheriff came looking for 46
sheriff know about this 42
sheriff must seize all 43
shielding their faces with 173
shields were round and 43
shields were white and 55
shifted from farms and 50
shifted from hunting and 139
shifted from italy and 56
shifted from local and 65
shifted from looking for 49
shifted from social and 56
shifted from state and 42
shifted from trade and 40
shifted from where they 110
shifted from working with 79
shifted gears again and 68
shifted into drive and 680
shifted into first and 604
shifted into first gear 1633
shifted into fourth and 41
shifted into fourth gear 164
shifted into lower gear 50
shifted more easily than 41
shifted once again and 116
shifted their focus and 152
shifter into drive and 58
shifter into first gear 68
shillings four pence for 84
shillings four pence per 85
shillings nine pence per 44
shillings were given for 69
shillings were given him 43
shillings will weigh six 75
shipped back where they 43
shipped from china and 148
shipped from egypt and 50
shipped from georgia and 40
shipped from italy and 46
shipped from japan and 68
shipped from spain and 88
shipped from texas and 45
shipped into texas and 42
shipped more water than 71
shipped much water and 47
shipped some months ago 53
shipper must prove that 66
shivering from shock and 41
shocked many people and 265
shocked many people who 171
shocked many people with 123
shocked some people and 45
shocked some people who 40
shocked upon learning that 112
shocked when faced with 121
shorten their front and 45
shorten their hours and 58
shorten their lines and 62
shorten their lives and 188
shorten their working day 118
shorten work hours and 40
shorter blue waves are 45
shorter drying times and 42
shorter life cycle and 111
shorter life cycle than 175
shorter life spans and 351
shorter life spans for 129
shorter life spans than 920
shorter loan period for 50
shorter ones which are 72
shorter poems which are 74
shorter reach stood him 69
shorter scan times and 56
shorter time after death 76
shorter time after his 41
shorter time after its 96
shorter time frame and 285
shorter time frame for 198
shorter time frame may 43
shorter time frame than 866
shorter time limit for 102
shorter time limit than 58
shorter time period and 330
shorter time period for 328
shorter time period may 111
shorter time period than 1352
shorter time period that 48
shorter time period was 55
shorter time period with 58
shorter time scale and 155
shorter time scale for 64
shorter time scale than 755
shorter time spans and 89
shorter time spans than 138
shorter time would not 57
shorter wave lengths and 341
shorter wave lengths are 325
shorter wave lengths than 517
shorter wave lengths that 59
shorter wave lengths with 88
shorter work hours and 372
shorter work hours for 115
shorter work weeks and 481
shorter work weeks are 40
shorter work weeks for 88
shorter work weeks with 41
shortly came about that 46
shortly come under our 63
shortly down comes old 48
shortly drew about him 49
shortly have taken him 58
shortly take place for 44
shotgun from beneath his 65
shotgun from under his 181
shotgun trap which was 42
shouted forth again his 47
shouted from below them 98
shouted from where she 58
shouted their names and 62
shouted their wares and 72
showering down after her 71
showering down darts and 79
shrieks came faint and 87
shrieks were mingled with 95
shrines from which they 115
shrines were built and 95
shrines were built for 135
shrinking core model for 59
shrinking from anything that 216
shrinking from beneath his 196
shrinking from danger and 86
shrinking from meeting any 105
shrinks from anything that 158
shrinks from danger and 62
shrived their souls that 51
shuffle their cards and 69
shunned these signs for 66
sickening buds wither and 46
sighted eyes could not 128
signals even though they 108
signals from noise and 101
signals from others and 69
signals from others that 438
signals from ships and 49
signals from space and 82
signals from space are 54
signals from space that 45
signals from water and 62
signals from which are 185
signals from which they 47
signals from within and 73
signals have shown that 128
signals more often than 61
signals were either not 52
signals were given and 148
signals were given for 106
signals were given that 121
signals were given with 56
signals were mixed and 47
signals were still being 91
signals were strong and 46
signals were thrown out 41
signals your brain that 129
signify nothing truly but 222
signify their sense that 42
signify those which are 87
silence during which all 105
silence during which both 80
silence during which each 106
silence during which her 71
silence during which his 123
silence during which one 50
silence during which she 631
silence during which they 922
silence during which you 54
silence during world war 63
silence ever shall thou 47
silence ever shalt thou 82
silence fell about them 50
silence fell after this 56
silence fell again and 99
silence from which all 159
silence from which she 112
silence from which they 355
silence grew longer and 148
silence have taken all 49
silence into which all 57
silence into which her 86
silence into which his 93
silence into which one 50
silence into which she 287
silence into which they 431
silence more awful than 100
silence more damning than 66
silence more often than 40
silence once again and 83
silence only spoke her 253
silence took place for 159
silence when faced with 294
silicon have shown that 46
silvering will sully and 46
silvery blue gauze that 61
silvery gray color and 40
silvery gray leaves and 67
similar acts which are 77
similar acts would not 42
similar among black and 49
similar among males and 86
similar among women and 65
similar areas which are 91
similar beds above and 81
similar bill which was 55
similar body forms and 43
similar body shape and 103
similar body which had 46
similar body which may 46
similar body which was 49
similar case arose with 43
similar case holds for 93
similar case which had 128
similar case which has 90
similar case which was 113
similar data exist for 124
similar data which are 45
similar even though they 429
similar fate after his 41
similar fate might not 145
similar fate within that 50
similar fate would not 67
similar form which are 74
similar good sense and 73
similar ideas about how 289
similar ideas stood for 41
similar ionic radii and 115
similar item which may 53
similar kind which are 132
similar kind which had 167
similar kind which has 40
similar kind which may 62
similar lease terms and 90
similar life cycle and 88
similar life forms and 61
similar life style and 77
similar means rather than 117
similar ones shall not 53
similar ones which are 234
similar ones which can 58
similar ones which had 72
similar ones which may 147
similar plan would yet 60
similar poll found that 48
similar ratio holds for 47
similar riots broke out 143
similar rock types and 83
similar rock types are 54
similar root words and 42
similar rule holds for 399
similar sign repel one 41
similar size which are 112
similar size which has 43
similar skin color and 41
similar soil types and 86
similar time frame and 59
similar time frame for 81
similar time period and 98
similar time period for 68
similar time period was 40
similar took place with 68
similar type which are 95
similar type which may 117
similar vein about his 65
similar view holds that 89
similar ways showing that 81
similar work which can 44
similar work which had 69
similar work which has 145
similar work which may 49
similar work which was 78
similes made about them 79
simpler form which can 53
simpler laws which are 75
simpler ones which are 72
simpler ones which can 88
simpler talk poetry that 41
simplex wave winding for 119
sincere faith within you 128
sincere good feeling and 41
sincere young people who 41
sinners were drawing near 445
sinners were sitting with 86
sinners will alter and 42
sinuses into which they 102
sisters aged eight and 43
sisters came running out 48
sisters even though they 107
sisters keep house for 60
sisters kept house for 112
sisters more often than 93
sisters much older than 52
sisters were alive and 129
sisters were aware that 46
sisters were cared for 53
sisters were faced with 44
sisters were false and 45
sisters were grown and 75
sisters were hanged than 53
sisters were happy and 40
sisters were known for 40
sisters were looking for 58
sisters were noted for 56
sisters were older and 89
sisters were older than 184
sisters were playing with 69
sisters were praying for 51
sisters were raped and 67
sisters were staying with 132
sisters were still with 59
sisters were taken out 111
sisters were uneasy for 156
sisters were waiting for 354
sisters when first they 111
sixteen days after being 53
sixteen days after her 171
sixteen days after his 576
sixteen days after its 66
sixteen days after our 51
sixteen days after she 41
sixteen days after that 147
sixteen days after they 88
sixteen days after this 71
sixteen days later and 44
sixteen days later than 81
sixteen days older than 49
sixteen feet above its 79
sixteen feet above low 115
sixteen feet apart and 45
sixteen feet broad and 137
sixteen feet lower than 52
sixteen heavy boxes and 80
sixteen years after her 599
sixteen years after his 2401
sixteen years after its 810
sixteen years after our 55
sixteen years after she 105
sixteen years after that 727
sixteen years after they 199
sixteen years after this 410
sixteen years could not 63
sixteen years later and 295
sixteen years later did 54
sixteen years later for 71
sixteen years later his 81
sixteen years later she 86
sixteen years later than 315
sixteen years later that 922
sixteen years later they 105
sixteen years later this 64
sixteen years later was 342
sixteen years later with 134
sixteen years longer than 72
sixteen years older and 86
sixteen years older than 3082
sixteen years shall not 153
sixteen years since her 77
sixteen years since his 123
sixteen years since its 110
sixteen years since she 156
sixteen years since that 150
sixteen years since then 94
sixteen years since they 149
sixteen years since this 102
sixteen years since you 76
sixteen years until her 44
sixteen years until his 230
sixteen years which had 211
sixteen young women who 46
sixties have given way 51
skeptic must admit that 61
skeptic will argue that 47
skeptic will point out 42
skidded from under him 58
skilful acting could not 43
skilled jobs rather than 75
skilled jobs which are 164
skilled work force and 715
skilled work force are 40
skilled work force can 53
skilled work force for 166
skilled work force has 59
skilled work force than 49
skilled work force that 409
skilled work force was 114
skilled work force with 131
skilled work which was 40
skilled young people who 53
skimmed milk mixed with 192
skimmed milk rather than 62
skimmed milk which has 408
skinned young woman who 171
skinned young woman with 406
skipped like lambs and 144
skipped more often than 60
skipped over rocks and 82
slacken sail until they 50
slacken their speed and 54
slackly tied beneath this 46
slammed back gates with 42
slammed down again and 42
slammed into place and 52
slammed open again and 45
slammed shut after her 47
slammed shut after him 80
slammed shut after them 46
slammed shut again and 139
slammed their doors and 62
slander more cruel than 113
slanted their gummy old 69
slapped high fives and 47
slapped high fives with 46
slapped their backs and 57
slapped their faces and 138
slapped their hands and 50
slapped their knees and 223
slapped their knees with 62
slapped their thighs and 521
slapped their thighs with 226
slashed their faces and 42
slashed their faces with 58
slavery during world war 115
slavery even though they 64
slavery from which she 101
slavery from which they 588
slavery from which you 90
slavery from within its 44
slavery from within our 81
slavery into which she 87
slavery into which they 316
slavery into which you 47
slavery kept alive long 42
slavery more cruel and 112
slavery more cruel than 45
slavery more odious than 70
slavery much worse than 69
slavery there could not 82
slavery will bless and 396
sleeper time shall reap 164
sleeved blue shirt and 239
sleeved blue shirt with 143
sleeved knit shirt and 112
sleeved polo shirt and 198
sleeved polo shirt with 102
sleeved silk shirt and 106
sleeved silk shirt with 85
sleeves ever since they 64
sleeves much lower than 54
sleeves were edged with 203
sleeves were fringed with 44
sleeves were large and 72
sleeves were lined with 210
sleeves were loose and 91
sleeves were short and 380
sleeves were tight and 93
sleeves when working with 41
slender arms about her 41
slender arms about his 178
slender arms round his 41
slender body moved with 52
slender body shaking with 51
slender body shook with 97
slender form shook with 46
slender gold chain and 75
slender gold chain with 56
slender jaws armed with 44
slender legs beneath her 43
slender legs under her 46
slender legs which are 48
slender mast under him 50
slender means which she 68
slender means which then 75
slender palm lifting its 41
slender reed forming its 79
slender rods which are 64
slender young black man 71
slender young woman and 49
slender young woman was 101
slender young woman who 333
slender young woman with 1066
slender young women who 97
slipped away again and 147
slipped away alone and 46
slipped away beneath her 40
slipped away beneath him 48
slipped away beneath his 50
slipped away since his 53
slipped away since they 141
slipped away under his 60
slipped away while she 164
slipped away while they 154
slipped back again and 82
slipped down about her 54
slipped down again and 172
slipped down below her 98
slipped down below his 158
slipped down under her 41
slipped down under his 76
slipped from beneath her 475
slipped from beneath him 197
slipped from beneath his 499
slipped from beneath its 42
slipped from sight and 70
slipped from under her 883
slipped from under him 1535
slipped from under his 1110
slipped from under our 122
slipped from under them 147
slipped into civil war 178
slipped into first gear 75
slipped into months and 60
slipped into place and 564
slipped into place for 45
slipped into place with 205
slipped into sleep and 97
slipped into sleep with 52
slipped into thinking that 148
slipped into weeks and 85
slipped their cable and 45
slipped their minds that 48
slipper from under her 45
slotted into place and 119
slotted into place with 53
slumber during which they 45
slumber from which she 259
slumber from which they 364
slumber into which his 42
slumber into which she 286
slumber into which they 431
slumped down again and 87
slurred over facts and 109
smaller among women than 163
smaller areas which are 141
smaller areas within each 50
smaller areas within them 61
smaller bays spread out 66
smaller bile ducts and 95
smaller boat which was 50
smaller body sizes and 67
smaller body sizes than 45
smaller body which has 40
smaller case loads and 49
smaller cell sizes and 48
smaller file sizes and 224
smaller file sizes but 58
smaller file sizes for 94
smaller file sizes than 397
smaller file sizes with 48
smaller fish taken out 966
smaller fish which are 61
smaller free trade area 52
smaller hand holding his 51
smaller home ranges and 84
smaller home ranges than 254
smaller length scale than 60
smaller meals rather than 179
smaller ones above and 62
smaller ones above them 64
smaller ones after them 141
smaller ones could not 213
smaller ones rather than 79
smaller ones until they 53
smaller ones which are 878
smaller ones which can 146
smaller ones which had 155
smaller ones which lie 52
smaller ones which may 87
smaller ones which they 63
smaller ones within them 50
smaller ones would not 97
smaller pipe sizes and 54
smaller pipe sizes are 43
smaller pore sizes and 55
smaller pore sizes are 44
smaller pore sizes than 55
smaller ribs which are 42
smaller room opening off 65
smaller room opening out 169
smaller room where they 62
smaller room which had 44
smaller room which was 132
smaller rope round his 51
smaller size makes them 126
smaller size rather than 52
smaller size which are 95
smaller size would not 54
smaller slit widths than 64
smaller spot sizes and 55
smaller time scale than 95
smaller time steps and 70
smaller time steps are 85
smaller time steps than 48
smaller type sizes and 43
smaller wave lengths than 42
smaller work force and 82
smaller work force than 88
smarted like anything but 51
smartly into place with 40
smashed down doors and 62
smashed into rocks and 43
smashed knee after him 57
smelled even worse than 286
smelled food cooking and 42
smelled like bacon and 56
smelled like blood and 47
smelled like booze and 52
smelled like fresh air 150
smelled like grass and 66
smelled like grease and 60
smelled like heaven and 62
smelled like honey and 51
smelled like leather and 176
smelled like lemon and 68
smelled like lysol and 43
smelled like motor oil 77
smelled like onions and 95
smelled like paint and 51
smelled like roses and 160
smelled like rotting meat 84
smelled like smoke and 273
smelled like urine and 151
smelled like vomit and 48
smelled much worse than 49
smelled very sweet and 131
smelled wood smoke and 210
smitten like grass and 59
smokers have found that 43
smokers have shown that 93
smokers live longer than 95
smoothed into place with 69
smoothed over rather than 46
smoothed their rough way 44
smoother road beneath his 139
smoothly from sight that 46
smoothly into place and 56
smothering oven which his 41
snapped into action and 167
snapped into focus and 99
snapped into place and 267
snapped into place for 57
snapped into place with 209
snapped like twigs and 41
snapped open again and 58
snapped their fingers and 416
snapped their fingers for 50
snapped their necks and 54
snapped your fingers and 41
snatching from under his 44
snatching what sleep they 96
sneezed four times and 41
sneezed three times and 73
snipers were picking off 49
sobered high light and 109
socially male norms and 47
society along ethnic and 49
society along lines that 307
society along racial and 60
society amid which they 77
society among people who 58
society among which she 49
society among which they 126
society during world war 354
society even after they 48
society even though his 56
society even though its 53
society even though she 48
society even though they 598
society even though this 45
society even while they 81
society ever since his 44
society ever since its 101
society ever stood long 61
society from above and 68
society from below and 61
society from chaos and 84
society from crime and 184
society from people who 94
society from where they 57
society from which all 660
society from which both 134
society from which each 40
society from which her 122
society from which his 239
society from which its 267
society from which one 349
society from which our 124
society from which she 860
society from which that 224
society from which they 7235
society from which this 131
society from which war 55
society from which you 189
society from within and 288
society from within its 46
society have found that 103
society have given way 151
society have grown out 45
society have never yet 59
society have noted that 100
society have shown that 236
society into black and 42
society into chaos and 129
society into elite and 75
society into haves and 166
society into ranks and 70
society into thinking that 40
society into upper and 70
society into urban and 40
society into which all 130
society into which any 47
society into which each 85
society into which her 75
society into which his 384
society into which man 49
society into which men 117
society into which one 830
society into which our 67
society into which she 1494
society into which that 201
society into which they 5124
society into which this 169
society into which you 299
society just could not 41
society less happy than 89
society many people are 96
society means above all 52
society more easily than 199
society more equal and 47
society more fully and 83
society more fully than 85
society more moral and 46
society more often than 202
society more order than 47
society most people are 187
society much longer than 42
society must admit that 44
society must allow for 161
society must begin with 476
society must carry out 70
society must change and 46
society must change its 182
society must exist for 46
society must search for 40
society must start with 127
society next above them 54
society only after they 44
society over which she 221
society over which they 1022
society over which you 121
society owes every man 43
society says woman has 59
society some people are 92
society soon after his 60
society soon after its 97
society soon finds out 44
society there could not 121
society there would not 71
society took shape and 65
society took sides with 41
society upon which all 65
society upon which his 40
society upon which they 300
society well known for 47
society went about its 51
society were anything but 42
society were cared for 116
society were exact and 53
society were faced with 85
society were fixed and 40
society were never yet 245
society were taken for 44
society when faced with 131
society when people are 111
society will agree that 146
society will agree with 40
society will allow for 50
society will allow him 77
society will allow them 80
society will alter its 60
society will awake and 47
society will carry out 56
society will change and 132
society will change for 45
society will change its 63
society will create new 46
society will every day 54
society will force its 49
society will honor him 50
society will never get 42
society will never see 47
society will reveal that 129
society will scorn for 66
society young people are 88
sockets into which they 137
sockets into which you 120
sockets were large and 57
softening hard water and 43
softening heart feels all 40
softening their hearts and 87
softening when heated and 115
softens when heated and 598
sojourn here alone and 600
soldier came running out 108
soldier came running with 73
soldier during world war 1457
soldier from world war 361
soldier gone stark mad 95
soldier kept pushing him 43
soldier laid aside his 98
soldier must carry out 44
soldier only shook his 44
soldier upon whose head 65
soldier will fight for 40
soldier will fight long 46
solicit their input and 127
solicit their views and 124
solicit their votes for 40
solicit your views and 47
solicit your votes and 51
soluble form which can 111
soluble iron salts and 45
soluble iron salts are 75
soluble lime salts are 94
soluble salt which can 86
soluble when mixed with 105
soluble zinc salts are 72
solution also shows that 156
solution even though they 127
solution even though this 42
solution even though you 50
solution even where they 40
solution five times with 66
solution four times with 70
solution from above and 58
solution from flowing out 46
solution from light and 121
solution from running out 139
solution from which all 161
solution from which both 51
solution from which ions 44
solution from which new 48
solution from which one 53
solution from which they 636
solution from which this 77
solution have either any 61
solution have shown that 529
solution into water and 109
solution into which they 89
solution lies below that 48
solution lies within our 48
solution made basic with 77
solution more easily than 111
solution more often than 126
solution much longer than 77
solution must allow for 54
solution must begin with 166
solution must stand for 44
solution must start with 67
solution once daily for 46
solution only after they 63
solution only works for 46
solution soon loses its 58
solution three times and 45
solution three times for 53
solution three times with 236
solution upon which all 58
solution upon which they 44
solution were added and 592
solution were added with 58
solution were found for 64
solution were mixed and 178
solution were mixed with 577
solution were taken and 89
solution were taken for 152
solution when faced with 152
solution when heated with 133
solution when mixed with 462
solution when working with 79
solution will allow for 48
solution will change its 43
solution will change with 110
solution will exist for 75
solution will serve for 91
solution will solve all 45
solvent from which they 178
solvent less dense than 149
somatic cell count and 393
somatic cell count was 72
somatic cell fusion and 58
somatic cell fusion with 46
somatic cell types and 55
somatic stem cells are 74
somehow been singled out 43
somehow been taken out 157
somehow came about that 180
somehow come about that 118
somehow even worse than 44
somehow feel sorry for 60
somehow felt sorry for 104
somehow have found its 54
somehow have found out 221
somehow have known that 103
somehow just could not 202
somehow just right for 45
somehow less human than 167
somehow less valid than 66
somehow less worthy than 213
somehow lord arthur was 79
somehow lose touch with 41
somehow lost touch with 372
somehow make sense out 63
somehow more alive than 125
somehow more basic and 54
somehow more basic than 234
somehow more human than 104
somehow more moral than 58
somehow more noble than 68
somehow more pleasing than 78
somehow more solid and 91
somehow more solid than 42
somehow more stout and 44
somehow more valid than 100
somehow more worthy than 80
somehow much older than 74
somehow poor evans had 68
somehow their fault that 133
somehow these people had 50
somehow very small and 123
songster will carol his 43
sonnets made after this 41
sorrowing eyes aside did 139
sorrows have taken her 55
sorties were flown and 263
sorties were flown each 45
sorties were flown for 68
sorties were flown that 55
sorties were flown with 75
sounded angry rather than 59
sounded deep within her 42
sounded even worse than 253
sounded from above and 84
sounded from below and 59
sounded from within and 41
sounded good right now 63
sounded just right for 170
sounded less harsh than 46
sounded like angels singing 54
sounded like anything but 212
sounded like metal being 46
sounded like music and 93
sounded like people who 42
sounded like world war 161
sounded more awake now 97
sounded more bored than 47
sounded more harsh than 105
sounded more human than 56
sounded more tired than 225
sounded more upset than 79
sounded much nearer than 50
sounded much nicer than 58
sounded much older than 134
sounded much worse than 203
sounded once again and 53
sounded their drums and 84
sounded their horns and 189
sounded three times and 112
sounded three times with 62
sounded very close and 68
sounded very close now 45
sounded very faint and 109
sounded very grand and 60
sounded very happy and 63
sounded very harsh and 63
sounded very small and 142
sounded very stiff and 49
sounded very sweet and 137
sounded very tired and 105
sounded very upset and 95
sounded wide awake and 63
sounded wide awake now 40
soundings have shown that 421
soundings were taken and 143
soundings were taken with 175
soundly last night and 42
sourced from japan and 69
sources also agree that 199
sources also claim that 294
sources also noted that 98
sources also point out 79
sources also reveal that 291
sources also state that 356
sources among which are 66
sources during world war 69
sources even claim that 133
sources even though they 162
sources from where they 124
sources from which aid 42
sources from which all 2701
sources from which and 102
sources from which any 244
sources from which are 175
sources from which art 48
sources from which both 194
sources from which can 51
sources from which each 457
sources from which had 70
sources from which has 55
sources from which heat 102
sources from which her 150
sources from which his 1160
sources from which its 1035
sources from which law 120
sources from which man 371
sources from which may 133
sources from which men 161
sources from which new 348
sources from which one 1275
sources from which our 2087
sources from which raw 95
sources from which she 632
sources from which that 2075
sources from which they 15549
sources from which this 3401
sources from which was 55
sources from which you 1989
sources from within and 79
sources have found that 133
sources have noted that 258
sources have shown that 930
sources having large red 62
sources like books and 61
sources like solar and 124
sources like tanks and 45
sources more easily than 60
sources more often than 234
sources much later than 46
sources much older than 42
sources over which they 141
sources said today that 189
sources upon terms and 61
sources upon which all 41
sources upon which any 47
sources upon which his 118
sources upon which one 100
sources upon which our 88
sources upon which she 61
sources upon which they 614
sources upon which this 589
sources upon which you 64
sources were found and 75
sources were found for 95
sources were given for 54
sources were known and 40
sources were telling him 47
sources when looking for 45
sources will allow you 51
sources will reveal that 134
southern areas where they 62
southern city where they 42
southern free state and 58
southern gold coast and 75
southern great basin and 144
southern great lakes and 116
southern great lakes area 196
southern gulf coast and 63
southern lake huron and 60
southern part which was 78
southern pine region and 68
southern ruling class and 46
southern ruling class was 62
southern town where she 44
southern wall shows that 75
southern zone which had 40
spacious city parks and 68
spacious dining rooms and 51
spacious hall paved with 93
spacious hall which was 63
spacious high roads and 167
spacious living rooms and 87
spacious living rooms with 44
spacious room lined with 62
spacious room which was 101
sparingly uses about two 43
sparkling blue water and 257
sparkling clear water and 45
speakers even though they 54
speakers from within and 44
speakers have dwelt with 47
speakers have found that 151
speakers have shown that 155
speakers more often than 57
speakers uses every day 52
speakers were aware that 122
speakers will agree that 51
species among which are 88
species among which they 56
species best known for 44
species down below lay 46
species even though they 350
species even under one 61
species from chile and 44
species from china and 271
species from growing shy 45
species from japan and 221
species from killing his 105
species from nearly all 58
species from texas and 69
species from which all 299
species from which both 95
species from which each 46
species from which man 75
species from which one 50
species from which our 227
species from which they 2901
species from which this 97
species have fewer than 48
species have fixed and 152
species have found that 191
species have given way 63
species have large and 61
species have larvae that 70
species have leaves that 253
species have leaves with 126
species have lived and 69
species have lived for 51
species have never yet 57
species have often had 42
species have ranges that 200
species have seeds that 259
species have seeds with 45
species have shown that 3784
species have since all 177
species have small and 53
species having mixed with 61
species into which they 263
species into worse than 47
species like birds and 50
species like herring and 48
species like trout and 47
species live longer than 121
species living today are 90
species more easily than 64
species more often than 140
species only which are 49
species over others and 67
species these cells are 57
species upon which our 94
species upon which they 362
species upon which this 90
species well known for 70
species were fated and 69
species were fixed and 336
species were found and 248
species were found both 49
species were found dead 73
species were found for 103
species were found near 93
species were found not 45
species were found that 142
species were found with 213
species were grown and 45
species were grown for 55
species were known and 104
species were lower than 64
species were mixed with 96
species were named and 62
species were named for 49
species were nearly all 52
species were singled out 58
species were small and 80
species were still being 76
species were taken and 61
species were taken for 52
species were taken with 76
species were wiped out 792
species when adult are 106
species when faced with 59
species will change with 42
species will cross with 54
species will serve for 44
specify book title with 4967
specify data types and 53
specify data types for 58
specify gyro noise and 127
specify just about any 41
specify their goals and 89
specify their needs and 133
specify those which are 99
specify what action you 54
specify what items are 60
specify what users are 102
specify what users can 44
spectra even though they 139
spectra from which they 42
spectra have shown that 585
spectra were found for 86
spectra were taken and 107
spectra were taken for 332
spectra were taken using 454
spectra were taken with 3535
spelled hard times for 67
spelled their names for 45
spelled their names with 53
spheres from which they 284
spheres into which they 55
spheres over which they 66
spiders have grown fat 117
spilled from beneath her 54
spilled from under her 46
spilled many human ears 121
spilled more blood than 108
spilled much blood and 78
spilled their blood and 151
spilled their blood for 280
spindle cell tumor that 104
spindle cell tumor with 410
spirits come under that 70
spirits even though they 70
spirits ever since she 48
spirits fell lower and 99
spirits flag within him 91
spirits from above and 40
spirits from breaking out 87
spirits from grain and 68
spirits from grain was 45
spirits from which she 82
spirits from which they 111
spirits grow every day 61
spirits have acted and 485
spirits have given you 54
spirits into thinking that 192
spirits into which this 88
spirits more fluid than 71
spirits more light and 84
spirits more often than 48
spirits rose again and 125
spirits rose again with 66
spirits rose within him 46
spirits sank every day 76
spirits sank lower and 769
spirits sank lower than 110
spirits sank within him 96
spirits sank within them 68
spirits sink lower and 76
spirits sunk within him 53
spirits walk about and 48
spirits went after death 43
spirits were anything but 51
spirits were drank out 60
spirits were getting low 74
spirits were light and 99
spirits were lower than 148
spirits were often low 49
spirits were rather low 92
spirits were running low 43
spirits were soaring and 47
spirits were still low 75
spirits were strong and 41
spirits were weeping with 47
spirits whom learning hath 129
spirits will guide you 47
spitted like larks and 66
splashing over rocks and 47
splashing their faces with 52
splints were taken off 191
splitting into right and 97
splitting their sides with 1098
spoiled only child and 45
spoiled only child who 44
spoiled their taste for 73
spoiled young woman who 200
spoiled your taste for 74
spotted wilt virus and 301
spotted wilt virus has 54
spouses even though they 63
spouses live apart for 80
spouses more often than 72
sprayed four times with 77
sprayed from above and 45
sprayed their crops with 49
sprayed three times with 142
spurious birth might not 71
spurred heel which had 69
spurred into action and 113
spurted from beneath his 48
spurted from under his 59
squalid dens which are 123
squared test shows that 101
squared their yards and 63
squares from which they 62
squares upon which they 62
squares were lined with 63
squeeze more blood out 82
squeeze more juice out 135
squeeze more money out 1682
squeeze more power out 131
squeeze more taxes out 83
squeeze more value out 88
squeeze some money out 468
squeeze your fingers with 43
squeezing more money out 440
squeezing some money out 41
stabbed four times and 54
stabbed many times with 69
stabbed their wives and 43
stabbed three times and 40
stabbed three times with 55
stables from which they 55
stables were alive with 53
stables were built and 54
stables were built for 92
stables were empty and 65
stables were large and 42
stagger along under its 45
stagger along under this 82
stagger some timid and 50
stained dark brown and 204
stained dark brown with 151
stained dark green and 41
stained their faces and 73
stained their faces with 148
stained their hands and 114
stained their hands with 864
stained their skins with 88
stained their souls with 98
stained your hands with 90
stalled during world war 53
stamens much longer than 60
stamped bill forming one 83
stamped their boots and 60
stamped their coins with 189
stamped their money with 74
stamped their names and 64
stamped their works with 46
stamped three times with 83
stamped upon every one 45
stanzas have rather too 132
staples like flour and 260
staples like maize and 58
staples like sugar and 173
starred cary grant and 159
starred jane fonda and 51
starred john wayne and 127
started along after them 40
started asking about her 141
started asking about him 60
started asking about his 117
started asking about you 60
started asking people for 50
started back again and 88
started back again for 116
started back again with 97
started beating again and 50
started buying books and 40
started coming every day 68
started crying again and 646
started crying again but 51
started crying right then 69
started dating after that 48
started dating again and 90
started deep within her 159
started deep within him 48
started down after him 110
started down after them 56
started down again and 159
started down stream with 67
started during world war 1468
started even later than 43
started five months ago 116
started four months ago 241
started from above and 57
started from arabia and 45
started from below and 72
started from cairo for 55
started from cairo with 89
started from delhi and 46
started from either end 147
started from green bay 47
started from level with 215
started from limbs that 85
started from paris for 127
started from paris with 91
started from sleep and 156
