sacked towns and villages 122
should offer his services 501
should offer its citizens 58
should offer its services 153
should offer its students 53
should offer new insights 44
should offer our services 52
should offer sex education 43
should order and disorder 51
should order his minister 59
should paint her portrait 97
should paint his portrait 191
should pause and consider 694
should pause and remember 47
should place her affection 55
should place its emphasis 97
should place our emphasis 58
should plant any colonies 41
should please and instruct 94
should please her highness 59
should please his highness 57
should please his neighbor 335
should point out potential 42
should point out specific 61
should preach his farewell 43
should press for immediate 48
should prove any obstacle 55
should prove his assertion 45
should prove his identity 66
should prove its efficacy 42
should prove too powerful 115
should raise and astonish 109
should raise and maintain 46
should raise any objection 154
should raise her children 57
should raise his children 41
should raise his standard 107
should raise new questions 63
should raise our children 163
should raise this objection 49
should rather pay attention 49
should really not surprise 87
should really pay attention 135
should reason thus respecting 40
should refer all questions 84
should repeat this exercise 164
should reveal his definite 45
should reveal his identity 88
should reveal its presence 51
should rivet our attention 101
should scout and ridicule 49
should search for evidence 256
should search for possible 84
should search for solutions 48
should seize and imprison 54
should serve all students 58
should serve and befriend 44
should serve any purposes 87
should serve for prologue 96
should serve his purposes 70
should serve his sentence 97
should serve its purposes 41
should serve one overriding 65
should serve our purposes 103
should serve two functions 90
should serve two purposes 554
should sever all relations 93
should sever his relations 46
should sever its relations 47
should share his authority 41
should share his quarters 56
should share its benefits 95
should share with students 67
should shift his attention 58
should shift its attention 76
should shift its emphasis 166
should shift its quarters 45
should shift our attention 158
should shift our emphasis 56
should shine too brightly 128
should social and economic 55
should solve all problems 137
should solve any problems 73
should solve both problems 48
should solve her problems 43
should solve his problems 69
should solve its problems 141
should solve our problems 114
should spend his holidays 72
should spread and multiply 70
should stand and continue 78
should stand and proclaim 50
should stand not directly 51
should stand out distinct 47
should start and continue 105
should start with children 53
should start with concrete 74
should start with questions 104
should start with whatever 42
should start with yourself 121
should state his intention 68
should state its intention 47
should state our strongest 84
should state with precision 55
should still pay attention 173
should still see thousands 42
should study and consider 73
should study and evaluate 135
should study and practice 600
should study and ruminate 41
should study with attention 41
should sweep our commerce 213
should thrive and flourish 181
should train and instruct 110
should train his children 47
should train its students 43
should train our children 121
should trust his judgment 219
should unite and coalesce 50
should unite and organize 41
should unite and struggle 139
should unite our families 63
should utter any indecent 46
should visit her physician 40
should visit his patients 52
should visit his physician 45
should visit that beautiful 73
should waste his energies 54
should waste his valuable 58
should waste this glittering 51
should watch for evidence 107
should watch for possible 81
should watch for symptoms 202
should watch with interest 92
should weigh all relevant 90
should weigh and consider 200
should women and children 135
should wound and lacerate 76
should write for children 73
should write her biography 51
should write his biography 180
should write one sentence 49
should write out specific 58
should write that quotation 57
should write with contempt 42
should yield new insights 114
shouting match that followed 127
shouts which had preceded 49
shoved aside and replaced 54
showed anything but contempt 45
showed could not retrieve 43
showed loose and lifeless 49
showed lower than expected 97
showed sharp and distinct 92
showed signs and symptoms 245
showed small but definite 40
showed white and untanned 50
showed women and children 46
shrank rather than expanded 50
shrewd books with dangerous 49
shrewd people can bestride 106
shrewd rather than profound 44
shrewd rogue has attained 65
shrewd sense and readiness 158
shrill cries and laughter 120
shrill voice and vehement 98
shrill voice can overcome 57
shrill voice that startled 43
shrimp fishing and processing 89
shrink under this scrutiny 90
shrunk rather than expanded 61
shrunk within its original 152
shunning shame and disgrace 121
shunning towns and villages 113
sickly child and chambers 72
sickly child who suffered 112
sickly march was besieged 72
sickly smile and remained 90
sighed again and answered 63
sighed again and murmured 43
sighed again and returned 42
sights taken and devoured 87
signal flags and pennants 232
signal glory and elevation 76
signal level that produces 51
signal lines are required 71
signal power and bandwidth 214
signal valor and brilliant 48
signal which was answered 319
signal which was recorded 58
signal words that indicate 249
signed trade and economic 51
silent about any charters 66
silent about any exercise 48
silent about his domestic 40
silent about his exploits 44
silent about his identity 78
silent about his miseries 58
silent about his personal 85
silent about this incident 81
silent black man answered 48
silent grief she suffered 91
silent growth and elevation 158
silent hours that followed 89
silent tongue and clenched 207
silent under its enormous 45
silent under that desolating 43
silent until she finished 45
silent women and children 57
silken flags and streamers 45
silver bowls and chargers 800
silver bowls and platters 48
silver chain and crucifix 94
silver clasp that fastened 51
silver coins are accepted 54
silver coins was increased 48
silver dimes and quarters 192
silver medal for military 50
silver method for paraffin 101
silver mines are situated 179
silver money was reserved 45
silver plate and portfolio 46
silver plate and trinkets 45
silver plate now inserted 70
silver spoon that cherokee 92
silver spurs and stirrups 47
silver stream and greedily 49
silver voice and infinite 62
silver watch was disposed 83
silver which can properly 150
silver which they obtained 41
silver which was exported 42
silver which was obtained 41
simile rather than metaphor 247
simple beauty and grandeur 180
simple beauty and homelike 66
simple beauty and serenity 48
simple beauty and suitable 85
simple civil and criminal 52
simple class that contains 65
simple class that provides 45
simple cycle but improves 61
simple cycle gas turbines 92
simple drill and practice 421
simple editing and formatting 108
simple folly and debility 83
simple forms and materials 57
simple forms and patterns 80
simple forms are produced 61
simple goods and services 117
simple hunting and collecting 101
simple issue was proposed 62
simple likes and dislikes 305
simple linear and multiple 80
simple linear and nonlinear 76
simple lines and beautiful 42
simple method for analysis 65
simple method for collecting 112
simple method for converting 134
simple method for correcting 103
simple method for describing 94
simple method for detection 195
simple method for developing 58
simple method for displaying 935
simple method for estimating 2174
simple method for evaluating 541
simple method for expressing 40
simple method for extracting 143
simple method for generating 529
simple method for improved 99
simple method for indirect 61
simple method for isolation 183
simple method for monitoring 278
simple method for overcoming 52
simple method for performing 93
simple method for predicting 515
simple method for preventing 76
simple method for qualifying 45
simple method for separating 195
simple method for sequencing 121
simple method for simulating 53
simple method for specifying 51
simple method for treatment 154
simple method that requires 65
simple method was employed 64
simple method was proposed 94
simple model can describe 52
simple model for analysis 103
simple model for describing 145
simple model for diffusion 91
simple model for estimating 274
simple model for evaluating 68
simple model for explaining 67
simple model for predicting 397
simple model that accounts 95
simple model that attempts 57
simple model that captures 377
simple model that contains 68
simple model that explains 161
simple model that includes 91
simple model that predicts 70
simple model that provides 93
simple model was proposed 174
simple model with constant 61
simple moral and religious 103
simple needs for survival 44
simple order that consists 43
simple parts are admitted 41
simple pathos and feminine 73
simple people and children 124
simple people who believed 115
simple people who followed 44
simple power law spectrum 53
simple pride for flattery 47
simple props and costumes 102
simple query and response 50
simple rather than compound 955
simple rather than luxurious 42
simple rather than multiple 49
simple reason that american 289
simple reason that bourgeois 200
simple reason that business 73
simple reason that children 141
simple reason that economic 96
simple reason that education 138
simple reason that everyone 300
simple reason that industry 52
simple reason that japanese 49
simple reason that military 44
simple reason that nowadays 52
simple reason that otherwise 118
simple reason that politics 55
simple reason that religious 58
simple reason that scarcely 41
simple reason that somebody 42
simple reason that students 46
simple reason that whatever 215
simple reason that whenever 169
simple reason that wherever 45
simple rules and examples 44
simple rules and formulas 98
simple rules are followed 968
simple rules are observed 343
simple rules can generate 65
simple rules for conducting 56
simple rules for estimating 51
simple rules for guidance 51
simple rules for predicting 92
simple rules that describe 59
simple rules that governed 66
simple rules with meaningless 59
simple shirt and trousers 77
simple social and economic 242
simple souls are disposed 44
simple steps are followed 89
simple steps are involved 53
simple steps are required 116
simple story for children 41
simple table that contains 50
simple tales for children 40
simple tales that tradition 47
simple tasks and pleasures 49
simple tasks that required 46
simple terms and concepts 50
simple terms that everyone 89
simple tests are required 49
simple tonic and dominant 139
simple tools and machines 276
simple tools and materials 325
simple tools and supplies 46
simple tools and utensils 154
simple tools are required 217
simple trust has ordinary 51
simple truths are burdened 83
simple words and concepts 141
simple words and embraces 99
simple words and gestures 179
simple words and pictures 246
simple words and sentence 58
simple words that everyone 62
simple world its security 45
simply agree with whatever 51
simply allow our children 162
simply appear and disappear 171
simply asked his subjects 45
simply burning with curiosity 43
simply calls our attention 43
simply carry out policies 43
simply civic and patriotic 74
simply could not accustom 45
simply could not approach 54
simply could not associate 76
simply could not challenge 42
simply could not complete 201
simply could not conceive 1845
simply could not confront 43
simply could not consider 157
simply could not continue 1384
simply could not contrive 58
simply could not convince 215
simply could not decipher 56
simply could not describe 166
simply could not discover 68
simply could not dispense 42
simply could not envisage 198
simply could not exercise 95
simply could not generate 252
simply could not identify 311
simply could not maintain 478
simply could not mobilize 48
simply could not negotiate 53
simply could not organize 87
simply could not overcome 539
simply could not overlook 99
simply could not perceive 108
simply could not persuade 98
simply could not possibly 159
simply could not progress 40
simply could not register 57
simply could not remember 2035
simply could not restrain 238
simply could not separate 163
simply could not suppress 98
simply could not tolerate 1855
simply could not withstand 568
simply create new problems 55
simply draws our attention 61
simply focus our attention 83
simply grave and inclined 114
simply human than otherwise 678
simply looking for attention 47
simply looking for evidence 55
simply raise his eyebrows 51
simply shook with laughter 52
simply silly who declines 222
simply stood and listened 77
simply storing and retrieving 46
simply waiting for whatever 41
simply wants his property 187
simply would not consider 294
simply would not continue 50
simply would not disappear 83
simply would not normally 143
simply would not register 63
simply would not tolerate 1102
sinewy limbs and graceful 43
sinewy rather than muscular 62
sinful lusts and pleasures 82
sinful sodom and gomorrah 106
sinful state and condition 63
sinful woman who anointed 295
singular beauty and delicacy 110
singular beauty and elegance 95
singular beauty and felicity 107
singular beauty and grandeur 153
singular beauty and interest 249
singular beauty and nobility 123
singular change was observed 41
singular charm and interest 41
singular craft was suffered 56
singular dress and obsolete 147
singular force and boldness 44
singular force and clearness 357
singular force and elevation 77
singular force and lucidity 78
singular force and precision 75
singular forms and brilliant 53
singular grace and delicacy 103
singular grace and elegance 77
singular grace and felicity 61
singular guest was expected 52
singular hurry and activity 90
singular merit and interest 74
singular merit and sanctity 51
singular nouns and pronouns 643
singular piety and prudence 41
singular power and clearness 44
singular rather than multiple 152
singular saint and advocate 42
singular skill and felicity 72
singular taste and judgment 60
singular value and interest 42
singular verbs and pronouns 506
sister could not possibly 150
sister never had confided 55
sister under any accident 47
skills first and foremost 105
skills group for autistic 54
skills rather than abstract 44
skills rather than academic 186
skills rather than developing 71
skills rather than personal 55
skills rather than physical 122
skills rather than specific 191
skills scope and sequence 64
skills which all students 44
skills which are acquired 287
skills which are actually 75
skills which are commonly 111
skills which are critical 166
skills which are demanded 82
skills which are directly 130
skills which are employed 62
skills which are essential 1194
skills which are expected 57
skills which are included 47
skills which are involved 228
skills which are normally 92
skills which are relevant 310
skills which are required 1230
skills which are specific 187
skills which are valuable 100
skills which they acquired 55
skills within each category 48
skirts rather than actually 41
skirts rather than trousers 69
slaves could not contract 166
slaves could not negotiate 54
slaves could not possibly 82
slaves could own property 109
slaves meeting for religious 41
slaves rather than citizens 66
slaves rather than servants 42
slaves rather than subjects 72
slaves which are imported 63
slaves within his dominions 55
slaves within this province 89
sleeping child and listened 47
sleeping hours are consumed 135
sleeping pills and aspirins 51
sleeping space for children 43
sleeping towns and villages 72
sleeping wives and children 47
sleeping women and children 715
sleepy after eating lettuces 57
sleepy towns and villages 67
slight build and delicate 60
slight cause for optimism 40
slight change has occurred 60
slight change was effected 40
slight change was observed 60
slight frame and delicate 70
slight growth was observed 59
slight pause that followed 152
slight pitch for drainage 52
slight shock was followed 46
slight signs and symptoms 48
slight slope for drainage 90
sloped rather than vertical 54
slough which was destroying 79
slower growth and increased 88
slowly about its vertical 59
slowly added with constant 256
slowly added with vigorous 125
slowly after his companion 59
slowly dawning and depressing 45
slowly eroding old barriers 77
slowly loses its activity 61
slowly rather than abruptly 124
slowly rather than suddenly 107
slowly round and examined 137
slowly sapping his vitality 42
slowly spread and supplant 132
slowly turning his attention 41
slowly under his standard 70
slowly under low pressure 61
slowly while his companion 64
slowly within his trenches 62
smarting under this treatment 46
smells sweet and blossoms 115
smiled again and answered 93
smiled again and gestured 45
smiled again and returned 54
smiled again and shrugged 171
smiled again and squeezed 55
smiled beneath his mustache 48
smiled sadly and answered 46
smiled sadly and shrugged 81
smiled shyly and shrugged 42
smiled thinly and shrugged 46
smiled under his mustache 83
smiled wanly and shrugged 59
smiled weakly and returned 43
smiled weakly and shrugged 105
smiled wryly and shrugged 82
smiles greet his approach 257
smiles rather than laughter 42
smoked rather than injected 88
smoked within his premises 100
snakes which are supposed 57
snapping twigs and branches 56
snowed under with requests 80
soaked shirt and trousers 95
soared above his original 82
sobbed while she enlarged 76
sodium atoms and chlorine 552
sodium loading and depletion 157
sodium loses one electron 73
sodium metal and chlorine 824
sodium rather than chloride 41
sodium reacts with chlorine 497
sodium salts are employed 95
sodium salts are obtained 94
soften corns and calluses 46
softer parts are inclosed 47
soiled shirt and trousers 83
solely after his accession 70
solely owned and operated 115
solely under his direction 98
solely within its domestic 103
solemn feasts and banquets 56
solemn league and covenant 29057
solemn lords had attained 52
solemn opening was attended 127
solemn quiet was observed 92
solemn rites and religious 70
solemn rites are preceded 43
solemn theater for audience 46
solemn times and occasions 76
solids which are composed 41
solids which are separate 46
solved first and foremost 119
sombre light was diffused 101
someone about her problems 60
someone about his problems 79
someone calls his attention 57
someone calls our attention 75
someone could get seriously 52
someone could not remember 53
someone draws our attention 80
someone gives you feedback 116
someone older than yourself 157
someone passing had observed 71
someone shaking her shoulder 90
someone shaking his shoulder 178
someone shook his shoulder 42
someone tells you otherwise 57
someone touch her shoulder 113
someone touch his shoulder 183
someone treats you unfairly 49
someone under his authority 67
someone under his direction 95
someone weaker than yourself 79
someone whose job involves 55
someone would ask questions 49
someone would pay attention 146
something about air pollution 168
something about all possible 49
something about being grateful 103
something about being involved 43
something about her attitude 321
something about her children 118
something about her condition 113
something about her daughter 245
something about her education 40
something about her personal 343
something about her physical 56
something about her presence 158
something about her problems 81
something about her reminded 151
something about her situation 356
something about her suggesting 42
something about him provoked 96
something about him reminded 186
something about him suggesting 45
something about his approach 92
something about his attitude 672
something about his audience 75
something about his breakfast 54
something about his business 575
something about his children 93
something about his condition 268
something about his daughter 453
something about his education 81
something about his emotional 74
something about his favorite 48
something about his financial 60
something about his identity 77
something about his immediate 93
something about his interest 70
something about his kindness 45
something about his personal 405
something about his physical 227
something about his presence 311
something about his problems 239
something about his property 49
something about his relations 111
something about his religious 125
something about his response 40
something about his situation 370
something about his treatment 47
something about his troubles 52
something about how beautiful 131
something about how children 195
something about how students 67
something about how terrible 43
something about its business 51
something about its chemical 43
something about its condition 43
something about its contents 177
something about its economic 48
something about its essential 62
something about its internal 147
something about its operation 71
something about its physical 42
something about its possible 45
something about its potential 42
something about its probable 46
something about its problems 94
something about our american 126
something about our approach 41
something about our attitude 111
something about our boarders 66
something about our business 74
something about our children 50
something about our condition 96
something about our cultural 92
something about our economic 44
something about our personal 109
something about our physical 62
something about our problems 221
something about our relations 88
something about our situation 256
something about that attitude 45
something about that beautiful 45
something about that business 167
something about that condition 61
something about that horrible 46
something about that situation 291
something about that terrible 71
something about that tomorrow 47
something about them suggesting 49
something about them yourself 106
something about this accident 41
something about this approach 75
something about this argument 150
something about this attitude 46
something about this beautiful 98
something about this business 1270
something about this condition 125
something about this critical 40
something about this execution 48
something about this horrible 55
something about this incident 87
something about this medicine 47
something about this movement 49
something about this practice 60
something about this situation 1935
something about this terrible 144
something about this wretched 42
something added and invented 191
something alien and dangerous 62
something alien and external 273
something alien and inimical 47
something alien and terrible 67
something alive and dangerous 46
something aloof and separate 50
something amazing had happened 121
something amazing has happened 92
something amusing that happened 54
something apart and distinct 239
something apart and separate 102
something awful and terrible 84
something awful had happened 2812
something awful had occurred 151
something awful has happened 1404
something awful that happened 84
something basic and essential 65
something black and metallic 42
something black and terrible 106
something brave and brilliant 88
something brave and spirited 197
something brisk and business 54
something close and personal 142
something could not possibly 63
something crude and heartless 268
something crude and sinister 45
something cruel had happened 55
something deadly had happened 47
something dirty and disgusting 143
something dirty and shameful 110
something false and affected 81
something false and dangerous 124
something false and erroneous 42
something fatal had happened 109
something final and absolute 209
something final and complete 130
something final and decisive 63
something final had happened 52
something first and foremost 88
something fixed and absolute 282
something fixed and complete 51
something fixed and constant 71
something fixed and definite 253
something fixed and finished 86
something fresh and beautiful 104
something fresh and delicious 43
something fresh and fragrant 50
something fresh and original 1085
something fresh and personal 92
something fresh and valuable 48
something fresh and vigorous 70
something funny had happened 165
something funny has happened 121
something funny that happened 721
something genial and refreshing 211
something given and received 93
something grand and beautiful 274
something grand and generous 40
something grand and majestic 166
something grand and splendid 41
something grand and terrible 54
something grave had happened 127
something hearty and enlivening 59
something human and personal 100
something lacking for complete 41
something large and beautiful 40
something large and confused 51
something large and dangerous 50
something large and generous 162
something large and metallic 48
something large and powerful 86
something lasting and beautiful 54
something light and cheerful 117
something light and delicate 43
something light and graceful 51
something light and humorous 62
something light and refreshing 102
something lofty and sinister 55
something lower than europeans 49
something lucky had happened 92
something magic had happened 67
something major had happened 163
something major has happened 73
something naive and childish 53
something naive and vigorous 49
something naked and isolated 54
something nasty had happened 77
something nasty has happened 43
something nearly that concerns 187
something noble and abstract 43
something noble and beautiful 223
something noble and elevated 41
something noble and generous 138
something noble and majestic 68
something noble and splendid 73
something novel and original 70
something purer and lovelier 140
something queer had happened 69
something queer has happened 53
something quiet and powerful 68
something rather odd happened 61
something rather than actually 67
something really bad happened 476
something really big happened 43
something really had happened 244
something really has happened 108
something rigid and immobile 84
something round and enormous 68
something round and metallic 40
something sharp and metallic 76
something shining and beautiful 44
something shiny and metallic 55
something small and delicate 50
something small and helpless 85
something small and intimate 136
something small and metallic 276
something small and personal 46
something small and valuable 43
something smooth and slippery 50
something solid and comforting 81
something solid and concrete 57
something solid and definite 51
something solid and extended 50
something solid and powerful 64
something solid and satisfying 142
something solid and unyielding 73
something stern and forbidding 50
something strong and beautiful 90
something strong and immediate 44
something strong and positive 50
something strong and powerful 161
something sweet and beautiful 89
something sweet and delicious 119
something sweet and innocent 71
something sweet and splendid 41
something tasty and appetizing 46
something though not continuing 51
something timid and purblind 90
something touch her shoulder 54
something touch his shoulder 79
something tough and vigorous 121
something unreal and perverse 47
something vague and abstract 42
something vague and external 74
something vague and mystical 44
something vague and nebulous 120
something valid and valuable 42
something vital and essential 83
something vital and personal 45
something vital and positive 44
something vital and valuable 66
something vital had happened 41
something vivid and concrete 98
something vivid and conscious 43
something weird and devilish 47
something weird had happened 103
something weird has happened 53
something weird that happened 89
something which all children 45
something which can actually 85
something which can properly 127
something which can scarcely 146
something which had actually 192
something which had formerly 44
something which had happened 2206
something which had occurred 674
something which had probably 48
something which had recently 51
something which had remained 79
something which had suddenly 80
something which had troubled 63
something which had vanished 46
something which has absolute 47
something which has actually 250
something which has affected 53
something which has extension 58
something which has happened 2070
something which has occurred 549
something which has offended 42
something which has operated 117
something which has preceded 116
something which has probably 46
something which has received 139
something which has recently 113
something which has remained 196
something which has resulted 57
something which has suddenly 46
something which has survived 64
something which has troubled 48
something which his companion 115
something which may hereafter 113
something which may instruct 42
something which may interest 339
something which may possibly 445
something which may properly 147
something which may surprise 83
something which not everyone 104
something which one believes 128
something which she believed 63
something which she believes 45
something which she imagined 42
something which she regarded 49
something which they actively 42
something which they actually 57
something which they believed 255
something which they conceive 164
something which they consider 299
something which they obviously 45
something which they otherwise 49
something which they perceive 49
something which they probably 61
something which they regarded 139
something which was accepted 64
something which was achieved 92
something which was actually 228
something which was believed 60
something which was contrary 184
something which was covertly 41
something which was designed 54
something which was destined 93
something which was directly 52
something which was entirely 358
something which was essential 158
something which was expected 77
something which was formerly 241
something which was implicit 51
something which was inherent 59
something which was intended 301
something which was mentioned 47
something which was obviously 265
something which was otherwise 57
something which was possible 63
something which was possibly 46
something which was probably 385
something which was produced 51
something which was regarded 158
something which was required 51
something which was scarcely 62
something which was strictly 78
something which was supposed 252
something which was unlikely 53
something which you conceive 46
something which you consider 137
something which you probably 101
something which you yourself 240
something white and glittering 117
something whole and complete 210
something whose real artistic 83
something wider than politics 54
something within her rebelled 60
something within him rebelled 54
something witty and original 53
something worse had attended 47
something worse had happened 227
something worse has happened 140
something worse than contempt 79
something worse than darkness 47
something worse than idleness 81
something worse than laughter 98
something worse than lunatics 44
something worse than nonsense 74
something worse than ordinary 91
something worse than physical 83
something worse than ridicule 159
something worse than savagery 92
something worse than solitude 111
something worse than worthless 100
sonnet above all remember 44
sooner after this ceremony 59
sooner asked than answered 223
sooner given than accepted 46
sooner given than executed 86
sooner known than punished 55
sooner pitch his property 112
sorely tried her patience 144
sorely tried his patience 379
sorely tried our patience 57
sorely vexed and troubled 59
sorrow about his terrible 63
sorrow mixes her memorials 40
sorrow rather than reproach 43
sorrow shall not overflow 162
sorrow which had befallen 178
sorrow which has befallen 160
sorrow within its chambers 56
sorted lists that involves 40
sortie which was repulsed 47
sought after and accepted 91
sought after and achieved 130
sought after and acquired 92
sought after and attained 170
sought after and caressed 64
sought after and commands 41
sought after and demanded 45
sought after and devoured 82
sought after and embraced 52
sought after and employed 81
sought after and esteemed 297
sought after and expected 45
sought after and followed 83
sought after and imitated 93
sought after and listened 107
sought after and obtained 260
sought after and promoted 60
sought after and punished 40
sought after and received 60
sought after and regarded 52
sought after and relished 40
sought after and rewarded 81
sought after and therefore 117
sought after and treasured 219
sought after and valuable 235
sought after and welcomed 141
sought after for lectures 53
sought after for personal 44
sought after for purposes 67
sought after with eagerness 210
sought civil and religious 123
sought every way possible 63
sought first and foremost 1737
sought light and guidance 105
sought power and authority 129
sought power and prestige 106
sought quiet and solitude 196
sought since its inception 43
sought social and economic 415
sounding appear and disappear 51
sounding board for decisions 120
sounding board for personal 132
sounding board for policies 99
sounding board for possible 40
sounding board for problems 245
sounding board for proposed 139
sounding board for questions 103
sounding board for students 101
sounding board for whatever 119
sounding coast its pyramids 102
sounding drums and trumpets 118
sounding horns and trumpets 53
sounding names are suffered 343
sounding words are properly 54
sounds which are actually 84
sounds which are combined 125
sounds which are commonly 121
sounds which are directly 48
sounds which are employed 135
sounds which are essential 44
sounds which are modified 83
sounds which are mutually 187
sounds which are normally 162
sounds which are produced 2354
sounds which are received 42
sounds which are recorded 47
sounds which are relevant 45
sounds which are supposed 203
sounds which had animated 111
sounds which had awakened 196
sounds which had preceded 74
sounds which they produced 68
source books and articles 50
source could not possibly 49
source files and produces 50
source files are compiled 241
source goods and services 108
source rather than directly 70
source rules for interest 69
source terms and boundary 56
source which had diffused 152
source which had inspired 40
source which has produced 48
source which has provided 42
source which has received 40
source which was probably 49
sourcing goods and services 137
soybean seeds with increased 65
spaces which are directly 51
spaces which are normally 62
spaces which are occupied 154
spaces which are situated 49
spaces which they describe 47
spaces which they occupied 149
spanning trees and shortest 95
spared sodom and gomorrah 59
spared women and children 245
sparking plugs per cylinder 140
sparks which are produced 45
sparse pubic and axillary 258
spatial forms and patterns 59
spatial forms and relations 117
spatial order and temporal 47
spatial rather than temporal 3113
spatial scale and temporal 116
speaker asked his audience 48
speaker broke off abruptly 94
speaker could not possibly 101
speaker faces his audience 52
speaker gives his audience 42
speaker notes and audience 80
speaker notes and handouts 136
speaker tells his audience 49
speaker turns his attention 48
speaker wants his audience 96
speaker would not normally 58
special about this situation 46
special action was required 92
special agent and adjuster 85
special agent with authority 58
special appeal for american 59
special appeal for children 256
special appeal for students 63
special appeal was admitted 273
special beauty and interest 151
special books and articles 131
special books and materials 42
special books for children 69
special camps for children 45
special cases and examples 52
special cases and problems 74
special cases and therefore 51
special cases are examined 83
special cases are included 50
special cases are mentioned 51
special cases are obtained 76
special cases are possible 51
special cases are provided 47
special cases are referred 47
special cases not mentioned 46
special cause that produced 44
special charm and interest 98
special civil and criminal 84
special class for backward 187
special class for children 550
special class for crippled 116
special class for educable 69
special class for mentally 232
special class for retarded 547
special class for students 180
special court for children 99
special court was convened 153
special court was summoned 41
special crack tip elements 131
special diets and exercise 154
special diets are prepared 40
special diets are required 51
special diets for children 66
special diets for patients 166
special drive was launched 102
special envoy and minister 61
special ethnic and cultural 54
special ethnic and religious 52
special event has occurred 51
special event that happened 54
special fares for children 48
special favor and kindness 54
special feeling for children 53
special films for children 100
special focus and attention 52
special foods are prepared 180
special foods are required 52
special foods for children 66
special force and clearness 91
special forms and functions 77
special forms are provided 116
special forms are required 207
special funds and accounts 136
special funds are provided 77
special funds for education 52
special funds for specific 102
special gifts and bequests 55
special gifts and insights 48
special gifts are required 41
special goods and services 254
special group that includes 313
special homes for children 58
special issue with articles 48
special legal and economic 161
special legal and financial 97
special light and attitude 50
special likes and dislikes 1105
special meanings are assigned 58
special meeting and resolved 50
special meeting for children 237
special meeting was convened 385
special meeting was summoned 102
special menus for children 125
special moral and religious 138
special music was composed 88
special names and functions 51
special naval and military 67
special needs and children 158
special needs and concerns 2417
special needs and cultural 57
special needs and economic 47
special needs and functions 123
special needs and occasions 44
special needs and potential 111
special needs and problems 2845
special needs and purposes 146
special needs and requests 99
special needs and required 40
special needs and services 61
special needs and specific 53
special needs and students 52
special needs and therefore 60
special needs are educated 104
special needs are entitled 83
special needs are included 223
special needs are involved 49
special needs are provided 122
special needs are required 46
special needs for attention 45
special needs for education 58
special needs for specific 40
special needs has increased 48
special nooks and crannies 137
special order and direction 71
special order for december 58
special order for february 62
special order was received 50
special place for children 215
special place for students 44
special place for yourself 49
special place was accorded 65
special place was assigned 156
special place was occupied 125
special place was provided 46
special place was reserved 399
special power and authority 310
special power and efficacy 42
special power and prestige 100
special pride and interest 76
special rates and packages 84
special rates and services 89
special rates are provided 52
special rates for children 352
special rates for families 118
special rates for overtime 68
special rates for services 65
special rates for specific 60
special rates for students 261
special reason for attempting 44
special reason for continuing 45
special reason for delivering 87
special reason for discussing 41
special reason for exercising 43
special reason for interest 42
special reason for optimism 40
special reason for preferring 153
special reason for preserving 71
special reason for respecting 63
special reason for suggesting 47
special reason for supporting 95
special reason for suspecting 75
special reason for suspicion 44
special reason why religious 81
special risks and problems 89
special rites are observed 50
special roles and functions 49
special rooms are provided 88
special rooms for children 121
special rules are designed 61
special rules are followed 43
special rules are included 53
special rules are observed 41
special rules are provided 759
special rules are required 290
special rules for admission 57
special rules for allocating 93
special rules for children 105
special rules for consumer 141
special rules for dangerous 69
special rules for developing 69
special rules for financial 47
special rules for multiple 308
special rules for personal 48
special rules for property 212
special rules for purposes 157
special rules for specific 84
special rules for termites 42
special rules for treatment 73
special scorn was reserved 44
special sense and therefore 49
special shots are required 52
special shows for children 93
special signs and symptoms 125
special skill and aptitude 68
special skill and attention 62
special skill and facility 52
special skill and judgment 49
special skill are required 50
special skill that requires 40
special skill was required 170
special social and cultural 470
special social and economic 837
special social and emotional 116
special social and physical 48
special social and religious 150
special steps are required 197
special study and analysis 102
special study and attained 60
special study and attention 305
special study and practice 484
special study and treatment 305
special table was prepared 60
special table was reserved 44
special taste and aptitude 80
special taxes and licenses 59
special taxes for education 42
special terms and concepts 104
special terms are employed 60
special terms are required 43
special tests are required 211
special thanks are directed 52
special thanks are extended 1218
special thanks are reserved 179
special thanks are tendered 41
special thanks for suggesting 49
special thanks for supporting 58
special thanks for valuable 43
special times and occasions 93
special tools and fixtures 764
special tools and machines 186
special tools and materials 184
special tools and supplies 85
special tools are included 47
special tools are provided 70
special tools are required 3165
special touch that finishes 91
special tours for children 48
special trade and economic 70
special train for washington 129
special train was prepared 53
special train was provided 310
special treats for children 54
special trust and affection 42
special units for children 55
special unity and identity 63
special value and interest 494
special value for children 88
special value for students 132
special value that attaches 48
special value was attached 101
special venom was reserved 47
special views are required 40
special warmth and intimacy 66
special wills and purposes 74
special words are required 70
special works and articles 48
speech about how everyone 40
speech about that activity 71
speech after his recovery 66
speech after its delivery 76
speech breaks off abruptly 60
speech could not possibly 86
speech which are essential 49
speech which had produced 115
speech which has produced 51
speech which has rendered 50
speech which has survived 54
speech which they regarded 47
speech which was actually 74
speech which was answered 51
speech which was designed 42
speech which was directed 64
speech which was entirely 54
speech which was followed 138
speech which was intended 163
speech which was listened 157
speech which was prepared 54
speech which was probably 121
speech which was received 455
speech which was recorded 44
speech which was regarded 107
speech which was reported 233
speech which was speedily 92
speech which was supposed 73
speeds which are required 53
speedy action was required 77
speedy march and intrepid 129
speedy social and economic 79
