sacral canal contains the 98
severe cases recovery is 65
severe cases symptoms of 62
severe cases treatment is 66
severe chill followed by 184
severe crush injuries of 76
severe crush injuries or 51
severe crush injuries to 60
severe defeat suffered by 122
severe facial injuries in 49
severe fetal distress or 65
severe fluid overload by 63
severe housing problems in 66
severe housing problems of 49
severe housing shortage at 50
severe housing shortage in 643
severe housing shortage of 50
severe labor shortage at 41
severe labor shortage in 478
severe labor shortage of 51
severe labor shortage on 42
severe learning problems in 67
severe learning problems or 44
severe moral grandeur of 54
severe nursing shortage in 49
severe paper shortage in 40
severe power shortage in 65
severe price declines in 45
severe renal pathology in 92
severe rigor followed by 49
severe social problems in 190
severe social problems of 108
severe storm overtook the 46
severe toxic symptoms in 76
severe water pollution in 52
severe water scarcity in 48
severe water shortage in 263
severe world recession of 45
severe wound received at 350
severe wound received by 130
severe wound received in 409
severe wound received on 53
sexual abuse compared to 166
sexual abuse consists of 55
sexual abuse continue to 68
sexual abuse increased the 47
sexual abuse increases the 88
sexual abuse involves the 63
sexual abuse occurred at 49
sexual abuse occurred in 491
sexual abuse reported by 201
sexual abuse reported in 247
sexual abuse reported to 120
sexual abuse requires the 51
sexual abuse resulted in 77
sexual abuse scandals in 92
sexual abuse suffered as 45
sexual abuse suffered at 49
sexual abuse suffered by 208
sexual abuse suffered in 63
sexual motor patterns in 74
sexual phase governed by 66
sexual power relations in 74
sexual roles assigned to 58
sexual spore produced by 71
shaded bands indicate the 126
shaded boxes indicate the 344
shaded cells indicate the 101
shaded lines indicate the 165
shaded parts indicate the 269
shaded region consists of 100
shades which surround me 46
shadow price attached to 52
shadow still remained of 42
shadow which darkened the 76
shadow which obscures the 48
shadow would continue to 57
shafts whose capitals we 71
shaggy goats followed the 61
shaggy limbs disposed in 93
shaped blade attached to 149
shaped cells embedded in 283
shaped curve centered at 151
shaped curve centered on 158
shaped curve describing the 182
shaped curve obtained by 43
shaped leaves depicted on 83
shaped limbs composed in 52
shaped organ attached to 391
shaped organ composed of 52
shaped organ consisting of 136
shaped organ situated in 117
shaped plate attached to 55
shaped social relations in 61
shaped space enclosed by 103
shared meanings attached to 60
shared social identity in 46
shared social identity is 54
shared until recently by 62
shared vision involves the 61
shared vision provides the 99
shared vivid memories of 44
shares drawn pursuant to 184
shares either directly or 202
shares owned directly by 273
shares owned directly or 76
shares shall continue to 61
shares shall thereupon be 58
shares which resulted in 72
shares whose transfer is 289
shares would continue to 105
shares would normally be 61
shares would probably be 115
shares would therefore be 64
sharks never ascended the 40
sharks which abounded in 50
sharks which followed the 63
sharks which threatened us 56
shaven crown concealed by 172
shawls still illumine the 59
sheathed cable consists of 85
sheets which comprise the 57
sheets which describe the 65
sheets which indicate the 52
sheets which remained to 84
sheets would probably be 60
shells found embedded in 41
shells which exploded in 67
shells which sprinkle the 159
shells which surround the 70
shelving rocks sheltering the 111
shewed strong symptoms of 53
shield which consists of 53
shield which prevents the 44
shield which protects the 296
shifting meanings attached to 66
shifting place occupied by 44
shifting power relations in 201
shifting power relations of 79
shifts which occurred in 233
shifty usher snatches it 93
shilling again saturday at 42
shipping costs incurred by 54
shipping costs involved in 94
shipping costs relative to 108
shipping could approach or 72
shipping which followed the 40
shipping would continue to 113
shoals which surround it 98
shocks which affected the 45
shocks which occurred in 104
shooting stars observed in 58
shooting which resulted in 123
shopping which requires the 54
should abate somewhat of 72
should abide strictly by 113
should adapt yourself to 89
should admit evidence of 77
should adopt policies of 54
should adopt policies to 253
should adopt whatever he 45
should adult children do 140
should again approach the 105
should again assemble on 44
should again consider the 254
should again overturn it 62
should agree otherwise by 40
should agree relative to 72
should alert managers to 54
should alert students to 149
should allow analysis of 59
should allow children to 925
should allow citizens to 89
should allow detection of 225
should allow everyone to 171
should allow extension of 44
should allow families to 42
should allow managers to 190
should allow patients to 226
should allow recovery of 82
should allow recovery to 44
should allow scholars to 56
should allow selection of 87
should allow students the 54
should allow students to 1577
should allow visitors to 52
should allow yourself at 76
should allow yourself the 59
should allow yourself to 889
should appeal directly to 421
should appeal specially to 49
should appear adjacent to 77
should appear alongside the 71
should appear anywhere in 85
should appear centered in 43
should appear directly on 44
should appear friendly to 40
should appear ignorant of 98
should appear improper to 159
should appear inclined to 77
should appear opposite the 45
should appear otherwise to 64
should appear parallel to 42
should appear publicly in 115
should appear relative to 53
should appear somewhat as 62
should appear suddenly in 51
should appear unmasked at 42
should appear visionary to 51
should appear whenever the 64
should apply directly to 1394
should apply likewise to 49
should apply plasters to 67
should apply pressure on 132
should apply pressure to 233
should apply strictly to 40
should apply whatever the 106
should apply whenever an 47
should apply whenever the 163
should apply yourself to 174
should argue treachery in 71
should arise concerning the 919
should arise likewise in 46
should arise relative to 47
should arise respecting the 199
should avail yourself of 953
should avoid attempting to 342
should avoid attempts at 69
should avoid attempts to 111
should avoid commenting on 112
should avoid committing the 59
should avoid construing the 47
should avoid discussing the 144
should avoid disturbing the 90
should avoid dominating the 58
should avoid excesses of 69
should avoid exercise in 91
should avoid exercising in 49
should avoid exposure of 111
should avoid exposure to 1968
should avoid extremes in 106
should avoid extremes of 183
should avoid occasions of 59
should avoid presenting the 43
should avoid problems of 47
should avoid recourse to 58
should avoid responding to 54
should avoid testifying in 291
should beauty displease in 45
should begin developing the 44
should begin discussing the 42
should begin practicing the 52
should begin promptly at 102
should begin promptly to 50
should begin seriously to 114
should begin whenever the 60
should belong entirely to 407
should belong specially to 53
should blood pressure be 184
should carry evidence of 49
should carry interest at 94
should catch glimpses of 73
should cause children to 50
should cause everyone to 40
should cause managers to 60
should cause students to 99
should cause suspicion of 246
should change relative to 45
should change whenever the 42
should civil servants be 40
should claim authority to 42
should cover interest on 50
should covet earnestly the 58
should create interest in 151
should create suspicion of 84
should creep straight up 58
should daily diminish in 56
should drink copiously of 92
should drive straight to 66
should easily identify the 85
should easily overcome the 46
should easily preserve the 43
should easily suppress the 142
should either continue in 43
should either continue the 43
should either continue to 107
should either directly or 157
should either disappear or 61
should either maintain the 43
should either persuade the 48
should either postpone the 66
should either purchase or 75
should either renounce the 40
should engage actively in 107
should engage children in 77
should engage directly in 71
should engage students in 400
should engage yourself in 85
should enjoy autonomy in 98
should enjoy equality of 273
should enjoy security of 100
should enter judgment in 45
should enter politics as 117
should equip students to 88
should every christian be 70
should evoke suspicion of 54
should exert pressure on 1069
should exert pressure to 75
should exert yourself in 117
should exert yourself to 156
should exist alongside the 52
should exist anywhere in 122
should exist concerning the 78
should exist respecting the 105
should favor formation of 63
should fight alongside the 43
should fight shoulder to 89
should first acquaint the 43
should first approach the 322
should first challenge the 51
should first classify the 43
should first complain to 97
should first complete the 223
should first consider an 42
should first consider if 91
should first consider in 185
should first consider it 60
should first consider the 3927
should first convince the 58
should first describe the 332
should first discover it 64
should first discover the 232
should first estimate the 236
should first evaluate the 359
should first identify the 1150
should first indicate the 68
should first meditate on 74
should first perceive the 76
should first practice on 44
should first practice the 127
should first remember the 47
should first renounce the 46
should first separate the 65
should first strengthen the 70
should first subtract the 42
should focus attention on 5326
should focus attention to 46
should focus directly on 385
should focus entirely on 148
should focus initially on 459
should focus narrowly on 54
should focus squarely on 57
should focus strictly on 69
should force elizabeth to 71
should force students to 55
should force yourself to 424
should fully consider the 211
should fully describe the 425
should fully disclose the 201
should fully disclose to 50
should fully document the 96
should fully identify the 51
should grant authority to 57
should grant autonomy to 64
should grant immunity if 48
should grant licenses to 56
should guide children in 74
should guide children to 45
should guide decisions on 102
should guide education in 114
should guide selection of 146
should guide students in 150
should guide students to 207
should incur sentence of 45
should israel continue to 46
should issue licenses to 55
should issue suspending the 90
should judge concerning the 72
should judge dangerous to 305
should limit exposure to 52
should limit yourself to 679
should longer continue to 136
should march directly to 328
should march overland to 60
should march shoulder to 95
should march somewhat in 59
should march southward by 66
should march straight on 50
should march straight to 119
should marry catherine of 44
should marry elizabeth of 95
should marry margaret of 63
should marry whomever he 79
should never actually be 158
should never approach the 212
should never arrogate to 196
should never belittle the 62
should never challenge the 71
should never complain of 219
should never complain to 81
should never complete the 40
should never conceive the 45
should never confound the 54
should never consider it 205
should never consider the 338
should never continue to 66
should never converse on 47
should never delegate to 67
should never diminish the 66
should never directly or 42
should never disclose it 45
should never disclose the 61
should never discount the 243
should never discover it 44
should never discover the 215
should never disgrace the 59
should never displace the 46
should never distract the 138
should never distrust the 126
should never dominate the 189
should never encroach on 232
should never exercise an 64
should never exercise the 76
should never exercise to 57
should never hereafter be 73
should never hesitate in 132
should never hesitate or 64
should never hesitate to 3367
should never indicate the 61
should never minimize the 164
should never minister to 199
should never obstruct the 44
should never outweigh the 109
should never overcome the 55
should never overlook an 49
should never overlook or 43
should never overlook the 1229
should never override the 86
should never persuade my 58
should never preclude the 98
should never remember it 226
should never remember the 97
should never restrict the 42
should never retrieve the 47
should never ridicule or 47
should never ridicule the 48
should never separate if 52
should never separate the 100
should never straggle to 66
should never struggle to 44
should never supplant the 75
should never surprise us 86
should never thereafter be 84
should never therefore be 98
should never tolerate the 65
should occur anywhere in 81
should occur essential to 45
should occur relative to 103
should occur whenever the 274
should offer evidence of 71
should offer guidance in 55
should offer guidance to 97
should offer oblations of 57
should offer oblations to 111
should offer positions of 42
should offer services to 71
should offer solutions to 42
should offer students the 101
should offer yourself as 60
should often consider the 57
should often meditate on 112
should paint pictures of 52
should people continue to 79
should place affection on 121
should place emphasis on 1398
should place students in 50
should place yourself at 52
should place yourself in 327
should plant colonies in 93
should point directly at 132
should point directly to 217
should point downward to 59
should point straight to 41
should point straight up 210
should pride yourself on 50
should prove adequate in 97
should prove adequate to 287
should prove agreeable to 282
should prove amenable to 113
should prove challenging to 56
should prove contrary to 127
should prove dangerous to 167
should prove disloyal to 65
should prove displeasing to 105
should prove essential to 46
should prove faithless to 127
should prove fruitful in 288
should prove fruitful to 92
should prove inimical to 44
should prove injurious to 478
should prove insolent or 47
should prove possible in 70
should prove possible to 2370
should prove relevant to 72
should prove valuable as 457
should prove valuable in 1371
should prove valuable to 1419
should purge yourself of 46
should quite obviously be 49
should quite properly be 139
should raise concerns of 54
should raise questions as 274
should raise questions in 179
should raise questions of 124
should raise suspicion in 93
should raise suspicion of 3638
should rather complain of 70
should rather conceive it 68
should rather conceive of 89
should rather conceive the 48
should rather consider it 351
should rather consider the 466
should rather continue to 85
should rather describe as 123
should rather describe it 132
should rather describe the 44
should rather remember the 56
should rather resemble the 65
should really consider it 70
should really consider the 186
should really exercise it 42
should really surprise us 83
should refer directly to 457
should refer patients to 224
should refer students to 98
should renew interest in 41
should reveal evidence of 149
should reveal patterns of 61
should royal authority be 76
should share directly in 85
should shift attention to 46
should shine directly on 86
should shout applause on 58
should slope downward to 49
should slope slightly to 85
should solve problems in 44
should solve problems of 57
should spend eternity in 112
should spend hundreds of 75
should spend thousands of 41
should spend whatever is 58
should spend whatever it 45
should stand alongside the 192
should stand appalled at 40
should stand directly in 156
should stand foremost in 162
should stand godfather to 72
should stand godmother to 52
should stand opposite the 116
should stand parallel to 42
should stand prepared to 98
should stand referred to 75
should stand shoulder to 792
should stand slightly to 63
should stand squarely on 153
should stand straight up 153
should stand stripped to 181
should start discussing the 58
should start functioning as 48
should start treatment at 45
should steer straight in 45
should stick strictly to 162
should still complain of 74
should still complete the 59
should still consider as 381
should still consider it 280
should still consider the 506
should still continue as 197
should still continue in 2248
should still continue on 137
should still continue so 70
should still continue the 172
should still continue to 4361
should still dominate the 50
should still evaluate the 43
should still exercise me 43
should still hesitate to 278
should still identify the 40
should still indicate the 45
should still maintain an 54
should still maintain the 418
should still preserve the 220
should still probably be 60
should still remember me 41
should still remember the 98
should still remember to 52
should today describe as 73
should train children in 53
should train children to 144
should train students in 98
should train students to 231
should train yourself in 68
should train yourself to 491
should truly estimate the 55
should trust entirely to 131
should unite accuracy of 46
should where possible be 1846
should women continue to 44
should write directly to 1044
should yield credence to 112
should yield evidence of 78
should yield slightly to 103
shouts which followed the 42
showed acute symptoms of 51
showed ample evidence of 247
showed close interest in 47
showed equal activity in 41
showed equal facility in 62
showed equal interest in 175
showed equal readiness to 43
showed every attention to 231
showed every civility to 48
showed every courtesy to 87
showed every evidence of 1150
showed every intention of 1162
showed every kindness to 95
showed every prospect of 234
showed every readiness to 73
showed faint symptoms of 84
showed fewer symptoms of 121
showed focal necrosis of 57
showed grave symptoms of 43
showed gross evidence of 86
showed gross receipts of 68
showed growing interest in 202
showed large declines in 65
showed large decreases in 129
showed large increases in 795
showed large variations in 340
showed major increases in 94
showed motion pictures of 151
showed people pictures of 57
showed plain evidence of 75
showed rapid increases in 134
showed rapid progress in 70
showed scant courtesy to 108
showed scant evidence of 44
showed scant interest in 1106
showed sharp declines in 94
showed sharp decreases in 65
showed sharp increases in 203
showed small declines in 46
showed small decreases in 63
showed small increases in 215
showed small interest in 242
showed small variations in 65
showed sound judgment in 153
showed steady increases in 134
showed steady progress in 67
showed strong activity in 60
showed strong elements of 55
showed strong evidence of 716
showed strong homology to 57
showed strong increases in 55
showed strong interest in 642
showed strong symptoms of 404
showed strong tendency to 45
showed total occlusion of 100
showed total receipts of 130
showed undue interest in 96
showed varying patterns of 50
shrewd elder ventured to 84
shrill sound produced by 61
shrimp farming industry in 144
shrine which contains the 411
shrine which enclosed the 44
shrubs which bordered the 46
shrubs which flourish in 116
shrubs which screened the 45
sieges which followed the 85
signal above mentioned is 57
signal calling attention to 141
signal level compared to 50
signal level produced by 143
signal level received by 144
signal level relative to 230
signal level required at 49
signal level required to 378
signal power incident on 119
signal power produced by 106
signal power received at 203
signal power received by 204
signal power relative to 129
signal power required at 231
signal power required to 221
signal power spectrum is 212
signal power supplied to 140
signal which actuates the 82
signal which consists of 331
signal which contains the 225
signal which controls the 298
signal which increases the 49
signal which initiates the 128
signal which modifies the 52
signal which operates the 61
signal which produces the 49
signal which provides the 72
signal which reflects the 68
signal which triggers the 151
signal while minimizing the 69
signal while preserving the 67
signal whose bandwidth is 106
signal whose spectrum is 410
signal whose waveform is 66
signal whose wavelength is 87
signal would continue to 51
signal would indicate the 44
signal would normally be 69
signal would probably be 58
signed cards authorizing the 155
signed under pressure in 41
signed which included the 50
signed writing evidencing the 61
silent about questions of 63
silent films directed by 48
silent films produced by 73
silent films produced in 49
silent motion pictures in 63
silent motion pictures of 44
silent period produced by 63
silica shell formation in 221
silken cords fastened to 46
silken threads attached to 75
silken threads produced by 40
silken threads secreted by 42
silver alone amounted to 50
silver anode immersed in 72
silver bells attached to 436
silver bells fastened to 299
silver chain attached to 294
silver coins mentioned in 53
silver coins remained in 174
silver cross referred to 47
silver image produced by 121
silver iodide crystals in 168
silver iodide crystals to 112
silver knife inserted in 343
silver label fastened to 40
silver medal attached to 42
silver money exceeded the 50
silver plate attached to 340
silver plate containing the 93
silver plate fastened to 235
silver salts dissolve in 46
silver spurs attached to 42
silver staff informed us 43
silver still continue in 43
silver which followed the 71
silver which produces the 48
silver would continue to 239
silver would likewise be 51
silver would probably be 46
silver would therefore be 50
simile which compares the 314
simile which occurred to 43
simmer until broccoli is 128
simmer until zucchini is 103
simple breathing exercise to 42
simple civil ceremony at 56
simple civil ceremony in 87
simple cubic lattices of 76
simple dress fluttering in 40
simple facts concerning the 218
simple guide provides an 125
simple linear analysis of 57
simple linear equations in 83
simple linear equations of 81
simple linear equations to 52
simple linear extension of 47
simple linear fracture of 46
simple linear functions of 370
simple linear patterns in 65
simple linear patterns of 58
simple linear sequence of 291
simple linear summation of 92
simple method consists in 349
simple method consists of 278
simple method employed by 68
simple method employed in 59
simple method involves the 84
simple method proposed by 125
simple model captures the 100
simple model composed of 62
simple model consisting of 576
simple model consists of 96
simple model depicted in 166
simple model describing the 301
simple model designed to 115
simple model explaining the 69
simple model explains the 96
simple model outlined in 111
simple model predicts the 69
simple model proposed by 340
simple model proposed in 81
simple model provides an 72
simple model provides the 44
simple model suffices to 55
simple moral grandeur of 116
simple moral greatness of 71
simple motor response to 86
simple power functions of 80
simple rules concerning the 109
simple rules designed to 70
simple rules outlined in 67
simple rules relative to 47
simple salts containing an 57
simple scene consisting of 60
simple signs employed in 125
simple social relations of 54
simple spike activity of 80
simple steps involved in 90
simple steps outlined in 134
simple steps required to 115
simple tasks assigned to 71
simple tasks involved in 81
simple tests designed to 40
simple trust includes in 47
simple tunic fastened at 69
simple wedding ceremony in 50
simple world consisting of 40
simply allow children to 42
simply allow students to 52
simply allow yourself to 352
simply asked students to 107
simply asked subjects to 160
simply avoid prenatal or 43
simply calling attention to 1371
simply calls attention to 673
simply click anywhere in 210
simply click anywhere on 245
simply drawing attention to 687
simply drawn attention to 120
simply draws attention to 516
simply focus attention on 88
simply force yourself to 68
simply getting students to 60
simply linear functions of 46
simply looking directly at 52
simply loses interest in 104
simply makes explicit the 275
simply makes possible the 70
simply minor variations of 55
simply never intended to 43
simply never occurred to 3123
simply never referred to 44
simply never returned to 76
simply passing judgment on 48
simply placing students in 73
simply putting pressure on 50
simply putting students in 52
simply putting yourself in 66
simply scaring sparrows at 54
simply setting yourself up 46
simply stare vacantly at 92
simply teaching children to 57
simply telling students to 54
simply thrown yourself as 44
singular event happened in 128
singular event occurred in 55
singular story attached to 59
singular terms purporting to 46
singular value analysis of 59
sister again promised to 98
sister could possibly be 52
sister social sciences of 84
sister state deprived of 154
sister state judgment is 428
sister still remained in 76
sister tabby provoked me 50
sister would continue to 49
sister would probably be 103
sketch above referred to 57
sketch which contains the 44
sketch which occupies the 47
skills allow children to 112
skills allow students to 109
skills which comprise the 81
skills which resulted in 63
skills which underlie the 67
skills while continuing to 80
skills would continue to 100
skills would probably be 124
skills would transfer to 61
skimming price strategy is 52
skimming pricing strategy is 60
slamming steel shutters of 59
slaves could continue to 58
slaves often referred to 49
slaves shall directly or 76
slaves shall hereafter be 115
slaves shall maintain the 100
slaves whose business it 43
slaves would continue to 228
slaves would probably be 67
sleeping fancy ascribes to 44
sleeping wendy conveyed on 63
sleepy voice answered on 138
sleepy voice answered the 157
sleigh bells attached to 119
slices taken parallel to 63
slight burning sensation at 48
slight burning sensation in 301
slight burning sensation is 66
slight burning sensation on 84
slight change initiated in 40
slight change occurred in 91
slight chill followed by 51
slight cloud darkened the 51
slight color suffused the 43
slight error involved in 71
slight flush deepened the 76
slight gliding movement is 43
slight hints relative to 56
slight jerky movement of 76
slight local elevation of 40
slight local variations in 182
slight local variations of 44
slight noise produced by 87
slight pause followed by 55
slight posts supporting the 56
slight rocking movement of 90
slight rural monotony of 49
slight rushing movement of 345
slight shade afforded by 41
slight sleep relieved me 150
slight sliding movement of 61
slight slope suffices to 50
slight taste obtained on 45
slight value attached to 101
slight value compared to 58
slight wound received at 75
slight wound received by 106
slight wound received in 65
slopes rather abruptly to 40
slopes where drainage is 67
slopes where moisture is 52
slopes where rainfall is 83
slopes which overlook the 93
slopes which surround it 71
slopes which surround the 122
slower growth compared to 68
slower growth relative to 49
slower rates compared to 46
slowly after cessation of 109
slowly after exposure to 42
slowly allow yourself to 64
slowly apply pressure to 46
slowly changing attitude of 47
slowly changing functions of 132
slowly changing patterns of 91
slowly gaining momentum in 72
slowly growing interest in 215
slowly growing minority of 56
slowly growing pressure of 40
slowly growing tendency to 79
slowly lower yourself to 214
slowly round retreated at 68
slowly varying compared to 306
slowly varying envelope of 230
slowly varying functions in 62
slowly varying functions of 2672
slowly varying relative to 81
slowly while continuing to 115
slowly while monitoring the 55
smiled rather bitterly as 76
smother every movement of 76
smother souls immortal in 48
snakes which infested the 92
snatch block attached to 46
socket which contains the 41
socket which receives the 263
sodium light consists of 43
sodium light produced by 56
solely under authority of 42
solemn edict expelled the 41
solemn feeling pervaded the 81
solemn grove adjacent to 73
solemn march completing the 42
solemn sight methought it 58
solemn trust confided to 45
solemn warning concerning the 46
solids which dissolve in 74
solved cubic equations by 66
solved either directly or 80
solves every objection on 67
sombre brows betrayed the 59
sombre crowd cheerful by 198
sombre green undulating as 50
sombre light disposed to 54
someone calling attention to 41
someone calls attention to 202
someone could actually be 69
someone could convince me 87
someone could identify the 44
someone could possibly be 78
someone draws attention to 57
someone might actually be 144
someone might challenge the 41
someone might consider the 46
someone might discover it 41
someone might discover the 83
someone might remember the 56
someone really believes in 44
someone really listened to 99
someone shows interest in 72
someone speaking directly to 50
someone spoke directly to 68
someone still believed in 101
someone whose approach is 48
someone whose approach to 71
someone whose attention is 108
someone whose attitude is 65
someone whose authority is 103
someone whose business is 198
someone whose business it 256
someone whose capacity to 45
someone whose homeland is 40
someone whose identity he 54
someone whose identity is 402
someone whose interest in 228
someone whose interest is 125
someone whose judgment he 115
someone whose judgment is 108
someone whose judgment we 54
someone whose practice is 62
someone whose presence in 91
someone whose presence is 144
someone whose response to 51
someone whose situation is 52
someone whose specialty is 50
someone would actually be 72
someone would actually do 55
someone would approach me 101
someone would approach the 45
someone would continue to 71
someone would discover an 44
someone would discover it 61
someone would discover me 40
someone would discover my 77
someone would discover the 189
someone would probably be 118
someone would remember me 47
someone would remember the 104
someone would remember to 72
something about business in 50
something about children in 40
something about correcting the 66
something about destroying the 67
something about education in 110
something about everyone in 69
something about exposure to 42
something about patterns of 136
something about politics in 84
something about politics or 47
something about preferring to 58
something about preserving the 63
something about preventing the 53
something about problems in 47
something about problems of 77
something about protecting the 95
something about somebody or 51
something about whatever is 71
something about whatever it 196
something about whatever or 57
something about yourself as 468
something about yourself by 89
something about yourself in 302
something about yourself is 65
something about yourself or 346
something about yourself so 92
something about yourself to 172
something amazing happened to 72
something awful happened in 77
something awful happened to 510
something basic underlying the 52
something could actually be 45
something could possibly be 157
something could probably be 72
something either directly or 77
something either positive or 56
something either valuable or 40
something funny happened in 72
something funny happened on 114
something funny happened to 243
something might actually be 234
something might possibly be 451
something nasty happened to 50
something nearly resembling it 111
something nearly resembling the 60
something never achieved by 46
something never intended by 61
something never mentioned in 87
something oddly comforting in 63
something often referred to 136
something queer happened to 69
something quite beautiful in 67
something quite contrary to 579
something quite definite in 132
something quite definite to 227
something quite distinct in 84
something quite essential to 41
something quite external to 164
something quite horrible to 106
something quite improper of 71
something quite opposite to 275
something quite original in 80
something quite original to 69
something quite personal to 94
something quite profound in 50
something quite refreshing in 48
something quite sinister in 71
something quite specific by 82
something quite specific in 261
something quite specific to 214
something quite terrible to 41
something quite uncommon in 100
something quite valuable to 42
something rather depressing in 41
something rather refreshing in 58
something rather sinister in 43
something rather splendid in 93
something rather terrible in 65
something rather ungracious in 42
something really beautiful in 81
something really beautiful to 44
something really childish in 45
something really happened in 41
something really happened or 76
something really happened to 108
something really horrible to 55
something really inherent in 216
something really original by 59
something really positive to 44
something really refreshing in 93
something really terrible in 48
something really terrible is 42
something really terrible to 168
something really valuable in 89
something really valuable to 107
something seems dangerous or 120
something still remained in 46
something still remained of 85
something still remained to 351
something truly forbidding in 98
something truly horrible to 42
something truly magnetic in 80
something truly majestic in 40
something truly original in 161
something truly terrible in 59
something weird happened to 94
something which actually is 163
something which affected me 41
something which affected the 193
something which affected us 77
something which amounted to 228
something which answered to 91
something which attaches to 183
something which attempts to 47
something which attracts the 102
something which attracts us 60
something which benefits the 72
something which bordered on 71
something which captured the 50
something which caresses the 60
something which combined the 41
something which combines the 139
something which concerns me 118
something which concerns the 574
something which concerns us 240
something which conforms to 139
something which connects the 48
something which consists in 47
something which consists of 197
something which contains an 43
something which contains it 47
something which contains the 159
something which controls the 90
something which conveyed the 59
something which conveyed to 69
something which depended on 42
something which deserves the 133
something which deserves to 225
something which destroys the 124
something which develops in 135
something which directly or 103
something which disturbs me 45
something which disturbs the 94
something which elevates the 50
something which embodies the 49
something which embraces the 43
something which enhances the 80
something which everyone in 58
something which everyone is 86
something which excludes the 300
something which explains the 167
something which followed as 82
something which functions as 278
something which functions in 51
something which happened at 434
something which happened in 2812
something which happened on 298
something which happened so 47
something which happened the 53
something which happened to 1402
something which improves the 43
something which included the 46
something which includes an 40
something which includes it 53
something which includes the 144
something which increased the 49
something which increases the 134
something which inhibits the 52
something which involved the 71
something which involves an 59
something which involves no 63
something which involves the 392
something which normally is 55
something which obviously is 54
something which occasions the 129
something which occupies the 72
something which occurred at 145
something which occurred in 1051
something which occurred on 87
something which occurred to 173
something which operates as 67
something which operates in 58
something which operates on 40
something which otherwise he 212
something which otherwise is 54
something which otherwise we 59
something which partakes of 271
something which performs the 69
something which permeates the 113
something which persists in 190
something which pertains to 679
something which pervades the 119
something which preceded it 128
something which preceded the 104
something which precedes it 92
something which precedes or 95
something which precedes the 132
something which presents the 53
something which pretends to 49
something which prevents it 52
something which prevents the 241
something which prevents us 82
something which probably is 57
something which produces an 173
something which produces in 47
something which produces or 50
something which produces the 151
something which promised to 234
something which promises to 136
something which promotes the 40
something which protects the 41
something which provides an 59
something which provides the 92
something which purports to 137
something which recalled the 40
something which reflects the 215
something which reminded me 302
something which rendered the 79
something which required an 62
something which required the 78
something which required to 44
something which requires an 121
something which requires as 91
something which requires no 147
something which requires the 268
something which requires to 270
something which responds to 236
something which resulted in 192
something which startled me 70
something which subsists in 44
something which subsists of 88
something which suggests the 199
something which supports the 56
something which survives the 90
something which sustains the 53
something which threatened the 83
something which threatened to 104
something which troubled me 51
something which troubles me 42
something white fluttering in 135
something whose identity is 75
something whose presence in 84
something whose presence is 151
something whose presence or 43
something whose validity is 46
something worse attended it 71
something worse happened to 115
something would probably be 223
sooner given audience to 42
sorrow which dictates no 128
sorrow which followed the 42
sorrow which pervaded the 48
sorrow would confound me 54
sought after bachelor in 55
sought court approval of 125
sought court approval to 214
sought equal treatment in 43
sought joint ventures in 55
sought legal remedies to 89
sought light wherever it 113
sought where possible to 158
sought would probably be 46
sounding woman answered the 127
sounds taken directly or 87
sounds which announce the 171
sounds which assailed the 44
sounds which comprise the 49
sounds which indicate the 102
sounds which recalled the 129
sounds which resemble the 165
sounds which separate the 84
sounds which surround us 66
sounds which troubled the 41
source alone amounted to 78
source could possibly be 80
source either directly or 103
source files containing the 51
source moves relative to 132
source water pollution in 74
source water pollution is 66
source which attempts to 50
source which combined the 40
source which consists of 141
source which contains the 121
source which explains the 57
source which includes the 57
source which increases the 277
source which inspired the 70
source which produced the 103
source which produces an 49
source which produces it 50
source which produces the 235
source which provided the 112
source which provides an 65
source which provides the 332
source which supplied the 190
source which supplies it 60
source which supplies the 359
source whose spectrum is 58
source whose wavelength is 50
source would continue to 49
source would normally be 48
source would probably be 210
source would therefore be 74
soybean yield response to 62
spaced lines parallel to 182
spacer layer thickness is 125
spacer layer thickness of 57
spaces which remained to 41
spaces which separate the 487
spaces which surround the 438
spared while plundering the 111
spasms which contract the 132
spatial learning deficits in 99
spatial mapping approach to 144
spatial point patterns by 51
spatial point patterns in 88
spatial power spectrum of 299
spatial region occupied by 105
speaker calls attention to 189
speaker draws attention to 156
speaker looks directly at 59
speaker seems actually to 40
speaker talks directly to 41
speaker whose delivery is 50
speaker would normally be 49
speaker would probably be 93
special agent assigned to 300
special agent attached to 47
special agent employed by 45
special blame attaches to 41
special board composed of 112
special board consisting of 125
special cases approved by 169
special cases concerning the 44
special cases dictated by 45
special cases included in 54
special cases mentioned in 264
special cases obtained by 50
special cases provided by 108
special cases referred to 294
special class children in 59
special class composed of 65
special class consisting of 50
special class consists of 57
special class designed to 49
special clothing designed to 68
special coach attached to 69
special costs incurred by 55
special costs incurred in 71
special costs involved in 91
special court composed of 355
special court consisting of 453
special court designed to 68
special danger incident to 55
special danger inherent in 68
special diets designed to 50
special event happened in 49
special facts relative to 53
special feeling concerning the 52
special forms prepared by 46
special forms provided by 152
special forms required by 45
special forms supplied by 43
special funds provided by 175
special gifts bestowed on 49
special grace attached to 50
special grace bestowed on 89
special grace preventing us 529
special grace required in 50
special grant provided by 45
special group attached to 41
special group composed of 81
special group consisting of 111
special group consists of 116
special housing problems of 61
special human interest in 48
special issue consists of 47
special issue containing the 59
special issue contains the 62
special issue entitled the 68
