saccharine instead of sugar 241
substantial amount of savings 200
substantial amount of scrap 45
substantial amount of senior 45
substantial amount of short 178
substantial amount of skill 100
substantial amount of slack 92
substantial amount of small 153
substantial amount of smoke 93
substantial amount of social 440
substantial amount of solar 52
substantial amount of solid 77
substantial amount of sound 55
substantial amount of space 1902
substantial amount of staff 125
substantial amount of state 514
substantial amount of stock 1771
substantial amount of stone 42
substantial amount of study 106
substantial amount of sugar 172
substantial amount of taxes 119
substantial amount of teaching 226
substantial amount of testing 185
substantial amount of total 243
substantial amount of trade 1119
substantial amount of trading 142
substantial amount of trust 100
substantial amount of urban 72
substantial amount of value 203
substantial amount of verse 59
substantial amount of viable 47
substantial amount of waste 160
substantial amount of water 3365
substantial amount of which 203
substantial amount of white 134
substantial amount of working 384
substantial amount of world 40
substantial amount of writing 750
substantial aspect of human 78
substantial blocks of stock 476
substantial bodies of sikhs 218
substantial bodies of water 177
substantial building at first 99
substantial building in which 85
substantial building of brick 252
substantial building of stone 244
substantial burden in order 76
substantial burden of proof 1364
substantial burden of proving 78
substantial changes in basic 63
substantial changes in blood 72
substantial changes in brain 44
substantial changes in china 41
substantial changes in costs 64
substantial changes in either 313
substantial changes in human 110
substantial changes in japan 45
substantial changes in labor 135
substantial changes in legal 55
substantial changes in local 106
substantial changes in order 93
substantial changes in people 87
substantial changes in plant 46
substantial changes in price 271
substantial changes in racial 48
substantial changes in rates 52
substantial changes in rules 43
substantial changes in rural 42
substantial changes in shape 41
substantial changes in social 300
substantial changes in state 189
substantial changes in stock 48
substantial changes in teaching 118
substantial changes in terms 124
substantial changes in total 86
substantial changes in trade 87
substantial changes in urban 49
substantial changes in value 90
substantial changes in water 188
substantial changes in women 99
substantial changes in working 205
substantial changes in world 56
substantial changes to occur 48
substantial claims to legal 46
substantial corpus of poetry 40
substantial corpus of works 41
substantial corpus of writing 82
substantial course of study 53
substantial covering of tiles 64
substantial damage to crops 61
substantial damage to human 44
substantial degree in terms 47
substantial degree it loses 54
substantial degree of change 157
substantial degree of cross 216
substantial degree of error 77
substantial degree of ethnic 42
substantial degree of inter 70
substantial degree of legal 54
substantial degree of local 331
substantial degree of moral 48
substantial degree of order 99
substantial degree of power 1089
substantial degree of price 112
substantial degree of racial 45
substantial degree of skill 129
substantial degree of social 405
substantial degree of state 387
substantial degree of trade 42
substantial degree of trust 101
substantial degree of unity 164
substantial degree to which 179
substantial demand by women 41
substantial dinner of roast 111
substantial effect in raising 91
substantial effect of which 53
substantial effect on costs 42
substantial effect on earnings 42
substantial effect on either 133
substantial effect on growth 55
substantial effect on local 58
substantial effect on price 103
substantial effect on total 192
substantial effect on trade 82
substantial effect on value 53
substantial effect on women 41
substantial effect on world 49
substantial effect the wards 58
substantial effort in terms 43
substantial effort to build 57
substantial effort to change 44
substantial effort to create 75
substantial enough in terms 97
substantial enough to allow 497
substantial enough to alter 114
substantial enough to appear 70
substantial enough to avoid 54
substantial enough to build 73
substantial enough to carry 271
substantial enough to cause 505
substantial enough to change 143
substantial enough to cover 148
substantial enough to create 231
substantial enough to deter 74
substantial enough to force 69
substantial enough to grasp 74
substantial enough to merit 385
substantial enough to offer 94
substantial enough to place 41
substantial enough to prove 55
substantial enough to raise 142
substantial enough to serve 353
substantial enough to share 64
substantial enough to stand 365
substantial enough to yield 51
substantial excess of births 87
substantial excess of males 59
substantial extent to which 217
substantial factor in causing 3100
substantial factor in creating 40
substantial factor in curbing 223
substantial flight of stone 46
substantial grants of money 157
substantial grants of power 53
substantial grants to local 41
substantial ground of action 87
substantial ground of appeal 128
substantial ground on which 276
substantial groups of people 396
substantial hazard to human 324
substantial holdings of stock 46
substantial houses of brick 263
substantial houses of stone 162
substantial impact in terms 64
substantial impact on china 54
substantial impact on costs 60
substantial impact on either 47
substantial impact on growth 55
substantial impact on human 129
substantial impact on labor 93
substantial impact on local 160
substantial impact on others 101
substantial impact on people 104
substantial impact on rural 88
substantial impact on small 45
substantial impact on social 134
substantial impact on state 158
substantial impact on total 95
substantial impact on trade 63
substantial impact on urban 48
substantial impact on water 84
substantial impact on women 111
substantial impact on world 188
substantial inflow of funds 122
substantial inflow of short 45
substantial influx of people 68
substantial influx of women 40
substantial injury by reason 235
substantial injury to others 42
substantial issues at stake 118
substantial losses in sales 49
substantial losses in terms 104
substantial losses of water 105
substantial lowering of costs 103
substantial manner in which 355
substantial manner of brick 45
substantial manner of stone 52
substantial margin of error 905
substantial measure of legal 53
substantial measure of local 234
substantial measure of power 275
substantial measure of social 246
substantial measure of state 51
substantial measure of unity 51
substantial measure of working 44
substantial nature by reason 78
substantial number of acres 58
substantial number of adult 343
substantial number of arabs 108
substantial number of armed 57
substantial number of asians 60
substantial number of atoms 42
substantial number of banks 130
substantial number of basic 58
substantial number of bills 86
substantial number of birds 71
substantial number of births 93
substantial number of black 1201
substantial number of bonds 57
substantial number of books 770
substantial number of cable 125
substantial number of calls 64
substantial number of cases 7686
substantial number of cells 325
substantial number of child 156
substantial number of civil 168
substantial number of class 176
substantial number of coins 68
substantial number of court 184
substantial number of cross 175
substantial number of cuban 68
substantial number of drugs 64
substantial number of dutch 137
substantial number of empty 65
substantial number of enemy 183
substantial number of ethnic 157
substantial number of extra 85
substantial number of facts 43
substantial number of false 297
substantial number of farms 109
substantial number of field 117
substantial number of files 68
substantial number of films 118
substantial number of firms 805
substantial number of first 166
substantial number of genes 167
substantial number of girls 250
substantial number of goods 62
substantial number of greek 344
substantial number of group 177
substantial number of homes 158
substantial number of hours 566
substantial number of house 51
substantial number of housing 82
substantial number of human 521
substantial number of indian 591
substantial number of irish 381
substantial number of items 685
substantial number of joint 46
substantial number of known 56
substantial number of korean 70
substantial number of labor 121
substantial number of large 774
substantial number of latin 175
substantial number of legal 172
substantial number of lines 122
substantial number of links 60
substantial number of lives 107
substantial number of loans 91
substantial number of local 627
substantial number of lower 194
substantial number of major 310
substantial number of males 148
substantial number of miles 64
substantial number of minor 107
substantial number of missing 86
substantial number of mixed 53
substantial number of months 47
substantial number of motion 94
substantial number of motor 92
substantial number of names 94
substantial number of naval 51
substantial number of negro 354
substantial number of newly 171
substantial number of notes 53
substantial number of nursing 42
substantial number of older 661
substantial number of others 355
substantial number of pages 202
substantial number of parts 66
substantial number of party 256
substantial number of peers 41
substantial number of people 11245
substantial number of plans 63
substantial number of plant 115
substantial number of plays 93
substantial number of point 87
substantial number of poles 95
substantial number of posts 56
substantial number of quite 91
substantial number of roman 178
substantial number of rules 66
substantial number of rural 313
substantial number of sales 319
substantial number of scots 91
substantial number of senior 230
substantial number of sheep 82
substantial number of ships 201
substantial number of short 170
substantial number of sites 233
substantial number of small 6074
substantial number of social 266
substantial number of staff 227
substantial number of stars 72
substantial number of state 1038
substantial number of steps 54
substantial number of stock 101
substantial number of stone 40
substantial number of strong 73
substantial number of tanks 52
substantial number of tasks 52
substantial number of terms 72
substantial number of tests 128
substantial number of texts 159
substantial number of times 140
substantial number of today 80
substantial number of towns 51
substantial number of trade 206
substantial number of trees 125
substantial number of trials 174
substantial number of turks 46
substantial number of unions 69
substantial number of units 339
substantial number of upper 135
substantial number of urban 252
substantial number of users 350
substantial number of verbs 47
substantial number of votes 1141
substantial number of water 51
substantial number of wealthy 94
substantial number of weeks 45
substantial number of which 446
substantial number of white 706
substantial number of whose 66
substantial number of wives 47
substantial number of women 4031
substantial number of words 378
substantial number of working 614
substantial number of works 630
substantial number of world 40
substantial number of youths 121
substantial object is still 41
substantial outlay of funds 161
substantial outlay of money 178
substantial payoff in terms 65
substantial person to which 63
substantial pieces of writing 130
substantial points at issue 59
substantial portion of black 132
substantial portion of cases 114
substantial portion of child 44
substantial portion of china 212
substantial portion of costs 63
substantial portion of earnings 119
substantial portion of every 144
substantial portion of funds 143
substantial portion of gross 79
substantial portion of human 167
substantial portion of indian 94
substantial portion of japan 92
substantial portion of labor 48
substantial portion of local 165
substantial portion of money 87
substantial portion of newly 45
substantial portion of older 61
substantial portion of people 186
substantial portion of rural 85
substantial portion of sales 127
substantial portion of savings 43
substantial portion of small 55
substantial portion of social 69
substantial portion of state 257
substantial portion of stock 81
substantial portion of today 60
substantial portion of total 2729
substantial portion of trade 167
substantial portion of urban 91
substantial portion of water 90
substantial portion of which 2109
substantial portion of whose 289
substantial portion of women 148
substantial portion of working 92
substantial portion of world 315
substantial powers of pleasing 56
substantial powers to local 80
substantial profit by selling 96
substantial reality of which 72
substantial reasons to doubt 155
substantial reform we shall 63
substantial repast of roast 93
substantial result of power 44
substantial rights of either 208
substantial rights of loyal 108
substantial rights of others 48
substantial rights to which 49
substantial sample of world 162
substantial section of people 45
substantial series of cases 98
substantial shares of stock 56
substantial shares of total 42
substantial source of error 121
substantial source of funding 180
substantial source of funds 247
substantial source of local 49
substantial source of money 54
substantial source of power 85
substantial source of state 52
substantial source of water 123
substantial stocks of grain 69
substantial supply of water 90
substantial training in latin 93
substantial volume in which 41
substantial volume of blood 87
substantial volume of fluid 97
substantial volume of funds 133
substantial volume of goods 134
substantial volume of loans 91
substantial volume of sales 366
substantial volume of savings 75
substantial volume of short 89
substantial volume of trade 867
substantial volume of trading 147
substantial volume of water 259
substantial weight is given 57
substantial weight to final 240
substitute adopts the house 239
substitute another or others 52
substitute assets of equal 177
substitute itself as nearly 94
substitute itself in place 99
substitute series of words 89
substitute should be found 549
substitute should be given 107
substitute something in place 122
substitute source of funds 41
substitute source of power 41
substitute system of rules 298
substituting something in place 55
substrates listed in table 162
substrates through the blood 227
substratum behind the strong 175
subtracted instead of added 391
subtropics around the world 45
subversive memory of jesus 81
subversive nature of women 45
successful abroad in talking 64
successful across the board 180
successful actions of others 50
successful agents of change 74
successful around the world 485
successful ascent of mount 330
successful attack at night 42
successful attack in which 45
successful attack on cadiz 50
successful attack on egypt 47
successful attack on enemy 102
successful battle in which 63
successful before the board 45
successful before the court 77
successful beyond my hopes 103
successful beyond the dreams 247
successful beyond the hopes 76
successful bidder to enter 52
successful career as actor 48
successful career at court 86
successful career in banking 487
successful career in civil 65
successful career in crime 101
successful career in films 139
successful career in italy 107
successful career in japan 50
successful career in local 81
successful career in motion 51
successful career in music 255
successful career in nursing 92
successful career in opera 72
successful career in order 54
successful career in paris 164
successful career in sales 233
successful career in selling 141
successful career in spite 46
successful career in state 41
successful career in teaching 323
successful career in trade 51
successful career in which 149
successful career in writing 112
successful career of about 41
successful career of crime 62
successful career of writing 43
successful career on stage 75
successful course of action 510
successful course of study 173
successful crimes of caesar 110
successful effort of moral 76
successful effort to adapt 60
successful effort to amend 94
successful effort to amuse 139
successful effort to apply 71
successful effort to avert 56
successful effort to avoid 270
successful effort to block 182
successful effort to build 310
successful effort to carry 99
successful effort to catch 43
successful effort to change 236
successful effort to check 46
successful effort to close 71
successful effort to cover 59
successful effort to create 540
successful effort to crush 46
successful effort to defeat 362
successful effort to drive 169
successful effort to elect 51
successful effort to enact 56
successful effort to enter 50
successful effort to force 215
successful effort to found 47
successful effort to limit 118
successful effort to lower 46
successful effort to place 196
successful effort to plant 128
successful effort to prove 61
successful effort to purge 61
successful effort to raise 315
successful effort to repeal 109
successful effort to repel 61
successful effort to solve 94
successful effort to still 52
successful effort to thwart 65
successful effort to unify 74
successful effort to unite 90
successful effort to unseat 47
successful effort to widen 46
successful effort to wrest 49
successful effort to write 72
successful enough to allow 420
successful enough to avoid 53
successful enough to begin 41
successful enough to build 96
successful enough to cause 151
successful enough to create 85
successful enough to drive 58
successful enough to force 95
successful enough to marry 45
successful enough to merit 199
successful enough to prove 52
successful enough to raise 72
successful enough to serve 52
successful enough to spawn 118
successful enough to start 65
successful farmer of today 44
successful fashion in which 44
successful flight at kitty 267
successful handling of cases 43
successful handling of large 62
successful handling of which 96
successful hunter to share 65
successful manner in which 3284
successful methods by which 86
successful methods of getting 56
successful methods of growing 40
successful methods of meeting 97
successful methods of raising 56
successful methods of teaching 502
successful methods of treating 312
successful owners of small 47
successful pieces of writing 98
successful result is often 47
successful result of which 209
successful return to power 62
successful series of books 251
successful series of cases 49
successful series of films 144
successful series of raids 44
successful series of short 57
successful series of small 44
successful series of tests 110
successful sooner or later 98
successful system of farming 95
successful system of social 56
successful teacher of latin 42
successful teacher of music 188
successful teacher of writing 105
successful training is learning 42
successful tuition is based 41
successful unless it takes 70
successful unless the people 115
successful volume of poetry 47
successful volume of verse 66
successful voyage to china 43
successful winner of souls 72
successful without the backing 64
successful writer of books 137
successful writer of plays 136
successful writer of prose 145
successful writer of short 221
successive actions in which 42
successive blocks of trials 298
successive causes of action 123
successive changes by which 179
successive changes in modes 49
successive changes in value 43
successive changes in which 77
successive changes of color 84
successive changes of level 65
successive changes of shape 74
successive changes of state 282
successive changes of style 71
successive changes of taste 54
successive changes of water 149
successive changes to which 91
successive chiefs of naval 41
successive chiefs of staff 258
successive courts of appeal 98
successive crisis is bound 53
successive cycles of growth 120
successive cycles of loading 126
successive epochs in which 48
successive events in which 53
successive events of which 65
successive fields of fight 46
successive flocks of large 74
successive groups of banks 43
successive groups of people 207
successive groups of women 41
successive groups of words 48
successive growths of trees 44
successive hedges of steel 86
successive houses in which 42
successive issues of bonds 101
successive issues of coins 58
successive issues of paper 109
successive issues of stock 66
successive layers in which 44
successive layers of about 99
successive layers of alien 162
successive layers of ashes 93
successive layers of atoms 330
successive layers of black 63
successive layers of blood 95
successive layers of brick 45
successive layers of brown 40
successive layers of cells 256
successive layers of clothing 64
successive layers of color 130
successive layers of equal 76
successive layers of fluid 173
successive layers of glass 176
successive layers of growth 185
successive layers of human 99
successive layers of large 46
successive layers of leaves 114
successive layers of metal 186
successive layers of nacre 65
successive layers of oxide 45
successive layers of paint 510
successive layers of paper 168
successive layers of resin 52
successive layers of rocks 100
successive layers of ruins 55
successive layers of shell 67
successive layers of small 88
successive layers of solid 53
successive layers of stone 207
successive layers of water 362
successive layers of which 201
successive layers of white 116
successive levels at which 119
successive levels of social 133
successive masses of smoke 53
successive moment in which 44
successive nights he slept 81
successive nights in order 53
successive number of times 45
successive options to renew 58
successive periods at which 252
successive periods in which 277
successive periods of about 83
successive periods of change 63
successive periods of equal 144
successive periods of growth 568
successive periods of human 386
successive periods of indian 46
successive periods of light 51
successive periods of rapid 64
successive periods of roman 114
successive periods of seven 209
successive periods of study 50
successive periods of thirty 42
successive phases in which 153
successive phases of action 100
successive phases of change 49
successive phases of feeling 62
successive phases of folding 118
successive phases of greek 119
successive phases of growth 268
successive phases of human 721
successive phases of indian 47
successive phases of motion 182
successive phases of social 271
successive phases of urban 63
successive phases of which 176
successive pieces of paper 45
successive planes of atoms 291
successive points at which 298
successive points in space 64
successive points of equal 49
successive points of space 77
successive reigns of henry 140
successive ridges of hills 79
successive rounds of bidding 54
successive rounds of price 48
successive rounds of talks 58
successive rounds of trade 634
successive rulers of egypt 81
successive scenes in which 152
successive seasons in which 91
successive series of steps 43
successive series of tones 47
successive sheets of paper 198
successive shocks my sense 72
successive stages at which 184
successive stages by which 1576
successive stages in growth 74
successive stages in human 148
successive stages in order 122
successive stages in social 67
successive stages in which 590
successive stages of action 100
successive stages of appeal 66
successive stages of change 214
successive stages of child 106
successive stages of decay 179
successive stages of growing 59
successive stages of growth 5527
successive stages of human 1931
successive stages of labor 65
successive stages of learning 516
successive stages of moral 141
successive stages of motion 126
successive stages of plant 256
successive stages of sleep 43
successive stages of social 523
successive stages of study 42
successive stages of which 458
successive stages or steps 137
successive states in which 114
successive states of feeling 123
successive states of human 119
successive states of motion 76
successive strata of rocks 139
successive strata of water 57
successive strata of which 89
successive styles of gothic 82
successive theories of which 49
successive values of which 46
successive wisdom of roman 42
successors assume the title 65
successors should be bound 64
successors should be named 77
succinctly before the reader 62
succinctly stated by chief 50
succinctly stated by judge 93
succinctly stated in terms 52
succinctly stated the basic 49
succinctly stated the issue 87
sufficient access to water 159
sufficient alkali is added 89
sufficient almost to create 49
sufficient almost to level 70
sufficient ammonia is added 111
sufficient amount is added 79
sufficient amount is given 47
sufficient amount is taken 58
sufficient amount of basic 92
sufficient amount of bedding 44
sufficient amount of blood 2297
sufficient amount of bonds 102
sufficient amount of cells 76
sufficient amount of change 96
sufficient amount of clothing 115
sufficient amount of cooling 46
sufficient amount of daily 44
sufficient amount of drill 58
sufficient amount of easily 46
sufficient amount of either 135
sufficient amount of extra 81
sufficient amount of facts 73
sufficient amount of fiber 104
sufficient amount of fluid 954
sufficient amount of force 231
sufficient amount of fresh 436
sufficient amount of fruit 40
sufficient amount of funds 408
sufficient amount of glass 146
sufficient amount of goods 205
sufficient amount of grain 159
sufficient amount of grass 83
sufficient amount of green 46
sufficient amount of healthy 121
sufficient amount of honey 95
sufficient amount of human 141
sufficient amount of humus 148
sufficient amount of iodine 277
sufficient amount of labor 173
sufficient amount of learning 128
sufficient amount of legal 62
sufficient amount of light 2278
sufficient amount of local 144
sufficient amount of metal 496
sufficient amount of money 8340
sufficient amount of moral 56
sufficient amount of noise 57
sufficient amount of notes 100
sufficient amount of paper 86
sufficient amount of paste 83
sufficient amount of plain 84
sufficient amount of plant 129
sufficient amount of power 274
sufficient amount of rolling 44
sufficient amount of savings 74
sufficient amount of serum 161
sufficient amount of skill 102
sufficient amount of slack 47
sufficient amount of sleep 644
sufficient amount of small 69
sufficient amount of social 127
sufficient amount of solid 110
sufficient amount of sound 106
sufficient amount of space 413
sufficient amount of spare 54
sufficient amount of steel 116
sufficient amount of stock 1253
sufficient amount of study 81
sufficient amount of sugar 198
sufficient amount of taxes 97
sufficient amount of total 52
sufficient amount of toxin 52
sufficient amount of trade 40
sufficient amount of trust 67
sufficient amount of urine 186
sufficient amount of virus 64
sufficient amount of vital 44
sufficient amount of warmth 73
sufficient amount of waste 44
sufficient amount of water 8994
sufficient amount of which 53
sufficient amount of white 71
sufficient amount of working 100
sufficient amount to allow 429
sufficient amount to avoid 60
sufficient amount to build 78
sufficient amount to carry 179
sufficient amount to cause 868
sufficient amount to cover 1335
sufficient amount to create 63
sufficient amount to exert 56
sufficient amount to raise 155
sufficient amount to repay 92
sufficient amount to start 54
sufficient amount to yield 59
sufficient answer is found 201
sufficient answer is given 133
sufficient answer to every 283
sufficient answer to point 360
sufficient answer to quote 58
sufficient answer to refer 48
sufficient answer to reply 75
sufficient answer to sayings 91
sufficient answer to state 106
sufficient arches of stone 48
sufficient assets to carry 47
sufficient assets to cover 796
sufficient assets to repay 118
sufficient behind to cover 56
sufficient burden to carry 106
sufficient candor to admit 97
sufficient caution be found 80
sufficient charge to cause 57
sufficient clothes to cover 190
sufficient course of study 46
sufficient credit is given 44
sufficient credit to allow 47
sufficient credit to cover 96
sufficient damage to cause 135
sufficient damage to force 72
sufficient degree of action 51
sufficient degree of change 41
sufficient degree of force 265
sufficient degree of legal 59
sufficient degree of light 247
sufficient degree of local 83
sufficient degree of moral 102
sufficient degree of motion 40
sufficient degree of order 131
sufficient degree of power 190
sufficient degree of reason 1520
sufficient degree of skill 334
sufficient degree of social 254
sufficient degree of trust 150
sufficient degree of unity 241
sufficient degree of warmth 228
sufficient degree the power 67
sufficient degree to admit 42
sufficient degree to allow 286
sufficient degree to cause 837
sufficient degree to check 40
sufficient degree to create 56
sufficient demand to allow 51
sufficient detail in order 174
sufficient detail is given 164
sufficient detail of human 82
sufficient detail the facts 77
sufficient detail to admit 53
sufficient detail to allow 5383
sufficient detail to apply 62
sufficient detail to avoid 177
sufficient detail to begin 61
sufficient detail to carry 53
sufficient detail to cover 248
sufficient detail to create 65
sufficient detail to fully 248
sufficient detail to guide 324
sufficient detail to judge 77
sufficient detail to offer 54
sufficient detail to place 63
sufficient detail to prove 78
sufficient detail to reveal 265
sufficient detail to serve 536
sufficient detail to yield 67
sufficient dosage to cause 57
sufficient effect to cause 42
sufficient energy in order 57
sufficient energy is added 155
sufficient energy is given 86
sufficient energy of motion 89
sufficient energy to allow 354
sufficient energy to alter 43
sufficient energy to begin 52
sufficient energy to build 53
sufficient energy to carry 699
sufficient energy to cause 2427
sufficient energy to change 101
sufficient energy to climb 191
sufficient energy to cover 77
sufficient energy to create 772
sufficient energy to cross 470
sufficient energy to drive 489
sufficient energy to eject 660
sufficient energy to engage 74
sufficient energy to enjoy 60
sufficient energy to enter 238
sufficient energy to exert 49
sufficient energy to expel 104
sufficient energy to force 142
sufficient energy to ionize 1465
sufficient energy to knock 326
sufficient energy to light 126
sufficient energy to power 301
sufficient energy to raise 608
sufficient energy to shake 49
sufficient energy to split 67
sufficient energy to start 125
sufficient energy to strip 44
sufficient energy to write 84
sufficient enough to allow 397
sufficient enough to carry 98
sufficient enough to cause 397
sufficient enough to change 43
sufficient enough to cover 207
sufficient enough to create 107
sufficient enough to prove 99
sufficient enough to raise 84
sufficient except in cases 42
sufficient excess of iodine 42
sufficient excess of water 53
sufficient excess to allow 42
sufficient excuse is given 47
sufficient excuse is shown 96
sufficient excuse to avoid 42
sufficient excuse to offer 55
sufficient extent by action 95
sufficient extent of level 44
sufficient extent to admit 368
sufficient extent to allow 701
sufficient extent to cause 374
sufficient extent to cover 124
sufficient extent to lower 51
sufficient extent to prove 40
sufficient extent to serve 65
sufficient forces to carry 179
sufficient forces to crush 81
sufficient forces to defeat 104
sufficient forces to deter 99
sufficient forces to drive 44
sufficient forces to fight 122
sufficient forces to guard 89
sufficient forces to mount 52
sufficient forces to repel 86
sufficient ground is shown 115
sufficient ground of action 324
sufficient ground of appeal 299
sufficient ground of proof 42
sufficient ground of trust 43
sufficient ground on which 1242
sufficient ground or cause 176
sufficient ground or reason 304
sufficient ground to admit 53
sufficient ground to agree 41
sufficient ground to allow 77
sufficient ground to avoid 61
sufficient ground to build 83
sufficient ground to claim 45
sufficient ground to doubt 156
sufficient ground to found 61
sufficient ground to grant 67
sufficient ground to infer 161
sufficient ground to plant 41
sufficient ground to prove 74
sufficient ground to raise 49
sufficient ground to stand 55
sufficient ground to yield 46
sufficient guides by which 51
sufficient height of water 89
sufficient height to admit 334
sufficient height to allow 1095
sufficient height to avoid 83
sufficient height to carry 123
sufficient height to cause 241
sufficient height to cover 160
sufficient height to place 45
sufficient height to raise 92
sufficient height to serve 76
sufficient height to stand 56
sufficient horses to mount 85
sufficient impact on growth 42
sufficient impact on jerry 51
sufficient impact to alter 42
sufficient impact to cause 59
sufficient import to cause 49
sufficient import to merit 43
sufficient income in order 46
sufficient income is earned 57
sufficient income on which 128
sufficient income to allow 349
sufficient income to avoid 60
sufficient income to carry 108
sufficient income to cover 1293
sufficient income to enjoy 84
sufficient income to marry 115
sufficient income to raise 105
sufficient income to repay 302
sufficient inertia to allow 46
sufficient intake of water 244
sufficient leeway to allow 45
sufficient levels of funding 102
sufficient levels of social 49
sufficient levels of trust 101
sufficient levels to allow 50
sufficient levels to cause 70
sufficient liquid is drawn 50
sufficient liquid to cover 99
sufficient lumber to build 57
sufficient manner in which 93
sufficient margin of error 63
sufficient margin of power 78
sufficient margin of speed 68
sufficient margin to allow 238
sufficient margin to cover 429
sufficient matter of proof 62
sufficient matter to prove 50
sufficient measure of grace 101
sufficient measure of light 78
sufficient measure of social 119
sufficient measure to allow 97
sufficient measure to build 83
sufficient medium of trade 45
sufficient memory to allow 43
sufficient memory to store 343
sufficient merely to allow 54
sufficient merely to apply 57
sufficient merely to avoid 59
sufficient merely to carry 41
sufficient merely to change 58
sufficient merely to check 46
sufficient merely to claim 60
sufficient merely to count 45
sufficient merely to cover 92
sufficient merely to create 44
sufficient merely to place 142
sufficient merely to point 1001
sufficient merely to prove 184
sufficient merely to quote 68
sufficient merely to raise 86
sufficient merely to refer 260
sufficient merely to repeat 85
sufficient merely to state 1642
sufficient merely to study 67
sufficient merely to write 80
sufficient merits of jesus 90
sufficient moment to cause 64
sufficient monies to cover 58
sufficient motive of action 106
sufficient motive to cause 44
sufficient motive to exert 53
sufficient motive to write 45
sufficient notice be given 96
sufficient notice in writing 107
sufficient notice is given 536
sufficient notice of appeal 84
sufficient notice of claim 57
sufficient notice to allow 137
sufficient notice to drive 45
sufficient number be found 66
sufficient number of acres 181
sufficient number of adult 489
sufficient number of angles 252
sufficient number of armed 444
sufficient number of atoms 336
sufficient number of bales 81
sufficient number of balls 85
sufficient number of bands 98
sufficient number of banks 114
sufficient number of bases 61
sufficient number of basic 110
sufficient number of bearings 103
sufficient number of beasts 97
sufficient number of bells 46
sufficient number of bills 54
sufficient number of birds 233
sufficient number of black 334
sufficient number of blank 382
sufficient number of blood 288
sufficient number of blows 150
sufficient number of board 124
sufficient number of boats 1591
sufficient number of bolts 207
sufficient number of bombs 76
sufficient number of bonds 164
sufficient number of bones 51
sufficient number of books 881
sufficient number of booths 78
sufficient number of boxes 133
sufficient number of brain 42
sufficient number of brave 96
sufficient number of breaks 43
sufficient number of broad 57
sufficient number of bulls 63
sufficient number of buses 63
sufficient number of bytes 45
sufficient number of calls 110
sufficient number of canoes 253
sufficient number of cards 190
sufficient number of carts 161
sufficient number of cases 9596
sufficient number of casks 83
sufficient number of cells 2180
sufficient number of check 131
sufficient number of civil 96
sufficient number of class 189
sufficient number of close 47
sufficient number of clues 87
sufficient number of coats 222
sufficient number of coils 116
sufficient number of coins 104
sufficient number of color 43
sufficient number of cones 63
sufficient number of court 125
sufficient number of cross 638
sufficient number of cubic 65
sufficient number of dates 53
sufficient number of depths 58
sufficient number of disks 45
sufficient number of donor 44
sufficient number of doors 100
sufficient number of doses 80
sufficient number of drops 253
sufficient number of either 121
sufficient number of empty 105
sufficient number of equal 202
sufficient number of exact 69
sufficient number of exits 127
sufficient number of extra 211
sufficient number of facts 2147
sufficient number of false 73
sufficient number of farms 116
sufficient number of field 415
sufficient number of films 86
sufficient number of firms 633
sufficient number of first 273
sufficient number of fixed 197
sufficient number of flats 45
sufficient number of flies 79
sufficient number of forms 412
sufficient number of fresh 88
sufficient number of fringes 47
sufficient number of fruit 62
sufficient number of fully 372
sufficient number of games 82
sufficient number of genes 113
sufficient number of germs 72
sufficient number of girls 240
sufficient number of glass 141
sufficient number of grand 67
sufficient number of grave 78
sufficient number of greek 63
sufficient number of group 145
sufficient number of hands 1563
sufficient number of healthy 348
sufficient number of holes 454
sufficient number of homes 109
sufficient number of hooks 41
sufficient number of horse 118
sufficient number of hosts 59
sufficient number of hours 1128
sufficient number of housing 52
sufficient number of human 547
sufficient number of idiots 53
sufficient number of indian 374
sufficient number of input 119
sufficient number of irish 93
sufficient number of items 1345
sufficient number of junior 113
sufficient number of known 449
sufficient number of labor 84
sufficient number of lamps 217
sufficient number of landing 150
sufficient number of large 862
sufficient number of larvae 152
sufficient number of latin 291
sufficient number of learning 127
sufficient number of leaves 205
sufficient number of legal 133
sufficient number of lengths 128
sufficient number of light 406
sufficient number of linear 51
sufficient number of lines 756
sufficient number of links 74
sufficient number of lives 77
sufficient number of local 723
sufficient number of loops 152
sufficient number of loose 69
sufficient number of lower 75
sufficient number of loyal 172
sufficient number of major 276
sufficient number of males 275
sufficient number of marks 157
sufficient number of metal 155
sufficient number of miles 191
sufficient number of mills 89
sufficient number of minds 124
sufficient number of minor 127
sufficient number of modes 149
sufficient number of monks 108
sufficient number of months 151
sufficient number of motor 214
sufficient number of mules 147
sufficient number of nails 92
sufficient number of names 686
sufficient number of naval 43
sufficient number of negro 392
sufficient number of nerve 156
sufficient number of newly 100
sufficient number of nodes 190
sufficient number of notes 137
sufficient number of nursing 51
sufficient number of older 98
sufficient number of others 583
sufficient number of pages 436
sufficient number of pairs 332
sufficient number of paper 42
sufficient number of parking 45
sufficient number of parts 372
sufficient number of party 64
sufficient number of peers 1591
sufficient number of people 9559
sufficient number of petty 74
sufficient number of piles 70
sufficient number of pipes 76
sufficient number of plain 42
sufficient number of plans 43
sufficient number of plays 423
sufficient number of plies 58
sufficient number of plots 92
sufficient number of point 55
sufficient number of poles 128
sufficient number of polling 535
sufficient number of pores 48
sufficient number of ports 234
sufficient number of posts 113
