sable draperies where the 155
small stereotype forms of 123
small structure about the 62
small structure above the 41
small structure built in 43
small structure built of 100
small structure built on 106
small structure found in 44
small structure known as 124
small structure which is 80
small structure within the 71
small subgroups within the 71
small telescope shows it 62
small telescope shows the 45
small telescope which he 61
small telescope which is 56
small territory known as 51
small territory might be 50
small territory round it 125
small territory round the 43
small territory where the 47
small territory which he 60
small territory which is 65
small territory within the 58
small tributary joins the 45
small tributary known as 71
small tributary stream of 171
small tributary stream to 56
small tubercles beneath the 53
small unpainted house on 53
small vegetable patch in 49
small vibrations about the 184
small volunteer force of 57
small windmills grind the 57
small workshops owned by 58
small workshops under the 60
small workshops where the 91
small yellowish spots on 86
smearing petroleum jelly on 132
smell cigarette smoke in 113
smell cigarette smoke on 167
smile broadened until it 48
smile flickered about the 198
smile flickered round the 81
smile gradually faded as 41
smile struggled about the 55
smoke blundered about on 52
smoke detectors shall be 63
smoke particles enter the 397
smoking cigarette smoking is 103
smoking different doses of 48
smooth fractures which in 49
smooth insinuating words at 42
smooth transition after the 65
smooth transition could be 70
smooth transition within the 55
snowy mountains skirt it 47
social activists began to 69
social activists within the 59
social activists working in 45
social advantage which in 81
social advantage which the 64
social advantage within the 95
social agreement about the 172
social alienation which is 48
social amenities which the 53
social amenities would be 47
social anxieties about the 191
social attitudes about the 448
social attitudes appear to 49
social attitudes based on 85
social attitudes began to 56
social attitudes could be 116
social attitudes found in 52
social attitudes might be 63
social attitudes since the 50
social attitudes which is 40
social attitudes which it 43
social attitudes which the 111
social attitudes which we 67
social attitudes within the 142
social attitudes would be 101
social awareness about the 248
social awareness which is 61
social awareness within the 72
social challenges faced by 156
social challenges posed by 190
social character shall be 220
social character which is 183
social character would be 59
social chrysalis state of 50
social cognitive model of 303
social coherence within the 53
social community based on 97
social community which is 80
social community within the 87
social conditions after the 296
social conditions alone do 48
social conditions appear to 121
social conditions based on 118
social conditions began to 235
social conditions belong to 50
social conditions change in 60
social conditions change so 98
social conditions change the 41
social conditions could be 441
social conditions create the 40
social conditions exist in 58
social conditions faced by 242
social conditions found in 495
social conditions known to 79
social conditions limit the 45
social conditions makes it 43
social conditions might be 270
social conditions ought to 100
social conditions seems to 100
social conditions shall be 106
social conditions shape the 63
social conditions shaping the 55
social conditions since the 142
social conditions tending to 51
social conditions under the 438
social conditions where the 149
social conditions which at 50
social conditions which do 106
social conditions which he 363
social conditions which in 170
social conditions which is 177
social conditions which it 330
social conditions which no 269
social conditions which so 41
social conditions which the 600
social conditions which we 270
social conditions within the 1163
social conditions would be 507
social conflicts about the 43
social conflicts based on 95
social conflicts could be 145
social conflicts which he 65
social conflicts which the 51
social conflicts within the 550
social conflicts would be 81
social consensus about the 870
social consensus based on 156
social consensus could be 70
social consensus which is 80
social consensus within the 83
social consensus would be 59
social construct based on 187
social construct which is 139
social contracts based on 100
social contrasts within the 52
social convention based on 43
social convention which is 100
social corruption takes the 57
social criticism about the 42
social criticism aimed at 161
social criticism based on 168
social criticism began to 58
social criticism could be 91
social criticism found in 104
social criticism under the 61
social criticism which do 69
social criticism which he 69
social criticism which is 192
social criticism which the 81
social criticism within the 76
social criticism would be 74
social darwinism could be 55
social darwinist views of 58
social darwinist vision of 44
social democracy after the 111
social democracy based on 231
social democracy began to 114
social democracy could be 245
social democracy might be 105
social democracy seems to 54
social democracy since the 85
social democracy under the 128
social democracy which he 64
social democracy which is 293
social democracy which the 87
social democracy within the 214
social democracy would be 285
social democrats after the 47
social democrats began to 119
social democrats could be 42
social democrats tried to 76
social democrats within the 230
social democrats would be 111
social dimensions within the 46
social dinosaurs unfit to 60
social discourse about the 134
social discourse within the 53
social disruption could be 51
social disruption within the 56
social disruption would be 46
social distances within the 47
social diversity within the 355
social dominance within the 63
social domination based on 52
social economics would be 43
social evaluation based on 61
social evolutions within the 51
social existence based on 79
social existence could be 62
social existence makes it 45
social existence which is 199
social existence which we 60
social existence within the 169
social existence would be 239
social formations based on 266
social formations could be 45
social formations found in 172
social formations where it 47
social formations where the 126
social formations within the 182
social framework based on 132
social framework which is 163
social gradations based on 45
social gradations within the 63
social happiness which is 65
social happiness would be 89
social hierarchy based on 1671
social hierarchy began to 59
social hierarchy could be 139
social hierarchy headed by 79
social hierarchy might be 54
social hierarchy ruled by 44
social hierarchy seems to 63
social hierarchy stood the 108
social hierarchy tends to 53
social hierarchy under the 64
social hierarchy where the 60
social hierarchy which is 176
social hierarchy which the 60
social hierarchy within the 663
social hierarchy would be 186
social historians about the 78
social historians began to 172
social historians working in 53
social historians working on 47
social influence based on 112
social influence could be 94
social influence might be 73
social influence model is 62
social influence model of 497
social influence which he 114
social influence which is 189
social influence which it 96
social influence which the 130
social influence which we 43
social influence within the 171
social influence would be 129
social injustice based on 97
social injustice could be 114
social injustice faced by 57
social injustice might be 57
social injustice under the 75
social injustice which he 85
social injustice which is 130
social injustice which it 64
social injustice which the 55
social injustice within the 300
social injustice would be 148
social instincts would be 87
social insurance after the 57
social insurance based on 322
social insurance began in 61
social insurance began to 58
social insurance could be 229
social insurance funds as 109
social insurance funds by 40
social insurance funds in 259
social insurance funds is 93
social insurance funds of 73
social insurance funds or 46
social insurance funds to 181
social insurance might be 43
social insurance model is 67
social insurance model of 122
social insurance seems to 58
social insurance shall be 139
social insurance since the 46
social insurance taxes on 72
social insurance tends to 49
social insurance under the 132
social insurance which is 189
social insurance which the 55
social insurance within the 86
social insurance would be 304
social interests could be 125
social interests might be 55
social interests under the 48
social interests which he 66
social interests which is 40
social interests which it 161
social interests which the 108
social interests which we 64
social interests within the 266
social interests would be 180
social judgments about the 258
social judgments based on 87
social knowledge about the 266
social knowledge based on 50
social knowledge could be 62
social knowledge which is 173
social knowledge within the 55
social knowledge would be 54
social landscape since the 49
social landscape where the 42
social machinery which is 80
social martyrdom which he 41
social mechanism which is 94
social morbidity would be 60
social movements after the 92
social movements aimed at 542
social movements appear to 146
social movements arise as 45
social movements arise in 116
social movements arising in 64
social movements arose in 56
social movements arose to 40
social movements based in 73
social movements based on 949
social movements began to 405
social movements begin to 134
social movements could be 196
social movements engage in 277
social movements exist in 48
social movements focus on 111
social movements found in 43
social movements might be 181
social movements needs to 74
social movements ought to 45
social movements point to 41
social movements seeking to 319
social movements seems to 89
social movements since the 512
social movements sprang up 107
social movements tends to 130
social movements under the 119
social movements which do 49
social movements which is 44
social movements which it 53
social movements which we 76
social movements within the 602
social movements would be 196
social necessity which is 40
social objective would be 60
social obligation based on 49
social obligation which he 58
social obligation which is 118
social obligation which the 55
social observers began to 73
social obstacles faced by 45
social operations under the 48
social oppression based on 66
social oppression under the 41
social oppression which is 47
social ostracism might be 42
social ostracism which is 150
social ostracism which the 41
social ostracism would be 71
social phenomena appear to 93
social phenomena based on 172
social phenomena comes to 42
social phenomena could be 661
social phenomena exist in 61
social phenomena found in 59
social phenomena known as 54
social phenomena might be 104
social phenomena occur in 65
social phenomena seems to 65
social phenomena shall be 44
social phenomena since the 70
social phenomena tends to 51
social phenomena under the 115
social phenomena unite to 48
social phenomena where the 48
social phenomena which do 76
social phenomena which he 174
social phenomena which in 51
social phenomena which is 196
social phenomena which it 57
social phenomena which the 283
social phenomena which we 287
social phenomena within the 273
social phenomena would be 209
social placement would be 86
social practices aimed at 72
social practices based on 299
social practices could be 141
social practices found in 48
social practices might be 52
social practices under the 56
social practices which do 49
social practices which he 61
social practices which the 43
social practices which we 63
social practices within the 306
social practices would be 86
social pressures began to 53
social pressures begin to 42
social pressures could be 62
social pressures exist to 40
social pressures faced by 99
social pressures impinging on 56
social pressures mount as 101
social pressures which in 68
social pressures which the 77
social pressures within the 495
social pressures would be 73
social principle which is 73
social principle which it 108
social privilege based on 48
social procedure seems to 58
social processes aimed at 50
social processes appear to 80
social processes based on 109
social processes could be 198
social processes found in 91
social processes might be 85
social processes shape the 48
social processes shaping the 51
social processes under the 65
social processes which go 56
social processes which he 63
social processes which is 51
social processes which it 64
social processes which the 113
social processes which we 120
social processes within it 52
social processes within the 862
social processes would be 126
social production based on 105
social production under the 77
social production which is 112
social production within the 43
social production would be 126
social protection based on 137
social protection could be 56
social protection needs of 56
social protection under the 44
social protection which is 53
social protection which the 44
social protection within the 118
social protection would be 67
social qualities which go 46
social qualities which he 43
social qualities which the 47
social qualities which we 47
social reference group is 81
social reference takes the 134
social reformers about the 58
social reformers began to 341
social reformers hoped to 43
social reformers known as 46
social reformers ought to 40
social reformers seeking to 60
social reformers since the 79
social reformers tried to 143
social reformers under the 42
social reformers within the 107
social reformers would be 72
social regulation based on 92
social regulation which is 69
social regulation within the 46
social resources could be 44
social resources which the 41
social resources within the 184
social resources would be 100
social revolution after the 171
social revolution aimed at 154
social revolution based on 353
social revolution began in 62
social revolution began to 93
social revolution begun by 68
social revolution begun in 47
social revolution could be 575
social revolution known as 98
social revolution might be 412
social revolution ought to 45
social revolution seems to 97
social revolution shall be 123
social revolution since the 114
social revolution under the 175
social revolution until the 64
social revolution which he 204
social revolution which in 150
social revolution which is 1202
social revolution which it 109
social revolution which no 40
social revolution which the 514
social revolution which we 163
social revolution while the 44
social revolution within the 419
social revolution would be 782
social scientist about the 70
social scientist could be 75
social scientist finds it 52
social scientist looking at 73
social scientist looks at 79
social scientist makes the 43
social scientist might be 206
social scientist needs the 44
social scientist needs to 262
social scientist ought to 163
social scientist refer to 46
social scientist seeking to 96
social scientist seeks to 209
social scientist seems to 68
social scientist speaks of 59
social scientist tells us 62
social scientist tends to 232
social scientist thinks of 46
social scientist tries to 178
social scientist wants to 299
social scientist wishing to 43
social scientist within the 64
social scientist working in 222
social scientist working on 128
social scientist works in 55
social scientist would be 387
social scientist would do 59
social separation based on 43
social situations appear to 54
social situations based on 81
social situations could be 127
social situations faced by 40
social situations might be 99
social situations seems to 48
social situations where he 196
social situations where it 117
social situations where the 618
social situations where we 74
social situations which do 44
social situations which he 93
social situations which is 64
social situations which the 194
social situations which we 56
social situations within the 173
social situations would be 145
social stability after the 85
social stability based on 135
social stability built on 48
social stability could be 242
social stability might be 67
social stability posed by 118
social stability since the 58
social stability under the 87
social stability which is 115
social stability which the 135
social stability within the 284
social stability would be 238
social standards based on 73
social standards which the 43
social standards within the 44
social standards would be 63
social statement about the 151
social structure above the 41
social structure after the 204
social structure appear to 87
social structure based on 8503
social structure began to 463
social structure begin to 41
social structure built by 40
social structure built on 489
social structure built up 145
social structure comes to 78
social structure could be 752
social structure fails to 88
social structure found in 293
social structure geared to 54
social structure helps to 83
social structure impinge on 42
social structure known as 367
social structure known to 51
social structure makes it 159
social structure makes the 50
social structure might be 372
social structure needs to 125
social structure ought to 55
social structure plays in 83
social structure resting on 50
social structure rests in 55
social structure rests on 184
social structure seems to 504
social structure shape the 42
social structure since at 51
social structure since it 54
social structure since the 267
social structure stood the 73
social structure tends to 462
social structure today is 55
social structure under the 436
social structure until the 69
social structure where he 50
social structure where it 69
social structure where the 461
social structure which he 336
social structure which in 479
social structure which is 2561
social structure which it 290
social structure which no 40
social structure which the 636
social structure which we 407
social structure while at 47
social structure while the 90
social structure within an 91
social structure within the 1400
social structure would be 980
social struggles within the 134
soils developed under the 304
soils generally occur in 53
solar astronomy since the 59
solar collector could be 46
solar collector which is 43
solar collector would be 76
solar driftwood which by 47
solar telescope about the 90
solid agreement about the 51
solid component within the 42
solid conclusion about the 78
solid consensus about the 60
solid empirical truths of 55
solid foundation based on 226
solid foundation beneath the 66
solid foundation built by 51
solid foundation could be 142
solid foundation either in 48
solid foundation given by 45
solid foundation might be 42
solid foundation under the 183
solid foundation which is 155
solid foundation which the 49
solid foundation within the 43
solid foundation would be 77
solid histogram shows the 108
solid knowledge about the 328
solid malignant tumor in 58
solid particles begin to 86
solid particles could be 83
solid particles enter the 69
solid particles falling on 131
solid particles forming the 54
solid particles found in 111
solid particles known as 86
solid particles under the 96
solid particles which it 82
solid particles within the 243
solid particles would be 119
solid potassium iodide is 67
solid practical sense of 93
solid qualities which we 42
solid reference point in 48
solid reputation based on 67
solid reputation within the 113
solid stationary phase is 54
solid steadiness which he 52
solid structure built of 112
solid structure could be 64
solid structure which is 62
solid structure within the 46
solid substance found in 52
solid substance known as 69
solid substance sinks in 49
solid substance which is 527
solid substance within the 42
solid theoretical basis in 46
solid theoretical basis to 58
solve conflicts within the 69
solve different kinds of 668
solve different parts of 72
solve different sorts of 46
solve different types of 642
solving conflicts within the 55
solving different kinds of 319
solving different types of 516
solving processes within the 107
solving situations where the 103
solving technique based on 47
soothing influence which the 46
sorting algorithms based on 116
sorting different kinds of 53
sound absorption within the 57
sound arguments about the 45
sound arguments based on 207
sound arguments could be 163
sound commercial sense to 88
sound conclusion about the 82
sound conclusion based on 49
sound conclusion could be 62
sound continues after the 47
sound equipment would be 40
sound extremely harsh to 61
sound foundation could be 62
sound generated within the 175
sound insulation value of 121
sound intensity level at 198
sound intensity level in 377
sound intensity level is 248
sound intensity level of 667
sound intensity which is 92
sound judgments about the 1232
sound judgments based on 420
sound knowledge about the 733
sound knowledge based on 44
sound originating within the 45
sound political sense in 53
sound political sense of 125
sound practical sense in 181
sound practical sense of 177
sound practical views of 138
sound principle would be 100
sound procedure would be 105
sound sequences varying in 69
sound structure could be 45
sound theoretical basis as 40
sound theoretical basis by 56
sound theoretical basis in 155
sound theoretical basis is 77
sound theoretical basis of 83
sound theoretical basis to 142
sound theoretical grasp of 52
sound theoretical reason to 84
sound theoretical views in 62
sound vibrations could be 118
sound vibrations enter the 67
sound vibrations reaching the 60
space allocated within the 44
space allocation within the 81
space available above the 167
space available after the 100
space available below the 42
space available beneath the 40
space available makes it 45
space available under the 191
space available where the 87
space available within the 2238
space available would be 85
space character after the 269
space comprised within the 312
space contained under the 61
space contained within it 64
space contained within the 1153
space described above is 44
space described would be 66
space penetrating power of 69
space perception which is 97
space previously taken by 43
space previously taken up 79
space throughout which the 261
space travelers would be 137
spake perpetual logic to 180
spark discussion about the 419
speaking community where the 44
speaking community which is 41
speaking community within the 40
speaking countries after the 122
speaking countries began to 52
speaking countries since the 624
speaking countries under the 213
speaking countries until the 256
speaking countries where it 139
speaking countries where the 299
speaking countries would be 264
speaking different forms of 40
speaking encouraging words to 81
speaking especially about the 85
speaking excitedly about the 42
speaking favorably about the 46
speaking generally about the 269
speaking population began to 49
speaking population lived in 109
speaking population lives in 133
speaking population which is 93
speaking population within the 234
speaking population would be 137
speaking primarily about the 179
speaking truthfully about the 60
speaks favorably about the 53
speaks generally about the 103
speaks popularly after the 44
speaks primarily about the 77
speaks repeatedly about the 86
speed computers makes it 51
speed electrons impinge on 49
speed gradually until the 124
speed indicator shows the 176
speed telephone lines to 43
spend additional funds on 132
spend additional funds to 140
spend additional money in 75
spend additional money on 463
spend additional money to 296
spend alternate weeks in 83
spend available funds on 52
spend christmas alone in 144
spend corporate funds on 76
spend corporate funds to 53
spend countless hours at 182
spend countless hours in 773
spend countless hours of 103
spend countless hours on 695
spend different lengths of 77
spend different parts of 71
spend unlimited funds on 69
spent centuries conning us 67
spent christmas alone in 99
spent christmas night at 41
spent christmas night in 43
spent countless hours as 253
spent countless hours at 1080
spent countless hours in 4825
spent countless hours of 703
spent countless hours on 1758
spent countless hours to 64
spent important parts of 53
spent reminiscing about the 58
spent seventeen hours in 58
spent seventeen months in 853
spent seventeen weeks in 63
spent sleepless hours in 69
spent uncounted hours in 186
spent wednesday night at 100
spent wednesday night in 99
spent yesterday evening at 127
spent yesterday evening in 131
spent yesterday morning at 48
spent yesterday morning in 57
sperm production within the 55
sperm transport within the 220
spine fractures occur in 46
spite generally plays the 63
split capacitor motor is 247
split developed within the 1293
spoke approvingly about the 47
spoke cautiously about the 61
spoke encouraging words to 362
spoke endlessly about the 77
spoke especially about the 97
spoke excitedly about the 264
spoke favorably about the 304
spoke fervently about the 103
spoke generally about the 210
spoke hopefully about the 112
spoke ominously about the 72
spoke pointedly about the 49
spoke primarily about the 124
spoke repeatedly about the 260
spoke similarly about the 60
spoke wistfully about the 118
spoke yesterday about the 116
spongy substance which is 48
sport continued until the 75
spots scattered about the 64
spots sometimes appear on 82
spray lubricant under the 117
spread awareness about the 422
spread gradually until it 83
spread gradually until the 47
spread knowledge about the 895
spread laterally beneath the 82
spread laterally under the 93
spread laterally within the 50
spread themselves about in 145
spread themselves about the 671
spread themselves above the 107
spread themselves after the 42
spread themselves round the 575
spread themselves under the 63
spread themselves within the 117
spread throughout china as 41
spread throughout china in 183
spread throughout italy by 47
spread throughout italy in 130
spread throughout japan in 157
spread throughout parts of 172
spread throughout russia in 47
spread throughout space in 299
spread uniformly within the 52
spurs regularly appear in 85
staff appointed under the 130
staff attitudes about the 57
staff christmas party at 54
staff christmas party in 48
staff currently working in 59
staff discussion about the 99
staff estimates based on 1178
staff knowledge about the 41
staff personnel could be 52
staff personnel shall be 48
staff personnel within the 181
staff personnel would be 65
staff reductions would be 60
staff resources within the 77
staff resources would be 62
stage amplifier shown in 520
stage continued until the 74
stage continues until the 245
stage described above is 82
stage directions about the 156
stage directions added by 93
stage directions after the 40
stage directions appear in 155
stage directions could be 95
stage directions found in 216
stage directions given by 170
stage directions given in 213
stage directions refer to 401
stage directions within the 141
stage directions would be 131
stage flickered wanly in 48
stage infective larvae of 49
stage procedure based on 108
stage procedure where the 122
stage production based on 108
stage production would be 111
stale cigarette smoke in 115
stamp collection which he 41
stand adjourned until the 744
stand altogether alone in 43
stand committed until he 132
stand committed until the 1440
stand condemned under the 40
stand continued until the 133
stand convicted either of 47
stand especially close to 44
stand extremely close to 115
stand foolishly where he 72
stand frightening folks at 56
stand henceforth bound to 92
stand motionless under the 56
stand motionless until the 78
stand motionless while the 69
stand patiently while the 43
stand perfectly still as 213
stand perfectly still at 92
stand perfectly still in 297
stand perfectly still on 120
stand perfectly still to 61
stand pleasantly about the 52
stand possessed thereof in 213
stand precisely where it 92
stand precisely where the 42
stand precisely where we 46
stand reasonably close to 40
stand scattered about the 56
stand suspended until the 92
stand virtually alone as 93
stand virtually alone in 212
staring dolefully after the 42
stars contained within the 46
stars generally found in 67
stars glittered above the 63
stars scattered about the 51
stars themselves would be 82
start complaining about it 75
start complaining about the 1160
start different types of 40
start fantasizing about the 47
start proceedings under the 54
start production until the 45
start production within the 139
start reminiscing about the 103
start speculating about the 102
state allocated funds to 43
state allocates funds to 45
state announced plans to 69
state apartment where the 44
state apparatus after the 240
state apparatus based on 167
state apparatus began to 237
state apparatus could be 108
state apparatus since the 56
state apparatus tends to 62
state apparatus under the 470
state apparatus which is 503
state apparatus which the 47
state apparatus within the 103
state apparatus would be 457
state appellate court in 246
state appellate court is 66
state appellate court on 48
state appellate court or 82
state appellate court to 293
state approaching nearer to 96
state chartered banks in 216
state chartered banks to 301
state collapsed under the 148
state commercial banks in 268
state commercial banks is 65
state commercial banks to 311
state commission headed by 138
state commission under the 85
state commission would be 171
state committee under the 40
state committee would be 103
state companies would be 175
state concerned about the 65
state concerned would be 40
state conditions after the 244
state conditions could be 184
state conditions exist in 81
state conditions where the 268
state conditions within the 236
state conditions would be 235
state contained within the 45
state continued after the 44
state continued until the 178
state continues until the 157
state convention could be 55
state convention meeting in 127
state convention meets in 44
state convention under the 49
state convention voted to 114
state convention where he 54
state convention where the 75
state convention would be 230
state conversion price or 64
state conviction based on 152
state conviction comes to 116
state delegation headed by 212
state delegation would be 58
state dependent learning in 102
state described above is 97
state developed under the 60
state employees could be 105
state employees shall be 160
state employees under the 567
state employees where the 40
state employees within the 106
state employees working in 244
state employees would be 199
state equalized value of 65
state estimation based on 67
state estimation error is 82
state estimator based on 49
state executive board of 209
state franchise taxes on 427
state generally known as 97
state generally rises to 41
state governors began to 65
state governors under the 80
state governors would be 106
state gradually began to 316
state hospitals began to 137
state hospitals could be 162
state hospitals under the 134
state hospitals where the 156
state hospitals would be 206
state hypotheses about the 154
state influence within the 110
state interests could be 139
state interests might be 107
state interests under the 132
state interests which the 97
state interests within the 78
state interests would be 104
state judgments under the 246
state limitation period is 41
state machinery could be 56
state machinery under the 40
state machinery where it 74
state machinery which is 55
state machinery would be 79
state nonmember banks to 118
state objective under the 632
state obscenity cases to 48
state organized under the 56
state ownership after the 42
state ownership could be 163
state ownership tends to 86
state ownership under the 151
state ownership within the 99
state ownership would be 441
state patterned after the 242
state persisted until the 54
state political party in 48
state political party is 45
state political power in 126
state popularly known as 94
state population which is 125
state precisely where the 321
state precisely which of 81
state president under the 45
state prisoners under the 102
state prisoners would be 103
state procedure where the 62
state proceedings still to 95
state proceedings under the 46
state protection under the 178
state receptions given to 41
state rectifies every thing 70
state regulation aimed at 44
state regulation based on 189
state regulation could be 218
state regulation falls on 206
state regulation might be 52
state regulation seems to 167
state regulation since the 241
state regulation under the 707
state regulation until the 40
state regulation which is 85
state regulation within the 134
state regulation would be 513
state residents voted to 41
state resources could be 117
state resources would be 139
state restraint which is 49
state rotational bands in 49
state rotational bands of 65
state severance taxes on 194
state stability limit is 230
state stability limit of 347
state standards would be 144
state statutory right to 120
state structure based on 428
state structure could be 95
state structure under the 161
state structure which is 219
state structure within the 51
state structure would be 158
state subsidies given to 145
state subsidies would be 228
state transition based on 91
state transition graph in 55
state transition graph is 149
state transition graph of 681
state transition model is 182
state transition model of 310
state transition table as 113
state transition table in 58
state transition table is 180
state transition table of 338
state transition table or 55
state transition table to 45
state transition within the 44
state tribunals would be 45
state virtually ceased to 94
staying proceedings under the 46
staying proceedings until the 85
staying reasonably close to 70
staying themselves still by 40
stays reasonably close to 224
stays stationary while the 96
steady industrial growth of 52
steady population growth in 172
steady population growth of 64
steady precession about the 59
steaming uncovered after the 71
steed somewhere under the 40
steel companies began to 351
steel companies under the 102
steel companies would be 235
steel container which is 113
steel fabricating plant in 145
steel fabricating shops in 256
steel framework which is 151
steel gauntlets stood as 65
steel producers began to 61
steel producers would be 109
steel production after the 91
steel production based on 124
steel production began in 119
steel production began to 141
steel production could be 252
steel production might be 87
steel production seems to 97
steel production since the 163
steel production stood at 116
steel production under the 319
steel production which is 98
steel production within the 191
steel production would be 533
steel stainless steel is 60
steel structure built in 94
steel structure could be 141
steel structure which is 78
steel structure would be 89
steep declivity below on 59
steep gradients which the 53
steep hillsides above the 135
steep hillsides where the 123
steps contained within the 43
steps described above in 110
steps described above is 81
steps described above to 238
steps described below to 72
steps described later in 45
steps necessary under the 96
steps reasonable under the 84
stereo equipment found by 45
stereo equipment taken in 70
stern composure which he 53
stern exclusive legion of 51
stern necessity which is 55
stern resolution began to 96
stick reasonably close to 88
stiff opposition within the 133
still ambiguity about the 104
still ambiguous about the 53
still anchorage under the 63
still anonymous author of 42
still arguments about the 130
still assembled round the 76
still available after the 352
still available today as 48
still available today in 191
still available under the 444
still available within the 248
still available would be 43
still basically loyal to 49
still basically within the 49
still carefully holding the 74
still cherished dreams of 122
still cherished hopes of 967
still circulate about the 82
still circulating about the 40
still circulating within the 50
still classroom while the 53
still clustered about the 175
still clustered round the 153
still collected under the 44
still committed under the 85
still complaining about it 132
still complaining about the 1372
still complains about the 123
still component parts of 56
still comprised within the 48
still conceived hopes of 58
still conceived within the 92
still concerned about it 110
still concerned about me 76
still concerned about my 233
still concerned about the 5403
still conducted under the 337
still conducted within the 161
still confident about the 120
still contained within an 59
still contained within it 237
still contained within the 2228
still continued about the 50
still continued after it 70
still continued after my 77
still continued after the 527
still continued either to 44
still continued fixed at 238
still continued fusion of 84
still continued holding the 58
still continued liable to 79
still continued looking at 47
still continued round the 71
still continued speaking in 59
still continued strong in 45
still continued under the 1387
still continued until the 181
still continued while the 92
still continued within the 195
still continues about the 158
still continues after the 256
still continues today as 180
still continues today in 225
still continues today to 63
still continues under the 988
still continues until the 78
still continues within the 95
still convinced about the 57
still correctly given by 65
still countries where the 108
still depressed about the 95
still determine which of 48
still different forms of 61
still different group of 64
still different kinds of 146
still different level of 56
still different meanings to 45
still different method of 122
still different point of 127
still different types of 146
still difficult today to 95
still diminishing scale of 128
still disagreed about the 110
still discovering right up 108
still discussion about the 260
still disguised under the 76
still displayed signs of 40
still districts where the 54
still disturbed about the 190
still disturbed state of 66
still effective after the 135
still effective under the 41
still embryonic state of 104
still encourage people to 76
still encourage women to 44
still encouraging people to 45
still entertain hopes of 303
still entertain hopes to 72
still evidently belong to 41
still evidently under the 41
still exercised about the 54
still exercised power in 44
still exhausted after the 59
still exhibited signs of 155
still expressed about the 102
still expressed today in 43
still extremely close to 92
still extremely proud of 51
still extremely short of 60
still extremely small in 110
still extremely strong in 70
still familiarly known as 205
still familiarly known by 43
still familiarly known to 63
still floundering about in 105
still floundering about the 50
still flourishing about the 69
still flourishing today in 59
still flourishing under the 294
still functioned under the 147
still functioned within the 100
still generally based on 100
still generally known as 791
still generally known by 150
still generally known in 60
still generally taken to 40
still generally under the 42
still glimmered under the 43
still gloriously alive in 46
still gradually eroding to 58
still grovelled under the 45
still hesitated about the 81
still household names in 69
still household words in 138
still immensely proud of 50
still imperfect state of 143
still important parts of 233
still important since it 64
still important since the 45
still important study of 54
still important today as 40
still important today in 137
still important under the 46
still important within the 75
still indignant about it 45
still indignant about the 87
still inhabited after the 61
still inscribed within the 68
still instances where the 170
still intensely aware of 103
still intensely loyal to 90
still invariably speaking the 115
still irregular sound of 71
still irritated about the 49
still languished under the 100
still localized within the 73
still maintains order in 108
still moonlight night in 103
still motionless chief of 51
still mystified about the 70
still necessary after the 146
still necessary since the 52
still necessary today to 62
still necessary under the 60
still nominally loyal to 67
still nominally owned by 52
still nominally owned the 60
still nominally parts of 53
still nominally ruled by 158
still nominally under the 681
still nominally within the 107
still nostalgic about the 54
still nourished hopes of 141
still obligated under the 79
still occasional cases of 73
still officially known as 255
still officially under the 95
still operative after the 44
still operative today in 69
still operative under the 57
still operative within the 106
still organized under the 105
still outnumber women by 59
still outnumber women in 152
still outstanding after the 137
still outstanding shall be 65
still outstanding under the 75
still painfully aware of 235
still painfully fresh in 218
still palpitating hearts of 40
still passionate about the 95
still patiently waiting in 57
still patiently waiting to 97
still patterned after the 108
still peacefully waved to 41
still perfectly aware of 52
still perfectly legal to 82
still perfectly willing to 174
still performed after the 50
still performed today as 96
still performed today at 47
still performed today by 124
still performed today in 247
still performed under the 97
still performed within the 82
still permitted under the 220
still perplexed about the 176
still persevere until the 49
still persisted about the 62
still persisted after the 185
still persisted under the 74
still persisted within the 68
still perturbed about the 46
still popularly known as 1801
still popularly known by 109
still popularly known in 69
still possessed after the 45
still possessed within the 40
still possesses seems to 100
still practiced today as 146
still practiced today by 382
still practiced today in 629
still practiced today is 49
still practiced under the 44
still precarious state of 91
still presented under the 40
still preserved beneath the 104
still preserved today in 257
still preserved under the 335
still preserved which he 94
still preserved within the 293
still preserves order in 199
still prevailed about the 77
still prevailed after the 52
still prevailed under the 126
still prevailed within the 101
still prevalent about the 47
still prevalent notion of 49
still prevalent today in 231
still prevalent within the 118
still primarily aimed at 65
still primarily based on 447
still primarily geared to 45
still primarily under the 45
still primarily within the 41
still primitive stage of 41
still primitive state of 374
still privately owned by 228
still privately owned in 64
still projected above the 86
still prominent today in 41
still prostrate under the 45
still protected under the 198
still protruded above the 85
still published today as 71
still published today in 47
still published under the 229
still reasonably close to 191
still reasonably fresh in 91
still reflected today in 242
still regularly appear in 41
still regularly cited as 46
still regularly cited in 107
still regularly found in 54
still regulated under the 53
still reminisce about the 156
still reminiscing about the 74
still represent value in 97
still resentful about the 87
still resonates today in 73
still scattered about in 173
still scattered about the 595
still sensitive about it 63
still sensitive about the 270
still sheltered under the 51
still situations where the 170
still skeptical about it 64
still skeptical about the 1039
still slumbered under the 66
still smoldered beneath the 65
still smoulders under the 59
still sometimes cited as 45
still sometimes found in 315
still sometimes found it 45
still sometimes given to 83
still sometimes known as 305
still sometimes known by 78
still sometimes refer to 208
still sometimes seems to 76
still sometimes taken to 40
still sometimes tried to 53
still somewhere about the 64
still somewhere close by 69
