sackcloth and cry mightily 43
situation for all students 89
situation for all subjects 50
situation for any business 43
situation for both employer 45
situation for both partners 83
situation for both students 40
situation for her daughter 244
situation for his personal 49
situation for our children 47
situation for our purposes 62
situation for tax purposes 106
situation had its humorous 82
situation had not happened 56
situation had not improved 3268
situation had not occurred 224
situation had not worsened 46
situation had now improved 45
situation has both positive 53
situation has its humorous 72
situation has its parallel 217
situation has not affected 50
situation has not happened 49
situation has not improved 8174
situation has not occurred 280
situation has not produced 45
situation has not received 50
situation has not remained 73
situation has not resulted 85
situation has not worsened 69
situation has now improved 701
situation has now reversed 92
situation may not actually 41
situation may not continue 140
situation she was describing 43
situation than did children 43
situation than his personal 61
situation than that provided 41
situation than they actually 45
situation than was possible 61
situation that are relevant 403
situation that can generate 60
situation that can possibly 330
situation that had actually 45
situation that had befallen 47
situation that had followed 50
situation that had happened 105
situation that had inspired 40
situation that had obtained 312
situation that had occurred 568
situation that had preceded 44
situation that had probably 51
situation that had produced 140
situation that had prompted 119
situation that had provoked 50
situation that had recently 47
situation that had resulted 307
situation that had suddenly 153
situation that had threatened 83
situation that had unfolded 45
situation that had worsened 42
situation that has actually 121
situation that has affected 105
situation that has befallen 40
situation that has followed 56
situation that has happened 169
situation that has obtained 112
situation that has occurred 767
situation that has potential 56
situation that has probably 47
situation that has produced 232
situation that has prompted 203
situation that has provoked 132
situation that has received 113
situation that has recently 161
situation that has remained 142
situation that has resulted 521
situation that has suddenly 46
situation that has troubled 40
situation that has worsened 53
situation that may actually 62
situation that may confront 168
situation that may possibly 73
situation that now prevails 252
situation that then obtained 53
situation that they believed 51
situation that they confront 45
situation that they consider 56
situation that they describe 58
situation that they perceive 71
situation that was actually 68
situation that was contrary 41
situation that was dangerous 91
situation that was designed 60
situation that was destined 50
situation that was developing 1456
situation that was entirely 137
situation that was expected 49
situation that was hopeless 69
situation that was initially 50
situation that was observed 73
situation that was obviously 147
situation that was otherwise 49
situation that was prevailing 88
situation that was probably 133
situation that was regarded 59
situation that was remedied 56
situation that was reported 44
situation that was resolved 80
situation that was reversed 58
situation that was somewhat 97
situation that was supposed 88
situation that was worsened 49
situation that you describe 80
situation that you perceive 47
situation they are addressing 40
situation they are describing 111
situation they are designed 86
situation they are discussing 55
situation they are intended 130
situation they are involved 114
situation they are supposed 116
situation was being remedied 41
situation was being resolved 44
situation was far otherwise 63
situation was not accepted 93
situation was not achieved 50
situation was not actually 83
situation was not affected 99
situation was not agreeable 150
situation was not apparent 125
situation was not assisted 59
situation was not atypical 50
situation was not bettered 42
situation was not brilliant 67
situation was not cheerful 43
situation was not confined 237
situation was not critical 368
situation was not dangerous 148
situation was not destined 143
situation was not developing 65
situation was not directly 40
situation was not dramatic 60
situation was not entirely 1547
situation was not expected 104
situation was not foreseen 87
situation was not hopeless 1068
situation was not improved 6037
situation was not intended 68
situation was not markedly 57
situation was not mentioned 56
situation was not observed 93
situation was not ordinary 69
situation was not possible 171
situation was not properly 76
situation was not regarded 129
situation was not relieved 228
situation was not remedied 365
situation was not rendered 114
situation was not reported 40
situation was not resolved 589
situation was not restored 57
situation was not reversed 95
situation was not seriously 53
situation was not splendid 75
situation was not suitable 112
situation was not surprising 142
situation was not uncommon 323
situation was now apparent 52
situation was now critical 599
situation was now dangerous 51
situation was now developing 71
situation was now entirely 113
situation was now hopeless 220
situation was now perilous 112
situation was now rendered 52
situation was now reversed 1066
situation was now somewhat 157
situation was that everyone 49
situation was then reversed 84
situation was thus rendered 84
situation was too complete 56
situation was too confused 226
situation was too critical 484
situation was too dangerous 549
situation was too delicate 256
situation was too perilous 66
situation was too poignant 47
situation was too unstable 133
situation was too volatile 157
situation with all possible 80
situation with any prospect 43
situation with her children 77
situation with her daughter 120
situation with her physician 106
situation with his advisers 65
situation with his children 44
situation with his daughter 113
situation with his officers 134
situation with his progress 74
situation with his superiors 51
situation with its emphasis 44
situation with its problems 145
situation with its specific 51
situation with its ultimate 56
situation with our children 47
situation with that prevailing 225
situation with two possible 43
situation you are addressing 51
situation you are describing 175
situation you are discussing 82
situation you are involved 94
sixteenth they all embarked 61
skeleton was not complete 103
sketched his own likeness 66
sketched his own portrait 98
sketches are not intended 146
sketches for his pictures 87
sketches for this movement 112
sketches for this symphony 77
skirmish that had occurred 43
sleepers are that underlie 411
slighter than you europeans 48
slightly and but slightly 42
slightly and his eyebrows 191
slightly and then decreased 82
slightly and then decreases 110
slightly and then increased 66
slightly and then increases 192
slightly and then remained 63
slightly and then returned 62
slightly but not markedly 45
slightly but not seriously 76
slightly they are esteemed 67
slightly with each movement 58
slightly with each succeeding 42
slippage that has occurred 51
slippers and his nightcap 50
slippery that our progress 46
sloughed off and replaced 867
slowdown that has occurred 64
sluggish and its movement 42
smallest area that contains 43
smallest set that contains 131
smelters and ore reduction 40
smelters for oak charcoal 43
smothered her with affection 81
smothered her with caresses 76
smothered him with affection 127
smothered him with attention 57
smothered him with caresses 155
smothered him with embraces 122
smothered him with kindness 41
snatched off and pocketed 48
snatched out his revolver 97
snatches them and scatters 590
socialism and its economic 48
socialism and that socialism 114
socialism are not mutually 42
socialism can not possibly 72
socialism does not preclude 47
socialism was not possible 104
socialism with its emphasis 129
sociology with its emphasis 170
softened them with caresses 100
software and are therefore 44
software and its hardware 52
software and its potential 44
software and its supporting 50
software and new hardware 99
software and not hardware 74
software and web services 48
software are all examples 60
software are not included 52
software are not required 43
software but not hardware 40
software does not actually 78
software does not directly 71
software for all academic 56
software for each computer 111
software for her computer 45
software for his computer 115
software for its intended 71
software for that computer 72
software than for hardware 42
software than with hardware 48
software that are designed 109
software that are included 40
software that are required 81
software that can actually 41
software that can automate 78
software that can generate 157
software that can identify 86
software that can simulate 80
software that was designed 232
software that was included 76
software that was provided 46
software that was supposed 61
software that you download 380
software that you purchase 160
software was not designed 147
software you are developing 74
software you are installing 141
software you can download 367
software you can purchase 88
soldiers and all soldiers 43
soldiers and for civilians 53
soldiers and his generals 76
soldiers and his officers 120
soldiers and his servants 70
soldiers and his subjects 84
soldiers and new recruits 76
soldiers and not civilians 93
soldiers and one american 61
soldiers and one corporal 86
soldiers and raw recruits 79
soldiers and six civilians 141
soldiers and six officers 76
soldiers and ten civilians 112
soldiers and ten horsemen 94
soldiers and then returned 42
soldiers and two citizens 56
soldiers and two civilians 480
soldiers and two officers 506
soldiers and war materials 120
soldiers and war materiel 153
soldiers and war supplies 60
soldiers and war veterans 81
soldiers are not expected 71
soldiers are not prepared 48
soldiers are not properly 40
soldiers are not required 103
soldiers are not supposed 146
soldiers are not uncommon 42
soldiers are now stationed 54
soldiers did not actually 53
soldiers did not complain 70
soldiers did not consider 82
soldiers did not discover 43
soldiers did not hesitate 289
soldiers for his personal 49
soldiers had for chaplain 49
soldiers had not followed 58
soldiers had not received 304
soldiers had not returned 68
soldiers had not suffered 57
soldiers than that afforded 60
soldiers that had betrayed 63
soldiers that had deserted 129
soldiers that had followed 47
soldiers that had remained 64
soldiers they had captured 104
soldiers who are actually 66
soldiers who are actuated 52
soldiers who are assigned 89
soldiers who are captured 51
soldiers who are employed 83
soldiers who are expected 52
soldiers who are fulfilling 42
soldiers who are involved 46
soldiers who are prepared 56
soldiers who are stationed 386
soldiers who are supposed 116
soldiers who had accepted 66
soldiers who had achieved 95
soldiers who had acquired 214
soldiers who had actually 204
soldiers who had advanced 124
soldiers who had arrested 240
soldiers who had ascended 78
soldiers who had assisted 156
soldiers who had attacked 206
soldiers who had attended 108
soldiers who had betrayed 50
soldiers who had captured 534
soldiers who had concealed 49
soldiers who had declared 41
soldiers who had defected 196
soldiers who had defended 278
soldiers who had deserted 2050
soldiers who had embarked 77
soldiers who had embraced 43
soldiers who had enlisted 691
soldiers who had escorted 387
soldiers who had exchanged 44
soldiers who had expected 40
soldiers who had families 90
soldiers who had finished 104
soldiers who had followed 1054
soldiers who had formerly 404
soldiers who had hastened 160
soldiers who had incurred 58
soldiers who had murdered 147
soldiers who had mutinied 217
soldiers who had obtained 185
soldiers who had occupied 317
soldiers who had perished 411
soldiers who had pillaged 79
soldiers who had preceded 151
soldiers who had probably 51
soldiers who had procured 66
soldiers who had rebelled 60
soldiers who had received 940
soldiers who had recently 734
soldiers who had remained 1105
soldiers who had rendered 90
soldiers who had replaced 41
soldiers who had resisted 77
soldiers who had retreated 195
soldiers who had returned 1476
soldiers who had revolted 110
soldiers who had stripped 42
soldiers who had suddenly 54
soldiers who had suffered 824
soldiers who had survived 987
soldiers who had threatened 40
soldiers who had traveled 102
soldiers who had ventured 108
soldiers who had wandered 153
soldiers who lay concealed 91
soldiers with head injuries 109
soldiery did not disgrace 43
solemnly that his expenses 47
solidity was too stubborn 50
solitary and long deserted 52
solitary man had listened 117
solitary song that whistles 331
solitary tear was observed 66
solitude had its unguarded 58
solitude was not relieved 63
solutions and are therefore 151
solutions and fat emulsions 60
solutions and for solutions 52
solutions and new problems 109
solutions and not problems 43
solutions and that therefore 43
solutions are being compared 47
solutions are being examined 49
solutions are being explored 99
solutions are being prepared 150
solutions are being proposed 533
solutions are not absorbed 71
solutions are not accepted 40
solutions are not achieved 45
solutions are not adequate 185
solutions are not affected 156
solutions are not apparent 79
solutions are not complete 120
solutions are not designed 48
solutions are not directly 123
solutions are not employed 51
solutions are not entirely 136
solutions are not expected 82
solutions are not forthcoming 234
solutions are not included 82
solutions are not intended 59
solutions are not mutually 115
solutions are not obtained 122
solutions are not possible 1160
solutions are not provided 127
solutions are not required 217
solutions are not solutions 106
solutions are not strictly 61
solutions are not suitable 282
solutions are not uncommon 60
solutions are now possible 44
solutions are then analyzed 63
solutions are then combined 188
solutions are then compared 183
solutions are then examined 46
solutions are then filtered 64
solutions are then obtained 141
solutions are then possible 78
solutions are then prepared 50
solutions but not alkaline 41
solutions for all possible 254
solutions for all problems 746
solutions for all questions 68
solutions for all variables 64
solutions for any problems 134
solutions for both problems 133
solutions for each customer 46
solutions for each situation 104
solutions for each specific 49
solutions for heat transfer 113
solutions for her problems 68
solutions for his problems 334
solutions for its problems 399
solutions for new problems 533
solutions for old problems 539
solutions for our economic 50
solutions for our problems 551
solutions for real problems 183
solutions for this situation 123
solutions now being proposed 44
solutions that are accepted 67
solutions that are accurate 44
solutions that are actually 74
solutions that are adequate 58
solutions that are agreeable 72
solutions that are alkaline 152
solutions that are commonly 139
solutions that are designed 178
solutions that are directly 43
solutions that are employed 61
solutions that are entirely 43
solutions that are essential 64
solutions that are expected 49
solutions that are flexible 72
solutions that are injected 63
solutions that are intended 74
solutions that are isotonic 124
solutions that are mutually 652
solutions that are normally 57
solutions that are obtained 256
solutions that are obviously 43
solutions that are otherwise 52
solutions that are possible 455
solutions that are prepared 64
solutions that are produced 203
solutions that are proposed 420
solutions that are provided 105
solutions that are realistic 69
solutions that are relevant 208
solutions that are required 191
solutions that are slightly 88
solutions that are somewhat 98
solutions that are specific 123
solutions that are suitable 105
solutions that are supposed 45
solutions that are tailored 142
solutions that are uniquely 45
solutions that are unlikely 44
solutions that are unstable 51
solutions that are workable 128
solutions that they proposed 42
solvents and are therefore 73
solvents and raw materials 53
solvents are not required 83
solvents are not suitable 60
solvents but this involves 61
solvents that are commonly 73
solvents that are miscible 254
solvents that can dissolve 52
somebody and that somebody 165
somebody does not remember 153
somebody for that accursed 69
somebody may put questions 79
somebody she had confided 60
somebody she had expected 43
somebody that was infected 46
somebody that was supposed 50
somebody was being murdered 126
somebody who can actually 56
somebody who can identify 46
somebody who had actually 153
somebody who had probably 47
somebody who had recently 100
somebody who had suffered 40
somebody who has achieved 63
somebody who has actually 119
somebody who has authority 48
somebody who has offended 43
somebody who has received 44
somebody who has recently 62
somebody who has suffered 154
somebody who was actually 153
somebody who was involved 117
somebody who was mentally 42
somebody who was obviously 64
somebody who was prepared 126
somebody who was probably 74
somebody who was somebody 66
somebody who was supposed 285
somebody won and somebody 40
somewhat and then separating 42
somewhat but not entirely 642
somewhat but not markedly 43
somewhat dry and abstract 92
somewhat dry and academic 43
somewhat dry and lifeless 45
somewhat for our purposes 46
somewhat long and detailed 45
somewhat long and involved 245
somewhat long and somewhat 87
somewhat red and inflamed 41
somewhat shy and hesitant 45
somewhat shy and reserved 760
somewhat shy and reticent 73
somewhat shy and withdrawn 153
somewhat that hath congruity 129
somewhat that was credible 64
somewhat thin and delicate 50
somewhat too far advanced 41
somewhat too long uncorked 73
sorcerer does not transmit 47
southward and then northward 103
southward and then westward 378
southward with all possible 183
southward with his regiment 51
southwest and then northwest 74
sparkled for any wayfarer 110
sparkled with its activity 195
sparrows and song sparrows 89
specially fit for critical 68
specially for its reception 69
specially for this operation 43
specific act thus provides 51
specific and area specific 44
specific and are designed 87
specific and are directed 43
specific and are therefore 150
specific and can therefore 103
specific and may therefore 44
specific and new modality 47
specific and non specific 404
specific and real problems 51
specific and use examples 105
specific area and specific 59
specific but our abstract 66
specific dna was detected 50
specific for each bacterial 41
specific for each category 44
specific for each chemical 58
specific for each compound 292
specific for each disorder 41
specific for each molecule 43
specific for each organism 426
specific for each receptor 113
specific for each separate 41
specific for each situation 92
specific for hiv infection 230
specific for our purposes 153
specific for that condition 144
specific for that disorder 42
specific for that organism 192
specific for this affection 94
specific for this compound 115
specific for this condition 1277
specific for this diagnosis 316
specific for this disorder 791
specific for this infection 175
specific for this organism 314
specific for this receptor 108
specific for this syndrome 253
specific heat and chemical 191
specific heat and constant 52
specific heat and magnetic 330
specific heat and specific 293
specific heat and therefore 53
specific heat are constant 56
specific heat for constant 662
specific heat per electron 211
specific heat per molecule 367
specific heat per particle 191
specific heat was observed 61
specific heat was obtained 42
specific heat with constant 90
specific heat with pressure 297
specific mean and standard 86
specific new deal policies 57
specific new deal programs 119
specific rna and proteins 40
specific rna that contains 70
specific sum was mentioned 71
specific than that obtained 41
specific than that provided 115
specific things and relations 43
specific things for specific 42
specific things that happened 109
specific use not recorded 86
specimen did not fracture 57
specimen does not fracture 45
specimen that was obtained 44
specimen was not critical 46
specimen was not examined 57
specimen was not observed 42
specimen was not obtained 465
specimen was then examined 45
specimen was then immersed 41
specimen was then unloaded 46
spectral red and spectral 195
spectrum and are therefore 141
spectrum and can therefore 78
spectrum and its evolution 41
spectrum are not affected 43
spectrum does not coincide 67
spectrum does not indicate 69
spectrum does not resemble 73
spectrum does this wavelength 190
spectrum for each compound 69
spectrum for new services 79
spectrum for this compound 82
spectrum that are absorbed 53
spectrum that are probably 58
spectrum that was obtained 98
spectrum was not observed 135
spectrum was not obtained 87
spectrum was then obtained 78
spectrum was then recorded 71
spectrum with that obtained 81
speeches and his articles 71
speeches and long articles 40
speeches are not improper 70
speeches are not included 40
speeches are not intended 61
speeches are not numerous 55
speeches are not reported 116
speeches are not thereunto 48
speeches for all occasions 83
speeches she had overheard 76
speeches than any socrates 88
speeches that are designed 46
speeches that are intended 48
speeches that can possibly 51
speeches that had preceded 41
speeches they had prepared 107
speeches you may maintain 41
speedily bid you farewell 52
splendid car was included 56
splendid for its admirers 65
splendid orb was entirely 347
splendid than any recorded 50
splendid wit and polished 135
splendid wit can flourish 390
splittings are not resolved 46
spoilage and she believed 54
sponsors are not required 93
sponsors its own programs 50
spotless being who received 52
sprinkle them with cinnamon 144
sprinkle them with powdered 128
sprinkle this our covenant 68
sprinkle top with cinnamon 41
sprinkling them with powdered 77
squadron and then submitting 71
squadron that was blockading 204
squadron that was stationed 105
squadron was being prepared 112
squadron was now increased 52
squarely met and overcome 116
squatter and his companion 82
squatter you are supposed 73
squeezed her arm tenderly 46
squeezed out and replaced 173
squeezes out its contents 42
squirrel who had betrayed 61
stairway that led directly 66
stairway that led straight 59
stairway that led upstairs 165
stalwart man was buttoned 70
stammering out his original 116
standard and are therefore 189
standard and its potential 50
standard and non standard 48
standard and one standard 42
standard and that standard 195
standard and was promoted 112
standard and was therefore 53
standard can not possibly 58
standard can not withstand 56
standard cup and heirloom 70
standard does not actually 97
standard does not consider 73
standard does not describe 114
standard does not directly 57
standard does not indicate 159
standard does not preclude 237
standard does not prohibit 111
standard does not restrict 60
standard for all american 172
standard for all children 418
standard for all christian 44
standard for all citizens 242
standard for all computer 122
standard for all families 144
standard for all humanity 76
standard for all industry 66
standard for all patients 374
standard for all possible 111
standard for all products 41
standard for all programs 47
standard for all projects 69
standard for all purposes 107
standard for all students 638
standard for all subjects 147
standard for all succeeding 177
standard for doing business 97
standard for each operation 208
standard for his imitation 43
standard for its citizens 53
standard for its currency 75
standard for lan emulation 44
standard for our children 47
standard for our currency 57
standard for our guidance 144
standard for our industry 118
standard for that industry 42
standard for that operation 46
standard for this activity 42
standard for this approach 82
standard for this industry 92
standard for this operation 103
standard for web graphics 44
standard for web services 108
standard has not produced 72
standard out and standard 111
standard than now develops 48
standard than that demanded 49
standard than that employed 49
standard than that prevailing 48
standard than that provided 164
standard than that required 855
standard than was required 67
standard that has received 51
standard that has resulted 62
standard that was approved 48
standard that was designed 99
standard that was expected 60
standard that was followed 86
standard that was intended 74
standard that was proposed 43
standard that was required 67
standard was not accepted 55
standard was not achieved 64
standard was not attained 50
standard was not designed 64
standard was not followed 153
standard was not intended 83
standard was not required 76
standard was then unfurled 111
standard way for programs 42
startled air its splendor 56
startled but not dismayed 45
startled kings and emperors 69
stationed for his reception 80
stationed near his frontier 47
stationed with his battalion 67
stationed with his dragoons 110
stationed with his regiment 1386
statutes and are therefore 66
statutes and his covenant 101
statutes are not designed 95
statutes are not directed 65
statutes are not enforced 103
statutes are not entirely 69
statutes are not explicit 59
statutes are not intended 184
statutes are not presumed 59
statutes are not specific 49
statutes are too numerous 42
statutes can not possibly 43
statutes did not authorize 142
statutes did not conflict 47
statutes did not preclude 49
statutes did not prohibit 112
statutes for her security 55
statutes that are designed 164
statutes that are directed 44
statutes that are intended 95
statutes that are recorded 107
statutes that are relevant 81
statutes that had received 94
steroids and sex hormones 86
steroids are not required 101
steroids that are produced 64
stewards and old servants 66
stickler for his interest 45
stimulus and each response 74
stimulus and his response 51
stimulus and its distance 47
stimulus and its physical 84
stimulus and its response 459
stimulus and one response 207
stimulus and our response 55
stimulus and that response 90
stimulus and this response 45
stimulus does not directly 93
stimulus for acth secretion 107
stimulus for each response 44
stimulus for his interest 43
stimulus for its activity 52
stimulus for its formation 63
stimulus for its secretion 103
stimulus for our attention 60
stimulus for our auditory 87
stimulus for that response 162
stimulus for this activity 157
stimulus for this approach 43
stimulus for this expansion 41
stimulus for this increased 74
stimulus for this interest 68
stimulus for this movement 104
stimulus for this response 407
stimulus hut one response 42
stimulus may act directly 41
stimulus set and response 197
stimulus that has acquired 308
stimulus that has elicited 44
stimulus that has provoked 45
stimulus that her presence 50
stimulus that was initially 42
stimulus that was provided 46
stimulus was not followed 48
stirrups and her buttocks 53
stirrups are not required 134
stitches are being inserted 41
stitches are then inserted 65
stomachs can not tolerate 67
straight and act straight 116
straight and but slightly 95
straight and his politics 51
straight and its direction 55
straight and lean backward 129
straight and not inclined 44
straight and not straight 204
straight and pay attention 415
straight and run parallel 168
straight but not parallel 470
straight for any distance 206
straight for his favorite 55
straight for his opponent 102
straight men and straight 135
straight out and parallel 46
straight out and slightly 119
straight out and straight 78
straight path with constant 45
straight way and wandered 72
straight with that enormous 58
strained all his energies 67
strained and her vitality 81
stranded dna for sequencing 293
stranded dna that contains 178
stranded dna was isolated 58
stranded dna was prepared 153
strangely did she resemble 49
strangely weak and agitated 100
strangely with his situation 84
strangers are not admitted 337
strangers for his security 104
strangers they are concealed 58
strangers they are reserved 40
strangers who had followed 45
strangers who had happened 43
strangers who had received 103
strangers who had recently 90
strangers who had suddenly 112
strangers who had ventured 53
strangers who had wandered 58
strangest things that happened 43
strangled for his lionesses 233
strategy and are therefore 48
strategy and its business 137
strategy and its economic 56
strategy and its emphasis 49
strategy and its execution 272
strategy and its expected 112
strategy and its financial 41
strategy and its military 111
strategy and its potential 175
strategy and its rationale 66
strategy and its specific 52
strategy and its supporting 113
strategy and its underlying 247
strategy and new business 52
strategy and that strategy 85
strategy and this strategy 46
strategy are not entirely 41
strategy can not possibly 43
strategy did not preclude 66
strategy does not consider 88
strategy does not directly 68
strategy does not indicate 45
strategy does not preclude 297
strategy for air pollution 68
strategy for all children 56
strategy for all patients 79
strategy for all possible 57
strategy for all students 97
strategy for any business 69
strategy for any situation 45
strategy for area selection 60
strategy for doing business 102
strategy for each business 291
strategy for each category 49
strategy for each customer 67
strategy for each possible 77
strategy for each potential 40
strategy for each prisoner 96
strategy for each situation 93
strategy for each specific 67
strategy for his business 48
strategy for his campaign 44
strategy for its economic 50
strategy for its products 75
strategy for its survival 45
strategy for new products 220
strategy for that business 48
strategy for this approach 56
strategy for this business 46
strategy for this campaign 44
strategy for this situation 163
strategy has its problems 58
strategy has not produced 68
strategy has not resulted 44
strategy has two elements 52
strategy that can generate 52
strategy that can overcome 41
strategy that has produced 127
strategy that has provided 48
strategy that has received 275
strategy that has recently 108
strategy that has resulted 90
strategy that they believed 59
strategy that was actually 67
strategy that was designed 365
strategy that was employed 292
strategy that was followed 309
strategy that was initially 53
strategy that was initiated 48
strategy that was intended 112
strategy that was proposed 55
strategy that was selected 44
strategy that was supposed 50
strategy they had employed 44
strategy they had followed 49
strategy was being employed 52
strategy was being followed 75
strategy was not confined 86
strategy was not designed 100
strategy was not employed 61
strategy was not entirely 291
strategy was not followed 105
strategy was not intended 55
strategy was not possible 111
strategy with his generals 49
strategy with its business 49
strategy with its emphasis 212
strengthen arm and shoulder 94
strengthen her own interest 40
strengthen his own argument 95
strengthen his own authority 327
strengthen his own interest 282
strengthen his own military 40
strengthen his own personal 147
strengthen its air defenses 53
strengthen its own authority 83
strengthen its own bargaining 51
strengthen its own capacity 77
strengthen its own defenses 75
strengthen its own economic 88
strengthen its own identity 58
strengthen its own internal 105
strengthen its own military 280
strengthen its own positions 60
strengthen its own reserves 51
strengthen its own security 146
strengthen our own security 58
stressed his own personal 41
stressed that all children 56
stressed that all patients 57
stressed that his approach 54
stressed that his intention 40
stressed that his interest 48
stressed that his proposal 50
stressed that not everyone 60
stressed that our approach 40
stressed that they believed 60
stressed that this activity 47
stressed that this analysis 194
stressed that this approach 322
stressed that this argument 111
stressed that this attitude 65
stressed that this condition 58
stressed that this estimate 52
stressed that this evidence 43
stressed that this exercise 41
stressed that this movement 66
stressed that this practice 54
stressed that this proposal 62
stressed that this provision 75
stressed that this situation 131
stressed that this strategy 51
stressed that this tendency 54
stressed that this treatment 57
stresses and are therefore 104
stresses and heat transfer 115
stresses are not affected 101
stresses are not constant 95
stresses are not critical 51
stresses are not directly 54
stresses are not exceeded 456
stresses are not expected 51
stresses are not included 66
stresses are not normally 41
stresses are not relieved 112
stresses are not required 91
stresses are then compared 64
stresses are then computed 93
stresses are then obtained 104
stresses for this condition 52
stresses that are expected 54
stresses that are inherent 86
stresses that are involved 73
stresses that are produced 207
stresses that are relieved 59
stresses that are required 53
stresses that his approach 55
stresses that this approach 102
stretching out for hundreds 65
stretching out his clenched 70
stretching out his enormous 48
stretching out his forefinger 46
stretching out its branches 182
stretching out its tendrils 65
stricken for his rebellion 100
stricken off and attached 68
stricken out and replaced 79
stricken with this terrible 131
stricter than that required 54
strictly and not extended 47
strictly for his personal 43
strictly for war purposes 53
strictly her own business 60
strictly his own business 269
strictly its own business 42
strictly new and original 204
strictly our own business 50
strictly they are enforced 60
strikers are not eligible 53
strikers are not entitled 138
strikers who had returned 49
strikingly new and original 96
stripped off and examined 164
stripped off and inserted 94
stripped off and replaced 556
stripped off her garments 160
stripped off her raincoat 44
stripped off her trousers 51
stripped off her underwear 71
stripped off her wrinkled 42
stripped off his breeches 123
stripped off his buckskin 51
stripped off his disguise 60
stripped off his garments 523
stripped off his greatcoat 47
stripped off his overalls 75
stripped off his overcoat 203
stripped off his raincoat 61
stripped off his surgical 47
stripped off his surplice 58
stripped off his tattered 40
stripped off his trousers 360
stripped off his underwear 116
stripped off its branches 58
stripped off its original 67
stripped out and replaced 303
strolled with his mistress 58
struggle and has provided 40
struggle and its aftermath 247
struggle and its economic 73
struggle and its eventual 42
struggle and its immediate 49
struggle and its ultimate 115
struggle and that struggle 100
struggle and this struggle 105
struggle can not continue 59
struggle did not commence 44
struggle did not continue 45
struggle does not commence 190
struggle does not disappear 168
struggle for and exercise 121
struggle for both economic 42
struggle for her children 186
struggle for her survival 46
struggle for his education 157
struggle for his personal 53
struggle for his salvation 47
struggle for his survival 70
struggle for its abolition 231
struggle for its complete 92
struggle for its economic 233
struggle for its identity 56
struggle for its overthrow 169
struggle for its recovery 49
struggle for its retention 127
struggle for its survival 848
struggle for job security 113
struggle for new relations 116
struggle for our children 95
struggle for our inherent 167
struggle for our survival 328
struggle for raw materials 1481
struggle for real equality 124
struggle for sex equality 122
struggle for this favorite 79
struggle had its intimate 249
struggle nor all struggle 45
struggle she was undergoing 85
struggle that had consumed 47
struggle that had followed 89
struggle that had occurred 123
struggle that had preceded 156
struggle that had produced 40
struggle that had resulted 58
struggle that has followed 78
struggle that has occurred 68
struggle that has produced 59
struggle that was convulsing 44
struggle that was destined 78
struggle that was developing 171
struggle that was expected 46
struggle that was imminent 48
struggle that was launched 49
struggle that was proceeding 90
struggle that was required 67
struggle was for survival 56
struggle was long doubtful 53
struggle was not confined 324
struggle was not directed 108
struggle was not doubtful 47
struggle was not entirely 109
struggle was not finished 50
struggle was not possible 76
struggle was not resolved 54
struggle was now entirely 54
struggle was now narrowed 45
struggle with all possible 42
struggle with and conquest 125
struggle with and eventual 169
struggle with and overcome 658
struggle with and overthrow 69
struggle with and surmount 47
struggle with each separate 42
struggle with her american 57
struggle with her attacker 90
struggle with her colonies 80
struggle with her daughter 153
struggle with her identity 129
struggle with her powerful 89
struggle with her revolted 66
struggle with his colleague 92
struggle with his daughter 84
struggle with his disorder 191
struggle with his employer 86
struggle with his identity 266
struggle with his internal 126
struggle with his materials 128
struggle with his numerous 89
struggle with his opponent 146
struggle with his personal 190
struggle with his physical 244
struggle with his powerful 147
struggle with his problems 224
struggle with his religious 115
struggle with his subjects 276
struggle with its domestic 102
struggle with its identity 66
struggle with its internal 97
struggle with its opposite 327
struggle with its problems 90
struggle with new artistic 52
struggle with new concepts 86
struggle with new problems 47
struggle with our problems 49
struggle with real problems 53
struggle with sir percival 41
struggle with that commanding 52
struggle with this challenge 133
struggle with this conflict 120
struggle with this disorder 51
struggle with this powerful 130
struggle with this situation 113
struggle with this tendency 47
struggling for his personal 151
struggling for its economic 62
struggling for its identity 56
struggling for its survival 893
struggling with and conquering 57
struggling with and overcoming 262
struggling with her homework 48
struggling with her identity 111
struggling with her laughter 45
struggling with her suitcase 61
struggling with her umbrella 46
struggling with his acquired 54
struggling with his addiction 85
struggling with his companion 81
struggling with his fluttering 76
struggling with his homework 77
struggling with his identity 154
struggling with his laughter 59
struggling with his memories 48
struggling with his personal 54
struggling with his problems 118
struggling with his religious 50
struggling with his trousers 58
struggling with its economic 40
struggling with its identity 104
struggling with its internal 91
struggling with its miseries 57
struggling with its problems 109
struggling with new concepts 69
struggling with new erroneous 47
struggling with new problems 66
struggling with real problems 129
struggling with this challenge 55
struggling with this conflict 46
struggling with this situation 68
students add and subtract 109
students and all students 281
students and are designed 79
students and are expected 52
students and are therefore 155
students and art students 55
students and ask questions 100
students and bad students 48
students and esl students 44
students and for children 56
students and for developing 56
students and for engineers 44
students and for graduate 149
students and for practicing 64
students and for students 629
students and for yourself 56
students and has provided 43
students and his patients 49
students and his students 115
students and how students 206
students and law students 243
students and new entrants 62
students and new students 57
students and old soldiers 72
students and one graduate 106
students and our children 89
students and phd students 43
students and that students 295
students and war veterans 41
students and was designed 50
students and was therefore 75
students and with patients 59
students and with students 144
students are all involved 57
students are all required 67
students are being accepted 75
students are being admitted 168
students are being assessed 152
students are being assigned 49
students are being compared 79
students are being deprived 104
students are being directed 45
students are being educated 527
