sadly wants finishing . 50
small green squares . 74
small green tomatoes . 75
small group behavior . 1410
small group classes . 56
small group context . 301
small group culture . 111
small group ecology . 199
small group formats . 81
small group gatherings . 63
small group lessons . 118
small group members . 214
small group process . 344
small group program . 93
small group project . 99
small group research . 2181
small group sessions . 1015
small group studies . 309
small group together . 123
small guest bedroom . 62
small hands together . 178
small house together . 63
small house trailer . 90
small human figures . 244
small hunting parties . 123
small indian village . 422
small inner cabinet . 45
small inner chamber . 89
small inner diameter . 45
small input current . 47
small input signals . 254
small input voltage . 65
small irish village . 49
small junior college . 82
small landing parties . 43
small latin letters . 56
small leaded windows . 68
small leather pouches . 84
small leather satchel . 102
small lending library . 127
small light objects . 55
small light sources . 81
small lilac flowers . 68
small local affairs . 45
small local airport . 64
small local centres . 43
small local college . 136
small local company . 164
small local markets . 447
small local museums . 48
small local network . 57
small local offices . 40
small local schools . 58
small local stations . 82
small lunch counter . 65
small lymph nodules . 81
small lymph vessels . 53
small mauve flowers . 60
small metal objects . 260
small metal skewers . 71
small metal spatula . 94
small metal spheres . 64
small metal whistle . 51
small model systems . 42
small money payment . 134
small moral victory . 60
small motor control . 63
small naval vessels . 167
small nearby islands . 107
small nearby village . 44
small nerve bundles . 65
small niche markets . 171
small niche players . 47
small oblong shields . 45
small opening appeared . 72
small opening remains . 49
small opera company . 91
small orange flowers . 58
small paint brushes . 51
small paned windows . 97
small paper ballots . 50
small paper package . 59
small paper packets . 46
small pilot project . 123
small pilot studies . 106
small plane overhead . 55
small plane surface . 57
small plate current . 51
small power stations . 165
small power systems . 71
small price increase . 110
small prime factors . 88
small prime numbers . 47
small raiding parties . 284
small renal vessels . 93
small river steamers . 94
small river systems . 61
small river valleys . 145
small rocky islands . 303
small rocky outcrop . 48
small roman letters . 46
small round diamonds . 300
small round glasses . 135
small round mirrors . 73
small round nucleus . 55
small round objects . 97
small round orifice . 71
small round pebbles . 115
small round shields . 100
small round viruses . 43
small round windows . 140
small rural centres . 77
small rural farmers . 49
small rural markets . 54
small rural schools . 925
small rural village . 329
small sailing vessels . 731
small savings account . 363
small savings schemes . 127
small scale effects . 47
small scale farmers . 705
small scale features . 130
small scale research . 53
small scale sectors . 279
small scale studies . 110
small scale systems . 92
small seagoing vessels . 58
small sealed package . 43
small sella turcica . 96
small share capital . 40
small shining pebbles . 61
small slimy creature . 47
small smile appeared . 47
small social capital . 54
small social circles . 66
small social gatherings . 188
small social groupings . 74
small social network . 45
small social systems . 272
small solid circles . 149
small space between . 135
small space together . 42
small spare bedroom . 46
small state college . 57
small steps forward . 419
small stock exchange . 48
small stone bridges . 85
small stone buildings . 61
small stone chamber . 64
small stone cottage . 128
small stream valleys . 79
small sweet potatoes . 56
small swiss village . 65
small table outside . 43
small theater company . 46
small tidal volumes . 216
small touring company . 43
small trade centers . 65
small trade surplus . 86
small trading centers . 53
small trading centres . 44
small trading classes . 50
small trading company . 81
small trading vessels . 298
small tumor burdens . 73
small tumor nodules . 62
small twigs inwards . 55
small upper classes . 47
small upper windows . 40
small urban centers . 518
small urban centres . 455
small violet flowers . 56
small voice replied . 47
small washing machine . 71
small water animals . 319
small water content . 91
small water courses . 154
small water systems . 243
small water turbine . 41
small welsh village . 46
small white berries . 70
small white blossom . 52
small white buttons . 41
small white candles . 41
small white circles . 125
small white cottage . 146
small white crosses . 96
small white farmers . 203
small white flowers . 3730
small white letters . 88
small white needles . 84
small white nodules . 89
small white objects . 43
small white package . 69
small white patches . 120
small white pebbles . 86
small white squares . 71
small white tablets . 123
small white triangles . 42
small whole numbers . 3079
small winding streets . 44
small working capital . 142
small world network . 72
small world problem . 519
small yeoman farmers . 95
smaller armed vessels . 235
smaller birds shorter . 49
smaller blood vessels . 1443
smaller cross sections . 180
smaller fishing vessels . 64
smaller greek islands . 52
smaller local markets . 58
smaller local stations . 40
smaller naval vessels . 67
smaller nearby islands . 68
smaller niche markets . 68
smaller niche players . 41
smaller river valleys . 79
smaller rooms adjoining . 48
smaller rural schools . 89
smaller sailing vessels . 54
smaller scale features . 59
smaller scale studies . 64
smaller social groupings . 50
smaller swiss cantons . 79
smaller tidal volumes . 79
smaller trade centers . 46
smaller trade deficit . 114
smaller units together . 44
smaller urban centers . 576
smaller urban centres . 570
smaller water content . 51
smaller water courses . 71
smaller white flowers . 49
smart about everything . 117
smashed store windows . 47
smell anything unusual . 174
smell fried chicken . 41
smile faded quickly . 436
smile growing broader . 171
smile never faltering . 77
smile never slipped . 52
smile never wavered . 857
smile spoke volumes . 346
smile under control . 117
smiling rather mockingly . 59
smoke crack cocaine . 121
smoke curling upwards . 148
smoke lucky strikes . 89
smoking crack cocaine . 578
smoking lucky strikes . 171
smoking strong tobacco . 68
smooth black surface . 153
smooth brown surface . 48
smooth cedar spindle . 47
smooth creamy mixture . 81
smooth creamy texture . 57
smooth curve results . 61
smooth glass surface . 363
smooth gliding surface . 65
smooth green surface . 46
smooth inner surface . 891
smooth joint surface . 47
smooth level surface . 216
smooth metal surface . 314
smooth outer surface . 453
smooth paste results . 52
smooth plane surface . 168
smooth playing surface . 51
smooth rigid surface . 44
smooth round pebbles . 83
smooth running machine . 106
smooth running surface . 46
smooth shining surface . 176
smooth shiny surface . 267
smooth solid surface . 94
smooth speed control . 43
smooth steel surface . 95
smooth stone surface . 100
smooth upper surface . 490
smooth water surface . 229
smooth white forehead . 156
smooth white pebbles . 70
smooth white plaster . 80
smooth white surface . 374
smooth working surface . 166
smooth writing surface . 107
smoothly oiled machine . 48
smoothly running machine . 397
smoothly running society . 62
smoothly varying function . 102
smoothly working machine . 109
snail helix aspersa . 846
snake venom enzymes . 61
snake venom poisoning . 376
sneezes spread diseases . 80
snoring within minutes . 46
snoring within seconds . 43
snowy sheep prepare . 76
snowy white flowers . 102
soapy water solution . 102
sobbing under control . 121
sober mother tremble . 41
soberly feasting together . 47
social action efforts . 133
social action process . 124
social action program . 420
social action project . 178
social action research . 182
social action systems . 131
social adult animals . 53
social change agendas . 62
social change efforts . 678
social change happens . 54
social change process . 493
social change project . 79
social class behavior . 74
social class context . 68
social class criteria . 76
social class culture . 56
social class dialects . 46
social class division . 84
social class effects . 164
social class factors . 413
social class groupings . 417
social class indices . 50
social class location . 120
social class origins . 600
social class position . 3145
social class systems . 147
social class variable . 94
social class variation . 107
social costs diverge . 50
social dance position . 204
social evening together . 93
social group members . 124
social group together . 148
social group workers . 278
social housing estates . 266
social housing schemes . 177
social housing sectors . 50
social housing tenants . 91
social human behavior . 53
social learning context . 71
social learning factors . 171
social learning history . 134
social learning position . 47
social learning process . 829
social learning program . 44
social learning systems . 172
social learning theorists . 517
social lives together . 49
social order depends . 246
social order emerged . 74
social order emerges . 69
social order together . 152
social times together . 43
social upper classes . 46
social urban renewal . 103
social value systems . 381
social world expands . 41
social world outside . 145
social world together . 57
socially weaker sections . 41
society above society . 43
society after society . 65
society alone remains . 43
society could achieve . 75
society could develop . 144
society could function . 93
society could furnish . 79
society could operate . 65
society could produce . 123
society could provide . 166
society could support . 43
society could survive . 132
society holds together . 99
society might develop . 52
society might function . 52
society might require . 78
society moves forward . 99
society never existed . 83
society running smoothly . 139
society shall require . 63
society still existed . 56
society still remains . 50
society taken together . 48
society under control . 150
society within society . 170
society working together . 69
society would benefit . 384
society would crumble . 158
society would develop . 117
society would function . 72
society would improve . 46
society would increase . 59
society would operate . 63
society would prevail . 62
society would produce . 48
society would prosper . 70
society would require . 76
society would suggest . 49
society would survive . 69
society would warrant . 41
soils under pasture . 103
solar cooling systems . 115
solar cycle effects . 53
solar cycle maximum . 63
solar cycle variation . 121
solar daily variation . 104
solar flare effects . 64
solar flare protons . 74
solar flare radiation . 45
solar heated buildings . 94
solar ionizing radiation . 51
solar power sources . 48
solar power stations . 233
solar power systems . 344
soldier after soldier . 53
soldier chewing tobacco . 43
soldier might possess . 76
soldier named panthera . 155
soldier under gladwyn . 46
soldier under napoleon . 68
solid black circles . 201
solid black squares . 51
solid black triangles . 51
solid brick buildings . 41
solid brick masonry . 72
solid growth pattern . 201
solid human tumours . 76
solid legal grounds . 90
solid lunar caustic . 47
solid metal surface . 82
solid phase antigen . 88
solid phase epitaxy . 166
solid phase material . 53
solid phase present . 140
solid phase reactions . 126
solid phase support . 98
solid phase surface . 98
solid social position . 50
solid state cameras . 64
solid state devices . 1494
solid state effects . 149
solid state material . 47
solid state physics . 5608
solid state plasmas . 78
solid state process . 60
solid state reactions . 896
solid state research . 160
solid state samples . 48
solid state science . 201
solid state sensors . 91
solid state sintering . 216
solid state spectra . 89
solid state storage . 73
solid state studies . 100
solid state systems . 282
solid stone buildings . 84
solid stone masonry . 141
solid stone pillars . 44
solid track records . 76
solid tumor systems . 41
solid waste compost . 107
solid waste control . 81
solid waste dilemma . 48
solid waste material . 205
solid waste problem . 1023
solid waste program . 133
solid waste recycling . 88
solid waste removal . 72
solid waste storage . 49
solid waste systems . 121
solidly bound together . 41
solidly fused together . 51
solidly roman catholic . 153
solis ortus cardine . 116
soluble fiber content . 53
soluble growth factors . 153
soluble liver antigen . 111
soluble salts present . 63
solution phase reactions . 65
solution still optimal ? 57
solution which follows . 108
solution would require . 64
solution would suffice . 52
solve either problem . 86
solve every problem . 2123
solve every question . 79
solve linear systems . 152
solve right triangles . 89
solving every problem . 187
solving linear systems . 642
solving right triangles . 103
somatic motor function . 111
somatic motor neurons . 440
somatic motor systems . 53
somehow belong together . 196
somehow bound together . 111
somehow drain together . 62
somehow never arrived . 40
somehow oddly familiar . 69
somehow under control . 45
soothe tired muscles . 114
soothing color schemes . 56
sorry about everything ! 1499
sorry about tonight . 506
sorry sooty outside . 43
souffle grand marnier . 69
sound banking systems . 48
sound could proceed . 139
sound editing program . 142
sound greek scholar . 56
sound legal grounds . 105
sound moral choices . 83
sound motion picture . 415
sound quite familiar . 208
sound quite natural . 447
sound quite similar . 254
sound rather familiar . 49
sound rather foolish . 44
sound right anymore . 41
sound right somehow . 213
sound right together . 108
sound sixty strokes . 43
sound social economy . 93
sound social science . 155
sound speed profile . 535
sound track recording . 47
sound trade unionism . 119
sound waves present . 167
sound which follows . 295
sound which results . 44
sound world economy . 82
sounded oddly familiar . 185
sounded quite excited . 80
sounded quite familiar . 66
sounded quite genuine . 70
sounded quite natural . 86
sounded quite promising . 41
sounded quite shocked . 88
sounded quite sincere . 91
sounded rather ominous . 53
sounded rather wistful . 42
sounded really annoyed . 41
sounded really excited . 87
sounded really worried . 104
soundly until daybreak . 140
soundly until sunrise . 53
sources close together . 83
sources could provide . 57
sources might suggest . 42
sources taken together . 202
sources where feasible . 45
sources within himself . 45
sources would suggest . 101
sources would warrant . 49
southern black college . 43
southern black culture . 117
southern black schools . 55
southern black workers . 49
southern feeding grounds . 53
southern fried chicken . 368
southern kuril islands . 160
southern labor history . 76
southern latin america . 134
southern negro college . 54
southern polar current . 95
southern racial customs . 40
southern river valleys . 83
southern rural poverty . 47
southern slave markets . 47
southern slave society . 144
southern stars decline . 47
southern urban centers . 105
southern uttar pradesh . 76
southern whale fishery . 123
southern white culture . 70
southern white society . 180
southern white workers . 43
southern women writers . 136
space about buildings . 109
space green function . 45
space often minutes . 49
space power systems . 325
space still remains . 64
space under control . 62
space weapon systems . 121
space weather research . 133
space within buildings . 55
space within himself . 60
spanned eight decades . 42
spanned seven decades . 124
spare parts control . 103
spare parts problem . 182
spare parts program . 52
spare parts service . 59
spare parts storage . 87
spark plugs removed . 46
spark within himself . 60
spark would explode . 42
sparked heated debates . 51
sparkling white gaiters . 47
speaking about culture . 45
speaking about herself . 222
speaking about himself . 729
speaking about language . 77
speaking about oneself . 115
speaking about religion . 217
speaking every language . 42
speaking latin america . 534
speaking people together . 43
speaking quite frankly . 76
speaking rather quickly . 60
speaking rather sharply . 51
speaking staff members . 171
speaking terms anymore . 52
speaking upper classes . 140
speaking world together . 85
speaks about herself . 58
speaks about himself . 285
speaks every language . 60
species after species . 134
species avena barbata . 65
species could survive . 189
species first appeared . 62
species first evolved . 43
species growing together . 97
species mixed together . 48
species occur together . 363
species still existed . 41
species still remains . 55
species still survive . 76
species taken together . 143
species under control . 116
species under culture . 66
species would increase . 46
species would survive . 191
specify search criteria . 88
specious gifts material . 130
speed drive systems . 147
speed laser printer . 215
speed limit allowed . 72
speed local network . 126
speed motion picture . 104
speed steel cutters . 277
speed train network . 105
speed train service . 108
speed under control . 200
speed under gravity . 42
speed until blended . 751
speed until crumbly . 65
speed would decrease . 41
speed would increase . 88
spell check function . 85
spell check process . 52
spell check program . 129
spend alone together . 205
spend hours together . 146
spent alone together . 240
spent hours preparing . 211
spent hours together . 502
spent pulping liquors . 62
spent weeks preparing . 107
spent working together . 163
spent writing letters . 53
sperm whale fishery . 119
spheres within spheres . 171
spicy brown mustard . 51
spindle milling machine . 167
spine tumor surgery . 72
spirals within spirals . 85
spirits causing illness . 55
spirits never flagged . 228
spirits under control . 60
splenic blood vessels . 67
split brain research . 40
split labor markets . 233
split renal function . 69
split spoon sampler . 76
split within herself . 48
split within himself . 394
spoke about america . 47
spoke about everything . 84
spoke about herself . 160
spoke about himself . 353
spoke about marriage . 94
spoke about religion . 100
spoke again quickly . 90
spoke again quietly . 43
spoke every language . 57
spoke quite frankly . 86
spoke quite gravely . 63
spoke quite plainly . 46
spoke quite quietly . 52
spoke quite sharply . 81
spoke rather sharply . 162
spoke rather sternly . 77
spoke rather stiffly . 55
spongy layer between . 49
spoon until blended . 242
spore forming bacteria . 472
sport about everything . 57
sport about sundown . 50
spots close together . 47
spotted fever vaccine . 48
spouses after divorce . 68
spouses after marriage . 77
sprawling urban centers . 59
spray dried product . 119
spread false reports . 226
spread false rumours . 108
spread greek culture . 143
spread plant diseases . 113
spread quite quickly . 64
spread quite rapidly . 218
spread rather quickly . 127
spread rather rapidly . 85
spread sheet program . 209
spread viral diseases . 49
spread virus diseases . 149
squared error function . 214
squares error function . 79
squares fitting process . 64
squares fitting program . 101
squares fitting routine . 211
squares within squares . 112
squeeze casting process . 227
squeeze molding machine . 52
stack frame pointer . 73
stacked close together . 57
staff could provide . 126
staff meeting minutes . 117
staff nurse position . 116
staff social workers . 94
staff working together . 494
stage breast cancers . 59
stage chick embryos . 63
stage growth process . 40
stage human embryos . 72
stage learning process . 55
stage liver diseases . 51
stage liver failure . 340
stage mouse embryos . 588
stage organ failure . 474
stage power turbine . 227
stage renal failure . 9851
stage until puberty . 48
stage which follows . 101
stagger under material . 41
stain glass windows . 195
stained fluid escaped . 123
stained glass artists . 150
stained glass designs . 238
stained glass windows ! 26690
stained serial sections . 148
stallion under control . 59
stand above everything . 42
stand above history . 105
stand above mammals . 41
stand above parties . 42
stand above society . 122
stand alone program . 49
stand alone systems . 200
stand close together . 1860
stand fully revealed . 301
stand fully upright . 142
stand guard outside . 619
stand guard tonight . 114
stand nearly upright . 73
stand quite upright . 49
stand still forever . 118
stand still together . 51
stand thirty minutes . 109
stand until counted . 586
stand watch outside . 43
stand watch tonight . 45
standby power sources . 56
standby power systems . 195
stare never wavered . 296
stark staring bonkers . 50
stars close together . 232
stars eject material . 64
stars shine overhead . 72
stars shining overhead . 238
stars shone faintly . 45
stars shone overhead . 309
stars taken together . 47
start again together . 85
start causing trouble . 90
start cutting corners . 58
start fitting together . 46
start getting dressed . 613
start getting excited . 71
start getting nervous . 177
start getting results . 63
start getting shorter . 45
start getting worried . 230
start keeping records . 60
start lifting weights . 128
start looking forward . 73
start packing tonight . 93
start peeling potatoes . 51
start playing together . 148
start pulling together . 51
start pushing buttons . 50
start running together . 41
start seeds indoors . 79
start selling tickets . 43
start telling stories . 158
start throwing punches . 353
start until january . 113
start until october . 179
start until tuesday . 47
start walking forward . 48
start working together . 1407
start writing letters . 90
start writing stories . 41
started causing trouble . 105
started changing rapidly . 73
started cutting classes . 50
started dancing together . 110
started fanning herself . 69
started feeling nervous . 72
started fitting together . 58
started getting annoyed . 63
started getting dressed . 780
started getting excited . 210
started getting nervous . 523
started getting panicky . 42
started getting smaller . 42
started getting stronger . 48
started getting together . 69
started getting worried . 333
started growing rapidly . 98
started inching forward . 56
started keeping company . 48
started keeping records . 108
started lifting weights . 201
started looking nervous . 55
started opening drawers . 162
started peeling potatoes . 82
started playing records . 143
started playing together . 209
started pushing buttons . 143
started rolling forward . 75
started running forward . 90
started running together . 78
started showing results . 90
started sobbing quietly . 63
started talking marriage . 40
started talking quickly . 53
started talking quietly . 53
started talking rapidly . 70
started talking together . 108
started telling stories . 254
started throwing punches . 153
started walking briskly . 76
started walking forward . 224
started walking quickly . 69
started walking together . 126
started walking upright . 56
started working together . 1050
started writing letters . 214
started writing stories . 114
started writing together . 51
starter motor circuit . 166
state action concept . 137
state action problem . 68
state action question . 53
state alone remains . 42
state banking systems . 292
state board members . 206
state chief justice . 76
state civil servant . 45
state civil service . 2138
state could achieve . 53
state could develop . 60
state could produce . 43
state could provide . 260
state could survive . 107
state court decision . 1482
state court lawsuit . 50
state court opinions . 468
state court systems . 4135
state cross sections . 73
state fishing license . 294
state fixed effects . 488
state funding formula . 50
state funding sources . 251
state grant program . 146
state habeas petition . 65
state henry kissinger . 153
state holding company . 585
state house grounds . 96
state hunting license . 99
state image sensors . 167
state laser material . 48
state laser sources . 54
state laser systems . 238
state legal systems . 708
state level society . 104
state merit systems . 127
state might require . 143
state music contest . 87
state never existed . 46
state owned company . 173
state party affairs . 144
state party machine . 86
state party systems . 337
state penal systems . 53
state power company . 40
state search warrant . 53
state shall require . 60
state social control . 58
state social welfare . 121
state social workers . 133
state space systems . 159
state still existed . 50
state testing program . 165
state trading company . 102
state turns servile . 42
state under control . 103
state water project . 205
state wavef unctions . 53
state where located . 182
state which follows . 48
state within minutes . 42
state within society . 45
state would benefit . 58
state would prevail . 91
state would provide . 93
state would receive . 48
state would require . 81
state would suggest . 60
state would survive . 65
stately white columns . 56
staunch roman catholic . 229
staying close together . 193
staying under control . 51
staying until october . 45
stays under control . 244
steadily gaining support . 44
steadily getting smaller . 49
steadily growing economy . 136
steadily growing numbers . 152
steadily growing smaller . 119
steadily growing stronger . 302
steadily growing success . 69
steadily grown stronger . 69
steadily moved forward . 51
steady freya herself . 51
steady growth pattern . 118
steady lifting impulse . 123
steady march forward . 54
steady plate current . 74
steady rotor rotation . 55
steady state balance . 99
steady state behavior . 350
steady state concept . 49
steady state current . 230
steady state economy . 247
steady state effects . 69
steady state equation . 96
steady state position . 165
steady state problem . 187
steady state process . 228
steady state profile . 73
steady state quickly . 59
steady state results . 215
steady state signals . 48
steady state society . 51
steady state solution . 1636
steady state systems . 202
steady state voltage . 82
stealing state secrets . 141
stealing trade secrets . 184
steamers alone remaining . 40
steel after hardening . 59
steel after quenching . 47
steel frame buildings . 386
steel framing members . 250
steel framing systems . 48
steel melting furnace . 196
steel parts together . 193
steel plate engravings . 104
steel plate girders . 292
steel price increase . 241
steel truss bridges . 93
steel water jackets . 128
steep river valleys . 73
steep rocky incline . 60
steep sided valleys . 68
steeply sloping streets . 43
steeply sloping terrain . 342
stems after flowering . 260
stems bound together . 47
stepped aside quickly . 60
stepper motor control . 146
steps taken together . 47
stereo music systems . 93
stereo sound effects . 46
stereo sound systems . 165
sterile gauze bandage . 97
sterile gauze dressings . 80
sterile gauze squares . 84
sterile glass bottles . 56
sterile glass spreader . 105
sternly under control . 63
steroid binding protein . 119
stick close together . 627
stiff dough results . 44
stiff testing machine . 64
stiff white collars . 151
still above average . 168
still alive somehow . 40
still await answers . 159
still await solution . 1333
still badly bruised . 53
still badly divided . 53
still badly swollen . 103
still belong together . 81
still below average . 196
still black outside . 67
still blowing strongly . 75
still bound together . 202
still breathing faintly . 76
still breathing rapidly . 54
still burning village . 42
still cause trouble . 200
still causing anxiety . 50
still causing concern . 86
still causing trouble . 299
still changing rapidly . 195
still chief justice . 50
still close friends . 582
still close together . 214
still curling upwards . 50
still dancing together . 66
still dimly visible . 82
still easily readable . 54
still easily visible . 126
still enjoy himself . 42
still falling lightly . 80
still falling outside . 120
still falling rapidly . 89
still falling steadily . 239
still feeling nervous . 92
still feeling stunned . 48
still fewer approve . 138
still fewer classes . 106
still fewer friends . 43
still finer lindens . 53
still finer quality . 41
still finer success ? 86
still flowing strongly . 45
still forming outside . 67
still fully dressed . 1258
still fully visible . 53
still fused together . 65
still gaining rapidly . 49
still getting dressed . 260
still getting married . 227
still getting nowhere . 148
still getting settled . 84
still getting smaller . 43
still getting stronger . 45
still given priority . 45
still gives pleasure . 40
still glowing faintly . 41
still glued together . 41
still growing rapidly . 1318
still growing steadily . 142
still growing strongly . 78
still happy together . 56
still holding himself . 47
still holding together . 368
still holds promise . 54
still holds together . 350
still hotly debated . 1789
still hugging herself . 75
still indian country . 212
still keeping together . 40
still lacks clarity . 56
still later addition . 141
still laugh together . 44
still learning himself . 157
still light candles . 378
still light outside . 1694
still lived together . 245
still longer delayed . 134
still longer duration . 114
still longer journey . 91
still looking forward . 172
still looking nervous . 50
still looking outside . 84
still looking puzzled . 260
still looking shocked . 49
still looking stunned . 135
still looking unhappy . 51
still looking upwards . 50
still looking worried . 232
still looks natural . 57
still looks perfect . 42
still looks puzzled . 82
still looks worried . 54
still lower figures . 47
still lower position . 66
still lower priority . 41
still lower quality . 47
still lower whisper . 50
still mixed together . 40
still moved forward . 195
still moves forward . 79
still nearer together . 176
still nearly perfect . 126
still needs improving . 44
still needs research . 44
still needs support . 85
still night outside . 126
still obeying mataafa . 56
still often ignored . 65
still often repeated . 59
still others tumbled . 101
still pagan frisians . 90
still pending decision . 42
still playing outside . 70
still pouring outside . 67
still press forward . 100
still prove elusive . 61
still prove helpful . 70
still proving elusive . 59
still pushing forward . 129
still quite complex . 151
still quite current . 65
still quite distant . 140
still quite evident . 440
still quite feasible . 59
still quite fragile . 153
still quite general . 123
still quite helpful . 52
still quite intense . 51
still quite legible . 276
still quite limited . 2891
still quite nervous . 40
still quite obscure . 676
still quite painful . 66
still quite perfect . 288
still quite pleasant . 81
still quite popular . 495
still quite readable . 124
still quite shallow . 58
still quite similar . 154
still quite sketchy . 65
still quite tenuous . 65
still quite unknown . 620
still quite unusual . 49
still quite variable . 67
still quite visible . 455
still raged outside . 112
still raining lightly . 61
still raining outside . 379
still raining steadily . 82
still rather complex . 59
still rather distant . 43
still rather elusive . 42
still rather fragile . 48
still rather general . 68
still rather limited . 1724
still rather nervous . 58
still rather obscure . 707
still rather sketchy . 94
still rather tenuous . 63
still rather unusual . 68
still really belonged . 41
still reign supreme . 484
still repay perusal . 46
still rolling forward . 40
still roman catholic . 84
still ruled supreme . 181
still rules supreme . 131
still running rampant . 41
still running smoothly . 110
still running strongly . 82
still seeking answers . 78
still seems correct . 53
still seems distant . 86
still seems elusive . 63
still selling briskly . 60
still selling steadily . 52
still shining overhead . 41
still sitting outside . 44
still sitting together . 95
still sitting upright . 100
still sleep together . 115
still slept soundly . 377
still slept together . 41
still small potatoes . 55
still smiling broadly . 354
still smiling faintly . 157
still smiling happily . 73
still smiling sweetly . 89
still snowing lightly . 57
still snowing outside . 82
still sobbing quietly . 47
still speaking quietly . 104
still speaking spanish . 66
still speaks spanish . 76
still spoke quietly . 99
still spoke stoutly . 43
still stand upright . 116
still staring outside . 50
still stick together . 84
still stood outside . 146
still stood together . 54
still stood upright . 216
still stuck together . 161
still swept mulinuu . 41
still talking quietly . 67
still talking together . 111
still telling stories . 50
still thinly settled . 74
still uncut forests . 49
still under assault . 52
still under control . 1244
still under dispute . 1072
still under enquiry . 44
still under process . 50
still under question . 231
still under research . 256
still under revision . 134
still under sedation . 139
still under sixteen . 59
still under worship . 44
still virgo intacta . 92
still waiting outside . 384
still walking together . 49
still water surface . 489
still weeping mourner . 56
still wells laughed . 63
still wider circles . 133
still wider context . 48
still wider horizon . 85
still wider question . 46
still within gunshot . 46
still working steadily . 45
still working together . 317
still works wonders . 78
still worse effects . 120
still worse managed . 170
still worse position . 204
still worse results . 194
still worse society . 101
still worse straits . 53
still worse trouble . 53
still write letters . 56
still writing letters . 54
stirrings within himself . 48
stirs strong emotions . 41
stock index futures . 4909
stock index returns . 167
stock option profits . 43
stock option program . 178
stock price behavior . 1027
stock price decline . 313
stock price dropped . 65
stock price effects . 90
stock price increase . 176
stock price indexes . 487
stock price indices . 260
stock price process . 85
stock price reactions . 273
stock price returns . 264
stock price tumbled . 40
stock quote service . 66
stock raising country . 131
stock taken together . 41
stock trading account . 43
stock trading company . 162
stock would decline . 63
stock would increase . 58
stock would plummet . 51
stock would recover . 58
stock yards company . 61
stomach never rumbles . 45
stomach under control . 160
stone burial chamber . 52
stone grave markers . 43
stone steps outside . 114
stone steps together . 44
stood above parties . 40
stood alone together . 43
stood angelo villani . 46
stood aside trembling . 55
stood close together . 1099
stood fully exposed . 48
stood fully revealed . 282
stood guard outside . 719
stood looking outside . 49
stood nearly upright . 53
stood still forever . 40
stood still listening . 181
stood talking quietly . 62
stood talking together . 240
stood waiting outside . 241
stood waiting quietly . 43
stood warming himself . 72
stood watch outside . 129
stool under shelter . 81
stopped blaming herself . 69
stopped blaming himself . 43
stopped fanning herself . 72
stopped playing together . 45
stopped raining outside . 53
stopped telling stories . 57
stopped working together . 129
stopped writing letters . 122
stops right outside . 187
storage after harvest . 91
store could provide . 47
store front windows . 101
store lunch counter . 252
store whole numbers . 65
storia della critica . 126
storia della cultura . 101
storia della scienza . 414
storico della toscana . 148
stories about abraham . 111
stories about america . 294
stories about animals . 961
stories about artists . 48
stories about dragons . 86
stories about everything . 105
stories about fairies . 94
stories about friends . 51
stories about germany . 42
stories about herself . 319
stories about himself . 1182
stories about history . 55
stories about ireland . 91
stories about lincoln . 45
stories about pirates . 51
stories about religion . 49
stories about science . 47
stories about slavery . 79
stories about stories . 132
stories about suicide . 313
stories about vietnam . 81
stories about violence . 63
stories about witches . 134
stories about writers . 41
stories first appeared . 246
stories never flagged . 53
stories sound familiar ? 47
stories strung together . 69
stories until bedtime . 48
stories within stories . 674
stories would suggest . 49
storing sweet potatoes . 50
storm blowing outside . 65
storm brewing outside . 65
storm broke overhead . 74
storm drain systems . 186
storm howling outside . 48
storm raged outside . 604
storm rages outside . 262
storm sewer systems . 803
storm surge barrier . 158
storm water systems . 207
storm would subside . 123
story about america . 122
story about animals . 131
story about everything . 48
story about herself . 336
story about himself . 1124
story about lincoln . 46
story about napoleon . 56
story about oneself . 59
story about pirates . 45
story about robbers . 53
story about stories . 241
story about vietnam . 46
story adobe buildings . 91
story aloud together . 60
story brick buildings . 880
story brick edifice . 116
story comes together . 46
story ended happily . 235
story first appeared . 521
story frame buildings . 289
story might develop . 66
story might suggest . 86
story moves forward . 138
story moves quickly . 42
story moves rapidly . 77
story never appeared . 212
story often repeated . 54
story sound familiar ? 467
story spread quickly . 66
story still unfolding . 47
story stone buildings . 155
story telling ability . 42
story telling sessions . 44
story which follows . 1001
story would develop . 48
story would require . 46
story would suggest . 97
story writing contest . 102
straining after effects . 46
straining after novelty . 80
strains within society . 45
strains within species . 238
strands woven together . 61
stranger would imagine . 62
stray light effects . 54
stream gauging stations . 133
stream water quality . 952
streets after sundown . 105
streets until daybreak . 50
stretch tight muscles . 72
striatal spiny neurons . 103
stricti juris rationem . 51
strikes every visitor . 44
stringent state control . 48
stringing words together . 276
strip chart recording . 261
strokes shall suffice . 42
stromal blood vessels . 48
strong black support . 44
strong black tobacco . 54
strong brand loyalty . 270
strong brine solution . 63
strong brush strokes . 40
strong civic culture . 59
strong civil service . 92
strong civil society . 949
strong could survive . 113
strong cutting forceps . 46
strong dealer network . 93
strong donor support . 50
strong enemy attacks . 83
strong enemy position . 141
strong facial features . 174
strong father figures . 65
strong field glasses . 43
strong force reactions . 64
strong fourth quarter . 45
strong gamma radiation . 47
strong group cohesion . 108
strong group loyalty . 45
strong hands together . 46
strong human element . 50
strong human emotions . 93
strong indian features . 55
