saboteurs who had landed 123
skeletons and dead bodies 42
skirmishing with one another 255
slandered thee and mocked 40
slaughter them with arrows 43
slaughter was not greater 50
slavishly for his parent 43
sleepless for two nights 83
slenderer than our robust 59
slenderly she was manned 49
slightest idea that anyone 43
smallness does not matter 46
soapstone with our knives 115
soberness that was hardly 56
socialists did not accept 48
socialists that they should 51
socialists who are afraid 41
socialists who had become 59
socialists who had formed 44
socialists who had joined 45
socialized with one another 863
societies and age groups 50
societies and all groups 47
societies and all periods 88
societies and all stages 46
societies and are likely 51
societies and has become 77
societies and has served 98
societies and its impact 71
societies and new states 346
societies and not merely 160
societies and was active 43
societies and weak states 204
societies are being created 69
societies are being forced 46
societies are being formed 367
societies are going through 383
societies are not always 287
societies are not exempt 150
societies are not formed 96
societies are not highly 59
societies are not immune 149
societies are not likely 251
societies are not merely 223
societies are not simple 98
societies are not simply 195
societies are not static 459
societies are not unique 69
societies are not wholly 51
societies are not without 118
societies are now becoming 49
societies are now engaged 53
societies can and should 203
societies can ill afford 67
societies can not afford 569
societies can not always 59
societies can not become 58
societies can not endure 62
societies can not escape 70
societies can not ignore 52
societies can not remain 51
societies can not simply 62
societies did not accept 85
societies did not always 136
societies did not become 101
societies did not emerge 43
societies did not escape 49
societies did not evolve 74
societies did not extend 57
societies did not follow 59
societies did not result 45
societies did not suffer 40
societies does not depend 79
societies does not exceed 61
societies does not permit 51
societies for all manner 155
societies for long periods 42
societies for that matter 106
societies for two reasons 94
societies has not always 45
societies may not always 50
societies one with another 51
societies that are active 44
societies that are almost 41
societies that are already 525
societies that are becoming 208
societies that are better 49
societies that are called 49
societies that are clearly 45
societies that are deeply 177
societies that are emerging 91
societies that are engaged 56
societies that are fairly 55
societies that are formed 95
societies that are heavily 52
societies that are highly 696
societies that are likely 72
societies that are marked 54
societies that are neither 282
societies that are stable 83
societies that are unable 73
societies that are wholly 57
societies that are widely 43
societies that can afford 130
societies that cut across 63
societies that did without 154
societies that had already 169
societies that had arisen 49
societies that had become 145
societies that had formed 82
societies that had little 175
societies that had passed 58
societies that they should 250
societies they are studying 82
societies they had formed 47
societies was not always 67
societies was not merely 41
societies was not simply 47
societies with and without 295
societies with low levels 356
societies with one another 376
societies with weak states 61
sojourned for long periods 41
solemnity and was laughing 59
solemnity and with sullen 51
solemnity that was almost 93
solicited for his opinion 45
solicited for his pardon 174
solicited for this volume 135
solicited his own recall 49
solicited that they should 40
solicitor and his client 898
solicitor and own client 1016
solicitor for any person 84
solicitor for his client 92
solicitor for his opinion 61
solicitor who had charge 40
solicitor who had worked 47
soliloquy and with unction 143
solitaire that she always 79
someplace and get something 41
someplace new and exciting 55
sometimes all too clearly 57
sometimes all too obvious 67
sometimes and not always 149
sometimes are not clearly 56
sometimes are not enough 248
sometimes are not readily 51
sometimes ask for advice 41
sometimes bad things happen 370
sometimes but not always 7784
sometimes can and should 42
sometimes can not accept 65
sometimes can not afford 246
sometimes can not answer 48
sometimes can not convey 79
sometimes can not decide 74
sometimes can not define 76
sometimes can not escape 68
sometimes can not handle 77
sometimes can not obtain 45
sometimes can not realize 56
sometimes can not recall 57
sometimes can not resist 381
sometimes con our voyage 60
sometimes did not accept 115
sometimes did not amount 156
sometimes did not answer 121
sometimes did not arrive 224
sometimes did not attend 47
sometimes did not exceed 189
sometimes did not finish 65
sometimes did not follow 114
sometimes did not happen 82
sometimes did not insist 50
sometimes did not listen 62
sometimes did not matter 43
sometimes did not mention 43
sometimes did not notice 168
sometimes did not realize 117
sometimes did not report 48
sometimes did not return 416
sometimes does not affect 48
sometimes does not afford 347
sometimes does not amount 82
sometimes does not answer 85
sometimes does not arrive 44
sometimes does not become 115
sometimes does not exceed 255
sometimes does not extend 102
sometimes does not follow 212
sometimes does not happen 367
sometimes does not matter 292
sometimes does not permit 103
sometimes does not propel 40
sometimes does not realize 125
sometimes does not result 55
sometimes does not return 162
sometimes does not violate 89
sometimes fly for relief 66
sometimes for both reasons 94
sometimes for long periods 2761
sometimes for ten pounds 124
sometimes for that portion 101
sometimes for two nights 88
sometimes goes far beyond 67
sometimes going far beyond 48
sometimes had his doubts 98
sometimes had that effect 131
sometimes had them before 117
sometimes had this effect 87
sometimes has his doubts 190
sometimes has its origin 183
sometimes has its source 40
sometimes has that effect 164
sometimes has this effect 106
sometimes hear them called 53
sometimes its own reward 148
sometimes lead him astray 277
sometimes lead one astray 70
sometimes lead you astray 41
sometimes led him astray 948
sometimes led him beyond 44
sometimes led them astray 184
sometimes let his feelings 41
sometimes lie long enough 117
sometimes long and narrow 209
sometimes long and tedious 162
sometimes low and slight 49
sometimes may not afford 144
sometimes mean that manner 74
sometimes met with amongst 126
sometimes met with hounds 143
sometimes met with little 86
sometimes neat and almost 57
sometimes not far enough 203
sometimes not too subtle 64
sometimes not too subtly 40
sometimes old men turned 51
sometimes one can detect 69
sometimes one can hardly 83
sometimes put off dressing 53
sometimes put them through 48
sometimes ran with supple 245
sometimes red and yellow 75
sometimes rings with shrill 48
sometimes run with memory 92
sometimes sang and danced 50
sometimes sat and talked 41
sometimes say that actors 85
sometimes say that fiction 96
sometimes say that someone 77
sometimes say that something 52
sometimes see are almost 139
sometimes see her twelfth 259
sometimes see one another 74
sometimes see them deduce 54
sometimes see things double 42
sometimes see too little 98
sometimes see with little 91
sometimes set with jewels 120
sometimes she had thought 77
sometimes she was afraid 211
sometimes she was almost 108
sometimes she was called 95
sometimes she was driven 56
sometimes she was forced 72
sometimes she was locked 68
sometimes she was lonely 63
sometimes she was silent 52
sometimes she was unable 83
sometimes sit and wonder 190
sometimes tear one another 298
sometimes ten and twelve 62
sometimes that does happen 51
sometimes that she should 76
sometimes that they should 88
sometimes that was enough 105
sometimes that you should 83
sometimes they are absent 235
sometimes they are afraid 131
sometimes they are almost 494
sometimes they are annual 78
sometimes they are barely 47
sometimes they are better 318
sometimes they are boiled 60
sometimes they are bright 64
sometimes they are broken 157
sometimes they are buried 68
sometimes they are called 1373
sometimes they are caught 202
sometimes they are caused 136
sometimes they are changed 60
sometimes they are chosen 82
sometimes they are clearly 131
sometimes they are closed 108
sometimes they are created 73
sometimes they are curved 218
sometimes they are deeply 63
sometimes they are denied 44
sometimes they are double 170
sometimes they are driven 184
sometimes they are fairly 47
sometimes they are filled 150
sometimes they are forced 829
sometimes they are formed 218
sometimes they are greatly 93
sometimes they are hardly 98
sometimes they are hidden 425
sometimes they are higher 98
sometimes they are highly 216
sometimes they are hollow 45
sometimes they are indeed 59
sometimes they are issued 53
sometimes they are joined 121
sometimes they are killed 163
sometimes they are larger 134
sometimes they are linked 62
sometimes they are listed 54
sometimes they are little 111
sometimes they are marked 215
sometimes they are merely 626
sometimes they are narrow 54
sometimes they are needed 69
sometimes they are neither 289
sometimes they are obvious 43
sometimes they are openly 43
sometimes they are partly 73
sometimes they are passed 45
sometimes they are placed 560
sometimes they are pretty 90
sometimes they are purely 87
sometimes they are pushed 46
sometimes they are raised 64
sometimes they are richly 51
sometimes they are serious 90
sometimes they are served 54
sometimes they are severe 58
sometimes they are shaped 58
sometimes they are silent 66
sometimes they are simple 142
sometimes they are simply 1357
sometimes they are special 54
sometimes they are spoken 159
sometimes they are stated 40
sometimes they are subtle 61
sometimes they are termed 55
sometimes they are thought 81
sometimes they are treated 234
sometimes they are turned 101
sometimes they are unable 203
sometimes they are united 267
sometimes they are useful 121
sometimes they are wholly 105
sometimes they are widely 46
sometimes they are without 68
sometimes they are worked 86
sometimes they are yellow 50
sometimes they can become 132
sometimes they can hardly 92
sometimes they can scarce 90
sometimes they cut across 50
sometimes they get better 40
sometimes they get caught 58
sometimes they get pretty 126
sometimes they had little 41
sometimes they may become 96
sometimes they may chance 57
sometimes they may happen 82
sometimes they may simply 47
sometimes thin and watery 90
sometimes things are better 103
sometimes this can happen 47
sometimes this can result 40
sometimes this does happen 101
sometimes try with fierce 52
sometimes use this phrase 67
sometimes was not enough 200
sometimes with but little 118
sometimes with but slight 45
sometimes with her brother 251
sometimes with her clothes 102
sometimes with her family 53
sometimes with her little 42
sometimes with her serious 58
sometimes with her sister 241
sometimes with his brother 248
sometimes with his family 338
sometimes with his friend 184
sometimes with his sister 178
sometimes with his younger 44
sometimes with long periods 87
sometimes with one another 256
sometimes with one banker 139
sometimes with one parent 42
sometimes with one person 81
sometimes with that emblem 76
sometimes with too little 138
sometimes you are afraid 56
sometimes you are better 90
sometimes you are called 42
sometimes you are forced 95
sometimes you are unable 40
sometimes you can almost 59
sometimes you can figure 52
sometimes you can forget 54
sometimes you can hardly 151
sometimes you can simply 49
sometimes you get caught 91
sometimes you get something 66
sometimes you may choose 62
sometimes you may prefer 46
sometimes you may wonder 40
sometimes you say something 59
sometimes you see something 60
somewhere and are hidden 40
somewhere and did something 60
somewhere and doing something 313
somewhere and get something 238
somewhere and see something 96
somewhere and then return 56
somewhere and with someone 81
somewhere men are laughing 538
somewhere near its center 180
somewhere near its middle 181
somewhere near its normal 49
somewhere near new orleans 71
somewhere near that figure 85
somewhere new and exciting 87
somewhere not far behind 79
somewhere not far beyond 62
somewhere she had broken 58
somewhere she had learned 41
somewhere that men forget 145
somewhere that one should 95
somewhere that you should 216
somewhere with his family 74
soothsayer who had warned 44
sophomore year and became 45
sorcerers who had caused 74
sorrowful and yet always 53
sorrowful for this matter 53
sorrowful man that broods 40
souvenirs for his family 53
sovereign and all nations 114
sovereign and her family 44
sovereign and his agents 102
sovereign and his barons 108
sovereign and his brother 183
sovereign and his family 1978
sovereign and his fellow 144
sovereign and his friend 134
sovereign and his guests 41
sovereign and his native 169
sovereign and his nobles 253
sovereign and his policy 85
sovereign and his vassal 107
sovereign and its vassal 70
sovereign and not merely 102
sovereign and one shilling 66
sovereign being has formed 76
sovereign can not govern 42
sovereign can not impose 119
sovereign can not justly 52
sovereign does not attend 62
sovereign does not govern 40
sovereign for her relief 45
sovereign god who created 69
sovereign had but little 75
sovereign may not permit 70
sovereign may not ratify 78
sovereign that they should 87
sovereign they had chosen 56
sovereign use and virtue 65
sovereign was his client 64
sovereign was not always 52
sovereign was not averse 139
sovereign was not indeed 61
sovereign was now called 181
sovereign who had already 86
sovereign who had become 159
sovereign who had broken 61
sovereign who has always 55
sovereign who has merely 56
sovereign who now filled 61
sovereign who was guilty 97
sovereign who was reigning 50
sovereign who was unable 52
spaceship that can travel 44
spaceship that had landed 46
spaceship that has landed 48
spattered with red stains 49
specialist art and design 56
specialist can and should 48
specialist can not afford 56
specialist did not dilate 60
specialist for his opinion 48
specialist who can advise 86
specialist who can assist 64
specialist who had become 41
specialist who had helped 75
specialist who had served 104
specialist who had treated 163
specialist who had worked 223
specialist who has access 50
specialist who has become 42
specialist who has learned 43
specialist who has taught 43
specialist who has treated 42
specialist who has worked 260
specialist who was called 132
specifics did not matter 56
specifics for any disease 71
specifics for this disease 103
specified area all claims 58
specified does not exceed 68
specified for all values 49
specified for each column 93
specified for each course 51
specified for each design 46
specified for each device 44
specified for each domain 44
specified for each member 88
specified for each module 45
specified for each object 84
specified for each person 47
specified for each section 66
specified for each sector 63
specified for each source 46
specified for each system 81
specified for that column 57
specified for that feature 42
specified for this feature 95
specified for this system 56
specified how they should 53
specified row and column 1337
specified that all future 40
specified that all powers 60
specified that any future 43
specified that any person 112
specified that each member 76
specified that one should 40
specified that she should 147
specified that she wanted 117
specified that they should 961
specified that they wanted 236
specified that they wished 41
specified that this should 158
specified that you should 54
specified that you wanted 105
specified with any degree 158
specifies how they should 141
specifies that all values 115
specifies that any person 278
specifies that each member 52
specifies that each person 88
specifies that one should 258
specifies that they should 507
specifies that this should 151
specifies that you should 162
specifies who can access 139
specimens are being tested 103
specimens are not always 286
specimens are not common 185
specimens are not likely 62
specimens are not readily 112
specimens are now before 103
specimens are now extant 42
specimens are then placed 223
specimens are then tested 106
specimens are then washed 76
specimens are too poorly 98
specimens can not always 52
specimens did not differ 103
specimens did not exceed 140
specimens does not differ 42
specimens does not exceed 92
specimens does not permit 71
specimens for each sample 52
specimens for his museum 659
specimens for long periods 41
specimens for sir joseph 115
specimens may not always 50
specimens that are almost 127
specimens that are likely 85
specimens that are tested 60
specimens that now remain 41
specimens they are almost 108
specimens with and without 1863
spectacle did not affect 78
spectacle did not strike 43
spectacle not with vulgar 104
spectacle that has become 48
spectacle that has seldom 136
spectacle that lay before 168
spectacle that was placed 60
spectacle they had created 41
spectacle was not merely 53
spectacle was not without 69
spectacle wee all beheld 52
spectator and art object 46
spectator and not indeed 408
spectator can not become 49
spectator can not behold 52
spectator can not expect 49
spectator can not ignore 61
spectator can not realize 102
spectator does not become 40
spectator does not expect 84
spectator does not forget 49
spectator does not notice 117
spectator does not simply 43
spectator that this valley 85
speculate that this effect 169
speculate that this factor 56
speculate that this feature 47
speculate that this latter 111
speculate that this occurs 66
speculate that this result 111
speculate that this system 52
speculate why this should 214
speculate with any degree 142
spherical and are called 40
spherical with its center 48
spiritual and lay leaders 151
spiritual and not bodily 138
spiritual and not carnal 736
spiritual and not merely 355
spiritual and not simply 48
spiritual being that exists 43
spiritual death and rebirth 1398
spiritual eating and drinking 1658
spiritual head and teacher 44
spiritual idea that lights 50
spiritual joy and sorrow 65
spiritual joy and strength 52
spiritual law and divine 43
spiritual man may snatch 49
spiritual men and causes 152
spiritual than her sister 150
spiritual that they hardly 43
spiritual things are better 70
splinters with his cannon 43
spokesman for his brother 103
spokesman for his creator 50
spokesman for his family 75
spokesman for his fellow 800
spokesman for new england 242
spokesman for this faction 52
spokesman for this policy 62
spokesman for this school 183
spokesmen for both groups 42
spokesmen for new england 86
spokesmen for this school 55
sportsman who can afford 54
sportsman who had killed 106
sportsman who has hunted 60
sportsman who has killed 40
sportsmen who had hunted 42
sprightly kid was bounding 206
springboard for his attack 44
springboard for his career 61
springboard for his future 41
sprinkled them with pepper 48
sprinkled them with sacred 49
sprinkled with his brother 64
sprinkled with red pepper 228
sprinkled with red powder 115
sprinkled with this blushing 98
sputtered and then roared 40
squabbled with one another 455
squabbles with one another 103
squadrons and one flight 56
squadrons had not joined 52
squatters who had already 62
squatters who had pulled 43
stability and dna repair 60
stability and its effect 63
stability and its future 60
stability and low levels 79
stability and low thermal 114
stability and too little 46
stability are not always 68
stability are not likely 48
stability can not always 68
stability did not depend 66
stability did not return 144
stability does not always 111
stability does not depend 367
stability for all values 78
stability for her family 44
stability for his family 107
stability for long periods 236
stability for this system 64
stability for two reasons 70
stability may not always 77
stability that are almost 139
stability that had eluded 129
stability that had marked 66
stability that was needed 44
stability was not always 70
stability with and without 86
stabilize and then reduce 127
stabilize for long periods 78
stabilizing and then reducing 41
staccatos that they forget 78
staggered his way through 85
staggered with his burden 74
stagnation and low prices 45
staircase and its landings 55
staircase and out through 146
staircase and saw louisa 44
staircase and was helped 40
staircase and was viscid 153
staircase has two landings 41
staircase hung with sombre 49
staircase that led upward 93
staircase was too narrow 109
staircase with its carved 202
staircase with two landings 41
stalemate was not broken 72
stammered and was silent 77
stammered her way through 44
stammered his way through 198
stammered out his excuse 57
standards and are likely 56
standards and has become 72
standards and his actual 64
standards and its methods 55
standards and low prices 51
standards and new methods 86
standards and new values 78
standards and not merely 76
standards and not simply 58
standards and our trivial 56
standards and they should 87
standards are and should 52
standards are being changed 42
standards are being created 110
standards are being eroded 50
standards are being raised 352
standards are being upheld 130
standards are being worked 78
standards are far higher 120
standards are for public 54
standards are low enough 89
standards are met through 64
standards are not always 1295
standards are not changed 93
standards are not clearly 153
standards are not created 77
standards are not enough 436
standards are not likely 327
standards are not merely 137
standards are not needed 108
standards are not obeyed 51
standards are not raised 63
standards are not reached 109
standards are not readily 157
standards are not simply 126
standards are not stable 46
standards are not static 275
standards are not strict 73
standards are not upheld 51
standards are not useful 57
standards are not widely 132
standards are not without 75
standards are now becoming 40
standards are now emerging 43
standards are now widely 58
standards are real enough 45
standards are set higher 119
standards are set through 107
standards are set without 89
standards are then placed 40
standards are too severe 43
standards are too strict 162
standards can and should 308
standards can not always 206
standards can not simply 64
standards did not always 132
standards did not become 43
standards did not differ 72
standards did not permit 79
standards did not result 42
standards die and vanish 68
standards does not affect 46
standards does not always 102
standards does not depend 71
standards does not ensure 71
standards does not square 96
standards does not violate 85
standards for all direct 91
standards for all future 140
standards for all grades 43
standards for all groups 74
standards for all levels 129
standards for all member 58
standards for all nations 83
standards for all peoples 78
standards for all phases 99
standards for all public 232
standards for all pupils 217
standards for all school 66
standards for all states 103
standards for all waters 56
standards for both groups 50
standards for both public 157
standards for each course 46
standards for each person 42
standards for each school 60
standards for each source 57
standards for his family 44
standards for his pupils 45
standards for its member 130
standards for law school 54
standards for new building 55
standards for new houses 80
standards for new plants 248
standards for one another 50
standards for our public 55
standards for real estate 148
standards for that matter 60
standards for this system 49
standards for two reasons 96
standards for use aboard 44
standards had not changed 141
standards may not always 207
standards set for drinking 104
standards set for public 137
standards set out therein 76
standards that all states 43
standards that are agreed 90
standards that are almost 67
standards that are already 466
standards that are becoming 54
standards that are beyond 394
standards that are clearly 173
standards that are common 195
standards that are created 76
standards that are deemed 105
standards that are emerging 78
standards that are higher 827
standards that are highly 130
standards that are issued 51
standards that are likely 235
standards that are linked 47
standards that are listed 46
standards that are merely 62
standards that are needed 265
standards that are neither 223
standards that are public 48
standards that are readily 60
standards that are rooted 40
standards that are shared 138
standards that are taught 41
standards that are thought 53
standards that are unique 69
standards that are useful 161
standards that are widely 400
standards that cut across 169
standards that far exceed 71
standards that had already 77
standards that had become 134
standards that had marked 40
standards that may affect 112
standards that may become 41
standards that may differ 48
standards that mean something 47
standards that she obeyed 44
standards that they expect 109
standards that they follow 46
standards that they impose 45
standards that they should 116
standards that you expect 76
standards that you should 111
standards they are likely 51
standards they can expect 43
standards they had learned 67
standards was not always 48
standards was not enough 44
standards with and without 46
standards with one another 86
startlingly new and strange 42
starvation for his family 141
starvation for long periods 136
starvation was not enough 42
statehood for new mexico 1820
statehood with new mexico 91
statement and his letter 40
statement and its effect 76
statement and its impact 130
statement and its object 86
statement and its various 54
statement and not merely 133
statement and not simply 49
statement and see whether 66
statement and tax return 134
statement and that render 269
statement and then answer 91
statement and then assert 55
statement and then circle 345
statement and then decide 91
statement and then follow 53
statement and then return 57
statement and then turned 45
statement and was assuming 83
statement and you should 48
statement are not always 50
statement can and should 92
statement can not always 123
statement can not become 51
statement can not exceed 87
statement can not simply 73
statement did not accord 51
statement did not affect 118
statement did not amount 197
statement did not become 118
statement did not clearly 49
statement did not commit 66
statement did not comply 49
statement did not convey 55
statement did not differ 51
statement did not escape 78
statement did not fairly 624
statement did not intend 50
statement did not mention 589
statement did not relate 70
statement did not result 57
statement did not settle 42
statement did not square 41
statement did not strike 62
statement did not violate 173
statement does not accord 263
statement does not affect 500
statement does not affirm 50
statement does not afford 61
statement does not always 317
statement does not amount 179
statement does not answer 219
statement does not assert 209
statement does not assign 65
statement does not assume 88
statement does not become 258
statement does not clearly 107
statement does not commit 96
statement does not comply 176
statement does not convey 279
statement does not define 184
statement does not depend 611
statement does not derive 51
statement does not differ 182
statement does not entail 272
statement does not exceed 54
statement does not extend 65
statement does not fairly 45
statement does not follow 472
statement does not ignore 107
statement does not intend 115
statement does not itself 95
statement does not matter 171
statement does not measure 46
statement does not mention 429
statement does not merely 137
statement does not modify 56
statement does not negate 94
statement does not permit 118
statement does not refute 52
statement does not relate 320
statement does not remove 86
statement does not render 78
statement does not report 113
statement does not result 99
statement does not return 275
statement does not settle 48
statement does not simply 132
statement does not square 92
statement does not strike 49
statement does not violate 93
statement does not wholly 41
statement for all periods 129
statement for all values 61
statement for any number 59
statement for each fiscal 43
statement for each sector 58
statement for its annual 67
statement for that matter 55
statement for this section 71
statement for two reasons 293
statement goes far beyond 132
statement had its effect 54
statement has its origin 42
statement has not always 77
statement has not become 58
statement has not changed 80
statement has now become 59
statement may mean something 45
statement may not always 158
statement may not delude 52
statement may not exceed 75
statement she had already 60
statement that all bodies 127
statement that all humans 52
statement that all matter 69
statement that all mental 46
statement that all nations 52
statement that all ravens 66
statement that any member 58
statement that any number 42
statement that any person 252
statement that any united 45
statement that are useful 51
statement that can handle 43
statement that can hardly 98
statement that can safely 75
statement that each member 65
statement that each person 153
statement that god became 40
statement that god created 623
statement that god creates 70
statement that god exists 416
statement that god rested 60
statement that god reveals 78
statement that goes beyond 681
statement that goes something 79
statement that had already 68
statement that had become 51
statement that had caused 52
statement that has already 210
statement that has become 522
statement that has caused 84
statement that has proved 41
statement that her brother 82
statement that her family 73
statement that her sister 183
statement that his brother 241
statement that his client 78
statement that his family 116
statement that his friend 78
statement that his labors 51
statement that his master 77
statement that his object 47
statement that his office 52
statement that his second 85
statement that his sister 112
statement that his system 47
statement that his troops 64
statement that its object 48
statement that man always 44
statement that man should 73
statement that men should 79
statement that not enough 50
statement that one object 57
statement that one person 170
statement that one should 630
statement that our troops 58
statement that she always 93
statement that she needed 72
statement that she should 112
statement that she thought 179
statement that she wanted 307
statement that she wished 87
statement that she wishes 75
statement that sir william 72
statement that that person 42
statement that they agreed 65
statement that they always 51
statement that they intend 85
statement that they should 465
statement that they thought 54
statement that they wanted 198
statement that they wished 92
statement that this amount 59
statement that this christ 57
statement that this disease 56
statement that this letter 59
statement that this person 137
statement that this policy 57
statement that this second 47
statement that this should 44
statement that two events 124
statement that was almost 77
statement that was already 47
statement that was clearly 64
statement that was created 44
statement that was highly 92
statement that was issued 416
statement that was neither 135
statement that was quoted 129
statement that was signed 81
statement that was untrue 59
statement that was widely 196
statement that you created 163
statement that you intend 363
statement that you should 254
statement that you wanted 42
statement was being issued 54
statement was not always 73
statement was not denied 133
statement was not enough 401
statement was not hearsay 283
statement was not issued 147
statement was not likely 80
statement was not merely 226
statement was not needed 54
statement was not proved 46
statement was not signed 107
statement was not simply 68
statement was not untrue 45
statement was not wholly 161
statement was not without 257
statement was put before 49
statement was then issued 110
statement was too special 66
statement was too sweeping 76
statement was yet another 42
statement with and without 83
statement with any degree 82
statement with his earlier 60
statement with his income 109
statement with his return 164
statement with its return 127
statement you are likely 78
statement you saw earlier 89
stateroom had its couple 53
statesman and his barber 49
statesman and his family 49
statesman and not merely 43
statesman can not afford 106
statesman can not escape 83
statesman can not safely 45
statesman for all future 68
statesman may set fences 50
statesman than his patron 93
statesman that was always 45
statesman was now entering 48
statesman who for twenty 40
statesman who had already 110
statesman who had always 303
statesman who had become 58
statesman who had created 48
statesman who had failed 49
statesman who had fallen 47
statesman who had filled 73
statesman who had fought 79
statesman who had guided 65
statesman who had helped 77
statesman who had passed 67
statesman who had placed 50
statesman who had played 130
statesman who had proved 63
statesman who had served 379
statesman who had signed 55
statesman who had worked 44
statesman who has already 89
statesman who has fallen 51
statesman who has filled 107
statesman who has gained 75
statesman who has passed 62
statesman who has served 48
statesman who has spoken 41
statesman who has thought 45
statesman who may detect 47
statesman who was always 87
statesman who was called 47
statesman who was likely 47
statesman who was neither 71
statesman yet has thought 49
statesmen are not always 122
statesmen can not afford 115
statesmen did not accept 53
statesmen did not always 46
statesmen did not realize 67
statesmen may not always 47
statesmen that they should 62
statesmen who are called 133
statesmen who had already 149
statesmen who had become 49
statesmen who had charge 50
statesmen who had helped 80
statesmen who had little 87
statesmen who had served 135
statesmen who had signed 79
statesmen who had worked 52
statewide gay and lesbian 115
stationary and are forced 137
stationary and death phases 150
stationary and one mobile 46
stationary and one rotating 254
stationary for long enough 162
stationary for long periods 2401
stationery and art supply 124
stationery for its clerks 64
statistic and its sampling 335
statistic does not depend 364
statistic does not exceed 458
statistic does not follow 157
statistic does not reject 47
statistic for each sample 334
statistic for this sample 103
statistic has not changed 61
statistic has one degree 149
statistic with one degree 515
statutory does not become 271
statutory law and common 407
statutory old age pension 63
steadiness than our troops 44
steersman dug his paddle 115
stepfather and her brother 44
stepfather and his brother 99
stepfather and his family 97
stepmother and her brother 65
stepmother and her family 92
stepmother and her sister 119
stepmother and his sister 164
stereotype both its fixity 50
stereotype does not always 41
stereotype that all blacks 65
stereotype that all indians 41
stereotype that has become 49
sterility does not result 54
stiffened and she looked 59
stiffened and she turned 50
stiffness and its narrow 51
stiffness and low thermal 48
stiffness and low weight 227
stiffness does not depend 43
stiffness with low weight 45
stillness that had fallen 354
stillness that has fallen 43
stillness that now reigns 40
stillness that was almost 155
stillness that was beyond 75
stillness that was broken 63
stillness was all around 83
stillness was not broken 110
stillness was now imposing 50
stimulate and not enough 44
stimulate him and assist 43
stimulate his own thought 93
stimulate new and better 102
stimulating but not always 44
stipulate how they should 44
stipulate that any person 109
stipulate that one should 44
stipulate that she should 115
stipulate that they should 668
stipulate that this should 123
stipulate that you should 82
stipulating for any return 72
stipulating that any person 47
stipulating that any wagons 55
stipulating that his entire 54
stipulating that she should 551
stipulating that they should 2851
stipulating that this should 52
stoniness that was gathering 47
stopcocks are then closed 164
stopcocks are then opened 43
straddled him and guided 53
straddled him and pulled 45
stratagem did not escape 84
stratagem had its effect 106
strategic area and placed 62
streetcar and bus routes 42
streetcar and bus system 51
strengthening and not weakening 99
strengthening his own faction 93
strengthening his own forces 44
strengthening with his strength 187
strengthening with its strength 207
strengthening with our strength 132
strengthens all our active 53
strengthens its own muscle 49
strengthens with his strength 1375
strengthens with his utmost 40
strengthens with its strength 244
strengthens with our strength 414
strenuous and not always 46
stressful and can result 46
stressful and may result 48
stressful for all family 50
stressful for one person 602
stretched and then return 41
stretched but not broken 108
stretched far out before 43
stretched far out beyond 87
stretched for two blocks 87
stretched her arm across 324
stretched her arm around 113
stretched her arm through 48
stretched her arm toward 174
stretched her head toward 50
stretched his arm across 2037
stretched his arm around 331
stretched his arm before 129
stretched his arm behind 72
stretched his arm through 91
stretched his arm toward 361
stretched his arm upward 41
stretched his arm wearily 54
stretched his head toward 95
stretched his head upward 61
stretched his leg across 52
stretched its arm across 70
stretched long and lonely 43
stretched long and narrow 133
stretched one arm across 117
stretched one arm toward 46
stretched out all around 583
stretched out and almost 57
stretched out and around 61
stretched out and asleep 120
stretched out and became 244
stretched out and become 40
stretched out and caught 233
stretched out and closed 1030
stretched out and expiring 41
stretched out and fallen 41
stretched out and firmly 47
stretched out and folded 58
stretched out and kicked 120
stretched out and lifted 53
stretched out and looked 264
stretched out and nailed 383
stretched out and opened 171
stretched out and pegged 97
stretched out and picked 84
stretched out and pinned 94
stretched out and placed 328
stretched out and pointing 167
stretched out and pulled 498
stretched out and raised 264
stretched out and reached 142
stretched out and rested 237
stretched out and rolled 190
stretched out and seemed 87
stretched out and sighed 105
stretched out and sleeping 230
stretched out and stared 178
stretched out and thinned 62
stretched out and touching 125
stretched out and turned 209
stretched out and upward 45
stretched out and waited 99
stretched out and yawned 162
stretched out dead before 53
stretched out far behind 112
stretched out far beyond 277
stretched out far enough 70
stretched out for almost 117
stretched out for another 269
stretched out for blocks 55
stretched out for something 41
stretched out for twenty 96
stretched out her chubby 41
stretched out her dainty 41
stretched out her feeble 41
stretched out her gloved 161
stretched out her greedy 56
stretched out her little 815
stretched out her lovely 79
stretched out her pretty 160
stretched out her skinny 70
stretched out his booted 106
stretched out his brawny 82
stretched out his bridle 40
stretched out his chubby 54
stretched out his elbows 66
stretched out his feeble 103
stretched out his gloved 146
stretched out his golden 54
stretched out his honest 90
stretched out his joined 44
stretched out his little 1598
stretched out his mighty 158
stretched out his muzzle 57
stretched out his pinions 51
stretched out his pretty 51
stretched out his robust 70
stretched out his sinewy 57
stretched out his skinny 149
stretched out his stride 48
stretched out his wasted 76
stretched out its boughs 81
stretched out its little 367
stretched out long before 41
stretched out long enough 108
stretched out with offers 54
stretched out with sticks 372
stretched them out before 84
stretched them out toward 113
stretched too far beyond 41
stretcher and its burden 66
stretcher was being loaded 41
stretches far her silver 126
stretches for two blocks 47
stretches his arm across 52
stretches his arm toward 62
stretches out all around 85
stretches out far beyond 203
stretches out her little 53
stretches out his little 581
stretches out its greedy 67
