sable fruit scattered by 68
social power available to 86
social power exercised by 156
social power generated by 42
social power necessary to 107
social power structure in 114
social power structure of 109
social power throughout the 57
social rhythm disruption in 121
social roles allocated to 56
social roles available in 68
social roles available to 512
social roles necessary to 43
social roles performed by 237
social roles throughout the 92
social scene throughout the 41
social setting conducive to 78
social setting dominated by 52
social space available to 150
social space inhabited by 72
social space necessary to 40
social state necessary to 68
social tasks confronting the 43
social views expressed in 101
social world consisted of 60
social world continues to 73
social world described by 72
social world dominated by 215
social world envisioned by 55
social world inhabited by 240
social world populated by 72
social world surrounding the 141
soils found throughout the 52
soils occur throughout the 88
soils under conditions of 268
soils where irrigation is 50
soils which developed on 147
solar cells connected in 146
solar cells deposited on 175
solar cells expensive to 48
solar cycle modulation of 67
solar light reflected by 80
solar light scattered by 66
solar power generation in 62
solar power generation is 80
solar power satellite is 55
solar radar astronomy is 62
solid angles contained by 57
solid angles subtended at 174
solid angles subtended by 599
solid arrow indicates the 341
solid basic knowledge of 67
solid black indicates the 85
solid boxes represent the 72
solid curve describes the 80
solid curve indicates the 535
solid curve represent the 68
solid drugs dispersed in 62
solid front presented by 223
solid inner conductor of 48
solid legal framework of 52
solid lines indicates the 106
solid lines represent an 70
solid lines represent the 8559
solid phase consisted of 56
solid phase extraction in 59
solid phase extraction is 97
solid phase extraction of 224
solid phase extraction on 90
solid phase extraction or 65
solid phase extraction to 52
solid phase suspended in 41
solid phase transition at 84
solid phase transition in 123
solid phase transition is 77
solid phase transition of 87
solid state chemistry in 51
solid state chemistry is 95
solid state chemistry of 172
solid state circuitry is 54
solid state circuitry to 43
solid state detectors in 104
solid state detectors is 105
solid state detectors to 94
solid state structure is 54
solid state structure of 459
solid stone foundation is 66
solid stone structure of 72
solid under conditions of 124
solid waste collected by 84
solid waste collected in 125
solid waste collection in 255
solid waste collection is 170
solid waste collection or 59
solid waste continues to 44
solid waste delivered to 58
solid waste deposited in 47
solid waste generated at 94
solid waste generated by 767
solid waste generated in 2518
solid waste generated is 127
solid waste generation by 51
solid waste generation in 220
solid waste generation is 138
solid waste landfills in 166
solid waste landfills is 102
solid waste landfills or 88
solid waste landfills to 49
solid waste originating in 46
solid waste production in 107
solid waste production is 64
solid which dissolves in 466
solid which separates is 282
solid while maintaining the 130
solid white substance is 45
solid working knowledge of 1533
solve every appearance by 45
solve large instances of 86
solving model described in 99
solving model presented in 203
solving under conditions of 361
sonic booms generated by 167
souls allow themselves to 47
souls finding themselves in 40
souls found themselves in 43
souls truly converted to 46
sound banking practices in 190
sound banking traditions by 42
sound basic knowledge of 1041
sound could penetrate the 139
sound could penetrate to 44
sound echoed throughout the 883
sound echoes throughout the 82
sound echoing throughout the 228
sound field generated by 310
sound legal discretion of 406
sound legal knowledge of 46
sound legal principle by 89
sound level generated by 76
sound level throughout the 70
sound moral character in 42
sound moral sentiment in 54
sound party candidate to 67
sound power generated by 175
sound quite different if 121
sound quite different in 293
sound quite different to 238
sound quite plausible to 49
sound reason convinces us 91
sound reason pronounce of 47
sound under conditions of 48
sound views enunciated in 41
sound waves generated at 225
sound waves generated by 1836
sound waves generated in 359
sound waves impressed on 42
sound waves inaudible to 43
sound waves originating at 93
sound waves originating in 112
sound waves penetrate the 90
sound waves propagate in 274
sound waves propagating in 482
sound waves reflected by 165
sound waves stimulate the 220
sound waves throughout the 95
sound which announced the 40
sound which described the 59
sound which disturbed the 143
sound which expresses the 41
sound which indicated the 43
sound which indicates the 62
sound which modulated so 72
sound which resembled the 241
sound which resembles the 194
sound which separates the 118
sound which suggested the 45
sound whose frequency is 596
sound whose intensity is 371
sound working knowledge of 4186
space after completion of 42
space could chronicle the 49
space curve generated by 65
space rests altogether on 42
space still available in 76
space still available on 57
space still continues the 87
space under conditions of 307
space where knowledge is 40
space which comprises the 55
space which contained the 89
space which describes the 117
space which determine the 46
space which indicates the 52
space which minimizes the 50
space which preserves the 52
space which represent the 100
space which satisfies the 187
space which separated it 118
space which separated the 936
space which separated us 137
space which separates it 229
space which separates the 2120
space which separates us 375
space which stretches to 55
space which surrounds it 420
space which surrounds the 912
space which surrounds us 217
space which underlies the 75
space while maintaining the 184
space whose curvature is 108
space whose existence is 41
space whose structure is 73
space would certainly be 93
space would naturally be 54
spare parts available at 46
spare parts available in 133
spare parts available to 184
spare parts inventory is 189
spare parts inventory of 70
spare parts inventory to 103
spare parts necessary to 557
spare parts throughout the 53
spasm which convulses the 78
speaking about themselves as 92
speaking about themselves in 85
speaking negro societies of 47
speaking people continued to 123
speaking people throughout the 1196
speaking tours throughout the 522
speaking under conditions of 50
speaking where eloquence is 41
speaking world throughout the 52
speaks quite correctly of 46
speaks quite generally of 108
speaks quite naturally of 87
speaks rather favorably of 44
speaks rather slightingly of 216
speed limit throughout the 103
speed under conditions of 132
speed which surprised me 47
speed while maintaining the 108
spell quite correctly in 61
spell words correctly in 328
spell words correctly is 42
spell words correctly on 47
spend every afternoon at 98
spend every afternoon in 114
spend fewer resources on 73
spend large resources on 56
spend money allocated to 50
spend money liberally in 52
spent every afternoon at 163
spent every afternoon in 221
spent every christmas at 43
spent hours speculating on 88
spent money liberally in 47
spent money liberally on 77
spent under conditions of 157
spent viewing television is 58
sperm cells contained in 42
spike which completed the 86
spire which surmounts it 66
spire which surmounts the 70
split which developed in 55
split which separates the 50
spoke about conditions in 64
spoke about themselves as 192
spoke quite naturally of 100
spoke rather favorably of 53
spoke rather slightingly of 224
spoke rather wistfully of 45
sponge could afterward be 44
sport which consisted in 42
spots which represent the 107
spots which separated the 59
spread about throughout the 50
spread alarm throughout the 998
spread beneath gibraltar to 581
spread chaos throughout the 110
spread deadly abundance of 81
spread easily throughout the 69
spread first throughout the 147
spread gloom throughout the 52
spread hands testifies to 88
spread havoc throughout the 401
spread islam throughout the 265
spread later throughout the 92
spread light throughout the 57
spread nearly throughout the 58
spread orange marmalade on 105
spread panic throughout the 575
spread right throughout the 60
spread thence throughout the 433
spread thinly throughout the 663
spread under conditions of 140
springs holding carbonate of 76
springs occur throughout the 53
springs which represent the 62
stack space allocated to 61
staff avail themselves of 102
staff focus primarily on 75
staff found themselves in 251
staff meets regularly to 56
staff pride themselves on 97
staff spread throughout the 45
staff still consisted of 85
staff which consisted of 182
staff which supported the 66
stage after completion of 82
stage input impedance is 65
stage larvae penetrate the 260
stage makes estimates of 125
stage model described in 53
stage model describes the 41
stage model developed by 222
stage model presented in 146
stage nearly throughout the 158
stage takes advantage of 48
stage under conditions of 84
stage where knowledge is 60
stage which consisted of 72
stage which resembles the 75
stage which separates the 43
stage would certainly be 56
stage would naturally be 49
stage would represent the 49
stand guard throughout the 123
stand under conditions of 148
stand until chocolate is 91
stand until separation is 44
stand watch throughout the 42
stand where yesterday we 70
stand which separates us 55
stand which supported the 141
staring rather foolishly at 49
stars burning peacefully in 40
stars shine brightest in 119
stars still glittered in 61
stars stood immovable in 44
stars which culminate at 42
stars which glimmered in 49
stars which glittered in 89
stars which glittered so 60
stars which illumined the 45
stars which represent the 130
stars whose distances we 73
start after completion of 60
start court proceedings to 43
start helping themselves to 83
start legal proceedings in 90
start legal proceedings to 181
start local production in 43
start local production of 44
start under conditions of 54
state action contained in 76
state action forbidden by 304
state action limitation on 46
state action motivated by 51
state action necessary to 189
state after absorption of 65
state after centuries of 88
state after completion of 155
state alone possessed the 51
state alone possesses the 91
state banks chartered by 88
state banks continued to 396
state banks throughout the 291
state based primarily on 114
state board appointed by 94
state chief ministers to 153
state could determine the 195
state could eliminate the 40
state could establish an 50
state could guarantee the 106
state could influence the 100
state could interfere in 119
state could intervene by 55
state could intervene in 627
state could intervene to 228
state could reasonably be 171
state could represent the 66
state could undertake the 59
state court authorized to 48
state court challenges to 111
state court construed the 116
state court conviction in 44
state court conviction of 154
state court conviction on 65
state court determining or 85
state court dismissal of 50
state court dismissal on 44
state court dismissed the 216
state court injunction to 43
state court judgments as 48
state court judgments by 43
state court judgments in 464
state court judgments is 141
state court judgments of 107
state court judgments on 135
state court judgments the 77
state court judgments to 49
state court litigation in 238
state court litigation is 80
state court litigation of 117
state court litigation on 53
state court litigation to 144
state court proceedings as 137
state court proceedings by 165
state court proceedings in 791
state court proceedings is 276
state court proceedings of 64
state court proceedings on 157
state court proceedings or 116
state court proceedings to 594
state court resolution of 269
state court sustained the 208
state deems necessary to 45
state facts necessary to 200
state fairs throughout the 196
state farms continued to 95
state farms specialize in 42
state farms specializing in 77
state farms throughout the 139
state feels compelled to 115
state field secretary of 44
state finds expression in 75
state first developed in 49
state found expression in 183
state found themselves in 115
state funding available to 42
state funding continues to 42
state funds allocated to 579
state funds available to 601
state funds deposited in 95
state funds necessary to 48
state holding companies in 151
state holding companies to 199
state labor convention in 48
state level continued to 126
state level estimates of 107
state level throughout the 281
state makes available to 127
state might influence the 51
state might intervene in 149
state might intervene to 110
state might reasonably be 85
state might undertake to 55
state model described in 130
state model describes the 65
state model developed by 52
state model discussed in 43
state money allocated to 62
state money available to 86
state nearly approaching to 237
state never attempted to 61
state never succeeded in 196
state often considers the 75
state often described as 141
state owned companies in 175
state owned companies to 69
state paper addressed to 49
state paper published in 40
state parks throughout the 212
state party convention in 273
state party convention or 68
state party convention to 70
state plans submitted to 137
state power contained in 46
state power continued to 56
state power continues to 108
state power exercised by 74
state power exercised in 42
state power necessary to 43
state power throughout the 383
state shall determine the 233
state shall encourage the 191
state shall establish the 66
state shall guarantee the 452
state shall henceforth be 43
state shall interfere by 62
state shall prosecute an 67
state shall recognize the 337
state shall reimburse the 57
state shall safeguard the 117
state shall undertake to 88
state social insurance is 47
state space generated by 85
state space realization of 487
state still continued to 78
state still continues to 149
state still dominated by 53
state study conducted by 40
state takes advantage of 169
state takes possession of 119
state taxes collected by 72
state taxes collected in 197
state trading companies in 200
state trading companies or 86
state trading companies to 187
state trading countries in 188
state trading countries of 98
state under conditions of 766
state under discussion is 46
state under obligation to 46
state under provisions of 41
state until activated by 47
state until conquered by 54
state until renounced by 55
state where everybody is 192
state where protection is 57
state which attempted to 225
state which authorized the 43
state which chartered it 58
state which commanded the 72
state which comprised the 41
state which comprises the 78
state which considers the 44
state which consisted of 106
state which continued to 176
state which continues to 195
state which describes the 111
state which determine the 51
state which developed in 100
state which dominated the 126
state which dominates the 61
state which exercises the 50
state which expresses the 279
state which generates the 48
state which indicates the 73
state which influence the 51
state which maintains the 89
state which maximizes the 144
state which minimizes the 92
state which motivates the 56
state which permitted no 45
state which permitted the 102
state which possessed the 62
state which possesses the 180
state which preserved the 49
state which prevailed in 132
state which prevented the 61
state which professed to 74
state which professes to 83
state which prohibits the 77
state which protected the 95
state which regulates the 49
state which resembled the 40
state which resembles no 152
state which resembles the 124
state which satisfies the 246
state which straddled the 42
state which submitted to 43
state which succeeded in 69
state which succeeded it 53
state which succeeded the 48
state which supported the 89
state which underlies the 87
state which undertook to 40
state while maintaining the 115
state whose existence is 297
state whose population is 752
state whose principle is 70
state whose stability is 43
state whose structure is 48
state whose territory is 363
state whose territory it 49
state whose territory the 41
state would certainly be 245
state would determine the 179
state would doubtless be 57
state would eliminate the 70
state would encourage the 73
state would establish the 48
state would generally be 42
state would guarantee the 175
state would henceforth be 126
state would indemnify the 69
state would influence the 46
state would intervene in 142
state would intervene to 337
state would naturally be 119
state would recognize the 207
state would reimburse the 132
state would represent the 164
state would subsidize the 60
state would undermine the 132
state would undertake the 46
state would undertake to 132
staying awake throughout the 62
staying power necessary to 152
staying power throughout the 53
stays green throughout the 108
steady gains throughout the 54
steady growth throughout the 604
steady level throughout the 151
steady state amplitude is 46
steady state amplitude of 202
steady state assumption in 50
steady state assumption is 320
steady state assumption of 67
steady state assumption to 98
steady state character of 42
steady state component of 133
steady state conditions as 336
steady state conditions at 399
steady state conditions by 143
steady state conditions do 63
steady state conditions if 41
steady state conditions in 933
steady state conditions is 580
steady state conditions it 90
steady state conditions of 720
steady state conditions on 82
steady state conditions or 91
steady state conditions the 1131
steady state conditions to 244
steady state conditions we 95
steady state described by 109
steady state described in 46
steady state expression of 75
steady state frequency of 56
steady state population in 48
steady state population is 62
steady state population of 272
steady state predicted by 44
steady state production of 159
steady state proportion of 62
steady state responses of 153
steady state responses to 75
steady state satisfies the 43
steady state simulation of 83
steady state stability is 64
steady state stability of 66
steady state throughout the 189
steady state transport of 51
steady stream continued to 42
steady stream throughout the 241
steady trade connection as 69
steel cable connected to 44
steel fence surrounding the 87
steel frame structure is 130
steel frame structure of 56
steel frame supported by 87
steel frame supported on 90
steel mills continued to 60
steel mills throughout the 299
steel plate connected to 46
steel plate stiffened by 93
steel plate subjected to 121
steel plate supported by 118
steel plate supported on 50
steel scale graduated in 49
steel scale graduated to 74
steel shaft subjected to 50
steel shaft supported by 103
steel tubes subjected to 136
steel under conditions of 156
steel which possesses the 60
steep bluff overlooking the 299
steep brick staircase at 53
steep cliff overlooking the 330
steep hills overlooking the 160
steep hills separated by 53
steep hills surrounding the 132
steep ridge overlooking the 118
steep scarp overlooking the 60
steep slope overlooking the 368
steep stone staircase to 60
stems which terminate in 185
stems would gradually be 48
steps appear necessary to 40
steps glaring haughtily at 74
steps taken throughout the 181
steps where necessary to 61
steps which accompany the 47
steps which conducted it 57
steps which conducted to 132
steps which connected the 79
steps which culminate in 94
steps which descended to 206
steps which determine the 93
steps which represent the 71
steps which separated the 43
steps which terminate in 41
steps while maintaining the 43
steps would certainly be 46
stern light specified in 96
stile which separated the 142
still aimed primarily at 96
still alive somewhere in 602
still alive somewhere on 62
still alive throughout the 90
still allow ourselves to 248
still allow themselves the 42
still allow themselves to 440
still amuse themselves by 112
still appear regularly in 113
still appear reluctant to 76
still apply themselves to 60
still avail ourselves of 211
still avail themselves of 488
still await discovery by 69
still await discovery in 116
still based primarily on 670
still baser influence of 64
still boast themselves the 44
still calling themselves the 114
still claim allegiance to 103
still claim ownership of 44
still clothe themselves in 56
still comes naturally to 50
still could recognize the 49
still count themselves as 129
still easily available in 41
still easily distinguish the 49
still easily recognize the 85
still echoed throughout the 70
still echoes throughout the 66
still echoing throughout the 85
still exert influence in 47
still exert influence on 164
still exert themselves to 51
still exist elsewhere in 51
still exist somewhere as 145
still exist somewhere in 322
still exist somewhere on 52
still exist throughout the 431
still faced opposition in 43
still faces challenges in 72
still falls primarily on 47
still feeding themselves on 47
still feeling themselves to 40
still feels compelled to 478
still feels connected to 65
still feels justified in 72
still feels obligated to 92
still fewer instances of 46
still fewer suspected the 99
still finding themselves in 68
still finds difficult to 71
still finds expression in 738
still finer collection of 69
still finer particles of 81
still first secretary of 65
still focus primarily on 217
still force themselves to 42
still found amusement in 82
still found difficult to 183
still found elsewhere in 46
still found entranced in 213
still found expression in 290
still found necessary in 41
still found necessary to 498
still found ourselves in 71
still found primarily in 62
still found resources in 195
still found scattered in 81
still found themselves at 141
still found themselves in 678
still found themselves on 79
still found throughout the 449
still fully committed to 275
still fully convinced of 92
still fully dependent on 102
still fully justified in 50
still fully sensitive to 42
still fully supported by 47
still geared primarily to 52
still glowing prejudice of 43
still growing collection of 59
still growing influence of 49
still growing population of 44
still growing proportion of 50
still guiding ourselves by 62
still holding allegiance to 49
still holding possession of 129
still holds possession of 267
still holds throughout the 50
still hotly contested by 65
still hotly contested in 97
still james continued to 105
still keeping possession of 225
still keeps possession of 599
still known officially as 108
still known popularly as 85
still known primarily as 98
still known throughout the 219
still large proportion of 65
still large stretches of 61
still later generation of 150
still later president of 158
still leaves uncertain the 42
still leaves undecided the 49
still leaves undefined the 45
still leaves unsettled the 172
still leaves untouched the 298
still limit ourselves to 46
still limit themselves to 109
still lingering feudalism in 44
still lingering influence of 87
still lingering traditions of 45
still lived somewhere in 91
still lives enshrined in 46
still lives somewhere in 101
still longer renounced the 40
still longer stretches to 65
still looking backwards on 74
still looking hopefully to 48
still lower pressures the 90
still lower proportion of 112
still lower standards of 66
still lurking somewhere in 166
still major obstacles to 141
still makes reference to 120
still might naturally be 50
still nearer approaching me 50
still nearer proximity to 215
still occur throughout the 75
still often described as 198
still often desirable to 40
still often difficult to 286
still often dismissed as 94
still often dominated by 48
still often expressed in 147
still often necessary to 283
still often perceived as 295
still often portrayed as 181
still often preferred to 64
still often presented as 119
still often reluctant to 64
still others attempted to 355
still others attribute it 316
still others attribute the 43
still others consisted of 45
still others continued to 278
still others determine the 102
still others emphasize the 482
still others permitted by 65
still others preferred the 52
still others preferred to 259
still others represent the 130
still others responded to 109
still others somewhere in 132
still others specialize in 289
still others succumbed to 97
still others supported the 44
still owned allegiance to 149
still owned obedience to 43
still picking themselves up 44
still pride ourselves on 40
still pride themselves in 111
still pride themselves on 1264
still priding themselves on 49
still prove difficult to 179
still prove necessary to 44
still proving difficult to 120
still quite confident of 46
still quite deficient in 58
still quite dependent on 249
still quite different in 121
still quite difficult to 886
still quite effective in 101
still quite expensive to 49
still quite important in 196
still quite important to 129
still quite incapable of 219
still quite noticeable in 52
still quite plentiful in 108
still quite prevalent in 407
still quite primitive in 136
still quite prominent in 113
still quite reasonable to 71
still quite reluctant to 99
still quite sensitive to 152
still quite uncertain as 82
still quite uncertain of 45
still quite untouched by 59
still quite widespread in 142
still raged throughout the 47
still rarer instances the 75
still rarer qualities of 71
still rather deficient in 41
still rather difficult to 558
still rather mysterious to 50
still rather primitive in 94
still rather reluctant to 89
still rather suspicious of 40
still relying primarily on 102
still rests primarily on 128
still ruder imitations of 64
still sadly deficient in 135
still seated motionless on 45
still seems advisable to 65
still seems committed to 54
still seems desirable to 160
still seems difficult to 355
still seems important to 217
still seems incapable of 101
still seems justified to 51
still seems necessary to 529
still seems plausible to 137
still seems premature to 93
still seems reasonable to 873
still seems reluctant to 147
still seems worthwhile to 207
still serving sentences in 60
still shows evidences of 58
still sitting motionless at 51
still sitting motionless in 153
still sitting motionless on 80
still sitting patiently at 67
still sitting patiently in 81
still slept peacefully in 70
still small considering the 60
still small proportion of 87
still spoke favorably of 42
still spoke hopefully of 73
still spread throughout the 101
still stand throughout the 71
still stood motionless at 53
still stood motionless in 122
still stood motionless on 56
still strong adherence to 61
still strong advocates of 53
still strong influence of 154
still strong opposition in 78
still strong opposition to 290
still strong throughout the 108
still stuck somewhere in 52
still swore allegiance to 86
still swore exceedingly at 60
still taken advantage of 76
still takes advantage of 219
still talking excitedly to 42
still thinking primarily in 92
still thinking primarily of 67
still today continues to 49
still trace themselves to 52
still trust ourselves to 62
still under conditions of 93
still under copyright in 114
still under discussion as 398
still under discussion at 424
still under discussion by 444
still under discussion in 1488
still under discussion is 105
still under discussion on 62
still under discussion or 54
still under discussion the 74
still under evaluation by 56
still under evaluation in 42
still under influence of 90
still under negotiation at 82
still under negotiation in 112
still under obligation to 621
still under occupation by 101
still under protection of 48
still under subjection to 40
still vivid impression of 42
still waiting patiently at 43
still waiting patiently in 130
still waiting patiently on 40
still waiting patiently to 130
still wasting themselves in 49
still water reflected the 83
still wider conception of 66
still wider diversity of 46
still wider influence by 44
still wider knowledge of 46
still working underhand to 60
still worse tormented by 52
still wrote regularly to 46
stink still oppresses me 52
stock banking companies in 140
stock banks continued to 48
stock banks throughout the 103
stock comic character in 90
stock comic character of 91
stock option agreement is 55
stock option provisions of 71
stock price continued to 260
stock price continues to 435
stock price movements as 112
stock price movements by 55
stock price movements in 725
stock price movements is 286
stock price movements of 131
stock price movements on 208
stock price movements to 114
stock price plummeted to 61
stock price responses to 118
stock raising continued to 44
stock under conditions of 157
stock which consisted of 59
stock which inhabited the 51
stock which represent the 99
stone altar dedicated to 40
stone bench overlooking the 116
stone fence surrounding the 129
stone house overlooking the 416
stone slabs supported by 210
stone slabs supported on 183
stone steps decorated on 56
stone steps descended to 268
stone tools consisted of 50
stone tools continued in 48
stone tools continued to 258
stone tools recovered at 51
stone tools recovered in 43
stone tools throughout the 99
stone walls protected the 49
stone walls separated by 86
stone walls supported by 91
stone walls surrounding it 183
stone walls surrounding the 1077
stone walls throughout the 93
stone which contained the 138
stone which enshrines the 46
stone which possesses the 44
stone which resembles the 73
stone which supported the 90
stone which surmounts the 43
stone which surrounds the 51
stood eight daughters of 45
stood every onslaught of 48
stood folding christine to 48
stood fully committed to 104
stood guard themselves the 58
stood guard throughout the 102
stood harping fearlessly the 46
stood looking inquiringly at 87
stood looking wistfully at 135
stood looking wonderingly at 72
stood quite motionless in 174
stood quite powerless to 58
stood ranged carefully in 45
stood staring wonderingly at 56
stood still throughout the 70
stood swaying unsteadily as 63
stood swaying unsteadily on 82
stood until destroyed by 144
stood waiting patiently in 45
stood warming themselves at 51
storing plant nutrients in 81
storm raged throughout the 138
storm still continued to 112
storm surge generated by 106
storm which blackened the 52
storm which commenced on 50
storm which destroyed the 449
storm which dispersed the 286
storm which occasioned the 48
storm which prevented the 78
storm which scattered the 256
storm which separated the 70
storm which shattered the 116
story about alexander the 184
story about conditions in 57
story about corruption in 102
story about discovering the 44
story about frederick the 46
story about themselves or 100
story began circulating in 40
story brick residence at 107
story brick residence in 93
story brick residence on 115
story brick structure at 315
story brick structure in 364
story brick structure is 201
story brick structure of 403
story brick structure on 616
story brick structure to 116
story first published by 45
story first published in 1497
story frame structure at 105
story frame structure in 136
story frame structure of 168
story frame structure on 217
story fully justifies the 66
story gives expression to 69
story hotel overlooking the 85
story hotel overlooks the 81
story house overlooking the 179
story known throughout the 43
story later published in 47
story makes reference to 105
story nearer perfection in 43
story porch supported by 164
story seems naturally to 66
story spread throughout the 333
story stone structure in 91
story under discussion is 40
story which concerned the 46
story which confirmed the 41
story which contained the 55
story which continues to 77
story which delighted the 64
story which described the 126
story which describes the 388
story which explained the 87
story which expresses the 73
story which furnished the 43
story which impressed me 58
story which indicates the 82
story which interests me 58
story which interests the 49
story which justifies the 43
story which parallels the 41
story which professes to 44
story which purported to 68
story which resembles the 116
story which suggested the 49
story which suggested to 61
story which testifies to 42
story whose conclusion is 66
story would certainly be 146
story would doubtless be 43
story would foreclose the 42
story would naturally be 71
stout yeomen surrounding the 46
strap which encircles the 114
strap which supported the 51
straw polls conducted by 102
stream alone separated the 72
stream grown garrulous at 70
stream still continued to 45
stream still continues to 60
stream under conditions of 88
stream water chemistry at 112
stream water chemistry in 94
stream which connected it 47
stream which continued to 44
stream which continues to 70
stream which deposited the 45
stream which encircled it 59
stream which furnished the 49
stream which furnishes the 52
stream which irrigates the 59
stream which separated the 240
stream which separated us 41
stream which separates the 252
stream which surrounds the 74
stream which traversed the 69
stream which traverses it 64
stream which traverses the 204
strings which represent the 85
strings which supported the 68
strip chart recorders or 100
strip chart recorders to 96
strip which separated the 47
strip which separates the 79
strong appeal throughout the 49
strong basic knowledge of 56
strong chief executive in 61
strong dutch influence in 56
strong feeling expressed by 109
strong feeling expressed in 97
strong feeling prevailed in 88
strong feeling prevalent in 44
strong feeling throughout the 597
strong first impression of 95
strong first impression on 116
strong force commanded by 105
strong force throughout the 78
strong forming influence as 46
strong greek influence in 85
strong greek influence on 59
strong group pressures to 92
strong growth throughout the 99
strong guard commanded by 99
strong indian influence in 73
strong indian opposition to 49
strong inner compulsion to 69
strong inner conviction of 74
strong irish influence in 70
strong laser intensity is 131
strong legal framework to 64
strong legal protection of 114
strong light absorption by 46
strong light absorption in 129
strong lines represent the 59
strong local character of 70
strong local influence in 57
strong local influence of 51
strong local influence on 64
strong local leadership in 43
strong local opposition in 60
strong local opposition to 413
strong local patriotism of 74
strong local sentiment in 55
strong local temptation of 60
strong local traditions of 134
strong moral assurance of 43
strong moral character in 82
strong moral character is 95
strong moral character of 73
strong moral character to 63
strong moral component in 73
strong moral component to 66
strong moral compulsion to 74
strong moral conviction of 59
strong moral impression on 111
strong moral influence in 103
strong moral influence of 93
strong moral influence on 150
strong moral leadership in 64
strong moral objections to 395
strong moral obligation on 116
strong moral obligation to 1217
strong moral opposition to 144
strong moral principle to 475
strong party favorable to 69
strong party leadership in 88
strong racial prejudice in 41
strong roman influence in 59
strong sense necessary to 43
strong sense throughout the 47
strong shaping influence on 86
strong smell throughout the 50
strong social component in 61
strong social component to 80
strong social consensus on 47
strong social influence on 59
strong social obligation to 102
strong social pressures in 56
strong social pressures of 45
strong social pressures on 186
strong social pressures to 542
strong state apparatus in 58
strong state apparatus to 62
strong state committed to 78
strong state leadership in 63
strong state regulation of 83
strong state supported by 43
strong terms condemned the 41
strong trend throughout the 41
strong under conditions of 105
strong views expressed by 194
strong views expressed in 77
strong vocal opposition to 50
strong which somewhere in 40
strong winds continued to 41
strong winds generated by 50
strong winds throughout the 54
strong working knowledge of 737
study adult criminals in 74
study after completion of 288
study again confirmed the 49
study aimed primarily at 75
study based primarily on 277
study clubs throughout the 107
study could certainly be 42
study could determine the 109
study draws primarily on 66
study first describes the 77
study first published in 1355
study found themselves in 61
study found virtually no 75
study group appointed by 494
study group appointed to 40
study group comprised of 99
study group conducted by 57
study group consisted of 4009
study group continued to 59
study group dedicated to 47
study group organized by 579
study group sponsored by 831
study group supported by 42
study guide published by 89
study halls throughout the 89
study human responses to 44
study labor conditions in 99
study local conditions in 67
study makes reference to 96
study method described in 57
study method developed by 43
study ought primarily to 47
study phase separation in 51
study quite satisfied me 58
study rated themselves as 135
study rests primarily on 40
study seeks primarily to 51
study showing responses in 137
study sites throughout the 58
study social conditions as 95
study social conditions in 117
study social movements in 57
study social phenomena as 41
study social phenomena in 351
study social processes in 45
study takes advantage of 836
study tours organized by 46
study under conditions of 396
study which addressed the 100
study which addresses the 125
study which attempted to 1299
study which confirmed the 106
study which considers the 567
study which consisted of 170
study which continues to 57
study which described the 187
study which describes the 224
study which discloses the 41
study which discusses the 134
study which documents the 94
study which estimated the 69
study which evaluated the 269
study which evaluates the 90
study which indicated the 71
study which indicates the 129
study which purported to 105
study which sometimes is 65
study which suggested the 45
study which supported the 75
study whose objective is 161
study working conditions in 155
study would certainly be 437
study would determine the 131
study would doubtless be 101
stump after amputation of 86
style based primarily on 95
style either ludicrous or 78
style finds expression in 107
style first developed by 63
style first developed in 77
style found elsewhere in 103
style found expression in 117
style found throughout the 259
style hotel overlooking the 124
style house overlooking the 153
style often described as 56
style quite different to 48
style sheet overrides the 80
style spread throughout the 299
style still continues in 104
style still prevalent at 96
style which attempted to 171
style which consisted of 82
style which continued to 242
style which continues to 121
style which developed at 46
style which developed in 679
style which distinguish the 135
style which dominated the 419
style which dominates the 147
style which expressed the 78
style which expresses it 95
style which expresses the 101
style which indicates the 56
style which possesses the 58
style which preserves the 127
style which prevailed at 356
style which prevailed in 1519
style which reflected the 420
style which resembles the 103
style which succeeded it 106
style which succeeded the 171
style which surpasses it 83
style while maintaining the 46
style would certainly be 49
sugar beets resistant to 55
sugar found naturally in 144
sugar level continues to 70
sugar level throughout the 102
sugar mills throughout the 61
sugar still continues to 55
sugar which dissolves in 48
suite which consisted of 60
sunny april afternoon in 54
sunny weather throughout the 54
swamp which separates it 349
sweet brood throughout the 55
sweet child interests me 44
sweet herbs refreshed me 55
sweet juice extracted in 46
sweet nothings whispered in 89
sweet place cleveland is 132
sweet taste gratifies the 51
sweet voice whispered in 45
sword alike compelled the 53
sword dance performed by 120
sword which frederick the 83
sword which glittered in 40
sword which inflicted the 44
sword would sometimes be 150
swore undying allegiance to 83
synod which condemned the 72
