sailors roared with laughter 82
superior mental and physical 421
superior methods and machines 59
superior orders was rejected 50
superior renown and authority 140
superior safety and efficacy 42
superior spatial and temporal 85
superior status and authority 144
superior strength and activity 215
superior strength and authority 52
superior strength and capacity 61
superior strength and corrosion 40
superior strength and hardness 169
superior strength and physical 43
superior strength and rigidity 63
superior strength and sagacity 46
superior strength and vitality 45
superior talent and capacity 43
superior talent and education 49
superior training and armament 83
superior training and education 142
superior weapons and military 139
superior weight and accuracy 53
superior weight and delicacy 60
superior wisdom and authority 251
superior wisdom and goodness 248
superior wisdom and judgment 199
superior wisdom and morality 67
superior wisdom and prudence 106
superior wisdom and sagacity 88
superior wisdom and sanctity 62
supplying energy for muscular 48
supplying inputs and services 50
supplying plants with nitrogen 95
supplying weapons and military 52
support agents for families 57
support almost any argument 61
support awards and payments 82
support beyond that provided 87
support claims with evidence 47
support formal and informal 165
support gifted and talented 136
support groups and advocacy 188
support groups and agencies 291
support groups and counseling 933
support groups and education 215
support groups and informal 42
support groups and networking 44
support groups and networks 820
support groups and programs 271
support groups and provides 117
support groups and referral 43
support groups and resource 104
support groups and seminars 40
support groups and services 814
support groups and treatment 169
support groups are designed 173
support groups are essential 89
support groups are provided 97
support groups are valuable 85
support groups for adoptive 196
support groups for battered 557
support groups for children 1841
support groups for divorced 160
support groups for families 2096
support groups for minority 117
support groups for partners 151
support groups for patients 1511
support groups for pregnant 128
support groups for recovering 230
support groups for specific 294
support groups for students 560
support mothers and children 124
support myself and children 126
support needed for students 56
support policy and practice 50
support safety and efficacy 110
support system for children 221
support system for developing 63
support system for education 42
support system for evaluating 70
support system for families 290
support system for patients 103
support system for scheduling 46
support system for students 241
support system for yourself 493
support system that combines 56
support system that consists 63
support system that contains 50
support system that included 55
support system that includes 316
support system that promotes 41
support system that provided 92
support system that provides 925
support system that supports 153
support system that sustains 83
support system was designed 281
support training and education 190
support widows and children 88
suppose nature had intended 69
suppose oxford was beautiful 44
suppose pretty far advanced 45
suppose something had happened 96
suppose something has happened 198
suppose sterling had borrowed 41
supposing another has confided 68
supreme amongst all possible 46
supreme creator and governor 115
supreme effort that develops 46
supreme effort was required 55
supreme ethical and religious 43
supreme genius has invented 40
supreme mental and physical 42
supreme pastor and governor 65
supreme wisdom and goodness 711
supreme wisdom and holiness 65
supreme wisdom and kindness 69
surface charge and potential 440
surface charge and therefore 99
surface colors and textures 171
surface cooled and hardened 50
surface cracks and fissures 101
surface damage was observed 188
surface dotted with numerous 42
surface energy and moisture 188
surface energy and therefore 82
surface energy for fracture 130
surface finish and accuracy 608
surface finish and flatness 140
surface finish and hardness 134
surface finish and thickness 41
surface finish are obtained 45
surface finish are required 96
surface finish was obtained 101
surface ground and polished 186
surface latent and sensible 76
surface layers are composed 62
surface marked with numerous 228
surface reaction and diffusion 130
surface runoff and drainage 395
surface runoff and sediment 521
surface runoff and therefore 108
surface shadow and sunshine 45
surface states are involved 95
surface states are occupied 149
surface states with energies 89
surface tension and buoyancy 288
surface tension and chemical 187
surface tension and cohesive 99
surface tension and diffusion 133
surface tension and electric 188
surface tension and increased 95
surface tension and increases 150
surface tension and internal 125
surface tension and pressure 359
surface tension and preventing 48
surface tension and prevents 348
surface tension and specific 254
surface tension and therefore 600
surface tension was observed 106
surface tension was obtained 46
surface varies with latitude 120
surface waters and aquifers 168
surface waters and increased 104
surface waters and therefore 102
surface waters and wetlands 103
surface waters and wildlife 57
surface waters are affected 139
surface waters are commonly 43
surface waters are depleted 45
surface waters are enriched 90
surface waters are normally 62
surface waters are polluted 133
surface waters are replaced 77
surface without any apparent 61
surface without any internal 63
surface without being absorbed 83
surface without being arrested 53
surgeons prefer this approach 41
surplus beyond his immediate 129
survive unless its citizens 71
surviving parent and children 63
surviving spouse and children 3210
surviving spouse and qualifying 112
surviving spouse are included 44
surviving spouse are referred 91
surviving spouse can continue 55
surviving spouse can disclaim 76
surviving spouse for purposes 463
surviving spouse has received 48
surviving spouse may continue 70
surviving spouse may disclaim 140
surviving spouse may renounce 52
surviving spouse was entitled 428
surviving spouse was required 79
surviving spouse who inherits 107
surviving spouse who received 58
surviving spouse who receives 186
surviving spouse who survives 121
surviving spouse with children 51
surviving widows and children 105
surviving widows and widowers 57
suspect something had happened 42
suspect something was intended 45
sustain itself and continue 47
sustain mental and physical 43
swapped horses with mohammed 50
swiftly through her quarters 125
swiftly toward his brougham 41
switching speeds are required 41
switching system that connects 153
switching system that provides 339
sympathy myself with industry 89
symptom relief and improved 97
symptom relief for patients 53
systems design and analysis 1402
systems design and computer 459
systems design and engineering 153
systems design and operation 609
systems design and software 133
systems follow this approach 41
systems modeling and analysis 113
systems planning and analysis 344
systems planning and business 61
systems planning and operation 53
systems therapy for families 47
