sack buttoned tightly at 64
some advanced aspects of 71
some advanced courses in 132
some advanced features in 45
some advanced features of 332
some advanced members of 63
some advanced parties of 87
some advances towards an 66
some advances towards it 121
some advances towards me 76
some advances towards the 200
some affinity between it 101
some affinity between the 1619
some affinity between us 95
some africans visited by 54
some agitation against the 114
some agreeable quality of 72
some agreeable variety of 46
some allergic reactions to 73
some ambitious members of 51
some american babylon of 59
some american college or 43
some american critics of 147
some american editions of 58
some american friends at 49
some american friends in 141
some american friends of 267
some american friends to 164
some american members of 88
some american sailors at 62
some american sailors in 58
some american species of 200
some american writers of 46
some american writers on 43
some american writers to 117
some analysts attempt to 58
some analysts believe it 97
some analysts believe the 174
some analysts predict the 72
some analysts question the 80
some antidote against the 88
some antipathy between the 42
some antipathy towards the 88
some apparent increase in 74
some apparent relation to 91
some apparent success in 191
some apparent success to 46
some apparent support in 59
some apposite remarks on 109
some approach towards it 48
some approach towards the 189
some argument against the 123
some argument between the 184
some argument regarding the 67
some aromatic spirits of 190
some articles against the 84
some articles appeared in 103
some articles printed in 51
some articles related to 68
some articles written by 321
some articles written in 152
some artistic license in 87
some associate justice of 80
some associating quality by 54
some astounding results in 75
some attempts against the 91
some attempts towards an 82
some attempts towards the 58
some attention because he 60
some attention because it 391
some attention because of 624
some attention because the 112
some attention devoted to 195
some attention focused on 115
some attention outside of 50
some attention outside the 53
some attention towards the 63
some attitude towards it 111
some attitude towards me 80
some attitude towards the 173
some audience members in 52
some audience members to 176
some authentic account of 271
some authentic details of 69
some authentic glimpse of 113
some authority because of 42
some authority capable of 197
some authority outside of 114
some authority outside the 208
some authority superior to 167
some auxiliary element in 201
some backlash against the 65
some backward sections of 44
some bacterial diseases of 64
some bacterial species to 43
some bacterial strains to 48
some bargaining between the 83
some barriers against the 60
some barriers between the 48
some beautiful buildings in 44
some beautiful country to 42
some beautiful creature of 43
some beautiful effects of 58
some beautiful engravings of 107
some beautiful figures of 80
some beautiful flowers in 127
some beautiful flowers to 55
some beautiful frescoes by 74
some beautiful letters to 61
some beautiful moments in 50
some beautiful paintings by 72
some beautiful paintings of 130
some beautiful palaces in 41
some beautiful passage in 43
some beautiful passage of 97
some beautiful picture of 61
some beautiful remains of 121
some beautiful remarks on 65
some beautiful samples of 86
some beautiful scenery in 122
some beautiful scenery on 87
some beautiful species of 121
some beautiful stories of 50
some beautiful thoughts in 48
some beautiful thoughts on 60
some beggarly kinsman of 71
some behaviors related to 49
some benefits accrued to 58
some bitterly opposed to 55
some boundary between the 111
some branches appeared to 44
some brighter surface by 49
some brilliant display of 41
some brilliant exploit in 42
some brilliant exploit to 57
some brilliant flashes of 167
some brilliant members of 40
some brilliant results in 48
some brilliant student at 86
some brilliant success in 55
some buddhist temples in 47
some business affairs in 80
some business affairs of 94
some business affairs to 117
some business because of 59
some business between us 63
some business courses at 100
some business courses in 53
some business friends in 66
some business friends of 70
some business letters in 41
some business letters to 57
some business matters in 155
some business matters of 68
some business matters to 476
some business outside of 46
some business outside the 41
some business related to 85
some business together in 41
some business venture in 52
some business venture or 43
some calamity happening to 65
some capacity related to 53
some cardinal features of 57
some ceremony outside the 76
some challenge between us 114
some challenging aspects of 40
some chapters appeared in 44
some chapters devoted to 129
some chapters towards the 53
some chemical aspects of 84
some chemical element in 56
some chemical features of 42
some chemical process be 49
some chemical process in 89
some chemical process is 44
some chemical process of 78
some chemical process or 120
some chemical process to 64
some chemical product of 50
some chemical reactions in 157
some chemical reactions of 75
some chemical reactions or 41
some chemical reactions the 56
some chemical species in 57
some childish pleasure in 79
some children appeared to 175
some children attempt to 91
some children because it 74
some children because of 280
some children because the 41
some children between the 136
some children brought up 57
some children develop an 96
some children develop the 103
some children exposed to 159
some children managed to 49
some children persist in 67
some children possess it 53
some children pretend to 42
some children refused to 60
some children respond to 249
some children started to 42
some children succeed in 68
some christian captain or 81
some christian circles as 43
some christian circles in 50
some christian circles it 47
some christian circles the 45
some christian circles to 77
some christian friends in 120
some christian friends of 80
some christian friends to 86
some christian lessons in 44
some christian liberty in 44
some christian members of 53
some christian thinkers to 64
some christian writers as 42
some christian writers in 41
some christian writers of 69
some christian writers to 84
some citizens because of 62
some clearance between the 314
some climatic factors on 91
some clinical aspects of 341
some clinical benefit in 109
some clinical features in 71
some clinical features of 505
some clinical material to 85
some clinical reports of 75
some clinical studies in 51
some clinical studies of 71
some clinical utility in 96
some coherent account of 137
some coherent pattern in 43
some coherent pattern of 75
some coherent picture of 113
some coldness between the 76
some coldness betwixt the 74
some collapse engulfed us 94
some colleges require an 42
some collision between the 126
some collusion between the 530
some colossal statues of 68
some commanding position in 77
some commanding position on 45
some commanding relation to 111
some comments regarding the 619
some comments related to 104
some comments written by 40
some commerce between the 60
some commotion outside the 68
some computer systems do 51
some computer systems is 40
some computer systems the 98
some computer systems to 108
some conceive against the 80
some concepts central to 63
some concepts regarding the 63
some concepts related to 444
some concerns regarding the 580
some concerns related to 188
some concluding remarks in 765
some concluding remarks of 57
some concluding remarks on 1086
some concluding remarks to 125
some concluding thoughts on 308
some concrete answers to 89
some concrete aspects of 132
some concrete content to 59
some concrete details of 76
some concrete example of 130
some concrete measures in 58
some concrete measures of 85
some concrete measures to 217
some concrete problem in 41
some concrete problem of 48
some concrete results in 145
some concrete results of 86
some concrete results to 65
some condition affecting the 93
some condition between the 136
some condition outside of 44
some condition outside the 66
some condition peculiar to 81
some condition related to 44
some conflict because of 71
some conflict between an 44
some conflict between my 47
some conflict between the 3662
some conflict between us 44
some conflict regarding the 75
some confused account of 108
some confusion appeared on 86
some confusion because he 51
some confusion because in 41
some confusion because it 216
some confusion because of 468
some confusion because the 410
some confusion between an 40
some confusion between it 60
some confusion between the 4568
some confusion existed as 239
some confusion existed in 100
some confusion regarding the 2902
some confusion related to 48
some congruity between the 143
some conscious attempt to 72
some conscious control of 110
some conscious efforts to 72
some conscious process of 48
some constant depending on 293
some constant factors in 50
some constant features of 84
some constant fraction of 380
some constant related to 40
some constant relation to 206
some contacts between the 244
some contempt because he 43
some contingent features of 43
some contract between the 243
some contract express or 46
some contrast between the 516
some coolness between the 189
some coolness between us 58
some cosmetic surgery on 56
some counties refused to 42
some credence because of 43
some credible persons of 66
some criminal behavior is 69
some criminal conduct in 74
some criminal conduct or 120
some criterion outside the 55
some criterion related to 60
some criterion whereby to 51
some critical account of 199
some critical aspects of 891
some critical comment in 46
some critical comment on 171
some critical comment or 46
some critical element of 84
some critical factors in 72
some critical features of 286
some critical fraction of 66
some critical moments in 154
some critical moments of 55
some critical opinions in 55
some critical opinions of 60
some critical posture of 411
some critical question of 40
some critical reactions to 53
some critical remarks by 84
some critical remarks in 166
some critical remarks of 112
some critical remarks on 1359
some critical remarks to 143
some critical reviews of 93
some critical studies of 97
some critical thoughts on 50
some cultural aspects of 262
some cultural features of 81
some cultural variation in 75
some cultures because of 51
some curiosity regarding the 82
some damnable quality in 40
some dangerous division or 79
some decisions regarding the 329
some decisions related to 70
some decisive measures of 60
some decisive measures to 119
some defenses against the 60
some definite account of 89
some definite addition to 55
some definite answers to 94
some definite aspects of 59
some definite attempt to 93
some definite benefit or 91
some definite benefit to 58
some definite concept of 81
some definite concert of 283
some definite content to 59
some definite criteria of 46
some definite decision as 110
some definite decision on 79
some definite effects on 45
some definite element of 86
some definite features of 62
some definite fraction of 352
some definite function in 120
some definite function of 195
some definite function to 48
some definite measures to 48
some definite message to 51
some definite opinions of 53
some definite opinions on 152
some definite pattern of 106
some definite picture of 53
some definite position in 196
some definite position of 44
some definite position on 57
some definite problem in 50
some definite problem of 60
some definite problem we 43
some definite program of 98
some definite promise of 115
some definite purpose in 980
some definite purpose is 77
some definite purpose of 141
some definite purpose or 200
some definite purpose to 102
some definite quality of 77
some definite relation of 115
some definite relation to 1658
some definite results in 68
some definite results of 58
some definite service in 62
some definite service to 90
some definite solution of 81
some definite species of 69
some definite thoughts on 44
some delicacy adapted to 54
some delicate balance in 56
some delicate balance of 49
some delicate goblets of 111
some delicate novelty in 50
some delicate process of 42
some delicate touches of 50
some delicious illusion of 42
some deserted stretch of 69
some desolate stretch of 72
some detached features of 44
some detached parties of 63
some detached portions of 272
some detached remarks of 57
some detailed account of 492
some detailed aspects of 190
some detailed comment on 41
some detailed features of 76
some detailed remarks on 60
some detailed research on 85
some detailed studies of 307
some detailed studies on 119
some deviations between the 125
some dialectal variation in 78
some directed against the 116
some direction regarding the 71
some directly elected by 74
some directly opposed to 87
some directly related to 425
some disarray because of 51
some discreet persons of 53
some disfavor because of 70
some disloyal persons of 136
some disputed question of 161
some disputes between the 718
some distance against the 148
some distance anterior to 466
some distance because of 122
some distance because the 56
some distance between an 43
some distance between it 246
some distance between me 762
some distance between my 129
some distance between the 5470
some distance between us 3152
some distance eastward of 180
some distance following the 45
some distance follows the 53
some distance forward in 67
some distance forward of 314
some distance lateral to 208
some distance northeast of 284
some distance outside it 92
some distance outside of 763
some distance outside the 2988
some distance southeast of 310
some distance towards an 45
some distance towards it 55
some distance towards the 2157
some distance upstream of 417
some distance upstream on 57
some distance upstream or 45
some distance upstream to 41
some distance ventral to 68
some distinct account of 134
some distinct aspects of 62
some distinct capital of 49
some distinct features in 80
some distinct features of 254
some distinct purpose in 69
some distinct quality or 49
some distinct relation to 58
some distinct species of 46
some distress because of 47
some disturbing aspects of 122
some disturbing effects on 57
some disturbing element in 42
some disturbing factors in 40
some disturbing features in 45
some disturbing features of 61
some disturbing reports of 43
some doctrine outside the 44
some document written by 43
some domestic animals as 158
some domestic animals in 90
some domestic service to 68
some dominant cleavage in 72
some dominant features of 107
some doubtful species of 43
some downward revision of 85
some dramatic effects on 126
some dramatic gesture of 49
some dramatic gesture to 79
some dramatic increase in 41
some dramatic moments in 83
some dramatic picture of 51
some dramatic results in 66
some economic aspects of 631
some economic benefit in 83
some economic benefit to 329
some economic effects of 112
some economic reforms in 44
some economic sectors in 68
some economic success in 48
some economic support to 70
some editorial comment on 66
some educated guesses as 669
some educated guesses at 49
some educated guesses in 41
some educated guesses on 109
some educated members of 42
some eighteen hundred of 61
some eighteen hundred or 56
some eighteen members of 40
some eighteen millions of 62
some eighteen species of 48
some eighteen thousand in 61
some eighteen thousand of 49
some elective courses in 76
some elements according to 44
some elements because of 53
some elements capable of 64
some elements foreign to 48
some elements outside the 47
some elements peculiar to 126
some elements present in 173
some elements related to 135
some elements similar to 197
some elements typical of 66
some elevated position in 42
some eloquent remarks on 47
some emotional aspects of 45
some emotional reactions to 84
some emotional support to 88
some emphasis because it 58
some emphasis because of 47
some emphasis because the 56
some engineering aspects of 43
some enormous violation of 42
some entirely devoted to 48
some entreated according to 65
some epigrams against the 43
some equality between the 224
some erroneous opinions of 45
some essential article of 100
some essential aspects of 1602
some essential details of 72
some essential element in 395
some essential element is 65
some essential element of 808
some essential element or 77
some essential factors in 57
some essential factors of 48
some essential features in 192
some essential features of 2904
some essential features to 47
some essential function in 136
some essential function of 73
some essential material or 41
some essential oneness in 71
some essential process in 50
some essential product or 40
some essential quality in 98
some essential quality of 469
some essential quality or 75
some essential relation to 278
some essential service in 96
some essential service to 155
some evidence against it 311
some evidence against me 41
some evidence against the 1149
some evidence against us 70
some evidence besides the 41
some evidence implies the 46
some evidence outside the 47
some evidence pointed to 67
some evidence regarding the 691
some evidence related to 163
some examples include the 159
some examples involving the 88
some examples regarding the 44
some examples related to 214
some examples similar to 52
some exception against it 65
some exchanges between the 105
some exorcism against the 59
some expected pattern of 57
some expenses related to 65
some explicit account of 93
some explicit function of 45
some extended account of 41
some extended remarks on 68
some external aspects of 80
some external control is 45
some external control of 62
some external control or 41
some external criteria as 40
some external criteria of 76
some external decorum in 49
some external factors in 45
some external factors on 85
some external features in 50
some external features of 122
some external impulse so 47
some external impulse to 122
some external occasion or 43
some external rotation of 65
some external sources of 118
some external support in 56
some external support to 137
some families attempt to 46
some families because of 98
some families decided to 76
some families managed to 145
some families refused to 46
some fanciful analogy or 83
some fanciful analogy to 54
some fanciful picture of 147
some favorite article of 135
some favorite flowers in 123
some favorite officer or 43
some favorite passage of 106
some feedback between the 67
some feedback regarding the 71
some feminist critics as 176
some feminist critics of 197
some feminist critics to 93
some feminist theorists of 48
some feminist theorists to 133
some feminist writers to 66
some fiduciary relation to 53
some financial aspects of 192
some financial benefit to 132
some financial matters to 43
some financial sleight of 47
some financial success in 44
some financial support as 120
some financial support by 87
some financial support in 229
some financial support is 81
some financial support of 72
some financial support to 1177
some finished product at 50
some flagrant breaches of 40
some flagrant violation of 189
some flattering remarks on 47
some flattering remarks to 43
some flippant remarks on 68
some forcible remarks on 81
some fourteen hundred in 48
some fourteen hundred of 123
some fourteen members of 54
some fourteen millions of 96
some fourteen percent of 41
some fourteen thousand of 80
some fourteen volumes of 70
some friendly members of 71
some friendly natives to 59
some friendly remarks on 57
some friendly service to 57
some friendly violence on 40
some fruitful results in 55
some functions related to 150
some functions similar to 171
some generous impulse of 105
some generous process of 74
some generous sympathy or 42
some geometric aspects of 43
some geothermal systems it 58
some gestures towards the 77
some gigantic species of 74
some goodwill towards the 40
some gradation between the 51
some graduate courses at 121
some graduate courses in 250
some graduate schools of 83
some graduate student in 73
some gruesome details of 57
some guaranty against the 49
some guidance regarding the 495
some guidance towards the 69
some habitual gesture of 68
some handsome buildings in 51
some helpless animals in 72
some historic buildings in 40
some homology between the 174
some hormonal effects on 44
some horrible mystery in 40
some horrible phantom to 60
some horrible stories of 97
some humorous remarks on 82
some hydrogen sulfide in 66
some hydrogen sulfide is 61
some idealized concept of 61
some idealized picture of 44
some identity between the 168
some ignorant persons in 48
some imitation founded in 44
some immediate attempt to 40
some immediate benefit in 44
some immediate benefit to 181
some immediate effects of 87
some immediate effects on 91
some immediate exertion be 252
some immediate increase in 116
some immediate increase of 49
some immediate measures to 144
some immediate problem of 56
some immediate problem or 42
some immediate purpose of 77
some immediate relation to 164
some immediate results of 45
some immediate success in 82
some immunity against the 179
some imperious exaction or 42
some implicit analogy to 48
some implicit content or 43
some improper article of 46
some improper conduct in 57
some improper conduct of 62
some improper conduct on 77
some improved versions of 52
some impulses superior to 58
some impurity present in 65
some incident involving the 79
some incisive remarks on 50
some increased ability to 43
some increased freedom of 43
some indirect benefit to 72
some indirect control of 55
some indirect effects of 192
some indirect effects on 245
some indirect measures of 89
some indirect process of 115
some indirect relation to 83
some indirect support in 84
some indirect support to 322
some industry experts to 43
some infamous project or 78
some infamous stories of 44
some informed guesses as 43
some ingredient foreign to 41
some inherent ability to 60
some inherent defects in 137
some inherent element of 46
some inherent features of 108
some inherent quality by 64
some inherent quality in 247
some inherent quality of 581
some inherent quality or 167
some inherent sources of 43
some inherent weakness in 497
some inherent weakness of 203
some inherent weakness or 163
some innocent peruvian or 42
some insights regarding the 346
some inspired prophet of 42
some instance wherein the 41
some instinct revealed to 65
some insulating material to 58
some intended attempt on 154
some interest appeared in 54
some interest assumed as 79
some interest attaching to 69
some interest because he 70
some interest because in 91
some interest because it 1077
some interest because of 922
some interest because the 374
some interest briefly to 47
some interest excited by 53
some interest insofar as 46
some interest outside of 116
some interest outside the 129
some interest regarding the 50
some internal degrees of 111
some internal division of 50
some internal faculty of 191
some internal features of 76
some internal impulse or 45
some internal matters of 62
some internal process in 59
some internal process of 146
some internal rotation of 44
some internal sources of 60
some internal tensions in 45
some internal trouble in 55
some internal weakness of 40
some internet research on 89
some internet research to 53
some interval between the 561
some intimacy between the 126
some intimate aspects of 60
some intimate details of 254
some intimate friends in 70
some intimate friends of 323
some intimate friends to 42
some intimate relation to 369
some intrigue against the 67
some intriguing answers to 59
some intriguing aspects of 147
some intriguing details of 40
some intriguing features of 45
some intrusion despite an 70
some intuition regarding the 50
some invention enables the 62
some ironical remarks on 62
some isolated aspects of 61
some isolated islands of 40
some isolated patches of 151
some isolated pockets in 63
some isolated pockets of 230
some isolated portions of 57
some isolated reports of 90
some isolated sections of 71
some isolation between the 77
some judgment regarding the 121
some judicious mixture of 77
some judicious persons to 89
some judicious remarks in 63
some judicious remarks of 89
some judicious remarks on 723
some latitude allowed as 50
some latitude allowed in 52
some latitude allowed to 54
some latitude between the 54
some latitude regarding the 51
some laudable efforts to 44
some laudable objects in 57
some laudable pursuit my 50
some leftover chicken in 42
some leverage against the 278
some leverage because of 48
some lightening touches to 42
some likeness between it 40
some likeness between the 435
some linguistic aspects of 102
some linguistic features of 143
some linkages between the 185
some literary ability in 49
some literary aspects of 42
some literary circles in 47
some literary critics as 111
some literary critics in 49
some literary critics of 47
some literary critics to 113
some literary friends in 56
some literary friends of 57
some literary friends to 43
some literary license in 54
some literary society in 71
some locations because of 116
some magazine article or 58
some maladies peculiar to 47
some malicious comment or 83
some malicious pleasure in 80
some mammalian species the 53
some managers attempt to 76
some managers refused to 41
some manifest attempt to 54
some manifest impiety or 46
some marginal effects on 57
some marginal increase in 154
some marriages between the 47
some marxists between the 44
some masterly attempt to 44
some masterly strokes of 40
some materials because of 40
some materials related to 109
some materials towards the 60
some merchant friends of 63
some merchant vessels in 58
some merchant vessels of 55
some midpoint between the 56
some mightier creature in 44
some mildewed remains of 69
some militant members of 54
some military aspects of 55
some military circles in 46
some military command in 66
some military officer of 53
some military service in 160
some military service on 41
some military success in 74
some military success on 45
some military support to 57
some miracles wrought by 57
some mischief against me 99
some mischief against the 92
some mischief against us 59
some mischief between us 64
some mischief happening to 98
some misgivings because he 42
some misgivings because of 175
some misgivings himself as 48
some misgivings regarding the 225
some mismatch between the 335
some mobility between the 81
some moderate addition to 56
some moderate increase in 108
some moderate members of 92
some moderate success in 138
some modified versions of 140
some moisture remains in 45
some monotone function of 47
some mountain torrent we 99
some movement against the 104
some movement between the 501
some movement outside the 76
some movement towards an 65
some movement towards it 46
some movement towards the 488
some muscular display as 41
some muscular weakness on 51
some mushroom ketchup in 43
some mystical process of 83
some mystical quality of 60
some nameless garment of 72
some nameless machine in 108
some nameless pleasure in 95
some nebulous concept of 77
some nefarious purpose of 107
some negative aspects as 175
some negative aspects in 91
some negative aspects of 1411
some negative aspects to 513
some negative effects as 246
some negative effects in 144
some negative effects of 838
some negative effects on 1415
some negative factors in 67
some negative features of 187
some negative impacts of 103
some negative impacts on 319
some negative reactions in 70
some negative reactions to 285
some negative results in 49
some negative results of 86
some newsreel footage of 51
some nobleman brought up 41
some nonlinear function of 276
some notorious blemish in 55
some numbness between the 48
some objection against the 91
some observed features of 113
some obstacle between the 61
some occasions appeared in 52
some occasions assumes the 113
some occasions because of 52
some occasions members of 67
some offender against the 40
some offenses against the 54
some officers galloping up 55
some officers refused to 121
some officials managed to 50
some officials refused to 41
some offsetting increase in 52
some optimism regarding the 148
some ordinary members of 47
some ordinary occasion of 61
some original features in 67
some original features of 96
some original letters in 81
some original letters of 373
some original material in 58
some original material of 61
some original material on 46
some original members of 42
some original research in 111
some original research on 158
some original species of 118
some original thoughts on 94
some overlaps between the 180
some overriding concept of 44
some overriding decision to 86
some oxidation product of 78
some packages wrapped in 69
some parallel between the 659
some passages omitted in 69
some passages referring to 100
some passages towards the 108
some passages written by 55
some patients appeared to 154
some patients attempt to 96
some patients because it 111
some patients because of 890
some patients because the 134
some patients depending on 55
some patients despite the 87
some patients develop an 244
some patients develop the 140
some patients exhibit an 46
some patients exposed to 66
some patients following the 150
some patients receive the 49
some patients receiving the 179
some patients refused to 55
some patients require as 42
some patients require the 71
some patients require up 69
some patients respond to 927
some patients results in 68
some patients succumb to 60
some patients survive to 46
some patterns related to 48
some patterns remaining to 54
some patterns similar to 68
some pecuniary benefit to 48
some penitent robbers of 136
some perennial grasses of 45
some permeable quality of 41
some personal account of 111
some personal affairs of 56
some personal affairs to 41
some personal ambition or 45
some personal article of 48
some personal aspects of 123
some personal attacks on 82
some personal belongings in 95
some personal belongings of 187
some personal belongings to 46
some personal benefit by 49
some personal benefit in 77
some personal benefit or 85
some personal benefit to 135
some personal concern of 47
some personal concern to 42
some personal control in 43
some personal control of 43
some personal details in 42
some personal details of 203
some personal details to 49
some personal disgust at 48
some personal dislike of 74
some personal dislike to 125
some personal effects of 162
some personal element in 55
some personal enemies of 48
some personal freedom in 68
some personal friends in 100
some personal friends of 222
some personal friends to 57
some personal grounds of 55
some personal history of 63
some personal letters of 50
some personal letters to 59
some personal loyalty to 49
some personal matters he 52
some personal matters in 55
some personal matters to 179
some personal motives of 150
some personal opinions of 54
some personal opinions on 78
some personal pleasure in 87
some personal problem in 54
some personal problem of 92
some personal problem or 176
some personal quality of 137
some personal quality or 130
some personal quarrel or 44
some personal reactions to 68
some personal records of 48
some personal relation he 43
some personal relation of 73
some personal relation to 237
some personal remarks on 67
some personal research on 61
some personal service or 58
some personal service to 252
some personal stories of 57
some personal thoughts on 134
some personal touches to 83
some personal tragedy or 47
some personal weakness of 53
some personal weakness or 75
some perverse delight in 69
some perverse pleasure in 416
some phonetic features in 43
some phonetic features of 49
some physical ailment or 182
some physical aspects of 446
some physical assault or 45
some physical barrier to 48
some physical contact or 52
some physical effects of 111
some physical factors on 69
some physical features in 69
some physical features of 254
some physical illness or 108
some physical insight to 44
some physical picture of 97
some physical problem or 65
some physical process in 84
some physical process is 59
some physical process of 68
some physical process or 78
some physical quality or 53
some physical support to 48
some physical symptom or 48
some physical systems to 43
some physical weakness or 84
some pictures painted by 262
some pilgrims appeared to 52
some plankton animals in 70
some pointers towards the 106
some policies related to 45
some positive account of 187
some positive answers to 68
some positive aspects as 207
some positive aspects in 330
some positive aspects of 1776
some positive aspects to 858
some positive benefit in 41
some positive benefit to 124
some positive command or 42
some positive content in 43
some positive content to 79
some positive effects as 146
some positive effects in 441
some positive effects of 797
some positive effects on 1858
some positive efforts to 67
some positive element in 83
some positive factors in 59
some positive features in 163
some positive features of 284
some positive features to 60
some positive fraction of 73
some positive function in 65
some positive function of 243
some positive impacts of 52
some positive impacts on 203
some positive increase in 53
some positive measures in 41
some positive measures of 74
some positive measures to 160
some positive quality of 59
some positive reactions to 83
some positive relation to 267
some positive results as 180
some positive results by 62
some positive results in 1051
some positive results of 317
some positive results on 106
some positive results to 111
some positive statute or 48
some positive support to 48
some possible answers in 67
some possible answers to 1433
some possible aspects of 99
some possible avenues of 227
some possible benefit to 51
some possible courses of 354
some possible effects of 977
some possible effects on 138
some possible element of 54
some possible features of 88
some possible impacts of 71
some possible increase in 63
some possible measures of 105
some possible measures to 50
some possible mistake as 48
some possible objects of 88
some possible origins of 79
some possible reactions to 79
some possible relation to 156
some possible remains of 61
some possible results of 239
some possible romance or 78
some possible solution of 60
some possible solution to 50
some possible sources of 1640
some possible utility in 46
some possible variation in 42
some possible versions of 45
some possibly related to 42
some potential answers to 55
some potential benefit in 59
some potential benefit to 106
some potential effects of 193
some potential effects on 45
some potential hazards in 65
some potential impacts of 49
some potential members of 66
some potential sources of 802
some powerful effects on 46
some powerful enemies in 117
some powerful figures in 104
some powerful friends at 119
some powerful friends in 266
some powerful friends of 41
some powerful impulse of 46
some powerful impulse to 44
some powerful members of 332
some powerful monarch or 67
some powerful motives to 64
some powerful sections of 54
some practice against the 63
some practice against us 51
some practice sessions in 45
some pregnant remarks on 52
some pressure against the 226
some pressure applied to 55
some pressure because of 64
some pressure between the 68
some pressure brought to 95
some pressure effects on 137
some pressure exerted by 81
some pressure exerted on 90
some prestige because of 49
some primeval monster in 46
some prisoner elected as 40
some probable account of 67
some probable effects of 72
some probable features of 47
some probable guesses at 46
some problems adjusting to 199
some problems affecting the 70
some problems because he 59
some problems because it 221
some problems because of 757
some problems because the 385
some problems because we 53
some problems between the 164
some problems between us 41
some problems involving the 229
some problems peculiar to 377
some problems regarding the 537
some problems related to 2796
some problems require the 89
some problems similar to 230
some problems typical of 46
some products because of 56
some profound effects on 224
some profound mystery in 70
some profound remarks on 77
some profound secrets of 63
some profound secrets to 59
some profound thoughts on 63
some programs attempt to 86
some programs because of 52
some programs require the 61
some programs written in 44
some progress against the 293
some progress appeared to 57
some progress between the 55
some progress regarding the 49
some progress towards an 224
some progress towards it 185
some progress towards the 1488
some projects because of 45
some projects related to 51
some property peculiar to 268
some property related to 125
some proposal affecting me 50
some proposed measures of 40
some proteins consist of 47
some proteins present in 43
some protesting against the 56
some protests against the 178
some proverbs against the 47
some provision against it 42
some provision against the 453
some provision similar to 96
some provision towards the 45
some provision whereby it 46
some provision whereby the 194
some purposes because it 49
some purposes because of 47
some quantity depending on 58
some quantity related to 154
some quarrels between the 115
some quarrels excited by 56
some quarters against the 460
some quarters because he 84
some quarters because it 250
some quarters because of 504
some quarters because the 128
some quarters outside the 63
some quarters regarding the 293
some quarters towards the 59
some questions affecting the 42
some questions because of 69
some questions between the 52
some questions involving the 90
some questions regarding the 2318
some questions related to 1163
some questions similar to 103
some rebelled against the 51
some rebellion against the 137
some recourse against the 110
some recovery towards the 67
some refiners pretend to 51
some relations between the 1182
some relations settled in 52
some relative decline in 113
some relative increase in 108
some relative position to 40
some relative success in 47
some relevant aspects of 1566
some relevant details of 136
some relevant factors in 44
some relevant features of 624
some relevant material in 124
some relevant material on 91
some relevant portions of 97
some relevant remarks on 69
some relevant research in 65
some relevant research on 81
some relevant results of 73
some relevant sections of 58
some relevant studies of 48
some religious aspects of 59
some religious beliefs in 53
some religious comment on 41
some religious customs of 54
some religious mystery to 57
some religious persons of 76
some religious persons to 82
some religious purpose in 48
some religious purpose or 55
some religious scruple be 51
some religious service at 58
some religious service in 115
some religious service on 69
some religious thinkers to 49
some remained faithful to 158
some remedies against the 52
some renowned critics of 102
some reported success in 48
some required courses in 49
some required function in 163
some residual ability to 79
some residual effects of 202
some residual element of 88
some residual function in 46
some residual loyalty to 73
some residual variation in 60
some residual weakness in 54
some respects according as 67
some respects according to 211
some respects adapted to 45
some respects against the 79
some respects amended by 45
some respects appeared to 69
some respects because he 46
some respects because it 177
some respects because of 485
some respects because the 198
some respects between the 570
some respects capable of 57
some respects deserve the 123
some respects differing in 41
some respects following the 40
some respects follows the 59
some respects foreign to 82
some respects inferior in 40
some respects inferior to 949
some respects limited by 52
some respects members of 41
some respects mirrors the 49
some respects opposed to 367
some respects outside the 68
some respects peculiar to 403
some respects perhaps it 49
some respects perhaps the 257
some respects recalling the 56
some respects recalls the 116
some respects reflect the 53
some respects related to 430
some respects reminds us 43
some respects similar in 170
some respects similar is 52
some respects similar to 12107
some respects subject to 301
some respects superior as 93
some respects superior in 113
some respects superior to 4478
some respects towards the 52
some respects typical of 247
some restless searcher in 60
some restless spirits in 56
some sadistic pleasure in 98
some salutary effects in 43
some salutary effects on 247
some salutary lessons in 42
some salutary reforms in 48
some sanctions against the 49
some scarcely touched on 51
some scholars ascribe to 66
some scholars attempt to 157
some scholars because it 60
some scholars because of 73
some scholars believe he 172
some scholars believe in 47
some scholars believe is 174
some scholars believe it 591
some scholars believe the 582
some scholars believe to 397
some scholars believe we 41
some scholars dismiss the 40
some scholars dispute the 119
some scholars explain the 44
some scholars focused on 82
some scholars incline to 53
some scholars persist in 88
some scholars question the 330
some scholars refused to 47
some scholars regarding the 66
some scholars started to 45
some scholars suggest it 72
some scholars suggest the 111
some security against an 43
some security against the 1484
some security aspects of 46
some security measures in 64
some security measures to 43
some selected aspects of 845
some selected features of 158
some selected measures of 44
some selected members of 138
some selected persons of 48
some selected portions of 119
some selected results of 150
some selected samples of 134
some selected sectors of 48
some selected species of 46
some selected stations in 60
some selection criteria to 48
some selection process is 53
some semantic aspects of 100
some semantic features of 99
some semantic relation to 59
some sensible addition to 77
some sensible quality of 42
some sensible relation to 45
some sensible remarks in 119
some sensible remarks on 633
some separate chamber in 67
some services offered by 59
some services related to 57
some setbacks because of 43
some severity against the 55
some silently deploring the 44
some sinister designs in 45
some sinister designs to 49
some sinister purpose in 221
some sinister purpose of 176
some sinister purpose to 52
some situation outside the 44
some skeletal remains of 101
some skirmish between the 42
some slippage between the 308
some soldiers appeared in 47
