sacs where gas exchange 114
sets which are subsets 75
sham doors and windows 43
sham feeding and insulin 140
shear force was applied 146
shear loads are applied 48
shear plane with respect 112
shear tests are usually 55
shear walls and columns 104
shear walls for lateral 40
shear waves and surface 118
shear zones are present 115
sheath cells are present 48
sheath knife nor throttle 89
shed blood for freedom 53
shed blood for matters 152
shed light and comfort 42
shed light and provide 51
shed murky and blurred 62
shed virus for several 45
shed water and prevent 41
shed water and protect 56
shew cause was granted 52
shew signs and wonders 998
ship about one hundred 127
ship about two hundred 41
ship after her arrival 105
ship after her capture 42
ship began its journey 54
ship bound for algiers 93
ship bound for america 4019
ship bound for bordeaux 60
ship bound for bristol 96
ship bound for britain 88
ship bound for denmark 47
ship bound for distant 43
ship bound for foreign 121
ship bound for germany 106
ship bound for halifax 64
ship bound for hamburg 158
ship bound for holland 267
ship bound for ireland 163
ship bound for jamaica 356
ship bound for leghorn 107
ship bound for phoenicia 93
ship bound for shanghai 103
ship bound for singapore 86
ship bound for virginia 833
ship cargo and freight 43
ship could not contain 99
ship could not proceed 167
ship could not survive 84
ship could not venture 75
ship every few minutes 75
ship headed for america 110
ship heaves and pitches 87
ship holds and hoisted 123
ship laden with african 42
ship laden with precious 80
ship laden with spanish 64
ship laden with tobacco 80
ship laden with treasure 170
ship loading and unloading 573
ship might run aground 42
ship owner and captain 52
ship rolls and pitches 674
ship sailing for america 138
ship shall not presume 52
ship shape and bristol 134
ship trent and removed 44
ship under her courses 52
ship under his command 3133
ship under his control 70
ship which had appeared 82
ship which had arrived 552
ship which had belonged 60
ship which had brought 4331
ship which had carried 482
ship which had crossed 41
ship which had drifted 124
ship which had entered 96
ship which had escaped 116
ship which had rescued 109
ship which had started 48
ship which had stopped 56
ship which had touched 142
ship which had visited 50
ship which has arrived 165
ship which has brought 80
ship which has carried 77
ship which has entered 54
ship which has touched 80
ship which lay towards 50
ship which ran aground 196
ship which thus appeared 49
ship which was admiral 45
ship which was aground 102
ship which was brought 61
ship which was carried 57
ship which was conveying 242
ship which was damaged 40
ship which was ordered 43
ship which was returning 89
ship which was wrecked 618
ship within her majesty 615
ship within ten minutes 48
ship would not respond 80
ship would not survive 60
ship would run aground 148
shoes daily for foreign 78
shoes rather than sandals 170
shoes which had belonged 54
shop after her husband 70
shop doors and windows 395
shop floor and factory 41
shop girls and factory 243
shop owned and managed 47
shop where her husband 57
shop which was located 134
shop while her husband 121
shot about one hundred 58
shot about two hundred 177
shot above one hundred 48
shot every ten minutes 88
shot every two minutes 154
shot holes are drilled 99
shot noise and flicker 237
shot noise and johnson 202
shot twice and stabbed 88
shot which had damaged 51
shot which had entered 90
shot which had pierced 48
shot which had wounded 42
show acute and chronic 186
show anything but respect 110
show cause for believing 53
show cause for concern 112
show cause for failure 173
show cause for retaining 55
show cause for seizure 48
show cause was granted 459
show cause why certain 187
show cause why letters 218
show cause why payment 60
show cause why process 433
show cause why summary 54
show facts and figures 94
show favor and sympathy 171
show hills and valleys 164
show honor and respect 749
show hosts and callers 51
show lower than average 236
show males and females 236
show mercy and forgive 207
show mercy and justice 90
show motor and sensory 40
show people and animals 57
show plans and sections 53
show rather than service 40
show reason for believing 309
show signs and wonders 1897
show skill and courage 40
show tunes and ballads 102
show tunes and popular 225
show under his blushes 49
shut doors and windows 1136
sick about her husband 48
sick child was brought 54
sick clubs and benefit 89
sick hurry and divided 240
sick people and animals 115
sick people are brought 70
sick people are carried 50
sick people are excused 42
sick people who require 41
sick period are blurred 40
sick sheep that infects 44
sick woman was brought 42
sick woman who touched 60
side about one hundred 308
side about two hundred 671
side asked for quarter 78
side bending and rotation 842
side chain with respect 69
side doors and windows 262
side every few minutes 118
side every few seconds 53
side lanes and entries 44
side lines and watched 66
side loading and unloading 66
side lobes are reduced 126
side rather than against 183
side rather than forward 186
side rather than together 109
side right and justice 108
side roads and detours 91
side soever they pressed 159
side stood two haggard 86
side table and brought 97
side table and started 153
side trips and detours 120
side under his command 116
side until she herself 73
side until they arrived 41
side walls and columns 122
side walls and rounded 44
side walls and windows 158
side walls are adorned 40
side walls are assumed 70
side walls are carried 201
side walls are covered 576
side walls are divided 162
side walls are painted 127
side walls are pierced 88
side walls are removed 81
side walls are usually 427
side where don rodrigo 46
side where her husband 45
side where she belonged 46
side which had hitherto 52
side which had hurried 121
side which has hitherto 51
side which has touched 75
side which lay highest 321
side which lay towards 113
side which they possess 83
side which they present 67
side which was covered 167
side which was defeated 47
side which was exposed 127
side which was farthest 40
side which was pierced 42
side which was touched 99
side which was towards 54
side would not consent 47
side would you support 94
sign learning and solution 87
sign shall you conquer 57
sign shalt thou conquer 342
sign vital and mutable 48
sign which had appeared 110
sign which she usually 62
silk cords and tassels 195
silk cords with tassels 44
silk dress for herself 70
silk dress that matched 71
silk dress that revealed 47
silk dress that rustled 46
silk dress with trimmings 56
silk fringes and tassels 57
silk frock hung against 65
silk gowns and bonnets 44
silk lined with crimson 45
silk mills are located 44
silk mills was lighter 62
silk scarf that covered 74
silk scarf that matched 48
silk scarf was knotted 78
silk scarf was wrapped 54
silk shirt and drawers 45
silk shirt that matched 42
silk skirt has stopped 115
silk stars and stripes 47
silk trade was carried 68
silk tunic and sandals 49
silk which they produce 69
silk yarns and fabrics 78
sine waves are applied 162
singed wreaths are carried 47
single atoms and photons 65
single block may contain 40
single bonds are present 101
single cause can account 114
single cause can explain 194
single cause can produce 58
single cause for everything 83
single cause for failure 40
single cause may produce 64
single cause that affects 89
single cells and tissues 63
single cells are capable 55
single cells are present 63
single cells are usually 69
single cells that produce 75
single claim for damages 44
single cloud was visible 55
single ditch and rampart 199
single doses and chronic 87
single event and involving 65
single event that brought 52
single event that happens 62
single farms and hamlets 63
single fault can produce 54
single force can balance 60
single force can replace 47
single forms and objects 101
single genus and species 787
single girls and married 52
single grain was brought 67
single horse and carriage 57
single indian war bordering 61
single judge may conduct 181
single large and several 52
single large fat droplet 108
single large oil globule 80
single lewis gun mounted 47
single light was visible 157
single lines and graphic 51
single lines and phrases 268
single local area network 266
single males and females 776
single method can provide 97
single method for achieving 74
single method for assessing 62
single method for resolving 42
single method has emerged 61
single might and prowess 78
single model can account 87
single model can capture 59
single model can explain 131
single model can provide 47
single model for solvent 60
single model has emerged 44
single mother with limited 45
single mother with several 67
single nation that follows 51
single night has wrought 145
single night this turkish 44
single ovary and oviduct 112
single owner that claimed 57
single parts and aspects 42
single penny for himself 73
single people and couples 482
single people and married 323
single people than married 63
single people with incomes 67
single plant can produce 278
single plant may contain 53
single plant may produce 310
single plate and glasses 48
single power had hitherto 48
single pratt and whitney 105
single rather than married 456
single raven was visible 58
single reason can account 46
single reason can explain 107
single reason for believing 62
single reason for failure 76
single reason they alleged 40
single rooms with private 177
single shaft gas turbine 109
single sheet that covered 124
single ships that arrived 51
single sloop with fifteen 85
single study can address 49
single study can provide 134
single track that spirals 206
single whole and pervading 57
single woman was allowed 44
single woman was elected 52
single woman was present 55
single woman who becomes 50
single woman who chooses 51
single woman who desires 45
single women and couples 99
single women and lesbians 706
single women and married 2363
single women are happier 96
single women than married 108
single women who married 73
single words and letters 52
single words and phrases 5233
single words are usually 41
single words but phrases 47
single words for phrases 50
single words that express 49
single yarns are twisted 79
sink below his highest 85
sink below its natural 63
sink below its surface 71
sink beneath each gallant 155
sink beneath his heavenly 41
sink beneath its surface 123
sink holes and caverns 52
sink under his superior 139
sins known and unknown 191
sins shall not prosper 2378
sins which any partake 136
sins which are against 113
sins which are opposed 59
sins which are usually 43
sins which had brought 372
sins which had defiled 61
sins which man commits 180
sins which they confess 65
sins which you confess 46
site about one hundred 71
site about two hundred 60
site files and folders 138
site plans and sections 123
site where her husband 47
site where this species 46
site which has yielded 626
site which was finally 63
site which was located 208
site within that location 62
sits alone and watches 45
sits easily and lightly 92
sits staring and listening 46
sits still and listens 104
sixth after his arrival 102
sixth after his attaining 86
sixth child and youngest 122
sixth floor and entered 56
sixth frame for signaling 45
sixth heaven had seventy 113
sixth lines and inserting 120
sixth lower than written 280
sixth morning had arrived 89
sixth round was entered 58
sixth sense for detecting 137
sixth sense for impending 43
sixth sense for trouble 104
sixth sense that alerted 60
sixth sense that allowed 83
sixth sense that enabled 142
sixth sense that enables 249
size bytes and returns 44
size class and species 167
size could not contain 40
size paper not exceeding 81
size rather than because 41
size rather than decrease 114
size rather than increase 47
size rather than increasing 56
size rather than location 85
size rather than quality 125
size sweet red peppers 110
size until its diameter 99
size until they finally 132
size which are usually 66
size which they usually 54
size within and between 126
size within each species 43
size within each stratum 89
skin above and between 47
skin above her stockings 59
skin biopsy and culture 51
skin cased and stuffed 95
skin cells and bacteria 90
skin cells are damaged 68
skin cells are removed 53
skin cells that contain 62
skin cells that produce 148
skin color and african 49
skin color and because 103
skin color and certain 147
skin color and culture 315
skin color and features 740
skin color and general 125
skin color and language 407
skin color and national 176
skin color and religion 152
skin color and texture 1874
skin color but because 147
skin color was lighter 88
skin could not contain 47
skin dries and hardens 45
skin edges are apposed 99
skin edges are brought 132
skin edges are excised 78
skin edges are sutured 256
skin edges are trimmed 80
skin flaps are brought 50
skin flaps are sutured 164
skin flaps are usually 42
skin folds are present 53
skin graft for closure 232
skin graft was applied 643
skin loses its ability 110
skin loses its natural 181
skin rather than ability 134
skin smooth and unlined 47
skin smooth and velvety 40
skin smooth and youthful 48
skin stood out against 78
skin stood out sharply 44
skin testing for allergy 187
skin testing for delayed 218
skin testing with antigen 41
skin tests and passive 49
skin tests are applied 47
skin tests are helpful 59
skin tests are usually 288
skin tests for allergy 319
skin tests for delayed 444
skin tones and features 76
skin where they touched 59
skin which are exposed 156
skin which are usually 75
skin which had covered 107
skin which may develop 41
skin which men adopted 40
slab faces are notched 59
slang terms and phrases 221
slang words and phrases 1807
sled trail was plainly 97
slew about six hundred 46
slew about six thousand 60
slew about two hundred 81
slew about two thousand 53
slew above ten thousand 133
slid below her socially 76
slid rather than climbed 58
slim waist and rounded 55
slip plane and contain 63
slip plane with respect 106
slip speed with respect 133
slot array uhf antenna 59
slow about his promise 775
slow adder that crawled 85
slow brain had adopted 47
slow growing and compact 49
slow growing and locally 53
slow growing and produce 79
slow growing and require 82
slow growing and usually 191
slow growth and absence 105
slow growth and declining 180
slow growth and delayed 202
slow growth and gradual 221
slow growth and increase 46
slow growth and increasing 92
slow growth and limited 227
slow growth and reduced 45
slow growth and usually 87
slow growth are defined 60
slow growth for several 87
slow loading and unloading 156
slow match was applied 70
slow motion and instant 98
slow motion and reverse 56
slow motion for several 45
slow motion she watched 61
slow onset and gradual 80
slow setting and hardening 48
slow smile that started 46
slow smiling that awakens 44
slow speed and arrived 40
slow speed and limited 259
slow steps and stately 75
slow steps and weighed 89
slow steps had carried 87
slow train that carried 48
slow train that stopped 50
slow turning and splashing 70
slow waves and spindle 250
slow waves are present 247
slow waves are usually 58
slow which our language 255
slum child with rickets 43
slum housing and poverty 46
slut would not scruple 52
snow cover and surface 134
snow cover was present 70
snow every few minutes 50
snow falls and remains 48
snow forts and snowmen 99
snow hills are quickly 51
snow makes with tempest 117
snow sheds and tunnels 59
snow storm had blocked 47
snow which had covered 245
snow which had drifted 280
snow which had gathered 68
snow which had settled 44
snow which has covered 65
snow which has drifted 102
snow which then covered 65
snow which was beginning 81
snug dungeon and regular 105
snug farms and tobacco 142
soak while you prepare 76
soap films and bubbles 73
soap opera and romance 76
soar above his fellows 47
sobs shook her slender 205
soda water and garnish 103
soda water and similar 61
soda which they contain 144
sofa piled with cushions 50
sofa which was covered 64
soft about our british 50
soft blues and purples 89
soft blues and yellows 54
soft cheek was pressed 84
soft clays and organic 56
soft color and texture 40
soft drink and mineral 58
soft drink for himself 47
soft ferns and grasses 43
soft foods and liquids 479
soft foods that require 66
soft grass and flowers 67
soft hands with scarred 54
soft hills and valleys 60
soft leather with pointed 51
soft leaves and flowers 43
soft light and shadows 65
soft money for federal 53
soft money was frowned 48
soft parts are brought 82
soft parts are bruised 46
soft parts are divided 302
soft parts are injured 50
soft parts are relaxed 46
soft parts are removed 212
soft parts are sutured 82
soft parts are swollen 66
soft parts are usually 136
soft parts for sarcoma 58
soft pinks and yellows 84
soft pipes that charmed 261
soft rather than brittle 44
soft sands and gravels 42
soft shell that warbles 41
soft skins and wrought 59
soft steel and wrought 245
soft voice and affable 91
soft voice and pleasant 95
soft voice that carried 73
soft voice that matched 41
soft voice that sounded 126
soft words and pleasant 46
soft words and popular 56
soft words and touches 82
soil about one hundred 44
soil baked and cracked 43
soil color and texture 230
soil could not compete 45
soil could not produce 124
soil could not provide 64
soil could not support 276
soil could not sustain 71
soil dries out quickly 207
soil dries out rapidly 101
soil loose and crumbly 41
soil loses its ability 70
soil mixed with compost 161
soil mixed with organic 86
soil mixed with pebbles 62
soil pests and diseases 140
soil types and climate 164
soil types and terrain 98
soil types are present 112
soil types with respect 62
soil water and mineral 117
soil water and surface 140
soil where long grasses 138
soil where this species 40
soil which are capable 97
soil which are soluble 54
soil which can produce 63
soil which can support 82
soil which had belonged 185
soil which had brought 41
soil which had covered 46
soil which has yielded 67
soil which may contain 77
soil which now affords 51
soil which they inhabit 687
soil which they possess 44
soil which was adapted 97
soil which was blasted 40
soil which was covered 44
soil which was endeared 43
soil which was removed 112
soil which was watered 51
soil within two hundred 67
soil would not produce 123
soil would not require 50
soil would not support 162
sold about one hundred 205
sold about one thousand 40
sold about six hundred 57
sold about ten thousand 115
sold about two hundred 188
sold about two thousand 98
sold above six thousand 76
sold anything and everything 295
sold easily and quickly 53
sold fruit and flowers 46
sold nearly one hundred 106
sold nearly ten thousand 42
sold nearly two editions 74
sold nearly two hundred 249
sold nearly two thousand 56
sold rather than donated 76
sold short that exceeds 77
sold under its generic 93
sold under one uniform 45
sold under this chapter 123
sold wines and spirits 160
sold within and outside 120
sold within are painted 52
sold within her borders 50
sold within its borders 318
sole basis for asserting 53
sole basis for assessing 94
sole basis for assigning 75
sole basis for decision 515
sole basis for depriving 48
sole basis for divorce 73
sole basis for federal 101
sole basis for marriage 89
sole basis for national 43
sole basis for obtaining 451
sole basis for rejecting 46
sole basis for selecting 127
sole child and heiress 345
sole costs and charges 76
sole guide and guardian 48
sole issue for decision 247
sole judge and arbiter 367
sole judge for himself 54
sole lords and masters 47
sole owner and manager 567
sole point and problem 57
sole power and custody 44
sole power and subject 57
sole power for himself 99
sole reason for accepting 104
sole reason for attending 49
sole reason for believing 145
sole reason for employing 49
sole reason for excluding 41
sole reason for failure 54
sole reason for including 75
sole reason for marriage 106
sole reason for mentioning 116
sole reason for referring 50
sole reason for rejecting 106
sole reason for remaining 61
sole reason for requiring 52
sole reason for returning 41
sole reason for selecting 94
sole reason that citizen 64
sole right and liberty 911
sole study and ambition 174
sole study for fifteen 55
sole trait and comfort 42
solo album was released 164
solo flute and bassoon 45
solo voice and chamber 136
some action that affects 60
some action that results 159
some action with respect 364
some acute and chronic 238
some after her marriage 51
some alarm and anxiety 66
some alarm that captain 47
some alarm was excited 163
some ample and ancient 54
some angles had appeared 79
some arabs and muslims 44
some argue that because 121
some argue that certain 68
some argue that society 41
some armed for warlike 81
some armed with machine 109
some armed with muskets 303
some armed with pistols 101
some aunts and cousins 78
some awful day western 47
some bacon and cabbage 101
some bacon and potatoes 57
some bales and bundles 103
some banks are beginning 49
some basic and applied 49
some basic and general 119
some basic due process 47
some basic raw material 120
some basis for accepting 151
some basis for answering 103
some basis for asserting 137
some basis for assessing 547
some basis for assigning 109
some basis for attaching 49
some basis for beginning 54
some basis for believing 1586
some basis for cautious 49
some basis for comparing 586
some basis for concern 202
some basis for decision 171
some basis for examining 79
some basis for expecting 242
some basis for exploring 51
some basis for federal 61
some basis for including 49
some basis for inferring 260
some basis for judicial 56
some basis for rational 67
some basis for rebutting 66
some basis for regarding 126
some basis for rejecting 64
some basis for rendering 45
some basis for selecting 235
some basis for supposing 226
some birds and animals 573
some birds and flowers 41
some birds and insects 282
some birds and lizards 41
some birds and mammals 1071
some birds are capable 80
some blood was spilled 118
some boats had arrived 59
some books and letters 100
some books and records 230
some books and stories 61
some books and studied 41
some books are written 123
some books that contain 55
some books that discuss 46
some books that provide 43
some boxes and barrels 92
some boxes and baskets 43
some boxes and bundles 117
some brief and general 275
some brief but graphic 48
some broad and general 275
some brown and reddish 108
some brush and dragged 78
some bumps and bruises 460
some burnt and blasted 154
some cakes and cookies 81
some calls are blocked 55
some candy and cookies 105
some cards and letters 57
some carts with country 50
some cases all members 61
some cases and because 166
some cases and decrease 64
some cases and decreasing 43
some cases and failure 68
some cases and general 43
some cases and increase 42
some cases and perhaps 126
some cases and produce 47
some cases and reduced 40
some cases and usually 43
some cases are allowed 57
some cases are appealed 57
some cases are arranged 56
some cases are brought 66
some cases are capable 87
some cases are carried 67
some cases are covered 69
some cases are decided 43
some cases are derived 43
some cases are familial 98
some cases are limited 62
some cases are located 49
some cases are perhaps 44
some cases are present 63
some cases are related 223
some cases are settled 58
some cases are similar 100
some cases are subject 104
some cases are superior 66
some cases being reduced 49
some cases both factors 70
some cases both husband 53
some cases both parents 182
some cases both parties 106
some cases but usually 96
some cases can improve 55
some cases can increase 65
some cases can produce 59
some cases can provide 110
some cases death follows 60
some cases death results 84
some cases far removed 49
some cases far superior 93
some cases for certain 63
some cases for decades 354
some cases for example 193
some cases for millions 139
some cases for several 1114
some cases has appeared 42
some cases has brought 59
some cases her husband 43
some cases its effects 56
some cases its members 73
some cases may account 47
some cases may consist 61
some cases may contain 116
some cases may develop 116
some cases may exhibit 43
some cases may improve 48
some cases may include 197
some cases may increase 158
some cases may involve 363
some cases may perhaps 59
some cases may persist 130
some cases may precede 56
some cases may present 185
some cases may prevent 69
some cases may produce 168
some cases may provide 187
some cases may receive 48
some cases may recover 49
some cases may reflect 109
some cases may replace 46
some cases may require 896
some cases may suggest 62
some cases new buildings 47
some cases not allowed 49
some cases not covered 67
some cases not exceeding 132
some cases one element 42
some cases one hundred 259
some cases one partner 66
some cases one species 49
some cases one wonders 87
some cases that ancient 96
some cases that certain 92
some cases that involve 105
some cases that present 42
some cases that require 97
some cases that suggest 44
some cases they acquire 94
some cases they adopted 67
some cases they allowed 51
some cases they appeared 158
some cases they assumed 40
some cases they attempt 40
some cases they brought 101
some cases they carried 89
some cases they claimed 52
some cases they combine 54
some cases they consist 216
some cases they contain 276
some cases they develop 115
some cases they exhibit 73
some cases they finally 48
some cases they function 49
some cases they include 144
some cases they increase 67
some cases they involve 114
some cases they managed 86
some cases they offered 57
some cases they operate 97
some cases they overlap 119
some cases they perform 59
some cases they persist 131
some cases they possess 70
some cases they present 216
some cases they produce 187
some cases they provide 430
some cases they receive 172
some cases they reflect 102
some cases they refused 131
some cases they require 178
some cases they started 52
some cases they succeed 76
some cases they suggest 42
some cases they survive 61
some cases this amounts 396
some cases this appeared 70
some cases this applies 67
some cases this attempt 44
some cases this becomes 137
some cases this behavior 77
some cases this concept 40
some cases this concern 65
some cases this control 56
some cases this decision 115
some cases this decrease 66
some cases this division 65
some cases this element 83
some cases this extends 130
some cases this failure 77
some cases this function 90
some cases this happens 202
some cases this implies 49
some cases this increase 204
some cases this material 195
some cases this pattern 89
some cases this position 116
some cases this problem 422
some cases this process 890
some cases this question 117
some cases this relation 68
some cases this research 50
some cases this results 532
some cases this service 88
some cases this support 58
some cases this symptom 118
some cases this thickening 40
some cases this variation 106
some cases two hundred 126
some cases was carried 51
some cases was reduced 44
some cases with benefit 100
some cases with certain 90
some cases with chronic 46
some cases with extreme 84
some cases with foreign 67
some cases with limited 59
some cases with minimal 47
some cases with respect 167
some cases with several 83
some cases with similar 66
some cases with success 405
some cases with violence 62
some cause for anxiety 1000
some cause for believing 133
some cause for cautious 82
some cause for comfort 47
some cause for concern 4156
some cause for jealousy 170
some cause for rejoicing 194
some cause for scandal 50
some cause had existed 52
some cause has existed 61
some cause not covered 85
some cause now unknown 195
some cells and tissues 217
some cells are capable 94
some cells are damaged 58
some cells are excited 48
some cells are removed 64
some cells may contain 141
some cells may survive 43
some cells that contain 45
some cells that respond 43
some change and variety 71
some change was brought 63
some change was impending 95
some change was wrought 119
some change with respect 93
some check and balance 65
some check and control 116
some civil law systems 224
some civil war battles 91
some close air support 77
some close way related 53
some clothing and jewelry 45
some clothing for herself 41
some clothing for himself 56
some clues are offered 59
some clues for answering 71
some clues that suggest 66
some clues with respect 51
some color and texture 53
some color and variety 41
some color for beginning 42
some color for imagining 45
some costs are variable 100
some costs that benefit 88
some could not believe 84
some could not control 41
some could not refrain 102
some could not survive 41
some count him unhappy 106
some cried out against 52
some crops are planted 52
some cruel and inhuman 52
some cruel and unusual 52
some cursing and squawking 55
some danger that awaited 98
some danger that threatens 60
some danger was impending 147
some danger was threatening 70
some dates and details 50
some deadly and chronic 87
some debts not amounting 45
some delay and expense 87
some delay and trouble 287
some delay with respect 64
some devil and carried 54
some devil has carried 45
some doors and windows 309
some doubt and anxiety 130
some doubt and division 45
some doubt and misgiving 166
some doubt and scandal 83
some doubt had existed 43
some doubt has existed 107
some doubt with respect 345
some drama going forward 53
some driving gay chariots 47
some drugs and alcohol 55
some drugs and medical 41
some drugs and poisons 94
some drugs are capable 82
some drugs are illegal 44
some drugs can produce 72
some drugs may produce 133
some drugs that inhibit 59
some dutch and flemish 264
some earnings and profits 57
some easier and shorter 120
some elder and stronger 40
some enemy has entered 50
some error and delusion 41
some evening and weekend 292
some event that happens 73
some facts and details 46
some facts and figures 6433
some facts and motives 42
some facts and opinions 214
some facts and rejecting 66
some facts are opposed 45
some facts that suggest 63
some facts that support 98
some facts with respect 47
some faint and distant 231
some faint and shadowy 183
some falling out between 44
some false and foolish 68
some false and ruinous 133
some farms and ranches 156
some fault with everything 42
some feeling that perhaps 74
some fever and general 57
some fever and headache 58
some fever and malaise 67
some fiery and popular 238
some files and folders 108
some filthy and slothful 55
some firms and sectors 104
some firms and workers 106
some firms are beginning 118
some firms are expanding 59
some fixed and certain 180
some fixed and general 122
some fixed and limited 165
some fixed and regular 162
some fixed and settled 356
some fixed and unchanging 95
some fixed and uniform 81
some fixed but unknown 99
some flaws and defects 64
some flour and potatoes 41
some folks who believe 48
some foods may contain 44
some foods that contain 250
some force not present 71
some forms and degrees 75
some forms are perhaps 59
some forty odd dollars 86
some forty odd thousand 44
some fresh air because 65
some fresh air outside 270
some fresh and startling 41
some fresh cut flowers 48
some fruit and berries 65
some fruit and bottles 44
some fruit and cookies 57
some fruit and flowers 250
some fruit for dessert 205
some funding for research 49
some funds for research 112
some games and puzzles 85
some gauge for balancing 44
some genes are present 71
some glory for himself 101
some goals for herself 43
some goals for himself 65
some goods are durable 59
some goods are subject 60
some goods for herself 65
some grace and dignity 63
some grain and biscuit 141
some grand and glorious 134
some grand and sublime 62
some grass and flowers 85
some grave and eminent 49
some grave and weighty 69
some greek and armenian 66
some greek and turkish 53
some green and pleasant 59
some gruel was offered 47
some guilt and anxiety 102
some guilt and remorse 85
some happy and glorious 61
some healthy and rational 40
some hearts was unknown 40
some hearty and general 55
some hearty and sincere 614
some herbs and flowers 111
some hills and valleys 137
some hints for improving 79
some hints for present 41
some hints that alarmed 43
some hints with respect 41
some homes and buildings 40
some homes and schools 82
some hopes that perhaps 45
some hours and finally 60
some hours had elapsed 290
some human lung cancers 337
some hymns and prayers 283
some idiots who laughed 50
some indian and african 53
some indian and chinese 289
some indian and european 68
some indian and foreign 98
some indian had strayed 47
some input and control 130
some irish and germans 64
some items are omitted 66
some items are repeated 43
some items are subject 48
some items may require 84
some items that reflect 53
some items that require 72
some jails and prisons 52
some jokes and stories 53
some juice and cookies 72
some keeping them company 66
some kinds and degrees 203
some kinds are surviving 66
some known and defined 52
some known and familiar 46
some known and settled 323
some known and unknown 72
some labor and capital 123
some labor and expense 94
some laden with produce 82
some lakes and marshes 49
some lands and buildings 54
some lands and invades 109
some lands that belonged 42
some large and complex 191
some large and elegant 42
some large and general 55
some large and stately 61
some large and unknown 42
some large old mansions 52
some lasting for several 78
some later and unknown 48
some learning and ability 47
some learning and culture 43
some leaves and berries 41
some leaves and flowers 196
some leaves and grasses 57
some legal and illegal 89
some legal and medical 53
some level they believe 53
some level you believe 41
some light and comfort 41
some light and foolish 65
some light and jocular 78
some light and pleasant 103
some light may perhaps 150
some light with respect 49
some limbs are federal 137
some lines and circles 73
some lines and phrases 48
some lingering and painful 52
some loading and unloading 55
some local and foreign 133
some local and general 41
some local and national 342
some local and peculiar 56
some local and regional 626
some local area network 54
some locks are allowed 41
some longer and plumper 153
some loose and general 74
some magic and mystery 41
some males and females 449
some medial and lateral 101
some merit with respect 47
some method for adjusting 47
some method for assessing 76
some method for assigning 52
some method for comparing 69
some method for detecting 64
some method for improving 74
some method for increasing 41
some method for obtaining 85
some method for producing 47
some method for providing 51
some method for recording 46
some method for resolving 49
some method for selecting 71
some method was devised 54
some might not believe 58
some might say because 189
some might say cynical 75
some might say radical 43
some minds are capable 95
some minds are stronger 148
some molds and bacteria 65
some money and because 41
some money and brought 62
some money and decided 163
some money and invited 40
some money and jewelry 112
some money and letters 55
some money and offered 273
some money and ordered 55
some money and perhaps 101
some money and started 186
some money for capital 40
some money for carfare 60
some money for certain 45
some money for charity 111
some money for college 768
some money for current 49
some money for herself 229
some money for himself 795
some money for medical 48
some money for persons 77
some money for repairs 83
some money for research 111
some money for traveling 70
some money that belonged 109
some money was exacted 66
some monks and priests 83
some months ago because 51
some months ago between 53
some months and finally 113
some months and perhaps 45
some months had elapsed 668
some months they appeared 41
some moral and material 98
some motion with respect 78
some motor and sensory 136
some music was written 40
some names and details 129
some names and numbers 281
some names are omitted 76
some names are spelled 46
some nearly one hundred 46
some needs and desires 54
some nerve and heroism 51
some newer and cunninger 40
some night and weekend 95
some noble and elegant 57
some noble and unknown 41
some nooks and corners 68
some notes and letters 139
some notes and queries 76
some notes and remarks 112
some notes may justify 141
some novel and unusual 41
some nursing and medical 43
some occur that suggest 61
some older and perhaps 44
some older and simpler 50
some older than himself 97
some onions and carrots 78
some onions and peppers 52
some onions and potatoes 126
some order and clarity 183
some order and cohesion 44
some order and comfort 43
some order and compass 44
some order and control 393
some order and decency 104
some order and dignity 73
some order and harmony 65
some order and justice 141
some order and pattern 90
some order and purpose 216
some order was brought 202
some order was imposed 47
some order with respect 51
some organ and modifying 49
some others are omitted 49
some others are related 51
some others are usually 44
some others being present 60
some others had entered 49
some others had escaped 51
some others had started 44
some others may perhaps 110
some others may require 46
some others not perhaps 71
some others was deputed 40
some others who arrived 93
some others who believe 56
some others who desired 44
some others with respect 41
some others with similar 56
some overt act against 159
some pages are devoted 89
some pages are written 53
some pains and expense 156
some pains and trouble 134
some paint and brushes 138
some paint and painted 98
some paper and colored 120
some paper and crayons 288
some paper and markers 56
some paper and pencils 537
some paper and started 118
some paper and tobacco 53
some parks and gardens 51
some parts and aspects 46
some parts are covered 104
some parts are omitted 55
some parts are removed 48
some parts are subject 64
some parts are written 45
some parts its general 41
some parts may require 69
some parts near senegal 43
some party had wrapped 76
some people and against 79
some people and animals 206
some people and certain 70
some people and dislike 300
some people and disliking 45
some people and exclude 118
some people and excluding 69
some people and objects 82
some people and perhaps 141
some people are against 275
some people are alarmed 70
some people are allowed 315
some people are annoyed 99
some people are ashamed 65
some people are beginning 906
some people are blessed 304
some people are bothered 105
some people are brought 93
some people are capable 767
some people are careful 50
some people are certain 60
some people are chronic 48
some people are content 232
some people are creative 134
some people are defined 54
some people are demanding 63
some people are elected 46
some people are endowed 194
some people are excited 46
some people are expecting 43
some people are experts 65
some people are exposed 119
some people are following 55
some people are foolish 121
some people are granted 43
some people are happier 173
some people are healthier 65
some people are hostile 53
some people are induced 41
some people are indulging 45
some people are inferior 151
some people are injured 50
some people are labeled 108
some people are limited 47
some people are listening 49
some people are luckier 134
some people are married 57
some people are members 87
some people are morally 81
some people are natural 319
some people are nervous 106
some people are obliged 117
