sails were sometimes used 42
study these phenomena more 70
study these processes more 96
study very carefully what 145
study very different from 222
study were available from 44
study were collected during 686
study were collected from 2682
study were collected over 271
study were conducted during 82
study were conducted over 41
study were developed from 125
study were different from 284
study were estimated from 45
study were extracted from 235
study were generally more 138
study were generated from 126
study were organized into 60
study were purchased from 268
study were recovered from 84
study were recruited from 543
study were retrieved from 54
study were separated from 69
study were separated into 78
study will determine what 63
study will encourage more 53
study will encourage other 64
study will stimulate more 48
study will stimulate other 49
style much different from 143
style very different from 4548
style were different from 115
sugar beet factories were 48
suits have generally been 47
suits have sometimes been 41
suits ride elephants over 116
sunny spot protected from 49
sunny spot sheltered from 61
swabs were collected from 125
sweep food particles into 358
sweet mouth distilled their 45
swell their pretended means 50
swell troy presently swam 41
swept away altogether from 41
sword were dispersed among 95
sword were suspended over 55
swore many execrable oaths 93
syrup from preserved ginger 87
