sacked santa marta and 48
should avoid foods and 80
should avoid foods that 759
should avoid foods with 109
should avoid funds that 41
should avoid getting too 105
should avoid looking for 81
should avoid people who 100
should avoid people with 49
should avoid placing any 52
should avoid placing too 98
should avoid playing with 77
should avoid pride and 55
should avoid putting too 72
should avoid rather than 84
should avoid relying too 50
should avoid showing any 81
should avoid sitting for 42
should avoid sitting with 61
should avoid smoking and 108
should avoid sugar and 44
should avoid talking too 55
should avoid terms that 84
should avoid thinking that 228
should avoid words that 266
should avoid working with 174
should bandy words with 40
should begin about one 191
should begin about ten 40
should begin about two 147
should begin again and 88
should begin again with 211
should begin every day 341
should begin first with 244
should begin flush with 90
should begin looking for 488
should begin rather than 41
should begin rather with 40
should begin right now 333
should begin talking with 41
should begin talks with 49
should begin where they 105
should begin while you 40
should begin within one 104
should begin within six 50
should begin within two 103
should begin working with 253
should bother about his 51
should bother about them 60
should bother about this 43
should brave danger and 59
should breathe fresh air 50
should build forts and 56
should build forts near 58
should build parks that 59
should build roads and 43
should carry about him 50
should carry about his 49
should carry about one 41
should carry about with 510
should carry blood and 42
should cause every one 52
should change every year 119
should change hands and 42
should change rather than 51
should change sides and 56
should check first for 42
should check first with 242
should check state law 48
should clasp hands and 41
should close ranks and 101
should close ranks with 43
should cover about one 194
should cover about two 234
should cover costs and 41
should cover nearly all 59
should covet above all 46
should create space for 62
should create value for 86
should daily watch and 62
should doubt about his 48
should dress neatly and 132
should drink about one 47
should drink about two 113
should drink every day 65
should drink water and 67
should drink water that 43
should drink water with 44
should dwell under one 49
should dwell within its 46
should either admit that 97
should either adopt this 42
should either agree with 43
should either amuse our 61
should either carry out 62
should either change his 73
should either change our 45
should either marry her 57
should either marry his 41
should enjoy after his 68
should enjoy civil and 41
should enjoy helping you 42
should enjoy playing with 50
should enjoy under his 44
should enjoy working with 722
should enter heaven with 42
should enter under his 129
should enter world war 121
should equal about one 275
should equal about two 62
should equal argus his 63
should erect after her 54
should every miser now 97
should exist about them 59
should exist rather than 442
should exist which are 137
should exist which can 67
should exist which does 41
should exist within any 53
should exist within each 49
should exist within its 158
should favor social and 45
should fight rather than 71
should fight under his 48
should fight until one 48
should fight where they 64
should first admit that 54
should first alarm and 66
should first apply for 140
should first begin with 270
should first carry out 210
should first check all 41
should first check for 150
should first check his 74
should first check out 96
should first check that 650
should first check with 507
should first issue out 77
should first offer his 69
should first offer them 91
should first pause and 41
should first point out 1538
should first prove his 77
should first prove that 399
should first search for 244
should first start with 231
should first state his 57
should first state that 241
should first study all 40
should first study and 212
should first study him 44
should first study his 92
should first study how 41
should first touch his 47
should first write out 179
should first yield its 47
should flake easily with 83
should focus above all 40
should focus first and 147
should forge links with 59
should frame rules for 42
should frisk about and 71
should fully agree with 144
should fully carry out 44
should gather about him 84
should gather round and 43
should gather round him 120
should gather round that 272
should gather round them 86
should grant sound may 110
should guess right too 47
should guide rather than 90
should heaven bless our 46
should honor father and 85
should infer could not 52
should infer either that 64
should issue again with 83
should issue bonds for 74
should issue notes for 73
should issue writs for 83
should judge about one 41
should judge about six 44
should labor under any 43
should later appear that 134
should later change his 49
should lower costs and 56
should lower taxes and 55
should mabel really cut 46
should march under his 45
should marry after all 53
should marry after his 43
should marry again and 190
should marry first and 52
should marry rather than 55
should marry until she 52
should marry where she 63
should marry within her 46
should marry within his 93
should marry within one 155
should mount above that 59
should mount guard that 92
should mount horse and 54
should nearly equal that 141
should never admit any 62
should never admit that 295
should never again get 135
should never again hear 391
should never again let 71
should never again say 72
should never again see 4351
should never again set 288
should never again sit 71
should never again try 62
should never again use 47
should never again wear 43
should never agree with 72
should never allow any 489
should never allow her 120
should never allow him 197
should never allow his 635
should never allow its 66
should never allow one 261
should never allow our 298
should never allow that 151
should never allow them 360
should never allow this 197
should never allow you 46
should never alter his 58
should never appear but 122
should never appear that 86
should never appear too 57
should never appear with 50
should never apply any 63
should never apply for 43
should never argue with 482
should never begin with 491
should never blame him 46
should never blame you 45
should never bless her 113
should never boast that 62
should never carry any 59
should never carry his 63
should never carry out 133
should never catch them 364
should never catch you 113
should never cause any 108
should never cause you 86
should never change and 92
should never change her 40
should never change his 182
should never change its 72
should never claim that 251
should never clash with 57
should never close her 43
should never close our 47
should never cross each 94
should never cross his 132
should never cross one 42
should never cross that 85
should never deter you 77
should never doubt god 55
should never doubt that 566
should never drink and 82
should never drink any 76
should never dwell with 65
should never engage him 98
should never enjoy any 49
should never enjoy ease 141
should never enjoy her 61
should never enjoy one 43
should never enjoy this 77
should never enter any 168
should never enter her 145
should never enter his 420
should never enter our 65
should never enter that 57
should never enter them 73
should never enter this 55
should never erect any 64
should never fight for 66
should never fight with 150
should never force her 62
should never force him 177
should never force them 47
should never guess that 376
should never hunger any 78
should never imply that 318
should never judge any 42
should never marry and 68
should never marry any 140
should never marry for 50
should never marry her 83
should never marry him 99
should never marry his 40
should never marry you 95
should never nurse her 49
should never occur and 75
should never occur with 134
should never offer any 46
should never place any 54
should never place his 84
should never plant them 51
should never point out 44
should never preach for 80
should never raise any 40
should never raise her 46
should never raise his 68
should never refer for 68
should never relax his 58
should never relax our 92
should never repay her 68
should never reveal any 50
should never reveal her 57
should never reveal his 101
should never scold his 83
should never search for 46
should never serve any 68
should never serve him 52
should never serve out 348
should never sleep with 258
should never stand for 84
should never stand out 52
should never stand with 49
should never start out 121
should never start with 166
should never state that 135
should never stray far 62
should never stray too 60
should never stream with 41
should never tempt him 43
should never thrust his 46
should never touch any 139
should never touch each 96
should never touch her 175
should never touch his 108
should never touch one 95
should never touch that 40
should never touch them 72
should never trust any 96
should never trust him 108
should never trust his 82
should never trust that 70
should never trust them 218
should never under any 1396
should never visit her 54
should never visit them 42
should never waste his 54
should never watch being 55
should never write any 91
should never write but 67
should never write for 112
should never write you 49
should occur after all 48
should occur after each 115
should occur after you 55
should occur again and 51
should occur every day 176
should occur every few 42
should occur every two 62
should occur every year 42
should occur later than 57
should occur rather than 241
should occur which are 57
should occur which may 61
should occur while you 88
should occur within each 41
should occur within one 345
should occur within six 62
should occur within this 96
should occur within two 201
should offer gifts and 71
should offer scope for 71
should offer thanks for 51
should pause after each 75
should plant trees and 64
should please heaven that 209
should please rather than 59
should prize above all 42
should prove after all 110
should prove ample for 64
should prove easier for 45
should prove easier than 59
should prove either that 144
should prove false and 129
should prove unfit for 71
should prove worse than 130
should quail while they 111
should quite admit that 113
should quite agree with 193
should quite blush for 42
should raise every bad 166
should raise funds for 167
should raise money and 52
should raise money for 357
should raise taxes and 90
should rally round and 49
should rally round him 129
should rally round one 40
should rather admit that 127
should rather agree with 83
should rather argue that 107
should rather argue thus 75
should rather avoid than 92
should rather begin with 187
should rather cause men 73
should rather change our 56
should rather close with 60
should rather fancy that 43
should rather fancy they 47
should rather guess that 158
should rather infer that 385
should rather judge him 61
should rather judge that 85
should rather judge them 42
should rather mourn for 80
should rather point out 107
should rather raise our 46
should rather search for 42
should rather start with 63
should rather study how 81
should rather trust him 40
should rather trust this 59
should really appear that 44
should really begin with 297
should really carry out 40
should really check out 133
should really spoil any 75
should really stand for 117
should really start with 129
should recur again and 106
should reign after her 255
should reign after him 529
should reign after his 74
should score lower than 60
should seize power and 124
should serve above all 55
should serve black men 73
should serve labor and 46
should serve longer than 76
should serve rather than 119
should serve under any 102
should serve under him 235
should serve under his 41
should shake hands and 214
should shake hands with 1208
should share power and 54
should share power with 292
should sleep alone and 117
should slide right out 112
should smell fresh and 154
should smell sweet and 198
should spend about one 177
should spend about two 166
should spend blood and 61
should spend money and 84
should spend money for 148
should spend nearly all 47
should spread easily and 52
should stand about one 128
should stand about six 52
should stand about ten 58
should stand about two 86
should stand above all 157
should stand above and 64
should stand alone and 517
should stand alone for 73
should stand alone with 61
should stand aloof and 185
should stand apart and 87
should stand aside and 884
should stand aside for 125
should stand erect and 293
should stand erect with 199
should stand first and 73
should stand rather than 44
should stand rubbing his 41
should stand still and 640
should stand still for 251
should stand strong and 40
should stand where she 43
should stand where they 94
should stand where this 51
should stand within his 41
should start again and 64
should start again for 44
should start again with 104
should start calling her 61
should start calling him 72
should start calling them 40
should start calling you 139
should start easily and 43
should start every day 54
should start first and 51
should start first with 179
should start learning how 68
should start looking for 2368
should start praying for 41
should start right now 218
should start right off 49
should start small and 252
should start telling you 40
should start thinking now 61
should start where they 50
should start working and 51
should start working for 108
should start working now 47
should start working out 270
should start working with 185
should state again that 41
should state either that 119
should state facts and 112
should state first that 47
should state fully and 46
should state where and 52
should still admit that 42
should still allow for 108
should still allow him 48
should still apply for 92
should still argue that 266
should still begin with 73
should still carry out 73
should still check for 47
should still check out 46
should still check with 98
should still doubt that 47
should still enjoy thee 146
should still exist and 107
should still fight for 46
should still point out 67
should still press for 43
should still search for 42
should study greek and 48
should study latin and 87
should study torah and 54
should study under him 61
should stuff latin and 76
should tarry still with 58
should taste sweet and 46
should thence infer that 132
should touch anything that 125
should tower above all 68
should train people for 55
should unite rather than 136
should unite under one 275
should utter words that 95
should value above all 90
should visit every day 44
should visit italy and 139
should visit paris and 46
should watch where they 83
should watch where you 321
should weigh about one 316
should weigh about two 159
should wheel round and 51
should worry about all 74
should worry about and 88
should worry about any 60
should worry about are 92
should worry about being 106
should worry about but 40
should worry about her 256
should worry about him 210
should worry about his 263
should worry about how 178
should worry about its 77
should worry about not 45
should worry about our 111
should worry about that 1246
should worry about them 240
should worry about this 365
should worry about who 49
should worry about you 164
should write about all 81
should write about and 119
should write about her 171
should write about him 173
should write about his 185
should write about how 120
should write about one 74
should write about our 90
should write about that 505
should write about them 280
should write about things 136
should write about this 298
should write about you 52
should write books and 43
should write books for 51
should write every day 180
should write music for 101
should write rather than 46
should yield about one 108
should yield proof for 44
shouting folly hails them 324
shouting match broke out 236
shouting racial slurs and 59
shouts which could not 70
showed again about his 61
showed equal skill and 58
showed lower rates for 44
showed lower rates than 40
showed naked spars and 53
showed rapid growth and 74
showed sinus rhythm and 45
showed sinus rhythm with 119
showed steady growth and 53
showed where fires had 42
showed where others had 57
showed where people had 47
showed white beneath his 74
showed white under his 92
shower every morning and 273
shower every night and 100
shower nearly every day 84
shriek which drove them 42
shrill cries which they 80
shrill notes where yer 55
shrill pitch which was 70
shrill scream seems yet 70
shrill voice calling out 89
shrill voice cried out 380
shrill voice which was 61
shrine after mecca and 49
shroud which bound his 75
shrubs round about him 52
shrubs which cover them 40
shrubs whose leaves are 46
shrugs which might mean 45
shrunk brook while she 117
siblings reared apart are 49
sickly smile round its 71
sickly sweet smell and 115
sickly sweet smell that 190
siesta after lunch and 165
signal defeat which they 61
signal falls below this 55
signal flags which had 42
signal level which can 59
signal level which may 54
signal lines which are 55
signal power level and 131
signal power which can 86
signal which calls for 55
signal which could not 117
signal which shows that 91
signal which tells them 54
signal which would bring 79
signed after world war 319
signed trade pacts with 78
signed until after his 58
silent about anything that 250
silent again after that 51
silent again until she 81
silent again until they 106
silent amazing force and 47
silent change which was 98
silent place where all 88
silent spoke words that 46
silent while others are 64
silent while waiting for 50
silica which reacts with 48
silken scarf about her 41
silken shawl about her 67
silken threads which are 70
silken threads which they 48
silver atoms which are 46
silver birch trees and 122
silver chain about her 420
silver chain about his 228
silver chain round her 345
silver chain round his 678
silver chain round its 113
silver coins could not 194
silver coins rather than 158
silver coins which are 640
silver coins which had 674
silver coins which they 370
silver coins would not 200
silver cross which had 211
silver cross which she 136
silver cross which was 114
silver curling round her 76
silver groat which his 41
silver knife comes out 124
silver locks which you 82
silver medal given him 116
silver medal which had 189
silver medal which was 70
silver mines which are 236
silver mines which had 266
silver mines which they 85
silver money which had 150
silver money which they 49
silver money which was 260
silver money would not 98
silver olive trees and 44
silver oxide cells are 151
silver paper which had 47
silver plate above that 257
silver plate which had 365
silver plate which her 47
silver plate which they 166
silver plate which was 495
silver salts which are 388
silver serving trays and 47
silver spoon which had 111
silver spoon which was 53
silver thames didst cut 121
silver trays heaped with 60
silver trays laden with 590
silver trays piled with 40
silver trent shall run 152
silver watch chain and 41
silver watch which had 151
silver watch which was 103
silver which could not 49
silver which judas got 49
silver whose value was 40
silver would drive out 41
simmer until onions are 292
simple amino acids and 554
simple amino acids are 110
simple beauty which was 56
simple black dress and 654
simple black dress she 166
simple black dress that 569
simple black dress was 41
simple black dress with 653
simple black skirt and 153
simple blood tests and 68
simple blood tests that 113
simple brown dress and 57
simple cases where all 53
simple cases which are 229
simple cases which can 113
simple cells which are 41
simple check shows that 171
simple count shows that 52
simple dance steps and 53
simple dress which was 48
simple event rather than 43
simple facts about his 57
simple facts about how 56
simple facts about our 80
simple facts about them 48
simple facts about this 50
simple facts stand out 48
simple facts which are 234
simple facts which can 53
simple facts which may 46
simple facts which they 42
simple fatty acids and 83
simple field method for 54
simple first order lag 50
simple foods which are 41
simple forms rather than 65
simple forms which are 208
simple forms which can 97
simple frame house with 42
simple green salad and 139
simple green salad with 93
simple growth model for 43
simple growth model that 101
simple growth model with 71
simple human feeling and 53
simple human needs and 67
simple human needs can 56
simple human warmth and 52
simple learning tasks and 41
simple leaves which are 89
simple linear cause and 74
simple linear model and 161
simple linear model can 97
simple linear model does 42
simple linear model for 300
simple linear model has 47
simple linear model may 75
simple linear model that 302
simple linear model was 84
simple linear model with 196
simple lines under his 47
simple lines which are 53
simple logic gates and 74
simple lower bound for 67
simple method which can 349
simple method which does 74
simple method which has 246
simple method which may 123
simple method which was 60
simple method would not 41
simple minds could not 68
simple model could not 71
simple model showing how 49
simple model shows how 98
simple model shows that 569
simple model which can 263
simple model which does 68
simple model which has 197
simple model which may 88
simple model which was 99
simple model would not 45
simple modes which are 105
simple moral truths that 41
simple motor tasks and 67
simple parts which are 75
simple parts which can 50
simple pathos which has 45
simple people about him 45
simple people could not 133
simple people rather than 55
simple people would not 40
simple place where men 41
simple price index for 130
simple print dress and 59
simple rapid method for 169
simple renal cysts and 58
simple renal cysts are 85
simple rules about how 132
simple rules exist for 82
simple rules rather than 72
simple rules which are 368
simple rules which can 175
simple rules which may 136
simple slide valve and 41
simple souls burst out 69
simple souls which are 53
simple steps which are 59
simple steps which can 76
simple steps which lead 42
simple stone marks his 57
simple stone tools and 167
simple story about how 82
simple story about two 82
simple story lines and 51
simple story which has 45
simple style which was 70
simple tasks which are 104
simple tasks which can 48
simple tasks which they 43
simple terms rather than 43
simple terms which are 96
simple terms which can 76
simple tests which are 150
simple tests which can 251
simple tests which may 106
simple tones which are 60
simple tools rather than 47
simple tools which are 41
simple tools which can 46
simple truths about god 63
simple truths rather than 45
simple truths which are 165
simple truths which they 52
simple types which are 57
simple upper bound for 99
simple while others are 284
simple white dress and 502
simple white dress she 83
simple white dress that 295
simple white dress with 417
simple white frock and 71
simple white frock with 82
simple white shirt and 238
simple white tunic and 63
simple white walls and 77
simple words rather than 129
simple words which are 220
simple words which can 49
simple words which they 64
simple working people and 43
simple working people who 46
simple writing style and 46
simply about right and 40
simply casting about for 62
simply crazy about her 132
simply crazy about him 106
simply crazy about that 90
simply crazy about you 96
simply feeling sorry for 147
simply finding fault with 68
simply getting older and 48
simply grown bored with 41
simply holding hands and 45
simply keeping still and 70
simply learning about how 43
simply looking after his 42
simply makes sense for 56
simply makes sense that 182
simply playing games with 127
simply putting first things 50
simply shake hands and 58
simply shake hands with 62
simply shaking hands with 68
simply shook hands and 116
simply shook hands with 219
simply silly about him 47
simply sitting still and 147
simply stand aside and 293
simply stand still and 248
simply staying alive and 45
simply stood aside and 239
simply stood still and 416
simply stood still for 60
simply stood waiting for 50
simply stood where she 94
simply stood where they 70
simply takes longer for 91
simply takes longer than 45
simply talking about her 44
simply talking about his 70
simply talking about how 90
simply talking about one 50
simply talking about our 51
simply talking about them 180
simply talking about things 42
simply talking about two 55
simply telling people that 199
simply thinking about her 70
simply thinking about how 64
simply thinking about them 102
simply turns round and 55
simply waiting until they 89
simply water which has 54
simply would rather not 105
sinful people could not 49
singular change which had 255
singular change which has 57
singular count nouns and 125
singular count nouns are 64
singular count nouns can 48
singular count nouns that 115
singular event which had 116
singular feeling which can 49
singular forms which are 59
singular knife which was 96
singular notion about her 48
singular nouns which end 106
singular scene which had 71
singular sight which met 145
singular smile broke out 45
singular state which she 43
singular terms rather than 42
singular terms stand for 52
singular terms which are 110
sinker might carry his 116
sipped orange juice and 116
sirens would sound and 58
sister helen asked him 58
sister judah feared not 353
sister keeping house for 60
sister keeps house for 131
sister lived nearby and 60
sister looking after her 43
sister might marry him 77
sister sally could say 40
sister ships built for 90
sister state which has 69
sister stood tapping her 49
sister until after she 63
sister would agree with 47
sister would never let 42
sitter might appear out 91
sketch above shows how 46
sketch below shows how 63
sketch which shows how 84
skills alone would not 59
skills which allow for 63
skills which allow him 128
skills which allow them 324
skills which could lead 45
skills which could not 202
skills which equip them 69
skills which might not 42
skills which would fit 43
skills which would lead 68
skills which would not 77
skills while learning how 41
skills while others are 65
skills while working for 143
skills while working with 242
skills would allow them 46
skills would serve her 46
skills would serve him 67
skinny black pants and 44
skinny white woman who 42
skipping about under and 86
skirts close about her 124
skirts spread about her 112
skulls would split and 91
slaves found within its 87
slaves whose knees are 95
slaves whose labor they 54
slaves whose labor was 68
slaves whose lives are 68
slaves whose names are 81
slaves would boast his 210
slaves would fight for 107
slaves would watch her 40
sleeping beauty waiting for 47
sleeping every night with 237
sleeping pills which are 41
sleeping pills which she 40
sleeping under roofs has 43
sleeping under trees and 68
sleeping while others are 86
sleeping while waiting for 70
sleeps every night with 136
sleepy dreamy smile that 119
sleeve dress shirt and 68
sleeve white shirt and 187
sleeve white shirt with 83
sliced fresh fruit and 61
sliced green onions and 520
sliced green onions cup 64
sliced green onions with 194
slight action arose out 54
slight bulge beneath his 41
slight bulge under his 108
slight change which has 40
slight colic which had 76
slight flesh wound and 41
slight flush under his 47
slight frame shook with 79
slight frown creasing her 221
slight frown creasing his 220
slight frown marring her 105
slight frown marring his 93
slight pause after each 165
slight pause after this 70
slight pause while you 43
slight smile about his 40
slight smile creasing his 56
slight smile cross his 41
slight smile curling her 42
slight smile curling his 149
slight smile curving her 147
slight smile curving his 266
slight sneer which was 73
slight social value that 115
slight spark might any 50
slight which takes our 208
slinky black dress and 128
slinky black dress that 160
slinky black dress with 119
slogan under which they 61
slogan under which this 107
slopes where soils are 93
sloppy people never get 65
slowed after world war 50
slower clock speed than 45
slower cooling rates and 43
slower cooling rates are 42
slower cooling rates than 52
slower growth rates and 525
slower growth rates are 60
slower growth rates for 130
slower growth rates than 418
slowly after world war 216
slowly broke apart and 43
slowly changing social and 49
slowly drawing nearer and 73
slowly eddying round and 97
slowly falling apart and 50
slowly flowing water and 42
slowly flowing water with 44
slowly getting under way 345
slowly growing lesion that 43
slowly growing sense that 45
slowly growing tumor that 182
slowly growing tumor with 48
slowly growing under his 44
slowly growing until its 42
slowly moved nearer and 45
slowly round under this 62
slowly running water and 48
slowly running water for 67
slowly shaking hands with 44
slowly since world war 76
slowly takes place and 42
slowly turning ceiling fan 115
slowly turning round and 179
slowly turning under her 90
slowly turns round and 65
slowly until about age 88
slowly until onions are 50
slowly until world war 160
slowly while others are 41
slowly while waiting for 45
sluice gates which are 86
smarting under defeat and 116
smelling gloom sweet and 41
smelling salts under her 820
smelling salts under his 480
smelling salts which she 40
smiled rather sadly and 112
smiled thinking about her 47
smiled thinking about how 58
smiled while shaking his 47
smiles playing about his 61
smiles which prove that 42
smoked while waiting for 78
smooths rough souls and 112
snakes playing round her 84
snakes twining about them 50
snapping first sound and 63
snares which satan had 41
sneering faces would not 64
snowed nearly every day 76
soared after world war 155
sodium iodide doped with 194
sodium metal reacts with 213
sodium salts which are 450
sodium vapor lamps and 146
sodium vapor lamps are 188
sodium vapor lamps for 40
sodium vapor lamps that 47
soften waste paper for 62
softer feeling would not 48
softly rolling hills and 69
softly sloping hills and 46
soiled white shirt and 293
soiled white shirt with 164
solace which could not 54
solely under state law 117
solemn event which had 53
solemn event which has 118
solemn event which was 66
solemn feeling which was 82
solemn fires every year 45
solemn offer which had 56
solemn river where her 63
solemn scene which was 44
solemn sound which are 40
solemn terms above this 100
solemn thanks given them 52
solemn treaty which had 64
solemn warning which was 72
solemn wedding rites being 57
solemn words which men 65
solids whose faces are 112
solute atoms which are 208
solved nearly every old 79
solved quite easily with 45
somber black suits and 45
sombre rocky walls and 54
sombre stream which our 65
someone asked about her 67
someone asked about him 43
someone asked about his 95
someone calls while you 49
someone cared about her 190
someone cared about him 153
someone cared about them 216
someone cares about her 95
someone cares about him 225
someone cares about his 56
someone cares about them 588
someone cares about you 384
someone comes after you 97
someone comes looking for 492
someone could argue that 552
someone could claim that 219
someone could point out 99
someone could prove that 250
someone feeling sorry for 69
someone feels about you 79
someone feels sorry for 56
someone finds fault with 94
someone knows where they 62
someone knows where you 387
someone looking after her 147
someone looking after him 104
someone looking after them 77
someone looking after you 133
someone looks after you 50
someone might agree that 41
someone might argue that 1960
someone might catch him 62
someone might claim that 754
someone might offer you 43
someone might point out 168
someone might raise this 42
someone might reply that 150
someone might shoot him 49
someone nearly every day 103
someone playing games with 48
someone really cared for 52
someone really cares for 98
someone really likes you 51
someone really loves you 246
someone running after her 68
someone running after him 153
someone still alive who 65
someone takes issue with 51
someone talking about her 70
someone talking about him 68
someone talking about his 71
someone talking about how 86
someone talking about you 99
someone talks about his 42
someone talks about you 58
someone thinks about you 68
someone tried drugs with 94
someone truly loves you 42
someone whose brain has 50
someone whose brain was 60
someone whose child has 76
someone whose father had 158
someone whose father has 41
someone whose father was 197
someone whose goals are 48
someone whose hands are 137
someone whose holding was 116
someone whose house has 48
someone whose house was 57
someone whose loved one 126
someone whose mother had 95
someone whose mother has 60
someone whose mother was 115
someone whose needs are 108
someone whose style and 44
someone whose style you 44
someone whose taste you 46
someone whose views are 213
someone whose views you 48
someone whose voice had 41
someone whose voice was 93
someone whose voice you 65
someone whose whole being 157
someone whose words and 52
someone whose words are 85
someone working under his 63
someone worry about her 46
someone worry about you 41
someone would appear and 99
someone would appear with 57
someone would argue that 98
someone would catch her 117
someone would catch him 120
someone would catch them 49
someone would claim that 93
someone would enter and 43
someone would marry her 45
someone would offer her 68
someone would offer him 138
someone would offer them 42
someone would point out 304
someone would raise his 63
someone would search for 46
someone would shake his 71
someone would shoot him 169
someone would shout out 270
someone would stand and 43
someone would start singing 82
something about atoms and 43
something about birds and 68
something about black and 46
something about blood and 88
something about boats and 84
something about books and 65
something about calling her 57
something about cause and 143
something about changing her 41
something about changing his 94
something about changing our 57
something about changing them 51
something about changing things 41
something about china and 77
something about color and 60
something about cooking and 91
something about crime and 195
something about dante and 58
something about david that 122
something about dorian that 86
something about drawing and 44
something about drugs and 81
something about esther that 104
something about every man 138
something about every one 503
something about farming and 119
something about fauns and 46
something about finding her 79
something about finding his 71
something about finding out 318
something about first aid 201
something about fresh air 74
something about getting her 191
something about getting him 126
something about getting his 180
something about getting out 486
something about getting rid 189
something about getting that 98
something about getting them 133
something about getting things 49
something about getting this 48
something about getting you 121
something about girls and 43
something about hawks and 68
something about heaven and 52
something about helping her 61
something about helping them 41
something about herbs and 77
something about honor and 52
something about hunting and 45
something about islam and 67
something about james that 44
something about japan and 45
something about jesus and 180
something about jesus that 478
something about jimmy that 40
something about keeping him 46
something about keeping his 41
something about killing that 337
something about knowing how 54
something about knowing that 393
something about knowing you 43
something about labor and 43
something about latin and 42
something about learning and 45
something about lending him 62
something about letting her 49
something about letting him 49
something about light and 83
something about looking for 355
something about looking out 107
something about meeting her 73
something about meeting them 42
something about meeting with 44
something about missing her 40
something about money and 185
something about money that 129
something about moses and 44
something about music and 377
something about music that 328
something about never being 71
something about others and 42
something about paris that 99
something about people and 260
something about people being 133
something about people not 75
something about people that 185
something about people who 702
something about people with 82
something about peter that 49
something about plans for 87
something about poetry and 64
something about poetry that 40
something about power and 83
something about power that 103
something about putting her 42
something about putting him 42
something about rather than 72
something about right and 67
something about right now 73
something about rules and 44
something about russia and 117
something about scott and 45
something about sending for 83
something about ships and 92
something about social and 118
something about solving them 49
something about staying with 70
something about style and 47
something about talking with 47
something about teaching and 111
something about thinking that 103
something about trees and 51
something about wages and 44
something about waiting for 163
something about water and 116
something about water that 148
something about where and 97
something about where his 49
something about where our 51
something about where she 152
something about where they 428
something about where this 66
something about where you 423
something about which all 207
something about which any 176
something about which both 92
something about which each 41
something about which his 147
something about which men 75
something about which not 57
something about which one 2854
something about which our 107
something about which she 1137
something about which they 2392
something about which you 2294
something about white men 43
something about wishing she 58
something about wishing that 110
something about women and 339
something about women being 89
something about women that 254
something about women who 87
something about words and 63
something about words that 45
something about working for 131
something about working with 355
something about world war 72
something about worms and 41
something about writing and 155
something about writing for 70
something about writing that 129
something after which they 61
something alien about him 58
something alien about them 40
something amiss about his 48
something amusing about him 69
something amusing about this 100
something awful about her 57
something awful about him 64
something awful about that 74
something awful about this 44
something began pushing things 66
something black about two 40
something broke within her 45
something broke within him 79
something bulky under his 49
something comic about them 66
something comic about this 53
something crazy about this 56
something david could not 64
something dwelt within him 157
something eerie about her 53
something eerie about him 67
something eerie about that 145
something eerie about this 186
something engaging about her 47
something engaging about him 63
something engaging about his 41
something every human being 272
something exist rather than 117
something extra about her 59
something extra rather than 53
something false about her 69
something false about him 83
something false about its 40
something false about that 48
something false about them 52
something false about this 53
something fatal about her 54
something final about this 79
something first under his 74
something fishy about all 183
something fishy about her 217
something fishy about him 349
something fishy about his 190
something fishy about that 1346
something fishy about them 154
something fishy about this 1122
something fishy about you 126
something fixed where all 92
something fresh about her 47
something fresh about him 57
something fresh about them 114
something fresh every day 178
something fresh since you 77
something funny about all 173
something funny about being 52
something funny about her 392
something funny about him 572
something funny about his 353
something funny about how 52
something funny about old 74
something funny about one 95
something funny about that 2157
something funny about them 322
something funny about this 1111
something funny about you 264
something given rather than 98
something grand about her 91
something grand about him 87
something grand about his 95
something grand about that 87
something grand about them 53
something grand about this 51
something grown fresh out 140
something harry could not 64
something henry could not 48
something human about him 159
something human about them 340
something human within him 52
something magic about that 45
something magic about this 63
something manly about him 44
something might occur that 186
something moist about her 40
something money could not 204
something moved about with 41
something naive about this 53
something named after him 47
something named after you 66
something nasty about being 41
something nasty about her 100
something nasty about him 194
something nasty about his 79
something nasty about them 58
something nasty about you 74
something nasty under his 46
something nearly every day 301
something noble about her 114
something noble about him 141
something noble about his 72
something noble about them 237
something noble about this 67
something novel which has 86
something others could not 132
something people could not 85
something people could see 57
something people could use 41
something people would not 66
something peter could not 53
something phony about him 66
something phony about that 157
something phony about them 43
something phony about this 164
something pleasing about his 177
something queer about all 158
something queer about her 466
something queer about him 872
something queer about his 276
something queer about that 1896
something queer about them 250
something queer about this 856
something queer about you 141
something quite alien and 54
something quite amusing and 41
something quite apart and 166
something quite basic and 45
something quite beneath him 80
something quite fresh and 183
something quite human and 58
something quite large and 48
something quite novel and 218
something quite novel for 58
something quite small and 123
something quite vague and 53
something rather grand and 63
something rather sharp and 61
something rather vague and 112
something rather wider than 51
something rather worse than 133
something really alive and 55
something really awful and 71
something really awful had 64
something really awful has 43
something really badly and 45
something really fresh and 76
something really grand and 91
something really grand for 44
something really noble and 65
something really novel and 52
something really solid and 57
something really weird and 77
something really weird going 83
something regal about her 122
something regal about him 71
something right about his 72
something right about that 166
something right about them 84
something right about this 629
something right after all 116
something right rather than 49
something right under his 50
something right under our 43
something sarah could not 48
something scary about him 56
something scary about this 41
something shady about him 67
something shady about that 40
something sneaky about him 56
something solid about him 93
something solid beneath her 49
something solid beneath his 74
something solid under her 41
something solid under his 113
something soothing about being 53
something soothing about this 50
something still about her 62
something still worse than 266
something strong about her 45
something strong about him 42
something sweet about her 79
something sweet about him 48
something takes longer than 41
something takes place that 457
something truly grand and 50
something truly noble and 91
something truly roman and 50
something unreal about all 47
something unreal about her 63
something unreal about him 49
something unreal about his 100
something unreal about that 117
something unreal about them 178
something unreal about this 180
